,Concept_ID,et,tr
836,oft::ADV,sageli,sık sık
837,oft::ADV,sageli,çok defa
838,immer::ADV,ikka,daima
839,immer::ADV,ikka,her zaman
840,immer::ADV,alati,daima
841,immer::ADV,alati,her zaman
842,niemals::ADV,mitte kunagi,asla değil
843,niemals::ADV,mitte kunagi,hiçbir zaman
844,hier::ADV,siin,burada
845,hierhin::ADV,siia,buraya
846,von hier::ADV,siit,buradan
847,dort::ADV,seal,orada
848,dort::ADV,seal,şurada
849,dorthin::ADV,sinna,oraya
850,dorthin::ADV,sinna,şuraya
851,geradeaus::ADV,otse edasi,doğru
852,vorwärts::ADV,edasi,ileri
853,rückwärts::ADV,tagurpidi,geri
854,zurück::ADV,tagasi,geriye
855,unten::ADV,all,aşağıda
856,unten::ADV,allpool,aşağıda
857,hinab::ADV,alla,aşağıya
858,oben::ADV,ülal,yukarıda
859,hinauf::ADV,üles,yukarı
860,hinauf::ADV,üles,yukarıya
861,überall::ADV,kõikjal,her yerde
862,nicht::ADV,ei,-mi-
863,nicht::ADV,ei,değil
864,nicht::ADV,mitte,-mi-
865,nicht::ADV,mitte,değil
866,ein wenig::ADV,veidi,biraz
867,ein wenig::ADV,natuke,biraz
868,kaum::ADV,vaevalt,dar
869,kaum::ADV,vaevalt,hemen hemen değil
870,sehr::ADV,väga,pek
871,sehr::ADV,väga,gayet
872,so::ADV,nii,öyle
873,so::ADV,nii,böyle
874,noch::ADV,veel,hâlâ
875,noch::ADV,veel,henüz
876,nur::ADV,ainult,ancak
877,nur::ADV,ainult,yalnız
878,schon::ADV,juba,çoktan
879,wieder::ADV,jälle,tekrar
880,wieder::ADV,jälle,yeniden
881,vergebens::ADV,asjata,boşuna
882,vor::PRP,ees,önünde
883,hinter::PRP,taha,arkasında
884,unter::PRP,all,altında
885,durch::PRP,läbi,sayesinde
886,durch::PRP,läbi,ortasından
887,durch::PRP,kaudu,sayesinde
888,durch::PRP,kaudu,ortasından
889,neben::PRP,kõrval,yanında
890,zwischen::PRP,vahel,arasında
891,wegen::PRP,tõttu,dolayı
892,wegen::PRP,pärast,dolayı
893,dies::PRN,see,bu
894,das::PRN,see,o
895,das::PRN,see,şu
896,alles::PRN,kõik,hepsi
897,alles::PRN,kõik,her şey
898,ich::PRN,mina,ben
899,du::PRN,sina,sen
900,er::PRN,tema,o
901,wir::PRN,me,biz
902,ihr::PRN,te,siz
903,sie::PRN,nad,onlar
904,was::FPRN,mis,ne
905,wer::FPRN,kes,kim
906,wo::FADV,kus,nerede
907,wohin::FADV,kuhu,nereye
908,wie::FADV,kuidas,nasıl
909,warum::FADV,miks,neden
910,wieviel::FNUM,mitu,kaç
911,wieviel::FNUM,mitu,ne kadar
912,wieviel::FNUM,kui palju,kaç
913,wieviel::FNUM,kui palju,ne kadar
914,eins::NUM,üks,bir
915,zwei::NUM,kaks,iki
916,drei::NUM,kolm,üç
917,vier::NUM,neli,dört
918,fünf::NUM,viis,beş
919,sechs::NUM,kuus,altı
920,sieben::NUM,seitse,yedi
921,acht::NUM,kaheksa,sekiz
922,neun::NUM,üheksa,dokuz
923,zehn::NUM,kümme,on
924,elf::NUM,üksteist,on bir
925,zwölf::NUM,kaksteist,on iki
926,zwanzig::NUM,kakskümmend,yirmi
927,dreißig::NUM,kolmkümmend,otuz
928,vierzig::NUM,nelikümmend,kırk
929,fünfzig::NUM,viiskümmend,elli
930,sechzig::NUM,kuuskümmend,altmış
931,siebzig::NUM,seitsekümmend,yetmiş
932,achtzig::NUM,kaheksakümmend,seksen
933,neunzig::NUM,üheksakümmend,doksan
934,hundert::NUM,sada,yüz
935,tausend::NUM,tuhat,bin
936,und::CNJ,ja,ve
937,und::CNJ,ja,ile
938,oder::CNJ,või,ya
939,oder::CNJ,või,yahut
940,stehen::V,seisma,durmak
941,sitzen::V,istuma,oturmak
942,liegen::V,lamama,yatmak
943,hängen::V,rippuma,asılı olmak
944,werden::V,saama,olmak
945,werden::V,saama,olunmak
946,werden::V,hakkama,olmak
947,werden::V,hakkama,olunmak
948,passieren::V,juhtuma,olmak
949,beginnen::V,algama,başlamak
950,beginnen::V,hakkama,başlamak
951,enden::V,lõppema,bitmek
952,enden::V,lõppema,sona ermek
953,wechseln::V,vahelduma,değişmek
954,aufgehen[Sonne]::V,tõusma,doğmak
955,untergehen[Sonne]::V,loojuma,batmak
956,scheinen[Sonne]::V,paistma,parlamak
957,donnern::V,kõmisema,gök gürlemek
958,wehen::V,puhuma,esmek
959,strömen::V,voolama,akmak
960,fließen::V,voolama,akmak
961,sich drehen::V,pöörduma,dönmek
962,schwanken::V,kõikuma,sallanmak
963,schwingen::V,võnkuma,titremek
964,fallen::V,langema,düşmek
965,brennen::V,põlema,yanmak
966,rauchen::V,suitsema,tütmek
967,regnen::V,sadama,yağmak
968,gefrieren::V,kinni külmuma,donmak
969,tauen::V,sulama,erimek
970,schmelzen::V,sulama,erimek
971,trocknen::V,kuivama,kurumak
972,sieden::V,keema,kaynamak
973,faulen::V,mädanema,çürümek
974,verfaulen::V,mädanema,çürümek
975,reißen::V,rebenema,yırtılmak
976,versinken::V,uppuma,batmak
977,vergehen::V,mööduma,geçmek
978,erscheinen::V,ilmuma,görünmek
979,verschwinden::V,kaduma,kaybolmak
980,sinken::V,vajuma,inmek
981,sinken::V,langema,inmek
982,abnehmen::V,vähenema,azalmak
983,abnehmen::V,kahenema,azalmak
984,zunehmen::V,kasvama,artmak
985,zunehmen::V,kasvama,çoğalmak
986,steigen::V,tõusma,artmak
987,steigen::V,tõusma,yükselmek
988,steigen::V,üles minema,artmak
989,steigen::V,üles minema,yükselmek
990,wachsen::V,kasvama,büyümek
991,wachsen::V,kasvama,gelişmek
992,glänzen::V,läikimä,parlamak
993,funkeln::V,sädelema,parıldamak
994,lärmen::V,lärmama,gürültü yapmak
995,läuten::V,helisema,çalmak
996,klingeln::V,helisema,zil çalmak
997,klirren::V,kõlisema,şakırdamak
998,klirren::V,kõlisema,zangırdamak
999,brausen::V,kohisema,köpürmek
1000,brausen::V,kohisema,kükremek
1001,rauschen::V,kohisema,fışırdamak
1002,klingen::V,kõlama,tınlamak
1003,bellen::V,haukuma,havlamak
1004,heulen::V,uluma,ulumak
1005,blasen::V,puhuma,üflemek
1006,pfeifen::V,vilistama,düdük çalmak
1007,schreien::V,karjuma,bağırmak
1008,schreien::V,karjuma,haykırmak
1009,stöhnen::V,oigama,inlemek
1010,zittern::V,värisema,titremek
1011,leben::V,elama,yaşamak
1012,leben::V,elama,hayatta olmak
1013,leben::V,elus olema,yaşamak
1014,leben::V,elus olema,hayatta olmak
1015,geboren werden::V,sündima,doğmak
1016,atmen::V,hingama,solunmak
1017,atmen::V,hingama,nefes almak
1018,trinken::V,jooma,içmek
1019,essen::V,sööma,yemek
1020,schlucken::V,neelama,yutmak
1021,müde werden::V,väsima,yorulmak
1022,einschlafen::V,uinuma,uykuya dalmak
1023,schlafen::V,magama,uyumak
1024,aufwachen::V,ärkama,uyanmak
1025,aufstehen::V,ärkama,kalkmak
1026,aufstehen::V,ärkama,yataktan kalkmak
1027,aufstehen::V,üles tõusma,kalkmak
1028,aufstehen::V,üles tõusma,yataktan kalkmak
1029,sich erholen::V,puhkama,dinlenmek
1030,krank werden::V,haigestuma,hastalanmak
1031,krank werden::V,haigeks jääma,hastalanmak
1032,krank sein::V,haige olema,hasta olmak
1033,schmerzen::V,valutama,ağrımak
1034,husten::V,köhima,öksürmek
1035,genesen::V,toibuma,şifa bulmak
1036,sterben::V,surema,ölmek
1037,sterben::V,surema,vefat etmek
1038,umkommen::V,surma saama,ölmek
1039,sich bewegen::V,liikuma,hareket etmek
1040,sich rühren::V,liikuma,kımıldanmak
1041,sich erheben::V,kerkima,kalkmak
1042,sich erheben::V,kerkima,ayağa kalkmak
1043,sich setzen::V,istet võtma,oturmak
1044,hinfallen::V,kukkuma,yere düşmek
1045,hinfallen::V,maha kukkuma,yere düşmek
1046,laufen::V,kõndima,yürümek
1047,schreiten::V,astuma,yürümek
1048,schreiten::V,astuma,adım atmak
1049,spazierengehen::V,jalutama,gezmek
1050,spazierengehen::V,jalutama,dolaşmak
1051,eilen::V,ruttama,seğirtmek
1052,eilen::V,kiirustama,seğirtmek
1053,sich beeilen::V,ruttama,acele etmek
1054,sich beeilen::V,kiirustama,acele etmek
1055,sausen::V,kihutama,hızla gitmek
1056,sausen::V,tormama,hızla gitmek
1057,rennen::V,jooksma,koşmak
1058,rennen::V,kihutama,koşmak
1059,springen::V,hüppama,atlamak
1060,springen::V,hüppama,sıçramak
1061,klettern::V,ronima,tırmanmak
1062,schaukeln::V,kiikuma,sallanmak
1063,kriechen::V,roomama,sürünmek
1064,schwimmen::V,ujuma,yüzmek
1065,tauchen::V,sukelduma,dalmak
1066,rudern::V,sõudma,kürek çekmek
1067,fahren::V,sõitma,gitmek
1068,fliegen::V,lendama,uçmak
1069,gehen::V,käima,gitmek
1070,gehen::V,minema,gitmek
1071,weggehen::V,ära minema,gitmek
1072,weggehen::V,välja minema,gitmek
1073,abfahren::V,väljuma,kalkmak
1074,abfahren::V,ära sõitma,kalkmak
1075,anhalten::V,peatuma,durmak
1076,hineingehen::V,sisenema,içeri girmek
1077,hineingehen::V,sisse minema,içeri girmek
1078,eintreten::V,sisenema,girmek
1079,eintreten::V,sisse astuma,girmek
1080,kommen::V,tulema,gelmek
1081,ankommen::V,saabuma,varmak
1082,zurückkommen::V,tagasi tulema,dönmek
1083,bleiben::V,jääma,kalmak
1084,warten::V,ootama,beklemek
1085,erwarten::V,ootama,beklemek
1086,erwarten::V,lootma,beklemek
1087,suchen::V,otsima,aramak
1088,finden::V,leidma,bulmak
1089,versuchen::V,püüdma,denemek
1090,versuchen::V,üritama,denemek
1091,versuchen::V,katsetama,denemek
1092,vorbereiten::V,valmistama,hazırlamak
1093,lieben::V,armastama,sevmek
1094,mögen::V,sallima,beğenmek
1095,mögen::V,meeldima,beğenmek
1096,lachen::V,naerma,gülmek
1097,rühren::V,liigutama,dokunmak
1098,rühren::V,liigutama,duygulandırmak
1099,rühren::V,heldima panema,dokunmak
1100,rühren::V,heldima panema,duygulandırmak
1101,weinen::V,nutma,ağlamak
1102,schimpfen::V,sõimama,küfretmek
1103,sich ärgern::V,ärrituma,kızmak
1104,sich ärgern::V,vihastuma,kızmak
1105,sich fürchten::V,kartma,korkmak
1106,sich fürchten::V,hirmu tundma,korkmak
1107,fürchten::V,kartma,korkmak
1108,fliehen::V,põgenema,kaçmak
1109,flüchten::V,põgenema,kaçmak
1110,sehen::V,nägema,görmek
1111,anschauen::V,vaatama,seyretmek
1112,ansehen::V,vaatama,bakmak
1113,hören::V,kuulma,duymak
1114,hören::V,kuulma,işitmek
1115,zuhören::V,kuulama,dinlemek
1116,probieren::V,proovima,denemek
1117,probieren::V,proovima,tadına bakmak
1118,riechen::V,nuusutama,kokusunu almak
1119,fühlen::V,tundma,duymak
1120,fühlen::V,tundma,hissetmek
1121,scheinen::V,näida,görünmek
1122,scheinen::V,ilmuda,görünmek
1123,zu sehen sein::V,ilmuma,görünmek
1124,vernehmen::V,üle kuulama,haber almak
1125,frieren::V,külmetada,üşümek
1126,tun::V,tegema,etmek
1127,tun::V,tegema,yapmak
1128,können::V,võima,bilmek
1129,können::V,oskama,bilmek
1130,wollen::V,tahtma,istemek
1131,anfangen::V,hakkama,başlamak
1132,anfangen::V,alustama,başlamak
1133,beenden::V,lõpetama,bitirmek
1134,aufhören::V,lakkama,bitmek
1135,gelingen::V,õnnestuma,başarmak
1136,geraten::V,jõudma,düşmek
1137,öffnen::V,avama,açmak
1138,schließen::V,sulgema,kapamak
1139,stellen::V,panema,koymak
1140,stellen::V,asetama,koymak
1141,setzen::V,panema,koymak
1142,setzen::V,panema,oturtmak
1143,legen::V,panema,koymak
1144,legen::V,panema,yatırmak
1145,legen::V,asetama,koymak
1146,legen::V,asetama,yatırmak
1147,berühren::V,riivama,dokunmak
1148,berühren::V,puudutama,dokunmak
1149,verbinden::V,ühendama,bağlamak
1150,verbinden::V,ühendama,birleştirmek
1151,bedecken::V,katma,örtmek
1152,bedecken::V,katma,kaplamak
1153,aufhängen::V,riputama,asmak
1154,anzünden::V,süütama,yakmak
1155,anzünden::V,süütama,ateşlemek
1156,aufheben::V,üles tõstma,kaldırmak
1157,zurücklassen::V,jätma,geride bırakmak
1158,verlieren::V,kaotama,yitirmek
1159,verlieren::V,kaotama,kaybetmek
1160,fallen lassen::V,maha pillama,düşürmek
1161,fallen lassen::V,kukkuda laskma,düşürmek
1162,machen::V,tegema,yapmak
1163,herstellen::V,valmistama,yapmak
1164,herstellen::V,valmistama,imal etmek
1165,bauen::V,ehitama,kurmak
1166,bauen::V,ehitama,inşa etmek
1167,reparieren::V,parandama,onarmak
1168,reparieren::V,parandama,tamir etmek
1169,verbessern::V,parandama,düzeltmek
1170,ändern::V,muutma,değiştirmek
1171,ändern::V,ümber tegema,değiştirmek
1172,graben::V,kaevama,kazmak
1173,beugen::V,painutama,eğmek
1174,biegen::V,painutama,bükmek
1175,drehen::V,keerama,çevirmek
1176,drehen::V,keerama,döndürmek
1177,wenden::V,ümber pöörama,çevirmek
1178,umdrehen::V,ümber keerama,çevirmek
1179,heben::V,tõstma,kaldırmak
1180,hochheben::V,üles tõstma,yukarı kaldırmak
1181,hochheben::V,kõrgele tõstma,yukarı kaldırmak
1182,ergreifen::V,haarama,tutmak
1183,ergreifen::V,haarama,yakalamak
1184,halten::V,hoidma,tutmak
1185,drücken::V,pigistama,sıkmak
1186,schieben::V,lükkama,itmek
1187,schieben::V,lükkama,sürmek
1188,kratzen::V,kraapima,kaşımak
1189,lecken::V,lakkuma,yalamak
1190,beißen::V,purema,ısırmak
1191,beißen::V,hammustama,ısırmak
1192,abreißen::V,rebima,koparmak
1193,abreißen::V,ära rebima,koparmak
1194,abschneiden::V,ära lõikama,keserek ayırmak
1195,binden::V,siduma,bağlamak
1196,stecken::V,pistma,sokmak
1197,brechen::V,murdma,kırmak
1198,klopfen::V,koputama,çalmak
1199,hauen::V,lööma,vurmak
1200,kleben::V,kleepima,yapıştırmak
1201,reiben::V,hõõruma,ovmak
1202,reiben::V,hõõruma,sürtmek
1203,streichen::V,silitama,sürmek
1204,schleifen::V,lihvima,bilemek
1205,schleifen::V,teritama,bilemek
1206,schneiden::V,lõikama,kesmek
1207,rütteln::V,raputama,sallamak
1208,schütteln::V,raputama,sarsmak
1209,schütteln::V,raputama,çalkamak
1210,schütteln::V,loksutama,sarsmak
1211,schütteln::V,loksutama,çalkamak
1212,schwenken::V,vehkima,sallamak
1213,schwenken::V,lehvitama,sallamak
1214,schütten::V,kallama,dökmek
1215,schütten::V,kallama,akıtmak
1216,füllen::V,täitma,doldurmak
1217,einwickeln::V,sisse mähkima,sarmak
1218,tragen::V,kandma,taşımak
1219,schleppen::V,tassima,sürüklemek
1220,schleppen::V,lohistama,sürüklemek
1221,ziehen::V,vedama,çekmek
1222,ziehen::V,tõmbama,çekmek
1223,aufbewahren::V,säilitama,saklamak
1224,aufbewahren::V,alal hoidma,saklamak
1225,werfen::V,viskama,atmak
1226,fangen::V,püüdma,tutmak
1227,fangen::V,püüdma,yakalamak
1228,packen::V,kinni haarama,tutmak
1229,packen::V,kinni haarama,yakalamak
1230,packen::V,kinni võtma,tutmak
1231,packen::V,kinni võtma,yakalamak
1232,verstecken::V,peitma,saklamak
1233,teilen::V,jagama,bölmek
1234,teilen::V,jagama,ayırmak
1235,teilen::V,jaotama,bölmek
1236,teilen::V,jaotama,ayırmak
1237,schicken::V,saatma,yollamak
1238,schicken::V,saatma,göndermek
1239,bringen::V,viima,getirmek
1240,hinzufügen::V,lisama,katmak
1241,hinzufügen::V,lisama,eklemek
1242,bekommen::V,saama,almak
1243,bekommen::V,saama,eline geçmek
1244,erhalten::V,saama,almak
1245,nehmen::V,võtma,almak
1246,wählen::V,valima,seçmek
1247,auswählen::V,valima,seçmek
1248,auswählen::V,valima,ayırmak
1249,bewahren::V,hoidma,korumak
1250,behindern::V,takistama,engellemek
1251,verderben::V,rikkuma,bozmak
1252,beschädigen::V,rikkuma,zedelemek
1253,beschädigen::V,rikkuma,ziyan vermek
1254,zerbrechen::V,katki tegema,kırmak
1255,zerreißen::V,katki rebima,yırtmak
1256,zerstören::V,purustama,yıkmak
1257,zerstören::V,purustama,tahrip etmek
1258,verbrennen::V,põletama,yakmak
1259,geben::V,andma,vermek
1260,reichen::V,andma,uzatmak
1261,reichen::V,ulatama,uzatmak
1262,schenken::V,kinkima,hediye etmek
1263,versprechen::V,lubama,vaat etmek
1264,versprechen::V,tõotama,vaat etmek
1265,wünschen::V,soovima,kutlamak
1266,loben::V,kiitma,övmek
1267,küssen::V,suudlema,öpmek
1268,wiegen::V,hällitama,sallamak
1269,zudecken::V,kaanetama,örtmek
1270,zudecken::V,kinni katma,örtmek
1271,wecken::V,äratama,uyandırmak
1272,zeigen::V,näitama,göstermek
1273,führen::V,juhatama,gezdirmek
1274,führen::V,juhatama,yol göstermek
1275,lehren::V,õpetama,okutmak
1276,lehren::V,õpetama,öğretmek
1277,unterrichten::V,õpetama,öğretmek
1278,aufziehen::V,üles kasvatama,yetiştirmek
1279,leiten::V,juhtima,yönetmek
1280,leiten::V,juhtima,idare etmek
1281,antreiben::V,ergutama,teşvik etmek
1282,lassen::V,laskma,-tırmak
1283,einladen::V,kutsuma,davet etmek
1284,vereinigen::V,ühendama,birleştirmek
1285,besuchen::V,külastama,uğramak
1286,besuchen::V,külastama,ziyaret etmek
1287,besuchen::V,külastama,görmeye gitmek
1288,treffen::V,kohtama,rastlamak
1289,treffen::V,kohtama,isabet etmek
1290,sich versammeln::V,kogunema,toplanmak
1291,spielen::V,mängima,oynamak
1292,singen::V,laulma,söylemek
1293,singen::V,laulma,şarkı söylemek
1294,tanzen::V,tantsima,oynamak
1295,tanzen::V,tantsima,dans etmek
1296,sich trennen::V,lahku minema,ayrılmak
1297,verlassen::V,maha jätma,bırakmak
1298,verlassen::V,maha jätma,terk etmek
1299,retten::V,päästma,kurtarmak
1300,bewachen::V,valvama,gözetmek
1301,schützen::V,kaitsma,korumak
1302,verteidigen::V,kaitsma,savunmak
1303,sich schlagen::V,kaklema,dövüşmek
1304,schießen::V,tulistama,ateş etmek
1305,siegen::V,võitma,yenmek
1306,ärgern::V,ärritama,kızdırmak
1307,ärgern::V,vihastama,kızdırmak
1308,schlagen::V,lööma,dövmek
1309,treten::V,sõtkuma,tepmek
1310,stechen::V,pistma,sokmak
1311,stechen::V,pistma,batırmak
1312,stechen::V,torkama,sokmak
1313,stechen::V,torkama,batırmak
1314,stoßen::V,tõukama,itmek
1315,stehlen::V,varastama,çalmak
1316,stören::V,segama,bozmak
1317,stören::V,segama,etkilemek
1318,stören::V,häirima,bozmak
1319,stören::V,häirima,etkilemek
1320,belästigen::V,ahistama,rahatsız etmek
1321,verbergen::V,peitma,saklamak
1322,verbergen::V,varjama,saklamak
1323,täuschen::V,petma,aldatmak
1324,täuschen::V,tüssama,aldatmak
1325,betrügen::V,petma,aldatmak
1326,betrügen::V,petma,dolandırmak
1327,betrügen::V,tüssama,aldatmak
1328,betrügen::V,tüssama,dolandırmak
1329,betrügen::V,truudust murtma,aldatmak
1330,betrügen::V,truudust murtma,dolandırmak
1331,töten::V,tapma,öldürmek
1332,töten::V,surmama,öldürmek
1333,wohnen::V,elama,oturmak
1334,arbeiten::V,töötama,çalışmak
1335,sammeln::V,koguma,toplamak
1336,sammeln::V,korjama,toplamak
1337,pflücken::V,noppima,koparmak
1338,jagen::V,jahtima,avlanmak
1339,fischen::V,kalastama,balık tutmak
1340,fischen::V,kala püüdma,balık tutmak
1341,fassen::V,püüdma,tutmak
1342,fassen::V,püüdma,yakalamak
1343,hüten::V,karjatama,otlatmak
1344,treiben::V,ajama,gütmek
1345,anbinden::V,kinni siduma,bağlamak
1346,füttern::V,söötma,beslemek
1347,melken::V,lüpsma,sağmak
1348,hacken::V,raiuma,yarmak
1349,hacken::V,lõhkuma,yarmak
1350,gießen::V,kastma,sulamak
1351,reifen::V,valmima,olgunlaşmak
1352,zubereiten::V,valmistama,hazırlamak
1353,kochen::V,keetma,pişirmek
1354,kochen::V,keetma,kaynatmak
1355,backen::V,küpsetama,pişirmek
1356,backen::V,küpsetama,fırında pişirmek
1357,braten::V,praadima,kızartmak
1358,umrühren::V,segama,karıştırmak
1359,stricken::V,kuduma,örmek
1360,nähen::V,õmblema,dikmek
1361,färben::V,värvima,boyamak
1362,reinigen::V,puhastama,temizlemek
1363,waschen::V,pesema,yıkamak
1364,abwischen::V,puhtaks pühkima,silmek
1365,spülen::V,uhtma,çalkamak
1366,fegen::V,pühkima,süpürmek
1367,kehren::V,pühkima,süpürmek
1368,baden::V,suplema,yıkanmak
1369,baden::V,suplema,banyo yapmak
1370,baden::V,kümblema,yıkanmak
1371,baden::V,kümblema,banyo yapmak
1372,sich waschen::V,end pesema,yıkanmak
1373,ausziehen::V,käest võtma,çıkarmak
1374,ausziehen::V,jalast võtma,çıkarmak
1375,ausziehen::V,seljast võtma,çıkarmak
1376,anziehen::V,jalga panema,giymek
1377,sich anziehen::V,riietuma,giyinmek
1378,kämmen::V,kammima,taramak
1379,schmücken::V,kaunistama,süslemek
1380,sagen::V,ütlema,demek
1381,sagen::V,ütlema,söylemek
1382,sprechen::V,rääkima,konuşmak
1383,sprechen::V,kõnelema,konuşmak
1384,reden::V,kõnelema,konuşmak
1385,sich unterhalten::V,vestlema,sohbet etmek
1386,fragen::V,küsima,sormak
1387,bitten::V,paluma,dilemek
1388,bitten::V,paluma,rica etmek
1389,erzählen::V,jutustama,bahsetmek
1390,erzählen::V,jutustama,hikâye etmek
1391,mitteilen::V,teatama,bildirmek
1392,mitteilen::V,teada andma,bildirmek
1393,nennen::V,nimetama,adlandırmak
1394,rufen::V,kutsuma,çağırmak
1395,prahlen::V,hooplema,övünmek
1396,übersetzen::V,tõlkima,çevirmek
1397,übersetzen::V,tõlkima,tercüme etmek
1398,denken::V,mõtlema,düşünmek
1399,glauben::V,uskuma,inanmak
1400,glauben::V,uskuma,zannetmek
1401,bemerken::V,märkama,farkına varmak
1402,erkennen::V,ära tundma,tanımak
1403,begreifen::V,aru saama,anlamak
1404,begreifen::V,aru saama,kavramak
1405,verstehen::V,mõistma,duymak
1406,verstehen::V,mõistma,anlamak
1407,lernen::V,õppima,öğrenmek
1408,wissen::V,teadma,bilmek
1409,sich erinnern an::V,mäletama,hatırlamak
1410,vergessen::V,unustama,unutmak
1411,messen::V,mõõtma,ölçmek
1412,zählen::V,loendama,saymak
1413,rechnen::V,arvutama,hesap etmek
1414,lesen::V,lugema,okumak
1415,malen::V,maalima,resmini yapmak
1416,zeichnen::V,joonistama,çizmek
1417,schreiben::V,kirjutama,yazmak
1418,besitzen::V,omama,haiz olmak
1419,besitzen::V,omama,sahip olmak
1420,kaufen::V,ostma,almak
1421,verkaufen::V,müüma,satmak
1422,bezahlen::V,tasuma,ödemek
1423,zahlen::V,maksma,ödemek
1424,beherrschen::V,valitsema,hâkim olmak
1425,ertragen::V,taluma,dayanmak
1426,ertragen::V,taluma,katlanmak
