,Concept_ID,mn,te
681,stark::A,чадалтай,బలమైన
682,schwach::A,сул,బలహీనమైన
683,fett::A,тарган,క్రొవ్విన
684,fett::A,голигор,క్రొవ్విన
685,schlank::A,голшиг,సన్నని
686,hübsch::A,сайхан,సాగప్తెన
687,hübsch::A,хөөрхөн,సాగప్తెన
688,böse::A,муу,చెడ్డ
689,böse::A,хортой,చెడ్డ
690,dumm::A,тэнэг,తెలివిలేని
691,faul::A,залхуу,సోమరియైన
692,fleißig::A,чармайлтгай,శ్రద్దగల
693,geizig::A,харамч,పిసినారియైన
694,klug::A,цэцэн,తెలివిగల
695,geschickt::A,дүйтэй,నిపుణతగల
696,lieb::A,хайрт,ప్రియమైన
697,lustig::A,цэнгэлтэй,ఉల్లాసము గల
698,sanft::A,наалинхай,సాధువైన
699,hungrig::A,өлөн,ఆకలిగొనిన
700,hungrig::A,өлссөн,ఆకలిగొనిన
701,krank::A,өвчтэй,వ్యాధిగల
702,nackt::A,нүцгэн,దిగంబరమైన
703,traurig::A,гунигт,విచారముగల
704,lebendig::A,амьд,ప్రాణముతో నున్న
705,lebendig::A,амьтай,ప్రాణముతో నున్న
706,gut::A,сайн,మంచి
707,schlecht::A,муу,చెడ్డ
708,schlecht::A,өөдгүй,చెడ్డ
709,richtig::A,зөв,సరియైన
710,richtig::A,зүйтэй,సరియైన
711,schlimm::A,муухай,అసహ్యమైన
712,wahr::A,үнэн,నిజమైన
713,wahr::A,жинхэнэ,నిజమైన
714,alt::A,хуучин,ముసలి
715,neu::A,шинэ,క్రొత్త
716,ehemalig::A,агсан,పూర్వపు
717,ehemalig::A,байсан,పూర్వపు
718,alt[Lebewesen]::A,өвгөн,ముసలి
719,alt[Lebewesen]::A,хижээл,ముసలి
720,jung::A,залуу,పసి
721,arm::A,ядуу,బీద
722,reich::A,баян,ధనవంతుడైన
723,reich::A,баялаг,ధనవంతుడైన
724,bekannt::A,танил,తెలిసిన
725,berühmt::A,цуутай,ప్రపిద్దికెక్కివ
726,berühmt::A,алдартай,ప్రపిద్దికెక్కివ
727,fremd::A,харь,అన్యమైన
728,fremd::A,гадаад,అన్యమైన
729,verschieden::A,ондоо,భేదమైన
730,verschieden::A,янз янзын,భేదమైన
731,nah::A,ойрын,దగ్గఱనున్న
732,nah::A,дөтийн,దగ్గఱనున్న
733,fern::A,холын,దూరమందున్న
734,linker::A,буруу,ఎడమప్రక్కగ
735,rechter::A,баруун,కుడి
736,anderer::A,өөр,వేఱ్తెన
737,anderer::A,нөгөө,వేఱ్తెన
738,erster::A,нэгдэх,మొదటి
739,erster::A,нэгдүгээр,మొదటి
740,zweiter::A,хоёрдугаар,రెండన
741,dritter::A,гуравдугаар,మూడో
742,letzter::A,сүүлийн,కడపటి
743,allein::ADV,ганцаараа,ఒంటిగా
744,auf einmal::ADV,нэгмөсөн,హరాత్తుగ
745,zusammen::ADV,цуг,కలిసి
746,zusammen::ADV,хамт,కలిసి
747,lange::ADV,удаан,బహుకాలము
748,plötzlich::ADV,гэнэт,హరాత్తుగ
749,sofort::ADV,дороо,తక్షణము
750,später::ADV,дараа,ఇటీవలి
751,jetzt::ADV,өнөө,ఇప్పుడు
752,heute::ADV,өнөө,నేడు
753,heute::ADV,өнөөдөр,నేడు
754,morgen::ADV,маргааш,ఱేపు
755,morgen::ADV,маргаадар,ఱేపు
756,bald::ADV,түргэн,శీఘ్రముగ
757,bald::ADV,удахгүй,శీఘ్రముగ
758,dann::ADV,хожим,అప్పుడు
759,dann::ADV,тэгээд,అప్పుడు
760,gestern::ADV,өчигдөр,నిన్నటి దినము
761,einst::ADV,нэг,పూర్వమొకప్పుడు
762,damals::ADV,тэгэхэд,అప్పుడు
763,danach::ADV,тэгээд,అప్పుడు
764,danach::ADV,дараа нь,అప్పుడు
765,vorher::ADV,урьд,ఎదుట
766,zuerst::ADV,анх,మొదటిలో
767,zuerst::ADV,эхлээд,మొదటిలో
768,einmal::ADV,нэг удаа,ఒకసారి
769,manchmal::ADV,хааяа,అప్పటప్పటికి
770,manchmal::ADV,заримдаа,అప్పటప్పటికి
771,oft::ADV,олонтоо,తఱచుగా
772,immer::ADV,байнга,ఎల్లప్పుడు
773,niemals::ADV,хэзээ ч,ఎప్పుడునులేదు
774,niemals::ADV,хэдийд ч,ఎప్పుడునులేదు
775,hier::ADV,энд,ఇక్కడ
776,hierhin::ADV,нааш,ఇక్కడకు
777,von hier::ADV,эндээс,ఇక్కడనుండి
778,dort::ADV,тэнд,అక్కడ
779,dorthin::ADV,тийш,అక్కడికి
780,geradeaus::ADV,шулуун,సూటిగా
781,vorwärts::ADV,урагшаа,ముందుకు
782,rückwärts::ADV,буцаан,వెనుకకు
783,rückwärts::ADV,сөөргөө,వెనుకకు
784,zurück::ADV,буцаж,వెనుకభాగము
785,zurück::ADV,гэдрэг,వెనుకభాగము
786,unten::ADV,дор,క్రింద
787,hinab::ADV,уруу,కిందికి
788,oben::ADV,дээр,మీద
789,hinauf::ADV,өөд,పైకి
790,hinauf::ADV,дээш,పైకి
791,überall::ADV,хааяагүй,అంతటా
792,überall::ADV,энд тэндгүй,అంతటా
793,nicht::ADV,эс,కాదు
794,nicht::ADV,-гүй,కాదు
795,ein wenig::ADV,жаахан,కొంచెము
796,kaum::ADV,арай,చాలిచాలక
797,kaum::ADV,арай гэж,చాలిచాలక
798,sehr::ADV,тун,చాల
799,so::ADV,тэгж,ఆలాగున
800,so::ADV,ингээд,ఆలాగున
801,noch::ADV,дахин,ఇప్పటికిని
802,noch::ADV,дахиад,ఇప్పటికిని
803,nur::ADV,зөвхөн,మాత్రము
804,nur::ADV,гагцхүү,మాత్రము
805,schon::ADV,нэгэнт,ఇదివఱకే
806,wieder::ADV,дахин,తిరిగి
807,wieder::ADV,дахиад,తిరిగి
808,vergebens::ADV,хий,నిష్ఫలముగా
809,vor::PRP,өмнө,ముందు
810,hinter::PRP,ард,వెనుక
811,unter::PRP,доор,క్రింద
812,durch::PRP,дундуур,ద్వారా
813,neben::PRP,хажууд,దగ్గెర
814,zwischen::PRP,завсар,మధ్య
815,zwischen::PRP,хооронд,మధ్య
816,wegen::PRP,төлөө,కారణంగా
817,wegen::PRP,дээрээс,కారణంగా
818,dies::PRN,энэ,ఇది
819,das::PRN,тэр,అది
820,alles::PRN,цөм,సకలము
821,alles::PRN,бүгд,సకలము
822,ich::PRN,би,నేను
823,du::PRN,чи,నీవు
824,er::PRN,тэр,అతడు
825,er::PRN,тэр хүн,అతడు
826,wir::PRN,бид,మనము
827,ihr::PRN,та нар,మీరు
828,sie::PRN,тэд,వారు
829,was::FPRN,юу,ఏమి
830,wer::FPRN,хэн,ఎవడు
831,wo::FADV,хаа,ఎక్కడ
832,wo::FADV,хаана,ఎక్కడ
833,wohin::FADV,хааш,ఎందుకు
834,wohin::FADV,хаана,ఎందుకు
835,wie::FADV,яаж,ఎట్టు
836,wie::FADV,хэрхэн,ఎట్టు
837,warum::FADV,юунд,ఏల
838,warum::FADV,яагаад,ఏల
839,wieviel::FNUM,хэдий,ఎంత
840,wieviel::FNUM,хэд,ఎంత
841,eins::NUM,нэг,ఒకటి
842,zwei::NUM,хоёр,రెండు
843,drei::NUM,гурав,మూడు
844,vier::NUM,дөрөв,నాలుగు
845,fünf::NUM,тав,అయిదు
846,sechs::NUM,зургаа,ఆఱు
847,sieben::NUM,долоо,ఏరు
848,acht::NUM,найм,ఎనిమదు
849,neun::NUM,ес,తొమ్మిది
850,zehn::NUM,арав,పది
851,elf::NUM,арван нэг,పదునొకొండు
852,zwölf::NUM,арван хоёр,పండ్రండు
853,zwanzig::NUM,хорь,ఇరుపది
854,dreißig::NUM,гуч,ముప్పది
855,vierzig::NUM,дөч,నలువది
856,fünfzig::NUM,тавь,ఏబది
857,sechzig::NUM,жар,అరుపది
858,siebzig::NUM,дал,డెబ్బది
859,achtzig::NUM,ная,ఎనుబది
860,neunzig::NUM,ер,తొంబది
861,hundert::NUM,зуу,నూఱు
862,tausend::NUM,мянга,వేయి
863,und::CNJ,ч,మఱియు
864,und::CNJ,болон,మఱియు
865,oder::CNJ,буюу,లేక
866,stehen::V,зогсох,నిలుచు
867,sitzen::V,суух,కూర్చుండు
868,liegen::V,хэвтэх,పండుకొనుట
869,hängen::V,өлгөөтэй байх,వ్రేలాడదీయు
870,hängen::V,дүүжлээтэй байх,వ్రేలాడదీయు
871,werden::V,болох,అగు
872,passieren::V,тохиох,సంభవించు
873,beginnen::V,эхлэх,ఆరంభించు
874,enden::V,дүүрэх,తీరుట
875,wechseln::V,хувирах,మార్చు
876,aufgehen[Sonne]::V,мандах,ఉదయించు
877,untergehen[Sonne]::V,жаргах,అస్తమించు
878,scheinen[Sonne]::V,гэрэлтэх,ప్రకాశించు
879,donnern::V,дуугарах,ఉరుముట
880,wehen::V,салхилах,దురద్పప్టము
881,wehen::V,хөөрөгдөх,దురద్పప్టము
882,strömen::V,гүйх,పారుట
883,strömen::V,урсах,పారుట
884,fließen::V,урсах,ప్రవహించు
885,sich drehen::V,эргэлдэх,తిరుగు
886,schwanken::V,хэлбэлзэх,ఆడించుట
887,schwingen::V,ганхах,ఊగుట
888,schwingen::V,хэлбэлзэх,ఊగుట
889,fallen::V,унах,పడు
890,brennen::V,шатах,కాలుట
891,rauchen::V,баагих,పొగసుట
892,regnen::V,бороо орно,కురిపించుట
893,gefrieren::V,хөлдөх,గడ్డకట్టు
894,tauen::V,хайлах,కరగు
895,schmelzen::V,уярах,కరగు
896,trocknen::V,хатах,యెండుట
897,sieden::V,буцлах,ఉడుకు
898,sieden::V,даргилах,ఉడుకు
899,faulen::V,үжрэх,క్రుళ్లు
900,faulen::V,өмхийрөх,క్రుళ్లు
901,verfaulen::V,бээх,క్షిణించు
902,verfaulen::V,өгрөх,క్షిణించు
903,reißen::V,цуурах,చించు
904,versinken::V,живэх,మునుగు
905,vergehen::V,нөгчих,సంభవించు
906,vergehen::V,өнгөрөх,సంభవించు
907,erscheinen::V,гарах,కనబడు
908,erscheinen::V,бултайх,కనబడు
909,verschwinden::V,далд орох,అదృశ్యమగు
910,verschwinden::V,алга болох,అదృశ్యమగు
911,sinken::V,татрах,ముణుగుట
912,sinken::V,доошлох,ముణుగుట
913,abnehmen::V,багасах,తగ్గు
914,abnehmen::V,хорогдох,తగ్గు
915,zunehmen::V,ихсэх,పెరుగుట
916,steigen::V,нэмэгдэх,లేచు
917,wachsen::V,өсөх,పెరుగు
918,wachsen::V,ургах,పెరుగు
919,glänzen::V,гилгэнэх,ప్రకాశించు
920,glänzen::V,гилбэгнэх,ప్రకాశించు
921,funkeln::V,гялжах,ప్రకాశించు
922,funkeln::V,гялалзах,ప్రకాశించు
923,lärmen::V,шуугих,అరుచుట
924,läuten::V,цохих,మేళవించుట
925,klingeln::V,хонхдох,వాయించుట
926,klingeln::V,дуугарах,వాయించుట
927,klirren::V,хангир жингэр хийх,ఘంటానాదము
928,brausen::V,бургилах,గర్జించు
929,rauschen::V,сэржигнэх,చటచటమనుట
930,klingen::V,хангинах,ధ్వనించుట
931,bellen::V,хуцах,అఱచు
932,heulen::V,улих,కూయు
933,blasen::V,үлзэх,దురద్పప్టము
934,pfeifen::V,исгэрэх,ఈలవేయు
935,schreien::V,хашгирах,అఱచు
936,stöhnen::V,ёолох,మూలుగు
937,stöhnen::V,гэнгэнэх,మూలుగు
938,zittern::V,дагжих,వణకు
939,leben::V,амьдрах,జీవించుట
940,geboren werden::V,төрөх,పుట్టుట
941,atmen::V,амьсгалах,ఉపిరి తీయు
942,trinken::V,уух,త్రాగు
943,essen::V,идэх,తిను
944,schlucken::V,залгих,మ్రింగు
945,müde werden::V,ядрах,అలయు
946,einschlafen::V,унтчих,నిద్రించు
947,schlafen::V,унтах,నిద్రురించు
948,aufwachen::V,сэрэх,మేలుకొను
949,aufstehen::V,босох,లేచు
950,sich erholen::V,амрах,నడ్డి వాల్చు
951,krank werden::V,өвдөж эхлэх,జబ్బుపడు
952,krank sein::V,өвдөх,జబ్బు చేయు
953,schmerzen::V,өвдөх,నొచ్చుట
954,schmerzen::V,шархирах,నొచ్చుట
955,husten::V,ханиах,దగ్గుట
956,genesen::V,засрах,కుదురుట
957,sterben::V,үхэх,మరణించు
958,sterben::V,нас барах,మరణించు
959,umkommen::V,үхэх,నశించు
960,sich bewegen::V,хөдлөх,కదలు
961,sich rühren::V,хөдлөх,కదలు
962,sich erheben::V,босох,లేచు
963,sich setzen::V,суух,కూర్చుణ్డు
964,hinfallen::V,ойчих,దొర్లు
965,laufen::V,явган явах,నడచు
966,schreiten::V,алхах,అడుగుపెట్టుట
967,spazierengehen::V,зугаалах,పచారు చేయు
968,eilen::V,хурдлах,తొందరపడు
969,sich beeilen::V,яарах,త్వరపెట్టు
970,sich beeilen::V,шамдах,త్వరపెట్టు
971,sausen::V,давхих,విసరికొట్టు
972,rennen::V,гүйх,పరుగెత్తు
973,springen::V,харайх,దుముకు
974,springen::V,дэвхрэх,దుముకు
975,klettern::V,авирах,ఎక్కు
976,schaukeln::V,ганхалзах,ఉయ్యాల ఊగు 
977,kriechen::V,мөлхөх,ప్రాకు
978,schwimmen::V,сэлэх,ఈదు
979,tauchen::V,шунгах,మునుగు
980,rudern::V,сэлүүрдэх,తెడ్లతోఁగడపు
981,fahren::V,явах,నడపు
982,fliegen::V,нисэх,ఎగురు
983,gehen::V,явах,పోవు
984,weggehen::V,явах,బయలుదేరు
985,abfahren::V,одох,విడిచిపోవు
986,abfahren::V,хөдлөх,విడిచిపోవు
987,anhalten::V,зогсох,నిలుపు
988,hineingehen::V,орох,ప్రవేశించు
989,eintreten::V,орох,ప్రవేశించు
990,kommen::V,ирэх,వచ్చు
991,ankommen::V,хүрэх,వచ్చి చేరు
992,zurückkommen::V,харих,తిరిగీవచ్చుట
993,zurückkommen::V,буцаж ирэх,తిరిగీవచ్చుట
994,bleiben::V,үлдэх,ఉండు
995,warten::V,хүлээх,కనిపెట్టు
996,erwarten::V,хүлээх,నిరిక్షించు
997,suchen::V,эрэх,వెదకు
998,suchen::V,бэдрэх,వెదకు
999,finden::V,олох,కనుగొను
1000,versuchen::V,оролдох,ప్రయత్నించు
1001,vorbereiten::V,бэлтгэх,తయారుచేయు
1002,lieben::V,янаглах,ప్రేమించు
1003,mögen::V,таалах,ఇష్టపడు
1004,lachen::V,инээх,నవ్వు
1005,rühren::V,сэтгэл уяруулах,గుండె తాకు
1006,weinen::V,уйлах,వీడ్చు
1007,schimpfen::V,хараах,గొణుగు
1008,sich ärgern::V,уурлах,అలుగు
1009,sich fürchten::V,айх,భయపడు
1010,fürchten::V,айх,భయపడు
1011,fliehen::V,зугтах,పాఱిపోపు
1012,fliehen::V,гүйж очих,పాఱిపోపు
1013,flüchten::V,оргох,తప్పించుకొను
1014,sehen::V,үзэх,చూచు
1015,anschauen::V,харах,చూచు
1016,ansehen::V,харах,కాచియుండు
1017,hören::V,дуулах,విను
1018,zuhören::V,чагнах,విను
1019,probieren::V,амсаж үзэх,చవిచూచుట
1020,riechen::V,үнэрлэх,వాసనచూచు
1021,fühlen::V,мэдрэх,స్పర్శించుట
1022,scheinen::V,шиг үзэгдэх,కనబడు
1023,zu sehen sein::V,үзэгдэх,చూవు
1024,zu sehen sein::V,харагдах,చూవు
1025,vernehmen::V,дуулах,విను
1026,frieren::V,даарах,చలికి వడకు
1027,tun::V,хийх,చేయు
1028,tun::V,үйлдэх,చేయు
1029,können::V,болох,గల
1030,wollen::V,хүсэх,కోరు
1031,anfangen::V,эхлэх,ఆరంభించు
1032,beenden::V,дуусгах,ముగించు
1033,aufhören::V,болих,నిలుపు
1034,aufhören::V,зогсох,నిలుపు
1035,gelingen::V,бүтэх,గెలుపాందు
1036,geraten::V,илрэх,వెలువడు
1037,öffnen::V,нээх,తెఱచు
1038,öffnen::V,тайлах,తెఱచు
1039,schließen::V,хаах,మూయు
1040,stellen::V,тавих,ఉంచు
1041,stellen::V,босгох,ఉంచు
1042,setzen::V,суулгах,ఉంచు
1043,legen::V,хийх,పెట్టు
1044,legen::V,тавих,పెట్టు
1045,berühren::V,шүргэх,తాకు
1046,verbinden::V,залгах,చేర్చుట
1047,bedecken::V,бүрэх,మూయు
1048,aufhängen::V,өлгөх,వ్రేలాడదీయు
1049,aufhängen::V,дүүжлэх,వ్రేలాడదీయు
1050,anzünden::V,асаах,వెలిగించు
1051,anzünden::V,ноцоох,వెలిగించు
1052,aufheben::V,өргөх,సేకరించు
1053,zurücklassen::V,орхих,విడుచు
1054,zurücklassen::V,үлдээх,విడుచు
1055,verlieren::V,гээх,పోగొట్టుకొను
1056,fallen lassen::V,унагах,జాఱవిడుచు
1057,machen::V,хийх,చేయు
1058,machen::V,гаргах,చేయు
1059,herstellen::V,бүтээх,ఉత్పత్తిచేయు
1060,bauen::V,барих,నిర్మించు
1061,reparieren::V,засах,సరిచేయు
1062,reparieren::V,сэлбэх,సరిచేయు
1063,verbessern::V,засах,వృద్ధి చేయు
1064,verbessern::V,сайжруулах,వృద్ధి చేయు
1065,ändern::V,өөрчлөх,మార్చు
1066,graben::V,малтах,త్రవ్వు
1067,beugen::V,бөгтийлгөх,వంచు
1068,biegen::V,матах,వంచు
1069,biegen::V,муруйлгах,వంచు
1070,drehen::V,эргүүлэх,నూలువడుకు
1071,wenden::V,эргүүлэх,త్రిప్పు
1072,umdrehen::V,хөрвүүлэх,త్రిప్పు
1073,heben::V,өргөх,ఎత్తు
1074,hochheben::V,өргөх,ఎత్తు
1075,ergreifen::V,атгах,వశపఱచుకొను
1076,halten::V,барих,ఉంచు
1077,drücken::V,дарах,అణచు
1078,schieben::V,түлхэх,నొక్కు
1079,kratzen::V,хусах,గోకు
1080,kratzen::V,маажих,గోకు
1081,lecken::V,долоох,నాకు
1082,beißen::V,зуух,కఱచు
1083,beißen::V,хазах,కఱచు
1084,abreißen::V,таслах,తెగతెంచు
1085,abschneiden::V,тайрах,తెగకొట్టు
1086,binden::V,боох,కట్టు
1087,binden::V,хүлэх,కట్టు
1088,stecken::V,шаах,తగులుకొనివుండుట
1089,stecken::V,шигтгэх,తగులుకొనివుండుట
1090,brechen::V,хугалах,పగులగొట్టు
1091,klopfen::V,цохих,కొట్టు
1092,klopfen::V,тогших,కొట్టు
1093,hauen::V,дэлдэх,కొట్టు
1094,kleben::V,наах,అంటుకొను
1095,reiben::V,нухах,రాచు
1096,reiben::V,нидчих,రాచు
1097,streichen::V,нялах,వ్యాపింపజేయు
1098,streichen::V,түрхэх,వ్యాపింపజేయు
1099,schleifen::V,билүүдэх,రాచు
1100,schleifen::V,гуранздах,రాచు
1101,schneiden::V,огтлох,కోయు
1102,rütteln::V,холхнулах,కుదిలించుట
1103,schütteln::V,сэгсрэх,కదల్చు
1104,schwenken::V,дэвэх,ఊచుట
1105,schwenken::V,даллах,ఊచుట
1106,schütten::V,цутгах,పోయు
1107,schütten::V,аягалах,పోయు
1108,füllen::V,дүүргэх,నింపు
1109,einwickeln::V,боох,చుట్టు
1110,einwickeln::V,ороох,చుట్టు
1111,tragen::V,авчрах,మోయు
1112,schleppen::V,чирэх,ఈడ్చు
1113,ziehen::V,татах,ఈడ్చు
1114,aufbewahren::V,хадгалах,కాపాడు
1115,werfen::V,хаях,విసరు
1116,werfen::V,шидэх,విసరు
1117,fangen::V,барих,పట్టుకొను
1118,packen::V,шүүрэх,పట్టుకొను
1119,verstecken::V,нуух,దాచు
1120,teilen::V,хуваах,భాగించు
1121,schicken::V,илгээх,పంపు
1122,schicken::V,явуулах,పంపు
1123,bringen::V,авчрах,తెచ్చు
1124,bringen::V,аваачих,తెచ్చు
1125,hinzufügen::V,нэмэх,చేర్చు
1126,bekommen::V,хүлээн авах,సంపాదించు
1127,erhalten::V,хүлээн авах,పుచ్చుకొను
1128,nehmen::V,авах,తీసికొను
1129,wählen::V,сонгох,ఇష్టపడు
1130,auswählen::V,шилэх,ఏరుకొను
1131,bewahren::V,гамнах,భద్రపఱుచు
1132,behindern::V,саад хийх,అడ్డగించుట
1133,behindern::V,тотгор болох,అడ్డగించుట
1134,verderben::V,эвдэх,చెఱచు
1135,beschädigen::V,гэмтээх,చెరుపుట
1136,zerbrechen::V,хагалах,పగులగొట్టు
1137,zerbrechen::V,хага цохих,పగులగొట్టు
1138,zerreißen::V,урах,చించు
1139,zerstören::V,эвдэх,వాశనము చేయు
1140,zerstören::V,сүйтгэх,వాశనము చేయు
1141,verbrennen::V,шатаах,కాల్చు
1142,geben::V,өгөх,ఇచ్చు
1143,reichen::V,өгөх,అందుకొనుట
1144,reichen::V,дамжуулах,అందుకొనుట
1145,schenken::V,бэлэглэх,అర్పించు
1146,versprechen::V,амлах,వాగ్దత్తము చేయు
1147,wünschen::V,ерөөх,కోరు
1148,loben::V,магтах,స్తుతించు
1149,loben::V,сайшаах,స్తుతించు
1150,küssen::V,озох,ముద్దుపెట్టుకొను
1151,küssen::V,үнсэх,ముద్దుపెట్టుకొను
1152,wiegen::V,бүүвэйлэх,ఊచుట
1153,zudecken::V,хучих,మూయు
1154,zudecken::V,бүтээх,మూయు
1155,wecken::V,сэрээх,నిద్రపలేపుట
1156,zeigen::V,үзүүлэх,చూవు
1157,führen::V,хөтлөх,దారిచూపు
1158,lehren::V,заах,బోధించు
1159,unterrichten::V,сургах,నేర్పు
1160,aufziehen::V,өсгөх,పెంచు
1161,aufziehen::V,хүмүүжүүлэх,పెంచు
1162,leiten::V,удирдах,తీసుకపోవుట
1163,antreiben::V,шамдуулах,ప్రేరేపించు
1164,lassen::V,-уулах,అనుమతించు
1165,einladen::V,залах,ఆహ్వానించు
1166,vereinigen::V,нэгтгэх,కూడుట
1167,vereinigen::V,хамтруулах,కూడుట
1168,besuchen::V,зочлох,పోయి చూచు
1169,treffen::V,учрах,కలియు
1170,treffen::V,дайралдах,కలియు
1171,sich versammeln::V,хуралдах,కూర్చు
1172,spielen::V,наадах,ఆట లాడు
1173,singen::V,дуулах,పాడు
1174,tanzen::V,бүжиглэх,నృత్యముచేయు
1175,sich trennen::V,салах,ఎడబాయుట
1176,verlassen::V,хаях,విడుచు
1177,retten::V,гэтэлгэх,తప్పించుట
1178,bewachen::V,сахих,కాపాడు
1179,schützen::V,хамгаалах,రక్షించు
1180,verteidigen::V,хамгаалах,రక్షించు
1181,sich schlagen::V,зодолдох,జగడమాడు
1182,schießen::V,харвах,కాల్చు
1183,schießen::V,буу буудах,కాల్చు
1184,siegen::V,ялах,గెలుచు
1185,ärgern::V,уурлуулах,పీడించుట
1186,ärgern::V,уур хүргэх,పీడించుట
1187,schlagen::V,цохих,కొట్టు
1188,treten::V,өшиглөх,తన్ను
1189,stechen::V,хатгах,కుట్టు
1190,stoßen::V,ёврох,గెంటు
1191,stoßen::V,нудрах,గెంటు
1192,stehlen::V,хулгайлах,దొంగిలించు
1193,stören::V,саад болох,కలతపఱచు
1194,belästigen::V,зовоох,పీడించు
1195,belästigen::V,амраахгүй байх,పీడించు
1196,verbergen::V,нуух,దాచు
1197,verbergen::V,далдлах,దాచు
1198,täuschen::V,мэхлэх,మోసము చేయు
1199,betrügen::V,хуурах,మోసపుచ్చు
1200,töten::V,алах,చంపు
1201,wohnen::V,суух,నివసించు
1202,wohnen::V,амьдрах,నివసించు
1203,arbeiten::V,ажиллах,పనిచేయు
1204,arbeiten::V,хөдөлмөрлөх,పనిచేయు
1205,sammeln::V,түүх,ప్రోగుచేయు
1206,sammeln::V,хураах,ప్రోగుచేయు
1207,pflücken::V,түүх,యేరుట
1208,jagen::V,агнах,వేటాడు
1209,jagen::V,гөрөөлөх,వేటాడు
1210,fischen::V,загасчлах,వెదకు
1211,fischen::V,загас барих,వెదకు
1212,fassen::V,барих,పట్టుకొమ
1213,hüten::V,маллах,మందచేరుట
1214,hüten::V,хариулах,మందచేరుట
1215,treiben::V,туух,నడపు
1216,anbinden::V,уях,కట్టు
1217,füttern::V,тэжээх,భోజనము పెట్టు
1218,melken::V,саах,పాలు పితుకు
1219,hacken::V,цавчих,నఱకు
1220,gießen::V,услах,నీళ్ళుకట్టుట
1221,reifen::V,боловсрох,పండుట
1222,zubereiten::V,бэлдэх,వండు
1223,kochen::V,чанах,వండు
1224,backen::V,жигнэх,రొట్టెకాల్చు
1225,braten::V,шарах,వేపు
1226,braten::V,хайрах,వేపు
1227,umrühren::V,хутгах,కదులుట
1228,stricken::V,нэхэх,అల్లు
1229,stricken::V,сүлжих,అల్లు
1230,nähen::V,оёх,కుట్టు
1231,färben::V,будах,రంగు వేయు
1232,reinigen::V,арилгах,శుభ్రము చేయు
1233,reinigen::V,цэвэрлэх,శుభ్రము చేయు
1234,waschen::V,угаах,కడుగు
1235,abwischen::V,арчих,తుడుచు
1236,spülen::V,зайлах,నీటిలో జడించు
1237,fegen::V,хамах,ఊడ్చు
1238,fegen::V,шүүрдэх,ఊడ్చు
1239,kehren::V,шүүрдэх,ఊడ్చు
1240,kehren::V,туужуудах,ఊడ్చు
1241,baden::V,усанд орох,స్నానము చేయు
1242,sich waschen::V,биеэ угаах,కడుగు
1243,ausziehen::V,тайлах,విప్పు
1244,anziehen::V,өмсөх,ధరించు
1245,sich anziehen::V,хувцаслах,బట్టలు వేసుకొను
1246,sich anziehen::V,хувцаслах,తొడుగుకొను
1247,kämmen::V,самнах,దువ్వుట
1248,schmücken::V,гоёх,అలంకరించు
1249,schmücken::V,чимэх,అలంకరించు
1250,sagen::V,гэх,చెప్పు
1251,sagen::V,хэлэх,చెప్పు
1252,sprechen::V,ярих,చెప్పు
1253,sprechen::V,өгүүлэх,చెప్పు
1254,reden::V,хэлэх,మాటలాడు
1255,reden::V,хөөрөлдөх,మాటలాడు
1256,sich unterhalten::V,ярилцах,ముచ్చటలాడు
1257,fragen::V,асуух,ప్రశ్నించు
1258,bitten::V,гуйх,కోరు
1259,erzählen::V,өгүүлэх,చెప్పు
1260,mitteilen::V,дуулгах,తెలియజేయు
1261,mitteilen::V,мэдээлэх,తెలియజేయు
1262,nennen::V,нэрлэх,పేరు వెట్టు
1263,rufen::V,дуудах,పిలుచు
1264,prahlen::V,бардах,జల్లి
1265,prahlen::V,сайрхах,జల్లి
1266,übersetzen::V,орчуулах,తర్జుమాచేయు
1267,denken::V,санах,ఆలోచించు
1268,glauben::V,итгэх,నమ్ము
1269,bemerken::V,ажих,గుర్తించు
1270,bemerken::V,ажиглах,గుర్తించు
1271,erkennen::V,таних,గుర్తించు
1272,begreifen::V,ойлгох,గ్రహించు
1273,verstehen::V,мэдэж авах,గ్రహించు
1274,lernen::V,сурах,నేర్చు కొను
1275,wissen::V,мэдэх,తెలిసికొను
1276,sich erinnern an::V,дурсах,జ్ఞాపకముంచుకొను
1277,vergessen::V,мартах,మఱచిపోవు
1278,messen::V,хэмжих,కొలుచుట
1279,zählen::V,тоолох,లెక్కపెట్టు
1280,rechnen::V,тооцоох,లెక్కపెట్టు
1281,lesen::V,унших,చదువు
1282,malen::V,зурах,పూనుట
1283,zeichnen::V,дүрслэн бичих,వ్రాసుట
1284,schreiben::V,бичих,వ్రాయు
1285,besitzen::V,эзэмших,కలిగియుండు
1286,kaufen::V,худалдан авах,కొను
1287,verkaufen::V,худалдах,అమ్ము
1288,bezahlen::V,төлөх,చెల్లించు
1289,zahlen::V,төлөх,చెల్లించు
1290,beherrschen::V,эзэмших,ఏలు
1291,ertragen::V,тэсэх,భరించు
