,Concept_ID,ro,kl
766,spitz::A,ascuțit,qummukujooq
767,scharf::A,tăios,ipippoq
768,scharf::A,ascuțit,ipippoq
769,stumpf::A,tocit,anngerpoq
770,schwer::A,greu,oqimaappoq
771,schön::A,frumos,kusanarpoq
772,heiß::A,cald,kiappoq
773,heiß::A,fierbinte,kiappoq
774,warm::A,cald,oqorpoq
775,warm::A,fierbinte,oqorpoq
776,kalt::A,rece,issippoq
777,kühl::A,rece,pueqqortippoq
778,kühl::A,răcoros,pueqqortippoq
779,frisch::A,răcoros,
780,frisch::A,proaspăt,
781,feucht::A,umed,isugutavoq
782,feucht::A,umed,qaasernarpoq
783,feucht::A,jilav,isugutavoq
784,feucht::A,jilav,qaasernarpoq
785,nass::A,ud,imerorpoq
786,trocken::A,sec,panerpoq
787,trocken::A,uscat,panerpoq
788,voll::A,plin,ulikkaarpoq
789,leer::A,gol,imaattuarpoq
790,offen::A,deschis,ammavoq
791,geschlossen::A,închis,matuvoq
792,sauber::A,curat,eqqippoq
793,sauber::A,curat,sukuluippoq
794,sauber::A,curat,ipeqanngilaq
795,schmutzig::A,murdar,tapappoq
796,schmutzig::A,murdar,minguppoq
797,roh::A,crud,aapavoq
798,reif::A,copt,qaarulerpoq
799,lecker::A,gustos,
800,süß::A,dulce,tungusunnippoq
801,bitter::A,amar,qasilippoq
802,sauer::A,acru,
803,hell::A,clar,qaamavoq
804,hell::A,luminos,qaamavoq
805,dunkel::A,obscur,qernerpoq
806,dunkel::A,întunecos,qernerpoq
807,schwarz::A,negru,qernerpoq
808,weiß::A,alb,qaqorpoq
809,rot::A,roșu,aappaluppoq
810,gelb::A,galben,sungaarpoq
811,blau::A,albastru,tungujorpoq
812,grün::A,verde,qorsooqqippoq
813,grau::A,gri,qaserpoq
814,grau::A,cenușiu,qaserpoq
815,bunt::A,colorat,
816,billig::A,ieftin,akikippoq
817,teuer::A,scump,
818,wertvoll::A,prețios,erlinnarpoq
819,blind::A,orb,tappiippoq
820,blind::A,orb,isigisaqanngilaq
821,taub::A,surd,tusilarpoq
822,kräftig::A,tare,pissaq
823,kräftig::A,tare,pissarsuaq
824,kräftig::A,forte,pissaq
825,kräftig::A,forte,pissarsuaq
826,kräftig::A,robust,pissaq
827,kräftig::A,robust,pissarsuaq
828,stark::A,viguros,sanngivoq
829,stark::A,puternic,sanngivoq
830,schwach::A,slab,nakuippoq
831,schwach::A,debil,nakuippoq
832,fett::A,gras,pualavoq
833,schlank::A,zvelt,tuappoq
834,hübsch::A,drăguț,aatsialaq
835,böse::A,rău,ajorpoq
836,böse::A,răutăcios,ajorpoq
837,dumm::A,nerod,taqajak
838,dumm::A,nerod,sikkilluppoq
839,dumm::A,nerod,qaatusimasaqanngilaq
840,dumm::A,tâmpit,taqajak
841,dumm::A,tâmpit,sikkilluppoq
842,dumm::A,tâmpit,qaatusimasaqanngilaq
843,faul::A,leneș,eqiasuppoq
844,faul::A,leneș,eqiattortuvoq
845,fleißig::A,harnic,eqiasuippoq
846,fleißig::A,sârguincios,eqiasuippoq
847,geizig::A,calic,iasilaarpoq
848,geizig::A,calic,tukkuippoq
849,geizig::A,zgârcit,iasilaarpoq
850,geizig::A,zgârcit,tukkuippoq
851,klug::A,isteț,mallak
852,klug::A,isteț,ittanneq
853,klug::A,isteț,kutaappoq
854,klug::A,isteț,kuttaappoq
855,klug::A,isteț,qarasagippoq
856,klug::A,deștept,mallak
857,klug::A,deștept,ittanneq
858,klug::A,deștept,kutaappoq
859,klug::A,deștept,kuttaappoq
860,klug::A,deștept,qarasagippoq
861,geschickt::A,dibaci,
862,lieb::A,drag,akisooq
863,lieb::A,iubit,akisooq
864,lustig::A,vesel,piikulavoq
865,sanft::A,blând,isumagippoq
866,sanft::A,blajin,isumagippoq
867,hungrig::A,flămând,kaappoq
868,hungrig::A,flămând,perlilerpoq
869,krank::A,bolnav,napparsimavoq
870,nackt::A,gol,
871,traurig::A,trist,aliasuppoq
872,traurig::A,mâhnit,aliasuppoq
873,lebendig::A,viu,uumavoq
874,gut::A,bun,ajunngilaq
875,schlecht::A,rău,sualuppoq
876,schlecht::A,prost,sualuppoq
877,richtig::A,drept,iluarpoq
878,richtig::A,corect,iluarpoq
879,schlimm::A,rău,amiilaarnarpoq
880,wahr::A,adevărat,ilumoorpoq
881,alt::A,uzat,pisoqaq
882,alt::A,vechi,pisoqaq
883,neu::A,nou,nutaavoq
884,ehemalig::A,fost,
885,ehemalig::A,anterior,
886,alt[Lebewesen]::A,bătrîn,utoqqaq
887,jung::A,tânăr,inuusuppoq
888,jung::A,tânăr,kingulliarsuk
889,arm::A,sărac,piillasoq
890,arm::A,sărac,piitsuuvoq
891,arm::A,sărman,piillasoq
892,arm::A,sărman,piitsuuvoq
893,reich::A,avut,pisuuvoq
894,reich::A,bogat,pisuuvoq
895,bekannt::A,cunoscut,
896,berühmt::A,renumit,tusaamasaq
897,fremd::A,străin,ajasoornarpoq
898,verschieden::A,diferit,allatut
899,verschieden::A,diferit,tamalaat
900,verschieden::A,deosebit,allatut
901,verschieden::A,deosebit,tamalaat
902,nah::A,apropiat,qanippoq
903,fern::A,departe,ungasippoq
904,linker::A,stâng,saamerleq
905,rechter::A,drept,innarluissut
906,anderer::A,alt,
907,erster::A,prim,siulleq
908,zweiter::A,al doilea,qataatsup tullia
909,dritter::A,treilea,pingajorarterut
910,letzter::A,final,kingulleq
911,allein::ADV,singur,kisimiippoq
912,auf einmal::ADV,dintrodată,tassanngaannaq
913,zusammen::ADV,împreună,attaasa
914,zusammen::ADV,împreună,attarmik
915,lange::ADV,îndelung,akuni
916,lange::ADV,mult timp,akuni
917,plötzlich::ADV,deodată,tassanngaannaq
918,plötzlich::ADV,pe neașteptate,tassanngaannaq
919,sofort::ADV,imediat,erniinnaq
920,sofort::ADV,numaidecît,erniinnaq
921,später::ADV,mai apoi,kingorna
922,später::ADV,mai târziu,kingorna
923,jetzt::ADV,acum,maanna
924,jetzt::ADV,acum,massakkut
925,heute::ADV,azi,ullumi
926,heute::ADV,astăzi,ullumi
927,morgen::ADV,mâine,aqagu
928,bald::ADV,curând,erniinnaq
929,dann::ADV,apoi,taava
930,gestern::ADV,ieri,ippassaq
931,einst::ADV,odată,ataatsimik
932,einst::ADV,odată,ilaanni
933,einst::ADV,odinioară,ataatsimik
934,einst::ADV,odinioară,ilaanni
935,damals::ADV,atunci,taamani
936,damals::ADV,atunci,taamanikkut
937,damals::ADV,atunci,taassumuunakkut
938,damals::ADV,pe atunci,taamani
939,damals::ADV,pe atunci,taamanikkut
940,damals::ADV,pe atunci,taassumuunakkut
941,danach::ADV,după aceasta,taava
942,vorher::ADV,mai întâi,siornagut
943,vorher::ADV,în prealabil,siornagut
944,zuerst::ADV,întâi,
945,zuerst::ADV,în primul rând,
946,einmal::ADV,odată,ilaanni
947,einmal::ADV,odată,ataatsimik
948,manchmal::ADV,uneori,qaqutigu
949,manchmal::ADV,uneori,qaqutigut
950,manchmal::ADV,câteodată,qaqutigu
951,manchmal::ADV,câteodată,qaqutigut
952,oft::ADV,des,akulikitsumik
953,oft::ADV,deseori,akulikitsumik
954,immer::ADV,mereu,tamatigut
955,immer::ADV,întotdeauna,tamatigut
956,niemals::ADV,niciodată,
957,hier::ADV,aci,maani
958,hier::ADV,aici,maani
959,hierhin::ADV,încoace,maani
960,von hier::ADV,de aici,
961,dort::ADV,acolo,
962,dorthin::ADV,dincolo,ikuuna
963,geradeaus::ADV,drept înainte,narlumut
964,vorwärts::ADV,înainte,pilangavoc
965,rückwärts::ADV,îndărăt,kingumut
966,rückwärts::ADV,îndărăt,tunumut or tunummut
967,zurück::ADV,înapoi,kingumut
968,zurück::ADV,înapoi,tunumut or tunummut
969,unten::ADV,jos,kana
970,unten::ADV,dedesubt,kana
971,hinab::ADV,în jos,qiviu
972,hinab::ADV,de vale,qiviu
973,oben::ADV,sus,
974,oben::ADV,deasupra,
975,hinauf::ADV,în sus,
976,überall::ADV,peste tot,tamaginni
977,überall::ADV,peste tot,tamani tamaani
978,überall::ADV,pretutindeni,tamaginni
979,überall::ADV,pretutindeni,tamani tamaani
980,nicht::ADV,nu,
981,ein wenig::ADV,puțin,
982,kaum::ADV,cu greu,qaqutigorsuaq
983,kaum::ADV,cu anevoie,qaqutigorsuaq
984,sehr::ADV,mult,assut
985,sehr::ADV,foarte,assut
986,so::ADV,așa,
987,so::ADV,atât,
988,noch::ADV,încă,qeratavoq
989,nur::ADV,doar,
990,schon::ADV,și,taava-una
991,schon::ADV,deja,taava-una
992,wieder::ADV,iar,kingumut
993,wieder::ADV,iarăși,kingumut
994,vergebens::ADV,în zadar,angiluk
995,vor::PRP,înainte de,
996,hinter::PRP,după,
997,hinter::PRP,în spatele,
998,unter::PRP,sub,
999,durch::PRP,prin,
1000,neben::PRP,lângă,
1001,neben::PRP,alături de,
1002,zwischen::PRP,între,
1003,zwischen::PRP,dintre,
1004,wegen::PRP,pentru,
1005,dies::PRN,acesta,manna
1006,dies::PRN,acesta,matuma
1007,das::PRN,asta,ua
1008,alles::PRN,tot,
1009,ich::PRN,eu,uanga
1010,du::PRN,tu,illit
1011,er::PRN,el,una
1012,er::PRN,dânsul,una
1013,wir::PRN,noi,uagut
1014,ihr::PRN,voi,ilissi
1015,sie::PRN,ei,uku
1016,sie::PRN,dânșii,uku
1017,was::FPRN,ce,aat?
1018,wer::FPRN,cine,kikkut
1019,wo::FADV,unde,sumi
1020,wohin::FADV,încotro,sumut
1021,wie::FADV,cum,qanoq
1022,warum::FADV,de ce,sooq
1023,warum::FADV,pentru ce,sooq
1024,wieviel::FNUM,cât,qassit
1025,wieviel::FNUM,cât,qanoq atsigisumik?
1026,eins::NUM,unu,ataaseq
1027,zwei::NUM,doi,marluk
1028,drei::NUM,trei,pingasut
1029,vier::NUM,patru,sisamat
1030,vier::NUM,patru,qajuusat
1031,fünf::NUM,cinci,tallimat
1032,sechs::NUM,șase,arfineq
1033,sechs::NUM,șase,arfinillit
1034,sieben::NUM,șapte,arfineq-marluk
1035,acht::NUM,opt,arfineq pingasut
1036,neun::NUM,nouă,qulingiluat
1037,neun::NUM,nouă,arfineq sisamat
1038,zehn::NUM,zece,qulit
1039,elf::NUM,unsprezece,aqqaneq
1040,zwölf::NUM,douăsprezece,aqqaneq-marluk
1041,zwanzig::NUM,douăzeci,tyve
1042,dreißig::NUM,treizeci,tredive
1043,dreißig::NUM,treizeci,pingasunik qulillit
1044,vierzig::NUM,patruzeci,fyrre
1045,fünfzig::NUM,cincizeci,halvtreds
1046,fünfzig::NUM,cincizeci,tallimanik qulillit
1047,sechzig::NUM,șaizeci,tres
1048,siebzig::NUM,șaptezeci,halvfjerds
1049,achtzig::NUM,optzeci,firs
1050,neunzig::NUM,nouăzeci,halvfems
1051,hundert::NUM,sută,et hundrede
1052,tausend::NUM,mie,et tusinde
1053,und::CNJ,și,aamma
1054,oder::CNJ,ori,imalluunnit
1055,stehen::V,sta,sikingavoq
1056,sitzen::V,ședea,ingippoq
1057,liegen::V,zăcea,nalavoq
1058,liegen::V,zăcea,aqupivoq
1059,liegen::V,fi culcat,nalavoq
1060,liegen::V,fi culcat,aqupivoq
1061,hängen::V,atârna,nivinngarpaa
1062,werden::V,deveni,pinngorpoq
1063,werden::V,se face,pinngorpoq
1064,passieren::V,se întâmpla,pivoq
1065,beginnen::V,începe,aallarnerpaa
1066,enden::V,se sfârși,naggaserpaa
1067,enden::V,se termina,naggaserpaa
1068,wechseln::V,se schimba,immikkut ilivoq
1069,aufgehen[Sonne]::V,răsări,
1070,untergehen[Sonne]::V,apune,ilioqqaasoq
1071,scheinen[Sonne]::V,străluci,qinnorpoq
1072,scheinen[Sonne]::V,străluci,qinngorpoq
1073,donnern::V,tuna,kalleq
1074,wehen::V,bate,timmivoq
1075,strömen::V,curge în șiroaie,
1076,fließen::V,curge,
1077,sich drehen::V,se învârti,ipippaa
1078,schwanken::V,se clătina,aalavoq
1079,schwingen::V,vibra,issakajaat or issakatsiaarut
1080,schwingen::V,flutura,issakajaat or issakatsiaarut
1081,fallen::V,cădea,quasivaa
1082,brennen::V,arde,seerpoq
1083,brennen::V,arde,uuppaa
1084,rauchen::V,fuma,pujoorpoq
1085,regnen::V,ploua,siallerpoq
1086,gefrieren::V,îngheța,qiulerpoq
1087,tauen::V,se dezgheța,aappoq
1088,schmelzen::V,se topi,aappoq
1089,schmelzen::V,se topi,aatsippaa
1090,trocknen::V,se usca,panerserpaa
1091,sieden::V,fierbe,qalappoq
1092,sieden::V,clocoti,qalappoq
1093,faulen::V,se împuți,
1094,verfaulen::V,putrezi,
1095,reißen::V,se rupe,qulli
1096,reißen::V,se rupe,alittorpaa
1097,reißen::V,se rupe,kimillanneq
1098,reißen::V,se sfâșia,qulli
1099,reißen::V,se sfâșia,alittorpaa
1100,reißen::V,se sfâșia,kimillanneq
1101,versinken::V,se scufunda,kivivaa
1102,versinken::V,se scufunda,apparpoq
1103,vergehen::V,trece,qaangerpaa
1104,vergehen::V,trece,sarsuppoq
1105,vergehen::V,se scurge,qaangerpaa
1106,vergehen::V,se scurge,sarsuppoq
1107,erscheinen::V,apărea,takutippoq
1108,verschwinden::V,dispărea,
1109,sinken::V,cădea,kivivaa
1110,sinken::V,cădea,apparpoq
1111,sinken::V,coborî,kivivaa
1112,sinken::V,coborî,apparpoq
1113,abnehmen::V,scădea,ikillipput
1114,abnehmen::V,descrește,ikillipput
1115,zunehmen::V,spori,allisippaa
1116,zunehmen::V,crește,allisippaa
1117,zunehmen::V,augmenta,allisippaa
1118,steigen::V,urca,allisippaa
1119,wachsen::V,crește,allivoq
1120,glänzen::V,luci,qinngorpoq
1121,glänzen::V,luci,qinnorpoq
1122,glänzen::V,străluci,qinngorpoq
1123,glänzen::V,străluci,qinnorpoq
1124,funkeln::V,scânteia,uisorilavoq
1125,lärmen::V,face larmă,
1126,läuten::V,suna,avilualaarpoq
1127,klingeln::V,suna,aviluarpoq
1128,klingeln::V,suna,aviluarpaluppoq
1129,klirren::V,zăngăni,
1130,brausen::V,vui,ittuk
1131,brausen::V,vui,ittuppoq
1132,brausen::V,vui,ittuppaluppoq
1133,rauschen::V,vâjâi,
1134,klingen::V,suna,
1135,bellen::V,lătra,qiluppoq
1136,heulen::V,urla,maarpoq
1137,heulen::V,urla,maalavoq
1138,heulen::V,urla,miaggoorpoq
1139,blasen::V,sufla,aporneq
1140,pfeifen::V,fluiera,siggartartitsivoq
1141,pfeifen::V,fluiera,siorsulavoq
1142,schreien::V,țipa,suaarpoq
1143,stöhnen::V,geme,nipiliorpoq
1144,stöhnen::V,geme,nipilliorpoq
1145,zittern::V,tremura,qarsulivik
1146,leben::V,trăi,inuuvoq
1147,geboren werden::V,se naște,inuuvoq
1148,geboren werden::V,se naște,inunngorpoq
1149,atmen::V,respira,anersaarpoq
1150,trinken::V,bea,imerpoq
1151,essen::V,mânca,tamorpoq
1152,schlucken::V,înghiți,tuluarnaq
1153,müde werden::V,se obosi,
1154,einschlafen::V,adormi,sinippoq
1155,schlafen::V,dormi,sinik
1156,aufwachen::V,se deștepta,iterpoq
1157,aufwachen::V,se deștepta,eqqumavoq
1158,aufstehen::V,fi se scula,makippoq
1159,sich erholen::V,se relaxa,qasuerserpoq
1160,sich erholen::V,se destinde,qasuerserpoq
1161,krank werden::V,se îmbolnăvi,
1162,krank sein::V,zăcea,
1163,krank sein::V,fi bolnav,
1164,schmerzen::V,durea,anneraa
1165,schmerzen::V,durea,annernarpoq
1166,husten::V,tuși,quersorpoq
1167,genesen::V,se însănătoși,ajunngissivoq
1168,genesen::V,se însănătoși,ilisimmarpoq
1169,genesen::V,se însănătoși,ilorrippoq
1170,sterben::V,muri,toquvoq
1171,umkommen::V,pieri,
1172,sich bewegen::V,se mișca,ingerlavoq
1173,sich rühren::V,se mișca,
1174,sich erheben::V,se ridica,
1175,sich setzen::V,lua loc,ingippoq
1176,sich setzen::V,se așeza,ingippoq
1177,hinfallen::V,cădea jos,
1178,laufen::V,merge,arpappoq
1179,laufen::V,merge pe jos,arpappoq
1180,schreiten::V,păși,ingerlavoq
1181,spazierengehen::V,se plimba,utertakajaarpoq
1182,spazierengehen::V,se plimba,utertakattajaarpoq
1183,eilen::V,fi se grăbi,qaa qaa
1184,eilen::V,fi se grăbi,qiilasaarpoq
1185,eilen::V,fi se grăbi,ingerlasaarpaa
1186,sich beeilen::V,se grăbi,tuaviorpoq
1187,sausen::V,țâșni,uiguut
1188,rennen::V,fugi,igivoq
1189,rennen::V,alerga,igivoq
1190,springen::V,sări,upernassaq
1191,klettern::V,urca,pilaakkeerpoq
1192,klettern::V,se cățăra,pilaakkeerpoq
1193,schaukeln::V,legăna,aalavoq
1194,kriechen::V,se târî,
1195,schwimmen::V,înota,naluppoq
1196,tauchen::V,se scufunda,allorpoq
1197,rudern::V,vâsli,ipuppaa
1198,rudern::V,lopăta,ipuppaa
1199,fahren::V,merge,qimusserpoq
1200,fliegen::V,zbura,timmivoq
1201,gehen::V,merge,
1202,weggehen::V,se duce,piiarpoq
1203,abfahren::V,pleca,
1204,anhalten::V,se opri,unitsippaa
1205,hineingehen::V,intra,timaappaa
1206,eintreten::V,intra,allattorpaa
1207,kommen::V,veni,qaa-
1208,kommen::V,veni,pivaa
1209,ankommen::V,sosi,tikippoq
1210,ankommen::V,ajunge,tikippoq
1211,zurückkommen::V,se întoarce,angerlarpoq
1212,bleiben::V,rămâne,uninngavoq
1213,warten::V,aștepta,paavoq
1214,warten::V,aștepta,utaqqivoq
1215,erwarten::V,aștepta,
1216,suchen::V,căuta,nivivaa
1217,finden::V,găsi,nanivaa
1218,versuchen::V,încerca,uuppaa
1219,versuchen::V,încerca,ussersarpaa
1220,vorbereiten::V,pregăti,piareersarpaa
1221,lieben::V,iubi,asavaa
1222,mögen::V,plăcea a,akaaraa
1223,lachen::V,râde,
1224,rühren::V,mișca,qeerlerpaa
1225,rühren::V,înduioșa,qeerlerpaa
1226,weinen::V,plânge,qiavoq
1227,schimpfen::V,înjura,qatimaarpoq
1228,sich ärgern::V,se supăra,ugguutigaa
1229,sich fürchten::V,se teme,eqqanaarpoq
1230,sich fürchten::V,fi teamă a,eqqanaarpoq
1231,fürchten::V,se teme de,ersigaa
1232,fliehen::V,fugi,qimaavoq
1233,flüchten::V,evada,allikarfigaa
1234,sehen::V,vedea,isigaa
1235,anschauen::V,privi,
1236,ansehen::V,privi,alaatsinaappaa
1237,hören::V,auzi,tusarpaa
1238,zuhören::V,asculta,naalappoq
1239,probieren::V,gusta,
1240,riechen::V,mirosi,tipippoq
1241,fühlen::V,simți,misigaa
1242,fühlen::V,resimți,misigaa
1243,scheinen::V,părea,takutippoq
1244,zu sehen sein::V,se vedea,
1245,vernehmen::V,auzi,
1246,frieren::V,fi frig,qiiavoq
1247,tun::V,face,iliorpoq
1248,können::V,ști,
1249,können::V,putea,
1250,wollen::V,dori,piumavaa
1251,anfangen::V,începe,pilerpoq
1252,beenden::V,sfârși,naggaserpaa
1253,beenden::V,termina,naggaserpaa
1254,aufhören::V,înceta,naammatsippaa
1255,gelingen::V,reuși,
1256,gelingen::V,izbuti,
1257,geraten::V,reuși,
1258,öffnen::V,deschide,ammarpaa
1259,schließen::V,închide,matuaa
1260,stellen::V,pune,ilivaa
1261,stellen::V,pune,iliorarpai
1262,stellen::V,pune,ilioqqarpai
1263,stellen::V,așeza,ilivaa
1264,stellen::V,așeza,iliorarpai
1265,stellen::V,așeza,ilioqqarpai
1266,setzen::V,pune,iliorarpai
1267,setzen::V,pune,ilioqqarpai
1268,setzen::V,așeza,iliorarpai
1269,setzen::V,așeza,ilioqqarpai
1270,legen::V,pune,ilivaa
1271,berühren::V,atinge,attorpaa
1272,verbinden::V,lega,taperserpaa
1273,bedecken::V,acoperi,iikkerpaa
1274,bedecken::V,acoperi,iikkersorpaa
1275,aufhängen::V,atârna,inivaa
1276,aufhängen::V,atârna,iniorarpai
1277,aufhängen::V,spânzura,inivaa
1278,aufhängen::V,spânzura,iniorarpai
1279,anzünden::V,aprinde,saggaavoq
1280,aufheben::V,ridica,allisippaa
1281,aufheben::V,lua de jos,allisippaa
1282,zurücklassen::V,lăsa,aallarpoq
1283,zurücklassen::V,lăsa în urmă,aallarpoq
1284,verlieren::V,pierde,annaavaa
1285,fallen lassen::V,scăpa,nakkaavaa
1286,fallen lassen::V,arunca,nakkaavaa
1287,machen::V,face,iliorpoq
1288,herstellen::V,fabrica,anillatsippaa
1289,herstellen::V,confecționa,anillatsippaa
1290,bauen::V,clădi,marrarterpaa
1291,bauen::V,construi,marrarterpaa
1292,reparieren::V,repara,iluarsaappaa
1293,verbessern::V,ameliora,naqqippaa
1294,verbessern::V,îmbunătăți,naqqippaa
1295,ändern::V,schimba,
1296,ändern::V,modifica,
1297,graben::V,săpa,assappaa
1298,beugen::V,curba,qappappoq
1299,biegen::V,îndoi,qappappoq
1300,biegen::V,încovoia,qappappoq
1301,drehen::V,învârti,
1302,wenden::V,întoarce,assappaa
1303,wenden::V,întoarce,assakarpoq
1304,umdrehen::V,învârti,assakartippaa
1305,umdrehen::V,întoarce,assakartippaa
1306,heben::V,ridica,kivippaa
1307,hochheben::V,ridica,kissumiarpaa
1308,ergreifen::V,lua,isaappaa
1309,ergreifen::V,lua,isaguppaa
1310,ergreifen::V,apuca,isaappaa
1311,ergreifen::V,apuca,isaguppaa
1312,halten::V,ține,minarpaa
1313,drücken::V,apăsa,naqittaat
1314,drücken::V,strânge,naqittaat
1315,schieben::V,împinge,
1316,kratzen::V,zgâria,qitsuppaa
1317,lecken::V,linge,aluppaa
1318,beißen::V,mușca,kiivaa
1319,abreißen::V,rupe,aqqarpaa
1320,abreißen::V,rupe,isaterpaa
1321,abreißen::V,smulge,aqqarpaa
1322,abreißen::V,smulge,isaterpaa
1323,abschneiden::V,scurta,kipivaa
1324,binden::V,lega,kakkersarpaa
1325,stecken::V,pune,kussunneq
1326,brechen::V,rupe,nallorpaa
1327,brechen::V,frânge,nallorpaa
1328,klopfen::V,ciocăni,pattappaa
1329,hauen::V,lovi,aqivaa
1330,kleben::V,lipi,qaappoq
1331,reiben::V,freca,tagiarpaa
1332,reiben::V,freca,tangiarpaa
1333,reiben::V,fricționa,tagiarpaa
1334,reiben::V,fricționa,tangiarpaa
1335,streichen::V,unge,erlerpoq
1336,schleifen::V,ascuți,sequppaa
1337,schneiden::V,tăia,uullivoq
1338,rütteln::V,zgâlțâi,
1339,schütteln::V,scutura,aalavoq
1340,schwenken::V,agita,issarpoq
1341,schütten::V,vărsa,
1342,füllen::V,umple,immerpaa
1343,einwickeln::V,înveli,immoqquserpaa
1344,einwickeln::V,înfășura,immoqquserpaa
1345,tragen::V,căra,maqippaa
1346,tragen::V,căra,assartorpoq
1347,schleppen::V,târî,assartorpoq
1348,ziehen::V,trage,kalippaa
1349,ziehen::V,trage,kalissarpoq
1350,aufbewahren::V,păstra,toqqorpaa
1351,aufbewahren::V,conserva,toqqorpaa
1352,werfen::V,arunca,kuivaa
1353,fangen::V,prinde,anguaa
1354,packen::V,apuca,
1355,verstecken::V,ascunde,anngigaa
1356,teilen::V,împărți,agguut
1357,teilen::V,împărți,agguusersorpaa
1358,schicken::V,trimite,nassiuppaa
1359,bringen::V,aduce,aggiuppaa
1360,bringen::V,aduce,nassataraa
1361,hinzufügen::V,adăuga,
1362,bekommen::V,obține,tiguaa
1363,bekommen::V,dobândi,tiguaa
1364,erhalten::V,primi,tiguaa
1365,erhalten::V,căpăta,tiguaa
1366,nehmen::V,lua,pivoq
1367,nehmen::V,lua,tiguaa
1368,wählen::V,opta,
1369,wählen::V,alege,
1370,auswählen::V,selecta,
1371,bewahren::V,păstra,sukkunik simerserpaa
1372,behindern::V,stingheri,
1373,verderben::V,strica,asiutippaa
1374,verderben::V,strica,piuneerunnerit
1375,beschädigen::V,strica,
1376,zerbrechen::V,rupe,ukuvoq
1377,zerbrechen::V,frânge,ukuvoq
1378,zerreißen::V,rupe,tisavaa
1379,zerreißen::V,rupe,alittorpaa
1380,zerreißen::V,sfâșia,tisavaa
1381,zerreißen::V,sfâșia,alittorpaa
1382,zerstören::V,distruge,aserorpaa
1383,verbrennen::V,arde,seerpoq
1384,verbrennen::V,incendia,seerpoq
1385,geben::V,da,pivoq
1386,reichen::V,întinde,
1387,schenken::V,dărui,
1388,versprechen::V,făgădui,neriorsorpaa
1389,wünschen::V,ura,kissaat
1390,loben::V,lăuda,nersorpaa
1391,loben::V,lăuda,nersornaat
1392,küssen::V,săruta,kunippaa
1393,küssen::V,săruta,kunissorpaa
1394,wiegen::V,legăna,
1395,zudecken::V,acoperi,majorpaa
1396,wecken::V,trezi,itersarpaa
1397,wecken::V,deștepta,itersarpaa
1398,zeigen::V,arăta,tikkuuppaa
1399,führen::V,călăuzi,tasissiuppaa
1400,führen::V,călăuzi,ilitsersorpaa
1401,führen::V,călăuzi,tasissersuuppaa
1402,lehren::V,preda,ilinniartippaa
1403,lehren::V,învăța,ilinniartippaa
1404,unterrichten::V,învăța,ajoqerpaa
1405,unterrichten::V,învăța,ajoqersorpaa
1406,unterrichten::V,învăța,ilinniartitsivoq
1407,unterrichten::V,instrui,ajoqerpaa
1408,unterrichten::V,instrui,ajoqersorpaa
1409,unterrichten::V,instrui,ilinniartitsivoq
1410,aufziehen::V,crește,inororsarpaa
1411,leiten::V,duce,iluatsippaa
1412,leiten::V,conduce,iluatsippaa
1413,antreiben::V,împinge,ikusimmippaa
1414,antreiben::V,încuraja,ikusimmippaa
1415,lassen::V,pune pe să,
1416,einladen::V,invita,qaaqquaa
1417,einladen::V,invita,qaasarpaa
1418,vereinigen::V,uni,taperserpaa
1419,vereinigen::V,întruni,taperserpaa
1420,besuchen::V,vizita,tikeraarpaa
1421,besuchen::V,face o vizită,tikeraarpaa
1422,treffen::V,întâlni,aporappaa
1423,sich versammeln::V,se aduna,majorpoq
1424,spielen::V,se juca,pinnguarpoq
1425,singen::V,cânta,erinarsorpoq
1426,tanzen::V,dansa,qitippoq
1427,sich trennen::V,se separa,immikkoortippaa
1428,sich trennen::V,se despărți,immikkoortippaa
1429,verlassen::V,părăsi,
1430,verlassen::V,abandona,
1431,retten::V,salva,annaappaa
1432,bewachen::V,păzi,
1433,schützen::V,ocroti,eriagaa
1434,schützen::V,ocroti,pineqartaalivaa
1435,schützen::V,proteja,eriagaa
1436,schützen::V,proteja,pineqartaalivaa
1437,verteidigen::V,apăra,
1438,sich schlagen::V,se bate,
1439,schießen::V,trage,aallaavaa
1440,schießen::V,trage,piseriuppaa
1441,siegen::V,birui,
1442,siegen::V,învinge,
1443,ärgern::V,supăra,ninngassarpaa
1444,ärgern::V,supăra,ninngassaarpaa
1445,schlagen::V,lovi,unatarpaa
1446,treten::V,călca,tukerpoq
1447,stechen::V,înțepa,iguppaa
1448,stechen::V,înțepa,qasilippoq
1449,stechen::V,împunge,iguppaa
1450,stechen::V,împunge,qasilippoq
1451,stoßen::V,împinge,ikuserpaa
1452,stoßen::V,împinge,ikusimmippaa
1453,stehlen::V,fura,tillippaa
1454,stören::V,deranja,akornuserpaa
1455,belästigen::V,importuna,
1456,verbergen::V,ascunde,anngigaa
1457,täuschen::V,amăgi,
1458,betrügen::V,înșela,peqquserluttuliorfigaa
1459,töten::V,omorî,maappaa
1460,töten::V,omorî,toquppaa
1461,wohnen::V,sta,najugaqarpoq
1462,wohnen::V,locui,najugaqarpoq
1463,arbeiten::V,lucra,sulivoq
1464,sammeln::V,aduna,katersorpai
1465,sammeln::V,colecționa,katersorpai
1466,pflücken::V,culege,
1467,jagen::V,vâna,piniarpoq
1468,fischen::V,pescui,aalisarpoq
1469,fassen::V,prinde,
1470,hüten::V,paște,
1471,treiben::V,mână,
1472,anbinden::V,lega,qilerut
