,Concept_ID,nl,kn
578,offen::A,open,ಮುಚ್ಚಲ್ಲದ
579,geschlossen::A,gesloten,ಮುಚ್ಚಿದ
580,sauber::A,net,ಶುದ್ಧ
581,sauber::A,schoon,ಶುದ್ಧ
582,schmutzig::A,vuil,ಅಶುದ್ಧ
583,roh::A,rauw,ಹಸಿ
584,reif::A,rijp,ಹಣ್ಣಾದ
585,lecker::A,lekker,ಗುಚಿಕರ
586,süß::A,zoet,ಸಿಹಿ
587,bitter::A,bitter,ಕಹಿ
588,sauer::A,zuur,ಹುಳಿಯಾದ
589,hell::A,licht,ಹೊಳೆಯುವ
590,hell::A,helder,ಹೊಳೆಯುವ
591,dunkel::A,donker,ಮಬ್ಬಾದ
592,schwarz::A,zwart,ಕಪ್ಪು
593,weiß::A,wit,ಬಿಳಿಯ
594,rot::A,rood,ಕೆಂಪು
595,gelb::A,geel,ಹಳದಯ
596,blau::A,blauw,ನೀಲ
597,grün::A,groen,ಕಾಯಾದ
598,grau::A,grijs,ಬೂದುಬಣ್ಣದ
599,bunt::A,bont,ವರ್ಣರಂಜಿತ
600,billig::A,goedkoop,ಅಗ್ಗ
601,teuer::A,duur,ದುಬಾರಿಯಾದ
602,wertvoll::A,kostbaar,ಅಮೂಲ್ಯ
603,wertvoll::A,waardevol,ಅಮೂಲ್ಯ
604,blind::A,blind,ಅಂಧ
605,taub::A,doof,ಕಿವುಡಾದ
606,kräftig::A,krachtig,ಪ್ರಬಲ
607,stark::A,sterk,ಶಕ್ತಿವಂತ
608,schwach::A,zwak,ದುರ್ಬಲ
609,fett::A,vet,ಕೊಬ್ಬಿದ
610,schlank::A,slank,ತೆಳ್ಳಗಿನ
611,hübsch::A,leuk,ಅಂದವಾದ
612,böse::A,kwaad,ಕೆಟ್ಟ
613,dumm::A,dom,ಮಂದ
614,faul::A,lui,ಆಲಸ
615,fleißig::A,vlijtig,ಕಡಗುವ
616,geizig::A,gierig,ಜುಗ್ಗ
617,klug::A,slim,ಚತುರ
618,klug::A,schrander,ಚತುರ
619,klug::A,verstandig,ಚತುರ
620,geschickt::A,handig,ದಕ್ಷ
621,geschickt::A,vaardig,ದಕ್ಷ
622,lieb::A,lief,ಪ್ರಿಯ
623,lustig::A,vrolijk,ಖುಷಿಯಾದ
624,sanft::A,zacht,ಸೌಮ್ಯ
625,hungrig::A,hongerig,ಹಸಿದ
626,krank::A,ziek,ಅಸ್ವಸ್ಥ
627,nackt::A,naakt,ನಗ್ನ
628,traurig::A,treurig,ದುಃಖಿತ
629,traurig::A,bedroefd,ದುಃಖಿತ
630,lebendig::A,levend,ಜೀವಂತ
631,gut::A,goed,ಒಳ್ಳೆಯ
632,schlecht::A,slecht,ದುಷ್ಟ
633,richtig::A,juist,ಸರಿ
634,schlimm::A,erg,ಅಸಹ್ಯ
635,schlimm::A,kwaad,ಅಸಹ್ಯ
636,wahr::A,waar,ನಿಜ
637,alt::A,oud,ಮುದಿ
638,neu::A,nieuw,ಹೊಸ
639,ehemalig::A,voormalig,ಮಾಜೀ
640,alt[Lebewesen]::A,oud,ವೃದ್ಧ
641,jung::A,jong,ಎಳ
642,arm::A,arm,ಬಡ
643,reich::A,rijk,ಶ್ರೀಮಂತ
644,bekannt::A,bekend,ಅಪ್ತ
645,berühmt::A,beroemd,ಪ್ರಸಿದ್ಧ
646,fremd::A,vreemd,ಪರಕೀಯ
647,verschieden::A,verscheiden,ಬೇರೆ
648,verschieden::A,verschillend,ಬೇರೆ
649,nah::A,nabij,ಹತ್ತಿರವಾದ
650,nah::A,nabijgelegen,ಹತ್ತಿರವಾದ
651,fern::A,ver,ದೂರದ
652,linker::A,linker,ಎಡ
653,rechter::A,rechter,ಬಲ
654,anderer::A,andere,ಇತರ
655,erster::A,eerste,ಪ್ರಥಮ
656,zweiter::A,tweede,ದ್ವಿತೀಯ
657,dritter::A,derde,ಮೂರನೆಯಜಗತ್ತು
658,letzter::A,laatste,ಅಂತ್ಯ
659,allein::ADV,alleen,ಒಬ್ಬನೇ
660,auf einmal::ADV,ineens,ಒಡನೆ
661,auf einmal::ADV,tegelijk,ಒಡನೆ
662,zusammen::ADV,samen,ಒಟ್ಟಿಗೆ
663,zusammen::ADV,bijeen,ಒಟ್ಟಿಗೆ
664,lange::ADV,lang,ದೀರ್ಘ
665,plötzlich::ADV,eensklaps,ಅನಾಮತ್ತು
666,plötzlich::ADV,plotsklaps,ಅನಾಮತ್ತು
667,sofort::ADV,terstond,ಜಾಗ್ರತೆ
668,sofort::ADV,aanstonds,ಜಾಗ್ರತೆ
669,sofort::ADV,onmiddelijk,ಜಾಗ್ರತೆ
670,später::ADV,later,ತರುವಾಯ
671,jetzt::ADV,nu,ಈಗ
672,jetzt::ADV,nou,ಈಗ
673,jetzt::ADV,thans,ಈಗ
674,heute::ADV,heden,ಇಂದು
675,heute::ADV,vandaag,ಇಂದು
676,morgen::ADV,morgen,ನಾಳೆ
677,bald::ADV,gauw,ಬೇಗ
678,bald::ADV,weldra,ಬೇಗ
679,dann::ADV,dan,ಆಗ
680,dann::ADV,toen,ಆಗ
681,gestern::ADV,gisteren,ನಿನ್ನೆ
682,einst::ADV,eens,ಪೂರ್ವದಲ್ಲಿ
683,damals::ADV,toen,ಆಗ
684,damals::ADV,destijds,ಆಗ
685,danach::ADV,daarna,ಆಮೇಲೆ
686,vorher::ADV,vooraf,ಮುಂಚೆ
687,vorher::ADV,van tevoren,ಮುಂಚೆ
688,zuerst::ADV,eerst,ಮೊದಲಿಗೆ
689,zuerst::ADV,het eerst,ಮೊದಲಿಗೆ
690,einmal::ADV,eens,ಒಮ್ಮೆ
691,einmal::ADV,eenmaal,ಒಮ್ಮೆ
692,manchmal::ADV,soms,ಆಗಾಗ
693,oft::ADV,vaak,ಅನೇಕಸಲ
694,oft::ADV,dikwijls,ಅನೇಕಸಲ
695,immer::ADV,altijd,ಯಾವಾಗಲೂ
696,niemals::ADV,nooit,ಯಾವಾಗಲೂ ಇಲ್ಲ
697,hier::ADV,hier,ಇಲ್ಲಿ
698,hierhin::ADV,hierheen,ಇತ್ತ
699,von hier::ADV,van hier,ಇಲ್ಲಿಂದ
700,von hier::ADV,hiervandaan,ಇಲ್ಲಿಂದ
701,dort::ADV,daar,ಅಲ್ಲಿ
702,dort::ADV,ginds,ಅಲ್ಲಿ
703,dorthin::ADV,daarheen,ಅಲ್ಲಿಗೆ
704,geradeaus::ADV,rechtuit,ಸೀದಾ
705,geradeaus::ADV,rechtdoor,ಸೀದಾ
706,vorwärts::ADV,vooruit,ಮುನ್ನೆಡೆವ
707,vorwärts::ADV,voorwaarts,ಮುನ್ನೆಡೆವ
708,rückwärts::ADV,achteruit,ಹಿಂದುಗಡೆಗೆ
709,rückwärts::ADV,achterwaarts,ಹಿಂದುಗಡೆಗೆ
710,zurück::ADV,terug,ಹಿಂದಕ್ಕೆ
711,unten::ADV,beneden,ಕೆಳಗೆ
712,unten::ADV,onderaan,ಕೆಳಗೆ
713,hinab::ADV,omlaag,ಕೆಳಕ್ಕೆ
714,hinab::ADV,naar beneden,ಕೆಳಕ್ಕೆ
715,oben::ADV,boven,ಮೇಲೆ
716,hinauf::ADV,omhoog,ಮೇಲಕ್ಕೆ
717,hinauf::ADV,naar boven,ಮೇಲಕ್ಕೆ
718,überall::ADV,alom,ಎಲ್ಲಸ್ಥಳಗಳು
719,überall::ADV,overal,ಎಲ್ಲಸ್ಥಳಗಳು
720,nicht::ADV,niet,ಇಲ್ಲ
721,nicht::ADV,niet,ಅಲ್ಲ
722,ein wenig::ADV,wat,ತುಸು
723,kaum::ADV,amper,ಕಠಿನವಾಗಿ
724,kaum::ADV,nauwelijks,ಕಠಿನವಾಗಿ
725,sehr::ADV,erg,ಬಹು
726,sehr::ADV,zeer,ಬಹು
727,so::ADV,zo,ಅಷ್ಟು
728,noch::ADV,nog,ಇನ್ನು
729,nur::ADV,maar,ಕೇವಲ
730,nur::ADV,alleen,ಕೇವಲ
731,schon::ADV,al,ಆಗಲೇ
732,schon::ADV,reeds,ಆಗಲೇ
733,wieder::ADV,weer,ಪುನಃ
734,wieder::ADV,terug,ಪುನಃ
735,vergebens::ADV,vergeefs,ನಿಷ್ಫಲವಾಗಿ
736,vergebens::ADV,tevergeefs,ನಿಷ್ಫಲವಾಗಿ
737,vor::PRP,voor,ಮುಂದೆ
738,hinter::PRP,achter,ಹಿಂದ
739,unter::PRP,onder,ಕೆಳ
740,unter::PRP,beneden,ಕೆಳ
741,durch::PRP,door,ನೇರವಾಗಿ
742,neben::PRP,naast,ಅಧರ ಬಲಿಕ
743,zwischen::PRP,tussen,ನಡುವೆ
744,wegen::PRP,wegens,ಅಧಕ್ಕಗಿ
745,wegen::PRP,vanwege,ಅಧಕ್ಕಗಿ
746,dies::PRN,dit,ಈ
747,das::PRN,dat,ಅದು
748,alles::PRN,alles,ಎಲ್ಲ
749,ich::PRN,ik,ನಾನು
750,du::PRN,je,ನೀನು
751,du::PRN,jij,ನೀನು
752,er::PRN,hij,ಅವನು
753,er::PRN,hij,ಇವನು
754,wir::PRN,we,ನಾವು
755,wir::PRN,wij,ನಾವು
756,ihr::PRN,jullie,ನೀವು
757,sie::PRN,ze,ಅವರು
758,sie::PRN,zij,ಅವರು
759,was::FPRN,wat,ಏನು
760,wer::FPRN,wie,ಯಾರಿಗೆ
761,wo::FADV,waar,ಎಲ್ಲಿ
762,wohin::FADV,waarheen,ಎಲ್ಲಿಗೆ
763,wie::FADV,hoe,ಹೇಗೆ
764,warum::FADV,waarom,ಏಕೆ
765,wieviel::FNUM,hoeveel,ಎಷ್ಟು
766,eins::NUM,één,ಒಂದು
767,zwei::NUM,twee,ಎರಡು
768,drei::NUM,drie,ಮೂರು
769,vier::NUM,vier,ನಾಲ್ಕು
770,fünf::NUM,vijf,ಅಯ್ದು
771,sechs::NUM,zes,ಆರು
772,sieben::NUM,zeven,ಏಳು
773,acht::NUM,acht,ಎಂಟು
774,neun::NUM,negen,ಒಂಭಬತ್ತು
775,zehn::NUM,tien,ಹತ್ತು
776,elf::NUM,elf,ಹನ್ನೊಂದು
777,zwölf::NUM,twaalf,ಹನ್ನೆರಡು
778,zwanzig::NUM,twintig,ಇಪ್ಪತ್ತು
779,dreißig::NUM,dertig,ಮೂವತ್ತು
780,vierzig::NUM,veertig,ನಲವತ್ತು
781,fünfzig::NUM,vijftig,ಐವತ್ತು
782,sechzig::NUM,zestig,ಅರುವತ್ತು
783,siebzig::NUM,zeventig,ಎಪ್ಪತ್ತು
784,achtzig::NUM,tachtig,ಎಂಬತ್ತು
785,neunzig::NUM,negentig,ತೊಂಬತ್ತು
786,hundert::NUM,honderd,ನೂರು
787,tausend::NUM,duizend,ಸಾವಿರ
788,und::CNJ,en,ಮತ್ತು
789,oder::CNJ,of,ಅಥವಾ
790,stehen::V,staan,ನಿಲ್ಲು
791,sitzen::V,zitten,ಕುಳ್ಳಿರು
792,liegen::V,liggen,ಮಲಗಿಕೊ
793,hängen::V,hangen,ಇಳಿಯಬಿಡು
794,werden::V,worden,ಆಗು
795,passieren::V,gebeuren,ಆಗು
796,beginnen::V,beginnen,ಆರಂಭಿಸು
797,enden::V,eindigen,ಕೊನೆಗಾಣು
798,wechseln::V,wijzigen,ಮಾರ್ಪಡಿಸು
799,wechseln::V,veranderen,ಮಾರ್ಪಡಿಸು
800,aufgehen[Sonne]::V,opgaan,ಮೂಡು
801,untergehen[Sonne]::V,ondergaan,ಮುಳುಗು
802,scheinen[Sonne]::V,schijnen,ಹೊಳೆ
803,donnern::V,donderen,ಗುಡುಗಾಗು
804,wehen::V,waaien,ತೀಡು
805,strömen::V,stromen,ಹರಿ
806,fließen::V,vloeien,ಹರಿ
807,sich drehen::V,draaien,ಸುತ್ತು
808,sich drehen::V,zich draaien,ಸುತ್ತು
809,schwanken::V,wankelen,ಓಲಾಡು
810,schwingen::V,zwieren,ತೂಗು
811,fallen::V,vallen,ಉದುರು
812,brennen::V,branden,ಉರಿ
813,rauchen::V,roken,ಹೊಗೆಬಿಡು
814,regnen::V,regenen,ಸುರಿ
815,gefrieren::V,bevriezen,ಹೆಪ್ಪುಗಟ್ಟು
816,tauen::V,dooien,ಬೆಚ್ಚಗಾಗು
817,schmelzen::V,smelten,ಕರಗು
818,trocknen::V,drogen,ಒಣಗು
819,sieden::V,koken,ಕುದಿ
820,sieden::V,zieden,ಕುದಿ
821,faulen::V,rotten,ಕೊಳೆ
822,verfaulen::V,verrotten,ನಶಿಸು
823,reißen::V,scheuren,ಒಡೆ
824,versinken::V,verzinken,ಮುಳುಗು
825,vergehen::V,vergaan,ಸಾಗು
826,erscheinen::V,opdagen,ತೋರು
827,erscheinen::V,verschijnen,ತೋರು
828,verschwinden::V,verdwijnen,ಮಾಯವಾಗು
829,sinken::V,zinken,ಕುಸಿ
830,abnehmen::V,afnemen,ತಗ್ಗು
831,abnehmen::V,verminderen,ತಗ್ಗು
832,zunehmen::V,toenemen,ಬೆಳೆ
833,steigen::V,stijgen,ಉಬ್ಬು
834,steigen::V,omhooggaan,ಉಬ್ಬು
835,wachsen::V,groeien,ಬೆಳೆ
836,glänzen::V,glanzen,ಮಿರುಗು
837,glänzen::V,schitteren,ಮಿರುಗು
838,funkeln::V,fonkelen,ಮಿನುಗು
839,lärmen::V,lawaai maken,ಶಬ್ದ ಮಾಡಲು
840,läuten::V,luiden,ಬಾರಿಸು
841,klingeln::V,bellen,ಅನುರಣಿಸು
842,klirren::V,rinkelen,ಕಿಣಿಕಿಣಿಸು
843,brausen::V,bruisen,ಅಬ್ಬರಿಸು
844,rauschen::V,ruisen,ಮರ್ಮರಗುಟ್ಟಿಸು
845,klingen::V,klinken,ಉಸಿರು
846,bellen::V,blaffen,ಬಗುಳು
847,heulen::V,huilen,ಅರಚು
848,blasen::V,blazen,ಗಾಳಿ ಊದು
849,pfeifen::V,fluiten,ಸಿಳ್ಳೆಯೂದು
850,schreien::V,gillen,ಕರೆ
851,schreien::V,schreeuwen,ಕರೆ
852,stöhnen::V,steunen,ನರಳು
853,zittern::V,beven,ನಡುಗು
854,zittern::V,sidderen,ನಡುಗು
855,leben::V,leven,ಇರು
856,geboren werden::V,geboren worden,ಉಂಟಾಗು
857,atmen::V,ademen,ಉಸಿರು
858,trinken::V,drinken,ಕುಡಿ
859,essen::V,eten,ತಿನ್ನು
860,schlucken::V,slikken,ನುಂಗು
861,müde werden::V,moe worden,ಬಳಲು
862,einschlafen::V,inslapen,ನಿದ್ಧೆಹೋಗು
863,schlafen::V,slapen,ನಿದ್ರಿಸು
864,aufwachen::V,ontwaken,ಏಳು
865,aufwachen::V,wakker worden,ಏಳು
866,aufstehen::V,opstaan,ಏಳು
867,sich erholen::V,zich ontspannen,ಸುಧಾರಿಸು
868,krank werden::V,ziek worden,ಬೇನೆಬೀಳು
869,krank sein::V,ziek zijn,ಕೆಟ್ಟ ಎಂದು
870,schmerzen::V,pijn doen,ಕಚ್ಚು
871,husten::V,hoesten,ಕೆಮ್ಮು
872,genesen::V,genezen,ಮತ್ತೆಹೊದಿಸು
873,sterben::V,sterven,ಮೃತಪಡು
874,sterben::V,overlijden,ಮೃತಪಡು
875,umkommen::V,omkomen,ಹಾಳಾಗು
876,sich bewegen::V,zich bewegen,ಚಲಿಸು
877,sich rühren::V,zich verroeren,ಕದಲು
878,sich erheben::V,oprijzen,ಏಳು
879,sich erheben::V,verrijzen,ಏಳು
880,sich setzen::V,gaan zitten,ಕೂರು
881,hinfallen::V,vallen,ಬೀಳು
882,hinfallen::V,neervallen,ಬೀಳು
883,laufen::V,lopen,ನಡೆ
884,schreiten::V,stappen,ಮೆಲ್ಲಗೆ ನಡೆ
885,schreiten::V,schrijden,ಮೆಲ್ಲಗೆ ನಡೆ
886,spazierengehen::V,gaan wandelen,ವಿಹರಿಸು
887,eilen::V,ijlen,ಮುನ್ನುಗ್ಗು
888,eilen::V,haasten,ಮುನ್ನುಗ್ಗು
889,sich beeilen::V,zich haasten,ಆತುರಪಡು
890,sausen::V,stuiven,ಒಗೆ
891,rennen::V,rennen,ಓಡು
892,springen::V,springen,ಜಿಗಿ
893,klettern::V,klimmen,ಏರು
894,klettern::V,klauteren,ಏರು
895,schaukeln::V,schommelen,ತೂಗು
896,kriechen::V,kruipen,ತೆವಳು
897,schwimmen::V,zwemmen,ಈಜು
898,tauchen::V,duiken,ಕೆಳಗಿಳಿ
899,rudern::V,roeien,ಸಾಗಿಸು
900,fahren::V,rijden,ನಡೆಸು
901,fliegen::V,vliegen,ಹಾರು
902,gehen::V,gaan,ಹೋಗು
903,weggehen::V,weggaan,ಹೊರಡು
904,abfahren::V,vertrekken,ತೆರಳು
905,anhalten::V,stoppen,ನಿಲ್ಲು
906,anhalten::V,stilhouden,ನಿಲ್ಲು
907,hineingehen::V,ingaan,ಒಳಹೊಗು
908,hineingehen::V,binnengaan,ಒಳಹೊಗು
909,eintreten::V,binnenkomen,ಒಳಹೊಗು
910,kommen::V,komen,ಬರು
911,ankommen::V,aankomen,ಬರು
912,zurückkommen::V,terugkomen,ಹಿಂದಿರುಗು
913,bleiben::V,blijven,ಇರು
914,warten::V,wachten,ಇರು
915,erwarten::V,verwachten,ನಿರೀಕ್ಷಿಸು
916,suchen::V,zoeken,ಹುಡುಕು
917,finden::V,vinden,ಕಂಡುಕೊ
918,versuchen::V,proberen,ಪ್ರಯತ್ನಿಸು
919,versuchen::V,beproeven,ಪ್ರಯತ್ನಿಸು
920,vorbereiten::V,voorbereiden,ಸಿದ್ಧವಾಗು
921,lieben::V,houden van,ಪ್ರೀತಿಸು
922,mögen::V,lusten,ಇಷ್ಟಪಡು
923,mögen::V,houden van,ಇಷ್ಟಪಡು
924,lachen::V,lachen,ನಗು
925,rühren::V,roeren,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
926,weinen::V,huilen,ಅಳು
927,weinen::V,schreien,ಅಳು
928,schimpfen::V,kijven,ಗೊಣಗು
929,schimpfen::V,schelden,ಗೊಣಗು
930,sich ärgern::V,zich ergeren,ಗಣಗಾಡು
931,sich fürchten::V,bang zijn,ನಡುಗು
932,fürchten::V,vrezen,ಹೆದರು
933,fliehen::V,vluchten,ಓಡಿಹೋಗು
934,flüchten::V,ontsnappen,ಪಾರಾಗು
935,flüchten::V,ontkomen,ಪಾರಾಗು
936,sehen::V,zien,ಕಾಣು
937,anschauen::V,aankijken,ನೋಡು
938,ansehen::V,aanzien,ನಿರೀಕ್ಷಿಸು
939,ansehen::V,bekijken,ನಿರೀಕ್ಷಿಸು
940,hören::V,horen,ಕೇಳು
941,zuhören::V,luisteren,ಆಲಿಸು
942,probieren::V,proeven,ರುಚಿ ನೋಡು
943,riechen::V,ruiken,ಮೂಸು
944,fühlen::V,voelen,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
945,scheinen::V,lijken,ತೋರು
946,zu sehen sein::V,te zien zijn,ಕಾಣಿಸು
947,vernehmen::V,vernemen,ಕೇಳು
948,frieren::V,het koud hebben,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
949,tun::V,doen,ಮಾಡು
950,können::V,kunnen,ಮಾಡಬಲ್ಲ
951,wollen::V,willen,ಬಯಸು
952,anfangen::V,beginnen,ಪ್ರಾರಂಭಿಸು
953,anfangen::V,aanvangen,ಪ್ರಾರಂಭಿಸು
954,beenden::V,beëindigen,ನಿಲ್ಲಿಸು
955,aufhören::V,ophouden,ಮುಗಿಸು
956,gelingen::V,lukken,ಯಶಸ್ವಿಯಾಗು
957,gelingen::V,gelukken,ಯಶಸ್ವಿಯಾಗು
958,geraten::V,uitvallen,ಉತ್ಪತ್ತಿಮಾಡು
959,öffnen::V,openen,ತೆರೆ
960,öffnen::V,opendoen,ತೆರೆ
961,schließen::V,sluiten,ಮುಚ್ಚು
962,schließen::V,dichtdoen,ಮುಚ್ಚು
963,stellen::V,stellen,ಇಕ್ಕು
964,stellen::V,plaatsen,ಇಕ್ಕು
965,setzen::V,zetten,ಇಡು
966,setzen::V,plaatsen,ಇಡು
967,legen::V,leggen,ಇಡು
968,berühren::V,aanraken,ತಾಕು
969,verbinden::V,verbinden,ಕೂಡಿಸು
970,bedecken::V,bedekken,ಮುಚ್ಚು
971,aufhängen::V,ophangen,ತೂಗುಹಾಕು
972,anzünden::V,aansteken,ಹತ್ತಿಸು
973,aufheben::V,oprapen,ಆಯಿ
974,zurücklassen::V,achterlaten,ಬಿಡು
975,verlieren::V,verliezen,ಕಳೆ
976,fallen lassen::V,laten vallen,ಬೀಳಿಸು
977,machen::V,maken,ಮಾಡು
978,herstellen::V,produceren,ತಯಾರಿಸು
979,herstellen::V,voortbrengen,ತಯಾರಿಸು
980,bauen::V,bouwen,ಕಟ್ಟು
981,reparieren::V,repareren,ಸರಿಪಡಿಸು
982,reparieren::V,herstellen,ಸರಿಪಡಿಸು
983,verbessern::V,verbeteren,ತಿದ್ದು
984,ändern::V,wijzigen,ಬದಲಾಯಿಸು
985,ändern::V,veranderen,ಬದಲಾಯಿಸು
986,graben::V,graven,ಅಗೆ
987,beugen::V,buigen,ಬಗ್ಗಿಸು
988,biegen::V,buigen,ಬಗ್ಗಿಸು
989,drehen::V,draaien,ತಿರುಗು
990,wenden::V,keren,ತಿರುಗು
991,wenden::V,wenden,ತಿರುಗು
992,umdrehen::V,omdraaien,ತಿರುಗಿಸು
993,heben::V,heffen,ಎತ್ತು
994,heben::V,optillen,ಎತ್ತು
995,hochheben::V,tillen,ಎತ್ತು
996,ergreifen::V,pakken,ಆಕ್ರಮಿಸು
997,ergreifen::V,grijpen,ಆಕ್ರಮಿಸು
998,halten::V,houden,ಹಿಡಿ
999,drücken::V,drukken,ಒತ್ತು
1000,schieben::V,duwen,ನೂಕು
1001,schieben::V,schuiven,ನೂಕು
1002,kratzen::V,krassen,ತರಚಿಕೊಳ್ಳು
1003,lecken::V,likken,ನೆಕ್ಕು
1004,beißen::V,bijten,ಕಚ್ಚು
1005,abreißen::V,afrukken,ಹರಿ
1006,abreißen::V,afscheuren,ಹರಿ
1007,abschneiden::V,afsnijden,ಕತ್ತರಿಸು
1008,binden::V,binden,ಕಟ್ಟು
1009,stecken::V,steken,ಸಿಕ್ಕಿಸು
1010,brechen::V,breken,ಮುರಿ
1011,klopfen::V,kloppen,ತಟ್ಟು
1012,hauen::V,houwen,ಹೊಡೆ
1013,kleben::V,plakken,ಅಂಟಿಸು
1014,reiben::V,wrijven,ಉಜ್ಜು
1015,streichen::V,smeren,ಹರಡು
1016,schleifen::V,slijpen,ಮಸೆ
1017,schneiden::V,snijden,ಕತ್ತರಿಸು
1018,rütteln::V,schudden,ಕುಲುಕಿಸು
1019,schütteln::V,schudden,ಅಲುಗಿಸು
1020,schwenken::V,wuiven,ತೂಗಾಡು
1021,schwenken::V,zwaaien,ತೂಗಾಡು
1022,schütten::V,gieten,ಎರೆ
1023,schütten::V,storten,ಎರೆ
1024,füllen::V,vullen,ತುಂಬಿಸು
1025,einwickeln::V,inwikkelen,ಹೊದಿಸು
1026,tragen::V,dragen,ಹೊರು
1027,schleppen::V,slepen,ಜಗ್ಗು
1028,ziehen::V,trekken,ಎಳೆ
1029,aufbewahren::V,bewaren,ಇಟ್ಟುಕೊ
1030,werfen::V,gooien,ಎಸೆ
1031,fangen::V,vangen,ಹಿಡಿ
1032,packen::V,pakken,ಸೆಳೆ
1033,packen::V,vastpakken,ಸೆಳೆ
1034,verstecken::V,verstoppen,ಮುಚ್ಚಿಡು
1035,teilen::V,delen,ವಿಭಜಿಸು
1036,schicken::V,sturen,ಕಳುಹಿಸು
1037,bringen::V,brengen,ತರು
1038,hinzufügen::V,toevoegen,ಕೂಡಿಸು
1039,bekommen::V,verkrijgen,ಸಂಪಾದಿಸು
1040,erhalten::V,krijgen,ಪಡೆ
1041,nehmen::V,nemen,ಹಿಡಿ
1042,wählen::V,kiezen,ಆರಿಸು
1043,wählen::V,verkiezen,ಆರಿಸು
1044,auswählen::V,uitkiezen,ಆಯಿ
1045,bewahren::V,bewaren,ರಕ್ಷಿಸಿಡು
1046,behindern::V,hinderen,ಅಡ್ಡಿಮಾಡು
1047,verderben::V,bederven,ಕೆಡಿಸು
1048,beschädigen::V,beschadigen,ಹಾಳುಮಾಡು
1049,zerbrechen::V,breken,ಮುರಿ
1050,zerbrechen::V,stukbreken,ಮುರಿ
1051,zerreißen::V,scheuren,ಸೀಳು
1052,zerreißen::V,verscheuren,ಸೀಳು
1053,zerstören::V,vernielen,ಅಳಿಸು
1054,verbrennen::V,branden,ಸುಡು
1055,verbrennen::V,verbranden,ಸುಡು
1056,geben::V,geven,ಕೊಡು
1057,reichen::V,reiken,ಕೊಡು
1058,reichen::V,aanreiken,ಕೊಡು
1059,schenken::V,schenken,ಅರ್ಪಿಸು
1060,versprechen::V,beloven,ವಾಗ್ದಾನಮಾಡು
1061,wünschen::V,wensen,ಬಯಸು
1062,loben::V,loven,ಹೊಗಳು
1063,loben::V,prijzen,ಹೊಗಳು
1064,küssen::V,kussen,ಚುಂಬಿಸು
1065,wiegen::V,wiegen,ತೂಗು
1066,zudecken::V,toedekken,ಹಾಸು
1067,wecken::V,wekken,ಎಬ್ಬಿಸು
1068,zeigen::V,tonen,ತೋರಿಸು
1069,zeigen::V,wijzen,ತೋರಿಸು
1070,führen::V,voeren,ದಾರಿತೋರಿಸು
1071,lehren::V,leren,ಕಲಿಸು
1072,unterrichten::V,onderwijzen,ಬೋಧಿಸು
1073,aufziehen::V,grootbrengen,ಸಲಹು
1074,leiten::V,leiden,ಮುಂದಾಳಾಗಿರು 
1075,antreiben::V,aandrijven,ಓಡಿಸು
1076,lassen::V,laten,ಮಾಡಲುಬಿಡು
1077,einladen::V,uitnodigen,ಆಹ್ವಾನಿಸು
1078,vereinigen::V,verenigen,ಒಂದಾಗು
1079,besuchen::V,bezoeken,ಭೇಟಿಯಾಗು
1080,treffen::V,treffen,ಸಂಧಿಸು
1081,treffen::V,ontmoeten,ಸಂಧಿಸು
1082,sich versammeln::V,zich verzamelen,ನೆರೆ
1083,spielen::V,spelen,ಆಡು
1084,singen::V,zingen,ಹಾಡು
1085,tanzen::V,dansen,ಕುಣಿ
1086,sich trennen::V,van elkaar gaan,ಪ್ರತ್ಯೇಮಾಡು
1087,verlassen::V,verlaten,ಕಳೆ
1088,retten::V,redden,ರಕ್ಷಿಸು
1089,bewachen::V,bewaken,ಕಾಪಾಡು
1090,schützen::V,beschermen,ಸಂರಕ್ಷಿಸು
1091,verteidigen::V,verdedigen,ಕಾಪಿಡು
1092,sich schlagen::V,knokken,ಕಿತ್ತಾಟ
1093,schießen::V,schieten,ಎಸೆ
1094,siegen::V,overwinnen,ಗೆಲ್ಲು
1095,ärgern::V,ergeren,ರೇಗಿಸು
1096,schlagen::V,slaan,ಹೊಡೆ
1097,treten::V,trappen,ಒದೆ
1098,treten::V,schoppen,ಒದೆ
1099,stechen::V,steken,ಚುಚ್ಚು
1100,stechen::V,prikken,ಚುಚ್ಚು
1101,stoßen::V,stoten,ತಳ್ಳು
1102,stehlen::V,stelen,ಕದಿ
1103,stören::V,storen,ಕತಕು
1104,stören::V,verstoren,ಕತಕು
1105,belästigen::V,lastig vallen,ತೊಂದರೆ
1106,verbergen::V,verbergen,ಮರೆಮಾಜು
1107,täuschen::V,misleiden,ಠಕ್ಕಿಸು
1108,betrügen::V,bedriegen,ವಂಚಿಸು
1109,töten::V,doden,ಕೊಲ್ಲು
1110,wohnen::V,wonen,ವಾಸಿಸು
1111,arbeiten::V,werken,ಕೆಲಸ ಮಾಡು
1112,sammeln::V,inzamelen,ಸಂಚಯಿಸು
1113,sammeln::V,verzamelen,ಸಂಚಯಿಸು
1114,pflücken::V,plukken,ಬಿಡಿಸು
1115,jagen::V,jagen,ಬೇಟೆಯಾಡು
