,Concept_ID,ps,cv
706,trocken::A,وچ,типӗ
707,voll::A,ډک,тулли
708,leer::A,خالی,пушӑ
709,offen::A,خلاص,уҫӑ
710,offen::A,پرانیستی,уҫӑ
711,geschlossen::A,تړلی,хупӑ
712,sauber::A,پاک,таса
713,schmutzig::A,چټل,пылчӑклӑ
714,schmutzig::A,چټل,вараланчӑк
715,roh::A,خام,чӗрӗ
716,reif::A,پوخ,пулнӑ
717,reif::A,پوخ,пиҫӗхнӗ
718,reif::A,پوخ,аталаннӑ
719,reif::A,پوخ,пиҫсе ҫитнӗ
720,reif::A,رسېدلی,пулнӑ
721,reif::A,رسېدلی,пиҫӗхнӗ
722,reif::A,رسېدلی,аталаннӑ
723,reif::A,رسېدلی,пиҫсе ҫитнӗ
724,lecker::A,خوندور,тутлӑ
725,lecker::A,خوندور,техӗмлӗ
726,lecker::A,مزه دار,тутлӑ
727,lecker::A,مزه دار,техӗмлӗ
728,süß::A,خوږ,пылак
729,süß::A,شیرین,пылак
730,bitter::A,تریخ,йӳҫӗ
731,sauer::A,ټاک,йӳҫӗ
732,sauer::A,ټاک,йӳҫек
733,sauer::A,ټاک,кӑвасак
734,sauer::A,تريو,йӳҫӗ
735,sauer::A,تريو,йӳҫек
736,sauer::A,تريو,кӑвасак
737,hell::A,روڼ,ҫутӑ
738,hell::A,روښان,ҫутӑ
739,dunkel::A,تیاره,тӗттӗм
740,schwarz::A,تور,хура
741,weiß::A,سپين,шурӑ
742,rot::A,سور,хӗрлӗ
743,gelb::A,زېړ,сарӑ
744,blau::A,شین,кӑвак
745,blau::A,اسماني رنګه,кӑвак
746,grün::A,زرغون,симӗс
747,grün::A,زرغون,пиҫмен
748,grün::A,زرغون,ӑс пухман
749,grau::A,خړ,кӑвак
750,bunt::A,رنګارنګ,чӑпар
751,billig::A,ارزان,йӳнӗ
752,teuer::A,ګران,хаклӑ
753,wertvoll::A,قیمتي,паха
754,blind::A,ړوند,суккӑр
755,taub::A,کوڼ,хӑлхасӑр
756,kräftig::A,قوی,хӑватлӑ
757,stark::A,قوی,вирлӗ
758,stark::A,تکړه,вирлӗ
759,schwach::A,ضعیف,халсӑр
760,schwach::A,کمزوری,халсӑр
761,fett::A,چاغ,самӑр
762,fett::A,چاغ,мӑнтӑр
763,schlank::A,خوش اندام,йӑрӑс
764,schlank::A,خوش اندام,яштака
765,hübsch::A,ښکلی,хитре
766,hübsch::A,ښایسته,хитре
767,böse::A,شریر,усал
768,böse::A,قهرناک,усал
769,dumm::A,احمق,ухмах
770,faul::A,لټ,наян
771,faul::A,لټ,юлхав
772,faul::A,لټ,ӳркенчӗк
773,faul::A,تنبل,наян
774,faul::A,تنبل,юлхав
775,faul::A,تنبل,ӳркенчӗк
776,fleißig::A,زحمت کښ,хастар
777,geizig::A,بخیل,хытӑ
778,klug::A,عاقل,ӑслӑ
779,klug::A,هوښیار,ӑслӑ
780,geschickt::A,ماهر,ӑста
781,lieb::A,عزیز,савнӑ
782,lieb::A,محبوب,савнӑ
783,lustig::A,خوشحال,хаваслӑ
784,sanft::A,پوست,ачаш
785,sanft::A,ملایم,ачаш
786,hungrig::A,وږی,выҫӑ
787,krank::A,مريض,чирлӗ
788,krank::A,ناروغ,чирлӗ
789,nackt::A,لوڅ,ҫара
790,traurig::A,غمجن,салхуллӑ
791,lebendig::A,ژوندی,чӗрӗ
792,gut::A,ښه,аван
793,gut::A,ښه,лайӑх
794,schlecht::A,بد,япӑх
795,schlecht::A,بد,начар
796,schlecht::A,خراب,япӑх
797,schlecht::A,خراب,начар
798,richtig::A,سم,тӗрӗс
799,richtig::A,صحیح,тӗрӗс
800,schlimm::A,بد,йӗрӗнчӗк
801,schlimm::A,مخوف,йӗрӗнчӗк
802,wahr::A,واقعي,чӑн
803,alt::A,زوړ,кивӗ
804,neu::A,نوی,ҫӗнӗ
805,ehemalig::A,پخوانی,пулнӑ
806,alt[Lebewesen]::A,زوړ,ватӑ
807,jung::A,ځوان,яш
808,jung::A,ځوان,ҫамрӑк
809,arm::A,غریب,чухӑн
810,arm::A,بې وزله,чухӑн
811,reich::A,شتمن,пуян
812,reich::A,دولتمند,пуян
813,bekannt::A,اشنا,пӗлӗш
814,berühmt::A,مشهور,чаплӑ
815,fremd::A,پردی,ют
816,fremd::A,بېګانه,ют
817,verschieden::A,مختلف,расна
818,nah::A,نژدې,ҫывӑх
819,nah::A,نژدې,ҫывӑхри
820,fern::A,لیری,инҫе
821,fern::A,لیری,аякри
822,linker::A,چپ,сулахай
823,linker::A,کیڼ,сулахай
824,rechter::A,ښی,сылтӑм
825,anderer::A,بل,урӑх
826,erster::A,لومړی,пӗрремӗш
827,zweiter::A,دوهم,иккӗмӗш
828,dritter::A,درېم,виҫҫӗмӗш
829,letzter::A,آخرنی,юлашки
830,letzter::A,وروستی,юлашки
831,allein::ADV,یوازې,пӗччен
832,auf einmal::ADV,په یوه وخت کی,кӗмӗрккен
833,zusammen::ADV,یو ځای,пӗрле
834,lange::ADV,ډېر وخت,вӑрах
835,lange::ADV,ډېره موده,вӑрах
836,plötzlich::ADV,ناببره,сасартӑк
837,plötzlich::ADV,یوناڅاپه,сасартӑк
838,sofort::ADV,فوراً,тӳрех
839,sofort::ADV,سمدلاسه,тӳрех
840,später::ADV,وروسته,кайран
841,jetzt::ADV,اوس,халь
842,jetzt::ADV,اوس,халӗ
843,heute::ADV,نن,паян
844,morgen::ADV,سبا,ыран
845,bald::ADV,ژر,халех
846,bald::ADV,ژر,кӗҫех
847,dann::ADV,پس,унтан
848,dann::ADV,وروسته,унтан
849,gestern::ADV,پرون,ӗнер
850,einst::ADV,پخوا,пӗррехинче
851,damals::ADV,هغه وخت,ун чухне
852,damals::ADV,هغه وخت,апла пулсан
853,danach::ADV,بیا,унтан
854,vorher::ADV,دمخه,малтан
855,zuerst::ADV,لومړی,пирвай
856,einmal::ADV,یو ځل,пӗррехинче
857,manchmal::ADV,ګاهی ګاهی,хӑш чухне
858,oft::ADV,ډېر ځله,тӑтӑш
859,immer::ADV,تل,ялан
860,immer::ADV,همېشه,ялан
861,niemals::ADV,هیڅکله نه,нихӑҫан та
862,hier::ADV,دلته,кунта
863,hierhin::ADV,دلته,кунта
864,hierhin::ADV,دې ځای ته,кунта
865,von hier::ADV,د دې ځای نه,кунтан
866,dort::ADV,هلته,унта
867,dort::ADV,هلته,ҫавӑнта
868,dorthin::ADV,هلته,унта
869,dorthin::ADV,هلته,ҫавӑнта
870,dorthin::ADV,هغه ځای ته,унта
871,dorthin::ADV,هغه ځای ته,ҫавӑнта
872,geradeaus::ADV,مخامخ,тикӗс
873,vorwärts::ADV,مخ پهٔ وړاندې,малалла
874,rückwärts::ADV,بېرته,хыҫала
875,zurück::ADV,بېرته,каялла
876,unten::ADV,لاندي,аялта
877,hinab::ADV,ښکته,аялта
878,oben::ADV,پورته,ҫӳлте
879,hinauf::ADV,پاس,ҫӳле
880,überall::ADV,هره خوا,таҫта та
881,überall::ADV,هره خوا,пур ҫӗрте те
882,überall::ADV,هره خوا,кирек ӑҫта та
883,nicht::ADV,نه,мар
884,ein wenig::ADV,یو څه,пӑртак
885,kaum::ADV,ایله,аран
886,sehr::ADV,ډېر,питӗ
887,sehr::ADV,زيات,питӗ
888,so::ADV,داسې,апла
889,so::ADV,دومره,апла
890,noch::ADV,نور,татах
891,nur::ADV,تش,ҫех
892,nur::ADV,صرف,ҫех
893,schon::ADV,دمخه,ӗнтӗ
894,wieder::ADV,بیا,каллех
895,vergebens::ADV,عبث,харам
896,vor::PRP,دمخه,умӗнче
897,hinter::PRP,شاته,кайра
898,unter::PRP,لاندي,айне
899,unter::PRP,لاندي,айӗпе
900,unter::PRP,لاندي,айӗнче
901,unter::PRP,لاندي,ҫитеспе
902,durch::PRP,د مینځ نه,витӗр
903,neben::PRP,نژدې,патӗнче
904,zwischen::PRP,ترمینځ,хушшинче
905,wegen::PRP,د ... له لاسه,пула
906,wegen::PRP,د ... له لاسه,пирки
907,dies::PRN,دا,ку
908,dies::PRN,دا,ҫак
909,das::PRN,دا,ҫав
910,alles::PRN,هرڅهٔ,пурте
911,alles::PRN,هرڅهٔ,йӑлт
912,ich::PRN,زه,эп
913,du::PRN,ته,эс
914,er::PRN,دی,вӑл
915,wir::PRN,مونږ,эпир
916,ihr::PRN,تاسې,эсир
917,sie::PRN,هغوی,вӗсем
918,was::FPRN,څهٔ,мӗн
919,was::FPRN,څهٔ,мӗскер
920,was::FPRN,څهٔ,мӗн те пулин
921,wer::FPRN,چا,кам
922,wer::FPRN,څوک,кам
923,wo::FADV,چيری,ӑҫта
924,wo::FADV,چېرته,ӑҫта
925,wohin::FADV,چېرته,ӑҫта
926,wie::FADV,څنګه,епле
927,wie::FADV,څنګه,мӗнле
928,warum::FADV,ولې,ма
929,warum::FADV,ولې,мӗншӗн
930,wieviel::FNUM,څو,миҫе
931,wieviel::FNUM,څومره,миҫе
932,eins::NUM,یو,пӗр
933,eins::NUM,یو,пӗрре
934,zwei::NUM,دوه,ик
935,zwei::NUM,دوه,икӗ
936,zwei::NUM,دوه,иккӗ
937,drei::NUM,درې,виҫ
938,drei::NUM,درې,виҫӗ
939,drei::NUM,درې,виҫҫӗ
940,vier::NUM,څلور,тӑват
941,fünf::NUM,پنځه,пилӗк
942,fünf::NUM,پنځه,пиллӗк
943,sechs::NUM,شپږ,улт
944,sechs::NUM,شپږ,ултӑ
945,sechs::NUM,شپږ,улттӑ
946,sieben::NUM,اوه,ҫич
947,sieben::NUM,اوه,ҫичӗ
948,sieben::NUM,اوه,ҫиччӗ
949,acht::NUM,اته,сакӑр
950,acht::NUM,اته,саккӑр
951,neun::NUM,نهه,тӑхӑр
952,neun::NUM,نهه,тӑххӑр
953,zehn::NUM,لس,вунӑ
954,zehn::NUM,لس,вуннӑ
955,elf::NUM,یوولس,вун пӗр
956,zwölf::NUM,دولس,вун ик
957,zwölf::NUM,دولس,вун икӗ
958,zwölf::NUM,دولس,вун иккӗ
959,zwanzig::NUM,شل,ҫирӗм
960,dreißig::NUM,دېرش,вӑтӑр
961,vierzig::NUM,څلوېښت,хӗрӗх
962,fünfzig::NUM,پنځوس,аллӑ
963,sechzig::NUM,شپېته,утмӑл
964,siebzig::NUM,اویا,ҫитмӗл
965,achtzig::NUM,اتیا,сакӑр вунӑ
966,achtzig::NUM,اتیا,сакӑр вуннӑ
967,neunzig::NUM,نوي,тӑхӑр вун
968,neunzig::NUM,نوي,тӑхӑр вунӑ
969,neunzig::NUM,نوي,тӑхӑр вуннӑ
970,hundert::NUM,سل,ҫӗр
971,tausend::NUM,زر,пин
972,und::CNJ,او,та
973,oder::CNJ,ېا,е
974,stehen::V,درېدل,тӑр
975,sitzen::V,کښېنستل,лар
976,liegen::V,ملاستل,вырт
977,hängen::V,ځړېدل,усӑнса тӑр
978,hängen::V,ځړېدل,ҫакӑнса тӑр
979,werden::V,کېدل,пул
980,passieren::V,پېښېدل,пул
981,beginnen::V,شروع کېدل,пуҫлан
982,enden::V,خلاصدل,пӗт
983,enden::V,خلاصدل,вӗҫлен
984,enden::V,تمامېدل,пӗт
985,enden::V,تمامېدل,вӗҫлен
986,wechseln::V,تغییر موندل,улшӑн
987,aufgehen[Sonne]::V,ختل,тух
988,untergehen[Sonne]::V,لوېدل,анса лар
989,untergehen[Sonne]::V,پرېوتل,анса лар
990,scheinen[Sonne]::V,رڼا کول,пӑх
991,donnern::V,تنېدل,кӗмсӗртет
992,donnern::V,تنېدل,авӑт
993,donnern::V,غړمبېدل,кӗмсӗртет
994,donnern::V,غړمبېدل,авӑт
995,wehen::V,چلېدل,варкӑш
996,strömen::V,بهېدل,тӑкӑн
997,fließen::V,بهېدل,юх
998,fließen::V,تویېدل,юх
999,sich drehen::V,ګرځېدل,ҫаврӑн
1000,sich drehen::V,چورلېدل,ҫаврӑн
1001,schwanken::V,زنګېدل,чӳхен
1002,schwingen::V,زنګېدل,суллан
1003,fallen::V,ولېدل,кип
1004,fallen::V,ولېدل,тӳр кип
1005,fallen::V,ولېدل,татӑлса ан
1006,brennen::V,سوځېدل,ҫун
1007,rauchen::V,لوګی کول,мӑкӑрлан
1008,rauchen::V,لوګی کول,тӗтӗм кӑлар
1009,regnen::V,باران اورېدل,ҫумӑр ҫӑвать
1010,gefrieren::V,کنګل نيول,шӑн
1011,tauen::V,وېلې کېدل,ирӗл
1012,schmelzen::V,وېلې کېدل,ирӗл
1013,trocknen::V,وچېدل,тип
1014,sieden::V,اېشېدل,вӗре
1015,faulen::V,خرابېدل,ҫӗр
1016,verfaulen::V,ورستېدل,ҫӗр
1017,reißen::V,شلېدل,ҫурӑл
1018,versinken::V,ډوېېدل,пут
1019,vergehen::V,تېرېدل,ирт
1020,erscheinen::V,ښکارېدل,курӑн
1021,erscheinen::V,ښکارېدل,курӑнса кай
1022,verschwinden::V,ورکېدل,ҫухал
1023,sinken::V,ښکته کېدل,чак
1024,abnehmen::V,کمېدل,чак
1025,zunehmen::V,زیاتېدل,пысӑклан
1026,steigen::V,جګېدل,ҫӗклен
1027,steigen::V,پورته کېدل,ҫӗклен
1028,wachsen::V,وده کول,ӳс
1029,glänzen::V,ځلېدل,ҫиҫ
1030,funkeln::V,پړکېدل,ялкӑш
1031,funkeln::V,پړکېدل,йӑлтӑртат
1032,lärmen::V,غال و غول کول,шавла
1033,läuten::V,زنګ وهل,шӑнкӑравла
1034,klingeln::V,زنګ وهل,шӑнкӑравла
1035,klirren::V,کړنګېدل,калтлат
1036,klirren::V,کړنګېدل,шӑнкӑлтат
1037,brausen::V,تلاطم کول,ахӑр
1038,rauschen::V,شڼهار کول,вашӑлтат
1039,rauschen::V,شڼهار کول,чашӑлтат
1040,klingen::V,آواز کول,янӑра
1041,bellen::V,غپېدل,вӗр
1042,heulen::V,انګلل,ула
1043,blasen::V,پو کول,вӗр
1044,pfeifen::V,شپېلک وهل,шӑхӑр
1045,schreien::V,ناره کول,кӑшкӑр
1046,stöhnen::V,زګېروی کول,йынӑш
1047,zittern::V,لړزېدل,чӗтре
1048,leben::V,ژوند کول,пурӑн
1049,geboren werden::V,زېږېدل,ҫурал
1050,atmen::V,ساه کښل,сывла
1051,atmen::V,تنفس کول,сывла
1052,trinken::V,څښل,ӗҫ
1053,essen::V,خوړل,ҫи
1054,schlucken::V,غړپول,ҫӑт
1055,müde werden::V,ستړی کېدل,ӗшен
1056,einschlafen::V,ویده کېدل,ыйха пут
1057,einschlafen::V,ویده کېدل,ҫывӑрса кай
1058,schlafen::V,خوب کول,ҫывӑр
1059,aufwachen::V,ویښېدل,вӑран
1060,aufstehen::V,پاڅېدل,тӑр
1061,sich erholen::V,استراحت کول,кан
1062,krank werden::V,رنځورېدل,чирле
1063,krank sein::V,ناجوړېدل,чирле
1064,schmerzen::V,خوږېدل,сур
1065,schmerzen::V,خوږېدل,ырат
1066,schmerzen::V,درد کول,сур
1067,schmerzen::V,درد کول,ырат
1068,husten::V,ټوخېدل,ӳсӗр
1069,genesen::V,رغېدل,сывал
1070,genesen::V,رغېدل,тӳрлен
1071,sterben::V,مړل,вил
1072,umkommen::V,تلفېدل,вил
1073,sich bewegen::V,چلېدل,куҫ
1074,sich bewegen::V,حرکت کول,куҫ
1075,sich rühren::V,ښورېدل,хускал
1076,sich erheben::V,درېدل,тӑр
1077,sich setzen::V,کښېنستل,лар
1078,hinfallen::V,لوېدل,ӳк
1079,laufen::V,منډې وهل,ут
1080,schreiten::V,قدم ایښودل,ут
1081,spazierengehen::V,چکر وهل,уҫӑлса ҫӳре
1082,spazierengehen::V,چکر وهل,уткаласа ҫӳре
1083,eilen::V,بېړه کول,васка
1084,eilen::V,بېړه کول,хыпалан
1085,sich beeilen::V,عجله کول,васка
1086,sich beeilen::V,عجله کول,хыпалан
1087,sausen::V,ځغستل,ыткӑн
1088,sausen::V,ځغستل,вӗҫтер
1089,rennen::V,زغلېدل,чуп
1090,springen::V,ټوپ وهل,сик
1091,klettern::V,ختل,улӑх
1092,schaukeln::V,زنګېدل,йӳрӗн
1093,kriechen::V,خاپوړی وهل,шу
1094,kriechen::V,خاپوړی وهل,упален
1095,schwimmen::V,لامبو وهل,иш
1096,tauchen::V,غوټه وهل,чӑм
1097,rudern::V,پارو وهل,авӑс
1098,fahren::V,تلل,пыр
1099,fliegen::V,الوتل,вӗҫ
1100,gehen::V,تلل,кай
1101,weggehen::V,بهر وتل,кай
1102,abfahren::V,تلل,тапран
1103,anhalten::V,ودرېدل,чарӑн
1104,hineingehen::V,داخلېدل,кӗр
1105,eintreten::V,ننوتل,кӗр
1106,kommen::V,راتلل,кил
1107,ankommen::V,رسېدل,ҫит
1108,zurückkommen::V,بېرته راتلل,таврӑн
1109,zurückkommen::V,بېرته راتلل,каялла кил
1110,bleiben::V,پاتې کېدل,юл
1111,warten::V,انتظار وېستل,кӗт
1112,erwarten::V,انتظار کول,кӗт
1113,suchen::V,لټول,шыра
1114,finden::V,میندل,туп
1115,finden::V,پیدا کول,туп
1116,versuchen::V,هڅه کول,пикен
1117,vorbereiten::V,چمتوکول,хатӗрле
1118,lieben::V,مینه لرل,юрат
1119,mögen::V,خوښول,кӑмӑлла
1120,mögen::V,خوښول,килӗштер
1121,mögen::V,علاقه لرل,кӑмӑлла
1122,mögen::V,علاقه لرل,килӗштер
1123,lachen::V,خندېدل,кул
1124,lachen::V,خندېدل,ахӑлтат
1125,rühren::V,اغېزه کول,ҫулӑх
1126,weinen::V,ژړل,йӗр
1127,weinen::V,ژړل,макӑр
1128,schimpfen::V,ښکنځا کول,вӑрҫ
1129,schimpfen::V,ښکنځا کول,ятлаҫ
1130,sich ärgern::V,قهر راتلل,ҫиллен
1131,sich fürchten::V,ډارېدل,шиклен
1132,fürchten::V,ډارېدل,хӑра
1133,fliehen::V,تښتېدل,тар
1134,flüchten::V,تښتېدل,чупса тар
1135,sehen::V,لیدل,кур
1136,anschauen::V,کتل,пӑхса ил
1137,ansehen::V,ننداره کول,пӑх
1138,hören::V,اورېدل,илт
1139,zuhören::V,غوږ نیول,итле
1140,zuhören::V,غوږ نیول,тӑнла
1141,probieren::V,څکه کول,астив
1142,probieren::V,چاشنی کول,астив
1143,riechen::V,بويول,шӑршла
1144,fühlen::V,حسول,туй
1145,fühlen::V,حسول,сис
1146,scheinen::V,ښکارېدل,туйӑн
1147,zu sehen sein::V,ښکارېدل,курӑн
1148,vernehmen::V,خبرېدل,пӑл
1149,frieren::V,ساړه کېتل,йӳтен
1150,tun::V,کول,ту
1151,können::V,کولای شول,пултар
1152,können::V,د لاسه کېدل,пултар
1153,wollen::V,غوښتل,те
1154,anfangen::V,شروع کول,пуҫла
1155,beenden::V,ختمول,пӗтер
1156,beenden::V,پای ته رسول,пӗтер
1157,aufhören::V,بس کول,пӑрах
1158,gelingen::V,موفق کېدل,ӑн
1159,gelingen::V,بریالی کېدل,ӑн
1160,geraten::V,کېدل,пул
1161,öffnen::V,خلاصول,уҫ
1162,öffnen::V,پرانیستل,уҫ
1163,schließen::V,تړل,хуп
1164,stellen::V,ایښودل,ларт
1165,stellen::V,ایښودل,тӑрат
1166,setzen::V,کښېنول,ларт
1167,legen::V,ایښودل,хур
1168,berühren::V,لاس وهل,перӗн
1169,verbinden::V,تړل,сып
1170,bedecken::V,پوښول,вит
1171,aufhängen::V,ځوړندول,ҫак
1172,anzünden::V,بلول,ҫут
1173,aufheben::V,پورته کول,ҫӗкле
1174,zurücklassen::V,پرېښودل,манса хӑвар
1175,verlieren::V,ورکول,ҫӗтер
1176,fallen lassen::V,له لاسه لوېدل,ӳкер
1177,machen::V,کول,ту
1178,herstellen::V,جوړول,ӑстала
1179,herstellen::V,توليدول,ӑстала
1180,bauen::V,جوړول,ту
1181,reparieren::V,ترمیمول,юса
1182,verbessern::V,اصلاح کول,лайӑхлат
1183,ändern::V,تغیر ورکول,улӑштар
1184,graben::V,کيندل,чав
1185,graben::V,کيندل,чакала
1186,beugen::V,ټیټول,кукӑрт
1187,biegen::V,کږول,ав
1188,biegen::V,کږول,кукӑрт
1189,drehen::V,ګرځول,ҫавӑр
1190,wenden::V,اړول,ӳпӗнтер
1191,umdrehen::V,اړول,ҫавӑр
1192,heben::V,جګول,хӑпарт
1193,heben::V,پورته کول,хӑпарт
1194,hochheben::V,جګول,йӑт
1195,ergreifen::V,نیول,тыт
1196,halten::V,نیول,тыт
1197,drücken::V,کښېکښل,пус
1198,schieben::V,پوری وهل,тӗк
1199,schieben::V,پوری وهل,тӗрт
1200,kratzen::V,ګرول,хыр
1201,lecken::V,څټل,ҫула
1202,beißen::V,چیچل,ҫырт
1203,beißen::V,چیچل,хып
1204,abreißen::V,شکول,тат
1205,abschneiden::V,پرېکول,кас
1206,binden::V,تړل,ҫых
1207,stecken::V,ټومبل,чик
1208,brechen::V,ماتول,хуҫ
1209,klopfen::V,ټکول,такка
1210,hauen::V,ټکول,шакка
1211,kleben::V,نښلول,ҫыпӑҫтар
1212,kleben::V,سرېښول,ҫыпӑҫтар
1213,reiben::V,مږل,сӑтӑр
1214,streichen::V,مښل,сӗр
1215,schleifen::V,تېره کول,хӑйра
1216,schneiden::V,غوڅول,кас
1217,schneiden::V,پرېکول,кас
1218,rütteln::V,خوڅول,лӑка
1219,rütteln::V,خوڅول,силлентер
1220,schütteln::V,ښورول,лӑка
1221,schütteln::V,ښورول,силлентер
1222,schwenken::V,خوڅول,сулла
1223,schütten::V,اچول,тултар
1224,schütten::V,تویول,тултар
1225,füllen::V,ډکول,тултар
1226,einwickeln::V,پېچل,чӗрке
1227,einwickeln::V,نغښتل,чӗрке
1228,tragen::V,وړل,ҫӗкле
1229,schleppen::V,وړل,сӗтӗр
1230,ziehen::V,کښل,тӑс
1231,aufbewahren::V,ساتل,усра
1232,werfen::V,اچول,пӑрах
1233,werfen::V,غورځول,пӑрах
1234,fangen::V,نیول,тыт
1235,fangen::V,ګیرول,тыт
1236,packen::V,نیول,тыт
1237,verstecken::V,پټول,пытарса хур
1238,teilen::V,وېشل,уйӑр
1239,teilen::V,وېشل,пайла
1240,teilen::V,تقسیمول,уйӑр
1241,teilen::V,تقسیمول,пайла
1242,schicken::V,لېږل,яр
1243,schicken::V,استول,яр
1244,bringen::V,راوړل,кӳр
1245,hinzufügen::V,زیاتول,хуш
1246,bekommen::V,حاصلول,ил
1247,bekommen::V,حاصلول,туян
1248,erhalten::V,اخیستل,ил
1249,erhalten::V,اخیستل,туян
1250,nehmen::V,نیول,ил
1251,nehmen::V,اخيستل,ил
1252,wählen::V,خوښول,суйла
1253,auswählen::V,چنده کول,суйла
1254,bewahren::V,ساتل,упра
1255,behindern::V,مانع کېدل,кансӗрле
1256,behindern::V,مانع کېدل,чӑрмантар
1257,behindern::V,ممانعت کول,кансӗрле
1258,behindern::V,ممانعت کول,чӑрмантар
1259,verderben::V,خرابېدل,пӑс
1260,beschädigen::V,ورانول,пӑс
1261,zerbrechen::V,ماتول,ват
1262,zerbrechen::V,ماتول,ҫӗмӗр
1263,zerreißen::V,څیرې کول,ҫур
1264,zerstören::V,ړنګول,иш
1265,zerstören::V,ورانول,иш
1266,verbrennen::V,سوځول,ҫунтар
1267,geben::V,ورکول,пар
1268,reichen::V,ورکول,пар
1269,schenken::V,بښل,парнеле
1270,versprechen::V,لوز کول,тума пул
1271,versprechen::V,لوز کول,сӑмах пар
1272,wünschen::V,غوښتل,сун
1273,loben::V,ستایل,ырла
1274,loben::V,تمجید کول,ырла
1275,küssen::V,ښکلول,чуп ту
1276,wiegen::V,زنګول,сиктер
1277,wiegen::V,زنګول,силле
1278,zudecken::V,پوښول,вит
1279,wecken::V,ويښول,вӑрат
1280,zeigen::V,ښودل,кӑтарт
1281,führen::V,بیول,илсе пыр
1282,führen::V,بیول,ҫавӑтса пыр
1283,lehren::V,درس ورکول,вёрент
1284,lehren::V,تعلیم ورکول,вёрент
1285,unterrichten::V,درس ورکول,вёрент
1286,aufziehen::V,روزل,вӗрент
1287,leiten::V,رهبری کول,тытса пыр
1288,leiten::V,لارښوونه کول,тытса пыр
1289,antreiben::V,چټک کول,васкат
1290,lassen::V,اړکول,пусахла
1291,lassen::V,اړکول,хуш
1292,einladen::V,بلل,чӗн
1293,vereinigen::V,متحد کول,пӗрлештер
1294,vereinigen::V,یوځای کول,пӗрлештер
1295,besuchen::V,کتنه کول,ҫит
1296,besuchen::V,کتنه کول,кӗрсе кур
1297,treffen::V,ليدل,тӗл пул
1298,treffen::V,تلقی کول,тӗл пул
1299,sich versammeln::V,راغونډېدل,пуҫтарӑн
1300,spielen::V,لوبه کول,выля
1301,singen::V,سندرې وېل,юрла
1302,tanzen::V,ګډېدل,ташла
1303,sich trennen::V,بېلېدل,уйрӑл
1304,verlassen::V,ترک کول,хӑвар
1305,retten::V,نجات ورکول,ҫӑл
1306,bewachen::V,ساتل,хуралла
1307,bewachen::V,حفاظت کول,хуралла
1308,schützen::V,ژغورل,сыхла
1309,verteidigen::V,دفاع کول,хӳтӗле
1310,sich schlagen::V,جنګېدل,ҫапӑҫ
1311,schießen::V,ویشتل,пер
1312,siegen::V,غالبېدل,ҫӗн
1313,siegen::V,غالبېدل,ҫӗнтер
1314,ärgern::V,خپه کول,тарӑхтар
1315,ärgern::V,خپه کول,ҫиллентер
1316,schlagen::V,وهل,ҫап
1317,treten::V,په لغته وهل,тап
1318,stechen::V,ټومبل,чик
1319,stoßen::V,ټېل وهل,чыш
1320,stoßen::V,پوری وهل,чыш
1321,stehlen::V,تښتول,вӑрла
1322,stehlen::V,غلا کول,вӑрла
1323,stören::V,ماتول,кансӗрле
1324,belästigen::V,ځورول,аптӑрат
1325,belästigen::V,ځورول,хупла
1326,belästigen::V,تکلیف ورکول,аптӑрат
1327,belästigen::V,تکلیف ورکول,хупла
1328,verbergen::V,پټول,пытар
1329,täuschen::V,تېرایستل,суй
1330,täuschen::V,خطا ایستل,суй
1331,betrügen::V,غولول,ултала
1332,töten::V,وژل,вӗлер
1333,töten::V,مړ کول,вӗлер
1334,wohnen::V,اوسېدل,чуна пар
1335,wohnen::V,اوسېدل,парӑнса тӑр
1336,arbeiten::V,کار کول,ӗҫле
1337,sammeln::V,راټولول,пух
1338,sammeln::V,راغونډول,пух
1339,pflücken::V,شکول,тат
1340,jagen::V,ښکار کول,сунара ҫӳре
1341,fischen::V,کب نيول,пулӑ тыт
1342,fassen::V,نیول,тыт
1343,fassen::V,ګیرول,тыт
1344,hüten::V,پوول,кӗт
1345,treiben::V,بیول,хӑвала
1346,anbinden::V,تړل,кӑкар
1347,füttern::V,خوراک ورکول,ҫитер
1348,melken::V,لوشل,су
1349,hacken::V,پی کول,вакла
1350,gießen::V,اوبه کول,шӑвар
1351,reifen::V,رسېدل,пиҫ
1352,zubereiten::V,تیارول,пӗҫер
1353,kochen::V,پخول,пӗҫер
1354,backen::V,پخول,пӗҫер
1355,braten::V,وريتول,ӑшала
1356,umrühren::V,لړل,хутӑштар
1357,stricken::V,اوبدل,ҫых
1358,nähen::V,ګنډل,ҫӗле
1359,färben::V,رنګول,пӗвет
1360,reinigen::V,صافول,тасат
1361,waschen::V,مینځل,ҫу
1362,abwischen::V,وچول,шӑл
1363,spülen::V,کنګالول,чӳхе
1364,fegen::V,جارو کول,шӑл
1365,kehren::V,جارو کول,шӑл
1366,baden::V,لمبېدل,шыва кӗр
1367,sich waschen::V,ځان مينځل,ҫӑвӑн
1368,ausziehen::V,کښل,салан
1369,ausziehen::V,ایستل,салан
1370,anziehen::V,اغوستل,тӑхӑн
1371,sich anziehen::V,کالی اغوستل,тӑхӑн
1372,kämmen::V,ګمنځول,тура
1373,schmücken::V,ښکلی کول,илемлет
1374,sagen::V,وېل,те
1375,sprechen::V,وېل,кала
1376,sprechen::V,غږېدل,кала
1377,reden::V,ګړېدل,сӑмахла
