,Concept_ID,myv,hr
831,zusammen::ADV,вейс,skupa
832,zusammen::ADV,вейс,zajedno
833,zusammen::ADV,вейсэ,skupa
834,zusammen::ADV,вейсэ,zajedno
835,lange::ADV,кувать,dugo
836,plötzlich::ADV,апак учо,naglo
837,plötzlich::ADV,апак учо,iznenada
838,sofort::ADV,курок,odmah
839,sofort::ADV,нейке,odmah
840,später::ADV,мейле,kasnije
841,jetzt::ADV,ней,sad
842,jetzt::ADV,ней,sada
843,heute::ADV,течи,danas
844,morgen::ADV,ванды,sutra
845,bald::ADV,курок,skoro
846,bald::ADV,курок,doskora
847,dann::ADV,мейле,zatim
848,dann::ADV,седе мейле,zatim
849,gestern::ADV,исяк,juče
850,gestern::ADV,исяк,jučer
851,einst::ADV,весть,negda
852,einst::ADV,весть,nekada
853,einst::ADV,зярдо-бути,negda
854,einst::ADV,зярдо-бути,nekada
855,damals::ADV,сестэ,tada
856,damals::ADV,сестэ,onda
857,danach::ADV,мейле,poslije
858,danach::ADV,мейле,nakon toga
859,danach::ADV,седе мейле,poslije
860,danach::ADV,седе мейле,nakon toga
861,vorher::ADV,васняяк,prije
862,vorher::ADV,васняяк,prije toga
863,zuerst::ADV,васня,prvo
864,zuerst::ADV,васня,najprije
865,einmal::ADV,весть,jednom
866,einmal::ADV,весть,jedanput
867,manchmal::ADV,лиясто,katkad
868,manchmal::ADV,лиясто,katkada
869,oft::ADV,сеетьстэ,često
870,immer::ADV,свал,vazda
871,immer::ADV,свал,uvijek
872,niemals::ADV,а зярдояк,nikad
873,niemals::ADV,а зярдояк,nikada
874,hier::ADV,тесэ,tu
875,hier::ADV,тесэ,ovdje
876,hierhin::ADV,тей,amo
877,hierhin::ADV,тей,ovamo
878,von hier::ADV,тестэ,odavde
879,dort::ADV,тосо,ondje
880,dorthin::ADV,тов,onamo
881,geradeaus::ADV,витьстэ,ravno
882,vorwärts::ADV,икелев,naprijed
883,rückwärts::ADV,мекев,natrag
884,zurück::ADV,мекев,nazad
885,zurück::ADV,мекев,natrag
886,unten::ADV,ало,dolje
887,hinab::ADV,алов,nizbrdo
888,oben::ADV,вере,gore
889,hinauf::ADV,верев,uzbrdo
890,überall::ADV,эрьва косо,svuda
891,überall::ADV,эрьва косо,svagdje
892,nicht::ADV,а,ne
893,ein wenig::ADV,аламошка,malo
894,kaum::ADV,ансяк,tek
895,kaum::ADV,ансяк,jedva
896,sehr::ADV,пек,jako
897,sehr::ADV,пек,veoma
898,sehr::ADV,вельть,jako
899,sehr::ADV,вельть,veoma
900,so::ADV,истя,tako
901,so::ADV,истя,ovako
902,noch::ADV,таго,još
903,nur::ADV,ансяк,samo
904,schon::ADV,уш,već
905,wieder::ADV,таго,opet
906,wieder::ADV,таго,ponovo
907,vergebens::ADV,стяко,uzalud
908,vergebens::ADV,стяко,zabadava
909,vor::PRP,икеле,pred
910,vor::PRP,икеле,ispred
911,hinter::PRP,вельде,za
912,hinter::PRP,вельде,iza
913,unter::PRP,ало,pod
914,unter::PRP,ало,ispod
915,durch::PRP,пачк,po
916,durch::PRP,пачк,kroz
917,neben::PRP,вакссо,kraj
918,neben::PRP,вакссо,pored
919,neben::PRP,вакссо,pokraj
920,zwischen::PRP,ютксо,među
921,zwischen::PRP,ютксо,između
922,wegen::PRP,кис,radi
923,wegen::PRP,кис,zbog
924,wegen::PRP,коряс,radi
925,wegen::PRP,коряс,zbog
926,wegen::PRP,кувалт,radi
927,wegen::PRP,кувалт,zbog
928,dies::PRN,те,ovo
929,das::PRN,те,to
930,das::PRN,те,ono
931,das::PRN,тона,to
932,das::PRN,тона,ono
933,alles::PRN,весе,sve
934,alles::PRN,весемесь,sve
935,ich::PRN,мон,ja
936,du::PRN,тон,ti
937,er::PRN,сон,on
938,wir::PRN,минь,mi
939,ihr::PRN,тынь,vi
940,sie::PRN,сынь,oni
941,was::FPRN,мезе,što
942,wer::FPRN,ки,tko
943,wo::FADV,косо,gdje
944,wohin::FADV,ков,kuda
945,wohin::FADV,ков,kamo
946,wohin::FADV,козо,kuda
947,wohin::FADV,козо,kamo
948,wie::FADV,кода,kako
949,warum::FADV,мекс,zašto
950,wieviel::FNUM,зяро,koliko
951,eins::NUM,вейке,jedan
952,zwei::NUM,кавто,dva
953,drei::NUM,колмо,tri
954,vier::NUM,ниле,četiri
955,fünf::NUM,вете,pet
956,sechs::NUM,кото,šest
957,sieben::NUM,сисем,sedam
958,acht::NUM,кавксо,osam
959,neun::NUM,вейксэ,devet
960,zehn::NUM,кемень,deset
961,elf::NUM,кевейкее,jedanaest
962,zwölf::NUM,кемгавтово,dvanaest
963,zwanzig::NUM,комсь,dvadeset
964,dreißig::NUM,колоньгемень,trideset
965,vierzig::NUM,ниленьгемень,četrdeset
966,fünfzig::NUM,ведьгемень,pedeset
967,sechzig::NUM,кодгемень,šezdeset
968,siebzig::NUM,сизьгемень,sedamdeset
969,achtzig::NUM,кавксоньгемень,osamdeset
970,neunzig::NUM,вейксэньгемень,devetdeset
971,hundert::NUM,сядо,sto
972,tausend::NUM,тыща,tisuća
973,und::CNJ,ды,i
974,und::CNJ,ды,te
975,oder::CNJ,или,ili
976,stehen::V,аштемс стядо,stajati
977,sitzen::V,аштемс озадо,sjediti
978,liegen::V,мадезь аштемс,ležati
979,hängen::V,нурьгемс,visiti
980,werden::V,арамс,postati
981,werden::V,арамс,činiti se
982,passieren::V,лисэмс,desiti se
983,passieren::V,лисэмс,dogoditi se
984,beginnen::V,ушодомс,početi
985,enden::V,лоткамс,prestati
986,enden::V,лоткамс,svršiti se
987,wechseln::V,полавтнемс,mijenjati se
988,aufgehen[Sonne]::V,лисемс,izići
989,aufgehen[Sonne]::V,стямс,izići
990,untergehen[Sonne]::V,валгомс,zaći
991,scheinen[Sonne]::V,валдомтомс,sijati
992,donnern::V,цярномс,grmjeti
993,donnern::V,галдордомс,grmjeti
994,wehen::V,пувамс,duhati
995,strömen::V,чудемс,strujati
996,fließen::V,чудемс,teći
997,sich drehen::V,велямс,obrtati se
998,sich drehen::V,велямс,vrtjeti se
999,schwanken::V,лыкамс,teturati
1000,schwanken::V,лыкамс,kolebati se
1001,schwanken::V,якамс,teturati
1002,schwanken::V,якамс,kolebati se
1003,schwingen::V,нурсемс,njihati
1004,schwingen::V,нурсемс,titrati
1005,schwingen::V,лыкамс,njihati
1006,schwingen::V,лыкамс,titrati
1007,fallen::V,прамс,padati
1008,fallen::V,сяворемс,padati
1009,brennen::V,паломс,gorjeti
1010,rauchen::V,качадомс,dimiti se
1011,regnen::V,пиземс,kišiti
1012,regnen::V,пиземс,daždjeti
1013,gefrieren::V,кельмемс,smrznuti se
1014,tauen::V,соламс,kopnjeti
1015,tauen::V,соламс,kraviti se
1016,schmelzen::V,соламс,topiti se
1017,trocknen::V,коськемс,sušiti se
1018,sieden::V,лакамс,kipjeti
1019,sieden::V,лакамс,ključati
1020,sieden::V,пиксемс,kipjeti
1021,sieden::V,пиксемс,ključati
1022,faulen::V,наксадомс,gnjiti
1023,verfaulen::V,наксадомс,sagnjiti
1024,reißen::V,сезневемс,otrgnuti se
1025,versinken::V,ваямс,tonuti
1026,versinken::V,ваямс,propasti
1027,vergehen::V,ютамс,prolaziti
1028,erscheinen::V,лисемс,pojaviti se
1029,verschwinden::V,ёмамс,nestati
1030,verschwinden::V,ёмамс,izgubiti se
1031,sinken::V,явамс,trgnuti
1032,sinken::V,явамс,spustiti se
1033,abnehmen::V,киремемс,opasti
1034,zunehmen::V,ламолгадомс,povećati se
1035,zunehmen::V,раштамс,povećati se
1036,steigen::V,куземс,uzići
1037,steigen::V,куземс,nadoći
1038,steigen::V,кепсевемс,uzići
1039,steigen::V,кепсевемс,nadoći
1040,wachsen::V,касомс,rasti
1041,glänzen::V,цитнемс,blistati
1042,glänzen::V,цитнемс,sjati se
1043,funkeln::V,пиндолдомс,svjetlucati
1044,funkeln::V,цивтёрдомс,svjetlucati
1045,lärmen::V,шалномс,bučati
1046,lärmen::V,шалномс,galamiti
1047,läuten::V,гайгезевемс,zvoniti
1048,klingeln::V,чавомс баягас,zvoniti
1049,klirren::V,калдордомс,zvečati
1050,klirren::V,кальцяемс,zvečati
1051,brausen::V,лакамс,hujati
1052,rauschen::V,лажномс,šumiti
1053,rauschen::V,лажномс,šuškati
1054,klingen::V,гайгемс,zvučati
1055,bellen::V,онгомс,lajati
1056,heulen::V,урномс,zavijati
1057,blasen::V,пувамс,puhati
1058,pfeifen::V,вешкемс,fućkati
1059,schreien::V,пижнемс,vikati
1060,schreien::V,пижнемс,kričati
1061,stöhnen::V,кувсемс,stenjati
1062,zittern::V,тарномс,drhtati
1063,zittern::V,тарномс,trepetati
1064,leben::V,эрямс,živjeti
1065,geboren werden::V,чачомс,roditi se
1066,atmen::V,лексемс,disati
1067,trinken::V,симемс,piti
1068,essen::V,ярсамс,jesti
1069,schlucken::V,нилемс,gutati
1070,schlucken::V,порнемс,gutati
1071,müde werden::V,сиземс,umoriti se
1072,einschlafen::V,матедевемс,usnuti
1073,einschlafen::V,матедевемс,zaspati
1074,schlafen::V,удомс,spati
1075,aufwachen::V,сыргоземс,probuditi se
1076,aufstehen::V,стямс,ustati
1077,sich erholen::V,оймсемс,odmoriti se
1078,krank werden::V,сэредезевемс,oboljeti se
1079,krank werden::V,сэредезевемс,razboljeti se
1080,krank sein::V,сэредемс,bolovati
1081,schmerzen::V,сэредемс,boljeti
1082,husten::V,козомс,kašljati
1083,genesen::V,пичкамс,ozdraviti
1084,genesen::V,пичкамс,oporaviti se
1085,sterben::V,куломс,umrijeti
1086,umkommen::V,чавовомс,skapati
1087,umkommen::V,ёмамс,skapati
1088,sich bewegen::V,шаштомс,gibati se
1089,sich bewegen::V,шаштомс,kretati se
1090,sich rühren::V,сыргамс,maknuti se
1091,sich erheben::V,куземс,dići se
1092,sich setzen::V,озамс,sjesti
1093,hinfallen::V,прамс,pasti
1094,hinfallen::V,сяворемс,pasti
1095,laufen::V,якамс,hodati
1096,schreiten::V,эскелямс,stupati
1097,schreiten::V,молемс,stupati
1098,spazierengehen::V,якамс,šetati se
1099,eilen::V,эрзкалемс,hitati
1100,eilen::V,капшамс,hitati
1101,sich beeilen::V,капшамс,požuriti se
1102,sausen::V,ливтямс,juriti
1103,rennen::V,чийнемс,trčati
1104,rennen::V,ардтнемс,trčati
1105,springen::V,кирнявтнемс,skakati
1106,klettern::V,куземс,popeti se
1107,klettern::V,куземс,penjati se
1108,schaukeln::V,нурямс,ljuljati se
1109,kriechen::V,ёзмолдомс,puzati
1110,kriechen::V,ёзмолдомс,gmizati
1111,schwimmen::V,уемс,plivati
1112,tauchen::V,чопавтомс,roniti
1113,tauchen::V,чопавтомс,gnjuriti
1114,tauchen::V,чопавтнемс,roniti
1115,tauchen::V,чопавтнемс,gnjuriti
1116,rudern::V,миледемс,veslati
1117,fahren::V,ардомс,voziti se
1118,fliegen::V,ливтямс,letjeti
1119,fliegen::V,ливтямс,lijetati
1120,gehen::V,туемс,ići
1121,gehen::V,молемс,ići
1122,weggehen::V,туемс,otići
1123,abfahren::V,туемс,krenuti
1124,abfahren::V,туемс,otputovati
1125,anhalten::V,лоткамс,stati
1126,anhalten::V,лоткамс,zaustaviti
1127,hineingehen::V,совамс,ulaziti
1128,eintreten::V,совамс,ući
1129,eintreten::V,эскельдямс,ući
1130,kommen::V,самс,doći
1131,ankommen::V,самс,stići
1132,ankommen::V,пачкодемс,stići
1133,zurückkommen::V,велявтомс,vratiti se
1134,zurückkommen::V,велявтомс,povratiti se
1135,bleiben::V,кадовомс,ostati
1136,warten::V,учомс,čekati
1137,erwarten::V,учомс,očekivati
1138,suchen::V,вешнемс,tražiti
1139,finden::V,муемс,naći
1140,versuchen::V,варштамс,pokušati
1141,vorbereiten::V,анокстамс,spremiti
1142,vorbereiten::V,анокстамс,pripremiti
1143,lieben::V,вечкемс,voljeti
1144,mögen::V,вечкемс,voljeti
1145,lachen::V,пейдемс,smijati se
1146,rühren::V,токамс седейс,taknuti
1147,weinen::V,авардемс,plakati
1148,schimpfen::V,сёвномс,psovati
1149,sich ärgern::V,кежиявтнемс,ljutiti se
1150,sich fürchten::V,пелемс,bojati se
1151,fürchten::V,пелемс,bojati se
1152,fliehen::V,оргодемс,pobjeći
1153,flüchten::V,ворьгодемс,utjeći
1154,flüchten::V,чадомс,utjeći
1155,sehen::V,неемс,vidjeti
1156,anschauen::V,ваномс,ogledati
1157,ansehen::V,ваномс,gledati
1158,hören::V,марямс,čuti
1159,zuhören::V,кунсоломс,slušati
1160,probieren::V,варшамс,probati
1161,riechen::V,никсемс,osjećati miris
1162,fühlen::V,марямс,osjećati
1163,scheinen::V,марявомс,činiti se
1164,zu sehen sein::V,неявомс,biti vidljiv
1165,vernehmen::V,марямс,saznati
1166,frieren::V,кельмемс,zima je
1167,tun::V,теемс,raditi
1168,können::V,маштомс,moći
1169,wollen::V,бажамс,htjeti
1170,anfangen::V,кармамс,početi
1171,beenden::V,прядомс,svršiti
1172,beenden::V,прядомс,dovršiti
1173,aufhören::V,лоткамс,prestati
1174,gelingen::V,удаламс,uspjeti
1175,geraten::V,лисемс,desiti se
1176,öffnen::V,панжомс,otvoriti
1177,schließen::V,пекстамс,zatvoriti
1178,schließen::V,сёлгомс,zatvoriti
1179,schließen::V,конямс,zatvoriti
1180,stellen::V,аравтомс,metnuti
1181,stellen::V,аравтомс,postaviti
1182,setzen::V,ойсевтемс,posaditi
1183,setzen::V,озавтнемс,posaditi
1184,legen::V,путомс,polagati
1185,berühren::V,токамс,doticati
1186,berühren::V,токамс,dodirivati
1187,verbinden::V,содомс,spojiti
1188,verbinden::V,содомс,zavezati
1189,bedecken::V,вельтямс,pokriti
1190,aufhängen::V,понгавтомс,objesiti
1191,anzünden::V,кирвастемс,upaliti
1192,anzünden::V,кирвастемс,zapaliti
1193,aufheben::V,кепедемс,podići
1194,aufheben::V,кепедемс,podignuti
1195,zurücklassen::V,кадомс,ostaviti
1196,zurücklassen::V,кадомс,pustiti natrag
1197,verlieren::V,ёмавтомс,izgubiti
1198,fallen lassen::V,правтомс,ispustiti
1199,machen::V,теемс,uraditi
1200,machen::V,теемс,načiniti
1201,machen::V,теемс,napraviti
1202,herstellen::V,анокстамс,proizvesti
1203,bauen::V,путомс,graditi
1204,reparieren::V,витемс,popraviti
1205,verbessern::V,паролгавтомс,poboljšati
1206,verbessern::V,вадрялгавтомс,poboljšati
1207,ändern::V,полавтомс,promijeniti
1208,graben::V,чувомс,kopati
1209,graben::V,чувомс,kopkati
1210,graben::V,таргамс,kopati
1211,graben::V,таргамс,kopkati
1212,beugen::V,мендемс,saviti
1213,biegen::V,комавтомс,saviti
1214,biegen::V,комавтомс,sagnuti
1215,drehen::V,чаравтомс,vrtjeti
1216,drehen::V,велявтнемс,vrtjeti
1217,wenden::V,велявтомс,obrnuti
1218,umdrehen::V,велявтомс,okrenuti
1219,umdrehen::V,велявтомс,prevŕnuti
1220,heben::V,кепедемс,dizati
1221,hochheben::V,кепедемс,dignuti
1222,ergreifen::V,кундамс,uhvatiti
1223,ergreifen::V,кундамс,prihvatiti
1224,halten::V,кирдемс,držati
1225,drücken::V,нуемс,pritiskivati
1226,schieben::V,шаштомс,gurati
1227,kratzen::V,ангордамс,česati
1228,kratzen::V,ангордамс,grepsti
1229,lecken::V,нолсемс,lizati
1230,beißen::V,сускомс,ujesti
1231,beißen::V,сускомс,gristi
1232,abreißen::V,сеземс,otkinuti
1233,abschneiden::V,печкемс,odrezati
1234,binden::V,кодамс,vezati
1235,binden::V,сюлмамс,vezati
1236,stecken::V,сялгомс,turiti
1237,brechen::V,синдемс,slomiti
1238,brechen::V,калавтомс,slomiti
1239,klopfen::V,калтаямс,lupati
1240,klopfen::V,калтаямс,kucati
1241,hauen::V,чавомс,tući
1242,hauen::V,чавомс,udarati
1243,kleben::V,педявтнемс,lijepiti
1244,reiben::V,ёзамс,trti
1245,streichen::V,вадемс,namazati
1246,schleifen::V,човамс,brusiti
1247,schneiden::V,керямс,rezati
1248,rütteln::V,чукамс,drmati
1249,rütteln::V,лыкавтомс,drmati
1250,schütteln::V,чукамс,tresti
1251,schwenken::V,яхолемс,mahati
1252,schütten::V,каямс,sipati
1253,schütten::V,каямс,lijevati
1254,füllen::V,пештямс,napuniti
1255,einwickeln::V,тапарямс,umotati
1256,einwickeln::V,тапарямс,zamotati
1257,tragen::V,кандомс,nositi
1258,schleppen::V,ускомс,tegliti
1259,ziehen::V,ускомс,vući
1260,aufbewahren::V,ванстомс,čuvati
1261,werfen::V,ёртомс,bacati
1262,fangen::V,кундамс,loviti
1263,fangen::V,кундамс,hvatati
1264,packen::V,кундамс,ščepati
1265,packen::V,кундамс,zgrabiti
1266,verstecken::V,кекшемс,sakriti
1267,teilen::V,явомс,podijeliti
1268,schicken::V,кучомс,slati
1269,bringen::V,кандомс,donijeti
1270,hinzufügen::V,путомс,dodati
1271,hinzufügen::V,путомс,pridati
1272,hinzufügen::V,максомс,dodati
1273,hinzufügen::V,максомс,pridati
1274,bekommen::V,саемс,dobiti
1275,erhalten::V,саемс,primiti
1276,nehmen::V,саемс,uzeti
1277,wählen::V,кочкамс,izabrati
1278,auswählen::V,кочкамс,odabrati
1279,bewahren::V,ванстомс,sačuvati
1280,behindern::V,кирдемс,smetati
1281,verderben::V,коламс,pokvariti
1282,beschädigen::V,теемс зыян,oštetiti
1283,zerbrechen::V,коламс,razbiti
1284,zerbrechen::V,коламс,prelomiti
1285,zerreißen::V,сеземс,poderati
1286,zerreißen::V,сеземс,rastrgnuti
1287,zerstören::V,калавтомс,razoriti
1288,zerstören::V,калавтомс,razrušiti
1289,verbrennen::V,пултамс,spaliti
1290,verbrennen::V,пултамс,sagorjeti
1291,geben::V,максомс,dati
1292,reichen::V,максомс,pružiti
1293,schenken::V,каземс,darivati
1294,versprechen::V,алтамс,obećati
1295,wünschen::V,арсемс,željeti
1296,loben::V,шнамс,hvaliti
1297,küssen::V,палсемс,ljubiti
1298,wiegen::V,нурсемс,njihati
1299,wiegen::V,нурсемс,ljuljati
1300,zudecken::V,тавадомс,pokriti
1301,zudecken::V,вельтямс,pokriti
1302,wecken::V,стявтомс,probuditi
1303,zeigen::V,невтемс,pokazati
1304,führen::V,ветямс,voditi
1305,lehren::V,тонавтомс,učiti
1306,unterrichten::V,тонавтомс,poučiti
1307,aufziehen::V,трямс,uzgajati
1308,aufziehen::V,кастомс,uzgajati
1309,leiten::V,ветямс,upravljati
1310,leiten::V,азоркстамс,upravljati
1311,antreiben::V,ветямс,natjeravati
1312,lassen::V,кармавтомс,dati
1313,einladen::V,тердемс,pozvati
1314,vereinigen::V,вейсэндямс,ujediniti
1315,vereinigen::V,вейс путомс,ujediniti
1316,vereinigen::V,вейс пурнамс,ujediniti
1317,besuchen::V,варштамс,posjetiti
1318,treffen::V,вастомс,sresti
1319,sich versammeln::V,промокшномс,okupiti se
1320,spielen::V,налксемс,igrati se
1321,singen::V,морамс,pjevati
1322,tanzen::V,киштемс,plesati
1323,sich trennen::V,явомс,razići se
1324,verlassen::V,кадомс,ostaviti
1325,verlassen::V,кадомс,napustiti
1326,retten::V,идемс,spasiti
1327,bewachen::V,ванстомс,čuvati
1328,bewachen::V,ванстомс,stražariti
1329,schützen::V,аштемс,čuvati
1330,verteidigen::V,ваномс,obraniti
1331,sich schlagen::V,тюремс,biti se
1332,sich schlagen::V,тюремс,udariti se
1333,schießen::V,ледемс,pucati
1334,schießen::V,ледемс,strijeljati
1335,siegen::V,изнямс,pobijediti
1336,ärgern::V,кежейгавтомс,ljutiti
1337,schlagen::V,токамс,biti
1338,schlagen::V,токамс,udariti
1339,treten::V,тапамс,šutnuti
1340,stechen::V,пупамс,ubosti
1341,stoßen::V,тулкадемс,gurnuti
1342,stehlen::V,саламс,ukrasti
1343,stören::V,пирямс ки,smetati
1344,belästigen::V,а максомс,smetati
1345,belästigen::V,а максомс,dosaditi
1346,belästigen::V,а кадомс оймамо,smetati
1347,belästigen::V,а кадомс оймамо,dosaditi
1348,verbergen::V,сёпомс,skriti
1349,verbergen::V,кекшемс,skriti
1350,täuschen::V,манямс,obmanuti
1351,betrügen::V,манчемс,prevarati
1352,töten::V,чавномс,ubiti
1353,töten::V,маштнемс,ubiti
1354,wohnen::V,эрямс,stanovati
1355,arbeiten::V,важодемс,raditi
1356,sammeln::V,пурнамс,sabrati
1357,pflücken::V,ноцковтнемс,ubrati
1358,jagen::V,кундамс,loviti
1359,fischen::V,калонь кундамс,ribati
1360,fischen::V,калонь кундамс,loviti ribu
1361,fassen::V,кундамс,uloviti
1362,hüten::V,ваномс,pasti
1363,treiben::V,панемс,goniti
1364,anbinden::V,сюлмамс,privezati
1365,füttern::V,андомс,hraniti
1366,melken::V,потявтомс,musti
1367,hacken::V,лазномс,sjeckati
1368,gießen::V,валомс,politi
1369,reifen::V,кенеремс,sazreti
1370,zubereiten::V,анокстамс,prigotoviti
1371,kochen::V,пидемс,kuhati
1372,backen::V,пидемс,peći
1373,braten::V,пуштамс,peći
1374,braten::V,пуштамс,pržiti
1375,umrühren::V,човорямс,promiješati
1376,stricken::V,кодамс,plesti
1377,nähen::V,стамс,šiti
1378,färben::V,артомс,obojiti
1379,reinigen::V,урядамс,očistiti
1380,reinigen::V,урядамс,počistiti
1381,waschen::V,муськемс,prati
1382,abwischen::V,нардамс,otrti
1383,spülen::V,ёрвалдомс,isprati
1384,spülen::V,ёрвалдомс,oplakati
1385,fegen::V,тенсемс,mesti
1386,fegen::V,тенсемс,pomesti
1387,kehren::V,тенсемс,mesti
1388,baden::V,экшелямс,kupati se
1389,sich waschen::V,шлямс,umiti se
1390,sich waschen::V,шлямс,prati se
1391,ausziehen::V,кайсевтемс,svući
1392,anziehen::V,оршамс,obući
1393,sich anziehen::V,оршамс,obući se
1394,kämmen::V,судрямс,češljati
1395,schmücken::V,мазылгавтомс,uresiti
1396,schmücken::V,мазылгавтомс,nakititi
1397,schmücken::V,наряжамс,uresiti
1398,schmücken::V,наряжамс,nakititi
1399,sagen::V,меремс,reći
1400,sagen::V,меремс,kazati
1401,sprechen::V,кортамс,govoriti
1402,reden::V,кортамс,govoriti
1403,reden::V,кортамс,besjediti
1404,sich unterhalten::V,кортнемс,razgovarati se
1405,fragen::V,кевкстемс,pitati
1406,bitten::V,вешемс,moliti
1407,erzählen::V,ёвтнемс,ispričati
1408,erzählen::V,ёвтнемс,pripovjediti
1409,mitteilen::V,ёвтамс,saopćiti
1410,nennen::V,лемдемс,nazvati
1411,nennen::V,путомс лем,nazvati
1412,rufen::V,тердемс,zvati
1413,rufen::V,тердемс,dozvati
1414,rufen::V,серьгедемс,zvati
1415,rufen::V,серьгедемс,dozvati
1416,prahlen::V,шнамс пря,hvalisati se
1417,übersetzen::V,ютавтомс,prevesti
1418,denken::V,арсемс,misliti
1419,glauben::V,кемемс,vjerovati
1420,bemerken::V,неемс,zapaziti
1421,bemerken::V,неемс,primijetiti
1422,erkennen::V,содамс,prepoznati
1423,begreifen::V,пачкодемс,pojmiti
1424,begreifen::V,пачкодемс,shvatiti
1425,verstehen::V,чарькодемс,razabrati
1426,lernen::V,тонавтнемс,učiti se
1427,wissen::V,содамс,znati
1428,sich erinnern an::V,ледстямс,sjetiti se
1429,vergessen::V,стувтомс,zaboraviti
1430,messen::V,онкстнемс,mjeriti
1431,zählen::V,ловомс,brojiti
1432,rechnen::V,ловомс,računati
1433,lesen::V,ловномс,čitati
1434,malen::V,рисовамс,slikati
1435,zeichnen::V,рисовамс,crtati
1436,schreiben::V,сёрмадомс,pisati
1437,besitzen::V,улемс,imati
1438,besitzen::V,улемс,posjedovati
1439,besitzen::V,улемс азорокс,imati
1440,besitzen::V,улемс азорокс,posjedovati
1441,kaufen::V,рамамс,kupiti
1442,verkaufen::V,миемс,prodati
1443,verkaufen::V,миемс,raspačati
1444,bezahlen::V,пандомс,platiti
1445,zahlen::V,пандомс,plaćati
1446,beherrschen::V,азоркстамс,vladati
1447,beherrschen::V,азоркстамс,gospodariti
1448,ertragen::V,кирдемс,trpjeti
1449,ertragen::V,кирдемс,podnijeti
