,Concept_ID,tr,en
873,strömen::V,akmak,stream
874,fließen::V,akmak,flow
875,sich drehen::V,dönmek,revolve
876,schwanken::V,sallanmak,sway
877,schwingen::V,titremek,swing
878,fallen::V,düşmek,fall
879,brennen::V,yanmak,burn
880,rauchen::V,tütmek,smoke
881,regnen::V,yağmak,rain
882,gefrieren::V,donmak,freeze
883,tauen::V,erimek,thaw
884,schmelzen::V,erimek,melt
885,trocknen::V,kurumak,dry
886,sieden::V,kaynamak,boil
887,faulen::V,çürümek,rot
888,verfaulen::V,çürümek,decay
889,reißen::V,yırtılmak,snap
890,versinken::V,batmak,sink
891,vergehen::V,geçmek,pass
892,erscheinen::V,görünmek,appear
893,verschwinden::V,kaybolmak,disappear
894,sinken::V,inmek,drop
895,abnehmen::V,azalmak,decrease
896,zunehmen::V,artmak,increase
897,zunehmen::V,çoğalmak,increase
898,steigen::V,artmak,rise
899,steigen::V,yükselmek,rise
900,wachsen::V,büyümek,grow
901,wachsen::V,gelişmek,grow
902,glänzen::V,parlamak,shine
903,funkeln::V,parıldamak,sparkle
904,lärmen::V,gürültü yapmak,be noisy
905,läuten::V,çalmak,chime
906,klingeln::V,zil çalmak,ring
907,klirren::V,şakırdamak,tinkle
908,klirren::V,zangırdamak,tinkle
909,brausen::V,köpürmek,roar
910,brausen::V,kükremek,roar
911,rauschen::V,fışırdamak,rustle
912,klingen::V,tınlamak,sound
913,bellen::V,havlamak,bark
914,heulen::V,ulumak,howl
915,blasen::V,üflemek,blow
916,pfeifen::V,düdük çalmak,whistle
917,schreien::V,bağırmak,shout
918,schreien::V,haykırmak,shout
919,stöhnen::V,inlemek,groan
920,zittern::V,titremek,tremble
921,leben::V,yaşamak,be alive
922,leben::V,hayatta olmak,be alive
923,geboren werden::V,doğmak,be born
924,atmen::V,solunmak,breathe
925,atmen::V,nefes almak,breathe
926,trinken::V,içmek,drink
927,essen::V,yemek,eat
928,schlucken::V,yutmak,swallow
929,müde werden::V,yorulmak,get tired
930,einschlafen::V,uykuya dalmak,fall asleep
931,schlafen::V,uyumak,sleep
932,aufwachen::V,uyanmak,wake up
933,aufstehen::V,kalkmak,get up
934,aufstehen::V,yataktan kalkmak,get up
935,sich erholen::V,dinlenmek,relax
936,krank werden::V,hastalanmak,fall ill
937,krank sein::V,hasta olmak,be ill
938,schmerzen::V,ağrımak,ache
939,husten::V,öksürmek,cough
940,genesen::V,şifa bulmak,recover
941,sterben::V,ölmek,die
942,sterben::V,vefat etmek,die
943,umkommen::V,ölmek,perish
944,sich bewegen::V,hareket etmek,move
945,sich rühren::V,kımıldanmak,budge
946,sich erheben::V,kalkmak,stand up
947,sich erheben::V,ayağa kalkmak,stand up
948,sich setzen::V,oturmak,sit down
949,hinfallen::V,yere düşmek,tumble
950,laufen::V,yürümek,walk
951,schreiten::V,yürümek,pace
952,schreiten::V,adım atmak,pace
953,spazierengehen::V,gezmek,go for a walk
954,spazierengehen::V,dolaşmak,go for a walk
955,eilen::V,seğirtmek,rush
956,sich beeilen::V,acele etmek,hurry
957,sausen::V,hızla gitmek,dash
958,rennen::V,koşmak,run
959,springen::V,atlamak,jump
960,springen::V,sıçramak,jump
961,klettern::V,tırmanmak,climb
962,schaukeln::V,sallanmak,seesaw
963,kriechen::V,sürünmek,creep
964,schwimmen::V,yüzmek,swim
965,tauchen::V,dalmak,dive
966,rudern::V,kürek çekmek,row
967,fahren::V,gitmek,drive
968,fliegen::V,uçmak,fly
969,gehen::V,gitmek,go
970,weggehen::V,gitmek,go away
971,abfahren::V,kalkmak,depart
972,anhalten::V,durmak,stop
973,hineingehen::V,içeri girmek,go in
974,eintreten::V,girmek,enter
975,kommen::V,gelmek,come
976,ankommen::V,varmak,arrive
977,zurückkommen::V,dönmek,come back
978,bleiben::V,kalmak,stay
979,warten::V,beklemek,wait
980,erwarten::V,beklemek,wait for
981,suchen::V,aramak,seek
982,suchen::V,aramak,look for
983,finden::V,bulmak,find
984,versuchen::V,denemek,try
985,vorbereiten::V,hazırlamak,prepare
986,lieben::V,sevmek,love
987,mögen::V,beğenmek,like
988,lachen::V,gülmek,laugh
989,rühren::V,dokunmak,move
990,rühren::V,duygulandırmak,move
991,weinen::V,ağlamak,weep
992,schimpfen::V,küfretmek,grumble
993,sich ärgern::V,kızmak,be annoyed
994,sich fürchten::V,korkmak,be afraid
995,fürchten::V,korkmak,be afraid of
996,fliehen::V,kaçmak,flee
997,flüchten::V,kaçmak,escape
998,sehen::V,görmek,see
999,anschauen::V,seyretmek,look at
1000,ansehen::V,bakmak,watch
1001,hören::V,duymak,hear
1002,hören::V,işitmek,hear
1003,zuhören::V,dinlemek,listen
1004,probieren::V,denemek,taste
1005,probieren::V,tadına bakmak,taste
1006,riechen::V,kokusunu almak,smell
1007,fühlen::V,duymak,feel
1008,fühlen::V,hissetmek,feel
1009,scheinen::V,görünmek,seem
1010,zu sehen sein::V,görünmek,show
1011,vernehmen::V,haber almak,hear
1012,frieren::V,üşümek,be cold
1013,tun::V,etmek,do
1014,tun::V,yapmak,do
1015,können::V,bilmek,can
1016,wollen::V,istemek,want
1017,anfangen::V,başlamak,start
1018,beenden::V,bitirmek,finish
1019,aufhören::V,bitmek,stop
1020,gelingen::V,başarmak,succeed
1021,geraten::V,düşmek,turn out
1022,öffnen::V,açmak,open
1023,schließen::V,kapamak,close
1024,stellen::V,koymak,put
1025,setzen::V,koymak,place
1026,setzen::V,oturtmak,place
1027,legen::V,koymak,lay
1028,legen::V,yatırmak,lay
1029,berühren::V,dokunmak,touch
1030,verbinden::V,bağlamak,connect
1031,verbinden::V,birleştirmek,connect
1032,bedecken::V,örtmek,cover
1033,bedecken::V,kaplamak,cover
1034,aufhängen::V,asmak,hang up
1035,anzünden::V,yakmak,light
1036,anzünden::V,ateşlemek,light
1037,aufheben::V,kaldırmak,pick up
1038,zurücklassen::V,geride bırakmak,leave
1039,verlieren::V,yitirmek,lose
1040,verlieren::V,kaybetmek,lose
1041,fallen lassen::V,düşürmek,drop
1042,machen::V,yapmak,make
1043,herstellen::V,yapmak,produce
1044,herstellen::V,imal etmek,produce
1045,bauen::V,kurmak,build
1046,bauen::V,inşa etmek,build
1047,reparieren::V,onarmak,mend
1048,reparieren::V,tamir etmek,mend
1049,verbessern::V,düzeltmek,improve
1050,ändern::V,değiştirmek,alter
1051,graben::V,kazmak,dig
1052,beugen::V,eğmek,bow
1053,biegen::V,bükmek,bend
1054,drehen::V,çevirmek,spin
1055,drehen::V,döndürmek,spin
1056,wenden::V,çevirmek,turn
1057,umdrehen::V,çevirmek,turn around
1058,heben::V,kaldırmak,raise
1059,hochheben::V,yukarı kaldırmak,lift
1060,ergreifen::V,tutmak,seize
1061,ergreifen::V,yakalamak,seize
1062,halten::V,tutmak,hold
1063,drücken::V,sıkmak,press
1064,schieben::V,itmek,push
1065,schieben::V,sürmek,push
1066,kratzen::V,kaşımak,scrape
1067,lecken::V,yalamak,lick
1068,beißen::V,ısırmak,bite
1069,abreißen::V,koparmak,tear off
1070,abschneiden::V,keserek ayırmak,cut off
1071,binden::V,bağlamak,tie
1072,stecken::V,sokmak,stick
1073,brechen::V,kırmak,break
1074,klopfen::V,çalmak,knock
1075,hauen::V,vurmak,hit
1076,kleben::V,yapıştırmak,glue
1077,reiben::V,ovmak,rub
1078,reiben::V,sürtmek,rub
1079,streichen::V,sürmek,spread
1080,schleifen::V,bilemek,grind
1081,schneiden::V,kesmek,cut
1082,rütteln::V,sallamak,jolt
1083,schütteln::V,sarsmak,shake
1084,schütteln::V,çalkamak,shake
1085,schwenken::V,sallamak,swing
1086,schütten::V,dökmek,pour
1087,schütten::V,akıtmak,pour
1088,füllen::V,doldurmak,fill
1089,einwickeln::V,sarmak,wrap
1090,tragen::V,taşımak,carry
1091,schleppen::V,sürüklemek,drag
1092,ziehen::V,çekmek,pull
1093,aufbewahren::V,saklamak,keep
1094,werfen::V,atmak,throw
1095,fangen::V,tutmak,catch
1096,fangen::V,yakalamak,catch
1097,packen::V,tutmak,grab
1098,packen::V,yakalamak,grab
1099,verstecken::V,saklamak,hide
1100,teilen::V,bölmek,divide
1101,teilen::V,ayırmak,divide
1102,schicken::V,yollamak,send
1103,schicken::V,göndermek,send
1104,bringen::V,getirmek,bring
1105,hinzufügen::V,katmak,add
1106,hinzufügen::V,eklemek,add
1107,bekommen::V,almak,get
1108,bekommen::V,eline geçmek,get
1109,erhalten::V,almak,receive
1110,nehmen::V,almak,take
1111,wählen::V,seçmek,choose
1112,auswählen::V,seçmek,select
1113,auswählen::V,ayırmak,select
1114,bewahren::V,korumak,preserve
1115,behindern::V,engellemek,hinder
1116,verderben::V,bozmak,spoil
1117,beschädigen::V,zedelemek,damage
1118,beschädigen::V,ziyan vermek,damage
1119,zerbrechen::V,kırmak,break
1120,zerreißen::V,yırtmak,tear
1121,zerstören::V,yıkmak,destroy
1122,zerstören::V,tahrip etmek,destroy
1123,verbrennen::V,yakmak,burn
1124,geben::V,vermek,give
1125,reichen::V,uzatmak,hand
1126,schenken::V,hediye etmek,give
1127,versprechen::V,vaat etmek,promise
1128,wünschen::V,kutlamak,wish
1129,loben::V,övmek,praise
1130,küssen::V,öpmek,kiss
1131,wiegen::V,sallamak,rock
1132,zudecken::V,örtmek,cover
1133,wecken::V,uyandırmak,wake
1134,zeigen::V,göstermek,show
1135,führen::V,gezdirmek,guide
1136,führen::V,yol göstermek,guide
1137,lehren::V,okutmak,teach
1138,lehren::V,öğretmek,teach
1139,unterrichten::V,öğretmek,instruct
1140,aufziehen::V,yetiştirmek,bring up
1141,leiten::V,yönetmek,lead
1142,leiten::V,idare etmek,lead
1143,antreiben::V,teşvik etmek,urge
1144,lassen::V,-tırmak,let
1145,einladen::V,davet etmek,invite
1146,vereinigen::V,birleştirmek,unite
1147,besuchen::V,uğramak,visit
1148,besuchen::V,ziyaret etmek,visit
1149,besuchen::V,görmeye gitmek,visit
1150,treffen::V,rastlamak,meet
1151,treffen::V,isabet etmek,meet
1152,sich versammeln::V,toplanmak,assemble
1153,spielen::V,oynamak,play
1154,singen::V,söylemek,sing
1155,singen::V,şarkı söylemek,sing
1156,tanzen::V,oynamak,dance
1157,tanzen::V,dans etmek,dance
1158,sich trennen::V,ayrılmak,separate
1159,verlassen::V,bırakmak,leave
1160,verlassen::V,terk etmek,leave
1161,retten::V,kurtarmak,rescue
1162,bewachen::V,gözetmek,guard
1163,schützen::V,korumak,protect
1164,verteidigen::V,savunmak,defend
1165,sich schlagen::V,dövüşmek,brawl
1166,schießen::V,ateş etmek,shoot
1167,siegen::V,yenmek,win
1168,ärgern::V,kızdırmak,annoy
1169,schlagen::V,dövmek,beat
1170,treten::V,tepmek,kick
1171,stechen::V,sokmak,sting
1172,stechen::V,batırmak,sting
1173,stoßen::V,itmek,shove
1174,stehlen::V,çalmak,steal
1175,stören::V,bozmak,disturb
1176,stören::V,etkilemek,disturb
1177,belästigen::V,rahatsız etmek,bother
1178,verbergen::V,saklamak,conceal
1179,täuschen::V,aldatmak,deceive
1180,betrügen::V,aldatmak,cheat
1181,betrügen::V,dolandırmak,cheat
1182,töten::V,öldürmek,kill
1183,wohnen::V,oturmak,dwell
1184,arbeiten::V,çalışmak,work
1185,sammeln::V,toplamak,gather
1186,pflücken::V,koparmak,pick
1187,jagen::V,avlanmak,hunt
1188,fischen::V,balık tutmak,fish
1189,fassen::V,tutmak,catch
1190,fassen::V,yakalamak,catch
1191,hüten::V,otlatmak,herd
1192,treiben::V,gütmek,drive
1193,anbinden::V,bağlamak,tie up
1194,füttern::V,beslemek,feed
1195,melken::V,sağmak,milk
1196,hacken::V,yarmak,chop
1197,gießen::V,sulamak,water
1198,reifen::V,olgunlaşmak,ripen
1199,zubereiten::V,hazırlamak,cook
1200,kochen::V,pişirmek,boil
1201,kochen::V,kaynatmak,boil
1202,backen::V,pişirmek,bake
1203,backen::V,fırında pişirmek,bake
1204,braten::V,kızartmak,fry
1205,umrühren::V,karıştırmak,stir
1206,stricken::V,örmek,knit
1207,nähen::V,dikmek,sew
1208,färben::V,boyamak,dye
1209,reinigen::V,temizlemek,clean
1210,waschen::V,yıkamak,wash
1211,abwischen::V,silmek,wipe
1212,spülen::V,çalkamak,rinse
1213,fegen::V,süpürmek,sweep
1214,kehren::V,süpürmek,sweep
1215,baden::V,yıkanmak,bath
1216,baden::V,banyo yapmak,bath
1217,sich waschen::V,yıkanmak,wash
1218,ausziehen::V,çıkarmak,take off
1219,anziehen::V,giymek,put on
1220,sich anziehen::V,giyinmek,get dressed
1221,kämmen::V,taramak,comb
1222,schmücken::V,süslemek,decorate
1223,sagen::V,demek,say
1224,sagen::V,söylemek,say
1225,sprechen::V,konuşmak,speak
1226,reden::V,konuşmak,talk
1227,sich unterhalten::V,sohbet etmek,chat
1228,fragen::V,sormak,ask
1229,bitten::V,dilemek,request
1230,bitten::V,rica etmek,request
1231,erzählen::V,bahsetmek,tell
1232,erzählen::V,hikâye etmek,tell
1233,mitteilen::V,bildirmek,convey
1234,nennen::V,adlandırmak,name
1235,rufen::V,çağırmak,call
1236,prahlen::V,övünmek,brag
1237,übersetzen::V,çevirmek,translate
1238,übersetzen::V,tercüme etmek,translate
1239,denken::V,düşünmek,think
1240,glauben::V,inanmak,believe
1241,glauben::V,zannetmek,believe
1242,bemerken::V,farkına varmak,notice
1243,erkennen::V,tanımak,recognize
1244,begreifen::V,anlamak,grasp
1245,begreifen::V,kavramak,grasp
1246,verstehen::V,duymak,understand
1247,verstehen::V,anlamak,understand
1248,lernen::V,öğrenmek,learn
1249,wissen::V,bilmek,know
1250,sich erinnern an::V,hatırlamak,remember
1251,vergessen::V,unutmak,forget
1252,messen::V,ölçmek,measure
1253,zählen::V,saymak,count
1254,rechnen::V,hesap etmek,calculate
1255,lesen::V,okumak,read
1256,malen::V,resmini yapmak,paint
1257,zeichnen::V,çizmek,draw
1258,schreiben::V,yazmak,write
1259,besitzen::V,haiz olmak,own
1260,besitzen::V,sahip olmak,own
1261,kaufen::V,almak,buy
1262,verkaufen::V,satmak,sell
1263,bezahlen::V,ödemek,pay for
1264,zahlen::V,ödemek,pay
1265,beherrschen::V,hâkim olmak,rule
1266,ertragen::V,dayanmak,endure
1267,ertragen::V,katlanmak,endure
