,Concept_ID,uk,ka
745,manchmal::ADV,іноді,ზოგჯერ
746,manchmal::ADV,інколи,ხან
747,manchmal::ADV,інколи,ზოგჯერ
748,oft::ADV,часто,ხშირად
749,immer::ADV,завжди,მუდამ
750,immer::ADV,завжди,ყოველთვის
751,niemals::ADV,ніколи,არასდროს
752,hier::ADV,тут,აქ
753,hierhin::ADV,сюди,აქეთ
754,von hier::ADV,звідси,აქედან
755,dort::ADV,там,იქ
756,dorthin::ADV,туди,იქით
757,geradeaus::ADV,прямо,პირდაპირ
758,vorwärts::ADV,вперед,წინ
759,rückwärts::ADV,назад,უკან
760,zurück::ADV,назад,უკანვე
761,unten::ADV,внизу,დაბლა
762,unten::ADV,внизу,ქვევით
763,hinab::ADV,вниз,ძირს
764,oben::ADV,вгорі,ზემოთ
765,hinauf::ADV,вгору,ზევით
766,überall::ADV,скрізь,ყველგან
767,nicht::ADV,не,არ
768,ein wenig::ADV,трохи,ცოტა
769,ein wenig::ADV,небагато,ცოტა
770,kaum::ADV,ледве,ძლივს
771,sehr::ADV,дуже,მეტად
772,sehr::ADV,дуже,ძალიან
773,so::ADV,так,ისე
774,noch::ADV,ще,ჯერ
775,nur::ADV,лише,მხოლოდ
776,nur::ADV,тільки,მხოლოდ
777,schon::ADV,вже,უკვე
778,wieder::ADV,знову,ისევ
779,wieder::ADV,знову,კიდევ
780,vergebens::ADV,дарма,ამაოდ
781,vergebens::ADV,дарма,ტყუილად
782,vor::PRP,перед,წინ
783,hinter::PRP,ззаду,უკან
784,hinter::PRP,ззаду,მიღმა
785,hinter::PRP,позаду,უკან
786,hinter::PRP,позаду,მიღმა
787,unter::PRP,під,ქვეშ
788,unter::PRP,під,ქვევით
789,durch::PRP,крізь,გავლით
790,neben::PRP,біля,გვერდით
791,zwischen::PRP,між,შუა
792,zwischen::PRP,між,შორის
793,wegen::PRP,з-за,გამო
794,wegen::PRP,з-за,შედეგად
795,wegen::PRP,через,გამო
796,wegen::PRP,через,შედეგად
797,dies::PRN,це,ეს
798,das::PRN,то,ეგ
799,alles::PRN,все,ყველაფერი
800,ich::PRN,я,მე
801,du::PRN,ти,შენ
802,er::PRN,він,ის
803,er::PRN,він,იგი
804,wir::PRN,ми,ჩვენ
805,ihr::PRN,ви,თქვენ
806,sie::PRN,вони,ისინი
807,was::FPRN,що,რა
808,wer::FPRN,хто,ვინ
809,wo::FADV,де,სად
810,wohin::FADV,куди,საით
811,wie::FADV,як,როგორ
812,warum::FADV,чому,რაზე
813,warum::FADV,чому,რატომ
814,wieviel::FNUM,скільки,რამდენი
815,eins::NUM,один,ერთი
816,zwei::NUM,два,ორი
817,drei::NUM,три,სამი
818,vier::NUM,чотири,ოთხი
819,fünf::NUM,п’ять,ხუთი
820,sechs::NUM,шість,ექვსი
821,sieben::NUM,сім,შვიდი
822,acht::NUM,вісім,რვა
823,neun::NUM,дев’ять,ცხრა
824,zehn::NUM,десять,ათი
825,elf::NUM,одинадцять,თერთმეტი
826,zwölf::NUM,дванадцять,თორმეტი
827,zwanzig::NUM,двадцять,ოცი
828,dreißig::NUM,тридцять,ოცდაათი
829,vierzig::NUM,сорок,ორმოცი
830,fünfzig::NUM,п’ятдесят,ორმოცდაათი
831,sechzig::NUM,шістдесят,სამოცი
832,siebzig::NUM,сімдесят,სამოცდაათი
833,achtzig::NUM,вісімдесят,ოთხმოცი
834,neunzig::NUM,дев’яносто,ოთხმოცდაათი
835,hundert::NUM,сто,ასი
836,tausend::NUM,тисяча,ათასი
837,und::CNJ,і,და
838,oder::CNJ,або,ან
839,stehen::V,стояти,დგას
840,sitzen::V,сидіти,ზის
841,liegen::V,лежати,აწევს
842,hängen::V,висіти,კიდია
843,werden::V,стати,გახდება
844,werden::V,робитися,გახდება
845,passieren::V,трапитися,მოხდება
846,beginnen::V,початися,იწყება
847,enden::V,кінчитися,გათავდება
848,wechseln::V,мінятися,იცვლება
849,aufgehen[Sonne]::V,зійти,ამოდის
850,untergehen[Sonne]::V,зайти,ჩადის
851,scheinen[Sonne]::V,світити,ანათებს
852,donnern::V,гриміти,ქუხს
853,wehen::V,віяти,ქრის
854,wehen::V,віяти,დაუბერავს
855,strömen::V,литися,იღვრება
856,fließen::V,текти,დის
857,fließen::V,текти,მიედინება
858,sich drehen::V,обертатися,ტრიალებს
859,schwanken::V,коливатися,ირხევა
860,schwingen::V,хитатися,ირხევა
861,schwingen::V,гойдатися,ირხევა
862,fallen::V,падати,დავარდება
863,brennen::V,горіти,იწვის
864,rauchen::V,диміти,ბოლავს
865,rauchen::V,диміти,აბოლებს
866,regnen::V,дощити,წვიმს
867,gefrieren::V,змерзнути,იყინება
868,tauen::V,танути,დნება
869,schmelzen::V,плавитися,დნება
870,trocknen::V,сохнути,გაშრება
871,sieden::V,кипіти,დუღს
872,faulen::V,гнити,ლპება
873,verfaulen::V,згнити,ლპება
874,reißen::V,рватися,დაიხევა
875,versinken::V,тонути,ეფლობა
876,versinken::V,тонути,ჩაიძირება
877,vergehen::V,проходити,გადის
878,erscheinen::V,з’явитися,გამოჩნდება
879,verschwinden::V,щезнути,გააქრება
880,verschwinden::V,щезнути,დაიკარგება
881,verschwinden::V,зникнути,გააქრება
882,verschwinden::V,зникнути,დაიკარგება
883,sinken::V,спадати,დაიწევს
884,abnehmen::V,поменшитися,შემცირდება
885,zunehmen::V,збільшуватися,გასუქდება
886,steigen::V,підніматися,მოიმატებს
887,wachsen::V,рости,იზრდება
888,wachsen::V,рости,მრავლდება
889,glänzen::V,блищати,ბრწყინავს
890,funkeln::V,блискати,კაშკაშებს
891,lärmen::V,шуміти,ხმაურობს
892,läuten::V,дзвонити,დარეკავს
893,klingeln::V,дзвонити,დარეკავს
894,klirren::V,дзвякати,დააწკარუნებს
895,brausen::V,бушувати,ბობოქრობს
896,rauschen::V,шелестіти,შრიალებს
897,klingen::V,лунати,ხმას გამოსცემს
898,klingen::V,звучати,ხმას გამოსცემს
899,bellen::V,гавкати,უყეფს
900,heulen::V,вити,ღმუის
901,blasen::V,дунути,დაუბერავს
902,pfeifen::V,свистіти,უსტვენს
903,schreien::V,кричати,ყვირის
904,stöhnen::V,стогнати,კვნესის
905,zittern::V,тремтіти,აძაგძაგებს
906,leben::V,жити,ცოცხლობს
907,geboren werden::V,народитися,იშვება
908,geboren werden::V,народитися,იბადება
909,atmen::V,дихати,სუნთქავს
910,trinken::V,пити,სვამს
911,trinken::V,пити,დალევს
912,essen::V,їсти,შეჭამს
913,schlucken::V,ковтати,ყლაპავს
914,müde werden::V,втомитися,დაიქანცება
915,einschlafen::V,заснути,დაიძინებს
916,schlafen::V,спати,სძინავს
917,aufwachen::V,прокинутися,გაიღვიძებს
918,aufstehen::V,встати,ადგება
919,sich erholen::V,відпочивати,დაისვენებს
920,krank werden::V,захворіти,ავად გახდება
921,krank sein::V,хворіти,ავადმყოფობს
922,schmerzen::V,боліти,სტკივა
923,husten::V,кашляти,ახველებს
924,genesen::V,одужати,მორჩება
925,genesen::V,видужати,მორჩება
926,sterben::V,померти,კვდება
927,umkommen::V,згинути,დაიღუპება
928,sich bewegen::V,рухатися,იძვრის
929,sich bewegen::V,рухатися,მოძრაობს
930,sich rühren::V,ворушитися,გაინძრევა
931,sich erheben::V,встати,ადგება
932,sich setzen::V,сісти,დაჯდება
933,hinfallen::V,упасти,დაეცემა
934,laufen::V,ходити,დადის
935,schreiten::V,крокувати,აბიჯებს
936,spazierengehen::V,гуляти,დასეირნობს
937,eilen::V,спішити,მიიჩქარის
938,sich beeilen::V,поспішати,აჩქარდება
939,sausen::V,мчатися,მიქრის
940,rennen::V,бігати,დარბის
941,springen::V,скакати,ხტის
942,springen::V,стрибати,ხტის
943,klettern::V,лазити,ძვრება
944,schaukeln::V,гойдатися,ქანაობს
945,kriechen::V,повзати,დაბობღავს
946,schwimmen::V,пливти,ცურავს
947,schwimmen::V,плавати,ცურავს
948,tauchen::V,пірнати,ჩაიძირება
949,rudern::V,гребти,ნიჩაბს უსვამს
950,rudern::V,веслувати,ნიჩაბს უსვამს
951,fahren::V,їхати,დადის
952,fahren::V,їхати,მგზავრობს
953,fliegen::V,літати,იფრენს
954,fliegen::V,літати,გაფრინდება
955,gehen::V,іти,მიდის
956,weggehen::V,піти,წამოდის
957,abfahren::V,від’їхати,მიემგზავრება
958,abfahren::V,відправитися,მიემგზავრება
959,anhalten::V,зупинитися,ჩერდება
960,hineingehen::V,входити,შედის
961,eintreten::V,увійти,შედის
962,kommen::V,прийти,მოდის
963,ankommen::V,прибути,ჩადის
964,zurückkommen::V,повернутися,დაბრუნდება
965,bleiben::V,залишитися,დარჩება
966,warten::V,чекати,ელოდება
967,erwarten::V,чекати,ელის
968,erwarten::V,чекати,დაიცდის
969,suchen::V,шукати,ეძებს
970,suchen::V,шукати,მოძებნის
971,finden::V,знайти,მიაგნებს
972,finden::V,знайти,გამოძებნის
973,versuchen::V,випробовувати,ცდის
974,versuchen::V,випробовувати,ცდილობს
975,vorbereiten::V,підготувати,მოამზადებს
976,lieben::V,любити,უყვარს
977,mögen::V,любити,ეტრფის
978,mögen::V,подобатися,ეტრფის
979,lachen::V,сміятися,იცინის
980,rühren::V,розчулити,გულს აუჩუყებს
981,weinen::V,плакати,ტირის
982,schimpfen::V,лаятися,შეიგინება
983,sich ärgern::V,сердитися,გაბრაზობს
984,sich fürchten::V,боятися,შიშობს
985,fürchten::V,боятися,ფრთხილობს
986,fliehen::V,тікати,გაიქცევა
987,flüchten::V,утекти,გაიქცევა
988,sehen::V,бачити,ხედავს
989,anschauen::V,поглянути,ნახავს
990,ansehen::V,дивитися на,უყურებს
991,hören::V,чути,ისმენს
992,zuhören::V,слухати,მოისმენს
993,probieren::V,покуштувати,გასინჯავს
994,riechen::V,нюхати,ყნოსავს
995,fühlen::V,відчувати,გრძნობს
996,scheinen::V,здаватися,ეჩვენება
997,zu sehen sein::V,виднітися,მოჩანს
998,vernehmen::V,почути,გაიგებს
999,frieren::V,мерзнути,იყინება
1000,tun::V,робити,აკეთებს
1001,können::V,могти,შეიძლება
1002,wollen::V,хотіти,უნდა
1003,anfangen::V,почати,დაიწყებს
1004,beenden::V,закінчити,ამთავრებს
1005,aufhören::V,перестати,შეწყვეტს
1006,gelingen::V,вдатися,მოახერხებს
1007,geraten::V,опинитися,გამოდის
1008,öffnen::V,відкрити,გახსნის
1009,schließen::V,закрити,ხურავს
1010,schließen::V,закрити,დაკეტავს
1011,stellen::V,поставити,დადგამს
1012,setzen::V,посадити,დასვამს
1013,legen::V,класти,დადებს
1014,berühren::V,чіпати,შეახებს
1015,berühren::V,чіпати,მიაკარებს
1016,verbinden::V,зв’язати,შეაერთებს
1017,bedecken::V,покрити,გადააფარებს
1018,aufhängen::V,повісити,დაკიდებს
1019,anzünden::V,запалити,დაანთებს
1020,anzünden::V,запалити,მოუკიდებს
1021,aufheben::V,підняти,აიღებს
1022,aufheben::V,підняти,აიყვანს
1023,zurücklassen::V,залишити,დატოვებს
1024,verlieren::V,загубити,დაკარგავს
1025,fallen lassen::V,упустити,გაუვარდება
1026,machen::V,зробити,გააკეთებს
1027,machen::V,зробити,გამოიწვევს
1028,herstellen::V,виготовити,დაამზადებს
1029,bauen::V,будувати,ააშენებს
1030,reparieren::V,лагодити,შეაკეთებს
1031,reparieren::V,лагодити,გაარემონტებს
1032,verbessern::V,поліпшити,გამოაკეთებს
1033,verbessern::V,поліпшити,გააუმჯობესებს
1034,ändern::V,змінити,შეცვლის
1035,graben::V,копати,თხრის
1036,beugen::V,зігнути,ხრის
1037,biegen::V,погнути,გაღუნავს
1038,drehen::V,вертіти,ატრიალებს
1039,wenden::V,повернути,მოაბრუნებს
1040,umdrehen::V,перевернути,შეატრიალებს
1041,heben::V,піднімати,ასწევს
1042,hochheben::V,підняти,აიყვანს
1043,ergreifen::V,схопити,სტაცებს
1044,halten::V,тримати,უჭირავს
1045,drücken::V,натискати,დააწვება
1046,schieben::V,пхати,მისწევს
1047,schieben::V,штовхати,მისწევს
1048,kratzen::V,шкребти,მოფხანს
1049,lecken::V,лизати,ლოკავს
1050,beißen::V,кусати,უკბენს
1051,abreißen::V,відірвати,გლეჯს
1052,abreißen::V,відірвати,მოწყვეტს
1053,abschneiden::V,відрізати,გაჭრის
1054,binden::V,в’язати,შეკრავს
1055,binden::V,в’язати,გადააბამს
1056,stecken::V,увіткнути,ჩაასობს
1057,brechen::V,зламати,მოიტეხს
1058,klopfen::V,стукати,აკაკუნებს
1059,hauen::V,бити,ლეწავს
1060,kleben::V,клеїти,წებავს
1061,kleben::V,клеїти,დააწებებს
1062,reiben::V,терти,დაზელს
1063,streichen::V,намазати,უსვამს
1064,schleifen::V,точити,ლესავს
1065,schneiden::V,різати,გაჭრის
1066,rütteln::V,хитати,არხევს
1067,schütteln::V,трясти,არყევს
1068,schütteln::V,трясти,ანძრევს
1069,schwenken::V,махати,აქნევს
1070,schütten::V,налити,ღვრის
1071,schütten::V,налити,დააქცევს
1072,füllen::V,наповнити,გაავსებს
1073,einwickeln::V,загорнути,შეახვევს
1074,tragen::V,нести,მიიტანს
1075,schleppen::V,тягти,მიათრევს
1076,ziehen::V,тягнути,წევს
1077,ziehen::V,тягнути,ათრევს
1078,aufbewahren::V,зберігати,შეინახავს
1079,werfen::V,кидати,ისვრის
1080,fangen::V,ловити,დაიჭერს
1081,packen::V,схопити,სტაცებს
1082,verstecken::V,сховати,მალავს
1083,teilen::V,розділити,დაყოფს
1084,schicken::V,посилати,გაგზავნის
1085,bringen::V,принести,მოიტანს
1086,hinzufügen::V,додати,დაამატებს
1087,bekommen::V,дістати,ამოიღებს
1088,erhalten::V,одержати,იღებს
1089,nehmen::V,взяти,აიღებს
1090,wählen::V,вибрати,გადაარჩევს
1091,auswählen::V,відібрати,ამოარჩევს
1092,bewahren::V,зберегти,ინარჩუნებს
1093,behindern::V,перешкоджати,აბრკოლებს
1094,behindern::V,перешкоджати,გააძნელებს
1095,verderben::V,зіпсувати,გააფუჭებს
1096,beschädigen::V,зашкодити,დააზიანებს
1097,zerbrechen::V,розбити,დაამტვრევს
1098,zerreißen::V,розірвати,გახევს
1099,zerstören::V,зруйнувати,მოსპობს
1100,zerstören::V,зруйнувати,დაანგრევს
1101,verbrennen::V,спалити,დაწვავს
1102,geben::V,дати,აძლევს
1103,reichen::V,передати,მიაწოდებს
1104,schenken::V,дарувати,აჩუქებს
1105,versprechen::V,обіцяти,აღუთქვამს
1106,wünschen::V,бажати,უსურვებს
1107,loben::V,хвалити,აქებს
1108,loben::V,хвалити,ამკობს
1109,küssen::V,цілувати,აკოცებს
1110,wiegen::V,качати,არხევს
1111,zudecken::V,накрити,გადახურავს
1112,wecken::V,розбудити,გააღვიძებს
1113,zeigen::V,показати,დაანახვებს
1114,führen::V,вести,მიჰყავს
1115,lehren::V,вчити,ასწავლის
1116,unterrichten::V,викладати,ასწავლის
1117,aufziehen::V,виховати,აღზრდის
1118,leiten::V,керувати,აწარმოებს
1119,leiten::V,керувати,ხელმძღვანელობს
1120,antreiben::V,підганяти,დააჩქარებს
1121,lassen::V,змусити,ა--ინებს
1122,einladen::V,запросити,მოიპატიჟებს
1123,vereinigen::V,об’єднати,შეაერთებს
1124,besuchen::V,завітати,სანახავად მიდის
1125,besuchen::V,відвідати,სანახავად მიდის
1126,treffen::V,зустріти,შეხვდება
1127,sich versammeln::V,зібратися,შეიკრიბება
1128,spielen::V,грати,ეთამაშება
1129,singen::V,співати,მღერის
1130,tanzen::V,танцювати,ცეკვავს
1131,sich trennen::V,розлучитися,მოშორდება
1132,verlassen::V,покинути,მიატოვებს
1133,retten::V,врятувати,იხსნის
1134,retten::V,врятувати,გადაარჩენს
1135,bewachen::V,охороняти,დარაჯობს
1136,bewachen::V,охороняти,უთვალთვალებს
1137,schützen::V,уберігати,დაიფარავს
1138,verteidigen::V,захистити,დაიცავს
1139,sich schlagen::V,битися,იჩხუბებს
1140,sich schlagen::V,дратися,იჩხუბებს
1141,schießen::V,стріляти,ისვრის
1142,siegen::V,перемогти,გაიმარჯვებს
1143,ärgern::V,сердити,აჯავრებს
1144,schlagen::V,ударити,ცემს
1145,treten::V,штовхати,პანღურს ამოჰკრავს
1146,stechen::V,вколоти,სჩხვლეტს
1147,stoßen::V,штовхнути,დაეჯახება
1148,stehlen::V,украсти,ქურდობს
1149,stehlen::V,украсти,მოიპარავს
1150,stören::V,перешкодити,შეაწუხებს
1151,belästigen::V,докучати,მობეზრდება
1152,verbergen::V,сховати,დამალავს
1153,täuschen::V,обдурити,შეცდებს
1154,betrügen::V,зшахраювати,მოატყუებს
1155,töten::V,убити,მოკლავს
1156,wohnen::V,жити,ცხოვრობს
1157,wohnen::V,жити,ბინადრობს
1158,wohnen::V,мешкати,ცხოვრობს
1159,wohnen::V,мешкати,ბინადრობს
1160,arbeiten::V,працювати,მუშაობს
1161,sammeln::V,зібрати,შეკრებს
1162,pflücken::V,зривати,კრეფს
1163,jagen::V,полювати,ნადირობს
1164,fischen::V,рибалити,თევზაობს
1165,fassen::V,піймати,დააჭერს
1166,hüten::V,пасти,მწყემსავს
1167,treiben::V,гнати,მიერეკება
1168,anbinden::V,прив’язати,მიაბამს
1169,füttern::V,годувати,აჭმევს
1170,füttern::V,харчувати,აჭმევს
1171,melken::V,доїти,წველის
1172,hacken::V,рубати,კეპავს
1173,gießen::V,полити,რწყავს
1174,reifen::V,дозріти,მწიფდება
1175,zubereiten::V,зготовити,მოამზადებს
1176,zubereiten::V,приготувати,მოამზადებს
1177,kochen::V,варити,მოხარშავს
1178,kochen::V,готувати,მოხარშავს
1179,backen::V,пекти,გამოაცხობს
1180,braten::V,смажити,შეწვავს
1181,umrühren::V,переміщати,შეურევს
1182,umrühren::V,переміщати,გათქვეფს
1183,stricken::V,в’язати,ქსოვს
1184,nähen::V,шити,გაკერავს
1185,färben::V,пофарбувати,შეღებავს
1186,reinigen::V,очистити,გაწმენდს
1187,reinigen::V,очистити,გასუფთავებს
1188,waschen::V,мити,გარეცხავს
1189,abwischen::V,витерти,წაშლის
1190,spülen::V,полоскати,გაავლებს
1191,fegen::V,підмітати,დაბლანდავს
1192,kehren::V,мести,დაგვის
1193,baden::V,купатися,ბანაობს
1194,sich waschen::V,митися,იბანება
1195,ausziehen::V,зняти,გაიხდის
1196,anziehen::V,надіти,ჩაიცვამს
1197,sich anziehen::V,одягтися,ჩაიცვამს
1198,sich anziehen::V,одягнутися,ჩაიცვამს
1199,kämmen::V,зачесати,დავარცხნის
1200,schmücken::V,оздобити,მორთავს
1201,sagen::V,сказати,იტყვის
1202,sprechen::V,говорити,ლაპარაკობს
1203,reden::V,розмовляти,საუბრობს
1204,sich unterhalten::V,бесідувати,ბაასობს
1205,sich unterhalten::V,бесідувати,მუსაიფობს
1206,fragen::V,запитати,ჰკითხავს
1207,bitten::V,просити,სთხოვს
1208,erzählen::V,розповісти,მოუთხრობს
1209,mitteilen::V,повідомити,აუწყებს
1210,mitteilen::V,повідомити,აცნობებს
1211,nennen::V,назвати,უწოდებს
1212,rufen::V,кликати,დაუძახებს
1213,prahlen::V,хвалитися,ტრაბახობს
1214,übersetzen::V,перекласти,გადათარგმნის
1215,denken::V,думати,ფიქრობს
1216,denken::V,думати,აზროვნებს
1217,denken::V,мислити,ფიქრობს
1218,denken::V,мислити,აზროვნებს
1219,glauben::V,вірити,სჯერა
1220,bemerken::V,помітити,შენიშვნავს
1221,erkennen::V,пізнати,გამოიცნობს
1222,begreifen::V,осягнути,გაიგებს
1223,verstehen::V,почути,გაიგონებს
1224,lernen::V,навчатися,ისწავლის
1225,wissen::V,знати,ეცოდინება
1226,sich erinnern an::V,пам’ятати,მოიგონებს
1227,sich erinnern an::V,пам’ятати,გაიხსენებს
1228,vergessen::V,забути,ივიწყებს
1229,messen::V,міряти,ზომავს
1230,zählen::V,лічити,ითვლის
1231,rechnen::V,рахувати,გაიანგარიშებს
1232,lesen::V,читати,კითხულობს
1233,malen::V,малювати,ხატავს
1234,zeichnen::V,рисувати,ხაზავს
1235,schreiben::V,писати,დაწერს
1236,besitzen::V,мати,ექნება
1237,kaufen::V,купити,ყიდულობს
1238,verkaufen::V,продати,გაყიდის
1239,bezahlen::V,заплатити,გადაიხდის
1240,zahlen::V,платити,გადაიხდის
1241,beherrschen::V,володіти,ფლობს
1242,ertragen::V,витерпіти,მოითმენს
