,Concept_ID,ro,de
132,Baum::N,arbore,Baum
133,Stamm::N,tulpină,Stamm
134,Rinde::N,scoarță,Rinde
135,Ast::N,cracă,Ast
136,Ast::N,creangă,Ast
137,Zweig::N,ramură,Zweig
138,Zweig::N,creangă,Zweig
139,Blatt::N,frunză,Blatt
140,Birke::N,mesteacăn,Birke
141,Kiefer[Baum]::N,pin,Kiefer
142,Weide[Baum]::N,salcie,Weide
143,Weide[Baum]::N,răchită,Weide
144,Tanne::N,brad,Tanne
145,Horn::N,corn,Horn
146,Feder::N,pană,Feder
147,Fell::N,piele,Fell
148,Flügel::N,aripă,Flügel
149,Klaue::N,gheară,Klaue
150,Kralle::N,labă,Kralle
151,Kralle::N,gheară,Kralle
152,Schwanz::N,coadă,Schwanz
153,Ei::N,ou,Ei
154,Nest::N,cuib,Nest
155,Bau::N,bârlog,Bau
156,Bau::N,vizuină,Bau
157,Tier::N,animal,Tier
158,Herde::N,turmă,Herde
159,Herde::N,cireadă,Herde
160,Kuh::N,vacă,Kuh
161,Bulle::N,taur,Bulle
162,Pferd::N,cal,Pferd
163,Schaf::N,oaie,Schaf
164,Schwein::N,porc,Schwein
165,Hund::N,câine,Hund
166,Katze::N,pisică,Katze
167,Bär::N,urs,Bär
168,Eichhörnchen::N,veveriță,Eichhörnchen
169,Elch::N,elan,Elch
170,Fuchs::N,vulpe,Fuchs
171,Hase::N,iepure,Hase
172,Maus::N,șoarece,Maus
173,Wolf::N,lup,Wolf
174,Vogel::N,pasăre,Vogel
175,Schwarm::N,cârd,Schwarm
176,Huhn::N,găină,Huhn
177,Hahn::N,cocoș,Hahn
178,Gans::N,gâscă,Gans
179,Adler::N,vultur,Adler
180,Ente::N,rață,Ente
181,Eule::N,bufniță,Eule
182,Kranich::N,cocor,Kranich
183,Krähe::N,cioară,Krähe
184,Kuckuck::N,cuc,Kuckuck
185,Schwan::N,lebădă,Schwan
186,Fisch::N,pește,Fisch
187,Barsch::N,biban,Barsch
188,Hecht::N,știucă,Hecht
189,Schlange[Tier]::N,șarpe,Schlange
190,Wurm::N,vierme,Wurm
191,Spinne::N,păianjen,Spinne
192,Ameise::N,furnică,Ameise
193,Laus::N,păduche,Laus
194,Mücke::N,țânțar,Mücke
195,Fliege::N,muscă,Fliege
196,Schmetterling::N,fluture,Schmetterling
197,Beere::N,boabă,Beere
198,Apfel::N,măr,Apfel
199,Pilz::N,burete,Pilz
200,Pilz::N,ciupercă,Pilz
201,Zwiebel::N,ceapă,Zwiebel
202,Saat::N,semănătură,Saat
203,Korn::N,grâu,Korn
204,Heu::N,fân,Heu
205,Schale::N,coajă,Schale
206,Grube::N,groapă,Grube
207,Falle::N,cursă,Falle
208,Falle::N,capcană,Falle
209,Schlinge::N,laț,Schlinge
210,Spur::N,dâră,Spur
211,Asche::N,cenușă,Asche
212,Dreck::N,noroi,Dreck
213,Dreck::N,murdărie,Dreck
214,Eisen::N,fier,Eisen
215,Gold::N,aur,Gold
216,Silber::N,argint,Silber
217,Kohle::N,cărbune,Kohle
218,Glas::N,sticlă,Glas
219,Lehm::N,lut,Lehm
220,Lehm::N,humă,Lehm
221,Sand::N,nisip,Sand
222,Mensch::N,om,Mensch
223,Mensch::N,persoană,Mensch
224,Mann::N,om,Mann
225,Mann::N,bărbat,Mann
226,Frau::N,femeie,Frau
227,Kind::N,copil,Kind
228,Junge::N,băiat,Junge
229,Junge::N,flăcău,Junge
230,Mädchen::N,fată,Mädchen
231,Familie::N,familie,Familie
232,Großvater::N,bunic,Großvater
233,Großvater::N,tată mare,Großvater
234,Großmutter::N,bunică,Großmutter
235,Großmutter::N,mamă mare,Großmutter
236,Eltern::N,părinți,Eltern
237,Vater::N,tată,Vater
238,Vater::N,părinte,Vater
239,Mutter::N,mamă,Mutter
240,Sohn::N,fiu,Sohn
241,Sohn::N,fecior,Sohn
242,Tochter::N,fiică,Tochter
243,Bruder::N,frate,Bruder
244,Schwester::N,soră,Schwester
245,Onkel::N,unchi,Onkel
246,Tante::N,mătușă,Tante
247,Ehemann::N,soț,Ehemann
248,Ehemann::N,bărbat,Ehemann
249,Ehefrau::N,soție,Ehefrau
250,Freude::N,bucurie,Freude
251,Gelächter::N,râset,Gelächter
252,Glück::N,fericire,Glück
253,Kummer::N,mâhnire,Kummer
254,Wunsch::N,dorință,Wunsch
255,Wunsch::N,deziderat,Wunsch
256,Lust::N,poftă,Lust
257,Lust::N,înclinare,Lust
258,Geist::N,duh,Geist
259,Geist::N,minte,Geist
260,Geist::N,suflet,Geist
261,Gedanke::N,gând,Gedanke
262,Gedanke::N,cuget,Gedanke
263,Gedächtnis::N,memorie,Gedächtnis
264,Verstand::N,minte,Verstand
265,Verstand::N,intelect,Verstand
266,Sinn::N,sens,Sinn
267,Sinn::N,înțeles,Sinn
268,Grund::N,cauză,Grund
269,Grund::N,pricină,Grund
270,Wahrheit::N,adevăr,Wahrheit
271,Gespräch::N,convorbire,Gespräch
272,Gespräch::N,conversație,Gespräch
273,Märchen::N,basm,Märchen
274,Märchen::N,poveste,Märchen
275,Erzählung::N,poveste,Erzählung
276,Nachricht::N,veste,Nachricht
277,Neuigkeit::N,noutate,Neuigkeit
278,Neuigkeit::N,actualitate,Neuigkeit
279,Name::N,nume,Name
280,Rätsel::N,ghicitoare,Rätsel
281,Rede::N,discurs,Rede
282,Sprache::N,limbă,Sprache
283,Sprache::N,limbaj,Sprache
284,Stimme::N,glas,Stimme
285,Wort::N,cuvânt,Wort
286,Zeichen::N,semn,Zeichen
287,Zeichen::N,semnal,Zeichen
288,Ruf::N,chemare,Ruf
289,Lärm::N,zgomot,Lärm
290,Lärm::N,tărăboi,Lärm
291,Laut::N,sunet,Laut
292,Ton::N,ton,Ton
293,Lied::N,cântec,Lied
294,Ruhe::N,odihnă,Ruhe
295,Ruhe::N,liniște,Ruhe
296,Leute::N,lume,Leute
297,Leute::N,oameni,Leute
298,Volk::N,popor,Volk
299,Volk::N,națiune,Volk
300,Arbeit::N,lucru,Arbeit
301,Gast::N,musafir,Gast
302,Geschenk::N,dar,Geschenk
303,Geschenk::N,cadou,Geschenk
304,Spiel::N,joc,Spiel
305,Gesellschaft::N,societate,Gesellschaft
306,Hilfe::N,ajutor,Hilfe
307,Freund::N,amic,Freund
308,Freund::N,prieten,Freund
309,Kamerad::N,tovarăș,Kamerad
310,Angelegenheit::N,afacere,Angelegenheit
311,Anzahl::N,număr,Anzahl
312,Anzahl::N,cantitate,Anzahl
313,Art::N,fel,Art
314,Art::N,specie,Art
315,Stück::N,bucată,Stück
316,Teil::N,parte,Teil
317,Teil::N,porție,Teil
318,Hälfte::N,jumătate,Hälfte
319,Kreis::N,cerc,Kreis
320,Kreuz::N,cruce,Kreuz
321,Linie::N,linie,Linie
322,Strich::N,linie,Strich
323,Strich::N,trăsătură,Strich
324,Abstand::N,distanță,Abstand
325,Abstand::N,depărtare,Abstand
326,Entfernung::N,distanță,Entfernung
327,Entfernung::N,depărtare,Entfernung
328,Gegend::N,regiune,Gegend
329,Platz::N,loc,Platz
330,Ort::N,loc,Ort
331,Seite::N,latură,Seite
332,Mitte::N,centru,Mitte
333,Gegenstand::N,obiect,Gegenstand
334,Sache::N,lucru,Sache
335,Sache::N,chestie,Sache
336,Rand::N,bordură,Rand
337,Kante::N,muchie,Kante
338,Kante::N,bordură,Kante
339,Ecke::N,colț,Ecke
340,Spitze::N,vârf,Spitze
341,Spitze::N,creștet,Spitze
342,Ende::N,capăt,Ende
343,Loch::N,gaură,Loch
344,Winkel::N,colț,Winkel
345,Muster::N,desen,Muster
346,Größe::N,mărime,Größe
347,Länge::N,lungime,Länge
348,Höhe::N,înălțime,Höhe
349,Gewicht::N,greutate,Gewicht
350,Menge::N,cantitate,Menge
351,Haufen::N,grămadă,Haufen
352,Reihe::N,șir,Reihe
353,Reihe::N,rând,Reihe
354,Boot::N,barcă,Boot
355,Boot::N,luntre,Boot
356,Ruder::N,vâslă,Ruder
357,Ruder::N,lopată,Ruder
358,Schlitten::N,sanie,Schlitten
359,Ski::N,schi,Ski
360,Lagerfeuer::N,foc de tabără,Lagerfeuer
361,Last::N,povară,Last
362,Last::N,sarcină,Last
363,Gang::N,mers,Gang
364,Gang::N,umblet,Gang
365,Schritt::N,pas,Schritt
366,Norden::N,nord,Norden
367,Norden::N,miazănoapte,Norden
368,Süden::N,sud,Süden
369,Süden::N,miazăzi,Süden
370,Westen::N,apus,Westen
371,Osten::N,est,Osten
372,Osten::N,răsărit,Osten
373,Holz::N,lemn,Holz
374,Brett::N,scândură,Brett
375,Platte::N,placă,Platte
376,Stütze::N,proptea,Stütze
377,Stange::N,bară,Stange
378,Stange::N,prăjină,Stange
379,Stock::N,băț,Stock
380,Stock::N,baston,Stock
381,Stab::N,baston,Stab
382,Stab::N,prăjină,Stab
383,Rohr::N,tub,Rohr
384,Rohr::N,țeavă,Rohr
385,Haus::N,casă,Haus
386,Heim::N,casă,Heim
387,Heim::N,cămin,Heim
388,Ofen::N,sobă,Ofen
389,Fußboden::N,podea,Fußboden
390,Fußboden::N,dușumea,Fußboden
391,Tisch::N,masă,Tisch
392,Stuhl::N,scaun,Stuhl
393,Wiege::N,leagăn,Wiege
394,Bett::N,pat,Bett
395,Regal::N,rafturi,Regal
396,Kiste::N,ladă,Kiste
397,Kiste::N,cutie,Kiste
398,Fenster::N,fereastră,Fenster
399,Tür::N,ușă,Tür
400,Tor::N,poartă,Tor
401,Zaun::N,gard,Zaun
402,Dach::N,acoperiș,Dach
403,Leiter::N,scară,Leiter
404,Besen::N,mătură,Besen
405,Spaten::N,cazma,Spaten
406,Spaten::N,hârleț,Spaten
407,Schaufel::N,lopată,Schaufel
408,Gabel::N,furculiță,Gabel
409,Löffel::N,lingură,Löffel
410,Messer::N,cuțit,Messer
411,Nagel::N,cui,Nagel
412,Netz::N,plasă,Netz
413,Haken::N,cârlig,Haken
414,Griff::N,mâner,Griff
415,Schloss::N,lacăt,Schloss
416,Bild::N,tablou,Bild
417,Bild::N,imagine,Bild
418,Figur::N,chip,Figur
419,Figur::N,figură,Figur
420,Puppe::N,păpușă,Puppe
421,Beutel::N,pungă,Beutel
422,Beutel::N,săculeț,Beutel
423,Bündel::N,mănunchi,Bündel
424,Tasche::N,geantă,Tasche
425,Eimer::N,găleată,Eimer
426,Deckel::N,capac,Deckel
427,Geschirr::N,vase,Geschirr
428,Geschirr::N,tacâmuri,Geschirr
429,Sack::N,sac,Sack
430,Tasse::N,ceașcă,Tasse
431,Topf::N,oală,Topf
432,Kessel::N,cazan,Kessel
433,Kessel::N,căldare,Kessel
434,Essen::N,mâncare,Essen
435,Nahrung::N,hrană,Nahrung
436,Nahrung::N,aliment,Nahrung
437,Speise::N,bucate,Speise
438,Speise::N,fel de bucate,Speise
439,Fleisch::N,carne,Fleisch
440,Getreide::N,cereale,Getreide
441,Brei::N,pireu,Brei
442,Brot::N,pâine,Brot
443,Scheibe::N,felie,Scheibe
444,Scheibe::N,bucată,Scheibe
445,Fett::N,untură,Fett
446,Fett::N,grăsime,Fett
447,Butter::N,unt,Butter
448,Öl::N,ulei,Öl
449,Salz::N,sare,Salz
450,Suppe::N,supă,Suppe
451,Suppe::N,ciorbă,Suppe
452,Honig::N,miere,Honig
453,Milch::N,lapte,Milch
454,Tee::N,ceai,Tee
455,Leder::N,piele,Leder
456,Wolle::N,lână,Wolle
457,Stoff::N,stofă,Stoff
458,Nadel::N,ac,Nadel
459,Faden::N,ață,Faden
460,Knopf::N,buton,Knopf
461,Knoten::N,nod,Knoten
462,Farbe::N,vopsea,Farbe
463,Kleidung::N,haine,Kleidung
464,Kleidung::N,îmbrăcăminte,Kleidung
465,Hemd::N,cămașă,Hemd
466,Kragen::N,guler,Kragen
467,Ärmel::N,mânecă,Ärmel
468,Hose::N,pantaloni,Hose
469,Gürtel::N,cordon,Gürtel
470,Mütze::N,șapcă,Mütze
471,Schuh::N,gheată,Schuh
472,Stiefel::N,cizmă,Stiefel
473,Ring::N,inel,Ring
474,Ring::N,verigă,Ring
475,Band::N,panglică,Band
476,Band::N,șiret,Band
477,Kamm::N,pieptene,Kamm
478,Spiegel::N,oglindă,Spiegel
479,Riemen::N,curea,Riemen
480,Schnur::N,funie,Schnur
481,Schnur::N,sfoară,Schnur
482,Leine::N,lesă,Leine
483,Leine::N,curea,Leine
484,Decke::N,pătură,Decke
485,Kissen::N,pernă,Kissen
486,Tuch::N,batic,Tuch
487,Handtuch::N,prosop,Handtuch
488,Handtuch::N,ștergar,Handtuch
489,Kraft::N,forță,Kraft
490,Kraft::N,putere,Kraft
491,Stärke::N,tărie,Stärke
492,Stärke::N,vigoare,Stärke
493,Gesundheit::N,sănătate,Gesundheit
494,Krankheit::N,boală,Krankheit
495,Krankheit::N,maladie,Krankheit
496,Schmerz::N,durere,Schmerz
497,Wunde::N,rană,Wunde
498,Fieber::N,febră,Fieber
499,Arznei::N,leac,Arznei
500,Arznei::N,medicament,Arznei
501,Brücke::N,pod,Brücke
502,Brücke::N,punte,Brücke
503,Brunnen::N,puț,Brunnen
504,Weide::N,izlaz,Weide
505,Weide::N,pășune,Weide
506,Pfad::N,cărare,Pfad
507,Weg::N,drum,Weg
508,Straße::N,cale,Straße
509,Straße::N,stradă,Straße
510,Dorf::N,sat,Dorf
511,Stadt::N,oraș,Stadt
512,Brief::N,scrisoare,Brief
513,Buch::N,carte,Buch
514,Buchstabe::N,literă,Buchstabe
515,Buchstabe::N,caracter,Buchstabe
516,Zeitung::N,ziar,Zeitung
517,Zeitung::N,gazetă,Zeitung
518,Leben::N,viață,Leben
519,Tod::N,moarte,Tod
520,Grab::N,groapă,Grab
521,Grab::N,mormânt,Grab
522,Kirche::N,biserică,Kirche
523,Sünde::N,păcat,Sünde
524,Gott::N,zeu,Gott
525,Arbeiter::N,muncitor,Arbeiter
526,Chef::N,șef,Chef
527,Meister::N,meșter,Meister
528,Meister::N,maestru,Meister
529,Arzt::N,medic,Arzt
530,Arzt::N,doctor,Arzt
531,Lehrer::N,profesor,Lehrer
532,Lehrer::N,învățător,Lehrer
533,Geld::N,bani,Geld
534,Geld::N,parale,Geld
535,Geschäft::N,treabă,Geschäft
536,Geschäft::N,afacere,Geschäft
537,Laden::N,magazin,Laden
538,Laden::N,prăvălie,Laden
539,Preis::N,preț,Preis
540,Ware::N,marfă,Ware
541,Nutzen::N,folos,Nutzen
542,Nutzen::N,profit,Nutzen
543,Reichtum::N,avuție,Reichtum
544,Reichtum::N,bogăție,Reichtum
545,Welt::N,lume,Welt
546,Land::N,țară,Land
547,Staat::N,stat,Staat
548,König::N,rege,König
549,Macht::N,putere,Macht
550,Macht::N,putință,Macht
551,Grenze::N,hotar,Grenze
552,Grenze::N,graniță,Grenze
553,Grenze::N,frontieră,Grenze
554,Krieg::N,război,Krieg
555,Feind::N,dușman,Feind
556,Gewalt::N,violență,Gewalt
557,Kampf::N,luptă,Kampf
558,Bogen[Waffe]::N,arc,Bogen
559,Pfeil::N,săgeată,Pfeil
560,Gewehr::N,armă,Gewehr
561,Gewehr::N,pușcă,Gewehr
562,Fehler::N,eroare,Fehler
563,Fehler::N,greșeală,Fehler
564,Lüge::N,minciună,Lüge
565,Schaden::N,daună,Schaden
566,Schaden::N,pagubă,Schaden
567,Unglück::N,nenorocire,Unglück
568,Schuld::N,vină,Schuld
569,Alter::N,etate,Alter
570,Alter::N,vârstă,Alter
571,Schluss::N,sfârșit,Schluss
572,Zeit::N,timp,Zeit
573,Zeit::N,vreme,Zeit
574,Tag::N,zi,Tag
575,Morgen::N,dimineață,Morgen
576,Mittag::N,prânz,Mittag
577,Mittag::N,amiază,Mittag
578,Abend::N,seară,Abend
579,Nacht::N,noapte,Nacht
580,Woche::N,săptămână,Woche
581,Monat::N,lună,Monat
582,Jahr::N,an,Jahr
583,Frühling::N,primăvară,Frühling
584,Sommer::N,vară,Sommer
585,Herbst::N,toamnă,Herbst
586,Winter::N,iarnă,Winter
587,Januar::N,ianuarie,Januar
588,Februar::N,februarie,Februar
589,März::N,martie,März
590,April::N,aprilie,April
591,Mai::N,mai,Mai
592,Juni::N,iunie,Juni
593,Juli::N,iulie,Juli
594,August::N,august,August
595,September::N,septembrie,September
596,Oktober::N,octombrie,Oktober
597,November::N,noiembrie,November
598,Dezember::N,decembrie,Dezember
599,Montag::N,luni,Montag
600,Dienstag::N,marți,Dienstag
601,Mittwoch::N,miercuri,Mittwoch
602,Donnerstag::N,joi,Donnerstag
603,Freitag::N,vineri,Freitag
604,Samstag::N,sâmbătă,Samstag
605,Sonntag::N,duminică,Sonntag
606,groß::A,mare,groß
607,klein::A,mic,klein
608,lang::A,lung,lang
609,kurz::A,scurt,kurz
610,breit::A,lat,breit
611,breit::A,larg,breit
612,schmal::A,strâmt,schmal
613,dicht::A,des,dicht
614,dick[Gegenstand]::A,gros,dick
615,dünn::A,subțire,dünn
616,fein::A,fin,fein
617,fein::A,subțire,fein
618,fest::A,tare,fest
619,fest::A,solid,fest
620,flach::A,șes,flach
621,flach::A,plan,flach
622,glatt::A,lins,glatt
623,hart::A,dur,hart
624,weich::A,moale,weich
625,rund::A,rotund,rund
626,rund::A,circular,rund
627,spitz::A,ascuțit,spitz
628,scharf::A,tăios,scharf
629,scharf::A,ascuțit,scharf
630,stumpf::A,tocit,stumpf
631,schwer::A,greu,schwer
632,schön::A,frumos,schön
633,heiß::A,cald,heiß
634,heiß::A,fierbinte,heiß
635,warm::A,cald,warm
636,warm::A,fierbinte,warm
637,kalt::A,rece,kalt
638,kühl::A,rece,kühl
639,kühl::A,răcoros,kühl
640,frisch::A,răcoros,frisch
641,frisch::A,proaspăt,frisch
642,feucht::A,umed,feucht
643,feucht::A,jilav,feucht
644,nass::A,ud,nass
645,trocken::A,sec,trocken
646,trocken::A,uscat,trocken
647,voll::A,plin,voll
648,leer::A,gol,leer
649,offen::A,deschis,offen
650,geschlossen::A,închis,geschlossen
651,sauber::A,curat,sauber
652,schmutzig::A,murdar,schmutzig
653,roh::A,crud,roh
654,reif::A,copt,reif
655,lecker::A,gustos,lecker
656,süß::A,dulce,süß
657,bitter::A,amar,bitter
658,sauer::A,acru,sauer
659,hell::A,clar,hell
660,hell::A,luminos,hell
661,dunkel::A,obscur,dunkel
662,dunkel::A,întunecos,dunkel
663,schwarz::A,negru,schwarz
664,weiß::A,alb,weiß
665,rot::A,roșu,rot
666,gelb::A,galben,gelb
667,blau::A,albastru,blau
668,grün::A,verde,grün
669,grau::A,gri,grau
670,grau::A,cenușiu,grau
671,bunt::A,colorat,bunt
672,billig::A,ieftin,billig
673,teuer::A,scump,teuer
674,wertvoll::A,prețios,wertvoll
675,blind::A,orb,blind
676,taub::A,surd,taub
677,kräftig::A,tare,kräftig
678,kräftig::A,forte,kräftig
679,kräftig::A,robust,kräftig
680,stark::A,viguros,stark
681,stark::A,puternic,stark
682,schwach::A,slab,schwach
683,schwach::A,debil,schwach
684,fett::A,gras,fett
685,schlank::A,zvelt,schlank
686,hübsch::A,drăguț,hübsch
687,böse::A,rău,böse
688,böse::A,răutăcios,böse
689,dumm::A,nerod,dumm
690,dumm::A,tâmpit,dumm
691,faul::A,leneș,faul
692,fleißig::A,harnic,fleißig
693,fleißig::A,sârguincios,fleißig
694,geizig::A,calic,geizig
695,geizig::A,zgârcit,geizig
696,klug::A,isteț,klug
697,klug::A,deștept,klug
698,geschickt::A,dibaci,geschickt
699,lieb::A,drag,lieb
700,lieb::A,iubit,lieb
701,lustig::A,vesel,lustig
702,sanft::A,blând,sanft
703,sanft::A,blajin,sanft
704,hungrig::A,flămând,hungrig
705,krank::A,bolnav,krank
706,nackt::A,gol,nackt
707,traurig::A,trist,traurig
708,traurig::A,mâhnit,traurig
709,lebendig::A,viu,lebendig
710,gut::A,bun,gut
711,schlecht::A,rău,schlecht
712,schlecht::A,prost,schlecht
713,richtig::A,drept,richtig
714,richtig::A,corect,richtig
715,schlimm::A,rău,schlimm
716,wahr::A,adevărat,wahr
717,alt::A,uzat,alt
718,alt::A,vechi,alt
719,neu::A,nou,neu
720,ehemalig::A,fost,ehemalig
721,ehemalig::A,anterior,ehemalig
722,alt[Lebewesen]::A,bătrîn,alt
723,jung::A,tânăr,jung
724,arm::A,sărac,arm
725,arm::A,sărman,arm
726,reich::A,avut,reich
727,reich::A,bogat,reich
728,bekannt::A,cunoscut,bekannt
729,berühmt::A,renumit,berühmt
730,fremd::A,străin,fremd
731,verschieden::A,diferit,verschieden
732,verschieden::A,deosebit,verschieden
733,nah::A,apropiat,nah
734,fern::A,departe,fern
735,linker::A,stâng,linker
736,rechter::A,drept,rechter
737,anderer::A,alt,anderer
738,erster::A,prim,erster
739,zweiter::A,al doilea,zweiter
740,dritter::A,treilea,dritter
741,letzter::A,final,letzter
742,allein::ADV,singur,allein
743,auf einmal::ADV,dintrodată,auf einmal
744,zusammen::ADV,împreună,zusammen
745,lange::ADV,îndelung,lange
746,lange::ADV,mult timp,lange
747,plötzlich::ADV,deodată,plötzlich
748,plötzlich::ADV,pe neașteptate,plötzlich
749,sofort::ADV,imediat,sofort
750,sofort::ADV,numaidecît,sofort
751,später::ADV,mai apoi,später
752,später::ADV,mai târziu,später
753,jetzt::ADV,acum,jetzt
754,heute::ADV,azi,heute
755,heute::ADV,astăzi,heute
756,morgen::ADV,mâine,morgen
757,bald::ADV,curând,bald
758,dann::ADV,apoi,dann
759,gestern::ADV,ieri,gestern
760,einst::ADV,odată,einst
761,einst::ADV,odinioară,einst
762,damals::ADV,atunci,damals
763,damals::ADV,pe atunci,damals
764,danach::ADV,după aceasta,danach
765,vorher::ADV,mai întâi,vorher
766,vorher::ADV,în prealabil,vorher
767,zuerst::ADV,întâi,zuerst
768,zuerst::ADV,în primul rând,zuerst
769,einmal::ADV,odată,einmal
770,manchmal::ADV,uneori,manchmal
771,manchmal::ADV,câteodată,manchmal
772,oft::ADV,des,oft
773,oft::ADV,deseori,oft
774,immer::ADV,mereu,immer
775,immer::ADV,întotdeauna,immer
776,niemals::ADV,niciodată,niemals
777,hier::ADV,aci,hier
778,hier::ADV,aici,hier
779,hierhin::ADV,încoace,hierhin
780,von hier::ADV,de aici,von hier
781,dort::ADV,acolo,dort
782,dorthin::ADV,dincolo,dorthin
783,geradeaus::ADV,drept înainte,geradeaus
784,vorwärts::ADV,înainte,vorwärts
785,rückwärts::ADV,îndărăt,rückwärts
786,zurück::ADV,înapoi,zurück
787,unten::ADV,jos,unten
788,unten::ADV,dedesubt,unten
789,hinab::ADV,în jos,hinab
790,hinab::ADV,de vale,hinab
791,oben::ADV,sus,oben
792,oben::ADV,deasupra,oben
793,hinauf::ADV,în sus,hinauf
794,überall::ADV,peste tot,überall
795,überall::ADV,pretutindeni,überall
796,nicht::ADV,nu,nicht
797,ein wenig::ADV,puțin,ein wenig
798,kaum::ADV,cu greu,kaum
799,kaum::ADV,cu anevoie,kaum
800,sehr::ADV,mult,sehr
801,sehr::ADV,foarte,sehr
802,so::ADV,așa,so
803,so::ADV,atât,so
804,noch::ADV,încă,noch
805,nur::ADV,doar,nur
806,schon::ADV,și,schon
807,schon::ADV,deja,schon
808,wieder::ADV,iar,wieder
809,wieder::ADV,iarăși,wieder
