,Concept_ID,ta,udm
678,einst::ADV,ஒரே முறை,одӥг пол
679,damals::ADV,அப்பொழுது,соку
680,danach::ADV,பிற்பாடு,собере
681,vorher::ADV,முன்பாக,азьло
682,vorher::ADV,முன்பாக,азьвыл
683,zuerst::ADV,முதலில்,азьло
684,einmal::ADV,ஒரே முறை,огпол
685,manchmal::ADV,சில நேரங்களில்,куддыръя
686,oft::ADV,அடிக்கடி,ӵем
687,immer::ADV,எப்பொழுதும்,пыр
688,immer::ADV,எப்பொழுதும்,котьку
689,niemals::ADV,ஒருபோதும் இல்லை,уз ноку
690,hier::ADV,இங்கே,татын
691,hierhin::ADV,இவ்விடத்திற்கு,татчы
692,von hier::ADV,இனி,татысь
693,dort::ADV,அங்கே,отӥ
694,dort::ADV,அங்கே,отын
695,dorthin::ADV,அவ்விடத்திற்கு,отчы
696,geradeaus::ADV,முன்னாலிருக்கும்,меӵак
697,vorwärts::ADV,முன்புறமாக,азьлань
698,rückwärts::ADV,பின்னோக்கி,берлань
699,zurück::ADV,பின்பக்கம்,берен
700,zurück::ADV,பின்பக்கம்,берлань
701,unten::ADV,கீழாக,улын
702,hinab::ADV,கீழ் நோக்கி,улэ
703,oben::ADV,மேலே,вылын
704,oben::ADV,மேலே,вылӥын
705,hinauf::ADV,மேலே,вылэ
706,hinauf::ADV,மேலே,вылӥе
707,hinauf::ADV,மேலே,выллань
708,überall::ADV,எல்லா இடத்திலும்,котькытын
709,überall::ADV,எல்லா இடத்திலும்,пасьтана
710,nicht::ADV,இல்லை,уз
711,ein wenig::ADV,கொஞ்சம்,ичи
712,ein wenig::ADV,கொஞ்சம்,ӧжыт
713,ein wenig::ADV,கொஞ்சம்,огшап
714,kaum::ADV,அரிதாக,муртса
715,sehr::ADV,மிக்க,туж
716,sehr::ADV,மிக்க,лекос
717,so::ADV,மிகவும்,озьы
718,so::ADV,மிகவும்,тазьы
719,noch::ADV,இப்பொழுதும்,на
720,nur::ADV,மட்டும்,гинэ
721,schon::ADV,ஏற்கனவே,ни
722,schon::ADV,ஏற்கனவே,ини
723,wieder::ADV,மறுபடியும்,нош
724,wieder::ADV,மறுபடியும்,кайта
725,vergebens::ADV,வீண்,юнме
726,vor::PRP,முன்,азьын
727,hinter::PRP,பின்பக்கம்,берын
728,hinter::PRP,பின்பக்கம்,бӧрсьы
729,unter::PRP,கீழே,улын
730,durch::PRP,ஊடே,пыр
731,durch::PRP,ஊடே,пыртӥ
732,neben::PRP,அடுத்து,бордын
733,zwischen::PRP,இடையில்,вискын
734,wegen::PRP,ஏனெனில்,сэрен
735,dies::PRN,இது,та
736,das::PRN,அது,со
737,alles::PRN,ஒவ்வொன்றும்,ваньмыз
738,ich::PRN,நான்,мон
739,du::PRN,நீ,тон
740,er::PRN,அவன்,со
741,wir::PRN,நாம்,ми
742,wir::PRN,நாங்கள்,ми
743,ihr::PRN,நீங்கள்,тӥ
744,sie::PRN,அவர்கள்,соос
745,was::FPRN,என்ன,ма
746,wer::FPRN,யார்,кин
747,wo::FADV,எங்கே,кытын
748,wohin::FADV,எதற்கு,кытчы
749,wie::FADV,எப்படி,кызьы
750,warum::FADV,ஏன்,малы
751,wieviel::FNUM,எவ்வளவு,кӧня
752,eins::NUM,ஒன்று,одӥг
753,zwei::NUM,இரண்டு,кык
754,drei::NUM,மூன்று,куинь
755,vier::NUM,நான்கு,ньыль
756,fünf::NUM,ஐந்து,вить
757,sechs::NUM,ஆறு,куать
758,sieben::NUM,ஏழு,сизьым
759,acht::NUM,எட்டு,тямыс
760,neun::NUM,ஒன்பது,укмыс
761,zehn::NUM,பத்து,дас
762,elf::NUM,பதினொன்று,дас одӥг
763,zwölf::NUM,பன்னிரண்டு,дас кык
764,zwanzig::NUM,இருபது,кызь
765,dreißig::NUM,முப்பது,куамын
766,vierzig::NUM,நாற்பது,ньыльдон
767,fünfzig::NUM,ஐமபது,витьтон
768,sechzig::NUM,அறுபது,куатьтон
769,siebzig::NUM,எழுபது,сизьымдон
770,achtzig::NUM,எண்பது,тямыстон
771,neunzig::NUM,தொன்னூறு,укмыстон
772,hundert::NUM,நூறு,сю
773,tausend::NUM,ஆயிரம்,сюрс
774,und::CNJ,மற்றும்,и
775,und::CNJ,மற்றும்,но
776,oder::CNJ,அல்லது,яке
777,stehen::V,நில்,сылыны
778,sitzen::V,உட்கார்,пукыны
779,liegen::V,படு,кылльыны
780,hängen::V,தொங்கச் செய்,ошкыса улыны
781,werden::V,ஆகு,луыны
782,passieren::V,நிகழ்,луыны
783,beginnen::V,ஆரம்பி,кутскыны
784,enden::V,முடி,бырыны
785,wechseln::V,மாற்று,воштӥськыны
786,aufgehen[Sonne]::V,உயர எழு,ӝужаны
787,untergehen[Sonne]::V,பொறுத்து,пуксьыны
788,scheinen[Sonne]::V,பிரகாசி,пиштыны
789,scheinen[Sonne]::V,பிரகாசி,чиляны
790,donnern::V,இடி,гудыръяны
791,wehen::V,வீசு,пелляськыны
792,strömen::V,பாயதல்,киськыны
793,strömen::V,பாயதல்,исьтӥськыны
794,fließen::V,நீரோட்டம் போக்கில் போ,бызьыны
795,sich drehen::V,சுழல்,берганы
796,schwanken::V,தள்ளாடு,вошъяськыны
797,schwingen::V,ஆடு,шонаськыны
798,fallen::V,விழு,усьыны
799,brennen::V,எரி,ӝуаны
800,rauchen::V,பகை பிடி,ӵындыны
801,regnen::V,மழை பெய்,зорыны
802,gefrieren::V,உறைந்துவிடு,кынмыны
803,tauen::V,உருகு,шунаны
804,schmelzen::V,உருகு,шунаны
805,trocknen::V,உலர்த்து,куасьмыны
806,sieden::V,கொதிக்க வை,пӧзьыны
807,faulen::V,அழுகச் செய்,сисьмыны
808,verfaulen::V,அழுகச் செய்,сисьмыны
809,reißen::V,திடீரென அறு,кеськыны
810,versinken::V,மூழ்கு,выйыны
811,vergehen::V,கடந்துசெல்,ортчыны
812,erscheinen::V,தோன்றச்,адскыны
813,verschwinden::V,மறைந்து போ,бырыны
814,sinken::V,பதைவுறு,усьыны
815,abnehmen::V,குறை,синыны
816,zunehmen::V,உயர்த்து,йылыны
817,steigen::V,உயர எழு,лӧпкыны
818,wachsen::V,வளர்,будыны
819,glänzen::V,மிளிர்,чиляны
820,glänzen::V,மிளிர்,пиштыны
821,funkeln::V,பிரகாசி,чилекъяны
822,lärmen::V,கொம்பு,уретыны
823,lärmen::V,கொம்பு,ӵашетыны
824,läuten::V,மணியொலியிசை,жингыртыны
825,klingeln::V,மணி அடி,жингыртыны
826,klirren::V,கிலுங்கு,жильккетыны
827,brausen::V,இரைதல்,лекъяськыны
828,rauschen::V,சலசலப்பு,ӵашетыны
829,klingen::V,சிலம்புதல்,кылӥськыны
830,bellen::V,குரை,утыны
831,heulen::V,ஊளையிடு,вузыны
832,blasen::V,ஊது,пельтыны
833,pfeifen::V,சீழ்க்கை எழப்பு,шуланы
834,schreien::V,கூச்சலிடு,черекъяны
835,schreien::V,கூச்சலிடு,кесяськыны
836,stöhnen::V,வேதனை,ӝуштыны
837,zittern::V,நடுங்கு,дырекъяны
838,zittern::V,நடுங்கு,куалекъяны
839,leben::V,உயிருடனிரு,улыны
840,geboren werden::V,பிற,вордӥськыны
841,atmen::V,சுவாசி,шоканы
842,trinken::V,குடி,юыны
843,essen::V,சாப்பிடு,сиыны
844,schlucken::V,முழுங்கு,ньылыны
845,müde werden::V,கையயர்தல்,жадьыны
846,einschlafen::V,தூங்க,умме усьыны
847,schlafen::V,தூங்கு,кӧлыны
848,aufwachen::V,எழுப்பு,сайканы
849,aufstehen::V,எழுந்திரு,султыны
850,sich erholen::V,இளைப்பாறு,шутэтскыны
851,krank werden::V,விழுதல்,висьыны
852,krank sein::V,நருக்கலாயிருக்க,висьыны
853,schmerzen::V,நோவுறு,висьыны
854,husten::V,இருமு,кызыны
855,genesen::V,குணம் அடை,юнматскыны
856,genesen::V,குணம் அடை,бурмытскылыны
857,sterben::V,மரணமடை,кулыны
858,umkommen::V,நசி,бырыны
859,sich bewegen::V,நகர்த்து,вырыны
860,sich rühren::V,அசை,вырӟыны
861,sich rühren::V,அசை,вырӟылыны
862,sich erheben::V,எழுந்து நில்,султыны
863,sich setzen::V,உட்கார்,пуксьыны
864,hinfallen::V,விழு,усьыны
865,laufen::V,நட,мыныны
866,schreiten::V,கவடுவைத்தல்,вамышъяны
867,spazierengehen::V,உலவு,мыныны
868,spazierengehen::V,உலவு,ветлыны
869,eilen::V,விரைந்து,дыртыны
870,sich beeilen::V,அவசரப்படுத்து,дыртыны
871,sausen::V,விரைந்து செல்,туж ӝог мыныны
872,rennen::V,ஓடு,бызьылыны
873,springen::V,குதி,тэтчаны
874,klettern::V,ஏறு,тубаны
875,schaukeln::V,தள்ளாடு,лэйканы
876,schaukeln::V,தள்ளாடு,шонаськыны
877,kriechen::V,மெதுவாக நடந்து செல்,нюж ветлыны
878,schwimmen::V,நீந்து,уяны
879,tauchen::V,மூழ்கி நீச்சலடி,зумылыны
880,rudern::V,துடுப்புப் போடு,полсаны
881,fahren::V,ஓட்டு,ветлыны
882,fliegen::V,பற,лобаны
883,gehen::V,போ,мыныны
884,weggehen::V,விலகிச் செல்,кошкыны
885,abfahren::V,புறப்பட்டுச் செல்,кошкыны
886,anhalten::V,நின்றுவிடு,дугдыны
887,hineingehen::V,மறையச் செய்,пырыны
888,eintreten::V,நுழை,пырыны
889,kommen::V,வா,вуыны
890,kommen::V,வா,лыктыны
891,ankommen::V,வநது சேர்,вуыны
892,zurückkommen::V,திரும்பி வா,берытскыны
893,bleiben::V,இரு,кыльыны
894,warten::V,தாமதி,витьыны
895,erwarten::V,எதிர்நோக்கு,витьыны
896,erwarten::V,எதிர்நோக்கு,возьманы
897,suchen::V,தேடு,утчаны
898,finden::V,கண்டுபிடி,шедьтыны
899,versuchen::V,முயற்சி செய்,турттыны
900,vorbereiten::V,ஆயத்தம் செய்,дасяны
901,lieben::V,அன்பு செலுத்து,гажаны
902,mögen::V,விரும்பு,яратыны
903,lachen::V,சிரி,серекъяны
904,rühren::V,இதயத்தைத் தொடு,сюлме йӧтыны
905,weinen::V,அழு,бӧрдыны
906,schimpfen::V,சாபமிடு,даллашыны
907,sich ärgern::V,கோப்பபடு,лекъяськыны
908,sich fürchten::V,பயப்படு,кышканы
909,sich fürchten::V,பயப்படு,курданы
910,fürchten::V,பயப்படுத்து,курданы
911,fürchten::V,பயப்படுத்து,кышканы
912,fliehen::V,ஓடு,пегӟыны
913,flüchten::V,தப்பிவிடு,пегӟыны
914,sehen::V,பார்,адӟыны
915,anschauen::V,கூர்ந்து கவனி,учкыны
916,ansehen::V,கவனி,учкыны
917,hören::V,கேள்,кылыны
918,zuhören::V,சுவைத்துப் பார்,кылзыны
919,probieren::V,ருசி,веръяны
920,riechen::V,முகர்ந்து பார்,зынъяны
921,fühlen::V,தொட்டுணர்,шӧдыны
922,scheinen::V,காணப்படு,адскыны
923,zu sehen sein::V,தோன்றுதல்,адӟиськыны
924,vernehmen::V,கேள்,кылыны
925,frieren::V,குதுகுதுகு,кынмыны
926,tun::V,செய்,карыны
927,können::V,இயல்வது,быгатыны
928,wollen::V,விரும்பு,потыны
929,anfangen::V,தொடங்கு,кутскыны
930,beenden::V,முடி,быдтыны
931,beenden::V,முடி,быдэстыны
932,aufhören::V,நிறுத்து,дугдыны
933,gelingen::V,வெற்றி,быгатыны
934,gelingen::V,வெற்றி,луыны
935,geraten::V,ஏற்படுத்து,лэсяны
936,öffnen::V,திற,усьтыны
937,schließen::V,மூடு,пытсаны
938,stellen::V,வை,пуктыны
939,setzen::V,வை,пуктыны
940,legen::V,பரப்பி வை,поныны
941,berühren::V,பதி,исаны
942,verbinden::V,சேர்,герӟаны
943,bedecken::V,உறைபோடு,пытсаны
944,aufhängen::V,தொங்கவிடு,ошыны
945,anzünden::V,எரியூட்டு,ӝуатыны
946,aufheben::V,பொறுக்கி எடு,ӝутыны
947,zurücklassen::V,விட்டுச் செல்,кельтыны
948,verlieren::V,இழ,ыштыны
949,fallen lassen::V,அளவில் குறைவு,уськытыны
950,machen::V,தயார்செய்,лэсьтыны
951,herstellen::V,உற்பத்தி செய்,лэсьтыны
952,bauen::V,கட்டு,пуктыны
953,reparieren::V,பழுது பார்,тупатыны
954,verbessern::V,மேம்படுத்து,умоятыны
955,ändern::V,மாற்றி அமை,воштыны
956,graben::V,குழி வெட்டு,копаны
957,beugen::V,வனை,губыртыны
958,biegen::V,வனை,куасаны
959,drehen::V,சுழல்,бергатыны
960,wenden::V,குடைகவிழு,берыктыны
961,umdrehen::V,சுற்றும் முற்றும் பார்,берыктыны
962,heben::V,தூக்கு,ӝутыны
963,hochheben::V,தூக்கு,ӝутъяны
964,ergreifen::V,பறி,кутыны
965,ergreifen::V,பறி,кырмыны
966,halten::V,பிடித்துக் கொள்,возьыны
967,drücken::V,அழுத்து,зӥбыны
968,drücken::V,அழுத்து,пачкатыны
969,schieben::V,தள்ளு,донганы
970,kratzen::V,கீறு,вуштыны
971,lecken::V,நக்கு,нюлыны
972,beißen::V,கடி,куртчыны
973,abreißen::V,கிழி,ишкалтыны
974,abschneiden::V,வெட்டி எடு,шорыны
975,abschneiden::V,வெட்டி எடு,вандыны
976,binden::V,கட்டு,керттыны
977,stecken::V,பதிய வை,мертчытыны
978,brechen::V,உடை,тӥяны
979,klopfen::V,தட்டு,йыганы
980,klopfen::V,தட்டு,шарккетыны
981,hauen::V,அடி,жугыны
982,hauen::V,அடி,тышканы
983,kleben::V,ஒட்டு,лякыны
984,reiben::V,தேய்,зыраны
985,reiben::V,தேய்,вуштыны
986,streichen::V,பரவச்செய்,зыраны
987,schleifen::V,அரை,шерыны
988,schneiden::V,துண்டாக்கு,вандыны
989,rütteln::V,மெல்ல தள்ளு,зуркатыны
990,schütteln::V,குலுக்கு,куалекъятыны
991,schwenken::V,ஊஞ்சலாடு,шонаны
992,schütten::V,ஊற்று,лэзьыны
993,füllen::V,நிரப்பு,тырмытыны
994,einwickeln::V,சுற்று,биньыны
995,tragen::V,எடுத்துச் செல்,нуыны
996,schleppen::V,இழுத்துச் செல்,кыскыны
997,ziehen::V,இழு,кыскыны
998,aufbewahren::V,வைத்துக் கொள்,возьыны
999,werfen::V,வீசி எறி,куяны
1000,werfen::V,வீசி எறி,лэзяны
1001,fangen::V,பிடி,кутыны
1002,packen::V,பிடித்துக்கொள்,кутыны
1003,packen::V,பிடித்துக்கொள்,кырмыны
1004,verstecken::V,மறை,ватыны
1005,teilen::V,பாகங்களாகப் பிரி,люкыны
1006,schicken::V,அனுப்பு,ыстыны
1007,bringen::V,கொண்டு வா,вайыны
1008,hinzufügen::V,சேர்,ватсаны
1009,bekommen::V,பெறு,басьтыны
1010,erhalten::V,பெறு,басьтыны
1011,nehmen::V,எடு,кутыны
1012,nehmen::V,எடு,басьтыны
1013,wählen::V,தேர்ந்தெடு,бырйыны
1014,auswählen::V,தேர்ல்தெடு,бырйыны
1015,bewahren::V,கெடாது பேணு,возьыны
1016,behindern::V,தடங்கல் செய்,могӟытыны
1017,verderben::V,நாசமாக்கு,сӧрыны
1018,beschädigen::V,சேதப்படுத்து,урод лэсьтыны
1019,zerbrechen::V,உடை,сӧрыны
1020,zerreißen::V,கிழி,кесяны
1021,zerstören::V,அழி,куашкатыны
1022,verbrennen::V,எரியூட்டு,сутыны
1023,geben::V,கொடு,сётыны
1024,reichen::V,வழங்கு,сётыны
1025,schenken::V,மொயத்தல்,кузьманы
1026,versprechen::V,உறுதியளி,кыл сётыны
1027,wünschen::V,ஆசைப்படு,сӥзьыны
1028,loben::V,புகழ்ச்சி கூறு,ушъяны
1029,küssen::V,முத்தமிடு,чупаны
1030,wiegen::V,ஆட்டுத்தல்,веттаны
1031,wiegen::V,ஆட்டுத்தல்,лэйкатыны
1032,zudecken::V,உறைபோடு,шобыртыны
1033,wecken::V,எழுப்பு,сайкатыны
1034,zeigen::V,காட்டு,возьматыны
1035,führen::V,வழிகாட்டி,нуыны
1036,lehren::V,சொல்லிக் கொடு,дышетыны
1037,unterrichten::V,அறிவுரை கூறு,дышетыны
1038,aufziehen::V,வளர்,будэтыны
1039,leiten::V,அழைத்துச் செல்,кивалтыны
1040,antreiben::V,தூண்டு,дыртытыны
1041,lassen::V,விடு,-ытыны
1042,einladen::V,அழை,ӧтьыны
1043,vereinigen::V,ஒன்றாகச் சேர்,огазеяны
1044,besuchen::V,வருகை புரி,адӟыськыны
1045,treffen::V,சந்தி,пумитаны
1046,sich versammeln::V,தொகுப்பு,люкаськыны
1047,spielen::V,விளையாடு,шудыны
1048,singen::V,பாடு,кырӟаны
1049,tanzen::V,நடனமாடு,эктыны
1050,sich trennen::V,தனிப்படடுத்து,люкиськыны
1051,verlassen::V,கைவிடு,куштыны
1052,retten::V,காப்பாற்று,утьыны
1053,bewachen::V,காவல் செய்,возьманы
1054,schützen::V,பாதுகாப்பு செய்,утялтыны
1055,verteidigen::V,எதிர்த்து நில்,возьманы
1056,sich schlagen::V,பூசலிடு,жугиськыны
1057,schießen::V,சுட்டுக் கொல்,ыбылӥськны
1058,siegen::V,வெற்றி பெறு,вормыны
1059,ärgern::V,எரிச்சலூட்டு,вожпоттыны
1060,schlagen::V,அடி,жуккыны
1061,treten::V,உதை,лёганы
1062,stechen::V,கொட்டு,бышкалтыны
1063,stoßen::V,நெருக்கு,донгыны
1064,stehlen::V,திருடு,вораны
1065,stehlen::V,திருடு,лушканы
1066,stören::V,தொல்லைகொடு,люкетыны
1067,belästigen::V,தொல்லை கொடு,акыльтыны
1068,belästigen::V,தொல்லை கொடு,вукылмыны
1069,verbergen::V,மறை,ватыны
1070,täuschen::V,ஏமாற்று,алданы
1071,betrügen::V,ஏமாற்று,пӧяны
1072,töten::V,கொல்,виыны
1073,wohnen::V,தங்கியிரு,улыны
1074,arbeiten::V,வேலை செய்,ужаны
1075,sammeln::V,ஒன்றுசேர்,бичаны
1076,pflücken::V,கொய்து எடு,ишкыны
1077,jagen::V,வேட்டையாடு,пӧйшураны
1078,fischen::V,மீன் பிடி,чорыганы
1079,fassen::V,பிடி,кутыны
1080,hüten::V,காவல் செய்,возьманы
1081,treiben::V,ஓட்டு,улляны
1082,anbinden::V,கட்டு,думыны
1083,füttern::V,உணவளி,сюдыны
1084,melken::V,பால் கற,кыскыны
1085,hacken::V,வெட்டி எடு,кораны
1086,gießen::V,நீர்ப் பாய்ச்சு,киськаны
1087,reifen::V,பழு,вуыны
1088,reifen::V,பழு,кисьманы
1089,zubereiten::V,சமையல் செய்,лесьтыны
1090,kochen::V,வேகவை,пӧзьтыны
1091,backen::V,வெப்பத்தில் வாட்டு,пыжыны
1092,braten::V,பொரியச் செய்,пыжыны
1093,umrühren::V,கலக்கு,сураны
1094,stricken::V,பின்னியிழை,керттыны
1095,nähen::V,தையல் வேலை செய்,вурыны
1096,färben::V,வண்ணம் பெறச் செய்,буяны
1097,reinigen::V,சுத்தம் செய்,сузяны
1098,waschen::V,கழுவு,мисьтаськыны
1099,abwischen::V,துடை,ӵушылыны
1100,spülen::V,அலசு,гылъяны
1101,fegen::V,பெறுக்கு,ӵужыны
1102,kehren::V,பெறுக்கு,ӵужыны
1103,baden::V,குளி,пыласькыны
1104,sich waschen::V,கழுவு,пыласькыны
1105,ausziehen::V,கழற்று,кыльыны
1106,anziehen::V,புனைதல்,дӥсяны
1107,sich anziehen::V,உடுத்துதல்,дӥсьяськыны
1108,kämmen::V,தலை வாரிக் கொள்,сынаны
1109,schmücken::V,அழகுபடுத்து,чеберъяны
1110,sagen::V,சொல்,шуыны
1111,sagen::V,சொல்,вераны
1112,sprechen::V,பேசு,вераськыны
1113,reden::V,பெசு,вераськыны
1114,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,вераськыны
1115,fragen::V,கேள்,юаны
1116,bitten::V,வேண்டு,курыны
1117,erzählen::V,சொல்,вераны
1118,erzählen::V,சொல்,мадьыны
1119,mitteilen::V,சொல்,ивортыны
1120,nennen::V,பெயரிடுதல்,шуыны
1121,rufen::V,கூச்சலிடு,ӧтьыны
1122,prahlen::V,தற்பெருமை பேசு,ушъяськыны
1123,übersetzen::V,மொழிபெயர்ப்பு செய்,берыктыны
1124,denken::V,யோசி,малпаны
1125,glauben::V,நம்பு,оскыны
1126,bemerken::V,கவனி,адӟыны
1127,erkennen::V,அடையாளம் கண்டுகொள்,тодыны
1128,begreifen::V,பற்றிக்கொள்,валаны
1129,verstehen::V,புரிந்து கொள்,валаны
1130,lernen::V,கற்றுக்கொள்,дышетскыны
1131,wissen::V,தெரிந்திரு,тодыны
1132,sich erinnern an::V,நினைவு கூர்,тодэ вайыны
1133,vergessen::V,மற,вунэтыны
1134,messen::V,அளவிடு,мертаны
1135,zählen::V,எண்ணு,лыдъяны
1136,rechnen::V,கணக்கிடு,лыдъяны
1137,lesen::V,படி,лыдӟыны
1138,malen::V,வண்ணச்சித்திரம்,суреданы
1139,zeichnen::V,வரை,суреданы
1140,schreiben::V,எழுது,гожъяны
1141,besitzen::V,உடைமையாகக் கொண்டிரு,луыны
1142,kaufen::V,வாங்கு,басьтыны
1143,verkaufen::V,விற்பனை செய்,вузаны
1144,bezahlen::V,இறுத்தல்,тырыны
1145,zahlen::V,பணம் செலுத்து,тырыны
1146,beherrschen::V,ஆட்சிசெய்,кузёяськыны
1147,ertragen::V,தாங்கு,чиданы
