,Concept_ID,,xal
164,Kuckuck::N,,эргин хуцдг
165,Schwan::N,,хун
166,Fisch::N,,заһсн
167,Barsch::N,,шүрг
168,Hecht::N,,цурх
169,Schlange[Tier]::N,,моһа
170,Wurm::N,,өтн
171,Spinne::N,,аралҗн
172,Ameise::N,,шорһлҗн
173,Laus::N,,бөөсн
174,Mücke::N,,бөкүн
175,Fliege::N,,батхн
176,Schmetterling::N,,эрвәкә
177,Beere::N,,бөөлҗрһн
178,Apfel::N,,альмн
179,Pilz::N,,теңгрин ки
180,Zwiebel::N,,мәңгрснә толһа
181,Saat::N,,буудян экн
182,Korn::N,,экн
183,Heu::N,,өвсн
184,Schale::N,,хальсн
185,Grube::N,,нүкн
186,Falle::N,,урх
187,Falle::N,,хавх
188,Schlinge::N,,бүтү
189,Spur::N,,мөр
190,Asche::N,,үмсн
191,Dreck::N,,бальчг
192,Eisen::N,,төмр
193,Gold::N,,алтн
194,Silber::N,,мөңгн
195,Silber::N,,цаһан мөңгн
196,Kohle::N,,нүүрсн
197,Glas::N,,шил
198,Lehm::N,,шавр
199,Sand::N,,элсн
200,Mensch::N,,күн
201,Mensch::N,,күмн
202,Mann::N,,эр
203,Frau::N,,күүкд күн
204,Kind::N,,үрн
205,Junge::N,,көвүн
206,Mädchen::N,,бичкн күүкн
207,Familie::N,,бүл
208,Großvater::N,,өвк эцк
209,Großvater::N,,наһц эцк
210,Großmutter::N,,эмг эк
211,Großmutter::N,,наһц эк
212,Eltern::N,,эк эцк хойр
213,Vater::N,,эцк
214,Mutter::N,,эк
215,Sohn::N,,көвүн
216,Tochter::N,,күүкн
217,Bruder::N,,дү көвүн
218,Schwester::N,,эгч
219,Schwester::N,,дү күүкн
220,Onkel::N,,авһ
221,Onkel::N,,наһцх
222,Tante::N,,наһц эгч
223,Ehemann::N,,залу
224,Ehefrau::N,,гергн
225,Freude::N,,байр
226,Gelächter::N,,инәдн
227,Glück::N,,җирһл
228,Glück::N,,сәәхн җирһл
229,Kummer::N,,зовлң
230,Wunsch::N,,дурн
231,Lust::N,,җилвтлһн
232,Geist::N,,зөрг
233,Gedanke::N,,ухан
234,Gedächtnis::N,,чееҗин тодлвр
235,Verstand::N,,ухан
236,Sinn::N,,учр-утх
237,Grund::N,,учр
238,Grund::N,,шалтан
239,Wahrheit::N,,үнн
240,Gespräch::N,,күүндвүр
241,Märchen::N,,тууль
242,Erzählung::N,,келвр
243,Nachricht::N,,медүллһн
244,Neuigkeit::N,,зәңг
245,Name::N,,нерн
246,Rätsel::N,,тәәлвртә тууль
247,Rede::N,,келлһн
248,Sprache::N,,келн
249,Stimme::N,,дун
250,Wort::N,,үг
251,Zeichen::N,,темдг
252,Ruf::N,,дуудлһн
253,Lärm::N,,шууган
254,Laut::N,,ә
255,Ton::N,,дун
256,Lied::N,,дун
257,Ruhe::N,,амулң
258,Leute::N,,әмтн
259,Volk::N,,улс
260,Arbeit::N,,көдлмш
261,Gast::N,,гиич
262,Geschenk::N,,белг
263,Spiel::N,,наадн
264,Gesellschaft::N,,олн
265,Hilfe::N,,нөкд
266,Freund::N,,иньг
267,Kamerad::N,,үр
268,Angelegenheit::N,,керг
269,Anzahl::N,,то
270,Art::N,,зүүл
271,Stück::N,,хусг
272,Teil::N,,хүв
273,Hälfte::N,,өрәл
274,Kreis::N,,төгрг
275,Kreuz::N,,кирс
276,Linie::N,,зурасн
277,Strich::N,,татасн
278,Abstand::N,,зә
279,Entfernung::N,,һазр
280,Gegend::N,,һазр
281,Platz::N,,зә
282,Ort::N,,бәәрн
283,Seite::N,,тал
284,Seite::N,,хаҗу
285,Seite::N,,хәврһ
286,Mitte::N,,дунд
287,Gegenstand::N,,юмн
288,Sache::N,,юмн
289,Rand::N,,зах
290,Kante::N,,ирмәг
291,Ecke::N,,өнцг
292,Spitze::N,,үзүр
293,Ende::N,,үзүр
294,Loch::N,,хаһрха
295,Winkel::N,,булң
296,Muster::N,,намч
297,Größe::N,,кемҗән
298,Länge::N,,ут
299,Höhe::N,,өндр
300,Gewicht::N,,күнд
301,Gewicht::N,,чиңнүр
302,Menge::N,,ик
303,Haufen::N,,ова
304,Reihe::N,,зерг
305,Reihe::N,,зерглән
306,Boot::N,,оңһц
307,Ruder::N,,хәәв
308,Schlitten::N,,цан
309,Ski::N,,лыҗ
310,Lagerfeuer::N,,костёр
311,Last::N,,күнд
312,Gang::N,,йовлһн
313,Schritt::N,,ишкм
314,Norden::N,,ар үзг
315,Süden::N,,өмн
316,Süden::N,,өмн үзг
317,Westen::N,,барун
318,Westen::N,,барун үзг
319,Osten::N,,зүн
320,Osten::N,,зүн үзг
321,Holz::N,,модн
322,Brett::N,,харһа
323,Platte::N,,хавтха чолун
324,Stütze::N,,тулг
325,Stange::N,,уньн
326,Stock::N,,модн
327,Stab::N,,шуург
328,Rohr::N,,турва
329,Haus::N,,гер
330,Heim::N,,гер-бул
331,Ofen::N,,беш
332,Fußboden::N,,девскр
333,Tisch::N,,ширә
334,Stuhl::N,,стул
335,Wiege::N,,өлгә
336,Wiege::N,,дүүҗң
337,Bett::N,,орн
338,Bett::N,,орндг
339,Regal::N,,таг
340,Regal::N,,тәвц
341,Kiste::N,,яршг
342,Fenster::N,,терз
343,Tür::N,,үүдн
344,Tor::N,,үүдн
345,Tor::N,,өргн үүдн
346,Tor::N,,хашан үүдн
347,Zaun::N,,хаша
348,Dach::N,,деевр
349,Leiter::N,,шат
350,Leiter::N,,давшур
351,Besen::N,,сәвүр
352,Spaten::N,,күрз
353,Schaufel::N,,совг
354,Gabel::N,,серә
355,Löffel::N,,ухр
356,Messer::N,,утх
357,Nagel::N,,хадасн
358,Netz::N,,гөлм
359,Haken::N,,дегә
360,Griff::N,,иш
361,Griff::N,,бәрүл
362,Schloss::N,,оньс
363,Bild::N,,зург
364,Figur::N,,фигур
365,Puppe::N,,наадһа
366,Beutel::N,,мишг
367,Bündel::N,,багла
368,Bündel::N,,боодһа
369,Tasche::N,,сумк
370,Eimer::N,,суулһ
371,Deckel::N,,бүркәсн
372,Geschirr::N,,сав
373,Geschirr::N,,сав-сарх
374,Sack::N,,мишг
375,Tasse::N,,ааһ
376,Topf::N,,кастрюль
377,Kessel::N,,хәәсн
378,Essen::N,,зоогллһн
379,Nahrung::N,,теҗәл
380,Speise::N,,хот
381,Fleisch::N,,махн
382,Getreide::N,,хот болҗ эдлгддг цецгүдтә урһмл
383,Brei::N,,хаш
384,Brot::N,,өдмг
385,Scheibe::N,,зүсм
386,Fett::N,,өөкн
387,Butter::N,,тосн
388,Öl::N,,тосн
389,Salz::N,,давсн
390,Suppe::N,,шөлн
391,Honig::N,,бал
392,Milch::N,,үсн
393,Tee::N,,цә
394,Leder::N,,арсн
395,Wolle::N,,утцн
396,Wolle::N,,эд
397,Stoff::N,,эд
398,Nadel::N,,зүн
399,Faden::N,,утцн
400,Knopf::N,,товч
401,Knoten::N,,зәңгдә
402,Farbe::N,,будг
403,Kleidung::N,,хувцн
404,Kleidung::N,,хувц-хунр
405,Hemd::N,,киилг
406,Kragen::N,,зах
407,Ärmel::N,,ханцн
408,Hose::N,,шалвур
409,Gürtel::N,,бүс
410,Mütze::N,,махла
411,Schuh::N,,башмгуд
412,Stiefel::N,,һосн
413,Ring::N,,билцг
414,Band::N,,лент
415,Kamm::N,,сам
416,Spiegel::N,,толь
417,Riemen::N,,бүс
418,Schnur::N,,деесн
419,Leine::N,,бурнтг
420,Leine::N,,нохан көтлвр
421,Decke::N,,көнҗл
422,Kissen::N,,дер
423,Tuch::N,,альчур
424,Handtuch::N,,полотенц
425,Handtuch::N,,һар-нүүрин альчур
426,Kraft::N,,күчн
427,Stärke::N,,чидл
428,Gesundheit::N,,эрүл-менд
429,Krankheit::N,,өвчн
430,Schmerz::N,,өвдлһн
431,Wunde::N,,шав
432,Fieber::N,,безг
433,Arznei::N,,эм
434,Brücke::N,,тагт
435,Brunnen::N,,худг
436,Weide::N,,малын идг
437,Pfad::N,,цувг
438,Weg::N,,хаалһ
439,Straße::N,,зам
440,Dorf::N,,хотн
441,Stadt::N,,балһсн
442,Brief::N,,бичг
443,Buch::N,,дегтр
444,Buchstabe::N,,үзг
445,Zeitung::N,,газет
446,Leben::N,,җирһл
447,Tod::N,,үкл
448,Tod::N,,өңгрлһн
449,Grab::N,,оршалһна нүкн
450,Kirche::N,,чонҗ
451,Sünde::N,,нүл
452,Sünde::N,,килнц
453,Gott::N,,бурхн
454,Arbeiter::N,,көдлмшч
455,Chef::N,,толһач
456,Meister::N,,урн
457,Arzt::N,,эмч
458,Lehrer::N,,багш
459,Geld::N,,мөңгн
460,Geschäft::N,,көдлмш
461,Laden::N,,лавк
462,Preis::N,,үн
463,Ware::N,,эд-тавр
464,Nutzen::N,,олз
465,Reichtum::N,,зөөр
466,Welt::N,,орчлң
467,Welt::N,,делкә
468,Land::N,,орн-нутг
469,Staat::N,,государств
470,König::N,,хан
471,Macht::N,,йосн
472,Grenze::N,,меҗә
473,Krieg::N,,дән
474,Feind::N,,дәәсн
475,Gewalt::N,,күч һарһлһн
476,Kampf::N,,ноолдан
477,Kampf::N,,бәрлдлһн
478,Bogen[Waffe]::N,,саадг
479,Pfeil::N,,сумн
480,Gewehr::N,,бу
481,Fehler::N,,алдг
482,Lüge::N,,худл
483,Schaden::N,,хорлт
484,Unglück::N,,гүрм
485,Schuld::N,,гем
486,Schuld::N,,буру
487,Alter::N,,насн
488,Schluss::N,,чилгч
489,Zeit::N,,цаг
490,Tag::N,,өдр
491,Morgen::N,,өрүн
492,Mittag::N,,үд
493,Abend::N,,асхн
494,Nacht::N,,сө
495,Woche::N,,долан хонг
496,Monat::N,,сар
497,Jahr::N,,җил
498,Frühling::N,,хавр
499,Sommer::N,,зун
500,Herbst::N,,намр
501,Winter::N,,үвл
502,Januar::N,,январь
503,Februar::N,,февраль
504,März::N,,март
505,März::N,,моһа сар
506,April::N,,апрель
507,Mai::N,,май
508,Juni::N,,июнь
509,Juni::N,,мөчн сар
510,Juli::N,,июль
511,August::N,,август
512,September::N,,һаха сар
513,Oktober::N,,октябрь
514,November::N,,ноябрь
515,November::N,,үкр сар
516,Dezember::N,,бар сар
517,Montag::N,,понедельник
518,Dienstag::N,,вторник
519,Mittwoch::N,,среда
520,Mittwoch::N,,үлмҗ өдр
521,Donnerstag::N,,четверг
522,Donnerstag::N,,пүрвә өдр
523,Freitag::N,,пятниц
524,Samstag::N,,суббот
525,Sonntag::N,,нарн өдр
526,Sonntag::N,,воскресень
527,groß::A,,ик
528,klein::A,,бичкн
529,lang::A,,ут
530,kurz::A,,оһтр
531,breit::A,,өргн
532,schmal::A,,уутьхн
533,dicht::A,,нигт
534,dick[Gegenstand]::A,,зузан
535,dünn::A,,нимгн
536,fein::A,,нәрхн
537,fest::A,,бат
538,flach::A,,хавтха
539,glatt::A,,тегш
540,glatt::A,,тиньгр
541,hart::A,,хату
542,weich::A,,җөөлн
543,weich::A,,җөөлкн
544,rund::A,,төгрг
545,spitz::A,,шовһр
546,scharf::A,,хурц
547,stumpf::A,,мука
548,schwer::A,,күнд
549,schön::A,,сәәхн
550,heiß::A,,халун
551,warm::A,,дулан
552,kalt::A,,киитн
553,kühl::A,,серүн
554,frisch::A,,серүн
555,feucht::A,,чиигтә
556,nass::A,,чиигтә
557,trocken::A,,хагсу
558,voll::A,,дүүрң
559,leer::A,,сул
560,leer::A,,хоосн
561,offen::A,,секәтә
562,geschlossen::A,,хаалһата
563,sauber::A,,цевр
564,schmutzig::A,,киртә
565,roh::A,,түүкә
566,reif::A,,болсн
567,lecker::A,,әмтәхн
568,süß::A,,әмтәхн
569,bitter::A,,һашун
570,bitter::A,,һашута
571,sauer::A,,ишклң
572,hell::A,,герлтә
573,dunkel::A,,харңһу
574,schwarz::A,,хар
575,weiß::A,,цаһан
576,rot::A,,улан
577,gelb::A,,шар
578,blau::A,,көк
579,grün::A,,көк
580,grau::A,,бор
581,bunt::A,,алг
582,bunt::A,,эрәтә
583,billig::A,,кимд
584,teuer::A,,үнтә
585,wertvoll::A,,үнтә
586,wertvoll::A,,эрднь
587,blind::A,,сохр
588,taub::A,,дүлә
589,kräftig::A,,күчтә
590,stark::A,,чаңһ
591,schwach::A,,күчн тату
592,fett::A,,тарһн
593,schlank::A,,эццн
594,hübsch::A,,көркхн
595,böse::A,,уурта
596,dumm::A,,тенг
597,faul::A,,залху
598,fleißig::A,,кинән
599,fleißig::A,,кинмһә
600,geizig::A,,ховдг
601,klug::A,,ухата
602,geschickt::A,,чадмг
603,lieb::A,,эңкр
604,lustig::A,,сергмҗтә
605,lustig::A,,җирһлтә
606,sanft::A,,номһн
607,hungrig::A,,өлн
608,hungrig::A,,харһнсн
609,krank::A,,өвчтә
610,krank::A,,шалтгта
611,nackt::A,,нүцкн
612,traurig::A,,һундлта
613,lebendig::A,,әмд
614,gut::A,,сән
615,schlecht::A,,му
616,richtig::A,,зөвтә
617,schlimm::A,,җигшүртә
618,wahr::A,,үнн
619,wahr::A,,мөн
620,alt::A,,хуучн
621,neu::A,,шин
622,ehemalig::A,,хуучн
623,alt[Lebewesen]::A,,көгшн
624,jung::A,,баһ
625,arm::A,,угатя
626,reich::A,,байн
627,bekannt::A,,таньл
628,bekannt::A,,таньдг
629,berühmt::A,,туурсн
630,fremd::A,,күүнә
631,verschieden::A,,әдл биш
632,verschieden::A,,йилһәтә
633,nah::A,,өөрхн
634,fern::A,,хол
635,linker::A,,зүн
636,rechter::A,,барун
637,anderer::A,,талдан
638,erster::A,,негдгч
639,zweiter::A,,хойрдгч
640,dritter::A,,һурвдгч
641,letzter::A,,отхн
642,allein::ADV,,һанцарн
643,auf einmal::ADV,,нег дәкҗ
644,zusammen::ADV,,хамдан
645,lange::ADV,,удан
646,plötzlich::ADV,,генткн
647,sofort::ADV,,дарунь
648,später::ADV,,сүүлд
649,jetzt::ADV,,ода
650,heute::ADV,,эндр
651,morgen::ADV,,маңһдур
652,bald::ADV,,дарунь
653,dann::ADV,,дәкәд
654,gestern::ADV,,өцклдүр
655,einst::ADV,,нег саамд
656,damals::ADV,,тиигхд
657,danach::ADV,,тегәд
658,vorher::ADV,,урд
659,zuerst::ADV,,түрүләд
660,einmal::ADV,,нег дәкҗ
661,manchmal::ADV,,зәрмдән
662,oft::ADV,,хара биш
663,oft::ADV,,хатяр биш
664,oft::ADV,,дару-дарунь
665,immer::ADV,,оньдинд
666,niemals::ADV,,кезә чмгн биш
667,hier::ADV,,энд
668,hier::ADV,,энүнд
669,hierhin::ADV,,нааран
670,von hier::ADV,,эндәс
671,dort::ADV,,тенд
672,dorthin::ADV,,тиигән
673,geradeaus::ADV,,шуд
674,vorwärts::ADV,,уралан
675,rückwärts::ADV,,гедргән
676,zurück::ADV,,хәрү
677,unten::ADV,,дор
678,hinab::ADV,,дор
679,hinab::ADV,,доракшан
680,oben::ADV,,деер
681,hinauf::ADV,,өөдән
682,hinauf::ADV,,деер
683,überall::ADV,,альд болв чигн
684,nicht::ADV,,эс
685,nicht::ADV,,биш
686,nicht::ADV,,бичә
687,ein wenig::ADV,,баахн
688,ein wenig::ADV,,баахнар
689,kaum::ADV,,әрә
690,sehr::ADV,,йир
691,so::ADV,,иигҗ
692,noch::ADV,,ода чигн
693,nur::ADV,,һанцхн
694,schon::ADV,,одх
695,wieder::ADV,,бас
696,vergebens::ADV,,киидән
697,vor::PRP,,урд
698,hinter::PRP,,ца
699,unter::PRP,,дор
700,durch::PRP,,ивт
701,durch::PRP,,дундаһур
702,neben::PRP,,хаҗуд
703,zwischen::PRP,,хоорнд
704,wegen::PRP,,көлтә
705,wegen::PRP,,деерәс
706,dies::PRN,,эн
707,das::PRN,,тер
708,alles::PRN,,цуһар
709,ich::PRN,,би
710,du::PRN,,чи
711,er::PRN,,тер
712,wir::PRN,,мадн
713,ihr::PRN,,та
714,sie::PRN,,тедн
715,was::FPRN,,юн
716,wer::FPRN,,кен
717,wo::FADV,,хама
718,wohin::FADV,,хамаран
719,wie::FADV,,яһҗ
720,wie::FADV,,яһад
721,warum::FADV,,юңгад
722,wieviel::FNUM,,кедү
723,eins::NUM,,негн
724,zwei::NUM,,хойр
725,drei::NUM,,һурвн
726,vier::NUM,,дөрвн
727,fünf::NUM,,тавн
728,sechs::NUM,,зурһан
729,sieben::NUM,,долан
730,acht::NUM,,нәәмн
731,neun::NUM,,йисн
732,zehn::NUM,,арвн
733,elf::NUM,,арвн негн
734,zwölf::NUM,,арвн хойр
735,zwanzig::NUM,,хөрн
736,dreißig::NUM,,һучн
737,vierzig::NUM,,дөчн
738,fünfzig::NUM,,тәвн
739,sechzig::NUM,,җирн
740,siebzig::NUM,,далн
741,achtzig::NUM,,найн
742,neunzig::NUM,,йирн
743,hundert::NUM,,зун
744,tausend::NUM,,миңһн
745,und::CNJ,,болн
746,oder::CNJ,,эс гиҗ
747,oder::CNJ,,эс гихлә
748,stehen::V,,зогсх
749,sitzen::V,,суух
750,liegen::V,,кевтх
751,hängen::V,,өлгәтә бәәх
752,werden::V,,болх
753,passieren::V,,болх
754,beginnen::V,,эклх
755,enden::V,,төгсх
756,wechseln::V,,хүврх
757,aufgehen[Sonne]::V,,һарх
758,untergehen[Sonne]::V,,орх
759,untergehen[Sonne]::V,,сүүрлх
760,scheinen[Sonne]::V,,герлтх
761,donnern::V,,күрҗңнх
762,wehen::V,,сальклх
763,strömen::V,,һооҗх
764,fließen::V,,урсх
765,sich drehen::V,,эргх
766,schwanken::V,,дәәвлх
767,schwingen::V,,нәәхлх
768,fallen::V,,унх
769,fallen::V,,киисх
770,brennen::V,,шатх
771,rauchen::V,,ута һарһх
772,regnen::V,,орх
773,gefrieren::V,,мөстх
774,tauen::V,,хәәлх
775,schmelzen::V,,хәәлх
776,schmelzen::V,,хәәлгдх
777,trocknen::V,,эврх
778,sieden::V,,буслх
779,faulen::V,,үмкәрх
780,verfaulen::V,,илҗрх
781,reißen::V,,тасрх
782,versinken::V,,чивх
783,vergehen::V,,болх
784,erscheinen::V,,һарх
785,verschwinden::V,,уга болх
786,sinken::V,,татгдх
787,abnehmen::V,,хасгдх
788,zunehmen::V,,өсх
789,steigen::V,,немх
790,wachsen::V,,өсх
791,wachsen::V,,урһх
792,glänzen::V,,гилвкх
793,funkeln::V,,цәклх
794,lärmen::V,,шууглдх
795,läuten::V,,хоңх
796,klingeln::V,,җиңнулх
797,klirren::V,,җиңнх
798,brausen::V,,догшрхх
799,rauschen::V,,сарҗңнх
800,klingen::V,,ә һарх
801,bellen::V,,хуцх
802,heulen::V,,уульх
803,blasen::V,,үләх
804,pfeifen::V,,ишкрх
805,schreien::V,,хәәкрх
806,stöhnen::V,,түңшх
807,zittern::V,,дагҗннх
808,leben::V,,бәәх
809,geboren werden::V,,төрх
810,atmen::V,,әмсхлх
811,trinken::V,,уух
812,essen::V,,идх
813,schlucken::V,,зальгх
814,müde werden::V,,көшх
815,einschlafen::V,,унтх
816,schlafen::V,,нөөрсх
817,aufwachen::V,,серх
818,aufstehen::V,,босх
819,sich erholen::V,,амрх
820,krank werden::V,,гемтх
821,krank sein::V,,шалтглх
822,schmerzen::V,,өвдх
823,husten::V,,ханях
824,genesen::V,,эдгх
825,sterben::V,,үкх
826,sterben::V,,өңгрх
827,umkommen::V,,үкх
828,sich bewegen::V,,көдлх
829,sich bewegen::V,,көндрх
830,sich rühren::V,,көндрх
831,sich erheben::V,,босх
832,sich setzen::V,,суух
833,hinfallen::V,,унх
834,hinfallen::V,,киисх
835,laufen::V,,йовх
836,schreiten::V,,алхх
837,spazierengehen::V,,сергҗ йовх
838,eilen::V,,шулудх
839,sich beeilen::V,,адһх
840,sich beeilen::V,,шамдх
841,sausen::V,,хурдлх
842,sausen::V,,йир_хурдар_гүүх
843,sausen::V,,йир_хурдар_йовх
844,rennen::V,,гүүх
845,springen::V,,һәрәдх
846,klettern::V,,давшх
847,schaukeln::V,,дүүдңндх
848,kriechen::V,,мөлкх
849,schwimmen::V,,усчх
850,tauchen::V,,булхх
851,rudern::V,,хәәвдх
852,fahren::V,,йовх
853,fliegen::V,,нисх
854,gehen::V,,йовх
855,weggehen::V,,йовх
856,weggehen::V,,одх
857,weggehen::V,,һарх
858,weggehen::V,,мөрлх
859,abfahren::V,,мордх
860,anhalten::V,,зогсх
861,hineingehen::V,,орх
862,eintreten::V,,орх
863,kommen::V,,ирх
864,ankommen::V,,ирх
865,zurückkommen::V,,орх
866,bleiben::V,,бәәх
867,warten::V,,күләх
868,erwarten::V,,күләх
869,suchen::V,,хәәх
870,finden::V,,олх
871,versuchen::V,,седх
872,vorbereiten::V,,белдх
873,lieben::V,,дурлх
874,mögen::V,,таассгдх
875,lachen::V,,инәх
876,rühren::V,,уйрах
877,weinen::V,,уульх
878,schimpfen::V,,харах
879,sich ärgern::V,,уурлх
880,sich fürchten::V,,әәх
881,fürchten::V,,әәх
882,fürchten::V,,сүрдх
883,fliehen::V,,зулх
884,flüchten::V,,орһх
885,flüchten::V,,зулх
886,sehen::V,,үзх
887,anschauen::V,,харх
888,ansehen::V,,хәләх
889,ansehen::V,,үзх
890,hören::V,,соңсх
891,zuhören::V,,соңсх
892,probieren::V,,амсх
893,riechen::V,,үнрчлх
894,fühlen::V,,медх
895,scheinen::V,,болҗ медгдх
896,scheinen::V,,миниһәр болхла
897,scheinen::V,,болад бәәх
898,zu sehen sein::V,,үзгдх
899,vernehmen::V,,соңсх
900,frieren::V,,даарх
901,tun::V,,кех
902,können::V,,чадх
903,wollen::V,,дурлх
904,anfangen::V,,эклх
905,beenden::V,,дуусх
906,aufhören::V,,уурх
907,gelingen::V,,бүтх
908,gelingen::V,,күцәх
909,geraten::V,,болх
910,öffnen::V,,секх
911,schließen::V,,хаах
912,stellen::V,,тәвх
913,setzen::V,,суулһх
914,legen::V,,тәвх
915,berühren::V,,көндәх
916,verbinden::V,,боох
917,bedecken::V,,хучх
918,bedecken::V,,бүркх
919,aufhängen::V,,өлгх
920,anzünden::V,,асах
921,anzünden::V,,шатах
922,aufheben::V,,өөдән өргх
923,zurücklassen::V,,үлдәх
924,verlieren::V,,геех
925,fallen lassen::V,,алдх
926,machen::V,,кех
927,herstellen::V,,кех
928,bauen::V,,тосхх
929,reparieren::V,,ясх
930,verbessern::V,,сәәрүлх
931,ändern::V,,хүврәх
932,graben::V,,малтх
933,beugen::V,,нуһлх
934,biegen::V,,матилһх
935,drehen::V,,эргүлх
936,wenden::V,,көмрх
937,wenden::V,,эргүлх
938,umdrehen::V,,эргүлх
939,heben::V,,өргх
940,heben::V,,деер өргх
941,hochheben::V,,өргх
942,ergreifen::V,,бәрх
943,halten::V,,бәрх
944,drücken::V,,шахх
945,schieben::V,,түлкх
946,kratzen::V,,мааҗх
947,lecken::V,,долах
948,beißen::V,,хазх
949,abreißen::V,,таслх
950,abschneiden::V,,тәәрх
951,binden::V,,боох
952,stecken::V,,шаах
953,stecken::V,,хатхх
954,brechen::V,,хамхлх
955,klopfen::V,,цокх
956,hauen::V,,цокх
957,kleben::V,,наах
958,reiben::V,,зүлгх
959,streichen::V,,наах
