,Concept_ID,ab,hu
740,plötzlich::ADV,иаалырҟьаны,hirtelen
741,plötzlich::ADV,иаалырҟьаны,egyszerre
742,sofort::ADV,иаразнакҵәҟьа,rögtön
743,sofort::ADV,иаразнакҵәҟьа,tüstént
744,später::ADV,уажəшьҭаншəа,későn
745,jetzt::ADV,уажәы,most
746,heute::ADV,иахьа,ma
747,morgen::ADV,уаҵәы,holnap
748,bald::ADV,иласны,majd
749,bald::ADV,иласны,nemsokára
750,dann::ADV,нас,akkor
751,gestern::ADV,иацы,tegnap
752,einst::ADV,зны,hajdan
753,damals::ADV,усҟан,akkor
754,damals::ADV,усҟан,akkoriban
755,danach::ADV,нас,azután
756,vorher::ADV,уаанӡа,előbb
757,zuerst::ADV,азнаказы,először
758,zuerst::ADV,аҧхьа,először
759,einmal::ADV,зны,egyszer
760,manchmal::ADV,зны-зынла,néha
761,manchmal::ADV,зны-зынла,olykor
762,oft::ADV,лассы-лассы,sokszor
763,immer::ADV,енагь,mindig
764,immer::ADV,еснагь,mindig
765,niemals::ADV,ианакəызаалак,sohasem
766,hier::ADV,ара,itt
767,hier::ADV,абра,itt
768,hier::ADV,араҟа,itt
769,hierhin::ADV,ара,erre
770,hierhin::ADV,араҟа,erre
771,von hier::ADV,арантә,innen
772,dort::ADV,уа,ott
773,dorthin::ADV,уахь,oda
774,dorthin::ADV,анахь,oda
775,geradeaus::ADV,ишиашоу,egyenesen
776,vorwärts::ADV,ҕхьаҟа,előre
777,rückwärts::ADV,шьҭахьла,hátrafelé
778,zurück::ADV,шьҭахьҟа,hátra
779,zurück::ADV,шьҭахьҟа,vissza
780,unten::ADV,лбаа,alul
781,hinab::ADV,алада,le
782,hinab::ADV,алада,lefelé
783,oben::ADV,хыхь,fenn
784,oben::ADV,хыхь,felül
785,hinauf::ADV,аҩада,fel
786,hinauf::ADV,аҩада,felfelé
787,überall::ADV,зегьынцьара,mindenütt
788,nicht::ADV,-м,nem
789,ein wenig::ADV,ҕыҭк,egy kicsit
790,kaum::ADV,аарлаҳәа,alig
791,kaum::ADV,афергьҳәа,alig
792,sehr::ADV,даара,nagyon
793,so::ADV,ас,úgy
794,so::ADV,абас,úgy
795,noch::ADV,макьана,még
796,nur::ADV,заҵәык,csak
797,nur::ADV,заҵәык,csupán
798,schon::ADV,уажәшьҭа,már
799,schon::ADV,аиҳа ипоу,már
800,wieder::ADV,ҿыц,ismét
801,wieder::ADV,ҿыц,megint
802,wieder::ADV,дырҩегь,ismét
803,wieder::ADV,дырҩегь,megint
804,wieder::ADV,дырҩегьых,ismét
805,wieder::ADV,дырҩегьых,megint
806,vergebens::ADV,баша,hiába
807,vor::PRP,аҕхьа,előtt
808,hinter::PRP,нхыҵ,mögött
809,unter::PRP,амҵа,alatt
810,unter::PRP,амҵан,alatt
811,neben::PRP,ааигуара,mellett
812,zwischen::PRP,абжьара,között
813,wegen::PRP,-иззы,miatt
814,wegen::PRP,-иззы,végett
815,wegen::PRP,-ҟнытә,miatt
816,wegen::PRP,-ҟнытә,végett
817,dies::PRN,ари,ez
818,dies::PRN,абри,ez
819,das::PRN,Абни,az
820,das::PRN,убри,az
821,alles::PRN,зегьы,minden
822,ich::PRN,са,én
823,ich::PRN,сара,én
824,du::PRN,бара,te
825,er::PRN,иара,ő
826,wir::PRN,ҳара,mi
827,ihr::PRN,шәара,ti
828,sie::PRN,дара,ők
829,wer::FPRN,дарбан,ki
830,wo::FADV,иабыкуу,hol
831,wo::FADV,аба-,hol
832,wo::FADV,ахь-,hol
833,wohin::FADV,иабыкуу,hova
834,wohin::FADV,аба-,hova
835,wohin::FADV,ахь-,hova
836,wie::FADV,-шҕа,hogy
837,wie::FADV,-шҕа,hogyan
838,warum::FADV,избан,miért
839,wieviel::FNUM,заҟа,hány
840,wieviel::FNUM,заҟа,mennyi
841,eins::NUM,акы,egy
842,eins::NUM,аӡәы,egy
843,zwei::NUM,ҩба,kettő
844,drei::NUM,хҕа,három
845,vier::NUM,ҕшьба,négy
846,fünf::NUM,хəба,öt
847,sechs::NUM,фба,hat
848,sieben::NUM,Бжьба,hét
849,acht::NUM,ааба,nyolc
850,neun::NUM,жәба,kilenc
851,zehn::NUM,жәаба,tíz
852,elf::NUM,жәеизатәи,tizenegy
853,zwölf::NUM,жәаҩа,tizenkettő
854,zwanzig::NUM,ҩажәа,húsz
855,dreißig::NUM,ҩажәижәабатәи,harminc
856,vierzig::NUM,ҩынҩажәа,negyven
857,fünfzig::NUM,ҩынҩажәеижәаба,ötven
858,sechzig::NUM,хынҩажәа,hatvan
859,siebzig::NUM,хынҩажәижәаба,hetven
860,achtzig::NUM,ҕшьынҩажәа,nyolcvan
861,neunzig::NUM,ҕшьынҩажәижәаба,kilencven
862,hundert::NUM,шәкы,száz
863,tausend::NUM,зқьы,ezer
864,und::CNJ,-и,és
865,und::CNJ,-и,meg
866,oder::CNJ,ма,vagy
867,stehen::V,агылазаара,áll
868,sitzen::V,атəара,ül
869,sitzen::V,атəа(заа)ра,ül
870,liegen::V,аиара,fekszik
871,hängen::V,акнаҳара,függ
872,werden::V,аҟалара,lesz
873,passieren::V,аҟалара,történik
874,beginnen::V,алагара,kezdődik
875,enden::V,алгара,végződik
876,enden::V,алгара,befejeződik
877,wechseln::V,аҽыҧсахра,változik
878,aufgehen[Sonne]::V,агылара,kel
879,aufgehen[Sonne]::V,ахашлара,kel
880,aufgehen[Sonne]::V,аҩаҵхахара,kel
881,untergehen[Sonne]::V,аҭашəара,lemegy
882,scheinen[Sonne]::V,акаҧхара,süt
883,donnern::V,адыдра,dörög
884,wehen::V,асра,fúj
885,strömen::V,акаҭəара,áramlik
886,fließen::V,ацара,folyik
887,sich drehen::V,ахагьежьра,forog
888,schwanken::V,аҵысра,inog
889,schwanken::V,аҵысра,ingadozik
890,schwingen::V,ахызазара,leng
891,schwingen::V,акьаандара,leng
892,fallen::V,акаҳара,esik
893,brennen::V,абылра,ég
894,rauchen::V,ахылҵра,füstöl
895,regnen::V,аура,esik
896,gefrieren::V,аҵаара,megfagy
897,tauen::V,аӡҭра,olvad
898,schmelzen::V,ақəӡыҭра,olvad
899,schmelzen::V,ақəӡыҭра,elolvad
900,schmelzen::V,аҭəара,olvad
901,schmelzen::V,аҭəара,elolvad
902,trocknen::V,абара,szárad
903,sieden::V,ашра,forr
904,faulen::V,абаара,rothad
905,verfaulen::V,абаара,elrothad
906,verfaulen::V,абаара,megrothad
907,verfaulen::V,аилашра,elrothad
908,verfaulen::V,аилашра,megrothad
909,reißen::V,аҧжəара,szakad
910,versinken::V,аӡааҟəрылара,süllyed
911,versinken::V,аӡааҟəрылара,elsüllyed
912,vergehen::V,ацара,múlik
913,vergehen::V,ацара,elmúlik
914,erscheinen::V,ацəырҵра,feltűnik
915,erscheinen::V,ацəырҵра,megjelenik
916,verschwinden::V,аҵашəкəара,letűnik
917,sinken::V,атəара,süllyed
918,sinken::V,алаҟəра,süllyed
919,abnehmen::V,ацӡаара,apad
920,abnehmen::V,ацӡаара,csökken
921,abnehmen::V,аиҵалара,apad
922,abnehmen::V,аиҵалара,csökken
923,zunehmen::V,аҽырҭбаара,növekszik
924,zunehmen::V,аҽырҭбаара,gyarapszik
925,zunehmen::V,аиҵыҵра,növekszik
926,zunehmen::V,аиҵыҵра,gyarapszik
927,zunehmen::V,арацəахара,növekszik
928,zunehmen::V,арацəахара,gyarapszik
929,steigen::V,азҳара,emelkedik
930,steigen::V,ашьҭыҵра,emelkedik
931,steigen::V,адухара,emelkedik
932,steigen::V,ацлара,emelkedik
933,wachsen::V,азҳара,nő
934,wachsen::V,азҳара,terem
935,wachsen::V,азҳара,növekszik
936,glänzen::V,ацыр-цырра,ragyog
937,glänzen::V,ацыр-цырра,fénylik
938,glänzen::V,ацыҩ-цыҩра,ragyog
939,glänzen::V,ацыҩ-цыҩра,fénylik
940,glänzen::V,аказказра,ragyog
941,glänzen::V,аказказра,fénylik
942,funkeln::V,ашап-шапра,csillog
943,funkeln::V,ашап-шапра,tündöklik
944,funkeln::V,ацым-цымра,csillog
945,funkeln::V,ацым-цымра,tündöklik
946,lärmen::V,ашьҭыбжьгара,lármázik
947,lärmen::V,аҕьҕьаҳәа аилалара,lármázik
948,läuten::V,аҵəҵəасра,cseng
949,klingeln::V,аҵəҵəасра,csenget
950,klirren::V,ахьархьарра,csörömpöl
951,klirren::V,архьархьарра,csörömpöl
952,brausen::V,аилаҽҽара,zúg
953,brausen::V,аилаҽҽара,morajlik
954,brausen::V,еилашуера,zúg
955,brausen::V,еилашуера,morajlik
956,klingen::V,агара,hangzik
957,klingen::V,ашьҭыбжь гара,hangzik
958,bellen::V,ашра,ugat
959,heulen::V,ауура,bőg
960,heulen::V,ауура,üvölt
961,blasen::V,аҭəҳəара,fúj
962,pfeifen::V,ашəшəра,fütyül
963,schreien::V,аҳəҳəара,kiált
964,schreien::V,аҳəҳəара,kiabál
965,schreien::V,ахəаара,kiált
966,schreien::V,ахəаара,kiabál
967,schreien::V,аҟаара,kiált
968,schreien::V,аҟаара,kiabál
969,stöhnen::V,ақьра,nyög
970,zittern::V,аҵыс-ҵысра,remeg
971,zittern::V,аҵыс-ҵысра,reszket
972,leben::V,аҟазаара,él
973,geboren werden::V,Аира,születik
974,atmen::V,аҕсыҕ лагаҩагара,lélegzik
975,trinken::V,ажəра,iszik
976,essen::V,акрыфара,eszik
977,schlucken::V,албаадара,nyel
978,müde werden::V,ааҕсара,elfárad
979,müde werden::V,ааҕсара,kifárad
980,einschlafen::V,ацəара,elalszik
981,schlafen::V,ацəазаара,alszik
982,aufwachen::V,аҿыхара,felébred
983,aufstehen::V,Агəылҵра,felkel
984,sich erholen::V,аҧсшьара,pihen
985,krank werden::V,ачмазаҩхара,megbetegedik
986,krank werden::V,ачмазаҩхара,belebetegszik
987,krank sein::V,аҳəарҧсарра,betegeskedik
988,schmerzen::V,ахьра,fáj
989,husten::V,аимҳәара,köhög
990,genesen::V,абзиахара,meggyógyul
991,genesen::V,аӷəӷəахара,meggyógyul
992,sterben::V,аҧсра,hal
993,umkommen::V,аҭахара,elpusztul
994,sich bewegen::V,аиҭаҵра,mozog
995,sich rühren::V,ақəацара,mozdul
996,sich erheben::V,аҩагылара,feláll
997,sich erheben::V,аҩагылара,felemelkedik
998,sich setzen::V,атəара,ül
999,sich setzen::V,атəара,leül
1000,hinfallen::V,акаҳара,bukik
1001,hinfallen::V,акаҳара,elesik
1002,laufen::V,аныҟəара,jár
1003,schreiten::V,ашьаҿа еихгара,lép
1004,spazierengehen::V,анеи-ааира,sétál
1005,eilen::V,аццакра,siet
1006,sich beeilen::V,аццакра,siet
1007,sausen::V,аҧырра,robog
1008,sausen::V,иҭрысны,robog
1009,sausen::V,ишьҭҟьаны ацара,robog
1010,rennen::V,аҩра,fut
1011,rennen::V,аҩра,szalad
1012,springen::V,аҧара,ugrik
1013,klettern::V,ақəлара,kúszik
1014,schaukeln::V,аҟəараҟəанҽара,hintázik
1015,kriechen::V,аҳəазара,kúszik
1016,schwimmen::V,аӡсара,úszik
1017,tauchen::V,ахəӡааҵəира,merül
1018,rudern::V,аҵшьра,evez
1019,fahren::V,акала,jár
1020,fahren::V,акала,megy
1021,fahren::V,акала,utazik
1022,fliegen::V,аҧырра,száll
1023,gehen::V,аиҭаҵра,megy
1024,weggehen::V,ацара,elmegy
1025,abfahren::V,адəықəлара,indul
1026,abfahren::V,ацара,indul
1027,anhalten::V,ааныргылара,megáll
1028,hineingehen::V,аҭалара,bemegy
1029,eintreten::V,аҩналара,belép
1030,kommen::V,аара,jön
1031,kommen::V,ааира,jön
1032,ankommen::V,ааира,érkezik
1033,ankommen::V,ааира,megérkezik
1034,ankommen::V,аара,érkezik
1035,ankommen::V,аара,megérkezik
1036,ankommen::V,анеира,érkezik
1037,ankommen::V,анеира,megérkezik
1038,zurückkommen::V,азыхынҳəра,visszajön
1039,bleiben::V,аанхара,marad
1040,bleiben::V,аанхара,megmarad
1041,bleiben::V,анхара,marad
1042,bleiben::V,анхара,megmarad
1043,bleiben::V,аангылара,marad
1044,bleiben::V,аангылара,megmarad
1045,warten::V,азҧшзаара,vár
1046,warten::V,азҧшзаара,várakozik
1047,erwarten::V,азҧшра,vár
1048,erwarten::V,азҧшра,megvár
1049,suchen::V,ашьҭазаара,kutat
1050,finden::V,аҧшаара,talál
1051,versuchen::V,аҽазкра,megpróbál
1052,versuchen::V,аҽазкра,megkísérel
1053,vorbereiten::V,армазеира,előkészít
1054,lieben::V,абзиабара,szeret
1055,mögen::V,агəаҧхара,szeret
1056,lachen::V,аччара,nevet
1057,rühren::V,арҵəуара,mozdít
1058,weinen::V,аҵəуара,sír
1059,schimpfen::V,ацəҳара,szid
1060,schimpfen::V,ацəҳара,szitkozódik
1061,sich ärgern::V,агəаара,mérgelődik
1062,sich ärgern::V,агəаара,bosszankodik
1063,sich fürchten::V,аӡыӡара,fél
1064,sich fürchten::V,аӡыӡара,retteg
1065,fürchten::V,ацəшəара,fél
1066,fliehen::V,абналара,menekül
1067,fliehen::V,ацəцара,menekül
1068,flüchten::V,абналара,elmenekül
1069,flüchten::V,ацəцара,elmenekül
1070,sehen::V,абара,néz
1071,anschauen::V,ахəаҧшра,megnéz
1072,ansehen::V,ахəаҧшра,néz
1073,ansehen::V,ахəаҧшра,ránéz
1074,ansehen::V,ахəаҧшра,megnéz
1075,hören::V,аҳара,hall
1076,zuhören::V,азыӡырҩра,hallgat
1077,zuhören::V,азыӡырҩра,meghallgat
1078,probieren::V,аҧышəара,kóstol
1079,probieren::V,аҧышəара,megkóstol
1080,riechen::V,афыҩра,szagol
1081,fühlen::V,анырра,érez
1082,fühlen::V,ацәакырра,érez
1083,scheinen::V,шәа,tűnik
1084,scheinen::V,шәа,látszik
1085,scheinen::V,аацәырҵа,tűnik
1086,scheinen::V,аацәырҵа,látszik
1087,vernehmen::V,аҳара,hall
1088,frieren::V,ашəра,fázik
1089,frieren::V,аҵаара,fázik
1090,tun::V,аҟаҵара,csinál
1091,tun::V,аҟаҵара,cselekszik
1092,können::V,алшара,tud
1093,wollen::V,аҭахра,akar
1094,anfangen::V,алагара,kezd
1095,beenden::V,алгара,befejez
1096,aufhören::V,аҟəыҵра,megszűnik
1097,gelingen::V,аура,sikerül
1098,gelingen::V,аманшəалахара,sikerül
1099,gelingen::V,алҵра,sikerül
1100,geraten::V,нзаарын,kerül
1101,geraten::V,нзаарын,jut
1102,öffnen::V,аартра,nyit
1103,öffnen::V,аартра,kinyit
1104,schließen::V,аркра,csuk
1105,schließen::V,аркра,becsuk
1106,stellen::V,аргылара,állít
1107,stellen::V,аргылара,helyez
1108,setzen::V,артəара,ültet
1109,setzen::V,артəара,helyez
1110,legen::V,ақəҵара,tesz
1111,legen::V,ақəҵара,fektet
1112,berühren::V,акьысра,érint
1113,berühren::V,алакьысра,érint
1114,verbinden::V,аҿаҳəара,beköt
1115,verbinden::V,аҿаҳəара,összeköt
1116,bedecken::V,ақəршəра,betakar
1117,bedecken::V,ақəршəра,beborít
1118,aufhängen::V,акнаҳара,felakaszt
1119,anzünden::V,аркра,gyújt
1120,anzünden::V,аркра,meggyújt
1121,aufheben::V,ашьҭыхра,felemel
1122,zurücklassen::V,аныжьра,hátrahagy
1123,verlieren::V,ацəыӡра,veszít
1124,verlieren::V,ацəыӡра,elveszít
1125,fallen lassen::V,ацəкаҳара,elejt
1126,machen::V,ачаҧара,tesz
1127,machen::V,ачаҧара,csinál
1128,herstellen::V,аиҵдара,gyárt
1129,herstellen::V,аиҵдара,előállít
1130,bauen::V,аргылара,épít
1131,reparieren::V,арҽеира,javít
1132,reparieren::V,арҽеира,kijavít
1133,reparieren::V,арҽеира,megjavít
1134,verbessern::V,аиҕьтəра,megjavít
1135,ändern::V,аҧсахра,változtat
1136,ändern::V,аҧсахра,megváltoztat
1137,graben::V,ажра,ás
1138,beugen::V,арҟəра,meghajt
1139,beugen::V,архəара,meghajt
1140,biegen::V,арҟəра,hajlít
1141,biegen::V,архəара,hajlít
1142,drehen::V,аргьежьра,forgat
1143,umdrehen::V,аарҳәра,megfordít
1144,umdrehen::V,аарҳәра,megforgat
1145,heben::V,аҩахара,emel
1146,heben::V,араҳара,emel
1147,hochheben::V,ахагалара,felemel
1148,hochheben::V,ашьҭҳəара,felemel
1149,halten::V,акра,tart
1150,drücken::V,ақəрӷəӷəара,nyom
1151,drücken::V,ақəрӷəӷəара,megnyom
1152,schieben::V,аҵгəара,tol
1153,schieben::V,агəара,tol
1154,kratzen::V,ацəҟьара,vakar
1155,lecken::V,арбзара,nyal
1156,beißen::V,ацҳара,harap
1157,abreißen::V,амжəара,letép
1158,abschneiden::V,ахҵəара,levág
1159,abschneiden::V,аҿахҵəара,levág
1160,binden::V,аҿаҳəара,köt
1161,binden::V,аҿаҳəара,kötöz
1162,stecken::V,алаҵара,dug
1163,brechen::V,аҧҵəара,tör
1164,brechen::V,аҧҵəара,eltör
1165,klopfen::V,асра,kopogtat
1166,hauen::V,ақəкшара,vág
1167,hauen::V,ақəкшара,levág
1168,kleben::V,аҷабра,tapaszt
1169,reiben::V,арҟəыҷра,dörzsöl
1170,reiben::V,арҟəыҷра,súrol
1171,streichen::V,ахьшьра,simít
1172,schleifen::V,ахра,fen
1173,schleifen::V,ахра,csiszol
1174,schleifen::V,ахра,köszörül
1175,schneiden::V,аҧҟара,vág
1176,schneiden::V,аҧҟара,szel
1177,schneiden::V,аҧҟара,metsz
1178,rütteln::V,арҵысра,ráz
1179,schütteln::V,аршəшəара,ráz
1180,schütteln::V,аршəшəара,megráz
1181,schwenken::V,аҟьара,lóbál
1182,schwenken::V,аҟьара,lobogtat
1183,schütten::V,аҭаҭəара,önt
1184,füllen::V,арҭəра,tölt
1185,füllen::V,арҭəра,megtölt
1186,einwickeln::V,алаҳəара,becsavar
1187,tragen::V,аҩагара,hord
1188,schleppen::V,арҳəазара,vonszol
1189,ziehen::V,ахара,húz
1190,aufbewahren::V,аҵəахра,megőriz
1191,werfen::V,аршəра,dob
1192,werfen::V,аршəра,hajít
1193,fangen::V,акра,fog
1194,packen::V,анкра,megragad
1195,packen::V,аҵкаара,megragad
1196,verstecken::V,аҵəахра,eldug
1197,verstecken::V,аҵəахра,elrejt
1198,teilen::V,ашара,oszt
1199,teilen::V,ашара,megoszt
1200,schicken::V,ашьҭра,küld
1201,bringen::V,аагара,hoz
1202,bringen::V,аагара,visz
1203,hinzufügen::V,ацҵара,hozzáad
1204,bekommen::V,аҧшаара,kap
1205,bekommen::V,аҧшаара,megkap
1206,bekommen::V,архиара,kap
1207,bekommen::V,архиара,megkap
1208,bekommen::V,аура,kap
1209,bekommen::V,аура,megkap
1210,erhalten::V,аиура,kap
1211,erhalten::V,аиура,megkap
1212,nehmen::V,агара,vesz
1213,wählen::V,алҧшаара,választ
1214,auswählen::V,алхра,kiválaszt
1215,behindern::V,аҧырхагахара,akadályoz
1216,behindern::V,аҧырхагахара,gátol
1217,verderben::V,алгара,elront
1218,verderben::V,абжьыхра,elront
1219,verderben::V,аҧхасҭатəра,elront
1220,beschädigen::V,аҧхасҭатəра,rongál
1221,zerbrechen::V,аҧҽра,eltör
1222,zerbrechen::V,аҧҽра,széttör
1223,zerbrechen::V,аҧҽра,kettétör
1224,zerreißen::V,аҧжəара,eltép
1225,zerreißen::V,аҧжəара,széttép
1226,zerstören::V,аилаҧыххаара,elpusztít
1227,verbrennen::V,абылра,éget
1228,verbrennen::V,абылра,eléget
1229,geben::V,аҭара,ad
1230,reichen::V,аҭара,nyújt
1231,schenken::V,аҩгара,ajándékoz
1232,versprechen::V,ақəргəыӷра,ígér
1233,loben::V,арҽхəара,dicsér
1234,küssen::V,агəӡра,csókol
1235,zudecken::V,аҵахҩара,betakar
1236,zudecken::V,ақəршəра,betakar
1237,wecken::V,арҿыхара,kelt
1238,wecken::V,арҿыхара,ébreszt
1239,zeigen::V,арбара,mutat
1240,führen::V,аныҟəгара,visz
1241,führen::V,аныҟəгара,vezet
1242,lehren::V,арҵара,tanít
1243,unterrichten::V,арҧхьара,tanít
1244,aufziehen::V,ааӡара,felnevel
1245,leiten::V,ахагылазаара,vezet
1246,leiten::V,ахагылазаара,vezérel
1247,antreiben::V,арццакра,hajt
1248,lassen::V,арҟаҵара,-tat
1249,lassen::V,арҟаҵара,-at
1250,einladen::V,ааҕхьара,meghív
1251,einladen::V,анаҧхьара,meghív
1252,vereinigen::V,аилаҵара,egyesít
1253,besuchen::V,абара,látogat
1254,treffen::V,аҧылара,talál
1255,sich versammeln::V,аизара,gyülekezik
1256,sich versammeln::V,аизара,összegyűlik
1257,spielen::V,ахəмарра,játszik
1258,singen::V,ашəаҳəара,énekel
1259,tanzen::V,акəашара,táncol
1260,sich trennen::V,аилыҵра,elválik
1261,verlassen::V,акажьра,elhagy
1262,retten::V,Аиқəрхара,ment
1263,bewachen::V,ахьчара,őriz
1264,schützen::V,ацəыхьчара,óv
1265,schützen::V,ацəыхьчара,véd
1266,verteidigen::V,ахьчара,véd
1267,sich schlagen::V,аисра,verekszik
1268,schießen::V,ахысра,lő
1269,siegen::V,аиааира,győz
1270,ärgern::V,аргəаара,bosszant
1271,schlagen::V,асра,üt
1272,schlagen::V,асра,ver
1273,schlagen::V,аҭасра,üt
1274,schlagen::V,аҭасра,ver
1275,stechen::V,алакшара,döf
1276,stechen::V,алакшара,szúr
1277,stoßen::V,агəҭасра,lök
1278,stehlen::V,аӡара,lop
1279,stören::V,аҧырхагахара,zavar
1280,belästigen::V,аргəамҵра,zaklat
1281,verbergen::V,аӡара,rejt
1282,verbergen::V,аӡара,elrejt
1283,täuschen::V,ажьара,megtéveszt
1284,betrügen::V,ажьара,csal
1285,töten::V,ашьра,öl
1286,wohnen::V,анхара,lakik
1287,arbeiten::V,аусура,dolgozik
1288,sammeln::V,аҟəшəара,szed
1289,sammeln::V,аҟəшəара,gyűjt
1290,pflücken::V,аҿыршəара,szed
1291,pflücken::V,аҿыхра,szed
1292,jagen::V,ашəарыцара,vadászik
1293,fischen::V,аҧсыӡ икуеит,halászik
1294,fassen::V,акра,fog
1295,hüten::V,арҳəра,őriz
1296,hüten::V,арҳəра,legeltet
1297,hüten::V,ахьчара,őriz
1298,hüten::V,ахьчара,legeltet
1299,treiben::V,акацара,hajt
1300,anbinden::V,адҳəалара,köt
1301,füttern::V,акырҿаҵара,etet
1302,melken::V,ахьара,fej
1303,hacken::V,аҟəаҟəара,vág
1304,gießen::V,аҵаҭəара,öntöz
1305,reifen::V,ашəра,érik
1306,reifen::V,аҟалара,érik
1307,zubereiten::V,ацура,elkészít
1308,kochen::V,ажəра,főz
1309,backen::V,аӡра,süt
1310,braten::V,аӡра,süt
1311,umrühren::V,аилрыхра,megkever
1312,stricken::V,аҧара,köt
1313,nähen::V,аӡахра,varr
1314,färben::V,ашəра,fest
1315,reinigen::V,арыцқьара,tisztít
1316,waschen::V,аӡәӡәара,mos
1317,abwischen::V,арбара,letöröl
1318,spülen::V,аҭыршара,mosogat
1319,fegen::V,аҧссара,söpör
1320,baden::V,аҽыкəабара,fürdik
1321,sich waschen::V,аҽыӡəӡəара,mosdik
1322,sich waschen::V,аҽыӡəӡəара,mosakszik
1323,ausziehen::V,ашəыхра,levesz
1324,anziehen::V,ашəҵара,felölt
1325,anziehen::V,ашəҵара,felvesz
1326,sich anziehen::V,аҽеилаҳəара,öltözik
1327,sich anziehen::V,аҽеилаҳəара,felöltözik
1328,kämmen::V,аҳəара,fésül
1329,schmücken::V,арҧшӡара,díszít
1330,sagen::V,аҳəара,mond
1331,sprechen::V,ацəажəара,beszél
1332,reden::V,ацəажəара,beszél
1333,reden::V,аицәажәара,beszél
1334,sich unterhalten::V,аицәажәара,beszélget
1335,fragen::V,азҵаара,kérdez
1336,bitten::V,аҳəара,kér
1337,erzählen::V,аҳəара,mesél
1338,erzählen::V,аҳəара,elbeszél
1339,mitteilen::V,азыцҳара,közöl
1340,nennen::V,ахьӡҵара,hív
1341,nennen::V,ахьӡҵара,nevez
1342,rufen::V,азҿыҭра,hív
1343,prahlen::V,аҽхəара,dicsekszik
1344,übersetzen::V,аиҭагара,fordít
1345,denken::V,азхəыцра,gondol
1346,glauben::V,ахаҵара,hisz
1347,bemerken::V,агəаҭара,észrevesz
1348,erkennen::V,адырра,ráismer
1349,erkennen::V,адырра,felismer
1350,begreifen::V,аилкаара,felfog
1351,verstehen::V,аҳара,ért
1352,verstehen::V,аҳара,megért
1353,lernen::V,аҵара,tanul
1354,lernen::V,аҵара,megtanul
1355,wissen::V,адырра,tud
1356,sich erinnern an::V,агəаларшəара,emlékszik
1357,vergessen::V,ахашҭра,felejt
1358,vergessen::V,ахашҭра,elfelejt
1359,messen::V,ашəара,mér
1360,messen::V,ашəара,megmér
1361,zählen::V,аҧхьаӡара,számol
1362,zählen::V,аҧхьаӡара,megszámol
1363,rechnen::V,аҳасабра,számít
1364,lesen::V,аҧхьара,olvas
1365,besitzen::V,амазаара,birtokol
1366,kaufen::V,Аахəара,vesz
1367,kaufen::V,Аахəара,megvesz
1368,verkaufen::V,аҭира,elad
1369,bezahlen::V,ахҭынҵара,fizet
1370,bezahlen::V,ахҭынҵара,kifizet
1371,bezahlen::V,ашəара,fizet
1372,bezahlen::V,ашəара,kifizet
1373,zahlen::V,ашəара,fizet
1374,zahlen::V,ашəара,megfizet
1375,ertragen::V,ачҳара,elbír
1376,ertragen::V,ачҳара,elvisel
1377,Moor::N,,láp
1378,Kralle::N,,karom
1379,Schwarm::N,,raj
1380,Sache::N,,dolog
1381,Menge::N,,sokaság
1382,Menge::N,,mennyiség
1383,Essen::N,,evés
1384,Essen::N,,étkezés
1385,Geschäft::N,,üzlet
1386,Monat::N,,hó
1387,Monat::N,,hónap
1388,Jahr::N,,év
1389,dünn::A,,vékony
1390,roh::A,,nyers
1391,durch::PRP,,át
1392,durch::PRP,,keresztül
1393,was::FPRN,,mi
1394,rauschen::V,,zúg
1395,zu sehen sein::V,,mutatkozik
1396,wenden::V,,fordít
1397,wenden::V,,megfordít
1398,ergreifen::V,,megfog
1399,bewahren::V,,megtart
1400,wünschen::V,,kíván
1401,wiegen::V,,ringat
1402,treten::V,,rúg
1403,kehren::V,,söpör
1404,malen::V,,fest
1405,zeichnen::V,,rajzol
1406,schreiben::V,,ír
1407,beherrschen::V,,ural
