,Concept_ID,ab,mhr
667,sanft::A,ақьыҧш,ны́жылге
668,hungrig::A,амлашь,шу́жышо
669,krank::A,ачымазаҩ,че́рле
670,nackt::A,аҟьантаз,чарама́т
671,traurig::A,алахьеиқəҵага,ойга́н
672,lebendig::A,абза,и́лыше
673,gut::A,абзиа,сай
674,schlecht::A,-хəарҭам,уда́
675,schlecht::A,-хəарҭам,шӱ́кшӧ
676,richtig::A,иашоу,чы́нле
677,schlimm::A,абааҧсы,аля́к
678,schlimm::A,абааҧсы,тыра́н
679,wahr::A,агəҭылса,чы́нле
680,wahr::A,агəҭылса,настоя́щий
681,wahr::A,абзиаҵəҟьа,чы́нле
682,wahr::A,абзиаҵəҟьа,настоя́щий
683,alt::A,Ажə,то́што
684,neu::A,аҿыц,у
685,ehemalig::A,анкьатәи,о́нчычсо
686,ehemalig::A,анкьатәи,онда́кысе
687,alt[Lebewesen]::A,абырг,шо́нто
688,alt[Lebewesen]::A,ақабада,шо́нто
689,alt[Lebewesen]::A,Ажə,шо́нто
690,jung::A,аҟата,са́мырык
691,arm::A,ананамга,нужна́
692,reich::A,абеиа,поя́н
693,bekannt::A,адыр,па́лыме
694,berühmt::A,адыр,лӱ́млӧ
695,fremd::A,атəым,йот
696,verschieden::A,Еиуа-еиҧшым,тӱ́рлӧ
697,nah::A,ааигəа,ли́шыл
698,fern::A,ахара,тора́
699,fern::A,ахара,мӱ́ндыр
700,linker::A,арма,шола́
701,rechter::A,арҕьа,пурла́
702,anderer::A,даҽа,вес
703,anderer::A,даҽа,мо́ло
704,anderer::A,даҽакы,вес
705,anderer::A,даҽакы,мо́ло
706,erster::A,актәи,и́кымше
707,zweiter::A,аҩбатəи,ко́кымшо
708,dritter::A,ахҕатәи,ку́мшо
709,letzter::A,аҵыхəтəантəи,пыта́ртыш
710,allein::ADV,мацара,шкет
711,auf einmal::ADV,зныкала,икана́ште
712,auf einmal::ADV,зныкҟьара,икана́ште
713,zusammen::ADV,аиц...,пырля́
714,lange::ADV,акыраамҭа,кужу́н
715,plötzlich::ADV,иаалырҟьаны,кенета́
716,sofort::ADV,иаразнакҵәҟьа,кызыта́к
717,später::ADV,уажəшьҭаншəа,варара́к
718,jetzt::ADV,уажәы,ы́нде
719,jetzt::ADV,уажәы,кы́зыт
720,heute::ADV,иахьа,та́че
721,morgen::ADV,уаҵәы,эрла́
722,bald::ADV,иласны,вашке́
723,dann::ADV,нас,вара́
724,gestern::ADV,иацы,теҥге́че
725,einst::ADV,зны,икана́
726,damals::ADV,усҟан,туна́м
727,danach::ADV,нас,вара́
728,vorher::ADV,уаанӡа,о́нчыч
729,zuerst::ADV,азнаказы,онда́к
730,zuerst::ADV,аҧхьа,онда́к
731,einmal::ADV,зны,икана́
732,manchmal::ADV,зны-зынла,ка́шын
733,manchmal::ADV,зны-зынла,кокла́н
734,oft::ADV,лассы-лассы,чӱ́чкыдын
735,immer::ADV,енагь,эре́
736,immer::ADV,енагь,ту́тыш
737,immer::ADV,еснагь,эре́
738,immer::ADV,еснагь,ту́тыш
739,niemals::ADV,ианакəызаалак,ок нигуна́м
740,hier::ADV,ара,ты́ште
741,hier::ADV,абра,ты́ште
742,hier::ADV,араҟа,ты́ште
743,hierhin::ADV,ара,ты́шке
744,hierhin::ADV,ара,тыш
745,hierhin::ADV,араҟа,ты́шке
746,hierhin::ADV,араҟа,тыш
747,von hier::ADV,арантә,тыше́ч
748,von hier::ADV,арантә,тыве́ч
749,dort::ADV,уа,ту́што
750,dorthin::ADV,уахь,туш
751,dorthin::ADV,уахь,ту́шко
752,dorthin::ADV,анахь,туш
753,dorthin::ADV,анахь,ту́шко
754,geradeaus::ADV,ишиашоу,вик
755,vorwärts::ADV,ҕхьаҟа,о́нчыко
756,rückwärts::ADV,шьҭахьла,шеҥге́к
757,zurück::ADV,шьҭахьҟа,мӧҥге́ш
758,unten::ADV,лбаа,ӱ́лнӧ
759,unten::ADV,лбаа,йыма́лне
760,hinab::ADV,алада,йыма́к
761,oben::ADV,хыхь,кӱ́шнӧ
762,oben::ADV,хыхь,ӱмба́лне
763,hinauf::ADV,аҩада,кӱ́ш
764,hinauf::ADV,аҩада,кӱ́шкӧ
765,überall::ADV,зегьынцьара,чыла́ вере́
766,nicht::ADV,-м,ок
767,nicht::ADV,-м,о́геш
768,ein wenig::ADV,ҕыҭк,изи́ш
769,kaum::ADV,аарлаҳәа,пыкше́
770,kaum::ADV,афергьҳәа,пыкше́
771,sehr::ADV,даара,чот
772,so::ADV,ас,тыге́
773,so::ADV,абас,тыге́
774,noch::ADV,макьана,а́ле
775,nur::ADV,заҵәык,гына́
776,schon::ADV,уажәшьҭа,ы́нде
777,schon::ADV,аиҳа ипоу,ы́нде
778,wieder::ADV,ҿыц,ада́к
779,wieder::ADV,дырҩегь,ада́к
780,wieder::ADV,дырҩегьых,ада́к
781,vergebens::ADV,баша,ара́м
782,vor::PRP,аҕхьа,о́нчыч
783,hinter::PRP,нхыҵ,шеҥге́лне
784,unter::PRP,амҵа,йыма́лне
785,unter::PRP,амҵан,йыма́лне
786,neben::PRP,ааигуара,вокте́н
787,zwischen::PRP,абжьара,кокла́ште
788,wegen::PRP,-иззы,верч
789,wegen::PRP,-ҟнытә,верч
790,dies::PRN,ари,ти́де
791,dies::PRN,абри,ти́де
792,das::PRN,Абни,са́де
793,das::PRN,убри,са́де
794,alles::PRN,зегьы,чыла́
795,ich::PRN,са,мый
796,ich::PRN,сара,мый
797,du::PRN,бара,тый
798,er::PRN,иара,ту́до
799,wir::PRN,ҳара,ме
800,ihr::PRN,шәара,те
801,sie::PRN,дара,ну́но
802,wer::FPRN,дарбан,кӧ
803,wo::FADV,иабыкуу,куша́н
804,wo::FADV,аба-,куша́н
805,wo::FADV,ахь-,куша́н
806,wohin::FADV,иабыкуу,куш
807,wohin::FADV,иабыкуу,ку́шко
808,wohin::FADV,аба-,куш
809,wohin::FADV,аба-,ку́шко
810,wohin::FADV,ахь-,куш
811,wohin::FADV,ахь-,ку́шко
812,wie::FADV,-шҕа,кузе́
813,warum::FADV,избан,мо
814,warum::FADV,избан,мола́н
815,wieviel::FNUM,заҟа,куна́р
816,eins::NUM,акы,ик
817,eins::NUM,аӡәы,ик
818,zwei::NUM,ҩба,ко́кыт
819,drei::NUM,хҕа,кум
820,vier::NUM,ҕшьба,ныл
821,fünf::NUM,хəба,вич
822,sechs::NUM,фба,куд
823,sieben::NUM,Бжьба,шым
824,acht::NUM,ааба,канда́ш
825,neun::NUM,жәба,инде́ш
826,zehn::NUM,жәаба,лу
827,elf::NUM,жәеизатәи,лати́к
828,zwölf::NUM,жәаҩа,латко́к
829,zwanzig::NUM,ҩажәа,ко́ло
830,dreißig::NUM,ҩажәижәабатәи,ку́мло
831,vierzig::NUM,ҩынҩажәа,ны́лле
832,fünfzig::NUM,ҩынҩажәеижәаба,ви́тле
833,sechzig::NUM,хынҩажәа,ку́дло
834,siebzig::NUM,хынҩажәижәаба,шы́мле
835,achtzig::NUM,ҕшьынҩажәа,канда́шле
836,neunzig::NUM,ҕшьынҩажәижәаба,инде́шле
837,hundert::NUM,шәкы,шӱ́дӧ
838,tausend::NUM,зқьы,тӱже́м
839,und::CNJ,-и,да
840,und::CNJ,-и,ден
841,oder::CNJ,ма,я
842,oder::CNJ,ма,а́ле
843,stehen::V,агылазаара,шога́ш
844,sitzen::V,атəара,шинча́ш
845,sitzen::V,атəа(заа)ра,шинча́ш
846,liegen::V,аиара,кия́ш
847,hängen::V,акнаҳара,кеча́ш
848,werden::V,аҟалара,лия́ш
849,passieren::V,аҟалара,лия́ш
850,beginnen::V,алагара,тӱҥгала́ш
851,enden::V,алгара,пыта́ш
852,wechseln::V,аҽыҧсахра,вашталта́ш
853,aufgehen[Sonne]::V,агылара,лекта́ш
854,aufgehen[Sonne]::V,ахашлара,лекта́ш
855,aufgehen[Sonne]::V,аҩаҵхахара,лекта́ш
856,untergehen[Sonne]::V,аҭашəара,шинча́ш
857,scheinen[Sonne]::V,акаҧхара,волгалта́ш
858,donnern::V,адыдра,кӱдырта́ш
859,donnern::V,адыдра,сургалта́ш
860,wehen::V,асра,пуа́ш
861,strömen::V,акаҭəара,шийалтара́ш
862,fließen::V,ацара,йога́ш
863,sich drehen::V,ахагьежьра,пӧрда́ш
864,schwanken::V,аҵысра,лӱҥга́ш
865,schwanken::V,аҵысра,тайныла́ш
866,schwingen::V,ахызазара,рӱпшалта́ш
867,schwingen::V,акьаандара,рӱпшалта́ш
868,fallen::V,акаҳара,воза́ш
869,fallen::V,акаҳара,йӧрла́ш
870,brennen::V,абылра,йӱла́ш
871,rauchen::V,ахылҵра,шикша́ш
872,regnen::V,аура,йӱра́ш
873,gefrieren::V,аҵаара,кылма́ш
874,gefrieren::V,аҵаара,ияҥа́ш
875,tauen::V,аӡҭра,шула́ш
876,schmelzen::V,ақəӡыҭра,лева́ш
877,schmelzen::V,аҭəара,лева́ш
878,trocknen::V,абара,кошка́ш
879,sieden::V,ашра,шола́ш
880,faulen::V,абаара,шӱя́ш
881,verfaulen::V,абаара,шӱйы́н шуа́ш
882,verfaulen::V,аилашра,шӱйы́н шуа́ш
883,reißen::V,аҧжəара,кӱрла́ш
884,versinken::V,аӡааҟəрылара,пуре́н кая́ш
885,vergehen::V,ацара,эрте́н кая́ш
886,erscheinen::V,ацəырҵра,толы́н лекта́ш
887,verschwinden::V,аҵашəкəара,йома́ш
888,sinken::V,атəара,пуча́ш
889,sinken::V,алаҟəра,пуча́ш
890,abnehmen::V,ацӡаара,пуча́ш
891,abnehmen::V,аиҵалара,пуча́ш
892,zunehmen::V,аҽырҭбаара,шукема́ш
893,zunehmen::V,аиҵыҵра,шукема́ш
894,zunehmen::V,арацəахара,шукема́ш
895,steigen::V,азҳара,нӧлталта́ш
896,steigen::V,ашьҭыҵра,нӧлталта́ш
897,steigen::V,адухара,нӧлталта́ш
898,steigen::V,ацлара,нӧлталта́ш
899,wachsen::V,азҳара,кушка́ш
900,glänzen::V,ацыр-цырра,йылгыжа́ш
901,glänzen::V,ацыҩ-цыҩра,йылгыжа́ш
902,glänzen::V,аказказра,йылгыжа́ш
903,funkeln::V,ашап-шапра,чолга́ш
904,funkeln::V,ацым-цымра,чолга́ш
905,lärmen::V,ашьҭыбжьгара,рӱшка́ш
906,lärmen::V,аҕьҕьаҳәа аилалара,рӱшка́ш
907,läuten::V,аҵəҵəасра,мура́ш
908,klingeln::V,аҵəҵəасра,йыҥгырта́ш
909,klirren::V,ахьархьарра,чылдыртата́ш
910,klirren::V,архьархьарра,чылдыртата́ш
911,brausen::V,аилаҽҽара,лӱшка́ш
912,brausen::V,еилашуера,лӱшка́ш
913,klingen::V,агара,йоҥга́ш
914,klingen::V,ашьҭыбжь гара,йоҥга́ш
915,bellen::V,ашра,опта́ш
916,heulen::V,ауура,урмыжа́ш
917,blasen::V,аҭəҳəара,пуала́ш
918,pfeifen::V,ашəшəра,шӱ́шкаш
919,schreien::V,аҳəҳəара,кычкыра́ш
920,schreien::V,ахəаара,кычкыра́ш
921,schreien::V,аҟаара,кычкыра́ш
922,stöhnen::V,ақьра,йыҥыса́ш
923,zittern::V,аҵыс-ҵысра,чытыра́ш
924,leben::V,аҟазаара,ила́ш
925,geboren werden::V,Аира,шоча́ш
926,atmen::V,аҕсыҕ лагаҩагара,шӱла́ш
927,trinken::V,ажəра,йӱа́ш
928,essen::V,акрыфара,кочка́ш
929,schlucken::V,албаадара,нела́ш
930,müde werden::V,ааҕсара,ноя́ш
931,einschlafen::V,ацəара,мале́н колта́ш
932,schlafen::V,ацəазаара,мала́ш
933,aufwachen::V,аҿыхара,помыжалта́ш
934,aufstehen::V,Агəылҵра,кынела́ш
935,sich erholen::V,аҧсшьара,кана́ш
936,krank werden::V,ачмазаҩхара,черлане́н воза́ш
937,krank sein::V,аҳəарҧсарра,черлане́н кия́ш
938,schmerzen::V,ахьра,коршта́ш
939,husten::V,аимҳәара,кокыра́ш
940,genesen::V,абзиахара,тӱрла́ш
941,genesen::V,абзиахара,тазаҥа́ш
942,genesen::V,аӷəӷəахара,тӱрла́ш
943,genesen::V,аӷəӷəахара,тазаҥа́ш
944,sterben::V,аҧсра,кола́ш
945,umkommen::V,аҭахара,вуй йома́ш
946,sich bewegen::V,аиҭаҵра,кошта́ш
947,sich rühren::V,ақəацара,тарвана́ш
948,sich erheben::V,аҩагылара,кынела́ш
949,sich setzen::V,атəара,шинча́ш
950,hinfallen::V,акаҳара,йӧрла́ш
951,laufen::V,аныҟəара,кошта́ш
952,schreiten::V,ашьаҿа еихгара,ошкыла́ш
953,spazierengehen::V,анеи-ааира,гуля́яш
954,eilen::V,аццакра,вашка́ш
955,sich beeilen::V,аццакра,вашкешта́ш
956,sausen::V,аҧырра,юлтка́ш
957,sausen::V,иҭрысны,юлтка́ш
958,sausen::V,ишьҭҟьаны ацара,юлтка́ш
959,rennen::V,аҩра,куржтала́ш
960,springen::V,аҧара,тӧршта́ш
961,klettern::V,ақəлара,кӱза́ш
962,schaukeln::V,аҟəараҟəанҽара,лӱҥгалта́ш
963,kriechen::V,аҳəазара,нушка́ш
964,schwimmen::V,аӡсара,ия́ш
965,tauchen::V,ахəӡааҵəира,шуҥгалта́ш
966,rudern::V,аҵшьра,удыра́ш
967,fahren::V,акала,кудала́ш
968,fliegen::V,аҧырра,чоҥешта́ш
969,gehen::V,аиҭаҵра,кая́ш
970,weggehen::V,ацара,кораҥа́ш
971,abfahren::V,адəықəлара,лекта́ш
972,abfahren::V,ацара,лекта́ш
973,anhalten::V,ааныргылара,чарна́ш
974,hineingehen::V,аҭалара,пура́ш
975,eintreten::V,аҩналара,пура́ш
976,kommen::V,аара,тола́ш
977,kommen::V,ааира,тола́ш
978,ankommen::V,ааира,шуа́ш
979,ankommen::V,аара,шуа́ш
980,ankommen::V,анеира,шуа́ш
981,zurückkommen::V,азыхынҳəра,пӧртыла́ш
982,bleiben::V,аанхара,кода́ш
983,bleiben::V,анхара,кода́ш
984,bleiben::V,аангылара,кода́ш
985,warten::V,азҧшзаара,вуча́ш
986,erwarten::V,азҧшра,вуча́ш
987,suchen::V,ашьҭазаара,кычала́ш
988,finden::V,аҧшаара,муа́ш
989,versuchen::V,аҽазкра,толаша́ш
990,vorbereiten::V,армазеира,ямдыла́ш
991,lieben::V,абзиабара,йӧрата́ш
992,mögen::V,агəаҧхара,йӧрата́ш
993,lachen::V,аччара,воштыла́ш
994,rühren::V,арҵəуара,ку́мыл тарвата́ш
995,weinen::V,аҵəуара,шорта́ш
996,schimpfen::V,ацəҳара,каргаша́ш
997,sich ärgern::V,агəаара,сыра́ш
998,sich fürchten::V,аӡыӡара,лӱда́ш
999,fürchten::V,ацəшəара,лӱда́ш
1000,fliehen::V,абналара,куржа́ш
1001,fliehen::V,ацəцара,куржа́ш
1002,flüchten::V,абналара,куржа́ш
1003,flüchten::V,ацəцара,куржа́ш
1004,sehen::V,абара,ужа́ш
1005,anschauen::V,ахəаҧшра,онча́ш
1006,ansehen::V,ахəаҧшра,эскера́ш
1007,hören::V,аҳара,кола́ш
1008,zuhören::V,азыӡырҩра,колышта́ш
1009,probieren::V,аҧышəара,тамла́ш
1010,riechen::V,афыҩра,ӱпшынча́ш
1011,fühlen::V,анырра,шижа́ш
1012,fühlen::V,ацәакырра,шижа́ш
1013,scheinen::V,шәа,чуча́ш
1014,scheinen::V,аацәырҵа,чуча́ш
1015,vernehmen::V,аҳара,кола́ш
1016,frieren::V,ашəра,кылма́ш
1017,frieren::V,аҵаара,кылма́ш
1018,tun::V,аҟаҵара,ышта́ш
1019,können::V,алшара,мошта́ш
1020,wollen::V,аҭахра,тӱна́ш
1021,anfangen::V,алагара,тӱҥала́ш
1022,beenden::V,алгара,пытара́ш
1023,aufhören::V,аҟəыҵра,чарна́ш
1024,gelingen::V,аура,сай лекта́ш
1025,gelingen::V,аманшəалахара,сай лекта́ш
1026,gelingen::V,алҵра,сай лекта́ш
1027,geraten::V,нзаарын,лекта́ш
1028,öffnen::V,аартра,поча́ш
1029,schließen::V,аркра,петыра́ш
1030,stellen::V,аргылара,шында́ш
1031,setzen::V,артəара,шында́ш
1032,legen::V,ақəҵара,опта́ш
1033,legen::V,ақəҵара,пышта́ш
1034,berühren::V,акьысра,тӱка́ш
1035,berühren::V,алакьысра,тӱка́ш
1036,verbinden::V,аҿаҳəара,пида́ш
1037,bedecken::V,ақəршəра,леведа́ш
1038,aufhängen::V,акнаҳара,сака́ш
1039,anzünden::V,аркра,чӱкта́ш
1040,aufheben::V,ашьҭыхра,нӧлтала́ш
1041,zurücklassen::V,аныжьра,кода́ш
1042,verlieren::V,ацəыӡра,йомдара́ш
1043,fallen lassen::V,ацəкаҳара,воза́ш
1044,machen::V,ачаҧара,ышта́ш
1045,herstellen::V,аиҵдара,ямдыла́ш
1046,bauen::V,аргылара,чоҥа́ш
1047,reparieren::V,арҽеира,ачала́ш
1048,verbessern::V,аиҕьтəра,саемда́ш
1049,ändern::V,аҧсахра,весемда́ш
1050,graben::V,ажра,кӱнча́ш
1051,beugen::V,арҟəра,пӱгырта́ш
1052,beugen::V,архəара,пӱгырта́ш
1053,biegen::V,арҟəра,лывырта́ш
1054,biegen::V,архəара,лывырта́ш
1055,drehen::V,аргьежьра,пӱтыра́ш
1056,umdrehen::V,аарҳәра,савырала́ш
1057,heben::V,аҩахара,нӧлта́ш
1058,heben::V,араҳара,нӧлта́ш
1059,hochheben::V,ахагалара,нӧлта́ш
1060,hochheben::V,ашьҭҳəара,нӧлта́ш
1061,halten::V,акра,куча́ш
1062,drücken::V,ақəрӷəӷəара,иша́ш
1063,drücken::V,ақəрӷəӷəара,темда́ш
1064,schieben::V,аҵгəара,шӱкала́ш
1065,schieben::V,агəара,шӱкала́ш
1066,kratzen::V,ацəҟьара,удыра́ш
1067,lecken::V,арбзара,нула́ш
1068,beißen::V,ацҳара,пура́ш
1069,abreißen::V,амжəара,кӱрла́ш
1070,abschneiden::V,ахҵəара,пӱчка́ш
1071,abschneiden::V,аҿахҵəара,пӱчка́ш
1072,binden::V,аҿаҳəара,кылда́ш
1073,stecken::V,алаҵара,шуралта́ш
1074,brechen::V,аҧҵəара,тодышта́ш
1075,klopfen::V,асра,кыра́ш
1076,hauen::V,ақəкшара,тӱя́ш
1077,kleben::V,аҷабра,клеитла́ш
1078,reiben::V,арҟəыҷра,йыга́ш
1079,reiben::V,арҟəыҷра,туржала́ш
1080,streichen::V,ахьшьра,шӱра́ш
1081,schleifen::V,ахра,шума́ш
1082,schleifen::V,ахра,яна́ш
1083,schneiden::V,аҧҟара,пӱчка́ш
1084,rütteln::V,арҵысра,рӱза́ш
1085,schütteln::V,аршəшəара,почка́ш
1086,schwenken::V,аҟьара,рӱза́ш
1087,schütten::V,аҭаҭəара,опта́ш
1088,füllen::V,арҭəра,тема́ш
1089,einwickeln::V,алаҳəара,вӱдыла́ш
1090,tragen::V,аҩагара,нумала́ш
1091,schleppen::V,арҳəазара,шӱдыра́ш
1092,ziehen::V,ахара,шупша́ш
1093,aufbewahren::V,аҵəахра,арала́ш
1094,werfen::V,аршəра,шуа́ш
1095,werfen::V,аршəра,кышка́ш
1096,fangen::V,акра,куча́ш
1097,packen::V,анкра,руалта́ш
1098,packen::V,аҵкаара,руалта́ш
1099,verstecken::V,аҵəахра,тоя́ш
1100,teilen::V,ашара,пӧла́ш
1101,schicken::V,ашьҭра,колта́ш
1102,bringen::V,аагара,конда́ш
1103,hinzufügen::V,ацҵара,ешара́ш
1104,bekommen::V,аҧшаара,нала́ш
1105,bekommen::V,архиара,нала́ш
1106,bekommen::V,аура,нала́ш
1107,erhalten::V,аиура,нала́ш
1108,nehmen::V,агара,нала́ш
1109,wählen::V,алҧшаара,сайла́ш
1110,auswählen::V,алхра,таҥгла́ш
1111,behindern::V,аҧырхагахара,чаракла́ш
1112,verderben::V,алгара,пужа́ш
1113,verderben::V,абжьыхра,пужа́ш
1114,verderben::V,аҧхасҭатəра,пужа́ш
1115,beschädigen::V,аҧхасҭатəра,пужа́ш
1116,zerbrechen::V,аҧҽра,пудырта́ш
1117,zerreißen::V,аҧжəара,кӱрла́ш
1118,zerstören::V,аилаҧыххаара,шалата́ш
1119,verbrennen::V,абылра,йӱлата́ш
1120,geben::V,аҭара,пуа́ш
1121,reichen::V,аҭара,пуа́ш
1122,schenken::V,аҩгара,пӧлекла́ш
1123,versprechen::V,ақəргəыӷра,сӧра́ш
1124,loben::V,арҽхəара,мокта́ш
1125,küssen::V,агəӡра,шупшала́ш
1126,zudecken::V,аҵахҩара,леведа́ш
1127,zudecken::V,ақəршəра,леведа́ш
1128,wecken::V,арҿыхара,помыжалтара́ш
1129,zeigen::V,арбара,ончыкта́ш
1130,führen::V,аныҟəгара,вӱда́ш
1131,lehren::V,арҵара,туныкта́ш
1132,unterrichten::V,арҧхьара,туныкта́ш
1133,aufziehen::V,ааӡара,орышта́ш
1134,leiten::V,ахагылазаара,вӱда́ш
1135,leiten::V,ахагылазаара,вуйлата́ш
1136,antreiben::V,арццакра,поктыла́ш
1137,lassen::V,арҟаҵара,-та́ш
1138,einladen::V,ааҕхьара,ӱжа́ш
1139,einladen::V,анаҧхьара,ӱжа́ш
1140,vereinigen::V,аилаҵара,иктешла́ш
1141,besuchen::V,абара,то́лын кая́ш
1142,treffen::V,аҧылара,вашлия́ш
1143,sich versammeln::V,аизара,погына́ш
1144,sich versammeln::V,аизара,чумырга́ш
1145,spielen::V,ахəмарра,мода́ш
1146,singen::V,ашəаҳəара,мура́ш
1147,tanzen::V,акəашара,кушта́ш
1148,sich trennen::V,аилыҵра,ойырла́ш
1149,verlassen::V,акажьра,кудалта́ш
1150,retten::V,Аиқəрхара,утара́ш
1151,bewachen::V,ахьчара,орола́ш
1152,schützen::V,ацəыхьчара,арала́ш
1153,verteidigen::V,ахьчара,арала́ш
1154,sich schlagen::V,аисра,кредала́ш
1155,schießen::V,ахысра,лӱя́ш
1156,siegen::V,аиааира,сеҥа́ш
1157,ärgern::V,аргəаара,сырыкта́ш
1158,schlagen::V,асра,пера́ш
1159,schlagen::V,аҭасра,пера́ш
1160,stechen::V,алакшара,кера́ш
1161,stoßen::V,агəҭасра,шӱкала́ш
1162,stehlen::V,аӡара,шолышта́ш
1163,stören::V,аҧырхагахара,мешая́ш
1164,belästigen::V,аргəамҵра,толаштара́ш
1165,verbergen::V,аӡара,шылта́ш
1166,täuschen::V,ажьара,ондала́ш
1167,betrügen::V,ажьара,ондала́ш
1168,töten::V,ашьра,пушта́ш
1169,wohnen::V,анхара,ила́ш
1170,arbeiten::V,аусура,пашалана́ш
1171,arbeiten::V,аусура,паша́м ышта́ш
1172,sammeln::V,аҟəшəара,пога́ш
1173,pflücken::V,аҿыршəара,кӱра́ш
1174,pflücken::V,аҿыхра,кӱра́ш
1175,jagen::V,ашəарыцара,сонарла́ш
1176,fischen::V,аҧсыӡ икуеит,кол куча́ш
1177,fassen::V,акра,куча́ш
1178,hüten::V,арҳəра,кӱта́ш
1179,hüten::V,ахьчара,кӱта́ш
1180,treiben::V,акацара,покта́ш
1181,anbinden::V,адҳəалара,йолышта́ш
1182,füttern::V,акырҿаҵара,пукша́ш
1183,melken::V,ахьара,лӱшта́ш
1184,hacken::V,аҟəаҟəара,руа́ш
1185,gießen::V,аҵаҭəара,шава́ш
1186,reifen::V,ашəра,кӱа́ш
1187,reifen::V,аҟалара,кӱа́ш
1188,zubereiten::V,ацура,ямдыла́ш
1189,kochen::V,ажəра,шолта́ш
1190,backen::V,аӡра,кӱкташ
1191,braten::V,аӡра,пуштыла́ш
1192,braten::V,аӡра,жаритла́ш
1193,umrühren::V,аилрыхра,луга́ш
1194,stricken::V,аҧара,пида́ш
1195,nähen::V,аӡахра,урга́ш
1196,färben::V,ашəра,чиялта́ш
1197,reinigen::V,арыцқьара,эрыкта́ш
1198,waschen::V,аӡәӡәара,мушка́ш
1199,abwischen::V,арбара,ӱшта́ш
1200,spülen::V,аҭыршара,шӱалта́ш
1201,fegen::V,аҧссара,ӱшта́ш
1202,baden::V,аҽыкəабара,йӱштыла́ш
1203,sich waschen::V,аҽыӡəӡəара,мушкылта́ш
1204,ausziehen::V,ашəыхра,кудаша́ш
1205,anziehen::V,ашəҵара,чия́ш
1206,sich anziehen::V,аҽеилаҳəара,чия́ш
1207,kämmen::V,аҳəара,шера́ш
1208,schmücken::V,арҧшӡара,тӱзата́ш
1209,schmücken::V,арҧшӡара,чеверта́ш
1210,sagen::V,аҳəара,ойла́ш
1211,sagen::V,аҳəара,каласа́ш
1212,sprechen::V,ацəажəара,кутыра́ш
1213,reden::V,ацəажəара,мутлана́ш
1214,reden::V,аицәажәара,мутлана́ш
1215,sich unterhalten::V,аицәажәара,кутыра́ш
1216,fragen::V,азҵаара,йода́ш
1217,bitten::V,аҳəара,йода́ш
1218,erzählen::V,аҳəара,ойла́ш
1219,mitteilen::V,азыцҳара,увертара́ш
1220,nennen::V,ахьӡҵара,лӱмда́ш
1221,rufen::V,азҿыҭра,ӱжа́ш
1222,prahlen::V,аҽхəара,моктана́ш
1223,übersetzen::V,аиҭагара,кусара́ш
1224,denken::V,азхəыцра,шона́ш
1225,glauben::V,ахаҵара,ӱшана́ш
1226,bemerken::V,агəаҭара,шижа́ш
1227,erkennen::V,адырра,пала́ш
1228,begreifen::V,аилкаара,ыҥла́ш
1229,verstehen::V,аҳара,умыла́ш
1230,lernen::V,аҵара,тунема́ш
1231,wissen::V,адырра,шинча́ш
1232,sich erinnern an::V,агəаларшəара,шарна́ш
1233,vergessen::V,ахашҭра,монда́ш
1234,messen::V,ашəара,виса́ш
1235,zählen::V,аҧхьаӡара,шотла́ш
1236,rechnen::V,аҳасабра,шотла́ш
1237,lesen::V,аҧхьара,луда́ш
1238,besitzen::V,амазаара,лия́ш
1239,kaufen::V,Аахəара,нала́ш
1240,verkaufen::V,аҭира,ужала́ш
1241,bezahlen::V,ахҭынҵара,тӱла́ш
1242,bezahlen::V,ашəара,тӱла́ш
1243,zahlen::V,ашəара,тӱла́ш
1244,ertragen::V,ачҳара,турка́ш
1245,Moor::N,,куп
1246,Kralle::N,,ла́па
1247,Kralle::N,,копа́
1248,Schwarm::N,,каша́к
1249,Sache::N,,наста́
1250,Menge::N,,чот
1251,Essen::N,,ко́чкыш
1252,Geschäft::N,,сатулыма́ш
1253,Monat::N,,ты́лзе
1254,Jahr::N,,ий
1255,dünn::A,,ви́чкыж
1256,roh::A,,кӱ́чымӧ
1257,durch::PRP,,вошт
1258,was::FPRN,,мо
1259,rauschen::V,,лыжга́ш
1260,zu sehen sein::V,,коя́ш
1261,wenden::V,,ирала́ш
1262,ergreifen::V,,руалта́ш
1263,bewahren::V,,сакла́ш
1264,wünschen::V,,тылана́ш
1265,wiegen::V,,рӱпша́ш
1266,treten::V,,тошка́ш
1267,kehren::V,,ӱшта́ш
1268,malen::V,,сӱретла́ш
1269,zeichnen::V,,сӱретла́ш
1270,schreiben::V,,воза́ш
1271,beherrschen::V,,куча́ш
