,Concept_ID,sah,kl
712,fett::A,эмис,pualavoq
713,schlank::A,дьылҕан,tuappoq
714,schlank::A,дьыпсаҕай,tuappoq
715,hübsch::A,олус кэрэ,aatsialaq
716,hübsch::A,көрүөхтэн үчүгэй,aatsialaq
717,böse::A,өһүөннээх,ajorpoq
718,dumm::A,акаары,taqajak
719,dumm::A,акаары,sikkilluppoq
720,dumm::A,акаары,qaatusimasaqanngilaq
721,faul::A,нэс,eqiasuppoq
722,faul::A,нэс,eqiattortuvoq
723,fleißig::A,кыһамньылаах,eqiasuippoq
724,geizig::A,иҥсэлээх,iasilaarpoq
725,geizig::A,иҥсэлээх,tukkuippoq
726,klug::A,өйдөөх,mallak
727,klug::A,өйдөөх,ittanneq
728,klug::A,өйдөөх,kutaappoq
729,klug::A,өйдөөх,kuttaappoq
730,klug::A,өйдөөх,qarasagippoq
731,geschickt::A,наһаа дьоҕурдаах,
732,lieb::A,тапталлаах,akisooq
733,lustig::A,көрдөөх,piikulavoq
734,sanft::A,намчы,isumagippoq
735,sanft::A,сымнаҕас,isumagippoq
736,hungrig::A,аччык,kaappoq
737,hungrig::A,аччык,perlilerpoq
738,krank::A,ыалдьар,napparsimavoq
739,nackt::A,сыгынньах,
740,traurig::A,санаарҕабыллаах,aliasuppoq
741,lebendig::A,тыыннаах,uumavoq
742,gut::A,үтүө,ajunngilaq
743,gut::A,үчүгэй,ajunngilaq
744,schlecht::A,куһаҕан,sualuppoq
745,richtig::A,сөп,iluarpoq
746,schlimm::A,сидьиҥ,amiilaarnarpoq
747,schlimm::A,быдьар,amiilaarnarpoq
748,wahr::A,кырдьык,ilumoorpoq
749,alt::A,былыргы,pisoqaq
750,neu::A,саҥа,nutaavoq
751,ehemalig::A,урукку,
752,alt[Lebewesen]::A,кырдьаҕас,utoqqaq
753,jung::A,эдэр,inuusuppoq
754,jung::A,эдэр,kingulliarsuk
755,arm::A,дьадаҥы,piillasoq
756,arm::A,дьадаҥы,piitsuuvoq
757,reich::A,баай,pisuuvoq
758,bekannt::A,билэр,
759,berühmt::A,аатырбыт,tusaamasaq
760,fremd::A,атын,ajasoornarpoq
761,verschieden::A,араас,allatut
762,verschieden::A,араас,tamalaat
763,nah::A,чугас,qanippoq
764,fern::A,ыраах,ungasippoq
765,linker::A,хаҥас,saamerleq
766,rechter::A,уҥа,innarluissut
767,anderer::A,атын,
768,erster::A,маҥнайгы,siulleq
769,zweiter::A,иккис,qataatsup tullia
770,dritter::A,үһүс,pingajorarterut
771,letzter::A,тиһэх,kingulleq
772,allein::ADV,соҕотох,kisimiippoq
773,auf einmal::ADV,биирдэ,tassanngaannaq
774,zusammen::ADV,холбуу,attaasa
775,zusammen::ADV,холбуу,attarmik
776,lange::ADV,уһуннук,akuni
777,plötzlich::ADV,эмискэ,tassanngaannaq
778,sofort::ADV,тута,erniinnaq
779,später::ADV,хойут,kingorna
780,jetzt::ADV,билигин,maanna
781,jetzt::ADV,билигин,massakkut
782,heute::ADV,бүгүн,ullumi
783,morgen::ADV,сарсын,aqagu
784,bald::ADV,өтөр,erniinnaq
785,dann::ADV,кэнна,taava
786,gestern::ADV,бэҕэһээ,ippassaq
787,einst::ADV,биир төгүл,ataatsimik
788,einst::ADV,биир төгүл,ilaanni
789,einst::ADV,арай биирдэ,ataatsimik
790,einst::ADV,арай биирдэ,ilaanni
791,damals::ADV,оччоҕо,taamani
792,damals::ADV,оччоҕо,taamanikkut
793,damals::ADV,оччоҕо,taassumuunakkut
794,danach::ADV,аары,taava
795,danach::ADV,ол кэнниттэн,taava
796,vorher::ADV,урут,siornagut
797,zuerst::ADV,маҥнай,
798,einmal::ADV,биирдэ,ilaanni
799,einmal::ADV,биирдэ,ataatsimik
800,manchmal::ADV,арыт,qaqutigu
801,manchmal::ADV,арыт,qaqutigut
802,oft::ADV,чаастатык,akulikitsumik
803,immer::ADV,мэлдьи,tamatigut
804,niemals::ADV,хаһан да,
805,hier::ADV,маныаха,maani
806,hierhin::ADV,бэттэх,maani
807,von hier::ADV,мантан,
808,dort::ADV,онно,
809,dorthin::ADV,онно,ikuuna
810,geradeaus::ADV,быһа,narlumut
811,geradeaus::ADV,быһаччы,narlumut
812,vorwärts::ADV,инники,pilangavoc
813,rückwärts::ADV,төттөру,kingumut
814,rückwärts::ADV,төттөру,tunumut or tunummut
815,zurück::ADV,төттөрү,kingumut
816,zurück::ADV,төттөрү,tunumut or tunummut
817,unten::ADV,аллара,kana
818,hinab::ADV,аллара,qiviu
819,oben::ADV,үөһэ,
820,hinauf::ADV,өрө,
821,hinauf::ADV,үөһэ,
822,überall::ADV,бэйдиэ,tamaginni
823,überall::ADV,бэйдиэ,tamani tamaani
824,nicht::ADV,буолбатах,
825,ein wenig::ADV,кыратык,
826,kaum::ADV,нэһиилэ,qaqutigorsuaq
827,sehr::ADV,бэрт,assut
828,sehr::ADV,наһаа,assut
829,so::ADV,оччо,
830,so::ADV,оннук,
831,noch::ADV,өссө,qeratavoq
832,nur::ADV,эрэ,
833,nur::ADV,сыччах,
834,schon::ADV,бэлиэр,taava-una
835,wieder::ADV,эмиэ,kingumut
836,vergebens::ADV,таак,angiluk
837,vor::PRP,иннигэр,
838,hinter::PRP,кэлин,
839,unter::PRP,-ҕа,
840,unter::PRP,оһох түгэҕэ,
841,durch::PRP,курдары,
842,neben::PRP,аттыгар,
843,zwischen::PRP,ыккардынан,
844,wegen::PRP,уҥуортан,
845,dies::PRN,ити,manna
846,dies::PRN,ити,matuma
847,dies::PRN,бу,manna
848,dies::PRN,бу,matuma
849,das::PRN,били,ua
850,alles::PRN,барыта,
851,ich::PRN,мин,uanga
852,du::PRN,эн,illit
853,er::PRN,кнни,una
854,wir::PRN,биһиги,uagut
855,ihr::PRN,эһиги,ilissi
856,sie::PRN,кинилэр,uku
857,was::FPRN,туох,aat?
858,wer::FPRN,ким,kikkut
859,wo::FADV,ханна,sumi
860,wohin::FADV,ханна,sumut
861,wie::FADV,хайдах,qanoq
862,warum::FADV,тоҕо,sooq
863,wieviel::FNUM,төһө,qassit
864,wieviel::FNUM,төһө,qanoq atsigisumik?
865,eins::NUM,биир,ataaseq
866,zwei::NUM,икки,marluk
867,drei::NUM,үс,pingasut
868,vier::NUM,түөрт,sisamat
869,vier::NUM,түөрт,qajuusat
870,fünf::NUM,биэс,tallimat
871,sechs::NUM,алта,arfineq
872,sechs::NUM,алта,arfinillit
873,sieben::NUM,сэттэ,arfineq-marluk
874,acht::NUM,аҕыс,arfineq pingasut
875,neun::NUM,тоҕус,qulingiluat
876,neun::NUM,тоҕус,arfineq sisamat
877,zehn::NUM,уон,qulit
878,elf::NUM,уон биир,aqqaneq
879,zwölf::NUM,уон икки,aqqaneq-marluk
880,zwanzig::NUM,сүүрбэ,tyve
881,dreißig::NUM,отут,tredive
882,dreißig::NUM,отут,pingasunik qulillit
883,vierzig::NUM,түөрт уон,fyrre
884,fünfzig::NUM,биэс уон,halvtreds
885,fünfzig::NUM,биэс уон,tallimanik qulillit
886,sechzig::NUM,алта уон,tres
887,siebzig::NUM,сэттэ уон,halvfjerds
888,achtzig::NUM,аҕыс уон,firs
889,neunzig::NUM,тоҕус уонус,halvfems
890,hundert::NUM,сүүс,et hundrede
891,tausend::NUM,тыһыынча,et tusinde
892,und::CNJ,да,aamma
893,und::CNJ,уонна,aamma
894,und::CNJ,итиэннэ,aamma
895,oder::CNJ,эбэтэр,imalluunnit
896,stehen::V,тур,sikingavoq
897,sitzen::V,олор,ingippoq
898,liegen::V,сыт,nalavoq
899,liegen::V,сыт,aqupivoq
900,hängen::V,санньылый,nivinngarpaa
901,werden::V,буол,pinngorpoq
902,passieren::V,буол,pivoq
903,beginnen::V,саҕалан,aallarnerpaa
904,enden::V,бүт,naggaserpaa
905,wechseln::V,уларый,immikkut ilivoq
906,aufgehen[Sonne]::V,ой,
907,untergehen[Sonne]::V,киир,ilioqqaasoq
908,scheinen[Sonne]::V,сырдат,qinnorpoq
909,scheinen[Sonne]::V,сырдат,qinngorpoq
910,donnern::V,эт,kalleq
911,wehen::V,үр,timmivoq
912,strömen::V,кутулун,
913,fließen::V,сүүр,
914,sich drehen::V,эргий,ipippaa
915,schwanken::V,биэтэҥнээ,aalavoq
916,schwingen::V,эйэҥнээ,issakajaat or issakatsiaarut
917,fallen::V,оҕут,quasivaa
918,brennen::V,умай,seerpoq
919,brennen::V,умай,uuppaa
920,rauchen::V,буруолаа,pujoorpoq
921,regnen::V,самыырдаа,siallerpoq
922,gefrieren::V,тоҥ,qiulerpoq
923,tauen::V,ир,aappoq
924,schmelzen::V,уулун,aappoq
925,schmelzen::V,уулун,aatsippaa
926,trocknen::V,куур,panerserpaa
927,sieden::V,оргуй,qalappoq
928,faulen::V,сытый,
929,verfaulen::V,сытыйан_хаал,
930,reißen::V,хайыт,qulli
931,reißen::V,хайыт,alittorpaa
932,reißen::V,хайыт,kimillanneq
933,reißen::V,быһытталан,qulli
934,reißen::V,быһытталан,alittorpaa
935,reißen::V,быһытталан,kimillanneq
936,versinken::V,тимир,kivivaa
937,versinken::V,тимир,apparpoq
938,versinken::V,батылын,kivivaa
939,versinken::V,батылын,apparpoq
940,vergehen::V,дьай,qaangerpaa
941,vergehen::V,дьай,sarsuppoq
942,erscheinen::V,көһүн,takutippoq
943,verschwinden::V,сүт,
944,sinken::V,намтаа,kivivaa
945,sinken::V,намтаа,apparpoq
946,abnehmen::V,аччаа,ikillipput
947,zunehmen::V,элбээ,allisippaa
948,steigen::V,үрдээ,allisippaa
949,wachsen::V,үүн,allivoq
950,glänzen::V,кылбай,qinngorpoq
951,glänzen::V,кылбай,qinnorpoq
952,funkeln::V,күлүмнээ,uisorilavoq
953,funkeln::V,күлүмүрдээ,uisorilavoq
954,lärmen::V,тыаһаа,
955,läuten::V,собуоннаа,avilualaarpoq
956,klingeln::V,линкинээ,aviluarpoq
957,klingeln::V,линкинээ,aviluarpaluppoq
958,klirren::V,айгырат,
959,brausen::V,сирилээ,ittuk
960,brausen::V,сирилээ,ittuppoq
961,brausen::V,сирилээ,ittuppaluppoq
962,rauschen::V,суугунаа,
963,klingen::V,доргуй,
964,bellen::V,үр,qiluppoq
965,heulen::V,улуй,maarpoq
966,heulen::V,улуй,maalavoq
967,heulen::V,улуй,miaggoorpoq
968,blasen::V,үр,aporneq
969,pfeifen::V,иһиир,siggartartitsivoq
970,pfeifen::V,иһиир,siorsulavoq
971,schreien::V,кылан,suaarpoq
972,schreien::V,хаһыытаа,suaarpoq
973,stöhnen::V,ынчыктаа,nipiliorpoq
974,stöhnen::V,ынчыктаа,nipilliorpoq
975,zittern::V,титирээ,qarsulivik
976,zittern::V,дьигиһий,qarsulivik
977,leben::V,олор,inuuvoq
978,geboren werden::V,төрөө,inuuvoq
979,geboren werden::V,төрөө,inunngorpoq
980,atmen::V,тыын,anersaarpoq
981,trinken::V,ис,imerpoq
982,essen::V,аһаа,tamorpoq
983,schlucken::V,ыйыһын,tuluarnaq
984,müde werden::V,сылай,
985,einschlafen::V,утуйан хаал,sinippoq
986,schlafen::V,утуй,sinik
987,schlafen::V,утуйа сыт,sinik
988,aufwachen::V,уһугун,iterpoq
989,aufwachen::V,уһугун,eqqumavoq
990,aufstehen::V,тур,makippoq
991,sich erholen::V,сынньан,qasuerserpoq
992,krank werden::V,ыарый,
993,krank sein::V,ыарый,
994,krank sein::V,ыарыт,
995,schmerzen::V,ыарыт,anneraa
996,schmerzen::V,ыарыт,annernarpoq
997,husten::V,сөтөлүн,quersorpoq
998,genesen::V,көн,ajunngissivoq
999,genesen::V,көн,ilisimmarpoq
1000,genesen::V,көн,ilorrippoq
1001,sterben::V,өл,toquvoq
1002,umkommen::V,өл,
1003,umkommen::V,оҕут,
1004,sich bewegen::V,хамсаа,ingerlavoq
1005,sich rühren::V,хамсаа,
1006,sich erheben::V,тур,
1007,sich setzen::V,олор,ingippoq
1008,hinfallen::V,оҕут,
1009,laufen::V,хаам,arpappoq
1010,schreiten::V,атыллаа,ingerlavoq
1011,spazierengehen::V,дьаарбай,utertakajaarpoq
1012,spazierengehen::V,дьаарбай,utertakattajaarpoq
1013,eilen::V,тиэтэй,qaa qaa
1014,eilen::V,тиэтэй,qiilasaarpoq
1015,eilen::V,тиэтэй,ingerlasaarpaa
1016,sich beeilen::V,ыксаа,tuaviorpoq
1017,sausen::V,элээр,uiguut
1018,rennen::V,сүүрэкэлээ,igivoq
1019,springen::V,ой,upernassaq
1020,springen::V,ыстан,upernassaq
1021,klettern::V,ытын,pilaakkeerpoq
1022,schaukeln::V,эйэҥнээ,aalavoq
1023,schaukeln::V,биэрэҥнээ,aalavoq
1024,kriechen::V,сыыл,
1025,schwimmen::V,уһун,naluppoq
1026,schwimmen::V,харбаа,naluppoq
1027,tauchen::V,умус,allorpoq
1028,rudern::V,эрт,ipuppaa
1029,fahren::V,айаннаа,qimusserpoq
1030,fliegen::V,көт,timmivoq
1031,gehen::V,бар,
1032,weggehen::V,бар,piiarpoq
1033,abfahren::V,бар,
1034,anhalten::V,тохтоо,unitsippaa
1035,hineingehen::V,киир,timaappaa
1036,eintreten::V,киир,allattorpaa
1037,kommen::V,кэл,qaa-
1038,kommen::V,кэл,pivaa
1039,ankommen::V,кэл,tikippoq
1040,ankommen::V,тиий,tikippoq
1041,zurückkommen::V,төнүн,angerlarpoq
1042,bleiben::V,хаал,uninngavoq
1043,warten::V,көһүт,paavoq
1044,warten::V,көһүт,utaqqivoq
1045,erwarten::V,күүт,
1046,erwarten::V,көһүт,
1047,suchen::V,ирдээ,nivivaa
1048,suchen::V,көрдөө,nivivaa
1049,finden::V,бул,nanivaa
1050,versuchen::V,сорун,uuppaa
1051,versuchen::V,сорун,ussersarpaa
1052,vorbereiten::V,бэлэмнээ,piareersarpaa
1053,lieben::V,таптаа,asavaa
1054,mögen::V,сөбүл,akaaraa
1055,lachen::V,күл,
1056,rühren::V,долгут,qeerlerpaa
1057,weinen::V,ытаа,qiavoq
1058,schimpfen::V,үөҕүс,qatimaarpoq
1059,sich ärgern::V,кыыһыр,ugguutigaa
1060,sich ärgern::V,кыйахан,ugguutigaa
1061,sich fürchten::V,куттан,eqqanaarpoq
1062,sich fürchten::V,дьиксин,eqqanaarpoq
1063,fürchten::V,дьиксин,ersigaa
1064,fürchten::V,куттан,ersigaa
1065,fliehen::V,күрээ,qimaavoq
1066,flüchten::V,күрээ,allikarfigaa
1067,sehen::V,көр,isigaa
1068,anschauen::V,көр,
1069,ansehen::V,көр,alaatsinaappaa
1070,hören::V,бил,tusarpaa
1071,hören::V,иһит,tusarpaa
1072,zuhören::V,иһит,naalappoq
1073,probieren::V,боруобалаан көр,
1074,probieren::V,амсайан көр,
1075,riechen::V,сытырҕаа,tipippoq
1076,fühlen::V,бил,misigaa
1077,scheinen::V,көһүн,takutippoq
1078,zu sehen sein::V,көһүн,
1079,vernehmen::V,иһит,
1080,frieren::V,тоҥ,qiiavoq
1081,frieren::V,үлүй,qiiavoq
1082,tun::V,гын,iliorpoq
1083,können::V,кыай,
1084,wollen::V,баҕар,piumavaa
1085,anfangen::V,саҕалаа,pilerpoq
1086,beenden::V,бүтэр,naggaserpaa
1087,aufhören::V,уурай,naammatsippaa
1088,gelingen::V,сатан,
1089,geraten::V,баар буолан биэр,
1090,geraten::V,баар буола тус,
1091,geraten::V,буолан таҕыс,
1092,öffnen::V,ас,ammarpaa
1093,schließen::V,сап,matuaa
1094,schließen::V,хатаа,matuaa
1095,stellen::V,уур,ilivaa
1096,stellen::V,уур,iliorarpai
1097,stellen::V,уур,ilioqqarpai
1098,stellen::V,туруор,ilivaa
1099,stellen::V,туруор,iliorarpai
1100,stellen::V,туруор,ilioqqarpai
1101,setzen::V,туруор,iliorarpai
1102,setzen::V,туруор,ilioqqarpai
1103,setzen::V,уур,iliorarpai
1104,setzen::V,уур,ilioqqarpai
1105,legen::V,уур,ilivaa
1106,berühren::V,тыыт,attorpaa
1107,berühren::V,таарый,attorpaa
1108,verbinden::V,кэлгий,taperserpaa
1109,bedecken::V,бүрүй,iikkerpaa
1110,bedecken::V,бүрүй,iikkersorpaa
1111,aufhängen::V,ыйаа,inivaa
1112,aufhängen::V,ыйаа,iniorarpai
1113,anzünden::V,умат,saggaavoq
1114,aufheben::V,өрө тарт,allisippaa
1115,zurücklassen::V,бырах,aallarpoq
1116,verlieren::V,сүтэр,annaavaa
1117,fallen lassen::V,түһэр,nakkaavaa
1118,fallen lassen::V,мүлчү тут,nakkaavaa
1119,machen::V,оҥор,iliorpoq
1120,machen::V,оҥоһун,iliorpoq
1121,herstellen::V,оҥор,anillatsippaa
1122,bauen::V,тут,marrarterpaa
1123,reparieren::V,абырахтаа,iluarsaappaa
1124,verbessern::V,тупсар,naqqippaa
1125,ändern::V,уларыт,
1126,graben::V,хас,assappaa
1127,beugen::V,бокут,qappappoq
1128,beugen::V,токурут,qappappoq
1129,beugen::V,бүк баттаа,qappappoq
1130,biegen::V,иэх,qappappoq
1131,biegen::V,өҕүлүннэр,qappappoq
1132,drehen::V,эргит,
1133,drehen::V,эргичит,
1134,wenden::V,эргилин,assappaa
1135,wenden::V,эргилин,assakarpoq
1136,umdrehen::V,түҥнэр,assakartippaa
1137,heben::V,көтөх,kivippaa
1138,hochheben::V,таһаар,kissumiarpaa
1139,ergreifen::V,тут,isaappaa
1140,ergreifen::V,тут,isaguppaa
1141,halten::V,тут,minarpaa
1142,drücken::V,ык,naqittaat
1143,schieben::V,ас,
1144,kratzen::V,кыһыы,qitsuppaa
1145,lecken::V,салаа,aluppaa
1146,beißen::V,ытыр,kiivaa
1147,abreißen::V,быһа тарт,aqqarpaa
1148,abreißen::V,быһа тарт,isaterpaa
1149,abreißen::V,туура тарт,aqqarpaa
1150,abreißen::V,туура тарт,isaterpaa
1151,abschneiden::V,быс,kipivaa
1152,abschneiden::V,быһан ыл,kipivaa
1153,abschneiden::V,быһа баттаа,kipivaa
1154,binden::V,кэлгий,kakkersarpaa
1155,stecken::V,батары ас,kussunneq
1156,brechen::V,тоһут,nallorpaa
1157,klopfen::V,тоҥсуй,pattappaa
1158,hauen::V,оҕус,aqivaa
1159,kleben::V,силимнээ,qaappoq
1160,reiben::V,аал,tagiarpaa
1161,reiben::V,аал,tangiarpaa
1162,streichen::V,сыбаа,erlerpoq
1163,schleifen::V,чочуй,sequppaa
1164,schneiden::V,быс,uullivoq
1165,rütteln::V,иэҕэҥнэт,
1166,schütteln::V,сахсый,aalavoq
1167,schwenken::V,дайбаа,issarpoq
1168,schütten::V,кут,
1169,füllen::V,толор,immerpaa
1170,einwickeln::V,суулаа,immoqquserpaa
1171,tragen::V,ит,maqippaa
1172,tragen::V,ит,assartorpoq
1173,schleppen::V,сос,assartorpoq
1174,ziehen::V,тарт,kalippaa
1175,ziehen::V,тарт,kalissarpoq
1176,aufbewahren::V,уур,toqqorpaa
1177,aufbewahren::V,харай,toqqorpaa
1178,werfen::V,бырах,kuivaa
1179,fangen::V,хап,anguaa
1180,packen::V,тут,
1181,verstecken::V,саһыар,anngigaa
1182,teilen::V,үллэр,agguut
1183,teilen::V,үллэр,agguusersorpaa
1184,schicken::V,ыыт,nassiuppaa
1185,bringen::V,аҕал,aggiuppaa
1186,bringen::V,аҕал,nassataraa
1187,hinzufügen::V,эп,
1188,bekommen::V,ыл,tiguaa
1189,bekommen::V,булун,tiguaa
1190,erhalten::V,ыл,tiguaa
1191,nehmen::V,ыл,pivoq
1192,nehmen::V,ыл,tiguaa
1193,wählen::V,быыбардаа,
1194,auswählen::V,тал,
1195,bewahren::V,харай,sukkunik simerserpaa
1196,behindern::V,мэһэйдээ,
1197,verderben::V,буорту гын,asiutippaa
1198,verderben::V,буорту гын,piuneerunnerit
1199,beschädigen::V,алдьат,
1200,zerbrechen::V,үлтүрүт,ukuvoq
1201,zerreißen::V,хайыта тарт,tisavaa
1202,zerreißen::V,хайыта тарт,alittorpaa
1203,zerstören::V,алдьат,aserorpaa
1204,verbrennen::V,уоттаа,seerpoq
1205,geben::V,биэр,pivoq
1206,reichen::V,аҕал,
1207,schenken::V,бэлэхтээ,
1208,versprechen::V,эрэннэр,neriorsorpaa
1209,wünschen::V,баҕар,kissaat
1210,loben::V,хайҕаа,nersorpaa
1211,loben::V,хайҕаа,nersornaat
1212,küssen::V,уураа,kunippaa
1213,küssen::V,уураа,kunissorpaa
1214,wiegen::V,бигээ,
1215,zudecken::V,сап,majorpaa
1216,zudecken::V,бүрүй,majorpaa
1217,wecken::V,уһугуннар,itersarpaa
1218,zeigen::V,көрдөр,tikkuuppaa
1219,führen::V,салай,tasissiuppaa
1220,führen::V,салай,ilitsersorpaa
1221,führen::V,салай,tasissersuuppaa
1222,lehren::V,үөрэт,ilinniartippaa
1223,unterrichten::V,үөрэт,ajoqerpaa
1224,unterrichten::V,үөрэт,ajoqersorpaa
1225,unterrichten::V,үөрэт,ilinniartitsivoq
1226,aufziehen::V,иит,inororsarpaa
1227,leiten::V,салай,iluatsippaa
1228,antreiben::V,кыһай,ikusimmippaa
1229,lassen::V,күһэй,
1230,einladen::V,ыҥыр,qaaqquaa
1231,einladen::V,ыҥыр,qaasarpaa
1232,vereinigen::V,холбоо,taperserpaa
1233,vereinigen::V,түм,taperserpaa
1234,besuchen::V,сырыт,tikeraarpaa
1235,besuchen::V,билсэ сырыт,tikeraarpaa
1236,treffen::V,көрүс,aporappaa
1237,sich versammeln::V,мүһүн,majorpoq
1238,sich versammeln::V,түмүс,majorpoq
1239,spielen::V,оонньоо,pinnguarpoq
1240,singen::V,ыллаа,erinarsorpoq
1241,tanzen::V,үҥкүүлээ,qitippoq
1242,sich trennen::V,араҕыс,immikkoortippaa
1243,verlassen::V,хааллар,
1244,retten::V,өрүһүй,annaappaa
1245,bewachen::V,араҥаччылаа,
1246,schützen::V,көмүскээ,eriagaa
1247,schützen::V,көмүскээ,pineqartaalivaa
1248,verteidigen::V,көмүскээ,
1249,sich schlagen::V,охсус,
1250,schießen::V,ытыалаа,aallaavaa
1251,schießen::V,ытыалаа,piseriuppaa
1252,siegen::V,хот,
1253,siegen::V,кыай,
1254,ärgern::V,кыыһырт,ninngassarpaa
1255,ärgern::V,кыыһырт,ninngassaarpaa
1256,schlagen::V,оҕус,unatarpaa
1257,treten::V,тэп,tukerpoq
1258,stechen::V,кэй,iguppaa
1259,stechen::V,кэй,qasilippoq
1260,stoßen::V,кэп,ikuserpaa
1261,stoßen::V,кэп,ikusimmippaa
1262,stoßen::V,үтүрүй,ikuserpaa
1263,stoßen::V,үтүрүй,ikusimmippaa
1264,stehlen::V,уор,tillippaa
1265,stören::V,мэһэйдээ,akornuserpaa
1266,belästigen::V,батар,
1267,verbergen::V,кистээ,anngigaa
1268,täuschen::V,албыннаа,
1269,betrügen::V,албыннаа,peqquserluttuliorfigaa
1270,töten::V,өлөр,maappaa
1271,töten::V,өлөр,toquppaa
1272,wohnen::V,олор,najugaqarpoq
1273,arbeiten::V,үлэлээ,sulivoq
1274,sammeln::V,мус,katersorpai
1275,sammeln::V,хомуй,katersorpai
1276,pflücken::V,үргээ,
1277,jagen::V,бултаа,piniarpoq
1278,fischen::V,балыктаа,aalisarpoq
1279,fassen::V,тут,
1280,hüten::V,манаа,
1281,treiben::V,үүр,
1282,anbinden::V,баай,qilerut
1283,anbinden::V,баай,qilersorpaa
1284,anbinden::V,баай,ungerlatserpaa
1285,füttern::V,аһат,nerlerpaa
1286,melken::V,ыа,
1287,hacken::V,кэрт,
1288,gießen::V,сиигирт,imerterpaa
1289,reifen::V,бус,
1290,zubereiten::V,бэлэмнээ,
1291,kochen::V,буһар,igavoq
1292,backen::V,буһар,
1293,braten::V,хооруй,siappaa
1294,braten::V,ыһаарылаа,siappaa
1295,braten::V,соркуойдаа,siappaa
1296,umrühren::V,былаа,qeerlerpaa
1297,stricken::V,өр,
1298,nähen::V,иистэн,
1299,färben::V,кырааскалаа,misuppaa
1300,reinigen::V,ыраастаа,sanniarpaa
1301,waschen::V,сууй,asappaa
1302,abwischen::V,сот,saligarpaa
1303,abwischen::V,сот,saligartorpaa
1304,spülen::V,сайҕаа,
1305,fegen::V,сиппий,sanngiarpaa
1306,kehren::V,харбаа,
1307,baden::V,сөтүөлээ,uffarpoq
1308,sich waschen::V,суун,uffarpoq
1309,ausziehen::V,уһул,annoraajarpaa
1310,anziehen::V,кэтэрт,ativaa
1311,anziehen::V,кэтэрт,atitippaa
1312,sich anziehen::V,таҥын,atisalersorpoq
1313,kämmen::V,тараа,
1314,schmücken::V,симээ,
1315,sagen::V,диэ,oqarpoq
1316,sprechen::V,эт,oqaluttarpoq
1317,sprechen::V,саҥар,oqaluttarpoq
1318,reden::V,кэпсэт,oqaluppoq
1319,sich unterhalten::V,кэпсэт,
1320,fragen::V,ыйыт,aperaa
1321,bitten::V,көрдөс,aperaa
1322,bitten::V,көрдөс,qinnuigaa
1323,erzählen::V,кэпсээ,oqaluttuaraa
1324,erzählen::V,сэһэргээ,oqaluttuaraa
1325,mitteilen::V,биллэр,oqalualaarpoq
1326,nennen::V,ааттаа,
1327,rufen::V,ыҥыр,qaaqquaa
1328,prahlen::V,чабылан,oqqartuvoq
1329,prahlen::V,чабылан,oqallortuvoq
1330,prahlen::V,киһиргээ,oqqartuvoq
1331,prahlen::V,киһиргээ,oqallortuvoq
1332,übersetzen::V,тылбаастаа,ikaarpoq
1333,übersetzen::V,тылбаастаа,nutserpaa
1334,denken::V,санаа,isumaqarpoq
1335,denken::V,толкуйдаа,isumaqarpoq
1336,glauben::V,итэҕэй,upperaa
1337,glauben::V,итэҕэй,isumaqarpoq
1338,bemerken::V,бэлиэтээ,
1339,erkennen::V,бил,ilisaraa
1340,begreifen::V,өйдөө,
1341,verstehen::V,өйдөө,paasivaa
1342,lernen::V,үөрэн,ilinniarpoq
1343,wissen::V,бил,nalunngilaa
1344,sich erinnern an::V,аҕын,eqqaavaa
1345,vergessen::V,умун,puiorpaa
1346,messen::V,кэмнээ,ussersarpaa
1347,messen::V,кээмэйдээ,ussersarpaa
1348,zählen::V,аах,kisitsivoq
1349,rechnen::V,аах,kisitsivoq
1350,lesen::V,аах,atuarpoq
1351,malen::V,уруһуйдаа,qalipappaa
1352,zeichnen::V,уруһуйдаа,
1353,schreiben::V,суруй,allappoq
1354,besitzen::V,баһылаа,
1355,kaufen::V,атыылас,pisiaraa
1356,verkaufen::V,атыылаа,akigaa
1357,bezahlen::V,төлөө,akilerpaa
1358,zahlen::V,төлөө,
1359,beherrschen::V,баһылаа,inappaa
1360,ertragen::V,тулуй,ernertaaraa
