,Concept_ID,ba,ro
783,schlimm::A,алама,rău
784,wahr::A,дөрөҫ,adevărat
785,alt::A,иҫке,uzat
786,alt::A,иҫке,vechi
787,alt::A,боронғо,uzat
788,alt::A,боронғо,vechi
789,neu::A,яңы,nou
790,ehemalig::A,элекке,fost
791,ehemalig::A,элекке,anterior
792,alt[Lebewesen]::A,ҡарт,bătrîn
793,jung::A,йәш,tânăr
794,arm::A,фәҡир,sărac
795,arm::A,фәҡир,sărman
796,reich::A,бай,avut
797,reich::A,бай,bogat
798,bekannt::A,таныш,cunoscut
799,berühmt::A,атаҡлы,renumit
800,berühmt::A,данлыҡлы,renumit
801,fremd::A,ят,străin
802,fremd::A,сит,străin
803,verschieden::A,төрлө,diferit
804,verschieden::A,төрлө,deosebit
805,nah::A,яҡын,apropiat
806,fern::A,алыҫ,departe
807,fern::A,йыраҡ,departe
808,linker::A,һул,stâng
809,rechter::A,уң,drept
810,anderer::A,бутән,alt
811,erster::A,тәүге,prim
812,zweiter::A,икенсе,al doilea
813,dritter::A,өсөнсө,treilea
814,letzter::A,һуңғы,final
815,allein::ADV,бер үҙе,singur
816,allein::ADV,яңғыҙ,singur
817,auf einmal::ADV,бер юлы,dintrodată
818,zusammen::ADV,бергә,împreună
819,lange::ADV,оҙаҡ,îndelung
820,lange::ADV,оҙаҡ,mult timp
821,plötzlich::ADV,ҡапыл,deodată
822,plötzlich::ADV,ҡапыл,pe neașteptate
823,sofort::ADV,шунда уҡ,imediat
824,sofort::ADV,шунда уҡ,numaidecît
825,später::ADV,һуңыраҡ,mai apoi
826,später::ADV,һуңыраҡ,mai târziu
827,jetzt::ADV,хәҙер,acum
828,heute::ADV,бөгөн,azi
829,heute::ADV,бөгөн,astăzi
830,morgen::ADV,иртәгә,mâine
831,bald::ADV,тиҙҙән,curând
832,dann::ADV,һуңынан,apoi
833,gestern::ADV,кисә,ieri
834,einst::ADV,ҡасандыр,odată
835,einst::ADV,ҡасандыр,odinioară
836,einst::ADV,бер баҡыт,odată
837,einst::ADV,бер баҡыт,odinioară
838,damals::ADV,ул саҡта,atunci
839,damals::ADV,ул саҡта,pe atunci
840,danach::ADV,һуңынан,după aceasta
841,vorher::ADV,элек,mai întâi
842,vorher::ADV,элек,în prealabil
843,zuerst::ADV,башта,întâi
844,zuerst::ADV,башта,în primul rând
845,einmal::ADV,бер,odată
846,manchmal::ADV,ҡайһы берҙә,uneori
847,manchmal::ADV,ҡайһы берҙә,câteodată
848,oft::ADV,йыш,des
849,oft::ADV,йыш,deseori
850,immer::ADV,һәр ҡасан,mereu
851,immer::ADV,һәр ҡасан,întotdeauna
852,niemals::ADV,бер ҡасан да,niciodată
853,niemals::ADV,бер ваҡытта ла,niciodată
854,hier::ADV,бында,aci
855,hier::ADV,бында,aici
856,hierhin::ADV,бында,încoace
857,von hier::ADV,бынан,de aici
858,von hier::ADV,ошонан,de aici
859,dort::ADV,шунда,acolo
860,dort::ADV,тегендә,acolo
861,dorthin::ADV,шунда,dincolo
862,dorthin::ADV,тегеләй,dincolo
863,geradeaus::ADV,тура,drept înainte
864,vorwärts::ADV,алға,înainte
865,rückwärts::ADV,кирегә,îndărăt
866,zurück::ADV,кирегә,înapoi
867,unten::ADV,түбәндә,jos
868,unten::ADV,түбәндә,dedesubt
869,hinab::ADV,түбәнгә,în jos
870,hinab::ADV,түбәнгә,de vale
871,oben::ADV,юғарыла,sus
872,oben::ADV,юғарыла,deasupra
873,hinauf::ADV,юғарыға,în sus
874,überall::ADV,бөтә урында,peste tot
875,überall::ADV,бөтә урында,pretutindeni
876,nicht::ADV,тугел,nu
877,ein wenig::ADV,аҙ,puțin
878,kaum::ADV,көскә,cu greu
879,kaum::ADV,көскә,cu anevoie
880,kaum::ADV,саҡ-саҡ,cu greu
881,kaum::ADV,саҡ-саҡ,cu anevoie
882,sehr::ADV,ифат,mult
883,sehr::ADV,ифат,foarte
884,so::ADV,шулай,așa
885,so::ADV,шулай,atât
886,noch::ADV,йәнә,încă
887,nur::ADV,бары,doar
888,schon::ADV,инде,și
889,schon::ADV,инде,deja
890,wieder::ADV,тағы,iar
891,wieder::ADV,тағы,iarăși
892,vergebens::ADV,бушҡа,în zadar
893,vor::PRP,алдында,înainte de
894,hinter::PRP,артында,după
895,hinter::PRP,артында,în spatele
896,unter::PRP,аҫтында,sub
897,durch::PRP,үтә,prin
898,neben::PRP,эргәһендә,lângă
899,neben::PRP,эргәһендә,alături de
900,zwischen::PRP,араһында,între
901,zwischen::PRP,араһында,dintre
902,wegen::PRP,өсөн,pentru
903,wegen::PRP,сәбәпле,pentru
904,dies::PRN,был,acesta
905,dies::PRN,ошо,acesta
906,das::PRN,ул,asta
907,alles::PRN,бөтә,tot
908,ich::PRN,мин,eu
909,du::PRN,һин,tu
910,er::PRN,ул,el
911,er::PRN,ул,dânsul
912,wir::PRN,беҙ,noi
913,ihr::PRN,һеҙ,voi
914,sie::PRN,улар,ei
915,sie::PRN,улар,dânșii
916,was::FPRN,ә,ce
917,was::FPRN,ни,ce
918,was::FPRN,нәмә,ce
919,wer::FPRN,ҡем,cine
920,wo::FADV,ҡайҙа,unde
921,wohin::FADV,ҡайҙа,încotro
922,wie::FADV,инидәй,cum
923,warum::FADV,ин өсөн,de ce
924,warum::FADV,ин өсөн,pentru ce
925,wieviel::FNUM,күпме,cât
926,eins::NUM,бер,unu
927,zwei::NUM,ике,doi
928,zwei::NUM,икәү,doi
929,drei::NUM,өс,trei
930,vier::NUM,дүрт,patru
931,fünf::NUM,биш,cinci
932,sechs::NUM,алты,șase
933,sieben::NUM,ете,șapte
934,acht::NUM,һигеҙ,opt
935,neun::NUM,туғыҙ,nouă
936,zehn::NUM,ун,zece
937,elf::NUM,ун бер,unsprezece
938,zwölf::NUM,ун ике,douăsprezece
939,zwanzig::NUM,егерме,douăzeci
940,dreißig::NUM,утыҙ,treizeci
941,vierzig::NUM,ҡырҡ,patruzeci
942,fünfzig::NUM,илле,cincizeci
943,sechzig::NUM,алтмыш,șaizeci
944,siebzig::NUM,етмеш,șaptezeci
945,achtzig::NUM,һикһән,optzeci
946,neunzig::NUM,туҡһан,nouăzeci
947,hundert::NUM,йөҙ,sută
948,tausend::NUM,мең,mie
949,und::CNJ,да,și
950,oder::CNJ,йәки,ori
951,stehen::V,тороу,sta
952,sitzen::V,ултырыу,ședea
953,liegen::V,ятыу,zăcea
954,liegen::V,ятыу,fi culcat
955,hängen::V,аҫылынып тороу,atârna
956,werden::V,булыу,deveni
957,werden::V,булыу,se face
958,passieren::V,булыу,se întâmpla
959,beginnen::V,башлау,începe
960,enden::V,бөтөү,se sfârși
961,enden::V,бөтөү,se termina
962,enden::V,тамамланыү,se sfârși
963,enden::V,тамамланыү,se termina
964,wechseln::V,үҙгәреү,se schimba
965,aufgehen[Sonne]::V,ҡалҡыу,răsări
966,untergehen[Sonne]::V,байыу,apune
967,scheinen[Sonne]::V,яҡтыртып тороу,străluci
968,donnern::V,күкрәү,tuna
969,wehen::V,иҫеү,bate
970,strömen::V,ташыу,curge în șiroaie
971,fließen::V,ағыу,curge
972,sich drehen::V,әйләнеү,se învârti
973,schwanken::V,тирбәлеү,se clătina
974,schwingen::V,бәүетеү,vibra
975,schwingen::V,бәүетеү,flutura
976,fallen::V,йығылыу,cădea
977,brennen::V,яныу,arde
978,rauchen::V,төтәү,fuma
979,regnen::V,ямғыр яуа,ploua
980,gefrieren::V,туңыү,îngheța
981,tauen::V,иреү,se dezgheța
982,schmelzen::V,иреү,se topi
983,trocknen::V,кибеү,se usca
984,sieden::V,ҡайнау,fierbe
985,sieden::V,ҡайнау,clocoti
986,faulen::V,сереу,se împuți
987,verfaulen::V,сереу,putrezi
988,reißen::V,өҙөү,se rupe
989,reißen::V,өҙөү,se sfâșia
990,reißen::V,йыртылыу,se rupe
991,reißen::V,йыртылыу,se sfâșia
992,versinken::V,батыу,se scufunda
993,vergehen::V,үтеү,trece
994,vergehen::V,үтеү,se scurge
995,erscheinen::V,килеп сығыу,apărea
996,verschwinden::V,юғалыу,dispărea
997,sinken::V,түбәнәйеү,cădea
998,sinken::V,түбәнәйеү,coborî
999,abnehmen::V,кәметеү,scădea
1000,abnehmen::V,кәметеү,descrește
1001,zunehmen::V,артыу,spori
1002,zunehmen::V,артыу,crește
1003,zunehmen::V,артыу,augmenta
1004,steigen::V,күтәрелеү,urca
1005,wachsen::V,үҫеү,crește
1006,glänzen::V,ялтырау,luci
1007,glänzen::V,ялтырау,străluci
1008,funkeln::V,баҙлау,scânteia
1009,lärmen::V,шаулау,face larmă
1010,läuten::V,ҡағыу,suna
1011,klingeln::V,ҡағыу,suna
1012,klingeln::V,шылтыратыу,suna
1013,klirren::V,шылтыратыу,zăngăni
1014,brausen::V,ҡотороноу,vui
1015,rauschen::V,шыптырлау,vâjâi
1016,klingen::V,яңғырау,suna
1017,bellen::V,өрөү,lătra
1018,heulen::V,олоу,urla
1019,blasen::V,өрөү,sufla
1020,pfeifen::V,һызғырып ебәреү,fluiera
1021,schreien::V,ҡысҡырыу,țipa
1022,stöhnen::V,уңғырашыу,geme
1023,zittern::V,ҡалтырау,tremura
1024,leben::V,йәшәү,trăi
1025,geboren werden::V,тыуыу,se naște
1026,atmen::V,тын алыү,respira
1027,trinken::V,эсеү,bea
1028,essen::V,ашау,mânca
1029,schlucken::V,йотоу,înghiți
1030,müde werden::V,арыу,se obosi
1031,einschlafen::V,йоҡлап китеү,adormi
1032,schlafen::V,йоҡлау,dormi
1033,aufwachen::V,уяныу,se deștepta
1034,aufstehen::V,тороу,fi se scula
1035,sich erholen::V,ял итеү,se relaxa
1036,sich erholen::V,ял итеү,se destinde
1037,krank werden::V,сирләү,se îmbolnăvi
1038,krank sein::V,сирләү,zăcea
1039,krank sein::V,сирләү,fi bolnav
1040,schmerzen::V,ауыртыу,durea
1041,husten::V,йүтәлләү,tuși
1042,genesen::V,һауығыу,se însănătoși
1043,sterben::V,үлеү,muri
1044,umkommen::V,һәләк булыу,pieri
1045,sich bewegen::V,хәрәкәт итеү,se mișca
1046,sich rühren::V,ҡуҙғалыу,se mișca
1047,sich erheben::V,тороу,se ridica
1048,sich setzen::V,ултырыу,lua loc
1049,sich setzen::V,ултырыу,se așeza
1050,hinfallen::V,ҡолау,cădea jos
1051,laufen::V,йөрөү,merge
1052,laufen::V,йөрөү,merge pe jos
1053,schreiten::V,атлау,păși
1054,spazierengehen::V,ял итеп йороү,se plimba
1055,eilen::V,ашығыу,fi se grăbi
1056,eilen::V,ҡабаланыу,fi se grăbi
1057,sich beeilen::V,ашығыу,se grăbi
1058,sich beeilen::V,ҡабаланыу,se grăbi
1059,sausen::V,елеү,țâșni
1060,rennen::V,йүгеп йөрөү,fugi
1061,rennen::V,йүгеп йөрөү,alerga
1062,springen::V,һикереү,sări
1063,klettern::V,үрмәләү,urca
1064,klettern::V,үрмәләү,se cățăra
1065,klettern::V,үрмәләп менеү,urca
1066,klettern::V,үрмәләп менеү,se cățăra
1067,schaukeln::V,сайҡалыу,legăna
1068,kriechen::V,шыуышыу,se târî
1069,schwimmen::V,йоҙөү,înota
1070,tauchen::V,сумыу,se scufunda
1071,rudern::V,ишеү,vâsli
1072,rudern::V,ишеү,lopăta
1073,fahren::V,йөрөү,merge
1074,fliegen::V,осоу,zbura
1075,gehen::V,барыу,merge
1076,weggehen::V,китеү,se duce
1077,abfahren::V,сығыу,pleca
1078,anhalten::V,тукталыу,se opri
1079,hineingehen::V,инеү,intra
1080,eintreten::V,инеү,intra
1081,kommen::V,килеү,veni
1082,ankommen::V,килеү,sosi
1083,ankommen::V,килеү,ajunge
1084,zurückkommen::V,ҡайтыу,se întoarce
1085,bleiben::V,ҡалыу,rămâne
1086,warten::V,көтөп тороу,aștepta
1087,erwarten::V,көтөү,aștepta
1088,suchen::V,эҙләү,căuta
1089,finden::V,табыу,găsi
1090,versuchen::V,тырышып ҡарау,încerca
1091,vorbereiten::V,әҙерләү,pregăti
1092,lieben::V,яратыу,iubi
1093,mögen::V,һөйөү,plăcea a
1094,mögen::V,яратыу,plăcea a
1095,lachen::V,көлөү,râde
1096,rühren::V,ҡағылыу,mișca
1097,rühren::V,ҡағылыу,înduioșa
1098,weinen::V,илау,plânge
1099,schimpfen::V,һүгенеү,înjura
1100,schimpfen::V,тиргәнеү,înjura
1101,schimpfen::V,һуҡраныу,înjura
1102,sich ärgern::V,асыуланыу,se supăra
1103,sich fürchten::V,ҡурҡыу,se teme
1104,sich fürchten::V,ҡурҡыу,fi teamă a
1105,fürchten::V,ҡурҡыу,se teme de
1106,fliehen::V,ҡасыу,fugi
1107,flüchten::V,ҡасыу,evada
1108,sehen::V,күреү,vedea
1109,anschauen::V,ҡарау,privi
1110,ansehen::V,ҡарау,privi
1111,ansehen::V,тикшереү,privi
1112,hören::V,ишетеү,auzi
1113,zuhören::V,тыңлау,asculta
1114,probieren::V,татыу,gusta
1115,riechen::V,еҫкәү,mirosi
1116,fühlen::V,тойоу,simți
1117,fühlen::V,тойоу,resimți
1118,scheinen::V,кеүек күренеү,părea
1119,scheinen::V,тойолоу,părea
1120,zu sehen sein::V,күренеү,se vedea
1121,vernehmen::V,ишетеү,auzi
1122,frieren::V,туңыү,fi frig
1123,tun::V,яһау,face
1124,tun::V,әшләү,face
1125,können::V,алыу,ști
1126,können::V,алыу,putea
1127,können::V,мөмкин булыу,ști
1128,können::V,мөмкин булыу,putea
1129,wollen::V,теләү,dori
1130,anfangen::V,башлау,începe
1131,beenden::V,бөтөрөү,sfârși
1132,beenden::V,бөтөрөү,termina
1133,beenden::V,тамамлау,sfârși
1134,beenden::V,тамамлау,termina
1135,aufhören::V,туктау,înceta
1136,gelingen::V,уңышлы булыу,reuși
1137,gelingen::V,уңышлы булыу,izbuti
1138,geraten::V,булып сығыу,reuși
1139,öffnen::V,асыу,deschide
1140,schließen::V,йомоу,închide
1141,stellen::V,ҡуйыу,pune
1142,stellen::V,ҡуйыу,așeza
1143,setzen::V,урынлаштырыу,pune
1144,setzen::V,урынлаштырыу,așeza
1145,legen::V,һалыу,pune
1146,berühren::V,тейеү,atinge
1147,berühren::V,ҡағылыу,atinge
1148,verbinden::V,ҡушыу,lega
1149,verbinden::V,бәйләү,lega
1150,bedecken::V,ҡаплау,acoperi
1151,aufhängen::V,элеү,atârna
1152,aufhängen::V,элеү,spânzura
1153,anzünden::V,тоҡандырыу,aprinde
1154,aufheben::V,мендереү,ridica
1155,aufheben::V,мендереү,lua de jos
1156,zurücklassen::V,ҡалдырыу,lăsa
1157,zurücklassen::V,ҡалдырыу,lăsa în urmă
1158,verlieren::V,юғалтыу,pierde
1159,fallen lassen::V,төшөрөп ебәреү,scăpa
1160,fallen lassen::V,төшөрөп ебәреү,arunca
1161,machen::V,яһау,face
1162,machen::V,эшләү,face
1163,herstellen::V,эшләп сығарыу,fabrica
1164,herstellen::V,эшләп сығарыу,confecționa
1165,bauen::V,төҙөү,clădi
1166,bauen::V,төҙөү,construi
1167,reparieren::V,төҙәтеү,repara
1168,verbessern::V,яҡшыртыу,ameliora
1169,verbessern::V,яҡшыртыу,îmbunătăți
1170,ändern::V,үҙгәртеү,schimba
1171,ändern::V,үҙгәртеү,modifica
1172,graben::V,ҡаҙыу,săpa
1173,beugen::V,бөгөү,curba
1174,biegen::V,бөгөү,îndoi
1175,biegen::V,бөгөү,încovoia
1176,drehen::V,өйрөлтөү,învârti
1177,drehen::V,әйләндереү,învârti
1178,wenden::V,әйләндереү,întoarce
1179,umdrehen::V,түңкәреү,învârti
1180,umdrehen::V,түңкәреү,întoarce
1181,heben::V,күтәреү,ridica
1182,heben::V,мендереү,ridica
1183,hochheben::V,күтәреү,ridica
1184,ergreifen::V,тотоп алыу,lua
1185,ergreifen::V,тотоп алыу,apuca
1186,halten::V,тотоу,ține
1187,drücken::V,ҡыҫыу,apăsa
1188,drücken::V,ҡыҫыу,strânge
1189,schieben::V,этеү,împinge
1190,schieben::V,төртөү,împinge
1191,kratzen::V,ҡырыу,zgâria
1192,lecken::V,ялау,linge
1193,beißen::V,тешләү,mușca
1194,abreißen::V,өҙөү,rupe
1195,abreißen::V,өҙөү,smulge
1196,abschneiden::V,ҡырҡыу,scurta
1197,binden::V,бәйләү,lega
1198,stecken::V,ҡаҙау,pune
1199,brechen::V,боҙоу,rupe
1200,brechen::V,боҙоу,frânge
1201,klopfen::V,шаҡылдау,ciocăni
1202,hauen::V,туҡмау,lovi
1203,kleben::V,йәбештереү,lipi
1204,reiben::V,ыуыу,freca
1205,reiben::V,ыуыу,fricționa
1206,reiben::V,ышҡыу,freca
1207,reiben::V,ышҡыу,fricționa
1208,streichen::V,яғыу,unge
1209,schleifen::V,үткерләү,ascuți
1210,schneiden::V,ҡырҡыу,tăia
1211,rütteln::V,һелкетеү,zgâlțâi
1212,schütteln::V,һелкетеү,scutura
1213,schwenken::V,болғау,agita
1214,schütten::V,ҡойоу,vărsa
1215,füllen::V,тултырыу,umple
1216,einwickeln::V,төрөү,înveli
1217,einwickeln::V,төрөү,înfășura
1218,tragen::V,алып барыу,căra
1219,schleppen::V,һөйрәү,târî
1220,ziehen::V,тартыу,trage
1221,aufbewahren::V,һаҡлау,păstra
1222,aufbewahren::V,һаҡлау,conserva
1223,werfen::V,ырғытыу,arunca
1224,fangen::V,тотоу,prinde
1225,packen::V,етеү,apuca
1226,packen::V,тотоп алыу,apuca
1227,verstecken::V,йәшереү,ascunde
1228,teilen::V,бүлеү,împărți
1229,schicken::V,ебәреү,trimite
1230,bringen::V,килтереү,aduce
1231,hinzufügen::V,өтәү,adăuga
1232,bekommen::V,алыу,obține
1233,bekommen::V,алыу,dobândi
1234,erhalten::V,алыу,primi
1235,erhalten::V,алыу,căpăta
1236,nehmen::V,алыу,lua
1237,wählen::V,һайлаү,opta
1238,wählen::V,һайлаү,alege
1239,auswählen::V,һайлап алыу,selecta
1240,bewahren::V,һаҡлау,păstra
1241,behindern::V,тотҡарлыҡ яһау,stingheri
1242,verderben::V,боҙоу,strica
1243,beschädigen::V,боҙоу,strica
1244,zerbrechen::V,ҡыйратыу,rupe
1245,zerbrechen::V,ҡыйратыу,frânge
1246,zerreißen::V,йыртыу,rupe
1247,zerreißen::V,йыртыу,sfâșia
1248,zerstören::V,емереү,distruge
1249,verbrennen::V,үртәү,arde
1250,verbrennen::V,үртәү,incendia
1251,geben::V,биреү,da
1252,reichen::V,биреү,întinde
1253,schenken::V,бүләк итеү,dărui
1254,versprechen::V,вәғәҙә биреү,făgădui
1255,wünschen::V,теләу,ura
1256,loben::V,маҡтау,lăuda
1257,küssen::V,үбеү,săruta
1258,wiegen::V,бәүетеү,legăna
1259,wiegen::V,тирбәтеү,legăna
1260,zudecken::V,ҡаплау,acoperi
1261,wecken::V,уятыу,trezi
1262,wecken::V,уятыу,deștepta
1263,zeigen::V,күрһәтеү,arăta
1264,führen::V,етәкләү,călăuzi
1265,lehren::V,уҡытыу,preda
1266,lehren::V,уҡытыу,învăța
1267,lehren::V,өйрәтеү,preda
1268,lehren::V,өйрәтеү,învăța
1269,unterrichten::V,уҡытыу,învăța
1270,unterrichten::V,уҡытыу,instrui
1271,aufziehen::V,тәрбиәле,crește
1272,leiten::V,етәкләү,duce
1273,leiten::V,етәкләү,conduce
1274,leiten::V,етәкселек итеү,duce
1275,leiten::V,етәкселек итеү,conduce
1276,antreiben::V,ашыҡтырыу,împinge
1277,antreiben::V,ашыҡтырыу,încuraja
1278,lassen::V,мәжбүр итеү,pune pe să
1279,einladen::V,саҡырыу,invita
1280,vereinigen::V,берләштереү,uni
1281,vereinigen::V,берләштереү,întruni
1282,besuchen::V,килеп сығыу,vizita
1283,besuchen::V,килеп сығыу,face o vizită
1284,treffen::V,тойоү,întâlni
1285,treffen::V,осратыу,întâlni
1286,treffen::V,ҡаршылау,întâlni
1287,sich versammeln::V,йыйылыу,se aduna
1288,spielen::V,тартыу,se juca
1289,singen::V,йырлау,cânta
1290,tanzen::V,бейеү,dansa
1291,sich trennen::V,айырылышыу,se separa
1292,sich trennen::V,айырылышыу,se despărți
1293,verlassen::V,ташлау,părăsi
1294,verlassen::V,ташлау,abandona
1295,verlassen::V,ташлап китеү,părăsi
1296,verlassen::V,ташлап китеү,abandona
1297,retten::V,ҡотҡарыу,salva
1298,bewachen::V,һаҡлау,păzi
1299,schützen::V,һаҡлау,ocroti
1300,schützen::V,һаҡлау,proteja
1301,verteidigen::V,яҡлау,apăra
1302,sich schlagen::V,һуғышыу,se bate
1303,schießen::V,атыу,trage
1304,siegen::V,еңеү,birui
1305,siegen::V,еңеү,învinge
1306,ärgern::V,асыуландырыу,supăra
1307,schlagen::V,бәреү,lovi
1308,schlagen::V,туҡмау,lovi
1309,treten::V,тибеү,călca
1310,treten::V,типкеләү,călca
1311,stechen::V,сәнсеү,înțepa
1312,stechen::V,сәнсеү,împunge
1313,stoßen::V,этеү,împinge
1314,stoßen::V,төртөү,împinge
1315,stehlen::V,урлау,fura
1316,stören::V,ҡамасаулау,deranja
1317,belästigen::V,бимазалау,importuna
1318,belästigen::V,ҡамасаулау,importuna
1319,verbergen::V,йәшереү,ascunde
1320,täuschen::V,ултыртыу,amăgi
1321,betrügen::V,алдау,înșela
1322,töten::V,үлтереү,omorî
1323,wohnen::V,йәшәү,sta
1324,wohnen::V,йәшәү,locui
1325,arbeiten::V,эшләү,lucra
1326,sammeln::V,йыйыу,aduna
1327,sammeln::V,йыйыу,colecționa
1328,pflücken::V,өҙөү,culege
1329,jagen::V,аулау,vâna
1330,fischen::V,аулау,pescui
1331,fassen::V,тотоу,prinde
1332,hüten::V,көтөү,paște
1333,treiben::V,ҡыуыу,mână
1334,anbinden::V,бәйләү,lega
1335,füttern::V,ашатыу,da de mâncare
1336,melken::V,һауыү,mulge
1337,hacken::V,турау,toca
1338,hacken::V,турау,sparge
1339,hacken::V,тапау,toca
1340,hacken::V,тапау,sparge
1341,gießen::V,ҡойоу,uda
1342,reifen::V,өлғөрөү,pârgui
1343,zubereiten::V,бешереү,găti
1344,kochen::V,бешереү,găti
1345,backen::V,бешереү,coace
1346,braten::V,ҡурыу,coace
1347,umrühren::V,ҡатнаштырыу,mesteca
1348,stricken::V,бәйләү,împleti
1349,nähen::V,тегеү,coase
1350,färben::V,буяу,vopsi
1351,färben::V,буяу,colora
1352,reinigen::V,таҙартыу,curăți
1353,waschen::V,йыуыу,spăla
1354,abwischen::V,һөртөү,șterge
1355,spülen::V,сайҡау,clăti
1356,fegen::V,һепереү,mătura
1357,kehren::V,һепереү,mătura
1358,baden::V,һыу инеү,se scălda
1359,sich waschen::V,йыуыныу,se spăla
1360,ausziehen::V,сисеү,și scoate
1361,anziehen::V,кейеү,îmbrăca
1362,sich anziehen::V,кейенеү,se îmbrăca
1363,kämmen::V,тарау,pieptăna
1364,schmücken::V,биҙәү,împodobi
1365,sagen::V,әйтеү,zice
1366,sagen::V,әйтеү,spune
1367,sprechen::V,әйтеү,vorbi
1368,sprechen::V,һөйләшеү,vorbi
1369,reden::V,һөйләшеү,vorbi
1370,reden::V,һөйләшеү,discuta
1371,sich unterhalten::V,әңгәмәләшеү,conversa
1372,sich unterhalten::V,әңгәмәләшеү,sta de vorbă
1373,fragen::V,һорау,întreba
1374,bitten::V,үтенеү,ruga
1375,erzählen::V,һөйләү,spune
1376,erzählen::V,һөйләү,povesti
1377,mitteilen::V,әйтеү,comunica
1378,mitteilen::V,әйтеү,înștiința
1379,nennen::V,атау,numi
1380,nennen::V,атау,chema
1381,nennen::V,исемләү,numi
1382,nennen::V,исемләү,chema
1383,rufen::V,саҡырыу,chema
1384,prahlen::V,маҡтаныу,se făli
1385,prahlen::V,шапырыныу,se făli
1386,übersetzen::V,тәржемә итеү,traduce
1387,denken::V,уйлау,gândi
1388,glauben::V,ышаныу,crede
1389,bemerken::V,күреү,observa
1390,erkennen::V,таныу,cunoaște
1391,erkennen::V,таныу,recunoaște
1392,begreifen::V,аңлау,pricepe
1393,begreifen::V,аңлау,înțelege
1394,verstehen::V,аңлау,înțelege
1395,lernen::V,өйрәнеү,învăța
1396,wissen::V,белеү,ști
1397,sich erinnern an::V,хәтергә алыу,a-și aminti de
1398,vergessen::V,онотоу,uita
1399,messen::V,үлсәү,măsura
1400,zählen::V,һанау,număra
1401,rechnen::V,һанау,calcula
1402,lesen::V,уҡыу,citi
1403,malen::V,һүрәт яһау,picta
1404,malen::V,рәсем төшөрөү,picta
1405,zeichnen::V,һүрәт яһау,desena
1406,zeichnen::V,рәсем төшөрөү,desena
1407,schreiben::V,яҙыу,scrie
1408,besitzen::V,биләү,avea
1409,besitzen::V,биләү,poseda
1410,kaufen::V,һатып алыу,cumpăra
1411,verkaufen::V,һатыу,vinde
1412,bezahlen::V,түләү,plăti
1413,bezahlen::V,түләү,achita
1414,zahlen::V,түләү,plăti
1415,beherrschen::V,биләү,stăpâni
1416,ertragen::V,түҙеү,răbda
1417,ertragen::V,түҙеү,suporta
