,Concept_ID,mrj,it
762,krank::A,хворой,malato
763,krank::A,хворой,infermo
764,nackt::A,цӓрӓ,nudo
765,traurig::A,сы́лыкан,triste
766,traurig::A,кымы́лдымы,triste
767,lebendig::A,живой,vivo
768,gut::A,яжо,buono
769,schlecht::A,уда,cattivo
770,schlecht::A,худа,cattivo
771,richtig::A,вургамла,giusto
772,schlimm::A,йӹрнык,grave
773,wahr::A,настоящий,vero
774,wahr::A,настояшый,vero
775,alt::A,шонгы,vecchio
776,neu::A,у,nuovo
777,ehemalig::A,тошты,vecchio
778,ehemalig::A,тошты,d'una_volta
779,alt[Lebewesen]::A,ӹлалшӹ,anziano
780,jung::A,нöргӹ,giovane
781,jung::A,молода,giovane
782,arm::A,укеӓн,pòvero
783,reich::A,паян,ricco
784,reich::A,пурлыкан,ricco
785,bekannt::A,палӹмӹ,noto
786,bekannt::A,палӹмӹ,conosciuto
787,berühmt::A,лӹмлы,famoso
788,berühmt::A,лӹмлы,cèlebre
789,fremd::A,эдемӹн,estràneo
790,fremd::A,эдемӹн,straniero
791,verschieden::A,тӹрлӹ,diverso
792,verschieden::A,тӹрлӹ,differente
793,nah::A,лишӹл,vicino
794,nah::A,лишӹл,propinquo
795,fern::A,мӹндӹр,lontano
796,linker::A,шалахай,sinistro
797,rechter::A,вургамла,destro
798,anderer::A,вес,altro
799,anderer::A,весӹ,altro
800,erster::A,икшӹ,primo
801,erster::A,икӹмшӹ,primo
802,zweiter::A,кокшы,secondo
803,dritter::A,кымшы,terzo
804,letzter::A,остатка,ùltimo
805,allein::ADV,иктӹ,solo
806,allein::ADV,иктӹ,da solo
807,allein::ADV,иктӹт,solo
808,allein::ADV,иктӹт,da solo
809,auf einmal::ADV,тöрöк,insieme
810,zusammen::ADV,икараш,insieme
811,zusammen::ADV,цымырын,insieme
812,lange::ADV,кужын,a lungo
813,plötzlich::ADV,трӱк,all'improvviso
814,sofort::ADV,полт,sùbito
815,sofort::ADV,полт,all'istante
816,sofort::ADV,тöрöк,sùbito
817,sofort::ADV,тöрöк,all'istante
818,sofort::ADV,тӹшӓкок,sùbito
819,sofort::ADV,тӹшӓкок,all'istante
820,später::ADV,вара,più tardi
821,heute::ADV,тагачы,oggi
822,morgen::ADV,иргод,domani
823,morgen::ADV,иргодым,domani
824,bald::ADV,чӹнь,presto
825,bald::ADV,чӹнь,tra poco
826,bald::ADV,вӓшке,presto
827,bald::ADV,вӓшке,tra poco
828,bald::ADV,выртышты,presto
829,bald::ADV,выртышты,tra poco
830,dann::ADV,пакыла,allora
831,gestern::ADV,тенгечӹ,ieri
832,einst::ADV,икӓнӓ,prima
833,einst::ADV,икӓнӓ,un tempo
834,damals::ADV,тӹнӓм,allora
835,danach::ADV,пакыла,poi
836,danach::ADV,пакыла,dopo
837,vorher::ADV,перви,prima
838,zuerst::ADV,андак,prima
839,zuerst::ADV,андак,dapprima
840,einmal::ADV,гӓнӓк,una volta
841,einmal::ADV,гӓнӓ,una volta
842,manchmal::ADV,кынамжы,talvolta
843,manchmal::ADV,кынамжы,qualche volta
844,oft::ADV,чӹчкӹдӹн,spesso
845,immer::ADV,со,sempre
846,immer::ADV,соок,sempre
847,niemals::ADV,нинам,non mai
848,niemals::ADV,нигынам,non mai
849,niemals::ADV,нигынамат,non mai
850,hier::ADV,тиштӹ,qua
851,hierhin::ADV,тишкӹ,qua
852,von hier::ADV,тишец,ne
853,von hier::ADV,тишец,da qui
854,von hier::ADV,тишецӹн,ne
855,von hier::ADV,тишецӹн,da qui
856,dort::ADV,тӹштӹ,lì
857,dorthin::ADV,тӹшкӹ,là
858,dorthin::ADV,тӹшкӹлӓ,là
859,geradeaus::ADV,вик,diritto
860,geradeaus::ADV,тура,diritto
861,vorwärts::ADV,анзыкы,avanti
862,rückwärts::ADV,мӹнгеш,all'indietro
863,zurück::ADV,мӹнгеш,di indietro
864,unten::ADV,ӱлнӹ,giù
865,unten::ADV,ӱлнӹ,sotto
866,unten::ADV,лӹвӓлнӹ,giù
867,unten::ADV,лӹвӓлнӹ,sotto
868,hinab::ADV,ӱлӹкӹ,giù
869,hinab::ADV,ӱлӹкӹ,in giù
870,hinab::ADV,лӹвӓкӹ,giù
871,hinab::ADV,лӹвӓкӹ,in giù
872,oben::ADV,вӹлнӹ,su
873,oben::ADV,вӹлнӹ,sopra
874,hinauf::ADV,кӱшкӹлӓ,in sù
875,hinauf::ADV,кӱшкӹлӓ,in alto
876,hinauf::ADV,кӱш,in sù
877,hinauf::ADV,кӱш,in alto
878,überall::ADV,йӹлт,dappertutto
879,überall::ADV,цилӓ вӓре,dappertutto
880,nicht::ADV,уке,non
881,ein wenig::ADV,изиш,un po'
882,ein wenig::ADV,изиш,un poco
883,ein wenig::ADV,иклаштык,un po'
884,ein wenig::ADV,иклаштык,un poco
885,kaum::ADV,цылик,a appena
886,kaum::ADV,чучок-чучок,a appena
887,sehr::ADV,чоте,molto
888,so::ADV,тенге,così
889,so::ADV,тенге,tanto
890,so::ADV,тенгелӓ,così
891,so::ADV,тенгелӓ,tanto
892,noch::ADV,мол,ancora
893,noch::ADV,моло,ancora
894,nur::ADV,веле,solo
895,nur::ADV,веле,soltanto
896,schon::ADV,уже,già
897,schon::ADV,ӹнде,già
898,wieder::ADV,уэш,di nuovo
899,vergebens::ADV,зря,invano
900,vergebens::ADV,ӹзрӓ,invano
901,vergebens::ADV,ӹзӹрӓ,invano
902,vor::PRP,анзыц,davanti a
903,vor::PRP,анзыцын,davanti a
904,hinter::PRP,шайылан,dietro
905,hinter::PRP,шайылный,dietro
906,unter::PRP,лӹвӓкӹ,sotto
907,durch::PRP,вашт,per
908,durch::PRP,вашт,attraverso
909,neben::PRP,сага,a accanto a
910,zwischen::PRP,лош,fra
911,zwischen::PRP,лошкы,fra
912,wegen::PRP,мычыц,a causa di
913,dies::PRN,тидӹ,ciò
914,dies::PRN,тидӹ,questo
915,dies::PRN,ти,ciò
916,dies::PRN,ти,questo
917,das::PRN,тидӹ,ciò
918,das::PRN,тидӹ,quello
919,das::PRN,ти,ciò
920,das::PRN,ти,quello
921,alles::PRN,цилӓ,tutto
922,ich::PRN,мый,ìo
923,du::PRN,тӹнь,tu
924,er::PRN,тӹдӹ,lui
925,er::PRN,тӹдӹ,egli
926,wir::PRN,мӓ,noi
927,ihr::PRN,вӓ,voi
928,sie::PRN,нӹнӹ,loro
929,was::FPRN,ма,che
930,was::FPRN,ма,che cosa
931,wer::FPRN,кӱ,chi
932,wo::FADV,кышан,dove
933,wo::FADV,кыштакен,dove
934,wohin::FADV,кышкы,dove
935,wie::FADV,кыце,come
936,warum::FADV,малын,perche
937,wieviel::FNUM,кынар,quanto
938,wieviel::FNUM,кынары,quanto
939,wieviel::FNUM,кынаркы,quanto
940,eins::NUM,иктӹ,uno
941,eins::NUM,иктӹт,uno
942,zwei::NUM,кок,due
943,zwei::NUM,кокты,due
944,drei::NUM,кым,tre
945,drei::NUM,кымыт,tre
946,vier::NUM,нӹл,quattro
947,fünf::NUM,вӹц,cinque
948,sechs::NUM,куд,sei
949,sechs::NUM,кудытмозн,sei
950,sieben::NUM,шӹм,sette
951,sieben::NUM,шӹмӹт,sette
952,acht::NUM,кӓндӓкш,otto
953,acht::NUM,кӓндӓкшӹ,otto
954,neun::NUM,ӹндекшшӱдӹ,nove
955,zehn::NUM,лу,dieci
956,elf::NUM,луатик,ùndici
957,elf::NUM,луатиктӹ,ùndici
958,zwölf::NUM,луаткок,dodici
959,zwölf::NUM,луаткокты,dodici
960,zwanzig::NUM,коклы,venti
961,dreißig::NUM,кымлы,trenta
962,vierzig::NUM,нӹллӹ,quaranta
963,fünfzig::NUM,вӹцлӹ,cinquanta
964,sechzig::NUM,кудлу,sessanta
965,siebzig::NUM,шӹмлу,settanta
966,achtzig::NUM,кӓндӓкшлу,ottanta
967,neunzig::NUM,ӹндекшлу,novanta
968,hundert::NUM,шӱдӹ,cento
969,tausend::NUM,тӹжем,mille
970,und::CNJ,дöн,e
971,oder::CNJ,льывы,o
972,stehen::V,шалшаг,stare in piedi
973,sitzen::V,шӹнзӓш,sedere
974,sitzen::V,шӹнзӓш,stare seduto
975,liegen::V,киӓш,giacere
976,hängen::V,кечӓш,pèndere
977,hängen::V,кечӓш,èssere appeso
978,werden::V,шагалаш,farsi
979,werden::V,шагалаш,diventare
980,passieren::V,ӹштӓ́лтӓш,succèdere
981,beginnen::V,тӹнгӓлӓлтӓш,cominciare
982,enden::V,пӹтӓш,finire
983,enden::V,пӹтӓш,terminare
984,wechseln::V,весемӓш,variare
985,wechseln::V,весемӓш,cambiare
986,wechseln::V,весемӓлтӓш,variare
987,wechseln::V,весемӓлтӓш,cambiare
988,aufgehen[Sonne]::V,авараш,sòrgere
989,aufgehen[Sonne]::V,авараш,spuntare
990,untergehen[Sonne]::V,шӹ́нзӓш,tramontare
991,scheinen[Sonne]::V,сотемдӓрӓш,splèndere
992,donnern::V,хӹдӹртӓш,tonare
993,wehen::V,ӹфӹлӓш,soffiare
994,strömen::V,йогащ,fluire
995,fließen::V,йогащ,fluire
996,fließen::V,йогащ,scorrere
997,sich drehen::V,пöрдӓш,girarsi
998,schwanken::V,лыпшалташ,oscillare
999,schwanken::V,лыпшалташ,barcollare
1000,schwingen::V,кӓчӓйӓш,vibrare
1001,schwingen::V,кӓчӓйӓш,oscillare
1002,fallen::V,кенвазаш,cadere
1003,fallen::V,шынгалташ,cadere
1004,brennen::V,йылаш,àrdere
1005,brennen::V,йылаш,bruciare
1006,rauchen::V,шыпшаш,fumare
1007,regnen::V,юраш,piòvere
1008,gefrieren::V,гӓш,gelarsi
1009,gefrieren::V,гӓш,congelarsi
1010,gefrieren::V,кӹлмаш,gelarsi
1011,gefrieren::V,кӹлмаш,congelarsi
1012,tauen::V,шылаш,sciògliersi
1013,schmelzen::V,шӹрӓнӓш,fòndere
1014,schmelzen::V,шӹрӓнӓш,sciògliersi
1015,trocknen::V,кошкаш,asciugarsi
1016,sieden::V,шолаш,bollire
1017,faulen::V,шӱӓш,marcire
1018,verfaulen::V,йӓнгӓрӓлтӓш,imputridire
1019,reißen::V,кышкедӓлтӓш,strapparsi
1020,versinken::V,ва́лаш,affondare
1021,vergehen::V,эртӓш,passare
1022,erscheinen::V,каяш,apparire
1023,erscheinen::V,каяш,comparire
1024,verschwinden::V,ямаш,sparire
1025,verschwinden::V,ямаш,scomparire
1026,sinken::V,пычаш,calare
1027,sinken::V,пычаш,scendere
1028,abnehmen::V,чӹдемӓш,diminuire
1029,abnehmen::V,кöтӹргӓш,diminuire
1030,zunehmen::V,когоэмӓш,aumentare
1031,steigen::V,лӱлта́лташ,salire
1032,steigen::V,лӱлта́лташ,montare
1033,wachsen::V,кушкаш,crescere
1034,glänzen::V,йӹлгӹжӓш,splèndere
1035,funkeln::V,валгалташ,brillare
1036,funkeln::V,валгалташ,scintillare
1037,lärmen::V,юкланаш,strepitare
1038,lärmen::V,юкланаш,fare chiasso
1039,läuten::V,цоргаш,suonare
1040,klingeln::V,цоргаш,suonare
1041,klirren::V,цонгырталгаш,tintinnare
1042,brausen::V,ышдымыла́наш,rombare
1043,brausen::V,ышдымыла́наш,rumoreggiare
1044,rauschen::V,шу́жгаш,frusciare
1045,klingen::V,йо́нгаш,suonare
1046,bellen::V,опташ,latrare
1047,bellen::V,опташ,abbaiare
1048,heulen::V,урмыжаш,urlare
1049,heulen::V,урмыжаш,ululare
1050,blasen::V,ӹфӹлӓш,soffiare
1051,pfeifen::V,ши́шкаш,fischiare
1052,schreien::V,уташ,gridare
1053,schreien::V,саслаш,gridare
1054,schreien::V,варгынзаш,gridare
1055,stöhnen::V,ӹнгӹрӓш,gèmere
1056,zittern::V,цӹтӹрӓш,tremare
1057,leben::V,ӹлӓш,vìvere
1058,geboren werden::V,шачаш,nàscere
1059,atmen::V,шӱлӓш,respirare
1060,trinken::V,йӱӓш,bere
1061,essen::V,качкаш,mangiare
1062,schlucken::V,нелӓш,inghiottire
1063,müde werden::V,янгылаш,stancarsi
1064,einschlafen::V,амален кеӓш,addormentarsi
1065,schlafen::V,амалаш,dormire
1066,aufwachen::V,понгыжалташ,svegliarsi
1067,aufstehen::V,кӹньӹл шагалаш,levarsi
1068,sich erholen::V,кӓнаш,riposarsi
1069,krank werden::V,церлӓнен вазаш,ammalarsi
1070,krank sein::V,церлӓнӓш,èssere malato
1071,krank sein::V,ясланаш,èssere malato
1072,krank sein::V,ясыланаш,èssere malato
1073,schmerzen::V,каршташ,dolere
1074,husten::V,кахыраш,tossire
1075,genesen::V,паремӓш,guarire
1076,genesen::V,тöрлӓнӓш,guarire
1077,sterben::V,вазын колаш,morire
1078,umkommen::V,пӹтӓш,perire
1079,sich bewegen::V,кашташ,agitarsi
1080,sich rühren::V,тӓрвӓнӓш,muòversi
1081,sich erheben::V,кӹньӹлӓш,alzarsi
1082,sich setzen::V,шӹнзӓш,sedersi
1083,hinfallen::V,кенвазаш,cadere
1084,hinfallen::V,шынгалташ,cadere
1085,laufen::V,кашташ,camminare
1086,laufen::V,кашташ,andare a piedi
1087,schreiten::V,ашкедӓш,andare
1088,schreiten::V,ашкедӓш,procedere
1089,spazierengehen::V,мадын кашташ,passeggiare
1090,spazierengehen::V,мадын кашташ,andare a passeggio
1091,eilen::V,вӓшкӓш,andare in fretta
1092,sich beeilen::V,вӓшкӓш,affrettarsi
1093,sich beeilen::V,талашаш,affrettarsi
1094,sausen::V,хойхаланаш,volare
1095,sausen::V,хойхаланаш,correre
1096,sausen::V,хояш,volare
1097,sausen::V,хояш,correre
1098,rennen::V,кыргыжаш,correre
1099,springen::V,тӹршештӓш,saltare
1100,klettern::V,ку́заш,arrampicarsi
1101,schaukeln::V,лыпшалташ,fare l'altalena
1102,kriechen::V,авалянаш,strisciare
1103,kriechen::V,ньыжиклӓш,strisciare
1104,schwimmen::V,илӓш,nuotare
1105,tauchen::V,цымаш,tuffarsi
1106,tauchen::V,цымаш,immèrgersi
1107,rudern::V,шуалташ,remare
1108,fahren::V,кеӓш,andare
1109,fahren::V,кеӓш,viaggiare
1110,fliegen::V,чонгештӓш,volare
1111,gehen::V,кеӓш,andare
1112,weggehen::V,кеӓш,andàrsene
1113,weggehen::V,кеӓш,andare via
1114,abfahren::V,кеӓш,partire
1115,anhalten::V,цӓрнӓш,fermarsi
1116,hineingehen::V,пыраш,entrare
1117,eintreten::V,пыраш,entrare
1118,kommen::V,толаш,venire
1119,ankommen::V,шоаш,arrivare
1120,zurückkommen::V,пöртӹлӓш,ritornare
1121,bleiben::V,кодаш,restare
1122,bleiben::V,кодаш,rimanere
1123,warten::V,вычаш,aspettare
1124,erwarten::V,вычаш,attèndere
1125,suchen::V,кӹчӓлӓш,cercare
1126,finden::V,моаш,trovare
1127,versuchen::V,путаяш,tentare
1128,versuchen::V,цацаш,tentare
1129,vorbereiten::V,поспейӹктӓш,preparare
1130,lieben::V,яраташ,amare
1131,mögen::V,яраташ,piacere a
1132,mögen::V,яраташ,volere bene a
1133,lachen::V,ваштылаш,rìdere
1134,rühren::V,тӓрвӓтӓш,commuòvere
1135,weinen::V,мӓгӹрӓш,piàngere
1136,schimpfen::V,свырседӓлӓш,imprecare
1137,sich ärgern::V,шӹдешкӓш,stizzirsi
1138,sich ärgern::V,шӹдешкӓш,arrabbiarsi
1139,sich fürchten::V,лӱдӓш,avere paura
1140,fürchten::V,лӱдӓш,temere
1141,fliehen::V,кыргыжаш,fuggire
1142,flüchten::V,кыргыж шӹлӓш,sfuggire
1143,sehen::V,ужаш,vedere
1144,anschauen::V,анжалаш,guardare
1145,ansehen::V,анжаш,guardare
1146,hören::V,колаш,udire
1147,hören::V,колаш,sentire
1148,zuhören::V,колышташ,ascoltare
1149,probieren::V,тотештӓш,degustare
1150,probieren::V,тотештӓш,assaggiare
1151,probieren::V,подыл анжаш,degustare
1152,probieren::V,подыл анжаш,assaggiare
1153,riechen::V,ӱпшӹнзӓш,sentire
1154,fühlen::V,шижӓш,sentire
1155,scheinen::V,каяш,parere
1156,scheinen::V,каяш,sembrare
1157,zu sehen sein::V,каяш,vedersi
1158,vernehmen::V,колын колташ,sentire
1159,vernehmen::V,колын колташ,percepire
1160,frieren::V,кӹлмаш,aver freddo
1161,frieren::V,тӹнгӹргӓш,aver freddo
1162,tun::V,ӹштӓш,fare
1163,können::V,кердӓш,sapere
1164,wollen::V,жалаяш,volere
1165,anfangen::V,тӹнгӓлӓш,iniziare
1166,anfangen::V,тӹнгӓлӓш,cominciare
1167,beenden::V,пӹтӓрӓш,finire
1168,beenden::V,пӹтӓрӓш,terminare
1169,aufhören::V,цӓрнӓш,finire
1170,aufhören::V,цӓрнӓш,cessare
1171,gelingen::V,цӓш лиӓш,riuscire
1172,geraten::V,лиӓш,stare
1173,öffnen::V,пачаш,aprire
1174,schließen::V,чӱчӓш,chiùdere
1175,stellen::V,шӹндӓш,porre
1176,stellen::V,шӹндӓш,mettere
1177,setzen::V,шӹндӓш,porre
1178,setzen::V,шӹндӓш,mettere
1179,legen::V,опташ,posare
1180,legen::V,опташ,mettere
1181,legen::V,пиштӓш,posare
1182,legen::V,пиштӓш,mettere
1183,berühren::V,тӹкӓлӓш,toccare
1184,verbinden::V,пидӓш,unire
1185,verbinden::V,пидӓш,congiùngere
1186,bedecken::V,леведӓш,coprire
1187,bedecken::V,леведӓш,ricoprire
1188,aufhängen::V,сӓкӓш,attaccare
1189,anzünden::V,чӱктӓш,accèndere
1190,anzünden::V,чӱктӓш,incendiare
1191,aufheben::V,кузыкташ,raccògliere
1192,zurücklassen::V,кодаш,lasciare
1193,zurücklassen::V,кодаш,lasciare indietro
1194,verlieren::V,ямдаш,pèrdere
1195,fallen lassen::V,кенвацтараш,lasciare cadere
1196,machen::V,ӹштӓш,fare
1197,herstellen::V,йӓмдӹлӓш,produrre
1198,herstellen::V,йӓмдӹлӓш,fabbricare
1199,bauen::V,ӹштӓш,costruire
1200,reparieren::V,чиняш,riparare
1201,reparieren::V,алалаш,riparare
1202,verbessern::V,яжоэмден шӹндӓш,migliorare
1203,ändern::V,вашталташ,mutare
1204,ändern::V,вашталташ,cambiare
1205,graben::V,капаяш,scavare
1206,beugen::V,лывырташ,chinare
1207,beugen::V,лывырташ,flettere
1208,beugen::V,каклярташ,chinare
1209,beugen::V,каклярташ,flettere
1210,biegen::V,лывырташ,tòrcere
1211,drehen::V,сӓрӓш,girare
1212,drehen::V,сӓрӹкӓлӓш,girare
1213,wenden::V,сӓрӓлӓш,girare
1214,wenden::V,сӓрӓлӓш,voltare
1215,umdrehen::V,сӓрӓлӓш,rivoltare
1216,heben::V,лӱктӓш,levare
1217,hochheben::V,кузыкташ,levare
1218,hochheben::V,кузыкташ,sollevare
1219,ergreifen::V,хватяш,afferrare
1220,halten::V,кычаш,tenere
1221,drücken::V,темдӓш,premere
1222,schieben::V,шӹкӓш,spìngere
1223,kratzen::V,нӹжӓш,grattare
1224,kratzen::V,нӹжӓш,graffiare
1225,lecken::V,нылаш,leccare
1226,beißen::V,пыралаш,mòrdere
1227,abreißen::V,кӹрӓш,staccarsi
1228,abreißen::V,кӹрӓш,strapparsi
1229,abreißen::V,кышкед нӓлӓш,staccarsi
1230,abreißen::V,кышкед нӓлӓш,strapparsi
1231,abschneiden::V,шулаш,tagliare
1232,abschneiden::V,лаштыклаш,tagliare
1233,binden::V,пидӓш,legare
1234,binden::V,пидӓш,bendare
1235,stecken::V,шыралаш,ficcare
1236,brechen::V,тодылаш,rompere
1237,brechen::V,пыдырташ,rompere
1238,klopfen::V,рушткаш,bàttere
1239,hauen::V,шелӹштӓш,picchiare
1240,kleben::V,клейӓш,incollare
1241,reiben::V,нӹжӓш,fregare
1242,streichen::V,шӹрӓш,spalmare
1243,schleifen::V,шымаш,arrotare
1244,schneiden::V,пӹчкӓш,tagliare
1245,rütteln::V,мыльгыкташ,scuòtere
1246,schütteln::V,цӹтӹртӓш,agitare
1247,schütteln::V,цӹтӹртӓш,scuòtere
1248,schütteln::V,мыльгыкташ,agitare
1249,schütteln::V,мыльгыкташ,scuòtere
1250,schwenken::V,машыяш,agitare
1251,schwenken::V,машыяш,sventolare
1252,schütten::V,опталаш,versare
1253,füllen::V,темӓш,riempire
1254,einwickeln::V,пӹтӹрӓ́лӓш,involtare
1255,tragen::V,намалаш,portare
1256,schleppen::V,шӹдӹрӓш,trainare
1257,schleppen::V,шӹдӹрӓш,trascinare
1258,ziehen::V,шыпшаш,tirare
1259,aufbewahren::V,перегӓш,custodire
1260,aufbewahren::V,перегӓш,conservare
1261,werfen::V,кӹшкӓш,gettare
1262,werfen::V,кӹшкӓш,lanciare
1263,fangen::V,кычаш,prèndere
1264,fangen::V,кычаш,acchiappare
1265,packen::V,хватяш,pigliare
1266,packen::V,хватяш,afferrare
1267,verstecken::V,шӹлтӓш,nascondere
1268,teilen::V,пайылаш,divìdere
1269,schicken::V,колташ,inviare
1270,bringen::V,кандаш,portare
1271,bringen::V,кандаш,apportare
1272,bekommen::V,лыкташ,ricevere
1273,erhalten::V,получаяш,ricevere
1274,nehmen::V,налаш,prèndere
1275,wählen::V,айыраш,elèggere
1276,wählen::V,айыраш,scegliere
1277,auswählen::V,айыраш,scegliere
1278,bewahren::V,перегӓш,conservare
1279,behindern::V,мешӓйӓш,impedire
1280,verderben::V,портяш,guastare
1281,beschädigen::V,шушырташ,danneggiare
1282,zerbrechen::V,пыдырташ,rompere
1283,zerbrechen::V,пыдырташ,spezzare
1284,zerreißen::V,кӹрӓш,stracciare
1285,zerstören::V,шӓлӓтӓш,distrùggere
1286,verbrennen::V,йылаташ,bruciare
1287,verbrennen::V,йылалташ,bruciare
1288,geben::V,пуаш,dare
1289,reichen::V,пуаш,pòrgere
1290,schenken::V,подараш,regalare
1291,versprechen::V,сöрӓш,promettere
1292,wünschen::V,жалаяш,augurare
1293,loben::V,хваляш,lodare
1294,küssen::V,шышшалаш,baciare
1295,wiegen::V,лӱнгӓлтӓш,cullare
1296,wiegen::V,лӱнгӓлтӓш,dondolare
1297,zudecken::V,пиштӓш,coprire
1298,wecken::V,понгыжалтараш,svegliare
1299,zeigen::V,анжыкташ,indicare
1300,führen::V,видӓш,guidare
1301,führen::V,видӓш,condurre
1302,lehren::V,тымдаш,insegnare
1303,unterrichten::V,тымдаш,istruire
1304,unterrichten::V,тымдаш,insegnare
1305,aufziehen::V,кушташ,allevare
1306,leiten::V,видӓш,avviare
1307,leiten::V,видӓш,dirìgere
1308,leiten::V,вуйлаташ,avviare
1309,leiten::V,вуйлаташ,dirìgere
1310,leiten::V,вуйлалташ,avviare
1311,leiten::V,вуйлалташ,dirìgere
1312,antreiben::V,талаштараш,incitare
1313,lassen::V,-ыкт,fare
1314,einladen::V,ӱжӓш,invitare
1315,vereinigen::V,иктештӓш,unire
1316,besuchen::V,толаш,visitare
1317,besuchen::V,толаш,far vìsita a
1318,treffen::V,вӓшлиӓш,incontrare
1319,treffen::V,вӓшлиӓлтӓш,incontrare
1320,sich versammeln::V,цымыргаш,rinunirsi
1321,spielen::V,мадаш,giocare
1322,singen::V,мыраш,cantare
1323,tanzen::V,кушташ,danzare
1324,sich trennen::V,айырлаш,separarsi
1325,verlassen::V,шуаш,lasciare
1326,verlassen::V,шуаш,abbandonare
1327,retten::V,ытараш,salvare
1328,bewachen::V,оролаш,custodire
1329,schützen::V,перегӓш,protèggere
1330,verteidigen::V,перегӓш,difèndere
1331,sich schlagen::V,шидӓлӓш,bàttersi
1332,sich schlagen::V,шиэдӓлӓш,bàttersi
1333,schießen::V,лӱӓш,sparare
1334,siegen::V,сӹнгӓш,vìncere
1335,ärgern::V,шӹдештӓрӓш,stizzire
1336,schlagen::V,пӓрен колташ,bàttere
1337,schlagen::V,хӹрӹктен колташ,bàttere
1338,treten::V,чымаш,calciare
1339,stechen::V,пышкылаш,pùngere
1340,stoßen::V,шыркедӓш,urtare
1341,stoßen::V,шыркедӓш,spìngere
1342,stehlen::V,шолышт толаш,rubare
1343,stören::V,ӓрештӹлӓш,disturbare
1344,belästigen::V,кӓньӹсӹрлӓндӓрӓш,molestare
1345,belästigen::V,кӓньӹсӹрлӓндӓрӓш,importunare
1346,belästigen::V,шытырланыкташ,molestare
1347,belästigen::V,шытырланыкташ,importunare
1348,verbergen::V,шӹлтӓш,celare
1349,verbergen::V,шӹлтӓш,nascondere
1350,täuschen::V,алталаш,ingannare
1351,täuschen::V,аталаш,ingannare
1352,betrügen::V,мошеньӹчӓйӓш,frodare
1353,betrügen::V,мошеньӹчӓйӓш,truffare
1354,töten::V,пуштын шуаш,uccìdere
1355,wohnen::V,ӹлӓш,abitare
1356,arbeiten::V,пӓшӓлӓш,lavorare
1357,arbeiten::V,ровотаяш,lavorare
1358,sammeln::V,погаш,raccògliere
1359,sammeln::V,погаш,collezionare
1360,pflücken::V,кӹрӓш,cògliere
1361,jagen::V,охотничӓйӓш,cacciare
1362,fischen::V,кол кычаш,pescare
1363,fassen::V,кычаш,catturare
1364,fassen::V,кычаш,acchiappare
1365,hüten::V,кӹтӓш,pascolare
1366,treiben::V,шуруяш,spìngere
1367,anbinden::V,ялшташ,legare
1368,anbinden::V,ялшташ,attaccare
1369,anbinden::V,ялышташ,legare
1370,anbinden::V,ялышташ,attaccare
1371,füttern::V,пукшаш,dar da mangiare a
1372,melken::V,шыпшылаш,mùngere
1373,hacken::V,роаш,tritare
1374,hacken::V,роаш,spaccare
1375,gießen::V,шӓвӓш,annaffiare
1376,reifen::V,кӱӓш,maturare
1377,reifen::V,поспейӓш,maturare
1378,zubereiten::V,йӓмдӹлӓш,preparare
1379,kochen::V,шолташ,cuòcere
1380,backen::V,кӱктӓш,cuòcere
1381,backen::V,кӱктӓш,cuòcere al forno
1382,braten::V,жӓрӓш,frìggere
1383,braten::V,жӓрӓш,arrostire
1384,umrühren::V,намалаш,mescolare
1385,stricken::V,пидӓш,llavorare a maglia
1386,nähen::V,ыргаш,cucire
1387,färben::V,пидӓш,tìngere
1388,reinigen::V,чиӓлтӓш,pulire
1389,reinigen::V,чиӓлтӓш,nettare
1390,waschen::V,мышкаш,lavare
1391,abwischen::V,ӹштӓш,asciugare
1392,spülen::V,шӱӓлтӓш,lavare
1393,spülen::V,шӱӓлтӓш,sciacquare
1394,fegen::V,ӹштӓш,spazzare
1395,kehren::V,ӹштӓш,spazzare
1396,baden::V,нӱштӹлӓш,bagnarsi
1397,baden::V,нӱштӹлӓш,fare il bagno
1398,sich waschen::V,мышкылташ,lavarsi
1399,ausziehen::V,кыдашаш,tògliersi
1400,anziehen::V,чиӓш,mettersi
1401,anziehen::V,чиӓш,indossare
1402,sich anziehen::V,чиӓш,vestirsi
1403,kämmen::V,шерӓш,pettinare
1404,schmücken::V,цеверемдӓш,ornare
1405,schmücken::V,цеверемдӓш,decorare
1406,sagen::V,манаш,dire
1407,sagen::V,келесӓш,dire
1408,sprechen::V,манаш,parlare
1409,reden::V,шайышташ,parlare
1410,sich unterhalten::V,хытыраш,conversare
1411,sich unterhalten::V,хытыргаш,conversare
1412,fragen::V,ядаш,chièdere
1413,fragen::V,ядаш,domandare
1414,bitten::V,ядаш,pregare
1415,erzählen::V,келесӓш,narrare
1416,erzählen::V,келесӓш,raccontare
1417,mitteilen::V,попаш,comunicare
1418,mitteilen::V,увертӓш,comunicare
1419,mitteilen::V,увертӓрӓш,comunicare
1420,nennen::V,лӹмдӓш,nominare
1421,rufen::V,ӱжӓш,chiamare
1422,prahlen::V,хайзаш,vantarsi
1423,prahlen::V,шаргаланаш,vantarsi
1424,übersetzen::V,вашташ,tradurre
1425,denken::V,машанаш,pensare
1426,glauben::V,ӹнянӓш,credere
1427,bemerken::V,цаклаш,notare
1428,bemerken::V,цаклаш,osservare
1429,erkennen::V,пӓлӓш,riconoscere
