,Concept_ID,sq,kl
748,wertvoll::A,çmuar,erlinnarpoq
749,wertvoll::A,vlershëm,erlinnarpoq
750,blind::A,qorr,tappiippoq
751,blind::A,qorr,isigisaqanngilaq
752,blind::A,verbër,tappiippoq
753,blind::A,verbër,isigisaqanngilaq
754,taub::A,shurdhër,tusilarpoq
755,kräftig::A,fuqishëm,pissaq
756,kräftig::A,fuqishëm,pissarsuaq
757,stark::A,fortë,sanngivoq
758,schwach::A,dobët,nakuippoq
759,fett::A,dhjamur,pualavoq
760,schlank::A,hollë,tuappoq
761,hübsch::A,bukur,aatsialaq
762,hübsch::A,hijshëm,aatsialaq
763,böse::A,keq,ajorpoq
764,dumm::A,teveqel,taqajak
765,dumm::A,teveqel,sikkilluppoq
766,dumm::A,teveqel,qaatusimasaqanngilaq
767,faul::A,dembel,eqiasuppoq
768,faul::A,dembel,eqiattortuvoq
769,fleißig::A,zellshëm,eqiasuippoq
770,geizig::A,kurnac,iasilaarpoq
771,geizig::A,kurnac,tukkuippoq
772,geizig::A,dorështrënguar,iasilaarpoq
773,geizig::A,dorështrënguar,tukkuippoq
774,klug::A,mençur,mallak
775,klug::A,mençur,ittanneq
776,klug::A,mençur,kutaappoq
777,klug::A,mençur,kuttaappoq
778,klug::A,mençur,qarasagippoq
779,geschickt::A,aftë,
780,lieb::A,dashur,akisooq
781,lustig::A,gëzuar,piikulavoq
782,sanft::A,butë,isumagippoq
783,hungrig::A,uritur,kaappoq
784,hungrig::A,uritur,perlilerpoq
785,krank::A,sëmurë,napparsimavoq
786,nackt::A,lakuriq,
787,nackt::A,zhveshur,
788,traurig::A,trishtuar,aliasuppoq
789,lebendig::A,gjallë,uumavoq
790,gut::A,mirë,ajunngilaq
791,schlecht::A,keq,sualuppoq
792,richtig::A,drejtë,iluarpoq
793,schlimm::A,keq,amiilaarnarpoq
794,wahr::A,vërtetë,ilumoorpoq
795,alt::A,vjetër,pisoqaq
796,neu::A,i ri,nutaavoq
797,ehemalig::A,dikurshëm,
798,alt[Lebewesen]::A,plak,utoqqaq
799,jung::A,i ri,inuusuppoq
800,jung::A,i ri,kingulliarsuk
801,arm::A,varfër,piillasoq
802,arm::A,varfër,piitsuuvoq
803,arm::A,vobektë,piillasoq
804,arm::A,vobektë,piitsuuvoq
805,reich::A,pasur,pisuuvoq
806,bekannt::A,njohur,
807,berühmt::A,famshëm,tusaamasaq
808,fremd::A,huaj,ajasoornarpoq
809,verschieden::A,ndryshëm,allatut
810,verschieden::A,ndryshëm,tamalaat
811,nah::A,afërt,qanippoq
812,fern::A,largët,ungasippoq
813,linker::A,majtë,saamerleq
814,rechter::A,djathtë,innarluissut
815,anderer::A,tjetër,
816,erster::A,parë,siulleq
817,zweiter::A,dytë,qataatsup tullia
818,dritter::A,i tretë,pingajorarterut
819,letzter::A,fundit,kingulleq
820,allein::ADV,vetëm,kisimiippoq
821,auf einmal::ADV,njëkohësisht,tassanngaannaq
822,zusammen::ADV,bashkë,attaasa
823,zusammen::ADV,bashkë,attarmik
824,zusammen::ADV,së bashku,attaasa
825,zusammen::ADV,së bashku,attarmik
826,lange::ADV,për një kohë të gjatë,akuni
827,plötzlich::ADV,befas,tassanngaannaq
828,sofort::ADV,menjëherë,erniinnaq
829,sofort::ADV,aty për aty,erniinnaq
830,später::ADV,më vonë,kingorna
831,jetzt::ADV,tash,maanna
832,jetzt::ADV,tash,massakkut
833,heute::ADV,sot,ullumi
834,morgen::ADV,nesër,aqagu
835,bald::ADV,shpejt,erniinnaq
836,bald::ADV,së shpejti,erniinnaq
837,dann::ADV,pastaj,taava
838,gestern::ADV,dje,ippassaq
839,einst::ADV,dikur,ataatsimik
840,einst::ADV,dikur,ilaanni
841,damals::ADV,atëherë,taamani
842,damals::ADV,atëherë,taamanikkut
843,damals::ADV,atëherë,taassumuunakkut
844,danach::ADV,mandej,taava
845,vorher::ADV,më parë,siornagut
846,zuerst::ADV,së pari,
847,einmal::ADV,njëherë,ilaanni
848,einmal::ADV,njëherë,ataatsimik
849,manchmal::ADV,nganjëherë,qaqutigu
850,manchmal::ADV,nganjëherë,qaqutigut
851,oft::ADV,shpesh,akulikitsumik
852,immer::ADV,përherë,tamatigut
853,immer::ADV,gjithnjë,tamatigut
854,niemals::ADV,kurrë,
855,niemals::ADV,asnjëherë,
856,hier::ADV,këtu,maani
857,hierhin::ADV,knej,maani
858,von hier::ADV,që këtej,
859,von hier::ADV,prej këtej,
860,dort::ADV,aty,
861,dort::ADV,atje,
862,dorthin::ADV,anej,ikuuna
863,geradeaus::ADV,drejt,narlumut
864,vorwärts::ADV,mbroth,pilangavoc
865,vorwärts::ADV,përpara,pilangavoc
866,rückwärts::ADV,mbrapsht,kingumut
867,rückwärts::ADV,mbrapsht,tunumut or tunummut
868,zurück::ADV,prapa,kingumut
869,zurück::ADV,prapa,tunumut or tunummut
870,zurück::ADV,mbrapsht,kingumut
871,zurück::ADV,mbrapsht,tunumut or tunummut
872,unten::ADV,poshtë,kana
873,hinab::ADV,përposh,qiviu
874,oben::ADV,lart,
875,oben::ADV,sipër,
876,hinauf::ADV,lart,
877,hinauf::ADV,përpjetë,
878,überall::ADV,kudo,tamaginni
879,überall::ADV,kudo,tamani tamaani
880,nicht::ADV,s',
881,nicht::ADV,nuk,
882,ein wenig::ADV,një tis,
883,kaum::ADV,mezi,qaqutigorsuaq
884,sehr::ADV,fort,assut
885,sehr::ADV,shumë,assut
886,so::ADV,ashtu,
887,so::ADV,kështu,
888,noch::ADV,ende,qeratavoq
889,noch::ADV,akoma,qeratavoq
890,nur::ADV,vetëm,
891,schon::ADV,tashmë,taava-una
892,wieder::ADV,përsëri,kingumut
893,vergebens::ADV,kot,angiluk
894,vor::PRP,para,
895,hinter::PRP,prapa,
896,hinter::PRP,mbrapa,
897,unter::PRP,nën,
898,durch::PRP,nëpër,
899,neben::PRP,pranë,
900,neben::PRP,përbri,
901,zwischen::PRP,midis,
902,zwischen::PRP,ndërmjet,
903,wegen::PRP,për,
904,dies::PRN,ky,manna
905,dies::PRN,ky,matuma
906,das::PRN,ky,ua
907,alles::PRN,gjithçka,
908,ich::PRN,unë,uanga
909,du::PRN,ti,illit
910,er::PRN,ai,una
911,wir::PRN,ne,uagut
912,ihr::PRN,ju,ilissi
913,sie::PRN,ata,uku
914,was::FPRN,ç',aat?
915,was::FPRN,çfarë,aat?
916,wer::FPRN,kush,kikkut
917,wo::FADV,ku,sumi
918,wohin::FADV,për ku,sumut
919,wie::FADV,si,qanoq
920,warum::FADV,pse,sooq
921,warum::FADV,përse,sooq
922,wieviel::FNUM,sa,qassit
923,wieviel::FNUM,sa,qanoq atsigisumik?
924,eins::NUM,një,ataaseq
925,zwei::NUM,dy,marluk
926,drei::NUM,tre,pingasut
927,vier::NUM,katër,sisamat
928,vier::NUM,katër,qajuusat
929,fünf::NUM,pesë,tallimat
930,sechs::NUM,gjashtë,arfineq
931,sechs::NUM,gjashtë,arfinillit
932,sieben::NUM,shtatë,arfineq-marluk
933,acht::NUM,tetë,arfineq pingasut
934,neun::NUM,nëntë,qulingiluat
935,neun::NUM,nëntë,arfineq sisamat
936,zehn::NUM,dhjetë,qulit
937,elf::NUM,njëmbëdhjetë,aqqaneq
938,zwölf::NUM,dymbëdhjetë,aqqaneq-marluk
939,zwanzig::NUM,njëzet,tyve
940,dreißig::NUM,tridhjetë,tredive
941,dreißig::NUM,tridhjetë,pingasunik qulillit
942,vierzig::NUM,dyzet,fyrre
943,fünfzig::NUM,pesëdhjetë,halvtreds
944,fünfzig::NUM,pesëdhjetë,tallimanik qulillit
945,sechzig::NUM,gjashtëdhjetë,tres
946,siebzig::NUM,shtatëdhjetë,halvfjerds
947,achtzig::NUM,tetëdhjetë,firs
948,neunzig::NUM,nëntëdhjetë,halvfems
949,hundert::NUM,qind,et hundrede
950,tausend::NUM,mijë,et tusinde
951,und::CNJ,e,aamma
952,und::CNJ,dhe,aamma
953,oder::CNJ,a,imalluunnit
954,oder::CNJ,apo,imalluunnit
955,stehen::V,rri,sikingavoq
956,sitzen::V,rri,ingippoq
957,liegen::V,rri shtrirë,nalavoq
958,liegen::V,rri shtrirë,aqupivoq
959,hängen::V,varem,nivinngarpaa
960,werden::V,bëhem,pinngorpoq
961,passieren::V,ndodh,pivoq
962,beginnen::V,filloj,aallarnerpaa
963,enden::V,përfundoj,naggaserpaa
964,wechseln::V,ndërroj,immikkut ilivoq
965,aufgehen[Sonne]::V,hapem,
966,untergehen[Sonne]::V,hyj,ilioqqaasoq
967,untergehen[Sonne]::V,perëndoj,ilioqqaasoq
968,scheinen[Sonne]::V,ndriçoj,qinnorpoq
969,scheinen[Sonne]::V,ndriçoj,qinngorpoq
970,donnern::V,gjëmoj,kalleq
971,donnern::V,bubulloj,kalleq
972,wehen::V,fryj,timmivoq
973,strömen::V,derdh,
974,fließen::V,rrjedh,
975,sich drehen::V,rrotullohem,ipippaa
976,schwanken::V,dyzoj,aalavoq
977,schwingen::V,dridhem,issakajaat or issakatsiaarut
978,fallen::V,bie,quasivaa
979,brennen::V,digjem,seerpoq
980,brennen::V,digjem,uuppaa
981,rauchen::V,nxjerr tym,pujoorpoq
982,regnen::V,bie shi,siallerpoq
983,gefrieren::V,ngrij,qiulerpoq
984,tauen::V,shkrij,aappoq
985,schmelzen::V,shkrij,aappoq
986,schmelzen::V,shkrij,aatsippaa
987,trocknen::V,thaj,panerserpaa
988,sieden::V,ziej,qalappoq
989,faulen::V,kalbem,
990,faulen::V,prishem,
991,verfaulen::V,kalbem,
992,reißen::V,grisem,qulli
993,reißen::V,grisem,alittorpaa
994,reißen::V,grisem,kimillanneq
995,reißen::V,shqyhem,qulli
996,reißen::V,shqyhem,alittorpaa
997,reißen::V,shqyhem,kimillanneq
998,versinken::V,humboj,kivivaa
999,versinken::V,humboj,apparpoq
1000,vergehen::V,kaloj,qaangerpaa
1001,vergehen::V,kaloj,sarsuppoq
1002,erscheinen::V,dukem,takutippoq
1003,verschwinden::V,zhdukem,
1004,sinken::V,ulem,kivivaa
1005,sinken::V,ulem,apparpoq
1006,abnehmen::V,pakësohem,ikillipput
1007,abnehmen::V,zvogëlohem,ikillipput
1008,zunehmen::V,shtohem,allisippaa
1009,steigen::V,rritem,allisippaa
1010,wachsen::V,rritem,allivoq
1011,glänzen::V,vezulloj,qinngorpoq
1012,glänzen::V,vezulloj,qinnorpoq
1013,funkeln::V,xixoj,uisorilavoq
1014,funkeln::V,xixëlloj,uisorilavoq
1015,lärmen::V,oshtij,
1016,lärmen::V,zhurmoj,
1017,läuten::V,bie,avilualaarpoq
1018,klingeln::V,i bie ziles,aviluarpoq
1019,klingeln::V,i bie ziles,aviluarpaluppoq
1020,klirren::V,kërcëlloj,
1021,brausen::V,gjëmoj,ittuk
1022,brausen::V,gjëmoj,ittuppoq
1023,brausen::V,gjëmoj,ittuppaluppoq
1024,rauschen::V,fëshfërij,
1025,klingen::V,tingëlloj,
1026,bellen::V,leh,qiluppoq
1027,heulen::V,ulërij,maarpoq
1028,heulen::V,ulërij,maalavoq
1029,heulen::V,ulërij,miaggoorpoq
1030,blasen::V,fryj,aporneq
1031,pfeifen::V,fishkëllej,siggartartitsivoq
1032,pfeifen::V,fishkëllej,siorsulavoq
1033,schreien::V,bërtas,suaarpoq
1034,stöhnen::V,rënkoj,nipiliorpoq
1035,stöhnen::V,rënkoj,nipilliorpoq
1036,zittern::V,trembem,qarsulivik
1037,leben::V,rroj,inuuvoq
1038,leben::V,jetoj,inuuvoq
1039,geboren werden::V,lind,inuuvoq
1040,geboren werden::V,lind,inunngorpoq
1041,atmen::V,marr frymë,anersaarpoq
1042,trinken::V,pi,imerpoq
1043,essen::V,ha,tamorpoq
1044,schlucken::V,gëlltis,tuluarnaq
1045,schlucken::V,kapërdij,tuluarnaq
1046,müde werden::V,lodhem,
1047,einschlafen::V,bie të fle,sinippoq
1048,schlafen::V,fle,sinik
1049,aufwachen::V,zgjohem,iterpoq
1050,aufwachen::V,zgjohem,eqqumavoq
1051,aufstehen::V,çohem,makippoq
1052,aufstehen::V,ngrihem,makippoq
1053,sich erholen::V,qetësohem,qasuerserpoq
1054,sich erholen::V,shtendosem,qasuerserpoq
1055,krank werden::V,bie i sëmurë,
1056,krank sein::V,jam i sëmurë,
1057,schmerzen::V,dhemb,anneraa
1058,schmerzen::V,dhemb,annernarpoq
1059,husten::V,kollitem,quersorpoq
1060,genesen::V,shërohem,ajunngissivoq
1061,genesen::V,shërohem,ilisimmarpoq
1062,genesen::V,shërohem,ilorrippoq
1063,sterben::V,vdes,toquvoq
1064,umkommen::V,vdes,
1065,umkommen::V,mbaroj,
1066,sich bewegen::V,shkundem,ingerlavoq
1067,sich rühren::V,lëviz,
1068,sich erheben::V,ngrihem,
1069,sich setzen::V,ulem,ingippoq
1070,hinfallen::V,gremisem,
1071,laufen::V,eci,arpappoq
1072,schreiten::V,çapem,ingerlavoq
1073,spazierengehen::V,shëtis,utertakajaarpoq
1074,spazierengehen::V,shëtis,utertakattajaarpoq
1075,eilen::V,ngas,qaa qaa
1076,eilen::V,ngas,qiilasaarpoq
1077,eilen::V,ngas,ingerlasaarpaa
1078,sich beeilen::V,nxitoj,tuaviorpoq
1079,sausen::V,eci shpejt,uiguut
1080,rennen::V,vrapoj,igivoq
1081,springen::V,kërcej,upernassaq
1082,klettern::V,hipi,pilaakkeerpoq
1083,schaukeln::V,kolovitem,aalavoq
1084,kriechen::V,zvarritem,
1085,schwimmen::V,notoj,naluppoq
1086,tauchen::V,zhytem,allorpoq
1087,rudern::V,vozis,ipuppaa
1088,fahren::V,shkoj,qimusserpoq
1089,fliegen::V,fluturoj,timmivoq
1090,gehen::V,eci,
1091,gehen::V,shkoj,
1092,weggehen::V,vete,piiarpoq
1093,abfahren::V,nisem,
1094,anhalten::V,ndalem,unitsippaa
1095,hineingehen::V,futem,timaappaa
1096,eintreten::V,hyj,allattorpaa
1097,kommen::V,vij,qaa-
1098,kommen::V,vij,pivaa
1099,ankommen::V,arrij,tikippoq
1100,ankommen::V,mbërrij,tikippoq
1101,zurückkommen::V,kthehem,angerlarpoq
1102,bleiben::V,mbetem,uninngavoq
1103,bleiben::V,qëndroj,uninngavoq
1104,warten::V,pres,paavoq
1105,warten::V,pres,utaqqivoq
1106,erwarten::V,pres,
1107,suchen::V,kërkoj,nivivaa
1108,finden::V,gjej,nanivaa
1109,versuchen::V,mundohem,uuppaa
1110,versuchen::V,mundohem,ussersarpaa
1111,vorbereiten::V,përgatis,piareersarpaa
1112,lieben::V,dashuroj,asavaa
1113,mögen::V,dua,akaaraa
1114,lachen::V,qesh,
1115,rühren::V,mallëngjej,qeerlerpaa
1116,weinen::V,qaj,qiavoq
1117,schimpfen::V,shaj,qatimaarpoq
1118,sich ärgern::V,bëhem verem,ugguutigaa
1119,sich fürchten::V,kam frikë,eqqanaarpoq
1120,sich fürchten::V,frikësohem,eqqanaarpoq
1121,fürchten::V,kam frikë nga,ersigaa
1122,fliehen::V,arratisem,qimaavoq
1123,flüchten::V,iki,allikarfigaa
1124,sehen::V,shoh,isigaa
1125,anschauen::V,shikoj,
1126,ansehen::V,shikoj,alaatsinaappaa
1127,hören::V,dëgjoj,tusarpaa
1128,zuhören::V,veshtoj,naalappoq
1129,probieren::V,provoj,
1130,riechen::V,nuhas,tipippoq
1131,fühlen::V,ndiej,misigaa
1132,scheinen::V,ndriçoj,takutippoq
1133,zu sehen sein::V,dukem,
1134,vernehmen::V,dëgjoj,
1135,frieren::V,mërdhij,qiiavoq
1136,tun::V,bëj,iliorpoq
1137,können::V,mund,
1138,wollen::V,dua,piumavaa
1139,wollen::V,dëshiroj,piumavaa
1140,anfangen::V,filloj,pilerpoq
1141,beenden::V,kryej,naggaserpaa
1142,beenden::V,mbaroj,naggaserpaa
1143,aufhören::V,pushoj,naammatsippaa
1144,gelingen::V,më shkon mbarë,
1145,geraten::V,del,
1146,öffnen::V,hap,ammarpaa
1147,schließen::V,mbyll,matuaa
1148,stellen::V,vë,ilivaa
1149,stellen::V,vë,iliorarpai
1150,stellen::V,vë,ilioqqarpai
1151,setzen::V,vë,iliorarpai
1152,setzen::V,vë,ilioqqarpai
1153,legen::V,vë,ilivaa
1154,berühren::V,rrok,attorpaa
1155,verbinden::V,bashkoj,taperserpaa
1156,bedecken::V,mbuloj,iikkerpaa
1157,bedecken::V,mbuloj,iikkersorpaa
1158,aufhängen::V,var,inivaa
1159,aufhängen::V,var,iniorarpai
1160,anzünden::V,ndez,saggaavoq
1161,aufheben::V,ngre,allisippaa
1162,zurücklassen::V,lë pas,aallarpoq
1163,verlieren::V,humb,annaavaa
1164,fallen lassen::V,lëshoj,nakkaavaa
1165,machen::V,bëj,iliorpoq
1166,herstellen::V,prodhoj,anillatsippaa
1167,bauen::V,ndërtoj,marrarterpaa
1168,reparieren::V,ndreq,iluarsaappaa
1169,reparieren::V,meremetoj,iluarsaappaa
1170,verbessern::V,përmirësoj,naqqippaa
1171,ändern::V,ndërroj,
1172,graben::V,gërmoj,assappaa
1173,beugen::V,kërrus,qappappoq
1174,biegen::V,përkul,qappappoq
1175,drehen::V,dredh,
1176,drehen::V,rrotulloj,
1177,wenden::V,kthej,assappaa
1178,wenden::V,kthej,assakarpoq
1179,umdrehen::V,kthej,assakartippaa
1180,heben::V,ngre,kivippaa
1181,hochheben::V,ngre,kissumiarpaa
1182,ergreifen::V,rrëmbej,isaappaa
1183,ergreifen::V,rrëmbej,isaguppaa
1184,halten::V,mbaj,minarpaa
1185,drücken::V,shtyp,naqittaat
1186,schieben::V,shtyj,
1187,kratzen::V,kruaj,qitsuppaa
1188,kratzen::V,gërvisht,qitsuppaa
1189,lecken::V,lëpij,aluppaa
1190,beißen::V,kafshoj,kiivaa
1191,abreißen::V,shkëpus,aqqarpaa
1192,abreißen::V,shkëpus,isaterpaa
1193,abschneiden::V,cungoj,kipivaa
1194,binden::V,lidh,kakkersarpaa
1195,stecken::V,fus,kussunneq
1196,stecken::V,ngul,kussunneq
1197,brechen::V,thyej,nallorpaa
1198,klopfen::V,trokas,pattappaa
1199,hauen::V,godas,aqivaa
1200,kleben::V,ngjis,qaappoq
1201,reiben::V,fërkoj,tagiarpaa
1202,reiben::V,fërkoj,tangiarpaa
1203,streichen::V,lyej,erlerpoq
1204,schleifen::V,mpreh,sequppaa
1205,schneiden::V,pres,uullivoq
1206,rütteln::V,shkund,
1207,schütteln::V,lëkund,aalavoq
1208,schwenken::V,valëvit,issarpoq
1209,schütten::V,mbush,
1210,füllen::V,mbush,immerpaa
1211,einwickeln::V,mbështjell,immoqquserpaa
1212,tragen::V,mbaj,maqippaa
1213,tragen::V,mbaj,assartorpoq
1214,tragen::V,mbart,maqippaa
1215,tragen::V,mbart,assartorpoq
1216,schleppen::V,heq,assartorpoq
1217,schleppen::V,zhgërryej,assartorpoq
1218,ziehen::V,tërheq,kalippaa
1219,ziehen::V,tërheq,kalissarpoq
1220,aufbewahren::V,ruaj,toqqorpaa
1221,werfen::V,hedh,kuivaa
1222,fangen::V,kap,anguaa
1223,packen::V,rrëmbej,
1224,verstecken::V,fsheh,anngigaa
1225,teilen::V,ndaj,agguut
1226,teilen::V,ndaj,agguusersorpaa
1227,schicken::V,dërgoj,nassiuppaa
1228,bringen::V,sjell,aggiuppaa
1229,bringen::V,sjell,nassataraa
1230,hinzufügen::V,shtoj,
1231,bekommen::V,kap,tiguaa
1232,erhalten::V,marr,tiguaa
1233,nehmen::V,marr,pivoq
1234,nehmen::V,marr,tiguaa
1235,wählen::V,zgjedh,
1236,auswählen::V,përzgjedh,
1237,bewahren::V,ruaj,sukkunik simerserpaa
1238,behindern::V,pengoj,
1239,verderben::V,prish,asiutippaa
1240,verderben::V,prish,piuneerunnerit
1241,beschädigen::V,dëmtoj,
1242,zerbrechen::V,thyej,ukuvoq
1243,zerreißen::V,çjerr,tisavaa
1244,zerreißen::V,çjerr,alittorpaa
1245,zerreißen::V,zheloj,tisavaa
1246,zerreißen::V,zheloj,alittorpaa
1247,zerstören::V,prish,aserorpaa
1248,zerstören::V,shkatërroj,aserorpaa
1249,verbrennen::V,djeg,seerpoq
1250,geben::V,jap,pivoq
1251,reichen::V,jap,
1252,schenken::V,fal,
1253,schenken::V,dhuroj,
1254,versprechen::V,premtoj,neriorsorpaa
1255,wünschen::V,uroj,kissaat
1256,loben::V,lëvdoj,nersorpaa
1257,loben::V,lëvdoj,nersornaat
1258,loben::V,lavdëroj,nersorpaa
1259,loben::V,lavdëroj,nersornaat
1260,küssen::V,puth,kunippaa
1261,küssen::V,puth,kunissorpaa
1262,wiegen::V,tund,
1263,zudecken::V,mbuloj,majorpaa
1264,wecken::V,zgjoj,itersarpaa
1265,zeigen::V,dëftej,tikkuuppaa
1266,führen::V,çoj,tasissiuppaa
1267,führen::V,çoj,ilitsersorpaa
1268,führen::V,çoj,tasissersuuppaa
1269,lehren::V,arsej,ilinniartippaa
1270,unterrichten::V,arsimoj,ajoqerpaa
1271,unterrichten::V,arsimoj,ajoqersorpaa
1272,unterrichten::V,arsimoj,ilinniartitsivoq
1273,aufziehen::V,rris,inororsarpaa
1274,leiten::V,udhëheq,iluatsippaa
1275,antreiben::V,nxis,ikusimmippaa
1276,lassen::V,detyroj,
1277,einladen::V,ftoj,qaaqquaa
1278,einladen::V,ftoj,qaasarpaa
1279,vereinigen::V,bashkoj,taperserpaa
1280,besuchen::V,vizitoj,tikeraarpaa
1281,treffen::V,ndesh,aporappaa
1282,sich versammeln::V,tubohem,majorpoq
1283,spielen::V,loz,pinnguarpoq
1284,spielen::V,luaj,pinnguarpoq
1285,singen::V,këndoj,erinarsorpoq
1286,tanzen::V,kërcej,qitippoq
1287,tanzen::V,vallëzoj,qitippoq
1288,sich trennen::V,ndahem,immikkoortippaa
1289,verlassen::V,braktis,
1290,retten::V,shpëtoj,annaappaa
1291,bewachen::V,ruaj,
1292,schützen::V,ruaj,eriagaa
1293,schützen::V,ruaj,pineqartaalivaa
1294,schützen::V,mbroj,eriagaa
1295,schützen::V,mbroj,pineqartaalivaa
1296,verteidigen::V,mbroj,
1297,sich schlagen::V,zihem,
1298,schießen::V,shtie,aallaavaa
1299,schießen::V,shtie,piseriuppaa
1300,siegen::V,fitoj,
1301,siegen::V,ngadhënjej,
1302,ärgern::V,zemëroj,ninngassarpaa
1303,ärgern::V,zemëroj,ninngassaarpaa
1304,schlagen::V,rrah,unatarpaa
1305,schlagen::V,godas,unatarpaa
1306,treten::V,shtyj,tukerpoq
1307,treten::V,shtyj më këmbë,tukerpoq
1308,stechen::V,ther,iguppaa
1309,stechen::V,ther,qasilippoq
1310,stechen::V,shpoj,iguppaa
1311,stechen::V,shpoj,qasilippoq
1312,stoßen::V,shtyj,ikuserpaa
1313,stoßen::V,shtyj,ikusimmippaa
1314,stehlen::V,vjedh,tillippaa
1315,stören::V,pengoj,akornuserpaa
1316,belästigen::V,bezdis,
1317,verbergen::V,fsheh,anngigaa
1318,täuschen::V,mashtroj,
1319,betrügen::V,kobis,peqquserluttuliorfigaa
1320,töten::V,vras,maappaa
1321,töten::V,vras,toquppaa
1322,wohnen::V,banoj,najugaqarpoq
1323,arbeiten::V,punoj,sulivoq
1324,arbeiten::V,vardoj,sulivoq
1325,sammeln::V,mbledh,katersorpai
1326,sammeln::V,grumbulloj,katersorpai
1327,pflücken::V,vjel,
1328,pflücken::V,mbledh,
1329,jagen::V,gjuaj,piniarpoq
1330,fischen::V,peshkoj,aalisarpoq
1331,fischen::V,gjuaj peshk,aalisarpoq
1332,fassen::V,zë,
1333,hüten::V,kullos,
1334,treiben::V,vë përpara,
1335,anbinden::V,lidh,qilerut
1336,anbinden::V,lidh,qilersorpaa
1337,anbinden::V,lidh,ungerlatserpaa
1338,füttern::V,grazhdoj,nerlerpaa
1339,melken::V,mjel,
1340,hacken::V,grij,
1341,gießen::V,ujis,imerterpaa
1342,reifen::V,piqem,
1343,zubereiten::V,gatuaj,
1344,kochen::V,ziej,igavoq
1345,backen::V,pjek,
1346,backen::V,furroj,
1347,braten::V,fërgoj,siappaa
1348,braten::V,tiganis,siappaa
1349,umrühren::V,trazoj,qeerlerpaa
1350,stricken::V,thur,
1351,nähen::V,qep,
1352,färben::V,ngjyej,misuppaa
1353,färben::V,bojatis,misuppaa
1354,reinigen::V,qëroj,sanniarpaa
1355,reinigen::V,pastroj,sanniarpaa
1356,waschen::V,laj,asappaa
1357,waschen::V,finjos,asappaa
1358,abwischen::V,fshij,saligarpaa
1359,abwischen::V,fshij,saligartorpaa
1360,spülen::V,kulloj,
1361,fegen::V,fshij,sanngiarpaa
1362,kehren::V,fshij,
1363,baden::V,lahem,uffarpoq
1364,sich waschen::V,lahem,uffarpoq
1365,ausziehen::V,heq,annoraajarpaa
1366,ausziehen::V,zbath,annoraajarpaa
1367,anziehen::V,vesh,ativaa
1368,anziehen::V,vesh,atitippaa
1369,anziehen::V,mbath,ativaa
1370,anziehen::V,mbath,atitippaa
1371,sich anziehen::V,vishem,atisalersorpoq
1372,kämmen::V,kreh,
1373,schmücken::V,hijeshoj,
1374,sagen::V,them,oqarpoq
1375,sprechen::V,flas,oqaluttarpoq
1376,reden::V,fjalos,oqaluppoq
1377,reden::V,fjalëtoj,oqaluppoq
1378,sich unterhalten::V,bisedoj,
1379,fragen::V,pyes,aperaa
1380,bitten::V,lus,aperaa
1381,bitten::V,lus,qinnuigaa
1382,bitten::V,lutem,aperaa
1383,bitten::V,lutem,qinnuigaa
1384,erzählen::V,rrëfej,oqaluttuaraa
1385,mitteilen::V,kumtoj,oqalualaarpoq
1386,nennen::V,quaj,
1387,rufen::V,thërras,qaaqquaa
1388,prahlen::V,mburrem,oqqartuvoq
1389,prahlen::V,mburrem,oqallortuvoq
1390,prahlen::V,kapardisem,oqqartuvoq
1391,prahlen::V,kapardisem,oqallortuvoq
1392,übersetzen::V,përkthej,ikaarpoq
1393,übersetzen::V,përkthej,nutserpaa
1394,denken::V,mendoj,isumaqarpoq
1395,glauben::V,besoj,upperaa
1396,glauben::V,besoj,isumaqarpoq
1397,bemerken::V,vërej,
1398,erkennen::V,njoh,ilisaraa
1399,erkennen::V,shquaj,ilisaraa
1400,begreifen::V,marr vesh,
1401,verstehen::V,marr vesh,paasivaa
1402,lernen::V,mësoj,ilinniarpoq
1403,wissen::V,di,nalunngilaa
1404,sich erinnern an::V,kujtoj,eqqaavaa
1405,vergessen::V,harroj,puiorpaa
1406,messen::V,mas,ussersarpaa
1407,zählen::V,njeh,kisitsivoq
1408,rechnen::V,llogaris,kisitsivoq
1409,lesen::V,lexoj,atuarpoq
1410,lesen::V,këndoj,atuarpoq
1411,malen::V,lyej,qalipappaa
1412,zeichnen::V,vizatoj,
1413,schreiben::V,shkruaj,allappoq
1414,besitzen::V,kam,
1415,kaufen::V,blej,pisiaraa
1416,verkaufen::V,shes,akigaa
1417,bezahlen::V,paguaj,akilerpaa
1418,zahlen::V,paguaj,
1419,beherrschen::V,zotëroj,inappaa
1420,ertragen::V,duroj,ernertaaraa
