,Concept_ID,sl,mrj
750,danach::ADV,potèm,пакыла
751,vorher::ADV,poprèj,перви
752,zuerst::ADV,spŕva,андак
753,einmal::ADV,ênkrat,гӓнӓк
754,einmal::ADV,ênkrat,гӓнӓ
755,manchmal::ADV,včásih,кынамжы
756,oft::ADV,pogósto,чӹчкӹдӹн
757,immer::ADV,védno,со
758,immer::ADV,védno,соок
759,immer::ADV,zméraj,со
760,immer::ADV,zméraj,соок
761,niemals::ADV,nikdàr,нинам
762,niemals::ADV,nikdàr,нигынам
763,niemals::ADV,nikdàr,нигынамат
764,hier::ADV,tù,тиштӹ
765,hier::ADV,túkaj,тиштӹ
766,hierhin::ADV,sèmkaj,тишкӹ
767,von hier::ADV,od tú,тишец
768,von hier::ADV,od tú,тишецӹн
769,dort::ADV,tàm,тӹштӹ
770,dorthin::ADV,tjà,тӹшкӹ
771,dorthin::ADV,tjà,тӹшкӹлӓ
772,geradeaus::ADV,rávno napréj,вик
773,geradeaus::ADV,rávno napréj,тура
774,vorwärts::ADV,napréj,анзыкы
775,rückwärts::ADV,zádaj,мӹнгеш
776,zurück::ADV,nazáj,мӹнгеш
777,unten::ADV,dôli,ӱлнӹ
778,unten::ADV,dôli,лӹвӓлнӹ
779,unten::ADV,spôdaj,ӱлнӹ
780,unten::ADV,spôdaj,лӹвӓлнӹ
781,hinab::ADV,dôl,ӱлӹкӹ
782,hinab::ADV,dôl,лӹвӓкӹ
783,oben::ADV,gôri,вӹлнӹ
784,oben::ADV,zgôraj,вӹлнӹ
785,hinauf::ADV,gôr,кӱшкӹлӓ
786,hinauf::ADV,gôr,кӱш
787,überall::ADV,povsód,йӹлт
788,überall::ADV,povsód,цилӓ вӓре
789,nicht::ADV,ne,уке
790,ein wenig::ADV,málo,изиш
791,ein wenig::ADV,málo,иклаштык
792,kaum::ADV,kómaj,цылик
793,kaum::ADV,kómaj,чучок-чучок
794,sehr::ADV,zeló,чоте
795,so::ADV,takó,тенге
796,so::ADV,takó,тенгелӓ
797,noch::ADV,še,мол
798,noch::ADV,še,моло
799,nur::ADV,samó,веле
800,schon::ADV,žè,уже
801,schon::ADV,žè,ӹнде
802,wieder::ADV,spét,уэш
803,vergebens::ADV,zamàn,зря
804,vergebens::ADV,zamàn,ӹзрӓ
805,vergebens::ADV,zamàn,ӹзӹрӓ
806,vergebens::ADV,zastónj,зря
807,vergebens::ADV,zastónj,ӹзрӓ
808,vergebens::ADV,zastónj,ӹзӹрӓ
809,vor::PRP,pred,анзыц
810,vor::PRP,pred,анзыцын
811,hinter::PRP,za,шайылан
812,hinter::PRP,za,шайылный
813,unter::PRP,pod,лӹвӓкӹ
814,durch::PRP,skózi,вашт
815,neben::PRP,kràj,сага
816,neben::PRP,póleg,сага
817,zwischen::PRP,med,лош
818,zwischen::PRP,med,лошкы
819,zwischen::PRP,izmed,лош
820,zwischen::PRP,izmed,лошкы
821,wegen::PRP,zarádi,мычыц
822,dies::PRN,tó,тидӹ
823,dies::PRN,tó,ти
824,das::PRN,tó,тидӹ
825,das::PRN,tó,ти
826,alles::PRN,vsè,цилӓ
827,ich::PRN,jàz,мый
828,du::PRN,tí,тӹнь
829,er::PRN,òn,тӹдӹ
830,wir::PRN,mí,мӓ
831,ihr::PRN,ví,вӓ
832,sie::PRN,ôni,нӹнӹ
833,was::FPRN,káj,ма
834,wer::FPRN,kdó,кӱ
835,wo::FADV,kjé,кышан
836,wo::FADV,kjé,кыштакен
837,wohin::FADV,kám,кышкы
838,wie::FADV,kakó,кыце
839,warum::FADV,zakáj,малын
840,wieviel::FNUM,kóliko,кынар
841,wieviel::FNUM,kóliko,кынары
842,wieviel::FNUM,kóliko,кынаркы
843,eins::NUM,êden,иктӹ
844,eins::NUM,êden,иктӹт
845,zwei::NUM,dvá,кок
846,zwei::NUM,dvá,кокты
847,drei::NUM,trí,кым
848,drei::NUM,trí,кымыт
849,vier::NUM,štíri,нӹл
850,fünf::NUM,pét,вӹц
851,sechs::NUM,šést,куд
852,sechs::NUM,šést,кудытмозн
853,sieben::NUM,sédem,шӹм
854,sieben::NUM,sédem,шӹмӹт
855,acht::NUM,ósem,кӓндӓкш
856,acht::NUM,ósem,кӓндӓкшӹ
857,neun::NUM,devét,ӹндекшшӱдӹ
858,zehn::NUM,desét,лу
859,elf::NUM,enájst,луатик
860,elf::NUM,enájst,луатиктӹ
861,zwölf::NUM,dvánajst,луаткок
862,zwölf::NUM,dvánajst,луаткокты
863,zwanzig::NUM,dvájset,коклы
864,dreißig::NUM,trídeset,кымлы
865,vierzig::NUM,štírideset,нӹллӹ
866,fünfzig::NUM,pétdeset,вӹцлӹ
867,sechzig::NUM,šéstdeset,кудлу
868,siebzig::NUM,sédemdeset,шӹмлу
869,achtzig::NUM,ósemdeset,кӓндӓкшлу
870,neunzig::NUM,devétdeset,ӹндекшлу
871,hundert::NUM,stó,шӱдӹ
872,tausend::NUM,tísoč,тӹжем
873,und::CNJ,in,дöн
874,oder::CNJ,áli,льывы
875,stehen::V,státi,шалшаг
876,sitzen::V,sedéti,шӹнзӓш
877,liegen::V,ležáti,киӓш
878,hängen::V,viséti,кечӓш
879,werden::V,postáti,шагалаш
880,passieren::V,zgodíti se,ӹштӓ́лтӓш
881,beginnen::V,začéti se,тӹнгӓлӓлтӓш
882,enden::V,končáti se,пӹтӓш
883,wechseln::V,ménjati se,весемӓш
884,wechseln::V,ménjati se,весемӓлтӓш
885,aufgehen[Sonne]::V,vzíti,авараш
886,untergehen[Sonne]::V,zaíti,шӹ́нзӓш
887,scheinen[Sonne]::V,sijáti,сотемдӓрӓш
888,donnern::V,grméti,хӹдӹртӓш
889,wehen::V,píhati,ӹфӹлӓш
890,strömen::V,líti,йогащ
891,fließen::V,têči,йогащ
892,sich drehen::V,vrtéti se,пöрдӓш
893,schwanken::V,kolébati,лыпшалташ
894,schwingen::V,níhati,кӓчӓйӓш
895,fallen::V,pádati,кенвазаш
896,fallen::V,pádati,шынгалташ
897,brennen::V,goréti,йылаш
898,rauchen::V,kadíti se,шыпшаш
899,regnen::V,deževáti,юраш
900,gefrieren::V,zmŕzniti,гӓш
901,gefrieren::V,zmŕzniti,кӹлмаш
902,tauen::V,tájati,шылаш
903,schmelzen::V,kopnéti,шӹрӓнӓш
904,trocknen::V,sušíti se,кошкаш
905,sieden::V,kipéti,шолаш
906,faulen::V,gníti,шӱӓш
907,verfaulen::V,zgníti,йӓнгӓрӓлтӓш
908,reißen::V,tŕgati se,кышкедӓлтӓш
909,versinken::V,pogrézniti se,ва́лаш
910,vergehen::V,miníti,эртӓш
911,erscheinen::V,pojáviti se,каяш
912,verschwinden::V,izgíniti,ямаш
913,sinken::V,péšati,пычаш
914,abnehmen::V,pojémati,чӹдемӓш
915,abnehmen::V,pojémati,кöтӹргӓш
916,zunehmen::V,véčati se,когоэмӓш
917,zunehmen::V,množíti se,когоэмӓш
918,steigen::V,dvígati se,лӱлта́лташ
919,wachsen::V,rásti,кушкаш
920,glänzen::V,sijáti,йӹлгӹжӓш
921,funkeln::V,ískriti se,валгалташ
922,lärmen::V,ropotáti,юкланаш
923,lärmen::V,razgrájati,юкланаш
924,läuten::V,zvoníti,цоргаш
925,klingeln::V,zvončkljáti,цоргаш
926,klirren::V,žvenketáti,цонгырталгаш
927,brausen::V,šuméti,ышдымыла́наш
928,rauschen::V,šuštéti,шу́жгаш
929,rauschen::V,šelestéti,шу́жгаш
930,klingen::V,zvenéti,йо́нгаш
931,bellen::V,lájati,опташ
932,heulen::V,zavíjati,урмыжаш
933,blasen::V,píhniti,ӹфӹлӓш
934,pfeifen::V,pískati,ши́шкаш
935,pfeifen::V,žvížgati,ши́шкаш
936,schreien::V,kričáti,уташ
937,schreien::V,kričáti,саслаш
938,schreien::V,kričáti,варгынзаш
939,stöhnen::V,stókati,ӹнгӹрӓш
940,zittern::V,drgetáti,цӹтӹрӓш
941,leben::V,živéti,ӹлӓш
942,geboren werden::V,rodíti se,шачаш
943,atmen::V,díhati,шӱлӓш
944,trinken::V,píti,йӱӓш
945,essen::V,jésti,качкаш
946,schlucken::V,požírati,нелӓш
947,müde werden::V,péšati,янгылаш
948,müde werden::V,utrúditi se,янгылаш
949,einschlafen::V,zaspáti,амален кеӓш
950,schlafen::V,spáti,амалаш
951,aufwachen::V,zbudíti se,понгыжалташ
952,aufstehen::V,vstáti,кӹньӹл шагалаш
953,sich erholen::V,oddahníti se,кӓнаш
954,krank werden::V,oboléti,церлӓнен вазаш
955,krank sein::V,bíti bolán,церлӓнӓш
956,krank sein::V,bíti bolán,ясланаш
957,krank sein::V,bíti bolán,ясыланаш
958,schmerzen::V,boléti,каршташ
959,husten::V,kášljati,кахыраш
960,genesen::V,okrévati,паремӓш
961,genesen::V,okrévati,тöрлӓнӓш
962,sterben::V,umréti,вазын колаш
963,umkommen::V,pogíniti,пӹтӓш
964,sich bewegen::V,zganíti se,кашташ
965,sich rühren::V,premakníti se,тӓрвӓнӓш
966,sich erheben::V,vstájati,кӹньӹлӓш
967,sich erheben::V,vzdígniti se,кӹньӹлӓш
968,sich setzen::V,sésti,шӹнзӓш
969,hinfallen::V,pásti dôl,кенвазаш
970,hinfallen::V,pásti dôl,шынгалташ
971,laufen::V,hodíti,кашташ
972,schreiten::V,stópati,ашкедӓш
973,spazierengehen::V,na sprehòd íti,мадын кашташ
974,eilen::V,drvéti,вӓшкӓш
975,sich beeilen::V,hitéti,вӓшкӓш
976,sich beeilen::V,hitéti,талашаш
977,sausen::V,dírkati,хойхаланаш
978,sausen::V,dírkati,хояш
979,rennen::V,dírjati,кыргыжаш
980,springen::V,skákati,тӹршештӓш
981,klettern::V,plézati,ку́заш
982,schaukeln::V,kolébati,лыпшалташ
983,kriechen::V,pláziti se,авалянаш
984,kriechen::V,pláziti se,ньыжиклӓш
985,schwimmen::V,plávati,илӓш
986,tauchen::V,potápljati se,цымаш
987,rudern::V,vesláti,шуалташ
988,fahren::V,vozíti se,кеӓш
989,fahren::V,peljáti se,кеӓш
990,fliegen::V,létati,чонгештӓш
991,gehen::V,íti,кеӓш
992,weggehen::V,odíti,кеӓш
993,abfahren::V,odpeljáti se,кеӓш
994,anhalten::V,ustáviti se,цӓрнӓш
995,hineingehen::V,íti nóter,пыраш
996,eintreten::V,vstopíti,пыраш
997,kommen::V,príti,толаш
998,ankommen::V,prispéti,шоаш
999,ankommen::V,prihájati,шоаш
1000,zurückkommen::V,vrníti se,пöртӹлӓш
1001,bleiben::V,ostáti,кодаш
1002,warten::V,čákati,вычаш
1003,erwarten::V,pričakováti,вычаш
1004,suchen::V,iskáti,кӹчӓлӓш
1005,finden::V,nájti,моаш
1006,versuchen::V,poskúšati,путаяш
1007,versuchen::V,poskúšati,цацаш
1008,vorbereiten::V,pripráviti,поспейӹктӓш
1009,lieben::V,ljubíti,яраташ
1010,mögen::V,márati,яраташ
1011,lachen::V,smejáti se,ваштылаш
1012,rühren::V,ganíti,тӓрвӓтӓш
1013,weinen::V,jókati,мӓгӹрӓш
1014,weinen::V,plákati,мӓгӹрӓш
1015,schimpfen::V,psováti,свырседӓлӓш
1016,schimpfen::V,zmérjati,свырседӓлӓш
1017,sich ärgern::V,jezíti se,шӹдешкӓш
1018,sich fürchten::V,báti se,лӱдӓш
1019,fürchten::V,báti se,лӱдӓш
1020,fliehen::V,bežáti,кыргыжаш
1021,flüchten::V,pobégniti,кыргыж шӹлӓш
1022,sehen::V,vídeti,ужаш
1023,anschauen::V,oglédati,анжалаш
1024,ansehen::V,glédati,анжаш
1025,hören::V,slíšati,колаш
1026,zuhören::V,poslúšati,колышташ
1027,probieren::V,poskúšati,тотештӓш
1028,probieren::V,poskúšati,подыл анжаш
1029,riechen::V,dúhati,ӱпшӹнзӓш
1030,fühlen::V,čutíti,шижӓш
1031,scheinen::V,zdéti se,каяш
1032,zu sehen sein::V,vídeti se,каяш
1033,vernehmen::V,čúti,колын колташ
1034,frieren::V,zébsti,кӹлмаш
1035,frieren::V,zébsti,тӹнгӹргӓш
1036,tun::V,délati,ӹштӓш
1037,können::V,môči,кердӓш
1038,wollen::V,hotéti,жалаяш
1039,anfangen::V,začéti,тӹнгӓлӓш
1040,beenden::V,dokončáti,пӹтӓрӓш
1041,aufhören::V,prenéhati,цӓрнӓш
1042,gelingen::V,uspéti,цӓш лиӓш
1043,gelingen::V,posréčiti se,цӓш лиӓш
1044,geraten::V,obnêsti se,лиӓш
1045,öffnen::V,odpréti,пачаш
1046,schließen::V,zapréti,чӱчӓш
1047,stellen::V,postáviti,шӹндӓш
1048,setzen::V,posadíti,шӹндӓш
1049,legen::V,položíti,опташ
1050,legen::V,položíti,пиштӓш
1051,berühren::V,dotíkati se,тӹкӓлӓш
1052,verbinden::V,obvézati,пидӓш
1053,bedecken::V,pokríti,леведӓш
1054,aufhängen::V,obésiti,сӓкӓш
1055,anzünden::V,zažgáti,чӱктӓш
1056,aufheben::V,vzdígniti,кузыкташ
1057,zurücklassen::V,zapustíti,кодаш
1058,verlieren::V,izgubíti,ямдаш
1059,fallen lassen::V,navréči,кенвацтараш
1060,machen::V,naredíti,ӹштӓш
1061,machen::V,napráviti,ӹштӓш
1062,herstellen::V,izdélati,йӓмдӹлӓш
1063,bauen::V,gradíti,ӹштӓш
1064,reparieren::V,popráviti,чиняш
1065,reparieren::V,popráviti,алалаш
1066,verbessern::V,izbóljšati,яжоэмден шӹндӓш
1067,ändern::V,spremeníti,вашталташ
1068,graben::V,kopáti,капаяш
1069,graben::V,grêbsti,капаяш
1070,beugen::V,upogníti,лывырташ
1071,beugen::V,upogníti,каклярташ
1072,biegen::V,zavíjati,лывырташ
1073,drehen::V,vrtéti,сӓрӓш
1074,drehen::V,vrtéti,сӓрӹкӓлӓш
1075,wenden::V,obrníti,сӓрӓлӓш
1076,umdrehen::V,zasúkati,сӓрӓлӓш
1077,heben::V,dvígati,лӱктӓш
1078,hochheben::V,privzdígniti,кузыкташ
1079,ergreifen::V,zgrábiti,хватяш
1080,halten::V,držáti,кычаш
1081,drücken::V,tiščáti,темдӓш
1082,schieben::V,ríniti,шӹкӓш
1083,kratzen::V,práskati,нӹжӓш
1084,lecken::V,lízati,нылаш
1085,beißen::V,grísti,пыралаш
1086,abreißen::V,odtŕgati,кӹрӓш
1087,abreißen::V,odtŕgati,кышкед нӓлӓш
1088,abschneiden::V,odrézati,шулаш
1089,abschneiden::V,odrézati,лаштыклаш
1090,binden::V,vézati,пидӓш
1091,stecken::V,vtakníti,шыралаш
1092,brechen::V,lomíti,тодылаш
1093,brechen::V,lomíti,пыдырташ
1094,klopfen::V,tólči,рушткаш
1095,hauen::V,séči,шелӹштӓш
1096,kleben::V,lépiti,клейӓш
1097,reiben::V,tréti,нӹжӓш
1098,reiben::V,dŕgniti,нӹжӓш
1099,streichen::V,namázati,шӹрӓш
1100,schleifen::V,brúsiti,шымаш
1101,schneiden::V,rézati,пӹчкӓш
1102,rütteln::V,strésti,мыльгыкташ
1103,schütteln::V,majáti,цӹтӹртӓш
1104,schütteln::V,majáti,мыльгыкташ
1105,schwenken::V,obrníti,машыяш
1106,schütten::V,sípati,опталаш
1107,füllen::V,napolníti,темӓш
1108,einwickeln::V,zavíti,пӹтӹрӓ́лӓш
1109,tragen::V,nêsti,намалаш
1110,schleppen::V,vláčiti,шӹдӹрӓш
1111,ziehen::V,vléči,шыпшаш
1112,aufbewahren::V,shranjeváti,перегӓш
1113,werfen::V,lúčati,кӹшкӓш
1114,fangen::V,ujéti,кычаш
1115,packen::V,prijéti,хватяш
1116,verstecken::V,skríti,шӹлтӓш
1117,teilen::V,razdelíti,пайылаш
1118,schicken::V,pošíljati,колташ
1119,bringen::V,prinêsti,кандаш
1120,hinzufügen::V,pristáviti,
1121,bekommen::V,dobíti,лыкташ
1122,erhalten::V,prejéti,получаяш
1123,nehmen::V,vzéti,налаш
1124,wählen::V,izbírati,айыраш
1125,auswählen::V,izbráti,айыраш
1126,bewahren::V,ohraníti,перегӓш
1127,behindern::V,ovírati,мешӓйӓш
1128,verderben::V,pokváriti,портяш
1129,beschädigen::V,poškodováti,шушырташ
1130,zerbrechen::V,razlomíti,пыдырташ
1131,zerreißen::V,raztŕgati,кӹрӓш
1132,zerstören::V,razrúšiti,шӓлӓтӓш
1133,verbrennen::V,sežgáti,йылаташ
1134,verbrennen::V,sežgáti,йылалташ
1135,geben::V,dáti,пуаш
1136,reichen::V,séči,пуаш
1137,reichen::V,molíti,пуаш
1138,schenken::V,podáriti,подараш
1139,versprechen::V,obljubíti,сöрӓш
1140,wünschen::V,vóščiti,жалаяш
1141,loben::V,hváliti,хваляш
1142,küssen::V,poljubováti,шышшалаш
1143,wiegen::V,zíbati,лӱнгӓлтӓш
1144,zudecken::V,pokríti,пиштӓш
1145,wecken::V,zbudíti,понгыжалтараш
1146,zeigen::V,pokázati,анжыкташ
1147,führen::V,vêsti,видӓш
1148,lehren::V,učíti,тымдаш
1149,unterrichten::V,poučeváti,тымдаш
1150,aufziehen::V,vzgojíti,кушташ
1151,leiten::V,uprávljati,видӓш
1152,leiten::V,uprávljati,вуйлаташ
1153,leiten::V,uprávljati,вуйлалташ
1154,antreiben::V,goníti,талаштараш
1155,lassen::V,povzročíti,-ыкт
1156,einladen::V,povábiti,ӱжӓш
1157,vereinigen::V,zdrúžiti,иктештӓш
1158,besuchen::V,obiskáti,толаш
1159,treffen::V,pogodíti,вӓшлиӓш
1160,treffen::V,pogodíti,вӓшлиӓлтӓш
1161,sich versammeln::V,zbráti se,цымыргаш
1162,spielen::V,igráti se,мадаш
1163,singen::V,péti,мыраш
1164,tanzen::V,plésati,кушташ
1165,sich trennen::V,ločíti se,айырлаш
1166,verlassen::V,zapustíti,шуаш
1167,retten::V,réšiti,ытараш
1168,bewachen::V,strážiti,оролаш
1169,schützen::V,sčítiti,перегӓш
1170,verteidigen::V,braníti,перегӓш
1171,sich schlagen::V,têpsti se,шидӓлӓш
1172,sich schlagen::V,têpsti se,шиэдӓлӓш
1173,schießen::V,stréljati,лӱӓш
1174,siegen::V,zmágati,сӹнгӓш
1175,ärgern::V,jezíti,шӹдештӓрӓш
1176,ärgern::V,razbúriti,шӹдештӓрӓш
1177,schlagen::V,têpsti,пӓрен колташ
1178,schlagen::V,têpsti,хӹрӹктен колташ
1179,schlagen::V,udáriti,пӓрен колташ
1180,schlagen::V,udáriti,хӹрӹктен колташ
1181,treten::V,teptáti,чымаш
1182,stechen::V,ubôsti,пышкылаш
1183,stoßen::V,peháti,шыркедӓш
1184,stoßen::V,drégniti,шыркедӓш
1185,stehlen::V,ukrásti,шолышт толаш
1186,stehlen::V,pokrásti,шолышт толаш
1187,stören::V,motíti,ӓрештӹлӓш
1188,belästigen::V,nadlegováti,кӓньӹсӹрлӓндӓрӓш
1189,belästigen::V,nadlegováti,шытырланыкташ
1190,verbergen::V,skríti,шӹлтӓш
1191,täuschen::V,slepíti,алталаш
1192,täuschen::V,slepíti,аталаш
1193,betrügen::V,várati,мошеньӹчӓйӓш
1194,betrügen::V,ogoljufáti,мошеньӹчӓйӓш
1195,töten::V,ubíti,пуштын шуаш
1196,wohnen::V,prebívati,ӹлӓш
1197,arbeiten::V,délati,пӓшӓлӓш
1198,arbeiten::V,délati,ровотаяш
1199,sammeln::V,zbráti,погаш
1200,pflücken::V,obráti,кӹрӓш
1201,jagen::V,lovíti,охотничӓйӓш
1202,fischen::V,ribáriti,кол кычаш
1203,fassen::V,zajéti,кычаш
1204,hüten::V,pásti,кӹтӓш
1205,treiben::V,pogánjati,шуруяш
1206,anbinden::V,privézati,ялшташ
1207,anbinden::V,privézati,ялышташ
1208,füttern::V,kŕmiti,пукшаш
1209,melken::V,mólsti,шыпшылаш
1210,hacken::V,sékati,роаш
1211,gießen::V,ulíti,шӓвӓш
1212,reifen::V,zoréti,кӱӓш
1213,reifen::V,zoréti,поспейӓш
1214,zubereiten::V,pripráviti,йӓмдӹлӓш
1215,kochen::V,kúhati,шолташ
1216,backen::V,cvréti,кӱктӓш
1217,braten::V,pêči,жӓрӓш
1218,umrühren::V,preméšati,намалаш
1219,stricken::V,plêsti,пидӓш
1220,nähen::V,šívati,ыргаш
1221,färben::V,bárvati,пидӓш
1222,reinigen::V,očístiti,чиӓлтӓш
1223,waschen::V,opráti,мышкаш
1224,abwischen::V,obrísati,ӹштӓш
1225,spülen::V,splakováti,шӱӓлтӓш
1226,fegen::V,pométati,ӹштӓш
1227,kehren::V,mésti,ӹштӓш
1228,baden::V,kópati se,нӱштӹлӓш
1229,sich waschen::V,umíti se,мышкылташ
1230,ausziehen::V,izvléči,кыдашаш
1231,anziehen::V,obléči,чиӓш
1232,sich anziehen::V,obléči se,чиӓш
1233,kämmen::V,česáti,шерӓш
1234,schmücken::V,okrasíti,цеверемдӓш
1235,sagen::V,dejáti,манаш
1236,sagen::V,dejáti,келесӓш
1237,sprechen::V,govoríti,манаш
1238,reden::V,rêči,шайышташ
1239,sich unterhalten::V,razgovárjati se,хытыраш
1240,sich unterhalten::V,razgovárjati se,хытыргаш
1241,fragen::V,vprášati,ядаш
1242,bitten::V,prosíti,ядаш
1243,erzählen::V,práviti,келесӓш
1244,mitteilen::V,naznániti,попаш
1245,mitteilen::V,naznániti,увертӓш
1246,mitteilen::V,naznániti,увертӓрӓш
1247,nennen::V,imenováti,лӹмдӓш
1248,rufen::V,klícati,ӱжӓш
1249,prahlen::V,baháti se,хайзаш
1250,prahlen::V,baháti se,шаргаланаш
1251,übersetzen::V,prevêsti,вашташ
1252,denken::V,mísliti,машанаш
1253,glauben::V,verjéti,ӹнянӓш
1254,bemerken::V,opáziti,цаклаш
1255,erkennen::V,spoznáti,пӓлӓш
1256,begreifen::V,pôjmiti,ынгылаш
1257,verstehen::V,razuméti,ынгылаш
1258,lernen::V,učíti se,тыменяш
1259,wissen::V,znáti,пӓлӓш
1260,wissen::V,védeti,пӓлӓш
1261,sich erinnern an::V,spómniti se,ышештӓрӓш
1262,vergessen::V,pozábiti,монден кодаш
1263,messen::V,mériti,висӓш
1264,zählen::V,štéti,шотаяш
1265,rechnen::V,račúnati,шотаяш
1266,lesen::V,bráti,лыдаш
1267,lesen::V,čítati,лыдаш
1268,malen::V,slíkati,рисуяш
1269,zeichnen::V,rísati,ыдырка́лаш
1270,schreiben::V,písati,вазаш
1271,besitzen::V,iméti,кы́чаш
1272,kaufen::V,kupíti,нӓлӓш
1273,verkaufen::V,prodáti,выжалаш
1274,bezahlen::V,pláčati,тӱлӓш
1275,zahlen::V,plačeváti,тӱлӓш
1276,beherrschen::V,obvládati,кы́чаш
1277,ertragen::V,prenêsti,цӹтӓш
1278,Verstand::N,,ыш
