,Concept_ID,el,cs
745,morgen::ADV,αύριο,zítra
746,bald::ADV,σε λίγο,brzo
747,bald::ADV,εντός ολίγου,brzo
748,dann::ADV,ύστερα,pak
749,dann::ADV,ύστερα,potom
750,gestern::ADV,χτες,včera
751,einst::ADV,ποτέ,kdysi
752,einst::ADV,άλλοτε,kdysi
753,damals::ADV,τότε,tehdy
754,damals::ADV,τότε,tenkrát
755,danach::ADV,μετά,podle toho
756,danach::ADV,ύστερα,podle toho
757,vorher::ADV,πριν,dříve
758,vorher::ADV,πριν,napřed
759,vorher::ADV,προηγουμένως,dříve
760,vorher::ADV,προηγουμένως,napřed
761,zuerst::ADV,πρώτα,nejprve
762,zuerst::ADV,πρώτα,nejdříve
763,einmal::ADV,μία φορά,jednou
764,manchmal::ADV,κάποτε,někdy
765,oft::ADV,συχνά,často
766,oft::ADV,πολλές φορές,často
767,immer::ADV,πάντα,vždy
768,immer::ADV,πάντα,stále
769,immer::ADV,πάντοτε,vždy
770,immer::ADV,πάντοτε,stále
771,niemals::ADV,ποτέ,nikdy
772,hier::ADV,εδώ,zde
773,hier::ADV,εδώ,tady
774,hierhin::ADV,εδώ,sem
775,von hier::ADV,από δω,odtud
776,dort::ADV,εκεί,tam
777,dorthin::ADV,προς τα κει,tam
778,geradeaus::ADV,κατευθείαν,rovně
779,vorwärts::ADV,εμπρός,kupředu
780,rückwärts::ADV,πίσω,zpět
781,zurück::ADV,πίσω,zpět
782,zurück::ADV,πίσω,nazpět
783,unten::ADV,κάτω,dole
784,hinab::ADV,προς τα κάτω,dolů
785,oben::ADV,πάνω,nahoře
786,oben::ADV,πάνω,navrchu
787,oben::ADV,επάνω,nahoře
788,oben::ADV,επάνω,navrchu
789,hinauf::ADV,προς τα πάνω,nahoru
790,überall::ADV,παντού,všude
791,nicht::ADV,δεν,ne
792,ein wenig::ADV,λιγάκι,trochu
793,kaum::ADV,μόλις,sotva
794,sehr::ADV,πολύ,velmi
795,sehr::ADV,πολύ,velice
796,so::ADV,έτσι,tak
797,so::ADV,έτσι,takto
798,noch::ADV,ακόμα,ještě
799,nur::ADV,μόνο,jen
800,nur::ADV,μόνο,jenom
801,schon::ADV,ήδη,už
802,schon::ADV,ήδη,již
803,schon::ADV,κιόλας,už
804,schon::ADV,κιόλας,již
805,wieder::ADV,ξανά,zase
806,vergebens::ADV,μάταια,marně
807,vor::PRP,μπροστά σε,před
808,vor::PRP,μπροστά από,před
809,hinter::PRP,πίσω από ,za
810,unter::PRP,υπό,pod
811,unter::PRP,κάτω από,pod
812,durch::PRP,διά,skrz
813,durch::PRP,διά μέσου,skrz
814,neben::PRP,δίπλα σε,vedle
815,zwischen::PRP,μεταξύ,mezi
816,zwischen::PRP,ανάμεσα σε,mezi
817,wegen::PRP,για,pro
818,wegen::PRP,λόγω,pro
819,dies::PRN,αυτό,toto
820,dies::PRN,αυτό,tohle
821,das::PRN,το,to
822,alles::PRN,όλα,všechno
823,ich::PRN,εγώ,já
824,du::PRN,σύ,ty
825,du::PRN,εσύ,ty
826,er::PRN,αυτός,on
827,wir::PRN,εμείς,my
828,ihr::PRN,εσείς,vy
829,sie::PRN,αυτοί,oni
830,was::FPRN,τι,co
831,wer::FPRN,ποιος,kdo
832,wo::FADV,πού,kde
833,wohin::FADV,πού,kam
834,wohin::FADV,για πού,kam
835,wie::FADV,πώς,jak
836,warum::FADV,γιατί,proč
837,wieviel::FNUM,πόσος,kolik
838,eins::NUM,ένα,jeden
839,zwei::NUM,δύο,dva
840,drei::NUM,τρία,tři
841,drei::NUM,τρεις,tři
842,vier::NUM,τέσσερα,čtyři
843,vier::NUM,τέσσερις,čtyři
844,fünf::NUM,πέντε,pět
845,sechs::NUM,έξι,šest
846,sieben::NUM,εφτά,sedm
847,acht::NUM,οχτώ,osm
848,neun::NUM,εννιά,devět
849,zehn::NUM,δέκα,deset
850,elf::NUM,έντεκα,jedenáct
851,zwölf::NUM,δώδεκα,dvanáct
852,zwanzig::NUM,είκοσι,dvacet
853,dreißig::NUM,τριάντα,třicet
854,vierzig::NUM,σαράντα,čtyřicet
855,fünfzig::NUM,πενήντα,padesát
856,sechzig::NUM,εξήντα,šedesát
857,siebzig::NUM,εβδομήντα,sedmdesát
858,achtzig::NUM,ογδόντα,osmdesát
859,neunzig::NUM,ενενήντα,devadesát
860,hundert::NUM,εκατό,sto
861,tausend::NUM,χίλιοι,tisíc
862,und::CNJ,και,a
863,oder::CNJ,ή,nebo
864,stehen::V,στέκομαι,stát
865,stehen::V,είμαι όρθιος,stát
866,sitzen::V,κάθομαι,sedět
867,liegen::V,είμαι ξαπλωμένος,ležet
868,hängen::V,κρέμομαι,viset
869,werden::V,γίνομαι,stát se
870,passieren::V,συμβαίνω,stát se
871,beginnen::V,αρχίζω,počít
872,enden::V,τελειώνω,končit
873,enden::V,τελειώνω,skončit
874,wechseln::V,αλλάζω,měnit se
875,aufgehen[Sonne]::V,βγαίνω,vyjít
876,aufgehen[Sonne]::V,ανατέλλω,vyjít
877,untergehen[Sonne]::V,δύω,zapadnout
878,untergehen[Sonne]::V,βασιλεύω,zapadnout
879,scheinen[Sonne]::V,λάμπω,svítit
880,donnern::V,βροντώ,hřmět
881,wehen::V,φυσώ,vát
882,wehen::V,φυσώ,vanout
883,strömen::V,ρέω,proudit
884,strömen::V,τρέχω,proudit
885,fließen::V,ρέω,téct
886,sich drehen::V,γυρίζω,točit se
887,sich drehen::V,στρέφομαι,točit se
888,schwanken::V,ταλαντεύομαι,kolísat
889,schwanken::V,ταλαντεύομαι,houpat se
890,schwingen::V,αιωρούμαι,kývat se
891,schwingen::V,ταλαντεύομαι,kývat se
892,fallen::V,πέφτω,padat
893,brennen::V,καίω,hořet
894,rauchen::V,καπνίζω,kouřit
895,regnen::V,βρέχω,pršet
896,gefrieren::V,παγώνω,zamrznout
897,tauen::V,λειώνω,tát
898,schmelzen::V,λειώνω,tavit
899,trocknen::V,στεγνώνω,schnout
900,sieden::V,βράζω,vřít
901,faulen::V,σαπίζω,hnít
902,verfaulen::V,σαπίζω,shnít
903,reißen::V,σχίζω,roztrhat se
904,versinken::V,βουλιάζω,topit se
905,versinken::V,βουλιάζω,ponořit se
906,versinken::V,βυθίζομαι,topit se
907,versinken::V,βυθίζομαι,ponořit se
908,vergehen::V,περνώ,plynout
909,erscheinen::V,εμφανίζομαι,objevit se
910,verschwinden::V,χάνομαι,zmizet
911,verschwinden::V,εξαφανίζομαι,zmizet
912,sinken::V,κατεβαίνω,klesat
913,abnehmen::V,μειώνομαι ,ubýt
914,zunehmen::V,αυξάνω,přibýt
915,zunehmen::V,μεγαλώνω,přibýt
916,steigen::V,ανεβαίνω,stoupat
917,wachsen::V,μεγαλώνω,růst
918,glänzen::V,γυαλίζω,lesknout se
919,funkeln::V,αστράφτω,jiskřit se
920,funkeln::V,σπιθοβολώ,jiskřit se
921,lärmen::V,θορυβώ,dělat hluk
922,läuten::V,χτυπώ ,zvonit
923,klingeln::V,κουδουνίζω,zvonit
924,klirren::V,κουδουνίζω,řinčet
925,brausen::V,βουΐζω,hučet
926,rauschen::V,βουΐζω,šumět
927,klingen::V,ηχώ,znít
928,bellen::V,γαυγίζω,štěkat
929,heulen::V,ουρλιάζω,výt
930,blasen::V,φυσώ,foukat
931,pfeifen::V,σφυρίζω,pískat
932,schreien::V,κραυγάζω,křičet
933,stöhnen::V,βογγώ,sténat
934,zittern::V,τρέμω,třást se
935,leben::V,ζω,žít
936,geboren werden::V,γεννιέμαι,rodit se
937,atmen::V,αναπνέω,dýchat
938,trinken::V,πίνω,pít
939,essen::V,τρώω,jíst
940,schlucken::V,καταπίνω,polykat
941,müde werden::V,κουράζομαι,unavit se
942,einschlafen::V,αποκοιμιέμαι,usnout
943,schlafen::V,κοιμάμαι,spát
944,aufwachen::V,ξυπνώ,probudit se
945,aufstehen::V,σηκώνομαι,vstát
946,sich erholen::V,ξεκουράζομαι,zotavovat se
947,krank werden::V,αρρωσταίνω,onemocnět
948,krank sein::V,ασθενώ,být nemocný
949,schmerzen::V,πονώ,bolet
950,husten::V,βήχω,kašlat
951,genesen::V,θεραπεύομαι,uzdravit se
952,sterben::V,πεθαίνω,umřít
953,umkommen::V,πεθαίνω,zahynout
954,sich bewegen::V,κουνιέμαι,pohnout se
955,sich rühren::V,σαλεύω,hnout se
956,sich erheben::V,επαναστατώ,zdvihnout se
957,sich setzen::V,κάθομαι,posadit se
958,hinfallen::V,πέφτω κάτω,upadnout
959,laufen::V,τρέχω,běžet
960,schreiten::V,βαδίζω,kráčet
961,spazierengehen::V,κάνω βόλτα,procházet se
962,spazierengehen::V,πηγαίνω περίπατο,procházet se
963,eilen::V,σπεύδω,spěchat
964,sich beeilen::V,βιάζομαι,pospíšit si
965,sausen::V,τρέχω γρήγορα,fičet
966,rennen::V,τρέχω,pádit
967,springen::V,πηδώ,skákat
968,klettern::V,σκαρφαλώνω,lézt
969,klettern::V,σκαρφαλώνω,šplhat
970,schaukeln::V,κουνιέμαι,houpat
971,kriechen::V,έρπω,lézt
972,kriechen::V,έρπω,plazit se
973,kriechen::V,σέρνομαι,lézt
974,kriechen::V,σέρνομαι,plazit se
975,schwimmen::V,κολυμπώ,plavat
976,tauchen::V,βουτώ,nořit se
977,rudern::V,κωπηλατώ,veslovat
978,fahren::V,πηγαίνω,jet
979,fahren::V,πηγαίνω,jezdit
980,fliegen::V,πετώ,létat
981,gehen::V,βαδίζω,jít
982,gehen::V,πηγαίνω,jít
983,weggehen::V,φεύγω,odejít
984,abfahren::V,ξεκινώ,odjet
985,abfahren::V,αναχωρώ,odjet
986,anhalten::V,σταματώ,zastavit se
987,hineingehen::V,μπαίνω,vcházet se
988,eintreten::V,μπαίνω,vstoupit
989,eintreten::V,εισέρχομαι,vstoupit
990,kommen::V,έρχομαι,přijít
991,ankommen::V,φτάνω,dojít
992,zurückkommen::V,επιστρέφω,vrátit se
993,bleiben::V,μένω,zůstat
994,warten::V,περιμένω,čekat
995,erwarten::V,αναμένω,čekat na
996,erwarten::V,περιμένω,čekat na
997,suchen::V,ψάχνω,hledat
998,finden::V,βρίσκω,najít
999,versuchen::V,προσπαθώ,zkoušet
1000,vorbereiten::V,προετοιμάζω,připravit
1001,lieben::V,αγαπώ,milovat
1002,mögen::V,μου αρέσει,mít rád
1003,lachen::V,γελώ,smát se
1004,rühren::V,συγκινώ,dojmout
1005,weinen::V,κλαίω,plakat
1006,schimpfen::V,βρίζω,nadávat
1007,sich ärgern::V,θυμώνω,pohoršit se
1008,sich fürchten::V,φοβάμαι,bát se
1009,fürchten::V,φοβάμαι,bát se
1010,fliehen::V,φεύγω,utéct
1011,flüchten::V,δραπετεύω,prchnout
1012,sehen::V,βλέπω,vidět
1013,anschauen::V,κοιτάζω,podívat se na
1014,ansehen::V,βλέπω,sledovat
1015,hören::V,ακούω,slyšet
1016,zuhören::V,ακούω,poslouchat
1017,probieren::V,δοκιμάζω,ochutnávat
1018,riechen::V,μυρίζω,cítit
1019,riechen::V,οσφραίνομαι,cítit
1020,fühlen::V,αισθάνομαι,cítit
1021,scheinen::V,φαίνομαι,zdát se
1022,zu sehen sein::V,φαίνομαι,moci být viděn
1023,vernehmen::V,ακούω,uslyšet
1024,vernehmen::V,μαθαίνω,uslyšet
1025,frieren::V,κρυώνω,mrznout
1026,tun::V,κάνω,dělat
1027,können::V,ξέρω,moct
1028,können::V,μπορώ,moct
1029,wollen::V,θέλω,chtít
1030,anfangen::V,αρχίζω,začít
1031,beenden::V,τελειώνω,ukončit
1032,aufhören::V,παύω,přestat
1033,gelingen::V,πετυχαίνω,podařit se
1034,geraten::V,γίνομαι,dařit se
1035,öffnen::V,ανοίγω,otevřít
1036,schließen::V,κλείνω,zavřít
1037,stellen::V,θέτω,postavit
1038,setzen::V,θέτω,posadit
1039,legen::V,θέτω,klást
1040,legen::V,θέτω,položit
1041,berühren::V,εγγίζω,dotýkat se
1042,verbinden::V,συνδέω,spojit
1043,bedecken::V,σκεπάζω,pokrýt
1044,aufhängen::V,κρεμώ,oběsit
1045,aufhängen::V,κρεμώ,pověsit
1046,anzünden::V,ανάβω,zapálit
1047,anzünden::V,ανάβω,podpálit
1048,aufheben::V,σηκώνω,zvednout
1049,aufheben::V,σηκώνω,zdvihnout
1050,zurücklassen::V,εγκαταλείπω,zanechat
1051,verlieren::V,χάνω,ztratit
1052,fallen lassen::V,αφήνω να πέσει,upustit
1053,machen::V,κάνω,udělat
1054,machen::V,φτιάχνω,udělat
1055,herstellen::V,κατασκευάζω,vyrobit
1056,bauen::V,χτίζω,stavět
1057,bauen::V,χτίζω,budovat
1058,bauen::V,οικοδομώ,stavět
1059,bauen::V,οικοδομώ,budovat
1060,reparieren::V,επισκευάζω,opravit
1061,reparieren::V,επιδιορθώνω,opravit
1062,verbessern::V,βελτιώνω,zlepšit
1063,verbessern::V,καλυτερεύω,zlepšit
1064,ändern::V,αλλάζω,změnit
1065,graben::V,σκάβω,rýt
1066,graben::V,σκάβω,kopat
1067,beugen::V,λυγίζω,ohnout
1068,biegen::V,κάμπτω,ohnout
1069,drehen::V,στρέφω,točit
1070,wenden::V,γυρίζω,obrátit
1071,umdrehen::V,γυρίζω,obrátit
1072,heben::V,υψώνω,zdvihnout
1073,heben::V,σηκώνω,zdvihnout
1074,hochheben::V,υψώνω,zvednout
1075,hochheben::V,σηκώνω,zvednout
1076,ergreifen::V,πιάνω,chopit se
1077,ergreifen::V,αρπάζω,chopit se
1078,halten::V,βαστώ,držet
1079,drücken::V,πιέζω,stisknout
1080,schieben::V,σπρώχνω,posouvat
1081,kratzen::V,γρατσουνίζω,škrábat
1082,lecken::V,γλείφω,lízat
1083,beißen::V,δαγκάνω,kousat
1084,abreißen::V,κόβω,utrhat
1085,abreißen::V,κόβω,odtrhat
1086,abreißen::V,σχίζω,utrhat
1087,abreißen::V,σχίζω,odtrhat
1088,abschneiden::V,αποκόπτω,uřezat
1089,abschneiden::V,αποκόπτω,ukrojit
1090,binden::V,δένω,přivázat
1091,stecken::V,χώνω,strčit
1092,brechen::V,σπάζω,lomit
1093,klopfen::V,χτυπώ,ťukat
1094,klopfen::V,χτυπώ,klepat
1095,klopfen::V,τινάζω,ťukat
1096,klopfen::V,τινάζω,klepat
1097,hauen::V,χτυπώ,bít
1098,kleben::V,κολλώ,lepit
1099,reiben::V,τρίβω,třít
1100,streichen::V,αλείφω,mazat
1101,schleifen::V,ακονίζω,brousit
1102,schneiden::V,κόβω,řezat
1103,schneiden::V,κόβω,střihat
1104,rütteln::V,σείω,třást
1105,rütteln::V,σείω,otřást
1106,rütteln::V,τινάζω,třást
1107,rütteln::V,τινάζω,otřást
1108,schütteln::V,σείω,třást
1109,schütteln::V,σείω,zatřást
1110,schütteln::V,κουνώ,třást
1111,schütteln::V,κουνώ,zatřást
1112,schwenken::V,κουνώ,mávat
1113,schütten::V,χύνω,nasypat
1114,füllen::V,γεμίζω,naplnit
1115,einwickeln::V,τυλίγω,zavinout
1116,tragen::V,φέρνω,nést
1117,schleppen::V,κουβαλώ,vléct
1118,ziehen::V,τραβώ,tahat
1119,ziehen::V,τραβώ,táhnout
1120,aufbewahren::V,φυλάω,schovat
1121,werfen::V,ρίχνω,házet
1122,fangen::V,πιάνω,chytat
1123,packen::V,τσακώνω,uchvátit
1124,verstecken::V,κρύβω,schovat
1125,teilen::V,μερίζω,rozdělit
1126,schicken::V,στέλνω,posílat
1127,bringen::V,φέρνω,přinést
1128,hinzufügen::V,προσθέτω,připojit
1129,bekommen::V,προσκομίζω,dostat
1130,erhalten::V,παίρνω,uchovat
1131,erhalten::V,λαμβάνω,uchovat
1132,nehmen::V,πιάνω,vzít
1133,nehmen::V,παίρνω,vzít
1134,wählen::V,εκλέγω,zvolit
1135,auswählen::V,διαλέγω,vybrat
1136,bewahren::V,διατηρώ,uchránit
1137,behindern::V,εμποδίζω,překážet
1138,verderben::V,χαλώ,zkazit
1139,beschädigen::V,ζημιώνω,porušit
1140,beschädigen::V,ζημιώνω,poškodit
1141,zerbrechen::V,σπάζω,rozlámat
1142,zerreißen::V,σχίζω,roztrhnout
1143,zerstören::V,καταστρέφω,zničit
1144,verbrennen::V,καίω,spálit
1145,geben::V,δίνω,dát
1146,reichen::V,δίνω,podat
1147,schenken::V,χαρίζω,darovat
1148,versprechen::V,υπόσχομαι,slíbit
1149,wünschen::V,εύχομαι,přát
1150,loben::V,επαινώ,chválit
1151,küssen::V,φιλώ,líbat
1152,wiegen::V,κουνώ,chovat
1153,wiegen::V,κουνώ,kolébat
1154,wiegen::V,νανουρίζω,chovat
1155,wiegen::V,νανουρίζω,kolébat
1156,zudecken::V,σκεπάζω,přikrýt
1157,zudecken::V,σκεπάζω,přiklopit
1158,wecken::V,ξυπνώ,vzbudit
1159,zeigen::V,δείχνω,ukázat
1160,führen::V,οδηγώ,vést
1161,lehren::V,διδάσκω,učit
1162,unterrichten::V,διδάσκω,vyučovat
1163,aufziehen::V,ανατρέφω,vychovat
1164,leiten::V,ηγούμαι,vodit
1165,leiten::V,διευθύνω,vodit
1166,antreiben::V,σπρώχνω,nutit
1167,antreiben::V,παρακινώ,nutit
1168,lassen::V,αφήνω,dát
1169,einladen::V,προσκαλώ,pozvat
1170,vereinigen::V,ενώνω,spojit
1171,besuchen::V,επισκέπτομαι,návštívit
1172,treffen::V,συναντώ,potkat
1173,sich versammeln::V,μαζεύομαι,shromáždit se
1174,spielen::V,παίζω,hrát
1175,singen::V,τραγουδώ,zpívat
1176,tanzen::V,χορεύω,tančit
1177,sich trennen::V,αποχωρίζομαι,rozejít se
1178,verlassen::V,εγκαταλείπω,opustit
1179,retten::V,σώζω,zachránit
1180,bewachen::V,φρουρώ,hlídat
1181,schützen::V,προστατεύω,chránit
1182,verteidigen::V,υπερασπίζω,obhájit
1183,sich schlagen::V,χτυπιέμαι,bít se
1184,schießen::V,πυροβολώ,střílet
1185,siegen::V,νικώ,zvítězit
1186,ärgern::V,τσαντίζω,zlobit
1187,ärgern::V,τσαντίζω,pohoršit
1188,schlagen::V,χτυπώ,udeřit
1189,schlagen::V,χτυπώ,praštit
1190,treten::V,κλοτσώ,kopnout
1191,stechen::V,τρυπώ,bodnout
1192,stechen::V,τρυπώ,píchnout
1193,stoßen::V,ωθώ,strčit
1194,stoßen::V,σπρώχνω,strčit
1195,stehlen::V,κλέβω,ukrást
1196,stören::V,διαταράσσω,vyrušit
1197,belästigen::V,ενοχλώ,obtěžovat
1198,verbergen::V,κρύβω,skrýt
1199,täuschen::V,παραπλανώ,klamat
1200,betrügen::V,απατώ,podvést
1201,töten::V,σκοτώνω,zabít
1202,töten::V,θανατώνω,zabít
1203,wohnen::V,μένω,bydlit
1204,wohnen::V,κατοικώ,bydlit
1205,arbeiten::V,δουλεύω,pracovat
1206,arbeiten::V,εργάζομαι,pracovat
1207,sammeln::V,μαζεύω,sebrat
1208,sammeln::V,συλλέγω,sebrat
1209,pflücken::V,κόβω,česat
1210,jagen::V,κυνηγώ,uhonit
1211,fischen::V,ψαρεύω,chytat ryby
1212,fassen::V,πιάνω,ulovit
1213,hüten::V,φυλάγω,pást
1214,hüten::V,προσέχω,pást
1215,treiben::V,οδηγώ,hnát
1216,anbinden::V,δένω,přivázat
1217,füttern::V,ταΐζω,krmit
1218,melken::V,αρμέγω,dojit
1219,hacken::V,κόβω,seknout
1220,gießen::V,ποτίζω,zalít
1221,reifen::V,ωριμάζω,uzrát
1222,zubereiten::V,ετοιμάζω,připravit
1223,kochen::V,βράζω,vařit
1224,backen::V,ψήνω,péct
1225,braten::V,τηγανίζω,smažit
1226,umrühren::V,ανακατεύω,zamíchat
1227,stricken::V,πλέκω,plést
1228,nähen::V,ράβω,šít
1229,färben::V,βάφω,nabarvit
1230,färben::V,χρωματίζω,nabarvit
1231,reinigen::V,καθαρίζω,očistit
1232,waschen::V,πλένω,mýt
1233,abwischen::V,σφουγγίζω,utřít
1234,spülen::V,ξεπλένω,spláchnout
1235,fegen::V,σκουπίζω,zamést
1236,kehren::V,σκουπίζω,mést
1237,baden::V,κάνω μπάνιο,koupat se
1238,sich waschen::V,πλένομαι,mýt se
1239,ausziehen::V,βγάζω,svléct
1240,anziehen::V,φορώ,obléct
1241,sich anziehen::V,ντύνομαι,oblékat se
1242,kämmen::V,χτενίζω,učesat
1243,schmücken::V,στολίζω,ozdobit
1244,sagen::V,λέω,říct
1245,sprechen::V,μιλώ,mluvit
1246,reden::V,μιλώ,hovořit
1247,reden::V,κουβεντιάζω,hovořit
1248,sich unterhalten::V,συνομιλώ,povídat se
1249,sich unterhalten::V,κουβεντιάζω,povídat se
1250,fragen::V,ρωτώ,zeptat se
1251,bitten::V,ζητώ,prosit
1252,bitten::V,παρακαλώ,prosit
1253,erzählen::V,διηγούμαι,povídat
1254,mitteilen::V,πληροφορώ,sdělit
1255,mitteilen::V,πληροφορώ,oznámit
1256,nennen::V,ονομάζω,nazvat
1257,rufen::V,φωνάζω,volat
1258,rufen::V,φωνάζω,zavolat
1259,prahlen::V,καυχιέμαι,chlubit se
1260,übersetzen::V,μεταφράζω,přeložit
1261,denken::V,σκέφτομαι,myslit
1262,glauben::V,πιστεύω,věřit
1263,bemerken::V,παρατηρώ,zpozorovat
1264,erkennen::V,αναγνωρίζω,poznat
1265,begreifen::V,καταλαβαίνω,pochopit
1266,verstehen::V,ακούω,porozumět
1267,lernen::V,μαθαίνω,učit se
1268,wissen::V,ξέρω,vědět
1269,sich erinnern an::V,θυμάμαι,vzpomínat si na
1270,vergessen::V,ξεχνώ,zapomínat
1271,messen::V,μετρώ,měřit
1272,zählen::V,μετρώ,spočítat
1273,rechnen::V,λογαριάζω,počítat
1274,lesen::V,διαβάζω,číst
1275,malen::V,ζωγραφίζω,malovat
1276,zeichnen::V,σχεδιάζω,rýsovat
1277,schreiben::V,γράφω,psát
1278,besitzen::V,κατέχω,mít
1279,besitzen::V,κατέχω,vlastnit
1280,kaufen::V,αγοράζω,koupit
1281,verkaufen::V,πουλώ,prodat
1282,bezahlen::V,πληρώνω,zaplatit
1283,zahlen::V,πληρώνω,platit
1284,beherrschen::V,κυριαρχώ,ovládat
1285,ertragen::V,βαστώ,snést
1286,ertragen::V,αντέχω,snést
