,Concept_ID,lv,sq
189,Nebel::N,migla,mjegull
190,Wolke::N,кымӧр,re
191,Wolke::N,mākonis,re
192,Regen::N,зэр,shi
193,Regen::N,lietus,shi
194,Schnee::N,лым,borë
195,Schnee::N,sniegs,borë
196,Eis::N,йи,akull
197,Eis::N,ledus,akull
198,Frost::N,кӧдзыд,ngricë
199,Frost::N,sals,ngricë
200,Kälte::N,кӧдзыд,të ftohtë
201,Kälte::N,saltums,të ftohtë
202,Kälte::N,aukstums,të ftohtë
203,Hitze::N,пӧсь,vapë
204,Hitze::N,пӧсь,nxehtësi
205,Hitze::N,гожӧд,vapë
206,Hitze::N,гожӧд,nxehtësi
207,Hitze::N,karstums,vapë
208,Hitze::N,karstums,nxehtësi
209,Raureif::N,пуж,cikmë
210,Raureif::N,гыӧр,cikmë
211,Raureif::N,sarma,cikmë
212,Regenbogen::N,ӧшкамӧшка,ylber
213,Regenbogen::N,varavīksne,ylber
214,Donner::N,гым,gjëmim
215,Donner::N,гым,bubullimë
216,Donner::N,pērkons,gjëmim
217,Donner::N,pērkons,bubullimë
218,Strömung::N,ва ныр,rrymë
219,Strömung::N,визувтӧм,rrymë
220,Strömung::N,straume,rrymë
221,Strömung::N,strāvojums,rrymë
222,Tropfen::N,войт,pikë
223,Tropfen::N,lāse,pikë
224,Schaum::N,быг,shkumë
225,Schaum::N,быгзьӧм,shkumë
226,Schaum::N,putas,shkumë
227,Schmutz::N,няйт,baltë
228,Schmutz::N,dubļi,baltë
229,See::N,ты,liqen
230,See::N,ezers,liqen
231,Sumpf::N,гыбад,batak
232,Sumpf::N,кад,batak
233,Sumpf::N,dumbrājs,batak
234,Sumpf::N,staignājs,batak
235,Moor::N,нюр,kënetë
236,Moor::N,purvs,kënetë
237,Moor::N,muklājs,kënetë
238,Wiese::N,видз,livadh
239,Wiese::N,pļava,livadh
240,Wald::N,вӧр,pyll
241,Wald::N,mežs,pyll
242,Hügel::N,дзиб,kodër
243,Hügel::N,мыльк,kodër
244,Hügel::N,нӧрыс,kodër
245,Hügel::N,paugurs,kodër
246,Anhöhe::N,мыльк,bregore
247,Anhöhe::N,нӧрыс,bregore
248,Anhöhe::N,paugurs,bregore
249,Berg::N,чой,mal
250,Berg::N,керӧс,mal
251,Berg::N,kalns,mal
252,Gipfel::N,чук,kulm
253,Gipfel::N,virsotne,kulm
254,Höhle::N,рудӧг,shpellë
255,Höhle::N,рудӧг,zgafelle
256,Höhle::N,ala,shpellë
257,Höhle::N,ala,zgafelle
258,Abhang::N,ньывк,shpat
259,Abhang::N,ньывк,tatëpjetë
260,Abhang::N,бокша,shpat
261,Abhang::N,бокша,tatëpjetë
262,Abhang::N,nogāze,shpat
263,Abhang::N,nogāze,tatëpjetë
264,Quelle::N,ӧшмӧс,krua
265,Quelle::N,ӧшмӧс,burim
266,Quelle::N,avots,krua
267,Quelle::N,avots,burim
268,Bach::N,шор,virua
269,Bach::N,urga,virua
270,Bach::N,strauts,virua
271,Fluss::N,ю,lumë
272,Fluss::N,upe,lumë
273,Ufer::N,вадор,breg
274,Ufer::N,krasts,breg
275,Küste::N,вадор,anëdet
276,Küste::N,вадор,bregdet
277,Küste::N,piekraste,anëdet
278,Küste::N,piekraste,bregdet
279,Festland::N,му,kontinent
280,Festland::N,sauszeme,kontinent
281,Meer::N,саридз,det
282,Meer::N,jūra,det
283,Bucht::N,куръя,gji deti
284,Bucht::N,līcis,gji deti
285,Insel::N,ді,ishull
286,Insel::N,ді,ujdhesë
287,Insel::N,sala,ishull
288,Insel::N,sala,ujdhesë
289,Blume::N,дзоридз,lule
290,Blume::N,puķe,lule
291,Blume::N,zieds,lule
292,Gras::N,турун,bar
293,Gras::N,zāle,bar
294,Wurzel::N,вуж,rrënjë
295,Wurzel::N,sakne,rrënjë
296,Baum::N,пу,pemë
297,Baum::N,koks,pemë
298,Stamm::N,пучер,trung
299,Stamm::N,stumbrs,trung
300,Rinde::N,кырсь,lëvore
301,Rinde::N,miza,lëvore
302,Ast::N,ув,degë
303,Ast::N,zars,degë
304,Zweig::N,вож,bisk
305,Zweig::N,nozare,bisk
306,Blatt::N,кор,fletë
307,Blatt::N,кор,gjethe
308,Blatt::N,lapa,fletë
309,Blatt::N,lapa,gjethe
310,Birke::N,кыдз,mështekën
311,Birke::N,bērzs,mështekën
312,Kiefer[Baum]::N,пожӧм,pishë
313,Kiefer[Baum]::N,priede,pishë
314,Weide[Baum]::N,бадь,shelg
315,Weide[Baum]::N,kārkls,shelg
316,Tanne::N,коз,bredh
317,Tanne::N,egle,bredh
318,Horn::N,сюр,bri
319,Horn::N,rags,bri
320,Feder::N,гӧн,pupël
321,Feder::N,тывборд,pupël
322,Feder::N,spalva,pupël
323,Fell::N,ку,lëkurë
324,Fell::N,āda,lëkurë
325,Flügel::N,борд,krah
326,Flügel::N,борд,fletë
327,Flügel::N,spārns,krah
328,Flügel::N,spārns,fletë
329,Klaue::N,гыж,kthetër
330,Klaue::N,nags,kthetër
331,Kralle::N,гыж,thua
332,Kralle::N,гыж,kthetër
333,Kralle::N,nags,thua
334,Kralle::N,nags,kthetër
335,Schwanz::N,бӧж,bisht
336,Schwanz::N,ļipa,bisht
337,Ei::N,кольк,vezë
338,Ei::N,ola,vezë
339,Nest::N,поз,fole
340,Nest::N,ligzda,fole
341,Bau::N,горс,strofkë
342,Bau::N,пырмӧс,strofkë
343,Bau::N,гу,strofkë
344,Bau::N,ala,strofkë
345,Tier::N,пемӧс,kafshë
346,Tier::N,dzīvnieks,kafshë
347,Herde::N,стада,kope
348,Herde::N,стада,grigjë
349,Herde::N,кельӧб,kope
350,Herde::N,кельӧб,grigjë
351,Herde::N,ganāmpulks,kope
352,Herde::N,ganāmpulks,grigjë
353,Kuh::N,мӧс,lopë
354,Kuh::N,govs,lopë
355,Bulle::N,ӧш,dem
356,Bulle::N,bullis,dem
357,Pferd::N,вӧв,kalë
358,Pferd::N,zirgs,kalë
359,Schaf::N,ыж,dele
360,Schaf::N,aita,dele
361,Schwein::N,порсь,derr
362,Schwein::N,cūka,derr
363,Hund::N,пон,qen
364,Hund::N,suns,qen
365,Katze::N,кань,mace
366,Katze::N,kaķis,mace
367,Bär::N,ош,ari
368,Bär::N,lācis,ari
369,Eichhörnchen::N,ур,ketër
370,Eichhörnchen::N,vāvere,ketër
371,Elch::N,йӧра,dre brilopatë
372,Elch::N,alnis,dre brilopatë
373,Fuchs::N,руч,dhelpër
374,Fuchs::N,lapsa,dhelpër
375,Hase::N,кӧч,lepur
376,Hase::N,zaķis,lepur
377,Maus::N,шыр,mi
378,Maus::N,pele,mi
379,Wolf::N,кӧин,ujk
380,Wolf::N,vilks,ujk
381,Vogel::N,кай,zog
382,Vogel::N,кай,shpend
383,Vogel::N,лэбач,zog
384,Vogel::N,лэбач,shpend
385,Vogel::N,putns,zog
386,Vogel::N,putns,shpend
387,Schwarm::N,чукӧр,luzmë
388,Schwarm::N,spiets,luzmë
389,Huhn::N,курӧг,pulë
390,Huhn::N,vista,pulë
391,Hahn::N,петук,gjel
392,Hahn::N,петук,këndes
393,Hahn::N,gailis,gjel
394,Hahn::N,gailis,këndes
395,Gans::N,дзодзӧг,patë
396,Gans::N,zoss,patë
397,Adler::N,кутш,shqiponjë
398,Adler::N,ērglis,shqiponjë
399,Ente::N,утка,rosë
400,Ente::N,pīle,rosë
401,Eule::N,сюзь,buf
402,Eule::N,pūce,buf
403,Kranich::N,тури,lejlek
404,Kranich::N,тури,kurrillë
405,Kranich::N,dzērve,lejlek
406,Kranich::N,dzērve,kurrillë
407,Krähe::N,рака,sorrë
408,Krähe::N,vārna,sorrë
409,Kuckuck::N,кӧк,qyqe
410,Kuckuck::N,dzeguze,qyqe
411,Schwan::N,юсь,mjellmë
412,Schwan::N,gulbis,mjellmë
413,Fisch::N,чери,peshk
414,Fisch::N,zivs,peshk
415,Barsch::N,ёкыш,purtekë
416,Barsch::N,asaris,purtekë
417,Hecht::N,сир,mlysh
418,Hecht::N,līdaka,mlysh
419,Schlange[Tier]::N,кый,gjarpër
420,Schlange[Tier]::N,čūska,gjarpër
421,Wurm::N,номыр,krimb
422,Wurm::N,tārps,krimb
423,Spinne::N,черань,marimangë
424,Spinne::N,zirneklis,marimangë
425,Ameise::N,кодзувкот,thnegël
426,Ameise::N,кодзувкот,milingonë
427,Ameise::N,skudra,thnegël
428,Ameise::N,skudra,milingonë
429,Laus::N,той,morr
430,Laus::N,uts,morr
431,Mücke::N,ном,kunup
432,Mücke::N,ном,mushkonjë
433,Mücke::N,ods,kunup
434,Mücke::N,ods,mushkonjë
435,Fliege::N,гут,mizë
436,Fliege::N,muša,mizë
437,Schmetterling::N,бобув,flutur
438,Schmetterling::N,tauriņš,flutur
439,Beere::N,тусь,frutë
440,Beere::N,тусь,manaferrë
441,Beere::N,вотӧс,frutë
442,Beere::N,вотӧс,manaferrë
443,Beere::N,oga,frutë
444,Beere::N,oga,manaferrë
445,Apfel::N,яблӧг,mollë
446,Apfel::N,ābols,mollë
447,Pilz::N,тшак,kërpudhë
448,Pilz::N,sēne,kërpudhë
449,Zwiebel::N,луккок,qepë
450,Zwiebel::N,йӧнгыль,qepë
451,Zwiebel::N,sīpols,qepë
452,Saat::N,тусь,farë
453,Saat::N,кӧйдыс,farë
454,Saat::N,sēkla,farë
455,Korn::N,тусь,grurë
456,Korn::N,тусь,kokërr
457,Korn::N,grauds,grurë
458,Korn::N,grauds,kokërr
459,Heu::N,турун,sanë
460,Heu::N,siens,sanë
461,Schale::N,кор,lëkurë
462,Schale::N,čaula,lëkurë
463,Schale::N,čaumala,lëkurë
464,Grube::N,гу,gropë
465,Grube::N,bedre,gropë
466,Falle::N,лэч,kurth
467,Falle::N,лэч,grackë
468,Falle::N,slazds,kurth
469,Falle::N,slazds,grackë
470,Falle::N,lamatas,kurth
471,Falle::N,lamatas,grackë
472,Schlinge::N,лэч,nyjë
473,Schlinge::N,cilpa,nyjë
474,Spur::N,туй,gjurmë
475,Spur::N,pēda,gjurmë
476,Asche::N,пӧм,hi
477,Asche::N,pelni,hi
478,Dreck::N,няйт,baltë
479,Dreck::N,dubļi,baltë
480,Eisen::N,кӧрт,hekur
481,Eisen::N,dzelzs,hekur
482,Gold::N,зарни,ar
483,Gold::N,зарни,flori
484,Gold::N,zelts,ar
485,Gold::N,zelts,flori
486,Silber::N,эзысь,argjend
487,Silber::N,sudrabs,argjend
488,Kohle::N,шом,qymyr
489,Kohle::N,ogle,qymyr
490,Glas::N,стеклӧ,qelq
491,Glas::N,stikls,qelq
492,Lehm::N,сёй,argjilë
493,Lehm::N,māls,argjilë
494,Sand::N,лыа,rërë
495,Sand::N,smiltis,rërë
496,Mensch::N,морт,njeri
497,Mensch::N,cilvēks,njeri
498,Mann::N,аймӧрт,burrë
499,Mann::N,аймӧрт,mashkull
500,Mann::N,мужичӧй,burrë
501,Mann::N,мужичӧй,mashkull
502,Mann::N,vīrietis,burrë
503,Mann::N,vīrietis,mashkull
504,Frau::N,ань,grua
505,Frau::N,ань,femër
506,Frau::N,нывбаба,grua
507,Frau::N,нывбаба,femër
508,Frau::N,sieviete,grua
509,Frau::N,sieviete,femër
510,Kind::N,кага,kalama
511,Kind::N,bērns,kalama
512,Junge::N,пи,djalë
513,Junge::N,zēns,djalë
514,Junge::N,puika,djalë
515,Junge::N,puisis,djalë
516,Mädchen::N,ныв,gocë
517,Mädchen::N,ныв,vajzë
518,Mädchen::N,meiča,gocë
519,Mädchen::N,meiča,vajzë
520,Mädchen::N,skuķis,gocë
521,Mädchen::N,skuķis,vajzë
522,Mädchen::N,meitene,gocë
523,Mädchen::N,meitene,vajzë
524,Familie::N,семья,familje
525,Familie::N,ģimene,familje
526,Großvater::N,пӧль,gjysh
527,Großvater::N,vecaistēvs,gjysh
528,Großmutter::N,баб,gjyshe
529,Großmutter::N,vecāmāte,gjyshe
530,Eltern::N,ай-мам,prindër
531,Eltern::N,бать-мам,prindër
532,Eltern::N,vecāki,prindër
533,Vater::N,бать,atë
534,Vater::N,ай,atë
535,Vater::N,tēvs,atë
536,Mutter::N,мам,nënë
537,Mutter::N,māte,nënë
538,Sohn::N,пи,bir
539,Sohn::N,dēls,bir
540,Tochter::N,ныв,bijë
541,Tochter::N,meita,bijë
542,Bruder::N,вок,vëlla
543,Bruder::N,brālis,vëlla
544,Schwester::N,чой,motër
545,Schwester::N,māsa,motër
546,Onkel::N,дядь,dajë
547,Onkel::N,дядь,xhaxha
548,Onkel::N,tēvocis,dajë
549,Onkel::N,tēvocis,xhaxha
550,Tante::N,тьӧт,teze
551,Tante::N,тьӧт,hallë
552,Tante::N,tante,teze
553,Tante::N,tante,hallë
554,Ehemann::N,верӧс,burrë
555,Ehemann::N,верӧс,bashkëshort
556,Ehemann::N,vīrs,burrë
557,Ehemann::N,vīrs,bashkëshort
558,Ehefrau::N,гӧтыр,grua
559,Ehefrau::N,гӧтыр,bashkëshorte
560,Ehefrau::N,sieva,grua
561,Ehefrau::N,sieva,bashkëshorte
562,Freude::N,радлун,gaz
563,Freude::N,радлун,gëzim
564,Freude::N,prieks,gaz
565,Freude::N,prieks,gëzim
566,Gelächter::N,серам,qeshje
567,Gelächter::N,smiekli,qeshje
568,Glück::N,шуд,lumturi
569,Glück::N,laime,lumturi
570,Kummer::N,шог,brengë
571,Kummer::N,шог,pikëllim
572,Kummer::N,bēdas,brengë
573,Kummer::N,bēdas,pikëllim
574,Kummer::N,raizes,brengë
575,Kummer::N,raizes,pikëllim
576,Wunsch::N,кӧсйӧм,dëshirë
577,Wunsch::N,vēlme,dëshirë
578,Wunsch::N,vēlējums,dëshirë
579,Lust::N,кыскӧм,epsh
580,Lust::N,кыскӧм,dashuri
581,Lust::N,радейтӧм,epsh
582,Lust::N,радейтӧм,dashuri
583,Lust::N,kāre,epsh
584,Lust::N,kāre,dashuri
585,Geist::N,лов,frymë
586,Geist::N,лов,shpirt
587,Geist::N,gars,frymë
588,Geist::N,gars,shpirt
589,Gedanke::N,мӧвп,ide
590,Gedanke::N,мӧвп,mendim
591,Gedanke::N,doma,ide
592,Gedanke::N,doma,mendim
593,Gedächtnis::N,паметь,kujtesë
594,Gedächtnis::N,atmiņa,kujtesë
595,Verstand::N,вежӧр,mend
596,Verstand::N,prāts,mend
597,Sinn::N,мог,kuptim
598,Sinn::N,вежӧртас,kuptim
599,Sinn::N,nozīme,kuptim
600,Grund::N,помка,arsye
601,Grund::N,pamats,arsye
602,Grund::N,iemesls,arsye
603,Wahrheit::N,збыль,vërtetë
604,Wahrheit::N,збыльтор,vërtetë
605,Wahrheit::N,taisnība,vërtetë
606,Wahrheit::N,patiesība,vërtetë
607,Gespräch::N,сёрни,bisedim
608,Gespräch::N,saruna,bisedim
609,Märchen::N,мойд,përrallë
610,Märchen::N,pasaka,përrallë
611,Erzählung::N,висьт,tregim
612,Erzählung::N,stāsts,tregim
613,Erzählung::N,nostāsts,tregim
614,Nachricht::N,юӧртӧм,lajm
615,Nachricht::N,ziņa,lajm
616,Neuigkeit::N,выльтор,risi
617,Neuigkeit::N,jaunums,risi
618,Name::N,ним,emër
619,Name::N,vārds,emër
620,Rätsel::N,нӧдкыв,gjëzë
621,Rätsel::N,нӧдкыв,gjëegjëzë
622,Rätsel::N,mīkla,gjëzë
623,Rätsel::N,mīkla,gjëegjëzë
624,Rede::N,сёрни,fjalim
625,Rede::N,runa,fjalim
626,Sprache::N,кыв,gjuhë
627,Sprache::N,valoda,gjuhë
628,Stimme::N,гӧлӧс,zë
629,Stimme::N,вом шы,zë
630,Stimme::N,balss,zë
631,Wort::N,кыв,fjalë
632,Wort::N,vārds,fjalë
633,Zeichen::N,пас,shenjë
634,Zeichen::N,zīme,shenjë
635,Ruf::N,чукӧстчӧм,thirrmë
636,Ruf::N,корӧм,thirrmë
637,Ruf::N,sauciens,thirrmë
638,Lärm::N,шы,zhurmë
639,Lärm::N,зык,zhurmë
640,Lärm::N,зычитӧм,zhurmë
641,Lärm::N,troksnis,zhurmë
642,Laut::N,шы,tingull
643,Laut::N,skaņa,tingull
644,Ton::N,шы,ton
645,Ton::N,tonis,ton
646,Lied::N,сьылан,këngë
647,Lied::N,сьыланкыв,këngë
648,Lied::N,dziesma,këngë
649,Ruhe::N,чӧв,qetësi
650,Ruhe::N,miers,qetësi
651,Leute::N,йӧз,botë
652,Leute::N,йӧз,njerëz
653,Leute::N,войтыр,botë
654,Leute::N,войтыр,njerëz
655,Leute::N,ļaudis,botë
656,Leute::N,ļaudis,njerëz
657,Leute::N,cilvēki,botë
658,Leute::N,cilvēki,njerëz
659,Volk::N,йӧз,popull
660,Volk::N,войтыр,popull
661,Volk::N,tauta,popull
662,Arbeit::N,удж,punë
663,Arbeit::N,darbs,punë
664,Gast::N,гӧсть,mik
665,Gast::N,гӧсть,mysafir
666,Gast::N,viešņa,mik
667,Gast::N,viešņa,mysafir
668,Gast::N,ciemiņš,mik
669,Gast::N,ciemiņš,mysafir
670,Geschenk::N,козин,dhuratë
671,Geschenk::N,козин,peshqesh
672,Geschenk::N,dāvana,dhuratë
673,Geschenk::N,dāvana,peshqesh
674,Spiel::N,ворсан,lojë
675,Spiel::N,rotaļa,lojë
676,Gesellschaft::N,котыр,shoqëri
677,Gesellschaft::N,biedrība,shoqëri
678,Gesellschaft::N,kompānija,shoqëri
679,Hilfe::N,отсӧг,ndihmë
680,Hilfe::N,palīdzība,ndihmë
681,Freund::N,ёрт,mik
682,Freund::N,draugs,mik
683,Kamerad::N,ёрт,shok
684,Kamerad::N,biedrs,shok
685,Angelegenheit::N,мог,punë
686,Angelegenheit::N,делӧ,punë
687,Angelegenheit::N,darīšana,punë
688,Anzahl::N,лыд,sasi
689,Anzahl::N,тшӧт,sasi
690,Anzahl::N,skaits,sasi
691,Anzahl::N,daudzums,sasi
692,Art::N,сикас,lloj
693,Art::N,suga,lloj
694,Art::N,šķira,lloj
695,Stück::N,тор,copë
696,Stück::N,gabals,copë
697,Teil::N,юкӧн,pjesë
698,Teil::N,daļa,pjesë
699,Hälfte::N,пӧв,gjysmë
700,Hälfte::N,джын,gjysmë
701,Hälfte::N,puse,gjysmë
702,Kreis::N,кытш,qark
703,Kreis::N,кытш,rreth
704,Kreis::N,aplis,qark
705,Kreis::N,aplis,rreth
706,Kreis::N,riņķis,qark
707,Kreis::N,riņķis,rreth
708,Kreuz::N,перна,kryq
709,Kreuz::N,крест,kryq
710,Kreuz::N,krusts,kryq
711,Linie::N,визь,vijë
712,Linie::N,līnija,vijë
713,Strich::N,визь,vizë
714,Strich::N,svītra,vizë
715,Abstand::N,кост,distancë
716,Abstand::N,коласт,distancë
717,Abstand::N,atstarpe,distancë
718,Entfernung::N,ылна,largim
719,Entfernung::N,attālums,largim
720,Entfernung::N,atstatums,largim
721,Gegend::N,му-ва,vise
722,Gegend::N,му-ва,krahinë
723,Gegend::N,apvidus,vise
724,Gegend::N,apvidus,krahinë
725,Gegend::N,apgabals,vise
726,Gegend::N,apgabals,krahinë
727,Platz::N,ылдӧс,shesh
728,Platz::N,йир,shesh
729,Platz::N,гӧгӧртас,shesh
730,Platz::N,vieta,shesh
731,Ort::N,ин,vend
732,Ort::N,места,vend
733,Ort::N,vieta,vend
734,Seite::N,бок,anë
735,Seite::N,ӧтарладор,anë
736,Seite::N,sāns,anë
737,Mitte::N,шӧр,mes
738,Mitte::N,vidus,mes
739,Gegenstand::N,кӧлуй,send
740,Gegenstand::N,priekšmets,send
741,Sache::N,добра,gjë
742,Sache::N,добра,send
743,Sache::N,lieta,gjë
744,Sache::N,lieta,send
745,Rand::N,дор,qoshe
746,Rand::N,mala,qoshe
747,Rand::N,apmale,qoshe
748,Kante::N,дор,teh
749,Kante::N,šķautne,teh
750,Ecke::N,пельӧс,qoshe
751,Ecke::N,kakts,qoshe
752,Ecke::N,stūris,qoshe
753,Spitze::N,йыв,majë
754,Spitze::N,smaile,majë
755,Spitze::N,galotne,majë
756,Ende::N,пом,skaj
757,Ende::N,пом,bisht
758,Ende::N,gals,skaj
759,Ende::N,gals,bisht
760,Ende::N,uzgalis,skaj
761,Ende::N,uzgalis,bisht
762,Loch::N,розь,vrimë
763,Loch::N,caurums,vrimë
764,Winkel::N,пельӧс,kënd
765,Winkel::N,leņķis,kënd
766,Muster::N,сер,mostër
767,Muster::N,piemērs,mostër
768,Größe::N,ыджда,madhësi
769,Größe::N,lielums,madhësi
770,Länge::N,кузьта,gjatësi
771,Länge::N,garums,gjatësi
772,Höhe::N,джуджда,lartësi
773,Höhe::N,augstums,lartësi
774,Gewicht::N,сьӧкта,peshë
775,Gewicht::N,сьӧкталун,peshë
776,Gewicht::N,svars,peshë
777,Gewicht::N,smagums,peshë
778,Menge::N,лун,sasi
779,Menge::N,числӧ,sasi
780,Menge::N,masa,sasi
781,Menge::N,daudzums,sasi
782,Haufen::N,чукӧр,grumbull
783,Haufen::N,čupa,grumbull
784,Haufen::N,grēda,grumbull
785,Haufen::N,kaudze,grumbull
786,Reihe::N,рад,radhë
787,Reihe::N,рад,rresht
788,Reihe::N,rinda,radhë
789,Reihe::N,rinda,rresht
790,Reihe::N,virkne,radhë
791,Reihe::N,virkne,rresht
