,Concept_ID,pl,tr
821,vorher::ADV,przedtem,önceden
822,zuerst::ADV,naprzód,ilk önce
823,zuerst::ADV,najpierw,ilk önce
824,einmal::ADV,raz,bir defa
825,manchmal::ADV,czasem,bazan
826,oft::ADV,często,sık sık
827,oft::ADV,często,çok defa
828,immer::ADV,zawsze,daima
829,immer::ADV,zawsze,her zaman
830,niemals::ADV,nigdy,asla değil
831,niemals::ADV,nigdy,hiçbir zaman
832,hier::ADV,tu,burada
833,hier::ADV,tutaj,burada
834,hierhin::ADV,tu,buraya
835,von hier::ADV,stąd,buradan
836,dort::ADV,tam,orada
837,dort::ADV,tam,şurada
838,dorthin::ADV,tam,oraya
839,dorthin::ADV,tam,şuraya
840,geradeaus::ADV,prosto,doğru
841,vorwärts::ADV,naprzód,ileri
842,rückwärts::ADV,wstecz,geri
843,zurück::ADV,z powrotem,geriye
844,unten::ADV,u dołu,aşağıda
845,unten::ADV,na dole,aşağıda
846,hinab::ADV,na_dół,aşağıya
847,hinab::ADV,w_dół,aşağıya
848,oben::ADV,w górze,yukarıda
849,oben::ADV,na górze,yukarıda
850,hinauf::ADV,w górę,yukarı
851,hinauf::ADV,w górę,yukarıya
852,hinauf::ADV,na górę,yukarı
853,hinauf::ADV,na górę,yukarıya
854,überall::ADV,wszędzie,her yerde
855,nicht::ADV,nie,-mi-
856,nicht::ADV,nie,değil
857,ein wenig::ADV,trochę,biraz
858,kaum::ADV,ledwie,dar
859,kaum::ADV,ledwie,hemen hemen değil
860,kaum::ADV,prawie nie,dar
861,kaum::ADV,prawie nie,hemen hemen değil
862,sehr::ADV,bardzo,pek
863,sehr::ADV,bardzo,gayet
864,so::ADV,tak,öyle
865,so::ADV,tak,böyle
866,noch::ADV,jeszcze,hâlâ
867,noch::ADV,jeszcze,henüz
868,nur::ADV,tylko,ancak
869,nur::ADV,tylko,yalnız
870,schon::ADV,już,çoktan
871,wieder::ADV,znów,tekrar
872,wieder::ADV,znów,yeniden
873,wieder::ADV,znowu,tekrar
874,wieder::ADV,znowu,yeniden
875,vergebens::ADV,na próżno,boşuna
876,vor::PRP,przed,önünde
877,hinter::PRP,za,arkasında
878,unter::PRP,pod,altında
879,durch::PRP,przez,sayesinde
880,durch::PRP,przez,ortasından
881,neben::PRP,obok,yanında
882,zwischen::PRP,między,arasında
883,wegen::PRP,z powodu,dolayı
884,dies::PRN,to,bu
885,das::PRN,to,o
886,das::PRN,to,şu
887,alles::PRN,wszystko,hepsi
888,alles::PRN,wszystko,her şey
889,ich::PRN,ja,ben
890,du::PRN,ty,sen
891,er::PRN,on,o
892,wir::PRN,my,biz
893,ihr::PRN,wy,siz
894,sie::PRN,oni,onlar
895,was::FPRN,co,ne
896,wer::FPRN,kto,kim
897,wo::FADV,gdzie,nerede
898,wohin::FADV,dokąd,nereye
899,wie::FADV,jak,nasıl
900,warum::FADV,dlaczego,neden
901,wieviel::FNUM,ile,kaç
902,wieviel::FNUM,ile,ne kadar
903,eins::NUM,jeden,bir
904,zwei::NUM,dwa,iki
905,drei::NUM,trzy,üç
906,vier::NUM,cztery,dört
907,fünf::NUM,pięć,beş
908,sechs::NUM,sześć,altı
909,sieben::NUM,siedem,yedi
910,acht::NUM,osiem,sekiz
911,neun::NUM,dziewięć,dokuz
912,zehn::NUM,dziesięć,on
913,elf::NUM,jedenaście,on bir
914,zwölf::NUM,dwanaście,on iki
915,zwanzig::NUM,dwadzieścia,yirmi
916,dreißig::NUM,trzydzieści,otuz
917,vierzig::NUM,czterdzieści,kırk
918,fünfzig::NUM,pięćdziesiąt,elli
919,sechzig::NUM,sześćdziesiąt,altmış
920,siebzig::NUM,siedemdziesiąt,yetmiş
921,achtzig::NUM,osiemdziesiąt,seksen
922,neunzig::NUM,dziewięćdziesiąt,doksan
923,hundert::NUM,sto,yüz
924,tausend::NUM,tysiąc,bin
925,und::CNJ,i,ve
926,und::CNJ,i,ile
927,oder::CNJ,lub,ya
928,oder::CNJ,lub,yahut
929,oder::CNJ,albo,ya
930,oder::CNJ,albo,yahut
931,stehen::V,stać,durmak
932,sitzen::V,siedzieć,oturmak
933,liegen::V,leżeć,yatmak
934,hängen::V,wisieć,asılı olmak
935,werden::V,zostać,olmak
936,werden::V,zostać,olunmak
937,werden::V,stać się,olmak
938,werden::V,stać się,olunmak
939,passieren::V,dziać się,olmak
940,passieren::V,zdarzyć się,olmak
941,beginnen::V,zacząć się,başlamak
942,enden::V,kończyć się,bitmek
943,enden::V,kończyć się,sona ermek
944,wechseln::V,zmienić się,değişmek
945,aufgehen[Sonne]::V,wzejść,doğmak
946,untergehen[Sonne]::V,zajść,batmak
947,scheinen[Sonne]::V,świecić,parlamak
948,donnern::V,grzmieć,gök gürlemek
949,wehen::V,wiać,esmek
950,strömen::V,płynąć,akmak
951,strömen::V,lać się,akmak
952,fließen::V,ciec,akmak
953,fließen::V,płynąć,akmak
954,sich drehen::V,obracać się,dönmek
955,schwanken::V,chwiać się,sallanmak
956,schwingen::V,wahać się,titremek
957,fallen::V,padać,düşmek
958,brennen::V,palić się,yanmak
959,rauchen::V,dymić,tütmek
960,rauchen::V,dymić się,tütmek
961,regnen::V,padać,yağmak
962,gefrieren::V,zamarznąć,donmak
963,tauen::V,tajać,erimek
964,schmelzen::V,topnieć,erimek
965,trocknen::V,schnąć,kurumak
966,sieden::V,wrzeć,kaynamak
967,sieden::V,kipieć,kaynamak
968,faulen::V,gnić,çürümek
969,verfaulen::V,zgnić,çürümek
970,reißen::V,urywać się,yırtılmak
971,versinken::V,tonąć,batmak
972,vergehen::V,przechodzić,geçmek
973,erscheinen::V,zjawiać się,görünmek
974,verschwinden::V,zniknąć,kaybolmak
975,sinken::V,spadać,inmek
976,abnehmen::V,spadać,azalmak
977,zunehmen::V,wzrosnąć,artmak
978,zunehmen::V,wzrosnąć,çoğalmak
979,steigen::V,wzrastać,artmak
980,steigen::V,wzrastać,yükselmek
981,wachsen::V,rosnąć,büyümek
982,wachsen::V,rosnąć,gelişmek
983,glänzen::V,błyszczeć,parlamak
984,funkeln::V,zabłyszczeć,parıldamak
985,lärmen::V,hałasować,gürültü yapmak
986,läuten::V,dzwonić,çalmak
987,klingeln::V,dzwonić,zil çalmak
988,klirren::V,brzęczeć,şakırdamak
989,klirren::V,brzęczeć,zangırdamak
990,brausen::V,huczeć,köpürmek
991,brausen::V,huczeć,kükremek
992,rauschen::V,szumieć,fışırdamak
993,rauschen::V,szeleścić,fışırdamak
994,klingen::V,brzmieć,tınlamak
995,klingen::V,dźwięczeć,tınlamak
996,bellen::V,szczekać,havlamak
997,heulen::V,wyć,ulumak
998,blasen::V,dmuchnąć,üflemek
999,pfeifen::V,gwizdać,düdük çalmak
1000,schreien::V,krzyczeć,bağırmak
1001,schreien::V,krzyczeć,haykırmak
1002,stöhnen::V,stękać,inlemek
1003,zittern::V,drżeć,titremek
1004,leben::V,żyć,yaşamak
1005,leben::V,żyć,hayatta olmak
1006,geboren werden::V,urodzić się,doğmak
1007,atmen::V,oddychać,solunmak
1008,atmen::V,oddychać,nefes almak
1009,trinken::V,pić,içmek
1010,essen::V,jeść,yemek
1011,schlucken::V,połknąć,yutmak
1012,müde werden::V,zmęczyć się,yorulmak
1013,einschlafen::V,zasnąć,uykuya dalmak
1014,schlafen::V,spać,uyumak
1015,aufwachen::V,obudzić się,uyanmak
1016,aufstehen::V,wstać,kalkmak
1017,aufstehen::V,wstać,yataktan kalkmak
1018,sich erholen::V,wypoczywać,dinlenmek
1019,krank werden::V,zachorować,hastalanmak
1020,krank sein::V,chorować,hasta olmak
1021,schmerzen::V,boleć,ağrımak
1022,husten::V,kaszlać,öksürmek
1023,genesen::V,wyzdrowieć,şifa bulmak
1024,sterben::V,umrzeć,ölmek
1025,sterben::V,umrzeć,vefat etmek
1026,umkommen::V,zginąć,ölmek
1027,sich bewegen::V,poruszać się,hareket etmek
1028,sich rühren::V,ruszyć się,kımıldanmak
1029,sich erheben::V,podnieść się,kalkmak
1030,sich erheben::V,podnieść się,ayağa kalkmak
1031,sich setzen::V,usiąść,oturmak
1032,hinfallen::V,upaść,yere düşmek
1033,laufen::V,chodzić,yürümek
1034,schreiten::V,kroczyć,yürümek
1035,schreiten::V,kroczyć,adım atmak
1036,spazierengehen::V,iść na spacer,gezmek
1037,spazierengehen::V,iść na spacer,dolaşmak
1038,eilen::V,pospieszać,seğirtmek
1039,sich beeilen::V,pospieszyć się,acele etmek
1040,sausen::V,pędzić,hızla gitmek
1041,rennen::V,biec,koşmak
1042,rennen::V,biegać,koşmak
1043,springen::V,skakać,atlamak
1044,springen::V,skakać,sıçramak
1045,klettern::V,wspinać się,tırmanmak
1046,schaukeln::V,huśtać,sallanmak
1047,schaukeln::V,kołysać,sallanmak
1048,kriechen::V,pełzać,sürünmek
1049,kriechen::V,czołgać się,sürünmek
1050,schwimmen::V,pływać,yüzmek
1051,tauchen::V,zanurzać się,dalmak
1052,rudern::V,wiosłować,kürek çekmek
1053,fahren::V,jechać,gitmek
1054,fliegen::V,latać,uçmak
1055,fliegen::V,lecieć,uçmak
1056,gehen::V,iść,gitmek
1057,weggehen::V,odejść,gitmek
1058,abfahren::V,odjechać,kalkmak
1059,anhalten::V,zatrzymać się,durmak
1060,hineingehen::V,wchodzić,içeri girmek
1061,eintreten::V,wejść,girmek
1062,eintreten::V,nastąpić,girmek
1063,kommen::V,przyjść,gelmek
1064,ankommen::V,przybyć,varmak
1065,zurückkommen::V,wrócić,dönmek
1066,bleiben::V,zostać,kalmak
1067,warten::V,czekać,beklemek
1068,erwarten::V,oczekiwać,beklemek
1069,suchen::V,szukać,aramak
1070,finden::V,znaleźć,bulmak
1071,versuchen::V,próbować,denemek
1072,vorbereiten::V,przygotować,hazırlamak
1073,lieben::V,kochać,sevmek
1074,mögen::V,lubić,beğenmek
1075,lachen::V,śmiać się,gülmek
1076,rühren::V,wzruszyć,dokunmak
1077,rühren::V,wzruszyć,duygulandırmak
1078,weinen::V,płakać,ağlamak
1079,schimpfen::V,kląć,küfretmek
1080,sich ärgern::V,gniewać się,kızmak
1081,sich fürchten::V,bać się,korkmak
1082,fürchten::V,bać się,korkmak
1083,fliehen::V,uciekać,kaçmak
1084,flüchten::V,uciec,kaçmak
1085,sehen::V,widzieć,görmek
1086,sehen::V,zobaczyć,görmek
1087,anschauen::V,oglądać,seyretmek
1088,ansehen::V,popatrzeć na,bakmak
1089,hören::V,słyszeć,duymak
1090,hören::V,słyszeć,işitmek
1091,zuhören::V,słuchać,dinlemek
1092,probieren::V,kosztować,denemek
1093,probieren::V,kosztować,tadına bakmak
1094,riechen::V,wąchać,kokusunu almak
1095,fühlen::V,czuć,duymak
1096,fühlen::V,czuć,hissetmek
1097,fühlen::V,odczuwać,duymak
1098,fühlen::V,odczuwać,hissetmek
1099,scheinen::V,wydawać się,görünmek
1100,zu sehen sein::V,widnieć,görünmek
1101,vernehmen::V,usłyszeć,haber almak
1102,frieren::V,marznąć,üşümek
1103,tun::V,czynić,etmek
1104,tun::V,czynić,yapmak
1105,können::V,móc,bilmek
1106,können::V,umieć,bilmek
1107,wollen::V,chcieć,istemek
1108,anfangen::V,zacząć,başlamak
1109,beenden::V,zakończyć,bitirmek
1110,aufhören::V,przestać,bitmek
1111,gelingen::V,udać się,başarmak
1112,geraten::V,udać się,düşmek
1113,öffnen::V,otworzyć,açmak
1114,schließen::V,zamknąć,kapamak
1115,stellen::V,postawić,koymak
1116,setzen::V,posadzić,koymak
1117,setzen::V,posadzić,oturtmak
1118,legen::V,kłaść,koymak
1119,legen::V,kłaść,yatırmak
1120,berühren::V,dotykać,dokunmak
1121,verbinden::V,łączyć,bağlamak
1122,verbinden::V,łączyć,birleştirmek
1123,bedecken::V,przykryć,örtmek
1124,bedecken::V,przykryć,kaplamak
1125,aufhängen::V,powiesić,asmak
1126,anzünden::V,zapalić,yakmak
1127,anzünden::V,zapalić,ateşlemek
1128,aufheben::V,podnieść,kaldırmak
1129,zurücklassen::V,zostawić,geride bırakmak
1130,verlieren::V,zgubić,yitirmek
1131,verlieren::V,zgubić,kaybetmek
1132,fallen lassen::V,upuścić,düşürmek
1133,machen::V,zrobić,yapmak
1134,herstellen::V,wytworzyć,yapmak
1135,herstellen::V,wytworzyć,imal etmek
1136,bauen::V,budować,kurmak
1137,bauen::V,budować,inşa etmek
1138,reparieren::V,naprawiać,onarmak
1139,reparieren::V,naprawiać,tamir etmek
1140,verbessern::V,ulepszyć,düzeltmek
1141,ändern::V,zmienić,değiştirmek
1142,graben::V,kopać,kazmak
1143,beugen::V,zagiąć,eğmek
1144,biegen::V,zgiąć,bükmek
1145,drehen::V,obracać,çevirmek
1146,drehen::V,obracać,döndürmek
1147,wenden::V,obrocić,çevirmek
1148,umdrehen::V,obrocić,çevirmek
1149,heben::V,podnosić,kaldırmak
1150,hochheben::V,podnieść,yukarı kaldırmak
1151,ergreifen::V,chwycić,tutmak
1152,ergreifen::V,chwycić,yakalamak
1153,halten::V,trzymać,tutmak
1154,drücken::V,naciskać,sıkmak
1155,schieben::V,pchać,itmek
1156,schieben::V,pchać,sürmek
1157,schieben::V,posuwać,itmek
1158,schieben::V,posuwać,sürmek
1159,kratzen::V,drapać,kaşımak
1160,lecken::V,lizać,yalamak
1161,beißen::V,kąsać,ısırmak
1162,abreißen::V,oderwać,koparmak
1163,abschneiden::V,odciąć,keserek ayırmak
1164,binden::V,wiązać,bağlamak
1165,stecken::V,wetknąć,sokmak
1166,brechen::V,złamać,kırmak
1167,klopfen::V,pukać,çalmak
1168,klopfen::V,stukać,çalmak
1169,hauen::V,bić,vurmak
1170,kleben::V,kleić,yapıştırmak
1171,reiben::V,trzeć,ovmak
1172,reiben::V,trzeć,sürtmek
1173,streichen::V,smarować,sürmek
1174,schleifen::V,ostrzyć,bilemek
1175,schneiden::V,ciąć,kesmek
1176,schneiden::V,krajać,kesmek
1177,rütteln::V,trząść,sallamak
1178,schütteln::V,trząść,sarsmak
1179,schütteln::V,trząść,çalkamak
1180,schwenken::V,machać,sallamak
1181,schütten::V,nasypać,dökmek
1182,schütten::V,nasypać,akıtmak
1183,füllen::V,napełnić,doldurmak
1184,einwickeln::V,zawinąć,sarmak
1185,tragen::V,nieść,taşımak
1186,schleppen::V,wlec,sürüklemek
1187,ziehen::V,ciągnąć,çekmek
1188,aufbewahren::V,przechowywać,saklamak
1189,werfen::V,rzucać,atmak
1190,fangen::V,łowić,tutmak
1191,fangen::V,łowić,yakalamak
1192,packen::V,chwycić,tutmak
1193,packen::V,chwycić,yakalamak
1194,verstecken::V,ukryć,saklamak
1195,verstecken::V,schować,saklamak
1196,teilen::V,podzielić,bölmek
1197,teilen::V,podzielić,ayırmak
1198,schicken::V,posyłać,yollamak
1199,schicken::V,posyłać,göndermek
1200,bringen::V,przynieść,getirmek
1201,hinzufügen::V,dodać,katmak
1202,hinzufügen::V,dodać,eklemek
1203,bekommen::V,dostać,almak
1204,bekommen::V,dostać,eline geçmek
1205,erhalten::V,otrzymać,almak
1206,nehmen::V,wziąć,almak
1207,wählen::V,wybrać,seçmek
1208,auswählen::V,wybrać,seçmek
1209,auswählen::V,wybrać,ayırmak
1210,bewahren::V,zachować,korumak
1211,behindern::V,utrudnić,engellemek
1212,behindern::V,przeszkadzać,engellemek
1213,verderben::V,zepsuć,bozmak
1214,beschädigen::V,uszkodzić,zedelemek
1215,beschädigen::V,uszkodzić,ziyan vermek
1216,zerbrechen::V,złamać,kırmak
1217,zerreißen::V,drzeć,yırtmak
1218,zerreißen::V,rozdzierać,yırtmak
1219,zerstören::V,zniszczyć,yıkmak
1220,zerstören::V,zniszczyć,tahrip etmek
1221,verbrennen::V,spalić,yakmak
1222,geben::V,dać,vermek
1223,reichen::V,podać,uzatmak
1224,schenken::V,darować,hediye etmek
1225,versprechen::V,obiecać,vaat etmek
1226,wünschen::V,życzyć,kutlamak
1227,loben::V,chwalić,övmek
1228,küssen::V,całować,öpmek
1229,wiegen::V,kołysać,sallamak
1230,zudecken::V,przykryć,örtmek
1231,wecken::V,zbudzić,uyandırmak
1232,zeigen::V,pokazać,göstermek
1233,führen::V,wieść,gezdirmek
1234,führen::V,wieść,yol göstermek
1235,führen::V,prowadzić,gezdirmek
1236,führen::V,prowadzić,yol göstermek
1237,lehren::V,uczyć,okutmak
1238,lehren::V,uczyć,öğretmek
1239,unterrichten::V,nauczać,öğretmek
1240,aufziehen::V,wychować,yetiştirmek
1241,leiten::V,kierować,yönetmek
1242,leiten::V,kierować,idare etmek
1243,antreiben::V,popędzić,teşvik etmek
1244,lassen::V,zostawić,-tırmak
1245,einladen::V,zaprosić,davet etmek
1246,vereinigen::V,zjednoczyć,birleştirmek
1247,besuchen::V,odwiedzić,uğramak
1248,besuchen::V,odwiedzić,ziyaret etmek
1249,besuchen::V,odwiedzić,görmeye gitmek
1250,treffen::V,trafić,rastlamak
1251,treffen::V,trafić,isabet etmek
1252,treffen::V,spotkać,rastlamak
1253,treffen::V,spotkać,isabet etmek
1254,sich versammeln::V,zebrać się,toplanmak
1255,sich versammeln::V,zgromadzić się,toplanmak
1256,spielen::V,grać,oynamak
1257,spielen::V,bawić się,oynamak
1258,singen::V,śpiewać,söylemek
1259,singen::V,śpiewać,şarkı söylemek
1260,tanzen::V,pląsać,oynamak
1261,tanzen::V,pląsać,dans etmek
1262,tanzen::V,tańczyć,oynamak
1263,tanzen::V,tańczyć,dans etmek
1264,sich trennen::V,rozstać się,ayrılmak
1265,verlassen::V,opuścić,bırakmak
1266,verlassen::V,opuścić,terk etmek
1267,retten::V,ocalić,kurtarmak
1268,retten::V,uratować,kurtarmak
1269,bewachen::V,pilnować,gözetmek
1270,schützen::V,ochronić,korumak
1271,verteidigen::V,bronić,savunmak
1272,sich schlagen::V,pobić się,dövüşmek
1273,schießen::V,strzelać,ateş etmek
1274,siegen::V,zwycziężyć,yenmek
1275,ärgern::V,gniewać,kızdırmak
1276,schlagen::V,bić,dövmek
1277,schlagen::V,uderzyć,dövmek
1278,treten::V,kopnąć,tepmek
1279,stechen::V,ukłuć,sokmak
1280,stechen::V,ukłuć,batırmak
1281,stoßen::V,popchnąć,itmek
1282,stehlen::V,ukraść,çalmak
1283,stören::V,zakłócić,bozmak
1284,stören::V,zakłócić,etkilemek
1285,stören::V,przeszkodzić,bozmak
1286,stören::V,przeszkodzić,etkilemek
1287,belästigen::V,dokuczać,rahatsız etmek
1288,verbergen::V,ukryć,saklamak
1289,täuschen::V,łudzić,aldatmak
1290,betrügen::V,oszukać,aldatmak
1291,betrügen::V,oszukać,dolandırmak
1292,töten::V,zabić,öldürmek
1293,wohnen::V,mieszkać,oturmak
1294,arbeiten::V,pracować,çalışmak
1295,sammeln::V,zebrać,toplamak
1296,pflücken::V,zerwać,koparmak
1297,jagen::V,polować,avlanmak
1298,fischen::V,łowić ryby,balık tutmak
1299,fassen::V,złapać,tutmak
1300,fassen::V,złapać,yakalamak
1301,hüten::V,paść,otlatmak
1302,treiben::V,pędzić,gütmek
1303,anbinden::V,przywiązać,bağlamak
1304,füttern::V,karmić,beslemek
1305,melken::V,doić,sağmak
1306,hacken::V,rąbać,yarmak
1307,gießen::V,lać,sulamak
1308,gießen::V,podlać,sulamak
1309,reifen::V,dojrzeć,olgunlaşmak
1310,zubereiten::V,przyrządzić,hazırlamak
1311,kochen::V,gotować,pişirmek
1312,kochen::V,gotować,kaynatmak
1313,backen::V,piec,pişirmek
1314,backen::V,piec,fırında pişirmek
1315,braten::V,piec,kızartmak
1316,braten::V,smażyć,kızartmak
1317,umrühren::V,przemieszać,karıştırmak
1318,stricken::V,dziać,örmek
1319,nähen::V,szyć,dikmek
1320,färben::V,pofarbować,boyamak
1321,reinigen::V,oczyścić,temizlemek
1322,waschen::V,prać,yıkamak
1323,abwischen::V,obetrzeć,silmek
1324,spülen::V,płukać,çalkamak
1325,fegen::V,zamiatać,süpürmek
1326,kehren::V,zamieść,süpürmek
1327,baden::V,kąpać się,yıkanmak
1328,baden::V,kąpać się,banyo yapmak
1329,sich waschen::V,myć się,yıkanmak
1330,ausziehen::V,zdjąć,çıkarmak
1331,anziehen::V,włożyć,giymek
1332,sich anziehen::V,ubrać się,giyinmek
1333,kämmen::V,uczesać,taramak
1334,schmücken::V,ozdabiać,süslemek
1335,sagen::V,powiedzieć,demek
1336,sagen::V,powiedzieć,söylemek
1337,sprechen::V,mówić,konuşmak
1338,reden::V,mówić,konuşmak
1339,sich unterhalten::V,rozmawiać,sohbet etmek
1340,fragen::V,zapytać,sormak
1341,bitten::V,prosić,dilemek
1342,bitten::V,prosić,rica etmek
1343,erzählen::V,opowiedzieć,bahsetmek
1344,erzählen::V,opowiedzieć,hikâye etmek
1345,mitteilen::V,zawiadomić o,bildirmek
1346,nennen::V,nazwać,adlandırmak
1347,rufen::V,wołać,çağırmak
1348,prahlen::V,chełpić się,övünmek
1349,übersetzen::V,tłumaczyć,çevirmek
1350,übersetzen::V,tłumaczyć,tercüme etmek
1351,denken::V,myśleć,düşünmek
1352,glauben::V,sądzić,inanmak
1353,glauben::V,sądzić,zannetmek
1354,glauben::V,wierzyć,inanmak
1355,glauben::V,wierzyć,zannetmek
1356,bemerken::V,zauważyć,farkına varmak
1357,erkennen::V,poznać,tanımak
1358,begreifen::V,zrozumieć,anlamak
1359,begreifen::V,zrozumieć,kavramak
1360,verstehen::V,rozumieć,duymak
1361,verstehen::V,rozumieć,anlamak
1362,verstehen::V,dosłyszeć,duymak
1363,verstehen::V,dosłyszeć,anlamak
1364,lernen::V,uczyć się,öğrenmek
1365,wissen::V,wiedzieć,bilmek
1366,sich erinnern an::V,przypomnieć sobie,hatırlamak
1367,vergessen::V,zapomnieć,unutmak
1368,messen::V,mierzyć,ölçmek
1369,zählen::V,liczyć,saymak
1370,rechnen::V,rachować,hesap etmek
1371,lesen::V,czytać,okumak
1372,malen::V,malować,resmini yapmak
1373,zeichnen::V,rysować,çizmek
1374,schreiben::V,pisać,yazmak
1375,besitzen::V,posiadać,haiz olmak
1376,besitzen::V,posiadać,sahip olmak
1377,kaufen::V,kupić,almak
1378,verkaufen::V,sprzedać,satmak
1379,bezahlen::V,zapłacić,ödemek
1380,zahlen::V,płacić,ödemek
1381,beherrschen::V,opanować,hâkim olmak
1382,ertragen::V,znieść,dayanmak
1383,ertragen::V,znieść,katlanmak
