,Concept_ID,os,av
218,Falle::N,къӕппӕг,къор
219,Falle::N,къӕппӕг,къотен
220,Schlinge::N,цасм,кӏичӏ
221,Spur::N,фæд,лъалкӏ
222,Asche::N,фӕнык,рахъу
223,Asche::N,ӕртхутӕг,рахъу
224,Dreck::N,цъыф,гъиз
225,Dreck::N,цъыф,хӏарщ
226,Eisen::N,ӕфсӕйнаг,махх
227,Gold::N,сыгъзӕрин,месед
228,Silber::N,ӕвзист,гӏарац
229,Kohle::N,ӕвзалы,тӏурччи
230,Glas::N,авг,цӏер
231,Lehm::N,ӕлыг,хӏатӏ
232,Sand::N,змис,сали
233,Mensch::N,лӕг,чи
234,Mensch::N,адӕймаг,чи
235,Mensch::N,удгоймаг,чи
236,Mann::N,лӕг,бихьинчи
237,Mann::N,нӕлгоймаг,бихьинчи
238,Frau::N,сылгоймаг,гӏадан
239,Kind::N,сывӕллон,лъимер
240,Junge::N,лӕппу,вас
241,Mädchen::N,чызг,яс
242,Familie::N,бинонтæ,хъизан
243,Großvater::N,фыдыфыд,кӏудада
244,Großvater::N,мадыфыд,кӏудада
245,Großmutter::N,фыды мад,кӏодо
246,Großmutter::N,мады мад,кӏодо
247,Eltern::N,ныййарджытæ,эбел-эмен
248,Vater::N,фыд,эмен
249,Mutter::N,мад,эбел
250,Sohn::N,фырт,вас
251,Tochter::N,чызг,яс
252,Bruder::N,ӕфсымӕр,вац
253,Schwester::N,хо,яц
254,Onkel::N,фыдыфсымӕр,даци
255,Tante::N,мадыхо,ада
256,Ehemann::N,мой,рос
257,Ehefrau::N,ус,чӏужу
258,Freude::N,цин,ракӏбохи
259,Freude::N,циндзинад,ракӏбохи
260,Gelächter::N,худын,релъи
261,Gelächter::N,худт,релъи
262,Gelächter::N,худæг,релъи
263,Glück::N,амонд,талихӏ
264,Glück::N,амонд,талихӏ-рохел
265,Kummer::N,хъыг,хӏалкъай
266,Wunsch::N,бӕллиц,къасд
267,Lust::N,монц,гъира
268,Geist::N,уд,чӏанкӏ
269,Geist::N,уд,рухӏ-жан
270,Gedanke::N,хъуыды,пикру
271,Gedächtnis::N,мысæн,
272,Gedächtnis::N,мысын,
273,Gedächtnis::N,зæрдылдарын,
274,Verstand::N,зонд,лумалъи
275,Verstand::N,зонд,цӏодорлъи
276,Sinn::N,нысаниуæг,магӏна
277,Grund::N,ӕфсон,багьана
278,Wahrheit::N,æцæг,ритӏухълъи
279,Gespräch::N,ныхас,накъит
280,Märchen::N,аргъау,маргьа
281,Erzählung::N,радзырд,къиса
282,Nachricht::N,уац,хабар
283,Neuigkeit::N,хабар,хабар-гӏазаб
284,Name::N,ном,цӏар
285,Rätsel::N,уыци-уыци,бицанкӏо
286,Rätsel::N,базон-базон,бицанкӏо
287,Rede::N,раныхас,речь
288,Rede::N,раныхас,калам
289,Sprache::N,ӕвзаг,мацӏ
290,Stimme::N,хъӕлӕс,гьаракь
291,Wort::N,дзырд,рагӏи
292,Zeichen::N,нысан,ишара
293,Zeichen::N,нысан,гӏаламат
294,Ruf::N,сидт,ахӏи
295,Lärm::N,уынæр,хъуй
296,Lärm::N,уынæр,хъуди
297,Laut::N,зӕл,гьаракь
298,Laut::N,зӕл,сас
299,Laut::N,мыр,гьаракь
300,Laut::N,мыр,сас
301,Ton::N,мыр,
302,Lied::N,зарӕг,кечӏ
303,Ruhe::N,æнцой,рахӏат
304,Leute::N,адӕм,гӏадамал
305,Volk::N,адӕм,халкъ
306,Arbeit::N,фӕллой,хӏалтӏи
307,Gast::N,уазӕг,гьобол
308,Geschenk::N,хуын,сайигъат
309,Spiel::N,хъазт,хӏай
310,Spiel::N,хъазт,расанди
311,Gesellschaft::N,дзыллæ,жамагӏат
312,Gesellschaft::N,æхсæнад,жамагӏат
313,Hilfe::N,æххуыс,кумек
314,Hilfe::N,ахъаз,кумек
315,Freund::N,лымӕн,гьудул
316,Kamerad::N,ӕмбал,гьалмагъ
317,Angelegenheit::N,хъуыддаг,къваригӏел
318,Anzahl::N,бӕрц,рикӏкӏен
319,Art::N,хуыз,жинс
320,Art::N,хуызад,жинс
321,Stück::N,кæрдих,кесек
322,Stück::N,комдзаг,кесек
323,Teil::N,хай,пай
324,Hälfte::N,æрдæг,бащдаб
325,Hälfte::N,æмбис,бащдаб
326,Kreis::N,зиллакк,гор
327,Kreuz::N,дзуар,хъанч
328,Linie::N,хахх,мухъ
329,Strich::N,хахх,хӏучч
330,Abstand::N,æхсæнуат,манзил
331,Entfernung::N,дæрддзæг,манзил
332,Entfernung::N,дардцæг,манзил
333,Gegend::N,ран,рахъ
334,Platz::N,бууат,бакӏ
335,Ort::N,ран,бакӏ
336,Ort::N,бынат,бакӏ
337,Seite::N,фахс,рахъ
338,Mitte::N,астӕу,бакьулъбакӏ
339,Gegenstand::N,дзаума,жо
340,Sache::N,дзаума,жо
341,Rand::N,кӕрон,мицӏир
342,Kante::N,фӕрск,рагӏал
343,Kante::N,фӕрск,рагӏа-ракьан
344,Ecke::N,тигъ,цили
345,Ecke::N,фисын,цили
346,Spitze::N,бырынкъ,тӏогь
347,Ende::N,кӕрон,кӏал
348,Loch::N,хуынкъ,каратӏ
349,Winkel::N,къуым,
350,Muster::N,нывæфтыд,накъиш
351,Muster::N,кæдзист,накъиш
352,Größe::N,ас,кӏодо́лъи
353,Länge::N,дӕргъ,халалъи
354,Höhe::N,бæрзонд,борхалъи
355,Höhe::N,бæрзæнд,борхалъи
356,Höhe::N,бæрзонддзинад,борхалъи
357,Gewicht::N,уӕз,бакӏлъи
358,Menge::N,бӕрц,
359,Haufen::N,кӕри,гъуни
360,Reihe::N,рӕнхъ,ирга́
361,Boot::N,чема,раса
362,Ruder::N,къохар,раххан
363,Schlitten::N,дзоныгъ,чанагъ
364,Ski::N,къахдзоныгътæ,лыжаби
365,Ski::N,лыжæтæ,лыжаби
366,Lagerfeuer::N,арт,цӏа
367,Last::N,уаргъ,бакӏлъи
368,Gang::N,цыд,хьвади
369,Gang::N,цыд,хьвада-чӏвади
370,Schritt::N,санчъех,гали
371,Schritt::N,къахдзӕф,гали
372,Norden::N,цæгат,шимал
373,Süden::N,хуссар,юг
374,Süden::N,хуссар,къибла
375,Westen::N,ныгуылæн,гъарб
376,Westen::N,ныгуылæн,магъриб
377,Osten::N,скæсæн,шаркъ
378,Osten::N,скæсæн,машрикъ
379,Holz::N,хъӕдӕрмӕг,цӏул
380,Brett::N,фæйнæг,хъарщи
381,Platte::N,къӕй,къоно
382,Stütze::N,быцæу,
383,Stange::N,хъил,гӏер
384,Stock::N,лӕдзӕг,тӏил
385,Stab::N,хъил,гӏер
386,Rohr::N,хӕтӕл,турба
387,Haus::N,хӕдзар,ригь
388,Haus::N,хӕдзар,рукъзал
389,Heim::N,къона,рукъ
390,Ofen::N,пец,печь
391,Fußboden::N,астӕрд,чӏабар
392,Tisch::N,стъол,стол
393,Stuhl::N,бандон,бакӏу
394,Wiege::N,авдæн,кини
395,Bett::N,сынтӕг,кровать
396,Regal::N,тӕрхӕг,хъарщи
397,Regal::N,уӕлвӕйнӕг,хъарщи
398,Kiste::N,асыкк,ящик
399,Kiste::N,асыкк,тӏалагъуд
400,Fenster::N,рудзынг,гордо
401,Fenster::N,фæрссаг,гордо
402,Tür::N,дуар,нуцӏа
403,Tor::N,кулдуар,каву
404,Zaun::N,æмбонд,раци
405,Zaun::N,быру,раци
406,Zaun::N,гæрæн,раци
407,Dach::N,уӕлхӕдзар,тӏох
408,Leiter::N,асин,мали
409,Besen::N,уисой,жул
410,Spaten::N,бел,бел
411,Schaufel::N,æвгæнæн,раххан
412,Schaufel::N,кæфой,раххан
413,Gabel::N,вилкæ,гӏучӏ
414,Löffel::N,уидыг,гъуд
415,Messer::N,кард,нус
416,Nagel::N,зӕгӕл,магӏ
417,Netz::N,хыз,гьин
418,Haken::N,хæдз,гъанцӏа
419,Haken::N,хæбырæгъ,гъанцӏа
420,Griff::N,фистон,гӏоркь
421,Schloss::N,гуыдыр,кӏулал
422,Bild::N,ныв,сурат
423,Figur::N,кæрдгæныв,
424,Puppe::N,чындз,нани
425,Beutel::N,дзӕкъул,таргьа
426,Bündel::N,баст,къай
427,Tasche::N,хызын,сумка
428,Tasche::N,хызын,къвачӏа
429,Tasche::N,дзæкъул,сумка
430,Tasche::N,дзæкъул,къвачӏа
431,Eimer::N,къæрта,ведро
432,Eimer::N,чъыбыла,ведро
433,Eimer::N,ведра,ведро
434,Deckel::N,сæр,тӏалъел
435,Deckel::N,сæр,дадитӏалъел
436,Deckel::N,æмбæрзæн,тӏалъел
437,Deckel::N,æмбæрзæн,дадитӏалъел
438,Geschirr::N,мигæнæн,цӏарагӏ
439,Geschirr::N,мигæнæнтæ,цӏарагӏ
440,Sack::N,голлаг,хъап
441,Sack::N,голлаг,къандалъо
442,Tasse::N,пиала,чашка
443,Tasse::N,къус,чашка
444,Topf::N,аг,хьаг
445,Topf::N,чысыл аг,хьаг
446,Kessel::N,аг,хьаг
447,Kessel::N,аг,гереги
448,Essen::N,хӕрд,тӏагӏам
449,Nahrung::N,хойраг,квен
450,Speise::N,хӕринаг,квен
451,Fleisch::N,дзидза,гьан
452,Fleisch::N,фыдызгъӕл,гьан
453,Getreide::N,халсар,бугӏа-ролъ
454,Getreide::N,халсар,могьолабл_культураби
455,Brei::N,кас,карщ
456,Brot::N,дзул,чед
457,Scheibe::N,къӕбӕр,мочӏу
458,Fett::N,сой,беэнлъи
459,Butter::N,нӕлхӕ,нах
460,Öl::N,зети,нах
461,Salz::N,цӕхх,цӏам
462,Suppe::N,бас,чурпа
463,Honig::N,мыд,гьоцӏо
464,Milch::N,ӕхсыр,рахь
465,Tee::N,цай,чай
466,Leder::N,мæскуы,тӏом
467,Wolle::N,фӕсмын,квас
468,Stoff::N,хъуымац,ххам
469,Nadel::N,судзин,рокӏкӏен
470,Faden::N,ӕндах,кун
471,Knopf::N,цӕппӕр,маргъал
472,Knoten::N,ӕлхынцъ,гарацӏ
473,Farbe::N,ахорæн,релъен
474,Kleidung::N,дарӕс,ретӏел
475,Hemd::N,хӕдон,гурде
476,Kragen::N,æфцæггот,габур
477,Ärmel::N,дыс,къвал
478,Hose::N,хæлаф,тӏажу
479,Hose::N,æддаг хæлаф,тӏажу
480,Hose::N,салбар,тӏажу
481,Gürtel::N,рон,рачел
482,Mütze::N,худ,тӏагъур
483,Schuh::N,басмахъ,
484,Stiefel::N,цырыхъхъ,этек
485,Stiefel::N,цырыхъхъ,чакма
486,Ring::N,къухдарӕн,баргъич
487,Band::N,лент,лента
488,Kamm::N,сӕрвасӕн,гьоркьо
489,Spiegel::N,айдæн,матӏу
490,Spiegel::N,кæсæн,матӏу
491,Riemen::N,гӕрз,рижу
492,Schnur::N,бӕндӕн,
493,Decke::N,хъӕццул,одея́ло
494,Kissen::N,баз,къандалъо
495,Tuch::N,кæлмæрзæн,квархьи
496,Tuch::N,кæрдæн,квархьи
497,Handtuch::N,хисæрфæн,беркӏалрацӏцӏ
498,Kraft::N,тых,гуч
499,Kraft::N,тых,къуват
500,Kraft::N,хъомыс,гуч
501,Kraft::N,хъомыс,къуват
502,Stärke::N,тых,хӏалкӏвей
503,Stärke::N,æхсар,хӏалкӏвей
504,Gesundheit::N,æнæниздзинад,сахлъи́
505,Krankheit::N,низ,унти
506,Krankheit::N,низ,щокълъи
507,Krankheit::N,рын,унти
508,Krankheit::N,рын,щокълъи
509,Schmerz::N,рис,унти
510,Wunde::N,цӕф,ругъун
511,Fieber::N,ризӕг,цӏа-кан
512,Fieber::N,тӕфсӕг,цӏа-кан
513,Arznei::N,хос,дару
514,Brücke::N,хид,кьо
515,Brunnen::N,цъай,гъуй
516,Weide::N,хизæн,рицӏцӏ
517,Weide::N,хизæн,лъичӏирма
518,Weide::N,хизæн,гӏурдаллъи
519,Weide::N,хизæн,ри́цӏигъветӏ
520,Weide::N,хизæн,рицӏцӏигъветӏ
521,Weide::N,хизæнуат,рицӏцӏ
522,Weide::N,хизæнуат,лъичӏирма
523,Weide::N,хизæнуат,гӏурдаллъи
524,Weide::N,хизæнуат,ри́цӏигъветӏ
525,Weide::N,хизæнуат,рицӏцӏигъветӏ
526,Weide::N,сæрвæт,рицӏцӏ
527,Weide::N,сæрвæт,лъичӏирма
528,Weide::N,сæрвæт,гӏурдаллъи
529,Weide::N,сæрвæт,ри́цӏигъветӏ
530,Weide::N,сæрвæт,рицӏцӏигъветӏ
531,Pfad::N,къахвæндаг,сухъмахъ
532,Pfad::N,къахвæд,сухъмахъ
533,Weg::N,фӕндаг,нух
534,Straße::N,фӕндаг,нух
535,Dorf::N,хъӕу,росу
536,Stadt::N,сахар,шагьар
537,Brief::N,фыстӕг,кагъат
538,Brief::N,фыстӕг,рисалат
539,Buch::N,чиныг,тӏехь
540,Buchstabe::N,дамгъӕ,хӏарп
541,Zeitung::N,газет,газет
542,Leben::N,цард,яшав
543,Leben::N,цӕрӕнбон,яшав
544,Tod::N,мæлæт,хвел
545,Tod::N,адзал,хвел
546,Grab::N,ингӕн,хоб
547,Kirche::N,аргъуан,килиса
548,Sünde::N,тæригъæд,хӏакъ
549,Sünde::N,тæригъæд,мунагь
550,Gott::N,хуыцау,бичас
551,Gott::N,хуыцау,аллагь
552,Arbeiter::N,кусæг,хӏалтӏухъан
553,Chef::N,ӕмцег,хӏаким
554,Chef::N,ӕмцег,начальник
555,Meister::N,мастер,устар
556,Meister::N,мастер,мастер
557,Meister::N,мастер,махщалилав
558,Meister::N,дæсны,устар
559,Meister::N,дæсны,мастер
560,Meister::N,дæсны,махщалилав
561,Arzt::N,хосгæнæг,жайрахӏ
562,Arzt::N,дохтыр,жайрахӏ
563,Lehrer::N,ахуыргæнæг,мугӏалим
564,Geld::N,ӕхца,гӏарац
565,Geschäft::N,бизнес,
566,Geschäft::N,хъуыддаг,
567,Laden::N,дукани,тукен
568,Preis::N,аргъ,багьа
569,Ware::N,базайраг,къайи
570,Nutzen::N,пайда,мунпагӏат
571,Reichtum::N,хъæздыгдзинад,бечелъи
572,Reichtum::N,исбон,бечелъи
573,Reichtum::N,мулк,бечелъи
574,Welt::N,дуне,дуниял
575,Land::N,бӕстӕ,улка
576,Land::N,бӕстӕ,икълим
577,Staat::N,паддзахад,пачалихъ
578,König::N,къарол,пача
579,König::N,къарол,малик
580,König::N,къарол,къирал
581,König::N,къарол,падишагь
582,Macht::N,хицаудзинад,кверщел
583,Grenze::N,арӕн,гӏорхъи
584,Krieg::N,хӕст,рагъ
585,Feind::N,знаг,тушман
586,Feind::N,фыдгул,тушман
587,Feind::N,фыдзæрдæ,тушман
588,Feind::N,сон,тушман
589,Gewalt::N,тыхми,зулму
590,Gewalt::N,тыхдзинад,зулму
591,Kampf::N,хæст,къеркьей
592,Kampf::N,хъæбысæйхæст,къеркьей
593,Kampf::N,тох,къеркьей
594,Bogen[Waffe]::N,ӕрдын,газаргъо
595,Pfeil::N,фат,чӏор
596,Gewehr::N,топп,туманкӏ
597,Fehler::N,рӕдыд,гъалатӏ
598,Lüge::N,мӕнг,гьереси
599,Lüge::N,гӕдыдзинад,гьереси
600,Schaden::N,зиан,зиян
601,Schaden::N,зиан,зарал
602,Unglück::N,бæллæх,балагь
603,Schuld::N,азым,гӏайиб
604,Alter::N,кар,гӏумру
605,Schluss::N,кæрон,ахир
606,Zeit::N,рӕстӕг,заман
607,Tag::N,бон,къо
608,Morgen::N,райсом,радалмех
609,Mittag::N,æмбисбон,къадемех
610,Abend::N,изӕр,релъедамех
611,Nacht::N,ӕхсӕв,сордо
612,Woche::N,къуыри,анкь
613,Monat::N,мӕй,моцӏ
614,Jahr::N,аз,сон
615,Jahr::N,аз,лъагӏел
616,Jahr::N,афӕдз,сон
617,Jahr::N,афӕдз,лъагӏел
618,Frühling::N,уалдзæг,их
619,Sommer::N,сӕрд,рии
620,Herbst::N,фæззæг,хасалихълъи
621,Winter::N,зымӕг,кьин
622,Januar::N,январь,январь
623,Februar::N,февраль,февра́ль
624,März::N,мартъи,март
625,April::N,апрель,апрель
626,Mai::N,май,май
627,Juni::N,июнь,июнь
628,Juli::N,июль,июль
629,August::N,август,август
630,September::N,сентябрь,сентябрь
631,Oktober::N,октябрь,октябрь
632,November::N,ноябрь,ноябрь
633,Dezember::N,декабрь,декабрь
634,Montag::N,къуырисæр,итни
635,Dienstag::N,дыццæг,талат
636,Mittwoch::N,æртыццæг,арбагӏ
637,Donnerstag::N,цыппæрæм,хамиз
638,Freitag::N,майрæмбон,рузман
639,Samstag::N,сабат,щамат
640,Sonntag::N,хуыцаубон,гьатӏан
641,groß::A,дынджыр,кӏудияб
642,klein::A,гыццыл,гьитӏинаб
643,lang::A,даргъ,халатаб
644,kurz::A,цыбыр,къокъаб
645,breit::A,фӕтӕн,гӏебаб
646,schmal::A,нарӕг,къваридаб
647,schmal::A,уынгӕг,къваридаб
648,dicht::A,бæзджын,ризаб
649,dicht::A,тар,ризаб
650,dick[Gegenstand]::A,сӕвджын,бицатаб
651,dünn::A,тæнæг,тӏеренаб
652,fein::A,лыстӕг,тӏеренаб
653,fest::A,фидар,къвакӏараб
654,fest::A,хъӕддых,къвакӏараб
655,flach::A,тъӕпӕн,чӏепараб
656,glatt::A,лӕгъз,цӏвакараб
657,hart::A,хъӕбӕр,кьварараб
658,weich::A,фӕлмӕн,тамахаб
659,rund::A,тымбыл,гургинаб
660,spitz::A,цыргъбырынкъ,бегӏераб
661,spitz::A,цыргъфындз,бегӏераб
662,scharf::A,цыргъ,рекӏараб
663,stumpf::A,къуымых,тӏехӏараб
664,stumpf::A,къуымых,рекӏинчӏеб
665,schwer::A,уӕззау,бакӏаб
666,schön::A,аив,берцинаб
667,schön::A,рӕсугъд,берцинаб
668,heiß::A,тӕвд,лагьараб
669,warm::A,хъарм,хинаб
670,kalt::A,уазал,квачараб
671,kühl::A,сатæг,квачараб
672,kühl::A,уазалгомау,квачараб
673,frisch::A,сатæг,цӏияб
674,feucht::A,уымӕл,рагьараб
675,nass::A,хуылыдз,би́ччараб
676,trocken::A,хус,бакъвараб
677,voll::A,дзаг,
678,voll::A,йедзаг ,
679,leer::A,афтид,чӏобогояб
680,offen::A,гом,рагьараб
681,geschlossen::A,æхгæд,рахараб-къараб
682,sauber::A,сыгъдæг,бацӏцӏадаб
683,schmutzig::A,чъиллон,гъизараб
684,roh::A,хом,хамаб
685,roh::A,хом,гӏатӏгояб
686,reif::A,рӕгъӕд,барщараб
687,lecker::A,хӕрзад,тӏагӏамаб
688,süß::A,адджын,гьуинаб
689,bitter::A,судзаг,кьогӏаб
690,sauer::A,туаг,цӏекӏаб
691,hell::A,рухс,канаб
692,dunkel::A,талынг,бецӏаб
693,schwarz::A,сау,чӏегӏераб
694,weiß::A,урс,хъахӏаб
695,rot::A,сырх,багӏараб
696,gelb::A,бур,гӏобилаб
697,gelb::A,бур,тӏогьилаб
698,blau::A,цъӕх,хъахӏилаб
699,grün::A,цъӕх,гӏурччинаб
700,grün::A,кӕрдӕгхуыз,гӏурччинаб
701,grau::A,цъӕх,накӏкӏуяб
702,grau::A,фӕныкхуыз,накӏкӏуяб
703,bunt::A,хъулон,къвекӏаб
704,bunt::A,хъулон,чара-гъараб
705,bunt::A,гæрæм,къвекӏаб
706,bunt::A,гæрæм,чара-гъараб
707,billig::A,аслам,учузаб
708,teuer::A,зынаргъ,хири́яб
709,wertvoll::A,зынаргъ,къиматаб
710,blind::A,куырм,беццаб
711,taub::A,къуырма,гъугъаб
712,kräftig::A,домбай,гучаб
713,kräftig::A,тыхджын,гучаб
714,stark::A,тыхджын,къуватаб
715,schwach::A,ӕнӕбон,гӏажизаб
716,fett::A,нард,кьарияб
717,schlank::A,гуырвидыц,чергесаб
718,schlank::A,хæрзконд,чергесаб
719,schlank::A,рæхснæг,чергесаб
720,schlank::A,сагамад,чергесаб
721,hübsch::A,аив,гьайбатаб
722,hübsch::A,рӕсугъд,гьайбатаб
723,böse::A,фыдзӕрдӕ,ракӏквешаб
724,dumm::A,ӕдылы,гьагаб
725,dumm::A,ӕдылы,гӏантаб
726,faul::A,зивӕг,кӏохӏалаб
727,faul::A,зивӕг,кӏухӏа́лаб
728,faul::A,зивӕггӕнаг,кӏохӏалаб
729,faul::A,зивӕггӕнаг,кӏухӏа́лаб
730,fleißig::A,æнæзивæг,хӏаракатаб
731,fleißig::A,æнувыд,хӏаракатаб
732,geizig::A,чъынды,къарумаб
733,geizig::A,æлгъин,къарумаб
734,geizig::A,мæрддзæст,къарумаб
735,klug::A,зондджын,лумияб
736,geschickt::A,хӕрзарӕхст,махщел бугев
737,lieb::A,уарзон,гӏазизаб
738,lustig::A,хъӕлдзӕг,кепаб
739,sanft::A,мынчын,хӏалимаб
740,sanft::A,мынчын,хӏере́наб
741,hungrig::A,ӕххормаг,бакъараб
742,krank::A,нӕфӕразгӕ,щокъаб
743,krank::A,нӕфӕразгӕ,унтараб
744,nackt::A,бӕгънӕг,гӏицӏаб
745,nackt::A,бӕгънӕг,чӏанкӏараб
746,traurig::A,ӕрхӕндӕг,пашманаб
747,lebendig::A,цардӕгас,чӏагояб
748,gut::A,хорз,лъикӏаб
749,schlecht::A,цауд,къадараб
750,richtig::A,раст,битӏараб
751,schlimm::A,ӕвзӕр,нажасаб
752,schlimm::A,ӕвзӕр,къабихӏаб
753,wahr::A,ӕцӕг,хӏакъаб
754,wahr::A,ӕцӕг,битӏараб
755,alt::A,зӕронд,басрияб
756,neu::A,ног,цӏияб
757,ehemalig::A,раздӕры,цебе́госеб
758,alt[Lebewesen]::A,ацӕргӕ,хераб
759,jung::A,ӕрыгон,тӏинчӏаб
760,jung::A,ӕрыгон,гӏолохъанаб
761,arm::A,мӕгуыр,пакъираб
762,reich::A,хъӕздыг,бечедаб
763,bekannt::A,зонгӕ,лъалеб
764,berühmt::A,номдзыд,машгьураб
765,fremd::A,æцæгæлон,чияр
766,verschieden::A,æндæр æмæ æндæр,батӏи-батӏияб
767,verschieden::A,алы,батӏи-батӏияб
768,verschieden::A,алыхуызон,батӏи-батӏияб
769,nah::A,хӕстӕг,гӏагарда бугеб
770,fern::A,дард,рикӏкӏадаб
771,fern::A,дӕрддаг,рикӏкӏадаб
772,linker::A,галиу,квегӏаб
773,rechter::A,рахиз,кваранаб
774,anderer::A,иннӕ,батӏияб
775,anderer::A,ӕндӕр,батӏияб
776,erster::A,фыццаг,тӏоцебесеб
777,erster::A,фыццӕгӕм,тӏоцебесеб
778,zweiter::A,дыккаг,кӏиабилеб
779,zweiter::A,дыккæгæм,кӏиабилеб
780,dritter::A,æртыккаг,лъабабилеб
781,dritter::A,æртыккæгæм,лъабабилеб
782,letzter::A,фӕстаг,ахирисеб
783,allein::ADV,иунæг,ялгъузго
784,auf einmal::ADV,уайтагъд,цихӏинтӏаго
785,auf einmal::ADV,æвиппайды,цихӏинтӏаго
786,auf einmal::ADV,æваст,цихӏинтӏаго
787,zusammen::ADV,иумӕ,цойида
788,lange::ADV,бирæ рæстæг,
789,plötzlich::ADV,æвиппайды,цойидасанго
790,plötzlich::ADV,æваст,цойидасанго
791,sofort::ADV,уыцы сахат,гьебсагӏат
792,sofort::ADV,уайтагъд,гьебсагӏат
793,später::ADV,фæстæдæр,
794,jetzt::ADV,ныр,гьанже
795,heute::ADV,абон,жакъа
796,morgen::ADV,райсом,метер
797,bald::ADV,тагъд,гьабсагӏаталъ
798,bald::ADV,рæхджы,гьабсагӏаталъ
799,dann::ADV,стæй,цинги
800,gestern::ADV,знон,сон
801,einst::ADV,кӕддӕр,цин
802,damals::ADV,уæд,гьебмехалъ
803,damals::ADV,уæд,гьебмехалда
804,danach::ADV,стæй,цинги
805,danach::ADV,стæй,хадуса
806,danach::ADV,уый фæстæ,цинги
807,danach::ADV,уый фæстæ,хадуса
808,vorher::ADV,раздæр,цебе
809,zuerst::ADV,фыццаг,тӏоцебе
810,einmal::ADV,иу хатт,цинцӏул
811,einmal::ADV,иу хатт,цихӏин
812,einmal::ADV,иу хатт,цоцӏул
813,manchmal::ADV,хатт,олоцӏул
814,oft::ADV,арæх,гӏемерго
815,immer::ADV,ӕдзух,кидаго
816,niemals::ADV,никуы,киданиги
817,niemals::ADV,никæд,киданиги
818,hier::ADV,ам,аниб
819,hierhin::ADV,ардӕм,анибехун
820,von hier::ADV,ардыгæй,гьаниса
821,dort::ADV,уым,гьениб
822,dorthin::ADV,уырдӕм,гьадаба
823,geradeaus::ADV,æргом,битӏутӏа
824,vorwärts::ADV,размӕ,цебехун
825,rückwärts::ADV,фӕстӕмӕ,нахъ-нахъ
826,zurück::ADV,фӕстӕмӕ,нахъе
827,unten::ADV,дæлæ,ахакь
828,unten::ADV,дæлæ,гъоркь
829,unten::ADV,дæлейы,ахакь
830,unten::ADV,дæлейы,гъоркь
831,unten::ADV,бынæй,ахакь
832,unten::ADV,бынæй,гъоркь
833,hinab::ADV,дӕлӕмӕ,эхебе
834,hinab::ADV,уырдыгмӕ,эхебе
835,oben::ADV,уӕле,тӏад
836,oben::ADV,уӕле,тӏадехун
837,hinauf::ADV,уӕлӕмӕ,эхеде
838,überall::ADV,алыран,кибго
839,überall::ADV,алкæм,кибго
840,überall::ADV,кæмдæриддæр,кибго
841,nicht::ADV,нӕ,
842,ein wenig::ADV,чысыл,дагьабго
843,kaum::ADV,цъус,хӏалалъ
844,sehr::ADV,тынг,кутакалда
845,sehr::ADV,иттӕг,кутакалда
846,so::ADV,афтӕ,гьедин
847,noch::ADV,ма,жеги
848,nur::ADV,канд,гӏӣцӏго
849,nur::ADV,ӕрмӕст,гӏӣцӏго
850,schon::ADV,нырид,
851,wieder::ADV,ногӕй,на́хъеги
852,vergebens::ADV,дзæгъæлы,чӏалгӏаде
853,vergebens::ADV,уæгъды,чӏалгӏаде
854,vergebens::ADV,æнæхъуаджы,чӏалгӏаде
855,vor::PRP,разы,цебе
856,hinter::PRP,фӕстӕ,хадуса
857,unter::PRP,бын,ахакь
858,unter::PRP,бын,гъоркь
859,durch::PRP,æхсæнты,
860,neben::PRP,цур,аскӏо
861,zwischen::PRP,астӕу,гьоркьоб
862,wegen::PRP,тыххай,гьелда
863,dies::PRN,ай,гьаб
864,dies::PRN,ай,гьеб
865,das::PRN,уый,доб
866,alles::PRN,алцы,
867,alles::PRN,æппæтдæр,
868,alles::PRN,иууылдӕр,
869,ich::PRN,æз,дун
870,du::PRN,ды,дуца
871,er::PRN,уый,доб
872,wir::PRN,мах,ниж
873,ihr::PRN,сымах,нуж
874,sie::PRN,уыдон,дол
875,sie::PRN,уыдон,эл
876,was::FPRN,цы,щиб
877,wer::FPRN,чи,щиб
878,wo::FADV,кӕм,киб
879,wo::FADV,кӕм,кибехун
880,wohin::FADV,кӕдӕм,кибехун
881,wie::FADV,куыд,кин
882,warum::FADV,цӕмӕн,щай
883,wieviel::FNUM,цал,кигӏан
884,eins::NUM,иу,цо
885,zwei::NUM,дыууӕ,кӏиго
886,drei::NUM,ӕртӕ,лъабго
887,vier::NUM,цыппар,ункъо
888,fünf::NUM,фондз,щуго
889,sechs::NUM,ӕхсӕз,анлъго
890,sieben::NUM,авд,анкьго
891,acht::NUM,аст,микьго
892,neun::NUM,фараст,ичӏго
893,zehn::NUM,дӕс,анцӏго
894,elf::NUM,иуæндæс,анцӏила цо
895,zwölf::NUM,дыууадæс,кӏиго-анцӏила
896,zwanzig::NUM,дыууын,къого
897,dreißig::NUM,æртын,лъеберго
898,dreißig::NUM,дæсæмæссæдз,лъеберго
899,vierzig::NUM,цыппор,кӏикъого
900,vierzig::NUM,цыппур,кӏикъого
901,vierzig::NUM,дыууиссæдзы,кӏикъого
902,fünfzig::NUM,фӕндзай,кӏикъо́ялда анцӏго
903,sechzig::NUM,æхсай,лъабкъого
904,sechzig::NUM,æртиссæдзы,лъабкъого
