,Concept_ID,mhr,ga
731,dunkel::A,пычке́мыш,dorcha
732,schwarz::A,шола́,dubh
733,weiß::A,ош,bán
734,rot::A,йошка́р,dearg
735,gelb::A,сар,buí
736,blau::A,ка́нде,gorm
737,grün::A,ужа́р,glas
738,grün::A,ужа́р,uaine
739,grau::A,сур,liath
740,bunt::A,олача́,ildathach
741,bunt::A,олача́,dathannach
742,billig::A,шу́лдо,saor
743,teuer::A,ше́рге,daor
744,teuer::A,ше́рге,costasach
745,wertvoll::A,шергака́н,luachmhar
746,blind::A,со́кыр,dall
747,blind::A,со́кыр,caoch
748,taub::A,соҥгыра́,bodhar
749,kräftig::A,куа́тле,cumhachtach
750,stark::A,вия́н,tréan
751,stark::A,вия́н,láidir
752,schwach::A,а́лдыме,lag
753,schwach::A,а́лдыме,fann
754,fett::A,коя́,ramhar
755,schlank::A,йоштката́,caol
756,schlank::A,йоштката́,seang
757,schlank::A,яжу́,caol
758,schlank::A,яжу́,seang
759,hübsch::A,чеве́р,álainn
760,hübsch::A,чеве́р,dathúil
761,böse::A,шы́де,olc
762,dumm::A,аҥыра́,dúr
763,dumm::A,аҥыра́,amaideach
764,faul::A,його,falsa
765,faul::A,його,leisciúil
766,fleißig::A,ты́ршыше,dícheallach
767,geizig::A,чаҥга́,barainneach
768,geizig::A,чаҥга́,sprionlaithe
769,klug::A,уша́н,cliste
770,geschickt::A,уста́,oilte
771,geschickt::A,уста́,ealaíonta
772,lieb::A,ала́л,dil
773,lieb::A,ала́л,dílis
774,lustig::A,весела́,aerach
775,lustig::A,весела́,meidhreach
776,sanft::A,ны́жылге,bog
777,sanft::A,ны́жылге,séimh
778,hungrig::A,шу́жышо,ocrach
779,krank::A,че́рле,tinn
780,krank::A,че́рле,breoite
781,nackt::A,чарама́т,nocht
782,traurig::A,ойга́н,brónach
783,lebendig::A,и́лыше,beo
784,gut::A,сай,maith
785,schlecht::A,уда́,dona
786,schlecht::A,уда́,droch-
787,schlecht::A,шӱ́кшӧ,dona
788,schlecht::A,шӱ́кшӧ,droch-
789,richtig::A,чы́нле,ceart
790,schlimm::A,аля́к,gránna
791,schlimm::A,аля́к,tubaisteach
792,schlimm::A,тыра́н,gránna
793,schlimm::A,тыра́н,tubaisteach
794,wahr::A,чы́нле,fíor
795,wahr::A,настоя́щий,fíor
796,alt::A,то́што,sean
797,neu::A,у,úr
798,neu::A,у,nua
799,ehemalig::A,о́нчычсо,iar-
800,ehemalig::A,о́нчычсо,sean-
801,ehemalig::A,онда́кысе,iar-
802,ehemalig::A,онда́кысе,sean-
803,alt[Lebewesen]::A,шо́нто,sean
804,alt[Lebewesen]::A,шо́нто,aosta
805,jung::A,са́мырык,óg
806,arm::A,нужна́,bocht
807,reich::A,поя́н,saibhir
808,reich::A,поя́н,rachmasach
809,bekannt::A,па́лыме,atá eolas air
810,berühmt::A,лӱ́млӧ,cailiúil
811,berühmt::A,лӱ́млӧ,clúiteach
812,fremd::A,йот,coimhthíoch
813,verschieden::A,тӱ́рлӧ,éagsúil
814,verschieden::A,тӱ́рлӧ,difriúil
815,nah::A,ли́шыл,gar
816,nah::A,ли́шыл,deas
817,fern::A,тора́,i bhfad uainn
818,fern::A,тора́,i bhfad i gcéin
819,fern::A,мӱ́ндыр,i bhfad uainn
820,fern::A,мӱ́ндыр,i bhfad i gcéin
821,linker::A,шола́,clé
822,rechter::A,пурла́,deas
823,anderer::A,вес,eile
824,anderer::A,мо́ло,eile
825,erster::A,и́кымше,céad
826,zweiter::A,ко́кымшо,dóú
827,zweiter::A,ко́кымшо,dara
828,dritter::A,ку́мшо,tríú
829,dritter::A,ку́мшо,treas
830,letzter::A,пыта́ртыш,déanach
831,letzter::A,пыта́ртыш,deireanach
832,allein::ADV,шкет,i d'aonar
833,auf einmal::ADV,икана́ште,ag an am céanna
834,zusammen::ADV,пырля́,le chéile
835,zusammen::ADV,пырля́,in eineacht
836,lange::ADV,кужу́н,fada
837,plötzlich::ADV,кенета́,go tobann
838,plötzlich::ADV,кенета́,i dtobainne
839,sofort::ADV,кызыта́к,ar an toirt
840,sofort::ADV,кызыта́к,ar an bpointe
841,später::ADV,варара́к,níos déanaí
842,jetzt::ADV,ы́нде,anois
843,jetzt::ADV,кы́зыт,anois
844,heute::ADV,та́че,inniu
845,morgen::ADV,эрла́,amárach
846,bald::ADV,вашке́,go luath
847,bald::ADV,вашке́,gan mhoill
848,dann::ADV,вара́,ansin
849,gestern::ADV,теҥге́че,inné
850,einst::ADV,икана́,tráth
851,einst::ADV,икана́,uair amháin
852,damals::ADV,туна́м,ag an am
853,damals::ADV,туна́м,an t-am sin
854,danach::ADV,вара́,ina dhiaidh sin
855,vorher::ADV,о́нчыч,cheana
856,vorher::ADV,о́нчыч,roimhe sin
857,zuerst::ADV,онда́к,ar dtús
858,einmal::ADV,икана́,uair amháin
859,manchmal::ADV,ка́шын,uaireanta
860,manchmal::ADV,кокла́н,uaireanta
861,oft::ADV,чӱ́чкыдын,minic
862,immer::ADV,эре́,i gcónaí
863,immer::ADV,ту́тыш,i gcónaí
864,niemals::ADV,ок нигуна́м,riamh
865,hier::ADV,ты́ште,anseo
866,hierhin::ADV,ты́шке,anseo
867,hierhin::ADV,тыш,anseo
868,von hier::ADV,тыше́ч,an áit seo
869,von hier::ADV,тыве́ч,an áit seo
870,dort::ADV,ту́што,ann
871,dort::ADV,ту́што,ansin
872,dorthin::ADV,туш,ann
873,dorthin::ADV,туш,ansin
874,dorthin::ADV,ту́шко,ann
875,dorthin::ADV,ту́шко,ansin
876,geradeaus::ADV,вик,ar aghaidh
877,vorwärts::ADV,о́нчыко,
878,rückwärts::ADV,шеҥге́к,siar
879,zurück::ADV,мӧҥге́ш,ar ais
880,unten::ADV,ӱ́лнӧ,thíos
881,unten::ADV,йыма́лне,thíos
882,hinab::ADV,йыма́к,síos
883,oben::ADV,кӱ́шнӧ,thuas
884,oben::ADV,ӱмба́лне,thuas
885,hinauf::ADV,кӱ́ш,suas
886,hinauf::ADV,кӱ́шкӧ,suas
887,überall::ADV,чыла́ вере́,i ngach áit
888,überall::ADV,чыла́ вере́,ar fud na háite
889,nicht::ADV,ок,ní
890,nicht::ADV,ок,cha
891,nicht::ADV,о́геш,ní
892,nicht::ADV,о́геш,cha
893,ein wenig::ADV,изи́ш,beagán
894,kaum::ADV,пыкше́,ar éigean
895,sehr::ADV,чот,an-
896,so::ADV,тыге́,chomh
897,so::ADV,тыге́,mar sin
898,noch::ADV,а́ле,fós
899,noch::ADV,а́ле,go fóill
900,nur::ADV,гына́,amháin
901,nur::ADV,гына́,níl ach
902,schon::ADV,ы́нде,cheana
903,schon::ADV,ы́нде,cheana féin
904,wieder::ADV,ада́к,arís
905,wieder::ADV,ада́к,athuair
906,vergebens::ADV,ара́м,amú
907,vergebens::ADV,ара́м,in aisce
908,vor::PRP,о́нчыч,ar thosach
909,hinter::PRP,шеҥге́лне,laistiar de
910,hinter::PRP,шеҥге́лне,taobh thiar de
911,unter::PRP,йыма́лне,faoi
912,durch::PRP,вошт,trí
913,neben::PRP,вокте́н,taobh le
914,neben::PRP,вокте́н,in aice le
915,zwischen::PRP,кокла́ште,idir
916,wegen::PRP,верч,de bharr
917,wegen::PRP,верч,mar gheall ar
918,dies::PRN,ти́де,seo
919,das::PRN,са́де,sin
920,alles::PRN,чыла́,gach rud
921,ich::PRN,мый,mé
922,ich::PRN,мый,mise
923,du::PRN,тый,tú
924,du::PRN,тый,tusa
925,er::PRN,ту́до,sé
926,er::PRN,ту́до,seisean
927,wir::PRN,ме,sinn
928,ihr::PRN,те,sibh
929,ihr::PRN,те,sibhse
930,sie::PRN,ну́но,siad
931,sie::PRN,ну́но,siadsan
932,was::FPRN,мо,cad
933,was::FPRN,мо,céard
934,wer::FPRN,кӧ,cé
935,wo::FADV,куша́н,cá
936,wo::FADV,куша́н,cén áit
937,wohin::FADV,куш,cá
938,wohin::FADV,куш,cén áit
939,wohin::FADV,ку́шко,cá
940,wohin::FADV,ку́шко,cén áit
941,wie::FADV,кузе́,conas
942,wie::FADV,кузе́,cén chaoi
943,warum::FADV,мо,cén fáth
944,warum::FADV,мо,cad chuige
945,warum::FADV,мола́н,cén fáth
946,warum::FADV,мола́н,cad chuige
947,wieviel::FNUM,куна́р,cá mhéad
948,eins::NUM,ик,aon
949,zwei::NUM,ко́кыт,dhá
950,drei::NUM,кум,trí
951,vier::NUM,ныл,ceathair
952,fünf::NUM,вич,cúig
953,sechs::NUM,куд,sé
954,sieben::NUM,шым,seacht
955,acht::NUM,канда́ш,ocht
956,neun::NUM,инде́ш,naoi
957,zehn::NUM,лу,deich
958,elf::NUM,лати́к,aon déag
959,zwölf::NUM,латко́к,dó dhéag
960,zwanzig::NUM,ко́ло,fiche
961,dreißig::NUM,ку́мло,tríocha
962,vierzig::NUM,ны́лле,daichead
963,vierzig::NUM,ны́лле,ceathracha
964,fünfzig::NUM,ви́тле,caoga
965,sechzig::NUM,ку́дло,seasca
966,siebzig::NUM,шы́мле,seachtó
967,achtzig::NUM,канда́шле,ochtó
968,neunzig::NUM,инде́шле,nócha
969,hundert::NUM,шӱ́дӧ,céad
970,tausend::NUM,тӱже́м,míle
971,und::CNJ,да,agus
972,und::CNJ,ден,agus
973,oder::CNJ,я,nó
974,oder::CNJ,а́ле,nó
975,stehen::V,шога́ш,seas
976,sitzen::V,шинча́ш,suigh
977,liegen::V,кия́ш,luigh
978,hängen::V,кеча́ш,tá crochta
979,werden::V,лия́ш,éirigh
980,passieren::V,лия́ш,tarlaigh
981,beginnen::V,тӱҥгала́ш,tosaigh
982,enden::V,пыта́ш,críochnaigh
983,wechseln::V,вашталта́ш,athraigh
984,aufgehen[Sonne]::V,лекта́ш,éirigh
985,untergehen[Sonne]::V,шинча́ш,fuin
986,untergehen[Sonne]::V,шинча́ш,téigh faoi
987,scheinen[Sonne]::V,волгалта́ш,taitin
988,scheinen[Sonne]::V,волгалта́ш,soilsigh
989,donnern::V,кӱдырта́ш,tá toirneach ann
990,donnern::V,сургалта́ш,tá toirneach ann
991,wehen::V,пуа́ш,séid
992,strömen::V,шийалтара́ш,sil
993,fließen::V,йога́ш,rith
994,fließen::V,йога́ш,snigh
995,sich drehen::V,пӧрда́ш,cas
996,sich drehen::V,пӧрда́ш,imrothlaigh
997,schwanken::V,лӱҥга́ш,luasc
998,schwanken::V,тайныла́ш,luasc
999,schwingen::V,рӱпшалта́ш,luasc
1000,fallen::V,воза́ш,tit
1001,fallen::V,йӧрла́ш,tit
1002,brennen::V,йӱла́ш,dóigh
1003,rauchen::V,шикша́ш,plúch toite
1004,regnen::V,йӱра́ш,báistigh
1005,regnen::V,йӱра́ш,tá ag cur báistí
1006,gefrieren::V,кылма́ш,sioc
1007,gefrieren::V,кылма́ш,reoigh
1008,gefrieren::V,ияҥа́ш,sioc
1009,gefrieren::V,ияҥа́ш,reoigh
1010,tauen::V,шула́ш,leáigh
1011,tauen::V,шула́ш,coscair
1012,schmelzen::V,лева́ш,leáigh
1013,trocknen::V,кошка́ш,triomaigh
1014,sieden::V,шола́ш,fiuch
1015,sieden::V,шола́ш,beirigh
1016,faulen::V,шӱя́ш,lobh
1017,faulen::V,шӱя́ш,dreoigh
1018,verfaulen::V,шӱйы́н шуа́ш,lobh
1019,verfaulen::V,шӱйы́н шуа́ш,feoigh
1020,reißen::V,кӱрла́ш,bris
1021,versinken::V,пуре́н кая́ш,téigh síos
1022,vergehen::V,эрте́н кая́ш,téigh thart
1023,erscheinen::V,толы́н лекта́ш,tar
1024,verschwinden::V,йома́ш,imigh
1025,sinken::V,пуча́ш,tit
1026,sinken::V,пуча́ш,ísligh
1027,abnehmen::V,пуча́ш,maolaigh
1028,abnehmen::V,пуча́ш,laghdaigh
1029,zunehmen::V,шукема́ш,méadaigh
1030,steigen::V,нӧлталта́ш,éirigh
1031,wachsen::V,кушка́ш,fás
1032,glänzen::V,йылгыжа́ш,lonraigh
1033,funkeln::V,чолга́ш,drithligh
1034,lärmen::V,рӱшка́ш,tóg callán
1035,läuten::V,мура́ш,buail
1036,klingeln::V,йыҥгырта́ш,buail
1037,klirren::V,чылдыртата́ш,cling
1038,brausen::V,лӱшка́ш,búir
1039,rauschen::V,лыжга́ш,tá ag siosarnach
1040,klingen::V,йоҥга́ш,tá glór ag
1041,bellen::V,опта́ш,amhastraigh
1042,heulen::V,урмыжа́ш,glam
1043,blasen::V,пуала́ш,séid
1044,pfeifen::V,шӱ́шкаш,lig fead
1045,schreien::V,кычкыра́ш,béic
1046,schreien::V,кычкыра́ш,glaoigh
1047,stöhnen::V,йыҥыса́ш,lig cnead
1048,zittern::V,чытыра́ш,crith
1049,zittern::V,чытыра́ш,creathnaigh
1050,leben::V,ила́ш,mair
1051,geboren werden::V,шоча́ш,rugadh
1052,atmen::V,шӱла́ш,análaigh
1053,trinken::V,йӱа́ш,ól
1054,essen::V,кочка́ш,ith
1055,schlucken::V,нела́ш,slog
1056,müde werden::V,ноя́ш,tuirsigh
1057,einschlafen::V,мале́н колта́ш,tit ina chodladh
1058,schlafen::V,мала́ш,codail
1059,aufwachen::V,помыжалта́ш,múscail
1060,aufstehen::V,кынела́ш,éirigh
1061,sich erholen::V,кана́ш,lig scíth
1062,krank werden::V,черлане́н воза́ш,éirigh tinn
1063,krank sein::V,черлане́н кия́ш,tá tinn
1064,schmerzen::V,коршта́ш,tá pian i
1065,husten::V,кокыра́ш,déan casacht
1066,genesen::V,тӱрла́ш,téarnaigh
1067,genesen::V,тазаҥа́ш,téarnaigh
1068,sterben::V,кола́ш,éag
1069,sterben::V,кола́ш,faigh bás
1070,umkommen::V,вуй йома́ш,caill
1071,sich bewegen::V,кошта́ш,bog
1072,sich bewegen::V,кошта́ш,gluais
1073,sich rühren::V,тарвана́ш,corraigh
1074,sich erheben::V,кынела́ш,seas suas
1075,sich setzen::V,шинча́ш,suigh
1076,hinfallen::V,йӧрла́ш,tit
1077,laufen::V,кошта́ш,siúil
1078,schreiten::V,ошкыла́ш,siúil
1079,spazierengehen::V,гуля́яш,téigh ag spaisteoireacht
1080,eilen::V,вашка́ш,deifrigh
1081,eilen::V,вашка́ш,brostaigh
1082,sich beeilen::V,вашкешта́ш,deifrigh
1083,sich beeilen::V,вашкешта́ш,déan deifir
1084,sausen::V,юлтка́ш,luathaigh
1085,rennen::V,куржтала́ш,rith
1086,springen::V,тӧршта́ш,léim
1087,klettern::V,кӱза́ш,dreap
1088,schaukeln::V,лӱҥгалта́ш,téigh ar an maide corrach
1089,kriechen::V,нушка́ш,snámh
1090,schwimmen::V,ия́ш,snámh
1091,tauchen::V,шуҥгалта́ш,tum
1092,rudern::V,удыра́ш,iomair
1093,rudern::V,удыра́ш,rámhaigh
1094,fahren::V,кудала́ш,tiomáin
1095,fliegen::V,чоҥешта́ш,eitil
1096,gehen::V,кая́ш,téigh
1097,weggehen::V,кораҥа́ш,imigh
1098,abfahren::V,лекта́ш,imigh
1099,anhalten::V,чарна́ш,stad
1100,hineingehen::V,пура́ш,téigh isteach
1101,eintreten::V,пура́ш,téigh isteach
1102,kommen::V,тола́ш,tar
1103,ankommen::V,шуа́ш,tar
1104,zurückkommen::V,пӧртыла́ш,fill
1105,bleiben::V,кода́ш,fan
1106,warten::V,вуча́ш,fan
1107,erwarten::V,вуча́ш,tá ag súil le
1108,erwarten::V,вуча́ш,tá ag dréim le
1109,suchen::V,кычала́ш,lorg
1110,finden::V,муа́ш,faigh
1111,finden::V,муа́ш,aimsigh
1112,versuchen::V,толаша́ш,triail
1113,vorbereiten::V,ямдыла́ш,réitigh
1114,lieben::V,йӧрата́ш,gráigh
1115,mögen::V,йӧрата́ш,taitin le
1116,mögen::V,йӧрата́ш,is maith le
1117,lachen::V,воштыла́ш,gáir
1118,rühren::V,ку́мыл тарвата́ш,téigh i bhfeidhm ar
1119,weinen::V,шорта́ш,goil
1120,weinen::V,шорта́ш,caoin
1121,schimpfen::V,каргаша́ш,tá ag clamhsán
1122,sich ärgern::V,сыра́ш,tá corraithe
1123,sich fürchten::V,лӱда́ш,tá eagla ar
1124,fürchten::V,лӱда́ш,tá eagla ar
1125,fliehen::V,куржа́ш,teith
1126,flüchten::V,куржа́ш,éalaigh
1127,sehen::V,ужа́ш,feic
1128,anschauen::V,онча́ш,dearc
1129,anschauen::V,онча́ш,féach ar
1130,ansehen::V,эскера́ш,breathnaigh
1131,hören::V,кола́ш,cluin
1132,zuhören::V,колышта́ш,éist
1133,probieren::V,тамла́ш,bliais
1134,riechen::V,ӱпшынча́ш,bolaigh
1135,fühlen::V,шижа́ш,braith
1136,fühlen::V,шижа́ш,mothaigh
1137,scheinen::V,чуча́ш,tá an chuma ar
1138,zu sehen sein::V,коя́ш,tá le feiceáil
1139,vernehmen::V,кола́ш,clois
1140,frieren::V,кылма́ш,tá fuar
1141,tun::V,ышта́ш,déan
1142,können::V,мошта́ш,féad
1143,können::V,мошта́ш,is féidir le
1144,wollen::V,тӱна́ш,tá ag iarraidh
1145,anfangen::V,тӱҥала́ш,tosaigh
1146,anfangen::V,тӱҥала́ш,cuir tús le
1147,beenden::V,пытара́ш,críochnaigh
1148,beenden::V,пытара́ш,cuir deireadh le
1149,aufhören::V,чарна́ш,stad
1150,gelingen::V,сай лекта́ш,éirigh le
1151,geraten::V,лекта́ш,tá deireadh ar
1152,öffnen::V,поча́ш,oscail
1153,schließen::V,петыра́ш,dún
1154,schließen::V,петыра́ш,iaigh
1155,stellen::V,шында́ш,cuir
1156,setzen::V,шында́ш,cuir
1157,setzen::V,шында́ш,socraigh
1158,legen::V,опта́ш,cuir
1159,legen::V,пышта́ш,cuir
1160,berühren::V,тӱка́ш,teagmhaigh le
1161,verbinden::V,пида́ш,ceangail
1162,bedecken::V,леведа́ш,clúdaigh
1163,bedecken::V,леведа́ш,cumhdaigh
1164,aufhängen::V,сака́ш,croch
1165,anzünden::V,чӱкта́ш,las
1166,anzünden::V,чӱкта́ш,adhain
1167,aufheben::V,нӧлтала́ш,tóg
1168,aufheben::V,нӧлтала́ш,ardaigh
1169,zurücklassen::V,кода́ш,fág
1170,verlieren::V,йомдара́ш,caill
1171,fallen lassen::V,воза́ш,lig uait
1172,fallen lassen::V,воза́ш,caith uait
1173,machen::V,ышта́ш,déan
1174,machen::V,ышта́ш,réitigh
1175,herstellen::V,ямдыла́ш,táirg
1176,bauen::V,чоҥа́ш,tóg
1177,reparieren::V,ачала́ш,deisigh
1178,verbessern::V,саемда́ш,feabhsaigh
1179,ändern::V,весемда́ш,athraigh
1180,graben::V,кӱнча́ш,tochail
1181,beugen::V,пӱгырта́ш,crom
1182,biegen::V,лывырта́ш,lúb
1183,drehen::V,пӱтыра́ш,cas
1184,wenden::V,ирала́ш,tiontaigh
1185,umdrehen::V,савырала́ш,iompaigh
1186,umdrehen::V,савырала́ш,tiontaigh
1187,heben::V,нӧлта́ш,ardaigh
1188,hochheben::V,нӧлта́ш,tóg
1189,ergreifen::V,руалта́ш,beir ar
1190,halten::V,куча́ш,coimeád
1191,halten::V,куча́ш,coinnigh
1192,drücken::V,иша́ш,brúigh
1193,drücken::V,темда́ш,brúigh
1194,schieben::V,шӱкала́ш,brúigh
1195,kratzen::V,удыра́ш,scríob
1196,lecken::V,нула́ш,ligh
1197,lecken::V,нула́ш,leadhb
1198,beißen::V,пура́ш,bain greim as
1199,abreißen::V,кӱрла́ш,stróic
1200,abreißen::V,кӱрла́ш,tarraing
1201,abschneiden::V,пӱчка́ш,scoith
1202,binden::V,кылда́ш,ceangail
1203,stecken::V,шуралта́ш,sáigh
1204,brechen::V,тодышта́ш,bris
1205,klopfen::V,кыра́ш,cnag
1206,hauen::V,тӱя́ш,buail
1207,kleben::V,клеитла́ш,gliúáil
1208,reiben::V,йыга́ш,cuimil
1209,reiben::V,туржала́ш,cuimil
1210,streichen::V,шӱра́ш,leath
1211,schleifen::V,шума́ш,líomh
1212,schleifen::V,яна́ш,líomh
1213,schneiden::V,пӱчка́ш,gearr
1214,rütteln::V,рӱза́ш,croith
1215,schütteln::V,почка́ш,croith
1216,schwenken::V,рӱза́ш,luasc
1217,schütten::V,опта́ш,doirt
1218,füllen::V,тема́ш,líon
1219,einwickeln::V,вӱдыла́ш,cuach
1220,einwickeln::V,вӱдыла́ш,clúdaigh
1221,tragen::V,нумала́ш,iompair
1222,schleppen::V,шӱдыра́ш,tarraing
1223,ziehen::V,шупша́ш,tarraing
1224,aufbewahren::V,арала́ш,coinnigh
1225,werfen::V,шуа́ш,caith
1226,werfen::V,кышка́ш,caith
1227,fangen::V,куча́ш,ceap
1228,packen::V,руалта́ш,beir ar
1229,verstecken::V,тоя́ш,folaigh
1230,verstecken::V,тоя́ш,cuir i bhfolach
1231,teilen::V,пӧла́ш,roinn
1232,schicken::V,колта́ш,seol
1233,bringen::V,конда́ш,beir
1234,bringen::V,конда́ш,tabhair
1235,hinzufügen::V,ешара́ш,cuir le
1236,bekommen::V,нала́ш,faigh
1237,erhalten::V,нала́ш,faigh
1238,nehmen::V,нала́ш,tóg
1239,nehmen::V,нала́ш,glac
1240,wählen::V,сайла́ш,pioc
1241,wählen::V,сайла́ш,roghnaigh
1242,auswählen::V,таҥгла́ш,roghnaigh
1243,bewahren::V,сакла́ш,caomhnaigh
1244,behindern::V,чаракла́ш,cuir bac ar
1245,verderben::V,пужа́ш,mill
1246,beschädigen::V,пужа́ш,loit
1247,beschädigen::V,пужа́ш,déan damáiste do
1248,zerbrechen::V,пудырта́ш,bris
1249,zerreißen::V,кӱрла́ш,stiall
1250,zerstören::V,шалата́ш,mill
1251,zerstören::V,шалата́ш,scrios
1252,verbrennen::V,йӱлата́ш,las
1253,verbrennen::V,йӱлата́ш,dóigh
1254,geben::V,пуа́ш,tabhair
1255,reichen::V,пуа́ш,sín
1256,reichen::V,пуа́ш,cuir
1257,schenken::V,пӧлекла́ш,bronn
1258,schenken::V,пӧлекла́ш,tabhair
1259,versprechen::V,сӧра́ш,geall
1260,wünschen::V,тылана́ш,guigh
1261,loben::V,мокта́ш,mol
1262,küssen::V,шупшала́ш,póg
1263,wiegen::V,рӱпша́ш,bog
1264,wiegen::V,рӱпша́ш,luasc
1265,zudecken::V,леведа́ш,clúdaigh
1266,wecken::V,помыжалтара́ш,dúisigh
1267,zeigen::V,ончыкта́ш,taispeáin
1268,führen::V,вӱда́ш,treoraigh
1269,lehren::V,туныкта́ш,múin
1270,lehren::V,туныкта́ш,teagasc
1271,unterrichten::V,туныкта́ш,múin
1272,unterrichten::V,туныкта́ш,teagasc
1273,aufziehen::V,орышта́ш,tóg
1274,leiten::V,вӱда́ш,tá i gceannas ar
1275,leiten::V,вуйлата́ш,tá i gceannas ar
1276,antreiben::V,поктыла́ш,gríosaigh
1277,lassen::V,-та́ш,cuir ag
1278,einladen::V,ӱжа́ш,cuir cuireadh ar
1279,vereinigen::V,иктешла́ш,aontaigh
1280,besuchen::V,то́лын кая́ш,tabhair cuairt ar
1281,treffen::V,вашлия́ш,cas ar
1282,treffen::V,вашлия́ш,buail le
1283,sich versammeln::V,погына́ш,bailigh
1284,sich versammeln::V,погына́ш,cruinnigh
1285,sich versammeln::V,чумырга́ш,bailigh
1286,sich versammeln::V,чумырга́ш,cruinnigh
1287,spielen::V,мода́ш,imir
1288,spielen::V,мода́ш,tá ag spraoi
1289,singen::V,мура́ш,can
1290,tanzen::V,кушта́ш,rinc
1291,tanzen::V,кушта́ш,damhsaigh
1292,sich trennen::V,ойырла́ш,scar
1293,verlassen::V,кудалта́ш,fág
1294,retten::V,утара́ш,tarrtháil
1295,bewachen::V,орола́ш,cosain
1296,bewachen::V,орола́ш,gardáil
1297,schützen::V,арала́ш,cosain
1298,verteidigen::V,арала́ш,cosain
1299,sich schlagen::V,кредала́ш,tá ag bruíon
1300,schießen::V,лӱя́ш,caith
1301,schießen::V,лӱя́ш,scaoil
1302,siegen::V,сеҥа́ш,bain
1303,siegen::V,сеҥа́ш,buaigh
1304,ärgern::V,сырыкта́ш,cuir isteach ar
1305,schlagen::V,пера́ш,buail
1306,treten::V,тошка́ш,ciceáil
1307,stechen::V,кера́ш,sáigh
1308,stoßen::V,шӱкала́ш,brúigh
1309,stoßen::V,шӱкала́ш,soncáil
1310,stehlen::V,шолышта́ш,goid
1311,stören::V,мешая́ш,cuir isteach ar
1312,belästigen::V,толаштара́ш,cuir as do
1313,verbergen::V,шылта́ш,ceil
1314,täuschen::V,ондала́ш,cuir dallamullóg ar
1315,betrügen::V,ондала́ш,déan calaois ar
1316,töten::V,пушта́ш,maraigh
1317,wohnen::V,ила́ш,cuir faoi
1318,wohnen::V,ила́ш,tá ina chónaí
1319,arbeiten::V,пашалана́ш,oibrigh
1320,arbeiten::V,паша́м ышта́ш,oibrigh
1321,sammeln::V,пога́ш,bailigh
1322,sammeln::V,пога́ш,cruinnigh
1323,pflücken::V,кӱра́ш,pioc
1324,jagen::V,сонарла́ш,seilg
1325,fischen::V,кол куча́ш,iasc
1326,fassen::V,куча́ш,beir ar
1327,hüten::V,кӱта́ш,aoirigh
1328,treiben::V,покта́ш,seol
1329,treiben::V,покта́ш,tiomáin
1330,anbinden::V,йолышта́ш,ceangail
1331,füttern::V,пукша́ш,cothaigh
1332,füttern::V,пукша́ш,beathaigh
1333,melken::V,лӱшта́ш,bligh
1334,melken::V,лӱшта́ш,crúigh
1335,hacken::V,руа́ш,gearr
1336,gießen::V,шава́ш,uiscigh
1337,reifen::V,кӱа́ш,aibigh
1338,zubereiten::V,ямдыла́ш,cócaráil
1339,kochen::V,шолта́ш,bruith
1340,kochen::V,шолта́ш,beirigh
1341,backen::V,кӱкташ,bácáil
1342,braten::V,пуштыла́ш,róst
1343,braten::V,пуштыла́ш,frioch
1344,braten::V,жаритла́ш,róst
1345,braten::V,жаритла́ш,frioch
1346,umrühren::V,луга́ш,measc
1347,stricken::V,пида́ш,cniotáil
1348,nähen::V,урга́ш,fuaigh
1349,färben::V,чиялта́ш,dathaigh
1350,reinigen::V,эрыкта́ш,glan
1351,waschen::V,мушка́ш,nigh
1352,abwischen::V,ӱшта́ш,glan
1353,spülen::V,шӱалта́ш,sruthlaigh
1354,fegen::V,ӱшта́ш,scuab
1355,kehren::V,ӱшта́ш,scuab
1356,baden::V,йӱштыла́ш,folc
1357,sich waschen::V,мушкылта́ш,nigh é féin
1358,ausziehen::V,кудаша́ш,bain de
1359,anziehen::V,чия́ш,cuir ar
1360,sich anziehen::V,чия́ш,gléas é féin
1361,kämmen::V,шера́ш,cíor
1362,schmücken::V,тӱзата́ш,maisigh
1363,schmücken::V,чеверта́ш,maisigh
1364,sagen::V,ойла́ш,abair
1365,sagen::V,каласа́ш,abair
1366,sprechen::V,кутыра́ш,labhair
1367,reden::V,мутлана́ш,caintigh
1368,sich unterhalten::V,кутыра́ш,caintigh
1369,sich unterhalten::V,кутыра́ш,tá ag comhrá
1370,fragen::V,йода́ш,fiafraigh
1371,fragen::V,йода́ш,cuir ceist
1372,bitten::V,йода́ш,iarr
1373,erzählen::V,ойла́ш,inis
1374,erzählen::V,ойла́ш,eachtraigh
1375,mitteilen::V,увертара́ш,aithris
1376,mitteilen::V,увертара́ш,cuir in iúl
1377,nennen::V,лӱмда́ш,ainmnigh
1378,rufen::V,ӱжа́ш,glaoigh
1379,prahlen::V,моктана́ш,maígh
1380,übersetzen::V,кусара́ш,aistrigh
1381,denken::V,шона́ш,síl
1382,denken::V,шона́ш,ceap
1383,glauben::V,ӱшана́ш,creid
1384,bemerken::V,шижа́ш,tabhair faoi deara
1385,erkennen::V,пала́ш,aithin
1386,begreifen::V,ыҥла́ш,tuig
1387,verstehen::V,умыла́ш,tuig
1388,lernen::V,тунема́ш,foghlaim
1389,wissen::V,шинча́ш,tá a fhios ag
