,Concept_ID,mn,ku
796,zusammen::ADV,цуг,tev
797,zusammen::ADV,цуг,bi hev re
798,zusammen::ADV,хамт,tev
799,zusammen::ADV,хамт,bi hev re
800,lange::ADV,удаан,dirêj
801,plötzlich::ADV,гэнэт,ji nişkave
802,sofort::ADV,дороо,yekser
803,später::ADV,дараа,paşiyê
804,jetzt::ADV,өнөө,nuha
805,heute::ADV,өнөө,îro
806,heute::ADV,өнөөдөр,îro
807,morgen::ADV,маргааш,sibeh
808,morgen::ADV,маргаадар,sibeh
809,bald::ADV,түргэн,nêzîk
810,bald::ADV,удахгүй,nêzîk
811,dann::ADV,хожим,paşê
812,dann::ADV,тэгээд,paşê
813,gestern::ADV,өчигдөр,do
814,einst::ADV,нэг,jar ke
815,damals::ADV,тэгэхэд,hîngî
816,danach::ADV,тэгээд,piştra
817,danach::ADV,дараа нь,piştra
818,vorher::ADV,урьд,pîşî
819,zuerst::ADV,анх,bere
820,zuerst::ADV,эхлээд,bere
821,einmal::ADV,нэг удаа,çarik
822,manchmal::ADV,хааяа,çarna
823,manchmal::ADV,заримдаа,çarna
824,oft::ADV,олонтоо,gelek çaran
825,immer::ADV,байнга,daîm
826,niemals::ADV,хэзээ ч,tu çar
827,niemals::ADV,хэдийд ч,tu çar
828,hier::ADV,энд,li vir
829,hierhin::ADV,нааш,vir
830,von hier::ADV,эндээс,ji vir
831,dort::ADV,тэнд,li wê derê
832,dorthin::ADV,тийш,wêda
833,geradeaus::ADV,шулуун,rastê rast
834,vorwärts::ADV,урагшаа,ber bi pêş
835,rückwärts::ADV,буцаан,paşpê
836,rückwärts::ADV,сөөргөө,paşpê
837,zurück::ADV,буцаж,paşdo
838,zurück::ADV,буцаж,paşvê
839,zurück::ADV,гэдрэг,paşdo
840,zurück::ADV,гэдрэг,paşvê
841,unten::ADV,дор,jêrî
842,hinab::ADV,уруу,berjêr
843,oben::ADV,дээр,banî
844,hinauf::ADV,өөд,banî
845,hinauf::ADV,дээш,banî
846,überall::ADV,хааяагүй,li her derê
847,überall::ADV,энд тэндгүй,li her derê
848,nicht::ADV,эс,ne
849,nicht::ADV,эс,nîn
850,nicht::ADV,эс,tine
851,nicht::ADV,-гүй,ne
852,nicht::ADV,-гүй,nîn
853,nicht::ADV,-гүй,tine
854,ein wenig::ADV,жаахан,hebkî
855,kaum::ADV,арай,tema
856,kaum::ADV,арай,himangi
857,kaum::ADV,арай гэж,tema
858,kaum::ADV,арай гэж,himangi
859,sehr::ADV,тун,gelek
860,so::ADV,тэгж,weha
861,so::ADV,ингээд,weha
862,noch::ADV,дахин,hêj
863,noch::ADV,дахин,dîsa
864,noch::ADV,дахиад,hêj
865,noch::ADV,дахиад,dîsa
866,nur::ADV,зөвхөн,tenê
867,nur::ADV,зөвхөн,bes
868,nur::ADV,гагцхүү,tenê
869,nur::ADV,гагцхүү,bes
870,schon::ADV,нэгэнт,hew
871,wieder::ADV,дахин,jar din
872,wieder::ADV,дахин,dîsa
873,wieder::ADV,дахиад,jar din
874,wieder::ADV,дахиад,dîsa
875,vergebens::ADV,хий,deya çun
876,vergebens::ADV,хий,îfleh bûn
877,vor::PRP,өмнө,li ber
878,hinter::PRP,ард,li pişt
879,unter::PRP,доор,li bin
880,durch::PRP,дундуур,kura
881,neben::PRP,хажууд,li ba
882,zwischen::PRP,завсар,nabeyne
883,zwischen::PRP,завсар,di nav...da
884,zwischen::PRP,хооронд,nabeyne
885,zwischen::PRP,хооронд,di nav...da
886,wegen::PRP,төлөө,ji bo
887,wegen::PRP,төлөө,ji ber
888,wegen::PRP,дээрээс,ji bo
889,wegen::PRP,дээрээс,ji ber
890,dies::PRN,энэ,ev
891,das::PRN,тэр,ev
892,alles::PRN,цөм,hemû
893,alles::PRN,бүгд,hemû
894,ich::PRN,би,ez
895,du::PRN,чи,tu
896,er::PRN,тэр,wî
897,er::PRN,тэр хүн,wî
898,wir::PRN,бид,êm
899,ihr::PRN,та нар,hûn
900,sie::PRN,тэд,we
901,was::FPRN,юу,çi
902,wer::FPRN,хэн,ki
903,wo::FADV,хаа,li ku dere
904,wo::FADV,хаана,li ku dere
905,wohin::FADV,хааш,li ku dere
906,wohin::FADV,хаана,li ku dere
907,wie::FADV,яаж,çawa
908,wie::FADV,хэрхэн,çawa
909,warum::FADV,юунд,çima
910,warum::FADV,яагаад,çima
911,wieviel::FNUM,хэдий,çend
912,wieviel::FNUM,хэд,çend
913,eins::NUM,нэг,yek
914,zwei::NUM,хоёр,didu
915,drei::NUM,гурав,sisê
916,vier::NUM,дөрөв,çar
917,fünf::NUM,тав,penç
918,sechs::NUM,зургаа,şeş
919,sieben::NUM,долоо,heft
920,acht::NUM,найм,heşt
921,neun::NUM,ес,neh
922,zehn::NUM,арав,deh
923,elf::NUM,арван нэг,yazdeh
924,zwölf::NUM,арван хоёр,diwazdeh
925,zwanzig::NUM,хорь,bîst
926,dreißig::NUM,гуч,sih
927,vierzig::NUM,дөч,çil
928,fünfzig::NUM,тавь,pençi
929,sechzig::NUM,жар,şêst
930,siebzig::NUM,дал,heftê
931,achtzig::NUM,ная,heştê
932,neunzig::NUM,ер,nod
933,hundert::NUM,зуу,sêd
934,tausend::NUM,мянга,hezar
935,und::CNJ,ч,û
936,und::CNJ,болон,û
937,oder::CNJ,буюу,an
938,oder::CNJ,буюу,yan
939,stehen::V,зогсох,sekinîn
940,sitzen::V,суух,rûniştin
941,liegen::V,хэвтэх,paldan
942,hängen::V,өлгөөтэй байх,darve kirin
943,hängen::V,дүүжлээтэй байх,darve kirin
944,werden::V,болох,bûn
945,passieren::V,тохиох,hatin holê
946,passieren::V,тохиох,hatin serê kesî
947,beginnen::V,эхлэх,li dest pêkirin
948,enden::V,дүүрэх,xalas bû
949,wechseln::V,хувирах,guherandin
950,wechseln::V,хувирах,dêgiş kirin
951,aufgehen[Sonne]::V,мандах,hilatin
952,untergehen[Sonne]::V,жаргах,çun ava
953,scheinen[Sonne]::V,гэрэлтэх,şewk de
954,donnern::V,дуугарах,gire-gir
955,wehen::V,салхилах,ba le de
956,wehen::V,хөөрөгдөх,ba le de
957,strömen::V,гүйх,xwe girtin
958,strömen::V,урсах,xwe girtin
959,fließen::V,урсах,herikîn
960,sich drehen::V,эргэлдэх,xwe zivirandin
961,schwanken::V,хэлбэлзэх,hejandin
962,schwingen::V,ганхах,libakirin
963,schwingen::V,хэлбэлзэх,libakirin
964,fallen::V,унах,ketin
965,brennen::V,шатах,şewitîn
966,rauchen::V,баагих,kişandin
967,regnen::V,бороо орно,bahran tê
968,gefrieren::V,хөлдөх,qefilandin
969,tauen::V,хайлах,helandin
970,schmelzen::V,уярах,helandin
971,trocknen::V,хатах,zuwabûn
972,sieden::V,буцлах,kelîn
973,sieden::V,даргилах,kelîn
974,faulen::V,үжрэх,xerabûn
975,faulen::V,өмхийрөх,xerabûn
976,verfaulen::V,бээх,xerabûn
977,verfaulen::V,өгрөх,xerabûn
978,reißen::V,цуурах,jêkirin
979,versinken::V,живэх,xerq bûn
980,vergehen::V,нөгчих,derbas bûn
981,vergehen::V,өнгөрөх,derbas bûn
982,erscheinen::V,гарах,peyda bûn
983,erscheinen::V,бултайх,peyda bûn
984,verschwinden::V,далд орох,wendabûn
985,verschwinden::V,алга болох,wendabûn
986,sinken::V,татрах,noq bûn
987,sinken::V,доошлох,noq bûn
988,abnehmen::V,багасах,kêm bûn
989,abnehmen::V,хорогдох,kêm bûn
990,zunehmen::V,ихсэх,qelew bûn
991,steigen::V,нэмэгдэх,hildan
992,wachsen::V,өсөх,mezin bûn
993,wachsen::V,ургах,mezin bûn
994,glänzen::V,гилгэнэх,biriqîn
995,glänzen::V,гилбэгнэх,biriqîn
996,funkeln::V,гялжах,çikisîn
997,funkeln::V,гялалзах,çikisîn
998,lärmen::V,шуугих,guşîn
999,läuten::V,цохих,lê de
1000,klingeln::V,хонхдох,sîl dan
1001,klingeln::V,хонхдох,ringerin
1002,klingeln::V,дуугарах,sîl dan
1003,klingeln::V,дуугарах,ringerin
1004,klirren::V,хангир жингэр хийх,zingzing hat
1005,brausen::V,бургилах,guşîn
1006,rauschen::V,сэржигнэх,guşîn
1007,klingen::V,хангинах,deng pe ketin
1008,bellen::V,хуцах,kewtîn
1009,heulen::V,улих,ûrîn
1010,blasen::V,үлзэх,puf kirin
1011,pfeifen::V,исгэрэх,fîkandin
1012,schreien::V,хашгирах,qîrîn
1013,stöhnen::V,ёолох,nalîn
1014,stöhnen::V,гэнгэнэх,nalîn
1015,zittern::V,дагжих,hejîn
1016,leben::V,амьдрах,jihîn
1017,geboren werden::V,төрөх,hatin dinyê
1018,geboren werden::V,төрөх,bûn
1019,atmen::V,амьсгалах,hilmijîn
1020,trinken::V,уух,vexwarin
1021,essen::V,идэх,xwarin
1022,schlucken::V,залгих,daqulbandin
1023,müde werden::V,ядрах,betilîln
1024,müde werden::V,ядрах,qerimîn
1025,einschlafen::V,унтчих,razan
1026,schlafen::V,унтах,razan
1027,schlafen::V,унтах,razandin
1028,aufwachen::V,сэрэх,şiyarbûn
1029,aufstehen::V,босох,rabûn
1030,sich erholen::V,амрах,baş bûn
1031,krank werden::V,өвдөж эхлэх,nexweş kêt
1032,krank sein::V,өвдөх,nexweş bû
1033,schmerzen::V,өвдөх,êşandin
1034,schmerzen::V,шархирах,êşandin
1035,husten::V,ханиах,kuxin
1036,genesen::V,засрах,baş bûn
1037,sterben::V,үхэх,mirin
1038,sterben::V,нас барах,mirin
1039,umkommen::V,үхэх,mirin
1040,sich bewegen::V,хөдлөх,leqîn
1041,sich rühren::V,хөдлөх,leqîn
1042,sich erheben::V,босох,rabûn
1043,sich setzen::V,суух,runiştin
1044,hinfallen::V,ойчих,kêtin
1045,laufen::V,явган явах,meşîn
1046,schreiten::V,алхах,meşkirin
1047,spazierengehen::V,зугаалах,gerandin
1048,eilen::V,хурдлах,lezandin
1049,sich beeilen::V,яарах,zûkirin
1050,sich beeilen::V,шамдах,zûkirin
1051,sausen::V,давхих,fîzîn
1052,rennen::V,гүйх,baz dan
1053,springen::V,харайх,hilpekîn
1054,springen::V,дэвхрэх,hilpekîn
1055,klettern::V,авирах,hilperikîn
1056,schaukeln::V,ганхалзах,lorandin
1057,kriechen::V,мөлхөх,xuşandin
1058,schwimmen::V,сэлэх,avjenîn
1059,tauchen::V,шунгах,qutxuyardin
1060,tauchen::V,шунгах,noqîn
1061,rudern::V,сэлүүрдэх,qaîq ajotin
1062,fahren::V,явах,ajotin
1063,fliegen::V,нисэх,firîn
1064,gehen::V,явах,çûn
1065,weggehen::V,явах,çûn
1066,abfahren::V,одох,çûyin
1067,abfahren::V,хөдлөх,çûyin
1068,anhalten::V,зогсох,rawestîn
1069,hineingehen::V,орох,ketin hundir
1070,eintreten::V,орох,têketin
1071,kommen::V,ирэх,hatin
1072,ankommen::V,хүрэх,gihan
1073,ankommen::V,хүрэх,gihîştin
1074,zurückkommen::V,харих,vegerandin
1075,zurückkommen::V,буцаж ирэх,vegerandin
1076,bleiben::V,үлдэх,sekinîn
1077,warten::V,хүлээх,payîn
1078,erwarten::V,хүлээх,payîn
1079,suchen::V,эрэх,lêgerîn
1080,suchen::V,бэдрэх,lêgerîn
1081,finden::V,олох,peyda kirin
1082,versuchen::V,оролдох,çeribandin
1083,vorbereiten::V,бэлтгэх,amade kirin
1084,lieben::V,янаглах,hez kirin
1085,mögen::V,таалах,dil kirin
1086,lachen::V,инээх,kenîn
1087,rühren::V,сэтгэл уяруулах,hêjan
1088,weinen::V,уйлах,girîn
1089,schimpfen::V,хараах,pevçûn
1090,sich ärgern::V,уурлах,enirîn
1091,sich fürchten::V,айх,tirsîn
1092,fürchten::V,айх,tirsin
1093,fliehen::V,зугтах,bazdan
1094,fliehen::V,гүйж очих,bazdan
1095,flüchten::V,оргох,revîn
1096,sehen::V,үзэх,dîtin
1097,anschauen::V,харах,sêr kirin
1098,ansehen::V,харах,hesibandin
1099,hören::V,дуулах,guhdar jirin
1100,zuhören::V,чагнах,guhdarî kirin
1101,probieren::V,амсаж үзэх,tehm kirin
1102,riechen::V,үнэрлэх,bihn kirin
1103,fühlen::V,мэдрэх,hîs kirin
1104,scheinen::V,шиг үзэгдэх,xoyer kir
1105,zu sehen sein::V,үзэгдэх,diyar bûn
1106,zu sehen sein::V,харагдах,diyar bûn
1107,vernehmen::V,дуулах,bihîstin
1108,frieren::V,даарах,qerişîn
1109,tun::V,хийх,kirin
1110,tun::V,үйлдэх,kirin
1111,können::V,болох,karin
1112,wollen::V,хүсэх,xwestîn
1113,anfangen::V,эхлэх,dest pêkirin
1114,beenden::V,дуусгах,xelas kirin
1115,aufhören::V,болих,xelas kirin
1116,aufhören::V,зогсох,xelas kirin
1117,gelingen::V,бүтэх,çe bûn
1118,geraten::V,илрэх,qewîmîn
1119,öffnen::V,нээх,vekirin
1120,öffnen::V,тайлах,vekirin
1121,schließen::V,хаах,girtin
1122,stellen::V,тавих,danîn
1123,stellen::V,босгох,danîn
1124,setzen::V,суулгах,rûniştin
1125,legen::V,хийх,danîn
1126,legen::V,хийх,razandin
1127,legen::V,тавих,danîn
1128,legen::V,тавих,razandin
1129,berühren::V,шүргэх,lêketin
1130,verbinden::V,залгах,anîn pê
1131,bedecken::V,бүрэх,sergirtin
1132,aufhängen::V,өлгөх,aliqandin
1133,aufhängen::V,дүүжлэх,aliqandin
1134,anzünden::V,асаах,pêxistin
1135,anzünden::V,ноцоох,pêxistin
1136,aufheben::V,өргөх,hildan
1137,zurücklassen::V,орхих,hiştin
1138,zurücklassen::V,орхих,vehiştin
1139,zurücklassen::V,үлдээх,hiştin
1140,zurücklassen::V,үлдээх,vehiştin
1141,verlieren::V,гээх,wendakirin
1142,fallen lassen::V,унагах,xistin bixe
1143,fallen lassen::V,унагах,xistin
1144,machen::V,хийх,kirin
1145,machen::V,хийх,çêkirin
1146,machen::V,гаргах,kirin
1147,machen::V,гаргах,çêkirin
1148,herstellen::V,бүтээх,çê kirin
1149,herstellen::V,бүтээх,peyda kirin
1150,bauen::V,барих,lêkirin
1151,reparieren::V,засах,veherînerîn
1152,reparieren::V,сэлбэх,veherînerîn
1153,verbessern::V,засах,sererastkirin
1154,verbessern::V,сайжруулах,sererastkirin
1155,ändern::V,өөрчлөх,degiş kirin
1156,graben::V,малтах,kolandin
1157,beugen::V,бөгтийлгөх,tewîn
1158,beugen::V,бөгтийлгөх,xwar kirin
1159,biegen::V,матах,tewandin
1160,biegen::V,матах,xwarkirin
1161,biegen::V,муруйлгах,tewandin
1162,biegen::V,муруйлгах,xwarkirin
1163,drehen::V,эргүүлэх,fitilandin
1164,wenden::V,эргүүлэх,zivîrin
1165,umdrehen::V,хөрвүүлэх,vegerandin
1166,heben::V,өргөх,hildan
1167,hochheben::V,өргөх,hildan
1168,ergreifen::V,атгах,dest avêtin
1169,halten::V,барих,hîştin
1170,halten::V,барих,sekinîn
1171,drücken::V,дарах,pêl kirin
1172,schieben::V,түлхэх,damdan
1173,kratzen::V,хусах,xurandin
1174,kratzen::V,маажих,xurandin
1175,lecken::V,долоох,alastin
1176,beißen::V,зуух,gez kirin
1177,beißen::V,хазах,gez kirin
1178,abreißen::V,таслах,hilşandin
1179,abschneiden::V,тайрах,jêkirin
1180,binden::V,боох,girêdan
1181,binden::V,хүлэх,girêdan
1182,stecken::V,шаах,têxistin
1183,stecken::V,шигтгэх,têxistin
1184,brechen::V,хугалах,şikandin
1185,klopfen::V,цохих,kutandin
1186,klopfen::V,тогших,kutandin
1187,hauen::V,дэлдэх,li dan
1188,kleben::V,наах,zeliqîn
1189,kleben::V,наах,şirêz kirin
1190,reiben::V,нухах,firikandin
1191,reiben::V,нидчих,firikandin
1192,streichen::V,нялах,bax dan
1193,streichen::V,түрхэх,bax dan
1194,schleifen::V,билүүдэх,çarkirin
1195,schleifen::V,гуранздах,çarkirin
1196,schneiden::V,огтлох,jêkirin
1197,rütteln::V,холхнулах,hejandin
1198,schütteln::V,сэгсрэх,daweşîn
1199,schwenken::V,дэвэх,têwdan
1200,schwenken::V,даллах,têwdan
1201,schütten::V,цутгах,rijandin
1202,schütten::V,аягалах,rijandin
1203,füllen::V,дүүргэх,dagirtin
1204,einwickeln::V,боох,pêçandin
1205,einwickeln::V,ороох,pêçandin
1206,tragen::V,авчрах,kişandin
1207,tragen::V,авчрах,rajtin
1208,schleppen::V,чирэх,kişandin
1209,ziehen::V,татах,kişandin
1210,aufbewahren::V,хадгалах,hilandin
1211,werfen::V,хаях,avêtin
1212,werfen::V,шидэх,avêtin
1213,fangen::V,барих,sem kirin
1214,fangen::V,барих,girtin
1215,packen::V,шүүрэх,pê girtin
1216,verstecken::V,нуух,hîlanin
1217,teilen::V,хуваах,parvekirin
1218,schicken::V,илгээх,şandin
1219,schicken::V,явуулах,şandin
1220,bringen::V,авчрах,anîn
1221,bringen::V,авчрах,birin
1222,bringen::V,аваачих,anîn
1223,bringen::V,аваачих,birin
1224,hinzufügen::V,нэмэх,dan ser
1225,hinzufügen::V,нэмэх,li tiştekî zêde kirin
1226,bekommen::V,хүлээн авах,standin
1227,erhalten::V,хүлээн авах,standin
1228,nehmen::V,авах,girtin
1229,wählen::V,сонгох,ray dan
1230,auswählen::V,шилэх,bijartin
1231,bewahren::V,гамнах,rê li ber girtin
1232,bewahren::V,гамнах,lê xwedî derketin
1233,behindern::V,саад хийх,bara wi
1234,behindern::V,тотгор болох,bara wi
1235,verderben::V,эвдэх,heram bûn
1236,beschädigen::V,гэмтээх,xerab kirin
1237,zerbrechen::V,хагалах,şikênandin
1238,zerbrechen::V,хагалах,perçe kirin
1239,zerbrechen::V,хага цохих,şikênandin
1240,zerbrechen::V,хага цохих,perçe kirin
1241,zerreißen::V,урах,qelişandin
1242,zerstören::V,эвдэх,hilşandin
1243,zerstören::V,сүйтгэх,hilşandin
1244,verbrennen::V,шатаах,şewitandin
1245,geben::V,өгөх,dan
1246,geben::V,өгөх,dayin
1247,reichen::V,өгөх,besbûn
1248,reichen::V,өгөх,têrkirin
1249,reichen::V,дамжуулах,besbûn
1250,reichen::V,дамжуулах,têrkirin
1251,schenken::V,бэлэглэх,diyarî kirin
1252,versprechen::V,амлах,soz dan
1253,wünschen::V,ерөөх,dil kirin
1254,loben::V,магтах,pesinandin
1255,loben::V,сайшаах,pesinandin
1256,küssen::V,озох,maçkirin
1257,küssen::V,үнсэх,maçkirin
1258,wiegen::V,бүүвэйлэх,lorandin
1259,wiegen::V,бүүвэйлэх,wezinandin
1260,zudecken::V,хучих,nixumandin
1261,zudecken::V,бүтээх,nixumandin
1262,wecken::V,сэрээх,bixwe hesandin
1263,zeigen::V,үзүүлэх,şanîdan
1264,führen::V,хөтлөх,raber kirin
1265,lehren::V,заах,hîn kirin
1266,unterrichten::V,сургах,ders dan
1267,aufziehen::V,өсгөх,mesinkirin
1268,aufziehen::V,хүмүүжүүлэх,mesinkirin
1269,leiten::V,удирдах,rêberî kirin
1270,antreiben::V,шамдуулах,bezandin
1271,lassen::V,-уулах,berdan
1272,lassen::V,-уулах,hiştin
1273,einladen::V,залах,dawet kirin
1274,vereinigen::V,нэгтгэх,bi yek kirin
1275,vereinigen::V,хамтруулах,bi yek kirin
1276,besuchen::V,зочлох,mêvan bûn
1277,treffen::V,учрах,rast hatin
1278,treffen::V,дайралдах,rast hatin
1279,sich versammeln::V,хуралдах,li hev çivîn
1280,spielen::V,наадах,listin
1281,singen::V,дуулах,stran
1282,tanzen::V,бүжиглэх,reqisîn
1283,sich trennen::V,салах,hew berdan
1284,verlassen::V,хаях,tanê hişt
1285,verlassen::V,хаях,bêkes
1286,retten::V,гэтэлгэх,rihakirin
1287,bewachen::V,сахих,raçavkirin
1288,schützen::V,хамгаалах,hemet kirin
1289,verteidigen::V,хамгаалах,paraztin
1290,sich schlagen::V,зодолдох,li hev bezîn
1291,schießen::V,харвах,agir kirin
1292,schießen::V,буу буудах,agir kirin
1293,siegen::V,ялах,biser ketin
1294,ärgern::V,уурлуулах,xeyirandin
1295,ärgern::V,уур хүргэх,xeyirandin
1296,schlagen::V,цохих,lêdan
1297,schlagen::V,цохих,lêxistin
1298,treten::V,өшиглөх,têlekirin
1299,stechen::V,хатгах,têrekirin
1300,stoßen::V,ёврох,lêketin
1301,stoßen::V,нудрах,lêketin
1302,stehlen::V,хулгайлах,dizîn
1303,stehlen::V,хулгайлах,dizî birin
1304,stören::V,саад болох,aciz kirin
1305,belästigen::V,зовоох,li tela yeki ketin
1306,belästigen::V,амраахгүй байх,li tela yeki ketin
1307,verbergen::V,нуух,veşartin
1308,verbergen::V,нуух,kemîndanîn
1309,verbergen::V,далдлах,veşartin
1310,verbergen::V,далдлах,kemîndanîn
1311,täuschen::V,мэхлэх,xapandin
1312,täuschen::V,мэхлэх,lê zexeli kirin
1313,betrügen::V,хуурах,xapandin
1314,töten::V,алах,kûştin
1315,wohnen::V,суух,rûniştin
1316,wohnen::V,амьдрах,rûniştin
1317,arbeiten::V,ажиллах,kar kirin
1318,arbeiten::V,ажиллах,şêxulin
1319,arbeiten::V,хөдөлмөрлөх,kar kirin
1320,arbeiten::V,хөдөлмөрлөх,şêxulin
1321,sammeln::V,түүх,komkirin
1322,sammeln::V,хураах,komkirin
1323,pflücken::V,түүх,çinîn
1324,jagen::V,агнах,nêçîr kirin
1325,jagen::V,гөрөөлөх,nêçîr kirin
1326,fischen::V,загасчлах,masî girtin
1327,fischen::V,загас барих,masî girtin
1328,fassen::V,барих,pê girtin
1329,fassen::V,барих,sêm kirin
1330,hüten::V,маллах,hei jê man
1331,hüten::V,хариулах,hei jê man
1332,treiben::V,туух,bêherandin
1333,anbinden::V,уях,tewilandin
1334,füttern::V,тэжээх,xwarine dan lê
1335,melken::V,саах,dotin
1336,hacken::V,цавчих,kolandin
1337,gießen::V,услах,av dan
1338,reifen::V,боловсрох,kemilîn
1339,zubereiten::V,бэлдэх,çe kirin
1340,kochen::V,чанах,xwarin çe kirin
1341,kochen::V,чанах,kelandin
1342,backen::V,жигнэх,pijandin
1343,braten::V,шарах,qelandin
1344,braten::V,шарах,sor kirin
1345,braten::V,хайрах,qelandin
1346,braten::V,хайрах,sor kirin
1347,umrühren::V,хутгах,têvdan
1348,stricken::V,нэхэх,hûnan
1349,stricken::V,сүлжих,hûnan
1350,nähen::V,оёх,kêl kirin
1351,färben::V,будах,boyax kirin
1352,reinigen::V,арилгах,paqijkirin
1353,reinigen::V,цэвэрлэх,paqijkirin
1354,waschen::V,угаах,şuştin
1355,abwischen::V,арчих,pakîj kirin
1356,spülen::V,зайлах,şuştin
1357,fegen::V,хамах,maliştin
1358,fegen::V,шүүрдэх,maliştin
1359,kehren::V,шүүрдэх,maliştin
1360,kehren::V,туужуудах,maliştin
1361,baden::V,усанд орох,serîşûştin
1362,sich waschen::V,биеэ угаах,serîşûştin
1363,ausziehen::V,тайлах,jê kirin
1364,anziehen::V,өмсөх,pê kirin
1365,sich anziehen::V,хувцаслах,xwe kirin
1366,kämmen::V,самнах,şeh kirin
1367,schmücken::V,гоёх,xemilandin
1368,schmücken::V,чимэх,xemilandin
1369,sagen::V,гэх,gotin
1370,sagen::V,гэх,peyivîn
1371,sagen::V,хэлэх,gotin
1372,sagen::V,хэлэх,peyivîn
1373,sprechen::V,ярих,peyivîn
1374,sprechen::V,өгүүлэх,peyivîn
1375,reden::V,хэлэх,axaftin
1376,reden::V,хөөрөлдөх,axaftin
1377,sich unterhalten::V,ярилцах,hev biştaxilin
1378,fragen::V,асуух,pirsîn
1379,fragen::V,асуух,pirs kirin
1380,bitten::V,гуйх,tika kirin
1381,erzählen::V,өгүүлэх,behs kirin
1382,mitteilen::V,дуулгах,vegotin
1383,mitteilen::V,мэдээлэх,vegotin
1384,nennen::V,нэрлэх,bi nav kirin
1385,rufen::V,дуудах,bakirin
1386,prahlen::V,бардах,pesnê xwe dan
1387,prahlen::V,сайрхах,pesnê xwe dan
1388,übersetzen::V,орчуулах,qulibandin
1389,übersetzen::V,орчуулах,derbas kirin
1390,denken::V,санах,fikirîn
1391,glauben::V,итгэх,bawer bûn
1392,bemerken::V,ажих,bala xwe dan
1393,bemerken::V,ажих,çac lê ketin
1394,bemerken::V,ажиглах,bala xwe dan
1395,bemerken::V,ажиглах,çac lê ketin
1396,erkennen::V,таних,pêhesîn
1397,begreifen::V,ойлгох,fêmkirin
1398,verstehen::V,мэдэж авах,fêmkirin
1399,lernen::V,сурах,halmandin
1400,lernen::V,сурах,fêrbun
1401,wissen::V,мэдэх,zanîn
1402,sich erinnern an::V,дурсах,bir bûn
1403,vergessen::V,мартах,ji bir kirin
1404,messen::V,хэмжих,pê kanîn
1405,zählen::V,тоолох,hejmardin
1406,rechnen::V,тооцоох,hesibandin
1407,lesen::V,унших,xwendin
1408,malen::V,зурах,rengandin
1409,malen::V,зурах,boyax kirin
1410,zeichnen::V,дүрслэн бичих,işaret kirin
1411,schreiben::V,бичих,nivîsandin
1412,besitzen::V,эзэмших,hebûn
1413,kaufen::V,худалдан авах,kirîn
1414,verkaufen::V,худалдах,firotin
1415,bezahlen::V,төлөх,pere dan
1416,zahlen::V,төлөх,pere dan
1417,zahlen::V,төлөх,dayin
1418,beherrschen::V,эзэмших,zebt kirin
1419,beherrschen::V,эзэмших,hukim kirin
1420,ertragen::V,тэсэх,bihêzkirin
