,Concept_ID,lt,el
715,fett::A,riebus,παχύς
716,schlank::A,laibas,λεπτός
717,schlank::A,laibas,λυγερός
718,schlank::A,lieknas,λεπτός
719,schlank::A,lieknas,λυγερός
720,hübsch::A,gražus,όμορφος
721,hübsch::A,gražus,χαριτωμένος
722,böse::A,blogas,κακός
723,dumm::A,paikas,κουτός
724,dumm::A,paikas,ανόητος
725,dumm::A,kvailas,κουτός
726,dumm::A,kvailas,ανόητος
727,faul::A,tingus,τεμπέλης
728,fleißig::A,stropus,εργατικός
729,fleißig::A,kruopštus,εργατικός
730,geizig::A,šykštus,τσιγγούνης
731,klug::A,sumanus,έξυπνος
732,klug::A,protingas,έξυπνος
733,geschickt::A,apsukrus,επιδέξιος
734,lieb::A,mielas,φίλος
735,lieb::A,mielas,αγαπητός
736,lustig::A,smagus,εύθυμος
737,lustig::A,smagus,χαρούμενος
738,lustig::A,linksmas,εύθυμος
739,lustig::A,linksmas,χαρούμενος
740,sanft::A,švelnus,ήπιος
741,sanft::A,minkštas,ήπιος
742,hungrig::A,alkanas,πεινασμένος
743,krank::A,ligotas,άρρωστος
744,krank::A,sergantis,άρρωστος
745,nackt::A,nuogas,γυμνός
746,traurig::A,liūdnas,λυπημένος
747,lebendig::A,gyvas,ζωντανός
748,gut::A,geras,καλός
749,schlecht::A,blogas,κακός
750,schlecht::A,prastas,κακός
751,richtig::A,tikras,σωστός
752,richtig::A,teisingas,σωστός
753,schlimm::A,blogas,άσχημος
754,schlimm::A,prastas,άσχημος
755,wahr::A,tikras,αληθής
756,wahr::A,tikras,αληθινός
757,alt::A,senas,παλιός
758,neu::A,naujas,νέος
759,neu::A,naujas,καινούργιος
760,ehemalig::A,buvęs,παλιός
761,alt[Lebewesen]::A,pagyvenęs,γέρος
762,jung::A,jaunas,νέος
763,arm::A,neturtingas,φτωχός
764,reich::A,turtingas,πλούσιος
765,bekannt::A,žinomas,γνωστός
766,bekannt::A,pažįstamas,γνωστός
767,berühmt::A,žymus,περίφημος
768,berühmt::A,žymus,ξακουσμένος
769,berühmt::A,garsus,περίφημος
770,berühmt::A,garsus,ξακουσμένος
771,fremd::A,svetimas,ξένος
772,verschieden::A,įvairus,διαφορετικός
773,nah::A,artimas,κοντινός
774,fern::A,tolimas,μακριά
775,linker::A,kairys,αριστερός
776,rechter::A,dešinys,δεξιός
777,anderer::A,kitas,άλλος
778,erster::A,pirmas,πρώτος
779,zweiter::A,antras,δεύτερος
780,dritter::A,trečias,τρίτος
781,letzter::A,paskutinis,τελευταίος
782,allein::ADV,vienas,μόνος
783,auf einmal::ADV,iš karto,εφάπαξ
784,zusammen::ADV,kartu,μαζί
785,zusammen::ADV,drauge,μαζί
786,lange::ADV,ilgai,πολύν καιρό
787,plötzlich::ADV,staiga,έξαφνα
788,sofort::ADV,tuojau,αμέσως
789,später::ADV,vėliau,αργότερα
790,später::ADV,paskiau,αργότερα
791,jetzt::ADV,dabãr,τώρα
792,heute::ADV,šiandien,σήμερα
793,morgen::ADV,rytoj,αύριο
794,bald::ADV,greitai,σε λίγο
795,bald::ADV,greitai,εντός ολίγου
796,bald::ADV,netrukus,σε λίγο
797,bald::ADV,netrukus,εντός ολίγου
798,dann::ADV,po to,ύστερα
799,gestern::ADV,vakar,χτες
800,einst::ADV,kadaise,ποτέ
801,einst::ADV,kadaise,άλλοτε
802,einst::ADV,kitą kartą,ποτέ
803,einst::ADV,kitą kartą,άλλοτε
804,damals::ADV,anuomet,τότε
805,damals::ADV,anuokart,τότε
806,danach::ADV,po to,μετά
807,danach::ADV,po to,ύστερα
808,danach::ADV,paskui,μετά
809,danach::ADV,paskui,ύστερα
810,vorher::ADV,anksčiau,πριν
811,vorher::ADV,anksčiau,προηγουμένως
812,zuerst::ADV,pirma,πρώτα
813,zuerst::ADV,iš pradžių̃,πρώτα
814,einmal::ADV,kartą,μία φορά
815,einmal::ADV,vieną kartą,μία φορά
816,manchmal::ADV,kai kada,κάποτε
817,oft::ADV,dažnai,συχνά
818,oft::ADV,dažnai,πολλές φορές
819,immer::ADV,visada,πάντα
820,immer::ADV,visada,πάντοτε
821,immer::ADV,visuomet,πάντα
822,immer::ADV,visuomet,πάντοτε
823,niemals::ADV,niekada,ποτέ
824,niemals::ADV,niekuomet,ποτέ
825,hier::ADV,čia,εδώ
826,hierhin::ADV,šen,εδώ
827,hierhin::ADV,čionai,εδώ
828,von hier::ADV,iš čia,από δω
829,dort::ADV,ten,εκεί
830,dort::ADV,tenai,εκεί
831,dorthin::ADV,ten,προς τα κει
832,dorthin::ADV,ten link,προς τα κει
833,geradeaus::ADV,tiesiai,κατευθείαν
834,vorwärts::ADV,pirmyn,εμπρός
835,rückwärts::ADV,atbulai,πίσω
836,zurück::ADV,atgal,πίσω
837,unten::ADV,žemai,κάτω
838,unten::ADV,apačioje,κάτω
839,hinab::ADV,žemyn,προς τα κάτω
840,oben::ADV,viršuj,πάνω
841,oben::ADV,viršuj,επάνω
842,hinauf::ADV,aukštyn,προς τα πάνω
843,hinauf::ADV,į viršų,προς τα πάνω
844,überall::ADV,visur,παντού
845,nicht::ADV,ne,δεν
846,ein wenig::ADV,truputį,λιγάκι
847,kaum::ADV,vos,μόλις
848,sehr::ADV,labai,πολύ
849,sehr::ADV,baisiai,πολύ
850,so::ADV,taip,έτσι
851,noch::ADV,dar,ακόμα
852,nur::ADV,tik,μόνο
853,nur::ADV,vien,μόνο
854,schon::ADV,jau,ήδη
855,schon::ADV,jau,κιόλας
856,wieder::ADV,vėl,ξανά
857,wieder::ADV,iš naujo,ξανά
858,vergebens::ADV,veltui,μάταια
859,vergebens::ADV,bergždžiai,μάταια
860,vor::PRP,prieš,μπροστά σε
861,vor::PRP,prieš,μπροστά από
862,hinter::PRP,už,πίσω από 
863,unter::PRP,po,υπό
864,unter::PRP,po,κάτω από
865,durch::PRP,pro,διά
866,durch::PRP,pro,διά μέσου
867,durch::PRP,per,διά
868,durch::PRP,per,διά μέσου
869,neben::PRP,prie,δίπλα σε
870,neben::PRP,šalia,δίπλα σε
871,zwischen::PRP,tarp,μεταξύ
872,zwischen::PRP,tarp,ανάμεσα σε
873,wegen::PRP,dėl,για
874,wegen::PRP,dėl,λόγω
875,wegen::PRP,dėlei,για
876,wegen::PRP,dėlei,λόγω
877,dies::PRN,šis,αυτό
878,dies::PRN,šitas,αυτό
879,das::PRN,tat,το
880,alles::PRN,visas,όλα
881,ich::PRN,aš,εγώ
882,du::PRN,tu,σύ
883,du::PRN,tu,εσύ
884,er::PRN,jis,αυτός
885,wir::PRN,mes,εμείς
886,ihr::PRN,jūs,εσείς
887,sie::PRN,ji,αυτοί
888,sie::PRN,jos,αυτοί
889,was::FPRN,kas,τι
890,wer::FPRN,kas,ποιος
891,wo::FADV,kur,πού
892,wohin::FADV,kur,πού
893,wohin::FADV,kur,για πού
894,wohin::FADV,kur link,πού
895,wohin::FADV,kur link,για πού
896,wie::FADV,kaip,πώς
897,warum::FADV,kod̃ėl,γιατί
898,warum::FADV,dėl ko,γιατί
899,wieviel::FNUM,kiek,πόσος
900,eins::NUM,vienas,ένα
901,zwei::NUM,du,δύο
902,drei::NUM,trys,τρία
903,drei::NUM,trys,τρεις
904,vier::NUM,keturi,τέσσερα
905,vier::NUM,keturi,τέσσερις
906,fünf::NUM,penki,πέντε
907,sechs::NUM,šeši,έξι
908,sieben::NUM,septyni,εφτά
909,acht::NUM,aštuoni,οχτώ
910,neun::NUM,devyni,εννιά
911,zehn::NUM,dešimt,δέκα
912,elf::NUM,vienuolika,έντεκα
913,zwölf::NUM,dvylika,δώδεκα
914,zwanzig::NUM,dvidešimt,είκοσι
915,dreißig::NUM,trisdešimt,τριάντα
916,vierzig::NUM,keturiasdešimt,σαράντα
917,fünfzig::NUM,penkiasdešimt,πενήντα
918,sechzig::NUM,šešiasdešimt,εξήντα
919,siebzig::NUM,septyniasdešimt,εβδομήντα
920,achtzig::NUM,aštuoniasdešimt,ογδόντα
921,neunzig::NUM,devyniasdešimt,ενενήντα
922,hundert::NUM,šimtas,εκατό
923,tausend::NUM,tūkstantis,χίλιοι
924,und::CNJ,ĩr,και
925,oder::CNJ,ar,ή
926,oder::CNJ,arba,ή
927,stehen::V,stovėti,στέκομαι
928,stehen::V,stovėti,είμαι όρθιος
929,sitzen::V,sėdėti,κάθομαι
930,liegen::V,gulėti,είμαι ξαπλωμένος
931,hängen::V,kyboti,κρέμομαι
932,hängen::V,kabėti,κρέμομαι
933,werden::V,taptis,γίνομαι
934,werden::V,darytis,γίνομαι
935,passieren::V,atsitikti,συμβαίνω
936,passieren::V,pasitaikyti,συμβαίνω
937,beginnen::V,prasid́ėti,αρχίζω
938,enden::V,baigtis,τελειώνω
939,wechseln::V,keistis,αλλάζω
940,wechseln::V,pasikeisti,αλλάζω
941,aufgehen[Sonne]::V,tekėti,βγαίνω
942,aufgehen[Sonne]::V,tekėti,ανατέλλω
943,aufgehen[Sonne]::V,patekėti,βγαίνω
944,aufgehen[Sonne]::V,patekėti,ανατέλλω
945,untergehen[Sonne]::V,leistis,δύω
946,untergehen[Sonne]::V,leistis,βασιλεύω
947,untergehen[Sonne]::V,nusileisti,δύω
948,untergehen[Sonne]::V,nusileisti,βασιλεύω
949,scheinen[Sonne]::V,šviesti,λάμπω
950,donnern::V,griausti,βροντώ
951,donnern::V,griaudėti,βροντώ
952,wehen::V,pūsti,φυσώ
953,strömen::V,lietis,ρέω
954,strömen::V,lietis,τρέχω
955,strömen::V,plūsti,ρέω
956,strömen::V,plūsti,τρέχω
957,fließen::V,tekėti,ρέω
958,sich drehen::V,suktis,γυρίζω
959,sich drehen::V,suktis,στρέφομαι
960,sich drehen::V,pasisukti,γυρίζω
961,sich drehen::V,pasisukti,στρέφομαι
962,schwanken::V,svyruoti,ταλαντεύομαι
963,schwingen::V,suptis,αιωρούμαι
964,schwingen::V,suptis,ταλαντεύομαι
965,fallen::V,pulti,πέφτω
966,fallen::V,kristi,πέφτω
967,brennen::V,degti,καίω
968,rauchen::V,rūkyti,καπνίζω
969,regnen::V,lyti,βρέχω
970,gefrieren::V,užšalti,παγώνω
971,tauen::V,tirpti,λειώνω
972,schmelzen::V,lydytis,λειώνω
973,trocknen::V,džiūti,στεγνώνω
974,sieden::V,virti,βράζω
975,faulen::V,pūti,σαπίζω
976,verfaulen::V,švinkti,σαπίζω
977,reißen::V,plyšti,σχίζω
978,reißen::V,trūkti,σχίζω
979,versinken::V,skę̃sti,βουλιάζω
980,versinken::V,skę̃sti,βυθίζομαι
981,versinken::V,grimzti,βουλιάζω
982,versinken::V,grimzti,βυθίζομαι
983,vergehen::V,praeiti,περνώ
984,erscheinen::V,pasirodyti,εμφανίζομαι
985,verschwinden::V,dingti,χάνομαι
986,verschwinden::V,dingti,εξαφανίζομαι
987,verschwinden::V,išnykti,χάνομαι
988,verschwinden::V,išnykti,εξαφανίζομαι
989,verschwinden::V,pranykti,χάνομαι
990,verschwinden::V,pranykti,εξαφανίζομαι
991,sinken::V,kristi,κατεβαίνω
992,abnehmen::V,mažėti,μειώνομαι 
993,abnehmen::V,silpnėti,μειώνομαι 
994,zunehmen::V,didėti,αυξάνω
995,zunehmen::V,didėti,μεγαλώνω
996,zunehmen::V,padaugėti,αυξάνω
997,zunehmen::V,padaugėti,μεγαλώνω
998,steigen::V,kilti,ανεβαίνω
999,wachsen::V,augti,μεγαλώνω
1000,glänzen::V,blizgėti,γυαλίζω
1001,funkeln::V,žibėti,αστράφτω
1002,funkeln::V,žibėti,σπιθοβολώ
1003,lärmen::V,triukšmauti,θορυβώ
1004,läuten::V,skambinti,χτυπώ 
1005,klingeln::V,skambinti,κουδουνίζω
1006,klirren::V,žvangėti,κουδουνίζω
1007,brausen::V,šniokšti,βουΐζω
1008,rauschen::V,ošti,βουΐζω
1009,rauschen::V,šlamėti,βουΐζω
1010,klingen::V,skardėti,ηχώ
1011,bellen::V,loti,γαυγίζω
1012,heulen::V,kaukti,ουρλιάζω
1013,heulen::V,staugti,ουρλιάζω
1014,blasen::V,pūsti,φυσώ
1015,pfeifen::V,švilpti,σφυρίζω
1016,pfeifen::V,švilpauti,σφυρίζω
1017,schreien::V,šaukti,κραυγάζω
1018,stöhnen::V,dejuoti,βογγώ
1019,stöhnen::V,aimanuoti,βογγώ
1020,zittern::V,virpėti,τρέμω
1021,leben::V,gyventi,ζω
1022,geboren werden::V,gimti,γεννιέμαι
1023,atmen::V,alsuoti,αναπνέω
1024,atmen::V,kvėpuoti,αναπνέω
1025,trinken::V,gerti,πίνω
1026,essen::V,valgyti,τρώω
1027,schlucken::V,praryti,καταπίνω
1028,müde werden::V,nuvargti,κουράζομαι
1029,müde werden::V,privargti,κουράζομαι
1030,einschlafen::V,užmigti,αποκοιμιέμαι
1031,schlafen::V,miegoti,κοιμάμαι
1032,aufwachen::V,pabusti,ξυπνώ
1033,aufstehen::V,keltis,σηκώνομαι
1034,aufstehen::V,atsikelti,σηκώνομαι
1035,sich erholen::V,pailsėti,ξεκουράζομαι
1036,sich erholen::V,poilsiauti,ξεκουράζομαι
1037,krank werden::V,susirgti,αρρωσταίνω
1038,krank sein::V,sirgti,ασθενώ
1039,schmerzen::V,sopėti,πονώ
1040,schmerzen::V,skaudėti,πονώ
1041,husten::V,kosėti,βήχω
1042,genesen::V,sveikti,θεραπεύομαι
1043,genesen::V,taisytis,θεραπεύομαι
1044,sterben::V,mirti,πεθαίνω
1045,sterben::V,numirti,πεθαίνω
1046,umkommen::V,žūti,πεθαίνω
1047,sich bewegen::V,judėti,κουνιέμαι
1048,sich bewegen::V,pasijudinti,κουνιέμαι
1049,sich rühren::V,krutėti,σαλεύω
1050,sich erheben::V,pakilti,επαναστατώ
1051,sich erheben::V,atsikelti,επαναστατώ
1052,sich setzen::V,sėstis,κάθομαι
1053,sich setzen::V,atsisėsti,κάθομαι
1054,hinfallen::V,parkristi,πέφτω κάτω
1055,hinfallen::V,pargriūti,πέφτω κάτω
1056,laufen::V,eiti,τρέχω
1057,schreiten::V,žengti,βαδίζω
1058,schreiten::V,žingsniuoti,βαδίζω
1059,spazierengehen::V,pasivaikščioti,κάνω βόλτα
1060,spazierengehen::V,pasivaikščioti,πηγαίνω περίπατο
1061,eilen::V,skubėti,σπεύδω
1062,sich beeilen::V,paskub́ėti,βιάζομαι
1063,sich beeilen::V,pasiskubinti,βιάζομαι
1064,sausen::V,dumti,τρέχω γρήγορα
1065,sausen::V,lėkti,τρέχω γρήγορα
1066,rennen::V,bėgti,τρέχω
1067,springen::V,šokti,πηδώ
1068,klettern::V,kopti,σκαρφαλώνω
1069,schaukeln::V,supti,κουνιέμαι
1070,schaukeln::V,linguoti,κουνιέμαι
1071,kriechen::V,ropoti,έρπω
1072,kriechen::V,ropoti,σέρνομαι
1073,kriechen::V,šliaužti,έρπω
1074,kriechen::V,šliaužti,σέρνομαι
1075,schwimmen::V,plaukti,κολυμπώ
1076,tauchen::V,nerti,βουτώ
1077,rudern::V,irtis,κωπηλατώ
1078,rudern::V,irkluoti,κωπηλατώ
1079,fahren::V,važiuoti,πηγαίνω
1080,fahren::V,važinėti,πηγαίνω
1081,fliegen::V,lėkti,πετώ
1082,fliegen::V,skristi,πετώ
1083,gehen::V,eiti,βαδίζω
1084,gehen::V,eiti,πηγαίνω
1085,weggehen::V,išeiti,φεύγω
1086,abfahren::V,išvykti,ξεκινώ
1087,abfahren::V,išvykti,αναχωρώ
1088,abfahren::V,išvažiuoti,ξεκινώ
1089,abfahren::V,išvažiuoti,αναχωρώ
1090,anhalten::V,sustoti,σταματώ
1091,hineingehen::V,įeiti,μπαίνω
1092,eintreten::V,įžengti,μπαίνω
1093,eintreten::V,įžengti,εισέρχομαι
1094,kommen::V,ateiti,έρχομαι
1095,ankommen::V,ateiti,φτάνω
1096,zurückkommen::V,grį̃žti,επιστρέφω
1097,zurückkommen::V,sugrį̃žti,επιστρέφω
1098,bleiben::V,likti,μένω
1099,bleiben::V,pasilikti,μένω
1100,warten::V,laukti,περιμένω
1101,erwarten::V,laukti,αναμένω
1102,erwarten::V,laukti,περιμένω
1103,suchen::V,ieškoti,ψάχνω
1104,finden::V,rasti,βρίσκω
1105,finden::V,surasti,βρίσκω
1106,versuchen::V,mėginti,προσπαθώ
1107,vorbereiten::V,rengti,προετοιμάζω
1108,lieben::V,myĺėti,αγαπώ
1109,mögen::V,ḿėgti,μου αρέσει
1110,mögen::V,patikti,μου αρέσει
1111,lachen::V,juoktis,γελώ
1112,rühren::V,jaudinti,συγκινώ
1113,rühren::V,graudinti,συγκινώ
1114,weinen::V,verkti,κλαίω
1115,schimpfen::V,bartis,βρίζω
1116,sich ärgern::V,pykti,θυμώνω
1117,sich ärgern::V,apmaudauti,θυμώνω
1118,sich fürchten::V,bijoti,φοβάμαι
1119,sich fürchten::V,baimintis,φοβάμαι
1120,fürchten::V,bijoti,φοβάμαι
1121,fürchten::V,baimintis,φοβάμαι
1122,fliehen::V,bėgti,φεύγω
1123,fliehen::V,sprukti,φεύγω
1124,flüchten::V,pabėgti,δραπετεύω
1125,sehen::V,žiūŕėti,βλέπω
1126,anschauen::V,žiūŕėti,κοιτάζω
1127,ansehen::V,žiūrėti į,βλέπω
1128,ansehen::V,pažiūrėti į,βλέπω
1129,hören::V,girdėti,ακούω
1130,zuhören::V,klausytis,ακούω
1131,probieren::V,ragauti,δοκιμάζω
1132,probieren::V,paragauti,δοκιμάζω
1133,riechen::V,uosti,μυρίζω
1134,riechen::V,uosti,οσφραίνομαι
1135,riechen::V,užuosti,μυρίζω
1136,riechen::V,užuosti,οσφραίνομαι
1137,fühlen::V,justi,αισθάνομαι
1138,fühlen::V,jausti,αισθάνομαι
1139,fühlen::V,pajusti,αισθάνομαι
1140,scheinen::V,rodytis,φαίνομαι
1141,scheinen::V,atrodyti,φαίνομαι
1142,zu sehen sein::V,pasirodyti,φαίνομαι
1143,vernehmen::V,išgirsti,ακούω
1144,vernehmen::V,išgirsti,μαθαίνω
1145,frieren::V,šalti,κρυώνω
1146,tun::V,daryti,κάνω
1147,können::V,galėti,ξέρω
1148,können::V,galėti,μπορώ
1149,können::V,pajėgti,ξέρω
1150,können::V,pajėgti,μπορώ
1151,wollen::V,norėti,θέλω
1152,anfangen::V,pradėti,αρχίζω
1153,anfangen::V,prasid́ėti,αρχίζω
1154,beenden::V,baigti,τελειώνω
1155,beenden::V,užbaigti,τελειώνω
1156,aufhören::V,liautis,παύω
1157,gelingen::V,pavykti,πετυχαίνω
1158,gelingen::V,pasisekti,πετυχαίνω
1159,geraten::V,nusisekti,γίνομαι
1160,öffnen::V,atverti,ανοίγω
1161,öffnen::V,atidaryti,ανοίγω
1162,schließen::V,uždaryti,κλείνω
1163,stellen::V,statyti,θέτω
1164,stellen::V,pastatyti,θέτω
1165,setzen::V,sodinti,θέτω
1166,setzen::V,pasodinti,θέτω
1167,legen::V,dėti,θέτω
1168,legen::V,pad́ėti,θέτω
1169,berühren::V,liesti,εγγίζω
1170,berühren::V,paliesti,εγγίζω
1171,verbinden::V,jungti,συνδέω
1172,verbinden::V,surišti,συνδέω
1173,bedecken::V,uždengti,σκεπάζω
1174,aufhängen::V,pakarti,κρεμώ
1175,aufhängen::V,pakabinti,κρεμώ
1176,anzünden::V,padegti,ανάβω
1177,aufheben::V,pakelti,σηκώνω
1178,zurücklassen::V,palikti,εγκαταλείπω
1179,verlieren::V,pamesti,χάνω
1180,fallen lassen::V,atsisakyti,αφήνω να πέσει
1181,machen::V,dirbti,κάνω
1182,machen::V,dirbti,φτιάχνω
1183,herstellen::V,gaminti,κατασκευάζω
1184,bauen::V,statyti,χτίζω
1185,bauen::V,statyti,οικοδομώ
1186,bauen::V,pastatyti,χτίζω
1187,bauen::V,pastatyti,οικοδομώ
1188,reparieren::V,taisyti,επισκευάζω
1189,reparieren::V,taisyti,επιδιορθώνω
1190,reparieren::V,remontuoti,επισκευάζω
1191,reparieren::V,remontuoti,επιδιορθώνω
1192,verbessern::V,gerinti,βελτιώνω
1193,verbessern::V,gerinti,καλυτερεύω
1194,verbessern::V,ištaisyti,βελτιώνω
1195,verbessern::V,ištaisyti,καλυτερεύω
1196,ändern::V,keisti,αλλάζω
1197,ändern::V,pakeisti,αλλάζω
1198,graben::V,kasti,σκάβω
1199,beugen::V,lenkti,λυγίζω
1200,beugen::V,palenkti,λυγίζω
1201,biegen::V,lenkti,κάμπτω
1202,biegen::V,palenkti,κάμπτω
1203,drehen::V,sukti,στρέφω
1204,wenden::V,kreipti,γυρίζω
1205,wenden::V,pakreipti,γυρίζω
1206,umdrehen::V,sukti,γυρίζω
1207,umdrehen::V,apversti,γυρίζω
1208,heben::V,kelti,υψώνω
1209,heben::V,kelti,σηκώνω
1210,heben::V,pakelti,υψώνω
1211,heben::V,pakelti,σηκώνω
1212,hochheben::V,pakelti,υψώνω
1213,hochheben::V,pakelti,σηκώνω
1214,ergreifen::V,čiupti,πιάνω
1215,ergreifen::V,čiupti,αρπάζω
1216,ergreifen::V,griebti,πιάνω
1217,ergreifen::V,griebti,αρπάζω
1218,halten::V,laikyti,βαστώ
1219,halten::V,palaikyti,βαστώ
1220,drücken::V,spausti,πιέζω
1221,schieben::V,stumti,σπρώχνω
1222,kratzen::V,kasyti,γρατσουνίζω
1223,kratzen::V,grandyti,γρατσουνίζω
1224,lecken::V,laižyti,γλείφω
1225,beißen::V,kandžioti,δαγκάνω
1226,abreißen::V,nuplėšti,κόβω
1227,abreißen::V,nuplėšti,σχίζω
1228,abschneiden::V,atpjauti,αποκόπτω
1229,abschneiden::V,atkirpti,αποκόπτω
1230,binden::V,rišti,δένω
1231,binden::V,surišti,δένω
1232,stecken::V,kišti,χώνω
1233,stecken::V,įkišti,χώνω
1234,brechen::V,lūžti,σπάζω
1235,brechen::V,laužyti,σπάζω
1236,klopfen::V,belsti,χτυπώ
1237,klopfen::V,belsti,τινάζω
1238,klopfen::V,barbenti,χτυπώ
1239,klopfen::V,barbenti,τινάζω
1240,hauen::V,mušti,χτυπώ
1241,kleben::V,lipdyti,κολλώ
1242,kleben::V,klijuoti,κολλώ
1243,reiben::V,trinti,τρίβω
1244,reiben::V,tarkuoti,τρίβω
1245,streichen::V,tepti,αλείφω
1246,streichen::V,užtepti,αλείφω
1247,schleifen::V,galą́sti,ακονίζω
1248,schneiden::V,pjauti,κόβω
1249,schneiden::V,kirpti,κόβω
1250,rütteln::V,purtyti,σείω
1251,rütteln::V,purtyti,τινάζω
1252,schütteln::V,purtyti,σείω
1253,schütteln::V,purtyti,κουνώ
1254,schwenken::V,mojuoti,κουνώ
1255,schütten::V,pilti,χύνω
1256,schütten::V,berti,χύνω
1257,füllen::V,pildyti,γεμίζω
1258,füllen::V,pripildyti,γεμίζω
1259,einwickeln::V,įvynioti,τυλίγω
1260,einwickeln::V,suvynioti,τυλίγω
1261,tragen::V,nešti,φέρνω
1262,tragen::V,nešioti,φέρνω
1263,schleppen::V,vilkti,κουβαλώ
1264,ziehen::V,tempti,τραβώ
1265,aufbewahren::V,laikyti,φυλάω
1266,werfen::V,mesti,ρίχνω
1267,werfen::V,sviesti,ρίχνω
1268,fangen::V,sugauti,πιάνω
1269,packen::V,čiupti,τσακώνω
1270,packen::V,griebti,τσακώνω
1271,verstecken::V,slėpti,κρύβω
1272,verstecken::V,slapstyti,κρύβω
1273,teilen::V,dalyti,μερίζω
1274,teilen::V,padalyti,μερίζω
1275,schicken::V,sių̃sti,στέλνω
1276,schicken::V,pasių̃sti,στέλνω
1277,bringen::V,atnešti,φέρνω
1278,hinzufügen::V,pridėti,προσθέτω
1279,bekommen::V,gauti,προσκομίζω
1280,erhalten::V,gauti,παίρνω
1281,erhalten::V,gauti,λαμβάνω
1282,nehmen::V,paimti,πιάνω
1283,nehmen::V,paimti,παίρνω
1284,wählen::V,rinkti,εκλέγω
1285,wählen::V,išsirinkti,εκλέγω
1286,auswählen::V,išrinkti,διαλέγω
1287,bewahren::V,išsaugoti,διατηρώ
1288,behindern::V,trukdyti,εμποδίζω
1289,verderben::V,sugadinti,χαλώ
1290,beschädigen::V,žaloti,ζημιώνω
1291,beschädigen::V,gadinti,ζημιώνω
1292,zerbrechen::V,sukulti,σπάζω
1293,zerbrechen::V,sudaužyti,σπάζω
1294,zerreißen::V,perplėšti,σχίζω
1295,zerreißen::V,suplėšyti,σχίζω
1296,zerstören::V,suardyti,καταστρέφω
1297,zerstören::V,sugriauti,καταστρέφω
1298,verbrennen::V,deginti,καίω
1299,verbrennen::V,sudeginti,καίω
1300,geben::V,duoti,δίνω
1301,geben::V,paduoti,δίνω
1302,reichen::V,paduoti,δίνω
1303,schenken::V,dovanoti,χαρίζω
1304,versprechen::V,žadėti,υπόσχομαι
1305,versprechen::V,pažadėti,υπόσχομαι
1306,wünschen::V,norėti,εύχομαι
1307,wünschen::V,linḱėti,εύχομαι
1308,loben::V,girti,επαινώ
1309,loben::V,pagirti,επαινώ
1310,küssen::V,bučiuoti,φιλώ
1311,wiegen::V,supti,κουνώ
1312,wiegen::V,supti,νανουρίζω
1313,zudecken::V,užkloti,σκεπάζω
1314,zudecken::V,uždengti,σκεπάζω
1315,wecken::V,žadinti,ξυπνώ
1316,zeigen::V,rodyti,δείχνω
1317,führen::V,vesti,οδηγώ
1318,führen::V,vadovauti,οδηγώ
1319,lehren::V,mokyti,διδάσκω
1320,lehren::V,išmokyti,διδάσκω
1321,unterrichten::V,dėstyti,διδάσκω
1322,aufziehen::V,išauginti,ανατρέφω
1323,leiten::V,valdyti,ηγούμαι
1324,leiten::V,valdyti,διευθύνω
1325,leiten::V,vadovauti,ηγούμαι
1326,leiten::V,vadovauti,διευθύνω
1327,antreiben::V,uiti,σπρώχνω
1328,antreiben::V,uiti,παρακινώ
1329,antreiben::V,raginti,σπρώχνω
1330,antreiben::V,raginti,παρακινώ
1331,antreiben::V,skubinti,σπρώχνω
1332,antreiben::V,skubinti,παρακινώ
1333,lassen::V,paliepti,αφήνω
1334,einladen::V,kviesti,προσκαλώ
1335,einladen::V,pakviesti,προσκαλώ
1336,vereinigen::V,sujungti,ενώνω
1337,vereinigen::V,suvienyti,ενώνω
1338,besuchen::V,lankyti,επισκέπτομαι
1339,besuchen::V,aplankyti,επισκέπτομαι
1340,treffen::V,sutikti,συναντώ
1341,treffen::V,pasitikti,συναντώ
1342,sich versammeln::V,susirinkti,μαζεύομαι
1343,spielen::V,groti,παίζω
1344,spielen::V,žaisti,παίζω
1345,singen::V,dainuoti,τραγουδώ
1346,tanzen::V,šokti,χορεύω
1347,sich trennen::V,skirtis,αποχωρίζομαι
1348,sich trennen::V,išsiskirti,αποχωρίζομαι
1349,verlassen::V,palikti,εγκαταλείπω
1350,retten::V,gelbėti,σώζω
1351,bewachen::V,sergėti,φρουρώ
1352,schützen::V,ginti,προστατεύω
1353,schützen::V,apginti,προστατεύω
1354,verteidigen::V,ginti,υπερασπίζω
1355,verteidigen::V,apginti,υπερασπίζω
1356,sich schlagen::V,muštis,χτυπιέμαι
1357,schießen::V,šauti,πυροβολώ
1358,schießen::V,šaudyti,πυροβολώ
1359,siegen::V,nugalėti,νικώ
1360,ärgern::V,pykinti,τσαντίζω
1361,schlagen::V,mušti,χτυπώ
1362,schlagen::V,smogti,χτυπώ
1363,schlagen::V,trenkti,χτυπώ
1364,treten::V,mygti,κλοτσώ
1365,stechen::V,gelti,τρυπώ
1366,stechen::V,smeigti,τρυπώ
1367,stoßen::V,stumti,ωθώ
1368,stoßen::V,stumti,σπρώχνω
1369,stoßen::V,pastumti,ωθώ
1370,stoßen::V,pastumti,σπρώχνω
1371,stehlen::V,vogti,κλέβω
1372,stören::V,trikdyti,διαταράσσω
1373,belästigen::V,apsunkinti,ενοχλώ
1374,verbergen::V,slėpti,κρύβω
