,Concept_ID,ru,se
102,Kiefer[Anatomie]::N,челюсть,uá'lultähti
103,Kiefer[Anatomie]::N,челюсть,vuâl'lõš
104,Kiefer[Anatomie]::N,челюсть,вуаллнешш
105,Kehle::N,горло,gealoe
106,Kehle::N,горло,tjåttå
107,Kehle::N,горло,njiello
108,Kehle::N,горло,čotta
109,Kehle::N,горло,čuudâ
110,Kehle::N,горло,čoodd
111,Kehle::N,горло,чонт
112,Kehle::N,горло,кэ̄ҏс
113,Hals::N,шея,tjeapohke
114,Hals::N,шея,tjiebet
115,Hals::N,шея,čeabet
116,Hals::N,шея,čiäppát
117,Hals::N,шея,čeäppat
118,Hals::N,шея,ча̄пэх
119,Genick::N,затылок,tjovrese
120,Genick::N,затылок,nisske
121,Genick::N,затылок,niehkki
122,Genick::N,затылок,niski
123,Genick::N,затылок,niek'ki
124,Genick::N,затылок,nji´šǩǩmaadd
125,Genick::N,затылок,нышшькмоант
126,Kopf::N,голова,åejjie
127,Kopf::N,голова,oajvve
128,Kopf::N,голова,oaivi
129,Kopf::N,голова,uái'vi
130,Kopf::N,голова,vuei´vv
131,Kopf::N,голова,вуэййв
132,Rücken::N,спина,rudtje
133,Rücken::N,спина,hárddo
134,Rücken::N,спина,tjavelk
135,Rücken::N,спина,sealgi
136,Rücken::N,спина,selgi
137,Rücken::N,спина,čielgi
138,Rücken::N,спина,seä´lǧǧ
139,Rücken::N,спина,се̄лльк
140,Bauch::N,живот,tjåejjie
141,Bauch::N,живот,tjoajvve
142,Bauch::N,живот,čoavji
143,Bauch::N,живот,čuáv'ji
144,Bauch::N,живот,čåu´jj
145,Bauch::N,живот,чо̄ввьй
146,Nabel::N,пупок,naepie
147,Nabel::N,пупок,náhpe
148,Nabel::N,пупок,náhpi
149,Nabel::N,пупок,nääpi
150,Nabel::N,пупок,nää´pp
151,Nabel::N,пупок,на̄бпь
152,Busen::N,женская грудь,boenge
153,Busen::N,женская грудь,bållå
154,Busen::N,женская грудь,čižži
155,Busen::N,женская грудь,njamma
156,Busen::N,женская грудь,njižže
157,Busen::N,женская грудь,nje´ǯǯ
158,Busen::N,женская грудь,раннҍт
159,Brust::N,грудь,mïelke
160,Brust::N,грудь,radde
161,Brust::N,грудь,mielgga
162,Brust::N,грудь,raddi
163,Brust::N,грудь,radde
164,Brust::N,грудь,râ´dd
165,Brust::N,грудь,раннҍт
166,Schulter::N,плечо,åelkie
167,Schulter::N,плечо,oalgge
168,Schulter::N,плечо,hárdu
169,Schulter::N,плечо,ärdee
170,Schulter::N,плечо,uál'gi
171,Schulter::N,плечо,a´rddi
172,Schulter::N,плечо,vuä´lǧǧ
173,Schulter::N,плечо,вуэллык
174,Arm::N,рука,gïete
175,Arm::N,рука,giehta
176,Arm::N,рука,giehta
177,Arm::N,рука,kietâ
178,Arm::N,рука,kie'tâkaaṿâ
179,Arm::N,рука,ǩiõtt
180,Arm::N,рука,кӣдт
181,Ellenbogen::N,локоть,gernjere
182,Ellenbogen::N,локоть,garŋŋel
183,Ellenbogen::N,локоть,gargŋil
184,Ellenbogen::N,локоть,käŋŋir
185,Ellenbogen::N,локоть,kõõnjâr
186,Ellenbogen::N,локоть,карьнэль
187,Hand::N,кисть,gïete
188,Hand::N,кисть,giehta
189,Hand::N,кисть,giehta
190,Hand::N,кисть,kietâ
191,Hand::N,кисть,ǩiõtt
192,Hand::N,кисть,кӣдт
193,Handfläche::N,ладонь,gïeten-låapoe
194,Handfläche::N,ладонь,giehtavuodo
195,Handfläche::N,ладонь,tjårmmåvuodo
196,Handfläche::N,ладонь,giehtaloahpu
197,Handfläche::N,ладонь,kiämád
198,Handfläche::N,ладонь,kuámmir
199,Handfläche::N,ладонь,kuä´m'mer
200,Handfläche::N,ладонь,ǩiõttǩeä´m'men
201,Handfläche::N,ладонь,ко̄а̄ллдэгк
202,Handfläche::N,ладонь,кӣдткоалдэгк
203,Finger::N,палец,soerme
204,Finger::N,палец,tjuvdde
205,Finger::N,палец,suorbma
206,Finger::N,палец,čuvde
207,Finger::N,палец,suor'mâ
208,Finger::N,палец,suõrmm
209,Finger::N,палец,це̄ххп
210,Fingernagel::N,ноготь,gadtse
211,Fingernagel::N,ноготь,guehpere
212,Fingernagel::N,ноготь,gadtsa
213,Fingernagel::N,ноготь,gazza
214,Fingernagel::N,ноготь,kozzâ
215,Fingernagel::N,ноготь,kõʒʒ
216,Fingernagel::N,ноготь,кэ̄ннц
217,Nagel[Anatomie]::N,ноготь,gadtse
218,Nagel[Anatomie]::N,ноготь,guehpere
219,Nagel[Anatomie]::N,ноготь,gadtsa
220,Nagel[Anatomie]::N,ноготь,gazza
221,Nagel[Anatomie]::N,ноготь,kozzâ
222,Nagel[Anatomie]::N,ноготь,kõʒʒ
223,Nagel[Anatomie]::N,ноготь,кэ̄ннц
224,Zeh::N,палец,tjiehtjere
225,Zeh::N,палец,juolggetjuvdde
226,Zeh::N,палец,juolgesuorbma
227,Zeh::N,палец,jyel'gisuor'mâ
228,Zeh::N,палец,jue´lǧǧsuõrmm
229,Zeh::N,палец,ю̄лльк-це̄һп
230,Fuß::N,ступня,juelkie
231,Fuß::N,ступня,juolgge
232,Fuß::N,ступня,juolgi
233,Fuß::N,ступня,jyel'gi
234,Fuß::N,ступня,jue´lǧǧ
235,Fuß::N,ступня,ла̄бпь
236,Ferse::N,пята,båetskie
237,Ferse::N,пята,boasske
238,Ferse::N,пята,šušmi
239,Ferse::N,пята,šušme
240,Ferse::N,пята,jue´lǧǧkädd
241,Ferse::N,пята,ка̄ннт
242,Ferse::N,пятка,båetskie
243,Ferse::N,пятка,boasske
244,Ferse::N,пятка,šušmi
245,Ferse::N,пятка,šušme
246,Ferse::N,пятка,jue´lǧǧkädd
247,Ferse::N,пятка,ка̄ннт
248,Knie::N,колено,boelve
249,Knie::N,колено,buolvva
250,Knie::N,колено,čibbi
251,Knie::N,колено,veaŋki
252,Knie::N,колено,iidâ
253,Knie::N,колено,puõlvv
254,Knie::N,колено,пуллв
255,Oberschenkel::N,бедро,ruaksja
256,Oberschenkel::N,бедро,tjibbe
257,Oberschenkel::N,бедро,gassaváhkká
258,Oberschenkel::N,бедро,badjeváhkáa
259,Oberschenkel::N,бедро,čuár'bpeeḷi
260,Oberschenkel::N,бедро,če´bb
261,Oberschenkel::N,бедро,чуаррбе̄лль
262,Bein::N,нога,juelkie
263,Bein::N,нога,juolgge
264,Bein::N,нога,juolgi
265,Bein::N,нога,jyel'gi
266,Bein::N,нога,jue´lǧǧ
267,Bein::N,нога,ю̄лльк
268,Körper::N,тело,kråahpe
269,Körper::N,тело,rumáj
270,Körper::N,тело,rumaš
271,Körper::N,тело,ruumâš
272,Körper::N,тело,rå´pp
273,Körper::N,тело,лышшьк
274,Körper::N,тело,роаӈӈьк
275,Haut::N,кожа,njaltja
276,Haut::N,кожа,lijkke
277,Haut::N,кожа,tjuobma
278,Haut::N,кожа,liiki
279,Haut::N,кожа,liške
280,Haut::N,кожа,le´šǩǩ
281,Haut::N,кожа,лышшьк
282,Blut::N,кровь,vïrre
283,Blut::N,кровь,maelie
284,Blut::N,кровь,varra
285,Blut::N,кровь,varra
286,Blut::N,кровь,vorrâ
287,Blut::N,кровь,võrr
288,Blut::N,кровь,вэ̄рр
289,Ader::N,вена,åerie
290,Ader::N,вена,aajroe
291,Ader::N,вена,suodna
292,Ader::N,вена,varrasuotna
293,Ader::N,вена,suoṇâ
294,Ader::N,вена,suõnn
295,Ader::N,вена,сӯнн
296,Ader::N,сосуд,åerie
297,Ader::N,сосуд,aajroe
298,Ader::N,сосуд,suodna
299,Ader::N,сосуд,varrasuotna
300,Ader::N,сосуд,suoṇâ
301,Ader::N,сосуд,suõnn
302,Ader::N,сосуд,сӯнн
303,Sehne::N,жила,soene
304,Sehne::N,жила,gåårtenje
305,Sehne::N,жила,suodna
306,Sehne::N,жила,suotna
307,Sehne::N,жила,suoṇâ
308,Sehne::N,жила,suõnn
309,Sehne::N,жила,сӯнн
310,Sehne::N,тетива,soene
311,Sehne::N,тетива,gåårtenje
312,Sehne::N,тетива,suodna
313,Sehne::N,тетива,suotna
314,Sehne::N,тетива,suoṇâ
315,Sehne::N,тетива,suõnn
316,Sehne::N,тетива,сӯнн
317,Sehne::N,сухожилие,soene
318,Sehne::N,сухожилие,gåårtenje
319,Sehne::N,сухожилие,suodna
320,Sehne::N,сухожилие,suotna
321,Sehne::N,сухожилие,suoṇâ
322,Sehne::N,сухожилие,suõnn
323,Sehne::N,сухожилие,сӯнн
324,Knochen::N,кость,måara
325,Knochen::N,кость,måaroe
326,Knochen::N,кость,dákte
327,Knochen::N,кость,dákti
328,Knochen::N,кость,tähti
329,Knochen::N,кость,tä´htt
330,Knochen::N,кость,та̄ххт
331,Knochen::N,кость,та̄ффьт
332,Gehirn::N,мозг,aajla
333,Gehirn::N,мозг,vuojŋam
334,Gehirn::N,мозг,vuoigŋašat
335,Gehirn::N,мозг,vuoi'ŋâšeh
336,Gehirn::N,мозг,vuo'ivâšneh
337,Gehirn::N,мозг,vuõivâšn
338,Gehirn::N,мозг,вуэййвэшна
339,Herz::N,сердце,vaajmoe
340,Herz::N,сердце,tsåhke
341,Herz::N,сердце,váibmu
342,Herz::N,сердце,váimu
343,Herz::N,сердце,čââ´đ
344,Herz::N,сердце,кӯттҌк
345,Magen::N,желудок,tjåejjie
346,Magen::N,желудок,tjoajvve
347,Magen::N,желудок,čoavji
348,Magen::N,желудок,čuáv'ji
349,Magen::N,желудок,čåu´jj
350,Magen::N,желудок,чо̄ввьй
351,Leber::N,печень,mueksie
352,Leber::N,печень,librre
353,Leber::N,печень,vuoivvas
354,Leber::N,печень,vuoivâs
355,Leber::N,печень,vuõivâs
356,Leber::N,печень,вуйвас
357,Atem::N,дух,voejngehtasse
358,Atem::N,дух,båssånis
359,Atem::N,дух,vuojŋadahka
360,Atem::N,дух,vuoiŋŋahat
361,Atem::N,дух,vuo'iŋâstim
362,Atem::N,дух,jiõg'g
363,Atem::N,дух,вӯйнас
364,Atem::N,дух,вӯййнмушш
365,Atem::N,дыхание,voejngehtasse
366,Atem::N,дыхание,båssånis
367,Atem::N,дыхание,vuojŋadahka
368,Atem::N,дыхание,vuoiŋŋahat
369,Atem::N,дыхание,vuo'iŋâstim
370,Atem::N,дыхание,jiõg'g
371,Atem::N,дыхание,вӯйнас
372,Atem::N,дыхание,вӯййнмушш
373,Hunger::N,голод,nielkie
374,Hunger::N,голод,nielgge
375,Hunger::N,голод,nealgi
376,Hunger::N,голод,nelgi
377,Hunger::N,голод,neä´lǧǧ
378,Hunger::N,голод,не̄лльк
379,Träne::N,слеза,gïknjele
380,Träne::N,слеза,ganjál
381,Träne::N,слеза,ganjal
382,Träne::N,слеза,koonjâl
383,Träne::N,слеза,kõõnjâl
384,Träne::N,слеза,кэ̄нял
385,Geschmack::N,вкус,aelmie
386,Geschmack::N,вкус,muosse
387,Geschmack::N,вкус,smáhkka
388,Geschmack::N,вкус,máhku
389,Geschmack::N,вкус,smáhkka
390,Geschmack::N,вкус,mááhu
391,Geschmack::N,вкус,smakkâ
392,Geschmack::N,вкус,njõõd
393,Geschmack::N,вкус,smääkk
394,Geschmack::N,вкус,ня̄лльк
395,Geruch::N,запах,haaje
396,Geruch::N,запах,habjja
397,Geruch::N,запах,hádja
398,Geruch::N,запах,opsâ
399,Geruch::N,запах,haajâ
400,Geruch::N,запах,õpss
401,Geruch::N,запах,haajj
402,Geruch::N,запах,апс
403,Geruch::N,запах,лэ̄гк
404,Schlaf::N,сон,nahkerh
405,Schlaf::N,сон,nager
406,Schlaf::N,сон,oados
407,Schlaf::N,сон,nagir
408,Schlaf::N,сон,naṿer
409,Schlaf::N,сон,nââ´er
410,Schlaf::N,сон,нагерь
411,Traum::N,сновидение,nahkere
412,Traum::N,сновидение,niehko
413,Traum::N,сновидение,niehku
414,Traum::N,сновидение,naṿer
415,Traum::N,сновидение,nââ´er
416,Traum::N,сновидение,нагерь
417,Himmel::N,небо,elmie
418,Himmel::N,небо,almme
419,Himmel::N,небо,albmi
420,Himmel::N,небо,alme
421,Himmel::N,небо,â´lmm
422,Himmel::N,небо,алльм
423,Sonne::N,солнце,biejjie
424,Sonne::N,солнце,bæjvásj
425,Sonne::N,солнце,beaivváš
426,Sonne::N,солнце,peivi
427,Sonne::N,солнце,piäiváš
428,Sonne::N,солнце,pei´vv
429,Sonne::N,солнце,пе̄ййв
430,Mond::N,луна,aske
431,Mond::N,луна,mánno
432,Mond::N,луна,mánnu
433,Mond::N,луна,máánu
434,Mond::N,луна,mään
435,Mond::N,луна,ма̄нн
436,Stern::N,звезда,daasta
437,Stern::N,звезда,naestie
438,Stern::N,звезда,násste
439,Stern::N,звезда,násti
440,Stern::N,звезда,täsni
441,Stern::N,звезда,tä´snn
442,Stern::N,звезда,та̄ссьт
443,Luft::N,воздух,elmie
444,Luft::N,воздух,ájmmo
445,Luft::N,воздух,áibmu
446,Luft::N,воздух,áimu
447,Luft::N,воздух,šõŋŋ
448,Luft::N,воздух,вӯйнас
449,Wind::N,ветер,bïegke
450,Wind::N,ветер,biegga
451,Wind::N,ветер,biegga
452,Wind::N,ветер,pieg'gâ
453,Wind::N,ветер,piõg'g
454,Wind::N,ветер,пӣӈӈк
455,Welle::N,волна,baaroe
456,Welle::N,волна,bárro
457,Welle::N,волна,bárru
458,Welle::N,волна,pááṛu
459,Welle::N,волна,päärr
460,Welle::N,волна,нэ̄ммп
461,Wasser::N,вода,tjaetsie
462,Wasser::N,вода,tjáhtje
463,Wasser::N,вода,čáhci
464,Wasser::N,вода,čääci
465,Wasser::N,вода,čää´cc
466,Wasser::N,вода,ча̄дзь
467,Stein::N,камень,gierkie
468,Stein::N,камень,giergge
469,Stein::N,камень,geađgi
470,Stein::N,камень,keđgi
471,Stein::N,камень,ǩeä´dǧǧ
472,Stein::N,камень,ке̄ддҌк
473,Boden::N,почва,betnie
474,Boden::N,почва,ednam
475,Boden::N,почва,bodni
476,Boden::N,почва,vuođđu
477,Boden::N,почва,ponne
478,Boden::N,почва,vuáđ̣u
479,Boden::N,почва,vuâđđ
480,Boden::N,почва,лаввьн
481,Boden::N,почва,е̄ммьне
482,Erde::N,земля,jåarta
483,Erde::N,земля,mueltie
484,Erde::N,земля,ednam
485,Erde::N,земля,mållde
486,Erde::N,земля,eana
487,Erde::N,земля,eennâm
488,Erde::N,земля,mädd
489,Erde::N,земля,jânnam
490,Erde::N,земля,е̄ммьне
491,Staub::N,пыль,heblie
492,Staub::N,пыль,tsumhtsie
493,Staub::N,пыль,dubme
494,Staub::N,пыль,dopmu
495,Staub::N,пыль,kovjâ
496,Staub::N,пыль,põõ´l
497,Staub::N,пыль,кэ̄ббьй
498,Rauch::N,дым,soeve
499,Rauch::N,дым,suovva
500,Rauch::N,дым,suovva
501,Rauch::N,дым,suoṿâ
502,Rauch::N,дым,suõvv
503,Rauch::N,дым,сӯвв
504,Funke::N,искра,naestie
505,Funke::N,искра,tjuonam
506,Funke::N,искра,čuotnan
507,Funke::N,искра,čuođâlm
508,Funke::N,искра,iiskâr
509,Funke::N,искра,čuõzzâm
510,Funke::N,искра,чӯссэм
511,Feuer::N,огонь,dålle
512,Feuer::N,огонь,dållå
513,Feuer::N,огонь,dolla
514,Feuer::N,огонь,tullâ
515,Feuer::N,огонь,toll
516,Feuer::N,огонь,то̄лл
517,Licht::N,свет,tjoevke
518,Licht::N,свет,tjuovgga
519,Licht::N,свет,čuovga
520,Licht::N,свет,čuovggas
521,Licht::N,свет,čuoṿâ
522,Licht::N,свет,toll
523,Licht::N,свет,čuõvv
524,Licht::N,свет,то̄лл
525,Schatten::N,тень,skugkie
526,Schatten::N,тень,soejvene
527,Schatten::N,тень,irkes
528,Schatten::N,тень,sieges
529,Schatten::N,тень,itku
530,Schatten::N,тень,suoivâ
531,Schatten::N,тень,õõtt
532,Schatten::N,тень,ǩeeu´niǩ
533,Schatten::N,тень,кывьнэхь
534,Wetter::N,погода,vïerhtse
535,Wetter::N,погода,dálkke
536,Wetter::N,погода,dálki
537,Wetter::N,погода,šoŋŋâ
538,Wetter::N,погода,šõŋŋ
539,Wetter::N,погода,шэ̄ӈӈ
540,Nebel::N,туман,såavla
541,Nebel::N,туман,mearhka
542,Nebel::N,туман,murkko
543,Nebel::N,туман,mierkká
544,Nebel::N,туман,mierká
545,Nebel::N,туман,miär'kká
546,Nebel::N,туман,oṃo
547,Nebel::N,туман,sue´lnn
548,Nebel::N,туман,цӣгк
549,Nebel::N,туман,сулльн
550,Wolke::N,облако,balve
551,Wolke::N,облако,balvva
552,Wolke::N,облако,balva
553,Wolke::N,облако,polvâ
554,Wolke::N,облако,põlvv
555,Wolke::N,облако,пэллв
556,Regen::N,дождь,ebrie
557,Regen::N,дождь,harvve
558,Regen::N,дождь,arvi
559,Regen::N,дождь,arve
560,Regen::N,дождь,â´brr
561,Regen::N,дождь,аббьр
562,Schnee::N,снег,lopme
563,Schnee::N,снег,moehtege
564,Schnee::N,снег,muohta
565,Schnee::N,снег,muohta
566,Schnee::N,снег,muotâ
567,Schnee::N,снег,muõtt
568,Schnee::N,снег,вэ̄дз
569,Schnee::N,снег,куэллт
570,Eis::N,лед,jïenge
571,Eis::N,лед,jiegŋa
572,Eis::N,лед,jiekŋa
573,Eis::N,лед,jieŋ̣â
574,Eis::N,лед,jiõŋŋ
575,Eis::N,лед,ӣӈӈ
576,Frost::N,мороз,baajkoe
577,Frost::N,мороз,tjoasskem
578,Frost::N,мороз,buolaš
579,Frost::N,мороз,puolâš
580,Frost::N,мороз,puõlâš
581,Frost::N,мороз,мӯнь
582,Kälte::N,холод,jueskie
583,Kälte::N,холод,tjåetskeme
584,Kälte::N,холод,tjoasskem
585,Kälte::N,холод,čoaskin
586,Kälte::N,холод,ko'lmâsvuotâ
587,Kälte::N,холод,ijss
588,Kälte::N,холод,čuä´cǩǩem
589,Kälte::N,холод,tuârggnjõs
590,Kälte::N,холод,кэ̄лмас
591,Hitze::N,жара,baahke
592,Hitze::N,жара,báhkka
593,Hitze::N,жара,báhkka
594,Hitze::N,жара,pakkâ
595,Hitze::N,жара,kuṃe
596,Hitze::N,жара,paašt
597,Hitze::N,жара,жоарр
598,Raureif::N,иней,jyjse
599,Raureif::N,иней,ridne
600,Raureif::N,иней,goarre
601,Raureif::N,иней,ritni
602,Raureif::N,иней,suhči
603,Raureif::N,иней,riṇe
604,Raureif::N,иней,ай
605,Regenbogen::N,радуга,aatjan goengere
606,Regenbogen::N,радуга,aatjan joekse
607,Regenbogen::N,радуга,ádjájuoksa
608,Regenbogen::N,радуга,arvedávgi
609,Regenbogen::N,радуга,bajándávgi
610,Regenbogen::N,радуга,äijihtävgi
611,Regenbogen::N,радуга,teârmmazjohss
612,Regenbogen::N,радуга,тӣрмесью̄ккс
613,Donner::N,гром,raejrie
614,Donner::N,гром,átjek
615,Donner::N,гром,átjárájdde
616,Donner::N,гром,áddjá
617,Donner::N,гром,baján
618,Donner::N,гром,juuṛâ
619,Donner::N,гром,tie´rmes
620,Donner::N,гром,тӣрмесь
621,Donner::N,гром,ча̄ркнэгк
622,Strömung::N,течение,njuvvie
623,Strömung::N,течение,ájggedáhpe
624,Strömung::N,течение,rávdnji
625,Strömung::N,течение,virde
626,Strömung::N,течение,ve´rdd
627,Strömung::N,течение,выррьт
628,Tropfen::N,капля,gåajhkohts
629,Tropfen::N,капля,gåjkudis
630,Tropfen::N,капля,goaikkanas
631,Tropfen::N,капля,čalme
632,Tropfen::N,капля,čâ´lmm
633,Tropfen::N,капля,ча̄лльм
634,Schaum::N,пена,sapte
635,Schaum::N,пена,såpptå
636,Schaum::N,пена,sokta
637,Schaum::N,пена,suptâ
638,Schaum::N,пена,soptt
639,Schaum::N,пена,со̄ппт
640,Schmutz::N,грязь,haaskoe
641,Schmutz::N,грязь,duolvva
642,Schmutz::N,грязь,duolva
643,Schmutz::N,грязь,durdi
644,Schmutz::N,грязь,stänži
645,Schmutz::N,грязь,sähss
646,Schmutz::N,грязь,са̄ккьс
647,Schmutz::N,грязь,не̄шшь
648,See::N,озеро,jaevrie
649,See::N,озеро,jávrre
650,See::N,озеро,jávri
651,See::N,озеро,jävri
652,See::N,озеро,jâu´rr
653,See::N,озеро,я̄ввьр
654,Sumpf::N,топь,pluevie
655,Sumpf::N,топь,áhpe
656,Sumpf::N,топь,sæmssa
657,Sumpf::N,топь,jeaggi
658,Sumpf::N,топь,jeggi
659,Sumpf::N,топь,jeä´ǧ'ǧ
660,Sumpf::N,топь,ла̄ммьп
661,Moor::N,болото,pluevie
662,Moor::N,болото,jiegge
663,Moor::N,болото,suotnju
664,Moor::N,болото,karrii
665,Moor::N,болото,kä´rev
666,Moor::N,болото,veättaǩ
667,Moor::N,болото,ла̄ммьп
668,Wiese::N,луг,ïentje
669,Wiese::N,луг,giedde
670,Wiese::N,луг,gieddi
671,Wiese::N,луг,nijtto
672,Wiese::N,луг,пуэшенҍ
673,Wald::N,лес,skåake
674,Wald::N,лес,skåajje
675,Wald::N,лес,miehtsie
676,Wald::N,лес,vuovdde
677,Wald::N,лес,miehttse
678,Wald::N,лес,vuovdi
679,Wald::N,лес,meahcci
680,Wald::N,лес,mecci
681,Wald::N,лес,vyemi
682,Wald::N,лес,vue´mm
683,Wald::N,лес,meä´c'c
684,Wald::N,лес,ля̄ммт
685,Hügel::N,холм,deava
686,Hügel::N,холм,dievvá
687,Hügel::N,холм,dievvá
688,Hügel::N,холм,čummâ
689,Hügel::N,холм,pä´rcc
690,Hügel::N,холм,teä´rmm
691,Hügel::N,холм,ка̄ннҌт
692,Anhöhe::N,возвышенность,deava
693,Anhöhe::N,возвышенность,jalladahke
694,Anhöhe::N,возвышенность,dievásj
695,Anhöhe::N,возвышенность,aláš
696,Anhöhe::N,возвышенность,luohkká
697,Anhöhe::N,возвышенность,tiävá
698,Anhöhe::N,возвышенность,poorááš
699,Anhöhe::N,возвышенность,ču´lpp
700,Anhöhe::N,возвышенность,škâu´ŋŋ
701,Anhöhe::N,возвышенность,ка̄ннҌт
702,Berg::N,гора,bïerje
703,Berg::N,гора,várre
704,Berg::N,гора,várri
705,Berg::N,гора,vääṛi
706,Berg::N,гора,vää´rr
707,Berg::N,гора,те̄ррьм
708,Gipfel::N,вершина,dalvese
709,Gipfel::N,вершина,tjåhkkå
710,Gipfel::N,вершина,čohkka
711,Gipfel::N,вершина,čokke
712,Gipfel::N,вершина,čå´ǩǩ
713,Gipfel::N,вершина,ла̄ддҍв
714,Höhle::N,пещера,beajoe
715,Höhle::N,пещера,rájgge
716,Höhle::N,пещера,sluoggo
717,Höhle::N,пещера,biedju
718,Höhle::N,пещера,kuovđâšm
719,Höhle::N,пещера,skuõrr
720,Höhle::N,пещера,вуэӈӈк
721,Abhang::N,склон,boelte
722,Abhang::N,склон,brijrie
723,Abhang::N,склон,bállte
724,Abhang::N,склон,vielti
725,Abhang::N,склон,luohkká
726,Abhang::N,склон,viel'tti
727,Abhang::N,склон,vie´ltt
728,Abhang::N,склон,луэххк
729,Quelle::N,источник,aajege
730,Quelle::N,источник,gaaltije
731,Quelle::N,источник,ája
732,Quelle::N,источник,ája
733,Quelle::N,источник,gáldu
734,Quelle::N,источник,aajâ
735,Quelle::N,источник,käldee
736,Quelle::N,источник,lädd
737,Quelle::N,источник,käivv
738,Quelle::N,источник,ка̄ййв
739,Bach::N,ручей,johketje
740,Bach::N,ручей,jåhkå
741,Bach::N,ручей,jågåsj
742,Bach::N,ручей,jogaš
743,Bach::N,ручей,aajâ
744,Bach::N,ручей,vuäjj
745,Bach::N,ручей,вуэйй
746,Fluss::N,река,johke
747,Fluss::N,река,ædno
748,Fluss::N,река,jåhkå
749,Fluss::N,река,johka
750,Fluss::N,река,juuhâ
751,Fluss::N,река,jokk
752,Fluss::N,река,jeänn
753,Fluss::N,река,ё̄гк
754,Ufer::N,берег,beala
755,Ufer::N,берег,gádde
