,Concept_ID,br,lv
798,Beutel::N,sac'h,maisiņš
799,Bündel::N,feskenn,кӧртӧд
800,Bündel::N,feskenn,sainis
801,Tasche::N,sac'h,сумка
802,Tasche::N,sac'h,soma
803,Eimer::N,sailh,ведра
804,Eimer::N,sailh,spainis
805,Deckel::N,pallenn,пӧдан
806,Deckel::N,pallenn,тупкӧд
807,Deckel::N,pallenn,vāks
808,Geschirr::N,listriaj,дозмук
809,Geschirr::N,listriaj,тасьті-пань
810,Geschirr::N,listriaj,trauki
811,Sack::N,sac'h,мешӧк
812,Sack::N,sac'h,maiss
813,Tasse::N,tas,бекар
814,Tasse::N,tas,тасьті
815,Tasse::N,tas,tase
816,Topf::N,pod,гырнич
817,Topf::N,pod,pods
818,Kessel::N,chaodouron,пӧрт
819,Kessel::N,chaodouron,katls
820,Essen::N,pred,сёйӧм
821,Essen::N,pred,ēdiens
822,Nahrung::N,boued,сёян
823,Nahrung::N,boued,barība
824,Speise::N,meuz,сёян
825,Speise::N,meuz,сёянтор
826,Speise::N,meuz,ēdiens
827,Fleisch::N,kig,яй
828,Fleisch::N,kig,gaļa
829,Getreide::N,ed,нянь
830,Getreide::N,ed,labība
831,Brei::N,yod,рок
832,Brei::N,yod,putra
833,Brei::N,yod,biezenis
834,Brot::N,bara,нянь
835,Brot::N,bara,maize
836,Scheibe::N,tailhenn,шӧрӧм
837,Scheibe::N,tailhenn,чӧлан
838,Scheibe::N,tailhenn,šķēle
839,Scheibe::N,tailhenn,rieciens
840,Fett::N,lard,гос
841,Fett::N,lard,тшог
842,Fett::N,lard,tauki
843,Butter::N,amann,вый
844,Butter::N,amann,sviests
845,Öl::N,eoul,вый
846,Öl::N,eoul,eļļa
847,Salz::N,holen,сов
848,Salz::N,holen,sāls
849,Suppe::N,soubenn,шыд
850,Suppe::N,soubenn,zupa
851,Honig::N,mel,ма
852,Honig::N,mel,medus
853,Milch::N,laezh,йӧв
854,Milch::N,laezh,piens
855,Tee::N,te,чай
856,Tee::N,te,tēja
857,Leder::N,lêr,ку
858,Leder::N,lêr,āda
859,Wolle::N,gloan,вурун
860,Wolle::N,gloan,vilna
861,Stoff::N,danvez,дӧра
862,Stoff::N,danvez,drāna
863,Stoff::N,danvez,audums
864,Nadel::N,nadoz,ем
865,Nadel::N,nadoz,adata
866,Faden::N,neudenn,сунис
867,Faden::N,neudenn,diegs
868,Faden::N,neudenn,pavediens
869,Knopf::N,bouton,кизь
870,Knopf::N,bouton,poga
871,Knoten::N,skoulm,гӧрӧд
872,Knoten::N,skoulm,mezgls
873,Farbe::N,liv,краска
874,Farbe::N,liv,вап
875,Farbe::N,liv,krāsa
876,Kleidung::N,dilhad,паськӧм
877,Kleidung::N,dilhad,tērps
878,Kleidung::N,dilhad,drēbes
879,Hemd::N,roc'hed,дӧрӧм
880,Hemd::N,roc'hed,krekls
881,Kragen::N,gouzoug,воротник
882,Kragen::N,gouzoug,apkakle
883,Ärmel::N,milgin,сос
884,Ärmel::N,milgin,piedurkne
885,Hose::N,bragoù,гач
886,Hose::N,bragoù,bikses
887,Gürtel::N,gouriz,вӧнь
888,Gürtel::N,gouriz,josta
889,Mütze::N,boned,шапка
890,Mütze::N,boned,cepure
891,Schuh::N,botez,башмак
892,Schuh::N,botez,ботинки
893,Schuh::N,botez,kurpe
894,Stiefel::N,botez,сапӧг
895,Stiefel::N,botez,zābaks
896,Ring::N,gwalenn,кытш
897,Ring::N,gwalenn,gredzens
898,Band::N,bagad,лента
899,Band::N,bagad,вундас
900,Band::N,bagad,lente
901,Kamm::N,krib,сынан
902,Kamm::N,krib,ķemme
903,Spiegel::N,melezour,рӧмпӧштан
904,Spiegel::N,melezour,spogulis
905,Riemen::N,lerenn,тасма
906,Riemen::N,lerenn,siksna
907,Schnur::N,kordenn,гез
908,Schnur::N,kordenn,aukla
909,Leine::N,roll,юргез
910,Leine::N,roll,saite
911,Decke::N,golo,эшкын
912,Decke::N,golo,шебрас
913,Decke::N,golo,sega
914,Kissen::N,goubenner,юрлӧс
915,Kissen::N,goubenner,spilvens
916,Tuch::N,mezher,чышъян
917,Tuch::N,mezher,vadmala
918,Handtuch::N,toailhon,ки чышкӧд
919,Handtuch::N,toailhon,кизьчышъян
920,Handtuch::N,toailhon,dvielis
921,Kraft::N,nerzh,этш
922,Kraft::N,nerzh,эбӧс
923,Kraft::N,nerzh,spēks
924,Stärke::N,nerzhder,ёнлун
925,Stärke::N,nerzhder,чорыдлун
926,Stärke::N,nerzhder,stiprums
927,Gesundheit::N,yec'hed,дзоньвидзалун
928,Gesundheit::N,yec'hed,veselība
929,Krankheit::N,klañved,висьӧм
930,Krankheit::N,klañved,slimība
931,Schmerz::N,poan,висьӧм
932,Schmerz::N,poan,sāpes
933,Schmerz::N,droug,висьӧм
934,Schmerz::N,droug,sāpes
935,Wunde::N,gloazadenn,дой
936,Wunde::N,gloazadenn,brūce
937,Wunde::N,gloazadenn,jēlums
938,Fieber::N,terzhienn,жар
939,Fieber::N,terzhienn,drudzis
940,Fieber::N,terzhienn,karstums
941,Arznei::N,louzoù,лекарство
942,Arznei::N,louzoù,зелля
943,Arznei::N,louzoù,zāles
944,Arznei::N,louzoù,medikaments
945,Brücke::N,pont,пос
946,Brücke::N,pont,tilts
947,Brunnen::N,puñs,юкмӧс
948,Brunnen::N,puñs,aka
949,Weide::N,prad,пӧскӧтина
950,Weide::N,prad,ganības
951,Pfad::N,gwenodenn,туй
952,Pfad::N,gwenodenn,кыснан
953,Pfad::N,gwenodenn,taka
954,Weg::N,hent,туй
955,Weg::N,hent,ceļš
956,Straße::N,ru,туй
957,Straße::N,ru,iela
958,Straße::N,hent,туй
959,Straße::N,hent,iela
960,Dorf::N,kêr,сикт
961,Dorf::N,kêr,ciems
962,Dorf::N,kêriadenn,сикт
963,Dorf::N,kêriadenn,ciems
964,Stadt::N,kêr,кар
965,Stadt::N,kêr,pilsēta
966,Brief::N,lizher,письмӧ
967,Brief::N,lizher,vēstule
968,Buch::N,levr,небӧг
969,Buch::N,levr,grāmata
970,Buchstabe::N,lizherenn,шыпас
971,Buchstabe::N,lizherenn,burts
972,Zeitung::N,kazetenn,газет
973,Zeitung::N,kazetenn,avīze
974,Zeitung::N,kazetenn,laikraksts
975,Leben::N,buhez,лов
976,Leben::N,buhez,олӧм
977,Leben::N,buhez,dzīve
978,Tod::N,marv,кулӧм
979,Tod::N,marv,nāve
980,Grab::N,bez,гу
981,Grab::N,bez,kaps
982,Kirche::N,iliz,вичко
983,Kirche::N,iliz,baznīca
984,Sünde::N,pec'hed,мыж
985,Sünde::N,pec'hed,grēks
986,Gott::N,doue,ен
987,Gott::N,doue,dievs
988,Arbeiter::N,labourer,уджалысь
989,Arbeiter::N,labourer,strādnieks
990,Arbeiter::N,micherour,уджалысь
991,Arbeiter::N,micherour,strādnieks
992,Chef::N,penn,юралысь
993,Chef::N,penn,веськӧдлысь
994,Chef::N,penn,šefs
995,Chef::N,penn,vadītajs
996,Chef::N,penn,priekšnieks
997,Meister::N,mestr,вӧчысь
998,Meister::N,mestr,meistars
999,Arzt::N,mezeg,врач
1000,Arzt::N,mezeg,бурдӧдысь
1001,Arzt::N,mezeg,ārsts
1002,Arzt::N,medisin,врач
1003,Arzt::N,medisin,бурдӧдысь
1004,Arzt::N,medisin,ārsts
1005,Lehrer::N,skolaer,велӧдысь
1006,Lehrer::N,skolaer,skolotājs
1007,Lehrer::N,kelenner,велӧдысь
1008,Lehrer::N,kelenner,skolotājs
1009,Geld::N,arc'hant,сьӧм
1010,Geld::N,arc'hant,nauda
1011,Geschäft::N,stal,удж
1012,Geschäft::N,stal,bizness
1013,Geschäft::N,stal,darījums
1014,Laden::N,stal,вузасянін
1015,Laden::N,stal,bode
1016,Laden::N,stal,veikals
1017,Preis::N,priz,дон
1018,Preis::N,priz,cena
1019,Ware::N,marc'hadourezh,тӧвар
1020,Ware::N,marc'hadourezh,prece
1021,Nutzen::N,gounidegezh,воӧм
1022,Nutzen::N,gounidegezh,выгӧда
1023,Nutzen::N,gounidegezh,labums
1024,Nutzen::N,lañs,воӧм
1025,Nutzen::N,lañs,выгӧда
1026,Nutzen::N,lañs,labums
1027,Nutzen::N,profit,воӧм
1028,Nutzen::N,profit,выгӧда
1029,Nutzen::N,profit,labums
1030,Nutzen::N,spleit,воӧм
1031,Nutzen::N,spleit,выгӧда
1032,Nutzen::N,spleit,labums
1033,Reichtum::N,pinvidigezh,озырлун
1034,Reichtum::N,pinvidigezh,bagātība
1035,Welt::N,douar,енкӧла
1036,Welt::N,douar,pasaule
1037,Land::N,bro,му
1038,Land::N,bro,zeme
1039,Staat::N,stad,канму
1040,Staat::N,stad,государство
1041,Staat::N,stad,valsts
1042,König::N,roue,кан
1043,König::N,roue,ķēniņš
1044,König::N,roue,karalis
1045,Macht::N,galloud,каналӧм
1046,Macht::N,galloud,vara
1047,Grenze::N,harzoù,су
1048,Grenze::N,harzoù,суйӧр
1049,Grenze::N,harzoù,robeža
1050,Krieg::N,brezel,ожман
1051,Krieg::N,brezel,karš
1052,Feind::N,eneber,враг
1053,Feind::N,eneber,вӧрӧг
1054,Feind::N,eneber,ienaidnieks
1055,Gewalt::N,tâerder,мырдöналöм
1056,Gewalt::N,tâerder,vara
1057,Gewalt::N,tâerder,vardarbība
1058,Kampf::N,kann,вермасьӧм
1059,Kampf::N,kann,cīņa
1060,Bogen[Waffe]::N,gwareg,ньӧввуж
1061,Bogen[Waffe]::N,gwareg,loks
1062,Pfeil::N,saezh,ньӧв
1063,Pfeil::N,saezh,bulta
1064,Gewehr::N,fuzuilh,пишшаль
1065,Gewehr::N,fuzuilh,šautene
1066,Fehler::N,fazi,сорсьӧм
1067,Fehler::N,fazi,дзугсьӧм
1068,Fehler::N,fazi,kļūda
1069,Lüge::N,gaou,пӧръясьӧм
1070,Lüge::N,gaou,ылӧдлӧм
1071,Lüge::N,gaou,meli
1072,Schaden::N,gwall,лёк
1073,Schaden::N,gwall,изъян
1074,Schaden::N,gwall,пакӧсьт
1075,Schaden::N,gwall,bojājums
1076,Schaden::N,gwall,kaitējums
1077,Unglück::N,gwalleur,шог
1078,Unglück::N,gwalleur,kļūme
1079,Unglück::N,gwalleur,klizma
1080,Unglück::N,gwalleur,nelaime
1081,Schuld::N,kablusted,мыж
1082,Schuld::N,kablusted,vaina
1083,Schuld::N,pec'hedigezh,мыж
1084,Schuld::N,pec'hedigezh,vaina
1085,Alter::N,oad,арлыд
1086,Alter::N,oad,vecums
1087,Schluss::N,diwezh,пом
1088,Schluss::N,diwezh,beigas
1089,Zeit::N,amzer,кад
1090,Zeit::N,amzer,laiks
1091,Tag::N,deizh,лун
1092,Tag::N,deizh,diena
1093,Morgen::N,beure,асыв
1094,Morgen::N,beure,rīts
1095,Morgen::N,mintin,асыв
1096,Morgen::N,mintin,rīts
1097,Mittag::N,kreisteiz,лун шӧр
1098,Mittag::N,kreisteiz,pusdiena
1099,Abend::N,abardaez,рыт
1100,Abend::N,abardaez,vakars
1101,Nacht::N,noz,вой
1102,Nacht::N,noz,nakts
1103,Woche::N,sizhun,вежон
1104,Woche::N,sizhun,nedēļa
1105,Monat::N,miz,тӧлысь
1106,Monat::N,miz,mēnesis
1107,Jahr::N,bloaz,во
1108,Jahr::N,bloaz,gads
1109,Frühling::N,nevezamzer,тулыс
1110,Frühling::N,nevezamzer,pavasaris
1111,Sommer::N,hañv,гожӧм
1112,Sommer::N,hañv,vasara
1113,Herbst::N,diskaramzer,ар
1114,Herbst::N,diskaramzer,rudens
1115,Winter::N,goañv,тӧв
1116,Winter::N,goañv,ziema
1117,Januar::N,Genver,тӧв шӧр
1118,Januar::N,Genver,janvāris
1119,Februar::N,C'hwevrer,урасьӧм
1120,Februar::N,C'hwevrer,februāris
1121,März::N,Meurzh,рака
1122,März::N,Meurzh,marts
1123,April::N,Ebrel,кос му
1124,April::N,Ebrel,aprīlis
1125,Mai::N,Mae,ода-кора
1126,Mai::N,Mae,maijs
1127,Juni::N,Mezheven,лӧддза-номъя
1128,Juni::N,Mezheven,jūnijs
1129,Juli::N,Gouhere,сора
1130,Juli::N,Gouhere,jūlijs
1131,August::N,Eost,моз
1132,August::N,Eost,augusts
1133,September::N,Gwengolo,кӧч
1134,September::N,Gwengolo,septembris
1135,Oktober::N,Here,йирым
1136,Oktober::N,Here,oktobris
1137,November::N,Du,вӧльгым
1138,November::N,Du,novembris
1139,Dezember::N,Kerzu,ӧшым
1140,Dezember::N,Kerzu,decembris
1141,Montag::N,Lun,выльлун
1142,Montag::N,Lun,pirmdiena
1143,Dienstag::N,Meurzh,воторник
1144,Dienstag::N,Meurzh,otrdiena
1145,Mittwoch::N,Merc'her,середа
1146,Mittwoch::N,Merc'her,trešdiena
1147,Donnerstag::N,Yaou,четверг
1148,Donnerstag::N,Yaou,ceturtdiena
1149,Freitag::N,Gwener,пекнича
1150,Freitag::N,Gwener,piektdiena
1151,Samstag::N,Sadorn,субӧта
1152,Samstag::N,Sadorn,sestdiena
1153,Sonntag::N,Sul,вӧскресенньӧ
1154,Sonntag::N,Sul,svētdiena
1155,groß::A,bras,ыджыд
1156,groß::A,bras,dižs
1157,groß::A,bras,liels
1158,klein::A,bihan,ичӧт
1159,klein::A,bihan,mazs
1160,lang::A,hir,кузь
1161,lang::A,hir,garš
1162,kurz::A,berr,дженьыд
1163,kurz::A,berr,īss
1164,breit::A,ledan,ота
1165,breit::A,ledan,паськыд
1166,breit::A,ledan,plats
1167,schmal::A,strizh,оттӧм
1168,schmal::A,strizh,tievs
1169,dicht::A,stank,сук
1170,dicht::A,stank,blīvs
1171,dick[Gegenstand]::A,tev,кыз
1172,dick[Gegenstand]::A,tev,biezs
1173,dünn::A,moan,вӧсни
1174,dünn::A,moan,вӧсньыд
1175,dünn::A,moan,plāns
1176,fein::A,munut,посни
1177,fein::A,munut,smalks
1178,fest::A,start,зумыд
1179,fest::A,start,tvirts
1180,fest::A,start,noturīgs
1181,flach::A,plaen,плавкӧс
1182,flach::A,plaen,тшӧтшкӧс
1183,flach::A,plaen,lēzens
1184,flach::A,plaen,līdzens
1185,glatt::A,lintr,вольк
1186,glatt::A,lintr,мольыд
1187,glatt::A,lintr,gluds
1188,glatt::A,lintr,slidens
1189,glatt::A,levn,вольк
1190,glatt::A,levn,мольыд
1191,glatt::A,levn,gluds
1192,glatt::A,levn,slidens
1193,hart::A,kalet,зумыд
1194,hart::A,kalet,ciets
1195,weich::A,blot,небыд
1196,weich::A,blot,mīksts
1197,rund::A,ront,гӧгрӧс
1198,rund::A,ront,apaļš
1199,spitz::A,poentet,ёсь йыла
1200,spitz::A,poentet,smails
1201,scharf::A,dremm,ёсь
1202,scharf::A,dremm,ass
1203,stumpf::A,talsoc'h,ныж
1204,stumpf::A,talsoc'h,truls
1205,stumpf::A,talsoc'h,strups
1206,schwer::A,pounner,сьӧкыд
1207,schwer::A,pounner,smags
1208,schön::A,kaer,мича
1209,schön::A,kaer,лӧсьыд
1210,schön::A,kaer,daiļš
1211,schön::A,kaer,skaists
1212,heiß::A,tomm,пӧсь
1213,heiß::A,tomm,karsts
1214,warm::A,tomm,шоныд
1215,warm::A,tomm,silts
1216,kalt::A,yen,кӧдзыд
1217,kalt::A,yen,salts
1218,kalt::A,yen,auksts
1219,kühl::A,yen,юзыд
1220,kühl::A,yen,ыркыд
1221,kühl::A,yen,vēss
1222,kühl::A,yen,dzestrs
1223,frisch::A,fresk,выль
1224,frisch::A,fresk,svaigs
1225,feucht::A,gleb,уль
1226,feucht::A,gleb,mitrs
1227,feucht::A,gleb,drēgns
1228,nass::A,gleb,ва
1229,nass::A,gleb,slapjš
1230,trocken::A,sec'h,кос
1231,trocken::A,sec'h,sauss
1232,voll::A,leun,кыз
1233,voll::A,leun,pilns
1234,leer::A,goullo,куш
1235,leer::A,goullo,тыртӧм
1236,leer::A,goullo,tukšs
1237,offen::A,digor,восьса
1238,offen::A,digor,vaļējs
1239,offen::A,digor,atvērts
1240,geschlossen::A,serr,пӧдса
1241,geschlossen::A,serr,slēgts
1242,sauber::A,naet,сӧстӧм
1243,sauber::A,naet,tīrs
1244,sauber::A,naet,spodrs
1245,schmutzig::A,lous,няйт
1246,schmutzig::A,lous,netīrs
1247,schmutzig::A,lous,dubļains
1248,roh::A,kriz,уль
1249,roh::A,kriz,jēls
1250,reif::A,darev,кисьмӧм
1251,reif::A,darev,gatavs
1252,reif::A,darev,nobriedis
1253,lecker::A,lipous,чӧскыд
1254,lecker::A,lipous,gards
1255,lecker::A,lipous,garšīgs
1256,lecker::A,saourus,чӧскыд
1257,lecker::A,saourus,gards
1258,lecker::A,saourus,garšīgs
1259,süß::A,dous,юмов
1260,süß::A,dous,чӧскыд
1261,süß::A,dous,salds
1262,bitter::A,c'hwerv,курыд
1263,bitter::A,c'hwerv,sūrs
1264,bitter::A,c'hwerv,rūgts
1265,sauer::A,trenk,шома
1266,sauer::A,trenk,skābs
1267,hell::A,sklaer,югыд
1268,hell::A,sklaer,gaišs
1269,dunkel::A,teñval,пемыд
1270,dunkel::A,teñval,tumšs
1271,schwarz::A,du,сьӧд
1272,schwarz::A,du,melns
1273,weiß::A,gwenn,еджыд
1274,weiß::A,gwenn,balts
1275,rot::A,ruz,гӧрд
1276,rot::A,ruz,sarkans
1277,gelb::A,melen,виж
1278,gelb::A,melen,dzeltens
1279,blau::A,glas,лӧз
1280,blau::A,glas,zils
1281,grün::A,gwer,веж
1282,grün::A,gwer,турунвиж
1283,grün::A,gwer,zaļš
1284,grau::A,louet,руд
1285,grau::A,louet,pelēks
1286,bunt::A,liesliv,сера
1287,bunt::A,liesliv,raibs
1288,bunt::A,liesliv,krāsains
1289,billig::A,marc'had-mat,донтӧг
1290,billig::A,marc'had-mat,lēts
1291,teuer::A,ker,дона
1292,teuer::A,ker,dārgs
1293,wertvoll::A,prizius,дона
1294,wertvoll::A,prizius,vērtīgs
1295,blind::A,dall,синтӧм
1296,blind::A,dall,akls
1297,taub::A,bouzar,пельтӧм
1298,taub::A,bouzar,kurls
1299,kräftig::A,start,вынйӧра
1300,kräftig::A,start,spēcīgs
1301,stark::A,kreñv,ён
1302,stark::A,kreñv,вына
1303,stark::A,kreñv,stiprs
1304,schwach::A,gwan,жеб
1305,schwach::A,gwan,vājš
1306,fett::A,lard,госа
1307,fett::A,lard,brangs
1308,schlank::A,sinkl,веськыд
1309,schlank::A,sinkl,slaids
1310,hübsch::A,koant,мича
1311,hübsch::A,koant,лӧсьыд
1312,hübsch::A,koant,glīts
1313,böse::A,gwall,лёк
1314,böse::A,gwall,ļauns
1315,böse::A,gwall,negants
1316,dumm::A,glep,йӧй
1317,dumm::A,glep,вежӧртӧм
1318,dumm::A,glep,stulbs
1319,dumm::A,glep,muļķīgs
1320,faul::A,lezirek,дыш
1321,faul::A,lezirek,slinks
1322,fleißig::A,studius,зільысь
1323,fleißig::A,studius,čakls
1324,fleißig::A,studius,cītīgs
1325,geizig::A,tost,топыд
1326,geizig::A,tost,skops
1327,geizig::A,tost,sīksts
1328,klug::A,speredek,юра
1329,klug::A,speredek,вежӧра
1330,klug::A,speredek,gudrs
1331,geschickt::A,dornet,кипода
1332,geschickt::A,dornet,кужысь
1333,geschickt::A,dornet,manīgs
1334,lieb::A,koant,муса
1335,lieb::A,koant,мича
1336,lieb::A,koant,лӧсьыд
1337,lieb::A,koant,mīļš
1338,lustig::A,laouen,кыпыд
1339,lustig::A,laouen,jautrs
1340,sanft::A,flour,мелі
1341,sanft::A,flour,liegs
1342,hungrig::A,marnaon,тшыг
1343,hungrig::A,marnaon,izsalcis
1344,krank::A,klañv,висьысь
1345,krank::A,klañv,slims
1346,nackt::A,noazh,пасьтӧм
1347,nackt::A,noazh,pliks
1348,traurig::A,trist,гажтӧм
1349,traurig::A,trist,bēdīgs
1350,traurig::A,trist,skumīgs
1351,lebendig::A,bev,ловъя
1352,lebendig::A,bev,dzīvs
1353,gut::A,mad,бур
1354,gut::A,mad,labs
1355,schlecht::A,fall,лёк
1356,schlecht::A,fall,омӧль
1357,schlecht::A,fall,slikts
1358,schlecht::A,gwall,лёк
1359,schlecht::A,gwall,омӧль
1360,schlecht::A,gwall,slikts
1361,richtig::A,reizh,инӧд
1362,richtig::A,reizh,riktīgs
1363,schlimm::A,gwall,омӧль
1364,schlimm::A,gwall,туйтӧм
1365,schlimm::A,gwall,nelāgs
1366,schlimm::A,gwall,nejauks
1367,wahr::A,gwir,абу ылӧг
1368,wahr::A,gwir,īsts
1369,wahr::A,gwir,patiess
1370,alt::A,kozh,важ
1371,alt::A,kozh,sens
1372,alt::A,kozh,vęcs
1373,neu::A,nevez,выль
1374,neu::A,nevez,jauns
1375,ehemalig::A,kozh,вӧвлӧм
1376,ehemalig::A,kozh,bijušais
1377,alt[Lebewesen]::A,kozh,пӧрысь
1378,alt[Lebewesen]::A,kozh,vecs
1379,jung::A,yaouank,том
1380,jung::A,yaouank,jauns
1381,arm::A,paour,гӧль
1382,arm::A,paour,nabags
1383,reich::A,pinvidik,озыр
1384,reich::A,pinvidik,bagāts
1385,bekannt::A,anavezet,тӧдса
1386,bekannt::A,anavezet,zināms
1387,bekannt::A,anavezet,pazīstams
1388,berühmt::A,brudet,нималан
1389,berühmt::A,brudet,кывсян
1390,berühmt::A,brudet,slavens
1391,fremd::A,dizanav,йӧз
1392,fremd::A,dizanav,svešs
1393,verschieden::A,disheñel,абу ӧткодь
1394,verschieden::A,disheñel,разнӧй
1395,verschieden::A,disheñel,dažāds
1396,nah::A,nes,матыс
1397,nah::A,nes,tuvs
1398,fern::A,diabell,ылі
1399,fern::A,diabell,tāls
1400,linker::A,kleiz,шуйга
1401,linker::A,kleiz,kreisais
1402,rechter::A,dehoù,веськыд
1403,rechter::A,dehoù,labais
1404,anderer::A,all,мукӧд
1405,anderer::A,all,otrs
1406,erster::A,kentañ,медводдза
1407,erster::A,kentañ,pirmais
1408,zweiter::A,eil,мӧд
1409,zweiter::A,eil,otrais
1410,dritter::A,trede,коймӧд
1411,dritter::A,trede,trešais
1412,letzter::A,diwezhañ,бӧръя
1413,letzter::A,diwezhañ,beidzamais
1414,allein::ADV,e-unan,ӧтка
1415,allein::ADV,e-unan,viens pats
1416,auf einmal::ADV,ar un dro,ӧтпырйӧ
1417,auf einmal::ADV,ar un dro,reizē
1418,zusammen::ADV,asambles,тшӧтш
1419,zusammen::ADV,asambles,kopā
1420,zusammen::ADV,asambles,vienviet
1421,lange::ADV,pell,дыр
1422,lange::ADV,pell,ilgi
1423,plötzlich::ADV,en un taol,друг
1424,plötzlich::ADV,en un taol,pēkšņi
1425,sofort::ADV,diouzhtu,дзик пыр
1426,sofort::ADV,diouzhtu,tūlīt
1427,später::ADV,diwezhatoc'h,сэсся
1428,später::ADV,diwezhatoc'h,vēlāk
1429,jetzt::ADV,bremañ,ӧні
1430,jetzt::ADV,bremañ,tagad
1431,heute::ADV,hiziv,талун
1432,heute::ADV,hiziv,šodien
1433,morgen::ADV,arc'hoazh,аски
1434,morgen::ADV,arc'hoazh,rīt
1435,bald::ADV,hepdale,регыд
1436,bald::ADV,hepdale,drīz
1437,dann::ADV,a-c'houde,бӧрын
1438,dann::ADV,a-c'houde,бӧрти
1439,dann::ADV,a-c'houde,tad
1440,gestern::ADV,dec'h,тӧнлун
1441,gestern::ADV,dec'h,vakar
1442,einst::ADV,gwechall,ӧтчыд
1443,einst::ADV,gwechall,ӧтпыр
1444,einst::ADV,gwechall,citreiz
1445,damals::ADV,neuze,сэки
1446,damals::ADV,neuze,toreiz
1447,danach::ADV,goude,сэсся
1448,danach::ADV,goude,pēc tam
1449,vorher::ADV,diagent,войдӧр
1450,vorher::ADV,diagent,iepriekš
1451,vorher::ADV,diagent,pirms tam
1452,zuerst::ADV,da gentañ,войдӧр
1453,zuerst::ADV,da gentañ,vis'pirms
1454,einmal::ADV,ur wech,ӧтчыдысь
1455,einmal::ADV,ur wech,reiz
1456,einmal::ADV,ur wech,vienreiz
1457,manchmal::ADV,a-wechoù,корсюрӧ
1458,manchmal::ADV,a-wechoù,dažkārt
1459,oft::ADV,alies,тшӧкыда
1460,oft::ADV,alies,bieži
1461,immer::ADV,atav,век
1462,immer::ADV,atav,allaž
1463,immer::ADV,atav,vien'mēr
1464,immer::ADV,bepred,век
1465,immer::ADV,bepred,allaž
1466,immer::ADV,bepred,vien'mēr
1467,niemals::ADV,gwech ebet,оз некор
1468,niemals::ADV,gwech ebet,nemūžam
1469,hier::ADV,amañ,со
1470,hier::ADV,amañ,тонӧ
1471,hier::ADV,amañ,te
1472,hier::ADV,amañ,šeit
1473,hierhin::ADV,dre amañ,татчӧ
1474,hierhin::ADV,dre amañ,талань
1475,hierhin::ADV,dre amañ,šurp
1476,hierhin::ADV,dre amañ,uz šejieni
1477,von hier::ADV,alemañ,тасянь
1478,von hier::ADV,alemañ,no šejienes
1479,dort::ADV,aze,сэні
1480,dort::ADV,aze,tur
1481,dort::ADV,ahont,сэні
1482,dort::ADV,ahont,tur
1483,dorthin::ADV,di,сэтчӧ
1484,dorthin::ADV,di,turp
1485,dorthin::ADV,di,uz turieni
1486,dorthin::ADV,aze,сэтчӧ
1487,dorthin::ADV,aze,turp
1488,dorthin::ADV,aze,uz turieni
1489,dorthin::ADV,ahont,сэтчӧ
1490,dorthin::ADV,ahont,turp
1491,dorthin::ADV,ahont,uz turieni
1492,geradeaus::ADV,war-eeun,веськыда
1493,geradeaus::ADV,war-eeun,taisni uz priekšu
1494,vorwärts::ADV,war-raok,водзӧ
1495,vorwärts::ADV,war-raok,uz priekšu
1496,rückwärts::ADV,war-lerc'h,бӧрӧ
1497,rückwärts::ADV,war-lerc'h,atmuguriski
1498,zurück::ADV,war-dreñv,бӧр
1499,zurück::ADV,war-dreñv,atpakāļ
1500,unten::ADV,en traoñ,улын
1501,unten::ADV,en traoñ,уліын
1502,unten::ADV,en traoñ,lejā
1503,unten::ADV,en traoñ,apakšā
1504,hinab::ADV,a-izel,улӧ
1505,hinab::ADV,a-izel,увлан
1506,hinab::ADV,a-izel,uz leju
1507,oben::ADV,en nec'h,вылын
1508,oben::ADV,en nec'h,выліын
1509,oben::ADV,en nec'h,virsū
1510,hinauf::ADV,e-krec'h,выліӧ
1511,hinauf::ADV,e-krec'h,augšā
1512,hinauf::ADV,e-krec'h,uz augšu
1513,überall::ADV,dre-holl,быдлаын
1514,überall::ADV,dre-holl,visur
1515,nicht::ADV,ne ... ket,oз
1516,nicht::ADV,ne ... ket,ne
1517,ein wenig::ADV,un tammig,неуна
1518,ein wenig::ADV,un tammig,drusku
1519,kaum::ADV,a-boan,мырдэм
1520,kaum::ADV,a-boan,diezin vai
1521,sehr::ADV,-tre,зэв
1522,sehr::ADV,-tre,ļoti
1523,sehr::ADV,-tre,gaužām
1524,sehr::ADV,-kenañ,зэв
1525,sehr::ADV,-kenañ,ļoti
1526,sehr::ADV,-kenañ,gaužām
1527,so::ADV,evel-se,тадз
1528,so::ADV,evel-se,сідз
1529,so::ADV,evel-se,tā
1530,so::ADV,evel-se,tik
1531,noch::ADV,c'hoazh,на
1532,noch::ADV,c'hoazh,нӧшта
1533,noch::ADV,c'hoazh,vēl
1534,nur::ADV,hepken,куш
1535,nur::ADV,hepken,сӧмын
1536,nur::ADV,hepken,vien
1537,nur::ADV,hepken,tikai
1538,schon::ADV,dija,нин
1539,schon::ADV,dija,jau
1540,wieder::ADV,adarre,бара
1541,wieder::ADV,adarre,atkal
1542,vor::PRP,dirak,водзын
1543,vor::PRP,dirak,priekš
1544,hinter::PRP,a-drek,бӧрнын
1545,hinter::PRP,a-drek,aiz
1546,hinter::PRP,a-dreñv,бӧрнын
1547,hinter::PRP,a-dreñv,aiz
1548,unter::PRP,dindan,улын
1549,unter::PRP,dindan,zem
