,Concept_ID,ce,hi
85,Atem::N,садеӏар,श्वास
86,Hunger::N,мацалла,भूख
87,Hunger::N,мацалла,क्षुधा
88,Träne::N,бӏаьрхи,आँसू
89,Träne::N,бӏаьрхи,अश्रु
90,Geschmack::N,чам,स्वाद
91,Geschmack::N,чам,ज़ायक़ा
92,Geruch::N,хьожа,बू
93,Geruch::N,хьожа,गंध
94,Schlaf::N,наб,नींद
95,Schlaf::N,наб,निद्रा
96,Traum::N,гӏан,सपना
97,Traum::N,гӏан,स्वप्न
98,Himmel::N,стигал,आकाश
99,Himmel::N,стигал,आसमान
100,Sonne::N,малх,रवि
101,Sonne::N,малх,सूरज
102,Sonne::N,малх,सूर्य
103,Mond::N,бутт,चाँद
104,Mond::N,бутт,चंद्र
105,Stern::N,седа,तारा
106,Stern::N,седа,सितारा
107,Luft::N,xӏаваъ,हवा
108,Luft::N,xӏаваъ,वायु
109,Wind::N,мох,पाद
110,Welle::N,тулгӏе,लहर
111,Welle::N,тулгӏе,तरंग
112,Wasser::N,хи,जल
113,Wasser::N,хи,पानी
114,Stein::N,тӏулг,पत्थर
115,Boden::N,цӏенкъа,मिट्टी
116,Erde::N,латта,भूमि
117,Erde::N,латта,ज़मीन
118,Staub::N,чан,धूल
119,Rauch::N,кӏур,धूआँ
120,Rauch::N,кӏур,धुम्र
121,Funke::N,суй,चिनगारी
122,Funke::N,суй,स्फुलिंग
123,Feuer::N,цӏе,आग
124,Feuer::N,цӏе,आतिश
125,Feuer::N,цӏе,अग्नि
126,Licht::N,серло,रोशनी
127,Licht::N,серло,प्रकाश
128,Schatten::N,ӏиндагӏ,छाया
129,Schatten::N,ӏиндагӏ,परछाई
130,Wetter::N,хенан хӏоттам,ऋतु
131,Wetter::N,хенан хӏоттам,मौसम
132,Nebel::N,дохк,धुँध
133,Nebel::N,дохк,कुहरा
134,Wolke::N,марха,मेघ
135,Wolke::N,марха,अभ्र
136,Regen::N,догӏа,मेंह
137,Regen::N,догӏа,बारिश
138,Schnee::N,ло,हिम
139,Schnee::N,ло,बर्फ़
140,Eis::N,ша,हिम
141,Eis::N,ша,बर्फ़
142,Frost::N,шело,ठंड
143,Kälte::N,шело,सर्दी
144,Kälte::N,шело,शीतलता
145,Hitze::N,йовхо,ताप
146,Hitze::N,йовхо,गरमी
147,Raureif::N,йис,पाला
148,Regenbogen::N,стелаӏад,इंद्र-धनुष
149,Donner::N,ткъес,गरज
150,Donner::N,ткъес,मेघ-गर्जन
151,Strömung::N,дӏаэхар,बहाव
152,Strömung::N,дӏаэхар,प्रवाह
153,Strömung::N,дӏасалелар,बहाव
154,Strömung::N,дӏасалелар,प्रवाह
155,Tropfen::N,тӏадам,बूँद
156,Schaum::N,чопа,झाग
157,Schmutz::N,хатт,गंद
158,Schmutz::N,хатт,कीचड़
159,See::N,ӏам,झील
160,See::N,ӏам,सरोवर
161,Sumpf::N,уьшал,दलदल
162,Sumpf::N,уьшал,धँसान
163,Moor::N,уьшал,झाबर
164,Moor::N,уьшал,धँसान
165,Wiese::N,бай,घास-स्थल
166,Wald::N,хьун,जंगल
167,Hügel::N,гу,टीला
168,Hügel::N,гу,पहाड़
169,Hügel::N,шу,टीला
170,Hügel::N,шу,पहाड़
171,Hügel::N,барз,टीला
172,Hügel::N,барз,पहाड़
173,Anhöhe::N,акъари,टीला
174,Anhöhe::N,акъари,पहाड़ी
175,Berg::N,лам,पहाड़
176,Gipfel::N,бохь,शिखर
177,Höhle::N,хьех,गुहा
178,Höhle::N,хьех,गुफ़ा
179,Abhang::N,басе,ढाल
180,Abhang::N,басе,ढलान
181,Quelle::N,шовда,चश्मा
182,Bach::N,татол,सोता
183,Bach::N,татол,नदिका
184,Fluss::N,хи,नदी
185,Fluss::N,хи,सरिता
186,Ufer::N,хийист,तट
187,Ufer::N,хийист,किनारा
188,Küste::N,йист,समुद्र-तट
189,Festland::N,латта,महाद्वीप
190,Meer::N,xӏорд,सागर
191,Meer::N,xӏорд,समुद्र
192,Bucht::N,чож,खाड़ी
193,Insel::N,гӏайре,टापू
194,Insel::N,гӏайре,द्वीप
195,Blume::N,зезаг,फूल
196,Blume::N,зезаг,पुष्प
197,Gras::N,буц,घास
198,Wurzel::N,орам,मूल
199,Baum::N,дитт,पेड़
200,Baum::N,дитт,वृक्ष
201,Stamm::N,гӏад,धड़
202,Stamm::N,тайпа,धड़
203,Rinde::N,кевстиг,छाल
204,Rinde::N,кевстиг,वल्कल
205,Ast::N,га,डाल
206,Ast::N,га,शाखा
207,Zweig::N,га,टहनी
208,Blatt::N,гӏа,पत्र
209,Blatt::N,гӏа,पत्ता
210,Birke::N,дакх,भूर्ज
211,Kiefer[Baum]::N,бага,पाइन-वृक्ष
212,Weide[Baum]::N,дак,बेंत
213,Tanne::N,база,फ़र
214,Horn::N,маӏа,सींग
215,Horn::N,маӏа,विषाण
216,Feder::N,пелаг,पर
217,Feder::N,пелаг,पंख
218,Fell::N,цӏока,खाल
219,Fell::N,цӏока,पशु-चर्म
220,Flügel::N,тӏам,पंख
221,Flügel::N,тӏам,डैना
222,Klaue::N,мӏара,पंजा
223,Kralle::N,тlод,पंजा
224,Kralle::N,тlод,नाख़ून
225,Schwanz::N,цӏога,पूँछ
226,Ei::N,xӏoa,अंडा
227,Nest::N,бен,नीड़
228,Nest::N,бен,घोंसला
229,Bau::N,lуьрг,बिल
230,Bau::N,lуьрг,माँद
231,Tier::N,дийнат,पशु
232,Tier::N,дийнат,जानवर
233,Herde::N,жа,गल्ला
234,Kuh::N,етт,गौ
235,Kuh::N,етт,गाय
236,Bulle::N,сту,साँड़
237,Pferd::N,говр,अश्व
238,Pferd::N,говр,घोड़ा
239,Schaf::N,жий,भेड़
240,Schaf::N,уьстагӏ,भेड़
241,Schwein::N,хьакха,शूकर
242,Hund::N,жӏаьла,श्वान
243,Hund::N,жӏаьла,कुत्ता
244,Katze::N,цициг,बिल्ली
245,Bär::N,ча,रीछ
246,Bär::N,ча,भालू
247,Eichhörnchen::N,тарсал,गिलहरी
248,Elch::N,сай,एल्क
249,Fuchs::N,цхьогал,लोमड़ी
250,Hase::N,пхьагал,खरहा
251,Hase::N,пхьагал,ख़रगोश
252,Maus::N,дахка,मूष
253,Maus::N,дахка,चूहा
254,Wolf::N,борз,वृक
255,Wolf::N,борз,भेड़िया
256,Vogel::N,олхазар,पक्षी
257,Vogel::N,олхазар,चिड़िया
258,Huhn::N,котам,मुर्ग़ी
259,Hahn::N,нӏаьна,मुर्ग़ा
260,Hahn::N,боргӏал,मुर्ग़ा
261,Gans::N,гӏаз,हंस
262,Gans::N,гӏаз,हंसिनी
263,Adler::N,aьрзу,उक़ाब
264,Ente::N,бад,बतख़
265,Ente::N,бад,बत्तक
266,Eule::N,бухӏа,उल्लू
267,Kranich::N,гӏаргӏули,सारस
268,Kranich::N,гӏаргӏули,क्रौंंच
269,Krähe::N,къиг,काक
270,Kuckuck::N,aттйокх,कोयल
271,Kuckuck::N,aттйокх,कोकिल
272,Schwan::N,гӏургӏаз,हंस
273,Schwan::N,гӏургӏаз,मराल
274,Fisch::N,чӏара,मछली
275,Fisch::N,чӏара,मत्स्य
276,Barsch::N,окунь,पर्च
277,Hecht::N,гӏазкхийн чӏара,पाइक
278,Schlange[Tier]::N,лаьхьа,सर्प
279,Wurm::N,нӏаьна,कृमि
280,Wurm::N,нӏаьна,कीड़ा
281,Spinne::N,гезг,लूता
282,Spinne::N,гезг,मकड़ी
283,Ameise::N,зингат,चींटी
284,Laus::N,меза,जूँ
285,Laus::N,гӏениг,जूँ
286,Mücke::N,чуьрк,डाँस
287,Fliege::N,моза,मक्खी
288,Fliege::N,моза,मक्षिका
289,Schmetterling::N,полла,तितली
290,Beere::N,цӏазам,बेरी
291,Apfel::N,ӏаж,सेब
292,Pilz::N,жӏаьлин нускал,खुंबी
293,Zwiebel::N,xох,प्याज़
294,Saat::N,чlу,बीज
295,Korn::N,буьртиг,दाना
296,Heu::N,йол,मूखी घास
297,Schale::N,пардо,बकला
298,Schale::N,пардо,छिलका
299,Grube::N,ор,गड्ढा
300,Falle::N,кӏело,जाल
301,Falle::N,кӏело,फँदा
302,Spur::N,лар,सुराग़
303,Spur::N,лар,पद-चिह्न
304,Asche::N,чим,राख
305,Dreck::N,мода,मैल
306,Dreck::N,мода,गंदगी
307,Eisen::N,эчиг,लोहा
308,Gold::N,деши,सोना
309,Gold::N,деши,स्वर्ण
310,Silber::N,дети,रजत
311,Silber::N,дети,चाँदी
312,Kohle::N,кӏора,कोयला
313,Glas::N,aнгали,काँच
314,Lehm::N,поппар,चिकनी मिट्टी
315,Sand::N,гӏум,रेत
316,Sand::N,гӏум,बालू
317,Mensch::N,адам,मानव
318,Mensch::N,адам,इनसान
319,Mensch::N,адам,मनुष्य
320,Mann::N,майра,आदमी
321,Mann::N,майра,पुरुष
322,Frau::N,зуда,औरत
323,Frau::N,зуда,महिला
324,Frau::N,зуда,स्त्री
325,Kind::N,бер,बाल
326,Kind::N,бер,बच्चा
327,Junge::N,жимха,लड़का
328,Mädchen::N,жима йоӏ,लड़की
329,Mädchen::N,жима йоӏ,कुमारी
330,Familie::N,доьзал,परिवार
331,Großvater::N,ненада,दादा
332,Großmutter::N,денана,नानी
333,Eltern::N,да-нана,माँ-बाप
334,Eltern::N,да-нана,माता-पिता
335,Vater::N,да,बाप
336,Vater::N,да,पिता
337,Mutter::N,нана,माँ
338,Mutter::N,нана,माता
339,Sohn::N,кӏант,बेटा
340,Sohn::N,кӏант,पुत्र
341,Tochter::N,йоӏ,बेटी
342,Tochter::N,йоӏ,पुत्री
343,Bruder::N,ваша,भाई
344,Bruder::N,ваша,भ्राता
345,Schwester::N,йиша,बहन
346,Schwester::N,йиша,भगिनी
347,Onkel::N,деваша,ताऊ
348,Onkel::N,деваша,काका
349,Tante::N,дейиша,बूआ
350,Tante::N,дейиша,फूफी
351,Tante::N,дейиша,ख़ाला
352,Ehemann::N,майра,पति
353,Ehemann::N,майра,शौहर
354,Ehefrau::N,зуда,बीवी
355,Freude::N,самукъа,आनंद
356,Freude::N,самукъа,प्रसन्नता
357,Freude::N,хазахетар,आनंद
358,Freude::N,хазахетар,प्रसन्नता
359,Gelächter::N,белам,हँसी
360,Gelächter::N,белам,क़हक़हा
361,Glück::N,ирс,आनंद
362,Glück::N,ирс,ख़ुशी
363,Kummer::N,бала,शोक
364,Kummer::N,бала,दुःख
365,Wunsch::N,лаам,इच्छा
366,Wunsch::N,лаам,अभिलाषा
367,Lust::N,лаам,चाह
368,Lust::N,лаам,कामना
369,Geist::N,са,जान
370,Geist::N,са,प्राण
371,Gedanke::N,ойла,विचार
372,Gedächtnis::N,диццадалар,याददाश्त
373,Gedächtnis::N,диццадалар,स्मरण-शक्ति
374,Verstand::N,хьекъал,समझ
375,Verstand::N,хьекъал,अक़्ल
376,Verstand::N,хьекъал,बुद्धि
377,Sinn::N,маьӏна,अर्थ
378,Grund::N,бахьана,वजह
379,Grund::N,бахьана,कारण
380,Wahrheit::N,бакъдерг,सत्य
381,Wahrheit::N,бакъдерг,सच्चाई
382,Gespräch::N,къамел,चर्चा
383,Gespräch::N,къамел,वार्ता
384,Gespräch::N,къамел,बात-चीत
385,Märchen::N,туьйра,क़िस्सा
386,Erzählung::N,дийцар,कथा
387,Erzählung::N,дийцар,कहानी
388,Nachricht::N,хаам,सूचना
389,Nachricht::N,хаам,समाचार
390,Neuigkeit::N,керланиг,ख़बर
391,Neuigkeit::N,керланиг,समाचार
392,Name::N,цӏе,नाम
393,Rätsel::N,хӏетал-метал,पहेली
394,Rede::N,къамел,वचन
395,Rede::N,къамел,भाषण
396,Sprache::N,мотт,भाषा
397,Sprache::N,мотт,ज़बान
398,Stimme::N,aз,स्वर
399,Stimme::N,aз,आवाज़
400,Wort::N,дош,शब्द
401,Wort::N,дош,लफ़्ज़
402,Zeichen::N,билгало,निशान
403,Ruf::N,кхайкхар,पुकार
404,Ruf::N,кхайкхар,आह्वान
405,Lärm::N,гӏовгӏа,शोर
406,Lärm::N,гӏовгӏа,हुल्लड़
407,Laut::N,аз,स्वर
408,Laut::N,аз,ध्वनि
409,Ton::N,aз,सुर
410,Ton::N,aз,स्वर
411,Lied::N,илли,गीत
412,Ruhe::N,тийналла,आराम
413,Ruhe::N,тийналла,ख़ामोशी
414,Leute::N,нах,लोग
415,Volk::N,халкъ,क़ौम
416,Volk::N,халкъ,प्रजा
417,Arbeit::N,болх,काम
418,Gast::N,хьаша,अतिथि
419,Gast::N,хьаша,मेहमान
420,Geschenk::N,совгӏат,उपहार
421,Geschenk::N,совгӏат,तोहफ़ा
422,Spiel::N,ловзар,खेल
423,Spiel::N,ловзар,क्रीड़ा
424,Gesellschaft::N,юкъаралла,साथ
425,Hilfe::N,гӏо,मदद
426,Hilfe::N,гӏо,सहायता
427,Freund::N,доттагl,मित्र
428,Kamerad::N,накъост,साथी
429,Kamerad::N,накъост,कामरेड
430,Angelegenheit::N,гӏуллакх,बात
431,Angelegenheit::N,гӏуллакх,मामला
432,Anzahl::N,терахь,तादाद
433,Anzahl::N,терахь,संख्या
434,Stück::N,юьхк,फाँक
435,Stück::N,юьхк,टुकड़ा
436,Teil::N,дакъа,भाग
437,Teil::N,дакъа,हिस्सा
438,Hälfte::N,ах,अर्धभाग
439,Kreis::N,го,चक्कर
440,Kreuz::N,жӏара,सलीब
441,Kreuz::N,жӏара,क्रूस
442,Linie::N,сиз,लाइन
443,Strich::N,сиз,लकीर
444,Abstand::N,юкъ,अंतर
445,Abstand::N,юкъ,फ़ासला
446,Gegend::N,мeттиг,इलाक़ा
447,Platz::N,майда,जगह
448,Platz::N,майда,स्थान
449,Ort::N,меттиг,स्थल
450,Ort::N,меттиг,स्थान
451,Seite::N,aгӏo,ओर
452,Seite::N,aгӏo,तरफ़
453,Mitte::N,юкъ,बीच
454,Mitte::N,юкъ,मध्य
455,Gegenstand::N,хӏума,चीज़
456,Gegenstand::N,хӏума,पदार्थ
457,Sache::N,хӏума,चीज़
458,Sache::N,хӏума,वस्तु
459,Rand::N,йист,छोर
460,Rand::N,йист,उपांत
461,Kante::N,йист,कोर
462,Kante::N,йист,किनारा
463,Ecke::N,са,कोना
464,Ecke::N,са,नुक्कड़
465,Spitze::N,ралла,नोक
466,Ende::N,юьхьиг,छोर
467,Ende::N,юьхьиг,सिरा
468,Loch::N,ӏуьрг,छेद
469,Loch::N,ӏуьрг,सूराख़
470,Winkel::N,са,कोण
471,Winkel::N,са,कोना
472,Muster::N,дагар,नमूना
473,Muster::N,дагар,डिज़ाइन
474,Muster::N,тӏамар,नमूना
475,Muster::N,тӏамар,डिज़ाइन
476,Größe::N,барам,परिमाण
477,Größe::N,барам,विस्तार
478,Länge::N,йохалла,लंबाई
479,Höhe::N,локхалла,ऊँचाई
480,Höhe::N,локхалла,उच्चता
481,Gewicht::N,йозалла,भार
482,Gewicht::N,йозалла,वज़न
483,Menge::N,дукхалла,मात्रा
484,Haufen::N,сал,ढेर
485,Haufen::N,сал,अंबार
486,Haufen::N,оьла,ढेर
487,Haufen::N,оьла,अंबार
488,Reihe::N,рагӏ,क़तार
489,Reihe::N,рагӏ,पंक्ति
490,Reihe::N,могӏа,क़तार
491,Reihe::N,могӏа,पंक्ति
492,Boot::N,кема,नाव
493,Boot::N,кема,नौका
494,Ruder::N,пийсиг,चप्पू
495,Schlitten::N,салаз,बर्फ़-गाड़ी
496,Ski::N,когсалаз,स्की
497,Lagerfeuer::N,цӏе,अलाव
498,Lagerfeuer::N,цӏе,कैंप-फ़ायर
499,Last::N,дукъ,भार
500,Gang::N,лелар,चाल
501,Schritt::N,гӏулч,डग
502,Schritt::N,гӏулч,क़दम
503,Norden::N,къилбаседе,उत्तर
504,Süden::N,къилбе,दक्खिन
505,Westen::N,малхбузе,पश्चिम
506,Osten::N,малхбале,पूरब
507,Holz::N,дечиг,काठ
508,Holz::N,дечиг,काष्ठ
509,Brett::N,у,पटरा
510,Brett::N,у,तख़्ता
511,Platte::N,у,फलक
512,Platte::N,у,तख़्ता
513,Stütze::N,гӏopтоp,टेक
514,Stütze::N,гӏopтоp,थूनी
515,Stange::N,гӏуркх,छड़
516,Stange::N,гӏуркх,बाँस
517,Stock::N,ӏаса,लाठी
518,Stab::N,гӏаж,लग्गा
519,Rohr::N,биргӏа,नल
520,Haus::N,цӏа,घर
521,Haus::N,цӏа,मकान
522,Heim::N,кхерч,घर
523,Heim::N,кхерч,गृह
524,Ofen::N,кхерч,चूल्हा
525,Fußboden::N,цӏенкъа,फ़र्श
526,Tisch::N,шун,मेज़
527,Stuhl::N,гӏант,कुरसी
528,Wiege::N,ага,पालना
529,Wiege::N,ага,हिंडोला
530,Bett::N,маьнга,खाट
531,Bett::N,маьнга,पलंग
532,Regal::N,терхи,शेल्फ़
533,Kiste::N,яьшка,पेटी
534,Kiste::N,яьшка,डिब्बा
535,Fenster::N,кор,खिड़की
536,Tür::N,неӏ,द्वार
537,Tür::N,неӏ,दरवाज़ा
538,Tor::N,ков,फाटक
539,Zaun::N,керт,बाड़ा
540,Dach::N,тхов,छत
541,Dach::N,тхов,छप्पर
542,Leiter::N,лами,सीढ़ी
543,Besen::N,нуй,झाड़ू
544,Besen::N,нуй,बुहारी
545,Spaten::N,бел,कुदाल
546,Schaufel::N,аьшкал,बेलचा
547,Schaufel::N,аьшкал,फावड़ा
548,Gabel::N,мӏара,काँटा
549,Löffel::N,ӏайг,चम्मच
550,Messer::N,урс,छुरा
551,Messer::N,урс,चाक़ू
552,Nagel::N,хьостам,कील
553,Nagel::N,хьостам,मेख़
554,Netz::N,бой,जाल
555,Haken::N,мӏара,अंकुश
556,Schloss::N,чӏега,ताला
557,Bild::N,сурт,चित्र
558,Puppe::N,тайниг,पुतली
559,Puppe::N,тайниг,गुड़िया
560,Beutel::N,гали,झोला
561,Bündel::N,кочар,पुलिंदा
562,Tasche::N,тӏоьрмиг,बेग
563,Tasche::N,тӏоьрмиг,बस्ता
564,Eimer::N,чийлик,बाल्टी
565,Deckel::N,негӏар,ढक्कन
566,Geschirr::N,пхьегӏа,बरतन-भाँड़े
567,Sack::N,гали,बोरा
568,Tasse::N,кад,प्याला
569,Topf::N,яй,देग़चा
570,Kessel::N,яй,देग़
571,Kessel::N,яй,बटलोई
572,Essen::N,юург,खाना
573,Nahrung::N,кхача,भोजन
574,Speise::N,юург,खाना
575,Speise::N,юург,व्यंजन
576,Fleisch::N,жижиг,मांस
577,Fleisch::N,жижиг,गोश्त
578,Getreide::N,буьртиг,अनाज
579,Brei::N,xудар,भरता
580,Brei::N,xудар,दलिया
581,Brot::N,бепиг,रोटी
582,Brot::N,кхаллар,रोटी
583,Scheibe::N,цастар,कतला
584,Fett::N,мохь,वसा
585,Fett::N,мохь,चरबी
586,Butter::N,налха,मक्खन
587,Öl::N,даьтта,तेल
588,Salz::N,туьха,नमक
589,Suppe::N,чорпа,सूप
590,Suppe::N,чорпа,शोरबा
591,Honig::N,моз,शहद
592,Milch::N,шура,दूध
593,Tee::N,чай,चाय
594,Leder::N,цӏока,चमड़ा
595,Wolle::N,тӏapгӏa,ऊन
596,Stoff::N,кӏади,कपड़ा
597,Nadel::N,маха,सूई
598,Faden::N,тай,डोरा
599,Knopf::N,нуьйда,बटन
600,Knopf::N,нуьйда,घुंडी
601,Knoten::N,шад,गाँठ
602,Knoten::N,шад,गुत्थी
603,Farbe::N,сир,रंग
604,Farbe::N,сир,वर्ण
605,Farbe::N,басар,रंग
606,Farbe::N,басар,वर्ण
607,Kleidung::N,бедар,पहनावा
608,Hemd::N,коч,कुरता
609,Hemd::N,коч,क़मीज़
610,Kragen::N,кач,गरदनी
611,Kragen::N,кач,गरेबान
612,Ärmel::N,пхьош,आस्तीन
613,Hose::N,хеча,पैंट
614,Hose::N,хеча,पतलून
615,Gürtel::N,доьхка,पेटी
616,Gürtel::N,доьхка,मेखला
617,Mütze::N,куй,टोपी
618,Schuh::N,мача,जूता
619,Stiefel::N,этка,बूट
620,Ring::N,чӏуг,अँगूठी
621,Band::N,лента,पट्टी
622,Kamm::N,ехк,कंघी
623,Spiegel::N,куьзга,आईना
624,Spiegel::N,куьзга,दर्पण
625,Riemen::N,доьхка,तसमा
626,Riemen::N,доьхка,पट्टा
627,Schnur::N,муш,डोरी
628,Schnur::N,муш,सुतली
629,Leine::N,кочатосу доьхка,रस्सी
630,Decke::N,юргӏа,रज़ाई
631,Kissen::N,гIайба,तकिया
632,Kissen::N,гIайба,गाद्दा
633,Tuch::N,исхар,रूमाल
634,Tuch::N,исхар,वस्त्र
635,Handtuch::N,гата,अँगोछा
636,Kraft::N,гӏора,ज़ोर
637,Kraft::N,гӏора,शक्ति
638,Stärke::N,гӏап,बल
639,Stärke::N,гӏап,ताक़त
640,Gesundheit::N,могашалла,स्वास्थ्य
641,Gesundheit::N,могашалла,तंदुरुस्ती
642,Krankheit::N,цамгар,रोग
643,Krankheit::N,цамгар,बीमारी
644,Schmerz::N,лазар,दर्द
645,Schmerz::N,лазар,पीड़ा
646,Wunde::N,чов,घाव
647,Wunde::N,чов,ज़ख़्म
648,Fieber::N,xорша,ज्वर
649,Fieber::N,xорша,बुख़ार
650,Arznei::N,молха,दवा
651,Arznei::N,молха,औषाधि
652,Brücke::N,тӏай,पुल
653,Brücke::N,тӏай,सेतु
654,Brunnen::N,гӏу,कुआँ
655,Weide::N,дак,चरागाह
656,Pfad::N,тача,पथ
657,Pfad::N,тача,पगडंडी
658,Weg::N,некъ,मार्ग
659,Straße::N,урам,राह
660,Straße::N,урам,रास्ता
661,Dorf::N,юрт,गाँव
662,Dorf::N,юрт,ग्राम
663,Stadt::N,гӏала,शहर
664,Brief::N,кехат,ख़त
665,Brief::N,кехат,पत्र
666,Brief::N,кехат,चिट्ठी
667,Buch::N,жайна,किताब
668,Buch::N,жайна,पुस्तक
669,Buchstabe::N,элп,अक्षर
670,Zeitung::N,газет,अख़बार
671,Zeitung::N,газет,समाचार-पत्र
672,Leben::N,дахар,जीवन
673,Leben::N,дахар,ज़िंदगी
674,Tod::N,далар,मौत
675,Tod::N,далар,मृत्यु
676,Tod::N,ӏожалла,मौत
677,Tod::N,ӏожалла,मृत्यु
678,Grab::N,каш,क़ब्र
679,Kirche::N,килс,चर्च
680,Kirche::N,килс,गिरजा
681,Sünde::N,къа,पाप
682,Sünde::N,къа,गुनाह
683,Gott::N,дела,देव
684,Gott::N,дела,ईश्वर
685,Arbeiter::N,белхало,मज़दूर
686,Chef::N,хьаькам,अध्यक्ष
687,Meister::N,говзанча,शिल्पज्ञ
688,Arzt::N,лор,वैद्य
689,Arzt::N,лор,डॉक्टर
690,Arzt::N,лор,चिकित्सक
691,Lehrer::N,хьехархо,शिक्षक
692,Lehrer::N,хьехархо,अध्यापक
693,Geld::N,aхча,धन
694,Geld::N,aхча,पैसा
695,Geschäft::N,туька,सौदा
696,Geschäft::N,туька,व्यापार
697,Laden::N,туька,दुकान
698,Preis::N,мах,दाम
699,Preis::N,мах,मूल्य
700,Ware::N,хlума,माल
701,Ware::N,хlума,पण्य
702,Nutzen::N,пайда,लाभ
703,Nutzen::N,пайда,फ़ायदा
704,Reichtum::N,хьал,धन
705,Reichtum::N,хьал,दौलत
706,Welt::N,дуьне,विश्व
707,Welt::N,дуьне,दुनिया
708,Land::N,мохк,देश
709,Land::N,мохк,मुल्क
710,Staat::N,пачхьалкх,राज्य
711,Staat::N,пачхьалкх,राष्ट्र
712,König::N,паччахь,राजा
713,König::N,паччахь,बादशाह
714,Macht::N,ӏедал,शासन
715,Macht::N,ӏедал,सत्ता
716,Grenze::N,доза,सरहद
717,Krieg::N,тӏом,जंग
718,Krieg::N,тӏом,युद्ध
719,Feind::N,мостагӏ,शत्रु
720,Feind::N,мостагӏ,दुश्मन
721,Gewalt::N,гӏело,हिंसा
722,Kampf::N,къийсам,लड़ाई
723,Kampf::N,къийсам,संघर्ष
724,Pfeil::N,пха,बान
725,Gewehr::N,топ,बंदूक़
726,Fehler::N,гӏалат,भूल
727,Fehler::N,гӏалат,ग़लती
728,Lüge::N,аьшпаш,झूठ
729,Lüge::N,аьшпаш,असत्य
730,Schaden::N,зен,हानि
731,Schaden::N,зен,नुक़सान
732,Unglück::N,бала,मुसीबत
733,Unglück::N,бала,विपात्ति
734,Schuld::N,бехк,दोष
735,Schuld::N,бехк,क़सूर
736,Alter::N,хан,आयु
737,Alter::N,хан,उम्र
738,Schluss::N,чакхе,अंत
739,Schluss::N,чакхе,समाप्ति
740,Zeit::N,хан,काल
741,Zeit::N,хан,वक़्त
