,Concept_ID,ady,fr
702,berühmt::A,цӏэры́ӏу,fameux
703,berühmt::A,цӏэры́ӏу,célèbre
704,fremd::A,хымэ,étranger
705,verschieden::A,зэфэшъхьафы,différent
706,nah::A,благъэ́,lié
707,nah::A,благъэ́,proche
708,fern::A,чыжьэ,éloigné
709,fern::A,чыжьэ,lointain
710,linker::A,сэмэ́гу,gauche
711,rechter::A,джабгъу,droit
712,anderer::A,нэмы́кӏ,autre
713,erster::A,апэр,premier
714,zweiter::A,я́тӏонэр,second
715,zweiter::A,я́тӏонэр,deuxième
716,dritter::A,ящэнэр,troisième
717,letzter::A,аужыр,dernier
718,allein::ADV,зы,seul
719,auf einmal::ADV,ардэдэм,à la fois
720,auf einmal::ADV,асыхьатым,à la fois
721,zusammen::ADV,зэгъусэхэ́у,ensemble
722,lange::ADV,бэрэ́,longtemps
723,plötzlich::ADV,зэкӏэм,tout à coup
724,sofort::ADV,ардэдэм,immédiatement
725,sofort::ADV,асыхьатым,immédiatement
726,später::ADV,нэужым,plus tard
727,jetzt::ADV,джы,maintenant
728,heute::ADV,непэ́,aujourd'hui
729,morgen::ADV,неу́щы,demain
730,bald::ADV,псынкӏэу,bientôt
731,dann::ADV,нэужым,puis
732,dann::ADV,нэужым,ensuite
733,gestern::ADV,тыгъуа́с,hier
734,einst::ADV,зэгорэ́м,jadis
735,einst::ADV,зэгорэ́м,autrefois
736,damals::ADV,армэ,alors
737,damals::ADV,армэ,à l'époque
738,damals::ADV,ащыгъум,alors
739,damals::ADV,ащыгъум,à l'époque
740,danach::ADV,нэужым,après
741,danach::ADV,нэужым,ensuite
742,vorher::ADV,нахьыпэм,auparavant
743,einmal::ADV,зэ,une fois
744,oft::ADV,бэрэ,souvent
745,immer::ADV,ренэ́у,toujours
746,dort::ADV,модэ,là
747,dort::ADV,модэ,là-bas
748,dorthin::ADV,модэ́,y
749,dorthin::ADV,модэ́,par là
750,geradeaus::ADV,занкӏэу,tout droit
751,vorwärts::ADV,ыпэкӏэ,en avant
752,rückwärts::ADV,ыужыкӏэ́,en arrière
753,zurück::ADV,ыужыкӏэ́,de retour
754,unten::ADV,ычӏэкӏэ́,en bas
755,unten::ADV,ычӏэкӏэ́,au-dessous
756,hinab::ADV,ычӏэгъы́,en bas
757,hinab::ADV,ычӏэгъы́,vers le bas
758,hinab::ADV,ычӏэкӏэ́,en bas
759,hinab::ADV,ычӏэкӏэ́,vers le bas
760,oben::ADV,ышъхьагъы,dessus
761,oben::ADV,ышъхьагъы,en haut
762,hinauf::ADV,ышъхьагъыкӏэ,en haut
763,hinauf::ADV,ышъхьагъыкӏэ,vers le haut
764,überall::ADV,тыди́,partout
765,überall::ADV,тыдэкӏи́,partout
766,nicht::ADV,-п,ne ... pas
767,nicht::ADV,мы-,ne ... pas
768,ein wenig::ADV,тӏэкӏу,un peu
769,kaum::ADV,къоды́й,à peine
770,sehr::ADV,дэд,très
771,so::ADV,ащ фэд,si
772,so::ADV,ащ фэд,ainsi
773,so::ADV,мыщ фэд,si
774,so::ADV,мыщ фэд,ainsi
775,so::ADV,джащ фэд,si
776,so::ADV,джащ фэд,ainsi
777,noch::ADV,джыри,encore
778,nur::ADV,ныӏэ́п,seulement
779,nur::ADV,ныӏэ́п,ne ... que
780,wieder::ADV,джыри,de nouveau
781,vergebens::ADV,пкӏэнчъэ́у,en vain
782,vor::PRP,пашъхьэ́,devant
783,hinter::PRP,кӏы́б,derrière
784,unter::PRP,чӏэ-,sous
785,unter::PRP,чӏэ-,au-dessous de
786,durch::PRP,пхыры-,par
787,durch::PRP,пхыры-,à travers
788,neben::PRP,дэжь,à côté de
789,zwischen::PRP,азыфа́гу,entre
790,wegen::PRP,къы-,à cause de
791,dies::PRN,ар,ceci
792,das::PRN,а,ce
793,das::PRN,а,cela
794,das::PRN,мо,ce
795,das::PRN,мо,cela
796,alles::PRN,зэкӏэ́,tout
797,ich::PRN,сэ,je
798,ich::PRN,сэ,moi
799,du::PRN,о,tu
800,du::PRN,о,toi
801,er::PRN,ар,il
802,er::PRN,ар,lui
803,wir::PRN,тэ,nous
804,ihr::PRN,шъо,vous
805,sie::PRN,ахэр,ils
806,sie::PRN,ахэр,elles
807,was::FPRN,сыд,que
808,was::FPRN,сыд,quoi
809,wer::FPRN,хэт,qui
810,wo::FADV,тыдэ́,où
811,wohin::FADV,тыдэ́,où
812,wie::FADV,сыдэущтэ́у,comment
813,warum::FADV,сыд пае́,pourquoi
814,wieviel::FNUM,тхьапш,combien
815,wieviel::FNUM,сыд фэди́з,combien
816,eins::NUM,зы,un
817,zwei::NUM,тӏу,deux
818,drei::NUM,щы,trois
819,vier::NUM,плӏы,quatre
820,fünf::NUM,тфы,cinq
821,sechs::NUM,хы,six
822,sieben::NUM,блы,sept
823,acht::NUM,и,huit
824,neun::NUM,бгъу,neuf
825,zehn::NUM,пшӏы,dix
826,elf::NUM,пшӏыкӏузы́,onze
827,zwölf::NUM,пшӏыкӏутӏу,douze
828,zwanzig::NUM,тӏокӏы́,vingt
829,dreißig::NUM,щэкӏы,trente
830,vierzig::NUM,тӏокӏи́тӏу,quarante
831,fünfzig::NUM,шъэны́ыкъу,cinquante
832,sechzig::NUM,тӏокӏи́щ,soixante
833,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,soixante-dix
834,achtzig::NUM,тӏокӏи́пӏ,quatre-vingt
835,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,quatre-vingt-dix
836,hundert::NUM,шъэ,cent
837,tausend::NUM,мин,mille
838,und::CNJ,ыкӏи,et
839,oder::CNJ,е,ou
840,stehen::V,ущытын,être debout
841,stehen::V,умыхъыен,être debout
842,sitzen::V,уисын,être assis
843,sitzen::V,утесын,être assis
844,liegen::V,телъы́н,être couché
845,hängen::V,къыщылэлын,pendre
846,hängen::V,къыщылэлын щыгъын быхъур,pendre
847,werden::V,хъун,devenir
848,passieren::V,къэхъун,se passer
849,beginnen::V,къежьэн,commencer
850,beginnen::V,къыублэн,commencer
851,enden::V,ухы́н,finir
852,enden::V,ухы́н,se terminer
853,wechseln::V,зэхъожьы́н,changer
854,wechseln::V,зэхъожьы́н,alterner
855,aufgehen[Sonne]::V,къыкъокӏы́н,se lever
856,untergehen[Sonne]::V,къохьан,se coucher
857,scheinen[Sonne]::V,къепсыи,briller
858,donnern::V,гъогъон,tonner
859,wehen::V,епщэ́н,souffler
860,strömen::V,чъэн,affluer
861,fließen::V,чъэн,couler
862,sich drehen::V,зыгъэчэрэгъу́н,tourner
863,schwanken::V,хъые́н,osciller
864,schwanken::V,хъые́н,chanceler
865,schwingen::V,зыгъэхъые́н,vibrer
866,schwingen::V,зыгъэхъые́н,osciller
867,fallen::V,къефэхы́н,tomber
868,brennen::V,стын,brûler
869,brennen::V,стын,flamber
870,rauchen::V,ӏугъо къикӏын,fumer
871,regnen::V,къещхы́н,pleuvoir
872,gefrieren::V,дыкъын,geler
873,tauen::V,жъун,dégeler
874,schmelzen::V,ткӏун,fondre
875,trocknen::V,гъушъы́н,sécher
876,trocknen::V,чъэпхъу́н,sécher
877,sieden::V,жъон,bouillir
878,faulen::V,шъун,pourrir
879,faulen::V,шъун,se putréfier
880,verfaulen::V,шъун,pourrir
881,reißen::V,зэӏэтхъы́н,rompre
882,reißen::V,зэӏэтхъы́н,se déchirer
883,versinken::V,чӏихьан,s'enfoncer
884,vergehen::V,блэкӏы́н,passer
885,erscheinen::V,къэлъэгъон,apparaître
886,verschwinden::V,кӏодыжьы́н,disparaître
887,abnehmen::V,къыкӏичын,diminuer
888,zunehmen::V,хэхъо́н,augmenter
889,steigen::V,къежьэн,monter
890,wachsen::V,хэхъо́н,croître
891,wachsen::V,къэкӏы́н,croître
892,glänzen::V,цӏыу́н,briller
893,funkeln::V,жъыу́н,étinceler
894,lärmen::V,бырсыры́н,faire du bruit
895,läuten::V,теон,sonner
896,klingeln::V,теон,sonner
897,brausen::V,шъуин,mugir
898,rauschen::V,макъэ гъэӏун,bruire
899,klingen::V,къыхэӏукӏын,sonner
900,bellen::V,хьакъу́н,aboyer
901,heulen::V,быун,hurler
902,blasen::V,епщэ́н,souffler
903,pfeifen::V,шъуин,siffler
904,schreien::V,куо́н,crier
905,schreien::V,кӏыи́н,crier
906,stöhnen::V,щэӏун,gémir
907,zittern::V,кӏэзэзын,trembler
908,leben::V,псэу́н,vivre
909,geboren werden::V,къэхъун,naître
910,atmen::V,жьы къэщэ́н,respirer
911,trinken::V,ешъо́н,boire
912,essen::V,шхын,manger
913,schlucken::V,бдырыин,avaler
914,müde werden::V,пшъын,se lasser
915,müde werden::V,пшъын,se fatiguer
916,einschlafen::V,хэчъыен,s'endormir
917,schlafen::V,чъые́н,dormir
918,aufwachen::V,къэущы́н,se réveiller
919,aufstehen::V,уцу́н,se lever
920,sich erholen::V,зыгъэпсэфын,se reposer
921,sich erholen::V,зыгъэпсэфын,se détendre
922,krank werden::V,сымаджэ́ хъун,tomber malade
923,krank sein::V,сымэджэ́н,être malade
924,schmerzen::V,сымэджэ́н,faire mal
925,husten::V,пскэ́н,tousser
926,genesen::V,хъужьын,guérir
927,genesen::V,хъужьын,se remettre
928,sterben::V,лӏэн,mourir
929,umkommen::V,хэкӏодэн,périr
930,sich bewegen::V,хъые́н,bouger
931,sich rühren::V,хъые́н,broncher
932,sich erheben::V,къэтэджын,se lever
933,sich setzen::V,тӏысы́н,s'asseoir
934,hinfallen::V,ебэджы́н,tomber
935,laufen::V,кӏон,marcher
936,laufen::V,кӏон,aller à pied
937,schreiten::V,кӏон,marcher
938,spazierengehen::V,къэкӏухьэн,se promener
939,eilen::V,гузэжъон,courir
940,sich beeilen::V,гуӏэ́н,se hâter
941,sich beeilen::V,гуӏэ́н,se dépêcher
942,sausen::V,псынкӏэ́у чъэн,filer
943,rennen::V,чъэн,courir
944,springen::V,пкӏэн,sauter
945,klettern::V,дэцохъоен,grimper
946,schaukeln::V,уешӏэн,se balancer
947,kriechen::V,цохъо́н,ramper
948,schwimmen::V,есы́н,nager
949,tauchen::V,зычӏэгъэо́н,plonger
950,rudern::V,къошъо бэщкӏэ фын,ramer
951,fahren::V,кӏон,aller
952,fahren::V,кӏон,rouler
953,fliegen::V,быбы́н,voler
954,gehen::V,кӏон,aller
955,weggehen::V,ӏукӏын,s'en aller
956,abfahren::V,ежьэн,partir
957,anhalten::V,къэуцу́н,s'arrêter
958,hineingehen::V,ихьан,entrer
959,eintreten::V,чӏэхьан,entrer
960,kommen::V,къэкӏо́н,venir
961,ankommen::V,къэсы́н,arriver
962,zurückkommen::V,гъэзэжьын,revenir
963,bleiben::V,къэнэ́н,rester
964,bleiben::V,къэнэ́н,demeurer
965,warten::V,пэплъэ́н,attendre
966,erwarten::V,ежэн,attendre
967,suchen::V,лъыхъу́н,chercher
968,finden::V,къэгъоты́н,trouver
969,finden::V,къыхэгъэщы́н,trouver
970,versuchen::V,пылъы́н,essayer
971,vorbereiten::V,гъэхьазыры́н,préparer
972,lieben::V,шӏу плъэгъу́н,aimer
973,mögen::V,шӏу плъэгъу́н,aimer
974,mögen::V,шӏу плъэгъу́н,vouloir
975,lachen::V,щхын,rire
976,rühren::V,гур гъэузын,toucher
977,rühren::V,гур гъэузын,attendrir
978,weinen::V,гъын,pleurer
979,schimpfen::V,хъонэн,gronder
980,sich ärgern::V,губжы́н,se fâcher
981,sich fürchten::V,щынэ́н,avoir peur
982,fürchten::V,щынэ́н,craindre
983,fürchten::V,щынэ́н,avoir peur de
984,sehen::V,льэгъу́н,voir
985,anschauen::V,плъэн,regarder
986,anschauen::V,еплъы́н,regarder
987,ansehen::V,плъэн,regarder
988,hören::V,зэхэхын,entendre
989,zuhören::V,дэӏо́н,écouter
990,probieren::V,хэӏэн,goûter
991,riechen::V,пэмэ́н,sentir
992,fühlen::V,зэхэпшӏэн,sentir
993,scheinen::V,уащыхъу́н,sembler
994,scheinen::V,уащыхъу́н,paraître
995,scheinen::V,уашӏошӏы́н,sembler
996,scheinen::V,уашӏошӏы́н,paraître
997,zu sehen sein::V,зэрэлъэгъу́н,se voir
998,zu sehen sein::V,зэрэлъэгъу́н,être visible
999,vernehmen::V,зэхэхын,entendre
1000,vernehmen::V,зэхэхын,percevoir
1001,frieren::V,дыкъын,avoir froid
1002,frieren::V,пӏыкӏэн,avoir froid
1003,frieren::V,чъыӏэ́ лӏэн,avoir froid
1004,tun::V,шӏын,faire
1005,können::V,лъэкӏы́н,savoir
1006,können::V,лъэкӏы́н,pouvoir
1007,wollen::V,фэе́н,vouloir
1008,anfangen::V,ублэн,commencer
1009,beenden::V,ухы́н,finir
1010,beenden::V,ухы́н,terminer
1011,aufhören::V,щыгъэтын,cesser
1012,aufhören::V,щыгъэтын,arrêter
1013,gelingen::V,хъун,réussir
1014,öffnen::V,ӏухы́н,ouvrir
1015,schließen::V,игъэсэн,fermer
1016,stellen::V,бгъэуцун,poser
1017,stellen::V,бгъэуцун,mettre
1018,setzen::V,гъэтӏысы́н,placer
1019,legen::V,хэлъхьа́н,placer
1020,berühren::V,эӏэн,toucher
1021,berühren::V,нэсын,toucher
1022,verbinden::V,зэхэпхэ́н,lier
1023,verbinden::V,пхын,lier
1024,bedecken::V,техъо́н,couvrir
1025,aufhängen::V,пылъэ́н,accrocher
1026,anzünden::V,хэгъэнэ́н,allumer
1027,zurücklassen::V,къэгъэнэ́н,laisser
1028,verlieren::V,чӏэ́нэн,perdre
1029,verlieren::V,шӏокӏоды́н,perdre
1030,fallen lassen::V,чӏэунэн,lâcher
1031,fallen lassen::V,чӏэунэн,laisser tomber
1032,fallen lassen::V,пӏэпызын,lâcher
1033,fallen lassen::V,пӏэпызын,laisser tomber
1034,machen::V,шӏын,faire
1035,herstellen::V,шӏы́н,produire
1036,herstellen::V,шӏы́н,fabriquer
1037,bauen::V,шӏы́н,bâtir
1038,bauen::V,шӏы́н,construire
1039,reparieren::V,дыжьы́н,réparer
1040,verbessern::V,нахьышӏу пшӏын,améliorer
1041,verbessern::V,нахь дэгъу пшӏын,améliorer
1042,ändern::V,зэблэхъу́н,changer
1043,ändern::V,зэблэхъу́н,modifier
1044,graben::V,тӏын,creuser
1045,biegen::V,уфэн,courber
1046,drehen::V,гъэчэрегъу́,tordre
1047,drehen::V,гъэчэрегъу́,tourner
1048,wenden::V,пӏонтӏэн,retourner
1049,wenden::V,бгъэзэн,retourner
1050,wenden::V,уӏубын,retourner
1051,heben::V,ӏэты́н,soulever
1052,hochheben::V,ӏэты́н,lever
1053,ergreifen::V,къэубыты́н,saisir
1054,ergreifen::V,къэубыты́н,prendre
1055,halten::V,ӏыгъы́н,tenir
1056,drücken::V,тэӏункӏэн,presser
1057,schieben::V,уеӏункӏын,pousser
1058,schieben::V,уетӏыргун,pousser
1059,kratzen::V,цӏэнтхъун,gratter
1060,kratzen::V,цӏэнтхъун,égratigner
1061,lecken::V,бзэи́н,lécher
1062,beißen::V,ецэкъэ́н,mordre
1063,abreißen::V,къичын,arracher
1064,abreißen::V,пытхъын,arracher
1065,abschneiden::V,пыупкӏын,couper
1066,abschneiden::V,гобзыкӏын,couper
1067,binden::V,епхын,lier
1068,binden::V,епхын,attacher
1069,stecken::V,хэсэн,enfoncer
1070,brechen::V,зэпыпкӏын,rompre
1071,klopfen::V,теон,frapper
1072,hauen::V,теон,frapper
1073,kleben::V,щхэн,coller
1074,reiben::V,пӏотын,frotter
1075,streichen::V,щыфэн,empâter
1076,schleifen::V,гъэчаны́н,affiler
1077,schleifen::V,гъэчаны́н,aiguiser
1078,schleifen::V,кӏэлыкӏы́н,affiler
1079,schleifen::V,кӏэлыкӏы́н,aiguiser
1080,schneiden::V,бзын,couper
1081,schneiden::V,бзын,trancher
1082,rütteln::V,гъэсысын,cahoter
1083,schütteln::V,гъэсысын,secouer
1084,schwenken::V,ӏэ шӏын,agiter
1085,schütten::V,икӏэ́н,verser
1086,füllen::V,из шӏын,remplir
1087,einwickeln::V,кӏоцӏыщыхьа́н,envelopper
1088,tragen::V,хьын,porter
1089,schleppen::V,пхьын,traîner
1090,schleppen::V,плъэшъун,traîner
1091,ziehen::V,пкъудыин,tirer
1092,ziehen::V,пщэн,tirer
1093,ziehen::V,плъэшъун,tirer
1094,aufbewahren::V,пӏыгъын,garder
1095,aufbewahren::V,пӏыгъын,conserver
1096,aufbewahren::V,уухъумэн,garder
1097,aufbewahren::V,уухъумэн,conserver
1098,werfen::V,дзын,jeter
1099,werfen::V,дзын,lancer
1100,fangen::V,къэубыты́н,attraper
1101,packen::V,къэубыты́н,agripper
1102,verstecken::V,бгъэбылъын,cacher
1103,teilen::V,гощы́н,diviser
1104,schicken::V,гъахьы́н,envoyer
1105,bringen::V,къэхьы́н,apporter
1106,hinzufügen::V,хэгъэхъо́н,ajouter
1107,nehmen::V,къытехы́н,prendre
1108,wählen::V,къыхэхы́н,choisir
1109,auswählen::V,къыхэхы́н,choisir
1110,auswählen::V,къыхэхы́н,sélectionner
1111,bewahren::V,къэухъумэн,préserver
1112,behindern::V,пэрыохъу хъун,gêner
1113,verderben::V,къутэн,gâter
1114,verderben::V,къутэн,corrompre
1115,beschädigen::V,къутэн,endommager
1116,zerbrechen::V,къутэн,casser
1117,zerreißen::V,зэӏэтхъы́н,déchirer
1118,zerstören::V,къутэ́н,détruire
1119,verbrennen::V,гъэсты́н,brûler
1120,geben::V,еты́н,donner
1121,reichen::V,еты́н,tendre
1122,schenken::V,еты́н,offrir
1123,versprechen::V,гъэгугъэ́н,promettre
1124,wünschen::V,шӏоигъо́н,souhaiter
1125,loben::V,щытхъун,louer
1126,küssen::V,ебэу́н,embrasser
1127,wiegen::V,гъэхъыен,bercer
1128,zudecken::V,техъо́н,couvrir
1129,wecken::V,къэгъэущы́н,éveiller
1130,wecken::V,къэгъэущы́н,réveiller
1131,zeigen::V,гъэлъэгъо́н,montrer
1132,zeigen::V,гъэлъэгъо́н,faire voir
1133,führen::V,щэн,guider
1134,lehren::V,егъэджэ́н,apprendre
1135,lehren::V,егъэшӏэн,apprendre
1136,unterrichten::V,егъэджэ́н,instruire
1137,aufziehen::V,пӏун,élever
1138,leiten::V,гъэзекӏон,diriger
1139,leiten::V,гъэзекӏон,conduire
1140,antreiben::V,къепфылӏэн,pousser
1141,lassen::V,еты́н,faire
1142,einladen::V,къегъэблэгъэн,inviter
1143,vereinigen::V,зэгогъэхьан,unir
1144,vereinigen::V,зэгогъэхьан,réunir
1145,besuchen::V,щыӏэ́н,visiter
1146,besuchen::V,щыӏэ́н,aller voir
1147,treffen::V,ӏукӏэ́н,rencontrer
1148,treffen::V,пэгъокӏы́н,rencontrer
1149,sich versammeln::V,зэхэхьан,s'assembler
1150,spielen::V,джэгу́н,jouer
1151,singen::V,орэ́д къэӏо́н,chanter
1152,tanzen::V,къэшъо́н,danser
1153,sich trennen::V,зэгокӏыжьы́ных,se séparer
1154,verlassen::V,бгынэн,quitter
1155,verlassen::V,хэкӏыжьын,quitter
1156,retten::V,къыхэпхыжьын,sauver
1157,retten::V,къэбгъэнэжьын,sauver
1158,bewachen::V,къэгъэгъунэн,garder
1159,schützen::V,ухъумэ́н,protéger
1160,verteidigen::V,къэухъумэн,défendre
1161,sich schlagen::V,эзэон,se taper
1162,schießen::V,он,tirer
1163,siegen::V,текӏо́н,vaincre
1164,ärgern::V,бгъэгубжын,agacer
1165,schlagen::V,ео́н,battre
1166,schlagen::V,ео́н,frapper
1167,stechen::V,хэӏун,piquer
1168,stoßen::V,тӏыро́н,heurter
1169,stoßen::V,уеӏункӏын,heurter
1170,stehlen::V,тыгъу́н,voler
1171,stören::V,бгъэгумэкӏын,gêner
1172,stören::V,бгъэгумэкӏын,déranger
1173,belästigen::V,бгъэгумэкӏын,molester
1174,belästigen::V,бгъэгумэкӏын,importuner
1175,verbergen::V,ушъэфын,cacher
1176,verbergen::V,ушъэфын,dissimuler
1177,täuschen::V,гъэпцӏэ́н,abuser
1178,täuschen::V,гъэпцӏэ́н,tromper
1179,betrügen::V,гъэпцӏэ́н,duper
1180,betrügen::V,гъэпцӏэ́н,frauder
1181,töten::V,уикӏын,tuer
1182,wohnen::V,дэсын,habiter
1183,wohnen::V,дэсын,demeurer
1184,arbeiten::V,лэжьэ́н,travailler
1185,sammeln::V,угъои́н,collectionner
1186,pflücken::V,къыпычы́н,cueillir
1187,jagen::V,шэкӏон,chasser
1188,jagen::V,ешэкӏон,chasser
1189,fischen::V,пцэжъые уешэн,pêcher
1190,fassen::V,къэубыты́н,capturer
1191,hüten::V,хэхъо́н,garder
1192,treiben::V,пфын,mener
1193,anbinden::V,епхын,attacher
1194,füttern::V,гъэшхэ́н,faire manger
1195,melken::V,щын,traire
1196,hacken::V,упкӏэтэн,fendre
1197,gießen::V,тепкӏэн,arroser
1198,reifen::V,игъо хъун,mûrir
1199,zubereiten::V,бгъэхьазырын,préparer
1200,kochen::V,шӏы́н,cuire
1201,backen::V,гъэжъэ́н,cuire
1202,braten::V,гъэжъэ́н,rôtir
1203,umrühren::V,зэхэгъэкӏухьан,remuer
1204,stricken::V,хъын,tricoter
1205,nähen::V,дэн,coudre
1206,färben::V,бгъэлэн,teindre
1207,reinigen::V,укъэбзы́н,nettoyer
1208,waschen::V,бгыкӏын,laver
1209,abwischen::V,лъэкӏы́н,essuyer
1210,spülen::V,дэгъэчъыхьан,rincer
1211,fegen::V,пхъэнкӏы́н,balayer
1212,kehren::V,пхъэнкӏы́н,balayer
1213,baden::V,зыгъэпскӏын,se baigner
1214,sich waschen::V,зытхьакӏы́н,se laver
1215,ausziehen::V,къытехы́н,ôter
1216,ausziehen::V,къытехы́н,enlever
1217,anziehen::V,щылъэ́н,mettre
1218,sich anziehen::V,зыфэпэн,s'habiller
1219,kämmen::V,жьын,peigner
1220,schmücken::V,гъэдэхэ́н,orner
1221,schmücken::V,гъэдэхэ́н,décorer
1222,sagen::V,къэӏон,dire
1223,sprechen::V,псэлъэ́н,parler
1224,reden::V,гущыӏэ́н,parler
1225,sich unterhalten::V,зэдэгущыӏэн,bavarder
1226,sich unterhalten::V,зэдэгущыӏэн,s'entretenir
1227,fragen::V,упчӏэ́н,demander
1228,bitten::V,лъэӏо́н,prier
1229,erzählen::V,къэпӏотэ́н,raconter
1230,mitteilen::V,макъэ егъэӏун,communiquer
1231,nennen::V,цӏэ фэусы́н,nommer
1232,nennen::V,цӏэ фэусы́н,appeler
1233,rufen::V,джэн,appeler
1234,prahlen::V,узыщытхъужьы́н,se vanter
1235,übersetzen::V,бгъэкӏотэн,traduire
1236,denken::V,егупшысэ́н,penser
1237,glauben::V,уивыхъэ́ телъы́н,croire
1238,bemerken::V,гу лъыптэ́н,remarquer
1239,bemerken::V,гу лъыптэ́н,apercevoir
1240,erkennen::V,зэхэпхын,reconnaître
1241,erkennen::V,зэбгъэшӏэн,reconnaître
1242,begreifen::V,гурыӏо́н,concevoir
1243,verstehen::V,зэхэхын,entendre
1244,verstehen::V,зэхэхын,comprendre
1245,lernen::V,еджэ́н,apprendre
1246,wissen::V,шӏэн,savoir
1247,sich erinnern an::V,къэшӏэжьын,se souvenir de
1248,vergessen::V,пщыгъупшэжьы́н,oublier
1249,messen::V,шын,mesurer
1250,zählen::V,плъытэ́н,compter
1251,rechnen::V,плъытэ́н,calculer
1252,rechnen::V,угугъэ́н,calculer
1253,lesen::V,еджэ́н,lire
1254,malen::V,шӏын,peindre
1255,zeichnen::V,шӏын,dessiner
1256,schreiben::V,тхын,écrire
1257,besitzen::V,иӏэн,posséder
1258,kaufen::V,щэфы́н,acheter
1259,verkaufen::V,щэн,vendre
1260,bezahlen::V,птын,payer
1261,bezahlen::V,лъыптын,payer
1262,bezahlen::V,птыжьы́н,payer
1263,zahlen::V,птын,payer
1264,zahlen::V,лъыптын,payer
1265,beherrschen::V,иунаеу иӏэн,dominer
1266,beherrschen::V,иунаеу иӏэн,maîtriser
1267,ertragen::V,щэчы́н,tolérer
1268,ertragen::V,щэчы́н,supporter
1269,Schnurrbart::N,,moustache
1270,Nabel::N,,nombril
1271,Wetter::N,,temps
1272,Frost::N,,gel
1273,Frost::N,,gelée
1274,Raureif::N,,givre
1275,Adler::N,,aigle
1276,Schwan::N,,cygne
1277,Ton::N,,ton
1278,Sache::N,,chose
1279,Schlitten::N,,traîneau
1280,Last::N,,charge
1281,Last::N,,fardeau
1282,Figur::N,,figure
1283,Bündel::N,,paquet
1284,Bündel::N,,faisceau
1285,Schuh::N,,soulier
1286,Schuh::N,,chaussure
1287,Arzt::N,,médecin
1288,lebendig::A,,vivant
1289,zuerst::ADV,,d'abord
1290,zuerst::ADV,,premièrement
1291,manchmal::ADV,,parfois
1292,manchmal::ADV,,quelquefois
1293,niemals::ADV,,ne ... jamais
1294,hier::ADV,,ici
1295,hierhin::ADV,,par ici
1296,von hier::ADV,,d'ici
1297,schon::ADV,,déjà
1298,sinken::V,,descendre
1299,sinken::V,,s'abaisser
1300,klirren::V,,cliqueter
1301,fliehen::V,,fuir
1302,flüchten::V,,s'enfuir
1303,geraten::V,,réussir
1304,aufheben::V,,ramasser
1305,beugen::V,,plier
1306,beugen::V,,ployer
1307,umdrehen::V,,tourner
1308,bekommen::V,,obtenir
1309,erhalten::V,,recevoir
1310,treten::V,,botter
1311,treten::V,,donner un coup de pied à
