,Concept_ID,ro,ga
827,hell::A,clar,soilseach
828,hell::A,luminos,geal
829,hell::A,luminos,soilseach
830,dunkel::A,obscur,dorcha
831,dunkel::A,întunecos,dorcha
832,schwarz::A,negru,dubh
833,weiß::A,alb,bán
834,rot::A,roșu,dearg
835,gelb::A,galben,buí
836,blau::A,albastru,gorm
837,grün::A,verde,glas
838,grün::A,verde,uaine
839,grau::A,gri,liath
840,grau::A,cenușiu,liath
841,bunt::A,colorat,ildathach
842,bunt::A,colorat,dathannach
843,billig::A,ieftin,saor
844,teuer::A,scump,daor
845,teuer::A,scump,costasach
846,wertvoll::A,prețios,luachmhar
847,blind::A,orb,dall
848,blind::A,orb,caoch
849,taub::A,surd,bodhar
850,kräftig::A,tare,cumhachtach
851,kräftig::A,forte,cumhachtach
852,kräftig::A,robust,cumhachtach
853,stark::A,viguros,tréan
854,stark::A,viguros,láidir
855,stark::A,puternic,tréan
856,stark::A,puternic,láidir
857,schwach::A,slab,lag
858,schwach::A,slab,fann
859,schwach::A,debil,lag
860,schwach::A,debil,fann
861,fett::A,gras,ramhar
862,schlank::A,zvelt,caol
863,schlank::A,zvelt,seang
864,hübsch::A,drăguț,álainn
865,hübsch::A,drăguț,dathúil
866,böse::A,rău,olc
867,böse::A,răutăcios,olc
868,dumm::A,nerod,dúr
869,dumm::A,nerod,amaideach
870,dumm::A,tâmpit,dúr
871,dumm::A,tâmpit,amaideach
872,faul::A,leneș,falsa
873,faul::A,leneș,leisciúil
874,fleißig::A,harnic,dícheallach
875,fleißig::A,sârguincios,dícheallach
876,geizig::A,calic,barainneach
877,geizig::A,calic,sprionlaithe
878,geizig::A,zgârcit,barainneach
879,geizig::A,zgârcit,sprionlaithe
880,klug::A,isteț,cliste
881,klug::A,deștept,cliste
882,geschickt::A,dibaci,oilte
883,geschickt::A,dibaci,ealaíonta
884,lieb::A,drag,dil
885,lieb::A,drag,dílis
886,lieb::A,iubit,dil
887,lieb::A,iubit,dílis
888,lustig::A,vesel,aerach
889,lustig::A,vesel,meidhreach
890,sanft::A,blând,bog
891,sanft::A,blând,séimh
892,sanft::A,blajin,bog
893,sanft::A,blajin,séimh
894,hungrig::A,flămând,ocrach
895,krank::A,bolnav,tinn
896,krank::A,bolnav,breoite
897,nackt::A,gol,nocht
898,traurig::A,trist,brónach
899,traurig::A,mâhnit,brónach
900,lebendig::A,viu,beo
901,gut::A,bun,maith
902,schlecht::A,rău,dona
903,schlecht::A,rău,droch-
904,schlecht::A,prost,dona
905,schlecht::A,prost,droch-
906,richtig::A,drept,ceart
907,richtig::A,corect,ceart
908,schlimm::A,rău,gránna
909,schlimm::A,rău,tubaisteach
910,wahr::A,adevărat,fíor
911,alt::A,uzat,sean
912,alt::A,vechi,sean
913,neu::A,nou,úr
914,neu::A,nou,nua
915,ehemalig::A,fost,iar-
916,ehemalig::A,fost,sean-
917,ehemalig::A,anterior,iar-
918,ehemalig::A,anterior,sean-
919,alt[Lebewesen]::A,bătrîn,sean
920,alt[Lebewesen]::A,bătrîn,aosta
921,jung::A,tânăr,óg
922,arm::A,sărac,bocht
923,arm::A,sărman,bocht
924,reich::A,avut,saibhir
925,reich::A,avut,rachmasach
926,reich::A,bogat,saibhir
927,reich::A,bogat,rachmasach
928,bekannt::A,cunoscut,atá eolas air
929,berühmt::A,renumit,cailiúil
930,berühmt::A,renumit,clúiteach
931,fremd::A,străin,coimhthíoch
932,verschieden::A,diferit,éagsúil
933,verschieden::A,diferit,difriúil
934,verschieden::A,deosebit,éagsúil
935,verschieden::A,deosebit,difriúil
936,nah::A,apropiat,gar
937,nah::A,apropiat,deas
938,fern::A,departe,i bhfad uainn
939,fern::A,departe,i bhfad i gcéin
940,linker::A,stâng,clé
941,rechter::A,drept,deas
942,anderer::A,alt,eile
943,erster::A,prim,céad
944,zweiter::A,al doilea,dóú
945,zweiter::A,al doilea,dara
946,dritter::A,treilea,tríú
947,dritter::A,treilea,treas
948,letzter::A,final,déanach
949,letzter::A,final,deireanach
950,allein::ADV,singur,i d'aonar
951,auf einmal::ADV,dintrodată,ag an am céanna
952,zusammen::ADV,împreună,le chéile
953,zusammen::ADV,împreună,in eineacht
954,lange::ADV,îndelung,fada
955,lange::ADV,mult timp,fada
956,plötzlich::ADV,deodată,go tobann
957,plötzlich::ADV,deodată,i dtobainne
958,plötzlich::ADV,pe neașteptate,go tobann
959,plötzlich::ADV,pe neașteptate,i dtobainne
960,sofort::ADV,imediat,ar an toirt
961,sofort::ADV,imediat,ar an bpointe
962,sofort::ADV,numaidecît,ar an toirt
963,sofort::ADV,numaidecît,ar an bpointe
964,später::ADV,mai apoi,níos déanaí
965,später::ADV,mai târziu,níos déanaí
966,jetzt::ADV,acum,anois
967,heute::ADV,azi,inniu
968,heute::ADV,astăzi,inniu
969,morgen::ADV,mâine,amárach
970,bald::ADV,curând,go luath
971,bald::ADV,curând,gan mhoill
972,dann::ADV,apoi,ansin
973,gestern::ADV,ieri,inné
974,einst::ADV,odată,tráth
975,einst::ADV,odată,uair amháin
976,einst::ADV,odinioară,tráth
977,einst::ADV,odinioară,uair amháin
978,damals::ADV,atunci,ag an am
979,damals::ADV,atunci,an t-am sin
980,damals::ADV,pe atunci,ag an am
981,damals::ADV,pe atunci,an t-am sin
982,danach::ADV,după aceasta,ina dhiaidh sin
983,vorher::ADV,mai întâi,cheana
984,vorher::ADV,mai întâi,roimhe sin
985,vorher::ADV,în prealabil,cheana
986,vorher::ADV,în prealabil,roimhe sin
987,zuerst::ADV,întâi,ar dtús
988,zuerst::ADV,în primul rând,ar dtús
989,einmal::ADV,odată,uair amháin
990,manchmal::ADV,uneori,uaireanta
991,manchmal::ADV,câteodată,uaireanta
992,oft::ADV,des,minic
993,oft::ADV,deseori,minic
994,immer::ADV,mereu,i gcónaí
995,immer::ADV,întotdeauna,i gcónaí
996,niemals::ADV,niciodată,riamh
997,hier::ADV,aci,anseo
998,hier::ADV,aici,anseo
999,hierhin::ADV,încoace,anseo
1000,von hier::ADV,de aici,an áit seo
1001,dort::ADV,acolo,ann
1002,dort::ADV,acolo,ansin
1003,dorthin::ADV,dincolo,ann
1004,dorthin::ADV,dincolo,ansin
1005,geradeaus::ADV,drept înainte,ar aghaidh
1006,vorwärts::ADV,înainte,
1007,rückwärts::ADV,îndărăt,siar
1008,zurück::ADV,înapoi,ar ais
1009,unten::ADV,jos,thíos
1010,unten::ADV,dedesubt,thíos
1011,hinab::ADV,în jos,síos
1012,hinab::ADV,de vale,síos
1013,oben::ADV,sus,thuas
1014,oben::ADV,deasupra,thuas
1015,hinauf::ADV,în sus,suas
1016,überall::ADV,peste tot,i ngach áit
1017,überall::ADV,peste tot,ar fud na háite
1018,überall::ADV,pretutindeni,i ngach áit
1019,überall::ADV,pretutindeni,ar fud na háite
1020,nicht::ADV,nu,ní
1021,nicht::ADV,nu,cha
1022,ein wenig::ADV,puțin,beagán
1023,kaum::ADV,cu greu,ar éigean
1024,kaum::ADV,cu anevoie,ar éigean
1025,sehr::ADV,mult,an-
1026,sehr::ADV,foarte,an-
1027,so::ADV,așa,chomh
1028,so::ADV,așa,mar sin
1029,so::ADV,atât,chomh
1030,so::ADV,atât,mar sin
1031,noch::ADV,încă,fós
1032,noch::ADV,încă,go fóill
1033,nur::ADV,doar,amháin
1034,nur::ADV,doar,níl ach
1035,schon::ADV,și,cheana
1036,schon::ADV,și,cheana féin
1037,schon::ADV,deja,cheana
1038,schon::ADV,deja,cheana féin
1039,wieder::ADV,iar,arís
1040,wieder::ADV,iar,athuair
1041,wieder::ADV,iarăși,arís
1042,wieder::ADV,iarăși,athuair
1043,vergebens::ADV,în zadar,amú
1044,vergebens::ADV,în zadar,in aisce
1045,vor::PRP,înainte de,ar thosach
1046,hinter::PRP,după,laistiar de
1047,hinter::PRP,după,taobh thiar de
1048,hinter::PRP,în spatele,laistiar de
1049,hinter::PRP,în spatele,taobh thiar de
1050,unter::PRP,sub,faoi
1051,durch::PRP,prin,trí
1052,neben::PRP,lângă,taobh le
1053,neben::PRP,lângă,in aice le
1054,neben::PRP,alături de,taobh le
1055,neben::PRP,alături de,in aice le
1056,zwischen::PRP,între,idir
1057,zwischen::PRP,dintre,idir
1058,wegen::PRP,pentru,de bharr
1059,wegen::PRP,pentru,mar gheall ar
1060,dies::PRN,acesta,seo
1061,das::PRN,asta,sin
1062,alles::PRN,tot,gach rud
1063,ich::PRN,eu,mé
1064,ich::PRN,eu,mise
1065,du::PRN,tu,tú
1066,du::PRN,tu,tusa
1067,er::PRN,el,sé
1068,er::PRN,el,seisean
1069,er::PRN,dânsul,sé
1070,er::PRN,dânsul,seisean
1071,wir::PRN,noi,sinn
1072,ihr::PRN,voi,sibh
1073,ihr::PRN,voi,sibhse
1074,sie::PRN,ei,siad
1075,sie::PRN,ei,siadsan
1076,sie::PRN,dânșii,siad
1077,sie::PRN,dânșii,siadsan
1078,was::FPRN,ce,cad
1079,was::FPRN,ce,céard
1080,wer::FPRN,cine,cé
1081,wo::FADV,unde,cá
1082,wo::FADV,unde,cén áit
1083,wohin::FADV,încotro,cá
1084,wohin::FADV,încotro,cén áit
1085,wie::FADV,cum,conas
1086,wie::FADV,cum,cén chaoi
1087,warum::FADV,de ce,cén fáth
1088,warum::FADV,de ce,cad chuige
1089,warum::FADV,pentru ce,cén fáth
1090,warum::FADV,pentru ce,cad chuige
1091,wieviel::FNUM,cât,cá mhéad
1092,eins::NUM,unu,aon
1093,zwei::NUM,doi,dhá
1094,drei::NUM,trei,trí
1095,vier::NUM,patru,ceathair
1096,fünf::NUM,cinci,cúig
1097,sechs::NUM,șase,sé
1098,sieben::NUM,șapte,seacht
1099,acht::NUM,opt,ocht
1100,neun::NUM,nouă,naoi
1101,zehn::NUM,zece,deich
1102,elf::NUM,unsprezece,aon déag
1103,zwölf::NUM,douăsprezece,dó dhéag
1104,zwanzig::NUM,douăzeci,fiche
1105,dreißig::NUM,treizeci,tríocha
1106,vierzig::NUM,patruzeci,daichead
1107,vierzig::NUM,patruzeci,ceathracha
1108,fünfzig::NUM,cincizeci,caoga
1109,sechzig::NUM,șaizeci,seasca
1110,siebzig::NUM,șaptezeci,seachtó
1111,achtzig::NUM,optzeci,ochtó
1112,neunzig::NUM,nouăzeci,nócha
1113,hundert::NUM,sută,céad
1114,tausend::NUM,mie,míle
1115,und::CNJ,și,agus
1116,oder::CNJ,ori,nó
1117,stehen::V,sta,seas
1118,sitzen::V,ședea,suigh
1119,liegen::V,zăcea,luigh
1120,liegen::V,fi culcat,luigh
1121,hängen::V,atârna,tá crochta
1122,werden::V,deveni,éirigh
1123,werden::V,se face,éirigh
1124,passieren::V,se întâmpla,tarlaigh
1125,beginnen::V,începe,tosaigh
1126,enden::V,se sfârși,críochnaigh
1127,enden::V,se termina,críochnaigh
1128,wechseln::V,se schimba,athraigh
1129,aufgehen[Sonne]::V,răsări,éirigh
1130,untergehen[Sonne]::V,apune,fuin
1131,untergehen[Sonne]::V,apune,téigh faoi
1132,scheinen[Sonne]::V,străluci,taitin
1133,scheinen[Sonne]::V,străluci,soilsigh
1134,donnern::V,tuna,tá toirneach ann
1135,wehen::V,bate,séid
1136,strömen::V,curge în șiroaie,sil
1137,fließen::V,curge,rith
1138,fließen::V,curge,snigh
1139,sich drehen::V,se învârti,cas
1140,sich drehen::V,se învârti,imrothlaigh
1141,schwanken::V,se clătina,luasc
1142,schwingen::V,vibra,luasc
1143,schwingen::V,flutura,luasc
1144,fallen::V,cădea,tit
1145,brennen::V,arde,dóigh
1146,rauchen::V,fuma,plúch toite
1147,regnen::V,ploua,báistigh
1148,regnen::V,ploua,tá ag cur báistí
1149,gefrieren::V,îngheța,sioc
1150,gefrieren::V,îngheța,reoigh
1151,tauen::V,se dezgheța,leáigh
1152,tauen::V,se dezgheța,coscair
1153,schmelzen::V,se topi,leáigh
1154,trocknen::V,se usca,triomaigh
1155,sieden::V,fierbe,fiuch
1156,sieden::V,fierbe,beirigh
1157,sieden::V,clocoti,fiuch
1158,sieden::V,clocoti,beirigh
1159,faulen::V,se împuți,lobh
1160,faulen::V,se împuți,dreoigh
1161,verfaulen::V,putrezi,lobh
1162,verfaulen::V,putrezi,feoigh
1163,reißen::V,se rupe,bris
1164,reißen::V,se sfâșia,bris
1165,versinken::V,se scufunda,téigh síos
1166,vergehen::V,trece,téigh thart
1167,vergehen::V,se scurge,téigh thart
1168,erscheinen::V,apărea,tar
1169,verschwinden::V,dispărea,imigh
1170,sinken::V,cădea,tit
1171,sinken::V,cădea,ísligh
1172,sinken::V,coborî,tit
1173,sinken::V,coborî,ísligh
1174,abnehmen::V,scădea,maolaigh
1175,abnehmen::V,scădea,laghdaigh
1176,abnehmen::V,descrește,maolaigh
1177,abnehmen::V,descrește,laghdaigh
1178,zunehmen::V,spori,méadaigh
1179,zunehmen::V,crește,méadaigh
1180,zunehmen::V,augmenta,méadaigh
1181,steigen::V,urca,éirigh
1182,wachsen::V,crește,fás
1183,glänzen::V,luci,lonraigh
1184,glänzen::V,străluci,lonraigh
1185,funkeln::V,scânteia,drithligh
1186,lärmen::V,face larmă,tóg callán
1187,läuten::V,suna,buail
1188,klingeln::V,suna,buail
1189,klirren::V,zăngăni,cling
1190,brausen::V,vui,búir
1191,rauschen::V,vâjâi,tá ag siosarnach
1192,klingen::V,suna,tá glór ag
1193,bellen::V,lătra,amhastraigh
1194,heulen::V,urla,glam
1195,blasen::V,sufla,séid
1196,pfeifen::V,fluiera,lig fead
1197,schreien::V,țipa,béic
1198,schreien::V,țipa,glaoigh
1199,stöhnen::V,geme,lig cnead
1200,zittern::V,tremura,crith
1201,zittern::V,tremura,creathnaigh
1202,leben::V,trăi,mair
1203,geboren werden::V,se naște,rugadh
1204,atmen::V,respira,análaigh
1205,trinken::V,bea,ól
1206,essen::V,mânca,ith
1207,schlucken::V,înghiți,slog
1208,müde werden::V,se obosi,tuirsigh
1209,einschlafen::V,adormi,tit ina chodladh
1210,schlafen::V,dormi,codail
1211,aufwachen::V,se deștepta,múscail
1212,aufstehen::V,fi se scula,éirigh
1213,sich erholen::V,se relaxa,lig scíth
1214,sich erholen::V,se destinde,lig scíth
1215,krank werden::V,se îmbolnăvi,éirigh tinn
1216,krank sein::V,zăcea,tá tinn
1217,krank sein::V,fi bolnav,tá tinn
1218,schmerzen::V,durea,tá pian i
1219,husten::V,tuși,déan casacht
1220,genesen::V,se însănătoși,téarnaigh
1221,sterben::V,muri,éag
1222,sterben::V,muri,faigh bás
1223,umkommen::V,pieri,caill
1224,sich bewegen::V,se mișca,bog
1225,sich bewegen::V,se mișca,gluais
1226,sich rühren::V,se mișca,corraigh
1227,sich erheben::V,se ridica,seas suas
1228,sich setzen::V,lua loc,suigh
1229,sich setzen::V,se așeza,suigh
1230,hinfallen::V,cădea jos,tit
1231,laufen::V,merge,siúil
1232,laufen::V,merge pe jos,siúil
1233,schreiten::V,păși,siúil
1234,spazierengehen::V,se plimba,téigh ag spaisteoireacht
1235,eilen::V,fi se grăbi,deifrigh
1236,eilen::V,fi se grăbi,brostaigh
1237,sich beeilen::V,se grăbi,deifrigh
1238,sich beeilen::V,se grăbi,déan deifir
1239,sausen::V,țâșni,luathaigh
1240,rennen::V,fugi,rith
1241,rennen::V,alerga,rith
1242,springen::V,sări,léim
1243,klettern::V,urca,dreap
1244,klettern::V,se cățăra,dreap
1245,schaukeln::V,legăna,téigh ar an maide corrach
1246,kriechen::V,se târî,snámh
1247,schwimmen::V,înota,snámh
1248,tauchen::V,se scufunda,tum
1249,rudern::V,vâsli,iomair
1250,rudern::V,vâsli,rámhaigh
1251,rudern::V,lopăta,iomair
1252,rudern::V,lopăta,rámhaigh
1253,fahren::V,merge,tiomáin
1254,fliegen::V,zbura,eitil
1255,gehen::V,merge,téigh
1256,weggehen::V,se duce,imigh
1257,abfahren::V,pleca,imigh
1258,anhalten::V,se opri,stad
1259,hineingehen::V,intra,téigh isteach
1260,eintreten::V,intra,téigh isteach
1261,kommen::V,veni,tar
1262,ankommen::V,sosi,tar
1263,ankommen::V,ajunge,tar
1264,zurückkommen::V,se întoarce,fill
1265,bleiben::V,rămâne,fan
1266,warten::V,aștepta,fan
1267,erwarten::V,aștepta,tá ag súil le
1268,erwarten::V,aștepta,tá ag dréim le
1269,suchen::V,căuta,lorg
1270,finden::V,găsi,faigh
1271,finden::V,găsi,aimsigh
1272,versuchen::V,încerca,triail
1273,vorbereiten::V,pregăti,réitigh
1274,lieben::V,iubi,gráigh
1275,mögen::V,plăcea a,taitin le
1276,mögen::V,plăcea a,is maith le
1277,lachen::V,râde,gáir
1278,rühren::V,mișca,téigh i bhfeidhm ar
1279,rühren::V,înduioșa,téigh i bhfeidhm ar
1280,weinen::V,plânge,goil
1281,weinen::V,plânge,caoin
1282,schimpfen::V,înjura,tá ag clamhsán
1283,sich ärgern::V,se supăra,tá corraithe
1284,sich fürchten::V,se teme,tá eagla ar
1285,sich fürchten::V,fi teamă a,tá eagla ar
1286,fürchten::V,se teme de,tá eagla ar
1287,fliehen::V,fugi,teith
1288,flüchten::V,evada,éalaigh
1289,sehen::V,vedea,feic
1290,anschauen::V,privi,dearc
1291,anschauen::V,privi,féach ar
1292,ansehen::V,privi,breathnaigh
1293,hören::V,auzi,cluin
1294,zuhören::V,asculta,éist
1295,probieren::V,gusta,bliais
1296,riechen::V,mirosi,bolaigh
1297,fühlen::V,simți,braith
1298,fühlen::V,simți,mothaigh
1299,fühlen::V,resimți,braith
1300,fühlen::V,resimți,mothaigh
1301,scheinen::V,părea,tá an chuma ar
1302,zu sehen sein::V,se vedea,tá le feiceáil
1303,vernehmen::V,auzi,clois
1304,frieren::V,fi frig,tá fuar
1305,tun::V,face,déan
1306,können::V,ști,féad
1307,können::V,ști,is féidir le
1308,können::V,putea,féad
1309,können::V,putea,is féidir le
1310,wollen::V,dori,tá ag iarraidh
1311,anfangen::V,începe,tosaigh
1312,anfangen::V,începe,cuir tús le
1313,beenden::V,sfârși,críochnaigh
1314,beenden::V,sfârși,cuir deireadh le
1315,beenden::V,termina,críochnaigh
1316,beenden::V,termina,cuir deireadh le
1317,aufhören::V,înceta,stad
1318,gelingen::V,reuși,éirigh le
1319,gelingen::V,izbuti,éirigh le
1320,geraten::V,reuși,tá deireadh ar
1321,öffnen::V,deschide,oscail
1322,schließen::V,închide,dún
1323,schließen::V,închide,iaigh
1324,stellen::V,pune,cuir
1325,stellen::V,așeza,cuir
1326,setzen::V,pune,cuir
1327,setzen::V,pune,socraigh
1328,setzen::V,așeza,cuir
1329,setzen::V,așeza,socraigh
1330,legen::V,pune,cuir
1331,berühren::V,atinge,teagmhaigh le
1332,verbinden::V,lega,ceangail
1333,bedecken::V,acoperi,clúdaigh
1334,bedecken::V,acoperi,cumhdaigh
1335,aufhängen::V,atârna,croch
1336,aufhängen::V,spânzura,croch
1337,anzünden::V,aprinde,las
1338,anzünden::V,aprinde,adhain
1339,aufheben::V,ridica,tóg
1340,aufheben::V,ridica,ardaigh
1341,aufheben::V,lua de jos,tóg
1342,aufheben::V,lua de jos,ardaigh
1343,zurücklassen::V,lăsa,fág
1344,zurücklassen::V,lăsa în urmă,fág
1345,verlieren::V,pierde,caill
1346,fallen lassen::V,scăpa,lig uait
1347,fallen lassen::V,scăpa,caith uait
1348,fallen lassen::V,arunca,lig uait
1349,fallen lassen::V,arunca,caith uait
1350,machen::V,face,déan
1351,machen::V,face,réitigh
1352,herstellen::V,fabrica,táirg
1353,herstellen::V,confecționa,táirg
1354,bauen::V,clădi,tóg
1355,bauen::V,construi,tóg
1356,reparieren::V,repara,deisigh
1357,verbessern::V,ameliora,feabhsaigh
1358,verbessern::V,îmbunătăți,feabhsaigh
1359,ändern::V,schimba,athraigh
1360,ändern::V,modifica,athraigh
1361,graben::V,săpa,tochail
1362,beugen::V,curba,crom
1363,biegen::V,îndoi,lúb
1364,biegen::V,încovoia,lúb
1365,drehen::V,învârti,cas
1366,wenden::V,întoarce,tiontaigh
1367,umdrehen::V,învârti,iompaigh
1368,umdrehen::V,învârti,tiontaigh
1369,umdrehen::V,întoarce,iompaigh
1370,umdrehen::V,întoarce,tiontaigh
1371,heben::V,ridica,ardaigh
1372,hochheben::V,ridica,tóg
1373,ergreifen::V,lua,beir ar
1374,ergreifen::V,apuca,beir ar
1375,halten::V,ține,coimeád
1376,halten::V,ține,coinnigh
1377,drücken::V,apăsa,brúigh
1378,drücken::V,strânge,brúigh
1379,schieben::V,împinge,brúigh
1380,kratzen::V,zgâria,scríob
1381,lecken::V,linge,ligh
1382,lecken::V,linge,leadhb
1383,beißen::V,mușca,bain greim as
1384,abreißen::V,rupe,stróic
1385,abreißen::V,rupe,tarraing
1386,abreißen::V,smulge,stróic
1387,abreißen::V,smulge,tarraing
1388,abschneiden::V,scurta,scoith
1389,binden::V,lega,ceangail
1390,stecken::V,pune,sáigh
1391,brechen::V,rupe,bris
1392,brechen::V,frânge,bris
1393,klopfen::V,ciocăni,cnag
1394,hauen::V,lovi,buail
1395,kleben::V,lipi,gliúáil
1396,reiben::V,freca,cuimil
1397,reiben::V,fricționa,cuimil
1398,streichen::V,unge,leath
1399,schleifen::V,ascuți,líomh
1400,schneiden::V,tăia,gearr
1401,rütteln::V,zgâlțâi,croith
1402,schütteln::V,scutura,croith
1403,schwenken::V,agita,luasc
1404,schütten::V,vărsa,doirt
1405,füllen::V,umple,líon
1406,einwickeln::V,înveli,cuach
1407,einwickeln::V,înveli,clúdaigh
1408,einwickeln::V,înfășura,cuach
1409,einwickeln::V,înfășura,clúdaigh
1410,tragen::V,căra,iompair
1411,schleppen::V,târî,tarraing
1412,ziehen::V,trage,tarraing
1413,aufbewahren::V,păstra,coinnigh
1414,aufbewahren::V,conserva,coinnigh
1415,werfen::V,arunca,caith
1416,fangen::V,prinde,ceap
1417,packen::V,apuca,beir ar
1418,verstecken::V,ascunde,folaigh
1419,verstecken::V,ascunde,cuir i bhfolach
1420,teilen::V,împărți,roinn
1421,schicken::V,trimite,seol
1422,bringen::V,aduce,beir
1423,bringen::V,aduce,tabhair
1424,hinzufügen::V,adăuga,cuir le
1425,bekommen::V,obține,faigh
1426,bekommen::V,dobândi,faigh
1427,erhalten::V,primi,faigh
1428,erhalten::V,căpăta,faigh
1429,nehmen::V,lua,tóg
1430,nehmen::V,lua,glac
1431,wählen::V,opta,pioc
1432,wählen::V,opta,roghnaigh
1433,wählen::V,alege,pioc
1434,wählen::V,alege,roghnaigh
1435,auswählen::V,selecta,roghnaigh
1436,bewahren::V,păstra,caomhnaigh
1437,behindern::V,stingheri,cuir bac ar
1438,verderben::V,strica,mill
1439,beschädigen::V,strica,loit
1440,beschädigen::V,strica,déan damáiste do
1441,zerbrechen::V,rupe,bris
1442,zerbrechen::V,frânge,bris
1443,zerreißen::V,rupe,stiall
1444,zerreißen::V,sfâșia,stiall
1445,zerstören::V,distruge,mill
1446,zerstören::V,distruge,scrios
1447,verbrennen::V,arde,las
1448,verbrennen::V,arde,dóigh
1449,verbrennen::V,incendia,las
1450,verbrennen::V,incendia,dóigh
1451,geben::V,da,tabhair
1452,reichen::V,întinde,sín
1453,reichen::V,întinde,cuir
1454,schenken::V,dărui,bronn
1455,schenken::V,dărui,tabhair
1456,versprechen::V,făgădui,geall
1457,wünschen::V,ura,guigh
1458,loben::V,lăuda,mol
1459,küssen::V,săruta,póg
1460,wiegen::V,legăna,bog
1461,wiegen::V,legăna,luasc
1462,zudecken::V,acoperi,clúdaigh
1463,wecken::V,trezi,dúisigh
1464,wecken::V,deștepta,dúisigh
1465,zeigen::V,arăta,taispeáin
1466,führen::V,călăuzi,treoraigh
1467,lehren::V,preda,múin
1468,lehren::V,preda,teagasc
1469,lehren::V,învăța,múin
1470,lehren::V,învăța,teagasc
1471,unterrichten::V,învăța,múin
1472,unterrichten::V,învăța,teagasc
1473,unterrichten::V,instrui,múin
1474,unterrichten::V,instrui,teagasc
1475,aufziehen::V,crește,tóg
1476,leiten::V,duce,tá i gceannas ar
1477,leiten::V,conduce,tá i gceannas ar
1478,antreiben::V,împinge,gríosaigh
1479,antreiben::V,încuraja,gríosaigh
1480,lassen::V,pune pe să,cuir ag
1481,einladen::V,invita,cuir cuireadh ar
1482,vereinigen::V,uni,aontaigh
1483,vereinigen::V,întruni,aontaigh
1484,besuchen::V,vizita,tabhair cuairt ar
1485,besuchen::V,face o vizită,tabhair cuairt ar
1486,treffen::V,întâlni,cas ar
1487,treffen::V,întâlni,buail le
1488,sich versammeln::V,se aduna,bailigh
1489,sich versammeln::V,se aduna,cruinnigh
1490,spielen::V,se juca,imir
1491,spielen::V,se juca,tá ag spraoi
1492,singen::V,cânta,can
1493,tanzen::V,dansa,rinc
1494,tanzen::V,dansa,damhsaigh
1495,sich trennen::V,se separa,scar
1496,sich trennen::V,se despărți,scar
1497,verlassen::V,părăsi,fág
1498,verlassen::V,abandona,fág
1499,retten::V,salva,tarrtháil
1500,bewachen::V,păzi,cosain
1501,bewachen::V,păzi,gardáil
1502,schützen::V,ocroti,cosain
1503,schützen::V,proteja,cosain
1504,verteidigen::V,apăra,cosain
1505,sich schlagen::V,se bate,tá ag bruíon
1506,schießen::V,trage,caith
1507,schießen::V,trage,scaoil
1508,siegen::V,birui,bain
1509,siegen::V,birui,buaigh
1510,siegen::V,învinge,bain
1511,siegen::V,învinge,buaigh
1512,ärgern::V,supăra,cuir isteach ar
1513,schlagen::V,lovi,buail
1514,treten::V,călca,ciceáil
1515,stechen::V,înțepa,sáigh
1516,stechen::V,împunge,sáigh
1517,stoßen::V,împinge,brúigh
1518,stoßen::V,împinge,soncáil
1519,stehlen::V,fura,goid
1520,stören::V,deranja,cuir isteach ar
1521,belästigen::V,importuna,cuir as do
1522,verbergen::V,ascunde,ceil
1523,täuschen::V,amăgi,cuir dallamullóg ar
1524,betrügen::V,înșela,déan calaois ar
1525,töten::V,omorî,maraigh
1526,wohnen::V,sta,cuir faoi
1527,wohnen::V,sta,tá ina chónaí
1528,wohnen::V,locui,cuir faoi
1529,wohnen::V,locui,tá ina chónaí
1530,arbeiten::V,lucra,oibrigh
1531,sammeln::V,aduna,bailigh
1532,sammeln::V,aduna,cruinnigh
1533,sammeln::V,colecționa,bailigh
1534,sammeln::V,colecționa,cruinnigh
1535,pflücken::V,culege,pioc
1536,jagen::V,vâna,seilg
1537,fischen::V,pescui,iasc
1538,fassen::V,prinde,beir ar
1539,hüten::V,paște,aoirigh
1540,treiben::V,mână,seol
1541,treiben::V,mână,tiomáin
1542,anbinden::V,lega,ceangail
1543,füttern::V,da de mâncare,cothaigh
1544,füttern::V,da de mâncare,beathaigh
1545,melken::V,mulge,bligh
1546,melken::V,mulge,crúigh
1547,hacken::V,toca,gearr
1548,hacken::V,sparge,gearr
1549,gießen::V,uda,uiscigh
1550,reifen::V,pârgui,aibigh
1551,zubereiten::V,găti,cócaráil
1552,kochen::V,găti,bruith
1553,kochen::V,găti,beirigh
1554,backen::V,coace,bácáil
1555,braten::V,coace,róst
1556,braten::V,coace,frioch
1557,umrühren::V,mesteca,measc
1558,stricken::V,împleti,cniotáil
1559,nähen::V,coase,fuaigh
1560,färben::V,vopsi,dathaigh
1561,färben::V,colora,dathaigh
1562,reinigen::V,curăți,glan
1563,waschen::V,spăla,nigh
1564,abwischen::V,șterge,glan
1565,spülen::V,clăti,sruthlaigh
1566,fegen::V,mătura,scuab
1567,kehren::V,mătura,scuab
1568,baden::V,se scălda,folc
1569,sich waschen::V,se spăla,nigh é féin
1570,ausziehen::V,și scoate,bain de
1571,anziehen::V,îmbrăca,cuir ar
1572,sich anziehen::V,se îmbrăca,gléas é féin
1573,kämmen::V,pieptăna,cíor
1574,schmücken::V,împodobi,maisigh
1575,sagen::V,zice,abair
1576,sagen::V,spune,abair
