,Concept_ID,ta,mdf
674,heute::ADV,இன்று,тячи
675,morgen::ADV,நாளைக்கு,ва́нды
676,bald::ADV,சீக்கிரம்,курок
677,dann::ADV,அப்பொழுது,меле
678,dann::ADV,அப்பொழுது,сяда меле
679,gestern::ADV,நேற்று,ися́к
680,einst::ADV,ஒரே முறை,весть
681,einst::ADV,ஒரே முறை,мзя́рда-бди
682,damals::ADV,அப்பொழுது,эста
683,danach::ADV,பிற்பாடு,меле
684,vorher::ADV,முன்பாக,инголи
685,zuerst::ADV,முதலில்,ва́сенда
686,einmal::ADV,ஒரே முறை,весть
687,manchmal::ADV,சில நேரங்களில்,лия́ста
688,manchmal::ADV,சில நேரங்களில்,ко́ста-ко́ста
689,oft::ADV,அடிக்கடி,си́деста
690,immer::ADV,எப்பொழுதும்,фалу
691,immer::ADV,எப்பொழுதும்,най
692,niemals::ADV,ஒருபோதும் இல்லை,аф мзя́рдонга
693,hier::ADV,இங்கே,тяса
694,hierhin::ADV,இவ்விடத்திற்கு,сей
695,hierhin::ADV,இவ்விடத்திற்கு,тяза
696,von hier::ADV,இனி,тя́ста
697,dort::ADV,அங்கே,тоса
698,dorthin::ADV,அவ்விடத்திற்கு,тов
699,dorthin::ADV,அவ்விடத்திற்கு,тоза
700,geradeaus::ADV,முன்னாலிருக்கும்,ви́деста
701,vorwärts::ADV,முன்புறமாக,и́нголи
702,rückwärts::ADV,பின்னோக்கி,ме́ки
703,zurück::ADV,பின்பக்கம்,ме́ки
704,unten::ADV,கீழாக,ала
705,hinab::ADV,கீழ் நோக்கி,алу
706,oben::ADV,மேலே,вяре
707,hinauf::ADV,மேலே,вяри
708,überall::ADV,எல்லா இடத்திலும்,се́мбе ва́стова
709,nicht::ADV,இல்லை,аф
710,ein wenig::ADV,கொஞ்சம்,аф лама
711,kaum::ADV,அரிதாக,а́ньцек
712,sehr::ADV,மிக்க,пяк
713,so::ADV,மிகவும்,ста́не
714,noch::ADV,இப்பொழுதும்,нинге
715,nur::ADV,மட்டும்,аньцек
716,schon::ADV,ஏற்கனவே,ни
717,wieder::ADV,மறுபடியும்,та́га
718,vergebens::ADV,வீண்,стак
719,vor::PRP,முன்,инголе
720,hinter::PRP,பின்பக்கம்,фтала
721,hinter::PRP,பின்பக்கம்,мельге
722,unter::PRP,கீழே,ала
723,durch::PRP,ஊடே,пачк
724,neben::PRP,அடுத்து,ваксса
725,zwischen::PRP,இடையில்,ёткса
726,wegen::PRP,ஏனெனில்,сюнеда
727,dies::PRN,இது,тя
728,das::PRN,அது,ся
729,das::PRN,அது,тона
730,alles::PRN,ஒவ்வொன்றும்,сембе
731,ich::PRN,நான்,мон
732,du::PRN,நீ,тон
733,er::PRN,அவன்,сон
734,wir::PRN,நாம்,минь
735,wir::PRN,நாங்கள்,минь
736,ihr::PRN,நீங்கள்,тинь
737,sie::PRN,அவர்கள்,синь
738,was::FPRN,என்ன,мезе
739,wer::FPRN,யார்,кие
740,wo::FADV,எங்கே,коса
741,wohin::FADV,எதற்கு,ков
742,wohin::FADV,எதற்கு,коза
743,wie::FADV,எப்படி,ко́да
744,warum::FADV,ஏன்,мес
745,wieviel::FNUM,எவ்வளவு,мзя́ра
746,eins::NUM,ஒன்று,фкя
747,zwei::NUM,இரண்டு,кафта
748,drei::NUM,மூன்று,колма
749,vier::NUM,நான்கு,ниле
750,fünf::NUM,ஐந்து,вете
751,sechs::NUM,ஆறு,кота
752,sieben::NUM,ஏழு,сисем
753,acht::NUM,எட்டு,кафкса
754,neun::NUM,ஒன்பது,ве́йхкса
755,zehn::NUM,பத்து,кемонь
756,elf::NUM,பதினொன்று,кефкие
757,zwölf::NUM,பன்னிரண்டு,кемгафтува
758,zwanzig::NUM,இருபது,комсь
759,dreißig::NUM,முப்பது,колмогемонь
760,vierzig::NUM,நாற்பது,нильге́монь
761,fünfzig::NUM,ஐமபது,ве́дьгемонь
762,sechzig::NUM,அறுபது,ко́дгемонь
763,siebzig::NUM,எழுபது,сизьге́монь
764,achtzig::NUM,எண்பது,ка́фксогемонь
765,neunzig::NUM,தொன்னூறு,ве́йхксогемонь
766,hundert::NUM,நூறு,сяда
767,tausend::NUM,ஆயிரம்,тёжянь
768,und::CNJ,மற்றும்,и
769,und::CNJ,மற்றும்,дъ
770,oder::CNJ,அல்லது,или
771,oder::CNJ,அல்லது,али
772,stehen::V,நில்,а́щемс стя́да
773,sitzen::V,உட்கார்,ащемс озада
774,liegen::V,படு,ма́дозь а́щемс
775,hängen::V,தொங்கச் செய்,нюрьгомс
776,werden::V,ஆகு,арамс
777,werden::V,ஆகு,тиевомс
778,passieren::V,நிகழ்,лисэмс
779,passieren::V,நிகழ்,эвондамс
780,beginnen::V,ஆரம்பி,ушедомс
781,enden::V,முடி,лоткамс
782,wechseln::V,மாற்று,по́лафнемс
783,aufgehen[Sonne]::V,உயர எழு,стямс
784,aufgehen[Sonne]::V,உயர எழு,лисемс
785,untergehen[Sonne]::V,பொறுத்து,валгомс
786,scheinen[Sonne]::V,பிரகாசி,ва́лдоптомс
787,donnern::V,இடி,торамс
788,wehen::V,வீசு,уфа́мс
789,strömen::V,பாயதல்,шудемс
790,fließen::V,நீரோட்டம் போக்கில் போ,шудемс
791,sich drehen::V,சுழல்,шаромс
792,schwanken::V,தள்ளாடு,якамс
793,schwingen::V,ஆடு,люксемс
794,schwingen::V,ஆடு,нюрьсемс
795,fallen::V,விழு,прамс
796,fallen::V,விழு,прашендомс
797,brennen::V,எரி,паломс
798,rauchen::V,பகை பிடி,качадомс
799,regnen::V,மழை பெய்,пиземс
800,gefrieren::V,உறைந்துவிடு,эйндамс
801,gefrieren::V,உறைந்துவிடு,кельмомс
802,tauen::V,உருகு,соламс
803,schmelzen::V,உருகு,соламс
804,trocknen::V,உலர்த்து,коськомс
805,sieden::V,கொதிக்க வை,лакамс
806,faulen::V,அழுகச் செய்,наксадомс
807,verfaulen::V,அழுகச் செய்,наксадомс
808,reißen::V,திடீரென அறு,сязевомс
809,versinken::V,மூழ்கு,ваямс
810,vergehen::V,கடந்துசெல்,ётамс
811,erscheinen::V,தோன்றச்,эвондамс
812,verschwinden::V,மறைந்து போ,юма́мс
813,sinken::V,பதைவுறு,валгомс
814,abnehmen::V,குறை,киремс
815,zunehmen::V,உயர்த்து,ламокстомс
816,zunehmen::V,உயர்த்து,рашнемс
817,steigen::V,உயர எழு,кеподемс
818,wachsen::V,வளர்,касомс
819,glänzen::V,மிளிர்,цинзелдомс
820,glänzen::V,மிளிர்,цифордомс
821,funkeln::V,பிரகாசி,ци́фтордомс
822,lärmen::V,கொம்பு,жалнамс
823,läuten::V,மணியொலியிசை,гайфтемс
824,klingeln::V,மணி அடி,гайфтемс
825,klirren::V,கிலுங்கு,ка́нзеркшнемс
826,brausen::V,இரைதல்,жоледемс
827,rauschen::V,சலசலப்பு,вжнамс
828,rauschen::V,சலசலப்பு,гамнамс
829,klingen::V,சிலம்புதல்,кайгомс
830,bellen::V,குரை,ува́мс
831,heulen::V,ஊளையிடு,сувомс
832,heulen::V,ஊளையிடு,урнамс
833,blasen::V,ஊது,уфа́мс
834,pfeifen::V,சீழ்க்கை எழப்பு,вяшкомс
835,schreien::V,கூச்சலிடு,пешкодомс
836,stöhnen::V,வேதனை,куфцемс
837,zittern::V,நடுங்கு,таромс
838,leben::V,உயிருடனிரு,эрямс
839,geboren werden::V,பிற,шачемс
840,atmen::V,சுவாசி,ажнамс
841,trinken::V,குடி,симомс
842,essen::V,சாப்பிடு,ярхцамс
843,schlucken::V,முழுங்கு,нилемс
844,müde werden::V,கையயர்தல்,сиземс
845,einschlafen::V,தூங்க,матодовомс
846,schlafen::V,தூங்கு,удомс
847,aufwachen::V,எழுப்பு,съргоземс
848,aufstehen::V,எழுந்திரு,стямс
849,sich erholen::V,இளைப்பாறு,ваймосемс
850,krank werden::V,விழுதல்,сярядькстомс
851,krank sein::V,நருக்கலாயிருக்க,сярядемс
852,schmerzen::V,நோவுறு,сярядемс
853,husten::V,இருமு,козомс
854,genesen::V,குணம் அடை,пъ́чкамс
855,sterben::V,மரணமடை,куломс
856,umkommen::V,நசி,юма́мс
857,sich bewegen::V,நகர்த்து,шаштомс
858,sich rühren::V,அசை,сърхка́мс
859,sich erheben::V,எழுந்து நில்,стямс
860,sich setzen::V,உட்கார்,озамс
861,hinfallen::V,விழு,прамс
862,hinfallen::V,விழு,сяворемс
863,laufen::V,நட,якамс
864,schreiten::V,கவடுவைத்தல்,молемс
865,schreiten::V,கவடுவைத்தல்,аськолямс
866,spazierengehen::V,உலவு,якамс
867,eilen::V,விரைந்து,эряскодомс
868,sich beeilen::V,அவசரப்படுத்து,эряскодомс
869,sausen::V,விரைந்து செல்,лиемс
870,rennen::V,ஓடு,арнемс
871,springen::V,குதி,комотнемс
872,klettern::V,ஏறு,ку́цемс
873,schaukeln::V,தள்ளாடு,нюрямс
874,kriechen::V,மெதுவாக நடந்து செல்,шаштомс комада
875,schwimmen::V,நீந்து,уемс
876,tauchen::V,மூழ்கி நீச்சலடி,юпиемс
877,tauchen::V,மூழ்கி நீச்சலடி,чёпафнемс
878,rudern::V,துடுப்புப் போடு,па́немс ве́неж
879,fahren::V,ஓட்டு,ардомс
880,fliegen::V,பற,лиемс
881,gehen::V,போ,молемс
882,weggehen::V,விலகிச் செல்,тумс
883,abfahren::V,புறப்பட்டுச் செல்,тумс
884,anhalten::V,நின்றுவிடு,лоткамс
885,hineingehen::V,மறையச் செய்,сува́мс
886,eintreten::V,நுழை,сува́мс
887,kommen::V,வா,самс
888,ankommen::V,வநது சேர்,самс
889,ankommen::V,வநது சேர்,пачкодемс
890,zurückkommen::V,திரும்பி வா,мърдамс
891,bleiben::V,இரு,иля́домс
892,warten::V,தாமதி,учемс
893,erwarten::V,எதிர்நோக்கு,учемс
894,suchen::V,தேடு,вешемс
895,finden::V,கண்டுபிடி,мумс
896,versuchen::V,முயற்சி செய்,варчсемс
897,vorbereiten::V,ஆயத்தம் செய்,анокламс
898,lieben::V,அன்பு செலுத்து,кельгомс
899,mögen::V,விரும்பு,кельгомс
900,lachen::V,சிரி,рахамс
901,lachen::V,சிரி,рахсемс
902,rühren::V,இதயத்தைத் தொடு,токамс седи
903,weinen::V,அழு,авардемс
904,schimpfen::V,சாபமிடு,сюцемс
905,sich ärgern::V,கோப்பபடு,кяжиямс
906,sich fürchten::V,பயப்படு,пелемс
907,fürchten::V,பயப்படுத்து,пелемс
908,fliehen::V,ஓடு,ворьгодемс
909,flüchten::V,தப்பிவிடு,ша́домс
910,flüchten::V,தப்பிவிடு,во́рьгодемс
911,sehen::V,பார்,няемс
912,anschauen::V,கூர்ந்து கவனி,ваномс
913,ansehen::V,கவனி,ваномс
914,hören::V,கேள்,марямс
915,zuhören::V,சுவைத்துப் பார்,ку́лхдоньомс
916,probieren::V,ருசி,варжамс
917,riechen::V,முகர்ந்து பார்,никса́мс
918,fühlen::V,தொட்டுணர்,марямс
919,scheinen::V,காணப்படு,ня́евомс
920,zu sehen sein::V,தோன்றுதல்,ня́евомс
921,vernehmen::V,கேள்,марямс
922,frieren::V,குதுகுதுகு,паломс
923,frieren::V,குதுகுதுகு,кельмомс
924,tun::V,செய்,тиемс
925,können::V,இயல்வது,маштомс
926,wollen::V,விரும்பு,-не-
927,anfangen::V,தொடங்கு,ушедомс
928,beenden::V,முடி,аде́ламс
929,aufhören::V,நிறுத்து,лоткамс
930,gelingen::V,வெற்றி,удалакшнемс
931,geraten::V,ஏற்படுத்து,лисемс
932,öffnen::V,திற,панжемс
933,schließen::V,மூடு,сёлгомс
934,stellen::V,வை,путомс
935,setzen::V,வை,озафнемс
936,setzen::V,வை,озавтнемс
937,legen::V,பரப்பி வை,путомс
938,berühren::V,பதி,токамс
939,verbinden::V,சேர்,сотомс
940,bedecken::V,உறைபோடு,комачамс
941,bedecken::V,உறைபோடு,вельхтямс
942,aufhängen::V,தொங்கவிடு,повфтамс
943,anzünden::V,எரியூட்டு,крьвя́стемс
944,aufheben::V,பொறுக்கி எடு,кеподемс
945,aufheben::V,பொறுக்கி எடு,касфтомс
946,zurücklassen::V,விட்டுச் செல்,ка́домс
947,verlieren::V,இழ,юма́фтомс
948,fallen lassen::V,அளவில் குறைவு,прафтомс
949,machen::V,தயார்செய்,тиемс
950,herstellen::V,உற்பத்தி செய்,анокламс
951,bauen::V,கட்டு,путомс
952,reparieren::V,பழுது பார்,петемс
953,verbessern::V,மேம்படுத்து,цебярьгофтомс
954,ändern::V,மாற்றி அமை,полафтомс
955,graben::V,குழி வெட்டு,шу́вомс
956,graben::V,குழி வெட்டு,та́ргамс
957,beugen::V,வனை,мяндемс
958,biegen::V,வனை,комафтомс
959,drehen::V,சுழல்,шо́вамс
960,drehen::V,சுழல்,ша́рфнемс
961,wenden::V,குடைகவிழு,ша́рфтомс
962,umdrehen::V,சுற்றும் முற்றும் பார்,шарфтомс
963,heben::V,தூக்கு,ке́подемс
964,hochheben::V,தூக்கு,ке́подемс
965,hochheben::V,தூக்கு,ка́сфтомс
966,ergreifen::V,பறி,фатямс
967,halten::V,பிடித்துக் கொள்,кирдемс
968,drücken::V,அழுத்து,люпшта́мс
969,schieben::V,தள்ளு,шашфтомс
970,kratzen::V,கீறு,а́нгорямс
971,kratzen::V,கீறு,киськоря́мс
972,lecken::V,நக்கு,нолсемс
973,beißen::V,கடி,сускомс
974,abreißen::V,கிழி,сяземс
975,abschneiden::V,வெட்டி எடு,керомс
976,binden::V,கட்டு,сотомс
977,stecken::V,பதிய வை,сялгомс
978,brechen::V,உடை,си́ннемс
979,brechen::V,உடை,ка́лафтомс
980,klopfen::V,தட்டு,чакамс
981,klopfen::V,தட்டு,чакиемс
982,hauen::V,அடி,шавомс
983,hauen::V,அடி,пиксомс
984,kleben::V,ஒட்டு,пе́тфнемс
985,reiben::V,தேய்,шо́вамс
986,streichen::V,பரவச்செய்,вадемс
987,schleifen::V,அரை,шо́вамс
988,schneiden::V,துண்டாக்கு,керомс
989,rütteln::V,மெல்ல தள்ளு,та́рфтомс
990,schütteln::V,குலுக்கு,шука́демс
991,schwenken::V,ஊஞ்சலாடு,яфодемс
992,schütten::V,ஊற்று,каямс
993,schütten::V,ஊற்று,нюрьхтя́мс
994,füllen::V,நிரப்பு,пяшкодемс
995,einwickeln::V,சுற்று,тапардамс
996,tragen::V,எடுத்துச் செல்,кандомс
997,schleppen::V,இழுத்துச் செல்,ускомс
998,ziehen::V,இழு,ускомс
999,aufbewahren::V,வைத்துக் கொள்,ванфтомс
1000,werfen::V,வீசி எறி,ёрямс
1001,fangen::V,பிடி,кунда́мс
1002,packen::V,பிடித்துக்கொள்,фатямс
1003,verstecken::V,மறை,кяшемс
1004,teilen::V,பாகங்களாகப் பிரி,явомс
1005,schicken::V,அனுப்பு,кучемс
1006,bringen::V,கொண்டு வா,кандомс
1007,bringen::V,கொண்டு வா,пачфтемс
1008,hinzufügen::V,சேர்,пу́томс та́га
1009,hinzufügen::V,சேர்,ма́ксомс та́га
1010,bekommen::V,பெறு,сявомс
1011,erhalten::V,பெறு,сявомс
1012,nehmen::V,எடு,сявомс
1013,wählen::V,தேர்ந்தெடு,ко́чкамс
1014,auswählen::V,தேர்ல்தெடு,кочкамс
1015,bewahren::V,கெடாது பேணு,ванфтомс
1016,behindern::V,தடங்கல் செய்,шорямс
1017,verderben::V,நாசமாக்கு,коламс
1018,verderben::V,நாசமாக்கு,гастямс
1019,beschädigen::V,சேதப்படுத்து,тиендемс зиян
1020,zerbrechen::V,உடை,тапамс
1021,zerreißen::V,கிழி,сяземс
1022,zerstören::V,அழி,ка́лафтомс
1023,verbrennen::V,எரியூட்டு,пълхта́мс
1024,geben::V,கொடு,ма́ксомс
1025,reichen::V,வழங்கு,максомс
1026,schenken::V,மொயத்தல்,каземс
1027,versprechen::V,உறுதியளி,ма́ксомс вал
1028,wünschen::V,ஆசைப்படு,арьсемс
1029,loben::V,புகழ்ச்சி கூறு,шна́мс
1030,küssen::V,முத்தமிடு,палсемс
1031,wiegen::V,ஆட்டுத்தல்,нюря́фтомс
1032,zudecken::V,உறைபோடு,вельхтямс
1033,wecken::V,எழுப்பு,стя́фтомс
1034,wecken::V,எழுப்பு,съ́ргозьфтемс
1035,zeigen::V,காட்டு,няфтемс
1036,führen::V,வழிகாட்டி,вятемс
1037,lehren::V,சொல்லிக் கொடு,тонафтомс
1038,unterrichten::V,அறிவுரை கூறு,тонафтомс
1039,aufziehen::V,வளர்,касфтомс
1040,leiten::V,அழைத்துச் செல்,вятемс
1041,antreiben::V,தூண்டு,вятемс
1042,lassen::V,விடு,кошардомс
1043,einladen::V,அழை,тердемс
1044,einladen::V,அழை,серьгядемс
1045,vereinigen::V,ஒன்றாகச் சேர்,пуроптомс
1046,vereinigen::V,ஒன்றாகச் சேர்,кочкамс марса
1047,besuchen::V,வருகை புரி,варжамс
1048,treffen::V,சந்தி,васьфтомс
1049,sich versammeln::V,தொகுப்பு,кочкавомс
1050,spielen::V,விளையாடு,налхксемс
1051,singen::V,பாடு,морамс
1052,tanzen::V,நடனமாடு,кштимс
1053,sich trennen::V,தனிப்படடுத்து,явомс
1054,verlassen::V,கைவிடு,кадондомс
1055,retten::V,காப்பாற்று,идемс
1056,retten::V,காப்பாற்று,араламс
1057,bewachen::V,காவல் செய்,ваномс
1058,schützen::V,பாதுகாப்பு செய்,а́раламс
1059,verteidigen::V,எதிர்த்து நில்,а́раламс
1060,sich schlagen::V,பூசலிடு,тюремс
1061,schießen::V,சுட்டுக் கொல்,ляцемс
1062,siegen::V,வெற்றி பெறு,сяськомс
1063,ärgern::V,எரிச்சலூட்டு,кяжияфтомс
1064,schlagen::V,அடி,токамс
1065,treten::V,உதை,тапамс
1066,stechen::V,கொட்டு,пупамс
1067,stechen::V,கொட்டு,сялгомс
1068,stoßen::V,நெருக்கு,тостядемс
1069,stehlen::V,திருடு,саламс
1070,stören::V,தொல்லைகொடு,шорсемс
1071,belästigen::V,தொல்லை கொடு,токсамс
1072,belästigen::V,தொல்லை கொடு,аф кадомс ваймама
1073,verbergen::V,மறை,кяшемс
1074,täuschen::V,ஏமாற்று,васькафтомс
1075,täuschen::V,ஏமாற்று,кяльготнемс
1076,betrügen::V,ஏமாற்று,васькафнемс
1077,töten::V,கொல்,шавомс
1078,töten::V,கொல்,аде́ламс
1079,wohnen::V,தங்கியிரு,эрямс
1080,arbeiten::V,வேலை செய்,покодемс
1081,sammeln::V,ஒன்றுசேர்,кочкамс
1082,sammeln::V,ஒன்றுசேர்,пу́роптомс
1083,pflücken::V,கொய்து எடு,фатнемс
1084,pflücken::V,கொய்து எடு,нотфнемс
1085,jagen::V,வேட்டையாடு,кунда́мс
1086,fischen::V,மீன் பிடி,калонь кунда́мс
1087,fassen::V,பிடி,кунда́мс
1088,hüten::V,காவல் செய்,ваномс
1089,treiben::V,ஓட்டு,панемс
1090,anbinden::V,கட்டு,сотомс
1091,füttern::V,உணவளி,трямс
1092,füttern::V,உணவளி,а́ндомс
1093,melken::V,பால் கற,потямс
1094,hacken::V,வெட்டி எடு,лазондомс
1095,gießen::V,நீர்ப் பாய்ச்சு,валомс
1096,reifen::V,பழு,кенеремс
1097,zubereiten::V,சமையல் செய்,анокламс
1098,kochen::V,வேகவை,пидемс
1099,backen::V,வெப்பத்தில் வாட்டு,пидемс
1100,braten::V,பொரியச் செய்,пуштомс
1101,umrühren::V,கலக்கு,шорямс
1102,stricken::V,பின்னியிழை,кодамс
1103,nähen::V,தையல் வேலை செய்,стамс
1104,färben::V,வண்ணம் பெறச் செய்,а́рхтомс
1105,reinigen::V,சுத்தம் செய்,ва́ткамс
1106,reinigen::V,சுத்தம் செய்,а́роптомс
1107,waschen::V,கழுவு,муськомс
1108,abwischen::V,துடை,нардамс
1109,spülen::V,அலசு,оргалдомс
1110,fegen::V,பெறுக்கு,тяемс
1111,kehren::V,பெறுக்கு,тяемс
1112,baden::V,குளி,э́шелямс
1113,sich waschen::V,கழுவு,штамс
1114,ausziehen::V,கழற்று,кайсефтемс
1115,anziehen::V,புனைதல்,ща́фтомс
1116,sich anziehen::V,உடுத்துதல்,щамс
1117,kämmen::V,தலை வாரிக் கொள்,се́ендемс
1118,schmücken::V,அழகுபடுத்து,на́ряжамс
1119,schmücken::V,அழகுபடுத்து,ма́зоптомс
1120,sagen::V,சொல்,азомс
1121,sagen::V,சொல்,мярьгомс
1122,sprechen::V,பேசு,корхтамс
1123,reden::V,பெசு,корхнемс
1124,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,корхнемс
1125,fragen::V,கேள்,ки́зефтемс
1126,bitten::V,வேண்டு,а́намс
1127,bitten::V,வேண்டு,ве́шемс
1128,erzählen::V,சொல்,а́зондомс
1129,mitteilen::V,சொல்,азомс
1130,nennen::V,பெயரிடுதல்,лемдемс
1131,nennen::V,பெயரிடுதல்,путомс лем
1132,rufen::V,கூச்சலிடு,серьгядемс
1133,prahlen::V,தற்பெருமை பேசு,шна́фтомс пря́
1134,übersetzen::V,மொழிபெயர்ப்பு செய்,ётафтомс
1135,denken::V,யோசி,арьсемс
1136,glauben::V,நம்பு,кемамс
1137,bemerken::V,கவனி,ня́емс
1138,erkennen::V,அடையாளம் கண்டுகொள்,содамс
1139,begreifen::V,பற்றிக்கொள்,сатомс
1140,verstehen::V,புரிந்து கொள்,шарьхкодемс
1141,lernen::V,கற்றுக்கொள்,тонафнемс
1142,wissen::V,தெரிந்திரு,со́дамс
1143,sich erinnern an::V,நினைவு கூர்,лятфтамс
1144,vergessen::V,மற,юкстамс
1145,messen::V,அளவிடு,ункснемс
1146,zählen::V,எண்ணு,лу́вомс
1147,zählen::V,எண்ணு,а́рьсемс
1148,rechnen::V,கணக்கிடு,лувомс
1149,lesen::V,படி,лувомс
1150,lesen::V,படி,морафтомс
1151,malen::V,வண்ணச்சித்திரம்,рисова́ндамс
1152,zeichnen::V,வரை,рисова́ндамс
1153,schreiben::V,எழுது,сёрмадомс
1154,besitzen::V,உடைமையாகக் கொண்டிரு,улемс азоркс
1155,kaufen::V,வாங்கு,рамамс
1156,verkaufen::V,விற்பனை செய்,мимс
1157,bezahlen::V,இறுத்தல்,пандомс
1158,zahlen::V,பணம் செலுத்து,па́ндомс
1159,beherrschen::V,ஆட்சிசெய்,азорондамс
1160,ertragen::V,தாங்கு,кирдемс
