,Concept_ID,fa,uk
815,sehr::ADV,خیلی,дуже
816,sehr::ADV,بسیار,дуже
817,so::ADV,چنین,так
818,so::ADV,اینطور,так
819,noch::ADV,هنوز,ще
820,nur::ADV,فقط,лише
821,nur::ADV,فقط,тільки
822,nur::ADV,تنها,лише
823,nur::ADV,تنها,тільки
824,schon::ADV,قبلاً,вже
825,schon::ADV,به این زودی,вже
826,wieder::ADV,باز,знову
827,wieder::ADV,دوباره,знову
828,vergebens::ADV,بیهوده,дарма
829,vor::PRP,در جلوی,перед
830,hinter::PRP,پشت,ззаду
831,hinter::PRP,پشت,позаду
832,unter::PRP,تحت,під
833,durch::PRP,از وسط,крізь
834,durch::PRP,از ميان,крізь
835,neben::PRP,کنار,біля
836,neben::PRP,پهلوی,біля
837,zwischen::PRP,بین,між
838,zwischen::PRP,میان,між
839,wegen::PRP,برای,з-за
840,wegen::PRP,برای,через
841,wegen::PRP,بخاطر,з-за
842,wegen::PRP,بخاطر,через
843,dies::PRN,این,це
844,das::PRN,آن,то
845,alles::PRN,تمام,все
846,alles::PRN,همه‌چیر,все
847,ich::PRN,من,я
848,du::PRN,تو,ти
849,er::PRN,او,він
850,wir::PRN,ما,ми
851,ihr::PRN,شما,ви
852,sie::PRN,آنها,вони
853,was::FPRN,چه,що
854,wer::FPRN,کی,хто
855,wo::FADV,کجا,де
856,wohin::FADV,بکجا,куди
857,wie::FADV,چطور,як
858,wie::FADV,چگونه,як
859,warum::FADV,چرا,чому
860,warum::FADV,برای چه,чому
861,wieviel::FNUM,چند,скільки
862,wieviel::FNUM,چقدر,скільки
863,eins::NUM,یک,один
864,zwei::NUM,دو,два
865,drei::NUM,سه,три
866,vier::NUM,چهار,чотири
867,fünf::NUM,پنج,п’ять
868,sechs::NUM,شش,шість
869,sieben::NUM,هفت,сім
870,acht::NUM,هشت,вісім
871,neun::NUM,نه,дев’ять
872,zehn::NUM,ده,десять
873,elf::NUM,یازده,одинадцять
874,zwölf::NUM,دوازده,дванадцять
875,zwanzig::NUM,بیست,двадцять
876,dreißig::NUM,سی,тридцять
877,vierzig::NUM,چهل,сорок
878,fünfzig::NUM,پنجاه,п’ятдесят
879,sechzig::NUM,شصت,шістдесят
880,siebzig::NUM,هفتاد,сімдесят
881,achtzig::NUM,هشتاد,вісімдесят
882,neunzig::NUM,نود,дев’яносто
883,hundert::NUM,صد,сто
884,tausend::NUM,هزار,тисяча
885,und::CNJ,و,і
886,oder::CNJ,یا,або
887,stehen::V,ایستادن,стояти
888,sitzen::V,نشستن,сидіти
889,liegen::V,خوابیدن,лежати
890,liegen::V,دراز کشیدن,лежати
891,hängen::V,آویزان بودن,висіти
892,werden::V,شدن,стати
893,werden::V,شدن,робитися
894,passieren::V,گذشتن,трапитися
895,passieren::V,اتفاق افتادن,трапитися
896,beginnen::V,شروع شدن,початися
897,enden::V,تمام شدن,кінчитися
898,wechseln::V,عوض شدن,мінятися
899,aufgehen[Sonne]::V,برآمدن,зійти
900,aufgehen[Sonne]::V,طلوع کردن,зійти
901,untergehen[Sonne]::V,غروب کردن,зайти
902,scheinen[Sonne]::V,تابیدن,світити
903,donnern::V,رعد زدن,гриміти
904,wehen::V,دمیدن,віяти
905,strömen::V,روان شدن,литися
906,fließen::V,روان شدن,текти
907,sich drehen::V,چرخیدن,обертатися
908,schwanken::V,خم و راست شدن,коливатися
909,schwingen::V,تاب خوردن,хитатися
910,schwingen::V,تاب خوردن,гойдатися
911,schwingen::V,نوسان کردن,хитатися
912,schwingen::V,نوسان کردن,гойдатися
913,fallen::V,افتادن,падати
914,fallen::V,سقوط کردن,падати
915,brennen::V,سوزاندن,горіти
916,rauchen::V,دود کردن,диміти
917,regnen::V,باران آمدن,дощити
918,gefrieren::V,یخ بستن,змерзнути
919,tauen::V,آب شدن,танути
920,schmelzen::V,آب شدن,плавитися
921,trocknen::V,خشک شدن,сохнути
922,sieden::V,جوشیدن,кипіти
923,faulen::V,فاسد شدن,гнити
924,verfaulen::V,پوسیدن,згнити
925,reißen::V,پاره شدن,рватися
926,versinken::V,غرق شدن,тонути
927,vergehen::V,گذشتن,проходити
928,erscheinen::V,ظاهر شدن,з’явитися
929,verschwinden::V,گم شدن,щезнути
930,verschwinden::V,گم شدن,зникнути
931,verschwinden::V,از بین رفتن,щезнути
932,verschwinden::V,از بین رفتن,зникнути
933,sinken::V,پایین آمدن,спадати
934,abnehmen::V,کم شدن,поменшитися
935,zunehmen::V,زیاد شدن,збільшуватися
936,steigen::V,بالا رفتن,підніматися
937,wachsen::V,قد کشیدن,рости
938,glänzen::V,برق زدن,блищати
939,funkeln::V,جرقه زدن,блискати
940,lärmen::V,شلوغ کردن,шуміти
941,läuten::V,زنگ زدن,дзвонити
942,klingeln::V,زنگ زدن,дзвонити
943,klirren::V,جرنگ جرنگ صدا کردن,дзвякати
944,brausen::V,طوفانی بودن,бушувати
945,rauschen::V,خش‌خش کردن,шелестіти
946,klingen::V,صدا دادن,лунати
947,klingen::V,صدا دادن,звучати
948,bellen::V,عوعو کردن,гавкати
949,heulen::V,زوزه کشیدن,вити
950,blasen::V,فوت کردن,дунути
951,pfeifen::V,سوت زدن,свистіти
952,schreien::V,فریاد زدن,кричати
953,stöhnen::V,نالیدن,стогнати
954,zittern::V,لرزیدن,тремтіти
955,leben::V,زیستن,жити
956,leben::V,زندگی کردن,жити
957,geboren werden::V,متولد شدن,народитися
958,atmen::V,تنفس کردن,дихати
959,trinken::V,نوشیدن,пити
960,essen::V,خوردن,їсти
961,schlucken::V,بلعیدن,ковтати
962,schlucken::V,قورت دادن,ковтати
963,müde werden::V,خسته شدن,втомитися
964,einschlafen::V,خواب رفتن,заснути
965,schlafen::V,خوابیدن,спати
966,aufwachen::V,از خواب بیدار شدن,прокинутися
967,aufstehen::V,بیدار شدن,встати
968,sich erholen::V,استراحت کردن,відпочивати
969,krank werden::V,مریض شدن,захворіти
970,krank sein::V,بیمار بودن,хворіти
971,schmerzen::V,درد کردن,боліти
972,husten::V,سرفه کردن,кашляти
973,genesen::V,بهبود یافتن,одужати
974,genesen::V,بهبود یافتن,видужати
975,sterben::V,مردن,померти
976,umkommen::V,کشته شدن,згинути
977,sich bewegen::V,حرکت کردن,рухатися
978,sich rühren::V,تکان خوردن,ворушитися
979,sich erheben::V,برخواستن,встати
980,sich setzen::V,نشستن,сісти
981,hinfallen::V,زمین خوردن,упасти
982,laufen::V,پیاده رفتن,ходити
983,schreiten::V,قدم زدن,крокувати
984,spazierengehen::V,گردش رفتن,гуляти
985,eilen::V,شتاب کردن,спішити
986,sich beeilen::V,عجله کردن,поспішати
987,sausen::V,صفیر کشیدن,мчатися
988,rennen::V,دویدن,бігати
989,springen::V,پریدن,скакати
990,springen::V,پریدن,стрибати
991,klettern::V,بالا رفتن,лазити
992,schaukeln::V,تاب خوردن,гойдатися
993,kriechen::V,خزیدن,повзати
994,schwimmen::V,شنا کردن,пливти
995,schwimmen::V,شنا کردن,плавати
996,tauchen::V,غواصی کردن,пірнати
997,rudern::V,پارو زدن,гребти
998,rudern::V,پارو زدن,веслувати
999,fahren::V,سواره رفتن,їхати
1000,fliegen::V,پریدن,літати
1001,gehen::V,رفتن,іти
1002,weggehen::V,رفتن,піти
1003,abfahren::V,حرکت کردن,від’їхати
1004,abfahren::V,حرکت کردن,відправитися
1005,anhalten::V,ایست کردن,зупинитися
1006,hineingehen::V,داخل شدن,входити
1007,eintreten::V,وارد شدن,увійти
1008,kommen::V,آمدن,прийти
1009,ankommen::V,رسیدن,прибути
1010,zurückkommen::V,برگشتن,повернутися
1011,bleiben::V,ماندن,залишитися
1012,warten::V,منتظر بودن,чекати
1013,erwarten::V,انتظار داشتن,чекати
1014,suchen::V,جستجو کردن,шукати
1015,finden::V,یافتن,знайти
1016,finden::V,پیدا کردن,знайти
1017,versuchen::V,سعی کردن,випробовувати
1018,versuchen::V,کوشش کردن,випробовувати
1019,vorbereiten::V,آماده کردن,підготувати
1020,lieben::V,عاشق بودن,любити
1021,mögen::V,میل داشتن,любити
1022,mögen::V,میل داشتن,подобатися
1023,mögen::V,دوست داشتن,любити
1024,mögen::V,دوست داشتن,подобатися
1025,lachen::V,خندیدن,сміятися
1026,rühren::V,به رقت آوردن,розчулити
1027,weinen::V,گریه کردن,плакати
1028,schimpfen::V,فحاشی کردن,лаятися
1029,sich ärgern::V,ناراحت شدن,сердитися
1030,sich fürchten::V,واهمه کردن,боятися
1031,fürchten::V,ترسیدن,боятися
1032,fliehen::V,گریختن,тікати
1033,flüchten::V,فرار کردن,утекти
1034,sehen::V,دیدن,бачити
1035,anschauen::V,نگاه کردن,поглянути
1036,ansehen::V,تماشا کردن,дивитися на
1037,hören::V,شنیدن,чути
1038,zuhören::V,گوش دادن,слухати
1039,probieren::V,چشیدن,покуштувати
1040,riechen::V,بوییدن,нюхати
1041,riechen::V,بو کردن,нюхати
1042,fühlen::V,احساس کردن,відчувати
1043,scheinen::V,بنظر آمدن,здаватися
1044,zu sehen sein::V,دیده شدن,виднітися
1045,vernehmen::V,شنیدن,почути
1046,frieren::V,سرد بودن,мерзнути
1047,tun::V,کردن,робити
1048,können::V,توانستن,могти
1049,wollen::V,خواستن,хотіти
1050,anfangen::V,شروع کردن,почати
1051,beenden::V,تمام کردن,закінчити
1052,beenden::V,پایان دادن,закінчити
1053,aufhören::V,دست کشیدن,перестати
1054,gelingen::V,موفق شدن,вдатися
1055,geraten::V,نتیجه دادن,опинитися
1056,öffnen::V,گشودن,відкрити
1057,öffnen::V,باز کردن,відкрити
1058,schließen::V,بستن,закрити
1059,schließen::V,قفل کردن,закрити
1060,stellen::V,گذاردن,поставити
1061,setzen::V,نشاندن,посадити
1062,legen::V,گذاشتن,класти
1063,berühren::V,دست زدن,чіпати
1064,berühren::V,لمس کردن,чіпати
1065,verbinden::V,وصل کردن,зв’язати
1066,bedecken::V,پوشاندن,покрити
1067,aufhängen::V,آویختن,повісити
1068,anzünden::V,سوزاندن,запалити
1069,aufheben::V,برداشتن,підняти
1070,aufheben::V,بلند کردن,підняти
1071,zurücklassen::V,گذاشتن,залишити
1072,verlieren::V,گم کردن,загубити
1073,fallen lassen::V,انداختن,упустити
1074,machen::V,کردن,зробити
1075,machen::V,ساختن,зробити
1076,herstellen::V,ساختن,виготовити
1077,herstellen::V,تولید کردن,виготовити
1078,bauen::V,ساختن,будувати
1079,bauen::V,بنا کردن,будувати
1080,reparieren::V,درست کردن,лагодити
1081,reparieren::V,تعمیر کردن,лагодити
1082,verbessern::V,بهتر کردن,поліпшити
1083,ändern::V,تغییر دادن,змінити
1084,graben::V,کندن,копати
1085,graben::V,گود کردن,копати
1086,beugen::V,کج کردن,зігнути
1087,biegen::V,خم کردن,погнути
1088,drehen::V,چرخاندن,вертіти
1089,wenden::V,برگرداندن,повернути
1090,umdrehen::V,برگرداندن,перевернути
1091,heben::V,برداشتن,піднімати
1092,hochheben::V,برآوردن,підняти
1093,hochheben::V,بلند کردن,підняти
1094,ergreifen::V,گرفتن,схопити
1095,halten::V,نگاه داشتن,тримати
1096,drücken::V,فشار دادن,натискати
1097,drücken::V,فشار آوردن,натискати
1098,schieben::V,هل دادن,пхати
1099,schieben::V,هل دادن,штовхати
1100,kratzen::V,خاریدن,шкребти
1101,lecken::V,لیسیدن,лизати
1102,beißen::V,گاز زدن,кусати
1103,abreißen::V,پاره کردن,відірвати
1104,abschneiden::V,بریدن,відрізати
1105,abschneiden::V,قطع کردن,відрізати
1106,binden::V,بستن,в’язати
1107,stecken::V,فرو کردن,увіткнути
1108,brechen::V,شکستن,зламати
1109,klopfen::V,کوبیدن,стукати
1110,hauen::V,زدن,бити
1111,kleben::V,چسباندن,клеїти
1112,reiben::V,مالش دادن,терти
1113,streichen::V,مالیدن,намазати
1114,schleifen::V,تیز کردن,точити
1115,schneiden::V,چیدن,різати
1116,schneiden::V,بریدن,різати
1117,rütteln::V,لرزاندن,хитати
1118,rütteln::V,تکان دادن,хитати
1119,schütteln::V,تکان دادن,трясти
1120,schwenken::V,تاب دادن,махати
1121,schütten::V,ریختن,налити
1122,füllen::V,پر کردن,наповнити
1123,einwickeln::V,پیچیدن,загорнути
1124,tragen::V,بردن,нести
1125,tragen::V,حمل کردن,нести
1126,schleppen::V,کشیدن,тягти
1127,ziehen::V,کشیدن,тягнути
1128,aufbewahren::V,نگهداری کردن,зберігати
1129,werfen::V,انداختن,кидати
1130,werfen::V,پرتاب کردن,кидати
1131,fangen::V,گرفتن,ловити
1132,packen::V,گرفتن,схопити
1133,verstecken::V,قایم کردن,сховати
1134,verstecken::V,پنهان کردن,сховати
1135,teilen::V,قسمت کردن,розділити
1136,teilen::V,تقسیم کردن,розділити
1137,schicken::V,فرستادن,посилати
1138,schicken::V,ارسال کردن,посилати
1139,bringen::V,آوردن,принести
1140,hinzufügen::V,افزودن,додати
1141,hinzufügen::V,اضافه کردن,додати
1142,bekommen::V,گرفتن,дістати
1143,erhalten::V,دریافت کردن,одержати
1144,nehmen::V,گرفتن,взяти
1145,nehmen::V,برداشتن,взяти
1146,wählen::V,انتخاب کردن,вибрати
1147,auswählen::V,برگزیدن,відібрати
1148,bewahren::V,حفظ کردن,зберегти
1149,bewahren::V,حفاظت کردن,зберегти
1150,behindern::V,مانع بودن,перешкоджати
1151,verderben::V,از بین بردن,зіпсувати
1152,beschädigen::V,صدمه زدن,зашкодити
1153,zerbrechen::V,شکستن,розбити
1154,zerreißen::V,دریدن,розірвати
1155,zerreißen::V,پاره کردن,розірвати
1156,zerstören::V,خراب کردن,зруйнувати
1157,zerstören::V,ویران کردن,зруйнувати
1158,verbrennen::V,سوزاندن,спалити
1159,geben::V,دادن,дати
1160,reichen::V,دادن,передати
1161,schenken::V,هدیه دادن,дарувати
1162,versprechen::V,قول دادن,обіцяти
1163,versprechen::V,وعده دادن,обіцяти
1164,wünschen::V,آرزو کردن,бажати
1165,loben::V,ستایش کردن,хвалити
1166,küssen::V,بوسیدن,цілувати
1167,wiegen::V,نوسان کردن,качати
1168,zudecken::V,پوشاندن,накрити
1169,wecken::V,بیدار کردن,розбудити
1170,zeigen::V,نشان دادن,показати
1171,führen::V,رهنمائی کردن,вести
1172,lehren::V,آموختن,вчити
1173,lehren::V,یاد دادن,вчити
1174,unterrichten::V,درس دادن,викладати
1175,unterrichten::V,تدریس کردن,викладати
1176,aufziehen::V,تربیت کردن,виховати
1177,leiten::V,اداره کردن,керувати
1178,antreiben::V,عجله دادن,підганяти
1179,lassen::V,وادار کردن,змусити
1180,einladen::V,دعوت کردن,запросити
1181,einladen::V,مهمان کردن,запросити
1182,vereinigen::V,یکی کردن,об’єднати
1183,vereinigen::V,متحد کردن,об’єднати
1184,besuchen::V,دیدار کردن,завітати
1185,besuchen::V,دیدار کردن,відвідати
1186,treffen::V,ملاقات کردن,зустріти
1187,sich versammeln::V,جمع شدن,зібратися
1188,spielen::V,بازی کردن,грати
1189,singen::V,آواز خواندن,співати
1190,tanzen::V,رقصیدن,танцювати
1191,sich trennen::V,جدا شدن,розлучитися
1192,verlassen::V,ترک کردن,покинути
1193,retten::V,نجات دادن,врятувати
1194,bewachen::V,حراست کردن,охороняти
1195,schützen::V,حفظ کردن,уберігати
1196,verteidigen::V,دفاع کردن,захистити
1197,sich schlagen::V,کتک‌کاری کردن,битися
1198,sich schlagen::V,کتک‌کاری کردن,дратися
1199,schießen::V,تیر زدن,стріляти
1200,siegen::V,پیروز شدن,перемогти
1201,ärgern::V,ناراحت کردن,сердити
1202,schlagen::V,زدن,ударити
1203,schlagen::V,کوبیدن,ударити
1204,treten::V,لگد زدن,штовхати
1205,stechen::V,چاقو زدن,вколоти
1206,stoßen::V,هل دادن,штовхнути
1207,stehlen::V,دزدیدن,украсти
1208,stören::V,مزاحم شدن,перешкодити
1209,belästigen::V,زحمت دادن,докучати
1210,verbergen::V,پنهان کردن,сховати
1211,täuschen::V,گول زدن,обдурити
1212,täuschen::V,فریب دادن,обдурити
1213,betrügen::V,گول زدن,зшахраювати
1214,betrügen::V,فریب دادن,зшахраювати
1215,töten::V,کشتن,убити
1216,wohnen::V,منزل داشتن,жити
1217,wohnen::V,منزل داشتن,мешкати
1218,wohnen::V,سکونت داشتن,жити
1219,wohnen::V,سکونت داشتن,мешкати
1220,arbeiten::V,کار کردن,працювати
1221,sammeln::V,جمع کردن,зібрати
1222,pflücken::V,چیدن,зривати
1223,jagen::V,شکار کردن,полювати
1224,fischen::V,صید کردن,рибалити
1225,fischen::V,ماهی‌گیری کردن,рибалити
1226,fassen::V,گرفتن,піймати
1227,hüten::V,چراندن,пасти
1228,hüten::V,مراقبت کردن,пасти
1229,treiben::V,راندن,гнати
1230,anbinden::V,متصل کردن,прив’язати
1231,füttern::V,غذا دادن,годувати
1232,füttern::V,غذا دادن,харчувати
1233,melken::V,دوشیدن,доїти
1234,hacken::V,خرد کردن,рубати
1235,gießen::V,ریختن,полити
1236,reifen::V,رسیدن,дозріти
1237,zubereiten::V,طبخ کردن,зготовити
1238,zubereiten::V,طبخ کردن,приготувати
1239,zubereiten::V,آماده کردن,зготовити
1240,zubereiten::V,آماده کردن,приготувати
1241,kochen::V,پختن,варити
1242,kochen::V,پختن,готувати
1243,kochen::V,آشپزی کردن,варити
1244,kochen::V,آشپزی کردن,готувати
1245,backen::V,پختن,пекти
1246,braten::V,سرخ کردن,смажити
1247,umrühren::V,هم زدن,переміщати
1248,stricken::V,بافتن,в’язати
1249,nähen::V,دوختن,шити
1250,färben::V,رنگ زدن,пофарбувати
1251,reinigen::V,پاک کردن,очистити
1252,reinigen::V,تمیز کردن,очистити
1253,waschen::V,شستن,мити
1254,abwischen::V,زدودن,витерти
1255,spülen::V,شستن,полоскати
1256,fegen::V,جارو کردن,підмітати
1257,kehren::V,جارو کردن,мести
1258,baden::V,شنا کردن,купатися
1259,baden::V,حمام کردن,купатися
1260,sich waschen::V,شستشو کردن,митися
1261,ausziehen::V,درآوردن,зняти
1262,anziehen::V,پوشیدن,надіти
1263,sich anziehen::V,لباس پوشیدن,одягтися
1264,sich anziehen::V,لباس پوشیدن,одягнутися
1265,kämmen::V,شانه زدن,зачесати
1266,schmücken::V,زینت دادن,оздобити
1267,sagen::V,گفتن,сказати
1268,sprechen::V,حرف زدن,говорити
1269,sprechen::V,صحبت کردن,говорити
1270,reden::V,حرف زدن,розмовляти
1271,reden::V,صحبت کردن,розмовляти
1272,sich unterhalten::V,گپ زدن,бесідувати
1273,fragen::V,پرسیدن,запитати
1274,fragen::V,سؤال کردن,запитати
1275,bitten::V,خواهش کردن,просити
1276,bitten::V,درخواست کردن,просити
1277,erzählen::V,نقل کردن,розповісти
1278,erzählen::V,حکایت کردن,розповісти
1279,mitteilen::V,خبر دادن,повідомити
1280,nennen::V,نامیدن,назвати
1281,rufen::V,صدا کردن,кликати
1282,prahlen::V,پز آمدن,хвалитися
1283,übersetzen::V,ترجمه کردن,перекласти
1284,denken::V,فکر کردن,думати
1285,denken::V,فکر کردن,мислити
1286,glauben::V,باور کردن,вірити
1287,glauben::V,عقیده داشتن,вірити
1288,bemerken::V,متوجه شدن,помітити
1289,erkennen::V,شناختن,пізнати
1290,erkennen::V,تشخیص دادن,пізнати
1291,begreifen::V,فهمیدن,осягнути
1292,begreifen::V,درک کردن,осягнути
1293,verstehen::V,فهمیدن,почути
1294,lernen::V,آموختن,навчатися
1295,lernen::V,یاد گرفتن,навчатися
1296,wissen::V,دانستن,знати
1297,sich erinnern an::V,به یاد آوردن,пам’ятати
1298,vergessen::V,فراموش کردن,забути
1299,messen::V,اندازه گرفتن,міряти
1300,zählen::V,شمردن,лічити
1301,rechnen::V,حساب کردن,рахувати
1302,lesen::V,خواندن,читати
1303,malen::V,نقاشی کردن,малювати
1304,zeichnen::V,کشیدن,рисувати
1305,zeichnen::V,رسم کردن,рисувати
1306,schreiben::V,نوشتن,писати
1307,besitzen::V,داشتن,мати
1308,kaufen::V,خریدن,купити
1309,kaufen::V,خرید کردن,купити
1310,verkaufen::V,فروختن,продати
1311,bezahlen::V,پرداختن,заплатити
1312,zahlen::V,پرداخت کردن,платити
1313,beherrschen::V,مسلط بودن,володіти
1314,ertragen::V,تحمل کردن,витерпіти
