,Concept_ID,mhr,av
694,sanft::A,ны́жылге,хӏере́наб
695,hungrig::A,шу́жышо,бакъараб
696,krank::A,че́рле,щокъаб
697,krank::A,че́рле,унтараб
698,nackt::A,чарама́т,гӏицӏаб
699,nackt::A,чарама́т,чӏанкӏараб
700,traurig::A,ойга́н,пашманаб
701,lebendig::A,и́лыше,чӏагояб
702,gut::A,сай,лъикӏаб
703,schlecht::A,уда́,къадараб
704,schlecht::A,шӱ́кшӧ,къадараб
705,richtig::A,чы́нле,битӏараб
706,schlimm::A,аля́к,нажасаб
707,schlimm::A,аля́к,къабихӏаб
708,schlimm::A,тыра́н,нажасаб
709,schlimm::A,тыра́н,къабихӏаб
710,wahr::A,чы́нле,хӏакъаб
711,wahr::A,чы́нле,битӏараб
712,wahr::A,настоя́щий,хӏакъаб
713,wahr::A,настоя́щий,битӏараб
714,alt::A,то́што,басрияб
715,neu::A,у,цӏияб
716,ehemalig::A,о́нчычсо,цебе́госеб
717,ehemalig::A,онда́кысе,цебе́госеб
718,alt[Lebewesen]::A,шо́нто,хераб
719,jung::A,са́мырык,тӏинчӏаб
720,jung::A,са́мырык,гӏолохъанаб
721,arm::A,нужна́,пакъираб
722,reich::A,поя́н,бечедаб
723,bekannt::A,па́лыме,лъалеб
724,berühmt::A,лӱ́млӧ,машгьураб
725,fremd::A,йот,чияр
726,verschieden::A,тӱ́рлӧ,батӏи-батӏияб
727,nah::A,ли́шыл,гӏагарда бугеб
728,fern::A,тора́,рикӏкӏадаб
729,fern::A,мӱ́ндыр,рикӏкӏадаб
730,linker::A,шола́,квегӏаб
731,rechter::A,пурла́,кваранаб
732,anderer::A,вес,батӏияб
733,anderer::A,мо́ло,батӏияб
734,erster::A,и́кымше,тӏоцебесеб
735,zweiter::A,ко́кымшо,кӏиабилеб
736,dritter::A,ку́мшо,лъабабилеб
737,letzter::A,пыта́ртыш,ахирисеб
738,allein::ADV,шкет,ялгъузго
739,auf einmal::ADV,икана́ште,цихӏинтӏаго
740,zusammen::ADV,пырля́,цойида
741,lange::ADV,кужу́н,
742,plötzlich::ADV,кенета́,цойидасанго
743,sofort::ADV,кызыта́к,гьебсагӏат
744,später::ADV,варара́к,
745,jetzt::ADV,ы́нде,гьанже
746,jetzt::ADV,кы́зыт,гьанже
747,heute::ADV,та́че,жакъа
748,morgen::ADV,эрла́,метер
749,bald::ADV,вашке́,гьабсагӏаталъ
750,dann::ADV,вара́,цинги
751,gestern::ADV,теҥге́че,сон
752,einst::ADV,икана́,цин
753,damals::ADV,туна́м,гьебмехалъ
754,damals::ADV,туна́м,гьебмехалда
755,danach::ADV,вара́,цинги
756,danach::ADV,вара́,хадуса
757,vorher::ADV,о́нчыч,цебе
758,zuerst::ADV,онда́к,тӏоцебе
759,einmal::ADV,икана́,цинцӏул
760,einmal::ADV,икана́,цихӏин
761,einmal::ADV,икана́,цоцӏул
762,manchmal::ADV,ка́шын,олоцӏул
763,manchmal::ADV,кокла́н,олоцӏул
764,oft::ADV,чӱ́чкыдын,гӏемерго
765,immer::ADV,эре́,кидаго
766,immer::ADV,ту́тыш,кидаго
767,niemals::ADV,ок нигуна́м,киданиги
768,hier::ADV,ты́ште,аниб
769,hierhin::ADV,ты́шке,анибехун
770,hierhin::ADV,тыш,анибехун
771,von hier::ADV,тыше́ч,гьаниса
772,von hier::ADV,тыве́ч,гьаниса
773,dort::ADV,ту́што,гьениб
774,dorthin::ADV,туш,гьадаба
775,dorthin::ADV,ту́шко,гьадаба
776,geradeaus::ADV,вик,битӏутӏа
777,vorwärts::ADV,о́нчыко,цебехун
778,rückwärts::ADV,шеҥге́к,нахъ-нахъ
779,zurück::ADV,мӧҥге́ш,нахъе
780,unten::ADV,ӱ́лнӧ,ахакь
781,unten::ADV,ӱ́лнӧ,гъоркь
782,unten::ADV,йыма́лне,ахакь
783,unten::ADV,йыма́лне,гъоркь
784,hinab::ADV,йыма́к,эхебе
785,oben::ADV,кӱ́шнӧ,тӏад
786,oben::ADV,кӱ́шнӧ,тӏадехун
787,oben::ADV,ӱмба́лне,тӏад
788,oben::ADV,ӱмба́лне,тӏадехун
789,hinauf::ADV,кӱ́ш,эхеде
790,hinauf::ADV,кӱ́шкӧ,эхеде
791,überall::ADV,чыла́ вере́,кибго
792,nicht::ADV,ок,
793,nicht::ADV,о́геш,
794,ein wenig::ADV,изи́ш,дагьабго
795,kaum::ADV,пыкше́,хӏалалъ
796,sehr::ADV,чот,кутакалда
797,so::ADV,тыге́,гьедин
798,noch::ADV,а́ле,жеги
799,nur::ADV,гына́,гӏӣцӏго
800,schon::ADV,ы́нде,
801,wieder::ADV,ада́к,на́хъеги
802,vergebens::ADV,ара́м,чӏалгӏаде
803,vor::PRP,о́нчыч,цебе
804,hinter::PRP,шеҥге́лне,хадуса
805,unter::PRP,йыма́лне,ахакь
806,unter::PRP,йыма́лне,гъоркь
807,durch::PRP,вошт,
808,neben::PRP,вокте́н,аскӏо
809,zwischen::PRP,кокла́ште,гьоркьоб
810,wegen::PRP,верч,гьелда
811,dies::PRN,ти́де,гьаб
812,dies::PRN,ти́де,гьеб
813,das::PRN,са́де,доб
814,alles::PRN,чыла́,
815,ich::PRN,мый,дун
816,du::PRN,тый,дуца
817,er::PRN,ту́до,доб
818,wir::PRN,ме,ниж
819,ihr::PRN,те,нуж
820,sie::PRN,ну́но,дол
821,sie::PRN,ну́но,эл
822,was::FPRN,мо,щиб
823,wer::FPRN,кӧ,щиб
824,wo::FADV,куша́н,киб
825,wo::FADV,куша́н,кибехун
826,wohin::FADV,куш,кибехун
827,wohin::FADV,ку́шко,кибехун
828,wie::FADV,кузе́,кин
829,warum::FADV,мо,щай
830,warum::FADV,мола́н,щай
831,wieviel::FNUM,куна́р,кигӏан
832,eins::NUM,ик,цо
833,zwei::NUM,ко́кыт,кӏиго
834,drei::NUM,кум,лъабго
835,vier::NUM,ныл,ункъо
836,fünf::NUM,вич,щуго
837,sechs::NUM,куд,анлъго
838,sieben::NUM,шым,анкьго
839,acht::NUM,канда́ш,микьго
840,neun::NUM,инде́ш,ичӏго
841,zehn::NUM,лу,анцӏго
842,elf::NUM,лати́к,анцӏила цо
843,zwölf::NUM,латко́к,кӏиго-анцӏила
844,zwanzig::NUM,ко́ло,къого
845,dreißig::NUM,ку́мло,лъеберго
846,vierzig::NUM,ны́лле,кӏикъого
847,fünfzig::NUM,ви́тле,кӏикъо́ялда анцӏго
848,sechzig::NUM,ку́дло,лъабкъого
849,siebzig::NUM,шы́мле,лъабкъо́ялда анцӏго
850,achtzig::NUM,канда́шле,ункъого
851,neunzig::NUM,инде́шле,ункъоялда а́нцӏила
852,hundert::NUM,шӱ́дӧ,нусго
853,tausend::NUM,тӱже́м,азарго
854,und::CNJ,да,ва
855,und::CNJ,да,-ги
856,und::CNJ,ден,ва
857,und::CNJ,ден,-ги
858,oder::CNJ,я,ялъуни
859,oder::CNJ,а́ле,ялъуни
860,stehen::V,шога́ш,бахъунчӏезе
861,sitzen::V,шинча́ш,гӏодов чӏезе
862,liegen::V,кия́ш,бегизе
863,hängen::V,кеча́ш,базе
864,werden::V,лия́ш,бахъине
865,passieren::V,лия́ш,лъугьине
866,passieren::V,лия́ш,лъугьа-бахъине
867,beginnen::V,тӱҥгала́ш,байбихьизе
868,enden::V,пыта́ш,лъугӏизе
869,wechseln::V,вашталта́ш,хиса-басизе
870,wechseln::V,вашталта́ш,хисизе
871,aufgehen[Sonne]::V,лекта́ш,баккизе
872,untergehen[Sonne]::V,шинча́ш,щинкӏизе
873,scheinen[Sonne]::V,волгалта́ш,къалъ-къалъизе
874,donnern::V,кӱдырта́ш,гъугъазе
875,donnern::V,сургалта́ш,гъугъазе
876,wehen::V,пуа́ш,пуйзе
877,strömen::V,шийалтара́ш,чвахизе
878,fließen::V,йога́ш,чвахизе
879,sich drehen::V,пӧрда́ш,сверизе
880,schwanken::V,лӱҥга́ш,хьвагӏезе
881,schwanken::V,лӱҥга́ш,багъа-бачаризе
882,schwanken::V,тайныла́ш,хьвагӏезе
883,schwanken::V,тайныла́ш,багъа-бачаризе
884,schwingen::V,рӱпшалта́ш,щвартӏезе
885,fallen::V,воза́ш,бортизе
886,fallen::V,йӧрла́ш,бортизе
887,brennen::V,йӱла́ш,рекӏине
888,rauchen::V,шикша́ш,кӏкӏуй буризе
889,regnen::V,йӱра́ш,базе
890,gefrieren::V,кылма́ш,гӏу́низе
891,gefrieren::V,ияҥа́ш,гӏу́низе
892,tauen::V,шула́ш,биаризе
893,schmelzen::V,лева́ш,биине
894,trocknen::V,кошка́ш,бакъвазе
895,sieden::V,шола́ш,гьалдезе
896,faulen::V,шӱя́ш,махӏцине
897,verfaulen::V,шӱйы́н шуа́ш,туризе
898,reißen::V,кӱрла́ш,бихъизе
899,versinken::V,пуре́н кая́ш,гъанкъизе
900,vergehen::V,эрте́н кая́ш,базе
901,vergehen::V,эрте́н кая́ш,бахъизе
902,vergehen::V,эрте́н кая́ш,ине
903,erscheinen::V,толы́н лекта́ш,баккизе
904,verschwinden::V,йома́ш,къине
905,verschwinden::V,йома́ш,билизе
906,sinken::V,пуча́ш,гӏодо́бе ккезе
907,abnehmen::V,пуча́ш,тӏаса камизе
908,zunehmen::V,шукема́ш,гӏемерлъизе
909,steigen::V,нӧлталта́ш,бахине
910,wachsen::V,кушка́ш,кӏодолъизе
911,glänzen::V,йылгыжа́ш,цӏвакизе
912,funkeln::V,чолга́ш,паркъезе
913,lärmen::V,рӱшка́ш,хъудизе
914,lärmen::V,рӱшка́ш,чӏиргъдизе
915,läuten::V,мура́ш,кьабизе
916,klingeln::V,йыҥгырта́ш,кьабизе
917,klirren::V,чылдыртата́ш,зваргъизе
918,brausen::V,лӱшка́ш,гьалаглъизе
919,rauschen::V,лыжга́ш,шуршудизе
920,klingen::V,йоҥга́ш,бахъине
921,bellen::V,опта́ш,гъанчдезе
922,heulen::V,урмыжа́ш,рурудизе
923,blasen::V,пуала́ш,гьохьизе
924,pfeifen::V,шӱ́шкаш,гьещтӏезе
925,schreien::V,кычкыра́ш,ахӏизе
926,schreien::V,кычкыра́ш,ахӏдезе
927,stöhnen::V,йыҥыса́ш,зигардизе
928,zittern::V,чытыра́ш,дарран
929,zittern::V,чытыра́ш,гьаргьадизе
930,leben::V,ила́ш,бетӏербахъизе
931,geboren werden::V,шоча́ш,лъугьине
932,atmen::V,шӱла́ш,хӏухьел биччазе
933,trinken::V,йӱа́ш,гьекъезе
934,essen::V,кочка́ш,квине
935,essen::V,кочка́ш,кваназе
936,schlucken::V,нела́ш,кӏкӏвине
937,schlucken::V,нела́ш,къулчӏизе
938,müde werden::V,ноя́ш,сваказе
939,einschlafen::V,мале́н колта́ш,кьижизе
940,einschlafen::V,мале́н колта́ш,гъапуллъизе
941,schlafen::V,мала́ш,кьижизе
942,aufwachen::V,помыжалта́ш,бигьине
943,aufstehen::V,кынела́ш,бахъине
944,aufstehen::V,кынела́ш,тӏадебахъине
945,sich erholen::V,кана́ш,хьи бахъизе
946,sich erholen::V,кана́ш,хӏалхьи гьабизе
947,krank werden::V,черлане́н воза́ш,унтизе
948,krank sein::V,черлане́н кия́ш,унтизе
949,schmerzen::V,коршта́ш,унтизе
950,husten::V,кокыра́ш,хъегӏизе
951,genesen::V,тӱрла́ш,лъилъизе
952,genesen::V,тазаҥа́ш,лъилъизе
953,sterben::V,кола́ш,хвезе
954,umkommen::V,вуй йома́ш,гьалаглъизе
955,sich bewegen::V,кошта́ш,багъаризе
956,sich bewegen::V,кошта́ш,багъаргъизе
957,sich rühren::V,тарвана́ш,багъаризе
958,sich erheben::V,кынела́ш,тӏадебахъине
959,sich erheben::V,кынела́ш,бахъине
960,sich setzen::V,шинча́ш,гӏодов чӏезе
961,hinfallen::V,йӧрла́ш,щапизе
962,laufen::V,кошта́ш,хьвадизе
963,schreiten::V,ошкыла́ш,чӏезе
964,spazierengehen::V,гуля́яш,тира-сверизе
965,eilen::V,вашка́ш,ракӏхӏалакине
966,eilen::V,вашка́ш,дуризе
967,sich beeilen::V,вашкешта́ш,дуризе
968,sich beeilen::V,вашкешта́ш,гӏедегӏизе
969,sausen::V,юлтка́ш,тӏуризе
970,rennen::V,куржтала́ш,бекеризе
971,springen::V,тӧршта́ш,кӏанцӏизе
972,klettern::V,кӱза́ш,хархадизе
973,schaukeln::V,лӱҥгалта́ш,гьерщезе
974,kriechen::V,нушка́ш,хъурщизе
975,schwimmen::V,ия́ш,лъедезе
976,tauchen::V,шуҥгалта́ш,букъардизе
977,rudern::V,удыра́ш,хазе
978,fahren::V,кудала́ш,ине
979,fliegen::V,чоҥешта́ш,боржине
980,gehen::V,кая́ш,ине
981,weggehen::V,кораҥа́ш,ине
982,abfahren::V,лекта́ш,къокъине
983,anhalten::V,чарна́ш,чӏезе
984,anhalten::V,чарна́ш,тархъизе
985,anhalten::V,чарна́ш,лъалхъизе
986,hineingehen::V,пура́ш,тӏаделъугьине
987,eintreten::V,пура́ш,лъугьине
988,kommen::V,тола́ш,бачӏине
989,ankommen::V,шуа́ш,щвезе
990,ankommen::V,шуа́ш,тӏадебачӏине
991,zurückkommen::V,пӧртыла́ш,тадбуссине
992,zurückkommen::V,пӧртыла́ш,тӏадбуссине
993,bleiben::V,кода́ш,чӏезе
994,bleiben::V,кода́ш,хутӏизе
995,warten::V,вуча́ш,чӏезе
996,erwarten::V,вуча́ш,балагьизе
997,suchen::V,кычала́ш,балагьизе
998,finden::V,муа́ш,батизе
999,versuchen::V,толаша́ш,хӏалбихьизе
1000,vorbereiten::V,ямдыла́ш,хӏадурлъизабизе
1001,lieben::V,йӧрата́ш,балай бегьизе
1002,mögen::V,йӧрата́ш,бокьизе
1003,lachen::V,воштыла́ш,белъизе
1004,rühren::V,ку́мыл тарвата́ш,
1005,weinen::V,шорта́ш,гӏодизе
1006,schimpfen::V,каргаша́ш,гъанчдезе
1007,sich ärgern::V,сыра́ш,вагъизе
1008,sich ärgern::V,сыра́ш,ццида́хине
1009,sich fürchten::V,лӱда́ш,хӏинкъизе
1010,fürchten::V,лӱда́ш,беркъазе
1011,fürchten::V,лӱда́ш,хӏинкъа-къазе
1012,fliehen::V,куржа́ш,лъутизе
1013,flüchten::V,куржа́ш,лъутизе
1014,sehen::V,ужа́ш,бихьизе
1015,anschauen::V,онча́ш,бертӏамизе
1016,anschauen::V,онча́ш,балагьизе
1017,ansehen::V,эскера́ш,бала-гъалагьизе
1018,hören::V,кола́ш,рагӏизе
1019,zuhören::V,колышта́ш,гӏенеккизе
1020,probieren::V,тамла́ш,кӏалдиб хъва́зе
1021,probieren::V,тамла́ш,чӏамизе
1022,riechen::V,ӱпшынча́ш,су́нтӏизе
1023,fühlen::V,шижа́ш,чӏвазе
1024,scheinen::V,чуча́ш,
1025,zu sehen sein::V,коя́ш,бихьизе
1026,vernehmen::V,кола́ш,рагӏизе
1027,frieren::V,кылма́ш,цӏорозе
1028,tun::V,ышта́ш,гьабизе
1029,können::V,мошта́ш,кӏвезе
1030,können::V,мошта́ш,лъазе
1031,wollen::V,тӱна́ш,бокьизе
1032,anfangen::V,тӱҥала́ш,байбихьизе
1033,beenden::V,пытара́ш,тӏубазабизе
1034,beenden::V,пытара́ш,лъугӏизабизе
1035,aufhören::V,чарна́ш,бахъизе
1036,gelingen::V,сай лекта́ш,бахъизе
1037,geraten::V,лекта́ш,бахъизе
1038,öffnen::V,поча́ш,рагьизе
1039,schließen::V,петыра́ш,къазе
1040,stellen::V,шында́ш,чӏвазе
1041,setzen::V,шында́ш,рекӏинабизе
1042,setzen::V,шында́ш,гӏодор чӏезаризе
1043,legen::V,опта́ш,лъезе
1044,legen::V,пышта́ш,лъезе
1045,berühren::V,тӱка́ш,хъвазе
1046,verbinden::V,пида́ш,хьухьине
1047,verbinden::V,пида́ш,бухьине
1048,bedecken::V,леведа́ш,кквезе
1049,aufhängen::V,сака́ш,базе
1050,anzünden::V,чӱкта́ш,бакизе
1051,anzünden::V,чӱкта́ш,рекӏинабизе
1052,aufheben::V,нӧлтала́ш,
1053,zurücklassen::V,кода́ш,тезе
1054,verlieren::V,йомдара́ш,билизабизе
1055,fallen lassen::V,воза́ш,бортизабизе
1056,machen::V,ышта́ш,гьабизе
1057,herstellen::V,ямдыла́ш,гьабизе
1058,herstellen::V,ямдыла́ш,хӏадурлъизабизе
1059,bauen::V,чоҥа́ш,базе
1060,bauen::V,чоҥа́ш,гьабизе
1061,reparieren::V,ачала́ш,къачӏазе
1062,verbessern::V,саемда́ш,лъикӏлъизабизе
1063,ändern::V,весемда́ш,хисизабизе
1064,graben::V,кӱнча́ш,бухъизе
1065,beugen::V,пӱгырта́ш,хьетӏизабизе
1066,biegen::V,лывырта́ш,гьетӏизабизе
1067,drehen::V,пӱтыра́ш,тиризабизе
1068,drehen::V,пӱтыра́ш,свердизабизе
1069,wenden::V,ирала́ш,бегизе
1070,umdrehen::V,савырала́ш,бегизе
1071,umdrehen::V,савырала́ш,бега-битӏизе
1072,heben::V,нӧлта́ш,борхизе
1073,hochheben::V,нӧлта́ш,борхалъизабизе
1074,hochheben::V,нӧлта́ш,борхизе
1075,ergreifen::V,руалта́ш,кквезе
1076,halten::V,куча́ш,кквезе
1077,drücken::V,иша́ш,къазе
1078,drücken::V,иша́ш,къанцӏу́зе
1079,drücken::V,иша́ш,къвал ба́зе
1080,drücken::V,темда́ш,къазе
1081,drücken::V,темда́ш,къанцӏу́зе
1082,drücken::V,темда́ш,къвал ба́зе
1083,schieben::V,шӱкала́ш,хъилдизе
1084,kratzen::V,удыра́ш,хачазе
1085,lecken::V,нула́ш,чӏикӏизе
1086,beißen::V,пура́ш,хӏанчӏизе
1087,beißen::V,пура́ш,хӏанчӏизабизе
1088,abreißen::V,кӱрла́ш,тӏезе
1089,abreißen::V,кӱрла́ш,тӏезабизе
1090,abschneiden::V,пӱчка́ш,къотӏизе
1091,binden::V,кылда́ш,бухьине
1092,stecken::V,шуралта́ш,къазабизе
1093,brechen::V,тодышта́ш,бекизе
1094,klopfen::V,кыра́ш,дванкезе
1095,hauen::V,тӱя́ш,базе
1096,kleben::V,клеитла́ш,бацӏцӏине
1097,reiben::V,йыга́ш,хачазе
1098,reiben::V,туржала́ш,хачазе
1099,streichen::V,шӱра́ш,бахине
1100,streichen::V,шӱра́ш,жужазе
1101,schleifen::V,шума́ш,лъухьизе
1102,schleifen::V,яна́ш,лъухьизе
1103,schneiden::V,пӱчка́ш,къотӏизе
1104,rütteln::V,рӱза́ш,багъа-бачаризабизе
1105,schütteln::V,почка́ш,кӏобокӏизе
1106,schwenken::V,рӱза́ш,гьесадизе
1107,schwenken::V,рӱза́ш,хьвагӏезабизе
1108,schütten::V,опта́ш,тӏезе
1109,füllen::V,тема́ш,цӏезабизе
1110,einwickeln::V,вӱдыла́ш,жемизе
1111,tragen::V,нумала́ш,баччизе
1112,schleppen::V,шӱдыра́ш,бехъерхъизе
1113,ziehen::V,шупша́ш,цӏазе
1114,aufbewahren::V,арала́ш,цӏунизе
1115,werfen::V,шуа́ш,рехизе
1116,werfen::V,кышка́ш,рехизе
1117,fangen::V,куча́ш,кквезе
1118,packen::V,руалта́ш,кквезе
1119,verstecken::V,тоя́ш,бахчизе
1120,teilen::V,пӧла́ш,бикьизе
1121,schicken::V,колта́ш,битӏизе
1122,bringen::V,конда́ш,баччизе
1123,hinzufügen::V,ешара́ш,жубазе
1124,bekommen::V,нала́ш,щвезе
1125,erhalten::V,нала́ш,щвезе
1126,erhalten::V,нала́ш,босизе
1127,nehmen::V,нала́ш,босизе
1128,wählen::V,сайла́ш,бищизе
1129,auswählen::V,таҥгла́ш,тӏасабищизе
1130,bewahren::V,сакла́ш,цӏунизе
1131,behindern::V,чаракла́ш,квекӏен гьабизе
1132,verderben::V,пужа́ш,хвезабизе
1133,beschädigen::V,пужа́ш,галгъазабизе
1134,zerbrechen::V,пудырта́ш,щущазабизе
1135,zerreißen::V,кӱрла́ш,бихъизе
1136,zerstören::V,шалата́ш,биххизабизе
1137,verbrennen::V,йӱлата́ш,бухӏизе
1138,geben::V,пуа́ш,кьезе
1139,reichen::V,пуа́ш,кьезе
1140,schenken::V,пӧлекла́ш,кьезе
1141,versprechen::V,сӧра́ш,назру гьабизе
1142,wünschen::V,тылана́ш,бокьизе
1143,loben::V,мокта́ш,беццизе
1144,loben::V,мокта́ш,бецца-бекъизе
1145,küssen::V,шупшала́ш,баизе
1146,wiegen::V,рӱпша́ш,чӏучӏадизабизе
1147,zudecken::V,леведа́ш,тӏадбигъине
1148,wecken::V,помыжалтара́ш,бигьинабизе
1149,zeigen::V,ончыкта́ш,бихьизабизе
1150,führen::V,вӱда́ш,бачине
1151,lehren::V,туныкта́ш,малъизе
1152,lehren::V,туныкта́ш,цӏализабизе
1153,unterrichten::V,туныкта́ш,цӏализабизе
1154,aufziehen::V,орышта́ш,гӏезабизе
1155,leiten::V,вӱда́ш,нухмалъи гьабизе
1156,leiten::V,вуйлата́ш,нухмалъи гьабизе
1157,antreiben::V,поктыла́ш,гӏедегӏизабизе
1158,lassen::V,-та́ш,
1159,einladen::V,ӱжа́ш,ахӏизе
1160,einladen::V,ӱжа́ш,тӏадеахӏизе
1161,vereinigen::V,иктешла́ш,цолъизабизе
1162,besuchen::V,то́лын кая́ш,баккизе
1163,besuchen::V,то́лын кая́ш,хьвадизе
1164,treffen::V,вашлия́ш,дандчӏвазе
1165,sich versammeln::V,погына́ш,данделъизе
1166,sich versammeln::V,погына́ш,бакӏаризе
1167,sich versammeln::V,чумырга́ш,данделъизе
1168,sich versammeln::V,чумырга́ш,бакӏаризе
1169,spielen::V,мода́ш,басандизе
1170,singen::V,мура́ш,ахӏизе
1171,tanzen::V,кушта́ш,кьурдизе
1172,sich trennen::V,ойырла́ш,батӏалъизе
1173,verlassen::V,кудалта́ш,тезе
1174,verlassen::V,кудалта́ш,рехунтезе
1175,retten::V,утара́ш,хвасар гьабизе
1176,retten::V,утара́ш,хвасарлъизабизе
1177,bewachen::V,орола́ш,цӏунизе
1178,schützen::V,арала́ш,цӏунизе
1179,verteidigen::V,арала́ш,цӏунизе
1180,sich schlagen::V,кредала́ш,багъизе
1181,schießen::V,лӱя́ш,речӏчӏизе
1182,siegen::V,сеҥа́ш,бергьине
1183,ärgern::V,сырыкта́ш,вагъизавизе
1184,schlagen::V,пера́ш,кьабизе
1185,treten::V,тошка́ш,мал тункизе
1186,stechen::V,кера́ш,къазабизе
1187,stoßen::V,шӱкала́ш,тункизе
1188,stoßen::V,шӱкала́ш,хъилдизе
1189,stehlen::V,шолышта́ш,щинкӏизабизе
1190,stören::V,мешая́ш,квекӏен гьабизе
1191,stören::V,мешая́ш,татубахъи гьабизе
1192,belästigen::V,толаштара́ш,рахӏатхвезабизе
1193,verbergen::V,шылта́ш,бахчизе
1194,verbergen::V,шылта́ш,балъго тезе
1195,täuschen::V,ондала́ш,божуда рекӏкӏ гьабизе
1196,täuschen::V,ондала́ш,гуккизе
1197,betrügen::V,ондала́ш,хӏилла гьабизе
1198,betrügen::V,ондала́ш,сандирахълъи гьабизе
1199,töten::V,пушта́ш,чӏвазе
1200,wohnen::V,ила́ш,яшав гьабизе
1201,arbeiten::V,пашалана́ш,хӏалтӏизе
1202,arbeiten::V,паша́м ышта́ш,хӏалтӏизе
1203,sammeln::V,пога́ш,бакӏаризе
1204,pflücken::V,кӱра́ш,бетӏизе
1205,jagen::V,сонарла́ш,чан гьабизе
1206,fischen::V,кол куча́ш,ччугӏа кквезе
1207,fassen::V,куча́ш,кквезе
1208,hüten::V,кӱта́ш,кваназабизе
1209,treiben::V,покта́ш,гъезе
1210,anbinden::V,йолышта́ш,бухьине
1211,füttern::V,пукша́ш,кваназабизе
1212,melken::V,лӱшта́ш,бечӏчӏизе
1213,hacken::V,руа́ш,чӏвазе
1214,gießen::V,шава́ш,лъалъазе
1215,reifen::V,кӱа́ш,барщизе
1216,zubereiten::V,ямдыла́ш,бежа-белъине
1217,kochen::V,шолта́ш,белъине
1218,backen::V,кӱкташ,базе
1219,braten::V,пуштыла́ш,бежизе
1220,braten::V,жаритла́ш,бежизе
1221,umrühren::V,луга́ш,багъаризе
1222,stricken::V,пида́ш,хьухьине
1223,nähen::V,урга́ш,букъизе
1224,färben::V,чиялта́ш,кьер гьабизе
1225,reinigen::V,эрыкта́ш,бацӏцӏине
1226,waschen::V,мушка́ш,чуризе
1227,abwischen::V,ӱшта́ш,бацӏцӏине
1228,spülen::V,шӱалта́ш,хулизе
1229,fegen::V,ӱшта́ш,лъухьизе
1230,kehren::V,ӱшта́ш,лъухьизе
1231,baden::V,йӱштыла́ш,чордезе
1232,sich waschen::V,мушкылта́ш,
1233,ausziehen::V,кудаша́ш,бахъизе
1234,anziehen::V,чия́ш,ретӏине
1235,sich anziehen::V,чия́ш,ретӏине
1236,kämmen::V,шера́ш,хазе
1237,schmücken::V,тӱзата́ш,чӏухӏизабизе
1238,schmücken::V,чеверта́ш,чӏухӏизабизе
1239,sagen::V,ойла́ш,бицине
1240,sagen::V,каласа́ш,бицине
1241,sprechen::V,кутыра́ш,бицине
1242,reden::V,мутлана́ш,гаргадизе
1243,sich unterhalten::V,кутыра́ш,гаргадизе
1244,fragen::V,йода́ш,цӏехезе
1245,fragen::V,йода́ш,гьикъизе
1246,bitten::V,йода́ш,гьаризе
1247,erzählen::V,ойла́ш,бицине
1248,mitteilen::V,увертара́ш,лъазабизе
1249,nennen::V,лӱмда́ш,цӏар лъезе
1250,rufen::V,ӱжа́ш,ахӏизе
1251,prahlen::V,моктана́ш,беццаризе
1252,übersetzen::V,кусара́ш,буссинабизе
1253,denken::V,шона́ш,ургъизе
1254,glauben::V,ӱшана́ш,божизе
1255,bemerken::V,шижа́ш,берречӏчӏизе
1256,erkennen::V,пала́ш,лъазе
1257,erkennen::V,пала́ш,батӏаго бахъизе
1258,begreifen::V,ыҥла́ш,бичӏчӏизе
1259,verstehen::V,умыла́ш,
1260,lernen::V,тунема́ш,цӏализе
1261,wissen::V,шинча́ш,лъазе
1262,sich erinnern an::V,шарна́ш,ракӏалде щвезе
1263,vergessen::V,монда́ш,кӏочене
1264,messen::V,виса́ш,борцине
1265,zählen::V,шотла́ш,рикӏкӏине
1266,rechnen::V,шотла́ш,рикӏкӏине
1267,lesen::V,луда́ш,цӏализе
1268,malen::V,сӱретла́ш,бахъизе
1269,zeichnen::V,сӱретла́ш,бахъизе
1270,schreiben::V,воза́ш,хъвазе
1271,besitzen::V,лия́ш,щвезе
1272,besitzen::V,лия́ш,бу́кӏине
1273,kaufen::V,нала́ш,босизе
1274,verkaufen::V,ужала́ш,бичизе
1275,bezahlen::V,тӱла́ш,кьезе
1276,zahlen::V,тӱла́ш,кьезе
1277,beherrschen::V,куча́ш,
1278,ertragen::V,турка́ш,баччизе
