,Concept_ID,eu,kl
755,hart::A,gogor,manngerpoq
756,hart::A,gogor,titeqquluppoq
757,weich::A,bigun,nerumaarpoq
758,weich::A,beratz,nerumaarpoq
759,rund::A,biribil,ammallorippoq
760,spitz::A,puntadun,qummukujooq
761,scharf::A,zorrotz,ipippoq
762,stumpf::A,kamuts,anngerpoq
763,schwer::A,astun,oqimaappoq
764,schwer::A,pisutsu,oqimaappoq
765,schön::A,eder,kusanarpoq
766,heiß::A,bero,kiappoq
767,heiß::A,oso bero,kiappoq
768,warm::A,bero,oqorpoq
769,kalt::A,hotz,issippoq
770,kühl::A,hotzil,pueqqortippoq
771,frisch::A,fresko,
772,frisch::A,hozkirri,
773,feucht::A,heze,isugutavoq
774,feucht::A,heze,qaasernarpoq
775,nass::A,busti,imerorpoq
776,trocken::A,siku,panerpoq
777,trocken::A,lehor,panerpoq
778,voll::A,bete,ulikkaarpoq
779,leer::A,huts,imaattuarpoq
780,offen::A,ireki,ammavoq
781,geschlossen::A,itxita,matuvoq
782,sauber::A,xahu,eqqippoq
783,sauber::A,xahu,sukuluippoq
784,sauber::A,xahu,ipeqanngilaq
785,sauber::A,garbi,eqqippoq
786,sauber::A,garbi,sukuluippoq
787,sauber::A,garbi,ipeqanngilaq
788,schmutzig::A,lohi,tapappoq
789,schmutzig::A,lohi,minguppoq
790,schmutzig::A,zikin,tapappoq
791,schmutzig::A,zikin,minguppoq
792,roh::A,gordin,aapavoq
793,reif::A,umo,qaarulerpoq
794,reif::A,heldu,qaarulerpoq
795,lecker::A,goxo,
796,süß::A,goxo,tungusunnippoq
797,bitter::A,karmin,qasilippoq
798,bitter::A,garratz,qasilippoq
799,sauer::A,mingots,
800,hell::A,argi,qaamavoq
801,dunkel::A,ilun,qernerpoq
802,schwarz::A,beltz,qernerpoq
803,weiß::A,zuri,qaqorpoq
804,rot::A,gorri,aappaluppoq
805,gelb::A,hori,sungaarpoq
806,blau::A,urdin,tungujorpoq
807,grün::A,berde,qorsooqqippoq
808,grün::A,musker,qorsooqqippoq
809,grau::A,urdin,qaserpoq
810,grau::A,urdinabar,qaserpoq
811,bunt::A,koloretsu,
812,billig::A,merke,akikippoq
813,teuer::A,garesti,
814,wertvoll::A,baliotsu,erlinnarpoq
815,blind::A,itsu,tappiippoq
816,blind::A,itsu,isigisaqanngilaq
817,taub::A,gor,tusilarpoq
818,kräftig::A,kementsu,pissaq
819,kräftig::A,kementsu,pissarsuaq
820,stark::A,bizkor,sanngivoq
821,stark::A,indartsu,sanngivoq
822,schwach::A,ahul,nakuippoq
823,schwach::A,indargabe,nakuippoq
824,fett::A,gizen,pualavoq
825,schlank::A,lerden,tuappoq
826,hübsch::A,polit,aatsialaq
827,böse::A,tzar,ajorpoq
828,böse::A,gaizto,ajorpoq
829,dumm::A,lelo,taqajak
830,dumm::A,lelo,sikkilluppoq
831,dumm::A,lelo,qaatusimasaqanngilaq
832,dumm::A,pello,taqajak
833,dumm::A,pello,sikkilluppoq
834,dumm::A,pello,qaatusimasaqanngilaq
835,faul::A,nagi,eqiasuppoq
836,faul::A,nagi,eqiattortuvoq
837,faul::A,alfer,eqiasuppoq
838,faul::A,alfer,eqiattortuvoq
839,fleißig::A,maratz,eqiasuippoq
840,fleißig::A,lanzale,eqiasuippoq
841,geizig::A,zeken,iasilaarpoq
842,geizig::A,zeken,tukkuippoq
843,geizig::A,zikoitz,iasilaarpoq
844,geizig::A,zikoitz,tukkuippoq
845,klug::A,zuhur,mallak
846,klug::A,zuhur,ittanneq
847,klug::A,zuhur,kutaappoq
848,klug::A,zuhur,kuttaappoq
849,klug::A,zuhur,qarasagippoq
850,geschickt::A,trebe,
851,geschickt::A,antzetsu,
852,lieb::A,maite,akisooq
853,lieb::A,laztan,akisooq
854,lustig::A,alaitsu,piikulavoq
855,sanft::A,eme,isumagippoq
856,sanft::A,ezti,isumagippoq
857,hungrig::A,gose,kaappoq
858,hungrig::A,gose,perlilerpoq
859,krank::A,eri,napparsimavoq
860,krank::A,gaixo,napparsimavoq
861,nackt::A,biluzi,
862,traurig::A,itun,aliasuppoq
863,traurig::A,betilun,aliasuppoq
864,lebendig::A,bizirik,uumavoq
865,gut::A,on,ajunngilaq
866,schlecht::A,txar,sualuppoq
867,richtig::A,zuzen,iluarpoq
868,schlimm::A,larri,amiilaarnarpoq
869,wahr::A,egiazko,ilumoorpoq
870,alt::A,zahar,pisoqaq
871,neu::A,berri,nutaavoq
872,ehemalig::A,lehengo,
873,alt[Lebewesen]::A,adindun,utoqqaq
874,jung::A,gazte,inuusuppoq
875,jung::A,gazte,kingulliarsuk
876,arm::A,txiro,piillasoq
877,arm::A,txiro,piitsuuvoq
878,arm::A,behartsu,piillasoq
879,arm::A,behartsu,piitsuuvoq
880,reich::A,dirudun,pisuuvoq
881,bekannt::A,ezagun,
882,berühmt::A,entzun,tusaamasaq
883,berühmt::A,ospetsu,tusaamasaq
884,fremd::A,arrotz,ajasoornarpoq
885,verschieden::A,ezberdin,allatut
886,verschieden::A,ezberdin,tamalaat
887,verschieden::A,desberdin,allatut
888,verschieden::A,desberdin,tamalaat
889,nah::A,hurre,qanippoq
890,nah::A,hurbil,qanippoq
891,fern::A,urrun,ungasippoq
892,linker::A,ezker,saamerleq
893,rechter::A,eskuin,innarluissut
894,anderer::A,beste,
895,erster::A,lehen,siulleq
896,erster::A,aurren,siulleq
897,zweiter::A,bigarren,qataatsup tullia
898,dritter::A,hirugarren,pingajorarterut
899,letzter::A,azken,kingulleq
900,letzter::A,hondar,kingulleq
901,allein::ADV,bakarrik,kisimiippoq
902,auf einmal::ADV,batera,tassanngaannaq
903,zusammen::ADV,elkarrekin,attaasa
904,zusammen::ADV,elkarrekin,attarmik
905,lange::ADV,luzaro,akuni
906,plötzlich::ADV,bat-batean,tassanngaannaq
907,sofort::ADV,berehala,erniinnaq
908,später::ADV,gero,kingorna
909,jetzt::ADV,orain,maanna
910,jetzt::ADV,orain,massakkut
911,heute::ADV,gaur,ullumi
912,morgen::ADV,bihar,aqagu
913,bald::ADV,aurki,erniinnaq
914,bald::ADV,laster,erniinnaq
915,dann::ADV,ondoren,taava
916,gestern::ADV,atzo,ippassaq
917,einst::ADV,antzina,ataatsimik
918,einst::ADV,antzina,ilaanni
919,damals::ADV,orduan,taamani
920,damals::ADV,orduan,taamanikkut
921,damals::ADV,orduan,taassumuunakkut
922,danach::ADV,gerora,taava
923,danach::ADV,ondoren,taava
924,vorher::ADV,lehenago,siornagut
925,zuerst::ADV,aurrena,
926,zuerst::ADV,lehenbizi,
927,einmal::ADV,behin,ilaanni
928,einmal::ADV,behin,ataatsimik
929,einmal::ADV,aldi bat,ilaanni
930,einmal::ADV,aldi bat,ataatsimik
931,manchmal::ADV,batzuetan,qaqutigu
932,manchmal::ADV,batzuetan,qaqutigut
933,manchmal::ADV,zenbaitetan,qaqutigu
934,manchmal::ADV,zenbaitetan,qaqutigut
935,oft::ADV,maiz,akulikitsumik
936,oft::ADV,askotan,akulikitsumik
937,immer::ADV,beti,tamatigut
938,niemals::ADV,inoiz ez,
939,niemals::ADV,sekula ez,
940,hier::ADV,hemen,maani
941,hierhin::ADV,hona,maani
942,von hier::ADV,hemendik,
943,von hier::ADV,honetatik,
944,dort::ADV,han,
945,dorthin::ADV,hara,ikuuna
946,geradeaus::ADV,artez,narlumut
947,vorwärts::ADV,aurrera,pilangavoc
948,rückwärts::ADV,atzera,kingumut
949,rückwärts::ADV,atzera,tunumut or tunummut
950,rückwärts::ADV,atzerantz,kingumut
951,rückwärts::ADV,atzerantz,tunumut or tunummut
952,zurück::ADV,atzera,kingumut
953,zurück::ADV,atzera,tunumut or tunummut
954,unten::ADV,behean,kana
955,hinab::ADV,behera,qiviu
956,hinab::ADV,beherantz,qiviu
957,oben::ADV,goian,
958,hinauf::ADV,gora,
959,hinauf::ADV,gorantz,
960,überall::ADV,edonon,tamaginni
961,überall::ADV,edonon,tamani tamaani
962,nicht::ADV,ez,
963,ein wenig::ADV,apur bat,
964,ein wenig::ADV,pixka bat,
965,kaum::ADV,ozta,qaqutigorsuaq
966,kaum::ADV,nekez,qaqutigorsuaq
967,sehr::ADV,oso,assut
968,so::ADV,hala,
969,so::ADV,honela,
970,noch::ADV,oraindik,qeratavoq
971,nur::ADV,bakarrik,
972,schon::ADV,ja,taava-una
973,schon::ADV,jada,taava-una
974,wieder::ADV,berriro,kingumut
975,vergebens::ADV,alferrik,angiluk
976,vor::PRP,aurrean,
977,hinter::PRP,ostean,
978,hinter::PRP,gibelean,
979,unter::PRP,pean,
980,unter::PRP,azpian,
981,durch::PRP,zehar,
982,neben::PRP,ondoan,
983,neben::PRP,aldamenean,
984,zwischen::PRP,artean,
985,wegen::PRP,-gatik,
986,dies::PRN,hau,manna
987,dies::PRN,hau,matuma
988,das::PRN,hura,ua
989,alles::PRN,dena,
990,ich::PRN,ni,uanga
991,du::PRN,zu,illit
992,er::PRN,bera,una
993,wir::PRN,gu,uagut
994,ihr::PRN,zuek,ilissi
995,sie::PRN,berak,uku
996,was::FPRN,zer,aat?
997,wer::FPRN,nor,kikkut
998,wo::FADV,non,sumi
999,wohin::FADV,nora,sumut
1000,wie::FADV,nola,qanoq
1001,wie::FADV,zelan,qanoq
1002,warum::FADV,zeren,sooq
1003,warum::FADV,zergatik,sooq
1004,wieviel::FNUM,zenbat,qassit
1005,wieviel::FNUM,zenbat,qanoq atsigisumik?
1006,eins::NUM,bat,ataaseq
1007,zwei::NUM,bi,marluk
1008,zwei::NUM,biga,marluk
1009,drei::NUM,hiru,pingasut
1010,vier::NUM,lau,sisamat
1011,vier::NUM,lau,qajuusat
1012,fünf::NUM,bost,tallimat
1013,sechs::NUM,sei,arfineq
1014,sechs::NUM,sei,arfinillit
1015,sieben::NUM,zazpi,arfineq-marluk
1016,acht::NUM,zortzi,arfineq pingasut
1017,neun::NUM,bederatzi,qulingiluat
1018,neun::NUM,bederatzi,arfineq sisamat
1019,zehn::NUM,hamar,qulit
1020,elf::NUM,hamaika,aqqaneq
1021,zwölf::NUM,hamabi,aqqaneq-marluk
1022,zwanzig::NUM,hogei,tyve
1023,dreißig::NUM,hogeita hamar,tredive
1024,dreißig::NUM,hogeita hamar,pingasunik qulillit
1025,vierzig::NUM,berrogei,fyrre
1026,fünfzig::NUM,berrogeita hamar,halvtreds
1027,fünfzig::NUM,berrogeita hamar,tallimanik qulillit
1028,sechzig::NUM,hirurogei,tres
1029,siebzig::NUM,hirurogeita hamar,halvfjerds
1030,achtzig::NUM,laurogei,firs
1031,neunzig::NUM,laurogeita hamar,halvfems
1032,hundert::NUM,ehun,et hundrede
1033,tausend::NUM,mila,et tusinde
1034,und::CNJ,eta,aamma
1035,oder::CNJ,edo,imalluunnit
1036,stehen::V,zutik egon,sikingavoq
1037,sitzen::V,eserita egon,ingippoq
1038,liegen::V,etzan,nalavoq
1039,liegen::V,etzan,aqupivoq
1040,hängen::V,eskegita egon,nivinngarpaa
1041,hängen::V,zintzilik egon,nivinngarpaa
1042,werden::V,bihurtu,pinngorpoq
1043,werden::V,bilakatu,pinngorpoq
1044,passieren::V,pasatu,pivoq
1045,passieren::V,gertatu,pivoq
1046,beginnen::V,hasi,aallarnerpaa
1047,enden::V,bukatu,naggaserpaa
1048,wechseln::V,aldatu,immikkut ilivoq
1049,aufgehen[Sonne]::V,ilki,
1050,aufgehen[Sonne]::V,sortu,
1051,untergehen[Sonne]::V,sartu,ilioqqaasoq
1052,scheinen[Sonne]::V,eguzkia egon,qinnorpoq
1053,scheinen[Sonne]::V,eguzkia egon,qinngorpoq
1054,donnern::V,trumoia jo,kalleq
1055,wehen::V,haizea ibili,timmivoq
1056,strömen::V,zorrotadaka isuri,
1057,fließen::V,isuri,
1058,sich drehen::V,biratu,ipippaa
1059,schwanken::V,zabuka ibili,aalavoq
1060,schwingen::V,kulunkatu,issakajaat or issakatsiaarut
1061,fallen::V,erori,quasivaa
1062,brennen::V,sutan egon,seerpoq
1063,brennen::V,sutan egon,uuppaa
1064,rauchen::V,kea bota,pujoorpoq
1065,regnen::V,euria ari izan,siallerpoq
1066,gefrieren::V,izoztu,qiulerpoq
1067,gefrieren::V,hormatu,qiulerpoq
1068,tauen::V,gesaldu,aappoq
1069,schmelzen::V,urtu,aappoq
1070,schmelzen::V,urtu,aatsippaa
1071,trocknen::V,idortu,panerserpaa
1072,trocknen::V,lehortu,panerserpaa
1073,sieden::V,irakin,qalappoq
1074,faulen::V,hirotu,
1075,faulen::V,usteldu,
1076,verfaulen::V,hirotu,
1077,verfaulen::V,usteldu,
1078,reißen::V,eten,qulli
1079,reißen::V,eten,alittorpaa
1080,reißen::V,eten,kimillanneq
1081,reißen::V,tarrat egin,qulli
1082,reißen::V,tarrat egin,alittorpaa
1083,reißen::V,tarrat egin,kimillanneq
1084,versinken::V,urperatu,kivivaa
1085,versinken::V,urperatu,apparpoq
1086,vergehen::V,iragan,qaangerpaa
1087,vergehen::V,iragan,sarsuppoq
1088,erscheinen::V,agertu,takutippoq
1089,verschwinden::V,desagertu,
1090,sinken::V,beheititu,kivivaa
1091,sinken::V,beheititu,apparpoq
1092,abnehmen::V,gutxitu,ikillipput
1093,abnehmen::V,beheratu,ikillipput
1094,zunehmen::V,gora egin,allisippaa
1095,steigen::V,igo,allisippaa
1096,wachsen::V,hazi,allivoq
1097,glänzen::V,distiratu,qinngorpoq
1098,glänzen::V,distiratu,qinnorpoq
1099,funkeln::V,izarniatu,uisorilavoq
1100,lärmen::V,zarata atera,
1101,läuten::V,jo,avilualaarpoq
1102,läuten::V,hots egin,avilualaarpoq
1103,klingeln::V,txirrina jo,aviluarpoq
1104,klingeln::V,txirrina jo,aviluarpaluppoq
1105,klirren::V,tintin egin,
1106,brausen::V,marru egin,ittuk
1107,brausen::V,marru egin,ittuppoq
1108,brausen::V,marru egin,ittuppaluppoq
1109,rauschen::V,fir-fir egin,
1110,klingen::V,soinu egin,
1111,bellen::V,zaunkatu,qiluppoq
1112,heulen::V,ulu egin,maarpoq
1113,heulen::V,ulu egin,maalavoq
1114,heulen::V,ulu egin,miaggoorpoq
1115,heulen::V,uhuri egin,maarpoq
1116,heulen::V,uhuri egin,maalavoq
1117,heulen::V,uhuri egin,miaggoorpoq
1118,blasen::V,ufa egin,aporneq
1119,blasen::V,putz egin,aporneq
1120,pfeifen::V,txistu egin,siggartartitsivoq
1121,pfeifen::V,txistu egin,siorsulavoq
1122,schreien::V,oihu egin,suaarpoq
1123,schreien::V,garrasi egin,suaarpoq
1124,stöhnen::V,intziri egin,nipiliorpoq
1125,stöhnen::V,intziri egin,nipilliorpoq
1126,zittern::V,ikara egin,qarsulivik
1127,zittern::V,dar-dar egin,qarsulivik
1128,leben::V,bizi izan,inuuvoq
1129,geboren werden::V,jaio,inuuvoq
1130,geboren werden::V,jaio,inunngorpoq
1131,atmen::V,hats egin,anersaarpoq
1132,atmen::V,arnasa egin,anersaarpoq
1133,trinken::V,edan,imerpoq
1134,essen::V,jan,tamorpoq
1135,schlucken::V,irentsi,tuluarnaq
1136,müde werden::V,unatu,
1137,müde werden::V,nekatu,
1138,einschlafen::V,lokartu,sinippoq
1139,schlafen::V,lo egin,sinik
1140,aufwachen::V,esnatu,iterpoq
1141,aufwachen::V,esnatu,eqqumavoq
1142,aufwachen::V,atzarri,iterpoq
1143,aufwachen::V,atzarri,eqqumavoq
1144,aufstehen::V,jaiki,makippoq
1145,sich erholen::V,atseden egin,qasuerserpoq
1146,krank werden::V,gaixotu,
1147,krank sein::V,eri izan,
1148,krank sein::V,gaixo izan,
1149,schmerzen::V,min egin,anneraa
1150,schmerzen::V,min egin,annernarpoq
1151,husten::V,eztul egin,quersorpoq
1152,genesen::V,osatu,ajunngissivoq
1153,genesen::V,osatu,ilisimmarpoq
1154,genesen::V,osatu,ilorrippoq
1155,sterben::V,hil,toquvoq
1156,sterben::V,zendu,toquvoq
1157,umkommen::V,istripuz hil,
1158,sich bewegen::V,higitu,ingerlavoq
1159,sich rühren::V,zirkin egin,
1160,sich erheben::V,zutitu,
1161,sich erheben::V,altxatu,
1162,sich setzen::V,eseri,ingippoq
1163,sich setzen::V,jesarri,ingippoq
1164,hinfallen::V,erori,
1165,laufen::V,ibili,arpappoq
1166,schreiten::V,oinkatu,ingerlavoq
1167,spazierengehen::V,paseatu,utertakajaarpoq
1168,spazierengehen::V,paseatu,utertakattajaarpoq
1169,spazierengehen::V,ostera bat egin,utertakajaarpoq
1170,spazierengehen::V,ostera bat egin,utertakattajaarpoq
1171,eilen::V,lasterkatu,qaa qaa
1172,eilen::V,lasterkatu,qiilasaarpoq
1173,eilen::V,lasterkatu,ingerlasaarpaa
1174,sich beeilen::V,lehiatu,tuaviorpoq
1175,sausen::V,ziztu bizian joan,uiguut
1176,rennen::V,lasterka egin,igivoq
1177,springen::V,jauzi egin,upernassaq
1178,klettern::V,igo,pilaakkeerpoq
1179,schaukeln::V,zabu egin,aalavoq
1180,schaukeln::V,zanbulu egin,aalavoq
1181,kriechen::V,narras egin,
1182,schwimmen::V,igerikatu,naluppoq
1183,schwimmen::V,igeri egin,naluppoq
1184,tauchen::V,murgildu,allorpoq
1185,tauchen::V,pulunpatu,allorpoq
1186,rudern::V,bogatu,ipuppaa
1187,rudern::V,arraun egin,ipuppaa
1188,fahren::V,joan,qimusserpoq
1189,fliegen::V,hegaldatu,timmivoq
1190,fliegen::V,hegan egin,timmivoq
1191,gehen::V,joan,
1192,weggehen::V,alde egin,piiarpoq
1193,abfahren::V,abiatu,
1194,anhalten::V,geratu,unitsippaa
1195,anhalten::V,gelditu,unitsippaa
1196,hineingehen::V,sartu,timaappaa
1197,eintreten::V,sartu,allattorpaa
1198,kommen::V,etorri,qaa-
1199,kommen::V,etorri,pivaa
1200,ankommen::V,heldu,tikippoq
1201,ankommen::V,iritsi,tikippoq
1202,zurückkommen::V,itzuli,angerlarpoq
1203,bleiben::V,gelditu,uninngavoq
1204,warten::V,itxaron,paavoq
1205,warten::V,itxaron,utaqqivoq
1206,warten::V,zain egon,paavoq
1207,warten::V,zain egon,utaqqivoq
1208,erwarten::V,iguriki,
1209,suchen::V,bilatu,nivivaa
1210,finden::V,idoro,nanivaa
1211,finden::V,aurkitu,nanivaa
1212,versuchen::V,saiatu,uuppaa
1213,versuchen::V,saiatu,ussersarpaa
1214,versuchen::V,ahalegindu,uuppaa
1215,versuchen::V,ahalegindu,ussersarpaa
1216,vorbereiten::V,gertatu,piareersarpaa
1217,lieben::V,maitatu,asavaa
1218,lieben::V,maite izan,asavaa
1219,mögen::V,laket izan,akaaraa
1220,mögen::V,atsegin izan,akaaraa
1221,lachen::V,irri egin,
1222,lachen::V,barre egin,
1223,rühren::V,hunkitu,qeerlerpaa
1224,weinen::V,negar egin,qiavoq
1225,schimpfen::V,erneguka ari izan,qatimaarpoq
1226,sich ärgern::V,ernegatu,ugguutigaa
1227,sich ärgern::V,haserretu,ugguutigaa
1228,sich fürchten::V,beldur izan,eqqanaarpoq
1229,fürchten::V,beldur izan,ersigaa
1230,fliehen::V,ihes egin,qimaavoq
1231,flüchten::V,ihes egin,allikarfigaa
1232,sehen::V,ikusi,isigaa
1233,anschauen::V,begietsi,
1234,ansehen::V,begiratu,alaatsinaappaa
1235,hören::V,aditu,tusarpaa
1236,zuhören::V,entzun,naalappoq
1237,probieren::V,dastatu,
1238,riechen::V,usnatu,tipippoq
1239,riechen::V,usaindu,tipippoq
1240,fühlen::V,sentitu,misigaa
1241,scheinen::V,iruditu,takutippoq
1242,scheinen::V,begitandu,takutippoq
1243,zu sehen sein::V,azaldu,
1244,vernehmen::V,aditu,
1245,frieren::V,hotz izan,qiiavoq
1246,tun::V,egin,iliorpoq
1247,können::V,ahal izan,
1248,wollen::V,nahi izan,piumavaa
1249,anfangen::V,hasi,pilerpoq
1250,beenden::V,bukatu,naggaserpaa
1251,aufhören::V,utzi,naammatsippaa
1252,gelingen::V,lortu,
1253,geraten::V,heldu,
1254,öffnen::V,ireki,ammarpaa
1255,öffnen::V,zabaldu,ammarpaa
1256,schließen::V,itxi,matuaa
1257,stellen::V,ipini,ilivaa
1258,stellen::V,ipini,iliorarpai
1259,stellen::V,ipini,ilioqqarpai
1260,setzen::V,jesarri,iliorarpai
1261,setzen::V,jesarri,ilioqqarpai
1262,legen::V,jarri,ilivaa
1263,berühren::V,ukitu,attorpaa
1264,verbinden::V,uztartu,taperserpaa
1265,bedecken::V,estali,iikkerpaa
1266,bedecken::V,estali,iikkersorpaa
1267,aufhängen::V,eseki,inivaa
1268,aufhängen::V,eseki,iniorarpai
1269,aufhängen::V,eskegi,inivaa
1270,aufhängen::V,eskegi,iniorarpai
1271,anzünden::V,piztu,saggaavoq
1272,aufheben::V,jaso,allisippaa
1273,zurücklassen::V,atzean utzi,aallarpoq
1274,verlieren::V,galdu,annaavaa
1275,fallen lassen::V,erortzen utzi,nakkaavaa
1276,machen::V,egin,iliorpoq
1277,herstellen::V,ekoiztu,anillatsippaa
1278,bauen::V,eraiki,marrarterpaa
1279,reparieren::V,konpondu,iluarsaappaa
1280,verbessern::V,hobetu,naqqippaa
1281,ändern::V,mudatu,
1282,graben::V,aitzurtu,assappaa
1283,beugen::V,makurtu,qappappoq
1284,biegen::V,malgutu,qappappoq
1285,biegen::V,makolatu,qappappoq
1286,drehen::V,jiratu,
1287,wenden::V,bihurtu,assappaa
1288,wenden::V,bihurtu,assakarpoq
1289,umdrehen::V,biratu,assakartippaa
1290,umdrehen::V,alderantzikatu,assakartippaa
1291,heben::V,jaso,kivippaa
1292,heben::V,goratu,kivippaa
1293,hochheben::V,goratu,kissumiarpaa
1294,hochheben::V,altxatu,kissumiarpaa
1295,ergreifen::V,oratu,isaappaa
1296,ergreifen::V,oratu,isaguppaa
1297,halten::V,eutsi,minarpaa
1298,drücken::V,sakatu,naqittaat
1299,schieben::V,bultzatu,
1300,kratzen::V,hatz egin,qitsuppaa
1301,kratzen::V,hazka egin,qitsuppaa
1302,lecken::V,miaztu,aluppaa
1303,lecken::V,lamikatu,aluppaa
1304,beißen::V,hozka egin,kiivaa
1305,beißen::V,ausiki egin,kiivaa
1306,abreißen::V,kendu,aqqarpaa
1307,abreißen::V,kendu,isaterpaa
1308,abschneiden::V,moztu,kipivaa
1309,abschneiden::V,pikatu,kipivaa
1310,binden::V,lotu,kakkersarpaa
1311,binden::V,estekatu,kakkersarpaa
1312,stecken::V,sartu,kussunneq
1313,brechen::V,apurtu,nallorpaa
1314,klopfen::V,jo,pattappaa
1315,hauen::V,jo,aqivaa
1316,kleben::V,itsatsi,qaappoq
1317,reiben::V,igurtzi,tagiarpaa
1318,reiben::V,igurtzi,tangiarpaa
1319,streichen::V,igurtzi,erlerpoq
1320,schleifen::V,zorroztu,sequppaa
1321,schneiden::V,moztu,uullivoq
1322,rütteln::V,astindu,
1323,rütteln::V,inarrosi,
1324,schütteln::V,astindu,aalavoq
1325,schütteln::V,inarrosi,aalavoq
1326,schwenken::V,zabukatu,issarpoq
1327,schütten::V,isuri,
1328,füllen::V,bete,immerpaa
1329,einwickeln::V,bildu,immoqquserpaa
1330,tragen::V,eroan,maqippaa
1331,tragen::V,eroan,assartorpoq
1332,tragen::V,eraman,maqippaa
1333,tragen::V,eraman,assartorpoq
1334,schleppen::V,narrastu,assartorpoq
1335,schleppen::V,herrestatu,assartorpoq
1336,ziehen::V,tira egin,kalippaa
1337,ziehen::V,tira egin,kalissarpoq
1338,aufbewahren::V,gorde,toqqorpaa
1339,werfen::V,jaurti,kuivaa
1340,werfen::V,aurtiki,kuivaa
1341,fangen::V,atzeman,anguaa
1342,packen::V,heldu,
1343,verstecken::V,ostendu,anngigaa
1344,verstecken::V,ezkutatu,anngigaa
1345,teilen::V,zatitu,agguut
1346,teilen::V,zatitu,agguusersorpaa
1347,schicken::V,bidali,nassiuppaa
1348,bringen::V,ekarri,aggiuppaa
1349,bringen::V,ekarri,nassataraa
1350,hinzufügen::V,eratxiki,
1351,hinzufügen::V,gaineratu,
1352,bekommen::V,jaso,tiguaa
1353,erhalten::V,jaso,tiguaa
1354,nehmen::V,hartu,pivoq
1355,nehmen::V,hartu,tiguaa
1356,wählen::V,hautatu,
1357,wählen::V,aukeratu,
1358,auswählen::V,hautatu,
1359,auswählen::V,aukeratu,
1360,bewahren::V,begiratu,sukkunik simerserpaa
1361,behindern::V,oztopatu,
1362,verderben::V,hondatu,asiutippaa
1363,verderben::V,hondatu,piuneerunnerit
1364,beschädigen::V,akastu,
1365,zerbrechen::V,apurtu,ukuvoq
1366,zerreißen::V,zarratatu,tisavaa
1367,zerreißen::V,zarratatu,alittorpaa
1368,zerstören::V,suntsitu,aserorpaa
1369,verbrennen::V,erre,seerpoq
1370,verbrennen::V,kiskali,seerpoq
1371,geben::V,eman,pivoq
1372,reichen::V,luzatu,
1373,reichen::V,helarazi,
1374,schenken::V,oparitu,
1375,versprechen::V,agindu,neriorsorpaa
1376,wünschen::V,opatu,kissaat
1377,wünschen::V,opetsi,kissaat
1378,loben::V,laudatu,nersorpaa
1379,loben::V,laudatu,nersornaat
1380,loben::V,goraipatu,nersorpaa
1381,loben::V,goraipatu,nersornaat
1382,küssen::V,musu eman,kunippaa
1383,küssen::V,musu eman,kunissorpaa
1384,wiegen::V,kulunkatu,
1385,zudecken::V,estali,majorpaa
1386,wecken::V,esnatu,itersarpaa
1387,wecken::V,iratzartu,itersarpaa
1388,zeigen::V,erakutsi,tikkuuppaa
1389,führen::V,gidatu,tasissiuppaa
1390,führen::V,gidatu,ilitsersorpaa
1391,führen::V,gidatu,tasissersuuppaa
1392,lehren::V,irakatsi,ilinniartippaa
1393,unterrichten::V,eskolak eman,ajoqerpaa
1394,unterrichten::V,eskolak eman,ajoqersorpaa
1395,unterrichten::V,eskolak eman,ilinniartitsivoq
1396,aufziehen::V,hazi,inororsarpaa
1397,leiten::V,arteztu,iluatsippaa
1398,antreiben::V,bulkatu,ikusimmippaa
1399,lassen::V,-arazi,
1400,einladen::V,gonbidatu,qaaqquaa
1401,einladen::V,gonbidatu,qaasarpaa
1402,vereinigen::V,batu,taperserpaa
1403,vereinigen::V,bateratu,taperserpaa
1404,besuchen::V,ikustatu,tikeraarpaa
1405,treffen::V,topatu,aporappaa
1406,sich versammeln::V,bildu,majorpoq
1407,spielen::V,jolastu,pinnguarpoq
1408,singen::V,abestu,erinarsorpoq
1409,singen::V,kantatu,erinarsorpoq
1410,tanzen::V,dantzatu,qitippoq
1411,tanzen::V,dantzan egin,qitippoq
1412,sich trennen::V,banandu,immikkoortippaa
1413,verlassen::V,utzietsi,
1414,retten::V,salbatu,annaappaa
1415,retten::V,gaizkatu,annaappaa
1416,bewachen::V,jagon,
1417,bewachen::V,zaindu,
1418,schützen::V,babestu,eriagaa
1419,schützen::V,babestu,pineqartaalivaa
1420,schützen::V,gerizatu,eriagaa
1421,schützen::V,gerizatu,pineqartaalivaa
1422,verteidigen::V,aldeztu,
1423,sich schlagen::V,elkar jo,
1424,sich schlagen::V,elkar borrokatu,
1425,schießen::V,tiro egin,aallaavaa
1426,schießen::V,tiro egin,piseriuppaa
1427,siegen::V,irabazi,
1428,ärgern::V,ernegatu,ninngassarpaa
1429,ärgern::V,ernegatu,ninngassaarpaa
1430,ärgern::V,haserretu,ninngassarpaa
1431,ärgern::V,haserretu,ninngassaarpaa
1432,schlagen::V,jo,unatarpaa
1433,schlagen::V,erauntsi,unatarpaa
1434,treten::V,zapaldu,tukerpoq
1435,treten::V,ostiaktu,tukerpoq
1436,stechen::V,sastatu,iguppaa
1437,stechen::V,sastatu,qasilippoq
1438,stoßen::V,bultzatu,ikuserpaa
1439,stoßen::V,bultzatu,ikusimmippaa
1440,stehlen::V,ostu,tillippaa
1441,stehlen::V,lapurtu,tillippaa
