,Concept_ID,hy,sl
132,Insel::N,վղզի,ôtok
133,Blume::N,ծաղիկ,cvetlíca
134,Gras::N,խոտ,tráva
135,Wurzel::N,արմատ,korenína
136,Baum::N,ծառ,drevó
137,Stamm::N,իրան,dêblo
138,Rinde::N,կեղեւ,lúbje
139,Rinde::N,կեղեւ,skórja
140,Rinde::N,հաչոց,lúbje
141,Rinde::N,հաչոց,skórja
142,Ast::N,ճյուղ,véja
143,Zweig::N,ճյուղ,véja
144,Blatt::N,տերեւ,líst
145,Birke::N,ցարասի,bréza
146,Kiefer[Baum]::N,սոճի,bòr
147,Weide[Baum]::N,ուռենի,vŕba
148,Tanne::N,եղեւին,hója
149,Feder::N,փետուր,peró
150,Fell::N,մորթի,kŕzno
151,Flügel::N,թեւ,krílo
152,Klaue::N,չանչ,párkelj
153,Kralle::N,ճանկ,krémpelj
154,Schwanz::N,պոչ,rèp
155,Ei::N,ձու,jájce
156,Nest::N,բույն,gnézdo
157,Bau::N,որջ,brlòg
158,Bau::N,բայոց,brlòg
159,Tier::N,կենդանի,živál
160,Herde::N,հոտ,čréda
161,Kuh::N,կով,kráva
162,Bulle::N,ցուլ,bìk
163,Pferd::N,ձի,kònj
164,Schaf::N,ոչխար,ôvca
165,Schwein::N,խոզ,svínja
166,Hund::N,շուն,pès
167,Katze::N,կատու,máčka
168,Bär::N,արջ,mêdved
169,Eichhörnchen::N,սկյուռ,véverica
170,Elch::N,հիւսիսային եղջերու,lós
171,Fuchs::N,աղվես,lisíca
172,Hase::N,նապաստակ,zájec
173,Maus::N,մուկ,mìš
174,Wolf::N,գայլ,vólk
175,Vogel::N,թռչուն,ptìč
176,Vogel::N,թռչուն,ptíca
177,Schwarm::N,երամ,játa
178,Huhn::N,հավ,kokóš
179,Hahn::N,աքաղաղ,petêlin
180,Gans::N,սագ,gós
181,Adler::N,արծիվ,ôrel
182,Ente::N,բադ,ráca
183,Eule::N,բու,sôva
184,Kranich::N,կռունկ,žerjàv
185,Krähe::N,ագռավ,vrána
186,Kuckuck::N,կուկու,kúkavica
187,Schwan::N,կարապ,labód
188,Fisch::N,ձուկ,ríba
189,Barsch::N,պերկես,ostríž
190,Hecht::N,գայլաձուկ,ščúka
191,Schlange[Tier]::N,օձ,káča
192,Wurm::N,որդ,čr̀v
193,Wurm::N,որդ,glísta
194,Wurm::N,ճիճու,čr̀v
195,Wurm::N,ճիճու,glísta
196,Spinne::N,սարդ,pájek
197,Ameise::N,միջյուն,mrávlja
198,Laus::N,ոջիլ,úš
199,Mücke::N,մժղուկ,komár
200,Fliege::N,ճանճ,múha
201,Schmetterling::N,թիթեռ,metúlj
202,Beere::N,հատապտուղ,jágoda
203,Apfel::N,խնձոր,jábolko
204,Pilz::N,սունկ,góba
205,Zwiebel::N,սոխ,čebúla
206,Saat::N,սերմ,séme
207,Korn::N,հատիկ,zŕno
208,Heu::N,խոտ,senó
209,Schale::N,կեղեւ,lupína
210,Grube::N,փոս,jáma
211,Falle::N,ծուղակ,pást
212,Schlinge::N,խեղդան,zánka
213,Schlinge::N,խեղդան,pêtlja
214,Spur::N,հետք,sléd
215,Asche::N,մոխիր,pepél
216,Dreck::N,աղտ,bláto
217,Eisen::N,երկաթ,želézo
218,Gold::N,ոսկի,zlató
219,Silber::N,արծաթ,srebró
220,Kohle::N,քարածուխ,ógel
221,Glas::N,ապակի,stêklo
222,Lehm::N,կավ,ílo
223,Sand::N,ավազ,pések
224,Mensch::N,մարդ,člôvek
225,Mann::N,մարդ,móž
226,Mann::N,մարդ,môški
227,Mann::N,տղամարդ,móž
228,Mann::N,տղամարդ,môški
229,Frau::N,կին,gospá
230,Frau::N,կին,žénska
231,Kind::N,զավակ,déte
232,Kind::N,զավակ,otròk
233,Junge::N,տղա,fànt
234,Junge::N,տղա,déček
235,Mädchen::N,աղջիկ,deklè
236,Mädchen::N,աղջիկ,déklica
237,Familie::N,ընտանիք,družína
238,Großvater::N,պապ,dèd
239,Großvater::N,պապ,dédek
240,Großmutter::N,տատ,bábica
241,Eltern::N,ծնողներ,stárši
242,Vater::N,հայր,ôče
243,Mutter::N,մայր,máma
244,Sohn::N,որդի,sín
245,Tochter::N,աղջիկ,hčí
246,Tochter::N,աղջիկ,hčérka
247,Tochter::N,դուստր,hčí
248,Tochter::N,դուստր,hčérka
249,Bruder::N,եղբայր,bràt
250,Schwester::N,քույր,sêstra
251,Onkel::N,քեռի,újec
252,Onkel::N,քեռի,stríc
253,Onkel::N,հորեղբայր,újec
254,Onkel::N,հորեղբայր,stríc
255,Tante::N,մորաքույր,têta
256,Tante::N,մորաքույր,strína
257,Ehemann::N,մարդ,móž
258,Ehemann::N,մարդ,sopróg
259,Ehemann::N,ամուսին,móž
260,Ehemann::N,ամուսին,sopróg
261,Ehefrau::N,կին ամուսին,žêna
262,Ehefrau::N,կին ամուսին,sopróga
263,Freude::N,ուրախություն,rádost
264,Freude::N,ուրախություն,vesêlje
265,Gelächter::N,ծիծաղ,sméh
266,Gelächter::N,ծիծաղ,grohòt
267,Glück::N,երջանկություն,sréča
268,Kummer::N,վիշտ,gorjé
269,Wunsch::N,ցանկություն,žêlja
270,Lust::N,փափագ,poželênje
271,Lust::N,իղձ,poželênje
272,Geist::N,ոգի,dúša
273,Gedanke::N,միտք,mísel
274,Gedächtnis::N,հիշողություն,pámet
275,Verstand::N,խելք,
276,Sinn::N,իմաստ,pomèn
277,Sinn::N,իմաստ,smísel
278,Grund::N,պատճառ,vzròk
279,Wahrheit::N,ճշմարտություն,resníca
280,Gespräch::N,զրույց,pogóvor
281,Märchen::N,պայիկի պատմություն,právljica
282,Erzählung::N,պատմվածք,povést
283,Erzählung::N,պատմություն,povést
284,Nachricht::N,հաղորդագրություն,sporočílo
285,Neuigkeit::N,լուր,novóst
286,Neuigkeit::N,նորություն,novóst
287,Name::N,անուն,imé
288,Rätsel::N,բարդ խնդիր,ugánka
289,Rede::N,ճառ,góvor
290,Rede::N,ելույթ,góvor
291,Sprache::N,լեզու,jêzik
292,Stimme::N,ձայն,glás
293,Wort::N,բառ,beséda
294,Zeichen::N,նշան,znák
295,Ruf::N,կոչ,klíc
296,Ruf::N,կանչ,klíc
297,Lärm::N,աղմուկ,hrúp
298,Lärm::N,աղմուկ,trúšč
299,Laut::N,հնչյուն,glás
300,Laut::N,ձայն,glás
301,Ton::N,տոն,tón
302,Lied::N,երգ,pésem
303,Ruhe::N,անդորրություն,pokòj
304,Leute::N,մարդիկ,ljudjé
305,Volk::N,ազգ,národ
306,Arbeit::N,գործ,délo
307,Arbeit::N,աշխատանք,délo
308,Gast::N,հյուր,gòst
309,Geschenk::N,նվեր,darílo
310,Spiel::N,խաղ,ígra
311,Gesellschaft::N,ընկերություն,drúžba
312,Hilfe::N,օգնությթուն,pomóč
313,Freund::N,ընկեր,prijátelj
314,Freund::N,բարեկամ,prijátelj
315,Kamerad::N,ուղեկից,továriš
316,Angelegenheit::N,բան,zadéva
317,Angelegenheit::N,գործ,zadéva
318,Anzahl::N,քանակ,števílo
319,Anzahl::N,գումար,števílo
320,Art::N,տեսակ,vŕsta
321,Stück::N,կտոր,kós
322,Teil::N,մաս,dél
323,Hälfte::N,կես,polovíca
324,Kreis::N,շիջանակ,króg
325,Kreis::N,շիջանակ,kolobár
326,Kreuz::N,խաչ,kríž
327,Linie::N,գիծ,próga
328,Strich::N,գիծ,čŕta
329,Abstand::N,անջրպետ,preslédek
330,Entfernung::N,հեռավորություն,oddáljenost
331,Gegend::N,շրջան,kràj
332,Gegend::N,շրջան,dežêla
333,Platz::N,տարածություն,prôstor
334,Ort::N,տեղ,mésto
335,Ort::N,վայր,mésto
336,Seite::N,կողմ,bòk
337,Seite::N,կողմ,strán
338,Mitte::N,մեջտեղ,sredína
339,Gegenstand::N,առարկա,prédmet
340,Sache::N,բան,réč
341,Sache::N,բան,stvár
342,Rand::N,վերջք,kràj
343,Kante::N,եզր,rób
344,Ecke::N,անկյուն,vogál
345,Spitze::N,ծայր,óst
346,Ende::N,ծայր,kônec
347,Loch::N,անցք,lúknja
348,Winkel::N,անկյուն,kót
349,Muster::N,օրինակ,vzórec
350,Größe::N,մեծություն,veličína
351,Länge::N,երկարություն,dolžína
352,Höhe::N,բարձրություն,vršína
353,Gewicht::N,կշիռ,téža
354,Menge::N,քանակ,količína
355,Haufen::N,դեզ,kùp
356,Haufen::N,դեզ,kopíca
357,Haufen::N,կույտ,kùp
358,Haufen::N,կույտ,kopíca
359,Reihe::N,շարք,níz
360,Reihe::N,շարք,vŕsta
361,Reihe::N,կարգ,níz
362,Reihe::N,կարգ,vŕsta
363,Boot::N,նավակ,čóln
364,Ruder::N,թի,vêslo
365,Ruder::N,թիակ,vêslo
366,Schlitten::N,բալխիր,saní
367,Ski::N,դահուկ,smučí
368,Lagerfeuer::N,բացօդեայ կրակ,táborni ôgenj
369,Last::N,բեռ,tôvor
370,Gang::N,զբոսանք,hòd
371,Schritt::N,քայլ,korák
372,Norden::N,հյուսիս,séver
373,Süden::N,հարավ,júg
374,Westen::N,արեւմուտք,zapàd
375,Osten::N,արեւելք,vzhòd
376,Holz::N,փայտ,lés
377,Brett::N,տախտակ,deskà
378,Platte::N,թիթեղ,plôča
379,Stütze::N,նեցուկ,opóra
380,Stütze::N,նեցուկ,zaslómba
381,Stange::N,ձող,gréd
382,Stock::N,փայտ,pálica
383,Stab::N,ցուպ,pálica
384,Stab::N,գավազան,pálica
385,Rohr::N,խողովակ,cév
386,Haus::N,տուն,híša
387,Heim::N,տուն,dóm
388,Ofen::N,վառարան,péč
389,Fußboden::N,հատակ,pòd
390,Tisch::N,սեղան,míza
391,Stuhl::N,աթոռ,stòl
392,Wiege::N,օրորոց,zíbel
393,Bett::N,անկողին,póstelja
394,Regal::N,դարակ,políca
395,Kiste::N,տուփ,zabòj
396,Fenster::N,պատուհան,ôkno
397,Tür::N,դուռ,vráta
398,Tor::N,դարպաս,velíka vráta
399,Zaun::N,ցանկապատ,ográja
400,Dach::N,տանիք,stréha
401,Dach::N,կտուր,stréha
402,Leiter::N,սանդուղք,léstev
403,Besen::N,ավել,mêtla
404,Spaten::N,բահ,lopáta
405,Schaufel::N,թի,lopáta
406,Gabel::N,պատառաքաղ,vílice
407,Löffel::N,գդալ,žlíca
408,Messer::N,դանակ,nòž
409,Nagel::N,մեխ,žebèlj
410,Netz::N,ցանց,mréža
411,Haken::N,կարթ,kljúka
412,Griff::N,կոթ,ročáj
413,Griff::N,կոթ,oprijèm
414,Griff::N,բռնակ,ročáj
415,Griff::N,բռնակ,oprijèm
416,Schloss::N,կողպեք,ključávnica
417,Bild::N,նկար,slíka
418,Bild::N,պատկեր,slíka
419,Figur::N,քանդակ,figúra
420,Figur::N,քանդակ,postáva
421,Figur::N,պատկեր,figúra
422,Figur::N,պատկեր,postáva
423,Puppe::N,տիկնիկ,lútka
424,Beutel::N,տոպրակ,môšnja
425,Bündel::N,կապոց,cúla
426,Bündel::N,կապոց,svéženj
427,Tasche::N,պայուսակ,tórba
428,Tasche::N,պայուսակ,tobôlec
429,Eimer::N,դույլ,vêdro
430,Deckel::N,կափարիչ,pokròv
431,Deckel::N,կափարիչ,poklópec
432,Geschirr::N,ամանեղեն,posóda
433,Sack::N,պարկ,vréča
434,Sack::N,տոպրակ,vréča
435,Tasse::N,թաս,skodélica
436,Tasse::N,գավաթ,skodélica
437,Topf::N,անոթ,lônec
438,Kessel::N,կաթսա,kôtel
439,Essen::N,կերակուր,hrána
440,Nahrung::N,ուտելիք,živílo
441,Speise::N,խորտիկ,jéd
442,Speise::N,կերակուր,jéd
443,Fleisch::N,միս,mesó
444,Getreide::N,հացահատիկ,žíto
445,Brei::N,լանդակ,káša
446,Brot::N,հաց,krùh
447,Scheibe::N,կտոր,réženj
448,Scheibe::N,պատառ,réženj
449,Fett::N,ճարպ,mást
450,Fett::N,ճարպ,maščôba
451,Butter::N,կարագ,máslo
452,Öl::N,ձեթ,ólje
453,Salz::N,աղ,sól
454,Suppe::N,սուպ,júha
455,Suppe::N,ապուր,júha
456,Honig::N,մեղր,méd
457,Milch::N,կաթ,mléko
458,Tee::N,թեյ,čáj
459,Leder::N,կաշի,úsnje
460,Wolle::N,բուրդ,vólna
461,Stoff::N,գործվածք,blagó
462,Nadel::N,ասեղ,ígla
463,Faden::N,թել,nít
464,Knopf::N,կոճակ,gúmb
465,Knoten::N,հանգույց,vôzel
466,Farbe::N,ներկ,bárva
467,Kleidung::N,հագուստ,obléka
468,Hemd::N,վերնաշապիկ,srájca
469,Kragen::N,օձիք,ovrátnik
470,Ärmel::N,թեւք,rokáv
471,Hose::N,շալվար,hláče
472,Gürtel::N,գոտի,pás
473,Mütze::N,կեպի,kápa
474,Mütze::N,կեպի,čépica
475,Schuh::N,կոշիկ,čévelj
476,Stiefel::N,երկարաճիթ կոշիկ,škórenj
477,Ring::N,զնգալ,pŕstan
478,Band::N,ժապավեն,trák
479,Kamm::N,սանր,glavník
480,Spiegel::N,հայելի,zrcálo
481,Spiegel::N,հայելի,ogledálo
482,Riemen::N,փոկ,jêrmen
483,Schnur::N,լար,vŕvca
484,Leine::N,փոկ,konôpec
485,Decke::N,վերմակ,odéja
486,Kissen::N,բարձ,blazína
487,Tuch::N,թաշկինակ,pŕt
488,Tuch::N,թաշկինակ,rúta
489,Handtuch::N,սրբիչ,brisáča
490,Kraft::N,ուժ,síla
491,Stärke::N,պնդություն,jákost
492,Stärke::N,ամրություն,jákost
493,Gesundheit::N,առողջություն,zdrávje
494,Krankheit::N,ախտ,bolézen
495,Krankheit::N,հիվանդություն,bolézen
496,Schmerz::N,ցավ,ból
497,Schmerz::N,ցավ,bolečína
498,Schmerz::N,տանջանք,ból
499,Schmerz::N,տանջանք,bolečína
500,Wunde::N,վերք,rána
501,Fieber::N,տենդ,vročína
502,Arznei::N,դեղ,lék
503,Arznei::N,դեղ,zdravílo
504,Brücke::N,կամուրջ,móst
505,Brunnen::N,հոր,vodnják
506,Brunnen::N,ջրհոր,vodnják
507,Weide::N,արոտավայր,páša
508,Pfad::N,արահետ,stezà
509,Weg::N,ուղի,pót
510,Straße::N,ճանապարհ,césta
511,Dorf::N,գյուղ,vás
512,Stadt::N,քաղաք,mésto
513,Brief::N,նամակ,písmo
514,Buch::N,գիրք,knjíga
515,Buchstabe::N,տառ,čŕka
516,Buchstabe::N,գիր,čŕka
517,Zeitung::N,լրագիր,čásnik
518,Leben::N,կյանք,življênje
519,Tod::N,մահ,smŕt
520,Grab::N,գերեզման,gròb
521,Kirche::N,եկեղեցի,cérkev
522,Sünde::N,մեղք,gréh
523,Gott::N,աստված,bóg
524,Arbeiter::N,բանվոր,délavec
525,Arbeiter::N,աշխատող,délavec
526,Chef::N,տեր,šéf
527,Meister::N,վարպետ,mójster
528,Arzt::N,բժիշկ,zdravník
529,Lehrer::N,ուսուցիչ,učítelj
530,Geld::N,փող,denár
531,Geschäft::N,գործ,kupčíja
532,Geschäft::N,աշխատանք,kupčíja
533,Laden::N,կրպակ,trgovína
534,Laden::N,խանութ,trgovína
535,Preis::N,գին,céna
536,Ware::N,ապրանք,róba
537,Nutzen::N,օգուտ,príd
538,Reichtum::N,հարստություն,bogástvo
539,Welt::N,աշխարհ,svét
540,Land::N,երկիր,dežêla
541,Staat::N,պետություն,držáva
542,König::N,արքա,králj
543,König::N,թագավոր,králj
544,Macht::N,իշխանություն,oblást
545,Grenze::N,սահման,mêja
546,Krieg::N,պատերազմ,vôjna
547,Feind::N,թշնամի,sovrážnik
548,Gewalt::N,բռնություն,nasílje
549,Gewalt::N,սաստկություն,nasílje
550,Kampf::N,մարտ,bòj
551,Kampf::N,մարտ,bórba
552,Bogen[Waffe]::N,աղեղ,lók
553,Pfeil::N,նետ,puščíca
554,Gewehr::N,հրացան,púška
555,Fehler::N,սխալ,zmóta
556,Lüge::N,սուտ,láž
557,Schaden::N,վնաս,okvára
558,Unglück::N,դժբախտություն,nesréča
559,Schuld::N,պակասություն,krívda
560,Alter::N,հասակ,dôba
561,Schluss::N,վերջ,kônec
562,Schluss::N,վախճան,kônec
563,Zeit::N,ժամանակ,čàs
564,Tag::N,օր,dán
565,Morgen::N,առավոտ,jútro
566,Mittag::N,կեսօր,póldan
567,Abend::N,երեկո,večér
568,Nacht::N,գիշեր,nóč
569,Woche::N,շաբաթ,téden
570,Monat::N,ամիս,mésec
571,Jahr::N,տարի,léto
572,Frühling::N,գարուն,pomlád
573,Sommer::N,ամառ,polétje
574,Herbst::N,աշուն,jesén
575,Winter::N,ձմեռ,zíma
576,Januar::N,հունվար,jánuar
577,Februar::N,փետրվար,fébruar
578,März::N,մարտ,márec
579,April::N,ապրիլ,apríl
580,Mai::N,մայիս,máj
581,Juni::N,հունիս,júnij
582,Juli::N,հուլիս,júlij
583,August::N,օգոստոս,avgúst
584,September::N,սեպտեմբեր,septêmber
585,Oktober::N,հոկտեմբեր,október
586,November::N,նոյեմբեր,novêmber
587,Dezember::N,դեկտեմբեր,decémber
588,Montag::N,երկուշաբթի,ponedéljek
589,Dienstag::N,երեքշաբթի,tôrek
590,Mittwoch::N,չորեքշաբթի,sréda
591,Donnerstag::N,հինգշաբթի,četŕtek
592,Freitag::N,ուրբաթ,pétek
593,Samstag::N,շաբաթ,sobóta
594,Sonntag::N,կիրակի,nedélja
595,groß::A,մեծ,vêlik
596,groß::A,խոշոր,vêlik
597,klein::A,պստիկ,májhen
598,klein::A,փոքրիկ,májhen
599,lang::A,երկար,dólg
600,kurz::A,կարճ,krátek
601,breit::A,լայն,širòk
602,schmal::A,նեղ,ózek
603,dicht::A,խիտ,góst
604,dick[Gegenstand]::A,հաստ,dêbel
605,dünn::A,բարակ,tánek
606,fein::A,նուրբ,drôben
607,fest::A,ամուր,tŕden
608,fest::A,պինդ,tŕden
609,flach::A,տափակ,plán
610,flach::A,տափակ,plòsk
611,glatt::A,հարթ,gládek
612,hart::A,կարծր,tŕd
613,weich::A,մեղմ,mehák
614,weich::A,փափուկ,mehák
615,rund::A,կլոր,okrógel
616,spitz::A,սրածայր,šílast
617,scharf::A,սուր,óster
618,stumpf::A,գուլ,tóp
619,stumpf::A,գուլ,skŕhan
620,schwer::A,ծանր,têžek
621,schön::A,սիրուն,lép
622,schön::A,սիրուն,krásen
623,schön::A,գեղեցիկ,lép
624,schön::A,գեղեցիկ,krásen
625,heiß::A,թեժ,vròč
626,warm::A,տաք,tôpel
627,warm::A,ջերմ,tôpel
628,kalt::A,ցուրտ,mŕzel
629,kalt::A,ցուրտ,hláden
630,kühl::A,զով,hláden
631,frisch::A,թարմ,svéž
632,feucht::A,ղոնավ,vlážen
633,nass::A,թաց,móker
634,trocken::A,ցամաք,súh
635,voll::A,լի,póln
636,voll::A,լիքը,póln
637,leer::A,դատարկ,prázen
638,offen::A,բաց,odpŕt
639,geschlossen::A,գոց,zapŕt
640,sauber::A,մաքուր,číst
641,sauber::A,մաքուր,líčen
642,schmutzig::A,կեղտոտ,umázan
643,roh::A,հում,suròv
644,reif::A,հասած,zrèl
645,reif::A,հասուն,zrèl
646,lecker::A,համեղ,okúsen
647,süß::A,անուշ,sládek
648,bitter::A,կծու,grenák
649,sauer::A,թթու,kísel
650,sauer::A,թթված,kísel
651,hell::A,պայծառ,svetèl
652,hell::A,խելամիտ,svetèl
653,dunkel::A,մութ,temèn
654,schwarz::A,սեւ,čŕn
655,weiß::A,սպիտակ,bél
656,rot::A,կարմիր,rdèč
657,gelb::A,դեղին,žólt
658,gelb::A,դեղին,rumèn
659,blau::A,կապույտ,móder
660,grün::A,կանաչ,zelèn
661,grau::A,գորշ,sív
662,bunt::A,գոյնզգոյն,písan
663,billig::A,էժան,pocéni
664,teuer::A,թանկ,drág
665,wertvoll::A,թանկարժեք,dragocén
666,blind::A,կույր,slép
667,taub::A,խուլ,glúh
668,kräftig::A,հզոր,močán
669,stark::A,ուժեղ,ják
670,schwach::A,տկար,šíbek
671,schwach::A,թույլ,šíbek
672,fett::A,գեր,dêbel
673,schlank::A,նիհար,vítek
674,hübsch::A,գրավիչ,lép
675,hübsch::A,սիրունիկ,lép
676,böse::A,չար,zèl
677,böse::A,չար,hudôben
678,dumm::A,հիմար,glúp
679,dumm::A,հիմար,bédast
680,faul::A,ծույլ,lén
681,fleißig::A,ջանասեր,marljív
682,fleißig::A,փութաջան,marljív
683,geizig::A,ագահ,škŕt
684,geizig::A,կծծի,škŕt
685,klug::A,խելոք,pámeten
686,klug::A,ընդունակ,pámeten
687,geschickt::A,ճարտար,spréten
688,lieb::A,սիրելի,míl
689,lieb::A,սիրելի,ljúb
690,lustig::A,զվարթ,vesél
691,sanft::A,հեզ,láhek
692,hungrig::A,քաղցած,láčen
693,krank::A,հիվանդ,bolán
694,nackt::A,մերկ,nág
695,traurig::A,տխուր,túžen
696,lebendig::A,կենդանի,žív
697,gut::A,լավ,dóber
698,schlecht::A,վատ,malopríden
699,richtig::A,ձիշտ,pravílen
700,schlimm::A,լղրճուկ,húd
701,wahr::A,ճիշտ,resníčen
702,wahr::A,իրական,resníčen
703,alt::A,հին,stàr
704,neu::A,նոր,nòv
705,ehemalig::A,նախկին,nekdánji
706,alt[Lebewesen]::A,ծեր,stàr
707,alt[Lebewesen]::A,պառավ,stàr
708,jung::A,մատաղ,mlád
709,arm::A,աղքատ,ubóg
710,arm::A,աղքատ,réven
711,reich::A,հարուստ,bogàt
712,bekannt::A,ծանոթ,znán
713,berühmt::A,հայտնի,sláven
714,berühmt::A,հայտնի,znamenít
715,berühmt::A,հռչակավոր,sláven
716,berühmt::A,հռչակավոր,znamenít
717,fremd::A,օտար,túj
718,verschieden::A,տարբեր,razlíčen
719,nah::A,մոտ,blížnji
720,nah::A,մերձ,blížnji
721,fern::A,հեռավոր,dáleč
722,linker::A,ձախ,lévi
723,rechter::A,աջ,désni
724,anderer::A,այլ,drúgi
725,anderer::A,ուրիշ,drúgi
726,erster::A,առաջին,pŕvi
727,zweiter::A,երկրորդ,drúgi
728,dritter::A,երրորդ,trétji
729,letzter::A,վերջին,poslédnji
730,allein::ADV,միայնակ,sám
731,auf einmal::ADV,միասնաբար,obênem
732,zusammen::ADV,միասին,skúpaj
733,zusammen::ADV,իրար հետ,skúpaj
734,lange::ADV,երկար ժամանակ,dólgo
735,plötzlich::ADV,հանկարծ,náglo
736,plötzlich::ADV,հանկարծ,nenádoma
737,sofort::ADV,իսկույն,prècej
738,später::ADV,ավելի ուշ,poznêje
739,später::ADV,հետո,poznêje
740,jetzt::ADV,այժմ,zdàj
741,heute::ADV,այսօր,dánes
742,morgen::ADV,վաղը,jútri
743,bald::ADV,շուտով,kmálu
744,dann::ADV,ապա,nató
745,dann::ADV,հետո,nató
746,gestern::ADV,երեկ,včéraj
747,einst::ADV,հին ատեն,nékdaj
748,damals::ADV,ատէնին,tedàj
749,damals::ADV,ատէնին,takràt
750,danach::ADV,ապա,potèm
751,danach::ADV,այն ժամանակ,potèm
