,Concept_ID,hu,kk
816,nackt::A,csupasz,жалаңаш
817,nackt::A,meztelen,жалаңаш
818,traurig::A,bús,қапа
819,traurig::A,szomorú,қапа
820,lebendig::A,élő,тірі
821,lebendig::A,élő,жанды
822,gut::A,jó,жақсы
823,schlecht::A,rossz,жаман
824,richtig::A,helyes,дұрыс
825,schlimm::A,rossz,жаман
826,wahr::A,igaz,нағыз
827,alt::A,ó,ескі
828,alt::A,régi,ескі
829,neu::A,új,жаңа
830,ehemalig::A,volt,өткен
831,ehemalig::A,volt,бұрынғы
832,ehemalig::A,egykori,өткен
833,ehemalig::A,egykori,бұрынғы
834,alt[Lebewesen]::A,öreg,кексе
835,jung::A,fiatal,науша
836,arm::A,szegény,кедей
837,arm::A,szegény,дәулетсіз
838,reich::A,gazdag,малды
839,bekannt::A,ismert,таныс
840,bekannt::A,ismert,көзтаныс
841,bekannt::A,ismeretes,таныс
842,bekannt::A,ismeretes,көзтаныс
843,berühmt::A,híres,атақты
844,fremd::A,idegen,бөтен
845,verschieden::A,különböző,түрлі
846,nah::A,közeli,жуық
847,nah::A,közeli,етене
848,fern::A,távoli,алыс
849,fern::A,távoli,алыстағы
850,linker::A,bal,сол
851,linker::A,bal,солшыл
852,rechter::A,jobb,оң
853,anderer::A,más,өзге
854,anderer::A,más,былайғы
855,anderer::A,másik,өзге
856,anderer::A,másik,былайғы
857,erster::A,első,алғашқы
858,zweiter::A,második,екінші
859,dritter::A,harmadik,үшінші
860,letzter::A,utolsó,артқы
861,letzter::A,utolsó,кейінгі
862,allein::ADV,egyedül,серіксіз
863,auf einmal::ADV,egyszerre,бірден
864,zusammen::ADV,együtt,бірлесіп
865,zusammen::ADV,összesen,бірлесіп
866,lange::ADV,sokáig,ұзақ
867,lange::ADV,hosszan,ұзақ
868,plötzlich::ADV,hirtelen,кенет
869,plötzlich::ADV,egyszerre,кенет
870,sofort::ADV,rögtön,әне-міне дегенше
871,sofort::ADV,tüstént,әне-міне дегенше
872,später::ADV,későn,артынан
873,jetzt::ADV,most,енді
874,jetzt::ADV,most,қазір
875,heute::ADV,ma,бүгін
876,morgen::ADV,holnap,ертең
877,bald::ADV,majd,тез
878,bald::ADV,nemsokára,тез
879,dann::ADV,akkor,онан соң
880,dann::ADV,akkor,сонан соң
881,gestern::ADV,tegnap,кеше
882,einst::ADV,hajdan,бірде
883,einst::ADV,hajdan,бір кезде
884,damals::ADV,akkor,анада
885,damals::ADV,akkoriban,анада
886,danach::ADV,azután,онан соң
887,danach::ADV,azután,сонан соң
888,vorher::ADV,előbb,бұрын
889,zuerst::ADV,először,әуелі
890,zuerst::ADV,először,алдымен
891,einmal::ADV,egyszer,бір жолы
892,manchmal::ADV,néha,кейде
893,manchmal::ADV,olykor,кейде
894,oft::ADV,sokszor,ылғи
895,immer::ADV,mindig,өнебойы
896,niemals::ADV,sohasem,ешуақытта
897,hier::ADV,itt,бұнда
898,hier::ADV,itt,осында
899,hierhin::ADV,erre,бермен
900,von hier::ADV,innen,бер жақтан
901,dort::ADV,ott,анда
902,dorthin::ADV,oda,әрі
903,geradeaus::ADV,egyenesen,тура
904,vorwärts::ADV,előre,ілгері
905,rückwärts::ADV,hátrafelé,артқа
906,zurück::ADV,hátra,кейін қарай
907,zurück::ADV,vissza,кейін қарай
908,unten::ADV,alul,төменде
909,hinab::ADV,le,астына
910,hinab::ADV,le,төмен
911,hinab::ADV,lefelé,астына
912,hinab::ADV,lefelé,төмен
913,oben::ADV,fenn,жоғарыда
914,oben::ADV,felül,жоғарыда
915,hinauf::ADV,fel,өрге
916,hinauf::ADV,felfelé,өрге
917,überall::ADV,mindenütt,әрқайда
918,nicht::ADV,nem,емес
919,ein wenig::ADV,egy kicsit,азырақ
920,ein wenig::ADV,egy kicsit,аздаған
921,ein wenig::ADV,egy kicsit,азғантай
922,kaum::ADV,alig,зорға
923,sehr::ADV,nagyon,орасан
924,so::ADV,úgy,бұлай
925,so::ADV,úgy,былайша
926,noch::ADV,még,әлі
927,nur::ADV,csak,ғана
928,nur::ADV,csupán,ғана
929,schon::ADV,már,түге
930,wieder::ADV,ismét,жаңа
931,wieder::ADV,ismét,қайта
932,wieder::ADV,ismét,жаңадан
933,wieder::ADV,megint,жаңа
934,wieder::ADV,megint,қайта
935,wieder::ADV,megint,жаңадан
936,vergebens::ADV,hiába,бекер
937,vor::PRP,előtt,алды
938,hinter::PRP,mögött,артынан
939,unter::PRP,alatt,түп
940,unter::PRP,alatt,маңында
941,durch::PRP,át,арқылы
942,durch::PRP,keresztül,арқылы
943,neben::PRP,mellett,іргеде
944,neben::PRP,mellett,жанында
945,zwischen::PRP,között,арада
946,wegen::PRP,miatt,үшін
947,wegen::PRP,végett,үшін
948,dies::PRN,ez,бұ
949,dies::PRN,ez,осы
950,das::PRN,az,сол
951,alles::PRN,minden,дүйім
952,alles::PRN,minden,күллі
953,ich::PRN,én,мен
954,du::PRN,te,сен
955,er::PRN,ő,ол
956,wir::PRN,mi,біз
957,ihr::PRN,ti,сіз
958,sie::PRN,ők,олар
959,was::FPRN,mi,не
960,wer::FPRN,ki,кім
961,wo::FADV,hol,кәні
962,wo::FADV,hol,қайда
963,wohin::FADV,hova,қайда
964,wie::FADV,hogy,калай
965,wie::FADV,hogyan,калай
966,warum::FADV,miért,неғып
967,wieviel::FNUM,hány,неше
968,wieviel::FNUM,hány,қанша
969,wieviel::FNUM,mennyi,неше
970,wieviel::FNUM,mennyi,қанша
971,eins::NUM,egy,бір
972,zwei::NUM,kettő,екі
973,drei::NUM,három,үш
974,vier::NUM,négy,төрт
975,fünf::NUM,öt,бес
976,sechs::NUM,hat,алты
977,sieben::NUM,hét,жеті
978,acht::NUM,nyolc,сегіз
979,neun::NUM,kilenc,тоғыз
980,zehn::NUM,tíz,он
981,elf::NUM,tizenegy,он бір
982,zwölf::NUM,tizenkettő,он екі
983,zwanzig::NUM,húsz,жиырма
984,dreißig::NUM,harminc,отыз
985,vierzig::NUM,negyven,қырық
986,fünfzig::NUM,ötven,елу
987,sechzig::NUM,hatvan,алпыс
988,siebzig::NUM,hetven,жетпіс
989,achtzig::NUM,nyolcvan,сексен
990,neunzig::NUM,kilencven,тоқсан
991,hundert::NUM,száz,жүз
992,tausend::NUM,ezer,мың
993,und::CNJ,és,та
994,und::CNJ,meg,та
995,oder::CNJ,vagy,әлде
996,oder::CNJ,vagy,немесе
997,stehen::V,áll,тұру
998,sitzen::V,ül,отыру
999,liegen::V,fekszik,жату
1000,hängen::V,függ,ілу
1001,werden::V,lesz,болу
1002,werden::V,lesz,түрегелу
1003,passieren::V,történik,болу
1004,beginnen::V,kezdődik,басталу
1005,enden::V,végződik,ада болу
1006,enden::V,befejeződik,ада болу
1007,wechseln::V,változik,құбылу
1008,wechseln::V,változik,өзгеру
1009,aufgehen[Sonne]::V,kel,шығу
1010,untergehen[Sonne]::V,lemegy,батыру
1011,scheinen[Sonne]::V,süt,жылтырау
1012,donnern::V,dörög,күркіреу
1013,wehen::V,fúj,огып тур
1014,strömen::V,áramlik,сорғалау
1015,fließen::V,folyik,ағу
1016,sich drehen::V,forog,айналу
1017,schwanken::V,inog,толықсу
1018,schwanken::V,ingadozik,толықсу
1019,schwingen::V,leng,тербелу
1020,fallen::V,esik,құлау
1021,fallen::V,esik,жығылу
1022,fallen::V,esik,төмендеу
1023,brennen::V,ég,жану
1024,rauchen::V,füstöl,түтету
1025,regnen::V,esik,жауу
1026,gefrieren::V,megfagy,мұздай қату
1027,gefrieren::V,megfagy,мұз боп қату
1028,tauen::V,olvad,жібу
1029,schmelzen::V,olvad,еру
1030,schmelzen::V,elolvad,еру
1031,trocknen::V,szárad,курау
1032,sieden::V,forr,қайнау
1033,faulen::V,rothad,иістену
1034,verfaulen::V,elrothad,шіру
1035,verfaulen::V,megrothad,шіру
1036,reißen::V,szakad,жыртылу
1037,versinken::V,süllyed,малтығу
1038,versinken::V,elsüllyed,малтығу
1039,vergehen::V,múlik,өту
1040,vergehen::V,elmúlik,өту
1041,erscheinen::V,feltűnik,көріну
1042,erscheinen::V,feltűnik,көрініп қалу
1043,erscheinen::V,megjelenik,көріну
1044,erscheinen::V,megjelenik,көрініп қалу
1045,verschwinden::V,letűnik,ғайып_болу
1046,sinken::V,süllyed,ылдилау
1047,sinken::V,süllyed,төмендеу
1048,abnehmen::V,apad,кемітілу
1049,abnehmen::V,csökken,кемітілу
1050,zunehmen::V,növekszik,көбею
1051,zunehmen::V,gyarapszik,көбею
1052,steigen::V,emelkedik,қобу
1053,steigen::V,emelkedik,көтерілу
1054,steigen::V,emelkedik,жоғарылау
1055,wachsen::V,nő,өсу
1056,wachsen::V,terem,өсу
1057,wachsen::V,növekszik,өсу
1058,glänzen::V,ragyog,жалтырау
1059,glänzen::V,fénylik,жалтырау
1060,funkeln::V,csillog,жарқырау
1061,funkeln::V,csillog,нұрлану
1062,funkeln::V,csillog,жылтылдау
1063,funkeln::V,tündöklik,жарқырау
1064,funkeln::V,tündöklik,нұрлану
1065,funkeln::V,tündöklik,жылтылдау
1066,lärmen::V,lármázik,шулау
1067,lärmen::V,lármázik,шуылдау
1068,läuten::V,cseng,қоңыраулату
1069,klingeln::V,csenget,дыңғырлау
1070,klirren::V,csörömpöl,дыңылдату
1071,brausen::V,zúg,тасу
1072,brausen::V,morajlik,тасу
1073,rauschen::V,zúg,сусылдау
1074,rauschen::V,zúg,сыбдырлау
1075,klingen::V,hangzik,дыбыс шығару
1076,bellen::V,ugat,үру
1077,heulen::V,bőg,ұлу
1078,heulen::V,üvölt,ұлу
1079,blasen::V,fúj,үру
1080,pfeifen::V,fütyül,ысқыру
1081,schreien::V,kiált,шыңғыру
1082,schreien::V,kiált,айғайлау
1083,schreien::V,kiált,байбайлау
1084,schreien::V,kiált,бажалақтау
1085,schreien::V,kiabál,шыңғыру
1086,schreien::V,kiabál,айғайлау
1087,schreien::V,kiabál,байбайлау
1088,schreien::V,kiabál,бажалақтау
1089,stöhnen::V,nyög,ыңырсу
1090,stöhnen::V,nyög,ыңкылдау
1091,zittern::V,remeg,қалш
1092,zittern::V,remeg,қалшылдату
1093,zittern::V,reszket,қалш
1094,zittern::V,reszket,қалшылдату
1095,leben::V,él,жасау
1096,leben::V,él,күнелту
1097,leben::V,él,күн көру
1098,leben::V,él,тіршілік ету
1099,geboren werden::V,születik,туу
1100,atmen::V,lélegzik,дем алу
1101,atmen::V,lélegzik,ауа жұту
1102,trinken::V,iszik,ішу
1103,trinken::V,iszik,ұрттау
1104,essen::V,eszik,жеу
1105,essen::V,eszik,тамақтану
1106,schlucken::V,nyel,жұту
1107,müde werden::V,elfárad,болдыру
1108,müde werden::V,kifárad,болдыру
1109,einschlafen::V,elalszik,үйыктап калу
1110,schlafen::V,alszik,ұйықтау
1111,aufwachen::V,felébred,ояну
1112,aufstehen::V,felkel,ояну
1113,sich erholen::V,pihen,тынығу
1114,krank werden::V,megbetegedik,кеселдену
1115,krank werden::V,megbetegedik,сырқаттану
1116,krank werden::V,megbetegedik,ауырып қалу
1117,krank werden::V,megbetegedik,ауыра бастау
1118,krank werden::V,megbetegedik,кеселге ұшырау
1119,krank werden::V,megbetegedik,сырқаттанып қалу
1120,krank werden::V,belebetegszik,кеселдену
1121,krank werden::V,belebetegszik,сырқаттану
1122,krank werden::V,belebetegszik,ауырып қалу
1123,krank werden::V,belebetegszik,ауыра бастау
1124,krank werden::V,belebetegszik,кеселге ұшырау
1125,krank werden::V,belebetegszik,сырқаттанып қалу
1126,krank sein::V,betegeskedik,ауыру
1127,krank sein::V,betegeskedik,сырқаттану
1128,schmerzen::V,fáj,ауырады
1129,husten::V,köhög,жөтелу
1130,genesen::V,meggyógyul,айығу
1131,sterben::V,hal,өлу
1132,sterben::V,hal,қайтыс
1133,sterben::V,hal,жантапсыру
1134,umkommen::V,elpusztul,өлу
1135,umkommen::V,elpusztul,қаза табу
1136,sich bewegen::V,mozog,жылжу
1137,sich rühren::V,mozdul,қыбырлау
1138,sich erheben::V,feláll,тұру
1139,sich erheben::V,felemelkedik,тұру
1140,sich setzen::V,ül,отыру
1141,sich setzen::V,leül,отыру
1142,hinfallen::V,bukik,жығылу
1143,hinfallen::V,elesik,жығылу
1144,laufen::V,jár,жояу жүру
1145,schreiten::V,lép,кадамдау
1146,spazierengehen::V,sétál,қыдыру
1147,eilen::V,siet,асығу
1148,eilen::V,siet,жеделдену
1149,eilen::V,siet,жедепдеу
1150,sich beeilen::V,siet,асығу
1151,sich beeilen::V,siet,жеделдену
1152,sausen::V,robog,заулау
1153,rennen::V,fut,жүгіру
1154,rennen::V,szalad,жүгіру
1155,springen::V,ugrik,секіру
1156,klettern::V,kúszik,өрмелеп шығу
1157,schaukeln::V,hintázik,тербелу
1158,kriechen::V,kúszik,еңбектеу
1159,schwimmen::V,úszik,жүзу
1160,schwimmen::V,úszik,малту
1161,schwimmen::V,úszik,қалықтау
1162,tauchen::V,merül,сүңгу
1163,rudern::V,evez,есу
1164,fahren::V,jár,бару
1165,fahren::V,megy,бару
1166,fahren::V,utazik,бару
1167,fliegen::V,száll,ұшу
1168,gehen::V,megy,бару
1169,weggehen::V,elmegy,кету
1170,abfahren::V,indul,жөнелу
1171,anhalten::V,megáll,тоқтау
1172,hineingehen::V,bemegy,кіру
1173,eintreten::V,belép,ену
1174,kommen::V,jön,жету
1175,ankommen::V,érkezik,келу
1176,ankommen::V,megérkezik,келу
1177,zurückkommen::V,visszajön,қайту
1178,bleiben::V,marad,қалу
1179,bleiben::V,megmarad,қалу
1180,warten::V,vár,тосу
1181,warten::V,várakozik,тосу
1182,erwarten::V,vár,күту
1183,erwarten::V,megvár,күту
1184,suchen::V,kutat,іздеу
1185,finden::V,talál,табу
1186,versuchen::V,megpróbál,талпыну
1187,versuchen::V,megkísérel,талпыну
1188,vorbereiten::V,előkészít,әзірлеу
1189,lieben::V,szeret,сүю
1190,mögen::V,szeret,жарату
1191,mögen::V,szeret,жақсы_көру
1192,lachen::V,nevet,күлу
1193,lachen::V,nevet,күлісу
1194,rühren::V,mozdít,көңілін бұзу
1195,weinen::V,sír,жылау
1196,schimpfen::V,szid,ақырып-бақыру
1197,schimpfen::V,szitkozódik,ақырып-бақыру
1198,sich ärgern::V,mérgelődik,ашулану
1199,sich ärgern::V,bosszankodik,ашулану
1200,sich fürchten::V,fél,сескену
1201,sich fürchten::V,retteg,сескену
1202,fürchten::V,fél,қауіптену
1203,fürchten::V,fél,сақсыну
1204,fliehen::V,menekül,қашу
1205,fliehen::V,menekül,қашып кету
1206,flüchten::V,elmenekül,қашу
1207,flüchten::V,elmenekül,қашып кету
1208,sehen::V,néz,көру
1209,anschauen::V,megnéz,назар салу
1210,ansehen::V,néz,тамашалау
1211,ansehen::V,ránéz,тамашалау
1212,ansehen::V,megnéz,тамашалау
1213,hören::V,hall,есту
1214,zuhören::V,hallgat,тыңдау
1215,zuhören::V,hallgat,құлақ қою
1216,zuhören::V,meghallgat,тыңдау
1217,zuhören::V,meghallgat,құлақ қою
1218,probieren::V,kóstol,тату
1219,probieren::V,kóstol,дәм тату
1220,probieren::V,megkóstol,тату
1221,probieren::V,megkóstol,дәм тату
1222,riechen::V,szagol,иіскеу
1223,fühlen::V,érez,сезу
1224,fühlen::V,érez,сезіну
1225,scheinen::V,tűnik,болып көріну
1226,scheinen::V,látszik,болып көріну
1227,zu sehen sein::V,mutatkozik,көріну
1228,vernehmen::V,hall,есту
1229,vernehmen::V,hall,есітіп қалу
1230,frieren::V,fázik,тоңу
1231,frieren::V,fázik,жаурау
1232,tun::V,csinál,ету
1233,tun::V,csinál,істеу
1234,tun::V,cselekszik,ету
1235,tun::V,cselekszik,істеу
1236,können::V,tud,білу
1237,wollen::V,akar,қалау
1238,anfangen::V,kezd,бастау
1239,beenden::V,befejez,бітіру
1240,beenden::V,befejez,адақтау
1241,beenden::V,befejez,тамамдау
1242,beenden::V,befejez,аяқтап шығу
1243,aufhören::V,megszűnik,доғару
1244,gelingen::V,sikerül,жолы түсу
1245,geraten::V,kerül,калу
1246,geraten::V,jut,калу
1247,öffnen::V,nyit,ашу
1248,öffnen::V,nyit,ашып қою
1249,öffnen::V,kinyit,ашу
1250,öffnen::V,kinyit,ашып қою
1251,schließen::V,csuk,жабу
1252,schließen::V,becsuk,жабу
1253,stellen::V,állít,қою
1254,stellen::V,állít,қойдыру
1255,stellen::V,helyez,қою
1256,stellen::V,helyez,қойдыру
1257,setzen::V,ültet,отырғызу
1258,setzen::V,helyez,отырғызу
1259,legen::V,tesz,салу
1260,legen::V,tesz,калау
1261,legen::V,fektet,салу
1262,legen::V,fektet,калау
1263,berühren::V,érint,тию
1264,verbinden::V,beköt,байлап алу
1265,verbinden::V,beköt,сабақтастыру
1266,verbinden::V,összeköt,байлап алу
1267,verbinden::V,összeköt,сабақтастыру
1268,bedecken::V,betakar,бүркеу
1269,bedecken::V,beborít,бүркеу
1270,aufhängen::V,felakaszt,ілу
1271,aufhängen::V,felakaszt,асып қою
1272,anzünden::V,gyújt,тұтату
1273,anzünden::V,meggyújt,тұтату
1274,aufheben::V,felemel,көтеру
1275,zurücklassen::V,hátrahagy,қалдыру
1276,verlieren::V,veszít,жоғалту
1277,verlieren::V,elveszít,жоғалту
1278,fallen lassen::V,elejt,құлатып алу
1279,fallen lassen::V,elejt,қолдан түсіріп алу
1280,machen::V,tesz,ету
1281,machen::V,tesz,жасау
1282,machen::V,tesz,жасап шығару
1283,machen::V,csinál,ету
1284,machen::V,csinál,жасау
1285,machen::V,csinál,жасап шығару
1286,herstellen::V,gyárt,жасап шығару
1287,herstellen::V,előállít,жасап шығару
1288,bauen::V,épít,тұрғызу
1289,reparieren::V,javít,оңдау
1290,reparieren::V,kijavít,оңдау
1291,reparieren::V,megjavít,оңдау
1292,verbessern::V,megjavít,дұрыстау
1293,ändern::V,változtat,өзгерту
1294,ändern::V,megváltoztat,өзгерту
1295,graben::V,ás,үңгу
1296,beugen::V,meghajt,буғу
1297,biegen::V,hajlít,ию
1298,biegen::V,hajlít,майыстыру
1299,drehen::V,forgat,айналдыру
1300,wenden::V,fordít,екінші жағын айналдыру
1301,wenden::V,megfordít,екінші жағын айналдыру
1302,umdrehen::V,megfordít,бұру
1303,umdrehen::V,megforgat,бұру
1304,heben::V,emel,көтеру
1305,hochheben::V,felemel,жоғарылату
1306,hochheben::V,felemel,көтеру
1307,ergreifen::V,megfog,бас_салу
1308,ergreifen::V,megfog,шап_беріп_ұстап_алу
1309,ergreifen::V,megfog,шап_беру
1310,ergreifen::V,megfog,шап_ете_түсу
1311,halten::V,tart,тұту
1312,halten::V,tart,ұстау
1313,drücken::V,nyom,басу
1314,drücken::V,megnyom,басу
1315,schieben::V,tol,итеру
1316,kratzen::V,vakar,қыру
1317,lecken::V,nyal,жалау
1318,beißen::V,harap,қабу
1319,beißen::V,harap,тістеу
1320,beißen::V,harap,қауып алу
1321,abreißen::V,letép,үзу
1322,abschneiden::V,levág,қырқу
1323,binden::V,köt,байланыстыру
1324,binden::V,köt,байлап_алу
1325,binden::V,köt,байластыру
1326,binden::V,köt,байлау
1327,binden::V,köt,буу
1328,binden::V,köt,матау
1329,binden::V,köt,сабақтастыру
1330,binden::V,köt,ұштастыру
1331,binden::V,kötöz,байланыстыру
1332,binden::V,kötöz,байлап_алу
1333,binden::V,kötöz,байластыру
1334,binden::V,kötöz,байлау
1335,binden::V,kötöz,буу
1336,binden::V,kötöz,матау
1337,binden::V,kötöz,сабақтастыру
1338,binden::V,kötöz,ұштастыру
1339,stecken::V,dug,сұғу
1340,brechen::V,tör,сындыру
1341,brechen::V,eltör,сындыру
1342,klopfen::V,kopogtat,қағу
1343,hauen::V,vág,соғу
1344,hauen::V,levág,соғу
1345,kleben::V,tapaszt,желімдеу
1346,reiben::V,dörzsöl,үйкеу
1347,reiben::V,súrol,үйкеу
1348,streichen::V,simít,сүйкеу
1349,schleifen::V,fen,егеу
1350,schleifen::V,fen,қайрау
1351,schleifen::V,fen,егеулеу
1352,schleifen::V,csiszol,егеу
1353,schleifen::V,csiszol,қайрау
1354,schleifen::V,csiszol,егеулеу
1355,schleifen::V,köszörül,егеу
1356,schleifen::V,köszörül,қайрау
1357,schleifen::V,köszörül,егеулеу
1358,schneiden::V,vág,кесу
1359,schneiden::V,szel,кесу
1360,schneiden::V,metsz,кесу
1361,rütteln::V,ráz,қозғау
1362,rütteln::V,ráz,жұлмалау
1363,schütteln::V,ráz,дірілдету
1364,schütteln::V,ráz,селкілдету
1365,schütteln::V,megráz,дірілдету
1366,schütteln::V,megráz,селкілдету
1367,schwenken::V,lóbál,бұлғау
1368,schwenken::V,lóbál,сермеу
1369,schwenken::V,lobogtat,бұлғау
1370,schwenken::V,lobogtat,сермеу
1371,schütten::V,önt,құю
1372,füllen::V,tölt,толтыру
1373,füllen::V,megtölt,толтыру
1374,einwickeln::V,becsavar,орау
1375,tragen::V,hord,алып жүру
1376,schleppen::V,vonszol,тарту
1377,ziehen::V,húz,тарту
1378,aufbewahren::V,megőriz,сақтау
1379,werfen::V,dob,лақтыру
1380,werfen::V,hajít,лақтыру
1381,fangen::V,fog,қармау
1382,fangen::V,fog,қағып алу
1383,packen::V,megragad,шап беру
1384,packen::V,megragad,шап ете түсу
1385,packen::V,megragad,шап беріп ұстап алу
1386,verstecken::V,eldug,тығу
1387,verstecken::V,eldug,жасыру
1388,verstecken::V,elrejt,тығу
1389,verstecken::V,elrejt,жасыру
1390,teilen::V,oszt,бөлу
1391,teilen::V,megoszt,бөлу
1392,schicken::V,küld,жіберу
1393,bringen::V,hoz,әкелу
1394,bringen::V,hoz,алып келу
1395,bringen::V,visz,әкелу
1396,bringen::V,visz,алып келу
1397,hinzufügen::V,hozzáad,қосу
1398,hinzufügen::V,hozzáad,үстеу
1399,bekommen::V,kap,алу
1400,bekommen::V,megkap,алу
1401,erhalten::V,kap,алмақ
1402,erhalten::V,megkap,алмақ
1403,nehmen::V,vesz,алу
1404,nehmen::V,vesz,алмақ
1405,wählen::V,választ,таңдау
1406,auswählen::V,kiválaszt,екшеу
1407,auswählen::V,kiválaszt,саралау
1408,auswählen::V,kiválaszt,сұрыптау
1409,auswählen::V,kiválaszt,сайлап алу
1410,bewahren::V,megtart,сақтау
1411,behindern::V,akadályoz,оралғы болу
1412,behindern::V,gátol,оралғы болу
1413,verderben::V,elront,бүлдіру
1414,beschädigen::V,rongál,бұзу
1415,zerbrechen::V,eltör,уату
1416,zerbrechen::V,széttör,уату
1417,zerbrechen::V,kettétör,уату
1418,zerreißen::V,eltép,жырту
1419,zerreißen::V,széttép,жырту
1420,zerstören::V,elpusztít,қирату
1421,zerstören::V,elpusztít,талқандау
1422,verbrennen::V,éget,өртеу
1423,verbrennen::V,éget,жандыру
1424,verbrennen::V,éget,өртеп жіберу
1425,verbrennen::V,éget,жандырып жіберу
1426,verbrennen::V,eléget,өртеу
1427,verbrennen::V,eléget,жандыру
1428,verbrennen::V,eléget,өртеп жіберу
1429,verbrennen::V,eléget,жандырып жіберу
1430,geben::V,ad,беру
1431,reichen::V,nyújt,беру
1432,schenken::V,ajándékoz,тарту
1433,versprechen::V,ígér,уәде беру
1434,wünschen::V,kíván,тілеу
1435,loben::V,dicsér,мақтау
1436,loben::V,dicsér,дәріптеу
1437,küssen::V,csókol,сүю
1438,wiegen::V,ringat,тербеу
1439,zudecken::V,betakar,бүркеу
1440,wecken::V,kelt,ояту
1441,wecken::V,ébreszt,ояту
1442,zeigen::V,mutat,көрсету
1443,führen::V,visz,ерту
1444,führen::V,visz,жетектеу
1445,führen::V,vezet,ерту
1446,führen::V,vezet,жетектеу
1447,lehren::V,tanít,оқыту
1448,unterrichten::V,tanít,оқыту
1449,aufziehen::V,felnevel,бағу
1450,leiten::V,vezet,басқару
1451,leiten::V,vezet,жетекшілік ету
1452,leiten::V,vezérel,басқару
1453,leiten::V,vezérel,жетекшілік ету
1454,antreiben::V,hajt,асықтыру
1455,lassen::V,-tat,-ткізу
1456,lassen::V,-tat,мәжбүр ету
1457,lassen::V,-at,-ткізу
1458,lassen::V,-at,мәжбүр ету
1459,einladen::V,meghív,шақыру
1460,vereinigen::V,egyesít,біріктіру
1461,vereinigen::V,egyesít,біріктіріп қою
1462,besuchen::V,látogat,кіріп шығу
1463,besuchen::V,látogat,барып шығу
1464,treffen::V,talál,кездесу
1465,sich versammeln::V,gyülekezik,топталу
1466,sich versammeln::V,összegyűlik,топталу
1467,spielen::V,játszik,ойнау
1468,singen::V,énekel,сайрау
1469,tanzen::V,táncol,билеу
1470,sich trennen::V,elválik,айрылысу
1471,verlassen::V,elhagy,тастау
1472,retten::V,ment,құтқару
1473,bewachen::V,őriz,күзету
1474,schützen::V,óv,жақтау
1475,schützen::V,óv,жақтасу
1476,schützen::V,véd,жақтау
1477,schützen::V,véd,жақтасу
1478,verteidigen::V,véd,қорғау
1479,sich schlagen::V,verekszik,алысу
1480,schießen::V,lő,ату
1481,siegen::V,győz,жеңу
1482,ärgern::V,bosszant,ашуландыру
1483,schlagen::V,üt,ұру
1484,schlagen::V,ver,ұру
1485,treten::V,rúg,тебу
1486,stechen::V,döf,шаншу
1487,stechen::V,szúr,шаншу
1488,stoßen::V,lök,түрту
1489,stehlen::V,lop,ұрлау
1490,stören::V,zavar,кесірлен
1491,belästigen::V,zaklat,мазасын алу
1492,verbergen::V,rejt,сездірмеу
1493,verbergen::V,elrejt,сездірмеу
1494,täuschen::V,megtéveszt,жалған айту
1495,betrügen::V,csal,алдау
1496,betrügen::V,csal,алдап кету
1497,betrügen::V,csal,ақымақ қылу
1498,töten::V,öl,құрту
1499,töten::V,öl,өлтіру
1500,wohnen::V,lakik,мекендеу
1501,wohnen::V,lakik,өмір сүру
1502,arbeiten::V,dolgozik,істеу
1503,arbeiten::V,dolgozik,еңбектену
1504,sammeln::V,szed,жыю
1505,sammeln::V,gyűjt,жыю
1506,pflücken::V,szed,жұлу
1507,jagen::V,vadászik,аулау
1508,fischen::V,halászik,балык_аулау
1509,fassen::V,fog,ұстау
1510,hüten::V,őriz,жаю
1511,hüten::V,őriz,бағу
1512,hüten::V,legeltet,жаю
1513,hüten::V,legeltet,бағу
1514,treiben::V,hajt,айдау
1515,anbinden::V,köt,байлау
1516,füttern::V,etet,ас ішкізу
1517,füttern::V,etet,азықтандыру
1518,füttern::V,etet,қоректендіру
1519,melken::V,fej,сауу
1520,hacken::V,vág,турау
1521,gießen::V,öntöz,суару
1522,reifen::V,érik,жетілу
1523,zubereiten::V,elkészít,даяр ету
1524,kochen::V,főz,асу
1525,backen::V,süt,пісіру
1526,braten::V,süt,қуыру
1527,umrühren::V,megkever,былғалау
1528,umrühren::V,megkever,сапырылыстыру
1529,stricken::V,köt,торлау
1530,stricken::V,köt,тоқу
1531,nähen::V,varr,тігу
1532,färben::V,fest,бояу
1533,färben::V,fest,сырлау
1534,reinigen::V,tisztít,аршу
1535,reinigen::V,tisztít,тазалау
1536,waschen::V,mos,жуу
1537,abwischen::V,letöröl,сүрту
1538,spülen::V,mosogat,шаю
1539,fegen::V,söpör,сыпыру
1540,kehren::V,söpör,сыпыру
1541,baden::V,fürdik,шомылу
1542,sich waschen::V,mosdik,жуыну
1543,sich waschen::V,mosakszik,жуыну
1544,ausziehen::V,levesz,шешу
1545,anziehen::V,felölt,кигізу
1546,anziehen::V,felvesz,кигізу
1547,sich anziehen::V,öltözik,киіну
1548,sich anziehen::V,felöltözik,киіну
1549,kämmen::V,fésül,тарау
1550,schmücken::V,díszít,әсемдеу
1551,schmücken::V,díszít,мәнерлеу
1552,schmücken::V,díszít,көріктендіру
1553,sagen::V,mond,деу
1554,sagen::V,mond,айту
1555,sprechen::V,beszél,деу
1556,sprechen::V,beszél,айту
1557,reden::V,beszél,сөйлеу
