,Concept_ID,te,fr
716,sofort::ADV,తక్షణము,immédiatement
717,später::ADV,ఇటీవలి,plus tard
718,jetzt::ADV,ఇప్పుడు,maintenant
719,heute::ADV,నేడు,aujourd'hui
720,morgen::ADV,ఱేపు,demain
721,bald::ADV,శీఘ్రముగ,bientôt
722,dann::ADV,అప్పుడు,puis
723,dann::ADV,అప్పుడు,ensuite
724,gestern::ADV,నిన్నటి దినము,hier
725,einst::ADV,పూర్వమొకప్పుడు,jadis
726,einst::ADV,పూర్వమొకప్పుడు,autrefois
727,damals::ADV,అప్పుడు,alors
728,damals::ADV,అప్పుడు,à l'époque
729,danach::ADV,అప్పుడు,après
730,danach::ADV,అప్పుడు,ensuite
731,vorher::ADV,ఎదుట,auparavant
732,zuerst::ADV,మొదటిలో,d'abord
733,zuerst::ADV,మొదటిలో,premièrement
734,einmal::ADV,ఒకసారి,une fois
735,manchmal::ADV,అప్పటప్పటికి,parfois
736,manchmal::ADV,అప్పటప్పటికి,quelquefois
737,oft::ADV,తఱచుగా,souvent
738,immer::ADV,ఎల్లప్పుడు,toujours
739,niemals::ADV,ఎప్పుడునులేదు,ne ... jamais
740,hier::ADV,ఇక్కడ,ici
741,hierhin::ADV,ఇక్కడకు,par ici
742,von hier::ADV,ఇక్కడనుండి,d'ici
743,dort::ADV,అక్కడ,là
744,dort::ADV,అక్కడ,là-bas
745,dorthin::ADV,అక్కడికి,y
746,dorthin::ADV,అక్కడికి,par là
747,geradeaus::ADV,సూటిగా,tout droit
748,vorwärts::ADV,ముందుకు,en avant
749,rückwärts::ADV,వెనుకకు,en arrière
750,zurück::ADV,వెనుకభాగము,de retour
751,unten::ADV,క్రింద,en bas
752,unten::ADV,క్రింద,au-dessous
753,hinab::ADV,కిందికి,en bas
754,hinab::ADV,కిందికి,vers le bas
755,oben::ADV,మీద,dessus
756,oben::ADV,మీద,en haut
757,hinauf::ADV,పైకి,en haut
758,hinauf::ADV,పైకి,vers le haut
759,überall::ADV,అంతటా,partout
760,nicht::ADV,కాదు,ne ... pas
761,ein wenig::ADV,కొంచెము,un peu
762,kaum::ADV,చాలిచాలక,à peine
763,sehr::ADV,చాల,très
764,so::ADV,ఆలాగున,si
765,so::ADV,ఆలాగున,ainsi
766,noch::ADV,ఇప్పటికిని,encore
767,nur::ADV,మాత్రము,seulement
768,nur::ADV,మాత్రము,ne ... que
769,schon::ADV,ఇదివఱకే,déjà
770,wieder::ADV,తిరిగి,de nouveau
771,vergebens::ADV,నిష్ఫలముగా,en vain
772,vor::PRP,ముందు,devant
773,hinter::PRP,వెనుక,derrière
774,unter::PRP,క్రింద,sous
775,unter::PRP,క్రింద,au-dessous de
776,durch::PRP,ద్వారా,par
777,durch::PRP,ద్వారా,à travers
778,neben::PRP,దగ్గెర,à côté de
779,zwischen::PRP,మధ్య,entre
780,wegen::PRP,కారణంగా,à cause de
781,dies::PRN,ఇది,ceci
782,das::PRN,అది,ce
783,das::PRN,అది,cela
784,alles::PRN,సకలము,tout
785,ich::PRN,నేను,je
786,ich::PRN,నేను,moi
787,du::PRN,నీవు,tu
788,du::PRN,నీవు,toi
789,er::PRN,అతడు,il
790,er::PRN,అతడు,lui
791,wir::PRN,మనము,nous
792,ihr::PRN,మీరు,vous
793,sie::PRN,వారు,ils
794,sie::PRN,వారు,elles
795,was::FPRN,ఏమి,que
796,was::FPRN,ఏమి,quoi
797,wer::FPRN,ఎవడు,qui
798,wo::FADV,ఎక్కడ,où
799,wohin::FADV,ఎందుకు,où
800,wie::FADV,ఎట్టు,comment
801,warum::FADV,ఏల,pourquoi
802,wieviel::FNUM,ఎంత,combien
803,eins::NUM,ఒకటి,un
804,zwei::NUM,రెండు,deux
805,drei::NUM,మూడు,trois
806,vier::NUM,నాలుగు,quatre
807,fünf::NUM,అయిదు,cinq
808,sechs::NUM,ఆఱు,six
809,sieben::NUM,ఏరు,sept
810,acht::NUM,ఎనిమదు,huit
811,neun::NUM,తొమ్మిది,neuf
812,zehn::NUM,పది,dix
813,elf::NUM,పదునొకొండు,onze
814,zwölf::NUM,పండ్రండు,douze
815,zwanzig::NUM,ఇరుపది,vingt
816,dreißig::NUM,ముప్పది,trente
817,vierzig::NUM,నలువది,quarante
818,fünfzig::NUM,ఏబది,cinquante
819,sechzig::NUM,అరుపది,soixante
820,siebzig::NUM,డెబ్బది,soixante-dix
821,achtzig::NUM,ఎనుబది,quatre-vingt
822,neunzig::NUM,తొంబది,quatre-vingt-dix
823,hundert::NUM,నూఱు,cent
824,tausend::NUM,వేయి,mille
825,und::CNJ,మఱియు,et
826,oder::CNJ,లేక,ou
827,stehen::V,నిలుచు,être debout
828,sitzen::V,కూర్చుండు,être assis
829,liegen::V,పండుకొనుట,être couché
830,hängen::V,వ్రేలాడదీయు,pendre
831,werden::V,అగు,devenir
832,passieren::V,సంభవించు,se passer
833,beginnen::V,ఆరంభించు,commencer
834,enden::V,తీరుట,finir
835,enden::V,తీరుట,se terminer
836,wechseln::V,మార్చు,changer
837,wechseln::V,మార్చు,alterner
838,aufgehen[Sonne]::V,ఉదయించు,se lever
839,untergehen[Sonne]::V,అస్తమించు,se coucher
840,scheinen[Sonne]::V,ప్రకాశించు,briller
841,donnern::V,ఉరుముట,tonner
842,wehen::V,దురద్పప్టము,souffler
843,strömen::V,పారుట,affluer
844,fließen::V,ప్రవహించు,couler
845,sich drehen::V,తిరుగు,tourner
846,schwanken::V,ఆడించుట,osciller
847,schwanken::V,ఆడించుట,chanceler
848,schwingen::V,ఊగుట,vibrer
849,schwingen::V,ఊగుట,osciller
850,fallen::V,పడు,tomber
851,brennen::V,కాలుట,brûler
852,brennen::V,కాలుట,flamber
853,rauchen::V,పొగసుట,fumer
854,regnen::V,కురిపించుట,pleuvoir
855,gefrieren::V,గడ్డకట్టు,geler
856,tauen::V,కరగు,dégeler
857,schmelzen::V,కరగు,fondre
858,trocknen::V,యెండుట,sécher
859,sieden::V,ఉడుకు,bouillir
860,faulen::V,క్రుళ్లు,pourrir
861,faulen::V,క్రుళ్లు,se putréfier
862,verfaulen::V,క్షిణించు,pourrir
863,reißen::V,చించు,rompre
864,reißen::V,చించు,se déchirer
865,versinken::V,మునుగు,s'enfoncer
866,vergehen::V,సంభవించు,passer
867,erscheinen::V,కనబడు,apparaître
868,verschwinden::V,అదృశ్యమగు,disparaître
869,sinken::V,ముణుగుట,descendre
870,sinken::V,ముణుగుట,s'abaisser
871,abnehmen::V,తగ్గు,diminuer
872,zunehmen::V,పెరుగుట,augmenter
873,steigen::V,లేచు,monter
874,wachsen::V,పెరుగు,croître
875,glänzen::V,ప్రకాశించు,briller
876,funkeln::V,ప్రకాశించు,étinceler
877,lärmen::V,అరుచుట,faire du bruit
878,läuten::V,మేళవించుట,sonner
879,klingeln::V,వాయించుట,sonner
880,klirren::V,ఘంటానాదము,cliqueter
881,brausen::V,గర్జించు,mugir
882,rauschen::V,చటచటమనుట,bruire
883,klingen::V,ధ్వనించుట,sonner
884,bellen::V,అఱచు,aboyer
885,heulen::V,కూయు,hurler
886,blasen::V,దురద్పప్టము,souffler
887,pfeifen::V,ఈలవేయు,siffler
888,schreien::V,అఱచు,crier
889,stöhnen::V,మూలుగు,gémir
890,zittern::V,వణకు,trembler
891,leben::V,జీవించుట,vivre
892,geboren werden::V,పుట్టుట,naître
893,atmen::V,ఉపిరి తీయు,respirer
894,trinken::V,త్రాగు,boire
895,essen::V,తిను,manger
896,schlucken::V,మ్రింగు,avaler
897,müde werden::V,అలయు,se lasser
898,müde werden::V,అలయు,se fatiguer
899,einschlafen::V,నిద్రించు,s'endormir
900,schlafen::V,నిద్రురించు,dormir
901,aufwachen::V,మేలుకొను,se réveiller
902,aufstehen::V,లేచు,se lever
903,sich erholen::V,నడ్డి వాల్చు,se reposer
904,sich erholen::V,నడ్డి వాల్చు,se détendre
905,krank werden::V,జబ్బుపడు,tomber malade
906,krank sein::V,జబ్బు చేయు,être malade
907,schmerzen::V,నొచ్చుట,faire mal
908,husten::V,దగ్గుట,tousser
909,genesen::V,కుదురుట,guérir
910,genesen::V,కుదురుట,se remettre
911,sterben::V,మరణించు,mourir
912,umkommen::V,నశించు,périr
913,sich bewegen::V,కదలు,bouger
914,sich rühren::V,కదలు,broncher
915,sich erheben::V,లేచు,se lever
916,sich setzen::V,కూర్చుణ్డు,s'asseoir
917,hinfallen::V,దొర్లు,tomber
918,laufen::V,నడచు,marcher
919,laufen::V,నడచు,aller à pied
920,schreiten::V,అడుగుపెట్టుట,marcher
921,spazierengehen::V,పచారు చేయు,se promener
922,eilen::V,తొందరపడు,courir
923,sich beeilen::V,త్వరపెట్టు,se hâter
924,sich beeilen::V,త్వరపెట్టు,se dépêcher
925,sausen::V,విసరికొట్టు,filer
926,rennen::V,పరుగెత్తు,courir
927,springen::V,దుముకు,sauter
928,klettern::V,ఎక్కు,grimper
929,schaukeln::V,ఉయ్యాల ఊగు ,se balancer
930,kriechen::V,ప్రాకు,ramper
931,schwimmen::V,ఈదు,nager
932,tauchen::V,మునుగు,plonger
933,rudern::V,తెడ్లతోఁగడపు,ramer
934,fahren::V,నడపు,aller
935,fahren::V,నడపు,rouler
936,fliegen::V,ఎగురు,voler
937,gehen::V,పోవు,aller
938,weggehen::V,బయలుదేరు,s'en aller
939,abfahren::V,విడిచిపోవు,partir
940,anhalten::V,నిలుపు,s'arrêter
941,hineingehen::V,ప్రవేశించు,entrer
942,eintreten::V,ప్రవేశించు,entrer
943,kommen::V,వచ్చు,venir
944,ankommen::V,వచ్చి చేరు,arriver
945,zurückkommen::V,తిరిగీవచ్చుట,revenir
946,bleiben::V,ఉండు,rester
947,bleiben::V,ఉండు,demeurer
948,warten::V,కనిపెట్టు,attendre
949,erwarten::V,నిరిక్షించు,attendre
950,suchen::V,వెదకు,chercher
951,finden::V,కనుగొను,trouver
952,versuchen::V,ప్రయత్నించు,essayer
953,vorbereiten::V,తయారుచేయు,préparer
954,lieben::V,ప్రేమించు,aimer
955,mögen::V,ఇష్టపడు,aimer
956,mögen::V,ఇష్టపడు,vouloir
957,lachen::V,నవ్వు,rire
958,rühren::V,గుండె తాకు,toucher
959,rühren::V,గుండె తాకు,attendrir
960,weinen::V,వీడ్చు,pleurer
961,schimpfen::V,గొణుగు,gronder
962,sich ärgern::V,అలుగు,se fâcher
963,sich fürchten::V,భయపడు,avoir peur
964,fürchten::V,భయపడు,craindre
965,fürchten::V,భయపడు,avoir peur de
966,fliehen::V,పాఱిపోపు,fuir
967,flüchten::V,తప్పించుకొను,s'enfuir
968,sehen::V,చూచు,voir
969,anschauen::V,చూచు,regarder
970,ansehen::V,కాచియుండు,regarder
971,hören::V,విను,entendre
972,zuhören::V,విను,écouter
973,probieren::V,చవిచూచుట,goûter
974,riechen::V,వాసనచూచు,sentir
975,fühlen::V,స్పర్శించుట,sentir
976,scheinen::V,కనబడు,sembler
977,scheinen::V,కనబడు,paraître
978,zu sehen sein::V,చూవు,se voir
979,zu sehen sein::V,చూవు,être visible
980,vernehmen::V,విను,entendre
981,vernehmen::V,విను,percevoir
982,frieren::V,చలికి వడకు,avoir froid
983,tun::V,చేయు,faire
984,können::V,గల,savoir
985,können::V,గల,pouvoir
986,wollen::V,కోరు,vouloir
987,anfangen::V,ఆరంభించు,commencer
988,beenden::V,ముగించు,finir
989,beenden::V,ముగించు,terminer
990,aufhören::V,నిలుపు,cesser
991,aufhören::V,నిలుపు,arrêter
992,gelingen::V,గెలుపాందు,réussir
993,geraten::V,వెలువడు,réussir
994,öffnen::V,తెఱచు,ouvrir
995,schließen::V,మూయు,fermer
996,stellen::V,ఉంచు,poser
997,stellen::V,ఉంచు,mettre
998,setzen::V,ఉంచు,placer
999,legen::V,పెట్టు,placer
1000,berühren::V,తాకు,toucher
1001,verbinden::V,చేర్చుట,lier
1002,bedecken::V,మూయు,couvrir
1003,aufhängen::V,వ్రేలాడదీయు,accrocher
1004,anzünden::V,వెలిగించు,allumer
1005,aufheben::V,సేకరించు,ramasser
1006,zurücklassen::V,విడుచు,laisser
1007,verlieren::V,పోగొట్టుకొను,perdre
1008,fallen lassen::V,జాఱవిడుచు,lâcher
1009,fallen lassen::V,జాఱవిడుచు,laisser tomber
1010,machen::V,చేయు,faire
1011,herstellen::V,ఉత్పత్తిచేయు,produire
1012,herstellen::V,ఉత్పత్తిచేయు,fabriquer
1013,bauen::V,నిర్మించు,bâtir
1014,bauen::V,నిర్మించు,construire
1015,reparieren::V,సరిచేయు,réparer
1016,verbessern::V,వృద్ధి చేయు,améliorer
1017,ändern::V,మార్చు,changer
1018,ändern::V,మార్చు,modifier
1019,graben::V,త్రవ్వు,creuser
1020,beugen::V,వంచు,plier
1021,beugen::V,వంచు,ployer
1022,biegen::V,వంచు,courber
1023,drehen::V,నూలువడుకు,tordre
1024,drehen::V,నూలువడుకు,tourner
1025,wenden::V,త్రిప్పు,retourner
1026,umdrehen::V,త్రిప్పు,tourner
1027,heben::V,ఎత్తు,soulever
1028,hochheben::V,ఎత్తు,lever
1029,ergreifen::V,వశపఱచుకొను,saisir
1030,ergreifen::V,వశపఱచుకొను,prendre
1031,halten::V,ఉంచు,tenir
1032,drücken::V,అణచు,presser
1033,schieben::V,నొక్కు,pousser
1034,kratzen::V,గోకు,gratter
1035,kratzen::V,గోకు,égratigner
1036,lecken::V,నాకు,lécher
1037,beißen::V,కఱచు,mordre
1038,abreißen::V,తెగతెంచు,arracher
1039,abschneiden::V,తెగకొట్టు,couper
1040,binden::V,కట్టు,lier
1041,binden::V,కట్టు,attacher
1042,stecken::V,తగులుకొనివుండుట,enfoncer
1043,brechen::V,పగులగొట్టు,rompre
1044,klopfen::V,కొట్టు,frapper
1045,hauen::V,కొట్టు,frapper
1046,kleben::V,అంటుకొను,coller
1047,reiben::V,రాచు,frotter
1048,streichen::V,వ్యాపింపజేయు,empâter
1049,schleifen::V,రాచు,affiler
1050,schleifen::V,రాచు,aiguiser
1051,schneiden::V,కోయు,couper
1052,schneiden::V,కోయు,trancher
1053,rütteln::V,కుదిలించుట,cahoter
1054,schütteln::V,కదల్చు,secouer
1055,schwenken::V,ఊచుట,agiter
1056,schütten::V,పోయు,verser
1057,füllen::V,నింపు,remplir
1058,einwickeln::V,చుట్టు,envelopper
1059,tragen::V,మోయు,porter
1060,schleppen::V,ఈడ్చు,traîner
1061,ziehen::V,ఈడ్చు,tirer
1062,aufbewahren::V,కాపాడు,garder
1063,aufbewahren::V,కాపాడు,conserver
1064,werfen::V,విసరు,jeter
1065,werfen::V,విసరు,lancer
1066,fangen::V,పట్టుకొను,attraper
1067,packen::V,పట్టుకొను,agripper
1068,verstecken::V,దాచు,cacher
1069,teilen::V,భాగించు,diviser
1070,schicken::V,పంపు,envoyer
1071,bringen::V,తెచ్చు,apporter
1072,hinzufügen::V,చేర్చు,ajouter
1073,bekommen::V,సంపాదించు,obtenir
1074,erhalten::V,పుచ్చుకొను,recevoir
1075,nehmen::V,తీసికొను,prendre
1076,wählen::V,ఇష్టపడు,choisir
1077,auswählen::V,ఏరుకొను,choisir
1078,auswählen::V,ఏరుకొను,sélectionner
1079,bewahren::V,భద్రపఱుచు,préserver
1080,behindern::V,అడ్డగించుట,gêner
1081,verderben::V,చెఱచు,gâter
1082,verderben::V,చెఱచు,corrompre
1083,beschädigen::V,చెరుపుట,endommager
1084,zerbrechen::V,పగులగొట్టు,casser
1085,zerreißen::V,చించు,déchirer
1086,zerstören::V,వాశనము చేయు,détruire
1087,verbrennen::V,కాల్చు,brûler
1088,geben::V,ఇచ్చు,donner
1089,reichen::V,అందుకొనుట,tendre
1090,schenken::V,అర్పించు,offrir
1091,versprechen::V,వాగ్దత్తము చేయు,promettre
1092,wünschen::V,కోరు,souhaiter
1093,loben::V,స్తుతించు,louer
1094,küssen::V,ముద్దుపెట్టుకొను,embrasser
1095,wiegen::V,ఊచుట,bercer
1096,zudecken::V,మూయు,couvrir
1097,wecken::V,నిద్రపలేపుట,éveiller
1098,wecken::V,నిద్రపలేపుట,réveiller
1099,zeigen::V,చూవు,montrer
1100,zeigen::V,చూవు,faire voir
1101,führen::V,దారిచూపు,guider
1102,lehren::V,బోధించు,apprendre
1103,unterrichten::V,నేర్పు,instruire
1104,aufziehen::V,పెంచు,élever
1105,leiten::V,తీసుకపోవుట,diriger
1106,leiten::V,తీసుకపోవుట,conduire
1107,antreiben::V,ప్రేరేపించు,pousser
1108,lassen::V,అనుమతించు,faire
1109,einladen::V,ఆహ్వానించు,inviter
1110,vereinigen::V,కూడుట,unir
1111,vereinigen::V,కూడుట,réunir
1112,besuchen::V,పోయి చూచు,visiter
1113,besuchen::V,పోయి చూచు,aller voir
1114,treffen::V,కలియు,rencontrer
1115,sich versammeln::V,కూర్చు,s'assembler
1116,spielen::V,ఆట లాడు,jouer
1117,singen::V,పాడు,chanter
1118,tanzen::V,నృత్యముచేయు,danser
1119,sich trennen::V,ఎడబాయుట,se séparer
1120,verlassen::V,విడుచు,quitter
1121,retten::V,తప్పించుట,sauver
1122,bewachen::V,కాపాడు,garder
1123,schützen::V,రక్షించు,protéger
1124,verteidigen::V,రక్షించు,défendre
1125,sich schlagen::V,జగడమాడు,se taper
1126,schießen::V,కాల్చు,tirer
1127,siegen::V,గెలుచు,vaincre
1128,ärgern::V,పీడించుట,agacer
1129,schlagen::V,కొట్టు,battre
1130,schlagen::V,కొట్టు,frapper
1131,treten::V,తన్ను,botter
1132,treten::V,తన్ను,donner un coup de pied à
1133,stechen::V,కుట్టు,piquer
1134,stoßen::V,గెంటు,heurter
1135,stehlen::V,దొంగిలించు,voler
1136,stören::V,కలతపఱచు,gêner
1137,stören::V,కలతపఱచు,déranger
1138,belästigen::V,పీడించు,molester
1139,belästigen::V,పీడించు,importuner
1140,verbergen::V,దాచు,cacher
1141,verbergen::V,దాచు,dissimuler
1142,täuschen::V,మోసము చేయు,abuser
1143,täuschen::V,మోసము చేయు,tromper
1144,betrügen::V,మోసపుచ్చు,duper
1145,betrügen::V,మోసపుచ్చు,frauder
1146,töten::V,చంపు,tuer
1147,wohnen::V,నివసించు,habiter
1148,wohnen::V,నివసించు,demeurer
1149,arbeiten::V,పనిచేయు,travailler
1150,sammeln::V,ప్రోగుచేయు,collectionner
1151,pflücken::V,యేరుట,cueillir
1152,jagen::V,వేటాడు,chasser
1153,fischen::V,వెదకు,pêcher
1154,fassen::V,పట్టుకొమ,capturer
1155,hüten::V,మందచేరుట,garder
1156,treiben::V,నడపు,mener
1157,anbinden::V,కట్టు,attacher
1158,füttern::V,భోజనము పెట్టు,faire manger
1159,melken::V,పాలు పితుకు,traire
1160,hacken::V,నఱకు,fendre
1161,gießen::V,నీళ్ళుకట్టుట,arroser
1162,reifen::V,పండుట,mûrir
1163,zubereiten::V,వండు,préparer
1164,kochen::V,వండు,cuire
1165,backen::V,రొట్టెకాల్చు,cuire
1166,braten::V,వేపు,rôtir
1167,umrühren::V,కదులుట,remuer
1168,stricken::V,అల్లు,tricoter
1169,nähen::V,కుట్టు,coudre
1170,färben::V,రంగు వేయు,teindre
1171,reinigen::V,శుభ్రము చేయు,nettoyer
1172,waschen::V,కడుగు,laver
1173,abwischen::V,తుడుచు,essuyer
1174,spülen::V,నీటిలో జడించు,rincer
1175,fegen::V,ఊడ్చు,balayer
1176,kehren::V,ఊడ్చు,balayer
1177,baden::V,స్నానము చేయు,se baigner
1178,sich waschen::V,కడుగు,se laver
1179,ausziehen::V,విప్పు,ôter
1180,ausziehen::V,విప్పు,enlever
1181,anziehen::V,ధరించు,mettre
1182,sich anziehen::V,బట్టలు వేసుకొను,s'habiller
1183,sich anziehen::V,తొడుగుకొను,s'habiller
1184,kämmen::V,దువ్వుట,peigner
1185,schmücken::V,అలంకరించు,orner
1186,schmücken::V,అలంకరించు,décorer
1187,sagen::V,చెప్పు,dire
1188,sprechen::V,చెప్పు,parler
1189,reden::V,మాటలాడు,parler
1190,sich unterhalten::V,ముచ్చటలాడు,bavarder
1191,sich unterhalten::V,ముచ్చటలాడు,s'entretenir
1192,fragen::V,ప్రశ్నించు,demander
1193,bitten::V,కోరు,prier
1194,erzählen::V,చెప్పు,raconter
1195,mitteilen::V,తెలియజేయు,communiquer
1196,nennen::V,పేరు వెట్టు,nommer
1197,nennen::V,పేరు వెట్టు,appeler
1198,rufen::V,పిలుచు,appeler
1199,prahlen::V,జల్లి,se vanter
1200,übersetzen::V,తర్జుమాచేయు,traduire
1201,denken::V,ఆలోచించు,penser
1202,glauben::V,నమ్ము,croire
1203,bemerken::V,గుర్తించు,remarquer
1204,bemerken::V,గుర్తించు,apercevoir
1205,erkennen::V,గుర్తించు,reconnaître
1206,begreifen::V,గ్రహించు,concevoir
1207,verstehen::V,గ్రహించు,entendre
1208,verstehen::V,గ్రహించు,comprendre
1209,lernen::V,నేర్చు కొను,apprendre
1210,wissen::V,తెలిసికొను,savoir
1211,sich erinnern an::V,జ్ఞాపకముంచుకొను,se souvenir de
1212,vergessen::V,మఱచిపోవు,oublier
1213,messen::V,కొలుచుట,mesurer
1214,zählen::V,లెక్కపెట్టు,compter
1215,rechnen::V,లెక్కపెట్టు,calculer
1216,lesen::V,చదువు,lire
1217,malen::V,పూనుట,peindre
1218,zeichnen::V,వ్రాసుట,dessiner
1219,schreiben::V,వ్రాయు,écrire
1220,besitzen::V,కలిగియుండు,posséder
1221,kaufen::V,కొను,acheter
1222,verkaufen::V,అమ్ము,vendre
1223,bezahlen::V,చెల్లించు,payer
1224,zahlen::V,చెల్లించు,payer
1225,beherrschen::V,ఏలు,dominer
1226,beherrschen::V,ఏలు,maîtriser
1227,ertragen::V,భరించు,tolérer
1228,ertragen::V,భరించు,supporter
