,Concept_ID,el,ru
175,Bär::N,άρκτος,медведь
176,Bär::N,αρκούδα,медведь
177,Eichhörnchen::N,βερβερίτσα,белка
178,Elch::N,άλκη,лось
179,Fuchs::N,αλεπού,лиса
180,Hase::N,λαγός,заяц
181,Maus::N,ποντικός,мышь
182,Wolf::N,λύκος,волк
183,Vogel::N,πουλί,птица
184,Schwarm::N,σμήνος,стая
185,Huhn::N,κότα,курица
186,Huhn::N,όρνιθα,курица
187,Hahn::N,πετεινός,петух
188,Gans::N,χήνα,гусь
189,Adler::N,αετός,орел
190,Ente::N,πάπια,утка
191,Eule::N,κουκουβάγια,сова
192,Kranich::N,γερανός,журавль
193,Krähe::N,καρακάξα,ворона
194,Kuckuck::N,κούκος,кукушка
195,Schwan::N,κύκνος,лебедь
196,Fisch::N,ψάρι,рыба
197,Barsch::N,πέρκα,окунь
198,Hecht::N,λούτσος,щука
199,Schlange[Tier]::N,φίδι,змея
200,Wurm::N,σκουλήκι,червяк
201,Spinne::N,αράχνη,паук
202,Ameise::N,μυρμήγκι,муравей
203,Laus::N,ψείρα,вошь
204,Mücke::N,κουνούπι,комар
205,Fliege::N,μύγα,муха
206,Schmetterling::N,πεταλούδα,бабочка
207,Beere::N,ρόγα,ягода
208,Apfel::N,μήλο,яблоко
209,Pilz::N,μανιτάρι,гриб
210,Zwiebel::N,κρεμμύδι,луковица
211,Saat::N,σπόρος,семя
212,Korn::N,σπυρί,зерно
213,Heu::N,σανός,сено
214,Schale::N,τσόφλι,шелуха
215,Grube::N,λάκκος,яма
216,Falle::N,παγίδα,ловушка
217,Schlinge::N,θηλειά,силок
218,Spur::N,ίχνος,след
219,Asche::N,στάχτη,зола
220,Asche::N,στάχτη,пепел
221,Dreck::N,βρωμιά,грязь
222,Eisen::N,σίδερο,железо
223,Gold::N,μάλαμα,золото
224,Gold::N,χρυσάφι,золото
225,Silber::N,ασήμι,серебро
226,Silber::N,άργυρος,серебро
227,Kohle::N,κάρβουνο,уголь
228,Glas::N,γυαλί,стекло
229,Lehm::N,πηλός,глина
230,Sand::N,άμμος,песок
231,Mensch::N,άνθρωπος,человек
232,Mann::N,άνδρας,мужчина
233,Frau::N,γυναίκα,женщина
234,Kind::N,παιδί,ребенок
235,Junge::N,αγόρι,мальчик
236,Mädchen::N,κοπέλα,девочка
237,Mädchen::N,κορίτσι,девочка
238,Familie::N,οικογένεια,семья
239,Großvater::N,παππούς,дедушка
240,Großmutter::N,γιαγιά,бабушка
241,Eltern::N,γονείς,родители
242,Vater::N,πατέρας,отец
243,Mutter::N,μητέρα,мать
244,Sohn::N,γιος,сын
245,Tochter::N,κόρη,дочь
246,Bruder::N,αδελφός,брат
247,Schwester::N,αδελφή,сестра
248,Onkel::N,θείος,дядя
249,Tante::N,θεία,тетя
250,Ehemann::N,σύζυγος,муж
251,Ehefrau::N,σύζυγος,жена
252,Freude::N,χαρά,радость
253,Gelächter::N,γέλια,смех
254,Glück::N,ευτυχία,счастье
255,Kummer::N,έγνοια,горе
256,Wunsch::N,επιθυμία,желание
257,Lust::N,όρεξη,влечение
258,Geist::N,πνέυμα,дух
259,Gedanke::N,σκέψη,мысль
260,Gedächtnis::N,μνήμη,память
261,Verstand::N,νους,ум
262,Sinn::N,νόημα,смысл
263,Grund::N,λόγος,повод
264,Wahrheit::N,αλήθεια,правда
265,Gespräch::N,συνομιλία,беседа
266,Märchen::N,παραμύθι,сказка
267,Erzählung::N,διήγημα,рассказ
268,Nachricht::N,είδηση,сообщение
269,Neuigkeit::N,νέο,новость
270,Name::N,όνομα,имя
271,Rätsel::N,αίνιγμα,загадка
272,Rede::N,λόγος,речь
273,Rede::N,ομιλία,речь
274,Sprache::N,γλώσσα,язык
275,Stimme::N,φωνή,голос
276,Wort::N,λέξη,слово
277,Zeichen::N,σημείο,знак
278,Ruf::N,κραυγή,зов
279,Lärm::N,θόρυβος,шум
280,Laut::N,ήχος,звук
281,Ton::N,ήχος,звучание
282,Ton::N,τόνος,звучание
283,Lied::N,τραγούδι,песня
284,Ruhe::N,ησυχία,покой
285,Leute::N,κόσμος,люди
286,Leute::N,άνθρωποι,люди
287,Volk::N,λαός,народ
288,Arbeit::N,εργασία,работа
289,Gast::N,επισκέπτης,гость
290,Geschenk::N,δώρο,подарок
291,Spiel::N,παιχνίδι,игра
292,Gesellschaft::N,κοινωνία,общество
293,Hilfe::N,βοήθεια,помощь
294,Freund::N,φίλος,друг
295,Kamerad::N,σύντροφος,приятель
296,Angelegenheit::N,υπόθεση,дело
297,Anzahl::N,αριθμός,количество
298,Art::N,είδος,вид
299,Stück::N,κομμάτι,кусок
300,Teil::N,μέρος,часть
301,Hälfte::N,μισό,половина
302,Kreis::N,κύκλος,круг
303,Kreuz::N,σταυρός,крест
304,Linie::N,γραμμή,линия
305,Strich::N,γραμμή,черта
306,Abstand::N,απόσταση,промежуток
307,Entfernung::N,απόσταση,расстояние
308,Gegend::N,περιοχή,местность
309,Gegend::N,τοποθεσία,местность
310,Platz::N,χώρος,пространство
311,Ort::N,τόπος,место
312,Seite::N,πλευρά,сторона
313,Mitte::N,μέση,середина
314,Gegenstand::N,αντικείμενο,предмет
315,Sache::N,πράγμα,вещь
316,Rand::N,άκρη,край
317,Rand::N,χείλος,край
318,Kante::N,άκρη,ребро
319,Ecke::N,γωνιά,угол
320,Spitze::N,μύτη,кончик
321,Ende::N,άκρη,конец
322,Loch::N,τρύπα,дыра
323,Winkel::N,γωνία,угол
324,Muster::N,σχέδιο,узор
325,Größe::N,μέγεθος,размер
326,Länge::N,μήκος,длина
327,Höhe::N,ύψος,высота
328,Gewicht::N,βάρος,вес
329,Menge::N,ποσότητα,количество
330,Haufen::N,σωρός,куча
331,Reihe::N,αράδα,ряд
332,Boot::N,βάρκα,лодка
333,Ruder::N,κουπί,весло
334,Schlitten::N,έλκηθρο,сани
335,Ski::N,σκι,лыжа
336,Lagerfeuer::N,φωτιά,костер
337,Last::N,φορτίο,тяжесть
338,Gang::N,δρόμος,ход
339,Schritt::N,βήμα,шаг
340,Norden::N,βορράς,север
341,Süden::N,νότος,юг
342,Westen::N,δύση,запад
343,Osten::N,ανατολή,восток
344,Holz::N,ξύλο,древесина
345,Brett::N,σανίδι,доска
346,Platte::N,πλάκα,плита
347,Stütze::N,στήριγμα,подпорка
348,Stange::N,ραβδί,жердь
349,Stange::N,κοντός,жердь
350,Stock::N,ξύλο,палка
351,Stock::N,μπαστούνι,палка
352,Stab::N,ραβδί,шест
353,Rohr::N,σωλήνας,труба
354,Haus::N,σπίτι,дом
355,Heim::N,σπίτι,дом
356,Ofen::N,σόμπα,печь
357,Ofen::N,θερμάστρα,печь
358,Fußboden::N,πάτωμα,пол
359,Tisch::N,τραπέζι,стол
360,Stuhl::N,καρέκλα,стул
361,Wiege::N,κούνια,колыбель
362,Bett::N,κρεβάτι,постель
363,Regal::N,ράφι,полка
364,Kiste::N,κιβώτιο,ящик
365,Fenster::N,παράθυρο,окно
366,Tür::N,πόρτα,дверь
367,Tor::N,πύλη,ворота
368,Zaun::N,φράχτης,забор
369,Dach::N,στέγη,крыша
370,Leiter::N,σκάλα,лестница
371,Leiter::N,κλίμακα,лестница
372,Besen::N,σκούπα,метла
373,Spaten::N,φτυάρι,лопата
374,Schaufel::N,φτυάρι,совок
375,Gabel::N,πιρούνι,вилка
376,Löffel::N,κουτάλι,ложка
377,Messer::N,μαχαίρι,нож
378,Nagel::N,καρφί,гвоздь
379,Netz::N,δίχτυ,сеть
380,Haken::N,γάντζος,крюк
381,Haken::N,αγκίστρι,крюк
382,Griff::N,λαβή,ручка
383,Schloss::N,κλειδαριά,замок
384,Bild::N,εικόνα,картина
385,Figur::N,ανάστημα,фигура
386,Puppe::N,κούκλα,кукла
387,Beutel::N,πουγγί,мешок
388,Bündel::N,δεμάτι,связка
389,Tasche::N,τσάντα,сумка
390,Eimer::N,κουβάς,ведро
391,Deckel::N,καπάκι,крышка
392,Geschirr::N,σκεύη,посуда
393,Sack::N,σάκος,мешок
394,Tasse::N,φλιτζάνι,чашка
395,Topf::N,χύτρα,кастрюля
396,Kessel::N,καζάνι,котел
397,Essen::N,φαγητό,еда
398,Nahrung::N,τροφή,пища
399,Speise::N,φαγητό,блюдо
400,Speise::N,φαγητό,кушанье
401,Fleisch::N,κρέας,мясо
402,Getreide::N,σιτάρι,хлеб
403,Brei::N,χυλός,каша
404,Brot::N,ψωμί,хлеб
405,Brot::N,άρτος,хлеб
406,Scheibe::N,φέτα,ломоть
407,Fett::N,πάχος,жир
408,Butter::N,βούτυρο,масло
409,Öl::N,λάδι,масло
410,Salz::N,αλάτι,соль
411,Suppe::N,σούπα,суп
412,Honig::N,μέλι,мед
413,Milch::N,γάλα,молоко
414,Tee::N,τσάι,чай
415,Leder::N,πετσί,кожа
416,Wolle::N,μαλλί,шерсть
417,Stoff::N,ύφασμα,ткань
418,Nadel::N,βελόνα,игла
419,Faden::N,κλωστή,нитка
420,Knopf::N,κουμπί,пуговица
421,Knoten::N,κόμπος,узел
422,Farbe::N,μπογιά,краска
423,Kleidung::N,ρούχα,одежда
424,Kleidung::N,ενδυμασία,одежда
425,Hemd::N,πουκάμισο,рубашка
426,Kragen::N,κολάρο,воротник
427,Ärmel::N,μανίκι,рукав
428,Hose::N,πανταλόνι,брюки
429,Gürtel::N,ζώνη,пояс
430,Mütze::N,σκούφος,шапка
431,Schuh::N,παπούτσι,ботинок
432,Stiefel::N,μπότα,сапог
433,Ring::N,δαχτυλίδι,кольцо
434,Band::N,κορδέλα,лента
435,Kamm::N,χτένα,расческа
436,Spiegel::N,καθρέφτης,зеркало
437,Riemen::N,λουρί,ремень
438,Schnur::N,κορδόνι,веревка
439,Leine::N,σχοινί,поводок
440,Decke::N,κουβέρτα,одеяло
441,Kissen::N,μαξιλάρι,подушка
442,Tuch::N,πανί,платок
443,Tuch::N,μαντήλι,платок
444,Handtuch::N,πετσέτα,полотенце
445,Kraft::N,δύναμη,сила
446,Stärke::N,ισχύς,крепость
447,Stärke::N,δύναμη,крепость
448,Gesundheit::N,υγεία,здоровье
449,Krankheit::N,αρρώστια,болезнь
450,Schmerz::N,πόνος,боль
451,Wunde::N,πληγή,рана
452,Fieber::N,πυρετός,лихорадка
453,Fieber::N,πυρετός,температура
454,Arznei::N,φάρμακο,лекарство
455,Brücke::N,γέφυρα,мост
456,Brunnen::N,πηγάδι,колодец
457,Weide::N,βοσκή,пастбище
458,Pfad::N,μονοπάτι,тропа
459,Weg::N,δρόμος,путь
460,Weg::N,δρόμος,дорога
461,Straße::N,οδός,улица
462,Straße::N,οδός,дорога
463,Straße::N,δρόμος,улица
464,Straße::N,δρόμος,дорога
465,Dorf::N,χωριό,деревня
466,Stadt::N,πόλη,город
467,Brief::N,γράμμα,письмо
468,Brief::N,επιστολή,письмо
469,Buch::N,βιβλίο,книга
470,Buchstabe::N,γράμμα,буква
471,Zeitung::N,εφημερίδα,газета
472,Leben::N,ζωή,жизнь
473,Leben::N,βίος,жизнь
474,Tod::N,θάνατος,смерть
475,Grab::N,τάφος,могила
476,Kirche::N,εκκλησία,церковь
477,Sünde::N,αμαρτία,грех
478,Gott::N,θεός,бог
479,Arbeiter::N,εργάτης,рабочий
480,Chef::N,προϊστάμενος,начальник
481,Meister::N,μάστορας,мастер
482,Meister::N,αρχιτεχνίτης,мастер
483,Arzt::N,γιατρός,врач
484,Lehrer::N,δάσκαλος,учитель
485,Geld::N,λεφτά,деньги
486,Geld::N,χρήματα,деньги
487,Geschäft::N,συναλλαγή,занятие
488,Laden::N,μαγαζί,магазин
489,Laden::N,κατάστημα,магазин
490,Preis::N,τιμή,цена
491,Ware::N,εμπόρευμα,товар
492,Nutzen::N,όφελος,выгода
493,Reichtum::N,πλούτος,богатство
494,Welt::N,κόσμος,мир
495,Land::N,χώρα,страна
496,Staat::N,κράτος,государство
497,Staat::N,πολιτεία,государство
498,König::N,βασιλιάς,король
499,Macht::N,εξουσία,власть
500,Grenze::N,σύνορα,граница
501,Krieg::N,πόλεμος,война
502,Feind::N,εχθρός,враг
503,Gewalt::N,βία,насилие
504,Kampf::N,αγώνας,борьба
505,Bogen[Waffe]::N,τόξο,лук
506,Pfeil::N,σαΐτα,стрела
507,Gewehr::N,τουφέκι,ружье
508,Fehler::N,λάθος,ошибка
509,Fehler::N,σφάλμα,ошибка
510,Lüge::N,ψέμα,ложь
511,Lüge::N,ψεύδος,ложь
512,Schaden::N,ζημία,вред
513,Unglück::N,δυστυχία,беда
514,Schuld::N,ενοχή,вина
515,Schuld::N,φταίξιμο,вина
516,Alter::N,ηλικία,возраст
517,Schluss::N,τέλος,окончание
518,Zeit::N,χρόνος,время
519,Tag::N,μέρα,день
520,Tag::N,ημέρα,день
521,Morgen::N,πρωί,утро
522,Mittag::N,μεσημέρι,полдень
523,Abend::N,βράδυ,вечер
524,Nacht::N,νύχτα,ночь
525,Woche::N,εβδομάδα,неделя
526,Monat::N,μήνας,месяц
527,Jahr::N,έτος,год
528,Jahr::N,χρόνος,год
529,Frühling::N,άνοιξη,весна
530,Sommer::N,καλοκαίρι,лето
531,Herbst::N,φθινόπωρο,осень
532,Winter::N,χειμώνας,зима
533,Januar::N,Ιανουάριος,январь
534,Februar::N,Φεβρουάριος,февраль
535,März::N,Μάρτιος,март
536,April::N,Απρίλιος,апрель
537,Mai::N,Μάιος,май
538,Juni::N,Ιούνιος,июнь
539,Juli::N,Ιούλιος,июль
540,August::N,Αύγουστος,август
541,September::N,Σεπτέμβριος,сентябрь
542,Oktober::N,Οκτώβριος,октябрь
543,November::N,Νοέμβριος,ноябрь
544,Dezember::N,Δεκέμβριος,декабрь
545,Montag::N,Δευτέρα,понедельник
546,Dienstag::N,Τρίτη,вторник
547,Mittwoch::N,Τετάρτη,среда
548,Donnerstag::N,Πέμπτη,четверг
549,Freitag::N,Παρασκευή,пятница
550,Samstag::N,Σάββατο,суббота
551,Sonntag::N,Κυριακή,воскресенье
552,groß::A,μεγάλος,большой
553,klein::A,μικρός,маленький
554,lang::A,μακρύς,длинный
555,kurz::A,κοντός,короткий
556,breit::A,φαρδύς,широкий
557,schmal::A,στενός,узкий
558,dicht::A,πυκνός,густой
559,dick[Gegenstand]::A,παχύς,толстый
560,dick[Gegenstand]::A,χοντρός,толстый
561,dünn::A,ψιλός,тонкий
562,dünn::A,λεπτός,тонкий
563,fein::A,ψιλός,тонкий
564,fest::A,στερεός,крепкий
565,flach::A,επίπεδος,плоский
566,glatt::A,λείος,гладкий
567,glatt::A,ομαλός,гладкий
568,hart::A,σκληρός,твердый
569,weich::A,μαλακός,мягкий
570,rund::A,στρογγυλός,круглый
571,spitz::A,μυτερός,остроконечный
572,scharf::A,κοφτερός,острый
573,stumpf::A,αμβλύς,тупой
574,schwer::A,βαρύς,тяжелый
575,schön::A,ωραίος,красивый
576,schön::A,όμορφος,красивый
577,heiß::A,ζεστός,жаркий
578,warm::A,θερμός,теплый
579,kalt::A,κρύος,холодный
580,kalt::A,ψυχρός,холодный
581,kühl::A,δροσερός,прохладный
582,frisch::A,νωπός,свежий
583,frisch::A,φρέσκος,свежий
584,feucht::A,υγρός,влажный
585,nass::A,βρεγμένος,мокрый
586,trocken::A,ξηρός,сухой
587,trocken::A,στεγνός,сухой
588,voll::A,γεμάτος,полный
589,voll::A,γεμάτος,наполненный
590,leer::A,άδειος,пустой
591,offen::A,ανοιχτός,открытый
592,geschlossen::A,κλειστός,закрытый
593,sauber::A,καθαρός,чистый
594,schmutzig::A,βρώμικος,грязный
595,schmutzig::A,λερωμένος,грязный
596,roh::A,ωμός,сырой
597,reif::A,ώριμος,зрелый
598,lecker::A,νόστιμος,вкусный
599,süß::A,γλυκός,сладкий
600,bitter::A,πικρός,горький
601,sauer::A,ξινός,кислый
602,hell::A,φωτεινός,светлый
603,dunkel::A,σκοτεινός,темный
604,schwarz::A,μαύρος,черный
605,schwarz::A,μελανός,черный
606,weiß::A,άσπρος,белый
607,rot::A,κόκκινος,красный
608,gelb::A,κίτρινος,желтый
609,blau::A,μπλε,синий
610,blau::A,γαλανός,синий
611,grün::A,πράσινος,зеленый
612,grau::A,γκρίζος,серый
613,bunt::A,ποικιλόχρωπος,пестрый
614,billig::A,φτηνός,дешевый
615,teuer::A,ακριβός,дорогой
616,wertvoll::A,πολύτιμος,ценный
617,blind::A,τυφλός,слепой
618,taub::A,κουφός,глухой
619,kräftig::A,δυνατός,могучий
620,stark::A,γερός,сильный
621,schwach::A,αδύνατος,слабый
622,fett::A,παχύς,жирный
623,schlank::A,λεπτός,стройный
624,schlank::A,λυγερός,стройный
625,hübsch::A,όμορφος,прелестный
626,hübsch::A,χαριτωμένος,прелестный
627,böse::A,κακός,злой
628,dumm::A,κουτός,глупый
629,dumm::A,ανόητος,глупый
630,faul::A,τεμπέλης,ленивый
631,fleißig::A,εργατικός,прилежный
632,geizig::A,τσιγγούνης,жадный
633,klug::A,έξυπνος,умный
634,geschickt::A,επιδέξιος,искусный
635,lieb::A,φίλος,милый
636,lieb::A,αγαπητός,милый
637,lustig::A,εύθυμος,веселый
638,lustig::A,χαρούμενος,веселый
639,sanft::A,ήπιος,нежный
640,hungrig::A,πεινασμένος,голодный
641,krank::A,άρρωστος,больной
642,nackt::A,γυμνός,голый
643,traurig::A,λυπημένος,грустный
644,lebendig::A,ζωντανός,живой
645,gut::A,καλός,хороший
646,schlecht::A,κακός,плохой
647,richtig::A,σωστός,правильный
648,schlimm::A,άσχημος,отвратительный
649,schlimm::A,άσχημος,мерзкий
650,wahr::A,αληθής,настоящий
651,wahr::A,αληθινός,настоящий
652,alt::A,παλιός,старый
653,neu::A,νέος,новый
654,neu::A,καινούργιος,новый
655,ehemalig::A,παλιός,бывший
656,alt[Lebewesen]::A,γέρος,пожилой
657,jung::A,νέος,молодой
658,arm::A,φτωχός,бедный
659,reich::A,πλούσιος,богатый
660,bekannt::A,γνωστός,знакомый
661,berühmt::A,περίφημος,знаменитый
662,berühmt::A,ξακουσμένος,знаменитый
663,fremd::A,ξένος,чужой
664,verschieden::A,διαφορετικός,разный
665,nah::A,κοντινός,близкий
666,fern::A,μακριά,далекий
667,linker::A,αριστερός,левый
668,rechter::A,δεξιός,правый
669,anderer::A,άλλος,другой
670,erster::A,πρώτος,первый
671,zweiter::A,δεύτερος,второй
672,dritter::A,τρίτος,третий
673,letzter::A,τελευταίος,последний
674,allein::ADV,μόνος,один
675,auf einmal::ADV,εφάπαξ,сразу
676,zusammen::ADV,μαζί,вместе
677,lange::ADV,πολύν καιρό,долго
678,plötzlich::ADV,έξαφνα,вдруг
679,sofort::ADV,αμέσως,тотчас
680,später::ADV,αργότερα,позже
681,jetzt::ADV,τώρα,сейчас
682,heute::ADV,σήμερα,сегодня
683,morgen::ADV,αύριο,завтра
684,bald::ADV,σε λίγο,скоро
685,bald::ADV,εντός ολίγου,скоро
686,dann::ADV,ύστερα,потом
687,gestern::ADV,χτες,вчера
688,einst::ADV,ποτέ,однажды
689,einst::ADV,άλλοτε,однажды
690,damals::ADV,τότε,тогда
691,danach::ADV,μετά,затем
692,danach::ADV,ύστερα,затем
693,vorher::ADV,πριν,раньше
694,vorher::ADV,προηγουμένως,раньше
695,zuerst::ADV,πρώτα,сперва
696,einmal::ADV,μία φορά,раз
697,manchmal::ADV,κάποτε,иногда
698,oft::ADV,συχνά,часто
699,oft::ADV,πολλές φορές,часто
700,immer::ADV,πάντα,всегда
701,immer::ADV,πάντοτε,всегда
702,niemals::ADV,ποτέ,никогда
703,hier::ADV,εδώ,здесь
704,hierhin::ADV,εδώ,сюда
705,von hier::ADV,από δω,отсюда
706,dort::ADV,εκεί,там
707,dorthin::ADV,προς τα κει,туда
708,geradeaus::ADV,κατευθείαν,прямо
709,vorwärts::ADV,εμπρός,вперед
710,rückwärts::ADV,πίσω,назад
711,zurück::ADV,πίσω,обратно
712,unten::ADV,κάτω,внизу
713,hinab::ADV,προς τα κάτω,вниз
714,oben::ADV,πάνω,наверху
715,oben::ADV,επάνω,наверху
716,hinauf::ADV,προς τα πάνω,вверх
717,überall::ADV,παντού,везде
718,nicht::ADV,δεν,не
719,ein wenig::ADV,λιγάκι,немного
720,kaum::ADV,μόλις,едва
721,sehr::ADV,πολύ,очень
722,so::ADV,έτσι,так
723,noch::ADV,ακόμα,еще
724,nur::ADV,μόνο,только
725,schon::ADV,ήδη,уже
726,schon::ADV,κιόλας,уже
727,wieder::ADV,ξανά,опять
728,vergebens::ADV,μάταια,напрасно
729,vor::PRP,μπροστά σε,перед
730,vor::PRP,μπροστά από,перед
731,hinter::PRP,πίσω από ,за
732,hinter::PRP,πίσω από ,позади
733,unter::PRP,υπό,под
734,unter::PRP,κάτω από,под
735,durch::PRP,διά,сквозь
736,durch::PRP,διά μέσου,сквозь
737,neben::PRP,δίπλα σε,возле
738,zwischen::PRP,μεταξύ,между
739,zwischen::PRP,ανάμεσα σε,между
740,wegen::PRP,για,из-за
741,wegen::PRP,λόγω,из-за
742,dies::PRN,αυτό,это
743,das::PRN,το,то
744,alles::PRN,όλα,все
745,ich::PRN,εγώ,я
746,du::PRN,σύ,ты
747,du::PRN,εσύ,ты
748,er::PRN,αυτός,он
749,wir::PRN,εμείς,мы
750,ihr::PRN,εσείς,вы
751,sie::PRN,αυτοί,они
752,was::FPRN,τι,что
753,wer::FPRN,ποιος,кто
754,wo::FADV,πού,где
