,Concept_ID,ka,pt
748,böse::A,ავი,mau
749,böse::A,ბოროტი,mau
750,dumm::A,ბოთე,parvo
751,dumm::A,ბოთე,estúpido
752,dumm::A,სულელი,parvo
753,dumm::A,სულელი,estúpido
754,faul::A,ზანტი,preguiçoso
755,faul::A,ზარმაცი,preguiçoso
756,fleißig::A,ბეჯითი,aplicado
757,fleißig::A,ბეჯითი,diligente
758,fleißig::A,მუყაითი,aplicado
759,fleißig::A,მუყაითი,diligente
760,geizig::A,ძუნწი,avarento
761,klug::A,ჭკვიანი,prudente
762,klug::A,ჭკვიანი,inteligente
763,geschickt::A,მარჯვე,hábil
764,geschickt::A,გაწაფული,hábil
765,lieb::A,სატრფიალო,caro
766,lieb::A,სატრფიალო,querido
767,lustig::A,მხიარული,alegre
768,sanft::A,ალერსიანი,suave
769,sanft::A,ალერსიანი,brando
770,sanft::A,გრძნობიერი,suave
771,sanft::A,გრძნობიერი,brando
772,hungrig::A,მშიერი,faminto
773,krank::A,სნეული,doente
774,krank::A,სნეული,enfermo
775,krank::A,ავადმყოფი,doente
776,krank::A,ავადმყოფი,enfermo
777,nackt::A,ტიტველი,nu
778,nackt::A,ტიტველი,despido
779,traurig::A,მწუხარე,triste
780,traurig::A,სევდიანი,triste
781,lebendig::A,ცოცხალი,vivo
782,gut::A,კარგი,bom
783,schlecht::A,უხეირო,mau
784,schlecht::A,უხეირო,ruim
785,richtig::A,ნამდვილი,justo
786,richtig::A,ნამდვილი,correcto
787,schlimm::A,ცუდი,mau
788,schlimm::A,ცუდი,grave
789,wahr::A,სწორი,verdadeiro
790,wahr::A,ჭეშმარიტი,verdadeiro
791,alt::A,ძველი,velho
792,alt::A,ძველი,antigo
793,neu::A,ახალი,novo
794,ehemalig::A,ყოფილი,antigo
795,alt[Lebewesen]::A,ბებერი,velho
796,jung::A,ნორჩი,jovem
797,jung::A,ახალგაზრდა,jovem
798,arm::A,ღარიბი,pobre
799,reich::A,მდიდარი,rico
800,bekannt::A,ცნობილი,conhecido
801,berühmt::A,გამოჩენილი,famoso
802,berühmt::A,გამოჩენილი,célebre
803,fremd::A,უცხო,alheio
804,fremd::A,უცხო,estranho
805,fremd::A,გარეშე,alheio
806,fremd::A,გარეშე,estranho
807,verschieden::A,სხვაგვარი,diverso
808,verschieden::A,სხვაგვარი,diferente
809,nah::A,ახლო,próximo
810,fern::A,შორი,remoto
811,fern::A,შორი,distante
812,fern::A,შორეული,remoto
813,fern::A,შორეული,distante
814,linker::A,მარცხენა,esquerdo
815,rechter::A,მარჯვენა,direito
816,anderer::A,სხვა,outro
817,erster::A,პირველი,primeiro
818,zweiter::A,მეორე,segundo
819,dritter::A,მესამე,terceiro
820,letzter::A,ბოლო,final
821,letzter::A,ბოლო,último
822,letzter::A,უკანასკნელი,final
823,letzter::A,უკანასკნელი,último
824,allein::ADV,მარტო,só
825,auf einmal::ADV,ერთდროულად,de vez
826,zusammen::ADV,ერთად,juntos
827,lange::ADV,დიდხანს,muito tempo
828,plötzlich::ADV,მოულოდნელად,de repente
829,sofort::ADV,ახლავე,imediatamente
830,später::ADV,მოგვიანებით,mais tarde
831,jetzt::ADV,ახლა,agora
832,heute::ADV,დღეს,hoje
833,morgen::ADV,ხვალ,amanhã
834,bald::ADV,მალე,logo
835,bald::ADV,მალე,breve
836,dann::ADV,მერე,então
837,dann::ADV,მერე,depois
838,gestern::ADV,გუშინ,ontem
839,einst::ADV,ოდესღაც,antigamente
840,damals::ADV,მაშინ,então
841,danach::ADV,მერმე,logo
842,danach::ADV,მერმე,depois
843,danach::ADV,შემდეგ,logo
844,danach::ADV,შემდეგ,depois
845,vorher::ADV,ადრე,antes
846,vorher::ADV,წინათ,antes
847,zuerst::ADV,ჯერ,primeiro
848,einmal::ADV,ერთხელ,uma vez
849,manchmal::ADV,ხან,às vezes
850,manchmal::ADV,ზოგჯერ,às vezes
851,oft::ADV,ხშირად,muitas vezes
852,immer::ADV,მუდამ,sempre
853,immer::ADV,ყოველთვის,sempre
854,niemals::ADV,არასდროს,nunca
855,hier::ADV,აქ,cá
856,hier::ADV,აქ,aqui
857,hierhin::ADV,აქეთ,para cá
858,von hier::ADV,აქედან,daqui
859,dort::ADV,იქ,lá
860,dort::ADV,იქ,ali
861,dorthin::ADV,იქით,lá
862,dorthin::ADV,იქით,para lá
863,geradeaus::ADV,პირდაპირ,em frente
864,vorwärts::ADV,წინ,avante
865,rückwärts::ADV,უკან,para trás
866,zurück::ADV,უკანვე,atrás
867,unten::ADV,დაბლა,debaixo
868,unten::ADV,დაბლა,em baixo
869,unten::ADV,ქვევით,debaixo
870,unten::ADV,ქვევით,em baixo
871,hinab::ADV,ძირს,para baixo
872,oben::ADV,ზემოთ,em cima
873,hinauf::ADV,ზევით,para cima
874,überall::ADV,ყველგან,em toda parte
875,nicht::ADV,არ,não
876,ein wenig::ADV,ცოტა,um pouco
877,ein wenig::ADV,ცოტა,um bocado
878,kaum::ADV,ძლივს,apenas
879,sehr::ADV,მეტად,muito
880,sehr::ADV,ძალიან,muito
881,so::ADV,ისე,tão
882,so::ADV,ისე,assim
883,noch::ADV,ჯერ,ainda
884,nur::ADV,მხოლოდ,só
885,nur::ADV,მხოლოდ,apenas
886,nur::ADV,მხოლოდ,somente
887,schon::ADV,უკვე,já
888,wieder::ADV,ისევ,outra vez
889,wieder::ADV,კიდევ,outra vez
890,vergebens::ADV,ამაოდ,em vão
891,vergebens::ADV,ტყუილად,em vão
892,vor::PRP,წინ,diante de
893,hinter::PRP,უკან,atrás de
894,hinter::PRP,მიღმა,atrás de
895,unter::PRP,ქვეშ,sob
896,unter::PRP,ქვეშ,debaixo de
897,unter::PRP,ქვევით,sob
898,unter::PRP,ქვევით,debaixo de
899,durch::PRP,გავლით,por
900,durch::PRP,გავლით,através de
901,neben::PRP,გვერდით,junto de
902,neben::PRP,გვერდით,ao lado de
903,zwischen::PRP,შუა,entre
904,zwischen::PRP,შორის,entre
905,wegen::PRP,გამო,por
906,wegen::PRP,გამო,por causa de
907,wegen::PRP,შედეგად,por
908,wegen::PRP,შედეგად,por causa de
909,dies::PRN,ეს,isto
910,das::PRN,ეგ,isso
911,das::PRN,ეგ,aquilo
912,alles::PRN,ყველაფერი,todo
913,ich::PRN,მე,eu
914,du::PRN,შენ,tu
915,er::PRN,ის,ele
916,er::PRN,იგი,ele
917,wir::PRN,ჩვენ,nós
918,ihr::PRN,თქვენ,vós
919,ihr::PRN,თქვენ,vocês
920,sie::PRN,ისინი,eles
921,was::FPRN,რა,quê
922,wer::FPRN,ვინ,quem
923,wo::FADV,სად,onde
924,wohin::FADV,საით,aonde
925,wohin::FADV,საით,para onde
926,wie::FADV,როგორ,como
927,warum::FADV,რაზე,porquê
928,warum::FADV,რაზე,por que
929,warum::FADV,რატომ,porquê
930,warum::FADV,რატომ,por que
931,wieviel::FNUM,რამდენი,quanto
932,eins::NUM,ერთი,um
933,zwei::NUM,ორი,dois
934,drei::NUM,სამი,três
935,vier::NUM,ოთხი,quatro
936,fünf::NUM,ხუთი,cinco
937,sechs::NUM,ექვსი,seis
938,sieben::NUM,შვიდი,sete
939,acht::NUM,რვა,oito
940,neun::NUM,ცხრა,nove
941,zehn::NUM,ათი,dez
942,elf::NUM,თერთმეტი,onze
943,zwölf::NUM,თორმეტი,doze
944,zwanzig::NUM,ოცი,vinte
945,dreißig::NUM,ოცდაათი,trinta
946,vierzig::NUM,ორმოცი,quarenta
947,fünfzig::NUM,ორმოცდაათი,cinquenta
948,sechzig::NUM,სამოცი,sessenta
949,siebzig::NUM,სამოცდაათი,setenta
950,achtzig::NUM,ოთხმოცი,oitenta
951,neunzig::NUM,ოთხმოცდაათი,noventa
952,hundert::NUM,ასი,cem
953,hundert::NUM,ასი,cento
954,tausend::NUM,ათასი,mil
955,und::CNJ,და,e
956,oder::CNJ,ან,ou
957,stehen::V,დგას,estar em pé
958,sitzen::V,ზის,estar sentado
959,liegen::V,აწევს,jazer
960,liegen::V,აწევს,estar deitado
961,hängen::V,კიდია,pender
962,hängen::V,კიდია,estar pendurado
963,werden::V,გახდება,tornar-se
964,passieren::V,მოხდება,acontecer
965,beginnen::V,იწყება,começar
966,enden::V,გათავდება,acabar
967,enden::V,გათავდება,terminar
968,wechseln::V,იცვლება,variar
969,wechseln::V,იცვლება,alternar
970,aufgehen[Sonne]::V,ამოდის,nascer
971,untergehen[Sonne]::V,ჩადის,pôr-se
972,scheinen[Sonne]::V,ანათებს,brilhar
973,donnern::V,ქუხს,trovejar
974,wehen::V,ქრის,soprar
975,wehen::V,დაუბერავს,soprar
976,strömen::V,იღვრება,correr
977,fließen::V,დის,fluir
978,fließen::V,მიედინება,fluir
979,sich drehen::V,ტრიალებს,girar
980,schwanken::V,ირხევა,oscilar
981,schwingen::V,ირხევა,vibrar
982,fallen::V,დავარდება,cair
983,brennen::V,იწვის,arder
984,rauchen::V,ბოლავს,fumegar
985,rauchen::V,აბოლებს,fumegar
986,regnen::V,წვიმს,chover
987,gefrieren::V,იყინება,gelar
988,gefrieren::V,იყინება,congelar
989,tauen::V,დნება,derreter
990,tauen::V,დნება,descongelar
991,schmelzen::V,დნება,fundir-se
992,trocknen::V,გაშრება,secar
993,sieden::V,დუღს,ferver
994,faulen::V,ლპება,estragar-se
995,verfaulen::V,ლპება,apodrecer
996,reißen::V,დაიხევა,romper-se
997,versinken::V,ეფლობა,afundar-se
998,versinken::V,ჩაიძირება,afundar-se
999,vergehen::V,გადის,passar
1000,erscheinen::V,გამოჩნდება,aparecer
1001,verschwinden::V,გააქრება,desaparecer
1002,verschwinden::V,დაიკარგება,desaparecer
1003,sinken::V,დაიწევს,descer
1004,abnehmen::V,შემცირდება,diminuir
1005,abnehmen::V,შემცირდება,decrescer
1006,zunehmen::V,გასუქდება,crescer
1007,zunehmen::V,გასუქდება,aumentar
1008,steigen::V,მოიმატებს,subir
1009,wachsen::V,იზრდება,crescer
1010,wachsen::V,მრავლდება,crescer
1011,glänzen::V,ბრწყინავს,brilhar
1012,funkeln::V,კაშკაშებს,cintilar
1013,lärmen::V,ხმაურობს,fazer barulho
1014,läuten::V,დარეკავს,chocalhar
1015,klingeln::V,დარეკავს,tocar
1016,klirren::V,დააწკარუნებს,tinir
1017,brausen::V,ბობოქრობს,bramar
1018,rauschen::V,შრიალებს,murmurar
1019,rauschen::V,შრიალებს,rumorejar
1020,klingen::V,ხმას გამოსცემს,soar
1021,bellen::V,უყეფს,ladrar
1022,heulen::V,ღმუის,uivar
1023,blasen::V,დაუბერავს,soprar
1024,pfeifen::V,უსტვენს,assobiar
1025,schreien::V,ყვირის,gritar
1026,stöhnen::V,კვნესის,gemer
1027,zittern::V,აძაგძაგებს,tremer
1028,leben::V,ცოცხლობს,viver
1029,geboren werden::V,იშვება,nascer
1030,geboren werden::V,იბადება,nascer
1031,atmen::V,სუნთქავს,respirar
1032,trinken::V,სვამს,beber
1033,trinken::V,დალევს,beber
1034,essen::V,შეჭამს,comer
1035,schlucken::V,ყლაპავს,engolir
1036,müde werden::V,დაიქანცება,cansar-se
1037,einschlafen::V,დაიძინებს,adormecer
1038,schlafen::V,სძინავს,dormir
1039,aufwachen::V,გაიღვიძებს,acordar
1040,aufstehen::V,ადგება,levantar-se
1041,sich erholen::V,დაისვენებს,descansar
1042,krank werden::V,ავად გახდება,adoecer
1043,krank werden::V,ავად გახდება,ficar doente
1044,krank sein::V,ავადმყოფობს,estar doente
1045,schmerzen::V,სტკივა,doer
1046,husten::V,ახველებს,tossir
1047,genesen::V,მორჩება,convalescer
1048,sterben::V,კვდება,morrer
1049,umkommen::V,დაიღუპება,perecer
1050,sich bewegen::V,იძვრის,mover-se
1051,sich bewegen::V,მოძრაობს,mover-se
1052,sich rühren::V,გაინძრევა,mexer-se
1053,sich erheben::V,ადგება,levantar-se
1054,sich setzen::V,დაჯდება,sentar-se
1055,hinfallen::V,დაეცემა,cair
1056,laufen::V,დადის,andar
1057,laufen::V,დადის,caminhar
1058,schreiten::V,აბიჯებს,andar
1059,schreiten::V,აბიჯებს,caminhar
1060,spazierengehen::V,დასეირნობს,passear
1061,eilen::V,მიიჩქარის,apressar-se
1062,sich beeilen::V,აჩქარდება,apressar-se
1063,sich beeilen::V,აჩქარდება,despachar-se
1064,sausen::V,მიქრის,correr
1065,rennen::V,დარბის,correr
1066,springen::V,ხტის,saltar
1067,klettern::V,ძვრება,trepar
1068,schaukeln::V,ქანაობს,baloiçar
1069,kriechen::V,დაბობღავს,rastejar
1070,kriechen::V,დაბობღავს,arrastar-se
1071,schwimmen::V,ცურავს,nadar
1072,tauchen::V,ჩაიძირება,mergulhar
1073,rudern::V,ნიჩაბს უსვამს,remar
1074,fahren::V,დადის,ir
1075,fahren::V,მგზავრობს,ir
1076,fliegen::V,იფრენს,voar
1077,fliegen::V,გაფრინდება,voar
1078,gehen::V,მიდის,ir
1079,gehen::V,მიდის,andar
1080,weggehen::V,წამოდის,partir
1081,weggehen::V,წამოდის,ir-se embora
1082,abfahren::V,მიემგზავრება,sair
1083,abfahren::V,მიემგზავრება,partir
1084,anhalten::V,ჩერდება,parar
1085,hineingehen::V,შედის,entrar
1086,eintreten::V,შედის,entrar
1087,kommen::V,მოდის,vir
1088,ankommen::V,ჩადის,chegar
1089,zurückkommen::V,დაბრუნდება,voltar
1090,zurückkommen::V,დაბრუნდება,regressar
1091,bleiben::V,დარჩება,ficar
1092,bleiben::V,დარჩება,permanecer
1093,warten::V,ელოდება,esperar
1094,erwarten::V,ელის,esperar
1095,erwarten::V,ელის,aguardar
1096,erwarten::V,დაიცდის,esperar
1097,erwarten::V,დაიცდის,aguardar
1098,suchen::V,ეძებს,buscar
1099,suchen::V,ეძებს,procurar
1100,suchen::V,მოძებნის,buscar
1101,suchen::V,მოძებნის,procurar
1102,finden::V,მიაგნებს,achar
1103,finden::V,მიაგნებს,encontrar
1104,finden::V,გამოძებნის,achar
1105,finden::V,გამოძებნის,encontrar
1106,versuchen::V,ცდის,tentar
1107,versuchen::V,ცდილობს,tentar
1108,vorbereiten::V,მოამზადებს,preparar
1109,lieben::V,უყვარს,amar
1110,lieben::V,უყვარს,querer
1111,mögen::V,ეტრფის,gostar de
1112,lachen::V,იცინის,rir
1113,lachen::V,იცინის,rir-se
1114,rühren::V,გულს აუჩუყებს,comover
1115,weinen::V,ტირის,chorar
1116,schimpfen::V,შეიგინება,ralhar
1117,sich ärgern::V,გაბრაზობს,zangar-se
1118,sich fürchten::V,შიშობს,ter medo de
1119,sich fürchten::V,შიშობს,ter receio de
1120,fürchten::V,ფრთხილობს,temer
1121,fürchten::V,ფრთხილობს,recear
1122,fliehen::V,გაიქცევა,fugir
1123,flüchten::V,გაიქცევა,refugiar-se
1124,sehen::V,ხედავს,ver
1125,anschauen::V,ნახავს,olhar
1126,ansehen::V,უყურებს,mirar
1127,hören::V,ისმენს,ouvir
1128,zuhören::V,მოისმენს,escutar
1129,probieren::V,გასინჯავს,provar
1130,probieren::V,გასინჯავს,saborear
1131,riechen::V,ყნოსავს,cheirar
1132,fühlen::V,გრძნობს,sentir
1133,scheinen::V,ეჩვენება,parecer
1134,zu sehen sein::V,მოჩანს,estar à vista
1135,vernehmen::V,გაიგებს,ouvir
1136,frieren::V,იყინება,ter frio
1137,tun::V,აკეთებს,fazer
1138,können::V,შეიძლება,saber
1139,wollen::V,უნდა,querer
1140,anfangen::V,დაიწყებს,iniciar
1141,beenden::V,ამთავრებს,acabar
1142,beenden::V,ამთავრებს,terminar
1143,aufhören::V,შეწყვეტს,cessar
1144,aufhören::V,შეწყვეტს,desistir
1145,gelingen::V,მოახერხებს,sair bem
1146,gelingen::V,მოახერხებს,dar bom resultado
1147,geraten::V,გამოდის,sair
1148,geraten::V,გამოდის,dar resultado
1149,öffnen::V,გახსნის,abrir
1150,schließen::V,ხურავს,fechar
1151,schließen::V,დაკეტავს,fechar
1152,stellen::V,დადგამს,pôr
1153,stellen::V,დადგამს,colocar
1154,setzen::V,დასვამს,pôr
1155,setzen::V,დასვამს,meter
1156,legen::V,დადებს,pôr
1157,legen::V,დადებს,meter
1158,berühren::V,შეახებს,tocar
1159,berühren::V,მიაკარებს,tocar
1160,verbinden::V,შეაერთებს,unir
1161,verbinden::V,შეაერთებს,ligar
1162,bedecken::V,გადააფარებს,cobrir
1163,aufhängen::V,დაკიდებს,pendurar
1164,anzünden::V,დაანთებს,acender
1165,anzünden::V,მოუკიდებს,acender
1166,aufheben::V,აიღებს,apanhar
1167,aufheben::V,აიღებს,levantar
1168,aufheben::V,აიყვანს,apanhar
1169,aufheben::V,აიყვანს,levantar
1170,zurücklassen::V,დატოვებს,deixar
1171,verlieren::V,დაკარგავს,perder
1172,fallen lassen::V,გაუვარდება,deixar cair
1173,machen::V,გააკეთებს,fazer
1174,machen::V,გამოიწვევს,fazer
1175,herstellen::V,დაამზადებს,produzir
1176,bauen::V,ააშენებს,edificar
1177,bauen::V,ააშენებს,construir
1178,reparieren::V,შეაკეთებს,reparar
1179,reparieren::V,შეაკეთებს,consertar
1180,reparieren::V,გაარემონტებს,reparar
1181,reparieren::V,გაარემონტებს,consertar
1182,verbessern::V,გამოაკეთებს,melhorar
1183,verbessern::V,გააუმჯობესებს,melhorar
1184,ändern::V,შეცვლის,mudar
1185,ändern::V,შეცვლის,alterar
1186,graben::V,თხრის,cavar
1187,beugen::V,ხრის,curvar
1188,biegen::V,გაღუნავს,vergar
1189,drehen::V,ატრიალებს,girar
1190,wenden::V,მოაბრუნებს,virar
1191,wenden::V,მოაბრუნებს,voltar
1192,umdrehen::V,შეატრიალებს,virar
1193,umdrehen::V,შეატრიალებს,revolver
1194,heben::V,ასწევს,levantar
1195,hochheben::V,აიყვანს,erguer
1196,hochheben::V,აიყვანს,levantar
1197,ergreifen::V,სტაცებს,apanhar
1198,halten::V,უჭირავს,segurar
1199,drücken::V,დააწვება,apertar
1200,schieben::V,მისწევს,empurrar
1201,kratzen::V,მოფხანს,raspar
1202,lecken::V,ლოკავს,lamber
1203,beißen::V,უკბენს,morder
1204,abreißen::V,გლეჯს,arrancar
1205,abreißen::V,მოწყვეტს,arrancar
1206,abschneiden::V,გაჭრის,talhar
1207,binden::V,შეკრავს,ligar
1208,binden::V,გადააბამს,ligar
1209,stecken::V,ჩაასობს,meter
1210,stecken::V,ჩაასობს,enfiar
1211,brechen::V,მოიტეხს,romper
1212,brechen::V,მოიტეხს,quebrar
1213,klopfen::V,აკაკუნებს,bater
1214,hauen::V,ლეწავს,bater
1215,kleben::V,წებავს,colar
1216,kleben::V,დააწებებს,colar
1217,reiben::V,დაზელს,esfregar
1218,streichen::V,უსვამს,barrar
1219,schleifen::V,ლესავს,afiar
1220,schneiden::V,გაჭრის,cortar
1221,rütteln::V,არხევს,sacudir
1222,schütteln::V,არყევს,abanar
1223,schütteln::V,არყევს,sacudir
1224,schütteln::V,ანძრევს,abanar
1225,schütteln::V,ანძრევს,sacudir
1226,schwenken::V,აქნევს,agitar
1227,schütten::V,ღვრის,deitar
1228,schütten::V,დააქცევს,deitar
1229,füllen::V,გაავსებს,encher
1230,einwickeln::V,შეახვევს,envolver
1231,einwickeln::V,შეახვევს,embrulhar
1232,tragen::V,მიიტანს,levar
1233,tragen::V,მიიტანს,trazer
1234,schleppen::V,მიათრევს,arrastar
1235,ziehen::V,წევს,puxar
1236,ziehen::V,ათრევს,puxar
1237,aufbewahren::V,შეინახავს,guardar
1238,aufbewahren::V,შეინახავს,conservar
1239,werfen::V,ისვრის,lançar
1240,fangen::V,დაიჭერს,apanhar
1241,packen::V,სტაცებს,agarrar
1242,verstecken::V,მალავს,esconder
1243,teilen::V,დაყოფს,partir
1244,teilen::V,დაყოფს,dividir
1245,schicken::V,გაგზავნის,enviar
1246,bringen::V,მოიტანს,trazer
1247,hinzufügen::V,დაამატებს,acrescentar
1248,bekommen::V,ამოიღებს,obter
1249,erhalten::V,იღებს,receber
1250,nehmen::V,აიღებს,tomar
1251,wählen::V,გადაარჩევს,eleger
1252,wählen::V,გადაარჩევს,escolher
1253,auswählen::V,ამოარჩევს,escolher
1254,auswählen::V,ამოარჩევს,seleccionar
1255,bewahren::V,ინარჩუნებს,guardar
1256,bewahren::V,ინარჩუნებს,conservar
1257,behindern::V,აბრკოლებს,impedir
1258,behindern::V,გააძნელებს,impedir
1259,verderben::V,გააფუჭებს,estragar
1260,verderben::V,გააფუჭებს,corromper
1261,beschädigen::V,დააზიანებს,danificar
1262,zerbrechen::V,დაამტვრევს,romper
1263,zerbrechen::V,დაამტვრევს,quebrar
1264,zerreißen::V,გახევს,rasgar
1265,zerstören::V,მოსპობს,destruir
1266,zerstören::V,დაანგრევს,destruir
1267,verbrennen::V,დაწვავს,queimar
1268,geben::V,აძლევს,dar
1269,reichen::V,მიაწოდებს,passar
1270,schenken::V,აჩუქებს,oferecer
1271,versprechen::V,აღუთქვამს,prometer
1272,wünschen::V,უსურვებს,desejar
1273,loben::V,აქებს,louvar
1274,loben::V,ამკობს,louvar
1275,küssen::V,აკოცებს,beijar
1276,wiegen::V,არხევს,embalar
1277,zudecken::V,გადახურავს,tapar
1278,zudecken::V,გადახურავს,cobrir
1279,wecken::V,გააღვიძებს,acordar
1280,wecken::V,გააღვიძებს,despertar
1281,zeigen::V,დაანახვებს,mostrar
1282,führen::V,მიჰყავს,guiar
1283,führen::V,მიჰყავს,conduzir
1284,lehren::V,ასწავლის,ensinar
1285,unterrichten::V,ასწავლის,instruir
1286,aufziehen::V,აღზრდის,criar
1287,leiten::V,აწარმოებს,dirigir
1288,leiten::V,აწარმოებს,conduzir
1289,leiten::V,ხელმძღვანელობს,dirigir
1290,leiten::V,ხელმძღვანელობს,conduzir
1291,antreiben::V,დააჩქარებს,impelir
1292,lassen::V,ა--ინებს,fazer
1293,einladen::V,მოიპატიჟებს,convidar
1294,vereinigen::V,შეაერთებს,unir
1295,vereinigen::V,შეაერთებს,reunir
1296,besuchen::V,სანახავად მიდის,ir ver
1297,besuchen::V,სანახავად მიდის,visitar
1298,treffen::V,შეხვდება,encontrar
1299,sich versammeln::V,შეიკრიბება,reunir-se
1300,spielen::V,ეთამაშება,jogar
1301,spielen::V,ეთამაშება,brincar
1302,singen::V,მღერის,cantar
1303,tanzen::V,ცეკვავს,bailar
1304,sich trennen::V,მოშორდება,apartar-se
1305,verlassen::V,მიატოვებს,deixar
1306,verlassen::V,მიატოვებს,abandonar
1307,retten::V,იხსნის,salvar
1308,retten::V,გადაარჩენს,salvar
1309,bewachen::V,დარაჯობს,vigiar
1310,bewachen::V,დარაჯობს,guardar
1311,bewachen::V,უთვალთვალებს,vigiar
1312,bewachen::V,უთვალთვალებს,guardar
1313,schützen::V,დაიფარავს,proteger
1314,verteidigen::V,დაიცავს,defender
1315,sich schlagen::V,იჩხუბებს,brigar
1316,sich schlagen::V,იჩხუბებს,bater-se
1317,schießen::V,ისვრის,disparar
1318,siegen::V,გაიმარჯვებს,vencer
1319,ärgern::V,აჯავრებს,irritar
1320,ärgern::V,აჯავრებს,aborrecer
1321,schlagen::V,ცემს,bater
1322,treten::V,პანღურს ამოჰკრავს,pisar
1323,stechen::V,სჩხვლეტს,picar
1324,stoßen::V,დაეჯახება,empurrar
1325,stehlen::V,ქურდობს,furtar
1326,stehlen::V,მოიპარავს,furtar
1327,stören::V,შეაწუხებს,perturbar
1328,belästigen::V,მობეზრდება,incomodar
1329,belästigen::V,მობეზრდება,importunar
1330,verbergen::V,დამალავს,ocultar
1331,verbergen::V,დამალავს,esconder
1332,täuschen::V,შეცდებს,iludir
1333,täuschen::V,შეცდებს,enganar
1334,betrügen::V,მოატყუებს,burlar
1335,betrügen::V,მოატყუებს,enganar
1336,töten::V,მოკლავს,matar
1337,wohnen::V,ცხოვრობს,morar
1338,wohnen::V,ბინადრობს,morar
1339,arbeiten::V,მუშაობს,trabalhar
1340,sammeln::V,შეკრებს,recolher
1341,sammeln::V,შეკრებს,coleccionar
1342,pflücken::V,კრეფს,colher
1343,jagen::V,ნადირობს,caçar
1344,fischen::V,თევზაობს,pescar
1345,fassen::V,დააჭერს,apanhar
1346,hüten::V,მწყემსავს,guardar
1347,treiben::V,მიერეკება,conduzir
1348,anbinden::V,მიაბამს,atar
1349,füttern::V,აჭმევს,dar de comer a
1350,melken::V,წველის,ordenhar
1351,hacken::V,კეპავს,rachar
1352,gießen::V,რწყავს,regar
1353,reifen::V,მწიფდება,amadurecer
1354,zubereiten::V,მოამზადებს,preparar
1355,kochen::V,მოხარშავს,cozer
1356,backen::V,გამოაცხობს,cozer
1357,braten::V,შეწვავს,assar
1358,braten::V,შეწვავს,fritar
1359,umrühren::V,შეურევს,remexer
1360,umrühren::V,გათქვეფს,remexer
1361,stricken::V,ქსოვს,tricotar
1362,stricken::V,ქსოვს,fazer malha
1363,nähen::V,გაკერავს,coser
1364,nähen::V,გაკერავს,costurar
1365,färben::V,შეღებავს,tingir
1366,färben::V,შეღებავს,colorir
1367,reinigen::V,გაწმენდს,limpar
1368,reinigen::V,გაწმენდს,purificar
1369,reinigen::V,გასუფთავებს,limpar
1370,reinigen::V,გასუფთავებს,purificar
1371,waschen::V,გარეცხავს,lavar
1372,abwischen::V,წაშლის,limpar
1373,abwischen::V,წაშლის,esfregar
1374,spülen::V,გაავლებს,lavar
1375,spülen::V,გაავლებს,enxaguar
1376,fegen::V,დაბლანდავს,varrer
1377,kehren::V,დაგვის,varrer
1378,baden::V,ბანაობს,banhar
1379,baden::V,ბანაობს,tomar banho
1380,sich waschen::V,იბანება,lavar-se
1381,ausziehen::V,გაიხდის,despir
1382,anziehen::V,ჩაიცვამს,vestir
1383,sich anziehen::V,ჩაიცვამს,vestir-se
1384,kämmen::V,დავარცხნის,pentear
1385,schmücken::V,მორთავს,adornar
1386,sagen::V,იტყვის,dizer
1387,sprechen::V,ლაპარაკობს,falar
1388,reden::V,საუბრობს,falar
1389,sich unterhalten::V,ბაასობს,conversar
1390,sich unterhalten::V,მუსაიფობს,conversar
1391,fragen::V,ჰკითხავს,perguntar
1392,bitten::V,სთხოვს,pedir
1393,erzählen::V,მოუთხრობს,contar
1394,mitteilen::V,აუწყებს,comunicar
1395,mitteilen::V,აუწყებს,participar
1396,mitteilen::V,აცნობებს,comunicar
1397,mitteilen::V,აცნობებს,participar
1398,nennen::V,უწოდებს,nomear
1399,nennen::V,უწოდებს,apelidar
1400,rufen::V,დაუძახებს,chamar
1401,prahlen::V,ტრაბახობს,gabar-se
1402,prahlen::V,ტრაბახობს,vangloriar-se
1403,übersetzen::V,გადათარგმნის,traduzir
1404,denken::V,ფიქრობს,pensar
1405,denken::V,აზროვნებს,pensar
1406,glauben::V,სჯერა,crer
1407,bemerken::V,შენიშვნავს,notar
1408,bemerken::V,შენიშვნავს,observar
1409,erkennen::V,გამოიცნობს,reconhecer
1410,begreifen::V,გაიგებს,apreender
1411,begreifen::V,გაიგებს,compreender
1412,verstehen::V,გაიგონებს,entender
1413,verstehen::V,გაიგონებს,compreender
1414,lernen::V,ისწავლის,aprender
1415,wissen::V,ეცოდინება,saber
1416,sich erinnern an::V,მოიგონებს,lembrar-se de
1417,sich erinnern an::V,მოიგონებს,recordar-se de
1418,sich erinnern an::V,გაიხსენებს,lembrar-se de
1419,sich erinnern an::V,გაიხსენებს,recordar-se de
1420,vergessen::V,ივიწყებს,esquecer
1421,messen::V,ზომავს,medir
1422,zählen::V,ითვლის,contar
1423,rechnen::V,გაიანგარიშებს,calcular
1424,lesen::V,კითხულობს,ler
1425,malen::V,ხატავს,pintar
1426,zeichnen::V,ხაზავს,desenhar
1427,schreiben::V,დაწერს,escrever
1428,besitzen::V,ექნება,possuir
1429,kaufen::V,ყიდულობს,comprar
1430,verkaufen::V,გაყიდის,vender
1431,bezahlen::V,გადაიხდის,pagar
