,Concept_ID,fi,is
492,Knoten::N,solmu,hnútur
493,Farbe::N,maali,málning
494,Kleidung::N,vaatteet,búningur
495,Kleidung::N,vaatteet,klæðnaður
496,Hemd::N,paita,skyrta
497,Kragen::N,kaulus,kragi
498,Kragen::N,kaulus,flibbi
499,Ärmel::N,hiha,ermi
500,Hose::N,housut,buxur
501,Gürtel::N,vyö,belti
502,Mütze::N,lakki,húfa
503,Schuh::N,kenkä,skór
504,Stiefel::N,saapas,stígvél
505,Ring::N,sormus,hringur
506,Band::N,nauha,band
507,Kamm::N,kampa,greiða
508,Spiegel::N,peili,spegill
509,Riemen::N,hihna,ól
510,Riemen::N,hihna,reim
511,Schnur::N,naru,snúra
512,Schnur::N,nuora,snúra
513,Leine::N,talutushihna,band
514,Decke::N,peite,teppi
515,Kissen::N,tyyny,koddi
516,Kissen::N,pielus,koddi
517,Tuch::N,huivi,klútur
518,Handtuch::N,pyyheliina,þurrka
519,Handtuch::N,pyyheliina,handklæði
520,Kraft::N,väki,afl
521,Kraft::N,väki,kraftur
522,Kraft::N,voima,afl
523,Kraft::N,voima,kraftur
524,Stärke::N,vahvuus,styrkur
525,Gesundheit::N,terveys,heilsa
526,Gesundheit::N,terveys,heilbrigði
527,Krankheit::N,tauti,sjúkdómur
528,Krankheit::N,sairaus,sjúkdómur
529,Schmerz::N,kipu,sársauki
530,Schmerz::N,särky,sársauki
531,Wunde::N,haava,sár
532,Fieber::N,kuume,hitasótt
533,Arznei::N,lääke,lyf
534,Brücke::N,silta,brú
535,Brunnen::N,kaivo,brunnur
536,Weide::N,laidun,hagi
537,Pfad::N,polku,stígur
538,Weg::N,tie,vegur
539,Straße::N,katu,gata
540,Straße::N,katu,stræti
541,Dorf::N,kylä,þorp
542,Stadt::N,kaupunki,borg
543,Brief::N,kirje,bréf
544,Buch::N,kirja,bók
545,Buchstabe::N,kirjain,bókstafur
546,Zeitung::N,lehti,dagblað
547,Zeitung::N,sanomalehti,dagblað
548,Leben::N,elo,líf
549,Leben::N,elämä,líf
550,Tod::N,kuolema,dauði
551,Grab::N,hauta,gröf
552,Kirche::N,kirkko,kirkja
553,Sünde::N,synti,synd
554,Gott::N,jumala,guð
555,Arbeiter::N,työläinen,verkamaður
556,Chef::N,päällikkö,yfirmaður
557,Meister::N,mestari,meistari
558,Arzt::N,lääkäri,læknir
559,Lehrer::N,opettaja,kennari
560,Geld::N,raha,peningar
561,Geschäft::N,liike,viðskipti
562,Laden::N,puoti,búð
563,Laden::N,puoti,verslun
564,Laden::N,kauppa,búð
565,Laden::N,kauppa,verslun
566,Preis::N,hinta,verð
567,Ware::N,tavara,vara
568,Nutzen::N,hyöty,gagn
569,Reichtum::N,rikkaus,auður
570,Welt::N,maailma,veröld
571,Land::N,maa,land
572,Staat::N,valtio,ríki
573,König::N,kuningas,konungur
574,Macht::N,mahti,vald
575,Grenze::N,raja,landamæri
576,Krieg::N,sota,stríð
577,Feind::N,vihollinen,fjandmaður
578,Gewalt::N,väkivalta,ofbeldi
579,Kampf::N,taistelu,bardagi
580,Bogen[Waffe]::N,jousi,bogi
581,Pfeil::N,nuoli,ör
582,Gewehr::N,kivääri,byssa
583,Fehler::N,vika,villa
584,Fehler::N,virhe,villa
585,Lüge::N,valhe,lygi
586,Schaden::N,vaurio,skemmd
587,Schaden::N,vahinko,skemmd
588,Unglück::N,vahinko,óhamingja
589,Unglück::N,onnettomuus,óhamingja
590,Schuld::N,syy,sök
591,Alter::N,ikä,aldur
592,Schluss::N,loppu,lok
593,Schluss::N,loppu,endir
594,Zeit::N,aika,tími
595,Tag::N,päivä,dagur
596,Morgen::N,aamu,morgunn
597,Morgen::N,huomen,morgunn
598,Mittag::N,keskipäivä,hádegi
599,Abend::N,ilta,kvöld
600,Nacht::N,yö,nótt
601,Woche::N,viikko,vika
602,Monat::N,kuukausi,mánuður
603,Jahr::N,vuosi,ár
604,Frühling::N,kevät,vor
605,Sommer::N,kesä,sumar
606,Herbst::N,syksy,haust
607,Winter::N,talvi,vetur
608,Januar::N,tammikuu,janúar
609,Februar::N,helmikuu,február
610,März::N,maaliskuu,mars
611,April::N,huhtikuu,apríl
612,Mai::N,toukokuu,maí
613,Juni::N,kesäkuu,júní
614,Juli::N,heinäkuu,júlí
615,August::N,elokuu,ágúst
616,September::N,syyskuu,september
617,Oktober::N,lokakuu,október
618,November::N,marraskuu,nóvember
619,Dezember::N,joulukuu,desember
620,Montag::N,maanantai,mánudagur
621,Dienstag::N,tiistai,þriðjudagur
622,Mittwoch::N,keskiviikko,miðvikudagur
623,Donnerstag::N,torstai,fimmtudagur
624,Freitag::N,perjantai,föstudagur
625,Samstag::N,lauantai,laugardagur
626,Sonntag::N,sunnuntai,sunnudagur
627,groß::A,iso,stór
628,groß::A,suuri,stór
629,klein::A,pieni,lítill
630,lang::A,pitkä,langur
631,kurz::A,lyhyt,stuttur
632,breit::A,leveä,breiður
633,schmal::A,kapea,mjór
634,dicht::A,taaja,þéttur
635,dick[Gegenstand]::A,paksu,þykkur
636,dünn::A,ohut,þunnur
637,fein::A,hieno,fíngerður
638,fest::A,luja,fastur
639,flach::A,litteä,flatur
640,flach::A,tasainen,flatur
641,glatt::A,sileä,háll
642,glatt::A,sileä,sléttur
643,glatt::A,siloinen,háll
644,glatt::A,siloinen,sléttur
645,hart::A,kova,harður
646,weich::A,pehmeä,mjúkur
647,rund::A,pyöreä,kringlóttur
648,spitz::A,terävä,oddhvass
649,scharf::A,terävä,beittur
650,stumpf::A,tylsä,bitlaus
651,schwer::A,raskas,þungur
652,schwer::A,painava,þungur
653,schön::A,kaunis,fagur
654,schön::A,kaunis,fallegur
655,heiß::A,kuuma,heitur
656,warm::A,lämmin,hlýr
657,warm::A,lämmin,heitur
658,kalt::A,kylmä,kaldur
659,kalt::A,viluinen,kaldur
660,kühl::A,viileä,svalur
661,frisch::A,tuore,frískur
662,feucht::A,kostea,rakur
663,feucht::A,kostea,þvalur
664,nass::A,märkä,votur
665,nass::A,märkä,blautur
666,trocken::A,kuiva,þurr
667,voll::A,täysi,fullur
668,leer::A,tyhjä,tómur
669,offen::A,avonainen,opinn
670,geschlossen::A,suljettu,lokaður
671,sauber::A,puhdas,þrifinn
672,schmutzig::A,likainen,óhreinn
673,schmutzig::A,likainen,sóðalegur
674,roh::A,raaka,hrár
675,reif::A,kypsä,þroskaður
676,lecker::A,herkullinen,ljúffengur
677,süß::A,makea,sætur
678,bitter::A,karvas,beiskur
679,bitter::A,kitkerä,beiskur
680,sauer::A,hapan,súr
681,hell::A,kirkas,bjartur
682,hell::A,valoisa,bjartur
683,dunkel::A,pimeä,dimmur
684,schwarz::A,musta,svartur
685,weiß::A,valkea,hvítur
686,rot::A,punainen,rauður
687,gelb::A,keltainen,gulur
688,blau::A,sininen,blár
689,grün::A,vihreä,grænn
690,grau::A,harmaa,grár
691,bunt::A,kirjava,marglitur
692,billig::A,halpa,ódýr
693,billig::A,huokea,ódýr
694,teuer::A,kallis,dýr
695,wertvoll::A,arvokas,verðmætur
696,blind::A,sokea,blindur
697,taub::A,kuuro,heyrnarlaus
698,kräftig::A,väkevä,öflugur
699,kräftig::A,voimakas,öflugur
700,stark::A,vahva,sterkur
701,schwach::A,heikko,veill
702,fett::A,lihava,feitur
703,schlank::A,hoikka,grannur
704,schlank::A,hoikka,spengilegur
705,schlank::A,solakka,grannur
706,schlank::A,solakka,spengilegur
707,hübsch::A,soma,snotur
708,hübsch::A,soma,laglegur
709,hübsch::A,sievä,snotur
710,hübsch::A,sievä,laglegur
711,böse::A,paha,illur
712,böse::A,paha,vondur
713,böse::A,häijy,illur
714,böse::A,häijy,vondur
715,dumm::A,tyhmä,heimskur
716,dumm::A,typerä,heimskur
717,faul::A,laiska,latur
718,fleißig::A,ahkera,iðinn
719,geizig::A,saita,nískur
720,klug::A,älykäs,hygginn
721,geschickt::A,taitava,fimur
722,geschickt::A,taitava,laginn
723,lieb::A,rakas,kær
724,lieb::A,rakas,ljúfur
725,lustig::A,hauska,kátur
726,lustig::A,iloinen,kátur
727,sanft::A,lauha,blíður
728,sanft::A,lempeä,blíður
729,hungrig::A,nälkäinen,soltinn
730,hungrig::A,nälkäinen,hungraður
731,krank::A,sairas,sjúkur
732,nackt::A,alaston,nakinn
733,traurig::A,surullinen,dapur
734,traurig::A,surullinen,hryggur
735,traurig::A,murheellinen,dapur
736,traurig::A,murheellinen,hryggur
737,lebendig::A,elävä,lifandi
738,gut::A,hyvä,góður
739,schlecht::A,paha,slæmur
740,schlecht::A,paha,lélegur
741,schlecht::A,huono,slæmur
742,schlecht::A,huono,lélegur
743,richtig::A,oikea,réttur
744,schlimm::A,paha,slæmur
745,wahr::A,tosi,sannur
746,alt::A,vanha,gamall
747,neu::A,uusi,nýr
748,ehemalig::A,entinen,fyrrverandi
749,ehemalig::A,muinainen,fyrrverandi
750,alt[Lebewesen]::A,vanha,gamall
751,jung::A,nuori,ungur
752,arm::A,köyhä,vesall
753,arm::A,köyhä,fátækur
754,reich::A,rikas,ríkur
755,reich::A,rikas,auðugur
756,bekannt::A,tuttu,kunnugur
757,bekannt::A,tunnettu,kunnugur
758,berühmt::A,kuuluisa,frægur
759,fremd::A,vieras,framandi
760,fremd::A,vieras,ókunnugur
761,verschieden::A,eri,ýmis
762,verschieden::A,erilainen,ýmis
763,nah::A,läheinen,nálægur
764,fern::A,etäinen,fjarri
765,fern::A,etäinen,fjarlægur
766,linker::A,vasen,vinstri
767,rechter::A,oikea,hægri
768,anderer::A,muu,annar
769,anderer::A,toinen,annar
770,erster::A,ensimmäinen,fyrsti
771,zweiter::A,toinen,annar
772,dritter::A,kolmas,þriðji
773,letzter::A,viimeinen,síðasti
774,allein::ADV,yksin,einn
775,allein::ADV,yksin,aleinn
776,auf einmal::ADV,yhdellä kertaa,allt í einu
777,zusammen::ADV,yhdessä,saman
778,lange::ADV,kauan,lengi
779,lange::ADV,pitkään,lengi
780,plötzlich::ADV,äkkiä,skyndilega
781,sofort::ADV,heti,strax
782,sofort::ADV,heti,þegar í stað
783,später::ADV,myöhemmin,seinna
784,jetzt::ADV,nyt,nú
785,jetzt::ADV,nyt,núna
786,heute::ADV,tänään,í dag
787,morgen::ADV,huomenna,á morgun
788,bald::ADV,pian,brátt
789,bald::ADV,pian,bráðum
790,dann::ADV,sitten,svo
791,dann::ADV,sitten,síðan
792,gestern::ADV,eilen,í gær
793,einst::ADV,aikanaan,forðum
794,damals::ADV,silloin,þá
795,damals::ADV,silloin,á þeim tímum
796,damals::ADV,siihen aikaan,þá
797,damals::ADV,siihen aikaan,á þeim tímum
798,danach::ADV,sen jälkeen,á eftir því
799,vorher::ADV,ennen,áður
800,zuerst::ADV,ensin,fyrst
801,zuerst::ADV,ensiksi,fyrst
802,einmal::ADV,kerran,einu sinni
803,manchmal::ADV,joskus,stundum
804,oft::ADV,usein,oft
805,immer::ADV,aina,alltaf
806,immer::ADV,aina,sífellt
807,niemals::ADV,ei koskaan,aldrei
808,hier::ADV,tässä,hér
809,hier::ADV,täällä,hér
810,hierhin::ADV,tähän,hingað
811,von hier::ADV,tästä,héðan
812,von hier::ADV,täältä,héðan
813,dort::ADV,siinä,þar
814,dort::ADV,siinä,þarna
815,dort::ADV,siellä,þar
816,dort::ADV,siellä,þarna
817,dorthin::ADV,sinne,þangað
818,dorthin::ADV,tuonne,þangað
819,geradeaus::ADV,suoraan,beint áfram
820,vorwärts::ADV,eteenpäin,áfram
821,rückwärts::ADV,taaksepäin,aftur á bak
822,zurück::ADV,takaisin,aftur
823,zurück::ADV,takaisin,til baka
824,unten::ADV,alhaalla,niðri
825,unten::ADV,alhaalla,fyrir neðan
826,hinab::ADV,alas,niður
827,hinab::ADV,alas,niður eftir
828,oben::ADV,ylhäällä,uppi
829,hinauf::ADV,ylös,upp
830,hinauf::ADV,ylös,upp eftir
831,überall::ADV,kaikkialla,alls staðar
832,nicht::ADV,ei,ekki
833,ein wenig::ADV,vähän,dálítið
834,kaum::ADV,tuskin,varla
835,kaum::ADV,tuskin,tæplega
836,sehr::ADV,kovin,mjög
837,sehr::ADV,oikein,mjög
838,so::ADV,näin,svo
839,so::ADV,näin,þannig
840,noch::ADV,vielä,enn
841,noch::ADV,vielä,ennþá
842,nur::ADV,vain,bara
843,nur::ADV,vain,aðeins
844,nur::ADV,ainoastaan,bara
845,nur::ADV,ainoastaan,aðeins
846,schon::ADV,jo,nú þegar
847,wieder::ADV,taas,aftur
848,wieder::ADV,taas,að nýju
849,wieder::ADV,jälleen,aftur
850,wieder::ADV,jälleen,að nýju
851,vergebens::ADV,turhaan,árangurslaust
852,vor::PRP,edessä,fyrir
853,hinter::PRP,takana,bak við
854,hinter::PRP,takana,aftur fyrir
855,unter::PRP,alla,undir
856,durch::PRP,läpi,gegnum
857,durch::PRP,kautta,gegnum
858,neben::PRP,vieressä,hjá
859,neben::PRP,vieressä,við hliðina á
860,zwischen::PRP,välillä,milli
861,zwischen::PRP,välillä,á milli
862,wegen::PRP,takia,vegna
863,wegen::PRP,vuoksi,vegna
864,dies::PRN,tämä,þetta
865,das::PRN,se,það
866,alles::PRN,kaikki,allt
867,ich::PRN,minä,ég
868,du::PRN,sinä,þú
869,er::PRN,hän,hann
870,wir::PRN,me,við
871,ihr::PRN,te,þið
872,sie::PRN,he,þær
873,sie::PRN,he,þeir
874,was::FPRN,mikä,hvað
875,wer::FPRN,ken,hver
876,wer::FPRN,kuka,hver
877,wo::FADV,missä,hvar
878,wohin::FADV,mihin,hvert
879,wie::FADV,miten,hvernig
880,wie::FADV,kuinka,hvernig
881,warum::FADV,miksi,hvers vegna
882,wieviel::FNUM,paljonko,hve mikill
883,wieviel::FNUM,kuinka paljon,hve mikill
884,eins::NUM,yksi,einn
885,zwei::NUM,kaksi,tveir
886,drei::NUM,kolme,þrír
887,vier::NUM,neljä,fjórir
888,fünf::NUM,viisi,fimm
889,sechs::NUM,kuusi,sex
890,sieben::NUM,seitsemän,sjö
891,acht::NUM,kahdeksan,átta
892,neun::NUM,yhdeksän,níu
893,zehn::NUM,kymmenen,tíu
894,elf::NUM,yksitoista,ellefu
895,zwölf::NUM,kaksitoista,tólf
896,zwanzig::NUM,kaksikymmentä,tuttugu
897,dreißig::NUM,kolmekymmentä,þrjátíu
898,vierzig::NUM,neljäkymmentä,fjörutíu
899,fünfzig::NUM,viisikymmentä,fimmtíu
900,sechzig::NUM,kuusikymmentä,sextíu
901,siebzig::NUM,seitsemänkymmentä,sjötíu
902,achtzig::NUM,kahdeksankymmentä,áttatíu
903,neunzig::NUM,yhdeksänkymmentä,níutíu
904,hundert::NUM,sata,hundrað
905,tausend::NUM,tuhat,þúsund
906,und::CNJ,ja,og
907,oder::CNJ,tai,eða
908,stehen::V,seisoa,standa
909,sitzen::V,istua,sitja
910,liegen::V,maata,liggja
911,hängen::V,riippua,hanga
912,werden::V,tulla,verða
913,werden::V,joutua,verða
914,passieren::V,sattua,gerast
915,passieren::V,tapahtua,gerast
916,beginnen::V,alkaa,byrja
917,enden::V,loppua,enda
918,enden::V,loppua,lykta
919,enden::V,päättyä,enda
920,enden::V,päättyä,lykta
921,wechseln::V,vaihtua,skipta
922,wechseln::V,vaihdella,skipta
923,aufgehen[Sonne]::V,nousta,koma upp
924,untergehen[Sonne]::V,laskea,ganga til viðar
925,scheinen[Sonne]::V,paistaa,skína
926,donnern::V,jyristä,þruma
927,wehen::V,tuulla,blása
928,wehen::V,puhaltaa,blása
929,strömen::V,virrata,streyma
930,fließen::V,valua,fljóta
931,fließen::V,juosta,fljóta
932,sich drehen::V,pyöriä,snúast
933,schwanken::V,horjua,riða
934,schwanken::V,horjua,rugga
935,schwingen::V,heilua,sveiflast
936,schwingen::V,värähdellä,sveiflast
937,fallen::V,pudota,falla
938,fallen::V,langeta,falla
939,brennen::V,palaa,brenna
940,rauchen::V,savuta,reykja
941,regnen::V,sataa,rigna
942,gefrieren::V,jäätyä,frjósa
943,tauen::V,sulaa,þiðna
944,schmelzen::V,sulaa,bráðna
945,trocknen::V,kuivua,þorna
946,sieden::V,kiehua,sjóða
947,faulen::V,mädätä,rotna
948,verfaulen::V,mädätä,rotna
949,verfaulen::V,mädäntyä,rotna
950,reißen::V,revetä,rifna
951,versinken::V,upota,sökkva
952,versinken::V,vajota,sökkva
953,vergehen::V,kulua,líða
954,erscheinen::V,ilmestyä,birtast
955,verschwinden::V,kadota,hverfa
956,sinken::V,vajota,síga
957,abnehmen::V,vähetä,lækka
958,abnehmen::V,vähetä,minnka
959,zunehmen::V,kasvaa,aukast
960,zunehmen::V,lisääntyä,aukast
961,steigen::V,nousta,stíga
962,wachsen::V,kasvaa,vaxa
963,glänzen::V,kiiltää,glóa
964,glänzen::V,kiiltää,glampa
965,funkeln::V,kipinöidä,leiftra
966,lärmen::V,meluta,hafa hátt
967,läuten::V,soida,hringja
968,klingeln::V,soida,hringja
969,klirren::V,kalista,glamra
970,klirren::V,kalista,skrölta
971,brausen::V,kohista,ólga
972,rauschen::V,kohista,suða
973,klingen::V,soida,hljóma
974,bellen::V,haukkua,gelta
975,heulen::V,ulvoa,væla
976,heulen::V,ulvoa,ýlfra
977,blasen::V,puhaltaa,blása
978,pfeifen::V,viheltää,blístra
979,schreien::V,kirkua,æpa
980,stöhnen::V,voihkia,stynja
981,zittern::V,vapista,titra
982,zittern::V,vapista,skjálfa
983,leben::V,elää,lifa
984,geboren werden::V,syntyä,fæðast
985,atmen::V,hengittää,anda
986,atmen::V,hengittää,draga andann
987,trinken::V,juoda,drekka
988,essen::V,syödä,borða
989,schlucken::V,niellä,kingja
990,müde werden::V,uupua,þreytast
991,einschlafen::V,uinahtaa,sofna
992,schlafen::V,maata,sofa
993,schlafen::V,nukkua,sofa
994,aufwachen::V,herätä,vakna
995,aufstehen::V,nousta,fara á fætur
996,aufstehen::V,nousta ylös,fara á fætur
997,sich erholen::V,levätä,hvíla sig
998,krank werden::V,sairastua,veikjast
999,krank werden::V,sairastua,verða veikur
1000,krank sein::V,potea,vera veikur
1001,krank sein::V,sairastaa,vera veikur
1002,schmerzen::V,särkeä,kenna til
1003,schmerzen::V,kivistää,kenna til
1004,husten::V,yskiä,hósta
1005,genesen::V,toipua,batna
1006,genesen::V,toipua,frískast
1007,sterben::V,kuolla,deyja
1008,umkommen::V,saada surmansa,farast
1009,umkommen::V,kuolla,farast
1010,sich bewegen::V,liikkua,bifast
1011,sich rühren::V,liikahtaa,hreyfast
1012,sich erheben::V,nousta,standa upp
1013,sich setzen::V,istuutua,setjast
1014,hinfallen::V,kaatua,detta
1015,laufen::V,kävellä,labba
1016,schreiten::V,astua,ganga
1017,schreiten::V,astella,ganga
1018,spazierengehen::V,kävellä,ganga sér til skemmtunar
1019,eilen::V,kiirehtiä,fara hratt
1020,sich beeilen::V,kiirehtiä,flýta sér
1021,sich beeilen::V,olla kiireissään,flýta sér
1022,sausen::V,rynnätä,þjóta
1023,sausen::V,viilettää,þjóta
1024,rennen::V,juosta,hlaupa
1025,springen::V,hypätä,stökkva
1026,klettern::V,kiivetä,klifra
1027,schaukeln::V,kiikkua,róla
1028,schaukeln::V,kiikkua,rugga
1029,kriechen::V,ryömiä,skríða
1030,schwimmen::V,uida,synda
1031,tauchen::V,sukeltaa,kafa
1032,rudern::V,soutaa,róa
1033,fahren::V,ajaa,aka
1034,fahren::V,ajaa,fara
1035,fahren::V,kulkea,aka
1036,fahren::V,kulkea,fara
1037,fliegen::V,lentää,fljúga
1038,gehen::V,käydä,fara
1039,gehen::V,käydä,ganga
1040,weggehen::V,lähteä,fara burt
1041,weggehen::V,lähteä,ganga burt
1042,weggehen::V,poistua,fara burt
1043,weggehen::V,poistua,ganga burt
1044,abfahren::V,lähteä,aka burt
1045,anhalten::V,pysähtyä,stöðva
1046,anhalten::V,seisahtua,stöðva
1047,hineingehen::V,mennä sisään,ganga inn
1048,eintreten::V,astua sisään,koma inn
1049,eintreten::V,astua sisään,ganga inn
1050,kommen::V,tulla,koma
1051,ankommen::V,saapua,koma til
1052,zurückkommen::V,palata,koma til baka
1053,bleiben::V,jäädä,haldast
1054,bleiben::V,jäädä,vera kyrr
1055,bleiben::V,viipyä,haldast
1056,bleiben::V,viipyä,vera kyrr
1057,warten::V,odottaa,bíða
1058,erwarten::V,odottaa,búast við
1059,erwarten::V,odottaa,eiga von á
1060,suchen::V,etsiä,leita
1061,finden::V,löytää,finna
1062,versuchen::V,yrittää,reyna
1063,vorbereiten::V,valmistaa,undirbúa
1064,lieben::V,pitää,elska
1065,lieben::V,rakastaa,elska
1066,mögen::V,pitää,þykja gott
1067,mögen::V,pitää,falla í geð
1068,mögen::V,tykätä,þykja gott
1069,mögen::V,tykätä,falla í geð
1070,lachen::V,nauraa,hlæja
1071,rühren::V,liikuttaa,snerta
1072,weinen::V,itkeä,gráta
1073,schimpfen::V,haukkua,skammast
1074,sich ärgern::V,suuttua,sárna
1075,sich ärgern::V,suuttua,gremjast
1076,sich fürchten::V,pelätä,óttast
1077,fürchten::V,pelätä,óttast
1078,fliehen::V,paeta,flýja
1079,flüchten::V,paeta,strjúka
1080,sehen::V,nähdä,sjá
1081,anschauen::V,katsoa,horfa á
1082,ansehen::V,katsoa,líta á
1083,hören::V,kuulla,heyra
1084,zuhören::V,kuunnella,hlusta
1085,probieren::V,maistaa,smakka
1086,riechen::V,haistaa,þefa
1087,fühlen::V,tuntea,finna til
1088,scheinen::V,tuntua,virðast
1089,zu sehen sein::V,näkyä,vera að sjá
1090,vernehmen::V,kuulla,heyra
1091,vernehmen::V,kuulla,greina
1092,frieren::V,palella,frjósa
1093,tun::V,tehdä,gera
1094,können::V,osata,geta
1095,wollen::V,tahtoa,ætla
1096,wollen::V,tahtoa,vilja
1097,anfangen::V,ruveta,hefja
1098,anfangen::V,aloittaa,hefja
1099,beenden::V,lopettaa,enda
1100,beenden::V,lopettaa,ljúka
1101,aufhören::V,loppua,lykta
1102,gelingen::V,onnistua,heppnast
1103,geraten::V,sujua,lukkast
1104,geraten::V,joutua,lukkast
1105,öffnen::V,avata,opna
1106,öffnen::V,aukaista,opna
1107,schließen::V,sulkea,loka
1108,stellen::V,panna,láta
1109,stellen::V,panna,setja
1110,stellen::V,asettaa,láta
1111,stellen::V,asettaa,setja
1112,setzen::V,panna,láta
1113,setzen::V,panna,setja
1114,setzen::V,istuttaa,láta
1115,setzen::V,istuttaa,setja
1116,legen::V,panna,láta
1117,legen::V,panna,leggja
1118,legen::V,asettaa,láta
1119,legen::V,asettaa,leggja
1120,berühren::V,koskea,koma við
1121,berühren::V,koskettaa,koma við
1122,verbinden::V,liittää,sameina
1123,verbinden::V,yhdistää,sameina
1124,bedecken::V,kattaa,hylja
