,Concept_ID,lt,fa
781,böse::A,blogas,بد
782,dumm::A,paikas,احمق
783,dumm::A,kvailas,احمق
784,faul::A,tingus,لش
785,faul::A,tingus,تنبل
786,fleißig::A,stropus,زرنگ
787,fleißig::A,kruopštus,زرنگ
788,geizig::A,šykštus,خسیس
789,klug::A,sumanus,عاقل
790,klug::A,sumanus,باهوش
791,klug::A,protingas,عاقل
792,klug::A,protingas,باهوش
793,geschickt::A,apsukrus,ماهر
794,lieb::A,mielas,عزیز
795,lustig::A,smagus,شاد
796,lustig::A,smagus,خوشحال
797,lustig::A,linksmas,شاد
798,lustig::A,linksmas,خوشحال
799,sanft::A,švelnus,لطیف
800,sanft::A,minkštas,لطیف
801,hungrig::A,alkanas,گرسنه
802,krank::A,ligotas,مریض
803,krank::A,ligotas,بیمار
804,krank::A,sergantis,مریض
805,krank::A,sergantis,بیمار
806,nackt::A,nuogas,لخت
807,nackt::A,nuogas,برهنه
808,traurig::A,liūdnas,غمگین
809,lebendig::A,gyvas,زنده
810,gut::A,geras,خوب
811,schlecht::A,blogas,بد
812,schlecht::A,prastas,بد
813,richtig::A,tikras,درست
814,richtig::A,teisingas,درست
815,schlimm::A,blogas,وخيم
816,schlimm::A,prastas,وخيم
817,wahr::A,tikras,درست
818,wahr::A,tikras,حقیقی
819,alt::A,senas,کهنه
820,neu::A,naujas,نو
821,ehemalig::A,buvęs,قبلی
822,alt[Lebewesen]::A,pagyvenęs,پیر
823,jung::A,jaunas,جوان
824,arm::A,neturtingas,فقیر
825,reich::A,turtingas,پولدار
826,reich::A,turtingas,ثروتمند
827,bekannt::A,žinomas,آشنا
828,bekannt::A,žinomas,معلوم
829,bekannt::A,pažįstamas,آشنا
830,bekannt::A,pažįstamas,معلوم
831,berühmt::A,žymus,مشهور
832,berühmt::A,garsus,مشهور
833,fremd::A,svetimas,خارجی
834,fremd::A,svetimas,بیگانه
835,verschieden::A,įvairus,مختلف
836,verschieden::A,įvairus,متفاوت
837,nah::A,artimas,نزدیک
838,fern::A,tolimas,دور
839,linker::A,kairys,چپ
840,rechter::A,dešinys,راست
841,anderer::A,kitas,دیگر
842,erster::A,pirmas,اول
843,zweiter::A,antras,دوم
844,dritter::A,trečias,سوم
845,letzter::A,paskutinis,آخر
846,allein::ADV,vienas,تنها
847,auf einmal::ADV,iš karto,همزمان
848,zusammen::ADV,kartu,باهم
849,zusammen::ADV,drauge,باهم
850,lange::ADV,ilgai,مدت‌ها
851,lange::ADV,ilgai,مدت زیادی
852,plötzlich::ADV,staiga,ناگهان
853,sofort::ADV,tuojau,فوراً
854,später::ADV,vėliau,بعدها
855,später::ADV,paskiau,بعدها
856,jetzt::ADV,dabãr,حالا
857,jetzt::ADV,dabãr,اکنون
858,heute::ADV,šiandien,امروز
859,morgen::ADV,rytoj,فردا
860,bald::ADV,greitai,زود
861,bald::ADV,greitai,بزودی
862,bald::ADV,netrukus,زود
863,bald::ADV,netrukus,بزودی
864,dann::ADV,po to,سپس
865,dann::ADV,po to,آنوقت
866,gestern::ADV,vakar,دیروز
867,einst::ADV,kadaise,وقتی
868,einst::ADV,kadaise,زمانی
869,einst::ADV,kitą kartą,وقتی
870,einst::ADV,kitą kartą,زمانی
871,damals::ADV,anuomet,آنوقت
872,damals::ADV,anuomet,آنزمان
873,damals::ADV,anuokart,آنوقت
874,damals::ADV,anuokart,آنزمان
875,danach::ADV,po to,بعد
876,danach::ADV,paskui,بعد
877,vorher::ADV,anksčiau,قبلاً
878,zuerst::ADV,pirma,اول
879,zuerst::ADV,pirma,ابتداء
880,zuerst::ADV,iš pradžių̃,اول
881,zuerst::ADV,iš pradžių̃,ابتداء
882,einmal::ADV,kartą,یکدفعه
883,einmal::ADV,vieną kartą,یکدفعه
884,manchmal::ADV,kai kada,گاهی
885,manchmal::ADV,kai kada,بعضی اوقات
886,oft::ADV,dažnai,اغلب
887,immer::ADV,visada,همیشه
888,immer::ADV,visuomet,همیشه
889,niemals::ADV,niekada,هرگز
890,niemals::ADV,niekuomet,هرگز
891,hier::ADV,čia,اینجا
892,hierhin::ADV,šen,به اینجا
893,hierhin::ADV,čionai,به اینجا
894,von hier::ADV,iš čia,از اینجا
895,dort::ADV,ten,آنجا
896,dort::ADV,tenai,آنجا
897,dorthin::ADV,ten,به آنجا
898,dorthin::ADV,ten link,به آنجا
899,geradeaus::ADV,tiesiai,راست
900,vorwärts::ADV,pirmyn,جلو
901,vorwärts::ADV,pirmyn,به پیش
902,rückwärts::ADV,atbulai,عقب
903,zurück::ADV,atgal,پس
904,zurück::ADV,atgal,عقب
905,zurück::ADV,atgal,بالعکس
906,unten::ADV,žemai,زیر
907,unten::ADV,žemai,پایین
908,unten::ADV,apačioje,زیر
909,unten::ADV,apačioje,پایین
910,hinab::ADV,žemyn,به پایین
911,oben::ADV,viršuj,بالا
912,hinauf::ADV,aukštyn,به بالا
913,hinauf::ADV,į viršų,به بالا
914,überall::ADV,visur,همه‌جا
915,nicht::ADV,ne,نه
916,ein wenig::ADV,truputį,کمی
917,kaum::ADV,vos,به سختی
918,sehr::ADV,labai,خیلی
919,sehr::ADV,labai,بسیار
920,sehr::ADV,baisiai,خیلی
921,sehr::ADV,baisiai,بسیار
922,so::ADV,taip,چنین
923,so::ADV,taip,اینطور
924,noch::ADV,dar,هنوز
925,nur::ADV,tik,فقط
926,nur::ADV,tik,تنها
927,nur::ADV,vien,فقط
928,nur::ADV,vien,تنها
929,schon::ADV,jau,قبلاً
930,schon::ADV,jau,به این زودی
931,wieder::ADV,vėl,باز
932,wieder::ADV,vėl,دوباره
933,wieder::ADV,iš naujo,باز
934,wieder::ADV,iš naujo,دوباره
935,vergebens::ADV,veltui,بیهوده
936,vergebens::ADV,bergždžiai,بیهوده
937,vor::PRP,prieš,در جلوی
938,hinter::PRP,už,پشت
939,unter::PRP,po,تحت
940,durch::PRP,pro,از وسط
941,durch::PRP,pro,از ميان
942,durch::PRP,per,از وسط
943,durch::PRP,per,از ميان
944,neben::PRP,prie,کنار
945,neben::PRP,prie,پهلوی
946,neben::PRP,šalia,کنار
947,neben::PRP,šalia,پهلوی
948,zwischen::PRP,tarp,بین
949,zwischen::PRP,tarp,میان
950,wegen::PRP,dėl,برای
951,wegen::PRP,dėl,بخاطر
952,wegen::PRP,dėlei,برای
953,wegen::PRP,dėlei,بخاطر
954,dies::PRN,šis,این
955,dies::PRN,šitas,این
956,das::PRN,tat,آن
957,alles::PRN,visas,تمام
958,alles::PRN,visas,همه‌چیر
959,ich::PRN,aš,من
960,du::PRN,tu,تو
961,er::PRN,jis,او
962,wir::PRN,mes,ما
963,ihr::PRN,jūs,شما
964,sie::PRN,ji,آنها
965,sie::PRN,jos,آنها
966,was::FPRN,kas,چه
967,wer::FPRN,kas,کی
968,wo::FADV,kur,کجا
969,wohin::FADV,kur,بکجا
970,wohin::FADV,kur link,بکجا
971,wie::FADV,kaip,چطور
972,wie::FADV,kaip,چگونه
973,warum::FADV,kod̃ėl,چرا
974,warum::FADV,kod̃ėl,برای چه
975,warum::FADV,dėl ko,چرا
976,warum::FADV,dėl ko,برای چه
977,wieviel::FNUM,kiek,چند
978,wieviel::FNUM,kiek,چقدر
979,eins::NUM,vienas,یک
980,zwei::NUM,du,دو
981,drei::NUM,trys,سه
982,vier::NUM,keturi,چهار
983,fünf::NUM,penki,پنج
984,sechs::NUM,šeši,شش
985,sieben::NUM,septyni,هفت
986,acht::NUM,aštuoni,هشت
987,neun::NUM,devyni,نه
988,zehn::NUM,dešimt,ده
989,elf::NUM,vienuolika,یازده
990,zwölf::NUM,dvylika,دوازده
991,zwanzig::NUM,dvidešimt,بیست
992,dreißig::NUM,trisdešimt,سی
993,vierzig::NUM,keturiasdešimt,چهل
994,fünfzig::NUM,penkiasdešimt,پنجاه
995,sechzig::NUM,šešiasdešimt,شصت
996,siebzig::NUM,septyniasdešimt,هفتاد
997,achtzig::NUM,aštuoniasdešimt,هشتاد
998,neunzig::NUM,devyniasdešimt,نود
999,hundert::NUM,šimtas,صد
1000,tausend::NUM,tūkstantis,هزار
1001,und::CNJ,ĩr,و
1002,oder::CNJ,ar,یا
1003,oder::CNJ,arba,یا
1004,stehen::V,stovėti,ایستادن
1005,sitzen::V,sėdėti,نشستن
1006,liegen::V,gulėti,خوابیدن
1007,liegen::V,gulėti,دراز کشیدن
1008,hängen::V,kyboti,آویزان بودن
1009,hängen::V,kabėti,آویزان بودن
1010,werden::V,taptis,شدن
1011,werden::V,darytis,شدن
1012,passieren::V,atsitikti,گذشتن
1013,passieren::V,atsitikti,اتفاق افتادن
1014,passieren::V,pasitaikyti,گذشتن
1015,passieren::V,pasitaikyti,اتفاق افتادن
1016,beginnen::V,prasid́ėti,شروع شدن
1017,enden::V,baigtis,تمام شدن
1018,wechseln::V,keistis,عوض شدن
1019,wechseln::V,pasikeisti,عوض شدن
1020,aufgehen[Sonne]::V,tekėti,برآمدن
1021,aufgehen[Sonne]::V,tekėti,طلوع کردن
1022,aufgehen[Sonne]::V,patekėti,برآمدن
1023,aufgehen[Sonne]::V,patekėti,طلوع کردن
1024,untergehen[Sonne]::V,leistis,غروب کردن
1025,untergehen[Sonne]::V,nusileisti,غروب کردن
1026,scheinen[Sonne]::V,šviesti,تابیدن
1027,donnern::V,griausti,رعد زدن
1028,donnern::V,griaudėti,رعد زدن
1029,wehen::V,pūsti,دمیدن
1030,strömen::V,lietis,روان شدن
1031,strömen::V,plūsti,روان شدن
1032,fließen::V,tekėti,روان شدن
1033,sich drehen::V,suktis,چرخیدن
1034,sich drehen::V,pasisukti,چرخیدن
1035,schwanken::V,svyruoti,خم و راست شدن
1036,schwingen::V,suptis,تاب خوردن
1037,schwingen::V,suptis,نوسان کردن
1038,fallen::V,pulti,افتادن
1039,fallen::V,pulti,سقوط کردن
1040,fallen::V,kristi,افتادن
1041,fallen::V,kristi,سقوط کردن
1042,brennen::V,degti,سوزاندن
1043,rauchen::V,rūkyti,دود کردن
1044,regnen::V,lyti,باران آمدن
1045,gefrieren::V,užšalti,یخ بستن
1046,tauen::V,tirpti,آب شدن
1047,schmelzen::V,lydytis,آب شدن
1048,trocknen::V,džiūti,خشک شدن
1049,sieden::V,virti,جوشیدن
1050,faulen::V,pūti,فاسد شدن
1051,verfaulen::V,švinkti,پوسیدن
1052,reißen::V,plyšti,پاره شدن
1053,reißen::V,trūkti,پاره شدن
1054,versinken::V,skę̃sti,غرق شدن
1055,versinken::V,grimzti,غرق شدن
1056,vergehen::V,praeiti,گذشتن
1057,erscheinen::V,pasirodyti,ظاهر شدن
1058,verschwinden::V,dingti,گم شدن
1059,verschwinden::V,dingti,از بین رفتن
1060,verschwinden::V,išnykti,گم شدن
1061,verschwinden::V,išnykti,از بین رفتن
1062,verschwinden::V,pranykti,گم شدن
1063,verschwinden::V,pranykti,از بین رفتن
1064,sinken::V,kristi,پایین آمدن
1065,abnehmen::V,mažėti,کم شدن
1066,abnehmen::V,silpnėti,کم شدن
1067,zunehmen::V,didėti,زیاد شدن
1068,zunehmen::V,padaugėti,زیاد شدن
1069,steigen::V,kilti,بالا رفتن
1070,wachsen::V,augti,قد کشیدن
1071,glänzen::V,blizgėti,برق زدن
1072,funkeln::V,žibėti,جرقه زدن
1073,lärmen::V,triukšmauti,شلوغ کردن
1074,läuten::V,skambinti,زنگ زدن
1075,klingeln::V,skambinti,زنگ زدن
1076,klirren::V,žvangėti,جرنگ جرنگ صدا کردن
1077,brausen::V,šniokšti,طوفانی بودن
1078,rauschen::V,ošti,خش‌خش کردن
1079,rauschen::V,šlamėti,خش‌خش کردن
1080,klingen::V,skardėti,صدا دادن
1081,bellen::V,loti,عوعو کردن
1082,heulen::V,kaukti,زوزه کشیدن
1083,heulen::V,staugti,زوزه کشیدن
1084,blasen::V,pūsti,فوت کردن
1085,pfeifen::V,švilpti,سوت زدن
1086,pfeifen::V,švilpauti,سوت زدن
1087,schreien::V,šaukti,فریاد زدن
1088,stöhnen::V,dejuoti,نالیدن
1089,stöhnen::V,aimanuoti,نالیدن
1090,zittern::V,virpėti,لرزیدن
1091,leben::V,gyventi,زیستن
1092,leben::V,gyventi,زندگی کردن
1093,geboren werden::V,gimti,متولد شدن
1094,atmen::V,alsuoti,تنفس کردن
1095,atmen::V,kvėpuoti,تنفس کردن
1096,trinken::V,gerti,نوشیدن
1097,essen::V,valgyti,خوردن
1098,schlucken::V,praryti,بلعیدن
1099,schlucken::V,praryti,قورت دادن
1100,müde werden::V,nuvargti,خسته شدن
1101,müde werden::V,privargti,خسته شدن
1102,einschlafen::V,užmigti,خواب رفتن
1103,schlafen::V,miegoti,خوابیدن
1104,aufwachen::V,pabusti,از خواب بیدار شدن
1105,aufstehen::V,keltis,بیدار شدن
1106,aufstehen::V,atsikelti,بیدار شدن
1107,sich erholen::V,pailsėti,استراحت کردن
1108,sich erholen::V,poilsiauti,استراحت کردن
1109,krank werden::V,susirgti,مریض شدن
1110,krank sein::V,sirgti,بیمار بودن
1111,schmerzen::V,sopėti,درد کردن
1112,schmerzen::V,skaudėti,درد کردن
1113,husten::V,kosėti,سرفه کردن
1114,genesen::V,sveikti,بهبود یافتن
1115,genesen::V,taisytis,بهبود یافتن
1116,sterben::V,mirti,مردن
1117,sterben::V,numirti,مردن
1118,umkommen::V,žūti,کشته شدن
1119,sich bewegen::V,judėti,حرکت کردن
1120,sich bewegen::V,pasijudinti,حرکت کردن
1121,sich rühren::V,krutėti,تکان خوردن
1122,sich erheben::V,pakilti,برخواستن
1123,sich erheben::V,atsikelti,برخواستن
1124,sich setzen::V,sėstis,نشستن
1125,sich setzen::V,atsisėsti,نشستن
1126,hinfallen::V,parkristi,زمین خوردن
1127,hinfallen::V,pargriūti,زمین خوردن
1128,laufen::V,eiti,پیاده رفتن
1129,schreiten::V,žengti,قدم زدن
1130,schreiten::V,žingsniuoti,قدم زدن
1131,spazierengehen::V,pasivaikščioti,گردش رفتن
1132,eilen::V,skubėti,شتاب کردن
1133,sich beeilen::V,paskub́ėti,عجله کردن
1134,sich beeilen::V,pasiskubinti,عجله کردن
1135,sausen::V,dumti,صفیر کشیدن
1136,sausen::V,lėkti,صفیر کشیدن
1137,rennen::V,bėgti,دویدن
1138,springen::V,šokti,پریدن
1139,klettern::V,kopti,بالا رفتن
1140,schaukeln::V,supti,تاب خوردن
1141,schaukeln::V,linguoti,تاب خوردن
1142,kriechen::V,ropoti,خزیدن
1143,kriechen::V,šliaužti,خزیدن
1144,schwimmen::V,plaukti,شنا کردن
1145,tauchen::V,nerti,غواصی کردن
1146,rudern::V,irtis,پارو زدن
1147,rudern::V,irkluoti,پارو زدن
1148,fahren::V,važiuoti,سواره رفتن
1149,fahren::V,važinėti,سواره رفتن
1150,fliegen::V,lėkti,پریدن
1151,fliegen::V,skristi,پریدن
1152,gehen::V,eiti,رفتن
1153,weggehen::V,išeiti,رفتن
1154,abfahren::V,išvykti,حرکت کردن
1155,abfahren::V,išvažiuoti,حرکت کردن
1156,anhalten::V,sustoti,ایست کردن
1157,hineingehen::V,įeiti,داخل شدن
1158,eintreten::V,įžengti,وارد شدن
1159,kommen::V,ateiti,آمدن
1160,ankommen::V,ateiti,رسیدن
1161,zurückkommen::V,grį̃žti,برگشتن
1162,zurückkommen::V,sugrį̃žti,برگشتن
1163,bleiben::V,likti,ماندن
1164,bleiben::V,pasilikti,ماندن
1165,warten::V,laukti,منتظر بودن
1166,erwarten::V,laukti,انتظار داشتن
1167,suchen::V,ieškoti,جستجو کردن
1168,finden::V,rasti,یافتن
1169,finden::V,rasti,پیدا کردن
1170,finden::V,surasti,یافتن
1171,finden::V,surasti,پیدا کردن
1172,versuchen::V,mėginti,سعی کردن
1173,versuchen::V,mėginti,کوشش کردن
1174,vorbereiten::V,rengti,آماده کردن
1175,lieben::V,myĺėti,عاشق بودن
1176,mögen::V,ḿėgti,میل داشتن
1177,mögen::V,ḿėgti,دوست داشتن
1178,mögen::V,patikti,میل داشتن
1179,mögen::V,patikti,دوست داشتن
1180,lachen::V,juoktis,خندیدن
1181,rühren::V,jaudinti,به رقت آوردن
1182,rühren::V,graudinti,به رقت آوردن
1183,weinen::V,verkti,گریه کردن
1184,schimpfen::V,bartis,فحاشی کردن
1185,sich ärgern::V,pykti,ناراحت شدن
1186,sich ärgern::V,apmaudauti,ناراحت شدن
1187,sich fürchten::V,bijoti,واهمه کردن
1188,sich fürchten::V,baimintis,واهمه کردن
1189,fürchten::V,bijoti,ترسیدن
1190,fürchten::V,baimintis,ترسیدن
1191,fliehen::V,bėgti,گریختن
1192,fliehen::V,sprukti,گریختن
1193,flüchten::V,pabėgti,فرار کردن
1194,sehen::V,žiūŕėti,دیدن
1195,anschauen::V,žiūŕėti,نگاه کردن
1196,ansehen::V,žiūrėti į,تماشا کردن
1197,ansehen::V,pažiūrėti į,تماشا کردن
1198,hören::V,girdėti,شنیدن
1199,zuhören::V,klausytis,گوش دادن
1200,probieren::V,ragauti,چشیدن
1201,probieren::V,paragauti,چشیدن
1202,riechen::V,uosti,بوییدن
1203,riechen::V,uosti,بو کردن
1204,riechen::V,užuosti,بوییدن
1205,riechen::V,užuosti,بو کردن
1206,fühlen::V,justi,احساس کردن
1207,fühlen::V,jausti,احساس کردن
1208,fühlen::V,pajusti,احساس کردن
1209,scheinen::V,rodytis,بنظر آمدن
1210,scheinen::V,atrodyti,بنظر آمدن
1211,zu sehen sein::V,pasirodyti,دیده شدن
1212,vernehmen::V,išgirsti,شنیدن
1213,frieren::V,šalti,سرد بودن
1214,tun::V,daryti,کردن
1215,können::V,galėti,توانستن
1216,können::V,pajėgti,توانستن
1217,wollen::V,norėti,خواستن
1218,anfangen::V,pradėti,شروع کردن
1219,anfangen::V,prasid́ėti,شروع کردن
1220,beenden::V,baigti,تمام کردن
1221,beenden::V,baigti,پایان دادن
1222,beenden::V,užbaigti,تمام کردن
1223,beenden::V,užbaigti,پایان دادن
1224,aufhören::V,liautis,دست کشیدن
1225,gelingen::V,pavykti,موفق شدن
1226,gelingen::V,pasisekti,موفق شدن
1227,geraten::V,nusisekti,نتیجه دادن
1228,öffnen::V,atverti,گشودن
1229,öffnen::V,atverti,باز کردن
1230,öffnen::V,atidaryti,گشودن
1231,öffnen::V,atidaryti,باز کردن
1232,schließen::V,uždaryti,بستن
1233,schließen::V,uždaryti,قفل کردن
1234,stellen::V,statyti,گذاردن
1235,stellen::V,pastatyti,گذاردن
1236,setzen::V,sodinti,نشاندن
1237,setzen::V,pasodinti,نشاندن
1238,legen::V,dėti,گذاشتن
1239,legen::V,pad́ėti,گذاشتن
1240,berühren::V,liesti,دست زدن
1241,berühren::V,liesti,لمس کردن
1242,berühren::V,paliesti,دست زدن
1243,berühren::V,paliesti,لمس کردن
1244,verbinden::V,jungti,وصل کردن
1245,verbinden::V,surišti,وصل کردن
1246,bedecken::V,uždengti,پوشاندن
1247,aufhängen::V,pakarti,آویختن
1248,aufhängen::V,pakabinti,آویختن
1249,anzünden::V,padegti,سوزاندن
1250,aufheben::V,pakelti,برداشتن
1251,aufheben::V,pakelti,بلند کردن
1252,zurücklassen::V,palikti,گذاشتن
1253,verlieren::V,pamesti,گم کردن
1254,fallen lassen::V,atsisakyti,انداختن
1255,machen::V,dirbti,کردن
1256,machen::V,dirbti,ساختن
1257,herstellen::V,gaminti,ساختن
1258,herstellen::V,gaminti,تولید کردن
1259,bauen::V,statyti,ساختن
1260,bauen::V,statyti,بنا کردن
1261,bauen::V,pastatyti,ساختن
1262,bauen::V,pastatyti,بنا کردن
1263,reparieren::V,taisyti,درست کردن
1264,reparieren::V,taisyti,تعمیر کردن
1265,reparieren::V,remontuoti,درست کردن
1266,reparieren::V,remontuoti,تعمیر کردن
1267,verbessern::V,gerinti,بهتر کردن
1268,verbessern::V,ištaisyti,بهتر کردن
1269,ändern::V,keisti,تغییر دادن
1270,ändern::V,pakeisti,تغییر دادن
1271,graben::V,kasti,کندن
1272,graben::V,kasti,گود کردن
1273,beugen::V,lenkti,کج کردن
1274,beugen::V,palenkti,کج کردن
1275,biegen::V,lenkti,خم کردن
1276,biegen::V,palenkti,خم کردن
1277,drehen::V,sukti,چرخاندن
1278,wenden::V,kreipti,برگرداندن
1279,wenden::V,pakreipti,برگرداندن
1280,umdrehen::V,sukti,برگرداندن
1281,umdrehen::V,apversti,برگرداندن
1282,heben::V,kelti,برداشتن
1283,heben::V,pakelti,برداشتن
1284,hochheben::V,pakelti,برآوردن
1285,hochheben::V,pakelti,بلند کردن
1286,ergreifen::V,čiupti,گرفتن
1287,ergreifen::V,griebti,گرفتن
1288,halten::V,laikyti,نگاه داشتن
1289,halten::V,palaikyti,نگاه داشتن
1290,drücken::V,spausti,فشار دادن
1291,drücken::V,spausti,فشار آوردن
1292,schieben::V,stumti,هل دادن
1293,kratzen::V,kasyti,خاریدن
1294,kratzen::V,grandyti,خاریدن
1295,lecken::V,laižyti,لیسیدن
1296,beißen::V,kandžioti,گاز زدن
1297,abreißen::V,nuplėšti,پاره کردن
1298,abschneiden::V,atpjauti,بریدن
1299,abschneiden::V,atpjauti,قطع کردن
1300,abschneiden::V,atkirpti,بریدن
1301,abschneiden::V,atkirpti,قطع کردن
1302,binden::V,rišti,بستن
1303,binden::V,surišti,بستن
1304,stecken::V,kišti,فرو کردن
1305,stecken::V,įkišti,فرو کردن
1306,brechen::V,lūžti,شکستن
1307,brechen::V,laužyti,شکستن
1308,klopfen::V,belsti,کوبیدن
1309,klopfen::V,barbenti,کوبیدن
1310,hauen::V,mušti,زدن
1311,kleben::V,lipdyti,چسباندن
1312,kleben::V,klijuoti,چسباندن
1313,reiben::V,trinti,مالش دادن
1314,reiben::V,tarkuoti,مالش دادن
1315,streichen::V,tepti,مالیدن
1316,streichen::V,užtepti,مالیدن
1317,schleifen::V,galą́sti,تیز کردن
1318,schneiden::V,pjauti,چیدن
1319,schneiden::V,pjauti,بریدن
1320,schneiden::V,kirpti,چیدن
1321,schneiden::V,kirpti,بریدن
1322,rütteln::V,purtyti,لرزاندن
1323,rütteln::V,purtyti,تکان دادن
1324,schütteln::V,purtyti,تکان دادن
1325,schwenken::V,mojuoti,تاب دادن
1326,schütten::V,pilti,ریختن
1327,schütten::V,berti,ریختن
1328,füllen::V,pildyti,پر کردن
1329,füllen::V,pripildyti,پر کردن
1330,einwickeln::V,įvynioti,پیچیدن
1331,einwickeln::V,suvynioti,پیچیدن
1332,tragen::V,nešti,بردن
1333,tragen::V,nešti,حمل کردن
1334,tragen::V,nešioti,بردن
1335,tragen::V,nešioti,حمل کردن
1336,schleppen::V,vilkti,کشیدن
1337,ziehen::V,tempti,کشیدن
1338,aufbewahren::V,laikyti,نگهداری کردن
1339,werfen::V,mesti,انداختن
1340,werfen::V,mesti,پرتاب کردن
1341,werfen::V,sviesti,انداختن
1342,werfen::V,sviesti,پرتاب کردن
1343,fangen::V,sugauti,گرفتن
1344,packen::V,čiupti,گرفتن
1345,packen::V,griebti,گرفتن
1346,verstecken::V,slėpti,قایم کردن
1347,verstecken::V,slėpti,پنهان کردن
1348,verstecken::V,slapstyti,قایم کردن
1349,verstecken::V,slapstyti,پنهان کردن
1350,teilen::V,dalyti,قسمت کردن
1351,teilen::V,dalyti,تقسیم کردن
1352,teilen::V,padalyti,قسمت کردن
1353,teilen::V,padalyti,تقسیم کردن
1354,schicken::V,sių̃sti,فرستادن
1355,schicken::V,sių̃sti,ارسال کردن
1356,schicken::V,pasių̃sti,فرستادن
1357,schicken::V,pasių̃sti,ارسال کردن
1358,bringen::V,atnešti,آوردن
1359,hinzufügen::V,pridėti,افزودن
1360,hinzufügen::V,pridėti,اضافه کردن
1361,bekommen::V,gauti,گرفتن
1362,erhalten::V,gauti,دریافت کردن
1363,nehmen::V,paimti,گرفتن
1364,nehmen::V,paimti,برداشتن
1365,wählen::V,rinkti,انتخاب کردن
1366,wählen::V,išsirinkti,انتخاب کردن
1367,auswählen::V,išrinkti,برگزیدن
1368,bewahren::V,išsaugoti,حفظ کردن
1369,bewahren::V,išsaugoti,حفاظت کردن
1370,behindern::V,trukdyti,مانع بودن
1371,verderben::V,sugadinti,از بین بردن
1372,beschädigen::V,žaloti,صدمه زدن
1373,beschädigen::V,gadinti,صدمه زدن
1374,zerbrechen::V,sukulti,شکستن
1375,zerbrechen::V,sudaužyti,شکستن
1376,zerreißen::V,perplėšti,دریدن
1377,zerreißen::V,perplėšti,پاره کردن
1378,zerreißen::V,suplėšyti,دریدن
1379,zerreißen::V,suplėšyti,پاره کردن
1380,zerstören::V,suardyti,خراب کردن
1381,zerstören::V,suardyti,ویران کردن
1382,zerstören::V,sugriauti,خراب کردن
1383,zerstören::V,sugriauti,ویران کردن
1384,verbrennen::V,deginti,سوزاندن
1385,verbrennen::V,sudeginti,سوزاندن
1386,geben::V,duoti,دادن
1387,geben::V,paduoti,دادن
1388,reichen::V,paduoti,دادن
1389,schenken::V,dovanoti,هدیه دادن
1390,versprechen::V,žadėti,قول دادن
1391,versprechen::V,žadėti,وعده دادن
1392,versprechen::V,pažadėti,قول دادن
1393,versprechen::V,pažadėti,وعده دادن
1394,wünschen::V,norėti,آرزو کردن
1395,wünschen::V,linḱėti,آرزو کردن
1396,loben::V,girti,ستایش کردن
1397,loben::V,pagirti,ستایش کردن
1398,küssen::V,bučiuoti,بوسیدن
1399,wiegen::V,supti,نوسان کردن
1400,zudecken::V,užkloti,پوشاندن
1401,zudecken::V,uždengti,پوشاندن
1402,wecken::V,žadinti,بیدار کردن
1403,zeigen::V,rodyti,نشان دادن
1404,führen::V,vesti,رهنمائی کردن
1405,führen::V,vadovauti,رهنمائی کردن
1406,lehren::V,mokyti,آموختن
1407,lehren::V,mokyti,یاد دادن
1408,lehren::V,išmokyti,آموختن
1409,lehren::V,išmokyti,یاد دادن
1410,unterrichten::V,dėstyti,درس دادن
1411,unterrichten::V,dėstyti,تدریس کردن
1412,aufziehen::V,išauginti,تربیت کردن
1413,leiten::V,valdyti,اداره کردن
1414,leiten::V,vadovauti,اداره کردن
1415,antreiben::V,uiti,عجله دادن
1416,antreiben::V,raginti,عجله دادن
1417,antreiben::V,skubinti,عجله دادن
1418,lassen::V,paliepti,وادار کردن
1419,einladen::V,kviesti,دعوت کردن
1420,einladen::V,kviesti,مهمان کردن
1421,einladen::V,pakviesti,دعوت کردن
1422,einladen::V,pakviesti,مهمان کردن
1423,vereinigen::V,sujungti,یکی کردن
1424,vereinigen::V,sujungti,متحد کردن
1425,vereinigen::V,suvienyti,یکی کردن
1426,vereinigen::V,suvienyti,متحد کردن
1427,besuchen::V,lankyti,دیدار کردن
1428,besuchen::V,aplankyti,دیدار کردن
1429,treffen::V,sutikti,ملاقات کردن
1430,treffen::V,pasitikti,ملاقات کردن
1431,sich versammeln::V,susirinkti,جمع شدن
1432,spielen::V,groti,بازی کردن
1433,spielen::V,žaisti,بازی کردن
1434,singen::V,dainuoti,آواز خواندن
1435,tanzen::V,šokti,رقصیدن
1436,sich trennen::V,skirtis,جدا شدن
1437,sich trennen::V,išsiskirti,جدا شدن
1438,verlassen::V,palikti,ترک کردن
1439,retten::V,gelbėti,نجات دادن
1440,bewachen::V,sergėti,حراست کردن
1441,schützen::V,ginti,حفظ کردن
1442,schützen::V,apginti,حفظ کردن
1443,verteidigen::V,ginti,دفاع کردن
1444,verteidigen::V,apginti,دفاع کردن
1445,sich schlagen::V,muštis,کتک‌کاری کردن
1446,schießen::V,šauti,تیر زدن
1447,schießen::V,šaudyti,تیر زدن
1448,siegen::V,nugalėti,پیروز شدن
1449,ärgern::V,pykinti,ناراحت کردن
1450,schlagen::V,mušti,زدن
1451,schlagen::V,mušti,کوبیدن
1452,schlagen::V,smogti,زدن
1453,schlagen::V,smogti,کوبیدن
1454,schlagen::V,trenkti,زدن
1455,schlagen::V,trenkti,کوبیدن
