,Concept_ID,nl,es
850,sehr::ADV,zeer,muy
851,sehr::ADV,zeer,mucho
852,so::ADV,zo,tan
853,noch::ADV,nog,aún
854,noch::ADV,nog,todavía
855,nur::ADV,maar,solamente
856,nur::ADV,alleen,solamente
857,schon::ADV,al,ya
858,schon::ADV,reeds,ya
859,wieder::ADV,weer,de nuevo
860,wieder::ADV,terug,de nuevo
861,vergebens::ADV,vergeefs,en vano
862,vergebens::ADV,tevergeefs,en vano
863,vor::PRP,voor,antes de
864,vor::PRP,voor,delante de
865,hinter::PRP,achter,tras
866,hinter::PRP,achter,detrás de
867,unter::PRP,onder,bajo
868,unter::PRP,onder,debajo de
869,unter::PRP,beneden,bajo
870,unter::PRP,beneden,debajo de
871,durch::PRP,door,por
872,durch::PRP,door,a través de
873,neben::PRP,naast,al lado de
874,zwischen::PRP,tussen,entre
875,wegen::PRP,wegens,por
876,wegen::PRP,wegens,a causa de
877,wegen::PRP,vanwege,por
878,wegen::PRP,vanwege,a causa de
879,dies::PRN,dit,esto
880,das::PRN,dat,eso
881,das::PRN,dat,esto
882,alles::PRN,alles,todo
883,ich::PRN,ik,yo
884,du::PRN,je,tú
885,du::PRN,jij,tú
886,er::PRN,hij,él
887,wir::PRN,we,nosotros
888,wir::PRN,wij,nosotros
889,ihr::PRN,jullie,vosotros
890,sie::PRN,ze,ellos
891,sie::PRN,zij,ellos
892,was::FPRN,wat,qué
893,wer::FPRN,wie,quién
894,wo::FADV,waar,dónde
895,wohin::FADV,waarheen,adónde
896,wohin::FADV,waarheen,hacia dónde
897,wie::FADV,hoe,cómo
898,warum::FADV,waarom,por qué
899,wieviel::FNUM,hoeveel,cuánto
900,eins::NUM,één,uno
901,zwei::NUM,twee,dos
902,drei::NUM,drie,tres
903,vier::NUM,vier,cuatro
904,fünf::NUM,vijf,cinco
905,sechs::NUM,zes,seis
906,sieben::NUM,zeven,siete
907,acht::NUM,acht,ocho
908,neun::NUM,negen,nueve
909,zehn::NUM,tien,diez
910,elf::NUM,elf,once
911,zwölf::NUM,twaalf,doce
912,zwanzig::NUM,twintig,veinte
913,dreißig::NUM,dertig,treinta
914,vierzig::NUM,veertig,cuarenta
915,fünfzig::NUM,vijftig,cincuenta
916,sechzig::NUM,zestig,sesenta
917,siebzig::NUM,zeventig,setenta
918,achtzig::NUM,tachtig,ochenta
919,neunzig::NUM,negentig,noventa
920,hundert::NUM,honderd,cien
921,hundert::NUM,honderd,ciento
922,tausend::NUM,duizend,mil
923,und::CNJ,en,y
924,oder::CNJ,of,o
925,stehen::V,staan,estar de pie
926,sitzen::V,zitten,estar sentado
927,liegen::V,liggen,yacer
928,liegen::V,liggen,estar acostado
929,hängen::V,hangen,pender
930,werden::V,worden,hacerse
931,passieren::V,gebeuren,suceder
932,beginnen::V,beginnen,iniciarse
933,beginnen::V,beginnen,principiar
934,enden::V,eindigen,acabar
935,enden::V,eindigen,terminar
936,wechseln::V,wijzigen,variar
937,wechseln::V,wijzigen,alternar
938,wechseln::V,veranderen,variar
939,wechseln::V,veranderen,alternar
940,aufgehen[Sonne]::V,opgaan,salir
941,untergehen[Sonne]::V,ondergaan,ponerse
942,untergehen[Sonne]::V,ondergaan,descender
943,scheinen[Sonne]::V,schijnen,brillar
944,donnern::V,donderen,tronar
945,wehen::V,waaien,soplar
946,strömen::V,stromen,afluir
947,fließen::V,vloeien,fluir
948,fließen::V,vloeien,correr
949,sich drehen::V,draaien,girar
950,sich drehen::V,zich draaien,girar
951,schwanken::V,wankelen,vacilar
952,schwingen::V,zwieren,oscilar
953,fallen::V,vallen,caer
954,brennen::V,branden,arder
955,brennen::V,branden,quemar
956,rauchen::V,roken,humear
957,rauchen::V,roken,echar humo
958,regnen::V,regenen,llover
959,gefrieren::V,bevriezen,helarse
960,tauen::V,dooien,deshelarse
961,schmelzen::V,smelten,fundirse
962,schmelzen::V,smelten,derretirse
963,trocknen::V,drogen,secarse
964,sieden::V,koken,hervir
965,sieden::V,zieden,hervir
966,faulen::V,rotten,pudrirse
967,verfaulen::V,verrotten,pudrirse
968,reißen::V,scheuren,romperse
969,versinken::V,verzinken,hundirse
970,vergehen::V,vergaan,pasar
971,erscheinen::V,opdagen,aparecer
972,erscheinen::V,verschijnen,aparecer
973,verschwinden::V,verdwijnen,desaparecer
974,sinken::V,zinken,bajar
975,abnehmen::V,afnemen,decrecer
976,abnehmen::V,afnemen,disminuir
977,abnehmen::V,verminderen,decrecer
978,abnehmen::V,verminderen,disminuir
979,zunehmen::V,toenemen,crecer
980,zunehmen::V,toenemen,aumentar
981,steigen::V,stijgen,subir
982,steigen::V,stijgen,ascender
983,steigen::V,omhooggaan,subir
984,steigen::V,omhooggaan,ascender
985,wachsen::V,groeien,crecer
986,glänzen::V,glanzen,brillar
987,glänzen::V,glanzen,resplandecer
988,glänzen::V,schitteren,brillar
989,glänzen::V,schitteren,resplandecer
990,funkeln::V,fonkelen,chispear
991,lärmen::V,lawaai maken,hacer ruido
992,läuten::V,luiden,sonar
993,läuten::V,luiden,repicar
994,klingeln::V,bellen,tocar el timbre
995,klirren::V,rinkelen,tintinear
996,brausen::V,bruisen,zumbar
997,rauschen::V,ruisen,murmurar
998,klingen::V,klinken,sonar
999,bellen::V,blaffen,ladrar
1000,heulen::V,huilen,ulular
1001,blasen::V,blazen,soplar
1002,pfeifen::V,fluiten,silbar
1003,schreien::V,gillen,gritar
1004,schreien::V,schreeuwen,gritar
1005,stöhnen::V,steunen,gemir
1006,zittern::V,beven,temblar
1007,zittern::V,sidderen,temblar
1008,leben::V,leven,vivir
1009,geboren werden::V,geboren worden,nacer
1010,atmen::V,ademen,respirar
1011,trinken::V,drinken,beber
1012,essen::V,eten,comer
1013,schlucken::V,slikken,tragar
1014,müde werden::V,moe worden,cansarse
1015,müde werden::V,moe worden,fatigarse
1016,einschlafen::V,inslapen,dormirse
1017,schlafen::V,slapen,dormir
1018,aufwachen::V,ontwaken,despertarse
1019,aufwachen::V,wakker worden,despertarse
1020,aufstehen::V,opstaan,levantarse
1021,sich erholen::V,zich ontspannen,reposar
1022,sich erholen::V,zich ontspannen,descansar
1023,krank werden::V,ziek worden,caer enfermo
1024,krank sein::V,ziek zijn,estar enfermo
1025,schmerzen::V,pijn doen,doler
1026,husten::V,hoesten,toser
1027,genesen::V,genezen,convalecer
1028,genesen::V,genezen,restablecerse
1029,sterben::V,sterven,morir
1030,sterben::V,overlijden,morir
1031,umkommen::V,omkomen,perecer
1032,sich bewegen::V,zich bewegen,moverse
1033,sich rühren::V,zich verroeren,rebullir
1034,sich erheben::V,oprijzen,levantarse
1035,sich erheben::V,verrijzen,levantarse
1036,sich setzen::V,gaan zitten,sentarse
1037,hinfallen::V,vallen,caerse
1038,hinfallen::V,neervallen,caerse
1039,laufen::V,lopen,andar
1040,schreiten::V,stappen,proceder
1041,schreiten::V,schrijden,proceder
1042,spazierengehen::V,gaan wandelen,pasear
1043,spazierengehen::V,gaan wandelen,pasearse
1044,eilen::V,ijlen,correr prisa
1045,eilen::V,haasten,correr prisa
1046,sich beeilen::V,zich haasten,darse prisa
1047,sausen::V,stuiven,correr
1048,rennen::V,rennen,correr
1049,springen::V,springen,saltar
1050,klettern::V,klimmen,trepar
1051,klettern::V,klimmen,escalar
1052,klettern::V,klauteren,trepar
1053,klettern::V,klauteren,escalar
1054,schaukeln::V,schommelen,bambolearse
1055,kriechen::V,kruipen,reptar
1056,kriechen::V,kruipen,arrastrarse
1057,schwimmen::V,zwemmen,nadar
1058,tauchen::V,duiken,bucear
1059,tauchen::V,duiken,sumergirse
1060,rudern::V,roeien,remar
1061,fahren::V,rijden,ir
1062,fliegen::V,vliegen,volar
1063,gehen::V,gaan,ir
1064,gehen::V,gaan,andar
1065,weggehen::V,weggaan,irse
1066,weggehen::V,weggaan,marcharse
1067,abfahren::V,vertrekken,salir
1068,abfahren::V,vertrekken,partir
1069,anhalten::V,stoppen,parar
1070,anhalten::V,stoppen,pararse
1071,anhalten::V,stilhouden,parar
1072,anhalten::V,stilhouden,pararse
1073,hineingehen::V,ingaan,entrar
1074,hineingehen::V,binnengaan,entrar
1075,eintreten::V,binnenkomen,entrar
1076,kommen::V,komen,venir
1077,ankommen::V,aankomen,llegar
1078,zurückkommen::V,terugkomen,volver
1079,zurückkommen::V,terugkomen,regresar
1080,bleiben::V,blijven,quedarse
1081,warten::V,wachten,esperar
1082,erwarten::V,verwachten,esperar
1083,suchen::V,zoeken,buscar
1084,finden::V,vinden,hallar
1085,finden::V,vinden,encontrar
1086,versuchen::V,proberen,intentar
1087,versuchen::V,beproeven,intentar
1088,vorbereiten::V,voorbereiden,preparar
1089,lieben::V,houden van,amar
1090,lieben::V,houden van,querer
1091,mögen::V,lusten,querer
1092,mögen::V,houden van,querer
1093,lachen::V,lachen,reír
1094,rühren::V,roeren,conmover
1095,weinen::V,huilen,llorar
1096,weinen::V,schreien,llorar
1097,schimpfen::V,kijven,regañar
1098,schimpfen::V,schelden,regañar
1099,sich ärgern::V,zich ergeren,enfadarse
1100,sich fürchten::V,bang zijn,tener miedo
1101,fürchten::V,vrezen,temer
1102,fürchten::V,vrezen,tener miedo a
1103,fliehen::V,vluchten,huir
1104,flüchten::V,ontsnappen,escaparse
1105,flüchten::V,ontkomen,escaparse
1106,sehen::V,zien,ver
1107,anschauen::V,aankijken,mirar
1108,ansehen::V,aanzien,mirar
1109,ansehen::V,bekijken,mirar
1110,hören::V,horen,oír
1111,zuhören::V,luisteren,escuchar
1112,probieren::V,proeven,probar
1113,probieren::V,proeven,degustar
1114,riechen::V,ruiken,oler
1115,fühlen::V,voelen,sentir
1116,scheinen::V,lijken,parecer
1117,zu sehen sein::V,te zien zijn,poder verse
1118,vernehmen::V,vernemen,oír
1119,vernehmen::V,vernemen,percibir
1120,frieren::V,het koud hebben,tener frío
1121,tun::V,doen,hacer
1122,können::V,kunnen,poder
1123,wollen::V,willen,querer
1124,anfangen::V,beginnen,iniciar
1125,anfangen::V,aanvangen,iniciar
1126,beenden::V,beëindigen,acabar
1127,beenden::V,beëindigen,terminar
1128,aufhören::V,ophouden,cesar
1129,gelingen::V,lukken,salir bien
1130,gelingen::V,gelukken,salir bien
1131,geraten::V,uitvallen,salir
1132,geraten::V,uitvallen,dar resultado
1133,öffnen::V,openen,abrir
1134,öffnen::V,opendoen,abrir
1135,schließen::V,sluiten,cerrar
1136,schließen::V,dichtdoen,cerrar
1137,stellen::V,stellen,poner
1138,stellen::V,stellen,colocar
1139,stellen::V,plaatsen,poner
1140,stellen::V,plaatsen,colocar
1141,setzen::V,zetten,poner
1142,setzen::V,zetten,colocar
1143,setzen::V,plaatsen,poner
1144,setzen::V,plaatsen,colocar
1145,legen::V,leggen,poner
1146,berühren::V,aanraken,tocar
1147,verbinden::V,verbinden,unir
1148,verbinden::V,verbinden,juntar
1149,bedecken::V,bedekken,tapar
1150,bedecken::V,bedekken,cubrir
1151,aufhängen::V,ophangen,colgar
1152,anzünden::V,aansteken,encender
1153,aufheben::V,oprapen,recoger
1154,zurücklassen::V,achterlaten,dejar
1155,verlieren::V,verliezen,perder
1156,fallen lassen::V,laten vallen,dejar caer
1157,machen::V,maken,hacer
1158,herstellen::V,produceren,fabricar
1159,herstellen::V,voortbrengen,fabricar
1160,bauen::V,bouwen,construir
1161,reparieren::V,repareren,reparar
1162,reparieren::V,herstellen,reparar
1163,verbessern::V,verbeteren,mejorar
1164,ändern::V,wijzigen,mudar
1165,ändern::V,wijzigen,modificar
1166,ändern::V,veranderen,mudar
1167,ändern::V,veranderen,modificar
1168,graben::V,graven,cavar
1169,beugen::V,buigen,doblar
1170,beugen::V,buigen,inclinar
1171,biegen::V,buigen,doblar
1172,drehen::V,draaien,volver
1173,drehen::V,draaien,hacer girar
1174,wenden::V,keren,volver
1175,wenden::V,wenden,volver
1176,umdrehen::V,omdraaien,revolver
1177,heben::V,heffen,levantar
1178,heben::V,optillen,levantar
1179,hochheben::V,tillen,alzar
1180,ergreifen::V,pakken,coger
1181,ergreifen::V,grijpen,coger
1182,halten::V,houden,tener
1183,drücken::V,drukken,apretar
1184,schieben::V,duwen,empujar
1185,schieben::V,schuiven,empujar
1186,kratzen::V,krassen,rascar
1187,lecken::V,likken,lamer
1188,beißen::V,bijten,morder
1189,abreißen::V,afrukken,arrancar
1190,abreißen::V,afscheuren,arrancar
1191,abschneiden::V,afsnijden,cortar
1192,binden::V,binden,atar
1193,stecken::V,steken,meter
1194,brechen::V,breken,romper
1195,brechen::V,breken,quebrar
1196,klopfen::V,kloppen,golpear
1197,hauen::V,houwen,pegar
1198,kleben::V,plakken,pegar
1199,kleben::V,plakken,encolar
1200,reiben::V,wrijven,frotar
1201,streichen::V,smeren,untar
1202,streichen::V,smeren,recubrir
1203,schleifen::V,slijpen,afilar
1204,schneiden::V,snijden,cortar
1205,rütteln::V,schudden,agitar
1206,schütteln::V,schudden,agitar
1207,schütteln::V,schudden,sacudir
1208,schwenken::V,wuiven,menear
1209,schwenken::V,zwaaien,menear
1210,schütten::V,gieten,verter
1211,schütten::V,storten,verter
1212,füllen::V,vullen,llenar
1213,einwickeln::V,inwikkelen,envolver
1214,tragen::V,dragen,llevar
1215,schleppen::V,slepen,arrastrar
1216,ziehen::V,trekken,tirar
1217,aufbewahren::V,bewaren,conservar
1218,werfen::V,gooien,echar
1219,werfen::V,gooien,lanzar
1220,fangen::V,vangen,coger
1221,packen::V,pakken,agarrar
1222,packen::V,vastpakken,agarrar
1223,verstecken::V,verstoppen,esconder
1224,teilen::V,delen,partir
1225,teilen::V,delen,dividir
1226,schicken::V,sturen,enviar
1227,bringen::V,brengen,traer
1228,hinzufügen::V,toevoegen,añadir
1229,bekommen::V,verkrijgen,obtener
1230,bekommen::V,verkrijgen,conseguir
1231,erhalten::V,krijgen,recibir
1232,nehmen::V,nemen,tomar
1233,wählen::V,kiezen,elegir
1234,wählen::V,verkiezen,elegir
1235,auswählen::V,uitkiezen,escoger
1236,auswählen::V,uitkiezen,seleccionar
1237,bewahren::V,bewaren,guardar
1238,bewahren::V,bewaren,preservar
1239,behindern::V,hinderen,estorbar
1240,behindern::V,hinderen,obstaculizar
1241,verderben::V,bederven,estropear
1242,beschädigen::V,beschadigen,deteriorar
1243,zerbrechen::V,breken,romper
1244,zerbrechen::V,breken,quebrar
1245,zerbrechen::V,stukbreken,romper
1246,zerbrechen::V,stukbreken,quebrar
1247,zerreißen::V,scheuren,desgarrar
1248,zerreißen::V,scheuren,despedazar
1249,zerreißen::V,verscheuren,desgarrar
1250,zerreißen::V,verscheuren,despedazar
1251,zerstören::V,vernielen,destruir
1252,zerstören::V,vernielen,destrozar
1253,verbrennen::V,branden,quemar
1254,verbrennen::V,verbranden,quemar
1255,geben::V,geven,dar
1256,reichen::V,reiken,pasar
1257,reichen::V,aanreiken,pasar
1258,schenken::V,schenken,regalar
1259,versprechen::V,beloven,prometer
1260,wünschen::V,wensen,desear
1261,loben::V,loven,alabar
1262,loben::V,prijzen,alabar
1263,küssen::V,kussen,besar
1264,wiegen::V,wiegen,mecer
1265,zudecken::V,toedekken,tapar
1266,zudecken::V,toedekken,cubrir
1267,wecken::V,wekken,despertar
1268,zeigen::V,tonen,mostrar
1269,zeigen::V,wijzen,mostrar
1270,führen::V,voeren,guiar
1271,führen::V,voeren,conducir
1272,lehren::V,leren,enseñar
1273,lehren::V,leren,instruir
1274,unterrichten::V,onderwijzen,enseñar
1275,aufziehen::V,grootbrengen,criar
1276,leiten::V,leiden,guiar
1277,leiten::V,leiden,dirigir
1278,antreiben::V,aandrijven,impeler
1279,antreiben::V,aandrijven,impulsar
1280,lassen::V,laten,hacer
1281,einladen::V,uitnodigen,invitar
1282,vereinigen::V,verenigen,unir
1283,besuchen::V,bezoeken,visitar
1284,besuchen::V,bezoeken,ir a ver
1285,treffen::V,treffen,encontrar
1286,treffen::V,ontmoeten,encontrar
1287,sich versammeln::V,zich verzamelen,reunirse
1288,sich versammeln::V,zich verzamelen,congregarse
1289,spielen::V,spelen,jugar
1290,singen::V,zingen,cantar
1291,tanzen::V,dansen,bailar
1292,sich trennen::V,van elkaar gaan,separarse
1293,verlassen::V,verlaten,dejar
1294,verlassen::V,verlaten,abandonar
1295,retten::V,redden,salvar
1296,bewachen::V,bewaken,vigilar
1297,schützen::V,beschermen,proteger
1298,verteidigen::V,verdedigen,defender
1299,sich schlagen::V,knokken,batirse
1300,schießen::V,schieten,tirar
1301,schießen::V,schieten,disparar
1302,siegen::V,overwinnen,vencer
1303,ärgern::V,ergeren,enojar
1304,ärgern::V,ergeren,enfadar
1305,schlagen::V,slaan,pegar
1306,schlagen::V,slaan,golpear
1307,treten::V,trappen,dar una patada a
1308,treten::V,schoppen,dar una patada a
1309,stechen::V,steken,pinchar
1310,stechen::V,prikken,pinchar
1311,stoßen::V,stoten,empujar
1312,stehlen::V,stelen,robar
1313,stehlen::V,stelen,hurtar
1314,stören::V,storen,molestar
1315,stören::V,verstoren,molestar
1316,belästigen::V,lastig vallen,molestar
1317,belästigen::V,lastig vallen,importunar
1318,verbergen::V,verbergen,ocultar
1319,verbergen::V,verbergen,esconder
1320,täuschen::V,misleiden,engañar
1321,betrügen::V,bedriegen,engañar
1322,töten::V,doden,matar
1323,wohnen::V,wonen,vivir
1324,wohnen::V,wonen,habitar
1325,arbeiten::V,werken,trabajar
1326,sammeln::V,inzamelen,recoger
1327,sammeln::V,inzamelen,coleccionar
1328,sammeln::V,verzamelen,recoger
1329,sammeln::V,verzamelen,coleccionar
1330,pflücken::V,plukken,coger
1331,jagen::V,jagen,cazar
1332,fischen::V,vissen,pescar
1333,fassen::V,vangen,atrapar
1334,fassen::V,vangen,capturar
1335,hüten::V,hoeden,guardar
1336,treiben::V,drijven,aballar
1337,anbinden::V,vastbinden,atar
1338,füttern::V,voeren,echar de comer
1339,melken::V,melken,ordeñar
1340,hacken::V,hakken,picar
1341,hacken::V,hakken,cortar
1342,gießen::V,gieten,regar
1343,reifen::V,rijpen,madurar
1344,zubereiten::V,klaarmaken,preparar
1345,zubereiten::V,toebereiden,preparar
1346,kochen::V,koken,cocer
1347,kochen::V,koken,guisar
1348,backen::V,bakken,hornear
1349,backen::V,bakken,cocer al horno
1350,braten::V,braden,asar
1351,braten::V,braden,freír
1352,umrühren::V,omroeren,remover
1353,stricken::V,breien,hacer punto
1354,stricken::V,breien,hacer calceta
1355,nähen::V,naaien,coser
1356,färben::V,verven,teñir
1357,färben::V,verven,colorear
1358,färben::V,kleuren,teñir
1359,färben::V,kleuren,colorear
1360,reinigen::V,reinigen,limpiar
1361,waschen::V,wassen,lavar
1362,abwischen::V,afvegen,fregar
1363,abwischen::V,afvegen,limpiar
1364,spülen::V,spoelen,aclarar
1365,spülen::V,spoelen,enjuagar
1366,spülen::V,afwassen,aclarar
1367,spülen::V,afwassen,enjuagar
1368,fegen::V,vegen,barrer
1369,fegen::V,vegen,pasar la escoba
1370,kehren::V,vegen,barrer
1371,baden::V,baden,bañarse
1372,sich waschen::V,zich wassen,lavarse
1373,ausziehen::V,uittrekken,quitar
1374,ausziehen::V,uittrekken,quitarse
1375,anziehen::V,aantrekken,ponerse
1376,sich anziehen::V,zich aankleden,vestirse
1377,kämmen::V,kammen,peinar
1378,schmücken::V,tooien,adornar
1379,sagen::V,zeggen,decir
1380,sprechen::V,spreken,hablar
1381,reden::V,praten,hablar
1382,reden::V,praten,conversar
1383,sich unterhalten::V,zich onderhouden,charlar
1384,sich unterhalten::V,zich onderhouden,conversar
1385,fragen::V,vragen,preguntar
1386,bitten::V,vragen,rogar
1387,bitten::V,verzoeken,rogar
1388,erzählen::V,vertellen,contar
1389,mitteilen::V,meedelen,comunicar
1390,mitteilen::V,meedelen,participar
1391,nennen::V,noemen,llamar
1392,nennen::V,noemen,nombrar
1393,rufen::V,roepen,llamar
1394,prahlen::V,pralen,jactarse
1395,übersetzen::V,vertalen,traducir
1396,denken::V,denken,pensar
1397,glauben::V,geloven,creer
1398,bemerken::V,bemerken,notar
1399,erkennen::V,herkennen,reconocer
1400,begreifen::V,begrijpen,concebir
1401,verstehen::V,verstaan,entender
1402,verstehen::V,verstaan,comprender
1403,lernen::V,leren,aprender
1404,wissen::V,weten,saber
1405,sich erinnern an::V,zich herinneren aan,recordar
1406,sich erinnern an::V,zich herinneren aan,acordarse de
1407,vergessen::V,vergeten,olvidar
1408,messen::V,meten,medir
1409,zählen::V,tellen,contar
1410,rechnen::V,rekenen,contar
1411,rechnen::V,rekenen,calcular
1412,lesen::V,lezen,leer
1413,malen::V,schilderen,pintar
1414,zeichnen::V,tekenen,dibujar
1415,schreiben::V,schrijven,escribir
1416,besitzen::V,bezitten,poseer
1417,kaufen::V,kopen,comprar
1418,verkaufen::V,verkopen,vender
1419,bezahlen::V,betalen,pagar
1420,zahlen::V,betalen,pagar
1421,beherrschen::V,beheersen,dominar
1422,ertragen::V,verdragen,soportar
