,Concept_ID,mrj,sq
749,verschieden::A,тӹрлӹ,ndryshëm
750,nah::A,лишӹл,afërt
751,fern::A,мӹндӹр,largët
752,linker::A,шалахай,majtë
753,rechter::A,вургамла,djathtë
754,anderer::A,вес,tjetër
755,anderer::A,весӹ,tjetër
756,erster::A,икшӹ,parë
757,erster::A,икӹмшӹ,parë
758,zweiter::A,кокшы,dytë
759,dritter::A,кымшы,i tretë
760,letzter::A,остатка,fundit
761,allein::ADV,иктӹ,vetëm
762,allein::ADV,иктӹт,vetëm
763,auf einmal::ADV,тöрöк,njëkohësisht
764,zusammen::ADV,икараш,bashkë
765,zusammen::ADV,икараш,së bashku
766,zusammen::ADV,цымырын,bashkë
767,zusammen::ADV,цымырын,së bashku
768,lange::ADV,кужын,për një kohë të gjatë
769,plötzlich::ADV,трӱк,befas
770,sofort::ADV,полт,menjëherë
771,sofort::ADV,полт,aty për aty
772,sofort::ADV,тöрöк,menjëherë
773,sofort::ADV,тöрöк,aty për aty
774,sofort::ADV,тӹшӓкок,menjëherë
775,sofort::ADV,тӹшӓкок,aty për aty
776,später::ADV,вара,më vonë
777,heute::ADV,тагачы,sot
778,morgen::ADV,иргод,nesër
779,morgen::ADV,иргодым,nesër
780,bald::ADV,чӹнь,shpejt
781,bald::ADV,чӹнь,së shpejti
782,bald::ADV,вӓшке,shpejt
783,bald::ADV,вӓшке,së shpejti
784,bald::ADV,выртышты,shpejt
785,bald::ADV,выртышты,së shpejti
786,dann::ADV,пакыла,pastaj
787,gestern::ADV,тенгечӹ,dje
788,einst::ADV,икӓнӓ,dikur
789,damals::ADV,тӹнӓм,atëherë
790,danach::ADV,пакыла,mandej
791,vorher::ADV,перви,më parë
792,zuerst::ADV,андак,së pari
793,einmal::ADV,гӓнӓк,njëherë
794,einmal::ADV,гӓнӓ,njëherë
795,manchmal::ADV,кынамжы,nganjëherë
796,oft::ADV,чӹчкӹдӹн,shpesh
797,immer::ADV,со,përherë
798,immer::ADV,со,gjithnjë
799,immer::ADV,соок,përherë
800,immer::ADV,соок,gjithnjë
801,niemals::ADV,нинам,kurrë
802,niemals::ADV,нинам,asnjëherë
803,niemals::ADV,нигынам,kurrë
804,niemals::ADV,нигынам,asnjëherë
805,niemals::ADV,нигынамат,kurrë
806,niemals::ADV,нигынамат,asnjëherë
807,hier::ADV,тиштӹ,këtu
808,hierhin::ADV,тишкӹ,knej
809,von hier::ADV,тишец,që këtej
810,von hier::ADV,тишец,prej këtej
811,von hier::ADV,тишецӹн,që këtej
812,von hier::ADV,тишецӹн,prej këtej
813,dort::ADV,тӹштӹ,aty
814,dort::ADV,тӹштӹ,atje
815,dorthin::ADV,тӹшкӹ,anej
816,dorthin::ADV,тӹшкӹлӓ,anej
817,geradeaus::ADV,вик,drejt
818,geradeaus::ADV,тура,drejt
819,vorwärts::ADV,анзыкы,mbroth
820,vorwärts::ADV,анзыкы,përpara
821,rückwärts::ADV,мӹнгеш,mbrapsht
822,zurück::ADV,мӹнгеш,prapa
823,zurück::ADV,мӹнгеш,mbrapsht
824,unten::ADV,ӱлнӹ,poshtë
825,unten::ADV,лӹвӓлнӹ,poshtë
826,hinab::ADV,ӱлӹкӹ,përposh
827,hinab::ADV,лӹвӓкӹ,përposh
828,oben::ADV,вӹлнӹ,lart
829,oben::ADV,вӹлнӹ,sipër
830,hinauf::ADV,кӱшкӹлӓ,lart
831,hinauf::ADV,кӱшкӹлӓ,përpjetë
832,hinauf::ADV,кӱш,lart
833,hinauf::ADV,кӱш,përpjetë
834,überall::ADV,йӹлт,kudo
835,überall::ADV,цилӓ вӓре,kudo
836,nicht::ADV,уке,s'
837,nicht::ADV,уке,nuk
838,ein wenig::ADV,изиш,një tis
839,ein wenig::ADV,иклаштык,një tis
840,kaum::ADV,цылик,mezi
841,kaum::ADV,чучок-чучок,mezi
842,sehr::ADV,чоте,fort
843,sehr::ADV,чоте,shumë
844,so::ADV,тенге,ashtu
845,so::ADV,тенге,kështu
846,so::ADV,тенгелӓ,ashtu
847,so::ADV,тенгелӓ,kështu
848,noch::ADV,мол,ende
849,noch::ADV,мол,akoma
850,noch::ADV,моло,ende
851,noch::ADV,моло,akoma
852,nur::ADV,веле,vetëm
853,schon::ADV,уже,tashmë
854,schon::ADV,ӹнде,tashmë
855,wieder::ADV,уэш,përsëri
856,vergebens::ADV,зря,kot
857,vergebens::ADV,ӹзрӓ,kot
858,vergebens::ADV,ӹзӹрӓ,kot
859,vor::PRP,анзыц,para
860,vor::PRP,анзыцын,para
861,hinter::PRP,шайылан,prapa
862,hinter::PRP,шайылан,mbrapa
863,hinter::PRP,шайылный,prapa
864,hinter::PRP,шайылный,mbrapa
865,unter::PRP,лӹвӓкӹ,nën
866,durch::PRP,вашт,nëpër
867,neben::PRP,сага,pranë
868,neben::PRP,сага,përbri
869,zwischen::PRP,лош,midis
870,zwischen::PRP,лош,ndërmjet
871,zwischen::PRP,лошкы,midis
872,zwischen::PRP,лошкы,ndërmjet
873,wegen::PRP,мычыц,për
874,dies::PRN,тидӹ,ky
875,dies::PRN,ти,ky
876,das::PRN,тидӹ,ky
877,das::PRN,ти,ky
878,alles::PRN,цилӓ,gjithçka
879,ich::PRN,мый,unë
880,du::PRN,тӹнь,ti
881,er::PRN,тӹдӹ,ai
882,wir::PRN,мӓ,ne
883,ihr::PRN,вӓ,ju
884,sie::PRN,нӹнӹ,ata
885,was::FPRN,ма,ç'
886,was::FPRN,ма,çfarë
887,wer::FPRN,кӱ,kush
888,wo::FADV,кышан,ku
889,wo::FADV,кыштакен,ku
890,wohin::FADV,кышкы,për ku
891,wie::FADV,кыце,si
892,warum::FADV,малын,pse
893,warum::FADV,малын,përse
894,wieviel::FNUM,кынар,sa
895,wieviel::FNUM,кынары,sa
896,wieviel::FNUM,кынаркы,sa
897,eins::NUM,иктӹ,një
898,eins::NUM,иктӹт,një
899,zwei::NUM,кок,dy
900,zwei::NUM,кокты,dy
901,drei::NUM,кым,tre
902,drei::NUM,кымыт,tre
903,vier::NUM,нӹл,katër
904,fünf::NUM,вӹц,pesë
905,sechs::NUM,куд,gjashtë
906,sechs::NUM,кудытмозн,gjashtë
907,sieben::NUM,шӹм,shtatë
908,sieben::NUM,шӹмӹт,shtatë
909,acht::NUM,кӓндӓкш,tetë
910,acht::NUM,кӓндӓкшӹ,tetë
911,neun::NUM,ӹндекшшӱдӹ,nëntë
912,zehn::NUM,лу,dhjetë
913,elf::NUM,луатик,njëmbëdhjetë
914,elf::NUM,луатиктӹ,njëmbëdhjetë
915,zwölf::NUM,луаткок,dymbëdhjetë
916,zwölf::NUM,луаткокты,dymbëdhjetë
917,zwanzig::NUM,коклы,njëzet
918,dreißig::NUM,кымлы,tridhjetë
919,vierzig::NUM,нӹллӹ,dyzet
920,fünfzig::NUM,вӹцлӹ,pesëdhjetë
921,sechzig::NUM,кудлу,gjashtëdhjetë
922,siebzig::NUM,шӹмлу,shtatëdhjetë
923,achtzig::NUM,кӓндӓкшлу,tetëdhjetë
924,neunzig::NUM,ӹндекшлу,nëntëdhjetë
925,hundert::NUM,шӱдӹ,qind
926,tausend::NUM,тӹжем,mijë
927,und::CNJ,дöн,e
928,und::CNJ,дöн,dhe
929,oder::CNJ,льывы,a
930,oder::CNJ,льывы,apo
931,stehen::V,шалшаг,rri
932,sitzen::V,шӹнзӓш,rri
933,liegen::V,киӓш,rri shtrirë
934,hängen::V,кечӓш,varem
935,werden::V,шагалаш,bëhem
936,passieren::V,ӹштӓ́лтӓш,ndodh
937,beginnen::V,тӹнгӓлӓлтӓш,filloj
938,enden::V,пӹтӓш,përfundoj
939,wechseln::V,весемӓш,ndërroj
940,wechseln::V,весемӓлтӓш,ndërroj
941,aufgehen[Sonne]::V,авараш,hapem
942,untergehen[Sonne]::V,шӹ́нзӓш,hyj
943,untergehen[Sonne]::V,шӹ́нзӓш,perëndoj
944,scheinen[Sonne]::V,сотемдӓрӓш,ndriçoj
945,donnern::V,хӹдӹртӓш,gjëmoj
946,donnern::V,хӹдӹртӓш,bubulloj
947,wehen::V,ӹфӹлӓш,fryj
948,strömen::V,йогащ,derdh
949,fließen::V,йогащ,rrjedh
950,sich drehen::V,пöрдӓш,rrotullohem
951,schwanken::V,лыпшалташ,dyzoj
952,schwingen::V,кӓчӓйӓш,dridhem
953,fallen::V,кенвазаш,bie
954,fallen::V,шынгалташ,bie
955,brennen::V,йылаш,digjem
956,rauchen::V,шыпшаш,nxjerr tym
957,regnen::V,юраш,bie shi
958,gefrieren::V,гӓш,ngrij
959,gefrieren::V,кӹлмаш,ngrij
960,tauen::V,шылаш,shkrij
961,schmelzen::V,шӹрӓнӓш,shkrij
962,trocknen::V,кошкаш,thaj
963,sieden::V,шолаш,ziej
964,faulen::V,шӱӓш,kalbem
965,faulen::V,шӱӓш,prishem
966,verfaulen::V,йӓнгӓрӓлтӓш,kalbem
967,reißen::V,кышкедӓлтӓш,grisem
968,reißen::V,кышкедӓлтӓш,shqyhem
969,versinken::V,ва́лаш,humboj
970,vergehen::V,эртӓш,kaloj
971,erscheinen::V,каяш,dukem
972,verschwinden::V,ямаш,zhdukem
973,sinken::V,пычаш,ulem
974,abnehmen::V,чӹдемӓш,pakësohem
975,abnehmen::V,чӹдемӓш,zvogëlohem
976,abnehmen::V,кöтӹргӓш,pakësohem
977,abnehmen::V,кöтӹргӓш,zvogëlohem
978,zunehmen::V,когоэмӓш,shtohem
979,steigen::V,лӱлта́лташ,rritem
980,wachsen::V,кушкаш,rritem
981,glänzen::V,йӹлгӹжӓш,vezulloj
982,funkeln::V,валгалташ,xixoj
983,funkeln::V,валгалташ,xixëlloj
984,lärmen::V,юкланаш,oshtij
985,lärmen::V,юкланаш,zhurmoj
986,läuten::V,цоргаш,bie
987,klingeln::V,цоргаш,i bie ziles
988,klirren::V,цонгырталгаш,kërcëlloj
989,brausen::V,ышдымыла́наш,gjëmoj
990,rauschen::V,шу́жгаш,fëshfërij
991,klingen::V,йо́нгаш,tingëlloj
992,bellen::V,опташ,leh
993,heulen::V,урмыжаш,ulërij
994,blasen::V,ӹфӹлӓш,fryj
995,pfeifen::V,ши́шкаш,fishkëllej
996,schreien::V,уташ,bërtas
997,schreien::V,саслаш,bërtas
998,schreien::V,варгынзаш,bërtas
999,stöhnen::V,ӹнгӹрӓш,rënkoj
1000,zittern::V,цӹтӹрӓш,trembem
1001,leben::V,ӹлӓш,rroj
1002,leben::V,ӹлӓш,jetoj
1003,geboren werden::V,шачаш,lind
1004,atmen::V,шӱлӓш,marr frymë
1005,trinken::V,йӱӓш,pi
1006,essen::V,качкаш,ha
1007,schlucken::V,нелӓш,gëlltis
1008,schlucken::V,нелӓш,kapërdij
1009,müde werden::V,янгылаш,lodhem
1010,einschlafen::V,амален кеӓш,bie të fle
1011,schlafen::V,амалаш,fle
1012,aufwachen::V,понгыжалташ,zgjohem
1013,aufstehen::V,кӹньӹл шагалаш,çohem
1014,aufstehen::V,кӹньӹл шагалаш,ngrihem
1015,sich erholen::V,кӓнаш,qetësohem
1016,sich erholen::V,кӓнаш,shtendosem
1017,krank werden::V,церлӓнен вазаш,bie i sëmurë
1018,krank sein::V,церлӓнӓш,jam i sëmurë
1019,krank sein::V,ясланаш,jam i sëmurë
1020,krank sein::V,ясыланаш,jam i sëmurë
1021,schmerzen::V,каршташ,dhemb
1022,husten::V,кахыраш,kollitem
1023,genesen::V,паремӓш,shërohem
1024,genesen::V,тöрлӓнӓш,shërohem
1025,sterben::V,вазын колаш,vdes
1026,umkommen::V,пӹтӓш,vdes
1027,umkommen::V,пӹтӓш,mbaroj
1028,sich bewegen::V,кашташ,shkundem
1029,sich rühren::V,тӓрвӓнӓш,lëviz
1030,sich erheben::V,кӹньӹлӓш,ngrihem
1031,sich setzen::V,шӹнзӓш,ulem
1032,hinfallen::V,кенвазаш,gremisem
1033,hinfallen::V,шынгалташ,gremisem
1034,laufen::V,кашташ,eci
1035,schreiten::V,ашкедӓш,çapem
1036,spazierengehen::V,мадын кашташ,shëtis
1037,eilen::V,вӓшкӓш,ngas
1038,sich beeilen::V,вӓшкӓш,nxitoj
1039,sich beeilen::V,талашаш,nxitoj
1040,sausen::V,хойхаланаш,eci shpejt
1041,sausen::V,хояш,eci shpejt
1042,rennen::V,кыргыжаш,vrapoj
1043,springen::V,тӹршештӓш,kërcej
1044,klettern::V,ку́заш,hipi
1045,schaukeln::V,лыпшалташ,kolovitem
1046,kriechen::V,авалянаш,zvarritem
1047,kriechen::V,ньыжиклӓш,zvarritem
1048,schwimmen::V,илӓш,notoj
1049,tauchen::V,цымаш,zhytem
1050,rudern::V,шуалташ,vozis
1051,fahren::V,кеӓш,shkoj
1052,fliegen::V,чонгештӓш,fluturoj
1053,gehen::V,кеӓш,eci
1054,gehen::V,кеӓш,shkoj
1055,weggehen::V,кеӓш,vete
1056,abfahren::V,кеӓш,nisem
1057,anhalten::V,цӓрнӓш,ndalem
1058,hineingehen::V,пыраш,futem
1059,eintreten::V,пыраш,hyj
1060,kommen::V,толаш,vij
1061,ankommen::V,шоаш,arrij
1062,ankommen::V,шоаш,mbërrij
1063,zurückkommen::V,пöртӹлӓш,kthehem
1064,bleiben::V,кодаш,mbetem
1065,bleiben::V,кодаш,qëndroj
1066,warten::V,вычаш,pres
1067,erwarten::V,вычаш,pres
1068,suchen::V,кӹчӓлӓш,kërkoj
1069,finden::V,моаш,gjej
1070,versuchen::V,путаяш,mundohem
1071,versuchen::V,цацаш,mundohem
1072,vorbereiten::V,поспейӹктӓш,përgatis
1073,lieben::V,яраташ,dashuroj
1074,mögen::V,яраташ,dua
1075,lachen::V,ваштылаш,qesh
1076,rühren::V,тӓрвӓтӓш,mallëngjej
1077,weinen::V,мӓгӹрӓш,qaj
1078,schimpfen::V,свырседӓлӓш,shaj
1079,sich ärgern::V,шӹдешкӓш,bëhem verem
1080,sich fürchten::V,лӱдӓш,kam frikë
1081,sich fürchten::V,лӱдӓш,frikësohem
1082,fürchten::V,лӱдӓш,kam frikë nga
1083,fliehen::V,кыргыжаш,arratisem
1084,flüchten::V,кыргыж шӹлӓш,iki
1085,sehen::V,ужаш,shoh
1086,anschauen::V,анжалаш,shikoj
1087,ansehen::V,анжаш,shikoj
1088,hören::V,колаш,dëgjoj
1089,zuhören::V,колышташ,veshtoj
1090,probieren::V,тотештӓш,provoj
1091,probieren::V,подыл анжаш,provoj
1092,riechen::V,ӱпшӹнзӓш,nuhas
1093,fühlen::V,шижӓш,ndiej
1094,scheinen::V,каяш,ndriçoj
1095,zu sehen sein::V,каяш,dukem
1096,vernehmen::V,колын колташ,dëgjoj
1097,frieren::V,кӹлмаш,mërdhij
1098,frieren::V,тӹнгӹргӓш,mërdhij
1099,tun::V,ӹштӓш,bëj
1100,können::V,кердӓш,mund
1101,wollen::V,жалаяш,dua
1102,wollen::V,жалаяш,dëshiroj
1103,anfangen::V,тӹнгӓлӓш,filloj
1104,beenden::V,пӹтӓрӓш,kryej
1105,beenden::V,пӹтӓрӓш,mbaroj
1106,aufhören::V,цӓрнӓш,pushoj
1107,gelingen::V,цӓш лиӓш,më shkon mbarë
1108,geraten::V,лиӓш,del
1109,öffnen::V,пачаш,hap
1110,schließen::V,чӱчӓш,mbyll
1111,stellen::V,шӹндӓш,vë
1112,setzen::V,шӹндӓш,vë
1113,legen::V,опташ,vë
1114,legen::V,пиштӓш,vë
1115,berühren::V,тӹкӓлӓш,rrok
1116,verbinden::V,пидӓш,bashkoj
1117,bedecken::V,леведӓш,mbuloj
1118,aufhängen::V,сӓкӓш,var
1119,anzünden::V,чӱктӓш,ndez
1120,aufheben::V,кузыкташ,ngre
1121,zurücklassen::V,кодаш,lë pas
1122,verlieren::V,ямдаш,humb
1123,fallen lassen::V,кенвацтараш,lëshoj
1124,machen::V,ӹштӓш,bëj
1125,herstellen::V,йӓмдӹлӓш,prodhoj
1126,bauen::V,ӹштӓш,ndërtoj
1127,reparieren::V,чиняш,ndreq
1128,reparieren::V,чиняш,meremetoj
1129,reparieren::V,алалаш,ndreq
1130,reparieren::V,алалаш,meremetoj
1131,verbessern::V,яжоэмден шӹндӓш,përmirësoj
1132,ändern::V,вашталташ,ndërroj
1133,graben::V,капаяш,gërmoj
1134,beugen::V,лывырташ,kërrus
1135,beugen::V,каклярташ,kërrus
1136,biegen::V,лывырташ,përkul
1137,drehen::V,сӓрӓш,dredh
1138,drehen::V,сӓрӓш,rrotulloj
1139,drehen::V,сӓрӹкӓлӓш,dredh
1140,drehen::V,сӓрӹкӓлӓш,rrotulloj
1141,wenden::V,сӓрӓлӓш,kthej
1142,umdrehen::V,сӓрӓлӓш,kthej
1143,heben::V,лӱктӓш,ngre
1144,hochheben::V,кузыкташ,ngre
1145,ergreifen::V,хватяш,rrëmbej
1146,halten::V,кычаш,mbaj
1147,drücken::V,темдӓш,shtyp
1148,schieben::V,шӹкӓш,shtyj
1149,kratzen::V,нӹжӓш,kruaj
1150,kratzen::V,нӹжӓш,gërvisht
1151,lecken::V,нылаш,lëpij
1152,beißen::V,пыралаш,kafshoj
1153,abreißen::V,кӹрӓш,shkëpus
1154,abreißen::V,кышкед нӓлӓш,shkëpus
1155,abschneiden::V,шулаш,cungoj
1156,abschneiden::V,лаштыклаш,cungoj
1157,binden::V,пидӓш,lidh
1158,stecken::V,шыралаш,fus
1159,stecken::V,шыралаш,ngul
1160,brechen::V,тодылаш,thyej
1161,brechen::V,пыдырташ,thyej
1162,klopfen::V,рушткаш,trokas
1163,hauen::V,шелӹштӓш,godas
1164,kleben::V,клейӓш,ngjis
1165,reiben::V,нӹжӓш,fërkoj
1166,streichen::V,шӹрӓш,lyej
1167,schleifen::V,шымаш,mpreh
1168,schneiden::V,пӹчкӓш,pres
1169,rütteln::V,мыльгыкташ,shkund
1170,schütteln::V,цӹтӹртӓш,lëkund
1171,schütteln::V,мыльгыкташ,lëkund
1172,schwenken::V,машыяш,valëvit
1173,schütten::V,опталаш,mbush
1174,füllen::V,темӓш,mbush
1175,einwickeln::V,пӹтӹрӓ́лӓш,mbështjell
1176,tragen::V,намалаш,mbaj
1177,tragen::V,намалаш,mbart
1178,schleppen::V,шӹдӹрӓш,heq
1179,schleppen::V,шӹдӹрӓш,zhgërryej
1180,ziehen::V,шыпшаш,tërheq
1181,aufbewahren::V,перегӓш,ruaj
1182,werfen::V,кӹшкӓш,hedh
1183,fangen::V,кычаш,kap
1184,packen::V,хватяш,rrëmbej
1185,verstecken::V,шӹлтӓш,fsheh
1186,teilen::V,пайылаш,ndaj
1187,schicken::V,колташ,dërgoj
1188,bringen::V,кандаш,sjell
1189,bekommen::V,лыкташ,kap
1190,erhalten::V,получаяш,marr
1191,nehmen::V,налаш,marr
1192,wählen::V,айыраш,zgjedh
1193,auswählen::V,айыраш,përzgjedh
1194,bewahren::V,перегӓш,ruaj
1195,behindern::V,мешӓйӓш,pengoj
1196,verderben::V,портяш,prish
1197,beschädigen::V,шушырташ,dëmtoj
1198,zerbrechen::V,пыдырташ,thyej
1199,zerreißen::V,кӹрӓш,çjerr
1200,zerreißen::V,кӹрӓш,zheloj
1201,zerstören::V,шӓлӓтӓш,prish
1202,zerstören::V,шӓлӓтӓш,shkatërroj
1203,verbrennen::V,йылаташ,djeg
1204,verbrennen::V,йылалташ,djeg
1205,geben::V,пуаш,jap
1206,reichen::V,пуаш,jap
1207,schenken::V,подараш,fal
1208,schenken::V,подараш,dhuroj
1209,versprechen::V,сöрӓш,premtoj
1210,wünschen::V,жалаяш,uroj
1211,loben::V,хваляш,lëvdoj
1212,loben::V,хваляш,lavdëroj
1213,küssen::V,шышшалаш,puth
1214,wiegen::V,лӱнгӓлтӓш,tund
1215,zudecken::V,пиштӓш,mbuloj
1216,wecken::V,понгыжалтараш,zgjoj
1217,zeigen::V,анжыкташ,dëftej
1218,führen::V,видӓш,çoj
1219,lehren::V,тымдаш,arsej
1220,unterrichten::V,тымдаш,arsimoj
1221,aufziehen::V,кушташ,rris
1222,leiten::V,видӓш,udhëheq
1223,leiten::V,вуйлаташ,udhëheq
1224,leiten::V,вуйлалташ,udhëheq
1225,antreiben::V,талаштараш,nxis
1226,lassen::V,-ыкт,detyroj
1227,einladen::V,ӱжӓш,ftoj
1228,vereinigen::V,иктештӓш,bashkoj
1229,besuchen::V,толаш,vizitoj
1230,treffen::V,вӓшлиӓш,ndesh
1231,treffen::V,вӓшлиӓлтӓш,ndesh
1232,sich versammeln::V,цымыргаш,tubohem
1233,spielen::V,мадаш,loz
1234,spielen::V,мадаш,luaj
1235,singen::V,мыраш,këndoj
1236,tanzen::V,кушташ,kërcej
1237,tanzen::V,кушташ,vallëzoj
1238,sich trennen::V,айырлаш,ndahem
1239,verlassen::V,шуаш,braktis
1240,retten::V,ытараш,shpëtoj
1241,bewachen::V,оролаш,ruaj
1242,schützen::V,перегӓш,ruaj
1243,schützen::V,перегӓш,mbroj
1244,verteidigen::V,перегӓш,mbroj
1245,sich schlagen::V,шидӓлӓш,zihem
1246,sich schlagen::V,шиэдӓлӓш,zihem
1247,schießen::V,лӱӓш,shtie
1248,siegen::V,сӹнгӓш,fitoj
1249,siegen::V,сӹнгӓш,ngadhënjej
1250,ärgern::V,шӹдештӓрӓш,zemëroj
1251,schlagen::V,пӓрен колташ,rrah
1252,schlagen::V,пӓрен колташ,godas
1253,schlagen::V,хӹрӹктен колташ,rrah
1254,schlagen::V,хӹрӹктен колташ,godas
1255,treten::V,чымаш,shtyj
1256,treten::V,чымаш,shtyj më këmbë
1257,stechen::V,пышкылаш,ther
1258,stechen::V,пышкылаш,shpoj
1259,stoßen::V,шыркедӓш,shtyj
1260,stehlen::V,шолышт толаш,vjedh
1261,stören::V,ӓрештӹлӓш,pengoj
1262,belästigen::V,кӓньӹсӹрлӓндӓрӓш,bezdis
1263,belästigen::V,шытырланыкташ,bezdis
1264,verbergen::V,шӹлтӓш,fsheh
1265,täuschen::V,алталаш,mashtroj
1266,täuschen::V,аталаш,mashtroj
1267,betrügen::V,мошеньӹчӓйӓш,kobis
1268,töten::V,пуштын шуаш,vras
1269,wohnen::V,ӹлӓш,banoj
1270,arbeiten::V,пӓшӓлӓш,punoj
1271,arbeiten::V,пӓшӓлӓш,vardoj
1272,arbeiten::V,ровотаяш,punoj
1273,arbeiten::V,ровотаяш,vardoj
1274,sammeln::V,погаш,mbledh
1275,sammeln::V,погаш,grumbulloj
1276,pflücken::V,кӹрӓш,vjel
1277,pflücken::V,кӹрӓш,mbledh
1278,jagen::V,охотничӓйӓш,gjuaj
1279,fischen::V,кол кычаш,peshkoj
1280,fischen::V,кол кычаш,gjuaj peshk
1281,fassen::V,кычаш,zë
1282,hüten::V,кӹтӓш,kullos
1283,treiben::V,шуруяш,vë përpara
1284,anbinden::V,ялшташ,lidh
1285,anbinden::V,ялышташ,lidh
1286,füttern::V,пукшаш,grazhdoj
1287,melken::V,шыпшылаш,mjel
1288,hacken::V,роаш,grij
1289,gießen::V,шӓвӓш,ujis
1290,reifen::V,кӱӓш,piqem
1291,reifen::V,поспейӓш,piqem
1292,zubereiten::V,йӓмдӹлӓш,gatuaj
1293,kochen::V,шолташ,ziej
1294,backen::V,кӱктӓш,pjek
1295,backen::V,кӱктӓш,furroj
1296,braten::V,жӓрӓш,fërgoj
1297,braten::V,жӓрӓш,tiganis
1298,umrühren::V,намалаш,trazoj
1299,stricken::V,пидӓш,thur
1300,nähen::V,ыргаш,qep
1301,färben::V,пидӓш,ngjyej
1302,färben::V,пидӓш,bojatis
1303,reinigen::V,чиӓлтӓш,qëroj
1304,reinigen::V,чиӓлтӓш,pastroj
1305,waschen::V,мышкаш,laj
1306,waschen::V,мышкаш,finjos
1307,abwischen::V,ӹштӓш,fshij
1308,spülen::V,шӱӓлтӓш,kulloj
1309,fegen::V,ӹштӓш,fshij
1310,kehren::V,ӹштӓш,fshij
1311,baden::V,нӱштӹлӓш,lahem
1312,sich waschen::V,мышкылташ,lahem
1313,ausziehen::V,кыдашаш,heq
1314,ausziehen::V,кыдашаш,zbath
1315,anziehen::V,чиӓш,vesh
1316,anziehen::V,чиӓш,mbath
1317,sich anziehen::V,чиӓш,vishem
1318,kämmen::V,шерӓш,kreh
1319,schmücken::V,цеверемдӓш,hijeshoj
1320,sagen::V,манаш,them
1321,sagen::V,келесӓш,them
1322,sprechen::V,манаш,flas
1323,reden::V,шайышташ,fjalos
1324,reden::V,шайышташ,fjalëtoj
1325,sich unterhalten::V,хытыраш,bisedoj
1326,sich unterhalten::V,хытыргаш,bisedoj
1327,fragen::V,ядаш,pyes
1328,bitten::V,ядаш,lus
1329,bitten::V,ядаш,lutem
1330,erzählen::V,келесӓш,rrëfej
1331,mitteilen::V,попаш,kumtoj
1332,mitteilen::V,увертӓш,kumtoj
1333,mitteilen::V,увертӓрӓш,kumtoj
1334,nennen::V,лӹмдӓш,quaj
1335,rufen::V,ӱжӓш,thërras
1336,prahlen::V,хайзаш,mburrem
1337,prahlen::V,хайзаш,kapardisem
1338,prahlen::V,шаргаланаш,mburrem
1339,prahlen::V,шаргаланаш,kapardisem
1340,übersetzen::V,вашташ,përkthej
1341,denken::V,машанаш,mendoj
1342,glauben::V,ӹнянӓш,besoj
1343,bemerken::V,цаклаш,vërej
1344,erkennen::V,пӓлӓш,njoh
1345,erkennen::V,пӓлӓш,shquaj
1346,begreifen::V,ынгылаш,marr vesh
1347,verstehen::V,ынгылаш,marr vesh
1348,lernen::V,тыменяш,mësoj
1349,wissen::V,пӓлӓш,di
1350,sich erinnern an::V,ышештӓрӓш,kujtoj
1351,vergessen::V,монден кодаш,harroj
1352,messen::V,висӓш,mas
1353,zählen::V,шотаяш,njeh
1354,rechnen::V,шотаяш,llogaris
1355,lesen::V,лыдаш,lexoj
1356,lesen::V,лыдаш,këndoj
1357,malen::V,рисуяш,lyej
1358,zeichnen::V,ыдырка́лаш,vizatoj
1359,schreiben::V,вазаш,shkruaj
1360,besitzen::V,кы́чаш,kam
1361,kaufen::V,нӓлӓш,blej
1362,verkaufen::V,выжалаш,shes
1363,bezahlen::V,тӱлӓш,paguaj
1364,zahlen::V,тӱлӓш,paguaj
1365,beherrschen::V,кы́чаш,zotëroj
1366,ertragen::V,цӹтӓш,duroj
1367,Linie::N,,vijë
1368,Strich::N,,vizë
1369,jetzt::ADV,,tash
1370,hinzufügen::V,,shtoj
