,Concept_ID,mdf,bn
698,einmal::ADV,весть,একবার
699,manchmal::ADV,лия́ста,কখনও কখনও
700,manchmal::ADV,ко́ста-ко́ста,কখনও কখনও
701,oft::ADV,си́деста,ঘনঘন
702,immer::ADV,фалу,সর্বদা
703,immer::ADV,най,সর্বদা
704,niemals::ADV,аф мзя́рдонга,কখলও নহে
705,hier::ADV,тяса,এখানে
706,hierhin::ADV,сей,এখানে
707,hierhin::ADV,тяза,এখানে
708,von hier::ADV,тя́ста,ত্রই স্তান হইতে
709,dort::ADV,тоса,ওখানে
710,dorthin::ADV,тов,ওখানে
711,dorthin::ADV,тоза,ওখানে
712,geradeaus::ADV,ви́деста,অগ্রগামী
713,vorwärts::ADV,и́нголи,সন্মুখিকে
714,rückwärts::ADV,ме́ки,খিরিয়া
715,zurück::ADV,ме́ки,পিঠ
716,unten::ADV,ала,নীচে
717,hinab::ADV,алу,নিম্নগামী
718,oben::ADV,вяре,উপরে
719,hinauf::ADV,вяри,উচ্চতর অংশে
720,überall::ADV,се́мбе ва́стова,সর্বত্র
721,nicht::ADV,аф,না
722,ein wenig::ADV,аф лама,অল্প
723,kaum::ADV,а́ньцек,কষ্টসহকাবে
724,sehr::ADV,пяк,খুব
725,so::ADV,ста́не,তত
726,noch::ADV,нинге,এখন পর্যস্ত
727,nur::ADV,аньцек,শুধু
728,schon::ADV,ни,ইতঃপুর্বে
729,wieder::ADV,та́га,আবার
730,vergebens::ADV,стак,বিফলে
731,vor::PRP,инголе,সম্মুখে
732,hinter::PRP,фтала,পশ্চাতে
733,hinter::PRP,мельге,পশ্চাতে
734,unter::PRP,ала,নীচে
735,durch::PRP,пачк,দ্বারা
736,neben::PRP,ваксса,কাছে
737,zwischen::PRP,ёткса,মধ্যে
738,wegen::PRP,сюнеда,জন্য
739,dies::PRN,тя,এটা
740,das::PRN,ся,ওটা
741,das::PRN,тона,ওটা
742,alles::PRN,сембе,সব
743,ich::PRN,мон,আমি
744,du::PRN,тон,তুমি
745,er::PRN,сон,উনি
746,wir::PRN,минь,আমরা
747,ihr::PRN,тинь,তোমরা
748,sie::PRN,синь,তারা
749,was::FPRN,мезе,কি
750,wer::FPRN,кие,কে
751,wo::FADV,коса,কোথায়
752,wohin::FADV,ков,কোথায়
753,wohin::FADV,коза,কোথায়
754,wie::FADV,ко́да,কেমন
755,warum::FADV,мес,কেন
756,wieviel::FNUM,мзя́ра,কত
757,eins::NUM,фкя,অক
758,zwei::NUM,кафта,দুই
759,drei::NUM,колма,তিন
760,vier::NUM,ниле,চার
761,fünf::NUM,вете,পাঁচ
762,sechs::NUM,кота,ছয়
763,sieben::NUM,сисем,সাত
764,acht::NUM,кафкса,আট
765,neun::NUM,ве́йхкса,নয়
766,zehn::NUM,кемонь,দশ
767,elf::NUM,кефкие,এগারো
768,zwölf::NUM,кемгафтува,দ্বাদশ
769,zwanzig::NUM,комсь,বিশ
770,dreißig::NUM,колмогемонь,ত্রিশ
771,vierzig::NUM,нильге́монь,চল্লিশ
772,fünfzig::NUM,ве́дьгемонь,পঞ্চাশ
773,sechzig::NUM,ко́дгемонь,ষাট
774,siebzig::NUM,сизьге́монь,সত্তর
775,achtzig::NUM,ка́фксогемонь,আশি
776,neunzig::NUM,ве́йхксогемонь,নব্বুই
777,hundert::NUM,сяда,শত
778,tausend::NUM,тёжянь,হাজার
779,und::CNJ,и,আর
780,und::CNJ,и,এবং
781,und::CNJ,дъ,আর
782,und::CNJ,дъ,এবং
783,oder::CNJ,или,বা
784,oder::CNJ,али,বা
785,stehen::V,а́щемс стя́да,দাঁড়ানো
786,sitzen::V,ащемс озада,বসা
787,liegen::V,ма́дозь а́щемс,শোয়া
788,hängen::V,нюрьгомс,ঝোলা
789,werden::V,арамс,হইয়া উঠা
790,werden::V,тиевомс,হইয়া উঠা
791,passieren::V,лисэмс,ঘটা
792,passieren::V,эвондамс,ঘটা
793,beginnen::V,ушедомс,আরম্ভ হওয়া
794,enden::V,лоткамс,শেষ হওয়া
795,wechseln::V,по́лафнемс,রূপাস্তর করা
796,aufgehen[Sonne]::V,стямс,উদিত হওয়া
797,aufgehen[Sonne]::V,лисемс,উদিত হওয়া
798,untergehen[Sonne]::V,валгомс,অস্ত যাওয়া
799,scheinen[Sonne]::V,ва́лдоптомс,আলো দেওয়া
800,donnern::V,торамс,বজ্রধ্বনি করা
801,wehen::V,уфа́мс,প্রবাহিত হওয়া
802,strömen::V,шудемс,প্রবাহিত হওয়া
803,fließen::V,шудемс,ছুটা
804,sich drehen::V,шаромс,পাক খাওয়া
805,schwanken::V,якамс,দোলা
806,schwingen::V,люксемс,দোলা
807,schwingen::V,нюрьсемс,দোলা
808,fallen::V,прамс,পড়া
809,fallen::V,прашендомс,পড়া
810,brennen::V,паломс,সেঁকা
811,rauchen::V,качадомс,ধোঁয়া ছড়ান
812,regnen::V,пиземс,বর্ষণ_করা
813,gefrieren::V,эйндамс,হিমায়িত হওয়া
814,gefrieren::V,кельмомс,হিমায়িত হওয়া
815,tauen::V,соламс,গলা
816,schmelzen::V,соламс,গলা
817,trocknen::V,коськомс,শুষ্ক করা
818,sieden::V,лакамс,ফোঁড়া
819,faulen::V,наксадомс,ক্ষয় হওয়া
820,verfaulen::V,наксадомс,ক্ষয় হওয়া 
821,reißen::V,сязевомс,ছিঁড়া
822,versinken::V,ваямс,ডুবা
823,vergehen::V,ётамс,যাওয়া
824,erscheinen::V,эвондамс,আসা
825,verschwinden::V,юма́мс,অদৃশ্য হওয়া
826,sinken::V,валгомс,হ্রাস হওয়া
827,abnehmen::V,киремс,হ্রাস হওয়া
828,zunehmen::V,ламокстомс,বৃদ্ধি পাওয়া
829,zunehmen::V,рашнемс,বৃদ্ধি পাওয়া
830,steigen::V,кеподемс,ওঠা
831,wachsen::V,касомс,বড় হওয়া
832,glänzen::V,цинзелдомс,জ্বলা
833,glänzen::V,цифордомс,জ্বলা
834,funkeln::V,ци́фтордомс,জ্বল্জ্বল করা
835,lärmen::V,жалнамс,
836,läuten::V,гайфтемс,রুসুঝুসু করা
837,klingeln::V,гайфтемс,বাজা
838,klirren::V,ка́нзеркшнемс,টুংটাং-শব্দ করা
839,brausen::V,жоледемс,গর্জন করা
840,rauschen::V,вжнамс,মর্মরধ্বনি করা
841,rauschen::V,гамнамс,মর্মরধ্বনি করা
842,klingen::V,кайгомс,শব্দ করা
843,bellen::V,ува́мс,ঘেউ ঘেউ করা
844,heulen::V,сувомс,গর্জন করা
845,heulen::V,урнамс,গর্জন করা
846,blasen::V,уфа́мс,ফুঁ দেওয়া
847,pfeifen::V,вяшкомс,শিস্ দেওয়া
848,schreien::V,пешкодомс,চিৎকার করা
849,stöhnen::V,куфцемс,গোঁ-গো করা
850,zittern::V,таромс,কাঁপা
851,leben::V,эрямс,বাঁচা
852,geboren werden::V,шачемс,জন্মানো
853,atmen::V,ажнамс,শ্বাস ফেলা
854,trinken::V,симомс,পান করা
855,essen::V,ярхцамс,ভক্ষণ করা
856,schlucken::V,нилемс,গেলা
857,müde werden::V,сиземс,পরিশ্রান্ত হওয়া
858,einschlafen::V,матодовомс,নিদ্রামগ্ন হওয়া
859,schlafen::V,удомс,নিদ্রা যাওয়া
860,aufwachen::V,съргоземс,জাগা
861,aufstehen::V,стямс,জাগা
862,sich erholen::V,ваймосемс,আরাম করা
863,krank werden::V,сярядькстомс,অসুস্থ হত্তয়া
864,krank sein::V,сярядемс,রূগ্ণ হত্তয়া
865,schmerzen::V,сярядемс,কন্কন করা
866,husten::V,козомс,কাশা
867,genesen::V,пъ́чкамс,আরোগ্য হওয়া
868,sterben::V,куломс,মারা যাওয়া
869,umkommen::V,юма́мс,মারা যাওয়া
870,sich bewegen::V,шаштомс,চলা
871,sich rühren::V,сърхка́мс,নড়া
872,sich erheben::V,стямс,উদিত হওয়া
873,sich setzen::V,озамс,বসা
874,hinfallen::V,прамс,পড়া
875,hinfallen::V,сяворемс,পড়া
876,laufen::V,якамс,হাঁটা
877,schreiten::V,молемс,হাঁটা
878,schreiten::V,аськолямс,হাঁটা
879,spazierengehen::V,якамс,পায়চারি করা
880,eilen::V,эряскодомс,ত্বরাম্বিত করা
881,sich beeilen::V,эряскодомс,ত্বরাম্বিত করা
882,sausen::V,лиемс,ধেয়ে যাওয়া
883,rennen::V,арнемс,চলা
884,springen::V,комотнемс,লাফানো
885,klettern::V,ку́цемс,আরোহণ করা
886,schaukeln::V,нюрямс,দোলা
887,kriechen::V,шаштомс комада,হামাগুড়ি দেওয়া
888,schwimmen::V,уемс,সাঁতার কাটা
889,tauchen::V,юпиемс,ডোবা
890,tauchen::V,чёпафнемс,ডোবা
891,rudern::V,па́немс ве́неж,দাঁড় টানা
892,fahren::V,ардомс,চালান
893,fliegen::V,лиемс,ওড়া
894,gehen::V,молемс,যাওয়া
895,weggehen::V,тумс,প্রস্থান করা
896,abfahren::V,тумс,প্রস্থান করা
897,anhalten::V,лоткамс,থামা
898,hineingehen::V,сува́мс,ঢোকা
899,eintreten::V,сува́мс,ঢোকা
900,kommen::V,самс,আসা
901,ankommen::V,самс,আসা
902,ankommen::V,пачкодемс,আসা
903,zurückkommen::V,мърдамс,ফিরা
904,bleiben::V,иля́домс,থাকা
905,warten::V,учемс,অপেক্ষা করা
906,erwarten::V,учемс,অপেক্ষা করা
907,suchen::V,вешемс,খোঁজ করা
908,finden::V,мумс,পাওয়া
909,versuchen::V,варчсемс,পরখ করা
910,vorbereiten::V,анокламс,প্রস্তুত করা
911,lieben::V,кельгомс,ভালবাসা
912,mögen::V,кельгомс,পছন্দ করা
913,lachen::V,рахамс,হাসা
914,lachen::V,рахсемс,হাসা
915,rühren::V,токамс седи,হৃদয়ম্পর্শ করা
916,weinen::V,авардемс,কাঁদা
917,schimpfen::V,сюцемс,নালিশ করা
918,sich ärgern::V,кяжиямс,রাগ হত্তয়া
919,sich fürchten::V,пелемс,ভয় করা
920,fürchten::V,пелемс,ডরা
921,fliehen::V,ворьгодемс,পালানো
922,flüchten::V,ша́домс,পালানো
923,flüchten::V,во́рьгодемс,পালানো
924,sehen::V,няемс,দেখা
925,anschauen::V,ваномс,দেখা
926,ansehen::V,ваномс,দেখা
927,hören::V,марямс,শোনা
928,zuhören::V,ку́лхдоньомс,শোনা
929,probieren::V,варжамс,পরখ করা
930,riechen::V,никса́мс,শুঁকা
931,fühlen::V,марямс,অনুভব করা
932,scheinen::V,ня́евомс,মনে হত্তয়া
933,zu sehen sein::V,ня́евомс,দেখা দেত্তয়া
934,vernehmen::V,марямс,শোনা
935,frieren::V,паломс,শীত লাগা
936,frieren::V,кельмомс,শীত লাগা
937,tun::V,тиемс,করা
938,können::V,маштомс,পারা
939,wollen::V,-не-,ইচ্ছা করা
940,anfangen::V,ушедомс,আরম্ভ করা
941,beenden::V,аде́ламс,শেষ করা
942,aufhören::V,лоткамс,থামা
943,gelingen::V,удалакшнемс,সিদ্ধিলাভ করা
944,geraten::V,лисемс,পরিণত হত্তয়া
945,öffnen::V,панжемс,খোলা
946,schließen::V,сёлгомс,বন্ধ করা
947,stellen::V,путомс,স্থাপন করা
948,setzen::V,озафнемс,স্থাপন করা
949,setzen::V,озавтнемс,স্থাপন করা
950,legen::V,путомс,স্থাপন করা
951,berühren::V,токамс,স্পর্শ করা
952,verbinden::V,сотомс,সংযুক্ত করা
953,bedecken::V,комачамс,ঢাকা
954,bedecken::V,вельхтямс,ঢাকা
955,aufhängen::V,повфтамс,ঝুলানো
956,anzünden::V,крьвя́стемс,জ্বালান
957,aufheben::V,кеподемс,কুড়াইয়া তোলা
958,aufheben::V,касфтомс,কুড়াইয়া তোলা
959,zurücklassen::V,ка́домс,পরিত্যাগ করা
960,verlieren::V,юма́фтомс,হারান
961,fallen lassen::V,прафтомс,ফেলা
962,machen::V,тиемс,গঠন করা
963,herstellen::V,анокламс,সৃষ্টি করা
964,bauen::V,путомс,নির্মাণ করা
965,reparieren::V,петемс,মেরামত করা
966,verbessern::V,цебярьгофтомс,উন্নতিলাভ করা
967,ändern::V,полафтомс,পরিবর্তিত করা
968,graben::V,шу́вомс,খনন করা
969,graben::V,та́ргамс,খনন করা
970,beugen::V,мяндемс,নোয়া
971,biegen::V,комафтомс,নোয়া
972,drehen::V,шо́вамс,ঘোরান
973,drehen::V,ша́рфнемс,ঘোরান
974,wenden::V,ша́рфтомс,উলটাইয়া দেত্তয়া
975,umdrehen::V,шарфтомс,উলটানো
976,heben::V,ке́подемс,উত্তোলন করা
977,hochheben::V,ке́подемс,উঁচু করা
978,hochheben::V,ка́сфтомс,উঁচু করা
979,ergreifen::V,фатямс,দখল করা
980,halten::V,кирдемс,ধরা
981,drücken::V,люпшта́мс,টেপা
982,schieben::V,шашфтомс,ঠেলা
983,kratzen::V,а́нгорямс,চাঁচা
984,kratzen::V,киськоря́мс,চাঁচা
985,lecken::V,нолсемс,চাটা
986,beißen::V,сускомс,দংশন করা
987,abreißen::V,сяземс,বিচ্ছিন্ন করা
988,abschneiden::V,керомс,বিচ্ছিন্ন করা
989,binden::V,сотомс,বন্ধন করা
990,stecken::V,сялгомс,বিদ্ধ করা
991,brechen::V,си́ннемс,ভাঙা
992,brechen::V,ка́лафтомс,ভাঙা
993,klopfen::V,чакамс,আঘাত করা
994,klopfen::V,чакиемс,আঘাত করা
995,hauen::V,шавомс,আঘাত করা
996,hauen::V,пиксомс,আঘাত করা
997,kleben::V,пе́тфнемс,সাঁটা
998,reiben::V,шо́вамс,ঘষা
999,streichen::V,вадемс,ছড়াইয়া
1000,schleifen::V,шо́вамс,ধার দেওয়া
1001,schneiden::V,керомс,কাটা
1002,rütteln::V,та́рфтомс,নাড়ান
1003,schütteln::V,шука́демс,নড়া
1004,schwenken::V,яфодемс,দোলা
1005,schütten::V,каямс,বর্ষণ করা
1006,schütten::V,нюрьхтя́мс,বর্ষণ করা
1007,füllen::V,пяшкодемс,পরিপূর্ণ করা
1008,einwickeln::V,тапардамс,মুড়া
1009,tragen::V,кандомс,বহন করা
1010,schleppen::V,ускомс,টানা
1011,ziehen::V,ускомс,টানা
1012,aufbewahren::V,ванфтомс,রাখা
1013,werfen::V,ёрямс,ছুড়া
1014,fangen::V,кунда́мс,লোফা
1015,packen::V,фатямс,ধরা
1016,verstecken::V,кяшемс,গোপন করা
1017,teilen::V,явомс,বিভক্ত করা
1018,schicken::V,кучемс,প্রেরণ করা
1019,bringen::V,кандомс,আনা
1020,bringen::V,пачфтемс,আনা
1021,hinzufügen::V,пу́томс та́га,একত্র করা
1022,hinzufügen::V,ма́ксомс та́га,একত্র করা
1023,bekommen::V,сявомс,পাওয়া
1024,erhalten::V,сявомс,পাওয়া
1025,nehmen::V,сявомс,নেওয়া
1026,wählen::V,ко́чкамс,বাছা
1027,auswählen::V,кочкамс,বাছা
1028,bewahren::V,ванфтомс,বাঁচাইয়া রাখা
1029,behindern::V,шорямс,বাধা দেওয়া
1030,verderben::V,коламс,নষ্ট করা
1031,verderben::V,гастямс,নষ্ট করা
1032,beschädigen::V,тиендемс зиян,ক্ষতি করা
1033,zerbrechen::V,тапамс,ভাঙ্গিয়া যাওয়া
1034,zerreißen::V,сяземс,ছিঁড়া
1035,zerstören::V,ка́лафтомс,বিনাশ করা
1036,verbrennen::V,пълхта́мс,দহন করা
1037,geben::V,ма́ксомс,দেওয়া
1038,reichen::V,максомс,দেওয়া
1039,schenken::V,каземс,উপহার দেত্তয়া
1040,versprechen::V,ма́ксомс вал,প্রতিশ্রুতি দেওয়া
1041,wünschen::V,арьсемс,আকাঙ্ক্ষা করা
1042,loben::V,шна́мс,প্রশংসা করা
1043,küssen::V,палсемс,চুম্বন করা
1044,wiegen::V,нюря́фтомс,দুলানো
1045,zudecken::V,вельхтямс,ঢাকা
1046,wecken::V,стя́фтомс,জাগানো
1047,wecken::V,съ́ргозьфтемс,জাগানো
1048,zeigen::V,няфтемс,দেখানো
1049,führen::V,вятемс,পথ দেখানো
1050,lehren::V,тонафтомс,শেখানো
1051,unterrichten::V,тонафтомс,শিক্ষা দেওয়া
1052,aufziehen::V,касфтомс,পালন করা
1053,leiten::V,вятемс,পরিচালনা করা
1054,antreiben::V,вятемс,চালনা করা
1055,lassen::V,кошардомс,অনুমতি দেওয়া
1056,einladen::V,тердемс,নিমন্ত্রণ করা
1057,einladen::V,серьгядемс,নিমন্ত্রণ করা
1058,vereinigen::V,пуроптомс,এক করা
1059,vereinigen::V,кочкамс марса,এক করা
1060,besuchen::V,варжамс,দেখিতে যাওয়া
1061,treffen::V,васьфтомс,সন্মুখীন হওয়া
1062,sich versammeln::V,кочкавомс,জড়ো হওয়া
1063,spielen::V,налхксемс,খেলা
1064,singen::V,морамс,গাওয়া
1065,tanzen::V,кштимс,নাচা
1066,sich trennen::V,явомс,পৃথক করা
1067,verlassen::V,кадондомс,পরিত্যাগ করা
1068,retten::V,идемс,উদ্ধার করা
1069,retten::V,араламс,উদ্ধার করা
1070,bewachen::V,ваномс,পাহারা দেওয়া
1071,schützen::V,а́раламс,রক্ষা করা
1072,verteidigen::V,а́раламс,রক্ষা করা
1073,sich schlagen::V,тюремс,লড়াই করা
1074,schießen::V,ляцемс,তীরবেগে ছোটা
1075,siegen::V,сяськомс,জেতা
1076,ärgern::V,кяжияфтомс,বিরক্ত করা
1077,schlagen::V,токамс,আঘাত করা
1078,treten::V,тапамс,লাথি মারা
1079,stechen::V,пупамс,দংশন করা
1080,stechen::V,сялгомс,দংশন করা
1081,stoßen::V,тостядемс,ঠেলা
1082,stehlen::V,саламс,অপহরণ করা
1083,stören::V,шорсемс,ঘাঁটান
1084,belästigen::V,токсамс,বিরক্ত করা
1085,belästigen::V,аф кадомс ваймама,বিরক্ত করা
1086,verbergen::V,кяшемс,গোপন করা
1087,täuschen::V,васькафтомс,প্রবঞ্চনা করা
1088,täuschen::V,кяльготнемс,প্রবঞ্চনা করা
1089,betrügen::V,васькафнемс,প্রতারণা করা
1090,töten::V,шавомс,হত্যা করা
1091,töten::V,аде́ламс,হত্যা করা
1092,wohnen::V,эрямс,বাস করা
1093,arbeiten::V,покодемс,কাজ করা
1094,sammeln::V,кочкамс,সংগ্রহ করা
1095,sammeln::V,пу́роптомс,সংগ্রহ করা
1096,pflücken::V,фатнемс,চয়ন করা
1097,pflücken::V,нотфнемс,চয়ন করা
1098,jagen::V,кунда́мс,শিকার করা
1099,fischen::V,калонь кунда́мс,মাছ ধরা
1100,fassen::V,кунда́мс,ধরা
1101,hüten::V,ваномс,যুথভুক্ত করা
1102,treiben::V,панемс,চালনা করা
1103,anbinden::V,сотомс,বন্ধন করা
1104,füttern::V,трямс,ভোজন করানো
1105,füttern::V,а́ндомс,ভোজন করানো
1106,melken::V,потямс,দুগ্ধ দোহন করা
1107,hacken::V,лазондомс,কাটা
1108,gießen::V,валомс,বর্ষণ করা
1109,reifen::V,кенеремс,পাকা
1110,zubereiten::V,анокламс,রন্ধন করা
1111,kochen::V,пидемс,রন্ধন করা
1112,backen::V,пидемс,সেকা
1113,braten::V,пуштомс,ভাজা
1114,umrühren::V,шорямс,নড়ানো
1115,stricken::V,кодамс,বোনা
1116,nähen::V,стамс,সেলাই করা
1117,färben::V,а́рхтомс,রঞ্জিত করা
1118,reinigen::V,ва́ткамс,পরিষ্কার করা
1119,reinigen::V,а́роптомс,পরিষ্কার করা
1120,waschen::V,муськомс,পরিষ্কার করা
1121,abwischen::V,нардамс,মুছা
1122,spülen::V,оргалдомс,পরিষ্কার করা
1123,fegen::V,тяемс,ঝাঁট দেওয়া
1124,kehren::V,тяемс,ঝাঁট দেওয়া
1125,baden::V,э́шелямс,অবগাহন করা
1126,sich waschen::V,штамс,ধোয়া
1127,ausziehen::V,кайсефтемс,খুলা
1128,anziehen::V,ща́фтомс,গায়ে দেত্তয়া
1129,sich anziehen::V,щамс,পোশাক পরা
1130,kämmen::V,се́ендемс,আঁচড়ানো
1131,schmücken::V,на́ряжамс,সাজান করা
1132,schmücken::V,ма́зоптомс,সাজান করা
1133,sagen::V,азомс,উচ্চারণ করা
1134,sagen::V,мярьгомс,উচ্চারণ করা
1135,sprechen::V,корхтамс,বলা
1136,reden::V,корхнемс,আলাপ করা
1137,sich unterhalten::V,корхнемс,আড্ডা দেওয়া
1138,fragen::V,ки́зефтемс,জিজ্ঞাসা করা
1139,bitten::V,а́намс,প্রার্থনা করা
1140,bitten::V,ве́шемс,প্রার্থনা করা
1141,erzählen::V,а́зондомс,বর্ণনা করা
1142,mitteilen::V,азомс,বলা
1143,nennen::V,лемдемс,নাম দেওয়া
1144,nennen::V,путомс лем,নাম দেওয়া
1145,rufen::V,серьгядемс,আমন্ত্রণ করা
1146,prahlen::V,шна́фтомс пря́,বড়াই করা
1147,übersetzen::V,ётафтомс,ভাষাস্তরিত করা
1148,denken::V,арьсемс,ভাবা
1149,glauben::V,кемамс,বিশ্বাস করা
1150,bemerken::V,ня́емс,লক্ষ্য করা
1151,erkennen::V,содамс,চিনিতে পারা
1152,begreifen::V,сатомс,উপলব্ধি করা
1153,verstehen::V,шарьхкодемс,উপলব্ধি করা
1154,lernen::V,тонафнемс,শেখা
1155,wissen::V,со́дамс,জানা
1156,sich erinnern an::V,лятфтамс,মনে করা
1157,vergessen::V,юкстамс,বিস্মৃত হওয়া
1158,messen::V,ункснемс,মাপা
1159,zählen::V,лу́вомс,গণনা করা
1160,zählen::V,а́рьсемс,গণনা করা
1161,rechnen::V,лувомс,হিসাব করা
1162,lesen::V,лувомс,পাঠ করা
1163,lesen::V,морафтомс,পাঠ করা
1164,malen::V,рисова́ндамс,আঁকা
1165,zeichnen::V,рисова́ндамс,ছকা
1166,schreiben::V,сёрмадомс,লেখা
1167,besitzen::V,улемс азоркс,অধিকার করা
1168,kaufen::V,рамамс,ক্রয় করা
1169,verkaufen::V,мимс,বেচা
1170,bezahlen::V,пандомс,প্রদান করা
1171,zahlen::V,па́ндомс,প্রদান করা
1172,beherrschen::V,азорондамс,শাসন করা
1173,ertragen::V,кирдемс,বহন করা
1174,Netz::N,,জাল
