,Concept_ID,lv,se
117,Stirn::N,плеш,gaalloe
118,Stirn::N,плеш,gállo
119,Stirn::N,плеш,gállu
120,Stirn::N,плеш,kállu
121,Stirn::N,плеш,käll
122,Stirn::N,плеш,вуэххьц
123,Stirn::N,кымӧс,gaalloe
124,Stirn::N,кымӧс,gállo
125,Stirn::N,кымӧс,gállu
126,Stirn::N,кымӧс,kállu
127,Stirn::N,кымӧс,käll
128,Stirn::N,кымӧс,вуэххьц
129,Stirn::N,piere,gaalloe
130,Stirn::N,piere,gállo
131,Stirn::N,piere,gállu
132,Stirn::N,piere,kállu
133,Stirn::N,piere,käll
134,Stirn::N,piere,вуэххьц
135,Haar::N,си,voepte
136,Haar::N,си,vuoppta
137,Haar::N,си,vuokta
138,Haar::N,си,vuop'tâ
139,Haar::N,си,vuõpt
140,Haar::N,си,вӯппт
141,Haar::N,юрси,voepte
142,Haar::N,юрси,vuoppta
143,Haar::N,юрси,vuokta
144,Haar::N,юрси,vuop'tâ
145,Haar::N,юрси,vuõpt
146,Haar::N,юрси,вӯппт
147,Haar::N,mats,voepte
148,Haar::N,mats,vuoppta
149,Haar::N,mats,vuokta
150,Haar::N,mats,vuop'tâ
151,Haar::N,mats,vuõpt
152,Haar::N,mats,вӯппт
153,Schnurrbart::N,ус,bijjie-skaavtjoe
154,Schnurrbart::N,ус,njunjevuolskávttjá
155,Schnurrbart::N,ус,seamu
156,Schnurrbart::N,ус,siämu
157,Schnurrbart::N,ус,ää´bben
158,Schnurrbart::N,ус,о̄а̄бпан
159,Schnurrbart::N,пыртсим,bijjie-skaavtjoe
160,Schnurrbart::N,пыртсим,njunjevuolskávttjá
161,Schnurrbart::N,пыртсим,seamu
162,Schnurrbart::N,пыртсим,siämu
163,Schnurrbart::N,пыртсим,ää´bben
164,Schnurrbart::N,пыртсим,о̄а̄бпан
165,Schnurrbart::N,ūsas,bijjie-skaavtjoe
166,Schnurrbart::N,ūsas,njunjevuolskávttjá
167,Schnurrbart::N,ūsas,seamu
168,Schnurrbart::N,ūsas,siämu
169,Schnurrbart::N,ūsas,ää´bben
170,Schnurrbart::N,ūsas,о̄а̄бпан
171,Bart::N,тош,skaavtja
172,Bart::N,тош,skaavtjoe
173,Bart::N,тош,skávttjá
174,Bart::N,тош,seamu
175,Bart::N,тош,siämu
176,Bart::N,тош,seäm
177,Bart::N,тош,ся̄м
178,Bart::N,bārda,skaavtja
179,Bart::N,bārda,skaavtjoe
180,Bart::N,bārda,skávttjá
181,Bart::N,bārda,seamu
182,Bart::N,bārda,siämu
183,Bart::N,bārda,seäm
184,Bart::N,bārda,ся̄м
185,Kinn::N,тшӧка,gaejpie
186,Kinn::N,тшӧка,gájbbe
187,Kinn::N,тшӧка,gáibi
188,Kinn::N,тшӧка,käibi
189,Kinn::N,тшӧка,käi´bb
190,Kinn::N,тшӧка,ка̄ййп
191,Kinn::N,zods,gaejpie
192,Kinn::N,zods,gájbbe
193,Kinn::N,zods,gáibi
194,Kinn::N,zods,käibi
195,Kinn::N,zods,käi´bb
196,Kinn::N,zods,ка̄ййп
197,Kinn::N,smakrs,gaejpie
198,Kinn::N,smakrs,gájbbe
199,Kinn::N,smakrs,gáibi
200,Kinn::N,smakrs,käibi
201,Kinn::N,smakrs,käi´bb
202,Kinn::N,smakrs,ка̄ййп
203,Kiefer[Anatomie]::N,черлы,gaejpie
204,Kiefer[Anatomie]::N,черлы,oalol
205,Kiefer[Anatomie]::N,черлы,oaloldákte
206,Kiefer[Anatomie]::N,черлы,gáibi
207,Kiefer[Anatomie]::N,черлы,uá'lultähti
208,Kiefer[Anatomie]::N,черлы,vuâl'lõš
209,Kiefer[Anatomie]::N,черлы,вуаллнешш
210,Kiefer[Anatomie]::N,алака лы,gaejpie
211,Kiefer[Anatomie]::N,алака лы,oalol
212,Kiefer[Anatomie]::N,алака лы,oaloldákte
213,Kiefer[Anatomie]::N,алака лы,gáibi
214,Kiefer[Anatomie]::N,алака лы,uá'lultähti
215,Kiefer[Anatomie]::N,алака лы,vuâl'lõš
216,Kiefer[Anatomie]::N,алака лы,вуаллнешш
217,Kiefer[Anatomie]::N,вомкӧтш лы,gaejpie
218,Kiefer[Anatomie]::N,вомкӧтш лы,oalol
219,Kiefer[Anatomie]::N,вомкӧтш лы,oaloldákte
220,Kiefer[Anatomie]::N,вомкӧтш лы,gáibi
221,Kiefer[Anatomie]::N,вомкӧтш лы,uá'lultähti
222,Kiefer[Anatomie]::N,вомкӧтш лы,vuâl'lõš
223,Kiefer[Anatomie]::N,вомкӧтш лы,вуаллнешш
224,Kiefer[Anatomie]::N,žoklis,gaejpie
225,Kiefer[Anatomie]::N,žoklis,oalol
226,Kiefer[Anatomie]::N,žoklis,oaloldákte
227,Kiefer[Anatomie]::N,žoklis,gáibi
228,Kiefer[Anatomie]::N,žoklis,uá'lultähti
229,Kiefer[Anatomie]::N,žoklis,vuâl'lõš
230,Kiefer[Anatomie]::N,žoklis,вуаллнешш
231,Kehle::N,голя,gealoe
232,Kehle::N,голя,tjåttå
233,Kehle::N,голя,njiello
234,Kehle::N,голя,čotta
235,Kehle::N,голя,čuudâ
236,Kehle::N,голя,čoodd
237,Kehle::N,голя,чонт
238,Kehle::N,голя,кэ̄ҏс
239,Kehle::N,rīkle,gealoe
240,Kehle::N,rīkle,tjåttå
241,Kehle::N,rīkle,njiello
242,Kehle::N,rīkle,čotta
243,Kehle::N,rīkle,čuudâ
244,Kehle::N,rīkle,čoodd
245,Kehle::N,rīkle,чонт
246,Kehle::N,rīkle,кэ̄ҏс
247,Hals::N,сьылі,tjeapohke
248,Hals::N,сьылі,tjiebet
249,Hals::N,сьылі,čeabet
250,Hals::N,сьылі,čiäppát
251,Hals::N,сьылі,čeäppat
252,Hals::N,сьылі,ча̄пэх
253,Hals::N,kakls,tjeapohke
254,Hals::N,kakls,tjiebet
255,Hals::N,kakls,čeabet
256,Hals::N,kakls,čiäppát
257,Hals::N,kakls,čeäppat
258,Hals::N,kakls,ча̄пэх
259,Genick::N,юрбӧр,tjovrese
260,Genick::N,юрбӧр,nisske
261,Genick::N,юрбӧр,niehkki
262,Genick::N,юрбӧр,niski
263,Genick::N,юрбӧр,niek'ki
264,Genick::N,юрбӧр,nji´šǩǩmaadd
265,Genick::N,юрбӧр,нышшькмоант
266,Genick::N,балябӧж,tjovrese
267,Genick::N,балябӧж,nisske
268,Genick::N,балябӧж,niehkki
269,Genick::N,балябӧж,niski
270,Genick::N,балябӧж,niek'ki
271,Genick::N,балябӧж,nji´šǩǩmaadd
272,Genick::N,балябӧж,нышшькмоант
273,Genick::N,sprands,tjovrese
274,Genick::N,sprands,nisske
275,Genick::N,sprands,niehkki
276,Genick::N,sprands,niski
277,Genick::N,sprands,niek'ki
278,Genick::N,sprands,nji´šǩǩmaadd
279,Genick::N,sprands,нышшькмоант
280,Kopf::N,юр,åejjie
281,Kopf::N,юр,oajvve
282,Kopf::N,юр,oaivi
283,Kopf::N,юр,uái'vi
284,Kopf::N,юр,vuei´vv
285,Kopf::N,юр,вуэййв
286,Kopf::N,galva,åejjie
287,Kopf::N,galva,oajvve
288,Kopf::N,galva,oaivi
289,Kopf::N,galva,uái'vi
290,Kopf::N,galva,vuei´vv
291,Kopf::N,galva,вуэййв
292,Rücken::N,мыш,rudtje
293,Rücken::N,мыш,hárddo
294,Rücken::N,мыш,tjavelk
295,Rücken::N,мыш,sealgi
296,Rücken::N,мыш,selgi
297,Rücken::N,мыш,čielgi
298,Rücken::N,мыш,seä´lǧǧ
299,Rücken::N,мыш,се̄лльк
300,Rücken::N,mugura,rudtje
301,Rücken::N,mugura,hárddo
302,Rücken::N,mugura,tjavelk
303,Rücken::N,mugura,sealgi
304,Rücken::N,mugura,selgi
305,Rücken::N,mugura,čielgi
306,Rücken::N,mugura,seä´lǧǧ
307,Rücken::N,mugura,се̄лльк
308,Bauch::N,рушку,tjåejjie
309,Bauch::N,рушку,tjoajvve
310,Bauch::N,рушку,čoavji
311,Bauch::N,рушку,čuáv'ji
312,Bauch::N,рушку,čåu´jj
313,Bauch::N,рушку,чо̄ввьй
314,Bauch::N,vēders,tjåejjie
315,Bauch::N,vēders,tjoajvve
316,Bauch::N,vēders,čoavji
317,Bauch::N,vēders,čuáv'ji
318,Bauch::N,vēders,čåu´jj
319,Bauch::N,vēders,чо̄ввьй
320,Nabel::N,гӧг,naepie
321,Nabel::N,гӧг,náhpe
322,Nabel::N,гӧг,náhpi
323,Nabel::N,гӧг,nääpi
324,Nabel::N,гӧг,nää´pp
325,Nabel::N,гӧг,на̄бпь
326,Nabel::N,naba,naepie
327,Nabel::N,naba,náhpe
328,Nabel::N,naba,náhpi
329,Nabel::N,naba,nääpi
330,Nabel::N,naba,nää´pp
331,Nabel::N,naba,на̄бпь
332,Busen::N,морӧс,boenge
333,Busen::N,морӧс,bållå
334,Busen::N,морӧс,čižži
335,Busen::N,морӧс,njamma
336,Busen::N,морӧс,njižže
337,Busen::N,морӧс,nje´ǯǯ
338,Busen::N,морӧс,раннҍт
339,Busen::N,krūts,boenge
340,Busen::N,krūts,bållå
341,Busen::N,krūts,čižži
342,Busen::N,krūts,njamma
343,Busen::N,krūts,njižže
344,Busen::N,krūts,nje´ǯǯ
345,Busen::N,krūts,раннҍт
346,Brust::N,морӧс,mïelke
347,Brust::N,морӧс,radde
348,Brust::N,морӧс,mielgga
349,Brust::N,морӧс,raddi
350,Brust::N,морӧс,radde
351,Brust::N,морӧс,râ´dd
352,Brust::N,морӧс,раннҍт
353,Brust::N,krūts,mïelke
354,Brust::N,krūts,radde
355,Brust::N,krūts,mielgga
356,Brust::N,krūts,raddi
357,Brust::N,krūts,radde
358,Brust::N,krūts,râ´dd
359,Brust::N,krūts,раннҍт
360,Schulter::N,пельпом,åelkie
361,Schulter::N,пельпом,oalgge
362,Schulter::N,пельпом,hárdu
363,Schulter::N,пельпом,ärdee
364,Schulter::N,пельпом,uál'gi
365,Schulter::N,пельпом,a´rddi
366,Schulter::N,пельпом,vuä´lǧǧ
367,Schulter::N,пельпом,вуэллык
368,Schulter::N,plecs,åelkie
369,Schulter::N,plecs,oalgge
370,Schulter::N,plecs,hárdu
371,Schulter::N,plecs,ärdee
372,Schulter::N,plecs,uál'gi
373,Schulter::N,plecs,a´rddi
374,Schulter::N,plecs,vuä´lǧǧ
375,Schulter::N,plecs,вуэллык
376,Arm::N,ки,gïete
377,Arm::N,ки,giehta
378,Arm::N,ки,giehta
379,Arm::N,ки,kietâ
380,Arm::N,ки,kie'tâkaaṿâ
381,Arm::N,ки,ǩiõtt
382,Arm::N,ки,кӣдт
383,Arm::N,roka,gïete
384,Arm::N,roka,giehta
385,Arm::N,roka,giehta
386,Arm::N,roka,kietâ
387,Arm::N,roka,kie'tâkaaṿâ
388,Arm::N,roka,ǩiõtt
389,Arm::N,roka,кӣдт
390,Arm::N,delms,gïete
391,Arm::N,delms,giehta
392,Arm::N,delms,giehta
393,Arm::N,delms,kietâ
394,Arm::N,delms,kie'tâkaaṿâ
395,Arm::N,delms,ǩiõtt
396,Arm::N,delms,кӣдт
397,Ellenbogen::N,гырддза,gernjere
398,Ellenbogen::N,гырддза,garŋŋel
399,Ellenbogen::N,гырддза,gargŋil
400,Ellenbogen::N,гырддза,käŋŋir
401,Ellenbogen::N,гырддза,kõõnjâr
402,Ellenbogen::N,гырддза,карьнэль
403,Ellenbogen::N,elkonis,gernjere
404,Ellenbogen::N,elkonis,garŋŋel
405,Ellenbogen::N,elkonis,gargŋil
406,Ellenbogen::N,elkonis,käŋŋir
407,Ellenbogen::N,elkonis,kõõnjâr
408,Ellenbogen::N,elkonis,карьнэль
409,Hand::N,ки,gïete
410,Hand::N,ки,giehta
411,Hand::N,ки,giehta
412,Hand::N,ки,kietâ
413,Hand::N,ки,ǩiõtt
414,Hand::N,ки,кӣдт
415,Hand::N,roka,gïete
416,Hand::N,roka,giehta
417,Hand::N,roka,giehta
418,Hand::N,roka,kietâ
419,Hand::N,roka,ǩiõtt
420,Hand::N,roka,кӣдт
421,Hand::N,plauksta,gïete
422,Hand::N,plauksta,giehta
423,Hand::N,plauksta,giehta
424,Hand::N,plauksta,kietâ
425,Hand::N,plauksta,ǩiõtt
426,Hand::N,plauksta,кӣдт
427,Handfläche::N,ки пыдӧс,gïeten-låapoe
428,Handfläche::N,ки пыдӧс,giehtavuodo
429,Handfläche::N,ки пыдӧс,tjårmmåvuodo
430,Handfläche::N,ки пыдӧс,giehtaloahpu
431,Handfläche::N,ки пыдӧс,kiämád
432,Handfläche::N,ки пыдӧс,kuámmir
433,Handfläche::N,ки пыдӧс,kuä´m'mer
434,Handfläche::N,ки пыдӧс,ǩiõttǩeä´m'men
435,Handfläche::N,ки пыдӧс,ко̄а̄ллдэгк
436,Handfläche::N,ки пыдӧс,кӣдткоалдэгк
437,Handfläche::N,delna,gïeten-låapoe
438,Handfläche::N,delna,giehtavuodo
439,Handfläche::N,delna,tjårmmåvuodo
440,Handfläche::N,delna,giehtaloahpu
441,Handfläche::N,delna,kiämád
442,Handfläche::N,delna,kuámmir
443,Handfläche::N,delna,kuä´m'mer
444,Handfläche::N,delna,ǩiõttǩeä´m'men
445,Handfläche::N,delna,ко̄а̄ллдэгк
446,Handfläche::N,delna,кӣдткоалдэгк
447,Handfläche::N,plauksta,gïeten-låapoe
448,Handfläche::N,plauksta,giehtavuodo
449,Handfläche::N,plauksta,tjårmmåvuodo
450,Handfläche::N,plauksta,giehtaloahpu
451,Handfläche::N,plauksta,kiämád
452,Handfläche::N,plauksta,kuámmir
453,Handfläche::N,plauksta,kuä´m'mer
454,Handfläche::N,plauksta,ǩiõttǩeä´m'men
455,Handfläche::N,plauksta,ко̄а̄ллдэгк
456,Handfläche::N,plauksta,кӣдткоалдэгк
457,Finger::N,чунь,soerme
458,Finger::N,чунь,tjuvdde
459,Finger::N,чунь,suorbma
460,Finger::N,чунь,čuvde
461,Finger::N,чунь,suor'mâ
462,Finger::N,чунь,suõrmm
463,Finger::N,чунь,це̄ххп
464,Finger::N,pirksts,soerme
465,Finger::N,pirksts,tjuvdde
466,Finger::N,pirksts,suorbma
467,Finger::N,pirksts,čuvde
468,Finger::N,pirksts,suor'mâ
469,Finger::N,pirksts,suõrmm
470,Finger::N,pirksts,це̄ххп
471,Fingernagel::N,гыж,gadtse
472,Fingernagel::N,гыж,guehpere
473,Fingernagel::N,гыж,gadtsa
474,Fingernagel::N,гыж,gazza
475,Fingernagel::N,гыж,kozzâ
476,Fingernagel::N,гыж,kõʒʒ
477,Fingernagel::N,гыж,кэ̄ннц
478,Fingernagel::N,nags,gadtse
479,Fingernagel::N,nags,guehpere
480,Fingernagel::N,nags,gadtsa
481,Fingernagel::N,nags,gazza
482,Fingernagel::N,nags,kozzâ
483,Fingernagel::N,nags,kõʒʒ
484,Fingernagel::N,nags,кэ̄ннц
485,Nagel[Anatomie]::N,гыж,gadtse
486,Nagel[Anatomie]::N,гыж,guehpere
487,Nagel[Anatomie]::N,гыж,gadtsa
488,Nagel[Anatomie]::N,гыж,gazza
489,Nagel[Anatomie]::N,гыж,kozzâ
490,Nagel[Anatomie]::N,гыж,kõʒʒ
491,Nagel[Anatomie]::N,гыж,кэ̄ннц
492,Nagel[Anatomie]::N,nags,gadtse
493,Nagel[Anatomie]::N,nags,guehpere
494,Nagel[Anatomie]::N,nags,gadtsa
495,Nagel[Anatomie]::N,nags,gazza
496,Nagel[Anatomie]::N,nags,kozzâ
497,Nagel[Anatomie]::N,nags,kõʒʒ
498,Nagel[Anatomie]::N,nags,кэ̄ннц
499,Zeh::N,кок чунь,tjiehtjere
500,Zeh::N,кок чунь,juolggetjuvdde
501,Zeh::N,кок чунь,juolgesuorbma
502,Zeh::N,кок чунь,jyel'gisuor'mâ
503,Zeh::N,кок чунь,jue´lǧǧsuõrmm
504,Zeh::N,кок чунь,ю̄лльк-це̄һп
505,Zeh::N,pirksts,tjiehtjere
506,Zeh::N,pirksts,juolggetjuvdde
507,Zeh::N,pirksts,juolgesuorbma
508,Zeh::N,pirksts,jyel'gisuor'mâ
509,Zeh::N,pirksts,jue´lǧǧsuõrmm
510,Zeh::N,pirksts,ю̄лльк-це̄һп
511,Fuß::N,кок,juelkie
512,Fuß::N,кок,juolgge
513,Fuß::N,кок,juolgi
514,Fuß::N,кок,jyel'gi
515,Fuß::N,кок,jue´lǧǧ
516,Fuß::N,кок,ла̄бпь
517,Fuß::N,kāja,juelkie
518,Fuß::N,kāja,juolgge
519,Fuß::N,kāja,juolgi
520,Fuß::N,kāja,jyel'gi
521,Fuß::N,kāja,jue´lǧǧ
522,Fuß::N,kāja,ла̄бпь
523,Ferse::N,кокбӧр,båetskie
524,Ferse::N,кокбӧр,boasske
525,Ferse::N,кокбӧр,šušmi
526,Ferse::N,кокбӧр,šušme
527,Ferse::N,кокбӧр,jue´lǧǧkädd
528,Ferse::N,кокбӧр,ка̄ннт
529,Ferse::N,papēdis,båetskie
530,Ferse::N,papēdis,boasske
531,Ferse::N,papēdis,šušmi
532,Ferse::N,papēdis,šušme
533,Ferse::N,papēdis,jue´lǧǧkädd
534,Ferse::N,papēdis,ка̄ннт
535,Knie::N,пидзӧс,boelve
536,Knie::N,пидзӧс,buolvva
537,Knie::N,пидзӧс,čibbi
538,Knie::N,пидзӧс,veaŋki
539,Knie::N,пидзӧс,iidâ
540,Knie::N,пидзӧс,puõlvv
541,Knie::N,пидзӧс,пуллв
542,Knie::N,celis,boelve
543,Knie::N,celis,buolvva
544,Knie::N,celis,čibbi
545,Knie::N,celis,veaŋki
546,Knie::N,celis,iidâ
547,Knie::N,celis,puõlvv
548,Knie::N,celis,пуллв
549,Oberschenkel::N,лядьвей,ruaksja
550,Oberschenkel::N,лядьвей,tjibbe
551,Oberschenkel::N,лядьвей,gassaváhkká
552,Oberschenkel::N,лядьвей,badjeváhkáa
553,Oberschenkel::N,лядьвей,čuár'bpeeḷi
554,Oberschenkel::N,лядьвей,če´bb
555,Oberschenkel::N,лядьвей,чуаррбе̄лль
556,Oberschenkel::N,бек,ruaksja
557,Oberschenkel::N,бек,tjibbe
558,Oberschenkel::N,бек,gassaváhkká
559,Oberschenkel::N,бек,badjeváhkáa
560,Oberschenkel::N,бек,čuár'bpeeḷi
561,Oberschenkel::N,бек,če´bb
562,Oberschenkel::N,бек,чуаррбе̄лль
563,Oberschenkel::N,ciska,ruaksja
564,Oberschenkel::N,ciska,tjibbe
565,Oberschenkel::N,ciska,gassaváhkká
566,Oberschenkel::N,ciska,badjeváhkáa
567,Oberschenkel::N,ciska,čuár'bpeeḷi
568,Oberschenkel::N,ciska,če´bb
569,Oberschenkel::N,ciska,чуаррбе̄лль
570,Oberschenkel::N,augšstilbs,ruaksja
571,Oberschenkel::N,augšstilbs,tjibbe
572,Oberschenkel::N,augšstilbs,gassaváhkká
573,Oberschenkel::N,augšstilbs,badjeváhkáa
574,Oberschenkel::N,augšstilbs,čuár'bpeeḷi
575,Oberschenkel::N,augšstilbs,če´bb
576,Oberschenkel::N,augšstilbs,чуаррбе̄лль
577,Bein::N,кок,juelkie
578,Bein::N,кок,juolgge
579,Bein::N,кок,juolgi
580,Bein::N,кок,jyel'gi
581,Bein::N,кок,jue´lǧǧ
582,Bein::N,кок,ю̄лльк
583,Bein::N,kāja,juelkie
584,Bein::N,kāja,juolgge
585,Bein::N,kāja,juolgi
586,Bein::N,kāja,jyel'gi
587,Bein::N,kāja,jue´lǧǧ
588,Bein::N,kāja,ю̄лльк
589,Körper::N,туша,kråahpe
590,Körper::N,туша,rumáj
591,Körper::N,туша,rumaš
592,Körper::N,туша,ruumâš
593,Körper::N,туша,rå´pp
594,Körper::N,туша,лышшьк
595,Körper::N,туша,роаӈӈьк
596,Körper::N,вывтыр,kråahpe
597,Körper::N,вывтыр,rumáj
598,Körper::N,вывтыр,rumaš
599,Körper::N,вывтыр,ruumâš
600,Körper::N,вывтыр,rå´pp
601,Körper::N,вывтыр,лышшьк
602,Körper::N,вывтыр,роаӈӈьк
603,Körper::N,miesa,kråahpe
604,Körper::N,miesa,rumáj
605,Körper::N,miesa,rumaš
606,Körper::N,miesa,ruumâš
607,Körper::N,miesa,rå´pp
608,Körper::N,miesa,лышшьк
609,Körper::N,miesa,роаӈӈьк
610,Körper::N,ķermenis,kråahpe
611,Körper::N,ķermenis,rumáj
612,Körper::N,ķermenis,rumaš
613,Körper::N,ķermenis,ruumâš
614,Körper::N,ķermenis,rå´pp
615,Körper::N,ķermenis,лышшьк
616,Körper::N,ķermenis,роаӈӈьк
617,Haut::N,ку,njaltja
618,Haut::N,ку,lijkke
619,Haut::N,ку,tjuobma
620,Haut::N,ку,liiki
621,Haut::N,ку,liške
622,Haut::N,ку,le´šǩǩ
623,Haut::N,ку,лышшьк
624,Haut::N,āda,njaltja
625,Haut::N,āda,lijkke
626,Haut::N,āda,tjuobma
627,Haut::N,āda,liiki
628,Haut::N,āda,liške
629,Haut::N,āda,le´šǩǩ
630,Haut::N,āda,лышшьк
631,Blut::N,вир,vïrre
632,Blut::N,вир,maelie
633,Blut::N,вир,varra
634,Blut::N,вир,varra
635,Blut::N,вир,vorrâ
636,Blut::N,вир,võrr
637,Blut::N,вир,вэ̄рр
638,Blut::N,asins,vïrre
639,Blut::N,asins,maelie
640,Blut::N,asins,varra
641,Blut::N,asins,varra
642,Blut::N,asins,vorrâ
643,Blut::N,asins,võrr
644,Blut::N,asins,вэ̄рр
645,Ader::N,сӧн,åerie
646,Ader::N,сӧн,aajroe
647,Ader::N,сӧн,suodna
648,Ader::N,сӧн,varrasuotna
649,Ader::N,сӧн,suoṇâ
650,Ader::N,сӧн,suõnn
651,Ader::N,сӧн,сӯнн
652,Ader::N,asinsvads,åerie
653,Ader::N,asinsvads,aajroe
654,Ader::N,asinsvads,suodna
655,Ader::N,asinsvads,varrasuotna
656,Ader::N,asinsvads,suoṇâ
657,Ader::N,asinsvads,suõnn
658,Ader::N,asinsvads,сӯнн
659,Sehne::N,вез,soene
660,Sehne::N,вез,gåårtenje
661,Sehne::N,вез,suodna
662,Sehne::N,вез,suotna
663,Sehne::N,вез,suoṇâ
664,Sehne::N,вез,suõnn
665,Sehne::N,вез,сӯнн
666,Sehne::N,dzīsla,soene
667,Sehne::N,dzīsla,gåårtenje
668,Sehne::N,dzīsla,suodna
669,Sehne::N,dzīsla,suotna
670,Sehne::N,dzīsla,suoṇâ
671,Sehne::N,dzīsla,suõnn
672,Sehne::N,dzīsla,сӯнн
673,Knochen::N,лы,måara
674,Knochen::N,лы,måaroe
675,Knochen::N,лы,dákte
676,Knochen::N,лы,dákti
677,Knochen::N,лы,tähti
678,Knochen::N,лы,tä´htt
679,Knochen::N,лы,та̄ххт
680,Knochen::N,лы,та̄ффьт
681,Knochen::N,kauls,måara
682,Knochen::N,kauls,måaroe
683,Knochen::N,kauls,dákte
684,Knochen::N,kauls,dákti
685,Knochen::N,kauls,tähti
686,Knochen::N,kauls,tä´htt
687,Knochen::N,kauls,та̄ххт
688,Knochen::N,kauls,та̄ффьт
689,Gehirn::N,вем,aajla
690,Gehirn::N,вем,vuojŋam
691,Gehirn::N,вем,vuoigŋašat
692,Gehirn::N,вем,vuoi'ŋâšeh
693,Gehirn::N,вем,vuo'ivâšneh
694,Gehirn::N,вем,vuõivâšn
695,Gehirn::N,вем,вуэййвэшна
696,Gehirn::N,smadzenes,aajla
697,Gehirn::N,smadzenes,vuojŋam
