,Concept_ID,vep,eu
827,jetzt::ADV,nügüd',orain
828,heute::ADV,tämbei,gaur
829,morgen::ADV,homen,bihar
830,bald::ADV,pigai,aurki
831,bald::ADV,pigai,laster
832,dann::ADV,sid',ondoren
833,gestern::ADV,eglai,atzo
834,einst::ADV,ende,antzina
835,einst::ADV,kerdan,antzina
836,damals::ADV,siloi,orduan
837,danach::ADV,sid',gerora
838,danach::ADV,sid',ondoren
839,vorher::ADV,ende,lehenago
840,zuerst::ADV,ezmäi,aurrena
841,zuerst::ADV,ezmäi,lehenbizi
842,einmal::ADV,kerdan,behin
843,einmal::ADV,kerdan,aldi bat
844,manchmal::ADV,erašti,batzuetan
845,manchmal::ADV,erašti,zenbaitetan
846,oft::ADV,paksus,maiz
847,oft::ADV,paksus,askotan
848,immer::ADV,kaiken,beti
849,niemals::ADV,ei nikonz,inoiz ez
850,niemals::ADV,ei nikonz,sekula ez
851,hier::ADV,täs,hemen
852,hier::ADV,tägä,hemen
853,hierhin::ADV,tänna,hona
854,von hier::ADV,täspäi,hemendik
855,von hier::ADV,täspäi,honetatik
856,von hier::ADV,sid'päi,hemendik
857,von hier::ADV,sid'päi,honetatik
858,dort::ADV,sigä,han
859,dorthin::ADV,sinna,hara
860,dorthin::ADV,nakkale,hara
861,geradeaus::ADV,kohtha,artez
862,vorwärts::ADV,edehe,aurrera
863,rückwärts::ADV,sel'gin,atzera
864,rückwärts::ADV,sel'gin,atzerantz
865,zurück::ADV,tagaze,atzera
866,unten::ADV,alahan,behean
867,hinab::ADV,alaz,behera
868,hinab::ADV,alaz,beherantz
869,hinab::ADV,alahaks,behera
870,hinab::ADV,alahaks,beherantz
871,oben::ADV,ülähän,goian
872,hinauf::ADV,ülez,gora
873,hinauf::ADV,ülez,gorantz
874,hinauf::ADV,ülähäks,gora
875,hinauf::ADV,ülähäks,gorantz
876,überall::ADV,kaikjal,edonon
877,nicht::ADV,ei,ez
878,ein wenig::ADV,vähän,apur bat
879,ein wenig::ADV,vähän,pixka bat
880,kaum::ADV,habi,ozta
881,kaum::ADV,habi,nekez
882,sehr::ADV,lujas,oso
883,so::ADV,muga,hala
884,so::ADV,muga,honela
885,so::ADV,ninga,hala
886,so::ADV,ninga,honela
887,noch::ADV,völ,oraindik
888,nur::ADV,järg,bakarrik
889,nur::ADV,vaiše,bakarrik
890,schon::ADV,jo,ja
891,schon::ADV,jo,jada
892,wieder::ADV,möst,berriro
893,vergebens::ADV,uhtei,alferrik
894,vor::PRP,edes,aurrean
895,hinter::PRP,taga,ostean
896,hinter::PRP,taga,gibelean
897,unter::PRP,al,pean
898,unter::PRP,al,azpian
899,durch::PRP,läbi,zehar
900,durch::PRP,kal't,zehar
901,neben::PRP,rindal,ondoan
902,neben::PRP,rindal,aldamenean
903,zwischen::PRP,keskes,artean
904,wegen::PRP,tagut,-gatik
905,dies::PRN,nece,hau
906,das::PRN,se,hura
907,alles::PRN,kaik,dena
908,ich::PRN,minä,ni
909,du::PRN,sinä,zu
910,er::PRN,hän,bera
911,wir::PRN,mö,gu
912,ihr::PRN,tö,zuek
913,sie::PRN,hö,berak
914,was::FPRN,mi,zer
915,wer::FPRN,ken,nor
916,wo::FADV,kus,non
917,wohin::FADV,kuna,nora
918,wie::FADV,kut,nola
919,wie::FADV,kut,zelan
920,wie::FADV,mit',nola
921,wie::FADV,mit',zelan
922,warum::FADV,mikš,zeren
923,warum::FADV,mikš,zergatik
924,wieviel::FNUM,äjak,zenbat
925,wieviel::FNUM,kuverz',zenbat
926,eins::NUM,üks',bat
927,zwei::NUM,kaks',bi
928,zwei::NUM,kaks',biga
929,drei::NUM,koume,hiru
930,vier::NUM,nel'l',lau
931,fünf::NUM,viž,bost
932,sechs::NUM,kuz',sei
933,sieben::NUM,seičeme,zazpi
934,acht::NUM,kahesa,zortzi
935,neun::NUM,ühesa,bederatzi
936,zehn::NUM,kümne,hamar
937,elf::NUM,üks'toštkümne,hamaika
938,zwölf::NUM,kaks'toštkümne,hamabi
939,zwanzig::NUM,kaks'kümne,hogei
940,dreißig::NUM,koumekümne,hogeita hamar
941,vierzig::NUM,nel'l'kümne,berrogei
942,fünfzig::NUM,vižkümne,berrogeita hamar
943,sechzig::NUM,kuz'kümne,hirurogei
944,siebzig::NUM,seičemekümne,hirurogeita hamar
945,achtzig::NUM,kahesakümne,laurogei
946,neunzig::NUM,ühesakümne,laurogeita hamar
947,hundert::NUM,sada,ehun
948,tausend::NUM,tuha,mila
949,und::CNJ,i,eta
950,und::CNJ,da,eta
951,oder::CNJ,vai,edo
952,stehen::V,seišta,zutik egon
953,sitzen::V,ištta,eserita egon
954,liegen::V,venuda,etzan
955,hängen::V,ripta,eskegita egon
956,hängen::V,ripta,zintzilik egon
957,werden::V,lindä,bihurtu
958,werden::V,lindä,bilakatu
959,werden::V,tehtas,bihurtu
960,werden::V,tehtas,bilakatu
961,passieren::V,ozaitas,pasatu
962,passieren::V,ozaitas,gertatu
963,beginnen::V,augotadas,hasi
964,enden::V,loptas,bukatu
965,wechseln::V,vajehtadas,aldatu
966,aufgehen[Sonne]::V,nousta,ilki
967,aufgehen[Sonne]::V,nousta,sortu
968,untergehen[Sonne]::V,lasktas,sartu
969,scheinen[Sonne]::V,paštta,eguzkia egon
970,donnern::V,juraita,trumoia jo
971,wehen::V,dölta,haizea ibili
972,wehen::V,puhuda,haizea ibili
973,strömen::V,valadas,zorrotadaka isuri
974,fließen::V,valuda,isuri
975,sich drehen::V,punotas,biratu
976,schwanken::V,čibuda,zabuka ibili
977,schwingen::V,čibuda,kulunkatu
978,fallen::V,langeta,erori
979,brennen::V,pallada,sutan egon
980,rauchen::V,savustada,kea bota
981,regnen::V,vihmda,euria ari izan
982,gefrieren::V,jäduda,izoztu
983,gefrieren::V,jäduda,hormatu
984,gefrieren::V,kül'mdä,izoztu
985,gefrieren::V,kül'mdä,hormatu
986,tauen::V,sulada,gesaldu
987,schmelzen::V,sulada,urtu
988,trocknen::V,kuida,idortu
989,trocknen::V,kuida,lehortu
990,trocknen::V,kuivehtuda,idortu
991,trocknen::V,kuivehtuda,lehortu
992,sieden::V,kehuda,irakin
993,faulen::V,hapata,hirotu
994,faulen::V,hapata,usteldu
995,faulen::V,traudäs,hirotu
996,faulen::V,traudäs,usteldu
997,verfaulen::V,hapata,hirotu
998,verfaulen::V,hapata,usteldu
999,reißen::V,rebita,eten
1000,reißen::V,rebita,tarrat egin
1001,versinken::V,upota,urperatu
1002,vergehen::V,mända,iragan
1003,erscheinen::V,ozutadas,agertu
1004,verschwinden::V,hajeta,desagertu
1005,sinken::V,väheta,beheititu
1006,sinken::V,lasktas,beheititu
1007,abnehmen::V,peneta,gutxitu
1008,abnehmen::V,peneta,beheratu
1009,zunehmen::V,ližaduda,gora egin
1010,steigen::V,nousta,igo
1011,wachsen::V,kazda,hazi
1012,glänzen::V,loštta,distiratu
1013,funkeln::V,hoštta,izarniatu
1014,lärmen::V,robaita,zarata atera
1015,läuten::V,judaita,jo
1016,läuten::V,judaita,hots egin
1017,klingeln::V,kelotada,txirrina jo
1018,klirren::V,biraita,tintin egin
1019,brausen::V,bruncta,marru egin
1020,rauschen::V,šobaita,fir-fir egin
1021,klingen::V,heläita,soinu egin
1022,bellen::V,nutta,zaunkatu
1023,heulen::V,ulaita,ulu egin
1024,heulen::V,ulaita,uhuri egin
1025,blasen::V,puhuda,ufa egin
1026,blasen::V,puhuda,putz egin
1027,pfeifen::V,pistta,txistu egin
1028,pfeifen::V,vihelta,txistu egin
1029,schreien::V,kirkta,oihu egin
1030,schreien::V,kirkta,garrasi egin
1031,schreien::V,kidastada,oihu egin
1032,schreien::V,kidastada,garrasi egin
1033,stöhnen::V,ohkta,intziri egin
1034,stöhnen::V,voivotada,intziri egin
1035,zittern::V,säraita,ikara egin
1036,zittern::V,säraita,dar-dar egin
1037,leben::V,eläda,bizi izan
1038,geboren werden::V,sünduda,jaio
1039,atmen::V,henktä,hats egin
1040,atmen::V,henktä,arnasa egin
1041,trinken::V,joda,edan
1042,essen::V,söda,jan
1043,schlucken::V,lainata,irentsi
1044,müde werden::V,väzuda,unatu
1045,müde werden::V,väzuda,nekatu
1046,müde werden::V,šuštuda,unatu
1047,müde werden::V,šuštuda,nekatu
1048,einschlafen::V,uinota,lokartu
1049,schlafen::V,magata,lo egin
1050,schlafen::V,nukkuda,lo egin
1051,aufwachen::V,heraštuda,esnatu
1052,aufwachen::V,heraštuda,atzarri
1053,aufstehen::V,nousta,jaiki
1054,sich erholen::V,lebaitas,atseden egin
1055,krank werden::V,läžegata,gaixotu
1056,krank sein::V,läžuda,eri izan
1057,krank sein::V,läžuda,gaixo izan
1058,schmerzen::V,kibištada,min egin
1059,husten::V,rügda,eztul egin
1060,genesen::V,tervehtuda,osatu
1061,sterben::V,kolda,hil
1062,sterben::V,kolda,zendu
1063,umkommen::V,kolda,istripuz hil
1064,sich bewegen::V,likkuda,higitu
1065,sich rühren::V,likahtada,zirkin egin
1066,sich rühren::V,kubahtada,zirkin egin
1067,sich erheben::V,nousta,zutitu
1068,sich erheben::V,nousta,altxatu
1069,sich setzen::V,išttas,eseri
1070,sich setzen::V,išttas,jesarri
1071,hinfallen::V,langeta,erori
1072,laufen::V,kävuda,ibili
1073,schreiten::V,astta,oinkatu
1074,schreiten::V,haškta,oinkatu
1075,spazierengehen::V,kävelta,paseatu
1076,spazierengehen::V,kävelta,ostera bat egin
1077,eilen::V,kiruhtada,lasterkatu
1078,sich beeilen::V,kiruhtada,lehiatu
1079,sausen::V,fun'urta,ziztu bizian joan
1080,rennen::V,joksta,lasterka egin
1081,springen::V,hüptä,jauzi egin
1082,klettern::V,libuda,igo
1083,schaukeln::V,čibuda,zabu egin
1084,schaukeln::V,čibuda,zanbulu egin
1085,kriechen::V,ličtas,narras egin
1086,schwimmen::V,ujuda,igerikatu
1087,schwimmen::V,ujuda,igeri egin
1088,tauchen::V,čukautas,murgildu
1089,tauchen::V,čukautas,pulunpatu
1090,rudern::V,souta,bogatu
1091,rudern::V,souta,arraun egin
1092,fahren::V,ajada,joan
1093,fahren::V,ajelda,joan
1094,fliegen::V,leta,hegaldatu
1095,fliegen::V,leta,hegan egin
1096,gehen::V,mända,joan
1097,gehen::V,kävuda,joan
1098,weggehen::V,päzda,alde egin
1099,weggehen::V,lähtta,alde egin
1100,abfahren::V,tönduda,abiatu
1101,anhalten::V,seižutadas,geratu
1102,anhalten::V,seižutadas,gelditu
1103,hineingehen::V,mända südäimehe,sartu
1104,eintreten::V,tulda,sartu
1105,kommen::V,tulda,etorri
1106,ankommen::V,tulda,heldu
1107,ankommen::V,tulda,iritsi
1108,zurückkommen::V,pörtas,itzuli
1109,bleiben::V,jäda,gelditu
1110,warten::V,varastada,itxaron
1111,warten::V,varastada,zain egon
1112,erwarten::V,varastada,iguriki
1113,suchen::V,ectä,bilatu
1114,finden::V,löuta,idoro
1115,finden::V,löuta,aurkitu
1116,versuchen::V,ladida,saiatu
1117,versuchen::V,ladida,ahalegindu
1118,versuchen::V,rohkaita,saiatu
1119,versuchen::V,rohkaita,ahalegindu
1120,vorbereiten::V,vaumita,gertatu
1121,lieben::V,armastada,maitatu
1122,lieben::V,armastada,maite izan
1123,mögen::V,navedida,laket izan
1124,mögen::V,navedida,atsegin izan
1125,lachen::V,nagrda,irri egin
1126,lachen::V,nagrda,barre egin
1127,rühren::V,likutada,hunkitu
1128,weinen::V,itkta,negar egin
1129,schimpfen::V,laidas,erneguka ari izan
1130,schimpfen::V,pačatada,erneguka ari izan
1131,sich ärgern::V,rändüda,ernegatu
1132,sich ärgern::V,rändüda,haserretu
1133,sich fürchten::V,varaita,beldur izan
1134,fürchten::V,varaita,beldur izan
1135,fliehen::V,pageta,ihes egin
1136,flüchten::V,pageta,ihes egin
1137,flüchten::V,joksta,ihes egin
1138,sehen::V,nähta,ikusi
1139,anschauen::V,kacta,begietsi
1140,ansehen::V,kacta,begiratu
1141,hören::V,kulda,aditu
1142,zuhören::V,kundeltas,entzun
1143,probieren::V,mujada,dastatu
1144,riechen::V,rižada,usnatu
1145,riechen::V,rižada,usaindu
1146,fühlen::V,mujada,sentitu
1147,scheinen::V,näguda,iruditu
1148,scheinen::V,näguda,begitandu
1149,zu sehen sein::V,näguda,azaldu
1150,vernehmen::V,kulištada,aditu
1151,frieren::V,kül'mdä,hotz izan
1152,tun::V,tehta,egin
1153,können::V,voida,ahal izan
1154,können::V,mahtta,ahal izan
1155,wollen::V,himoita,nahi izan
1156,wollen::V,tahtoida,nahi izan
1157,anfangen::V,zavottä,hasi
1158,anfangen::V,augotada,hasi
1159,beenden::V,loptä,bukatu
1160,aufhören::V,loptas,utzi
1161,gelingen::V,lähtta,lortu
1162,gelingen::V,tehtas,lortu
1163,geraten::V,tulda,heldu
1164,öffnen::V,avaita,ireki
1165,öffnen::V,avaita,zabaldu
1166,schließen::V,saubata,itxi
1167,stellen::V,panda,ipini
1168,stellen::V,seižutada,ipini
1169,setzen::V,ištutada,jesarri
1170,legen::V,panda,jarri
1171,berühren::V,koskta,ukitu
1172,berühren::V,käziduda,ukitu
1173,verbinden::V,ühtenzoitta,uztartu
1174,bedecken::V,katta,estali
1175,bedecken::V,peitta,estali
1176,aufhängen::V,riputada,eseki
1177,aufhängen::V,riputada,eskegi
1178,anzünden::V,sütutada,piztu
1179,aufheben::V,leta,jaso
1180,zurücklassen::V,jätta,atzean utzi
1181,verlieren::V,kadotada,galdu
1182,fallen lassen::V,kirbotada,erortzen utzi
1183,machen::V,säta,egin
1184,machen::V,tehta,egin
1185,herstellen::V,tehta,ekoiztu
1186,bauen::V,leta,eraiki
1187,bauen::V,sauda,eraiki
1188,reparieren::V,koheta,konpondu
1189,verbessern::V,paremboita,hobetu
1190,ändern::V,vajehtada,mudatu
1191,graben::V,kaida,aitzurtu
1192,graben::V,čongoida,aitzurtu
1193,beugen::V,koverta,makurtu
1194,biegen::V,painda,malgutu
1195,biegen::V,painda,makolatu
1196,drehen::V,punotada,jiratu
1197,wenden::V,käta,bihurtu
1198,wenden::V,kärauta,bihurtu
1199,umdrehen::V,käta,biratu
1200,umdrehen::V,käta,alderantzikatu
1201,heben::V,leta,jaso
1202,heben::V,leta,goratu
1203,hochheben::V,libutada,goratu
1204,hochheben::V,libutada,altxatu
1205,ergreifen::V,tabata,oratu
1206,halten::V,pidada,eutsi
1207,drücken::V,painda,sakatu
1208,schieben::V,žigutada,bultzatu
1209,kratzen::V,künstä,hatz egin
1210,kratzen::V,künstä,hazka egin
1211,lecken::V,nolda,miaztu
1212,lecken::V,nolda,lamikatu
1213,beißen::V,purda,hozka egin
1214,beißen::V,purda,ausiki egin
1215,beißen::V,hambastada,hozka egin
1216,beißen::V,hambastada,ausiki egin
1217,abreißen::V,ratketa,kendu
1218,abschneiden::V,čapata,moztu
1219,abschneiden::V,čapata,pikatu
1220,abschneiden::V,leikata,moztu
1221,abschneiden::V,leikata,pikatu
1222,binden::V,sidoda,lotu
1223,binden::V,sidoda,estekatu
1224,stecken::V,čokaita,sartu
1225,brechen::V,katkaita,apurtu
1226,klopfen::V,kolkotada,jo
1227,hauen::V,löda,jo
1228,kleben::V,klejata,itsatsi
1229,reiben::V,hosta,igurtzi
1230,reiben::V,törkita,igurtzi
1231,reiben::V,jorotada,igurtzi
1232,streichen::V,voita,igurtzi
1233,schleifen::V,hijoida,zorroztu
1234,schleifen::V,teravzoitta,zorroztu
1235,schneiden::V,leikata,moztu
1236,rütteln::V,heilutada,astindu
1237,rütteln::V,heilutada,inarrosi
1238,schütteln::V,pudištada,astindu
1239,schütteln::V,pudištada,inarrosi
1240,schwenken::V,maihutada,zabukatu
1241,schütten::V,valada,isuri
1242,füllen::V,täutta,bete
1243,einwickeln::V,kärdä,bildu
1244,tragen::V,kantta,eroan
1245,tragen::V,kantta,eraman
1246,tragen::V,kandišta,eroan
1247,tragen::V,kandišta,eraman
1248,schleppen::V,vedätada,narrastu
1249,schleppen::V,vedätada,herrestatu
1250,ziehen::V,vedada,tira egin
1251,aufbewahren::V,kaita,gorde
1252,werfen::V,čuta,jaurti
1253,werfen::V,čuta,aurtiki
1254,werfen::V,tactä,jaurti
1255,werfen::V,tactä,aurtiki
1256,fangen::V,püta,atzeman
1257,packen::V,tabata,heldu
1258,verstecken::V,peitta,ostendu
1259,verstecken::V,peitta,ezkutatu
1260,teilen::V,jagada,zatitu
1261,schicken::V,oigeta,bidali
1262,bringen::V,veda,ekarri
1263,hinzufügen::V,ližata,eratxiki
1264,hinzufügen::V,ližata,gaineratu
1265,bekommen::V,sada,jaso
1266,erhalten::V,sada,jaso
1267,nehmen::V,otta,hartu
1268,wählen::V,valita,hautatu
1269,wählen::V,valita,aukeratu
1270,auswählen::V,valita,hautatu
1271,auswählen::V,valita,aukeratu
1272,bewahren::V,kaita,begiratu
1273,behindern::V,telustada,oztopatu
1274,verderben::V,travida,hondatu
1275,beschädigen::V,satatada,akastu
1276,zerbrechen::V,mureta,apurtu
1277,zerreißen::V,rebitada,zarratatu
1278,zerstören::V,mureta,suntsitu
1279,verbrennen::V,poltta,erre
1280,verbrennen::V,poltta,kiskali
1281,geben::V,antta,eman
1282,reichen::V,antta,luzatu
1283,reichen::V,antta,helarazi
1284,schenken::V,lahjoita,oparitu
1285,versprechen::V,toivotada,agindu
1286,wünschen::V,toivotada,opatu
1287,wünschen::V,toivotada,opetsi
1288,loben::V,kitta,laudatu
1289,loben::V,kitta,goraipatu
1290,küssen::V,tervehtada,musu eman
1291,wiegen::V,likutada,kulunkatu
1292,zudecken::V,katta,estali
1293,wecken::V,noustatada,esnatu
1294,wecken::V,noustatada,iratzartu
1295,zeigen::V,ozutada,erakutsi
1296,führen::V,astutada,gidatu
1297,lehren::V,opeta,irakatsi
1298,unterrichten::V,opeta,eskolak eman
1299,aufziehen::V,kazvatada,hazi
1300,leiten::V,ohjata,arteztu
1301,antreiben::V,rigehtoitta,bulkatu
1302,lassen::V,käskta,-arazi
1303,einladen::V,kucta,gonbidatu
1304,vereinigen::V,ühtenzoitta,batu
1305,vereinigen::V,ühtenzoitta,bateratu
1306,besuchen::V,rižada,ikustatu
1307,treffen::V,vastata,topatu
1308,sich versammeln::V,kägeta,bildu
1309,sich versammeln::V,sätas,bildu
1310,spielen::V,väta,jolastu
1311,singen::V,pajatada,abestu
1312,singen::V,pajatada,kantatu
1313,tanzen::V,kargaita,dantzatu
1314,tanzen::V,kargaita,dantzan egin
1315,sich trennen::V,erigata,banandu
1316,verlassen::V,jätta,utzietsi
1317,retten::V,päzutada,salbatu
1318,retten::V,päzutada,gaizkatu
1319,bewachen::V,varjoita,jagon
1320,bewachen::V,varjoita,zaindu
1321,schützen::V,kaita,babestu
1322,schützen::V,kaita,gerizatu
1323,verteidigen::V,kaita,aldeztu
1324,sich schlagen::V,torata,elkar jo
1325,sich schlagen::V,torata,elkar borrokatu
1326,schießen::V,ampta,tiro egin
1327,siegen::V,vägestada,irabazi
1328,ärgern::V,verdutada,ernegatu
1329,ärgern::V,verdutada,haserretu
1330,ärgern::V,rändütada,ernegatu
1331,ärgern::V,rändütada,haserretu
1332,schlagen::V,löda,jo
1333,schlagen::V,löda,erauntsi
1334,schlagen::V,iškta,jo
1335,schlagen::V,iškta,erauntsi
1336,treten::V,peksta,zapaldu
1337,treten::V,peksta,ostiaktu
1338,treten::V,topsta,zapaldu
1339,treten::V,topsta,ostiaktu
1340,stechen::V,pystiä,sastatu
1341,stoßen::V,iškta,bultzatu
1342,stoßen::V,pudištada,bultzatu
1343,stehlen::V,vargastada,ostu
1344,stehlen::V,vargastada,lapurtu
1345,stören::V,keskustada,galarazi
1346,belästigen::V,tartuteldas,gohaindu
1347,belästigen::V,tartuteldas,alamena eman
1348,verbergen::V,katelda,ezkutatu
1349,täuschen::V,manitada,tronpatu
1350,täuschen::V,manitada,engainatu
1351,betrügen::V,manitada,iruzurtu
1352,töten::V,rikta,hil
1353,töten::V,rikta,heriotza eman
1354,töten::V,surmita,hil
1355,töten::V,surmita,heriotza eman
1356,wohnen::V,eläda,bizi izan
1357,arbeiten::V,rata,lan egin
1358,arbeiten::V,rata,behar egin
1359,sammeln::V,kogota,bildu
1360,sammeln::V,kogota,bildumatu
1361,pflücken::V,poimda,batu
1362,pflücken::V,poimda,bildu
1363,jagen::V,mecata,ehizatu
1364,fischen::V,kalatada,arrantzatu
1365,fischen::V,kalatada,arrantza egin
1366,fassen::V,tabata,harrapatu
1367,hüten::V,paimeta,begiratu
1368,treiben::V,ajada,bultza egin
1369,anbinden::V,küttestada,estekatu
1370,anbinden::V,sidoda,estekatu
1371,füttern::V,sötta,bazkatu
1372,melken::V,lüpsta,jetzi
1373,hacken::V,sauda,xehatu
1374,gießen::V,valada,isuri
1375,reifen::V,küpseta,heldu
1376,reifen::V,küpseta,zoritu
1377,zubereiten::V,vaumištada,prestatu
1378,kochen::V,keitta,egosi
1379,backen::V,paštta,labean egin
1380,braten::V,žarda,erregosi
1381,umrühren::V,segoitada,eragin
1382,stricken::V,kudoda,trikotatu
1383,stricken::V,kudoda,puntu egin
1384,nähen::V,ombelta,josi
1385,färben::V,mujutada,tindatu
1386,reinigen::V,puhtastada,ikuzi
1387,reinigen::V,puhtastada,garbitu
1388,waschen::V,pesta,xahutu
1389,waschen::V,pesta,garbitu
1390,abwischen::V,pühktä,xukatu
1391,spülen::V,huhtoida,irakutzi
1392,fegen::V,pühkta,erraztatu
1393,kehren::V,uhoita,isastu
1394,baden::V,kül'ptäs,bainatu
1395,baden::V,kül'ptäs,bainua hartu
1396,sich waschen::V,pestas,burua garbitu
1397,ausziehen::V,riičta,erantzi
1398,ausziehen::V,rušta,erantzi
1399,anziehen::V,panda päle,jantzi
1400,anziehen::V,panda kädehe,jantzi
1401,anziehen::V,panda jaugha,jantzi
1402,sich anziehen::V,sobdas,jantzi
1403,kämmen::V,harjata,orraztu
1404,schmücken::V,čomitada,apaindu
1405,sagen::V,sanuda,esan
1406,sprechen::V,pagišta,mintzatu
1407,sprechen::V,pagišta,hitz egin
1408,reden::V,pagišta,hitz egin
1409,sich unterhalten::V,lodaita,solastu
1410,sich unterhalten::V,lodaita,solas egin
1411,fragen::V,küzuda,galdetu
1412,bitten::V,pakita,eskatu
1413,bitten::V,pakita,galdegin
1414,erzählen::V,sanuda,edestu
1415,erzählen::V,sanuda,kontatu
1416,erzählen::V,starinoita,edestu
1417,erzählen::V,starinoita,kontatu
1418,mitteilen::V,tedotada,jakinarazi
1419,nennen::V,nimitada,izena eman
1420,rufen::V,kucta,dei egin
1421,prahlen::V,kittäs,harrokerian ibili
1422,prahlen::V,kittäs,ahoberokeriak esan
1423,übersetzen::V,käta,itzuli
1424,denken::V,meletada,pentsatu
1425,denken::V,meletada,gogoeta egin
1426,glauben::V,uskta,sinetsi
1427,bemerken::V,homaita,ohartu
1428,bemerken::V,homaita,konturatu
1429,erkennen::V,tundištada,ezagutu
1430,erkennen::V,tundištada,antzeman
1431,begreifen::V,tabata,ulertu
1432,verstehen::V,el'geta,aditu
1433,verstehen::V,toimetada,aditu
1434,lernen::V,opetas,ikasi
1435,wissen::V,teta,jakin
1436,sich erinnern an::V,johtutada,gogoratu
1437,sich erinnern an::V,johtutada,gogoan izan
1438,vergessen::V,unohtada,ahaztu
1439,vergessen::V,unohtada,ahantzi
1440,messen::V,märita,neurtu
1441,zählen::V,lugeda,zenbatu
1442,zählen::V,lugeda,kopuratu
1443,rechnen::V,lugeda,kalkulatu
1444,lesen::V,lugeda,irakurri
1445,malen::V,pirta,margotu
1446,zeichnen::V,pirta,marraztu
1447,schreiben::V,kirjutada,idatzi
1448,besitzen::V,omištada,ukan
1449,besitzen::V,omištada,eduki
1450,kaufen::V,ostta,erosi
1451,verkaufen::V,möda,saldu
1452,bezahlen::V,maksta,ordaindu
1453,zahlen::V,maksta,ordaindu
1454,beherrschen::V,valdoita,menpean izan
1455,ertragen::V,tirpta,jasan
1456,ertragen::V,tirpta,pairatu
