,Concept_ID,lv,is
99,Körper::N,miesa,búkur
100,Körper::N,miesa,líkami
101,Körper::N,ķermenis,búkur
102,Körper::N,ķermenis,líkami
103,Haut::N,ку,húð
104,Haut::N,ку,skinn
105,Haut::N,āda,húð
106,Haut::N,āda,skinn
107,Blut::N,вир,blóð
108,Blut::N,asins,blóð
109,Ader::N,сӧн,æð
110,Ader::N,asinsvads,æð
111,Sehne::N,вез,sin
112,Sehne::N,dzīsla,sin
113,Knochen::N,лы,bein
114,Knochen::N,kauls,bein
115,Gehirn::N,вем,heili
116,Gehirn::N,smadzenes,heili
117,Herz::N,сьӧлӧм,hjarta
118,Herz::N,sirds,hjarta
119,Magen::N,кынӧм,magi
120,Magen::N,kuņģis,magi
121,Leber::N,мус,lifur
122,Leber::N,aknas,lifur
123,Atem::N,лов,andi
124,Atem::N,лов,andardráttur
125,Atem::N,elpa,andi
126,Atem::N,elpa,andardráttur
127,Hunger::N,тшыг,hungur
128,Hunger::N,bads,hungur
129,Hunger::N,izsalkums,hungur
130,Träne::N,синва,tár
131,Träne::N,asara,tár
132,Geschmack::N,кӧр,smekkur
133,Geschmack::N,чӧсмӧс,smekkur
134,Geschmack::N,garša,smekkur
135,Geruch::N,зын,lykt
136,Geruch::N,дук,lykt
137,Geruch::N,smaka,lykt
138,Schlaf::N,узьӧм,svefn
139,Schlaf::N,miegs,svefn
140,Traum::N,вӧт,draumur
141,Traum::N,вӧтасьӧм,draumur
142,Traum::N,sapnis,draumur
143,Himmel::N,енэж,himinn
144,Himmel::N,debess,himinn
145,Sonne::N,шонді,sól
146,Sonne::N,saule,sól
147,Mond::N,тӧлысь,tungl
148,Mond::N,mēness,tungl
149,Stern::N,кодзув,stjarna
150,Stern::N,zvaigzne,stjarna
151,Luft::N,сынӧд,loft
152,Luft::N,gaiss,loft
153,Wind::N,тӧв,vindur
154,Wind::N,vējš,vindur
155,Welle::N,гы,alda
156,Welle::N,гы,bylgja
157,Welle::N,vilnis,alda
158,Welle::N,vilnis,bylgja
159,Wasser::N,ва,vatn
160,Wasser::N,ūdens,vatn
161,Stein::N,из,steinn
162,Stein::N,akmens,steinn
163,Boden::N,му,botn
164,Boden::N,augsne,botn
165,Erde::N,му,jörð
166,Erde::N,му-ва,jörð
167,Erde::N,zeme,jörð
168,Staub::N,бус,ryk
169,Staub::N,бус,duft
170,Staub::N,putekļi,ryk
171,Staub::N,putekļi,duft
172,Rauch::N,тшын,reykur
173,Rauch::N,dūmi,reykur
174,Funke::N,кинь,neisti
175,Funke::N,би кинь,neisti
176,Funke::N,dzirkstele,neisti
177,Feuer::N,би,eldur
178,Feuer::N,uguns,eldur
179,Licht::N,югӧр,ljós
180,Licht::N,gaisma,ljós
181,Schatten::N,вуджӧр,skuggi
182,Schatten::N,ēna,skuggi
183,Wetter::N,поводдя,veður
184,Wetter::N,laiks,veður
185,Nebel::N,ру,þoka
186,Nebel::N,онь,þoka
187,Nebel::N,migla,þoka
188,Wolke::N,кымӧр,ský
189,Wolke::N,mākonis,ský
190,Regen::N,зэр,regn
191,Regen::N,lietus,regn
192,Schnee::N,лым,snjór
193,Schnee::N,sniegs,snjór
194,Eis::N,йи,ís
195,Eis::N,ledus,ís
196,Frost::N,кӧдзыд,frost
197,Frost::N,sals,frost
198,Kälte::N,кӧдзыд,kuldi
199,Kälte::N,saltums,kuldi
200,Kälte::N,aukstums,kuldi
201,Hitze::N,пӧсь,hiti
202,Hitze::N,гожӧд,hiti
203,Hitze::N,karstums,hiti
204,Raureif::N,пуж,hrím
205,Raureif::N,гыӧр,hrím
206,Raureif::N,sarma,hrím
207,Regenbogen::N,ӧшкамӧшка,regnbogi
208,Regenbogen::N,varavīksne,regnbogi
209,Donner::N,гым,þruma
210,Donner::N,pērkons,þruma
211,Strömung::N,ва ныр,straumur
212,Strömung::N,визувтӧм,straumur
213,Strömung::N,straume,straumur
214,Strömung::N,strāvojums,straumur
215,Tropfen::N,войт,dropi
216,Tropfen::N,lāse,dropi
217,Schaum::N,быг,froða
218,Schaum::N,быгзьӧм,froða
219,Schaum::N,putas,froða
220,Schmutz::N,няйт,óhreinindi
221,Schmutz::N,dubļi,óhreinindi
222,See::N,ты,stöðuvatn
223,See::N,ezers,stöðuvatn
224,Sumpf::N,гыбад,fen
225,Sumpf::N,кад,fen
226,Sumpf::N,dumbrājs,fen
227,Sumpf::N,staignājs,fen
228,Moor::N,нюр,mýri
229,Moor::N,purvs,mýri
230,Moor::N,muklājs,mýri
231,Wiese::N,видз,engi
232,Wiese::N,pļava,engi
233,Wald::N,вӧр,skógur
234,Wald::N,mežs,skógur
235,Hügel::N,дзиб,hæð
236,Hügel::N,дзиб,hóll
237,Hügel::N,мыльк,hæð
238,Hügel::N,мыльк,hóll
239,Hügel::N,нӧрыс,hæð
240,Hügel::N,нӧрыс,hóll
241,Hügel::N,paugurs,hæð
242,Hügel::N,paugurs,hóll
243,Anhöhe::N,мыльк,hæð
244,Anhöhe::N,мыльк,hóll
245,Anhöhe::N,нӧрыс,hæð
246,Anhöhe::N,нӧрыс,hóll
247,Anhöhe::N,paugurs,hæð
248,Anhöhe::N,paugurs,hóll
249,Berg::N,чой,fell
250,Berg::N,чой,fjall
251,Berg::N,керӧс,fell
252,Berg::N,керӧс,fjall
253,Berg::N,kalns,fell
254,Berg::N,kalns,fjall
255,Gipfel::N,чук,tindur
256,Gipfel::N,virsotne,tindur
257,Höhle::N,рудӧг,hellir
258,Höhle::N,ala,hellir
259,Abhang::N,ньывк,hlíð
260,Abhang::N,ньывк,brekka
261,Abhang::N,бокша,hlíð
262,Abhang::N,бокша,brekka
263,Abhang::N,nogāze,hlíð
264,Abhang::N,nogāze,brekka
265,Quelle::N,ӧшмӧс,lind
266,Quelle::N,ӧшмӧс,uppspretta
267,Quelle::N,avots,lind
268,Quelle::N,avots,uppspretta
269,Bach::N,шор,lækur
270,Bach::N,urga,lækur
271,Bach::N,strauts,lækur
272,Fluss::N,ю,á
273,Fluss::N,ю,fljót
274,Fluss::N,upe,á
275,Fluss::N,upe,fljót
276,Ufer::N,вадор,árbakki
277,Ufer::N,вадор,sjávarbakki
278,Ufer::N,krasts,árbakki
279,Ufer::N,krasts,sjávarbakki
280,Küste::N,вадор,strönd
281,Küste::N,piekraste,strönd
282,Festland::N,му,meginland
283,Festland::N,sauszeme,meginland
284,Meer::N,саридз,haf
285,Meer::N,саридз,sjór
286,Meer::N,jūra,haf
287,Meer::N,jūra,sjór
288,Bucht::N,куръя,vík
289,Bucht::N,līcis,vík
290,Insel::N,ді,eyja
291,Insel::N,sala,eyja
292,Blume::N,дзоридз,blóm
293,Blume::N,puķe,blóm
294,Blume::N,zieds,blóm
295,Gras::N,турун,gras
296,Gras::N,zāle,gras
297,Wurzel::N,вуж,rót
298,Wurzel::N,sakne,rót
299,Baum::N,пу,tré
300,Baum::N,koks,tré
301,Stamm::N,пучер,stofn
302,Stamm::N,stumbrs,stofn
303,Rinde::N,кырсь,börkur
304,Rinde::N,miza,börkur
305,Ast::N,ув,grein
306,Ast::N,zars,grein
307,Zweig::N,вож,angi
308,Zweig::N,вож,kvistur
309,Zweig::N,nozare,angi
310,Zweig::N,nozare,kvistur
311,Blatt::N,кор,blað
312,Blatt::N,lapa,blað
313,Birke::N,кыдз,birki
314,Birke::N,bērzs,birki
315,Kiefer[Baum]::N,пожӧм,fura
316,Kiefer[Baum]::N,priede,fura
317,Weide[Baum]::N,бадь,víðir
318,Weide[Baum]::N,kārkls,víðir
319,Tanne::N,коз,greni
320,Tanne::N,egle,greni
321,Horn::N,сюр,horn
322,Horn::N,rags,horn
323,Feder::N,гӧн,fjöður
324,Feder::N,тывборд,fjöður
325,Feder::N,spalva,fjöður
326,Fell::N,ку,skinn
327,Fell::N,āda,skinn
328,Flügel::N,борд,vængur
329,Flügel::N,spārns,vængur
330,Klaue::N,гыж,kló
331,Klaue::N,nags,kló
332,Kralle::N,гыж,kló
333,Kralle::N,nags,kló
334,Schwanz::N,бӧж,rófa
335,Schwanz::N,бӧж,skott
336,Schwanz::N,ļipa,rófa
337,Schwanz::N,ļipa,skott
338,Ei::N,кольк,egg
339,Ei::N,ola,egg
340,Nest::N,поз,hreiður
341,Nest::N,ligzda,hreiður
342,Bau::N,горс,greni
343,Bau::N,горс,bæli
344,Bau::N,пырмӧс,greni
345,Bau::N,пырмӧс,bæli
346,Bau::N,гу,greni
347,Bau::N,гу,bæli
348,Bau::N,ala,greni
349,Bau::N,ala,bæli
350,Tier::N,пемӧс,dýr
351,Tier::N,dzīvnieks,dýr
352,Herde::N,стада,hjörð
353,Herde::N,кельӧб,hjörð
354,Herde::N,ganāmpulks,hjörð
355,Kuh::N,мӧс,kýr
356,Kuh::N,govs,kýr
357,Bulle::N,ӧш,boli
358,Bulle::N,bullis,boli
359,Pferd::N,вӧв,hestur
360,Pferd::N,zirgs,hestur
361,Schaf::N,ыж,kind
362,Schaf::N,aita,kind
363,Schwein::N,порсь,svín
364,Schwein::N,cūka,svín
365,Hund::N,пон,hundur
366,Hund::N,suns,hundur
367,Katze::N,кань,köttur
368,Katze::N,kaķis,köttur
369,Bär::N,ош,björn
370,Bär::N,lācis,björn
371,Eichhörnchen::N,ур,íkorni
372,Eichhörnchen::N,vāvere,íkorni
373,Elch::N,йӧра,elgur
374,Elch::N,alnis,elgur
375,Fuchs::N,руч,refur
376,Fuchs::N,lapsa,refur
377,Hase::N,кӧч,héri
378,Hase::N,zaķis,héri
379,Maus::N,шыр,mús
380,Maus::N,pele,mús
381,Wolf::N,кӧин,úlfur
382,Wolf::N,vilks,úlfur
383,Vogel::N,кай,fugl
384,Vogel::N,лэбач,fugl
385,Vogel::N,putns,fugl
386,Schwarm::N,чукӧр,sægur
387,Schwarm::N,spiets,sægur
388,Huhn::N,курӧг,hæna
389,Huhn::N,vista,hæna
390,Hahn::N,петук,hani
391,Hahn::N,gailis,hani
392,Gans::N,дзодзӧг,gæs
393,Gans::N,zoss,gæs
394,Adler::N,кутш,örn
395,Adler::N,ērglis,örn
396,Ente::N,утка,önd
397,Ente::N,pīle,önd
398,Eule::N,сюзь,uggla
399,Eule::N,pūce,uggla
400,Kranich::N,тури,trana
401,Kranich::N,dzērve,trana
402,Krähe::N,рака,kráka
403,Krähe::N,vārna,kráka
404,Kuckuck::N,кӧк,gaukur
405,Kuckuck::N,dzeguze,gaukur
406,Schwan::N,юсь,svanur
407,Schwan::N,gulbis,svanur
408,Fisch::N,чери,fiskur
409,Fisch::N,zivs,fiskur
410,Barsch::N,ёкыш,aborri
411,Barsch::N,asaris,aborri
412,Hecht::N,сир,gedda
413,Hecht::N,līdaka,gedda
414,Schlange[Tier]::N,кый,naðra
415,Schlange[Tier]::N,čūska,naðra
416,Wurm::N,номыр,ormur
417,Wurm::N,tārps,ormur
418,Spinne::N,черань,kónguló
419,Spinne::N,zirneklis,kónguló
420,Ameise::N,кодзувкот,maur
421,Ameise::N,skudra,maur
422,Laus::N,той,lús
423,Laus::N,uts,lús
424,Mücke::N,ном,mý
425,Mücke::N,ном,mýfluga
426,Mücke::N,ods,mý
427,Mücke::N,ods,mýfluga
428,Fliege::N,гут,fluga
429,Fliege::N,muša,fluga
430,Schmetterling::N,бобув,fiðrildi
431,Schmetterling::N,tauriņš,fiðrildi
432,Beere::N,тусь,ber
433,Beere::N,вотӧс,ber
434,Beere::N,oga,ber
435,Apfel::N,яблӧг,epli
436,Apfel::N,ābols,epli
437,Pilz::N,тшак,sveppur
438,Pilz::N,sēne,sveppur
439,Zwiebel::N,луккок,laukur
440,Zwiebel::N,йӧнгыль,laukur
441,Zwiebel::N,sīpols,laukur
442,Saat::N,тусь,fræ
443,Saat::N,тусь,útsæði
444,Saat::N,кӧйдыс,fræ
445,Saat::N,кӧйдыс,útsæði
446,Saat::N,sēkla,fræ
447,Saat::N,sēkla,útsæði
448,Korn::N,тусь,korn
449,Korn::N,grauds,korn
450,Heu::N,турун,hey
451,Heu::N,siens,hey
452,Schale::N,кор,hýði
453,Schale::N,čaula,hýði
454,Schale::N,čaumala,hýði
455,Grube::N,гу,gryfja
456,Grube::N,bedre,gryfja
457,Falle::N,лэч,gildra
458,Falle::N,slazds,gildra
459,Falle::N,lamatas,gildra
460,Schlinge::N,лэч,snara
461,Schlinge::N,cilpa,snara
462,Spur::N,туй,spor
463,Spur::N,pēda,spor
464,Asche::N,пӧм,aska
465,Asche::N,pelni,aska
466,Dreck::N,няйт,óþverri
467,Dreck::N,dubļi,óþverri
468,Eisen::N,кӧрт,járn
469,Eisen::N,dzelzs,járn
470,Gold::N,зарни,gull
471,Gold::N,zelts,gull
472,Silber::N,эзысь,silfur
473,Silber::N,sudrabs,silfur
474,Kohle::N,шом,kol
475,Kohle::N,ogle,kol
476,Glas::N,стеклӧ,gler
477,Glas::N,stikls,gler
478,Lehm::N,сёй,leir
479,Lehm::N,māls,leir
480,Sand::N,лыа,sandur
481,Sand::N,smiltis,sandur
482,Mensch::N,морт,maður
483,Mensch::N,морт,manneskja
484,Mensch::N,cilvēks,maður
485,Mensch::N,cilvēks,manneskja
486,Mann::N,аймӧрт,maður
487,Mann::N,аймӧрт,karlmaður
488,Mann::N,мужичӧй,maður
489,Mann::N,мужичӧй,karlmaður
490,Mann::N,vīrietis,maður
491,Mann::N,vīrietis,karlmaður
492,Frau::N,ань,kona
493,Frau::N,нывбаба,kona
494,Frau::N,sieviete,kona
495,Kind::N,кага,barn
496,Kind::N,кага,krakki
497,Kind::N,bērns,barn
498,Kind::N,bērns,krakki
499,Junge::N,пи,drengur
500,Junge::N,zēns,drengur
501,Junge::N,puika,drengur
502,Junge::N,puisis,drengur
503,Mädchen::N,ныв,stelpa
504,Mädchen::N,meiča,stelpa
505,Mädchen::N,skuķis,stelpa
506,Mädchen::N,meitene,stelpa
507,Familie::N,семья,fjölskylda
508,Familie::N,ģimene,fjölskylda
509,Großvater::N,пӧль,afi
510,Großvater::N,vecaistēvs,afi
511,Großmutter::N,баб,amma
512,Großmutter::N,vecāmāte,amma
513,Eltern::N,ай-мам,foreldrar
514,Eltern::N,бать-мам,foreldrar
515,Eltern::N,vecāki,foreldrar
516,Vater::N,бать,faðir
517,Vater::N,ай,faðir
518,Vater::N,tēvs,faðir
519,Mutter::N,мам,móðir
520,Mutter::N,māte,móðir
521,Sohn::N,пи,sonur
522,Sohn::N,dēls,sonur
523,Tochter::N,ныв,dóttir
524,Tochter::N,meita,dóttir
525,Bruder::N,вок,bróðir
526,Bruder::N,brālis,bróðir
527,Schwester::N,чой,systir
528,Schwester::N,māsa,systir
529,Onkel::N,дядь,föðurbróðir
530,Onkel::N,tēvocis,föðurbróðir
531,Tante::N,тьӧт,frænka
532,Tante::N,тьӧт,móðursystir
533,Tante::N,tante,frænka
534,Tante::N,tante,móðursystir
535,Ehemann::N,верӧс,eiginmaður
536,Ehemann::N,vīrs,eiginmaður
537,Ehefrau::N,гӧтыр,eiginkona
538,Ehefrau::N,sieva,eiginkona
539,Freude::N,радлун,gleði
540,Freude::N,prieks,gleði
541,Gelächter::N,серам,hlátur
542,Gelächter::N,smiekli,hlátur
543,Glück::N,шуд,gæfa
544,Glück::N,laime,gæfa
545,Kummer::N,шог,sorg
546,Kummer::N,bēdas,sorg
547,Kummer::N,raizes,sorg
548,Wunsch::N,кӧсйӧм,ósk
549,Wunsch::N,vēlme,ósk
550,Wunsch::N,vēlējums,ósk
551,Lust::N,кыскӧм,fýsn
552,Lust::N,кыскӧм,löngun
553,Lust::N,радейтӧм,fýsn
554,Lust::N,радейтӧм,löngun
555,Lust::N,kāre,fýsn
556,Lust::N,kāre,löngun
557,Geist::N,лов,andi
558,Geist::N,gars,andi
559,Gedanke::N,мӧвп,hugsun
560,Gedanke::N,doma,hugsun
561,Gedächtnis::N,паметь,minni
562,Gedächtnis::N,atmiņa,minni
563,Verstand::N,вежӧр,vit
564,Verstand::N,prāts,vit
565,Sinn::N,мог,merking
566,Sinn::N,вежӧртас,merking
567,Sinn::N,nozīme,merking
568,Grund::N,помка,ástæða
569,Grund::N,pamats,ástæða
570,Grund::N,iemesls,ástæða
571,Wahrheit::N,збыль,sannleikur
572,Wahrheit::N,збыльтор,sannleikur
573,Wahrheit::N,taisnība,sannleikur
574,Wahrheit::N,patiesība,sannleikur
575,Gespräch::N,сёрни,samtal
576,Gespräch::N,saruna,samtal
577,Märchen::N,мойд,ævintýri
578,Märchen::N,pasaka,ævintýri
579,Erzählung::N,висьт,saga
580,Erzählung::N,stāsts,saga
581,Erzählung::N,nostāsts,saga
582,Nachricht::N,юӧртӧм,frétt
583,Nachricht::N,ziņa,frétt
584,Neuigkeit::N,выльтор,frétt
585,Neuigkeit::N,jaunums,frétt
586,Name::N,ним,nafn
587,Name::N,vārds,nafn
588,Rätsel::N,нӧдкыв,gáta
589,Rätsel::N,mīkla,gáta
590,Rede::N,сёрни,ræða
591,Rede::N,runa,ræða
592,Sprache::N,кыв,mál
593,Sprache::N,кыв,tungumál
594,Sprache::N,valoda,mál
595,Sprache::N,valoda,tungumál
596,Stimme::N,гӧлӧс,rödd
597,Stimme::N,вом шы,rödd
598,Stimme::N,balss,rödd
599,Wort::N,кыв,orð
600,Wort::N,vārds,orð
601,Zeichen::N,пас,tákn
602,Zeichen::N,пас,merki
603,Zeichen::N,zīme,tákn
604,Zeichen::N,zīme,merki
605,Ruf::N,чукӧстчӧм,kall
606,Ruf::N,корӧм,kall
607,Ruf::N,sauciens,kall
608,Lärm::N,шы,hávaði
609,Lärm::N,зык,hávaði
610,Lärm::N,зычитӧм,hávaði
611,Lärm::N,troksnis,hávaði
612,Laut::N,шы,hljóð
613,Laut::N,skaņa,hljóð
614,Ton::N,шы,tónn
615,Ton::N,tonis,tónn
616,Lied::N,сьылан,ljóð
617,Lied::N,сьылан,söngur
618,Lied::N,сьыланкыв,ljóð
619,Lied::N,сьыланкыв,söngur
620,Lied::N,dziesma,ljóð
621,Lied::N,dziesma,söngur
622,Ruhe::N,чӧв,ró
623,Ruhe::N,чӧв,kyrrð
624,Ruhe::N,miers,ró
625,Ruhe::N,miers,kyrrð
626,Leute::N,йӧз,fólk
627,Leute::N,войтыр,fólk
628,Leute::N,ļaudis,fólk
629,Leute::N,cilvēki,fólk
630,Volk::N,йӧз,þjóð
631,Volk::N,войтыр,þjóð
632,Volk::N,tauta,þjóð
633,Arbeit::N,удж,vinna
634,Arbeit::N,darbs,vinna
635,Gast::N,гӧсть,gestur
636,Gast::N,viešņa,gestur
637,Gast::N,ciemiņš,gestur
638,Geschenk::N,козин,gjöf
639,Geschenk::N,dāvana,gjöf
640,Spiel::N,ворсан,leikur
641,Spiel::N,rotaļa,leikur
642,Gesellschaft::N,котыр,selskapur
643,Gesellschaft::N,biedrība,selskapur
644,Gesellschaft::N,kompānija,selskapur
645,Hilfe::N,отсӧг,hjálp
646,Hilfe::N,palīdzība,hjálp
647,Freund::N,ёрт,vinur
648,Freund::N,draugs,vinur
649,Kamerad::N,ёрт,félagi
650,Kamerad::N,biedrs,félagi
651,Angelegenheit::N,мог,mál
652,Angelegenheit::N,мог,málefni
653,Angelegenheit::N,делӧ,mál
654,Angelegenheit::N,делӧ,málefni
655,Angelegenheit::N,darīšana,mál
656,Angelegenheit::N,darīšana,málefni
657,Anzahl::N,лыд,tala
658,Anzahl::N,лыд,fjöldi
659,Anzahl::N,тшӧт,tala
660,Anzahl::N,тшӧт,fjöldi
661,Anzahl::N,skaits,tala
662,Anzahl::N,skaits,fjöldi
663,Anzahl::N,daudzums,tala
664,Anzahl::N,daudzums,fjöldi
665,Art::N,сикас,tegund
666,Art::N,suga,tegund
667,Art::N,šķira,tegund
668,Stück::N,тор,biti
669,Stück::N,тор,stykki
670,Stück::N,gabals,biti
671,Stück::N,gabals,stykki
672,Teil::N,юкӧн,hluti
673,Teil::N,юкӧн,partur
674,Teil::N,daļa,hluti
675,Teil::N,daļa,partur
676,Hälfte::N,пӧв,helmingur
677,Hälfte::N,джын,helmingur
678,Hälfte::N,puse,helmingur
679,Kreis::N,кытш,hringur
680,Kreis::N,aplis,hringur
681,Kreis::N,riņķis,hringur
682,Kreuz::N,перна,kross
683,Kreuz::N,перна,krossmark
684,Kreuz::N,крест,kross
685,Kreuz::N,крест,krossmark
686,Kreuz::N,krusts,kross
687,Kreuz::N,krusts,krossmark
688,Linie::N,визь,lína
689,Linie::N,līnija,lína
690,Strich::N,визь,strik
691,Strich::N,svītra,strik
692,Abstand::N,кост,millibil
693,Abstand::N,коласт,millibil
694,Abstand::N,atstarpe,millibil
695,Entfernung::N,ылна,fjarlægð
696,Entfernung::N,attālums,fjarlægð
697,Entfernung::N,atstatums,fjarlægð
698,Gegend::N,му-ва,hérað
699,Gegend::N,apvidus,hérað
700,Gegend::N,apgabals,hérað
701,Platz::N,ылдӧс,pláss
702,Platz::N,йир,pláss
703,Platz::N,гӧгӧртас,pláss
704,Platz::N,vieta,pláss
705,Ort::N,ин,staður
706,Ort::N,места,staður
707,Ort::N,vieta,staður
708,Seite::N,бок,hlið
709,Seite::N,ӧтарладор,hlið
710,Seite::N,sāns,hlið
711,Mitte::N,шӧр,miðja
712,Mitte::N,vidus,miðja
713,Gegenstand::N,кӧлуй,hlutur
714,Gegenstand::N,priekšmets,hlutur
715,Sache::N,добра,mál
716,Sache::N,lieta,mál
717,Rand::N,дор,brún
718,Rand::N,mala,brún
719,Rand::N,apmale,brún
720,Kante::N,дор,rönd
721,Kante::N,šķautne,rönd
722,Ecke::N,пельӧс,horn
723,Ecke::N,kakts,horn
724,Ecke::N,stūris,horn
725,Spitze::N,йыв,oddur
726,Spitze::N,smaile,oddur
727,Spitze::N,galotne,oddur
728,Ende::N,пом,endi
729,Ende::N,gals,endi
730,Ende::N,uzgalis,endi
731,Loch::N,розь,gat
732,Loch::N,розь,hola
733,Loch::N,caurums,gat
734,Loch::N,caurums,hola
735,Winkel::N,пельӧс,skot
736,Winkel::N,пельӧс,krókur
737,Winkel::N,leņķis,skot
738,Winkel::N,leņķis,krókur
739,Muster::N,сер,munstur
740,Muster::N,piemērs,munstur
741,Größe::N,ыджда,stærð
742,Größe::N,lielums,stærð
743,Länge::N,кузьта,lengd
744,Länge::N,garums,lengd
745,Höhe::N,джуджда,hæð
746,Höhe::N,augstums,hæð
747,Gewicht::N,сьӧкта,vigt
748,Gewicht::N,сьӧкта,þyngd
749,Gewicht::N,сьӧкталун,vigt
750,Gewicht::N,сьӧкталун,þyngd
751,Gewicht::N,svars,vigt
752,Gewicht::N,svars,þyngd
753,Gewicht::N,smagums,vigt
754,Gewicht::N,smagums,þyngd
755,Menge::N,лун,magn
756,Menge::N,числӧ,magn
757,Menge::N,masa,magn
758,Menge::N,daudzums,magn
759,Haufen::N,чукӧр,hrúga
760,Haufen::N,чукӧр,haugur
761,Haufen::N,čupa,hrúga
762,Haufen::N,čupa,haugur
763,Haufen::N,grēda,hrúga
764,Haufen::N,grēda,haugur
765,Haufen::N,kaudze,hrúga
766,Haufen::N,kaudze,haugur
767,Reihe::N,рад,röð
768,Reihe::N,rinda,röð
769,Reihe::N,virkne,röð
770,Boot::N,пыж,bátur
771,Boot::N,laiva,bátur
772,Ruder::N,пелыс,ár
773,Ruder::N,ӧпаснӧй,ár
774,Ruder::N,airis,ár
775,Ruder::N,irklis,ár
776,Schlitten::N,дадь,sleði
777,Schlitten::N,ragavas,sleði
778,Ski::N,лызь,skíði
779,Ski::N,slēpe,skíði
780,Lagerfeuer::N,бипур,varðeldur
781,Lagerfeuer::N,ugunskurs,varðeldur
782,Last::N,сьӧкыдтор,byrði
783,Last::N,сьӧкыдтор,farmur
784,Last::N,krava,byrði
785,Last::N,krava,farmur
786,Gang::N,мунӧм,ganga
787,Gang::N,ветлӧм,ganga
788,Gang::N,eja,ganga
789,Gang::N,gājums,ganga
790,Schritt::N,воськов,skref
791,Schritt::N,воськовтӧм,skref
792,Schritt::N,solis,skref
793,Norden::N,войвыв,norður
794,Norden::N,ziemeļi,norður
795,Süden::N,лунвыв,suður
796,Süden::N,dienvidi,suður
797,Westen::N,рытыв,vestur
798,Westen::N,rietumi,vestur
799,Osten::N,асыв,austur
800,Osten::N,austrumi,austur
