,Concept_ID,cy,av
747,allein::ADV,unig,ялгъузго
748,allein::ADV,ar ei ben ei hun,ялгъузго
749,auf einmal::ADV,ar yr un pryd,цихӏинтӏаго
750,zusammen::ADV,ynghyd,цойида
751,zusammen::ADV,gyda'i gilydd,цойида
752,lange::ADV,amser hir,
753,plötzlich::ADV,yn sydyn,цойидасанго
754,sofort::ADV,ar unwaith,гьебсагӏат
755,später::ADV,yn ddiweddarach,
756,jetzt::ADV,yn awr,гьанже
757,heute::ADV,heddiw,жакъа
758,morgen::ADV,yfory,метер
759,bald::ADV,yn fuan,гьабсагӏаталъ
760,bald::ADV,gyda hyn,гьабсагӏаталъ
761,dann::ADV,yna,цинги
762,dann::ADV,y pryd hwnnw,цинги
763,gestern::ADV,ddoe,сон
764,einst::ADV,gynt,цин
765,damals::ADV,ar y pryd,гьебмехалъ
766,damals::ADV,ar y pryd,гьебмехалда
767,damals::ADV,bryd hynny,гьебмехалъ
768,damals::ADV,bryd hynny,гьебмехалда
769,danach::ADV,wedyn,цинги
770,danach::ADV,wedyn,хадуса
771,vorher::ADV,o'r blaen,цебе
772,zuerst::ADV,yn gyntaf,тӏоцебе
773,einmal::ADV,unwaith,цинцӏул
774,einmal::ADV,unwaith,цихӏин
775,einmal::ADV,unwaith,цоцӏул
776,manchmal::ADV,weithiau,олоцӏул
777,manchmal::ADV,ar brydiau,олоцӏул
778,oft::ADV,yn aml,гӏемерго
779,oft::ADV,yn fynych,гӏемерго
780,immer::ADV,bob amser,кидаго
781,niemals::ADV,ni ... byth,киданиги
782,niemals::ADV,ni ... erioed,киданиги
783,hier::ADV,yma,аниб
784,hierhin::ADV,hyd yma,анибехун
785,von hier::ADV,oddi yma,гьаниса
786,dort::ADV,acw,гьениб
787,dorthin::ADV,tuag yno,гьадаба
788,geradeaus::ADV,syth ymlaen,битӏутӏа
789,vorwärts::ADV,ymlaen,цебехун
790,rückwärts::ADV,yn ôl,нахъ-нахъ
791,zurück::ADV,yn ôl,нахъе
792,unten::ADV,isod,ахакь
793,unten::ADV,isod,гъоркь
794,unten::ADV,oddi tanodd,ахакь
795,unten::ADV,oddi tanodd,гъоркь
796,hinab::ADV,i lawr,эхебе
797,hinab::ADV,i waered,эхебе
798,oben::ADV,fry,тӏад
799,oben::ADV,fry,тӏадехун
800,hinauf::ADV,i fyny,эхеде
801,hinauf::ADV,i'r lan,эхеде
802,überall::ADV,ym mhobman,кибго
803,nicht::ADV,ni,
804,nicht::ADV,nid,
805,ein wenig::ADV,tipyn,дагьабго
806,ein wenig::ADV,ychydig,дагьабго
807,kaum::ADV,prin,хӏалалъ
808,sehr::ADV,iawn,кутакалда
809,so::ADV,fel,гьедин
810,so::ADV,felly,гьедин
811,noch::ADV,eto,жеги
812,nur::ADV,yn unig,гӏӣцӏго
813,schon::ADV,eisoes,
814,schon::ADV,yn barod,
815,wieder::ADV,drachefn,на́хъеги
816,vergebens::ADV,yn ofer,чӏалгӏаде
817,vor::PRP,o flaen,цебе
818,hinter::PRP,ar ôl,хадуса
819,unter::PRP,islaw,ахакь
820,unter::PRP,islaw,гъоркь
821,durch::PRP,trwy,
822,neben::PRP,ar bwys,аскӏо
823,zwischen::PRP,rhwng,гьоркьоб
824,zwischen::PRP,cydrhwng,гьоркьоб
825,wegen::PRP,o achos,гьелда
826,wegen::PRP,oherwydd,гьелда
827,dies::PRN,hyn,гьаб
828,dies::PRN,hyn,гьеб
829,das::PRN,hynny,доб
830,alles::PRN,popeth,
831,ich::PRN,fi,дун
832,du::PRN,ti,дуца
833,er::PRN,fe,доб
834,wir::PRN,ni,ниж
835,ihr::PRN,chi,нуж
836,sie::PRN,hwy,дол
837,sie::PRN,hwy,эл
838,was::FPRN,pa beth,щиб
839,wer::FPRN,pwy,щиб
840,wo::FADV,ble,киб
841,wo::FADV,ble,кибехун
842,wo::FADV,ym mha le,киб
843,wo::FADV,ym mha le,кибехун
844,wohin::FADV,i ble,кибехун
845,wohin::FADV,i ba le,кибехун
846,wie::FADV,sut,кин
847,warum::FADV,pam,щай
848,wieviel::FNUM,faint,кигӏан
849,eins::NUM,un,цо
850,zwei::NUM,dau,кӏиго
851,drei::NUM,tri,лъабго
852,vier::NUM,pedwar,ункъо
853,fünf::NUM,pump,щуго
854,sechs::NUM,chwech,анлъго
855,sieben::NUM,saith,анкьго
856,acht::NUM,wyth,микьго
857,neun::NUM,naw,ичӏго
858,zehn::NUM,deg,анцӏго
859,elf::NUM,un ar ddeg,анцӏила цо
860,zwölf::NUM,deuddeg,кӏиго-анцӏила
861,zwölf::NUM,un deg dau,кӏиго-анцӏила
862,zwanzig::NUM,ugain,къого
863,dreißig::NUM,tri deg,лъеберго
864,dreißig::NUM,deg ar hugain,лъеберго
865,vierzig::NUM,deugain,кӏикъого
866,fünfzig::NUM,hanner cant,кӏикъо́ялда анцӏго
867,sechzig::NUM,chwe deg,лъабкъого
868,siebzig::NUM,saith deg,лъабкъо́ялда анцӏго
869,siebzig::NUM,deg a thrigain,лъабкъо́ялда анцӏго
870,achtzig::NUM,wyth deg,ункъого
871,achtzig::NUM,pedar ugain,ункъого
872,neunzig::NUM,naw deg,ункъоялда а́нцӏила
873,neunzig::NUM,deg a phedwar ugain,ункъоялда а́нцӏила
874,hundert::NUM,cant,нусго
875,tausend::NUM,mil,азарго
876,und::CNJ,a,ва
877,und::CNJ,a,-ги
878,oder::CNJ,neu,ялъуни
879,stehen::V,sefyll,бахъунчӏезе
880,sitzen::V,eistedd,гӏодов чӏезе
881,liegen::V,gorwedd,бегизе
882,hängen::V,hongian,базе
883,werden::V,dod yn,бахъине
884,werden::V,mynd yn,бахъине
885,passieren::V,digwydd,лъугьине
886,passieren::V,digwydd,лъугьа-бахъине
887,beginnen::V,cychwyn,байбихьизе
888,enden::V,gorffen,лъугӏизе
889,wechseln::V,newid,хиса-басизе
890,wechseln::V,newid,хисизе
891,aufgehen[Sonne]::V,codi,баккизе
892,untergehen[Sonne]::V,machlud,щинкӏизе
893,scheinen[Sonne]::V,tywynnu,къалъ-къалъизе
894,donnern::V,taranu,гъугъазе
895,wehen::V,chwythu,пуйзе
896,strömen::V,ffrydio,чвахизе
897,fließen::V,llifo,чвахизе
898,sich drehen::V,troi,сверизе
899,sich drehen::V,cylchdroi,сверизе
900,schwanken::V,siglo,хьвагӏезе
901,schwanken::V,siglo,багъа-бачаризе
902,schwingen::V,siglo,щвартӏезе
903,fallen::V,cwympo,бортизе
904,brennen::V,llosgi,рекӏине
905,rauchen::V,mygu,кӏкӏуй буризе
906,regnen::V,glawio,базе
907,gefrieren::V,rhewi,гӏу́низе
908,tauen::V,toddi,биаризе
909,tauen::V,meirioli,биаризе
910,schmelzen::V,toddi,биине
911,trocknen::V,sychu,бакъвазе
912,sieden::V,berwi,гьалдезе
913,faulen::V,pydru,махӏцине
914,faulen::V,braenu,махӏцине
915,verfaulen::V,pydru,туризе
916,verfaulen::V,dadfeilio,туризе
917,reißen::V,clecian,бихъизе
918,reißen::V,torri'n glats,бихъизе
919,versinken::V,suddo,гъанкъизе
920,vergehen::V,myned heibio,базе
921,vergehen::V,myned heibio,бахъизе
922,vergehen::V,myned heibio,ине
923,vergehen::V,pasio,базе
924,vergehen::V,pasio,бахъизе
925,vergehen::V,pasio,ине
926,erscheinen::V,ymddangos,баккизе
927,verschwinden::V,diflannu,къине
928,verschwinden::V,diflannu,билизе
929,sinken::V,syrthio,гӏодо́бе ккезе
930,abnehmen::V,lleihau,тӏаса камизе
931,zunehmen::V,cynyddu,гӏемерлъизе
932,steigen::V,codi,бахине
933,wachsen::V,tyfu,кӏодолъизе
934,glänzen::V,disgleirio,цӏвакизе
935,funkeln::V,pefrio,паркъезе
936,lärmen::V,cadw sŵn,хъудизе
937,lärmen::V,cadw sŵn,чӏиргъдизе
938,lärmen::V,gwneud twrw,хъудизе
939,lärmen::V,gwneud twrw,чӏиргъдизе
940,läuten::V,canu,кьабизе
941,klingeln::V,canu,кьабизе
942,klingeln::V,seinio,кьабизе
943,klirren::V,tincian,зваргъизе
944,brausen::V,rhuo,гьалаглъизе
945,rauschen::V,siffrwd,шуршудизе
946,rauschen::V,chwithrwd,шуршудизе
947,klingen::V,seinio,бахъине
948,bellen::V,cyfarth,гъанчдезе
949,heulen::V,udo,рурудизе
950,heulen::V,oernadu,рурудизе
951,blasen::V,chwythu,гьохьизе
952,pfeifen::V,chwibanu,гьещтӏезе
953,schreien::V,gweiddi,ахӏизе
954,schreien::V,gweiddi,ахӏдезе
955,schreien::V,bloeddio,ахӏизе
956,schreien::V,bloeddio,ахӏдезе
957,stöhnen::V,griddfan,зигардизе
958,zittern::V,crynu,дарран
959,zittern::V,crynu,гьаргьадизе
960,leben::V,byw,бетӏербахъизе
961,geboren werden::V,cael eich geni,лъугьине
962,atmen::V,anadlu,хӏухьел биччазе
963,trinken::V,yfed,гьекъезе
964,essen::V,bwyta,квине
965,essen::V,bwyta,кваназе
966,schlucken::V,llyncu,кӏкӏвине
967,schlucken::V,llyncu,къулчӏизе
968,müde werden::V,blino,сваказе
969,einschlafen::V,mynd i gysgu,кьижизе
970,einschlafen::V,mynd i gysgu,гъапуллъизе
971,einschlafen::V,syrthio i gysgu,кьижизе
972,einschlafen::V,syrthio i gysgu,гъапуллъизе
973,schlafen::V,huno,кьижизе
974,schlafen::V,cysgu,кьижизе
975,aufwachen::V,dihuno,бигьине
976,aufstehen::V,codi,бахъине
977,aufstehen::V,codi,тӏадебахъине
978,sich erholen::V,ymlacio,хьи бахъизе
979,sich erholen::V,ymlacio,хӏалхьи гьабизе
980,sich erholen::V,dadflino,хьи бахъизе
981,sich erholen::V,dadflino,хӏалхьи гьабизе
982,krank werden::V,mynd yn sâl,унтизе
983,krank werden::V,mynd yn wael,унтизе
984,krank sein::V,gwaelu,унтизе
985,schmerzen::V,brifo,унтизе
986,husten::V,pesychu,хъегӏизе
987,genesen::V,gwella,лъилъизе
988,genesen::V,cael yn ôl,лъилъизе
989,sterben::V,marw,хвезе
990,umkommen::V,trengi,гьалаглъизе
991,sich bewegen::V,symud,багъаризе
992,sich bewegen::V,symud,багъаргъизе
993,sich rühren::V,syflyd,багъаризе
994,sich erheben::V,codi,тӏадебахъине
995,sich erheben::V,codi,бахъине
996,sich setzen::V,eistedd,гӏодов чӏезе
997,hinfallen::V,cwympo,щапизе
998,laufen::V,cerdded,хьвадизе
999,schreiten::V,camu,чӏезе
1000,spazierengehen::V,mynd am dro,тира-сверизе
1001,eilen::V,rhuthro,ракӏхӏалакине
1002,eilen::V,rhuthro,дуризе
1003,sich beeilen::V,brysio,дуризе
1004,sich beeilen::V,brysio,гӏедегӏизе
1005,sausen::V,rhuthro,тӏуризе
1006,rennen::V,rhedeg,бекеризе
1007,springen::V,llamu,кӏанцӏизе
1008,springen::V,neidio,кӏанцӏизе
1009,klettern::V,dringo,хархадизе
1010,schaukeln::V,siglo,гьерщезе
1011,kriechen::V,cropian,хъурщизе
1012,schwimmen::V,nofio,лъедезе
1013,tauchen::V,plymio,букъардизе
1014,tauchen::V,ymsuddo,букъардизе
1015,rudern::V,rhwyfo,хазе
1016,fahren::V,gyrru,ине
1017,fahren::V,dreifio,ине
1018,fliegen::V,hedfan,боржине
1019,gehen::V,mynd,ине
1020,weggehen::V,mynd,ине
1021,weggehen::V,ymadael,ине
1022,abfahren::V,ymadael,къокъине
1023,anhalten::V,stopio,чӏезе
1024,anhalten::V,stopio,тархъизе
1025,anhalten::V,stopio,лъалхъизе
1026,hineingehen::V,mynd i mewn,тӏаделъугьине
1027,eintreten::V,mynd i,лъугьине
1028,kommen::V,dod,бачӏине
1029,ankommen::V,cyrraedd,щвезе
1030,ankommen::V,cyrraedd,тӏадебачӏине
1031,zurückkommen::V,dychwelyd,тадбуссине
1032,zurückkommen::V,dychwelyd,тӏадбуссине
1033,bleiben::V,aros,чӏезе
1034,bleiben::V,aros,хутӏизе
1035,bleiben::V,sefyll,чӏезе
1036,bleiben::V,sefyll,хутӏизе
1037,warten::V,aros,чӏезе
1038,warten::V,disgwyl,чӏезе
1039,erwarten::V,disgwyl,балагьизе
1040,suchen::V,chwilio am,балагьизе
1041,finden::V,darganfod,батизе
1042,versuchen::V,profi,хӏалбихьизе
1043,versuchen::V,ceisio,хӏалбихьизе
1044,vorbereiten::V,paratoi,хӏадурлъизабизе
1045,lieben::V,caru,балай бегьизе
1046,mögen::V,hoffi,бокьизе
1047,lachen::V,chwerthin,белъизе
1048,rühren::V,cynhyrfu,
1049,weinen::V,wylo,гӏодизе
1050,weinen::V,llefain,гӏодизе
1051,schimpfen::V,grwgnach,гъанчдезе
1052,sich ärgern::V,gofidio,вагъизе
1053,sich ärgern::V,gofidio,ццида́хине
1054,sich fürchten::V,ofni,хӏинкъизе
1055,fürchten::V,arswydo,беркъазе
1056,fürchten::V,arswydo,хӏинкъа-къазе
1057,fliehen::V,ffoi,лъутизе
1058,flüchten::V,dianc,лъутизе
1059,sehen::V,gweld,бихьизе
1060,anschauen::V,syllu,бертӏамизе
1061,anschauen::V,syllu,балагьизе
1062,anschauen::V,edrych,бертӏамизе
1063,anschauen::V,edrych,балагьизе
1064,ansehen::V,gwylio,бала-гъалагьизе
1065,hören::V,clywed,рагӏизе
1066,zuhören::V,gwrando,гӏенеккизе
1067,probieren::V,profi,кӏалдиб хъва́зе
1068,probieren::V,profi,чӏамизе
1069,riechen::V,arogli,су́нтӏизе
1070,fühlen::V,teimlo,чӏвазе
1071,fühlen::V,clywed,чӏвазе
1072,scheinen::V,ymddangos,
1073,zu sehen sein::V,dod i'r golwg,бихьизе
1074,vernehmen::V,clywed sôn am,рагӏизе
1075,frieren::V,bod yn oer,цӏорозе
1076,tun::V,gwneud,гьабизе
1077,können::V,gallu,кӏвезе
1078,können::V,gallu,лъазе
1079,wollen::V,bod mewn angen,бокьизе
1080,anfangen::V,dechrau,байбихьизе
1081,beenden::V,darfod,тӏубазабизе
1082,beenden::V,darfod,лъугӏизабизе
1083,beenden::V,gorffen,тӏубазабизе
1084,beenden::V,gorffen,лъугӏизабизе
1085,aufhören::V,peidio,бахъизе
1086,gelingen::V,llwyddo,бахъизе
1087,geraten::V,diweddu,бахъизе
1088,öffnen::V,agor,рагьизе
1089,schließen::V,cau,къазе
1090,stellen::V,gosod,чӏвазе
1091,setzen::V,gosod,рекӏинабизе
1092,setzen::V,gosod,гӏодор чӏезаризе
1093,legen::V,gosod,лъезе
1094,berühren::V,cyffwrdd,хъвазе
1095,verbinden::V,cysylltu,хьухьине
1096,verbinden::V,cysylltu,бухьине
1097,bedecken::V,gorchuddio,кквезе
1098,aufhängen::V,crogi,базе
1099,aufhängen::V,hongian,базе
1100,anzünden::V,cynnau,бакизе
1101,anzünden::V,cynnau,рекӏинабизе
1102,aufheben::V,codi,
1103,zurücklassen::V,gadael,тезе
1104,verlieren::V,colli,билизабизе
1105,fallen lassen::V,gollwng,бортизабизе
1106,machen::V,gwneud,гьабизе
1107,herstellen::V,cynhyrchu,гьабизе
1108,herstellen::V,cynhyrchu,хӏадурлъизабизе
1109,bauen::V,adeiladu,базе
1110,bauen::V,adeiladu,гьабизе
1111,reparieren::V,trwsio,къачӏазе
1112,reparieren::V,atgyweirio,къачӏазе
1113,verbessern::V,diwygio,лъикӏлъизабизе
1114,ändern::V,altro,хисизабизе
1115,graben::V,palu,бухъизе
1116,graben::V,cloddio,бухъизе
1117,beugen::V,plygu,хьетӏизабизе
1118,biegen::V,plygu,гьетӏизабизе
1119,drehen::V,troelli,тиризабизе
1120,drehen::V,troelli,свердизабизе
1121,wenden::V,troi,бегизе
1122,umdrehen::V,troi,бегизе
1123,umdrehen::V,troi,бега-битӏизе
1124,heben::V,codi,борхизе
1125,hochheben::V,dyrchafu,борхалъизабизе
1126,hochheben::V,dyrchafu,борхизе
1127,ergreifen::V,gafael,кквезе
1128,halten::V,dal,кквезе
1129,drücken::V,pwyso,къазе
1130,drücken::V,pwyso,къанцӏу́зе
1131,drücken::V,pwyso,къвал ба́зе
1132,drücken::V,gwasgu,къазе
1133,drücken::V,gwasgu,къанцӏу́зе
1134,drücken::V,gwasgu,къвал ба́зе
1135,schieben::V,gwthio,хъилдизе
1136,kratzen::V,crafu,хачазе
1137,lecken::V,llyfu,чӏикӏизе
1138,beißen::V,cnoi,хӏанчӏизе
1139,beißen::V,cnoi,хӏанчӏизабизе
1140,beißen::V,brathu,хӏанчӏизе
1141,beißen::V,brathu,хӏанчӏизабизе
1142,abreißen::V,tynnu ymaith,тӏезе
1143,abreißen::V,tynnu ymaith,тӏезабизе
1144,abschneiden::V,torri,къотӏизе
1145,binden::V,clymu,бухьине
1146,stecken::V,plannu,къазабизе
1147,brechen::V,torri,бекизе
1148,klopfen::V,taro,дванкезе
1149,hauen::V,taro,базе
1150,kleben::V,gludio,бацӏцӏине
1151,reiben::V,rhwbio,хачазе
1152,streichen::V,taenu,бахине
1153,streichen::V,taenu,жужазе
1154,schleifen::V,hogi,лъухьизе
1155,schneiden::V,torri,къотӏизе
1156,rütteln::V,ysgytio,багъа-бачаризабизе
1157,schütteln::V,siglo,кӏобокӏизе
1158,schütteln::V,ysgwyd,кӏобокӏизе
1159,schwenken::V,siglo,гьесадизе
1160,schwenken::V,siglo,хьвагӏезабизе
1161,schütten::V,tywallt,тӏезе
1162,füllen::V,llenwi,цӏезабизе
1163,einwickeln::V,lapio,жемизе
1164,tragen::V,cludo,баччизе
1165,schleppen::V,llusgo,бехъерхъизе
1166,ziehen::V,tynnu,цӏазе
1167,aufbewahren::V,cadw,цӏунизе
1168,werfen::V,taflu,рехизе
1169,fangen::V,dal,кквезе
1170,packen::V,cipio,кквезе
1171,packen::V,crafangu,кквезе
1172,verstecken::V,celu,бахчизе
1173,verstecken::V,cuddio,бахчизе
1174,teilen::V,rhannu,бикьизе
1175,schicken::V,anfon,битӏизе
1176,bringen::V,dod â,баччизе
1177,hinzufügen::V,chwanegu,жубазе
1178,bekommen::V,cael,щвезе
1179,erhalten::V,derbyn,щвезе
1180,erhalten::V,derbyn,босизе
1181,nehmen::V,cymryd,босизе
1182,wählen::V,dewis,бищизе
1183,auswählen::V,dethol,тӏасабищизе
1184,bewahren::V,cadw,цӏунизе
1185,behindern::V,atal,квекӏен гьабизе
1186,behindern::V,rhwystro,квекӏен гьабизе
1187,verderben::V,difetha,хвезабизе
1188,beschädigen::V,niweidio,галгъазабизе
1189,zerbrechen::V,torri,щущазабизе
1190,zerreißen::V,rhwygo,бихъизе
1191,zerstören::V,dinistrio,биххизабизе
1192,verbrennen::V,llosgi,бухӏизе
1193,geben::V,rhoi,кьезе
1194,reichen::V,estyn,кьезе
1195,schenken::V,rhoddi,кьезе
1196,versprechen::V,addo,назру гьабизе
1197,wünschen::V,dymuno,бокьизе
1198,loben::V,canmol,беццизе
1199,loben::V,canmol,бецца-бекъизе
1200,küssen::V,cusanu,баизе
1201,wiegen::V,siglo,чӏучӏадизабизе
1202,zudecken::V,gorchuddio,тӏадбигъине
1203,wecken::V,deffro,бигьинабизе
1204,zeigen::V,dangos,бихьизабизе
1205,führen::V,arwain,бачине
1206,lehren::V,dysgu,малъизе
1207,lehren::V,dysgu,цӏализабизе
1208,unterrichten::V,hyfforddi,цӏализабизе
1209,aufziehen::V,dod i fyny,гӏезабизе
1210,leiten::V,arwain,нухмалъи гьабизе
1211,antreiben::V,annog,гӏедегӏизабизе
1212,lassen::V,gadael,
1213,einladen::V,gwahodd,ахӏизе
1214,einladen::V,gwahodd,тӏадеахӏизе
1215,vereinigen::V,uno,цолъизабизе
1216,vereinigen::V,cyfuno,цолъизабизе
1217,besuchen::V,ymweld â,баккизе
1218,besuchen::V,ymweld â,хьвадизе
1219,treffen::V,cwrdd,дандчӏвазе
1220,treffen::V,cyfarfod,дандчӏвазе
1221,sich versammeln::V,casglu,данделъизе
1222,sich versammeln::V,casglu,бакӏаризе
1223,sich versammeln::V,cynnull,данделъизе
1224,sich versammeln::V,cynnull,бакӏаризе
1225,spielen::V,chwarae,басандизе
1226,singen::V,canu,ахӏизе
1227,tanzen::V,dawnsio,кьурдизе
1228,sich trennen::V,ymwahanu,батӏалъизе
1229,verlassen::V,gadael,тезе
1230,verlassen::V,gadael,рехунтезе
1231,retten::V,achub,хвасар гьабизе
1232,retten::V,achub,хвасарлъизабизе
1233,bewachen::V,gwarchod,цӏунизе
1234,schützen::V,noddi,цӏунизе
1235,verteidigen::V,amddiffyn,цӏунизе
1236,sich schlagen::V,ffraeo,багъизе
1237,sich schlagen::V,terfysgu,багъизе
1238,schießen::V,saethu,речӏчӏизе
1239,siegen::V,ennill,бергьине
1240,ärgern::V,cythruddo,вагъизавизе
1241,schlagen::V,curo,кьабизе
1242,treten::V,cicio,мал тункизе
1243,stechen::V,pigo,къазабизе
1244,stoßen::V,gwthio,тункизе
1245,stoßen::V,gwthio,хъилдизе
1246,stehlen::V,dwyn,щинкӏизабизе
1247,stehlen::V,lladrata,щинкӏизабизе
1248,stören::V,aflonyddu,квекӏен гьабизе
1249,stören::V,aflonyddu,татубахъи гьабизе
1250,belästigen::V,trafferthu,рахӏатхвезабизе
1251,verbergen::V,cuddio,бахчизе
1252,verbergen::V,cuddio,балъго тезе
1253,täuschen::V,twyllo,божуда рекӏкӏ гьабизе
1254,täuschen::V,twyllo,гуккизе
1255,betrügen::V,hocedu,хӏилла гьабизе
1256,betrügen::V,hocedu,сандирахълъи гьабизе
1257,töten::V,lladd,чӏвазе
1258,wohnen::V,byw,яшав гьабизе
1259,arbeiten::V,gweithio,хӏалтӏизе
1260,sammeln::V,casglu,бакӏаризе
1261,pflücken::V,casglu,бетӏизе
1262,jagen::V,hela,чан гьабизе
1263,fischen::V,pysgota,ччугӏа кквезе
1264,fassen::V,dal,кквезе
1265,hüten::V,bugeilio,кваназабизе
1266,treiben::V,gyrru,гъезе
1267,anbinden::V,clymu,бухьине
1268,füttern::V,porthi,кваназабизе
1269,melken::V,godro,бечӏчӏизе
1270,hacken::V,torri,чӏвазе
1271,gießen::V,dyfrhau,лъалъазе
1272,reifen::V,aeddfedu,барщизе
1273,zubereiten::V,coginio,бежа-белъине
1274,kochen::V,berwi,белъине
1275,backen::V,pobi,базе
1276,backen::V,crasu,базе
1277,braten::V,ffrio,бежизе
1278,umrühren::V,cyffroi,багъаризе
1279,stricken::V,gwau,хьухьине
1280,nähen::V,gwnïo,букъизе
1281,färben::V,lliwio,кьер гьабизе
1282,reinigen::V,glanhau,бацӏцӏине
1283,waschen::V,golchi,чуризе
1284,abwischen::V,sychu,бацӏцӏине
1285,spülen::V,streulio,хулизе
1286,fegen::V,ysgubo,лъухьизе
1287,kehren::V,ysgubo,лъухьизе
1288,baden::V,cael bath,чордезе
1289,sich waschen::V,ymolchi,
1290,ausziehen::V,tynnu,бахъизе
1291,anziehen::V,gwisgo,ретӏине
1292,sich anziehen::V,ymwisgo,ретӏине
1293,kämmen::V,cribo,хазе
1294,schmücken::V,harddu,чӏухӏизабизе
1295,schmücken::V,addurno,чӏухӏизабизе
1296,sagen::V,dweud,бицине
1297,sprechen::V,llefaru,бицине
1298,reden::V,siarad,гаргадизе
1299,sich unterhalten::V,sgwrsio,гаргадизе
1300,fragen::V,gofyn,цӏехезе
1301,fragen::V,gofyn,гьикъизе
1302,bitten::V,gofyn am,гьаризе
1303,erzählen::V,dweud,бицине
1304,mitteilen::V,cyfleu,лъазабизе
1305,nennen::V,enwi,цӏар лъезе
1306,rufen::V,galw,ахӏизе
1307,prahlen::V,brolio,беццаризе
1308,prahlen::V,ymffrostio,беццаризе
1309,übersetzen::V,cyfieithu,буссинабизе
1310,denken::V,meddwl,ургъизе
1311,glauben::V,credu,божизе
1312,glauben::V,coelio,божизе
1313,bemerken::V,sylwi,берречӏчӏизе
1314,erkennen::V,adnabod,лъазе
1315,erkennen::V,adnabod,батӏаго бахъизе
1316,begreifen::V,amgyffred,бичӏчӏизе
1317,verstehen::V,deall,
1318,lernen::V,dysgu,цӏализе
1319,wissen::V,gwybod,лъазе
1320,sich erinnern an::V,cofio,ракӏалде щвезе
1321,vergessen::V,anghofio,кӏочене
1322,messen::V,mesur,борцине
1323,zählen::V,cyfrif,рикӏкӏине
1324,rechnen::V,cyfrifo,рикӏкӏине
1325,lesen::V,darllen,цӏализе
1326,malen::V,peintio,бахъизе
1327,zeichnen::V,tynnu,бахъизе
1328,schreiben::V,ysgrifennu,хъвазе
1329,besitzen::V,meddu,щвезе
1330,besitzen::V,meddu,бу́кӏине
1331,kaufen::V,prynu,босизе
1332,verkaufen::V,gwerthu,бичизе
1333,bezahlen::V,talu am,кьезе
1334,zahlen::V,talu,кьезе
1335,beherrschen::V,rheoli,
1336,beherrschen::V,llywodraethu,
1337,ertragen::V,dioddef,баччизе
