,Concept_ID,hr,te
711,schlecht::A,rđav,చెడ్డ
712,richtig::A,tačan,సరియైన
713,richtig::A,ispravan,సరియైన
714,schlimm::A,zao,అసహ్యమైన
715,schlimm::A,zločest,అసహ్యమైన
716,wahr::A,istinit,నిజమైన
717,alt::A,star,ముసలి
718,neu::A,nov,క్రొత్త
719,ehemalig::A,bivši,పూర్వపు
720,alt[Lebewesen]::A,star,ముసలి
721,jung::A,mlad,పసి
722,arm::A,ubog,బీద
723,arm::A,siromašan,బీద
724,reich::A,bogat,ధనవంతుడైన
725,bekannt::A,poznat,తెలిసిన
726,berühmt::A,čuven,ప్రపిద్దికెక్కివ
727,berühmt::A,slavan,ప్రపిద్దికెక్కివ
728,fremd::A,tuđ,అన్యమైన
729,fremd::A,stran,అన్యమైన
730,verschieden::A,razan,భేదమైన
731,verschieden::A,različan,భేదమైన
732,nah::A,blizak,దగ్గఱనున్న
733,fern::A,dalek,దూరమందున్న
734,fern::A,daljnji,దూరమందున్న
735,linker::A,lijevi,ఎడమప్రక్కగ
736,rechter::A,desni,కుడి
737,anderer::A,drugi,వేఱ్తెన
738,anderer::A,drugačiji,వేఱ్తెన
739,erster::A,prvi,మొదటి
740,zweiter::A,drugi,రెండన
741,dritter::A,treći,మూడో
742,letzter::A,zadnji,కడపటి
743,allein::ADV,sam,ఒంటిగా
744,auf einmal::ADV,istodobno,హరాత్తుగ
745,zusammen::ADV,skupa,కలిసి
746,zusammen::ADV,zajedno,కలిసి
747,lange::ADV,dugo,బహుకాలము
748,plötzlich::ADV,naglo,హరాత్తుగ
749,plötzlich::ADV,iznenada,హరాత్తుగ
750,sofort::ADV,odmah,తక్షణము
751,später::ADV,kasnije,ఇటీవలి
752,jetzt::ADV,sad,ఇప్పుడు
753,jetzt::ADV,sada,ఇప్పుడు
754,heute::ADV,danas,నేడు
755,morgen::ADV,sutra,ఱేపు
756,bald::ADV,skoro,శీఘ్రముగ
757,bald::ADV,doskora,శీఘ్రముగ
758,dann::ADV,zatim,అప్పుడు
759,gestern::ADV,juče,నిన్నటి దినము
760,gestern::ADV,jučer,నిన్నటి దినము
761,einst::ADV,negda,పూర్వమొకప్పుడు
762,einst::ADV,nekada,పూర్వమొకప్పుడు
763,damals::ADV,tada,అప్పుడు
764,damals::ADV,onda,అప్పుడు
765,danach::ADV,poslije,అప్పుడు
766,danach::ADV,nakon toga,అప్పుడు
767,vorher::ADV,prije,ఎదుట
768,vorher::ADV,prije toga,ఎదుట
769,zuerst::ADV,prvo,మొదటిలో
770,zuerst::ADV,najprije,మొదటిలో
771,einmal::ADV,jednom,ఒకసారి
772,einmal::ADV,jedanput,ఒకసారి
773,manchmal::ADV,katkad,అప్పటప్పటికి
774,manchmal::ADV,katkada,అప్పటప్పటికి
775,oft::ADV,često,తఱచుగా
776,immer::ADV,vazda,ఎల్లప్పుడు
777,immer::ADV,uvijek,ఎల్లప్పుడు
778,niemals::ADV,nikad,ఎప్పుడునులేదు
779,niemals::ADV,nikada,ఎప్పుడునులేదు
780,hier::ADV,tu,ఇక్కడ
781,hier::ADV,ovdje,ఇక్కడ
782,hierhin::ADV,amo,ఇక్కడకు
783,hierhin::ADV,ovamo,ఇక్కడకు
784,von hier::ADV,odavde,ఇక్కడనుండి
785,dort::ADV,ondje,అక్కడ
786,dorthin::ADV,onamo,అక్కడికి
787,geradeaus::ADV,ravno,సూటిగా
788,vorwärts::ADV,naprijed,ముందుకు
789,rückwärts::ADV,natrag,వెనుకకు
790,zurück::ADV,nazad,వెనుకభాగము
791,zurück::ADV,natrag,వెనుకభాగము
792,unten::ADV,dolje,క్రింద
793,hinab::ADV,nizbrdo,కిందికి
794,oben::ADV,gore,మీద
795,hinauf::ADV,uzbrdo,పైకి
796,überall::ADV,svuda,అంతటా
797,überall::ADV,svagdje,అంతటా
798,nicht::ADV,ne,కాదు
799,ein wenig::ADV,malo,కొంచెము
800,kaum::ADV,tek,చాలిచాలక
801,kaum::ADV,jedva,చాలిచాలక
802,sehr::ADV,jako,చాల
803,sehr::ADV,veoma,చాల
804,so::ADV,tako,ఆలాగున
805,so::ADV,ovako,ఆలాగున
806,noch::ADV,još,ఇప్పటికిని
807,nur::ADV,samo,మాత్రము
808,schon::ADV,već,ఇదివఱకే
809,wieder::ADV,opet,తిరిగి
810,wieder::ADV,ponovo,తిరిగి
811,vergebens::ADV,uzalud,నిష్ఫలముగా
812,vergebens::ADV,zabadava,నిష్ఫలముగా
813,vor::PRP,pred,ముందు
814,vor::PRP,ispred,ముందు
815,hinter::PRP,za,వెనుక
816,hinter::PRP,iza,వెనుక
817,unter::PRP,pod,క్రింద
818,unter::PRP,ispod,క్రింద
819,durch::PRP,po,ద్వారా
820,durch::PRP,kroz,ద్వారా
821,neben::PRP,kraj,దగ్గెర
822,neben::PRP,pored,దగ్గెర
823,neben::PRP,pokraj,దగ్గెర
824,zwischen::PRP,među,మధ్య
825,zwischen::PRP,između,మధ్య
826,wegen::PRP,radi,కారణంగా
827,wegen::PRP,zbog,కారణంగా
828,dies::PRN,ovo,ఇది
829,das::PRN,to,అది
830,das::PRN,ono,అది
831,alles::PRN,sve,సకలము
832,ich::PRN,ja,నేను
833,du::PRN,ti,నీవు
834,er::PRN,on,అతడు
835,wir::PRN,mi,మనము
836,ihr::PRN,vi,మీరు
837,sie::PRN,oni,వారు
838,was::FPRN,što,ఏమి
839,wer::FPRN,tko,ఎవడు
840,wo::FADV,gdje,ఎక్కడ
841,wohin::FADV,kuda,ఎందుకు
842,wohin::FADV,kamo,ఎందుకు
843,wie::FADV,kako,ఎట్టు
844,warum::FADV,zašto,ఏల
845,wieviel::FNUM,koliko,ఎంత
846,eins::NUM,jedan,ఒకటి
847,zwei::NUM,dva,రెండు
848,drei::NUM,tri,మూడు
849,vier::NUM,četiri,నాలుగు
850,fünf::NUM,pet,అయిదు
851,sechs::NUM,šest,ఆఱు
852,sieben::NUM,sedam,ఏరు
853,acht::NUM,osam,ఎనిమదు
854,neun::NUM,devet,తొమ్మిది
855,zehn::NUM,deset,పది
856,elf::NUM,jedanaest,పదునొకొండు
857,zwölf::NUM,dvanaest,పండ్రండు
858,zwanzig::NUM,dvadeset,ఇరుపది
859,dreißig::NUM,trideset,ముప్పది
860,vierzig::NUM,četrdeset,నలువది
861,fünfzig::NUM,pedeset,ఏబది
862,sechzig::NUM,šezdeset,అరుపది
863,siebzig::NUM,sedamdeset,డెబ్బది
864,achtzig::NUM,osamdeset,ఎనుబది
865,neunzig::NUM,devetdeset,తొంబది
866,hundert::NUM,sto,నూఱు
867,tausend::NUM,tisuća,వేయి
868,und::CNJ,i,మఱియు
869,und::CNJ,te,మఱియు
870,oder::CNJ,ili,లేక
871,stehen::V,stajati,నిలుచు
872,sitzen::V,sjediti,కూర్చుండు
873,liegen::V,ležati,పండుకొనుట
874,hängen::V,visiti,వ్రేలాడదీయు
875,werden::V,postati,అగు
876,werden::V,činiti se,అగు
877,passieren::V,desiti se,సంభవించు
878,passieren::V,dogoditi se,సంభవించు
879,beginnen::V,početi,ఆరంభించు
880,enden::V,prestati,తీరుట
881,enden::V,svršiti se,తీరుట
882,wechseln::V,mijenjati se,మార్చు
883,aufgehen[Sonne]::V,izići,ఉదయించు
884,untergehen[Sonne]::V,zaći,అస్తమించు
885,scheinen[Sonne]::V,sijati,ప్రకాశించు
886,donnern::V,grmjeti,ఉరుముట
887,wehen::V,duhati,దురద్పప్టము
888,strömen::V,strujati,పారుట
889,fließen::V,teći,ప్రవహించు
890,sich drehen::V,obrtati se,తిరుగు
891,sich drehen::V,vrtjeti se,తిరుగు
892,schwanken::V,teturati,ఆడించుట
893,schwanken::V,kolebati se,ఆడించుట
894,schwingen::V,njihati,ఊగుట
895,schwingen::V,titrati,ఊగుట
896,fallen::V,padati,పడు
897,brennen::V,gorjeti,కాలుట
898,rauchen::V,dimiti se,పొగసుట
899,regnen::V,kišiti,కురిపించుట
900,regnen::V,daždjeti,కురిపించుట
901,gefrieren::V,smrznuti se,గడ్డకట్టు
902,tauen::V,kopnjeti,కరగు
903,tauen::V,kraviti se,కరగు
904,schmelzen::V,topiti se,కరగు
905,trocknen::V,sušiti se,యెండుట
906,sieden::V,kipjeti,ఉడుకు
907,sieden::V,ključati,ఉడుకు
908,faulen::V,gnjiti,క్రుళ్లు
909,verfaulen::V,sagnjiti,క్షిణించు
910,reißen::V,otrgnuti se,చించు
911,versinken::V,tonuti,మునుగు
912,versinken::V,propasti,మునుగు
913,vergehen::V,prolaziti,సంభవించు
914,erscheinen::V,pojaviti se,కనబడు
915,verschwinden::V,nestati,అదృశ్యమగు
916,verschwinden::V,izgubiti se,అదృశ్యమగు
917,sinken::V,trgnuti,ముణుగుట
918,sinken::V,spustiti se,ముణుగుట
919,abnehmen::V,opasti,తగ్గు
920,zunehmen::V,povećati se,పెరుగుట
921,steigen::V,uzići,లేచు
922,steigen::V,nadoći,లేచు
923,wachsen::V,rasti,పెరుగు
924,glänzen::V,blistati,ప్రకాశించు
925,glänzen::V,sjati se,ప్రకాశించు
926,funkeln::V,svjetlucati,ప్రకాశించు
927,lärmen::V,bučati,అరుచుట
928,lärmen::V,galamiti,అరుచుట
929,läuten::V,zvoniti,మేళవించుట
930,klingeln::V,zvoniti,వాయించుట
931,klirren::V,zvečati,ఘంటానాదము
932,brausen::V,hujati,గర్జించు
933,rauschen::V,šumiti,చటచటమనుట
934,rauschen::V,šuškati,చటచటమనుట
935,klingen::V,zvučati,ధ్వనించుట
936,bellen::V,lajati,అఱచు
937,heulen::V,zavijati,కూయు
938,blasen::V,puhati,దురద్పప్టము
939,pfeifen::V,fućkati,ఈలవేయు
940,schreien::V,vikati,అఱచు
941,schreien::V,kričati,అఱచు
942,stöhnen::V,stenjati,మూలుగు
943,zittern::V,drhtati,వణకు
944,zittern::V,trepetati,వణకు
945,leben::V,živjeti,జీవించుట
946,geboren werden::V,roditi se,పుట్టుట
947,atmen::V,disati,ఉపిరి తీయు
948,trinken::V,piti,త్రాగు
949,essen::V,jesti,తిను
950,schlucken::V,gutati,మ్రింగు
951,müde werden::V,umoriti se,అలయు
952,einschlafen::V,usnuti,నిద్రించు
953,einschlafen::V,zaspati,నిద్రించు
954,schlafen::V,spati,నిద్రురించు
955,aufwachen::V,probuditi se,మేలుకొను
956,aufstehen::V,ustati,లేచు
957,sich erholen::V,odmoriti se,నడ్డి వాల్చు
958,krank werden::V,oboljeti se,జబ్బుపడు
959,krank werden::V,razboljeti se,జబ్బుపడు
960,krank sein::V,bolovati,జబ్బు చేయు
961,schmerzen::V,boljeti,నొచ్చుట
962,husten::V,kašljati,దగ్గుట
963,genesen::V,ozdraviti,కుదురుట
964,genesen::V,oporaviti se,కుదురుట
965,sterben::V,umrijeti,మరణించు
966,umkommen::V,skapati,నశించు
967,sich bewegen::V,gibati se,కదలు
968,sich bewegen::V,kretati se,కదలు
969,sich rühren::V,maknuti se,కదలు
970,sich erheben::V,dići se,లేచు
971,sich setzen::V,sjesti,కూర్చుణ్డు
972,hinfallen::V,pasti,దొర్లు
973,laufen::V,hodati,నడచు
974,schreiten::V,stupati,అడుగుపెట్టుట
975,spazierengehen::V,šetati se,పచారు చేయు
976,eilen::V,hitati,తొందరపడు
977,sich beeilen::V,požuriti se,త్వరపెట్టు
978,sausen::V,juriti,విసరికొట్టు
979,rennen::V,trčati,పరుగెత్తు
980,springen::V,skakati,దుముకు
981,klettern::V,popeti se,ఎక్కు
982,klettern::V,penjati se,ఎక్కు
983,schaukeln::V,ljuljati se,ఉయ్యాల ఊగు 
984,kriechen::V,puzati,ప్రాకు
985,kriechen::V,gmizati,ప్రాకు
986,schwimmen::V,plivati,ఈదు
987,tauchen::V,roniti,మునుగు
988,tauchen::V,gnjuriti,మునుగు
989,rudern::V,veslati,తెడ్లతోఁగడపు
990,fahren::V,voziti se,నడపు
991,fliegen::V,letjeti,ఎగురు
992,fliegen::V,lijetati,ఎగురు
993,gehen::V,ići,పోవు
994,weggehen::V,otići,బయలుదేరు
995,abfahren::V,krenuti,విడిచిపోవు
996,abfahren::V,otputovati,విడిచిపోవు
997,anhalten::V,stati,నిలుపు
998,anhalten::V,zaustaviti,నిలుపు
999,hineingehen::V,ulaziti,ప్రవేశించు
1000,eintreten::V,ući,ప్రవేశించు
1001,kommen::V,doći,వచ్చు
1002,ankommen::V,stići,వచ్చి చేరు
1003,zurückkommen::V,vratiti se,తిరిగీవచ్చుట
1004,zurückkommen::V,povratiti se,తిరిగీవచ్చుట
1005,bleiben::V,ostati,ఉండు
1006,warten::V,čekati,కనిపెట్టు
1007,erwarten::V,očekivati,నిరిక్షించు
1008,suchen::V,tražiti,వెదకు
1009,finden::V,naći,కనుగొను
1010,versuchen::V,pokušati,ప్రయత్నించు
1011,vorbereiten::V,spremiti,తయారుచేయు
1012,vorbereiten::V,pripremiti,తయారుచేయు
1013,lieben::V,voljeti,ప్రేమించు
1014,mögen::V,voljeti,ఇష్టపడు
1015,lachen::V,smijati se,నవ్వు
1016,rühren::V,taknuti,గుండె తాకు
1017,weinen::V,plakati,వీడ్చు
1018,schimpfen::V,psovati,గొణుగు
1019,sich ärgern::V,ljutiti se,అలుగు
1020,sich fürchten::V,bojati se,భయపడు
1021,fürchten::V,bojati se,భయపడు
1022,fliehen::V,pobjeći,పాఱిపోపు
1023,flüchten::V,utjeći,తప్పించుకొను
1024,sehen::V,vidjeti,చూచు
1025,anschauen::V,ogledati,చూచు
1026,ansehen::V,gledati,కాచియుండు
1027,hören::V,čuti,విను
1028,zuhören::V,slušati,విను
1029,probieren::V,probati,చవిచూచుట
1030,riechen::V,osjećati miris,వాసనచూచు
1031,fühlen::V,osjećati,స్పర్శించుట
1032,scheinen::V,činiti se,కనబడు
1033,zu sehen sein::V,biti vidljiv,చూవు
1034,vernehmen::V,saznati,విను
1035,frieren::V,zima je,చలికి వడకు
1036,tun::V,raditi,చేయు
1037,können::V,moći,గల
1038,wollen::V,htjeti,కోరు
1039,anfangen::V,početi,ఆరంభించు
1040,beenden::V,svršiti,ముగించు
1041,beenden::V,dovršiti,ముగించు
1042,aufhören::V,prestati,నిలుపు
1043,gelingen::V,uspjeti,గెలుపాందు
1044,geraten::V,desiti se,వెలువడు
1045,öffnen::V,otvoriti,తెఱచు
1046,schließen::V,zatvoriti,మూయు
1047,stellen::V,metnuti,ఉంచు
1048,stellen::V,postaviti,ఉంచు
1049,setzen::V,posaditi,ఉంచు
1050,legen::V,polagati,పెట్టు
1051,berühren::V,doticati,తాకు
1052,berühren::V,dodirivati,తాకు
1053,verbinden::V,spojiti,చేర్చుట
1054,verbinden::V,zavezati,చేర్చుట
1055,bedecken::V,pokriti,మూయు
1056,aufhängen::V,objesiti,వ్రేలాడదీయు
1057,anzünden::V,upaliti,వెలిగించు
1058,anzünden::V,zapaliti,వెలిగించు
1059,aufheben::V,podići,సేకరించు
1060,aufheben::V,podignuti,సేకరించు
1061,zurücklassen::V,ostaviti,విడుచు
1062,zurücklassen::V,pustiti natrag,విడుచు
1063,verlieren::V,izgubiti,పోగొట్టుకొను
1064,fallen lassen::V,ispustiti,జాఱవిడుచు
1065,machen::V,uraditi,చేయు
1066,machen::V,načiniti,చేయు
1067,machen::V,napraviti,చేయు
1068,herstellen::V,proizvesti,ఉత్పత్తిచేయు
1069,bauen::V,graditi,నిర్మించు
1070,reparieren::V,popraviti,సరిచేయు
1071,verbessern::V,poboljšati,వృద్ధి చేయు
1072,ändern::V,promijeniti,మార్చు
1073,graben::V,kopati,త్రవ్వు
1074,graben::V,kopkati,త్రవ్వు
1075,beugen::V,saviti,వంచు
1076,biegen::V,saviti,వంచు
1077,biegen::V,sagnuti,వంచు
1078,drehen::V,vrtjeti,నూలువడుకు
1079,wenden::V,obrnuti,త్రిప్పు
1080,umdrehen::V,okrenuti,త్రిప్పు
1081,umdrehen::V,prevŕnuti,త్రిప్పు
1082,heben::V,dizati,ఎత్తు
1083,hochheben::V,dignuti,ఎత్తు
1084,ergreifen::V,uhvatiti,వశపఱచుకొను
1085,ergreifen::V,prihvatiti,వశపఱచుకొను
1086,halten::V,držati,ఉంచు
1087,drücken::V,pritiskivati,అణచు
1088,schieben::V,gurati,నొక్కు
1089,kratzen::V,česati,గోకు
1090,kratzen::V,grepsti,గోకు
1091,lecken::V,lizati,నాకు
1092,beißen::V,ujesti,కఱచు
1093,beißen::V,gristi,కఱచు
1094,abreißen::V,otkinuti,తెగతెంచు
1095,abschneiden::V,odrezati,తెగకొట్టు
1096,binden::V,vezati,కట్టు
1097,stecken::V,turiti,తగులుకొనివుండుట
1098,brechen::V,slomiti,పగులగొట్టు
1099,klopfen::V,lupati,కొట్టు
1100,klopfen::V,kucati,కొట్టు
1101,hauen::V,tući,కొట్టు
1102,hauen::V,udarati,కొట్టు
1103,kleben::V,lijepiti,అంటుకొను
1104,reiben::V,trti,రాచు
1105,streichen::V,namazati,వ్యాపింపజేయు
1106,schleifen::V,brusiti,రాచు
1107,schneiden::V,rezati,కోయు
1108,rütteln::V,drmati,కుదిలించుట
1109,schütteln::V,tresti,కదల్చు
1110,schwenken::V,mahati,ఊచుట
1111,schütten::V,sipati,పోయు
1112,schütten::V,lijevati,పోయు
1113,füllen::V,napuniti,నింపు
1114,einwickeln::V,umotati,చుట్టు
1115,einwickeln::V,zamotati,చుట్టు
1116,tragen::V,nositi,మోయు
1117,schleppen::V,tegliti,ఈడ్చు
1118,ziehen::V,vući,ఈడ్చు
1119,aufbewahren::V,čuvati,కాపాడు
1120,werfen::V,bacati,విసరు
1121,fangen::V,loviti,పట్టుకొను
1122,fangen::V,hvatati,పట్టుకొను
1123,packen::V,ščepati,పట్టుకొను
1124,packen::V,zgrabiti,పట్టుకొను
1125,verstecken::V,sakriti,దాచు
1126,teilen::V,podijeliti,భాగించు
1127,schicken::V,slati,పంపు
1128,bringen::V,donijeti,తెచ్చు
1129,hinzufügen::V,dodati,చేర్చు
1130,hinzufügen::V,pridati,చేర్చు
1131,bekommen::V,dobiti,సంపాదించు
1132,erhalten::V,primiti,పుచ్చుకొను
1133,nehmen::V,uzeti,తీసికొను
1134,wählen::V,izabrati,ఇష్టపడు
1135,auswählen::V,odabrati,ఏరుకొను
1136,bewahren::V,sačuvati,భద్రపఱుచు
1137,behindern::V,smetati,అడ్డగించుట
1138,verderben::V,pokvariti,చెఱచు
1139,beschädigen::V,oštetiti,చెరుపుట
1140,zerbrechen::V,razbiti,పగులగొట్టు
1141,zerbrechen::V,prelomiti,పగులగొట్టు
1142,zerreißen::V,poderati,చించు
1143,zerreißen::V,rastrgnuti,చించు
1144,zerstören::V,razoriti,వాశనము చేయు
1145,zerstören::V,razrušiti,వాశనము చేయు
1146,verbrennen::V,spaliti,కాల్చు
1147,verbrennen::V,sagorjeti,కాల్చు
1148,geben::V,dati,ఇచ్చు
1149,reichen::V,pružiti,అందుకొనుట
1150,schenken::V,darivati,అర్పించు
1151,versprechen::V,obećati,వాగ్దత్తము చేయు
1152,wünschen::V,željeti,కోరు
1153,loben::V,hvaliti,స్తుతించు
1154,küssen::V,ljubiti,ముద్దుపెట్టుకొను
1155,wiegen::V,njihati,ఊచుట
1156,wiegen::V,ljuljati,ఊచుట
1157,zudecken::V,pokriti,మూయు
1158,wecken::V,probuditi,నిద్రపలేపుట
1159,zeigen::V,pokazati,చూవు
1160,führen::V,voditi,దారిచూపు
1161,lehren::V,učiti,బోధించు
1162,unterrichten::V,poučiti,నేర్పు
1163,aufziehen::V,uzgajati,పెంచు
1164,leiten::V,upravljati,తీసుకపోవుట
1165,antreiben::V,natjeravati,ప్రేరేపించు
1166,lassen::V,dati,అనుమతించు
1167,einladen::V,pozvati,ఆహ్వానించు
1168,vereinigen::V,ujediniti,కూడుట
1169,besuchen::V,posjetiti,పోయి చూచు
1170,treffen::V,sresti,కలియు
1171,sich versammeln::V,okupiti se,కూర్చు
1172,spielen::V,igrati se,ఆట లాడు
1173,singen::V,pjevati,పాడు
1174,tanzen::V,plesati,నృత్యముచేయు
1175,sich trennen::V,razići se,ఎడబాయుట
1176,verlassen::V,ostaviti,విడుచు
1177,verlassen::V,napustiti,విడుచు
1178,retten::V,spasiti,తప్పించుట
1179,bewachen::V,čuvati,కాపాడు
1180,bewachen::V,stražariti,కాపాడు
1181,schützen::V,čuvati,రక్షించు
1182,verteidigen::V,obraniti,రక్షించు
1183,sich schlagen::V,biti se,జగడమాడు
1184,sich schlagen::V,udariti se,జగడమాడు
1185,schießen::V,pucati,కాల్చు
1186,schießen::V,strijeljati,కాల్చు
1187,siegen::V,pobijediti,గెలుచు
1188,ärgern::V,ljutiti,పీడించుట
1189,schlagen::V,biti,కొట్టు
1190,schlagen::V,udariti,కొట్టు
1191,treten::V,šutnuti,తన్ను
1192,stechen::V,ubosti,కుట్టు
1193,stoßen::V,gurnuti,గెంటు
1194,stehlen::V,ukrasti,దొంగిలించు
1195,stören::V,smetati,కలతపఱచు
1196,belästigen::V,smetati,పీడించు
1197,belästigen::V,dosaditi,పీడించు
1198,verbergen::V,skriti,దాచు
1199,täuschen::V,obmanuti,మోసము చేయు
1200,betrügen::V,prevarati,మోసపుచ్చు
1201,töten::V,ubiti,చంపు
1202,wohnen::V,stanovati,నివసించు
1203,arbeiten::V,raditi,పనిచేయు
1204,sammeln::V,sabrati,ప్రోగుచేయు
1205,pflücken::V,ubrati,యేరుట
1206,jagen::V,loviti,వేటాడు
1207,fischen::V,ribati,వెదకు
1208,fischen::V,loviti ribu,వెదకు
1209,fassen::V,uloviti,పట్టుకొమ
1210,hüten::V,pasti,మందచేరుట
1211,treiben::V,goniti,నడపు
1212,anbinden::V,privezati,కట్టు
1213,füttern::V,hraniti,భోజనము పెట్టు
1214,melken::V,musti,పాలు పితుకు
1215,hacken::V,sjeckati,నఱకు
1216,gießen::V,politi,నీళ్ళుకట్టుట
1217,reifen::V,sazreti,పండుట
1218,zubereiten::V,prigotoviti,వండు
1219,kochen::V,kuhati,వండు
1220,backen::V,peći,రొట్టెకాల్చు
1221,braten::V,peći,వేపు
1222,braten::V,pržiti,వేపు
1223,umrühren::V,promiješati,కదులుట
1224,stricken::V,plesti,అల్లు
1225,nähen::V,šiti,కుట్టు
1226,färben::V,obojiti,రంగు వేయు
1227,reinigen::V,očistiti,శుభ్రము చేయు
1228,reinigen::V,počistiti,శుభ్రము చేయు
1229,waschen::V,prati,కడుగు
1230,abwischen::V,otrti,తుడుచు
1231,spülen::V,isprati,నీటిలో జడించు
1232,spülen::V,oplakati,నీటిలో జడించు
1233,fegen::V,mesti,ఊడ్చు
1234,fegen::V,pomesti,ఊడ్చు
1235,kehren::V,mesti,ఊడ్చు
1236,baden::V,kupati se,స్నానము చేయు
1237,sich waschen::V,umiti se,కడుగు
1238,sich waschen::V,prati se,కడుగు
1239,ausziehen::V,svući,విప్పు
1240,anziehen::V,obući,ధరించు
1241,sich anziehen::V,obući se,బట్టలు వేసుకొను
1242,sich anziehen::V,obući se,తొడుగుకొను
1243,kämmen::V,češljati,దువ్వుట
1244,schmücken::V,uresiti,అలంకరించు
1245,schmücken::V,nakititi,అలంకరించు
1246,sagen::V,reći,చెప్పు
1247,sagen::V,kazati,చెప్పు
1248,sprechen::V,govoriti,చెప్పు
1249,reden::V,govoriti,మాటలాడు
1250,reden::V,besjediti,మాటలాడు
1251,sich unterhalten::V,razgovarati se,ముచ్చటలాడు
1252,fragen::V,pitati,ప్రశ్నించు
1253,bitten::V,moliti,కోరు
1254,erzählen::V,ispričati,చెప్పు
1255,erzählen::V,pripovjediti,చెప్పు
1256,mitteilen::V,saopćiti,తెలియజేయు
1257,nennen::V,nazvati,పేరు వెట్టు
1258,rufen::V,zvati,పిలుచు
1259,rufen::V,dozvati,పిలుచు
1260,prahlen::V,hvalisati se,జల్లి
1261,übersetzen::V,prevesti,తర్జుమాచేయు
1262,denken::V,misliti,ఆలోచించు
1263,glauben::V,vjerovati,నమ్ము
1264,bemerken::V,zapaziti,గుర్తించు
1265,bemerken::V,primijetiti,గుర్తించు
1266,erkennen::V,prepoznati,గుర్తించు
1267,begreifen::V,pojmiti,గ్రహించు
1268,begreifen::V,shvatiti,గ్రహించు
1269,verstehen::V,razabrati,గ్రహించు
1270,lernen::V,učiti se,నేర్చు కొను
1271,wissen::V,znati,తెలిసికొను
1272,sich erinnern an::V,sjetiti se,జ్ఞాపకముంచుకొను
1273,vergessen::V,zaboraviti,మఱచిపోవు
1274,messen::V,mjeriti,కొలుచుట
1275,zählen::V,brojiti,లెక్కపెట్టు
1276,rechnen::V,računati,లెక్కపెట్టు
1277,lesen::V,čitati,చదువు
1278,malen::V,slikati,పూనుట
1279,zeichnen::V,crtati,వ్రాసుట
1280,schreiben::V,pisati,వ్రాయు
1281,besitzen::V,imati,కలిగియుండు
1282,besitzen::V,posjedovati,కలిగియుండు
1283,kaufen::V,kupiti,కొను
1284,verkaufen::V,prodati,అమ్ము
1285,verkaufen::V,raspačati,అమ్ము
1286,bezahlen::V,platiti,చెల్లించు
1287,zahlen::V,plaćati,చెల్లించు
1288,beherrschen::V,vladati,ఏలు
1289,beherrschen::V,gospodariti,ఏలు
1290,ertragen::V,trpjeti,భరించు
1291,ertragen::V,podnijeti,భరించు
1292,Gehirn::N,,మెదడు
