,Concept_ID,tt,ba
762,kaum::ADV,көчкә,саҡ-саҡ
763,sehr::ADV,бик,ифат
764,so::ADV,алай,шулай
765,noch::ADV,янә,йәнә
766,noch::ADV,тагын,йәнә
767,nur::ADV,фәкать,бары
768,schon::ADV,инде,инде
769,wieder::ADV,янә,тағы
770,wieder::ADV,тагын,тағы
771,vergebens::ADV,юкка,бушҡа
772,vor::PRP,алдыннан,алдында
773,hinter::PRP,арттан,артында
774,unter::PRP,астында,аҫтында
775,durch::PRP,аша,үтә
776,neben::PRP,тирәсендә,эргәһендә
777,zwischen::PRP,арасында,араһында
778,wegen::PRP,сәбәпле,өсөн
779,wegen::PRP,сәбәпле,сәбәпле
780,dies::PRN,бу,был
781,dies::PRN,бу,ошо
782,das::PRN,ул,ул
783,alles::PRN,һәммә,бөтә
784,ich::PRN,мин,мин
785,du::PRN,син,һин
786,er::PRN,ул,ул
787,wir::PRN,без,беҙ
788,ihr::PRN,сез,һеҙ
789,sie::PRN,ул,улар
790,was::FPRN,ни,ә
791,was::FPRN,ни,ни
792,was::FPRN,ни,нәмә
793,was::FPRN,нәрсә,ә
794,was::FPRN,нәрсә,ни
795,was::FPRN,нәрсә,нәмә
796,wer::FPRN,кем,ҡем
797,wo::FADV,кайда,ҡайҙа
798,wohin::FADV,кая,ҡайҙа
799,wie::FADV,ничек,инидәй
800,warum::FADV,нигә,ин өсөн
801,wieviel::FNUM,ничә,күпме
802,eins::NUM,бер,бер
803,zwei::NUM,ике,ике
804,zwei::NUM,ике,икәү
805,drei::NUM,өч,өс
806,vier::NUM,дүрт,дүрт
807,fünf::NUM,биш,биш
808,sechs::NUM,алты,алты
809,sieben::NUM,җиде,ете
810,acht::NUM,сигез,һигеҙ
811,neun::NUM,тугыз,туғыҙ
812,zehn::NUM,ун,ун
813,elf::NUM,унбер,ун бер
814,zwölf::NUM,унике,ун ике
815,zwanzig::NUM,егерме,егерме
816,dreißig::NUM,утыз,утыҙ
817,vierzig::NUM,кырык,ҡырҡ
818,fünfzig::NUM,илле,илле
819,sechzig::NUM,алтмыш,алтмыш
820,siebzig::NUM,җитмеш,етмеш
821,achtzig::NUM,сиксән,һикһән
822,neunzig::NUM,туксан,туҡһан
823,hundert::NUM,йөз,йөҙ
824,tausend::NUM,мең,мең
825,und::CNJ,вә,да
826,oder::CNJ,яки,йәки
827,oder::CNJ,яисә,йәки
828,stehen::V,тору,тороу
829,sitzen::V,утыру,ултырыу
830,liegen::V,яту,ятыу
831,hängen::V,эленү,аҫылынып тороу
832,werden::V,булу,булыу
833,passieren::V,булу,булыу
834,beginnen::V,башлану,башлау
835,enden::V,бетү,бөтөү
836,enden::V,бетү,тамамланыү
837,wechseln::V,үзгәртү,үҙгәреү
838,aufgehen[Sonne]::V,чыгу,ҡалҡыу
839,untergehen[Sonne]::V,бату,байыу
840,scheinen[Sonne]::V,яктырту,яҡтыртып тороу
841,donnern::V,күкрәү,күкрәү
842,wehen::V,исү,иҫеү
843,strömen::V,агу,ташыу
844,fließen::V,агу,ағыу
845,sich drehen::V,бөтерелү,әйләнеү
846,schwanken::V,икеләнү,тирбәлеү
847,schwingen::V,тирбәлү,бәүетеү
848,fallen::V,егылу,йығылыу
849,brennen::V,яну,яныу
850,rauchen::V,төтәү,төтәү
851,rauchen::V,төтенләү,төтәү
852,regnen::V,яву,ямғыр яуа
853,gefrieren::V,кату,туңыү
854,tauen::V,эрү,иреү
855,tauen::V,эретү,иреү
856,schmelzen::V,эрү,иреү
857,schmelzen::V,эретү,иреү
858,trocknen::V,кибү,кибеү
859,sieden::V,ургылу,ҡайнау
860,faulen::V,черү,сереу
861,verfaulen::V,черү,сереу
862,reißen::V,өзелү,өҙөү
863,reißen::V,өзелү,йыртылыу
864,versinken::V,бату,батыу
865,vergehen::V,авышу,үтеү
866,erscheinen::V,пәйда булу,килеп сығыу
867,verschwinden::V,югалу,юғалыу
868,verschwinden::V,юк булу,юғалыу
869,sinken::V,кимү,түбәнәйеү
870,sinken::V,кайту,түбәнәйеү
871,abnehmen::V,азаю,кәметеү
872,zunehmen::V,арту,артыу
873,zunehmen::V,күбәю,артыу
874,zunehmen::V,ишәю,артыу
875,steigen::V,үсү,күтәрелеү
876,wachsen::V,үсү,үҫеү
877,glänzen::V,ялкылдау,ялтырау
878,funkeln::V,ялтырау,баҙлау
879,lärmen::V,шаулау,шаулау
880,läuten::V,шалтырату,ҡағыу
881,klingeln::V,шалтырату,ҡағыу
882,klingeln::V,шалтырату,шылтыратыу
883,klirren::V,чылтырау,шылтыратыу
884,brausen::V,давыллау,ҡотороноу
885,brausen::V,дулау,ҡотороноу
886,rauschen::V,кыштырдау,шыптырлау
887,klingen::V,ишетелү,яңғырау
888,bellen::V,өрү,өрөү
889,heulen::V,улау,олоу
890,blasen::V,өрү,өрөү
891,pfeifen::V,сызгырту,һызғырып ебәреү
892,schreien::V,кычкыру,ҡысҡырыу
893,stöhnen::V,ыңгырашу,уңғырашыу
894,zittern::V,калтырау,ҡалтырау
895,zittern::V,калтырану,ҡалтырау
896,leben::V,яшәү,йәшәү
897,leben::V,гомер итү,йәшәү
898,geboren werden::V,туу,тыуыу
899,atmen::V,сулау,тын алыү
900,trinken::V,эчү,эсеү
901,essen::V,ашау,ашау
902,schlucken::V,йоту,йотоу
903,müde werden::V,ялыгу,арыу
904,müde werden::V,йөгенү,арыу
905,einschlafen::V,йокыга китү,йоҡлап китеү
906,schlafen::V,йоклау,йоҡлау
907,aufwachen::V,уяну,уяныу
908,aufstehen::V,тору,тороу
909,sich erholen::V,ял алу,ял итеү
910,sich erholen::V,истирахәт итү,ял итеү
911,krank werden::V,чирләү,сирләү
912,krank sein::V,чирләү,сирләү
913,schmerzen::V,авырту,ауыртыу
914,husten::V,ютәлләү,йүтәлләү
915,genesen::V,савыгу,һауығыу
916,genesen::V,сәламәтләнү,һауығыу
917,sterben::V,үлү,үлеү
918,sterben::V,дөнья кую,үлеү
919,sterben::V,вафат булу,үлеү
920,umkommen::V,үлү,һәләк булыу
921,sich bewegen::V,йөрү,хәрәкәт итеү
922,sich rühren::V,кыймылдау,ҡуҙғалыу
923,sich erheben::V,басу,тороу
924,sich setzen::V,утыру,ултырыу
925,hinfallen::V,егылу,ҡолау
926,laufen::V,җәяүләү,йөрөү
927,schreiten::V,атлау,атлау
928,spazierengehen::V,йөрү,ял итеп йороү
929,spazierengehen::V,йөргенү,ял итеп йороү
930,eilen::V,ашыгу,ашығыу
931,eilen::V,ашыгу,ҡабаланыу
932,sich beeilen::V,ашыгу,ашығыу
933,sich beeilen::V,ашыгу,ҡабаланыу
934,sich beeilen::V,кызулау,ашығыу
935,sich beeilen::V,кызулау,ҡабаланыу
936,sausen::V,җилдерү,елеү
937,rennen::V,йөгерү,йүгеп йөрөү
938,springen::V,сикерү,һикереү
939,klettern::V,үрмәләү,үрмәләү
940,klettern::V,үрмәләү,үрмәләп менеү
941,schaukeln::V,атыну,сайҡалыу
942,kriechen::V,шуышу,шыуышыу
943,kriechen::V,үрмәләү,шыуышыу
944,schwimmen::V,йөзү,йоҙөү
945,tauchen::V,чуму,сумыу
946,rudern::V,ишү,ишеү
947,fahren::V,бару,йөрөү
948,fliegen::V,очу,осоу
949,gehen::V,йөрү,барыу
950,weggehen::V,китү,китеү
951,abfahren::V,кузгалу,сығыу
952,anhalten::V,тукталу,тукталыу
953,hineingehen::V,инү,инеү
954,eintreten::V,инү,инеү
955,kommen::V,килү,килеү
956,ankommen::V,бару,килеү
957,zurückkommen::V,кире кайту,ҡайтыу
958,bleiben::V,калу,ҡалыу
959,warten::V,көтү,көтөп тороу
960,erwarten::V,көтү,көтөү
961,suchen::V,эзләү,эҙләү
962,finden::V,табу,табыу
963,versuchen::V,маташу,тырышып ҡарау
964,vorbereiten::V,хәзерләү,әҙерләү
965,lieben::V,сөю,яратыу
966,lieben::V,ярату,яратыу
967,mögen::V,өнәү,һөйөү
968,mögen::V,өнәү,яратыу
969,lachen::V,көлү,көлөү
970,rühren::V,дулкынландыру,ҡағылыу
971,weinen::V,елау,илау
972,schimpfen::V,сүгү,һүгенеү
973,schimpfen::V,сүгү,тиргәнеү
974,schimpfen::V,сүгү,һуҡраныу
975,schimpfen::V,сүгенү,һүгенеү
976,schimpfen::V,сүгенү,тиргәнеү
977,schimpfen::V,сүгенү,һуҡраныу
978,sich ärgern::V,ачулану,асыуланыу
979,sich fürchten::V,курку,ҡурҡыу
980,fürchten::V,калтырау,ҡурҡыу
981,fürchten::V,калтырану,ҡурҡыу
982,fliehen::V,арка бирү,ҡасыу
983,flüchten::V,качу,ҡасыу
984,sehen::V,күрү,күреү
985,anschauen::V,карау,ҡарау
986,ansehen::V,карау,ҡарау
987,ansehen::V,карау,тикшереү
988,ansehen::V,күзәтү,ҡарау
989,ansehen::V,күзәтү,тикшереү
990,hören::V,ишетү,ишетеү
991,zuhören::V,тыңлау,тыңлау
992,probieren::V,тату,татыу
993,riechen::V,иснәү,еҫкәү
994,fühlen::V,тою,тойоу
995,fühlen::V,сизү,тойоу
996,scheinen::V,күренү,кеүек күренеү
997,scheinen::V,күренү,тойолоу
998,zu sehen sein::V,күренү,күренеү
999,vernehmen::V,ишетү,ишетеү
1000,frieren::V,өшү,туңыү
1001,frieren::V,күшегү,туңыү
1002,tun::V,итү,яһау
1003,tun::V,итү,әшләү
1004,können::V,алу,алыу
1005,können::V,алу,мөмкин булыу
1006,wollen::V,теләү,теләү
1007,anfangen::V,керешү,башлау
1008,beenden::V,бетерү,бөтөрөү
1009,beenden::V,бетерү,тамамлау
1010,beenden::V,тәмамлау,бөтөрөү
1011,beenden::V,тәмамлау,тамамлау
1012,aufhören::V,бетү,туктау
1013,gelingen::V,уңу,уңышлы булыу
1014,geraten::V,сабышу,булып сығыу
1015,öffnen::V,ачу,асыу
1016,schließen::V,ябу,йомоу
1017,stellen::V,кую,ҡуйыу
1018,setzen::V,утырту,урынлаштырыу
1019,legen::V,яткыру,һалыу
1020,berühren::V,тию,тейеү
1021,berühren::V,тию,ҡағылыу
1022,verbinden::V,ялгау,ҡушыу
1023,verbinden::V,ялгау,бәйләү
1024,bedecken::V,өрту,ҡаплау
1025,bedecken::V,каплау,ҡаплау
1026,bedecken::V,томалау,ҡаплау
1027,aufhängen::V,асу,элеү
1028,anzünden::V,кабызу,тоҡандырыу
1029,aufheben::V,күтәрү,мендереү
1030,zurücklassen::V,калдыру,ҡалдырыу
1031,verlieren::V,югалту,юғалтыу
1032,fallen lassen::V,төшерү,төшөрөп ебәреү
1033,machen::V,ясау,яһау
1034,machen::V,ясау,эшләү
1035,machen::V,эшләү,яһау
1036,machen::V,эшләү,эшләү
1037,herstellen::V,ясау,эшләп сығарыу
1038,bauen::V,кору,төҙөү
1039,reparieren::V,төзәтү,төҙәтеү
1040,verbessern::V,яхшырту,яҡшыртыу
1041,ändern::V,үзгәртү,үҙгәртеү
1042,graben::V,казу,ҡаҙыу
1043,beugen::V,ию,бөгөү
1044,biegen::V,бөгү,бөгөү
1045,drehen::V,бору,өйрөлтөү
1046,drehen::V,бору,әйләндереү
1047,drehen::V,бөтерү,өйрөлтөү
1048,drehen::V,бөтерү,әйләндереү
1049,wenden::V,бору,әйләндереү
1050,umdrehen::V,түнтәрү,түңкәреү
1051,heben::V,күтәрү,күтәреү
1052,heben::V,күтәрү,мендереү
1053,hochheben::V,күтәрү,күтәреү
1054,ergreifen::V,эләктерү,тотоп алыу
1055,halten::V,тоту,тотоу
1056,drücken::V,кысу,ҡыҫыу
1057,schieben::V,кузгату,этеү
1058,schieben::V,кузгату,төртөү
1059,kratzen::V,тырнау,ҡырыу
1060,lecken::V,ялау,ялау
1061,beißen::V,тешләү,тешләү
1062,abreißen::V,өзү,өҙөү
1063,abschneiden::V,кыю,ҡырҡыу
1064,abschneiden::V,кисү,ҡырҡыу
1065,binden::V,бәйләү,бәйләү
1066,stecken::V,төртү,ҡаҙау
1067,stecken::V,тыгу,ҡаҙау
1068,brechen::V,сындыру,боҙоу
1069,klopfen::V,шаку,шаҡылдау
1070,klopfen::V,шакылдау,шаҡылдау
1071,hauen::V,кыйнау,туҡмау
1072,kleben::V,ябыштыру,йәбештереү
1073,reiben::V,ышку,ыуыу
1074,reiben::V,ышку,ышҡыу
1075,streichen::V,ягу,яғыу
1076,schleifen::V,кайрау,үткерләү
1077,schneiden::V,кисү,ҡырҡыу
1078,rütteln::V,селкетү,һелкетеү
1079,schütteln::V,селкетү,һелкетеү
1080,schwenken::V,болгау,болғау
1081,schütten::V,кою,ҡойоу
1082,füllen::V,тутыру,тултырыу
1083,einwickeln::V,төрү,төрөү
1084,tragen::V,ташу,алып барыу
1085,schleppen::V,сөйрәү,һөйрәү
1086,schleppen::V,өстерәү,һөйрәү
1087,ziehen::V,тарту,тартыу
1088,aufbewahren::V,саклау,һаҡлау
1089,werfen::V,ыргыту,ырғытыу
1090,fangen::V,тоту,тотоу
1091,packen::V,эләктерү,етеү
1092,packen::V,эләктерү,тотоп алыу
1093,verstecken::V,яшерү,йәшереү
1094,teilen::V,бүлү,бүлеү
1095,schicken::V,җибәрү,ебәреү
1096,bringen::V,китерү,килтереү
1097,hinzufügen::V,өстәү,өтәү
1098,bekommen::V,алу,алыу
1099,erhalten::V,алу,алыу
1100,nehmen::V,алу,алыу
1101,wählen::V,сайлау,һайлаү
1102,auswählen::V,сайлау,һайлап алыу
1103,bewahren::V,саклау,һаҡлау
1104,behindern::V,комачаулау,тотҡарлыҡ яһау
1105,verderben::V,бозу,боҙоу
1106,beschädigen::V,бозу,боҙоу
1107,zerbrechen::V,вату,ҡыйратыу
1108,zerreißen::V,өзү,йыртыу
1109,zerreißen::V,ерту,йыртыу
1110,zerstören::V,җимерү,емереү
1111,verbrennen::V,яндыру,үртәү
1112,verbrennen::V,көйдерү,үртәү
1113,geben::V,бирү,биреү
1114,reichen::V,тапшыру,биреү
1115,schenken::V,бүләкләү,бүләк итеү
1116,versprechen::V,вәгъдә бирү,вәғәҙә биреү
1117,wünschen::V,котлау,теләу
1118,loben::V,мактау,маҡтау
1119,küssen::V,үбү,үбеү
1120,wiegen::V,тирбәтү,бәүетеү
1121,wiegen::V,тирбәтү,тирбәтеү
1122,zudecken::V,ябу,ҡаплау
1123,zudecken::V,бөркәү,ҡаплау
1124,wecken::V,уяту,уятыу
1125,zeigen::V,күрсәтү,күрһәтеү
1126,führen::V,йөртү,етәкләү
1127,lehren::V,өйрәтү,уҡытыу
1128,lehren::V,өйрәтү,өйрәтеү
1129,unterrichten::V,укыту,уҡытыу
1130,aufziehen::V,асрау,тәрбиәле
1131,leiten::V,җитәкләү,етәкләү
1132,leiten::V,җитәкләү,етәкселек итеү
1133,antreiben::V,куалау,ашыҡтырыу
1134,antreiben::V,әйдәләү,ашыҡтырыу
1135,antreiben::V,ашыктыру,ашыҡтырыу
1136,lassen::V,мәҗбүр итү,мәжбүр итеү
1137,einladen::V,чакыру,саҡырыу
1138,vereinigen::V,берләштерү,берләштереү
1139,besuchen::V,керешү,килеп сығыу
1140,treffen::V,очрату,тойоү
1141,treffen::V,очрату,осратыу
1142,treffen::V,очрату,ҡаршылау
1143,sich versammeln::V,җыелышу,йыйылыу
1144,spielen::V,уйнау,тартыу
1145,singen::V,җырлау,йырлау
1146,tanzen::V,бию,бейеү
1147,sich trennen::V,аерылу,айырылышыу
1148,sich trennen::V,ташлашу,айырылышыу
1149,verlassen::V,ташлау,ташлау
1150,verlassen::V,ташлау,ташлап китеү
1151,verlassen::V,калдыру,ташлау
1152,verlassen::V,калдыру,ташлап китеү
1153,retten::V,коткару,ҡотҡарыу
1154,bewachen::V,каравыллау,һаҡлау
1155,schützen::V,ышыклау,һаҡлау
1156,verteidigen::V,яклау,яҡлау
1157,verteidigen::V,саклау,яҡлау
1158,sich schlagen::V,сугышу,һуғышыу
1159,schießen::V,ату,атыу
1160,siegen::V,җиңү,еңеү
1161,ärgern::V,ачуландыру,асыуландырыу
1162,schlagen::V,ору,бәреү
1163,schlagen::V,ору,туҡмау
1164,schlagen::V,бәрү,бәреү
1165,schlagen::V,бәрү,туҡмау
1166,schlagen::V,тукмау,бәреү
1167,schlagen::V,тукмау,туҡмау
1168,treten::V,тибү,тибеү
1169,treten::V,тибү,типкеләү
1170,stechen::V,кадау,сәнсеү
1171,stoßen::V,этү,этеү
1172,stoßen::V,этү,төртөү
1173,stehlen::V,урлау,урлау
1174,stören::V,комачаулау,ҡамасаулау
1175,belästigen::V,борчу,бимазалау
1176,belästigen::V,борчу,ҡамасаулау
1177,belästigen::V,билмазалау,бимазалау
1178,belästigen::V,билмазалау,ҡамасаулау
1179,verbergen::V,яшерү,йәшереү
1180,täuschen::V,алдату,ултыртыу
1181,betrügen::V,хәрәмләшү,алдау
1182,töten::V,үтерү,үлтереү
1183,wohnen::V,яшәү,йәшәү
1184,arbeiten::V,эшләү,эшләү
1185,sammeln::V,туплау,йыйыу
1186,pflücken::V,өзү,өҙөү
1187,jagen::V,аулау,аулау
1188,fischen::V,балык тоту,аулау
1189,fassen::V,тоту,тотоу
1190,hüten::V,көтү,көтөү
1191,treiben::V,куалау,ҡыуыу
1192,anbinden::V,бәйләү,бәйләү
1193,füttern::V,туйдыру,ашатыу
1194,melken::V,саву,һауыү
1195,hacken::V,чабу,турау
1196,hacken::V,чабу,тапау
1197,gießen::V,сугару,ҡойоу
1198,reifen::V,җитешү,өлғөрөү
1199,zubereiten::V,пешеренү,бешереү
1200,kochen::V,пешерү,бешереү
1201,kochen::V,кайнату,бешереү
1202,backen::V,пешерү,бешереү
1203,braten::V,куыру,ҡурыу
1204,braten::V,кыздыру,ҡурыу
1205,umrühren::V,бутау,ҡатнаштырыу
1206,umrühren::V,болгату,ҡатнаштырыу
1207,stricken::V,бәйләү,бәйләү
1208,nähen::V,тегү,тегеү
1209,färben::V,ману,буяу
1210,reinigen::V,чистарту,таҙартыу
1211,waschen::V,юу,йыуыу
1212,abwischen::V,сөртү,һөртөү
1213,spülen::V,чайкау,сайҡау
1214,fegen::V,себерү,һепереү
1215,kehren::V,себерү,һепереү
1216,baden::V,коену,һыу инеү
1217,sich waschen::V,юыну,йыуыныу
1218,ausziehen::V,чишенү,сисеү
1219,anziehen::V,кию,кейеү
1220,sich anziehen::V,киенү,кейенеү
1221,kämmen::V,тарау,тарау
1222,schmücken::V,бизәү,биҙәү
1223,schmücken::V,бизәкләү,биҙәү
1224,sagen::V,дию,әйтеү
1225,sagen::V,әйтү,әйтеү
1226,sprechen::V,сөйләү,әйтеү
1227,sprechen::V,сөйләү,һөйләшеү
1228,sprechen::V,сөйләшү,әйтеү
1229,sprechen::V,сөйләшү,һөйләшеү
1230,reden::V,сөйләү,һөйләшеү
1231,sich unterhalten::V,сөйләшү,әңгәмәләшеү
1232,fragen::V,сорау,һорау
1233,fragen::V,сорашу,һорау
1234,bitten::V,үтенү,үтенеү
1235,erzählen::V,сөйләү,һөйләү
1236,mitteilen::V,белдерү,әйтеү
1237,nennen::V,дию,атау
1238,nennen::V,дию,исемләү
1239,rufen::V,дәшү,саҡырыу
1240,prahlen::V,мактану,маҡтаныу
1241,prahlen::V,мактану,шапырыныу
1242,prahlen::V,шапырыну,маҡтаныу
1243,prahlen::V,шапырыну,шапырыныу
1244,übersetzen::V,күчерү,тәржемә итеү
1245,denken::V,уйлау,уйлау
1246,glauben::V,инану,ышаныу
1247,bemerken::V,искәрү,күреү
1248,erkennen::V,тану,таныу
1249,begreifen::V,аңлау,аңлау
1250,begreifen::V,төшенү,аңлау
1251,verstehen::V,аңлау,аңлау
1252,verstehen::V,төшенү,аңлау
1253,lernen::V,уку,өйрәнеү
1254,lernen::V,өйрәнү,өйрәнеү
1255,wissen::V,белү,белеү
1256,sich erinnern an::V,хәтерләү,хәтергә алыу
1257,vergessen::V,оныту,онотоу
1258,messen::V,үлчәү,үлсәү
1259,zählen::V,санау,һанау
1260,rechnen::V,исәпләү,һанау
1261,lesen::V,уку,уҡыу
1262,malen::V,рәсем ясау,һүрәт яһау
1263,malen::V,рәсем ясау,рәсем төшөрөү
1264,malen::V,сурәт ясау,һүрәт яһау
1265,malen::V,сурәт ясау,рәсем төшөрөү
1266,malen::V,сурәтләү,һүрәт яһау
1267,malen::V,сурәтләү,рәсем төшөрөү
1268,zeichnen::V,язу-сызу,һүрәт яһау
1269,zeichnen::V,язу-сызу,рәсем төшөрөү
1270,zeichnen::V,сурәт ясау,һүрәт яһау
1271,zeichnen::V,сурәт ясау,рәсем төшөрөү
1272,schreiben::V,язу,яҙыу
1273,besitzen::V,биләү,биләү
1274,kaufen::V,алу,һатып алыу
1275,verkaufen::V,сату,һатыу
1276,bezahlen::V,түләү,түләү
1277,zahlen::V,түләү,түләү
1278,beherrschen::V,ия булу,биләү
1279,ertragen::V,чыдау,түҙеү
