,Concept_ID,cs,udm
811,so::ADV,takto,тазьы
812,noch::ADV,ještě,на
813,nur::ADV,jen,гинэ
814,nur::ADV,jenom,гинэ
815,schon::ADV,už,ни
816,schon::ADV,už,ини
817,schon::ADV,již,ни
818,schon::ADV,již,ини
819,wieder::ADV,zase,нош
820,wieder::ADV,zase,кайта
821,vergebens::ADV,marně,юнме
822,vor::PRP,před,азьын
823,hinter::PRP,za,берын
824,hinter::PRP,za,бӧрсьы
825,unter::PRP,pod,улын
826,durch::PRP,skrz,пыр
827,durch::PRP,skrz,пыртӥ
828,neben::PRP,vedle,бордын
829,zwischen::PRP,mezi,вискын
830,wegen::PRP,pro,сэрен
831,dies::PRN,toto,та
832,dies::PRN,tohle,та
833,das::PRN,to,со
834,alles::PRN,všechno,ваньмыз
835,ich::PRN,já,мон
836,du::PRN,ty,тон
837,er::PRN,on,со
838,wir::PRN,my,ми
839,ihr::PRN,vy,тӥ
840,sie::PRN,oni,соос
841,was::FPRN,co,ма
842,wer::FPRN,kdo,кин
843,wo::FADV,kde,кытын
844,wohin::FADV,kam,кытчы
845,wie::FADV,jak,кызьы
846,warum::FADV,proč,малы
847,wieviel::FNUM,kolik,кӧня
848,eins::NUM,jeden,одӥг
849,zwei::NUM,dva,кык
850,drei::NUM,tři,куинь
851,vier::NUM,čtyři,ньыль
852,fünf::NUM,pět,вить
853,sechs::NUM,šest,куать
854,sieben::NUM,sedm,сизьым
855,acht::NUM,osm,тямыс
856,neun::NUM,devět,укмыс
857,zehn::NUM,deset,дас
858,elf::NUM,jedenáct,дас одӥг
859,zwölf::NUM,dvanáct,дас кык
860,zwanzig::NUM,dvacet,кызь
861,dreißig::NUM,třicet,куамын
862,vierzig::NUM,čtyřicet,ньыльдон
863,fünfzig::NUM,padesát,витьтон
864,sechzig::NUM,šedesát,куатьтон
865,siebzig::NUM,sedmdesát,сизьымдон
866,achtzig::NUM,osmdesát,тямыстон
867,neunzig::NUM,devadesát,укмыстон
868,hundert::NUM,sto,сю
869,tausend::NUM,tisíc,сюрс
870,und::CNJ,a,и
871,und::CNJ,a,но
872,oder::CNJ,nebo,яке
873,stehen::V,stát,сылыны
874,sitzen::V,sedět,пукыны
875,liegen::V,ležet,кылльыны
876,hängen::V,viset,ошкыса улыны
877,werden::V,stát se,луыны
878,passieren::V,stát se,луыны
879,beginnen::V,počít,кутскыны
880,enden::V,končit,бырыны
881,enden::V,skončit,бырыны
882,wechseln::V,měnit se,воштӥськыны
883,aufgehen[Sonne]::V,vyjít,ӝужаны
884,untergehen[Sonne]::V,zapadnout,пуксьыны
885,scheinen[Sonne]::V,svítit,пиштыны
886,scheinen[Sonne]::V,svítit,чиляны
887,donnern::V,hřmět,гудыръяны
888,wehen::V,vát,пелляськыны
889,wehen::V,vanout,пелляськыны
890,strömen::V,proudit,киськыны
891,strömen::V,proudit,исьтӥськыны
892,fließen::V,téct,бызьыны
893,sich drehen::V,točit se,берганы
894,schwanken::V,kolísat,вошъяськыны
895,schwanken::V,houpat se,вошъяськыны
896,schwingen::V,kývat se,шонаськыны
897,fallen::V,padat,усьыны
898,brennen::V,hořet,ӝуаны
899,rauchen::V,kouřit,ӵындыны
900,regnen::V,pršet,зорыны
901,gefrieren::V,zamrznout,кынмыны
902,tauen::V,tát,шунаны
903,schmelzen::V,tavit,шунаны
904,trocknen::V,schnout,куасьмыны
905,sieden::V,vřít,пӧзьыны
906,faulen::V,hnít,сисьмыны
907,verfaulen::V,shnít,сисьмыны
908,reißen::V,roztrhat se,кеськыны
909,versinken::V,topit se,выйыны
910,versinken::V,ponořit se,выйыны
911,vergehen::V,plynout,ортчыны
912,erscheinen::V,objevit se,адскыны
913,verschwinden::V,zmizet,бырыны
914,sinken::V,klesat,усьыны
915,abnehmen::V,ubýt,синыны
916,zunehmen::V,přibýt,йылыны
917,steigen::V,stoupat,лӧпкыны
918,wachsen::V,růst,будыны
919,glänzen::V,lesknout se,чиляны
920,glänzen::V,lesknout se,пиштыны
921,funkeln::V,jiskřit se,чилекъяны
922,lärmen::V,dělat hluk,уретыны
923,lärmen::V,dělat hluk,ӵашетыны
924,läuten::V,zvonit,жингыртыны
925,klingeln::V,zvonit,жингыртыны
926,klirren::V,řinčet,жильккетыны
927,brausen::V,hučet,лекъяськыны
928,rauschen::V,šumět,ӵашетыны
929,klingen::V,znít,кылӥськыны
930,bellen::V,štěkat,утыны
931,heulen::V,výt,вузыны
932,blasen::V,foukat,пельтыны
933,pfeifen::V,pískat,шуланы
934,schreien::V,křičet,черекъяны
935,schreien::V,křičet,кесяськыны
936,stöhnen::V,sténat,ӝуштыны
937,zittern::V,třást se,дырекъяны
938,zittern::V,třást se,куалекъяны
939,leben::V,žít,улыны
940,geboren werden::V,rodit se,вордӥськыны
941,atmen::V,dýchat,шоканы
942,trinken::V,pít,юыны
943,essen::V,jíst,сиыны
944,schlucken::V,polykat,ньылыны
945,müde werden::V,unavit se,жадьыны
946,einschlafen::V,usnout,умме усьыны
947,schlafen::V,spát,кӧлыны
948,aufwachen::V,probudit se,сайканы
949,aufstehen::V,vstát,султыны
950,sich erholen::V,zotavovat se,шутэтскыны
951,krank werden::V,onemocnět,висьыны
952,krank sein::V,být nemocný,висьыны
953,schmerzen::V,bolet,висьыны
954,husten::V,kašlat,кызыны
955,genesen::V,uzdravit se,юнматскыны
956,genesen::V,uzdravit se,бурмытскылыны
957,sterben::V,umřít,кулыны
958,umkommen::V,zahynout,бырыны
959,sich bewegen::V,pohnout se,вырыны
960,sich rühren::V,hnout se,вырӟыны
961,sich rühren::V,hnout se,вырӟылыны
962,sich erheben::V,zdvihnout se,султыны
963,sich setzen::V,posadit se,пуксьыны
964,hinfallen::V,upadnout,усьыны
965,laufen::V,běžet,мыныны
966,schreiten::V,kráčet,вамышъяны
967,spazierengehen::V,procházet se,мыныны
968,spazierengehen::V,procházet se,ветлыны
969,eilen::V,spěchat,дыртыны
970,sich beeilen::V,pospíšit si,дыртыны
971,sausen::V,fičet,туж ӝог мыныны
972,rennen::V,pádit,бызьылыны
973,springen::V,skákat,тэтчаны
974,klettern::V,lézt,тубаны
975,klettern::V,šplhat,тубаны
976,schaukeln::V,houpat,лэйканы
977,schaukeln::V,houpat,шонаськыны
978,kriechen::V,lézt,нюж ветлыны
979,kriechen::V,plazit se,нюж ветлыны
980,schwimmen::V,plavat,уяны
981,tauchen::V,nořit se,зумылыны
982,rudern::V,veslovat,полсаны
983,fahren::V,jet,ветлыны
984,fahren::V,jezdit,ветлыны
985,fliegen::V,létat,лобаны
986,gehen::V,jít,мыныны
987,weggehen::V,odejít,кошкыны
988,abfahren::V,odjet,кошкыны
989,anhalten::V,zastavit se,дугдыны
990,hineingehen::V,vcházet se,пырыны
991,eintreten::V,vstoupit,пырыны
992,kommen::V,přijít,вуыны
993,kommen::V,přijít,лыктыны
994,ankommen::V,dojít,вуыны
995,zurückkommen::V,vrátit se,берытскыны
996,bleiben::V,zůstat,кыльыны
997,warten::V,čekat,витьыны
998,erwarten::V,čekat na,витьыны
999,erwarten::V,čekat na,возьманы
1000,suchen::V,hledat,утчаны
1001,finden::V,najít,шедьтыны
1002,versuchen::V,zkoušet,турттыны
1003,vorbereiten::V,připravit,дасяны
1004,lieben::V,milovat,гажаны
1005,mögen::V,mít rád,яратыны
1006,lachen::V,smát se,серекъяны
1007,rühren::V,dojmout,сюлме йӧтыны
1008,weinen::V,plakat,бӧрдыны
1009,schimpfen::V,nadávat,даллашыны
1010,sich ärgern::V,pohoršit se,лекъяськыны
1011,sich fürchten::V,bát se,кышканы
1012,sich fürchten::V,bát se,курданы
1013,fürchten::V,bát se,курданы
1014,fürchten::V,bát se,кышканы
1015,fliehen::V,utéct,пегӟыны
1016,flüchten::V,prchnout,пегӟыны
1017,sehen::V,vidět,адӟыны
1018,anschauen::V,podívat se na,учкыны
1019,ansehen::V,sledovat,учкыны
1020,hören::V,slyšet,кылыны
1021,zuhören::V,poslouchat,кылзыны
1022,probieren::V,ochutnávat,веръяны
1023,riechen::V,cítit,зынъяны
1024,fühlen::V,cítit,шӧдыны
1025,scheinen::V,zdát se,адскыны
1026,zu sehen sein::V,moci být viděn,адӟиськыны
1027,vernehmen::V,uslyšet,кылыны
1028,frieren::V,mrznout,кынмыны
1029,tun::V,dělat,карыны
1030,können::V,moct,быгатыны
1031,wollen::V,chtít,потыны
1032,anfangen::V,začít,кутскыны
1033,beenden::V,ukončit,быдтыны
1034,beenden::V,ukončit,быдэстыны
1035,aufhören::V,přestat,дугдыны
1036,gelingen::V,podařit se,быгатыны
1037,gelingen::V,podařit se,луыны
1038,geraten::V,dařit se,лэсяны
1039,öffnen::V,otevřít,усьтыны
1040,schließen::V,zavřít,пытсаны
1041,stellen::V,postavit,пуктыны
1042,setzen::V,posadit,пуктыны
1043,legen::V,klást,поныны
1044,legen::V,položit,поныны
1045,berühren::V,dotýkat se,исаны
1046,verbinden::V,spojit,герӟаны
1047,bedecken::V,pokrýt,пытсаны
1048,aufhängen::V,oběsit,ошыны
1049,aufhängen::V,pověsit,ошыны
1050,anzünden::V,zapálit,ӝуатыны
1051,anzünden::V,podpálit,ӝуатыны
1052,aufheben::V,zvednout,ӝутыны
1053,aufheben::V,zdvihnout,ӝутыны
1054,zurücklassen::V,zanechat,кельтыны
1055,verlieren::V,ztratit,ыштыны
1056,fallen lassen::V,upustit,уськытыны
1057,machen::V,udělat,лэсьтыны
1058,herstellen::V,vyrobit,лэсьтыны
1059,bauen::V,stavět,пуктыны
1060,bauen::V,budovat,пуктыны
1061,reparieren::V,opravit,тупатыны
1062,verbessern::V,zlepšit,умоятыны
1063,ändern::V,změnit,воштыны
1064,graben::V,rýt,копаны
1065,graben::V,kopat,копаны
1066,beugen::V,ohnout,губыртыны
1067,biegen::V,ohnout,куасаны
1068,drehen::V,točit,бергатыны
1069,wenden::V,obrátit,берыктыны
1070,umdrehen::V,obrátit,берыктыны
1071,heben::V,zdvihnout,ӝутыны
1072,hochheben::V,zvednout,ӝутъяны
1073,ergreifen::V,chopit se,кутыны
1074,ergreifen::V,chopit se,кырмыны
1075,halten::V,držet,возьыны
1076,drücken::V,stisknout,зӥбыны
1077,drücken::V,stisknout,пачкатыны
1078,schieben::V,posouvat,донганы
1079,kratzen::V,škrábat,вуштыны
1080,lecken::V,lízat,нюлыны
1081,beißen::V,kousat,куртчыны
1082,abreißen::V,utrhat,ишкалтыны
1083,abreißen::V,odtrhat,ишкалтыны
1084,abschneiden::V,uřezat,шорыны
1085,abschneiden::V,uřezat,вандыны
1086,abschneiden::V,ukrojit,шорыны
1087,abschneiden::V,ukrojit,вандыны
1088,binden::V,přivázat,керттыны
1089,stecken::V,strčit,мертчытыны
1090,brechen::V,lomit,тӥяны
1091,klopfen::V,ťukat,йыганы
1092,klopfen::V,ťukat,шарккетыны
1093,klopfen::V,klepat,йыганы
1094,klopfen::V,klepat,шарккетыны
1095,hauen::V,bít,жугыны
1096,hauen::V,bít,тышканы
1097,kleben::V,lepit,лякыны
1098,reiben::V,třít,зыраны
1099,reiben::V,třít,вуштыны
1100,streichen::V,mazat,зыраны
1101,schleifen::V,brousit,шерыны
1102,schneiden::V,řezat,вандыны
1103,schneiden::V,střihat,вандыны
1104,rütteln::V,třást,зуркатыны
1105,rütteln::V,otřást,зуркатыны
1106,schütteln::V,třást,куалекъятыны
1107,schütteln::V,zatřást,куалекъятыны
1108,schwenken::V,mávat,шонаны
1109,schütten::V,nasypat,лэзьыны
1110,füllen::V,naplnit,тырмытыны
1111,einwickeln::V,zavinout,биньыны
1112,tragen::V,nést,нуыны
1113,schleppen::V,vléct,кыскыны
1114,ziehen::V,tahat,кыскыны
1115,ziehen::V,táhnout,кыскыны
1116,aufbewahren::V,schovat,возьыны
1117,werfen::V,házet,куяны
1118,werfen::V,házet,лэзяны
1119,fangen::V,chytat,кутыны
1120,packen::V,uchvátit,кутыны
1121,packen::V,uchvátit,кырмыны
1122,verstecken::V,schovat,ватыны
1123,teilen::V,rozdělit,люкыны
1124,schicken::V,posílat,ыстыны
1125,bringen::V,přinést,вайыны
1126,hinzufügen::V,připojit,ватсаны
1127,bekommen::V,dostat,басьтыны
1128,erhalten::V,uchovat,басьтыны
1129,nehmen::V,vzít,кутыны
1130,nehmen::V,vzít,басьтыны
1131,wählen::V,zvolit,бырйыны
1132,auswählen::V,vybrat,бырйыны
1133,bewahren::V,uchránit,возьыны
1134,behindern::V,překážet,могӟытыны
1135,verderben::V,zkazit,сӧрыны
1136,beschädigen::V,porušit,урод лэсьтыны
1137,beschädigen::V,poškodit,урод лэсьтыны
1138,zerbrechen::V,rozlámat,сӧрыны
1139,zerreißen::V,roztrhnout,кесяны
1140,zerstören::V,zničit,куашкатыны
1141,verbrennen::V,spálit,сутыны
1142,geben::V,dát,сётыны
1143,reichen::V,podat,сётыны
1144,schenken::V,darovat,кузьманы
1145,versprechen::V,slíbit,кыл сётыны
1146,wünschen::V,přát,сӥзьыны
1147,loben::V,chválit,ушъяны
1148,küssen::V,líbat,чупаны
1149,wiegen::V,chovat,веттаны
1150,wiegen::V,chovat,лэйкатыны
1151,wiegen::V,kolébat,веттаны
1152,wiegen::V,kolébat,лэйкатыны
1153,zudecken::V,přikrýt,шобыртыны
1154,zudecken::V,přiklopit,шобыртыны
1155,wecken::V,vzbudit,сайкатыны
1156,zeigen::V,ukázat,возьматыны
1157,führen::V,vést,нуыны
1158,lehren::V,učit,дышетыны
1159,unterrichten::V,vyučovat,дышетыны
1160,aufziehen::V,vychovat,будэтыны
1161,leiten::V,vodit,кивалтыны
1162,antreiben::V,nutit,дыртытыны
1163,lassen::V,dát,-ытыны
1164,einladen::V,pozvat,ӧтьыны
1165,vereinigen::V,spojit,огазеяны
1166,besuchen::V,návštívit,адӟыськыны
1167,treffen::V,potkat,пумитаны
1168,sich versammeln::V,shromáždit se,люкаськыны
1169,spielen::V,hrát,шудыны
1170,singen::V,zpívat,кырӟаны
1171,tanzen::V,tančit,эктыны
1172,sich trennen::V,rozejít se,люкиськыны
1173,verlassen::V,opustit,куштыны
1174,retten::V,zachránit,утьыны
1175,bewachen::V,hlídat,возьманы
1176,schützen::V,chránit,утялтыны
1177,verteidigen::V,obhájit,возьманы
1178,sich schlagen::V,bít se,жугиськыны
1179,schießen::V,střílet,ыбылӥськны
1180,siegen::V,zvítězit,вормыны
1181,ärgern::V,zlobit,вожпоттыны
1182,ärgern::V,pohoršit,вожпоттыны
1183,schlagen::V,udeřit,жуккыны
1184,schlagen::V,praštit,жуккыны
1185,treten::V,kopnout,лёганы
1186,stechen::V,bodnout,бышкалтыны
1187,stechen::V,píchnout,бышкалтыны
1188,stoßen::V,strčit,донгыны
1189,stehlen::V,ukrást,вораны
1190,stehlen::V,ukrást,лушканы
1191,stören::V,vyrušit,люкетыны
1192,belästigen::V,obtěžovat,акыльтыны
1193,belästigen::V,obtěžovat,вукылмыны
1194,verbergen::V,skrýt,ватыны
1195,täuschen::V,klamat,алданы
1196,betrügen::V,podvést,пӧяны
1197,töten::V,zabít,виыны
1198,wohnen::V,bydlit,улыны
1199,arbeiten::V,pracovat,ужаны
1200,sammeln::V,sebrat,бичаны
1201,pflücken::V,česat,ишкыны
1202,jagen::V,uhonit,пӧйшураны
1203,fischen::V,chytat ryby,чорыганы
1204,fassen::V,ulovit,кутыны
1205,hüten::V,pást,возьманы
1206,treiben::V,hnát,улляны
1207,anbinden::V,přivázat,думыны
1208,füttern::V,krmit,сюдыны
1209,melken::V,dojit,кыскыны
1210,hacken::V,seknout,кораны
1211,gießen::V,zalít,киськаны
1212,reifen::V,uzrát,вуыны
1213,reifen::V,uzrát,кисьманы
1214,zubereiten::V,připravit,лесьтыны
1215,kochen::V,vařit,пӧзьтыны
1216,backen::V,péct,пыжыны
1217,braten::V,smažit,пыжыны
1218,umrühren::V,zamíchat,сураны
1219,stricken::V,plést,керттыны
1220,nähen::V,šít,вурыны
1221,färben::V,nabarvit,буяны
1222,reinigen::V,očistit,сузяны
1223,waschen::V,mýt,мисьтаськыны
1224,abwischen::V,utřít,ӵушылыны
1225,spülen::V,spláchnout,гылъяны
1226,fegen::V,zamést,ӵужыны
1227,kehren::V,mést,ӵужыны
1228,baden::V,koupat se,пыласькыны
1229,sich waschen::V,mýt se,пыласькыны
1230,ausziehen::V,svléct,кыльыны
1231,anziehen::V,obléct,дӥсяны
1232,sich anziehen::V,oblékat se,дӥсьяськыны
1233,kämmen::V,učesat,сынаны
1234,schmücken::V,ozdobit,чеберъяны
1235,sagen::V,říct,шуыны
1236,sagen::V,říct,вераны
1237,sprechen::V,mluvit,вераськыны
1238,reden::V,hovořit,вераськыны
1239,sich unterhalten::V,povídat se,вераськыны
1240,fragen::V,zeptat se,юаны
1241,bitten::V,prosit,курыны
1242,erzählen::V,povídat,вераны
1243,erzählen::V,povídat,мадьыны
1244,mitteilen::V,sdělit,ивортыны
1245,mitteilen::V,oznámit,ивортыны
1246,nennen::V,nazvat,шуыны
1247,rufen::V,volat,ӧтьыны
1248,rufen::V,zavolat,ӧтьыны
1249,prahlen::V,chlubit se,ушъяськыны
1250,übersetzen::V,přeložit,берыктыны
1251,denken::V,myslit,малпаны
1252,glauben::V,věřit,оскыны
1253,bemerken::V,zpozorovat,адӟыны
1254,erkennen::V,poznat,тодыны
1255,begreifen::V,pochopit,валаны
1256,verstehen::V,porozumět,валаны
1257,lernen::V,učit se,дышетскыны
1258,wissen::V,vědět,тодыны
1259,sich erinnern an::V,vzpomínat si na,тодэ вайыны
1260,vergessen::V,zapomínat,вунэтыны
1261,messen::V,měřit,мертаны
1262,zählen::V,spočítat,лыдъяны
1263,rechnen::V,počítat,лыдъяны
1264,lesen::V,číst,лыдӟыны
1265,malen::V,malovat,суреданы
1266,zeichnen::V,rýsovat,суреданы
1267,schreiben::V,psát,гожъяны
1268,besitzen::V,mít,луыны
1269,besitzen::V,vlastnit,луыны
1270,kaufen::V,koupit,басьтыны
1271,verkaufen::V,prodat,вузаны
1272,bezahlen::V,zaplatit,тырыны
1273,zahlen::V,platit,тырыны
1274,beherrschen::V,ovládat,кузёяськыны
1275,ertragen::V,snést,чиданы
