,Concept_ID,eu,sl
821,dritter::A,hirugarren,trétji
822,letzter::A,azken,poslédnji
823,letzter::A,hondar,poslédnji
824,allein::ADV,bakarrik,sám
825,auf einmal::ADV,batera,obênem
826,zusammen::ADV,elkarrekin,skúpaj
827,lange::ADV,luzaro,dólgo
828,plötzlich::ADV,bat-batean,náglo
829,plötzlich::ADV,bat-batean,nenádoma
830,sofort::ADV,berehala,prècej
831,später::ADV,gero,poznêje
832,jetzt::ADV,orain,zdàj
833,heute::ADV,gaur,dánes
834,morgen::ADV,bihar,jútri
835,bald::ADV,aurki,kmálu
836,bald::ADV,laster,kmálu
837,dann::ADV,ondoren,nató
838,gestern::ADV,atzo,včéraj
839,einst::ADV,antzina,nékdaj
840,damals::ADV,orduan,tedàj
841,damals::ADV,orduan,takràt
842,danach::ADV,gerora,potèm
843,danach::ADV,ondoren,potèm
844,vorher::ADV,lehenago,poprèj
845,zuerst::ADV,aurrena,spŕva
846,zuerst::ADV,lehenbizi,spŕva
847,einmal::ADV,behin,ênkrat
848,einmal::ADV,aldi bat,ênkrat
849,manchmal::ADV,batzuetan,včásih
850,manchmal::ADV,zenbaitetan,včásih
851,oft::ADV,maiz,pogósto
852,oft::ADV,askotan,pogósto
853,immer::ADV,beti,védno
854,immer::ADV,beti,zméraj
855,niemals::ADV,inoiz ez,nikdàr
856,niemals::ADV,sekula ez,nikdàr
857,hier::ADV,hemen,tù
858,hier::ADV,hemen,túkaj
859,hierhin::ADV,hona,sèmkaj
860,von hier::ADV,hemendik,od tú
861,von hier::ADV,honetatik,od tú
862,dort::ADV,han,tàm
863,dorthin::ADV,hara,tjà
864,geradeaus::ADV,artez,rávno napréj
865,vorwärts::ADV,aurrera,napréj
866,rückwärts::ADV,atzera,zádaj
867,rückwärts::ADV,atzerantz,zádaj
868,zurück::ADV,atzera,nazáj
869,unten::ADV,behean,dôli
870,unten::ADV,behean,spôdaj
871,hinab::ADV,behera,dôl
872,hinab::ADV,beherantz,dôl
873,oben::ADV,goian,gôri
874,oben::ADV,goian,zgôraj
875,hinauf::ADV,gora,gôr
876,hinauf::ADV,gorantz,gôr
877,überall::ADV,edonon,povsód
878,nicht::ADV,ez,ne
879,ein wenig::ADV,apur bat,málo
880,ein wenig::ADV,pixka bat,málo
881,kaum::ADV,ozta,kómaj
882,kaum::ADV,nekez,kómaj
883,sehr::ADV,oso,zeló
884,so::ADV,hala,takó
885,so::ADV,honela,takó
886,noch::ADV,oraindik,še
887,nur::ADV,bakarrik,samó
888,schon::ADV,ja,žè
889,schon::ADV,jada,žè
890,wieder::ADV,berriro,spét
891,vergebens::ADV,alferrik,zamàn
892,vergebens::ADV,alferrik,zastónj
893,vor::PRP,aurrean,pred
894,hinter::PRP,ostean,za
895,hinter::PRP,gibelean,za
896,unter::PRP,pean,pod
897,unter::PRP,azpian,pod
898,durch::PRP,zehar,skózi
899,neben::PRP,ondoan,kràj
900,neben::PRP,ondoan,póleg
901,neben::PRP,aldamenean,kràj
902,neben::PRP,aldamenean,póleg
903,zwischen::PRP,artean,med
904,zwischen::PRP,artean,izmed
905,wegen::PRP,-gatik,zarádi
906,dies::PRN,hau,tó
907,das::PRN,hura,tó
908,alles::PRN,dena,vsè
909,ich::PRN,ni,jàz
910,du::PRN,zu,tí
911,er::PRN,bera,òn
912,wir::PRN,gu,mí
913,ihr::PRN,zuek,ví
914,sie::PRN,berak,ôni
915,was::FPRN,zer,káj
916,wer::FPRN,nor,kdó
917,wo::FADV,non,kjé
918,wohin::FADV,nora,kám
919,wie::FADV,nola,kakó
920,wie::FADV,zelan,kakó
921,warum::FADV,zeren,zakáj
922,warum::FADV,zergatik,zakáj
923,wieviel::FNUM,zenbat,kóliko
924,eins::NUM,bat,êden
925,zwei::NUM,bi,dvá
926,zwei::NUM,biga,dvá
927,drei::NUM,hiru,trí
928,vier::NUM,lau,štíri
929,fünf::NUM,bost,pét
930,sechs::NUM,sei,šést
931,sieben::NUM,zazpi,sédem
932,acht::NUM,zortzi,ósem
933,neun::NUM,bederatzi,devét
934,zehn::NUM,hamar,desét
935,elf::NUM,hamaika,enájst
936,zwölf::NUM,hamabi,dvánajst
937,zwanzig::NUM,hogei,dvájset
938,dreißig::NUM,hogeita hamar,trídeset
939,vierzig::NUM,berrogei,štírideset
940,fünfzig::NUM,berrogeita hamar,pétdeset
941,sechzig::NUM,hirurogei,šéstdeset
942,siebzig::NUM,hirurogeita hamar,sédemdeset
943,achtzig::NUM,laurogei,ósemdeset
944,neunzig::NUM,laurogeita hamar,devétdeset
945,hundert::NUM,ehun,stó
946,tausend::NUM,mila,tísoč
947,und::CNJ,eta,in
948,oder::CNJ,edo,áli
949,stehen::V,zutik egon,státi
950,sitzen::V,eserita egon,sedéti
951,liegen::V,etzan,ležáti
952,hängen::V,eskegita egon,viséti
953,hängen::V,zintzilik egon,viséti
954,werden::V,bihurtu,postáti
955,werden::V,bilakatu,postáti
956,passieren::V,pasatu,zgodíti se
957,passieren::V,gertatu,zgodíti se
958,beginnen::V,hasi,začéti se
959,enden::V,bukatu,končáti se
960,wechseln::V,aldatu,ménjati se
961,aufgehen[Sonne]::V,ilki,vzíti
962,aufgehen[Sonne]::V,sortu,vzíti
963,untergehen[Sonne]::V,sartu,zaíti
964,scheinen[Sonne]::V,eguzkia egon,sijáti
965,donnern::V,trumoia jo,grméti
966,wehen::V,haizea ibili,píhati
967,strömen::V,zorrotadaka isuri,líti
968,fließen::V,isuri,têči
969,sich drehen::V,biratu,vrtéti se
970,schwanken::V,zabuka ibili,kolébati
971,schwingen::V,kulunkatu,níhati
972,fallen::V,erori,pádati
973,brennen::V,sutan egon,goréti
974,rauchen::V,kea bota,kadíti se
975,regnen::V,euria ari izan,deževáti
976,gefrieren::V,izoztu,zmŕzniti
977,gefrieren::V,hormatu,zmŕzniti
978,tauen::V,gesaldu,tájati
979,schmelzen::V,urtu,kopnéti
980,trocknen::V,idortu,sušíti se
981,trocknen::V,lehortu,sušíti se
982,sieden::V,irakin,kipéti
983,faulen::V,hirotu,gníti
984,faulen::V,usteldu,gníti
985,verfaulen::V,hirotu,zgníti
986,verfaulen::V,usteldu,zgníti
987,reißen::V,eten,tŕgati se
988,reißen::V,tarrat egin,tŕgati se
989,versinken::V,urperatu,pogrézniti se
990,vergehen::V,iragan,miníti
991,erscheinen::V,agertu,pojáviti se
992,verschwinden::V,desagertu,izgíniti
993,sinken::V,beheititu,péšati
994,abnehmen::V,gutxitu,pojémati
995,abnehmen::V,beheratu,pojémati
996,zunehmen::V,gora egin,véčati se
997,zunehmen::V,gora egin,množíti se
998,steigen::V,igo,dvígati se
999,wachsen::V,hazi,rásti
1000,glänzen::V,distiratu,sijáti
1001,funkeln::V,izarniatu,ískriti se
1002,lärmen::V,zarata atera,ropotáti
1003,lärmen::V,zarata atera,razgrájati
1004,läuten::V,jo,zvoníti
1005,läuten::V,hots egin,zvoníti
1006,klingeln::V,txirrina jo,zvončkljáti
1007,klirren::V,tintin egin,žvenketáti
1008,brausen::V,marru egin,šuméti
1009,rauschen::V,fir-fir egin,šuštéti
1010,rauschen::V,fir-fir egin,šelestéti
1011,klingen::V,soinu egin,zvenéti
1012,bellen::V,zaunkatu,lájati
1013,heulen::V,ulu egin,zavíjati
1014,heulen::V,uhuri egin,zavíjati
1015,blasen::V,ufa egin,píhniti
1016,blasen::V,putz egin,píhniti
1017,pfeifen::V,txistu egin,pískati
1018,pfeifen::V,txistu egin,žvížgati
1019,schreien::V,oihu egin,kričáti
1020,schreien::V,garrasi egin,kričáti
1021,stöhnen::V,intziri egin,stókati
1022,zittern::V,ikara egin,drgetáti
1023,zittern::V,dar-dar egin,drgetáti
1024,leben::V,bizi izan,živéti
1025,geboren werden::V,jaio,rodíti se
1026,atmen::V,hats egin,díhati
1027,atmen::V,arnasa egin,díhati
1028,trinken::V,edan,píti
1029,essen::V,jan,jésti
1030,schlucken::V,irentsi,požírati
1031,müde werden::V,unatu,péšati
1032,müde werden::V,unatu,utrúditi se
1033,müde werden::V,nekatu,péšati
1034,müde werden::V,nekatu,utrúditi se
1035,einschlafen::V,lokartu,zaspáti
1036,schlafen::V,lo egin,spáti
1037,aufwachen::V,esnatu,zbudíti se
1038,aufwachen::V,atzarri,zbudíti se
1039,aufstehen::V,jaiki,vstáti
1040,sich erholen::V,atseden egin,oddahníti se
1041,krank werden::V,gaixotu,oboléti
1042,krank sein::V,eri izan,bíti bolán
1043,krank sein::V,gaixo izan,bíti bolán
1044,schmerzen::V,min egin,boléti
1045,husten::V,eztul egin,kášljati
1046,genesen::V,osatu,okrévati
1047,sterben::V,hil,umréti
1048,sterben::V,zendu,umréti
1049,umkommen::V,istripuz hil,pogíniti
1050,sich bewegen::V,higitu,zganíti se
1051,sich rühren::V,zirkin egin,premakníti se
1052,sich erheben::V,zutitu,vstájati
1053,sich erheben::V,zutitu,vzdígniti se
1054,sich erheben::V,altxatu,vstájati
1055,sich erheben::V,altxatu,vzdígniti se
1056,sich setzen::V,eseri,sésti
1057,sich setzen::V,jesarri,sésti
1058,hinfallen::V,erori,pásti dôl
1059,laufen::V,ibili,hodíti
1060,schreiten::V,oinkatu,stópati
1061,spazierengehen::V,paseatu,na sprehòd íti
1062,spazierengehen::V,ostera bat egin,na sprehòd íti
1063,eilen::V,lasterkatu,drvéti
1064,sich beeilen::V,lehiatu,hitéti
1065,sausen::V,ziztu bizian joan,dírkati
1066,rennen::V,lasterka egin,dírjati
1067,springen::V,jauzi egin,skákati
1068,klettern::V,igo,plézati
1069,schaukeln::V,zabu egin,kolébati
1070,schaukeln::V,zanbulu egin,kolébati
1071,kriechen::V,narras egin,pláziti se
1072,schwimmen::V,igerikatu,plávati
1073,schwimmen::V,igeri egin,plávati
1074,tauchen::V,murgildu,potápljati se
1075,tauchen::V,pulunpatu,potápljati se
1076,rudern::V,bogatu,vesláti
1077,rudern::V,arraun egin,vesláti
1078,fahren::V,joan,vozíti se
1079,fahren::V,joan,peljáti se
1080,fliegen::V,hegaldatu,létati
1081,fliegen::V,hegan egin,létati
1082,gehen::V,joan,íti
1083,weggehen::V,alde egin,odíti
1084,abfahren::V,abiatu,odpeljáti se
1085,anhalten::V,geratu,ustáviti se
1086,anhalten::V,gelditu,ustáviti se
1087,hineingehen::V,sartu,íti nóter
1088,eintreten::V,sartu,vstopíti
1089,kommen::V,etorri,príti
1090,ankommen::V,heldu,prispéti
1091,ankommen::V,heldu,prihájati
1092,ankommen::V,iritsi,prispéti
1093,ankommen::V,iritsi,prihájati
1094,zurückkommen::V,itzuli,vrníti se
1095,bleiben::V,gelditu,ostáti
1096,warten::V,itxaron,čákati
1097,warten::V,zain egon,čákati
1098,erwarten::V,iguriki,pričakováti
1099,suchen::V,bilatu,iskáti
1100,finden::V,idoro,nájti
1101,finden::V,aurkitu,nájti
1102,versuchen::V,saiatu,poskúšati
1103,versuchen::V,ahalegindu,poskúšati
1104,vorbereiten::V,gertatu,pripráviti
1105,lieben::V,maitatu,ljubíti
1106,lieben::V,maite izan,ljubíti
1107,mögen::V,laket izan,márati
1108,mögen::V,atsegin izan,márati
1109,lachen::V,irri egin,smejáti se
1110,lachen::V,barre egin,smejáti se
1111,rühren::V,hunkitu,ganíti
1112,weinen::V,negar egin,jókati
1113,weinen::V,negar egin,plákati
1114,schimpfen::V,erneguka ari izan,psováti
1115,schimpfen::V,erneguka ari izan,zmérjati
1116,sich ärgern::V,ernegatu,jezíti se
1117,sich ärgern::V,haserretu,jezíti se
1118,sich fürchten::V,beldur izan,báti se
1119,fürchten::V,beldur izan,báti se
1120,fliehen::V,ihes egin,bežáti
1121,flüchten::V,ihes egin,pobégniti
1122,sehen::V,ikusi,vídeti
1123,anschauen::V,begietsi,oglédati
1124,ansehen::V,begiratu,glédati
1125,hören::V,aditu,slíšati
1126,zuhören::V,entzun,poslúšati
1127,probieren::V,dastatu,poskúšati
1128,riechen::V,usnatu,dúhati
1129,riechen::V,usaindu,dúhati
1130,fühlen::V,sentitu,čutíti
1131,scheinen::V,iruditu,zdéti se
1132,scheinen::V,begitandu,zdéti se
1133,zu sehen sein::V,azaldu,vídeti se
1134,vernehmen::V,aditu,čúti
1135,frieren::V,hotz izan,zébsti
1136,tun::V,egin,délati
1137,können::V,ahal izan,môči
1138,wollen::V,nahi izan,hotéti
1139,anfangen::V,hasi,začéti
1140,beenden::V,bukatu,dokončáti
1141,aufhören::V,utzi,prenéhati
1142,gelingen::V,lortu,uspéti
1143,gelingen::V,lortu,posréčiti se
1144,geraten::V,heldu,obnêsti se
1145,öffnen::V,ireki,odpréti
1146,öffnen::V,zabaldu,odpréti
1147,schließen::V,itxi,zapréti
1148,stellen::V,ipini,postáviti
1149,setzen::V,jesarri,posadíti
1150,legen::V,jarri,položíti
1151,berühren::V,ukitu,dotíkati se
1152,verbinden::V,uztartu,obvézati
1153,bedecken::V,estali,pokríti
1154,aufhängen::V,eseki,obésiti
1155,aufhängen::V,eskegi,obésiti
1156,anzünden::V,piztu,zažgáti
1157,aufheben::V,jaso,vzdígniti
1158,zurücklassen::V,atzean utzi,zapustíti
1159,verlieren::V,galdu,izgubíti
1160,fallen lassen::V,erortzen utzi,navréči
1161,machen::V,egin,naredíti
1162,machen::V,egin,napráviti
1163,herstellen::V,ekoiztu,izdélati
1164,bauen::V,eraiki,gradíti
1165,reparieren::V,konpondu,popráviti
1166,verbessern::V,hobetu,izbóljšati
1167,ändern::V,mudatu,spremeníti
1168,graben::V,aitzurtu,kopáti
1169,graben::V,aitzurtu,grêbsti
1170,beugen::V,makurtu,upogníti
1171,biegen::V,malgutu,zavíjati
1172,biegen::V,makolatu,zavíjati
1173,drehen::V,jiratu,vrtéti
1174,wenden::V,bihurtu,obrníti
1175,umdrehen::V,biratu,zasúkati
1176,umdrehen::V,alderantzikatu,zasúkati
1177,heben::V,jaso,dvígati
1178,heben::V,goratu,dvígati
1179,hochheben::V,goratu,privzdígniti
1180,hochheben::V,altxatu,privzdígniti
1181,ergreifen::V,oratu,zgrábiti
1182,halten::V,eutsi,držáti
1183,drücken::V,sakatu,tiščáti
1184,schieben::V,bultzatu,ríniti
1185,kratzen::V,hatz egin,práskati
1186,kratzen::V,hazka egin,práskati
1187,lecken::V,miaztu,lízati
1188,lecken::V,lamikatu,lízati
1189,beißen::V,hozka egin,grísti
1190,beißen::V,ausiki egin,grísti
1191,abreißen::V,kendu,odtŕgati
1192,abschneiden::V,moztu,odrézati
1193,abschneiden::V,pikatu,odrézati
1194,binden::V,lotu,vézati
1195,binden::V,estekatu,vézati
1196,stecken::V,sartu,vtakníti
1197,brechen::V,apurtu,lomíti
1198,klopfen::V,jo,tólči
1199,hauen::V,jo,séči
1200,kleben::V,itsatsi,lépiti
1201,reiben::V,igurtzi,tréti
1202,reiben::V,igurtzi,dŕgniti
1203,streichen::V,igurtzi,namázati
1204,schleifen::V,zorroztu,brúsiti
1205,schneiden::V,moztu,rézati
1206,rütteln::V,astindu,strésti
1207,rütteln::V,inarrosi,strésti
1208,schütteln::V,astindu,majáti
1209,schütteln::V,inarrosi,majáti
1210,schwenken::V,zabukatu,obrníti
1211,schütten::V,isuri,sípati
1212,füllen::V,bete,napolníti
1213,einwickeln::V,bildu,zavíti
1214,tragen::V,eroan,nêsti
1215,tragen::V,eraman,nêsti
1216,schleppen::V,narrastu,vláčiti
1217,schleppen::V,herrestatu,vláčiti
1218,ziehen::V,tira egin,vléči
1219,aufbewahren::V,gorde,shranjeváti
1220,werfen::V,jaurti,lúčati
1221,werfen::V,aurtiki,lúčati
1222,fangen::V,atzeman,ujéti
1223,packen::V,heldu,prijéti
1224,verstecken::V,ostendu,skríti
1225,verstecken::V,ezkutatu,skríti
1226,teilen::V,zatitu,razdelíti
1227,schicken::V,bidali,pošíljati
1228,bringen::V,ekarri,prinêsti
1229,hinzufügen::V,eratxiki,pristáviti
1230,hinzufügen::V,gaineratu,pristáviti
1231,bekommen::V,jaso,dobíti
1232,erhalten::V,jaso,prejéti
1233,nehmen::V,hartu,vzéti
1234,wählen::V,hautatu,izbírati
1235,wählen::V,aukeratu,izbírati
1236,auswählen::V,hautatu,izbráti
1237,auswählen::V,aukeratu,izbráti
1238,bewahren::V,begiratu,ohraníti
1239,behindern::V,oztopatu,ovírati
1240,verderben::V,hondatu,pokváriti
1241,beschädigen::V,akastu,poškodováti
1242,zerbrechen::V,apurtu,razlomíti
1243,zerreißen::V,zarratatu,raztŕgati
1244,zerstören::V,suntsitu,razrúšiti
1245,verbrennen::V,erre,sežgáti
1246,verbrennen::V,kiskali,sežgáti
1247,geben::V,eman,dáti
1248,reichen::V,luzatu,séči
1249,reichen::V,luzatu,molíti
1250,reichen::V,helarazi,séči
1251,reichen::V,helarazi,molíti
1252,schenken::V,oparitu,podáriti
1253,versprechen::V,agindu,obljubíti
1254,wünschen::V,opatu,vóščiti
1255,wünschen::V,opetsi,vóščiti
1256,loben::V,laudatu,hváliti
1257,loben::V,goraipatu,hváliti
1258,küssen::V,musu eman,poljubováti
1259,wiegen::V,kulunkatu,zíbati
1260,zudecken::V,estali,pokríti
1261,wecken::V,esnatu,zbudíti
1262,wecken::V,iratzartu,zbudíti
1263,zeigen::V,erakutsi,pokázati
1264,führen::V,gidatu,vêsti
1265,lehren::V,irakatsi,učíti
1266,unterrichten::V,eskolak eman,poučeváti
1267,aufziehen::V,hazi,vzgojíti
1268,leiten::V,arteztu,uprávljati
1269,antreiben::V,bulkatu,goníti
1270,lassen::V,-arazi,povzročíti
1271,einladen::V,gonbidatu,povábiti
1272,vereinigen::V,batu,zdrúžiti
1273,vereinigen::V,bateratu,zdrúžiti
1274,besuchen::V,ikustatu,obiskáti
1275,treffen::V,topatu,pogodíti
1276,sich versammeln::V,bildu,zbráti se
1277,spielen::V,jolastu,igráti se
1278,singen::V,abestu,péti
1279,singen::V,kantatu,péti
1280,tanzen::V,dantzatu,plésati
1281,tanzen::V,dantzan egin,plésati
1282,sich trennen::V,banandu,ločíti se
1283,verlassen::V,utzietsi,zapustíti
1284,retten::V,salbatu,réšiti
1285,retten::V,gaizkatu,réšiti
1286,bewachen::V,jagon,strážiti
1287,bewachen::V,zaindu,strážiti
1288,schützen::V,babestu,sčítiti
1289,schützen::V,gerizatu,sčítiti
1290,verteidigen::V,aldeztu,braníti
1291,sich schlagen::V,elkar jo,têpsti se
1292,sich schlagen::V,elkar borrokatu,têpsti se
1293,schießen::V,tiro egin,stréljati
1294,siegen::V,irabazi,zmágati
1295,ärgern::V,ernegatu,jezíti
1296,ärgern::V,ernegatu,razbúriti
1297,ärgern::V,haserretu,jezíti
1298,ärgern::V,haserretu,razbúriti
1299,schlagen::V,jo,têpsti
1300,schlagen::V,jo,udáriti
1301,schlagen::V,erauntsi,têpsti
1302,schlagen::V,erauntsi,udáriti
1303,treten::V,zapaldu,teptáti
1304,treten::V,ostiaktu,teptáti
1305,stechen::V,sastatu,ubôsti
1306,stoßen::V,bultzatu,peháti
1307,stoßen::V,bultzatu,drégniti
1308,stehlen::V,ostu,ukrásti
1309,stehlen::V,ostu,pokrásti
1310,stehlen::V,lapurtu,ukrásti
1311,stehlen::V,lapurtu,pokrásti
1312,stören::V,galarazi,motíti
1313,belästigen::V,gohaindu,nadlegováti
1314,belästigen::V,alamena eman,nadlegováti
1315,verbergen::V,ezkutatu,skríti
1316,täuschen::V,tronpatu,slepíti
1317,täuschen::V,engainatu,slepíti
1318,betrügen::V,iruzurtu,várati
1319,betrügen::V,iruzurtu,ogoljufáti
1320,töten::V,hil,ubíti
1321,töten::V,heriotza eman,ubíti
1322,wohnen::V,bizi izan,prebívati
1323,arbeiten::V,lan egin,délati
1324,arbeiten::V,behar egin,délati
1325,sammeln::V,bildu,zbráti
1326,sammeln::V,bildumatu,zbráti
1327,pflücken::V,batu,obráti
1328,pflücken::V,bildu,obráti
1329,jagen::V,ehizatu,lovíti
1330,fischen::V,arrantzatu,ribáriti
1331,fischen::V,arrantza egin,ribáriti
1332,fassen::V,harrapatu,zajéti
1333,hüten::V,begiratu,pásti
1334,treiben::V,bultza egin,pogánjati
1335,anbinden::V,estekatu,privézati
1336,füttern::V,bazkatu,kŕmiti
1337,melken::V,jetzi,mólsti
1338,hacken::V,xehatu,sékati
1339,gießen::V,isuri,ulíti
1340,reifen::V,heldu,zoréti
1341,reifen::V,zoritu,zoréti
1342,zubereiten::V,prestatu,pripráviti
1343,kochen::V,egosi,kúhati
1344,backen::V,labean egin,cvréti
1345,braten::V,erregosi,pêči
1346,umrühren::V,eragin,preméšati
1347,stricken::V,trikotatu,plêsti
1348,stricken::V,puntu egin,plêsti
1349,nähen::V,josi,šívati
1350,färben::V,tindatu,bárvati
1351,reinigen::V,ikuzi,očístiti
1352,reinigen::V,garbitu,očístiti
1353,waschen::V,xahutu,opráti
1354,waschen::V,garbitu,opráti
1355,abwischen::V,xukatu,obrísati
1356,spülen::V,irakutzi,splakováti
1357,fegen::V,erraztatu,pométati
1358,kehren::V,isastu,mésti
1359,baden::V,bainatu,kópati se
1360,baden::V,bainua hartu,kópati se
1361,sich waschen::V,burua garbitu,umíti se
1362,ausziehen::V,erantzi,izvléči
1363,anziehen::V,jantzi,obléči
1364,sich anziehen::V,jantzi,obléči se
1365,kämmen::V,orraztu,česáti
1366,schmücken::V,apaindu,okrasíti
1367,sagen::V,esan,dejáti
1368,sprechen::V,mintzatu,govoríti
1369,sprechen::V,hitz egin,govoríti
1370,reden::V,hitz egin,rêči
1371,sich unterhalten::V,solastu,razgovárjati se
1372,sich unterhalten::V,solas egin,razgovárjati se
1373,fragen::V,galdetu,vprášati
1374,bitten::V,eskatu,prosíti
1375,bitten::V,galdegin,prosíti
1376,erzählen::V,edestu,práviti
1377,erzählen::V,kontatu,práviti
1378,mitteilen::V,jakinarazi,naznániti
1379,nennen::V,izena eman,imenováti
1380,rufen::V,dei egin,klícati
1381,prahlen::V,harrokerian ibili,baháti se
1382,prahlen::V,ahoberokeriak esan,baháti se
1383,übersetzen::V,itzuli,prevêsti
1384,denken::V,pentsatu,mísliti
1385,denken::V,gogoeta egin,mísliti
1386,glauben::V,sinetsi,verjéti
1387,bemerken::V,ohartu,opáziti
1388,bemerken::V,konturatu,opáziti
1389,erkennen::V,ezagutu,spoznáti
1390,erkennen::V,antzeman,spoznáti
1391,begreifen::V,ulertu,pôjmiti
1392,verstehen::V,aditu,razuméti
1393,lernen::V,ikasi,učíti se
1394,wissen::V,jakin,znáti
1395,wissen::V,jakin,védeti
1396,sich erinnern an::V,gogoratu,spómniti se
1397,sich erinnern an::V,gogoan izan,spómniti se
1398,vergessen::V,ahaztu,pozábiti
1399,vergessen::V,ahantzi,pozábiti
1400,messen::V,neurtu,mériti
1401,zählen::V,zenbatu,štéti
1402,zählen::V,kopuratu,štéti
1403,rechnen::V,kalkulatu,račúnati
1404,lesen::V,irakurri,bráti
1405,lesen::V,irakurri,čítati
1406,malen::V,margotu,slíkati
1407,zeichnen::V,marraztu,rísati
1408,schreiben::V,idatzi,písati
1409,besitzen::V,ukan,iméti
1410,besitzen::V,eduki,iméti
1411,kaufen::V,erosi,kupíti
1412,verkaufen::V,saldu,prodáti
1413,bezahlen::V,ordaindu,pláčati
1414,zahlen::V,ordaindu,plačeváti
1415,beherrschen::V,menpean izan,obvládati
1416,ertragen::V,jasan,prenêsti
1417,ertragen::V,pairatu,prenêsti
