,Concept_ID,el,zh
763,neunzig::NUM,ενενήντα,九十
764,hundert::NUM,εκατό,百
765,tausend::NUM,χίλιοι,千
766,und::CNJ,και,和
767,oder::CNJ,ή,或者
768,stehen::V,στέκομαι,站
769,stehen::V,είμαι όρθιος,站
770,sitzen::V,κάθομαι,坐
771,liegen::V,είμαι ξαπλωμένος,躺着
772,hängen::V,κρέμομαι,挂着
773,werden::V,γίνομαι,成为
774,passieren::V,συμβαίνω,发生
775,beginnen::V,αρχίζω,开始
776,enden::V,τελειώνω,终止
777,wechseln::V,αλλάζω,变迁
778,aufgehen[Sonne]::V,βγαίνω,升起
779,aufgehen[Sonne]::V,ανατέλλω,升起
780,untergehen[Sonne]::V,δύω,下落
781,untergehen[Sonne]::V,βασιλεύω,下落
782,scheinen[Sonne]::V,λάμπω,照射
783,donnern::V,βροντώ,打雷
784,wehen::V,φυσώ,飘扬
785,strömen::V,ρέω,流
786,strömen::V,τρέχω,流
787,fließen::V,ρέω,流动
788,sich drehen::V,γυρίζω,转动
789,sich drehen::V,στρέφομαι,转动
790,schwanken::V,ταλαντεύομαι,摇摆
791,schwingen::V,αιωρούμαι,摇
792,schwingen::V,ταλαντεύομαι,摇
793,fallen::V,πέφτω,坠落
794,brennen::V,καίω,燃烧
795,rauchen::V,καπνίζω,冒烟
796,regnen::V,βρέχω,下雨
797,gefrieren::V,παγώνω,结冰
798,tauen::V,λειώνω,融化
799,schmelzen::V,λειώνω,溶化
800,trocknen::V,στεγνώνω,变干
801,sieden::V,βράζω,煮
802,faulen::V,σαπίζω,腐烂
803,verfaulen::V,σαπίζω,腐烂
804,reißen::V,σχίζω,撕
805,versinken::V,βουλιάζω,下沉
806,versinken::V,βυθίζομαι,下沉
807,vergehen::V,περνώ,流逝
808,erscheinen::V,εμφανίζομαι,出现
809,verschwinden::V,χάνομαι,消失
810,verschwinden::V,εξαφανίζομαι,消失
811,sinken::V,κατεβαίνω,下降
812,abnehmen::V,μειώνομαι ,减少
813,zunehmen::V,αυξάνω,增加
814,zunehmen::V,μεγαλώνω,增加
815,steigen::V,ανεβαίνω,上升
816,wachsen::V,μεγαλώνω,生长
817,glänzen::V,γυαλίζω,发光
818,funkeln::V,αστράφτω,闪烁
819,funkeln::V,σπιθοβολώ,闪烁
820,lärmen::V,θορυβώ,吵闹
821,läuten::V,χτυπώ ,响
822,klingeln::V,κουδουνίζω,按铃
823,klirren::V,κουδουνίζω,
824,brausen::V,βουΐζω,疾驶
825,rauschen::V,βουΐζω,
826,klingen::V,ηχώ,听起来
827,bellen::V,γαυγίζω,吠
828,heulen::V,ουρλιάζω,嗥
829,blasen::V,φυσώ,吹
830,pfeifen::V,σφυρίζω,吹口哨
831,schreien::V,κραυγάζω,叫喊
832,stöhnen::V,βογγώ,呻吟
833,zittern::V,τρέμω,颤抖
834,leben::V,ζω,生存
835,geboren werden::V,γεννιέμαι,出生
836,atmen::V,αναπνέω,呼吸
837,trinken::V,πίνω,喝
838,essen::V,τρώω,吃
839,schlucken::V,καταπίνω,咽
840,müde werden::V,κουράζομαι,疲倦
841,einschlafen::V,αποκοιμιέμαι,入睡
842,schlafen::V,κοιμάμαι,睡觉
843,aufwachen::V,ξυπνώ,睡醒
844,aufstehen::V,σηκώνομαι,起床
845,sich erholen::V,ξεκουράζομαι,休养
846,krank werden::V,αρρωσταίνω,生病
847,krank sein::V,ασθενώ,生病
848,schmerzen::V,πονώ,疼痛
849,husten::V,βήχω,咳
850,genesen::V,θεραπεύομαι,痊愈
851,sterben::V,πεθαίνω,死
852,umkommen::V,πεθαίνω,丧命
853,sich bewegen::V,κουνιέμαι,移动
854,sich rühren::V,σαλεύω,动弹
855,sich erheben::V,επαναστατώ,站起
856,sich setzen::V,κάθομαι,坐
857,hinfallen::V,πέφτω κάτω,跌倒
858,laufen::V,τρέχω,步行
859,schreiten::V,βαδίζω,迈步
860,spazierengehen::V,κάνω βόλτα,散步
861,spazierengehen::V,πηγαίνω περίπατο,散步
862,eilen::V,σπεύδω,急忙
863,sich beeilen::V,βιάζομαι,赶快
864,sausen::V,τρέχω γρήγορα,疾驰
865,rennen::V,τρέχω,奔跑
866,springen::V,πηδώ,跳
867,klettern::V,σκαρφαλώνω,攀缘
868,schaukeln::V,κουνιέμαι,荡秋千
869,kriechen::V,έρπω,爬行
870,kriechen::V,σέρνομαι,爬行
871,schwimmen::V,κολυμπώ,游泳
872,tauchen::V,βουτώ,潜水
873,rudern::V,κωπηλατώ,划船
874,fahren::V,πηγαίνω,行驶
875,fliegen::V,πετώ,飞
876,gehen::V,βαδίζω,走
877,gehen::V,πηγαίνω,走
878,weggehen::V,φεύγω,离去
879,abfahren::V,ξεκινώ,出发
880,abfahren::V,αναχωρώ,出发
881,anhalten::V,σταματώ,停住
882,hineingehen::V,μπαίνω,进去
883,eintreten::V,μπαίνω,进入
884,eintreten::V,εισέρχομαι,进入
885,kommen::V,έρχομαι,来
886,ankommen::V,φτάνω,到达
887,zurückkommen::V,επιστρέφω,回来
888,bleiben::V,μένω,停留
889,warten::V,περιμένω,等
890,erwarten::V,αναμένω,等候
891,erwarten::V,περιμένω,等候
892,suchen::V,ψάχνω,找
893,finden::V,βρίσκω,找到
894,versuchen::V,προσπαθώ,尝试
895,vorbereiten::V,προετοιμάζω,预备
896,lieben::V,αγαπώ,爱
897,mögen::V,μου αρέσει,喜欢
898,lachen::V,γελώ,笑
899,rühren::V,συγκινώ,
900,weinen::V,κλαίω,哭
901,schimpfen::V,βρίζω,骂
902,sich ärgern::V,θυμώνω,生气
903,sich fürchten::V,φοβάμαι,害怕
904,fürchten::V,φοβάμαι,害怕
905,fliehen::V,φεύγω,逃走
906,flüchten::V,δραπετεύω,逃跑
907,sehen::V,βλέπω,看
908,anschauen::V,κοιτάζω,注视
909,ansehen::V,βλέπω,注视
910,hören::V,ακούω,听
911,zuhören::V,ακούω,倾听
912,probieren::V,δοκιμάζω,尝
913,riechen::V,μυρίζω,闻
914,riechen::V,οσφραίνομαι,闻
915,fühlen::V,αισθάνομαι,感到
916,scheinen::V,φαίνομαι,照耀
917,zu sehen sein::V,φαίνομαι,可以看到
918,vernehmen::V,ακούω,审讯
919,vernehmen::V,μαθαίνω,审讯
920,frieren::V,κρυώνω,觉得冷
921,tun::V,κάνω,作
922,können::V,ξέρω,能
923,können::V,μπορώ,能
924,wollen::V,θέλω,要
925,anfangen::V,αρχίζω,开始
926,beenden::V,τελειώνω,结束
927,aufhören::V,παύω,停止
928,gelingen::V,πετυχαίνω,成功
929,geraten::V,γίνομαι,陷于
930,öffnen::V,ανοίγω,打开
931,schließen::V,κλείνω,关
932,stellen::V,θέτω,放
933,setzen::V,θέτω,放
934,legen::V,θέτω,摆
935,berühren::V,εγγίζω,触
936,verbinden::V,συνδέω,联结
937,bedecken::V,σκεπάζω,覆盖
938,aufhängen::V,κρεμώ,挂
939,anzünden::V,ανάβω,点
940,aufheben::V,σηκώνω,拾起
941,zurücklassen::V,εγκαταλείπω,遗留
942,verlieren::V,χάνω,丧失
943,fallen lassen::V,αφήνω να πέσει,让掉下
944,machen::V,κάνω,做
945,machen::V,φτιάχνω,做
946,herstellen::V,κατασκευάζω,生产
947,bauen::V,χτίζω,建造
948,bauen::V,οικοδομώ,建造
949,reparieren::V,επισκευάζω,修理
950,reparieren::V,επιδιορθώνω,修理
951,verbessern::V,βελτιώνω,改进
952,verbessern::V,καλυτερεύω,改进
953,ändern::V,αλλάζω,改变
954,graben::V,σκάβω,挖
955,beugen::V,λυγίζω,弯下
956,biegen::V,κάμπτω,弯
957,drehen::V,στρέφω,转动
958,wenden::V,γυρίζω,转动
959,umdrehen::V,γυρίζω,转动
960,heben::V,υψώνω,举起
961,heben::V,σηκώνω,举起
962,hochheben::V,υψώνω,抬高
963,hochheben::V,σηκώνω,抬高
964,ergreifen::V,πιάνω,抓住
965,ergreifen::V,αρπάζω,抓住
966,halten::V,βαστώ,拿着
967,drücken::V,πιέζω,压
968,schieben::V,σπρώχνω,推
969,kratzen::V,γρατσουνίζω,搔
970,lecken::V,γλείφω,舔
971,beißen::V,δαγκάνω,咬
972,abreißen::V,κόβω,撕下
973,abreißen::V,σχίζω,撕下
974,abschneiden::V,αποκόπτω,切断
975,binden::V,δένω,捆
976,stecken::V,χώνω,插
977,brechen::V,σπάζω,断裂
978,klopfen::V,χτυπώ,敲
979,klopfen::V,τινάζω,敲
980,hauen::V,χτυπώ,揍
981,kleben::V,κολλώ,粘
982,reiben::V,τρίβω,摩擦
983,streichen::V,αλείφω,涂
984,schleifen::V,ακονίζω,拖曳
985,schneiden::V,κόβω,切
986,rütteln::V,σείω,颠簸
987,rütteln::V,τινάζω,颠簸
988,schütteln::V,σείω,摇动
989,schütteln::V,κουνώ,摇动
990,schwenken::V,κουνώ,摇动
991,schütten::V,χύνω,倒
992,füllen::V,γεμίζω,填满
993,einwickeln::V,τυλίγω,包
994,tragen::V,φέρνω,提
995,schleppen::V,κουβαλώ,扛
996,ziehen::V,τραβώ,拉
997,aufbewahren::V,φυλάω,保存
998,werfen::V,ρίχνω,扔
999,fangen::V,πιάνω,捕捉
1000,packen::V,τσακώνω,抓住
1001,verstecken::V,κρύβω,藏
1002,teilen::V,μερίζω,分
1003,schicken::V,στέλνω,派遣
1004,bringen::V,φέρνω,带来
1005,hinzufügen::V,προσθέτω,添加
1006,bekommen::V,προσκομίζω,得到
1007,erhalten::V,παίρνω,接到
1008,erhalten::V,λαμβάνω,接到
1009,nehmen::V,πιάνω,拿
1010,nehmen::V,παίρνω,拿
1011,wählen::V,εκλέγω,挑选
1012,auswählen::V,διαλέγω,选择
1013,bewahren::V,διατηρώ,保持
1014,behindern::V,εμποδίζω,防碍
1015,verderben::V,χαλώ,败坏
1016,beschädigen::V,ζημιώνω,损坏
1017,zerbrechen::V,σπάζω,破碎
1018,zerreißen::V,σχίζω,撕碎
1019,zerstören::V,καταστρέφω,毁坏
1020,verbrennen::V,καίω,燃烧
1021,geben::V,δίνω,给
1022,reichen::V,δίνω,递给
1023,schenken::V,χαρίζω,赠送
1024,versprechen::V,υπόσχομαι,许诺
1025,wünschen::V,εύχομαι,祝
1026,loben::V,επαινώ,表扬
1027,küssen::V,φιλώ,亲
1028,wiegen::V,κουνώ,轻摇
1029,wiegen::V,νανουρίζω,轻摇
1030,zudecken::V,σκεπάζω,盖上
1031,wecken::V,ξυπνώ,唤起
1032,zeigen::V,δείχνω,指
1033,führen::V,οδηγώ,带领
1034,lehren::V,διδάσκω,教
1035,unterrichten::V,διδάσκω,讲课
1036,aufziehen::V,ανατρέφω,抚养
1037,leiten::V,ηγούμαι,领导
1038,leiten::V,διευθύνω,领导
1039,antreiben::V,σπρώχνω,催促
1040,antreiben::V,παρακινώ,催促
1041,lassen::V,αφήνω,让
1042,einladen::V,προσκαλώ,邀请
1043,vereinigen::V,ενώνω,统一
1044,besuchen::V,επισκέπτομαι,参观
1045,treffen::V,συναντώ,会面
1046,sich versammeln::V,μαζεύομαι,聚集
1047,spielen::V,παίζω,玩
1048,singen::V,τραγουδώ,唱歌
1049,tanzen::V,χορεύω,跳舞
1050,sich trennen::V,αποχωρίζομαι,分别
1051,verlassen::V,εγκαταλείπω,离开
1052,retten::V,σώζω,救
1053,bewachen::V,φρουρώ,守卫
1054,schützen::V,προστατεύω,保护
1055,verteidigen::V,υπερασπίζω,保卫
1056,sich schlagen::V,χτυπιέμαι,打架
1057,schießen::V,πυροβολώ,射击
1058,siegen::V,νικώ,获胜
1059,ärgern::V,τσαντίζω,激怒
1060,schlagen::V,χτυπώ,打
1061,treten::V,κλοτσώ,踢
1062,stechen::V,τρυπώ,刺
1063,stoßen::V,ωθώ,撞
1064,stoßen::V,σπρώχνω,撞
1065,stehlen::V,κλέβω,盗窃
1066,stören::V,διαταράσσω,干扰
1067,belästigen::V,ενοχλώ,打搅
1068,verbergen::V,κρύβω,隐藏
1069,täuschen::V,παραπλανώ,欺骗
1070,betrügen::V,απατώ,欺骗
1071,töten::V,σκοτώνω,杀
1072,töten::V,θανατώνω,杀
1073,wohnen::V,μένω,居住
1074,wohnen::V,κατοικώ,居住
1075,arbeiten::V,δουλεύω,工作
1076,arbeiten::V,εργάζομαι,工作
1077,sammeln::V,μαζεύω,收集
1078,sammeln::V,συλλέγω,收集
1079,pflücken::V,κόβω,采
1080,jagen::V,κυνηγώ,打猎
1081,fischen::V,ψαρεύω,捕鱼
1082,fassen::V,πιάνω,捉住
1083,hüten::V,φυλάγω,守护
1084,hüten::V,προσέχω,守护
1085,treiben::V,οδηγώ,漂
1086,anbinden::V,δένω,拴
1087,füttern::V,ταΐζω,喂
1088,melken::V,αρμέγω,挤奶
1089,hacken::V,κόβω,剁细
1090,gießen::V,ποτίζω,浇
1091,reifen::V,ωριμάζω,成熟
1092,zubereiten::V,ετοιμάζω,
1093,kochen::V,βράζω,煮
1094,backen::V,ψήνω,烤
1095,braten::V,τηγανίζω,煎
1096,umrühren::V,ανακατεύω,搅拌
1097,stricken::V,πλέκω,织
1098,nähen::V,ράβω,缝
1099,färben::V,βάφω,染色
1100,färben::V,χρωματίζω,染色
1101,reinigen::V,καθαρίζω,清洁
1102,waschen::V,πλένω,洗
1103,abwischen::V,σφουγγίζω,擦掉
1104,spülen::V,ξεπλένω,清洗
1105,fegen::V,σκουπίζω,扫
1106,kehren::V,σκουπίζω,打扫
1107,baden::V,κάνω μπάνιο,给...洗澡
1108,sich waschen::V,πλένομαι,洗澡
1109,ausziehen::V,βγάζω,脱
1110,anziehen::V,φορώ,穿
1111,sich anziehen::V,ντύνομαι,穿衣
1112,kämmen::V,χτενίζω,梳
1113,schmücken::V,στολίζω,装饰
1114,sagen::V,λέω,说
1115,sprechen::V,μιλώ,说
1116,reden::V,μιλώ,讲
1117,reden::V,κουβεντιάζω,讲
1118,sich unterhalten::V,συνομιλώ,聊天
1119,sich unterhalten::V,κουβεντιάζω,聊天
1120,fragen::V,ρωτώ,问
1121,bitten::V,ζητώ,请
1122,bitten::V,παρακαλώ,请
1123,erzählen::V,διηγούμαι,叙述
1124,mitteilen::V,πληροφορώ,通知
1125,nennen::V,ονομάζω,叫做
1126,rufen::V,φωνάζω,叫
1127,prahlen::V,καυχιέμαι,吹牛
1128,übersetzen::V,μεταφράζω,翻译
1129,denken::V,σκέφτομαι,想
1130,glauben::V,πιστεύω,以为
1131,bemerken::V,παρατηρώ,发觉
1132,erkennen::V,αναγνωρίζω,识别
1133,begreifen::V,καταλαβαίνω,理解
1134,verstehen::V,ακούω,明白
1135,lernen::V,μαθαίνω,学
1136,wissen::V,ξέρω,知道
1137,sich erinnern an::V,θυμάμαι,回忆
1138,vergessen::V,ξεχνώ,忘记
1139,messen::V,μετρώ,测量
1140,zählen::V,μετρώ,数
1141,rechnen::V,λογαριάζω,计算
1142,lesen::V,διαβάζω,读
1143,malen::V,ζωγραφίζω,画
1144,zeichnen::V,σχεδιάζω,绘制
1145,schreiben::V,γράφω,写
1146,besitzen::V,κατέχω,占有
1147,kaufen::V,αγοράζω,买
1148,verkaufen::V,πουλώ,卖
1149,bezahlen::V,πληρώνω,付钱
1150,zahlen::V,πληρώνω,支付
1151,beherrschen::V,κυριαρχώ,统治
1152,ertragen::V,βαστώ,忍耐
1153,ertragen::V,αντέχω,忍耐
