,Concept_ID,xal,az
767,dort::ADV,тенд,orada
768,dorthin::ADV,тиигән,oraya
769,geradeaus::ADV,шуд,düz
770,vorwärts::ADV,уралан,irəli
771,rückwärts::ADV,гедргән,geri
772,zurück::ADV,хәрү,geriyə
773,unten::ADV,дор,aşağıda
774,hinab::ADV,дор,aşağı
775,hinab::ADV,доракшан,aşağı
776,oben::ADV,деер,yuxarıda
777,hinauf::ADV,өөдән,yuxarı
778,hinauf::ADV,деер,yuxarı
779,überall::ADV,альд болв чигн,hər yerdə
780,nicht::ADV,эс,-ma-
781,nicht::ADV,биш,-ma-
782,nicht::ADV,бичә,-ma-
783,ein wenig::ADV,баахн,bir az
784,ein wenig::ADV,баахнар,bir az
785,kaum::ADV,әрә,güclə
786,sehr::ADV,йир,çox
787,so::ADV,иигҗ,belə
788,noch::ADV,ода чигн,hələ
789,nur::ADV,һанцхн,yalnız
790,schon::ADV,одх,artıq
791,wieder::ADV,бас,yenə
792,vergebens::ADV,киидән,boş yerə
793,vor::PRP,урд,önündə
794,hinter::PRP,ца,arxasında
795,unter::PRP,дор,altında
796,durch::PRP,ивт,içindən
797,durch::PRP,дундаһур,içindən
798,neben::PRP,хаҗуд,yanında
799,zwischen::PRP,хоорнд,arasında
800,wegen::PRP,көлтә,üçün
801,wegen::PRP,көлтә,ötəri
802,wegen::PRP,деерәс,üçün
803,wegen::PRP,деерәс,ötəri
804,dies::PRN,эн,bu
805,das::PRN,тер,o
806,alles::PRN,цуһар,hər şey
807,ich::PRN,би,mən
808,du::PRN,чи,sən
809,er::PRN,тер,o
810,wir::PRN,мадн,biz
811,ihr::PRN,та,siz
812,sie::PRN,тедн,onlar
813,was::FPRN,юн,nə
814,wer::FPRN,кен,kim
815,wo::FADV,хама,harada
816,wohin::FADV,хамаран,haraya
817,wie::FADV,яһҗ,necə
818,wie::FADV,яһад,necə
819,warum::FADV,юңгад,niyə
820,warum::FADV,юңгад,nə üçün
821,wieviel::FNUM,кедү,neçə
822,wieviel::FNUM,кедү,nə qədər
823,eins::NUM,негн,bir
824,zwei::NUM,хойр,iki
825,drei::NUM,һурвн,üç
826,vier::NUM,дөрвн,dörd
827,fünf::NUM,тавн,beş
828,sechs::NUM,зурһан,altı
829,sieben::NUM,долан,yeddi
830,acht::NUM,нәәмн,səkkiz
831,neun::NUM,йисн,doqquz
832,zehn::NUM,арвн,on
833,elf::NUM,арвн негн,on bir
834,zwölf::NUM,арвн хойр,on iki
835,zwanzig::NUM,хөрн,iyirmi
836,dreißig::NUM,һучн,otuz
837,vierzig::NUM,дөчн,qırx
838,fünfzig::NUM,тәвн,əlli
839,sechzig::NUM,җирн,altmış
840,siebzig::NUM,далн,yetmiş
841,achtzig::NUM,найн,səksən
842,neunzig::NUM,йирн,doxsan
843,hundert::NUM,зун,yüz
844,tausend::NUM,миңһн,min
845,und::CNJ,болн,və
846,oder::CNJ,эс гиҗ,ya
847,oder::CNJ,эс гихлә,ya
848,stehen::V,зогсх,durmaq
849,sitzen::V,суух,oturmaq
850,liegen::V,кевтх,uzanmaq
851,hängen::V,өлгәтә бәәх,asılmaq
852,werden::V,болх,olmaq
853,passieren::V,болх,olmaq
854,passieren::V,болх,baş vermək
855,beginnen::V,эклх,başlamaq
856,enden::V,төгсх,bitmək
857,wechseln::V,хүврх,dəyişmək
858,aufgehen[Sonne]::V,һарх,doğmaq
859,untergehen[Sonne]::V,орх,batmaq
860,untergehen[Sonne]::V,сүүрлх,batmaq
861,scheinen[Sonne]::V,герлтх,parlamaq
862,donnern::V,күрҗңнх,guruldamaq
863,wehen::V,сальклх,əsmək
864,strömen::V,һооҗх,axmaq
865,fließen::V,урсх,axmaq
866,sich drehen::V,эргх,dönmək
867,schwanken::V,дәәвлх,yellənmək
868,schwingen::V,нәәхлх,yellənmək
869,fallen::V,унх,düşmek
870,fallen::V,киисх,düşmek
871,brennen::V,шатх,yanmaq
872,rauchen::V,ута һарһх,tüstüləmək
873,regnen::V,орх,yağmaq
874,gefrieren::V,мөстх,donmaq
875,tauen::V,хәәлх,ərimək
876,schmelzen::V,хәәлх,ərimək
877,schmelzen::V,хәәлгдх,ərimək
878,trocknen::V,эврх,qurumaq
879,sieden::V,буслх,qaynamaq
880,faulen::V,үмкәрх,çürümək
881,verfaulen::V,илҗрх,çürümək
882,reißen::V,тасрх,yırtılmaq
883,versinken::V,чивх,batmaq
884,vergehen::V,болх,ötmək
885,erscheinen::V,һарх,görünmək
886,verschwinden::V,уга болх,yox olmaq
887,sinken::V,татгдх,enmək
888,abnehmen::V,хасгдх,azalmaq
889,zunehmen::V,өсх,artmaq
890,steigen::V,немх,yüksəlmək
891,wachsen::V,өсх,böyümək
892,wachsen::V,урһх,böyümək
893,glänzen::V,гилвкх,parlamaq
894,funkeln::V,цәклх,parıldamaq
895,lärmen::V,шууглдх,səs-küy etmək
896,läuten::V,хоңх,çalmaq
897,klingeln::V,җиңнулх,zəng etmək
898,klirren::V,җиңнх,cingildəmək
899,brausen::V,догшрхх,gurlamaq
900,rauschen::V,сарҗңнх,xışıldamaq
901,klingen::V,ә һарх,səslənmək
902,bellen::V,хуцх,hürmək
903,heulen::V,уульх,ulamaq
904,blasen::V,үләх,üfləmək
905,pfeifen::V,ишкрх,fit vermek
906,schreien::V,хәәкрх,bağırmaq
907,schreien::V,хәәкрх,qışqırmaq
908,stöhnen::V,түңшх,inləmək
909,zittern::V,дагҗннх,titrəmək
910,leben::V,бәәх,yaşamaq
911,geboren werden::V,төрх,doğmaq
912,atmen::V,әмсхлх,nəfəs almaq
913,trinken::V,уух,içmek
914,essen::V,идх,yemək
915,schlucken::V,зальгх,udmaq
916,müde werden::V,көшх,yorulmaq
917,einschlafen::V,унтх,yuxuya getmək
918,schlafen::V,нөөрсх,uyumaq
919,aufwachen::V,серх,oyanmaq
920,aufstehen::V,босх,yuxudan durmaq
921,sich erholen::V,амрх,dincəlmək
922,krank werden::V,гемтх,xəstə olmaq
923,krank sein::V,шалтглх,azarlanmaq
924,krank sein::V,шалтглх,xəstələnmək
925,schmerzen::V,өвдх,ağrimaq
926,husten::V,ханях,öksürmək
927,genesen::V,эдгх,sağalmaq
928,sterben::V,үкх,ölmək
929,sterben::V,үкх,vəfat etmək
930,sterben::V,өңгрх,ölmək
931,sterben::V,өңгрх,vəfat etmək
932,umkommen::V,үкх,həlak olmaq
933,sich bewegen::V,көдлх,hərəkət etmək
934,sich bewegen::V,көндрх,hərəkət etmək
935,sich rühren::V,көндрх,tərpənmək
936,sich erheben::V,босх,qalxmaq
937,sich setzen::V,суух,oturmaq
938,hinfallen::V,унх,yıxılmaq
939,hinfallen::V,киисх,yıxılmaq
940,laufen::V,йовх,yerimək
941,schreiten::V,алхх,addım atmaq
942,spazierengehen::V,сергҗ йовх,gəzmək
943,eilen::V,шулудх,atılmaq
944,sich beeilen::V,адһх,tələsmək
945,sich beeilen::V,шамдх,tələsmək
946,sausen::V,хурдлх,çırpmaq
947,sausen::V,йир_хурдар_гүүх,çırpmaq
948,sausen::V,йир_хурдар_йовх,çırpmaq
949,rennen::V,гүүх,qaçmaq
950,springen::V,һәрәдх,sıçramaq
951,klettern::V,давшх,dırmanmaq
952,schaukeln::V,дүүдңндх,sallanmaq
953,kriechen::V,мөлкх,sürünmək
954,schwimmen::V,усчх,üzmek
955,tauchen::V,булхх,dalmaq
956,rudern::V,хәәвдх,avarlamaq
957,fahren::V,йовх,sürmək
958,fliegen::V,нисх,uçmaq
959,gehen::V,йовх,getmək
960,weggehen::V,йовх,getmək
961,weggehen::V,одх,getmək
962,weggehen::V,һарх,getmək
963,weggehen::V,мөрлх,getmək
964,abfahren::V,мордх,yola düşmək
965,anhalten::V,зогсх,saxlamaq
966,hineingehen::V,орх,girmək
967,eintreten::V,орх,girmək
968,eintreten::V,орх,daxil olmaq
969,kommen::V,ирх,gəlmək
970,ankommen::V,ирх,gəlib çatmaq
971,zurückkommen::V,орх,qayıtmaq
972,bleiben::V,бәәх,qalmaq
973,warten::V,күләх,gözləmək
974,erwarten::V,күләх,bəkləmək
975,suchen::V,хәәх,aramaq
976,suchen::V,хәәх,axtarmaq
977,finden::V,олх,tapmaq
978,versuchen::V,седх,çalışmaq
979,vorbereiten::V,белдх,hazırlamaq
980,lieben::V,дурлх,sevmək
981,mögen::V,таассгдх,xoşlamaq
982,lachen::V,инәх,gülmək
983,rühren::V,уйрах,həyəcanlandırmaq
984,weinen::V,уульх,ağlamaq
985,schimpfen::V,харах,küfr etmək
986,sich ärgern::V,уурлх,acıqlanmaq
987,sich fürchten::V,әәх,qorxmaq
988,fürchten::V,әәх,qorxmaq
989,fürchten::V,сүрдх,qorxmaq
990,fliehen::V,зулх,qaçmaq
991,flüchten::V,орһх,qaçmaq
992,flüchten::V,зулх,qaçmaq
993,sehen::V,үзх,görmək
994,anschauen::V,харх,baxmaq
995,ansehen::V,хәләх,baxmaq
996,ansehen::V,үзх,baxmaq
997,hören::V,соңсх,duymaq
998,hören::V,соңсх,eşitmək
999,zuhören::V,соңсх,dinləmək
1000,probieren::V,амсх,dadına baxmaq
1001,riechen::V,үнрчлх,qoxlamaq
1002,fühlen::V,медх,duymaq
1003,scheinen::V,болҗ медгдх,görünmək
1004,scheinen::V,миниһәр болхла,görünmək
1005,scheinen::V,болад бәәх,görünmək
1006,zu sehen sein::V,үзгдх,görünmək
1007,vernehmen::V,соңсх,eşitmək
1008,frieren::V,даарх,üşümək
1009,tun::V,кех,etmək
1010,können::V,чадх,bilmək
1011,können::V,чадх,bacarmaq
1012,wollen::V,дурлх,istəmək
1013,anfangen::V,эклх,başlamaq
1014,beenden::V,дуусх,bitirmək
1015,aufhören::V,уурх,bitmək
1016,aufhören::V,уурх,qurtarmaq
1017,gelingen::V,бүтх,müvəffəq olmaq
1018,gelingen::V,күцәх,müvəffəq olmaq
1019,geraten::V,болх,düşmək
1020,öffnen::V,секх,açmaq
1021,schließen::V,хаах,qapamaq
1022,stellen::V,тәвх,qoymaq
1023,setzen::V,суулһх,oturtmaq
1024,legen::V,тәвх,qoymaq
1025,berühren::V,көндәх,toxunmaq
1026,verbinden::V,боох,bağlamaq
1027,bedecken::V,хучх,örtmək
1028,bedecken::V,бүркх,örtmək
1029,aufhängen::V,өлгх,asmaq
1030,anzünden::V,асах,yandırmaq
1031,anzünden::V,шатах,yandırmaq
1032,aufheben::V,өөдән өргх,qaldırmaq
1033,zurücklassen::V,үлдәх,buraxmaq
1034,verlieren::V,геех,itirmək
1035,fallen lassen::V,алдх,düşürmək
1036,machen::V,кех,etmək
1037,herstellen::V,кех,istehsal etmək
1038,bauen::V,тосхх,tikmək
1039,reparieren::V,ясх,təmir etmək
1040,verbessern::V,сәәрүлх,düzəltmək
1041,ändern::V,хүврәх,dəyişdirmək
1042,graben::V,малтх,qazımaq
1043,beugen::V,нуһлх,əymək
1044,biegen::V,матилһх,bükmək
1045,drehen::V,эргүлх,döndərmək
1046,wenden::V,көмрх,çevirmək
1047,wenden::V,эргүлх,çevirmək
1048,umdrehen::V,эргүлх,çevirmək
1049,heben::V,өргх,qaldırmaq
1050,heben::V,деер өргх,qaldırmaq
1051,hochheben::V,өргх,qaldırmaq
1052,ergreifen::V,бәрх,tutmaq
1053,halten::V,бәрх,saxlamaq
1054,drücken::V,шахх,sıxmaq
1055,schieben::V,түлкх,sürmək
1056,kratzen::V,мааҗх,qaşımaq
1057,lecken::V,долах,yalamaq
1058,beißen::V,хазх,dişləmək
1059,abreißen::V,таслх,qoparmaq
1060,abschneiden::V,тәәрх,ayırmaq
1061,binden::V,боох,bağlamaq
1062,stecken::V,шаах,soxmaq
1063,stecken::V,хатхх,soxmaq
1064,brechen::V,хамхлх,qırmaq
1065,klopfen::V,цокх,sındırmaq
1066,hauen::V,цокх,vurmaq
1067,kleben::V,наах,apışdırmaq
1068,reiben::V,зүлгх,ovmaq
1069,streichen::V,наах,sürtmək
1070,streichen::V,лашх,sürtmək
1071,streichen::V,түркх,sürtmək
1072,schleifen::V,хурцлх,bülövləmək
1073,schneiden::V,хәәчлх,kəsmək
1074,rütteln::V,дәәвлүлх,sirkələmək
1075,schütteln::V,сегсрх,çalxalamaq
1076,schwenken::V,дайлх,yelləmək
1077,schütten::V,кех,tökmək
1078,füllen::V,дүүргх,doldurmaq
1079,einwickeln::V,орах,sarımaq
1080,tragen::V,зөөх,daşımaq
1081,schleppen::V,чирх,sürükləmək
1082,ziehen::V,татх,çəkmək
1083,aufbewahren::V,хадһлх,gizlətmək
1084,werfen::V,хайх,atmaq
1085,fangen::V,бәрх,tutmaq
1086,fangen::V,хавлх,tutmaq
1087,packen::V,бәрх,yaxalamaq
1088,verstecken::V,дүрх,gizlətmək
1089,verstecken::V,бултулх,gizlətmək
1090,teilen::V,хувах,bölmək
1091,schicken::V,илгәх,yollamaq
1092,schicken::V,илгәх,göndərmək
1093,bringen::V,авч ирх,gətirmək
1094,hinzufügen::V,немх,əlavə etmək
1095,bekommen::V,авх,almaq
1096,bekommen::V,авх,əldə etmək
1097,erhalten::V,авх ,almaq
1098,nehmen::V,авх,almaq
1099,wählen::V,шүүх,seçmək
1100,auswählen::V,шүүх,arımaq
1101,bewahren::V,хадһлх,qorumaq
1102,bewahren::V,кевтнь үлдәх,qorumaq
1103,bewahren::V,кевтнь бәәлһх,qorumaq
1104,behindern::V,харшлх,mane olmaq
1105,verderben::V,үрәх,pozmaq
1106,beschädigen::V,эвдх,zədələmək
1107,zerbrechen::V,күүлх,qırmaq
1108,zerbrechen::V,күүлх,sındırmaq
1109,zerbrechen::V,хамхлх,qırmaq
1110,zerbrechen::V,хамхлх,sındırmaq
1111,zerreißen::V,шуучх,yırtmaq
1112,zerstören::V,эвдх,dağıtmaq
1113,verbrennen::V,шатах,yandırmaq
1114,geben::V,өгх,vermək
1115,reichen::V,өгх,uzatmaq
1116,schenken::V,белглх,vermək
1117,versprechen::V,амлх,vəd vermək
1118,wünschen::V,сә хәәх,arzulamaq
1119,loben::V,магтх,tərifləmək
1120,küssen::V,үмсх,öpmək
1121,wiegen::V,саатулх,tərpətmək
1122,zudecken::V,бүркх,örtmək
1123,wecken::V,серүлх,oyatmaq
1124,zeigen::V,үзүлх,göstərmək
1125,führen::V,көтлх,rəhbərlik etmək
1126,lehren::V,заах,öyrətmək
1127,lehren::V,сурһх,öyrətmək
1128,unterrichten::V,сурһх,öyrətmək
1129,unterrichten::V,сурһх,dərs vermək
1130,unterrichten::V,багшлх,öyrətmək
1131,unterrichten::V,багшлх,dərs vermək
1132,aufziehen::V,өскәх,tərbiyə etmək
1133,leiten::V,һардх,idarə etmək
1134,leiten::V,толһалх,idarə etmək
1135,antreiben::V,шамдах,bizləmək
1136,lassen::V,күч үзүлх,-tırmaq
1137,einladen::V,үрх,dəvət etmək
1138,vereinigen::V,хамцулх,birləşdirmək
1139,besuchen::V,одх,baş çəkmək
1140,besuchen::V,одх,ziyarət etmək
1141,treffen::V,харһх,rastlaşmaq
1142,treffen::V,харһх,rast gəlmək
1143,sich versammeln::V,цуглрх,toplanmaq
1144,sich versammeln::V,хурх,toplanmaq
1145,spielen::V,наадх,oynamaq
1146,singen::V,дуулх,oxumaq
1147,tanzen::V,биилх,oynamaq
1148,tanzen::V,биилх,rəqs etmək
1149,sich trennen::V,хаһцх,ayrılmaq
1150,verlassen::V,хайх,tərk etmək
1151,retten::V,әм аврх,xilas etmək
1152,retten::V,әәмшгәс харсх,xilas etmək
1153,bewachen::V,харх,gözətmək
1154,bewachen::V,манх,gözətmək
1155,schützen::V,харсх,qorumaq
1156,verteidigen::V,харсх,qorumaq
1157,sich schlagen::V,гүвдлдх,döyüşmək
1158,schießen::V,хах,atmaq
1159,schießen::V,хах,atəş açmaq
1160,siegen::V,диилх,yenmək
1161,ärgern::V,уурлулх,acışdırmaq
1162,schlagen::V,цокх,döymək
1163,schlagen::V,гүвдх,döymək
1164,stechen::V,хатхх,soxmaq
1165,stoßen::V,түлкчкх,itələmək
1166,stehlen::V,хулхалх,çalmaq
1167,stehlen::V,хулхалх,oğurlamaq
1168,stören::V,һә болх,pozmaq
1169,belästigen::V,амр эс өгх,narahat etmək
1170,verbergen::V,нуух,gizləmək
1171,verbergen::V,бултулх,gizləmək
1172,täuschen::V,меклх,aldatmaq
1173,betrügen::V,меклх,aldatmaq
1174,betrügen::V,мек һарһх,aldatmaq
1175,töten::V,алх,öldürmək
1176,wohnen::V,бәәх,yaşamaq
1177,arbeiten::V,көдлх,işləmək
1178,arbeiten::V,көдлх,çalışmaq
1179,sammeln::V,түүх,yığmaq
1180,sammeln::V,түүх,toplamaq
1181,pflücken::V,түүх,qoparmaq
1182,pflücken::V,хурах,qoparmaq
1183,jagen::V,аңнх,ovlamaq
1184,jagen::V,аңһучлх,ovlamaq
1185,fischen::V,заһс аңнх,balıq tutmaq
1186,fassen::V,бәрх,tutmaq
1187,hüten::V,хәрүлх,güdmək
1188,treiben::V,туух,haylamaq
1189,anbinden::V,уйх,bağlamaq
1190,füttern::V,теҗәх,bəsləmək
1191,melken::V,саах,sağmaq
1192,hacken::V,чавчх,yarmaq
1193,gießen::V,услх,sulamaq
1194,reifen::V,болх,dəymək
1195,reifen::V,болвсрх,dəymək
1196,zubereiten::V,белдх,bişirmək
1197,kochen::V,чанх,qaynatmaq
1198,kochen::V,болһх,qaynatmaq
1199,backen::V,болһх,bişirmək
1200,braten::V,хуурх,qızartmaq
1201,umrühren::V,самрх,qarışdırmaq
1202,stricken::V,өлгх,hörmək
1203,nähen::V,уйх,tikmək
1204,färben::V,будх,boyamaq
1205,reinigen::V,цеврлх,təmizləmək
1206,waschen::V,уһах,yumaq
1207,abwischen::V,арчх,silmək
1208,spülen::V,зәәлх,çalxamaq
1209,fegen::V,сәвүрдх,süpürmək
1210,kehren::V,сәвүрдх,süpürmək
1211,baden::V,өөмх,çimmək
1212,sich waschen::V,уһах,yuyunmaq
1213,sich waschen::V,бийән уһаҗ,yuyunmaq
1214,ausziehen::V,тәәлх,soyunmaq
1215,anziehen::V,өмсх,geymək
1216,sich anziehen::V,хувцлх,geyinmək
1217,kämmen::V,самлх,daramaq
1218,schmücken::V,чимх,bəzəmək
1219,schmücken::V,кеерүлх,bəzəmək
1220,sagen::V,келх,demək
1221,sagen::V,келх,söymek
1222,sprechen::V,келх,danışmaq
1223,reden::V,күүндх,danışmaq
1224,reden::V,күр_кех,danışmaq
1225,sich unterhalten::V,күүндх,söhbət etmək
1226,fragen::V,сурх,soruşmaq
1227,bitten::V,эрх,diləmək
1228,bitten::V,эрх,xahiş etmək
1229,erzählen::V,келх,bəhs etmək
1230,erzählen::V,келҗ өгх,bəhs etmək
1231,mitteilen::V,медүлх,bildirmək
1232,nennen::V,нерәдх,adlandırmaq
1233,nennen::V,нер өгх,adlandırmaq
1234,rufen::V,дуудх,çağırmaq
1235,prahlen::V,көөрх,öyünmək
1236,übersetzen::V,орчулх,tərcümə etmək
1237,denken::V,санх,düşünmək
1238,denken::V,санх,fikirləşmək
1239,glauben::V,шүтх,inanmaq
1240,glauben::V,нәәлх,inanmaq
1241,bemerken::V,темдглх,qeyd etmək
1242,erkennen::V,таньх,tanımaq
1243,erkennen::V,медх,tanımaq
1244,begreifen::V,медх,anlamaq
1245,verstehen::V,соңсх,duymaq
1246,lernen::V,сурх,öyrənmək
1247,wissen::V,медх,bilmək
1248,sich erinnern an::V,санх,xatırlamaq
1249,vergessen::V,мартх,unutmaq
1250,messen::V,кемҗәлх,ölçmək
1251,zählen::V,тоолх,saymaq
1252,rechnen::V,тоолх,hesablamaq
1253,lesen::V,умшх,oxumaq
1254,malen::V,зурх,şəkil çəkmək
1255,zeichnen::V,зурх,cızmaq
1256,schreiben::V,бичх,yazmaq
1257,besitzen::V,эзлх,yiyələnmək
1258,besitzen::V,эзлх,malik olmaq
1259,kaufen::V,хулдҗ авх,satın almaq
1260,verkaufen::V,хулдх,satmaq
1261,verkaufen::V,гүүлгх,satmaq
1262,bezahlen::V,өгх,ödəmək
1263,zahlen::V,өгх,ödəmək
1264,beherrschen::V,эзлх,idarə etmək
1265,ertragen::V,даах,dözmək
1266,treten::V,,təpmək
