,Concept_ID,lbe,fa
734,sanft::A,иминсса,لطیف
735,hungrig::A,ккашилсса,گرسنه
736,krank::A,къашавайсса,مریض
737,krank::A,къашавайсса,بیمار
738,nackt::A,кӏачӏасса,لخت
739,nackt::A,кӏачӏасса,برهنه
740,traurig::A,пашмансса,غمگین
741,lebendig::A,уттавасса,زنده
742,gut::A,ххуйсса,خوب
743,schlecht::A,оьккисса,بد
744,richtig::A,саргъунсса,درست
745,schlimm::A,оьккисса,وخيم
746,wahr::A,хӏакьсса,درست
747,wahr::A,хӏакьсса,حقیقی
748,alt::A,кугьнасса,کهنه
749,neu::A,цӏусса,نو
750,ehemalig::A,хъхъичӏвасса,قبلی
751,alt[Lebewesen]::A,агьилсса,پیر
752,jung::A,чӏавасса,جوان
753,jung::A,жагьилсса,جوان
754,arm::A,мискинсса,فقیر
755,reich::A,авадансса,پولدار
756,reich::A,авадансса,ثروتمند
757,bekannt::A,дусъсса,آشنا
758,bekannt::A,дусъсса,معلوم
759,berühmt::A,машгьурсса,مشهور
760,fremd::A,чил,خارجی
761,fremd::A,чил,بیگانه
762,verschieden::A,личӏи-личӏисса,مختلف
763,verschieden::A,личӏи-личӏисса,متفاوت
764,nah::A,гъансса,نزدیک
765,fern::A,архсса,دور
766,linker::A,кияхсса,چپ
767,linker::A,кюччахсса,چپ
768,rechter::A,урчӏахсса,راست
769,anderer::A,цамур,دیگر
770,erster::A,цалчинмур,اول
771,erster::A,цалчиннсса,اول
772,zweiter::A,кӏилчиимур,دوم
773,dritter::A,шамулчинмур,سوم
774,letzter::A,махъва-махъмур,آخر
775,allein::ADV,ялгъузну,تنها
776,zusammen::ADV,цачӏу,باهم
777,zusammen::ADV,архӏал,باهم
778,lange::ADV,батӏи къабуклай,مدت‌ها
779,lange::ADV,батӏи къабуклай,مدت زیادی
780,lange::ADV,хъунмасса хӏаллай,مدت‌ها
781,lange::ADV,хъунмасса хӏаллай,مدت زیادی
782,plötzlich::ADV,цакуну,ناگهان
783,sofort::ADV,мугьлат бакъа,فوراً
784,später::ADV,махъ,بعدها
785,jetzt::ADV,утти,حالا
786,jetzt::ADV,утти,اکنون
787,jetzt::ADV,цӏана,حالا
788,jetzt::ADV,цӏана,اکنون
789,heute::ADV,хӏакьину,امروز
790,morgen::ADV,гьуит,فردا
791,morgen::ADV,гьунттий,فردا
792,dann::ADV,яла,سپس
793,dann::ADV,яла,آنوقت
794,gestern::ADV,лахьхьу,دیروز
795,damals::ADV,та чӏумал,آنوقت
796,damals::ADV,та чӏумал,آنزمان
797,danach::ADV,яла,بعد
798,vorher::ADV,хьхьнчӏ,قبلاً
799,vorher::ADV,хьхьичӏва,قبلاً
800,zuerst::ADV,бакӏрай,اول
801,zuerst::ADV,бакӏрай,ابتداء
802,zuerst::ADV,цӏу бутӏуй,اول
803,zuerst::ADV,цӏу бутӏуй,ابتداء
804,einmal::ADV,цал,یکدفعه
805,manchmal::ADV,ваксса-таксса,گاهی
806,manchmal::ADV,ваксса-таксса,بعضی اوقات
807,oft::ADV,чӏявуну,اغلب
808,immer::ADV,мудан,همیشه
809,immer::ADV,даиман,همیشه
810,niemals::ADV,тачӏав,هرگز
811,hier::ADV,шикку,اینجا
812,hierhin::ADV,шиккун,به اینجا
813,von hier::ADV,шичча,از اینجا
814,dort::ADV,гикку,آنجا
815,dorthin::ADV,тиккун,به آنجا
816,geradeaus::ADV,тӏайланм,راست
817,vorwärts::ADV,хьхьичӏунмай,جلو
818,vorwärts::ADV,хьхьичӏунмай,به پیش
819,rückwärts::ADV,махъа-хьхьичӏунмай,عقب
820,zurück::ADV,махъунмай,پس
821,zurück::ADV,махъунмай,عقب
822,zurück::ADV,махъунмай,بالعکس
823,unten::ADV,лув,زیر
824,unten::ADV,лув,پایین
825,hinab::ADV,бакӏ-ялавай,به پایین
826,hinab::ADV,бакӏъялавай,به پایین
827,oben::ADV,ялув,بالا
828,hinauf::ADV,лавай,به بالا
829,überall::ADV,гьариий,همه‌جا
830,überall::ADV,хьу-хьуний,همه‌جا
831,überall::ADV,гьарца кӏанай,همه‌جا
832,nicht::ADV,къа-,نه
833,ein wenig::ADV,чанни,کمی
834,ein wenig::ADV,ца чансса,کمی
835,kaum::ADV,дахьа,به سختی
836,sehr::ADV,оьну,خیلی
837,sehr::ADV,оьну,بسیار
838,sehr::ADV,гужну,خیلی
839,sehr::ADV,гужну,بسیار
840,sehr::ADV,хъинну,خیلی
841,sehr::ADV,хъинну,بسیار
842,so::ADV,укукн,چنین
843,so::ADV,укукн,اینطور
844,noch::ADV,гьала,هنوز
845,noch::ADV,уттигу,هنوز
846,noch::ADV,цакьинва,هنوز
847,noch::ADV,ттигу-шилагу,هنوز
848,nur::ADV,анжагь,فقط
849,nur::ADV,анжагь,تنها
850,wieder::ADV,цӏуницӏа,باز
851,wieder::ADV,цӏуницӏа,دوباره
852,vergebens::ADV,аьдада,بیهوده
853,vergebens::ADV,нахӏакь,بیهوده
854,vor::PRP,хьхьичӏ,در جلوی
855,hinter::PRP,махъ,پشت
856,unter::PRP,лув,تحت
857,durch::PRP,-х,از وسط
858,durch::PRP,-х,از ميان
859,neben::PRP,чӏарав,کنار
860,neben::PRP,чӏарав,پهلوی
861,zwischen::PRP,дянив,بین
862,zwischen::PRP,дянив,میان
863,wegen::PRP,цӏаний,برای
864,wegen::PRP,цӏаний,بخاطر
865,dies::PRN,ва,این
866,das::PRN,та,آن
867,das::PRN,кӏа,آن
868,das::PRN,га,آن
869,alles::PRN,щала,تمام
870,alles::PRN,щала,همه‌چیر
871,ich::PRN,на,من
872,du::PRN,ина,تو
873,er::PRN,му,او
874,wir::PRN,жу,ما
875,ihr::PRN,зу,شما
876,was::FPRN,ци,چه
877,wer::FPRN,цу,کی
878,wo::FADV,чув,کجا
879,wohin::FADV,чун,بکجا
880,wie::FADV,цукун,چطور
881,wie::FADV,цукун,چگونه
882,warum::FADV,цан,چرا
883,warum::FADV,цан,برای چه
884,wieviel::FNUM,циксса,چند
885,wieviel::FNUM,циксса,چقدر
886,eins::NUM,ца,یک
887,zwei::NUM,кӏива,دو
888,drei::NUM,шамма,سه
889,vier::NUM,мукьа,چهار
890,vier::NUM,мукьва,چهار
891,fünf::NUM,ххюва,پنج
892,sechs::NUM,ряхва,شش
893,sieben::NUM,арула,هفت
894,acht::NUM,мяйва,هشت
895,neun::NUM,урчӏва,نه
896,zehn::NUM,ацӏва,ده
897,elf::NUM,ацӏния цава,یازده
898,zwölf::NUM,ацӏиия кӏива,دوازده
899,zwanzig::NUM,кьува,بیست
900,dreißig::NUM,зувира,سی
901,vierzig::NUM,мукьцӏала,چهل
902,fünfzig::NUM,ххюцӏала,پنجاه
903,sechzig::NUM,ряхцӏала,شصت
904,achtzig::NUM,мяйцӏала,هشتاد
905,neunzig::NUM,урчӏцӏала,نود
906,hundert::NUM,ттурш,صد
907,hundert::NUM,ттуршва,صد
908,tausend::NUM,азарва,هزار
909,und::CNJ,-гу,و
910,oder::CNJ,я,یا
911,oder::CNJ,ягу,یا
912,stehen::V,ацӏан,ایستادن
913,sitzen::V,щяивкӏун икӏан,نشستن
914,liegen::V,утту нвхьуну икӏан,خوابیدن
915,liegen::V,утту нвхьуну икӏан,دراز کشیدن
916,hängen::V,зурчӏай тӏун,آویزان بودن
917,werden::V,хьун,شدن
918,passieren::V,хьун,گذشتن
919,passieren::V,хьун,اتفاق افتادن
920,beginnen::V,дайдишин,شروع شدن
921,beginnen::V,дайдирхьуну дикӏан,شروع شدن
922,enden::V,къуртал дан,تمام شدن
923,wechseln::V,даххана хьун,عوض شدن
924,wechseln::V,даххана дуллан,عوض شدن
925,aufgehen[Sonne]::V,буклай бур,برآمدن
926,aufgehen[Sonne]::V,буклай бур,طلوع کردن
927,untergehen[Sonne]::V,лаглай бур,غروب کردن
928,scheinen[Sonne]::V,битан,تابیدن
929,scheinen[Sonne]::V,чани буллан,تابیدن
930,donnern::V,тӏий бур,رعد زدن
931,wehen::V,бишлай бур,دمیدن
932,strömen::V,экьинан,روان شدن
933,fließen::V,экьинан,روان شدن
934,sich drehen::V,гьанан,چرخیدن
935,schwanken::V,хъюлчу тӏун,خم و راست شدن
936,schwanken::V,хӏуркку тӏун,خم و راست شدن
937,schwingen::V,хъюлчай тӏун,تاب خوردن
938,schwingen::V,хъюлчай тӏун,نوسان کردن
939,schwingen::V,хъюлчу тӏун,تاب خوردن
940,schwingen::V,хъюлчу тӏун,نوسان کردن
941,fallen::V,багьлан,افتادن
942,fallen::V,багьлан,سقوط کردن
943,brennen::V,ччучлан,سوزاندن
944,rauchen::V,пуркӏу тӏун,دود کردن
945,regnen::V,лачӏун,باران آمدن
946,regnen::V,лачIлай дур,باران آمدن
947,gefrieren::V,микӏ лачӏун,یخ بستن
948,tauen::V,баслан,آب شدن
949,schmelzen::V,баслан,آب شدن
950,trocknen::V,кьакьан,خشک شدن
951,sieden::V,щаран,جوشیدن
952,faulen::V,аьллан,فاسد شدن
953,verfaulen::V,аьллан,پوسیدن
954,verfaulen::V,аьян,پوسیدن
955,reißen::V,ххя дукан,پاره شدن
956,versinken::V,оькьлан,غرق شدن
957,versinken::V,оькьан,غرق شدن
958,vergehen::V,лялиян,گذشتن
959,erscheinen::V,буккан,ظاهر شدن
960,erscheinen::V,загьир хьун,ظاهر شدن
961,verschwinden::V,бат хьун,گم شدن
962,verschwinden::V,бат хьун,از بین رفتن
963,verschwinden::V,акъа хьун,گم شدن
964,verschwinden::V,акъа хьун,از بین رفتن
965,sinken::V,чахь учин,پایین آمدن
966,abnehmen::V,чан хьун,کم شدن
967,abnehmen::V,ссуссукьу хьун,کم شدن
968,zunehmen::V,гьарза хьун,زیاد شدن
969,steigen::V,гьаз хьун,بالا رفتن
970,wachsen::V,ххяххан,قد کشیدن
971,glänzen::V,цӏай буккан,برق زدن
972,funkeln::V,цӏай-цӏай тӏун,جرقه زدن
973,lärmen::V,чӏу буллан,شلوغ کردن
974,lärmen::V,аьлагъужа буллан,شلوغ کردن
975,läuten::V,занг ришлан,زنگ زدن
976,läuten::V,занг дуллан,زنگ زدن
977,klingeln::V,занг ришлан,زنگ زدن
978,klingeln::V,занг дуллан,زنگ زدن
979,brausen::V,никъащилан,طوفانی بودن
980,rauschen::V,щурщур тӏун,خش‌خش کردن
981,klingen::V,чӏу буклан,صدا دادن
982,bellen::V,хӏап тӏун,عوعو کردن
983,blasen::V,уф тӏун,فوت کردن
984,pfeifen::V,щютӏа тӏун,سوت زدن
985,schreien::V,чӏу бан,فریاد زدن
986,stöhnen::V,угь-къак тӏун,نالیدن
987,zittern::V,зурзу чин,لرزیدن
988,zittern::V,зурзу тӏун,لرزیدن
989,leben::V,ялапар хъанан,زیستن
990,leben::V,ялапар хъанан,زندگی کردن
991,geboren werden::V,ан,متولد شدن
992,atmen::V,ссихӏ ласлан,تنفس کردن
993,atmen::V,ссихӏ бигьлан,تنفس کردن
994,trinken::V,хӏачӏан,نوشیدن
995,trinken::V,хӏачӏлан,نوشیدن
996,essen::V,канан,خوردن
997,schlucken::V,кьюлтӏа тӏун,بلعیدن
998,schlucken::V,кьюлтӏа тӏун,قورت دادن
999,müde werden::V,аьхчӏин,خسته شدن
1000,einschlafen::V,шанан икӏан,خواب رفتن
1001,schlafen::V,шанан,خوابیدن
1002,aufwachen::V,чантӏ учин,از خواب بیدار شدن
1003,aufstehen::V,бизан,بیدار شدن
1004,sich erholen::V,бигьалаган,استراحت کردن
1005,krank werden::V,къашай хьун,مریض شدن
1006,krank sein::V,къашай хъанан,بیمار بودن
1007,krank sein::V,къашавай икӏан,بیمار بودن
1008,schmerzen::V,цӏун,درد کردن
1009,husten::V,хъугьу чин,سرفه کردن
1010,husten::V,хъугьу тӏун,سرفه کردن
1011,genesen::V,хъин хьун,بهبود یافتن
1012,genesen::V,сагъ лаган,بهبود یافتن
1013,sterben::V,ивчӏан,مردن
1014,umkommen::V,лиллан,کشته شدن
1015,umkommen::V,литӏлан,کشته شدن
1016,umkommen::V,ажал биян,کشته شدن
1017,umkommen::V,личӏи хьун,کشته شدن
1018,umkommen::V,иакьлу хьун,کشته شدن
1019,umkommen::V,ахир жан хъанан,کشته شدن
1020,umkommen::V,рухӏирачӏа икӏан,کشته شدن
1021,sich bewegen::V,сукку хьун,حرکت کردن
1022,sich rühren::V,сукку хьун,تکان خوردن
1023,sich erheben::V,бизан,برخواستن
1024,sich setzen::V,щяикӏан,نشستن
1025,sich setzen::V,щябикӏан,نشستن
1026,hinfallen::V,багьан,زمین خوردن
1027,laufen::V,занан,پیاده رفتن
1028,schreiten::V,ша ласлан,قدم زدن
1029,spazierengehen::V,сайр буллан,گردش رفتن
1030,eilen::V,анавар буккан,شتاب کردن
1031,sich beeilen::V,анавар буккан,عجله کردن
1032,sausen::V,никъа щилан,صفیر کشیدن
1033,sausen::V,никъа щун,صفیر کشیدن
1034,rennen::V,лечлан,دویدن
1035,springen::V,тӏанкӏ дан,پریدن
1036,klettern::V,лахълан,بالا رفتن
1037,schaukeln::V,гьайжак бигьлан,تاب خوردن
1038,kriechen::V,ххярк тӏун,خزیدن
1039,schwimmen::V,гьузун,شنا کردن
1040,tauchen::V,лултту уккан,غواصی کردن
1041,rudern::V,бяхлан,پارو زدن
1042,rudern::V,батӏлан,پارو زدن
1043,rudern::V,ххялаххи дуклан,پارو زدن
1044,fahren::V,гьан,سواره رفتن
1045,fliegen::V,лехлан,پریدن
1046,gehen::V,нан,رفتن
1047,weggehen::V,ялагьан,رفتن
1048,abfahren::V,гьан,حرکت کردن
1049,anhalten::V,бацӏан,ایست کردن
1050,hineingehen::V,буххан,داخل شدن
1051,eintreten::V,буххан,وارد شدن
1052,kommen::V,учӏан,آمدن
1053,ankommen::V,биян,رسیدن
1054,ankommen::V,бучӏан,رسیدن
1055,zurückkommen::V,зана хъун,برگشتن
1056,zurückkommen::V,зана бикӏан,برگشتن
1057,bleiben::V,личӏан,ماندن
1058,warten::V,ялугьлан,منتظر بودن
1059,erwarten::V,ялугьлан,انتظار داشتن
1060,suchen::V,луглан,جستجو کردن
1061,finden::V,лякъин,یافتن
1062,finden::V,лякъин,پیدا کردن
1063,versuchen::V,ххал буллан,سعی کردن
1064,versuchen::V,ххал буллан,کوشش کردن
1065,vorbereiten::V,хӏадур бан,آماده کردن
1066,lieben::V,эшкьи хьуиу бикӏан,عاشق بودن
1067,mögen::V,ххиран бикӏан,میل داشتن
1068,mögen::V,ххиран бикӏан,دوست داشتن
1069,lachen::V,хъян,خندیدن
1070,weinen::V,аьтӏун,گریه کردن
1071,schimpfen::V,дяъван,فحاشی کردن
1072,schimpfen::V,ссугайи агьан,فحاشی کردن
1073,sich ärgern::V,ссибизлан,ناراحت شدن
1074,sich fürchten::V,ингъауслан,واهمه کردن
1075,fürchten::V,хӏучӏ тӏун,ترسیدن
1076,fliehen::V,ака бан,گریختن
1077,flüchten::V,лихъан,فرار کردن
1078,sehen::V,чӏалан,دیدن
1079,anschauen::V,урган,نگاه کردن
1080,ansehen::V,буруглан,تماشا کردن
1081,hören::V,баллан,شنیدن
1082,zuhören::V,вичӏи дихьлан,گوش دادن
1083,probieren::V,тӏин ххал буллан,چشیدن
1084,riechen::V,ссунтӏа тӏун,بوییدن
1085,riechen::V,ссунтӏа тӏун,بو کردن
1086,fühlen::V,дакӏнил буслан,احساس کردن
1087,scheinen::V,ххан,بنظر آمدن
1088,scheinen::V,бизан,بنظر آمدن
1089,scheinen::V,ххан бикӏлай бикӏан,بنظر آمدن
1090,vernehmen::V,баян,شنیدن
1091,frieren::V,лигьулул хъанан,سرد بودن
1092,tun::V,бан,کردن
1093,können::V,хьун,توانستن
1094,anfangen::V,дайдишин,شروع کردن
1095,beenden::V,къуртал бан,تمام کردن
1096,beenden::V,къуртал бан,پایان دادن
1097,aufhören::V,кьабагьан,دست کشیدن
1098,gelingen::V,бюхъан,موفق شدن
1099,öffnen::V,тӏитӏин,گشودن
1100,öffnen::V,тӏитӏин,باز کردن
1101,schließen::V,лакьин,بستن
1102,schließen::V,лакьин,قفل کردن
1103,stellen::V,дацӏан дан,گذاردن
1104,stellen::V,бишин,گذاردن
1105,setzen::V,щяитан,نشاندن
1106,legen::V,бишин,گذاشتن
1107,berühren::V,ка щун,دست زدن
1108,berühren::V,ка щун,لمس کردن
1109,verbinden::V,бахӏин,وصل کردن
1110,verbinden::V,дахӏин,وصل کردن
1111,bedecken::V,ялтту бущин,پوشاندن
1112,bedecken::V,ялтту бакьин,پوشاندن
1113,aufhängen::V,лахъан,آویختن
1114,anzünden::V,лахъан,سوزاندن
1115,aufheben::V,гьаз бан,برداشتن
1116,aufheben::V,гьаз бан,بلند کردن
1117,zurücklassen::V,кьаитан,گذاشتن
1118,zurücklassen::V,битан,گذاشتن
1119,verlieren::V,дакъа дан,گم کردن
1120,fallen lassen::V,рутан,انداختن
1121,machen::V,дан,کردن
1122,machen::V,дан,ساختن
1123,herstellen::V,яраг ишла бувиу бан,ساختن
1124,herstellen::V,яраг ишла бувиу бан,تولید کردن
1125,bauen::V,дан,ساختن
1126,bauen::V,дан,بنا کردن
1127,reparieren::V,дакьин дан,درست کردن
1128,reparieren::V,дакьин дан,تعمیر کردن
1129,verbessern::V,ххуй дан,بهتر کردن
1130,ändern::V,баххана бан,تغییر دادن
1131,graben::V,дуклан,کندن
1132,graben::V,дуклан,گود کردن
1133,beugen::V,лахӏан бан,کج کردن
1134,beugen::V,кьус бикӏан,کج کردن
1135,biegen::V,баччин,خم کردن
1136,biegen::V,лахӏан бан,خم کردن
1137,drehen::V,гьанан,چرخاندن
1138,wenden::V,кӏура баен бан,برگرداندن
1139,umdrehen::V,кӏура баен бан,برگرداندن
1140,heben::V,гьаз бан,برداشتن
1141,hochheben::V,гьаз бан,برآوردن
1142,hochheben::V,гьаз бан,بلند کردن
1143,ergreifen::V,хъап дан,گرفتن
1144,ergreifen::V,хъап увиу угьан,گرفتن
1145,halten::V,бугьлан,نگاه داشتن
1146,drücken::V,кьюч бигьлан,فشار دادن
1147,drücken::V,кьюч бигьлан,فشار آوردن
1148,schieben::V,щун,هل دادن
1149,lecken::V,ланцӏа тӏун,لیسیدن
1150,beißen::V,хъапа тӏун,گاز زدن
1151,beißen::V,кьацӏа тӏун,گاز زدن
1152,abreißen::V,буцан,پاره کردن
1153,abschneiden::V,бухъан,بریدن
1154,abschneiden::V,бухъан,قطع کردن
1155,abschneiden::V,кьукьин,بریدن
1156,abschneiden::V,кьукьин,قطع کردن
1157,binden::V,бахӏин,بستن
1158,binden::V,дахӏин,بستن
1159,brechen::V,гъагъан,شکستن
1160,klopfen::V,кьутӏа тӏун,کوبیدن
1161,hauen::V,рищун,زدن
1162,kleben::V,лачӏун буллан,چسباندن
1163,reiben::V,ссуку буллан,مالش دادن
1164,streichen::V,дугъан,مالیدن
1165,streichen::V,аьгъу дан,مالیدن
1166,schneiden::V,духълан,چیدن
1167,schneiden::V,духълан,بریدن
1168,schneiden::V,кьукьлан,چیدن
1169,schneiden::V,кьукьлан,بریدن
1170,schütteln::V,хъюлчу буллан,تکان دادن
1171,schwenken::V,палцӏ дуллан,تاب دادن
1172,schütten::V,рутӏин,ریختن
1173,füllen::V,буцӏин бан,پر کردن
1174,einwickeln::V,кай-кай бан,پیچیدن
1175,tragen::V,ларсун занан,بردن
1176,tragen::V,ларсун занан,حمل کردن
1177,tragen::V,ларсун ачин,بردن
1178,tragen::V,ларсун ачин,حمل کردن
1179,schleppen::V,ххилан,کشیدن
1180,aufbewahren::V,ядан,نگهداری کردن
1181,aufbewahren::V,ядуллан,نگهداری کردن
1182,werfen::V,личин,انداختن
1183,werfen::V,личин,پرتاب کردن
1184,fangen::V,бугьан,گرفتن
1185,fangen::V,бугьлан,گرفتن
1186,verstecken::V,ладитан,قایم کردن
1187,verstecken::V,ладитан,پنهان کردن
1188,verstecken::V,кьюлтӏ дан,قایم کردن
1189,verstecken::V,кьюлтӏ дан,پنهان کردن
1190,verstecken::V,дахьлаган дан,قایم کردن
1191,verstecken::V,дахьлаган дан,پنهان کردن
1192,teilen::V,бачӏин,قسمت کردن
1193,teilen::V,бачӏин,تقسیم کردن
1194,teilen::V,бутӏа бан,قسمت کردن
1195,teilen::V,бутӏа бан,تقسیم کردن
1196,schicken::V,тӏайла буккан,فرستادن
1197,schicken::V,тӏайла буккан,ارسال کردن
1198,bringen::V,диян дан,آوردن
1199,hinzufügen::V,ххи бан,افزودن
1200,hinzufügen::V,ххи бан,اضافه کردن
1201,bekommen::V,ласун,گرفتن
1202,erhalten::V,ласун,دریافت کردن
1203,nehmen::V,ласун,گرفتن
1204,nehmen::V,ласун,برداشتن
1205,wählen::V,бувчӏин,انتخاب کردن
1206,auswählen::V,бувчӏин,برگزیدن
1207,auswählen::V,язи бугьан,برگزیدن
1208,bewahren::V,ядан,حفظ کردن
1209,bewahren::V,ядан,حفاظت کردن
1210,behindern::V,дайщишруду дуллан,مانع بودن
1211,verderben::V,зия дан,از بین بردن
1212,beschädigen::V,зарал буллан,صدمه زدن
1213,zerbrechen::V,гьагъан,شکستن
1214,zerbrechen::V,гьагъан бан,شکستن
1215,zerreißen::V,ххяхха дуккан,دریدن
1216,zerreißen::V,ххяхха дуккан,پاره کردن
1217,zerstören::V,лекьан дан,خراب کردن
1218,zerstören::V,лекьан дан,ویران کردن
1219,verbrennen::V,ччуччин,سوزاندن
1220,geben::V,дулун,دادن
1221,reichen::V,дулун,دادن
1222,schenken::V,пишкаш дан,هدیه دادن
1223,schenken::V,багъишла дан,هدیه دادن
1224,schenken::V,ихӏсандалун дуллун,هدیه دادن
1225,versprechen::V,банна чин,قول دادن
1226,versprechen::V,банна чин,وعده دادن
1227,loben::V,цӏа дан,ستایش کردن
1228,küssen::V,ппай тӏун,بوسیدن
1229,wiegen::V,гьуркку тӏун,نوسان کردن
1230,wiegen::V,гьуркку буллан,نوسان کردن
1231,wiegen::V,гьуркку бан,نوسان کردن
1232,wecken::V,чантӏ учин ан,بیدار کردن
1233,zeigen::V,ккаккан бан,نشان دادن
1234,führen::V,буцин,رهنمائی کردن
1235,lehren::V,лахьхьин бан,آموختن
1236,lehren::V,лахьхьин бан,یاد دادن
1237,lehren::V,лахьхьин буллан,آموختن
1238,lehren::V,лахьхьин буллан,یاد دادن
1239,unterrichten::V,дарс дишаван,درس دادن
1240,unterrichten::V,дарс дишаван,تدریس کردن
1241,aufziehen::V,хъуна ан,تربیت کردن
1242,aufziehen::V,тарбия ан,تربیت کردن
1243,leiten::V,каялувшиву дан,اداره کردن
1244,einladen::V,хъамалу оьвчин,دعوت کردن
1245,einladen::V,хъамалу оьвчин,مهمان کردن
1246,vereinigen::V,ца бан,یکی کردن
1247,vereinigen::V,ца бан,متحد کردن
1248,besuchen::V,ялун уххан,دیدار کردن
1249,treffen::V,хьуна бакьин,ملاقات کردن
1250,sich versammeln::V,батӏин,جمع شدن
1251,spielen::V,тӏуркӏу тӏун,بازی کردن
1252,singen::V,балай тӏун,آواز خواندن
1253,tanzen::V,къавтӏун,رقصیدن
1254,sich trennen::V,ппив хьун,جدا شدن
1255,verlassen::V,увккун гьан,ترک کردن
1256,retten::V,ххассал бан,نجات دادن
1257,bewachen::V,къарал бан,حراست کردن
1258,schützen::V,ябан,حفظ کردن
1259,verteidigen::V,буруччин,دفاع کردن
1260,sich schlagen::V,биян,کتک‌کاری کردن
1261,schießen::V,битлан,تیر زدن
1262,siegen::V,ххув хьун,پیروز شدن
1263,siegen::V,ххувшаву ласун,پیروز شدن
1264,ärgern::V,ссибизан уллан,ناراحت کردن
1265,schlagen::V,рищун,زدن
1266,schlagen::V,рищун,کوبیدن
1267,stechen::V,кьутӏин,چاقو زدن
1268,stoßen::V,щун,هل دادن
1269,stehlen::V,дацин,دزدیدن
1270,stören::V,кьючин,مزاحم شدن
1271,belästigen::V,бизар уллан,زحمت دادن
1272,verbergen::V,лабитан,پنهان کردن
1273,verbergen::V,кӏучӏ бан,پنهان کردن
1274,täuschen::V,хъяврин ан,گول زدن
1275,täuschen::V,хъяврин ан,فریب دادن
1276,betrügen::V,аьикьин ан,گول زدن
1277,betrügen::V,аьикьин ан,فریب دادن
1278,töten::V,ивчӏан,کشتن
1279,wohnen::V,оьрму бутлан,منزل داشتن
1280,wohnen::V,оьрму бутлан,سکونت داشتن
1281,arbeiten::V,зун,کار کردن
1282,sammeln::V,ттихӏин,جمع کردن
1283,sammeln::V,вив дишин,جمع کردن
1284,pflücken::V,риттун,چیدن
1285,jagen::V,авли занан,شکار کردن
1286,fischen::V,чавахъру бугьлан,صید کردن
1287,fischen::V,чавахъру бугьлан,ماهی‌گیری کردن
1288,fassen::V,бугьан,گرفتن
1289,hüten::V,урттуйн бакьлан,چراندن
1290,hüten::V,урттуйн бакьлан,مراقبت کردن
1291,treiben::V,дачин дуллан,راندن
1292,treiben::V,лихъан буллан,راندن
1293,anbinden::V,бахӏин,متصل کردن
1294,füttern::V,канаки буллан,غذا دادن
1295,melken::V,ттизин,دوشیدن
1296,hacken::V,мюрш буллан,خرد کردن
1297,hacken::V,мюрш бан,خرد کردن
1298,gießen::V,щин дишин,ریختن
1299,reifen::V,диян,رسیدن
1300,zubereiten::V,хӏадур дан,طبخ کردن
1301,zubereiten::V,хӏадур дан,آماده کردن
1302,zubereiten::V,хӏадур бан,طبخ کردن
1303,zubereiten::V,хӏадур бан,آماده کردن
1304,kochen::V,шашан,پختن
1305,kochen::V,шашан,آشپزی کردن
1306,kochen::V,шашан дуллан,پختن
1307,kochen::V,шашан дуллан,آشپزی کردن
1308,backen::V,бишлан,پختن
1309,backen::V,шахьлан,پختن
1310,braten::V,цӏарайх дуллан,سرخ کردن
1311,umrühren::V,хӏала бан,هم زدن
1312,stricken::V,щащлан,بافتن
1313,stricken::V,щащан,بافتن
1314,nähen::V,дуруххан,دوختن
1315,färben::V,ранг щун,رنگ زدن
1316,reinigen::V,марцӏ бан,پاک کردن
1317,reinigen::V,марцӏ бан,تمیز کردن
1318,waschen::V,шюшин,شستن
1319,abwischen::V,лишин,زدودن
1320,spülen::V,вилаган,شستن
1321,fegen::V,башин,جارو کردن
1322,kehren::V,бахьлан,جارو کردن
1323,baden::V,щинавун учӏлан,شنا کردن
1324,baden::V,щинавун учӏлан,حمام کردن
1325,sich waschen::V,диссун,شستشو کردن
1326,sich waschen::V,лажин диссун,شستشو کردن
1327,sich waschen::V,лажин дислан,شستشو کردن
1328,sich waschen::V,биссун,شستشو کردن
1329,sich waschen::V,чурх бислан,شستشو کردن
1330,ausziehen::V,ликкан,درآوردن
1331,anziehen::V,лаххан,پوشیدن
1332,sich anziehen::V,янна лаххан,لباس پوشیدن
1333,kämmen::V,ттарал дуккан,شانه زدن
1334,schmücken::V,чӏюлу бан,زینت دادن
1335,sagen::V,учин,گفتن
1336,sprechen::V,гъалгъа тӏун,حرف زدن
1337,sprechen::V,гъалгъа тӏун,صحبت کردن
1338,reden::V,гъалгъа тӏун,حرف زدن
1339,reden::V,гъалгъа тӏун,صحبت کردن
1340,sich unterhalten::V,гъалгъа тӏун,گپ زدن
1341,fragen::V,цӏуххин,پرسیدن
1342,fragen::V,цӏуххин,سؤال کردن
1343,bitten::V,тавакъю буллан,خواهش کردن
1344,bitten::V,тавакъю буллан,درخواست کردن
1345,erzählen::V,хавар бусан,نقل کردن
1346,erzählen::V,хавар бусан,حکایت کردن
1347,mitteilen::V,баян бан,خبر دادن
1348,mitteilen::V,хавар бан,خبر دادن
1349,nennen::V,цӏа дизан,نامیدن
1350,rufen::V,оьвтӏун,صدا کردن
1351,prahlen::V,цӏа дуллан,پز آمدن
1352,übersetzen::V,таржума бан,ترجمه کردن
1353,denken::V,пикри буллан,فکر کردن
1354,glauben::V,вих хьун,باور کردن
1355,glauben::V,вих хьун,عقیده داشتن
