,Concept_ID,is,he
806,zwölf::NUM,tólf,שתים עשרה
807,zwanzig::NUM,tuttugu,עשרים
808,dreißig::NUM,þrjátíu,שלושים
809,vierzig::NUM,fjörutíu,ארבעים
810,fünfzig::NUM,fimmtíu,חמשים
811,sechzig::NUM,sextíu,ששים
812,siebzig::NUM,sjötíu,שבעים
813,achtzig::NUM,áttatíu,שמונים
814,neunzig::NUM,níutíu,תשעים
815,hundert::NUM,hundrað,מאה
816,tausend::NUM,þúsund,אלף
817,und::CNJ,og,ו
818,oder::CNJ,eða,או
819,stehen::V,standa,עמד
820,sitzen::V,sitja,ישב
821,liegen::V,liggja,שכב
822,hängen::V,hanga,היה תלוי
823,werden::V,verða,הפך ל
824,passieren::V,gerast,קרה
825,beginnen::V,byrja,התחיל
826,enden::V,enda,הסתים
827,enden::V,lykta,הסתים
828,wechseln::V,skipta,השתנה
829,aufgehen[Sonne]::V,koma upp,זרח
830,untergehen[Sonne]::V,ganga til viðar,שקע
831,scheinen[Sonne]::V,skína,בהק
832,donnern::V,þruma,רעם
833,wehen::V,blása,נשב
834,strömen::V,streyma,זרם
835,fließen::V,fljóta,זרם
836,sich drehen::V,snúast,הסתובב
837,schwanken::V,riða,התנודד
838,schwanken::V,rugga,התנודד
839,schwingen::V,sveiflast,התנענע
840,fallen::V,falla,נפל
841,brennen::V,brenna,בער
842,rauchen::V,reykja,עשן
843,regnen::V,rigna,ירד גשם
844,gefrieren::V,frjósa,קפא
845,tauen::V,þiðna,נמס
846,schmelzen::V,bráðna,התיך
847,trocknen::V,þorna,התיבש
848,sieden::V,sjóða,רתח
849,faulen::V,rotna,רקב
850,verfaulen::V,rotna,רקב
851,reißen::V,rifna,נקרע
852,versinken::V,sökkva,טבע
853,vergehen::V,líða,עבר
854,erscheinen::V,birtast,נגלה
855,erscheinen::V,birtast,הופיע
856,verschwinden::V,hverfa,נעלם
857,sinken::V,síga,ירד
858,abnehmen::V,lækka,הפחית
859,abnehmen::V,minnka,הפחית
860,zunehmen::V,aukast,רבה
861,steigen::V,stíga,עלה
862,wachsen::V,vaxa,גדל
863,glänzen::V,glóa,נצץ
864,glänzen::V,glóa,בהק
865,glänzen::V,glampa,נצץ
866,glänzen::V,glampa,בהק
867,funkeln::V,leiftra,נצנץ
868,lärmen::V,hafa hátt,רעש
869,läuten::V,hringja,צלצל
870,klingeln::V,hringja,צלצל
871,klirren::V,glamra,קרקש
872,klirren::V,skrölta,קרקש
873,brausen::V,ólga,געש
874,rauschen::V,suða,רשרש
875,klingen::V,hljóma,נשמע
876,bellen::V,gelta,נבח
877,heulen::V,væla,ילל
878,heulen::V,ýlfra,ילל
879,blasen::V,blása,נשף
880,pfeifen::V,blístra,שרק
881,schreien::V,æpa,צעק
882,stöhnen::V,stynja,נאנק
883,zittern::V,titra,רעד
884,zittern::V,skjálfa,רעד
885,leben::V,lifa,חי
886,geboren werden::V,fæðast,נולד
887,atmen::V,anda,נשם
888,atmen::V,draga andann,נשם
889,trinken::V,drekka,שתה
890,essen::V,borða,אכל
891,schlucken::V,kingja,בלע
892,müde werden::V,þreytast,התעיף
893,einschlafen::V,sofna,נרדם
894,schlafen::V,sofa,ישן
895,aufwachen::V,vakna,התעורר
896,aufstehen::V,fara á fætur,קם
897,sich erholen::V,hvíla sig,נפש
898,krank werden::V,veikjast,חלה
899,krank werden::V,verða veikur,חלה
900,krank sein::V,vera veikur,היה חולה
901,schmerzen::V,kenna til,כאב
902,husten::V,hósta,השתעל
903,genesen::V,batna,הבריא
904,genesen::V,frískast,הבריא
905,sterben::V,deyja,מת
906,umkommen::V,farast,נספה
907,sich bewegen::V,bifast,נע
908,sich rühren::V,hreyfast,זז
909,sich erheben::V,standa upp,קם
910,sich setzen::V,setjast,התישב
911,hinfallen::V,detta,נפל
912,laufen::V,labba,הלך ברגל
913,schreiten::V,ganga,פסע
914,spazierengehen::V,ganga sér til skemmtunar,טיל
915,eilen::V,fara hratt,אץ
916,eilen::V,fara hratt,מהר
917,sich beeilen::V,flýta sér,מהר
918,sausen::V,þjóta,אץ
919,rennen::V,hlaupa,רץ
920,springen::V,stökkva,קפץ
921,klettern::V,klifra,טפס
922,schaukeln::V,róla,התנדנד
923,schaukeln::V,rugga,התנדנד
924,kriechen::V,skríða,זחל
925,schwimmen::V,synda,שחה
926,tauchen::V,kafa,צלל
927,rudern::V,róa,חתר
928,fahren::V,aka,נסע
929,fahren::V,fara,נסע
930,fliegen::V,fljúga,עף
931,gehen::V,fara,הלך
932,gehen::V,ganga,הלך
933,weggehen::V,fara burt,עזב
934,weggehen::V,ganga burt,עזב
935,abfahren::V,aka burt,יצא
936,anhalten::V,stöðva,עצר
937,hineingehen::V,ganga inn,נכנס
938,eintreten::V,koma inn,נכנס
939,eintreten::V,ganga inn,נכנס
940,kommen::V,koma,בא
941,ankommen::V,koma til,הגיע
942,zurückkommen::V,koma til baka,שב
943,zurückkommen::V,koma til baka,חזר
944,bleiben::V,haldast,נשאר
945,bleiben::V,vera kyrr,נשאר
946,warten::V,bíða,חכה
947,warten::V,bíða,המתין
948,erwarten::V,búast við,צפה
949,erwarten::V,eiga von á,צפה
950,suchen::V,leita,חפש
951,finden::V,finna,מצא
952,versuchen::V,reyna,נסה
953,vorbereiten::V,undirbúa,הכין
954,lieben::V,elska,אהב
955,mögen::V,þykja gott,אהב
956,mögen::V,falla í geð,אהב
957,lachen::V,hlæja,צחק
958,rühren::V,snerta,נגע ללב
959,weinen::V,gráta,בכה
960,schimpfen::V,skammast,גער
961,sich ärgern::V,sárna,זעם
962,sich ärgern::V,sárna,כעס
963,sich ärgern::V,gremjast,זעם
964,sich ärgern::V,gremjast,כעס
965,sich fürchten::V,óttast,פחד
966,sich fürchten::V,óttast,חשש
967,fürchten::V,óttast,פחד מ
968,fürchten::V,óttast,חשש מ
969,fliehen::V,flýja,ברח
970,flüchten::V,strjúka,נמלט
971,sehen::V,sjá,ראה
972,anschauen::V,horfa á,הביט
973,ansehen::V,líta á,התבונן
974,hören::V,heyra,שמע
975,zuhören::V,hlusta,הקשיב
976,probieren::V,smakka,נסה
977,riechen::V,þefa,הריח
978,fühlen::V,finna til,חש
979,scheinen::V,virðast,נדמה
980,zu sehen sein::V,vera að sjá,נראה
981,vernehmen::V,heyra,נודע ל
982,vernehmen::V,greina,נודע ל
983,frieren::V,frjósa,קר ל
984,tun::V,gera,פעל
985,können::V,geta,יכל
986,wollen::V,ætla,רצה
987,wollen::V,vilja,רצה
988,anfangen::V,hefja,התחיל
989,beenden::V,enda,גמר
990,beenden::V,ljúka,גמר
991,aufhören::V,lykta,סים
992,gelingen::V,heppnast,הצליח
993,geraten::V,lukkast,עלה
994,öffnen::V,opna,פתח
995,schließen::V,loka,סגר
996,stellen::V,láta,העמיד
997,stellen::V,setja,העמיד
998,setzen::V,láta,הושיב
999,setzen::V,setja,הושיב
1000,legen::V,láta,שם
1001,legen::V,leggja,שם
1002,berühren::V,koma við,נגע
1003,verbinden::V,sameina,קשר
1004,bedecken::V,hylja,כסה
1005,aufhängen::V,hengja,תלה
1006,aufhängen::V,hengja upp,תלה
1007,anzünden::V,kveikja í,הצית
1008,aufheben::V,taka upp,אסף
1009,aufheben::V,lyfta upp,אסף
1010,zurücklassen::V,skilja eftir,השאיר
1011,verlieren::V,týna,אבד
1012,verlieren::V,glata,אבד
1013,fallen lassen::V,missa,שמט
1014,fallen lassen::V,missa,הפיל
1015,machen::V,búa til,עשה
1016,herstellen::V,framleiða,יצר
1017,bauen::V,smíða,בנה
1018,bauen::V,byggja,בנה
1019,reparieren::V,gera við,תקן
1020,verbessern::V,bæta,שפר
1021,ändern::V,breyta,שנה
1022,graben::V,grafa,חפר
1023,beugen::V,beygja,כפף
1024,biegen::V,sveigja,כופף
1025,drehen::V,snúa,סובב
1026,wenden::V,snúa,הפך
1027,wenden::V,venda,הפך
1028,umdrehen::V,venda,סובב
1029,umdrehen::V,snúa við,סובב
1030,heben::V,hefja,הרים
1031,hochheben::V,lyfta upp,הרים
1032,ergreifen::V,grípa,אחז
1033,halten::V,rúma,החזיק
1034,halten::V,halda,החזיק
1035,drücken::V,þjá,לחץ
1036,drücken::V,þrýsta,לחץ
1037,schieben::V,ýta,הזיז
1038,kratzen::V,klóra,שרט
1039,kratzen::V,klóra,שפשף
1040,lecken::V,sleikja,לקק
1041,beißen::V,bíta,נשך
1042,abreißen::V,rífa af,קרע
1043,abreißen::V,rífa frá,קרע
1044,abschneiden::V,skera af,חתך
1045,abschneiden::V,klippa af,חתך
1046,binden::V,binda,קשר
1047,stecken::V,stinga,תקע
1048,brechen::V,brjóta,שבר
1049,klopfen::V,berja,נקש
1050,klopfen::V,klappa,נקש
1051,hauen::V,berja,הכה
1052,hauen::V,höggva,הכה
1053,kleben::V,líma,הדביק
1054,reiben::V,núa,שפשף
1055,streichen::V,smyrja,מרח
1056,schleifen::V,slípa,השחיז
1057,schneiden::V,skera,גזר
1058,schneiden::V,klippa,גזר
1059,rütteln::V,skaka,נענע
1060,schütteln::V,hrista,נער
1061,schwenken::V,sveifla,נופף
1062,schwenken::V,sveifla,טלטל
1063,schütten::V,hella,שפך
1064,füllen::V,fylla,מלא
1065,einwickeln::V,vefja inn í,עטף
1066,tragen::V,bera,נשא
1067,schleppen::V,draga,סחב
1068,ziehen::V,toga,משך
1069,ziehen::V,draga,משך
1070,aufbewahren::V,geyma,שמר
1071,werfen::V,kasta,זרק
1072,fangen::V,grípa,תפס
1073,packen::V,þrífa í,אחז
1074,verstecken::V,fela,החביא
1075,teilen::V,deila,חלק
1076,schicken::V,senda,שלח
1077,bringen::V,færa,הביא
1078,bringen::V,flytja,הביא
1079,hinzufügen::V,bæta við,הוסיף
1080,bekommen::V,hljóta,תפס
1081,bekommen::V,ná,תפס
1082,erhalten::V,fá,קבל
1083,nehmen::V,taka,אחז
1084,wählen::V,velja,בחר
1085,auswählen::V,velja úr,בחר ב
1086,bewahren::V,gæta,קים
1087,bewahren::V,vernda,קים
1088,behindern::V,varna,מנע
1089,verderben::V,spilla,מנע
1090,beschädigen::V,skemma,הזיק
1091,zerbrechen::V,brjóta,נשבר
1092,zerreißen::V,rífa,קרע
1093,zerreißen::V,rífa sundur,קרע
1094,zerstören::V,rífa niður,הרס
1095,zerstören::V,rífa niður,השמיד
1096,verbrennen::V,brenna,שרף
1097,geben::V,gefa,נתן
1098,reichen::V,rétta,העביר
1099,schenken::V,gefa,נתן במתנה
1100,versprechen::V,lofa,הבטיח
1101,versprechen::V,heita,הבטיח
1102,wünschen::V,óska,אחל
1103,loben::V,lofa,שבח
1104,loben::V,hrósa,שבח
1105,küssen::V,kyssa,נשק
1106,wiegen::V,rugga,נדנד
1107,zudecken::V,þekja,כסה
1108,zudecken::V,breiða yfir,כסה
1109,wecken::V,vekja,עורר
1110,zeigen::V,sýna,הראה
1111,führen::V,leiða,הביא
1112,führen::V,leiða,הוביל
1113,lehren::V,kenna,למד
1114,unterrichten::V,fræða,למד
1115,aufziehen::V,ala upp,רומם
1116,leiten::V,stjórna,נהל
1117,antreiben::V,hvetja,המרץ
1118,lassen::V,láta,נתן
1119,einladen::V,bjóða heim,הזמין
1120,vereinigen::V,sameina,אחד
1121,vereinigen::V,sameina,לכד
1122,besuchen::V,heimsækja,בקר
1123,treffen::V,hitta,פגש
1124,sich versammeln::V,safnast saman,התאסף
1125,spielen::V,leika sér,שחק
1126,singen::V,syngja,שר
1127,tanzen::V,dansa,רקד
1128,sich trennen::V,skiljast,נפרד
1129,verlassen::V,yfirgefa,עזב
1130,retten::V,bjarga,הציל
1131,bewachen::V,gæta,שמר
1132,bewachen::V,hafa vörð á,שמר
1133,schützen::V,vernda,אבטח
1134,verteidigen::V,verja,הגן
1135,sich schlagen::V,slást,התכתש
1136,sich schlagen::V,berjast,התכתש
1137,schießen::V,skjóta,ירה
1138,siegen::V,sigra,גבר
1139,siegen::V,sigra,נצח
1140,ärgern::V,ergja,עצבן
1141,ärgern::V,skaprauna,עצבן
1142,schlagen::V,slá,הכה
1143,schlagen::V,slá,הלקה
1144,schlagen::V,lemja,הכה
1145,schlagen::V,lemja,הלקה
1146,treten::V,sparka,בעט
1147,stechen::V,stinga,דקר
1148,stoßen::V,hrinda,דחק
1149,stehlen::V,stela,גנב
1150,stören::V,trufla,קטע
1151,stören::V,trufla,הפריע
1152,belästigen::V,ónáða,הציק
1153,belästigen::V,ónáða,הטריד
1154,verbergen::V,leyna,הצניע
1155,täuschen::V,gabba,שגע
1156,täuschen::V,blekkja,שגע
1157,betrügen::V,svíkja,הונה
1158,betrügen::V,blekkja,הונה
1159,töten::V,drepa,הרג
1160,wohnen::V,búa,גר
1161,arbeiten::V,vinna,עבד
1162,sammeln::V,safna,אסף
1163,pflücken::V,tína,קטף
1164,pflücken::V,reyta,קטף
1165,jagen::V,veiða,צד
1166,fischen::V,fiska,דג
1167,fassen::V,veiða,תפס
1168,hüten::V,gæta,רעה
1169,hüten::V,vakta,רעה
1170,treiben::V,reka,הוציא
1171,anbinden::V,binda við,קשר
1172,anbinden::V,binda fast,קשר
1173,füttern::V,fóðra,הלעיט
1174,melken::V,mjólka,חלב
1175,hacken::V,höggva,קצץ
1176,gießen::V,hella,השקה
1177,reifen::V,þroskast,בשל
1178,zubereiten::V,elda,הכין
1179,zubereiten::V,tilbúa,הכין
1180,kochen::V,sjóða,בשל
1181,backen::V,baka,אפה
1182,braten::V,steikja,צלה
1183,braten::V,steikja,טגן
1184,umrühren::V,hræra í,ערבב
1185,stricken::V,prjóna,סרג
1186,nähen::V,sauma,תפר
1187,färben::V,lita,צבע
1188,reinigen::V,hreinsa,נקה
1189,waschen::V,þvo,רחץ
1190,waschen::V,þvo,כבס
1191,abwischen::V,þerra,נגב
1192,spülen::V,skola,שטף
1193,spülen::V,þvo upp,שטף
1194,fegen::V,sópa,טאטא
1195,fegen::V,hreinsa,טאטא
1196,kehren::V,sópa,טאטא
1197,baden::V,baða sig,טבל
1198,baden::V,baða sig,שחה
1199,sich waschen::V,þvo sér,התרחץ
1200,ausziehen::V,fara úr,הוריד
1201,anziehen::V,fara í,לבש
1202,sich anziehen::V,klæðast,התלבש
1203,kämmen::V,greiða,סרק
1204,schmücken::V,prýða,קשט
1205,schmücken::V,skreyta,קשט
1206,sagen::V,segja,אמר
1207,sprechen::V,tala,דבר
1208,reden::V,ræða,דבר
1209,sich unterhalten::V,spjalla,שוחח
1210,sich unterhalten::V,ræðast við,שוחח
1211,fragen::V,spyrja,שאל
1212,bitten::V,biðja,בקש
1213,erzählen::V,segja frá,ספר
1214,mitteilen::V,tilkynna,מסר
1215,mitteilen::V,tilkynna,הודיע
1216,nennen::V,nefna,קרא בשם
1217,rufen::V,kalla,גיס
1218,rufen::V,kalla,הזמין לבוא
1219,prahlen::V,gorta,התרברב
1220,übersetzen::V,þýða,תרגם
1221,denken::V,hugsa,חשב
1222,glauben::V,trúa,האמין
1223,bemerken::V,taka eftir,הבחין
1224,erkennen::V,þekkja,זהה
1225,begreifen::V,skilja,קלט
1226,begreifen::V,skilja,הבין
1227,verstehen::V,skilja,הבין
1228,lernen::V,læra,למד
1229,wissen::V,vita,ידע
1230,sich erinnern an::V,minnast,זכר
1231,vergessen::V,gleyma,שכח
1232,messen::V,mæla,מדד
1233,zählen::V,telja,ספר
1234,rechnen::V,reikna,חשב
1235,lesen::V,lesa,קרא
1236,malen::V,mála,ציר
1237,zeichnen::V,teikna,שרטט
1238,schreiben::V,skrifa,כתב
1239,besitzen::V,hafa,היה בעל של
1240,kaufen::V,kaupa,קנה
1241,kaufen::V,kaupa,רכש
1242,verkaufen::V,selja,מכר
1243,bezahlen::V,borga,שלם
1244,zahlen::V,borga,שלם
1245,beherrschen::V,hafa á valdi sínu,שלט
1246,ertragen::V,þola,סבל
