,Concept_ID,fr,mrj
778,alt[Lebewesen]::A,vieux,ӹлалшӹ
779,jung::A,jeune,нöргӹ
780,jung::A,jeune,молода
781,arm::A,pauvre,укеӓн
782,reich::A,riche,паян
783,reich::A,riche,пурлыкан
784,bekannt::A,connu,палӹмӹ
785,berühmt::A,fameux,лӹмлы
786,berühmt::A,célèbre,лӹмлы
787,fremd::A,étranger,эдемӹн
788,verschieden::A,différent,тӹрлӹ
789,nah::A,lié,лишӹл
790,nah::A,proche,лишӹл
791,fern::A,éloigné,мӹндӹр
792,fern::A,lointain,мӹндӹр
793,linker::A,gauche,шалахай
794,rechter::A,droit,вургамла
795,anderer::A,autre,вес
796,anderer::A,autre,весӹ
797,erster::A,premier,икшӹ
798,erster::A,premier,икӹмшӹ
799,zweiter::A,second,кокшы
800,zweiter::A,deuxième,кокшы
801,dritter::A,troisième,кымшы
802,letzter::A,dernier,остатка
803,allein::ADV,seul,иктӹ
804,allein::ADV,seul,иктӹт
805,auf einmal::ADV,à la fois,тöрöк
806,zusammen::ADV,ensemble,икараш
807,zusammen::ADV,ensemble,цымырын
808,lange::ADV,longtemps,кужын
809,plötzlich::ADV,tout à coup,трӱк
810,sofort::ADV,immédiatement,полт
811,sofort::ADV,immédiatement,тöрöк
812,sofort::ADV,immédiatement,тӹшӓкок
813,später::ADV,plus tard,вара
814,jetzt::ADV,maintenant,
815,heute::ADV,aujourd'hui,тагачы
816,morgen::ADV,demain,иргод
817,morgen::ADV,demain,иргодым
818,bald::ADV,bientôt,чӹнь
819,bald::ADV,bientôt,вӓшке
820,bald::ADV,bientôt,выртышты
821,dann::ADV,puis,пакыла
822,dann::ADV,ensuite,пакыла
823,gestern::ADV,hier,тенгечӹ
824,einst::ADV,jadis,икӓнӓ
825,einst::ADV,autrefois,икӓнӓ
826,damals::ADV,alors,тӹнӓм
827,damals::ADV,à l'époque,тӹнӓм
828,danach::ADV,après,пакыла
829,danach::ADV,ensuite,пакыла
830,vorher::ADV,auparavant,перви
831,zuerst::ADV,d'abord,андак
832,zuerst::ADV,premièrement,андак
833,einmal::ADV,une fois,гӓнӓк
834,einmal::ADV,une fois,гӓнӓ
835,manchmal::ADV,parfois,кынамжы
836,manchmal::ADV,quelquefois,кынамжы
837,oft::ADV,souvent,чӹчкӹдӹн
838,immer::ADV,toujours,со
839,immer::ADV,toujours,соок
840,niemals::ADV,ne ... jamais,нинам
841,niemals::ADV,ne ... jamais,нигынам
842,niemals::ADV,ne ... jamais,нигынамат
843,hier::ADV,ici,тиштӹ
844,hierhin::ADV,par ici,тишкӹ
845,von hier::ADV,d'ici,тишец
846,von hier::ADV,d'ici,тишецӹн
847,dort::ADV,là,тӹштӹ
848,dort::ADV,là-bas,тӹштӹ
849,dorthin::ADV,y,тӹшкӹ
850,dorthin::ADV,y,тӹшкӹлӓ
851,dorthin::ADV,par là,тӹшкӹ
852,dorthin::ADV,par là,тӹшкӹлӓ
853,geradeaus::ADV,tout droit,вик
854,geradeaus::ADV,tout droit,тура
855,vorwärts::ADV,en avant,анзыкы
856,rückwärts::ADV,en arrière,мӹнгеш
857,zurück::ADV,de retour,мӹнгеш
858,unten::ADV,en bas,ӱлнӹ
859,unten::ADV,en bas,лӹвӓлнӹ
860,unten::ADV,au-dessous,ӱлнӹ
861,unten::ADV,au-dessous,лӹвӓлнӹ
862,hinab::ADV,en bas,ӱлӹкӹ
863,hinab::ADV,en bas,лӹвӓкӹ
864,hinab::ADV,vers le bas,ӱлӹкӹ
865,hinab::ADV,vers le bas,лӹвӓкӹ
866,oben::ADV,dessus,вӹлнӹ
867,oben::ADV,en haut,вӹлнӹ
868,hinauf::ADV,en haut,кӱшкӹлӓ
869,hinauf::ADV,en haut,кӱш
870,hinauf::ADV,vers le haut,кӱшкӹлӓ
871,hinauf::ADV,vers le haut,кӱш
872,überall::ADV,partout,йӹлт
873,überall::ADV,partout,цилӓ вӓре
874,nicht::ADV,ne ... pas,уке
875,ein wenig::ADV,un peu,изиш
876,ein wenig::ADV,un peu,иклаштык
877,kaum::ADV,à peine,цылик
878,kaum::ADV,à peine,чучок-чучок
879,sehr::ADV,très,чоте
880,so::ADV,si,тенге
881,so::ADV,si,тенгелӓ
882,so::ADV,ainsi,тенге
883,so::ADV,ainsi,тенгелӓ
884,noch::ADV,encore,мол
885,noch::ADV,encore,моло
886,nur::ADV,seulement,веле
887,nur::ADV,ne ... que,веле
888,schon::ADV,déjà,уже
889,schon::ADV,déjà,ӹнде
890,wieder::ADV,de nouveau,уэш
891,vergebens::ADV,en vain,зря
892,vergebens::ADV,en vain,ӹзрӓ
893,vergebens::ADV,en vain,ӹзӹрӓ
894,vor::PRP,devant,анзыц
895,vor::PRP,devant,анзыцын
896,hinter::PRP,derrière,шайылан
897,hinter::PRP,derrière,шайылный
898,unter::PRP,sous,лӹвӓкӹ
899,unter::PRP,au-dessous de,лӹвӓкӹ
900,durch::PRP,par,вашт
901,durch::PRP,à travers,вашт
902,neben::PRP,à côté de,сага
903,zwischen::PRP,entre,лош
904,zwischen::PRP,entre,лошкы
905,wegen::PRP,à cause de,мычыц
906,dies::PRN,ceci,тидӹ
907,dies::PRN,ceci,ти
908,das::PRN,ce,тидӹ
909,das::PRN,ce,ти
910,das::PRN,cela,тидӹ
911,das::PRN,cela,ти
912,alles::PRN,tout,цилӓ
913,ich::PRN,je,мый
914,ich::PRN,moi,мый
915,du::PRN,tu,тӹнь
916,du::PRN,toi,тӹнь
917,er::PRN,il,тӹдӹ
918,er::PRN,lui,тӹдӹ
919,wir::PRN,nous,мӓ
920,ihr::PRN,vous,вӓ
921,sie::PRN,ils,нӹнӹ
922,sie::PRN,elles,нӹнӹ
923,was::FPRN,que,ма
924,was::FPRN,quoi,ма
925,wer::FPRN,qui,кӱ
926,wo::FADV,où,кышан
927,wo::FADV,où,кыштакен
928,wohin::FADV,où,кышкы
929,wie::FADV,comment,кыце
930,warum::FADV,pourquoi,малын
931,wieviel::FNUM,combien,кынар
932,wieviel::FNUM,combien,кынары
933,wieviel::FNUM,combien,кынаркы
934,eins::NUM,un,иктӹ
935,eins::NUM,un,иктӹт
936,zwei::NUM,deux,кок
937,zwei::NUM,deux,кокты
938,drei::NUM,trois,кым
939,drei::NUM,trois,кымыт
940,vier::NUM,quatre,нӹл
941,fünf::NUM,cinq,вӹц
942,sechs::NUM,six,куд
943,sechs::NUM,six,кудытмозн
944,sieben::NUM,sept,шӹм
945,sieben::NUM,sept,шӹмӹт
946,acht::NUM,huit,кӓндӓкш
947,acht::NUM,huit,кӓндӓкшӹ
948,neun::NUM,neuf,ӹндекшшӱдӹ
949,zehn::NUM,dix,лу
950,elf::NUM,onze,луатик
951,elf::NUM,onze,луатиктӹ
952,zwölf::NUM,douze,луаткок
953,zwölf::NUM,douze,луаткокты
954,zwanzig::NUM,vingt,коклы
955,dreißig::NUM,trente,кымлы
956,vierzig::NUM,quarante,нӹллӹ
957,fünfzig::NUM,cinquante,вӹцлӹ
958,sechzig::NUM,soixante,кудлу
959,siebzig::NUM,soixante-dix,шӹмлу
960,achtzig::NUM,quatre-vingt,кӓндӓкшлу
961,neunzig::NUM,quatre-vingt-dix,ӹндекшлу
962,hundert::NUM,cent,шӱдӹ
963,tausend::NUM,mille,тӹжем
964,und::CNJ,et,дöн
965,oder::CNJ,ou,льывы
966,stehen::V,être debout,шалшаг
967,sitzen::V,être assis,шӹнзӓш
968,liegen::V,être couché,киӓш
969,hängen::V,pendre,кечӓш
970,werden::V,devenir,шагалаш
971,passieren::V,se passer,ӹштӓ́лтӓш
972,beginnen::V,commencer,тӹнгӓлӓлтӓш
973,enden::V,finir,пӹтӓш
974,enden::V,se terminer,пӹтӓш
975,wechseln::V,changer,весемӓш
976,wechseln::V,changer,весемӓлтӓш
977,wechseln::V,alterner,весемӓш
978,wechseln::V,alterner,весемӓлтӓш
979,aufgehen[Sonne]::V,se lever,авараш
980,untergehen[Sonne]::V,se coucher,шӹ́нзӓш
981,scheinen[Sonne]::V,briller,сотемдӓрӓш
982,donnern::V,tonner,хӹдӹртӓш
983,wehen::V,souffler,ӹфӹлӓш
984,strömen::V,affluer,йогащ
985,fließen::V,couler,йогащ
986,sich drehen::V,tourner,пöрдӓш
987,schwanken::V,osciller,лыпшалташ
988,schwanken::V,chanceler,лыпшалташ
989,schwingen::V,vibrer,кӓчӓйӓш
990,schwingen::V,osciller,кӓчӓйӓш
991,fallen::V,tomber,кенвазаш
992,fallen::V,tomber,шынгалташ
993,brennen::V,brûler,йылаш
994,brennen::V,flamber,йылаш
995,rauchen::V,fumer,шыпшаш
996,regnen::V,pleuvoir,юраш
997,gefrieren::V,geler,гӓш
998,gefrieren::V,geler,кӹлмаш
999,tauen::V,dégeler,шылаш
1000,schmelzen::V,fondre,шӹрӓнӓш
1001,trocknen::V,sécher,кошкаш
1002,sieden::V,bouillir,шолаш
1003,faulen::V,pourrir,шӱӓш
1004,faulen::V,se putréfier,шӱӓш
1005,verfaulen::V,pourrir,йӓнгӓрӓлтӓш
1006,reißen::V,rompre,кышкедӓлтӓш
1007,reißen::V,se déchirer,кышкедӓлтӓш
1008,versinken::V,s'enfoncer,ва́лаш
1009,vergehen::V,passer,эртӓш
1010,erscheinen::V,apparaître,каяш
1011,verschwinden::V,disparaître,ямаш
1012,sinken::V,descendre,пычаш
1013,sinken::V,s'abaisser,пычаш
1014,abnehmen::V,diminuer,чӹдемӓш
1015,abnehmen::V,diminuer,кöтӹргӓш
1016,zunehmen::V,augmenter,когоэмӓш
1017,steigen::V,monter,лӱлта́лташ
1018,wachsen::V,croître,кушкаш
1019,glänzen::V,briller,йӹлгӹжӓш
1020,funkeln::V,étinceler,валгалташ
1021,lärmen::V,faire du bruit,юкланаш
1022,läuten::V,sonner,цоргаш
1023,klingeln::V,sonner,цоргаш
1024,klirren::V,cliqueter,цонгырталгаш
1025,brausen::V,mugir,ышдымыла́наш
1026,rauschen::V,bruire,шу́жгаш
1027,klingen::V,sonner,йо́нгаш
1028,bellen::V,aboyer,опташ
1029,heulen::V,hurler,урмыжаш
1030,blasen::V,souffler,ӹфӹлӓш
1031,pfeifen::V,siffler,ши́шкаш
1032,schreien::V,crier,уташ
1033,schreien::V,crier,саслаш
1034,schreien::V,crier,варгынзаш
1035,stöhnen::V,gémir,ӹнгӹрӓш
1036,zittern::V,trembler,цӹтӹрӓш
1037,leben::V,vivre,ӹлӓш
1038,geboren werden::V,naître,шачаш
1039,atmen::V,respirer,шӱлӓш
1040,trinken::V,boire,йӱӓш
1041,essen::V,manger,качкаш
1042,schlucken::V,avaler,нелӓш
1043,müde werden::V,se lasser,янгылаш
1044,müde werden::V,se fatiguer,янгылаш
1045,einschlafen::V,s'endormir,амален кеӓш
1046,schlafen::V,dormir,амалаш
1047,aufwachen::V,se réveiller,понгыжалташ
1048,aufstehen::V,se lever,кӹньӹл шагалаш
1049,sich erholen::V,se reposer,кӓнаш
1050,sich erholen::V,se détendre,кӓнаш
1051,krank werden::V,tomber malade,церлӓнен вазаш
1052,krank sein::V,être malade,церлӓнӓш
1053,krank sein::V,être malade,ясланаш
1054,krank sein::V,être malade,ясыланаш
1055,schmerzen::V,faire mal,каршташ
1056,husten::V,tousser,кахыраш
1057,genesen::V,guérir,паремӓш
1058,genesen::V,guérir,тöрлӓнӓш
1059,genesen::V,se remettre,паремӓш
1060,genesen::V,se remettre,тöрлӓнӓш
1061,sterben::V,mourir,вазын колаш
1062,umkommen::V,périr,пӹтӓш
1063,sich bewegen::V,bouger,кашташ
1064,sich rühren::V,broncher,тӓрвӓнӓш
1065,sich erheben::V,se lever,кӹньӹлӓш
1066,sich setzen::V,s'asseoir,шӹнзӓш
1067,hinfallen::V,tomber,кенвазаш
1068,hinfallen::V,tomber,шынгалташ
1069,laufen::V,marcher,кашташ
1070,laufen::V,aller à pied,кашташ
1071,schreiten::V,marcher,ашкедӓш
1072,spazierengehen::V,se promener,мадын кашташ
1073,eilen::V,courir,вӓшкӓш
1074,sich beeilen::V,se hâter,вӓшкӓш
1075,sich beeilen::V,se hâter,талашаш
1076,sich beeilen::V,se dépêcher,вӓшкӓш
1077,sich beeilen::V,se dépêcher,талашаш
1078,sausen::V,filer,хойхаланаш
1079,sausen::V,filer,хояш
1080,rennen::V,courir,кыргыжаш
1081,springen::V,sauter,тӹршештӓш
1082,klettern::V,grimper,ку́заш
1083,schaukeln::V,se balancer,лыпшалташ
1084,kriechen::V,ramper,авалянаш
1085,kriechen::V,ramper,ньыжиклӓш
1086,schwimmen::V,nager,илӓш
1087,tauchen::V,plonger,цымаш
1088,rudern::V,ramer,шуалташ
1089,fahren::V,aller,кеӓш
1090,fahren::V,rouler,кеӓш
1091,fliegen::V,voler,чонгештӓш
1092,gehen::V,aller,кеӓш
1093,weggehen::V,s'en aller,кеӓш
1094,abfahren::V,partir,кеӓш
1095,anhalten::V,s'arrêter,цӓрнӓш
1096,hineingehen::V,entrer,пыраш
1097,eintreten::V,entrer,пыраш
1098,kommen::V,venir,толаш
1099,ankommen::V,arriver,шоаш
1100,zurückkommen::V,revenir,пöртӹлӓш
1101,bleiben::V,rester,кодаш
1102,bleiben::V,demeurer,кодаш
1103,warten::V,attendre,вычаш
1104,erwarten::V,attendre,вычаш
1105,suchen::V,chercher,кӹчӓлӓш
1106,finden::V,trouver,моаш
1107,versuchen::V,essayer,путаяш
1108,versuchen::V,essayer,цацаш
1109,vorbereiten::V,préparer,поспейӹктӓш
1110,lieben::V,aimer,яраташ
1111,mögen::V,aimer,яраташ
1112,mögen::V,vouloir,яраташ
1113,lachen::V,rire,ваштылаш
1114,rühren::V,toucher,тӓрвӓтӓш
1115,rühren::V,attendrir,тӓрвӓтӓш
1116,weinen::V,pleurer,мӓгӹрӓш
1117,schimpfen::V,gronder,свырседӓлӓш
1118,sich ärgern::V,se fâcher,шӹдешкӓш
1119,sich fürchten::V,avoir peur,лӱдӓш
1120,fürchten::V,craindre,лӱдӓш
1121,fürchten::V,avoir peur de,лӱдӓш
1122,fliehen::V,fuir,кыргыжаш
1123,flüchten::V,s'enfuir,кыргыж шӹлӓш
1124,sehen::V,voir,ужаш
1125,anschauen::V,regarder,анжалаш
1126,ansehen::V,regarder,анжаш
1127,hören::V,entendre,колаш
1128,zuhören::V,écouter,колышташ
1129,probieren::V,goûter,тотештӓш
1130,probieren::V,goûter,подыл анжаш
1131,riechen::V,sentir,ӱпшӹнзӓш
1132,fühlen::V,sentir,шижӓш
1133,scheinen::V,sembler,каяш
1134,scheinen::V,paraître,каяш
1135,zu sehen sein::V,se voir,каяш
1136,zu sehen sein::V,être visible,каяш
1137,vernehmen::V,entendre,колын колташ
1138,vernehmen::V,percevoir,колын колташ
1139,frieren::V,avoir froid,кӹлмаш
1140,frieren::V,avoir froid,тӹнгӹргӓш
1141,tun::V,faire,ӹштӓш
1142,können::V,savoir,кердӓш
1143,können::V,pouvoir,кердӓш
1144,wollen::V,vouloir,жалаяш
1145,anfangen::V,commencer,тӹнгӓлӓш
1146,beenden::V,finir,пӹтӓрӓш
1147,beenden::V,terminer,пӹтӓрӓш
1148,aufhören::V,cesser,цӓрнӓш
1149,aufhören::V,arrêter,цӓрнӓш
1150,gelingen::V,réussir,цӓш лиӓш
1151,geraten::V,réussir,лиӓш
1152,öffnen::V,ouvrir,пачаш
1153,schließen::V,fermer,чӱчӓш
1154,stellen::V,poser,шӹндӓш
1155,stellen::V,mettre,шӹндӓш
1156,setzen::V,placer,шӹндӓш
1157,legen::V,placer,опташ
1158,legen::V,placer,пиштӓш
1159,berühren::V,toucher,тӹкӓлӓш
1160,verbinden::V,lier,пидӓш
1161,bedecken::V,couvrir,леведӓш
1162,aufhängen::V,accrocher,сӓкӓш
1163,anzünden::V,allumer,чӱктӓш
1164,aufheben::V,ramasser,кузыкташ
1165,zurücklassen::V,laisser,кодаш
1166,verlieren::V,perdre,ямдаш
1167,fallen lassen::V,lâcher,кенвацтараш
1168,fallen lassen::V,laisser tomber,кенвацтараш
1169,machen::V,faire,ӹштӓш
1170,herstellen::V,produire,йӓмдӹлӓш
1171,herstellen::V,fabriquer,йӓмдӹлӓш
1172,bauen::V,bâtir,ӹштӓш
1173,bauen::V,construire,ӹштӓш
1174,reparieren::V,réparer,чиняш
1175,reparieren::V,réparer,алалаш
1176,verbessern::V,améliorer,яжоэмден шӹндӓш
1177,ändern::V,changer,вашталташ
1178,ändern::V,modifier,вашталташ
1179,graben::V,creuser,капаяш
1180,beugen::V,plier,лывырташ
1181,beugen::V,plier,каклярташ
1182,beugen::V,ployer,лывырташ
1183,beugen::V,ployer,каклярташ
1184,biegen::V,courber,лывырташ
1185,drehen::V,tordre,сӓрӓш
1186,drehen::V,tordre,сӓрӹкӓлӓш
1187,drehen::V,tourner,сӓрӓш
1188,drehen::V,tourner,сӓрӹкӓлӓш
1189,wenden::V,retourner,сӓрӓлӓш
1190,umdrehen::V,tourner,сӓрӓлӓш
1191,heben::V,soulever,лӱктӓш
1192,hochheben::V,lever,кузыкташ
1193,ergreifen::V,saisir,хватяш
1194,ergreifen::V,prendre,хватяш
1195,halten::V,tenir,кычаш
1196,drücken::V,presser,темдӓш
1197,schieben::V,pousser,шӹкӓш
1198,kratzen::V,gratter,нӹжӓш
1199,kratzen::V,égratigner,нӹжӓш
1200,lecken::V,lécher,нылаш
1201,beißen::V,mordre,пыралаш
1202,abreißen::V,arracher,кӹрӓш
1203,abreißen::V,arracher,кышкед нӓлӓш
1204,abschneiden::V,couper,шулаш
1205,abschneiden::V,couper,лаштыклаш
1206,binden::V,lier,пидӓш
1207,binden::V,attacher,пидӓш
1208,stecken::V,enfoncer,шыралаш
1209,brechen::V,rompre,тодылаш
1210,brechen::V,rompre,пыдырташ
1211,klopfen::V,frapper,рушткаш
1212,hauen::V,frapper,шелӹштӓш
1213,kleben::V,coller,клейӓш
1214,reiben::V,frotter,нӹжӓш
1215,streichen::V,empâter,шӹрӓш
1216,schleifen::V,affiler,шымаш
1217,schleifen::V,aiguiser,шымаш
1218,schneiden::V,couper,пӹчкӓш
1219,schneiden::V,trancher,пӹчкӓш
1220,rütteln::V,cahoter,мыльгыкташ
1221,schütteln::V,secouer,цӹтӹртӓш
1222,schütteln::V,secouer,мыльгыкташ
1223,schwenken::V,agiter,машыяш
1224,schütten::V,verser,опталаш
1225,füllen::V,remplir,темӓш
1226,einwickeln::V,envelopper,пӹтӹрӓ́лӓш
1227,tragen::V,porter,намалаш
1228,schleppen::V,traîner,шӹдӹрӓш
1229,ziehen::V,tirer,шыпшаш
1230,aufbewahren::V,garder,перегӓш
1231,aufbewahren::V,conserver,перегӓш
1232,werfen::V,jeter,кӹшкӓш
1233,werfen::V,lancer,кӹшкӓш
1234,fangen::V,attraper,кычаш
1235,packen::V,agripper,хватяш
1236,verstecken::V,cacher,шӹлтӓш
1237,teilen::V,diviser,пайылаш
1238,schicken::V,envoyer,колташ
1239,bringen::V,apporter,кандаш
1240,hinzufügen::V,ajouter,
1241,bekommen::V,obtenir,лыкташ
1242,erhalten::V,recevoir,получаяш
1243,nehmen::V,prendre,налаш
1244,wählen::V,choisir,айыраш
1245,auswählen::V,choisir,айыраш
1246,auswählen::V,sélectionner,айыраш
1247,bewahren::V,préserver,перегӓш
1248,behindern::V,gêner,мешӓйӓш
1249,verderben::V,gâter,портяш
1250,verderben::V,corrompre,портяш
1251,beschädigen::V,endommager,шушырташ
1252,zerbrechen::V,casser,пыдырташ
1253,zerreißen::V,déchirer,кӹрӓш
1254,zerstören::V,détruire,шӓлӓтӓш
1255,verbrennen::V,brûler,йылаташ
1256,verbrennen::V,brûler,йылалташ
1257,geben::V,donner,пуаш
1258,reichen::V,tendre,пуаш
1259,schenken::V,offrir,подараш
1260,versprechen::V,promettre,сöрӓш
1261,wünschen::V,souhaiter,жалаяш
1262,loben::V,louer,хваляш
1263,küssen::V,embrasser,шышшалаш
1264,wiegen::V,bercer,лӱнгӓлтӓш
1265,zudecken::V,couvrir,пиштӓш
1266,wecken::V,éveiller,понгыжалтараш
1267,wecken::V,réveiller,понгыжалтараш
1268,zeigen::V,montrer,анжыкташ
1269,zeigen::V,faire voir,анжыкташ
1270,führen::V,guider,видӓш
1271,lehren::V,apprendre,тымдаш
1272,unterrichten::V,instruire,тымдаш
1273,aufziehen::V,élever,кушташ
1274,leiten::V,diriger,видӓш
1275,leiten::V,diriger,вуйлаташ
1276,leiten::V,diriger,вуйлалташ
1277,leiten::V,conduire,видӓш
1278,leiten::V,conduire,вуйлаташ
1279,leiten::V,conduire,вуйлалташ
1280,antreiben::V,pousser,талаштараш
1281,lassen::V,faire,-ыкт
1282,einladen::V,inviter,ӱжӓш
1283,vereinigen::V,unir,иктештӓш
1284,vereinigen::V,réunir,иктештӓш
1285,besuchen::V,visiter,толаш
1286,besuchen::V,aller voir,толаш
1287,treffen::V,rencontrer,вӓшлиӓш
1288,treffen::V,rencontrer,вӓшлиӓлтӓш
1289,sich versammeln::V,s'assembler,цымыргаш
1290,spielen::V,jouer,мадаш
1291,singen::V,chanter,мыраш
1292,tanzen::V,danser,кушташ
1293,sich trennen::V,se séparer,айырлаш
1294,verlassen::V,quitter,шуаш
1295,retten::V,sauver,ытараш
1296,bewachen::V,garder,оролаш
1297,schützen::V,protéger,перегӓш
1298,verteidigen::V,défendre,перегӓш
1299,sich schlagen::V,se taper,шидӓлӓш
1300,sich schlagen::V,se taper,шиэдӓлӓш
1301,schießen::V,tirer,лӱӓш
1302,siegen::V,vaincre,сӹнгӓш
1303,ärgern::V,agacer,шӹдештӓрӓш
1304,schlagen::V,battre,пӓрен колташ
1305,schlagen::V,battre,хӹрӹктен колташ
1306,schlagen::V,frapper,пӓрен колташ
1307,schlagen::V,frapper,хӹрӹктен колташ
1308,treten::V,botter,чымаш
1309,treten::V,donner un coup de pied à,чымаш
1310,stechen::V,piquer,пышкылаш
1311,stoßen::V,heurter,шыркедӓш
1312,stehlen::V,voler,шолышт толаш
1313,stören::V,gêner,ӓрештӹлӓш
1314,stören::V,déranger,ӓрештӹлӓш
1315,belästigen::V,molester,кӓньӹсӹрлӓндӓрӓш
1316,belästigen::V,molester,шытырланыкташ
1317,belästigen::V,importuner,кӓньӹсӹрлӓндӓрӓш
1318,belästigen::V,importuner,шытырланыкташ
1319,verbergen::V,cacher,шӹлтӓш
1320,verbergen::V,dissimuler,шӹлтӓш
1321,täuschen::V,abuser,алталаш
1322,täuschen::V,abuser,аталаш
1323,täuschen::V,tromper,алталаш
1324,täuschen::V,tromper,аталаш
1325,betrügen::V,duper,мошеньӹчӓйӓш
1326,betrügen::V,frauder,мошеньӹчӓйӓш
1327,töten::V,tuer,пуштын шуаш
1328,wohnen::V,habiter,ӹлӓш
1329,wohnen::V,demeurer,ӹлӓш
1330,arbeiten::V,travailler,пӓшӓлӓш
1331,arbeiten::V,travailler,ровотаяш
1332,sammeln::V,collectionner,погаш
1333,pflücken::V,cueillir,кӹрӓш
1334,jagen::V,chasser,охотничӓйӓш
1335,fischen::V,pêcher,кол кычаш
1336,fassen::V,capturer,кычаш
1337,hüten::V,garder,кӹтӓш
1338,treiben::V,mener,шуруяш
1339,anbinden::V,attacher,ялшташ
1340,anbinden::V,attacher,ялышташ
1341,füttern::V,faire manger,пукшаш
1342,melken::V,traire,шыпшылаш
1343,hacken::V,fendre,роаш
1344,gießen::V,arroser,шӓвӓш
1345,reifen::V,mûrir,кӱӓш
1346,reifen::V,mûrir,поспейӓш
1347,zubereiten::V,préparer,йӓмдӹлӓш
1348,kochen::V,cuire,шолташ
1349,backen::V,cuire,кӱктӓш
1350,braten::V,rôtir,жӓрӓш
1351,umrühren::V,remuer,намалаш
1352,stricken::V,tricoter,пидӓш
1353,nähen::V,coudre,ыргаш
1354,färben::V,teindre,пидӓш
1355,reinigen::V,nettoyer,чиӓлтӓш
1356,waschen::V,laver,мышкаш
1357,abwischen::V,essuyer,ӹштӓш
1358,spülen::V,rincer,шӱӓлтӓш
1359,fegen::V,balayer,ӹштӓш
1360,kehren::V,balayer,ӹштӓш
1361,baden::V,se baigner,нӱштӹлӓш
1362,sich waschen::V,se laver,мышкылташ
1363,ausziehen::V,ôter,кыдашаш
1364,ausziehen::V,enlever,кыдашаш
1365,anziehen::V,mettre,чиӓш
1366,sich anziehen::V,s'habiller,чиӓш
1367,kämmen::V,peigner,шерӓш
1368,schmücken::V,orner,цеверемдӓш
1369,schmücken::V,décorer,цеверемдӓш
1370,sagen::V,dire,манаш
1371,sagen::V,dire,келесӓш
1372,sprechen::V,parler,манаш
1373,reden::V,parler,шайышташ
1374,sich unterhalten::V,bavarder,хытыраш
1375,sich unterhalten::V,bavarder,хытыргаш
1376,sich unterhalten::V,s'entretenir,хытыраш
1377,sich unterhalten::V,s'entretenir,хытыргаш
1378,fragen::V,demander,ядаш
1379,bitten::V,prier,ядаш
1380,erzählen::V,raconter,келесӓш
1381,mitteilen::V,communiquer,попаш
1382,mitteilen::V,communiquer,увертӓш
1383,mitteilen::V,communiquer,увертӓрӓш
1384,nennen::V,nommer,лӹмдӓш
1385,nennen::V,appeler,лӹмдӓш
1386,rufen::V,appeler,ӱжӓш
1387,prahlen::V,se vanter,хайзаш
1388,prahlen::V,se vanter,шаргаланаш
1389,übersetzen::V,traduire,вашташ
1390,denken::V,penser,машанаш
1391,glauben::V,croire,ӹнянӓш
1392,bemerken::V,remarquer,цаклаш
1393,bemerken::V,apercevoir,цаклаш
1394,erkennen::V,reconnaître,пӓлӓш
1395,begreifen::V,concevoir,ынгылаш
1396,verstehen::V,entendre,ынгылаш
1397,verstehen::V,comprendre,ынгылаш
1398,lernen::V,apprendre,тыменяш
1399,wissen::V,savoir,пӓлӓш
1400,sich erinnern an::V,se souvenir de,ышештӓрӓш
1401,vergessen::V,oublier,монден кодаш
1402,messen::V,mesurer,висӓш
1403,zählen::V,compter,шотаяш
1404,rechnen::V,calculer,шотаяш
1405,lesen::V,lire,лыдаш
1406,malen::V,peindre,рисуяш
1407,zeichnen::V,dessiner,ыдырка́лаш
1408,schreiben::V,écrire,вазаш
1409,besitzen::V,posséder,кы́чаш
1410,kaufen::V,acheter,нӓлӓш
1411,verkaufen::V,vendre,выжалаш
1412,bezahlen::V,payer,тӱлӓш
1413,zahlen::V,payer,тӱлӓш
1414,beherrschen::V,dominer,кы́чаш
1415,beherrschen::V,maîtriser,кы́чаш
1416,ertragen::V,tolérer,цӹтӓш
1417,ertragen::V,supporter,цӹтӓш
