,Concept_ID,pt,el
752,lieb::A,querido,αγαπητός
753,lustig::A,alegre,εύθυμος
754,lustig::A,alegre,χαρούμενος
755,sanft::A,suave,ήπιος
756,sanft::A,brando,ήπιος
757,hungrig::A,faminto,πεινασμένος
758,krank::A,doente,άρρωστος
759,krank::A,enfermo,άρρωστος
760,nackt::A,nu,γυμνός
761,nackt::A,despido,γυμνός
762,traurig::A,triste,λυπημένος
763,lebendig::A,vivo,ζωντανός
764,gut::A,bom,καλός
765,schlecht::A,mau,κακός
766,schlecht::A,ruim,κακός
767,richtig::A,justo,σωστός
768,richtig::A,correcto,σωστός
769,schlimm::A,mau,άσχημος
770,schlimm::A,grave,άσχημος
771,wahr::A,verdadeiro,αληθής
772,wahr::A,verdadeiro,αληθινός
773,alt::A,velho,παλιός
774,alt::A,antigo,παλιός
775,neu::A,novo,νέος
776,neu::A,novo,καινούργιος
777,ehemalig::A,antigo,παλιός
778,alt[Lebewesen]::A,velho,γέρος
779,jung::A,jovem,νέος
780,arm::A,pobre,φτωχός
781,reich::A,rico,πλούσιος
782,bekannt::A,conhecido,γνωστός
783,berühmt::A,famoso,περίφημος
784,berühmt::A,famoso,ξακουσμένος
785,berühmt::A,célebre,περίφημος
786,berühmt::A,célebre,ξακουσμένος
787,fremd::A,alheio,ξένος
788,fremd::A,estranho,ξένος
789,verschieden::A,diverso,διαφορετικός
790,verschieden::A,diferente,διαφορετικός
791,nah::A,próximo,κοντινός
792,fern::A,remoto,μακριά
793,fern::A,distante,μακριά
794,linker::A,esquerdo,αριστερός
795,rechter::A,direito,δεξιός
796,anderer::A,outro,άλλος
797,erster::A,primeiro,πρώτος
798,zweiter::A,segundo,δεύτερος
799,dritter::A,terceiro,τρίτος
800,letzter::A,final,τελευταίος
801,letzter::A,último,τελευταίος
802,allein::ADV,só,μόνος
803,auf einmal::ADV,de vez,εφάπαξ
804,zusammen::ADV,juntos,μαζί
805,lange::ADV,muito tempo,πολύν καιρό
806,plötzlich::ADV,de repente,έξαφνα
807,sofort::ADV,imediatamente,αμέσως
808,später::ADV,mais tarde,αργότερα
809,jetzt::ADV,agora,τώρα
810,heute::ADV,hoje,σήμερα
811,morgen::ADV,amanhã,αύριο
812,bald::ADV,logo,σε λίγο
813,bald::ADV,logo,εντός ολίγου
814,bald::ADV,breve,σε λίγο
815,bald::ADV,breve,εντός ολίγου
816,dann::ADV,então,ύστερα
817,dann::ADV,depois,ύστερα
818,gestern::ADV,ontem,χτες
819,einst::ADV,antigamente,ποτέ
820,einst::ADV,antigamente,άλλοτε
821,damals::ADV,então,τότε
822,danach::ADV,logo,μετά
823,danach::ADV,logo,ύστερα
824,danach::ADV,depois,μετά
825,danach::ADV,depois,ύστερα
826,vorher::ADV,antes,πριν
827,vorher::ADV,antes,προηγουμένως
828,zuerst::ADV,primeiro,πρώτα
829,einmal::ADV,uma vez,μία φορά
830,manchmal::ADV,às vezes,κάποτε
831,oft::ADV,muitas vezes,συχνά
832,oft::ADV,muitas vezes,πολλές φορές
833,immer::ADV,sempre,πάντα
834,immer::ADV,sempre,πάντοτε
835,niemals::ADV,nunca,ποτέ
836,hier::ADV,cá,εδώ
837,hier::ADV,aqui,εδώ
838,hierhin::ADV,para cá,εδώ
839,von hier::ADV,daqui,από δω
840,dort::ADV,lá,εκεί
841,dort::ADV,ali,εκεί
842,dorthin::ADV,lá,προς τα κει
843,dorthin::ADV,para lá,προς τα κει
844,geradeaus::ADV,em frente,κατευθείαν
845,vorwärts::ADV,avante,εμπρός
846,rückwärts::ADV,para trás,πίσω
847,zurück::ADV,atrás,πίσω
848,unten::ADV,debaixo,κάτω
849,unten::ADV,em baixo,κάτω
850,hinab::ADV,para baixo,προς τα κάτω
851,oben::ADV,em cima,πάνω
852,oben::ADV,em cima,επάνω
853,hinauf::ADV,para cima,προς τα πάνω
854,überall::ADV,em toda parte,παντού
855,nicht::ADV,não,δεν
856,ein wenig::ADV,um pouco,λιγάκι
857,ein wenig::ADV,um bocado,λιγάκι
858,kaum::ADV,apenas,μόλις
859,sehr::ADV,muito,πολύ
860,so::ADV,tão,έτσι
861,so::ADV,assim,έτσι
862,noch::ADV,ainda,ακόμα
863,nur::ADV,só,μόνο
864,nur::ADV,apenas,μόνο
865,nur::ADV,somente,μόνο
866,schon::ADV,já,ήδη
867,schon::ADV,já,κιόλας
868,wieder::ADV,outra vez,ξανά
869,vergebens::ADV,em vão,μάταια
870,vor::PRP,diante de,μπροστά σε
871,vor::PRP,diante de,μπροστά από
872,hinter::PRP,atrás de,πίσω από 
873,unter::PRP,sob,υπό
874,unter::PRP,sob,κάτω από
875,unter::PRP,debaixo de,υπό
876,unter::PRP,debaixo de,κάτω από
877,durch::PRP,por,διά
878,durch::PRP,por,διά μέσου
879,durch::PRP,através de,διά
880,durch::PRP,através de,διά μέσου
881,neben::PRP,junto de,δίπλα σε
882,neben::PRP,ao lado de,δίπλα σε
883,zwischen::PRP,entre,μεταξύ
884,zwischen::PRP,entre,ανάμεσα σε
885,wegen::PRP,por,για
886,wegen::PRP,por,λόγω
887,wegen::PRP,por causa de,για
888,wegen::PRP,por causa de,λόγω
889,dies::PRN,isto,αυτό
890,das::PRN,isso,το
891,das::PRN,aquilo,το
892,alles::PRN,todo,όλα
893,ich::PRN,eu,εγώ
894,du::PRN,tu,σύ
895,du::PRN,tu,εσύ
896,er::PRN,ele,αυτός
897,wir::PRN,nós,εμείς
898,ihr::PRN,vós,εσείς
899,ihr::PRN,vocês,εσείς
900,sie::PRN,eles,αυτοί
901,was::FPRN,quê,τι
902,wer::FPRN,quem,ποιος
903,wo::FADV,onde,πού
904,wohin::FADV,aonde,πού
905,wohin::FADV,aonde,για πού
906,wohin::FADV,para onde,πού
907,wohin::FADV,para onde,για πού
908,wie::FADV,como,πώς
909,warum::FADV,porquê,γιατί
910,warum::FADV,por que,γιατί
911,wieviel::FNUM,quanto,πόσος
912,eins::NUM,um,ένα
913,zwei::NUM,dois,δύο
914,drei::NUM,três,τρία
915,drei::NUM,três,τρεις
916,vier::NUM,quatro,τέσσερα
917,vier::NUM,quatro,τέσσερις
918,fünf::NUM,cinco,πέντε
919,sechs::NUM,seis,έξι
920,sieben::NUM,sete,εφτά
921,acht::NUM,oito,οχτώ
922,neun::NUM,nove,εννιά
923,zehn::NUM,dez,δέκα
924,elf::NUM,onze,έντεκα
925,zwölf::NUM,doze,δώδεκα
926,zwanzig::NUM,vinte,είκοσι
927,dreißig::NUM,trinta,τριάντα
928,vierzig::NUM,quarenta,σαράντα
929,fünfzig::NUM,cinquenta,πενήντα
930,sechzig::NUM,sessenta,εξήντα
931,siebzig::NUM,setenta,εβδομήντα
932,achtzig::NUM,oitenta,ογδόντα
933,neunzig::NUM,noventa,ενενήντα
934,hundert::NUM,cem,εκατό
935,hundert::NUM,cento,εκατό
936,tausend::NUM,mil,χίλιοι
937,und::CNJ,e,και
938,oder::CNJ,ou,ή
939,stehen::V,estar em pé,στέκομαι
940,stehen::V,estar em pé,είμαι όρθιος
941,sitzen::V,estar sentado,κάθομαι
942,liegen::V,jazer,είμαι ξαπλωμένος
943,liegen::V,estar deitado,είμαι ξαπλωμένος
944,hängen::V,pender,κρέμομαι
945,hängen::V,estar pendurado,κρέμομαι
946,werden::V,tornar-se,γίνομαι
947,passieren::V,acontecer,συμβαίνω
948,beginnen::V,começar,αρχίζω
949,enden::V,acabar,τελειώνω
950,enden::V,terminar,τελειώνω
951,wechseln::V,variar,αλλάζω
952,wechseln::V,alternar,αλλάζω
953,aufgehen[Sonne]::V,nascer,βγαίνω
954,aufgehen[Sonne]::V,nascer,ανατέλλω
955,untergehen[Sonne]::V,pôr-se,δύω
956,untergehen[Sonne]::V,pôr-se,βασιλεύω
957,scheinen[Sonne]::V,brilhar,λάμπω
958,donnern::V,trovejar,βροντώ
959,wehen::V,soprar,φυσώ
960,strömen::V,correr,ρέω
961,strömen::V,correr,τρέχω
962,fließen::V,fluir,ρέω
963,sich drehen::V,girar,γυρίζω
964,sich drehen::V,girar,στρέφομαι
965,schwanken::V,oscilar,ταλαντεύομαι
966,schwingen::V,vibrar,αιωρούμαι
967,schwingen::V,vibrar,ταλαντεύομαι
968,fallen::V,cair,πέφτω
969,brennen::V,arder,καίω
970,rauchen::V,fumegar,καπνίζω
971,regnen::V,chover,βρέχω
972,gefrieren::V,gelar,παγώνω
973,gefrieren::V,congelar,παγώνω
974,tauen::V,derreter,λειώνω
975,tauen::V,descongelar,λειώνω
976,schmelzen::V,fundir-se,λειώνω
977,trocknen::V,secar,στεγνώνω
978,sieden::V,ferver,βράζω
979,faulen::V,estragar-se,σαπίζω
980,verfaulen::V,apodrecer,σαπίζω
981,reißen::V,romper-se,σχίζω
982,versinken::V,afundar-se,βουλιάζω
983,versinken::V,afundar-se,βυθίζομαι
984,vergehen::V,passar,περνώ
985,erscheinen::V,aparecer,εμφανίζομαι
986,verschwinden::V,desaparecer,χάνομαι
987,verschwinden::V,desaparecer,εξαφανίζομαι
988,sinken::V,descer,κατεβαίνω
989,abnehmen::V,diminuir,μειώνομαι 
990,abnehmen::V,decrescer,μειώνομαι 
991,zunehmen::V,crescer,αυξάνω
992,zunehmen::V,crescer,μεγαλώνω
993,zunehmen::V,aumentar,αυξάνω
994,zunehmen::V,aumentar,μεγαλώνω
995,steigen::V,subir,ανεβαίνω
996,wachsen::V,crescer,μεγαλώνω
997,glänzen::V,brilhar,γυαλίζω
998,funkeln::V,cintilar,αστράφτω
999,funkeln::V,cintilar,σπιθοβολώ
1000,lärmen::V,fazer barulho,θορυβώ
1001,läuten::V,chocalhar,χτυπώ 
1002,klingeln::V,tocar,κουδουνίζω
1003,klirren::V,tinir,κουδουνίζω
1004,brausen::V,bramar,βουΐζω
1005,rauschen::V,murmurar,βουΐζω
1006,rauschen::V,rumorejar,βουΐζω
1007,klingen::V,soar,ηχώ
1008,bellen::V,ladrar,γαυγίζω
1009,heulen::V,uivar,ουρλιάζω
1010,blasen::V,soprar,φυσώ
1011,pfeifen::V,assobiar,σφυρίζω
1012,schreien::V,gritar,κραυγάζω
1013,stöhnen::V,gemer,βογγώ
1014,zittern::V,tremer,τρέμω
1015,leben::V,viver,ζω
1016,geboren werden::V,nascer,γεννιέμαι
1017,atmen::V,respirar,αναπνέω
1018,trinken::V,beber,πίνω
1019,essen::V,comer,τρώω
1020,schlucken::V,engolir,καταπίνω
1021,müde werden::V,cansar-se,κουράζομαι
1022,einschlafen::V,adormecer,αποκοιμιέμαι
1023,schlafen::V,dormir,κοιμάμαι
1024,aufwachen::V,acordar,ξυπνώ
1025,aufstehen::V,levantar-se,σηκώνομαι
1026,sich erholen::V,descansar,ξεκουράζομαι
1027,krank werden::V,adoecer,αρρωσταίνω
1028,krank werden::V,ficar doente,αρρωσταίνω
1029,krank sein::V,estar doente,ασθενώ
1030,schmerzen::V,doer,πονώ
1031,husten::V,tossir,βήχω
1032,genesen::V,convalescer,θεραπεύομαι
1033,sterben::V,morrer,πεθαίνω
1034,umkommen::V,perecer,πεθαίνω
1035,sich bewegen::V,mover-se,κουνιέμαι
1036,sich rühren::V,mexer-se,σαλεύω
1037,sich erheben::V,levantar-se,επαναστατώ
1038,sich setzen::V,sentar-se,κάθομαι
1039,hinfallen::V,cair,πέφτω κάτω
1040,laufen::V,andar,τρέχω
1041,laufen::V,caminhar,τρέχω
1042,schreiten::V,andar,βαδίζω
1043,schreiten::V,caminhar,βαδίζω
1044,spazierengehen::V,passear,κάνω βόλτα
1045,spazierengehen::V,passear,πηγαίνω περίπατο
1046,eilen::V,apressar-se,σπεύδω
1047,sich beeilen::V,apressar-se,βιάζομαι
1048,sich beeilen::V,despachar-se,βιάζομαι
1049,sausen::V,correr,τρέχω γρήγορα
1050,rennen::V,correr,τρέχω
1051,springen::V,saltar,πηδώ
1052,klettern::V,trepar,σκαρφαλώνω
1053,schaukeln::V,baloiçar,κουνιέμαι
1054,kriechen::V,rastejar,έρπω
1055,kriechen::V,rastejar,σέρνομαι
1056,kriechen::V,arrastar-se,έρπω
1057,kriechen::V,arrastar-se,σέρνομαι
1058,schwimmen::V,nadar,κολυμπώ
1059,tauchen::V,mergulhar,βουτώ
1060,rudern::V,remar,κωπηλατώ
1061,fahren::V,ir,πηγαίνω
1062,fliegen::V,voar,πετώ
1063,gehen::V,ir,βαδίζω
1064,gehen::V,ir,πηγαίνω
1065,gehen::V,andar,βαδίζω
1066,gehen::V,andar,πηγαίνω
1067,weggehen::V,partir,φεύγω
1068,weggehen::V,ir-se embora,φεύγω
1069,abfahren::V,sair,ξεκινώ
1070,abfahren::V,sair,αναχωρώ
1071,abfahren::V,partir,ξεκινώ
1072,abfahren::V,partir,αναχωρώ
1073,anhalten::V,parar,σταματώ
1074,hineingehen::V,entrar,μπαίνω
1075,eintreten::V,entrar,μπαίνω
1076,eintreten::V,entrar,εισέρχομαι
1077,kommen::V,vir,έρχομαι
1078,ankommen::V,chegar,φτάνω
1079,zurückkommen::V,voltar,επιστρέφω
1080,zurückkommen::V,regressar,επιστρέφω
1081,bleiben::V,ficar,μένω
1082,bleiben::V,permanecer,μένω
1083,warten::V,esperar,περιμένω
1084,erwarten::V,esperar,αναμένω
1085,erwarten::V,esperar,περιμένω
1086,erwarten::V,aguardar,αναμένω
1087,erwarten::V,aguardar,περιμένω
1088,suchen::V,buscar,ψάχνω
1089,suchen::V,procurar,ψάχνω
1090,finden::V,achar,βρίσκω
1091,finden::V,encontrar,βρίσκω
1092,versuchen::V,tentar,προσπαθώ
1093,vorbereiten::V,preparar,προετοιμάζω
1094,lieben::V,amar,αγαπώ
1095,lieben::V,querer,αγαπώ
1096,mögen::V,gostar de,μου αρέσει
1097,lachen::V,rir,γελώ
1098,lachen::V,rir-se,γελώ
1099,rühren::V,comover,συγκινώ
1100,weinen::V,chorar,κλαίω
1101,schimpfen::V,ralhar,βρίζω
1102,sich ärgern::V,zangar-se,θυμώνω
1103,sich fürchten::V,ter medo de,φοβάμαι
1104,sich fürchten::V,ter receio de,φοβάμαι
1105,fürchten::V,temer,φοβάμαι
1106,fürchten::V,recear,φοβάμαι
1107,fliehen::V,fugir,φεύγω
1108,flüchten::V,refugiar-se,δραπετεύω
1109,sehen::V,ver,βλέπω
1110,anschauen::V,olhar,κοιτάζω
1111,ansehen::V,mirar,βλέπω
1112,hören::V,ouvir,ακούω
1113,zuhören::V,escutar,ακούω
1114,probieren::V,provar,δοκιμάζω
1115,probieren::V,saborear,δοκιμάζω
1116,riechen::V,cheirar,μυρίζω
1117,riechen::V,cheirar,οσφραίνομαι
1118,fühlen::V,sentir,αισθάνομαι
1119,scheinen::V,parecer,φαίνομαι
1120,zu sehen sein::V,estar à vista,φαίνομαι
1121,vernehmen::V,ouvir,ακούω
1122,vernehmen::V,ouvir,μαθαίνω
1123,frieren::V,ter frio,κρυώνω
1124,tun::V,fazer,κάνω
1125,können::V,saber,ξέρω
1126,können::V,saber,μπορώ
1127,wollen::V,querer,θέλω
1128,anfangen::V,iniciar,αρχίζω
1129,beenden::V,acabar,τελειώνω
1130,beenden::V,terminar,τελειώνω
1131,aufhören::V,cessar,παύω
1132,aufhören::V,desistir,παύω
1133,gelingen::V,sair bem,πετυχαίνω
1134,gelingen::V,dar bom resultado,πετυχαίνω
1135,geraten::V,sair,γίνομαι
1136,geraten::V,dar resultado,γίνομαι
1137,öffnen::V,abrir,ανοίγω
1138,schließen::V,fechar,κλείνω
1139,stellen::V,pôr,θέτω
1140,stellen::V,colocar,θέτω
1141,setzen::V,pôr,θέτω
1142,setzen::V,meter,θέτω
1143,legen::V,pôr,θέτω
1144,legen::V,meter,θέτω
1145,berühren::V,tocar,εγγίζω
1146,verbinden::V,unir,συνδέω
1147,verbinden::V,ligar,συνδέω
1148,bedecken::V,cobrir,σκεπάζω
1149,aufhängen::V,pendurar,κρεμώ
1150,anzünden::V,acender,ανάβω
1151,aufheben::V,apanhar,σηκώνω
1152,aufheben::V,levantar,σηκώνω
1153,zurücklassen::V,deixar,εγκαταλείπω
1154,verlieren::V,perder,χάνω
1155,fallen lassen::V,deixar cair,αφήνω να πέσει
1156,machen::V,fazer,κάνω
1157,machen::V,fazer,φτιάχνω
1158,herstellen::V,produzir,κατασκευάζω
1159,bauen::V,edificar,χτίζω
1160,bauen::V,edificar,οικοδομώ
1161,bauen::V,construir,χτίζω
1162,bauen::V,construir,οικοδομώ
1163,reparieren::V,reparar,επισκευάζω
1164,reparieren::V,reparar,επιδιορθώνω
1165,reparieren::V,consertar,επισκευάζω
1166,reparieren::V,consertar,επιδιορθώνω
1167,verbessern::V,melhorar,βελτιώνω
1168,verbessern::V,melhorar,καλυτερεύω
1169,ändern::V,mudar,αλλάζω
1170,ändern::V,alterar,αλλάζω
1171,graben::V,cavar,σκάβω
1172,beugen::V,curvar,λυγίζω
1173,biegen::V,vergar,κάμπτω
1174,drehen::V,girar,στρέφω
1175,wenden::V,virar,γυρίζω
1176,wenden::V,voltar,γυρίζω
1177,umdrehen::V,virar,γυρίζω
1178,umdrehen::V,revolver,γυρίζω
1179,heben::V,levantar,υψώνω
1180,heben::V,levantar,σηκώνω
1181,hochheben::V,erguer,υψώνω
1182,hochheben::V,erguer,σηκώνω
1183,hochheben::V,levantar,υψώνω
1184,hochheben::V,levantar,σηκώνω
1185,ergreifen::V,apanhar,πιάνω
1186,ergreifen::V,apanhar,αρπάζω
1187,halten::V,segurar,βαστώ
1188,drücken::V,apertar,πιέζω
1189,schieben::V,empurrar,σπρώχνω
1190,kratzen::V,raspar,γρατσουνίζω
1191,lecken::V,lamber,γλείφω
1192,beißen::V,morder,δαγκάνω
1193,abreißen::V,arrancar,κόβω
1194,abreißen::V,arrancar,σχίζω
1195,abschneiden::V,talhar,αποκόπτω
1196,binden::V,ligar,δένω
1197,stecken::V,meter,χώνω
1198,stecken::V,enfiar,χώνω
1199,brechen::V,romper,σπάζω
1200,brechen::V,quebrar,σπάζω
1201,klopfen::V,bater,χτυπώ
1202,klopfen::V,bater,τινάζω
1203,hauen::V,bater,χτυπώ
1204,kleben::V,colar,κολλώ
1205,reiben::V,esfregar,τρίβω
1206,streichen::V,barrar,αλείφω
1207,schleifen::V,afiar,ακονίζω
1208,schneiden::V,cortar,κόβω
1209,rütteln::V,sacudir,σείω
1210,rütteln::V,sacudir,τινάζω
1211,schütteln::V,abanar,σείω
1212,schütteln::V,abanar,κουνώ
1213,schütteln::V,sacudir,σείω
1214,schütteln::V,sacudir,κουνώ
1215,schwenken::V,agitar,κουνώ
1216,schütten::V,deitar,χύνω
1217,füllen::V,encher,γεμίζω
1218,einwickeln::V,envolver,τυλίγω
1219,einwickeln::V,embrulhar,τυλίγω
1220,tragen::V,levar,φέρνω
1221,tragen::V,trazer,φέρνω
1222,schleppen::V,arrastar,κουβαλώ
1223,ziehen::V,puxar,τραβώ
1224,aufbewahren::V,guardar,φυλάω
1225,aufbewahren::V,conservar,φυλάω
1226,werfen::V,lançar,ρίχνω
1227,fangen::V,apanhar,πιάνω
1228,packen::V,agarrar,τσακώνω
1229,verstecken::V,esconder,κρύβω
1230,teilen::V,partir,μερίζω
1231,teilen::V,dividir,μερίζω
1232,schicken::V,enviar,στέλνω
1233,bringen::V,trazer,φέρνω
1234,hinzufügen::V,acrescentar,προσθέτω
1235,bekommen::V,obter,προσκομίζω
1236,erhalten::V,receber,παίρνω
1237,erhalten::V,receber,λαμβάνω
1238,nehmen::V,tomar,πιάνω
1239,nehmen::V,tomar,παίρνω
1240,wählen::V,eleger,εκλέγω
1241,wählen::V,escolher,εκλέγω
1242,auswählen::V,escolher,διαλέγω
1243,auswählen::V,seleccionar,διαλέγω
1244,bewahren::V,guardar,διατηρώ
1245,bewahren::V,conservar,διατηρώ
1246,behindern::V,impedir,εμποδίζω
1247,verderben::V,estragar,χαλώ
1248,verderben::V,corromper,χαλώ
1249,beschädigen::V,danificar,ζημιώνω
1250,zerbrechen::V,romper,σπάζω
1251,zerbrechen::V,quebrar,σπάζω
1252,zerreißen::V,rasgar,σχίζω
1253,zerstören::V,destruir,καταστρέφω
1254,verbrennen::V,queimar,καίω
1255,geben::V,dar,δίνω
1256,reichen::V,passar,δίνω
1257,schenken::V,oferecer,χαρίζω
1258,versprechen::V,prometer,υπόσχομαι
1259,wünschen::V,desejar,εύχομαι
1260,loben::V,louvar,επαινώ
1261,küssen::V,beijar,φιλώ
1262,wiegen::V,embalar,κουνώ
1263,wiegen::V,embalar,νανουρίζω
1264,zudecken::V,tapar,σκεπάζω
1265,zudecken::V,cobrir,σκεπάζω
1266,wecken::V,acordar,ξυπνώ
1267,wecken::V,despertar,ξυπνώ
1268,zeigen::V,mostrar,δείχνω
1269,führen::V,guiar,οδηγώ
1270,führen::V,conduzir,οδηγώ
1271,lehren::V,ensinar,διδάσκω
1272,unterrichten::V,instruir,διδάσκω
1273,aufziehen::V,criar,ανατρέφω
1274,leiten::V,dirigir,ηγούμαι
1275,leiten::V,dirigir,διευθύνω
1276,leiten::V,conduzir,ηγούμαι
1277,leiten::V,conduzir,διευθύνω
1278,antreiben::V,impelir,σπρώχνω
1279,antreiben::V,impelir,παρακινώ
1280,lassen::V,fazer,αφήνω
1281,einladen::V,convidar,προσκαλώ
1282,vereinigen::V,unir,ενώνω
1283,vereinigen::V,reunir,ενώνω
1284,besuchen::V,ir ver,επισκέπτομαι
1285,besuchen::V,visitar,επισκέπτομαι
1286,treffen::V,encontrar,συναντώ
1287,sich versammeln::V,reunir-se,μαζεύομαι
1288,spielen::V,jogar,παίζω
1289,spielen::V,brincar,παίζω
1290,singen::V,cantar,τραγουδώ
1291,tanzen::V,bailar,χορεύω
1292,sich trennen::V,apartar-se,αποχωρίζομαι
1293,verlassen::V,deixar,εγκαταλείπω
1294,verlassen::V,abandonar,εγκαταλείπω
1295,retten::V,salvar,σώζω
1296,bewachen::V,vigiar,φρουρώ
1297,bewachen::V,guardar,φρουρώ
1298,schützen::V,proteger,προστατεύω
1299,verteidigen::V,defender,υπερασπίζω
1300,sich schlagen::V,brigar,χτυπιέμαι
1301,sich schlagen::V,bater-se,χτυπιέμαι
1302,schießen::V,disparar,πυροβολώ
1303,siegen::V,vencer,νικώ
1304,ärgern::V,irritar,τσαντίζω
1305,ärgern::V,aborrecer,τσαντίζω
1306,schlagen::V,bater,χτυπώ
1307,treten::V,pisar,κλοτσώ
1308,stechen::V,picar,τρυπώ
1309,stoßen::V,empurrar,ωθώ
1310,stoßen::V,empurrar,σπρώχνω
1311,stehlen::V,furtar,κλέβω
1312,stören::V,perturbar,διαταράσσω
1313,belästigen::V,incomodar,ενοχλώ
1314,belästigen::V,importunar,ενοχλώ
1315,verbergen::V,ocultar,κρύβω
1316,verbergen::V,esconder,κρύβω
1317,täuschen::V,iludir,παραπλανώ
1318,täuschen::V,enganar,παραπλανώ
1319,betrügen::V,burlar,απατώ
1320,betrügen::V,enganar,απατώ
1321,töten::V,matar,σκοτώνω
1322,töten::V,matar,θανατώνω
1323,wohnen::V,morar,μένω
1324,wohnen::V,morar,κατοικώ
1325,arbeiten::V,trabalhar,δουλεύω
1326,arbeiten::V,trabalhar,εργάζομαι
1327,sammeln::V,recolher,μαζεύω
1328,sammeln::V,recolher,συλλέγω
1329,sammeln::V,coleccionar,μαζεύω
1330,sammeln::V,coleccionar,συλλέγω
1331,pflücken::V,colher,κόβω
1332,jagen::V,caçar,κυνηγώ
1333,fischen::V,pescar,ψαρεύω
1334,fassen::V,apanhar,πιάνω
1335,hüten::V,guardar,φυλάγω
1336,hüten::V,guardar,προσέχω
1337,treiben::V,conduzir,οδηγώ
1338,anbinden::V,atar,δένω
1339,füttern::V,dar de comer a,ταΐζω
1340,melken::V,ordenhar,αρμέγω
1341,hacken::V,rachar,κόβω
1342,gießen::V,regar,ποτίζω
1343,reifen::V,amadurecer,ωριμάζω
1344,zubereiten::V,preparar,ετοιμάζω
1345,kochen::V,cozer,βράζω
1346,backen::V,cozer,ψήνω
1347,braten::V,assar,τηγανίζω
1348,braten::V,fritar,τηγανίζω
1349,umrühren::V,remexer,ανακατεύω
1350,stricken::V,tricotar,πλέκω
1351,stricken::V,fazer malha,πλέκω
1352,nähen::V,coser,ράβω
1353,nähen::V,costurar,ράβω
1354,färben::V,tingir,βάφω
1355,färben::V,tingir,χρωματίζω
1356,färben::V,colorir,βάφω
1357,färben::V,colorir,χρωματίζω
1358,reinigen::V,limpar,καθαρίζω
1359,reinigen::V,purificar,καθαρίζω
1360,waschen::V,lavar,πλένω
1361,abwischen::V,limpar,σφουγγίζω
1362,abwischen::V,esfregar,σφουγγίζω
1363,spülen::V,lavar,ξεπλένω
1364,spülen::V,enxaguar,ξεπλένω
1365,fegen::V,varrer,σκουπίζω
1366,kehren::V,varrer,σκουπίζω
1367,baden::V,banhar,κάνω μπάνιο
1368,baden::V,tomar banho,κάνω μπάνιο
1369,sich waschen::V,lavar-se,πλένομαι
1370,ausziehen::V,despir,βγάζω
1371,anziehen::V,vestir,φορώ
1372,sich anziehen::V,vestir-se,ντύνομαι
1373,kämmen::V,pentear,χτενίζω
1374,schmücken::V,adornar,στολίζω
1375,sagen::V,dizer,λέω
1376,sprechen::V,falar,μιλώ
1377,reden::V,falar,μιλώ
1378,reden::V,falar,κουβεντιάζω
1379,sich unterhalten::V,conversar,συνομιλώ
1380,sich unterhalten::V,conversar,κουβεντιάζω
1381,fragen::V,perguntar,ρωτώ
1382,bitten::V,pedir,ζητώ
1383,bitten::V,pedir,παρακαλώ
1384,erzählen::V,contar,διηγούμαι
1385,mitteilen::V,comunicar,πληροφορώ
1386,mitteilen::V,participar,πληροφορώ
1387,nennen::V,nomear,ονομάζω
1388,nennen::V,apelidar,ονομάζω
1389,rufen::V,chamar,φωνάζω
1390,prahlen::V,gabar-se,καυχιέμαι
1391,prahlen::V,vangloriar-se,καυχιέμαι
1392,übersetzen::V,traduzir,μεταφράζω
1393,denken::V,pensar,σκέφτομαι
1394,glauben::V,crer,πιστεύω
1395,bemerken::V,notar,παρατηρώ
1396,bemerken::V,observar,παρατηρώ
1397,erkennen::V,reconhecer,αναγνωρίζω
1398,begreifen::V,apreender,καταλαβαίνω
1399,begreifen::V,compreender,καταλαβαίνω
1400,verstehen::V,entender,ακούω
1401,verstehen::V,compreender,ακούω
1402,lernen::V,aprender,μαθαίνω
1403,wissen::V,saber,ξέρω
1404,sich erinnern an::V,lembrar-se de,θυμάμαι
1405,sich erinnern an::V,recordar-se de,θυμάμαι
1406,vergessen::V,esquecer,ξεχνώ
1407,messen::V,medir,μετρώ
1408,zählen::V,contar,μετρώ
1409,rechnen::V,calcular,λογαριάζω
1410,lesen::V,ler,διαβάζω
1411,malen::V,pintar,ζωγραφίζω
1412,zeichnen::V,desenhar,σχεδιάζω
1413,schreiben::V,escrever,γράφω
1414,besitzen::V,possuir,κατέχω
1415,kaufen::V,comprar,αγοράζω
1416,verkaufen::V,vender,πουλώ
1417,bezahlen::V,pagar,πληρώνω
1418,zahlen::V,pagar,πληρώνω
1419,beherrschen::V,imperar,κυριαρχώ
1420,ertragen::V,suportar,βαστώ
1421,ertragen::V,suportar,αντέχω
