,Concept_ID,eu,es
837,arm::A,txiro,pobre
838,arm::A,behartsu,pobre
839,reich::A,dirudun,rico
840,bekannt::A,ezagun,conocido
841,berühmt::A,entzun,famoso
842,berühmt::A,entzun,célebre
843,berühmt::A,ospetsu,famoso
844,berühmt::A,ospetsu,célebre
845,fremd::A,arrotz,extraño
846,verschieden::A,ezberdin,diverso
847,verschieden::A,ezberdin,distinto
848,verschieden::A,ezberdin,diferente
849,verschieden::A,desberdin,diverso
850,verschieden::A,desberdin,distinto
851,verschieden::A,desberdin,diferente
852,nah::A,hurre,cercano
853,nah::A,hurbil,cercano
854,fern::A,urrun,lejano
855,linker::A,ezker,izquierdo
856,rechter::A,eskuin,derecho
857,anderer::A,beste,otro
858,erster::A,lehen,primero
859,erster::A,aurren,primero
860,zweiter::A,bigarren,segundo
861,dritter::A,hirugarren,tercero
862,letzter::A,azken,último
863,letzter::A,hondar,último
864,allein::ADV,bakarrik,a solo
865,auf einmal::ADV,batera,de una vez
866,zusammen::ADV,elkarrekin,juntos
867,lange::ADV,luzaro,mucho tiempo
868,plötzlich::ADV,bat-batean,de repente
869,sofort::ADV,berehala,en seguida
870,später::ADV,gero,más tarde
871,jetzt::ADV,orain,ahora
872,heute::ADV,gaur,hoy
873,morgen::ADV,bihar,mañana
874,bald::ADV,aurki,pronto
875,bald::ADV,aurki,en breve
876,bald::ADV,laster,pronto
877,bald::ADV,laster,en breve
878,dann::ADV,ondoren,luego
879,dann::ADV,ondoren,entonces
880,gestern::ADV,atzo,ayer
881,einst::ADV,antzina,antaño
882,damals::ADV,orduan,entonces
883,danach::ADV,gerora,después
884,danach::ADV,ondoren,después
885,vorher::ADV,lehenago,antes
886,zuerst::ADV,aurrena,primero
887,zuerst::ADV,lehenbizi,primero
888,einmal::ADV,behin,una vez
889,einmal::ADV,aldi bat,una vez
890,manchmal::ADV,batzuetan,a veces
891,manchmal::ADV,zenbaitetan,a veces
892,oft::ADV,maiz,a menudo
893,oft::ADV,maiz,con frecuencia
894,oft::ADV,askotan,a menudo
895,oft::ADV,askotan,con frecuencia
896,immer::ADV,beti,siempre
897,niemals::ADV,inoiz ez,jamás
898,niemals::ADV,sekula ez,jamás
899,hier::ADV,hemen,aquí
900,hierhin::ADV,hona,acá
901,von hier::ADV,hemendik,desde aquí
902,von hier::ADV,honetatik,desde aquí
903,dort::ADV,han,ahí
904,dort::ADV,han,allí
905,dorthin::ADV,hara,allí
906,dorthin::ADV,hara,hacia allí
907,geradeaus::ADV,artez,todo derecho
908,vorwärts::ADV,aurrera,adelante
909,rückwärts::ADV,atzera,hacia atrás
910,rückwärts::ADV,atzerantz,hacia atrás
911,zurück::ADV,atzera,atrás
912,unten::ADV,behean,abajo
913,hinab::ADV,behera,hacia abajo
914,hinab::ADV,beherantz,hacia abajo
915,oben::ADV,goian,arriba
916,hinauf::ADV,gora,hacia arriba
917,hinauf::ADV,gorantz,hacia arriba
918,überall::ADV,edonon,por todas partes
919,nicht::ADV,ez,no
920,ein wenig::ADV,apur bat,un poco
921,ein wenig::ADV,pixka bat,un poco
922,kaum::ADV,ozta,apenas
923,kaum::ADV,nekez,apenas
924,sehr::ADV,oso,muy
925,sehr::ADV,oso,mucho
926,so::ADV,hala,tan
927,so::ADV,honela,tan
928,noch::ADV,oraindik,aún
929,noch::ADV,oraindik,todavía
930,nur::ADV,bakarrik,solamente
931,schon::ADV,ja,ya
932,schon::ADV,jada,ya
933,wieder::ADV,berriro,de nuevo
934,vergebens::ADV,alferrik,en vano
935,vor::PRP,aurrean,antes de
936,vor::PRP,aurrean,delante de
937,hinter::PRP,ostean,tras
938,hinter::PRP,ostean,detrás de
939,hinter::PRP,gibelean,tras
940,hinter::PRP,gibelean,detrás de
941,unter::PRP,pean,bajo
942,unter::PRP,pean,debajo de
943,unter::PRP,azpian,bajo
944,unter::PRP,azpian,debajo de
945,durch::PRP,zehar,por
946,durch::PRP,zehar,a través de
947,neben::PRP,ondoan,al lado de
948,neben::PRP,aldamenean,al lado de
949,zwischen::PRP,artean,entre
950,wegen::PRP,-gatik,por
951,wegen::PRP,-gatik,a causa de
952,dies::PRN,hau,esto
953,das::PRN,hura,eso
954,das::PRN,hura,esto
955,alles::PRN,dena,todo
956,ich::PRN,ni,yo
957,du::PRN,zu,tú
958,er::PRN,bera,él
959,wir::PRN,gu,nosotros
960,ihr::PRN,zuek,vosotros
961,sie::PRN,berak,ellos
962,was::FPRN,zer,qué
963,wer::FPRN,nor,quién
964,wo::FADV,non,dónde
965,wohin::FADV,nora,adónde
966,wohin::FADV,nora,hacia dónde
967,wie::FADV,nola,cómo
968,wie::FADV,zelan,cómo
969,warum::FADV,zeren,por qué
970,warum::FADV,zergatik,por qué
971,wieviel::FNUM,zenbat,cuánto
972,eins::NUM,bat,uno
973,zwei::NUM,bi,dos
974,zwei::NUM,biga,dos
975,drei::NUM,hiru,tres
976,vier::NUM,lau,cuatro
977,fünf::NUM,bost,cinco
978,sechs::NUM,sei,seis
979,sieben::NUM,zazpi,siete
980,acht::NUM,zortzi,ocho
981,neun::NUM,bederatzi,nueve
982,zehn::NUM,hamar,diez
983,elf::NUM,hamaika,once
984,zwölf::NUM,hamabi,doce
985,zwanzig::NUM,hogei,veinte
986,dreißig::NUM,hogeita hamar,treinta
987,vierzig::NUM,berrogei,cuarenta
988,fünfzig::NUM,berrogeita hamar,cincuenta
989,sechzig::NUM,hirurogei,sesenta
990,siebzig::NUM,hirurogeita hamar,setenta
991,achtzig::NUM,laurogei,ochenta
992,neunzig::NUM,laurogeita hamar,noventa
993,hundert::NUM,ehun,cien
994,hundert::NUM,ehun,ciento
995,tausend::NUM,mila,mil
996,und::CNJ,eta,y
997,oder::CNJ,edo,o
998,stehen::V,zutik egon,estar de pie
999,sitzen::V,eserita egon,estar sentado
1000,liegen::V,etzan,yacer
1001,liegen::V,etzan,estar acostado
1002,hängen::V,eskegita egon,pender
1003,hängen::V,zintzilik egon,pender
1004,werden::V,bihurtu,hacerse
1005,werden::V,bilakatu,hacerse
1006,passieren::V,pasatu,suceder
1007,passieren::V,gertatu,suceder
1008,beginnen::V,hasi,iniciarse
1009,beginnen::V,hasi,principiar
1010,enden::V,bukatu,acabar
1011,enden::V,bukatu,terminar
1012,wechseln::V,aldatu,variar
1013,wechseln::V,aldatu,alternar
1014,aufgehen[Sonne]::V,ilki,salir
1015,aufgehen[Sonne]::V,sortu,salir
1016,untergehen[Sonne]::V,sartu,ponerse
1017,untergehen[Sonne]::V,sartu,descender
1018,scheinen[Sonne]::V,eguzkia egon,brillar
1019,donnern::V,trumoia jo,tronar
1020,wehen::V,haizea ibili,soplar
1021,strömen::V,zorrotadaka isuri,afluir
1022,fließen::V,isuri,fluir
1023,fließen::V,isuri,correr
1024,sich drehen::V,biratu,girar
1025,schwanken::V,zabuka ibili,vacilar
1026,schwingen::V,kulunkatu,oscilar
1027,fallen::V,erori,caer
1028,brennen::V,sutan egon,arder
1029,brennen::V,sutan egon,quemar
1030,rauchen::V,kea bota,humear
1031,rauchen::V,kea bota,echar humo
1032,regnen::V,euria ari izan,llover
1033,gefrieren::V,izoztu,helarse
1034,gefrieren::V,hormatu,helarse
1035,tauen::V,gesaldu,deshelarse
1036,schmelzen::V,urtu,fundirse
1037,schmelzen::V,urtu,derretirse
1038,trocknen::V,idortu,secarse
1039,trocknen::V,lehortu,secarse
1040,sieden::V,irakin,hervir
1041,faulen::V,hirotu,pudrirse
1042,faulen::V,usteldu,pudrirse
1043,verfaulen::V,hirotu,pudrirse
1044,verfaulen::V,usteldu,pudrirse
1045,reißen::V,eten,romperse
1046,reißen::V,tarrat egin,romperse
1047,versinken::V,urperatu,hundirse
1048,vergehen::V,iragan,pasar
1049,erscheinen::V,agertu,aparecer
1050,verschwinden::V,desagertu,desaparecer
1051,sinken::V,beheititu,bajar
1052,abnehmen::V,gutxitu,decrecer
1053,abnehmen::V,gutxitu,disminuir
1054,abnehmen::V,beheratu,decrecer
1055,abnehmen::V,beheratu,disminuir
1056,zunehmen::V,gora egin,crecer
1057,zunehmen::V,gora egin,aumentar
1058,steigen::V,igo,subir
1059,steigen::V,igo,ascender
1060,wachsen::V,hazi,crecer
1061,glänzen::V,distiratu,brillar
1062,glänzen::V,distiratu,resplandecer
1063,funkeln::V,izarniatu,chispear
1064,lärmen::V,zarata atera,hacer ruido
1065,läuten::V,jo,sonar
1066,läuten::V,jo,repicar
1067,läuten::V,hots egin,sonar
1068,läuten::V,hots egin,repicar
1069,klingeln::V,txirrina jo,tocar el timbre
1070,klirren::V,tintin egin,tintinear
1071,brausen::V,marru egin,zumbar
1072,rauschen::V,fir-fir egin,murmurar
1073,klingen::V,soinu egin,sonar
1074,bellen::V,zaunkatu,ladrar
1075,heulen::V,ulu egin,ulular
1076,heulen::V,uhuri egin,ulular
1077,blasen::V,ufa egin,soplar
1078,blasen::V,putz egin,soplar
1079,pfeifen::V,txistu egin,silbar
1080,schreien::V,oihu egin,gritar
1081,schreien::V,garrasi egin,gritar
1082,stöhnen::V,intziri egin,gemir
1083,zittern::V,ikara egin,temblar
1084,zittern::V,dar-dar egin,temblar
1085,leben::V,bizi izan,vivir
1086,geboren werden::V,jaio,nacer
1087,atmen::V,hats egin,respirar
1088,atmen::V,arnasa egin,respirar
1089,trinken::V,edan,beber
1090,essen::V,jan,comer
1091,schlucken::V,irentsi,tragar
1092,müde werden::V,unatu,cansarse
1093,müde werden::V,unatu,fatigarse
1094,müde werden::V,nekatu,cansarse
1095,müde werden::V,nekatu,fatigarse
1096,einschlafen::V,lokartu,dormirse
1097,schlafen::V,lo egin,dormir
1098,aufwachen::V,esnatu,despertarse
1099,aufwachen::V,atzarri,despertarse
1100,aufstehen::V,jaiki,levantarse
1101,sich erholen::V,atseden egin,reposar
1102,sich erholen::V,atseden egin,descansar
1103,krank werden::V,gaixotu,caer enfermo
1104,krank sein::V,eri izan,estar enfermo
1105,krank sein::V,gaixo izan,estar enfermo
1106,schmerzen::V,min egin,doler
1107,husten::V,eztul egin,toser
1108,genesen::V,osatu,convalecer
1109,genesen::V,osatu,restablecerse
1110,sterben::V,hil,morir
1111,sterben::V,zendu,morir
1112,umkommen::V,istripuz hil,perecer
1113,sich bewegen::V,higitu,moverse
1114,sich rühren::V,zirkin egin,rebullir
1115,sich erheben::V,zutitu,levantarse
1116,sich erheben::V,altxatu,levantarse
1117,sich setzen::V,eseri,sentarse
1118,sich setzen::V,jesarri,sentarse
1119,hinfallen::V,erori,caerse
1120,laufen::V,ibili,andar
1121,schreiten::V,oinkatu,proceder
1122,spazierengehen::V,paseatu,pasear
1123,spazierengehen::V,paseatu,pasearse
1124,spazierengehen::V,ostera bat egin,pasear
1125,spazierengehen::V,ostera bat egin,pasearse
1126,eilen::V,lasterkatu,correr prisa
1127,sich beeilen::V,lehiatu,darse prisa
1128,sausen::V,ziztu bizian joan,correr
1129,rennen::V,lasterka egin,correr
1130,springen::V,jauzi egin,saltar
1131,klettern::V,igo,trepar
1132,klettern::V,igo,escalar
1133,schaukeln::V,zabu egin,bambolearse
1134,schaukeln::V,zanbulu egin,bambolearse
1135,kriechen::V,narras egin,reptar
1136,kriechen::V,narras egin,arrastrarse
1137,schwimmen::V,igerikatu,nadar
1138,schwimmen::V,igeri egin,nadar
1139,tauchen::V,murgildu,bucear
1140,tauchen::V,murgildu,sumergirse
1141,tauchen::V,pulunpatu,bucear
1142,tauchen::V,pulunpatu,sumergirse
1143,rudern::V,bogatu,remar
1144,rudern::V,arraun egin,remar
1145,fahren::V,joan,ir
1146,fliegen::V,hegaldatu,volar
1147,fliegen::V,hegan egin,volar
1148,gehen::V,joan,ir
1149,gehen::V,joan,andar
1150,weggehen::V,alde egin,irse
1151,weggehen::V,alde egin,marcharse
1152,abfahren::V,abiatu,salir
1153,abfahren::V,abiatu,partir
1154,anhalten::V,geratu,parar
1155,anhalten::V,geratu,pararse
1156,anhalten::V,gelditu,parar
1157,anhalten::V,gelditu,pararse
1158,hineingehen::V,sartu,entrar
1159,eintreten::V,sartu,entrar
1160,kommen::V,etorri,venir
1161,ankommen::V,heldu,llegar
1162,ankommen::V,iritsi,llegar
1163,zurückkommen::V,itzuli,volver
1164,zurückkommen::V,itzuli,regresar
1165,bleiben::V,gelditu,quedarse
1166,warten::V,itxaron,esperar
1167,warten::V,zain egon,esperar
1168,erwarten::V,iguriki,esperar
1169,suchen::V,bilatu,buscar
1170,finden::V,idoro,hallar
1171,finden::V,idoro,encontrar
1172,finden::V,aurkitu,hallar
1173,finden::V,aurkitu,encontrar
1174,versuchen::V,saiatu,intentar
1175,versuchen::V,ahalegindu,intentar
1176,vorbereiten::V,gertatu,preparar
1177,lieben::V,maitatu,amar
1178,lieben::V,maitatu,querer
1179,lieben::V,maite izan,amar
1180,lieben::V,maite izan,querer
1181,mögen::V,laket izan,querer
1182,mögen::V,atsegin izan,querer
1183,lachen::V,irri egin,reír
1184,lachen::V,barre egin,reír
1185,rühren::V,hunkitu,conmover
1186,weinen::V,negar egin,llorar
1187,schimpfen::V,erneguka ari izan,regañar
1188,sich ärgern::V,ernegatu,enfadarse
1189,sich ärgern::V,haserretu,enfadarse
1190,sich fürchten::V,beldur izan,tener miedo
1191,fürchten::V,beldur izan,temer
1192,fürchten::V,beldur izan,tener miedo a
1193,fliehen::V,ihes egin,huir
1194,flüchten::V,ihes egin,escaparse
1195,sehen::V,ikusi,ver
1196,anschauen::V,begietsi,mirar
1197,ansehen::V,begiratu,mirar
1198,hören::V,aditu,oír
1199,zuhören::V,entzun,escuchar
1200,probieren::V,dastatu,probar
1201,probieren::V,dastatu,degustar
1202,riechen::V,usnatu,oler
1203,riechen::V,usaindu,oler
1204,fühlen::V,sentitu,sentir
1205,scheinen::V,iruditu,parecer
1206,scheinen::V,begitandu,parecer
1207,zu sehen sein::V,azaldu,poder verse
1208,vernehmen::V,aditu,oír
1209,vernehmen::V,aditu,percibir
1210,frieren::V,hotz izan,tener frío
1211,tun::V,egin,hacer
1212,können::V,ahal izan,poder
1213,wollen::V,nahi izan,querer
1214,anfangen::V,hasi,iniciar
1215,beenden::V,bukatu,acabar
1216,beenden::V,bukatu,terminar
1217,aufhören::V,utzi,cesar
1218,gelingen::V,lortu,salir bien
1219,geraten::V,heldu,salir
1220,geraten::V,heldu,dar resultado
1221,öffnen::V,ireki,abrir
1222,öffnen::V,zabaldu,abrir
1223,schließen::V,itxi,cerrar
1224,stellen::V,ipini,poner
1225,stellen::V,ipini,colocar
1226,setzen::V,jesarri,poner
1227,setzen::V,jesarri,colocar
1228,legen::V,jarri,poner
1229,berühren::V,ukitu,tocar
1230,verbinden::V,uztartu,unir
1231,verbinden::V,uztartu,juntar
1232,bedecken::V,estali,tapar
1233,bedecken::V,estali,cubrir
1234,aufhängen::V,eseki,colgar
1235,aufhängen::V,eskegi,colgar
1236,anzünden::V,piztu,encender
1237,aufheben::V,jaso,recoger
1238,zurücklassen::V,atzean utzi,dejar
1239,verlieren::V,galdu,perder
1240,fallen lassen::V,erortzen utzi,dejar caer
1241,machen::V,egin,hacer
1242,herstellen::V,ekoiztu,fabricar
1243,bauen::V,eraiki,construir
1244,reparieren::V,konpondu,reparar
1245,verbessern::V,hobetu,mejorar
1246,ändern::V,mudatu,mudar
1247,ändern::V,mudatu,modificar
1248,graben::V,aitzurtu,cavar
1249,beugen::V,makurtu,doblar
1250,beugen::V,makurtu,inclinar
1251,biegen::V,malgutu,doblar
1252,biegen::V,makolatu,doblar
1253,drehen::V,jiratu,volver
1254,drehen::V,jiratu,hacer girar
1255,wenden::V,bihurtu,volver
1256,umdrehen::V,biratu,revolver
1257,umdrehen::V,alderantzikatu,revolver
1258,heben::V,jaso,levantar
1259,heben::V,goratu,levantar
1260,hochheben::V,goratu,alzar
1261,hochheben::V,altxatu,alzar
1262,ergreifen::V,oratu,coger
1263,halten::V,eutsi,tener
1264,drücken::V,sakatu,apretar
1265,schieben::V,bultzatu,empujar
1266,kratzen::V,hatz egin,rascar
1267,kratzen::V,hazka egin,rascar
1268,lecken::V,miaztu,lamer
1269,lecken::V,lamikatu,lamer
1270,beißen::V,hozka egin,morder
1271,beißen::V,ausiki egin,morder
1272,abreißen::V,kendu,arrancar
1273,abschneiden::V,moztu,cortar
1274,abschneiden::V,pikatu,cortar
1275,binden::V,lotu,atar
1276,binden::V,estekatu,atar
1277,stecken::V,sartu,meter
1278,brechen::V,apurtu,romper
1279,brechen::V,apurtu,quebrar
1280,klopfen::V,jo,golpear
1281,hauen::V,jo,pegar
1282,kleben::V,itsatsi,pegar
1283,kleben::V,itsatsi,encolar
1284,reiben::V,igurtzi,frotar
1285,streichen::V,igurtzi,untar
1286,streichen::V,igurtzi,recubrir
1287,schleifen::V,zorroztu,afilar
1288,schneiden::V,moztu,cortar
1289,rütteln::V,astindu,agitar
1290,rütteln::V,inarrosi,agitar
1291,schütteln::V,astindu,agitar
1292,schütteln::V,astindu,sacudir
1293,schütteln::V,inarrosi,agitar
1294,schütteln::V,inarrosi,sacudir
1295,schwenken::V,zabukatu,menear
1296,schütten::V,isuri,verter
1297,füllen::V,bete,llenar
1298,einwickeln::V,bildu,envolver
1299,tragen::V,eroan,llevar
1300,tragen::V,eraman,llevar
1301,schleppen::V,narrastu,arrastrar
1302,schleppen::V,herrestatu,arrastrar
1303,ziehen::V,tira egin,tirar
1304,aufbewahren::V,gorde,conservar
1305,werfen::V,jaurti,echar
1306,werfen::V,jaurti,lanzar
1307,werfen::V,aurtiki,echar
1308,werfen::V,aurtiki,lanzar
1309,fangen::V,atzeman,coger
1310,packen::V,heldu,agarrar
1311,verstecken::V,ostendu,esconder
1312,verstecken::V,ezkutatu,esconder
1313,teilen::V,zatitu,partir
1314,teilen::V,zatitu,dividir
1315,schicken::V,bidali,enviar
1316,bringen::V,ekarri,traer
1317,hinzufügen::V,eratxiki,añadir
1318,hinzufügen::V,gaineratu,añadir
1319,bekommen::V,jaso,obtener
1320,bekommen::V,jaso,conseguir
1321,erhalten::V,jaso,recibir
1322,nehmen::V,hartu,tomar
1323,wählen::V,hautatu,elegir
1324,wählen::V,aukeratu,elegir
1325,auswählen::V,hautatu,escoger
1326,auswählen::V,hautatu,seleccionar
1327,auswählen::V,aukeratu,escoger
1328,auswählen::V,aukeratu,seleccionar
1329,bewahren::V,begiratu,guardar
1330,bewahren::V,begiratu,preservar
1331,behindern::V,oztopatu,estorbar
1332,behindern::V,oztopatu,obstaculizar
1333,verderben::V,hondatu,estropear
1334,beschädigen::V,akastu,deteriorar
1335,zerbrechen::V,apurtu,romper
1336,zerbrechen::V,apurtu,quebrar
1337,zerreißen::V,zarratatu,desgarrar
1338,zerreißen::V,zarratatu,despedazar
1339,zerstören::V,suntsitu,destruir
1340,zerstören::V,suntsitu,destrozar
1341,verbrennen::V,erre,quemar
1342,verbrennen::V,kiskali,quemar
1343,geben::V,eman,dar
1344,reichen::V,luzatu,pasar
1345,reichen::V,helarazi,pasar
1346,schenken::V,oparitu,regalar
1347,versprechen::V,agindu,prometer
1348,wünschen::V,opatu,desear
1349,wünschen::V,opetsi,desear
1350,loben::V,laudatu,alabar
1351,loben::V,goraipatu,alabar
1352,küssen::V,musu eman,besar
1353,wiegen::V,kulunkatu,mecer
1354,zudecken::V,estali,tapar
1355,zudecken::V,estali,cubrir
1356,wecken::V,esnatu,despertar
1357,wecken::V,iratzartu,despertar
1358,zeigen::V,erakutsi,mostrar
1359,führen::V,gidatu,guiar
1360,führen::V,gidatu,conducir
1361,lehren::V,irakatsi,enseñar
1362,lehren::V,irakatsi,instruir
1363,unterrichten::V,eskolak eman,enseñar
1364,aufziehen::V,hazi,criar
1365,leiten::V,arteztu,guiar
1366,leiten::V,arteztu,dirigir
1367,antreiben::V,bulkatu,impeler
1368,antreiben::V,bulkatu,impulsar
1369,lassen::V,-arazi,hacer
1370,einladen::V,gonbidatu,invitar
1371,vereinigen::V,batu,unir
1372,vereinigen::V,bateratu,unir
1373,besuchen::V,ikustatu,visitar
1374,besuchen::V,ikustatu,ir a ver
1375,treffen::V,topatu,encontrar
1376,sich versammeln::V,bildu,reunirse
1377,sich versammeln::V,bildu,congregarse
1378,spielen::V,jolastu,jugar
1379,singen::V,abestu,cantar
1380,singen::V,kantatu,cantar
1381,tanzen::V,dantzatu,bailar
1382,tanzen::V,dantzan egin,bailar
1383,sich trennen::V,banandu,separarse
1384,verlassen::V,utzietsi,dejar
1385,verlassen::V,utzietsi,abandonar
1386,retten::V,salbatu,salvar
1387,retten::V,gaizkatu,salvar
1388,bewachen::V,jagon,vigilar
1389,bewachen::V,zaindu,vigilar
1390,schützen::V,babestu,proteger
1391,schützen::V,gerizatu,proteger
1392,verteidigen::V,aldeztu,defender
1393,sich schlagen::V,elkar jo,batirse
1394,sich schlagen::V,elkar borrokatu,batirse
1395,schießen::V,tiro egin,tirar
1396,schießen::V,tiro egin,disparar
1397,siegen::V,irabazi,vencer
1398,ärgern::V,ernegatu,enojar
1399,ärgern::V,ernegatu,enfadar
1400,ärgern::V,haserretu,enojar
1401,ärgern::V,haserretu,enfadar
1402,schlagen::V,jo,pegar
1403,schlagen::V,jo,golpear
1404,schlagen::V,erauntsi,pegar
1405,schlagen::V,erauntsi,golpear
1406,treten::V,zapaldu,dar una patada a
1407,treten::V,ostiaktu,dar una patada a
1408,stechen::V,sastatu,pinchar
1409,stoßen::V,bultzatu,empujar
1410,stehlen::V,ostu,robar
1411,stehlen::V,ostu,hurtar
1412,stehlen::V,lapurtu,robar
1413,stehlen::V,lapurtu,hurtar
1414,stören::V,galarazi,molestar
1415,belästigen::V,gohaindu,molestar
1416,belästigen::V,gohaindu,importunar
1417,belästigen::V,alamena eman,molestar
1418,belästigen::V,alamena eman,importunar
1419,verbergen::V,ezkutatu,ocultar
1420,verbergen::V,ezkutatu,esconder
1421,täuschen::V,tronpatu,engañar
1422,täuschen::V,engainatu,engañar
1423,betrügen::V,iruzurtu,engañar
1424,töten::V,hil,matar
1425,töten::V,heriotza eman,matar
1426,wohnen::V,bizi izan,vivir
1427,wohnen::V,bizi izan,habitar
1428,arbeiten::V,lan egin,trabajar
1429,arbeiten::V,behar egin,trabajar
1430,sammeln::V,bildu,recoger
1431,sammeln::V,bildu,coleccionar
1432,sammeln::V,bildumatu,recoger
1433,sammeln::V,bildumatu,coleccionar
1434,pflücken::V,batu,coger
1435,pflücken::V,bildu,coger
1436,jagen::V,ehizatu,cazar
1437,fischen::V,arrantzatu,pescar
1438,fischen::V,arrantza egin,pescar
1439,fassen::V,harrapatu,atrapar
1440,fassen::V,harrapatu,capturar
1441,hüten::V,begiratu,guardar
1442,treiben::V,bultza egin,aballar
1443,anbinden::V,estekatu,atar
1444,füttern::V,bazkatu,echar de comer
1445,melken::V,jetzi,ordeñar
1446,hacken::V,xehatu,picar
1447,hacken::V,xehatu,cortar
1448,gießen::V,isuri,regar
1449,reifen::V,heldu,madurar
1450,reifen::V,zoritu,madurar
1451,zubereiten::V,prestatu,preparar
1452,kochen::V,egosi,cocer
1453,kochen::V,egosi,guisar
1454,backen::V,labean egin,hornear
1455,backen::V,labean egin,cocer al horno
1456,braten::V,erregosi,asar
1457,braten::V,erregosi,freír
1458,umrühren::V,eragin,remover
1459,stricken::V,trikotatu,hacer punto
1460,stricken::V,trikotatu,hacer calceta
1461,stricken::V,puntu egin,hacer punto
1462,stricken::V,puntu egin,hacer calceta
1463,nähen::V,josi,coser
1464,färben::V,tindatu,teñir
1465,färben::V,tindatu,colorear
1466,reinigen::V,ikuzi,limpiar
1467,reinigen::V,garbitu,limpiar
1468,waschen::V,xahutu,lavar
1469,waschen::V,garbitu,lavar
1470,abwischen::V,xukatu,fregar
1471,abwischen::V,xukatu,limpiar
1472,spülen::V,irakutzi,aclarar
1473,spülen::V,irakutzi,enjuagar
1474,fegen::V,erraztatu,barrer
1475,fegen::V,erraztatu,pasar la escoba
1476,kehren::V,isastu,barrer
1477,baden::V,bainatu,bañarse
1478,baden::V,bainua hartu,bañarse
1479,sich waschen::V,burua garbitu,lavarse
1480,ausziehen::V,erantzi,quitar
1481,ausziehen::V,erantzi,quitarse
1482,anziehen::V,jantzi,ponerse
1483,sich anziehen::V,jantzi,vestirse
1484,kämmen::V,orraztu,peinar
1485,schmücken::V,apaindu,adornar
1486,sagen::V,esan,decir
1487,sprechen::V,mintzatu,hablar
1488,sprechen::V,hitz egin,hablar
1489,reden::V,hitz egin,hablar
1490,reden::V,hitz egin,conversar
1491,sich unterhalten::V,solastu,charlar
1492,sich unterhalten::V,solastu,conversar
1493,sich unterhalten::V,solas egin,charlar
1494,sich unterhalten::V,solas egin,conversar
1495,fragen::V,galdetu,preguntar
1496,bitten::V,eskatu,rogar
1497,bitten::V,galdegin,rogar
1498,erzählen::V,edestu,contar
1499,erzählen::V,kontatu,contar
1500,mitteilen::V,jakinarazi,comunicar
1501,mitteilen::V,jakinarazi,participar
1502,nennen::V,izena eman,llamar
1503,nennen::V,izena eman,nombrar
1504,rufen::V,dei egin,llamar
1505,prahlen::V,harrokerian ibili,jactarse
1506,prahlen::V,ahoberokeriak esan,jactarse
1507,übersetzen::V,itzuli,traducir
1508,denken::V,pentsatu,pensar
1509,denken::V,gogoeta egin,pensar
1510,glauben::V,sinetsi,creer
1511,bemerken::V,ohartu,notar
1512,bemerken::V,konturatu,notar
1513,erkennen::V,ezagutu,reconocer
1514,erkennen::V,antzeman,reconocer
1515,begreifen::V,ulertu,concebir
1516,verstehen::V,aditu,entender
1517,verstehen::V,aditu,comprender
1518,lernen::V,ikasi,aprender
1519,wissen::V,jakin,saber
1520,sich erinnern an::V,gogoratu,recordar
1521,sich erinnern an::V,gogoratu,acordarse de
1522,sich erinnern an::V,gogoan izan,recordar
1523,sich erinnern an::V,gogoan izan,acordarse de
1524,vergessen::V,ahaztu,olvidar
1525,vergessen::V,ahantzi,olvidar
1526,messen::V,neurtu,medir
1527,zählen::V,zenbatu,contar
1528,zählen::V,kopuratu,contar
1529,rechnen::V,kalkulatu,contar
1530,rechnen::V,kalkulatu,calcular
1531,lesen::V,irakurri,leer
1532,malen::V,margotu,pintar
1533,zeichnen::V,marraztu,dibujar
1534,schreiben::V,idatzi,escribir
1535,besitzen::V,ukan,poseer
1536,besitzen::V,eduki,poseer
1537,kaufen::V,erosi,comprar
1538,verkaufen::V,saldu,vender
1539,bezahlen::V,ordaindu,pagar
1540,zahlen::V,ordaindu,pagar
1541,beherrschen::V,menpean izan,dominar
1542,ertragen::V,jasan,soportar
1543,ertragen::V,pairatu,soportar
