,Concept_ID,ka,hr
70,Himmel::N,ცა,nebo
71,Sonne::N,მზე,sunce
72,Mond::N,მთვარე,mjesec
73,Stern::N,ვარსკვლავი,zvijezda
74,Luft::N,ჰაერი,zrak
75,Wind::N,ქარი,vjetar
76,Welle::N,ტალღა,val
77,Welle::N,ტალღა,talas
78,Wasser::N,წყალი,voda
79,Stein::N,ქვა,kamen
80,Boden::N,მიწა,tlo
81,Boden::N,მიწა,zemlja
82,Erde::N,ნიადაგი,zemlja
83,Staub::N,მტვერი,prah
84,Staub::N,მტვერი,prašina
85,Rauch::N,ბოლი,dim
86,Rauch::N,კვამლი,dim
87,Funke::N,ნაკვესი,iskra
88,Funke::N,ნაკვესი,varnica
89,Feuer::N,ცეცხლი,vatra
90,Licht::N,შუქი,svjetlo
91,Licht::N,სინათლე,svjetlo
92,Schatten::N,ლანდი,hlad
93,Schatten::N,ლანდი,sjena
94,Schatten::N,ჩრდილი,hlad
95,Schatten::N,ჩრდილი,sjena
96,Wetter::N,ამინდი,vrijeme
97,Nebel::N,ნისლი,magla
98,Wolke::N,ღრუბელი,oblak
99,Regen::N,წვიმა,kiša
100,Schnee::N,თოვლი,snijeg
101,Eis::N,თოში,led
102,Eis::N,ყინული,led
103,Frost::N,ყინვა,mraz
104,Kälte::N,სიცივე,studen
105,Kälte::N,სიცივე,hladnoća
106,Hitze::N,სიცხე,vrućina
107,Raureif::N,ჭირხლი,inje
108,Raureif::N,თრთვილი,inje
109,Regenbogen::N,ცისარტყელა,duga
110,Donner::N,ქუხილი,grom
111,Donner::N,ქუხილი,grmljavina
112,Strömung::N,დინება,struja
113,Strömung::N,დინება,strujanje
114,Tropfen::N,წვეთი,kap
115,Tropfen::N,წვეთი,kaplja
116,Schaum::N,ქაფი,pjena
117,Schaum::N,დორბლი,pjena
118,Schmutz::N,ჭუჭყი,nečistoća
119,Schmutz::N,ჭუჭყი,prljavština
120,Schmutz::N,ტალახი,nečistoća
121,Schmutz::N,ტალახი,prljavština
122,See::N,ტბა,jezero
123,Sumpf::N,ჭაობი,bara
124,Moor::N,ტორფნარი,močvara
125,Wiese::N,ველი,livada
126,Wiese::N,მდელო,livada
127,Wald::N,ტყე,šuma
128,Hügel::N,ბორცვი,brijeg
129,Hügel::N,ბორცვი,brežuljak
130,Anhöhe::N,მაღლობი,uzvišica
131,Berg::N,მთა,brdo
132,Gipfel::N,მწვერვალი,vrh
133,Höhle::N,მღვიმე,pećina
134,Höhle::N,მღვიმე,spilja
135,Höhle::N,გამოქვებული,pećina
136,Höhle::N,გამოქვებული,spilja
137,Abhang::N,ფერდობი,obronak
138,Abhang::N,ფერდობი,nizbrdica
139,Quelle::N,წყარო,izvor
140,Quelle::N,წყარო,vrelo
141,Quelle::N,სათავე,izvor
142,Quelle::N,სათავე,vrelo
143,Bach::N,რუ,potok
144,Bach::N,ნაკადული,potok
145,Fluss::N,მდინარე,rijeka
146,Ufer::N,კიდე,obala
147,Ufer::N,ნაპირი,obala
148,Küste::N,ნაპირი,obala
149,Küste::N,ნაპირი,morska obala
150,Festland::N,ხმელეთი,kopno
151,Meer::N,ზღვა,more
152,Bucht::N,ყურე,zaliv
153,Insel::N,კუნძული,ada
154,Insel::N,კუნძული,otok
155,Blume::N,ყვავილი,cvijet
156,Gras::N,ბალახი,trava
157,Wurzel::N,ძირი,korijen
158,Wurzel::N,ფესვი,korijen
159,Baum::N,ხე,drvo
160,Baum::N,ხე,stablo
161,Stamm::N,ტანი,deblo
162,Stamm::N,ტანი,stablo
163,Rinde::N,ქერქი,kora
164,Ast::N,ტოტი,grana
165,Zweig::N,შტო,grana
166,Blatt::N,ფოთოლი,list
167,Birke::N,არყი,breza
168,Kiefer[Baum]::N,ფიჭვი,bor
169,Weide[Baum]::N,ტირიფი,iva
170,Weide[Baum]::N,ტირიფი,vŕba
171,Tanne::N,ნაძვი,jela
172,Horn::N,რქა,rog
173,Feder::N,ფრთა,pero
174,Fell::N,ტყავი,koža
175,Flügel::N,ფრთა,krilo
176,Klaue::N,კლანჭი,papak
177,Kralle::N,ტორი,pandža
178,Schwanz::N,კუდი,rep
179,Ei::N,კვერცხი,jaje
180,Nest::N,ბუდე,gnijezdo
181,Bau::N,სორო,jazbina
182,Tier::N,ნადირი,životinja
183,Tier::N,ცხოველი,životinja
184,Herde::N,ფარა,krdo
185,Herde::N,ფარა,stado
186,Kuh::N,ფური,krava
187,Kuh::N,ძროხა,krava
188,Bulle::N,ხარი,bik
189,Pferd::N,რაში,konj
190,Pferd::N,ცხენი,konj
191,Schaf::N,ცხვარი,ovca
192,Schwein::N,ღორი,svinja
193,Hund::N,ძაღლი,pas
194,Hund::N,ძაღლი,pseto
195,Katze::N,კატა,mačka
196,Bär::N,დათვი,medvjed
197,Eichhörnchen::N,ციყვი,vjeverica
198,Elch::N,ცხენ-ირემი,los
199,Fuchs::N,მელა,lisica
200,Hase::N,კურდღელი,zec
201,Maus::N,თაგვი,miš
202,Wolf::N,მგელი,vuk
203,Wolf::N,მგელი,kurjak
204,Vogel::N,ჩიტი,ptica
205,Vogel::N,ფრინველი,ptica
206,Schwarm::N,გუნდი,roj
207,Schwarm::N,გუნდი,jato
208,Huhn::N,დედალი,kokoš
209,Hahn::N,მამალი,kokot
210,Hahn::N,მამალი,pijevac
211,Gans::N,ბატი,guska
212,Adler::N,არწივი,orao
213,Ente::N,იხვი,patka
214,Eule::N,ბუ,sova
215,Kranich::N,წერო,ždral
216,Krähe::N,ყვავი,vrana
217,Kuckuck::N,გუგული,kukavica
218,Schwan::N,გედი,labud
219,Fisch::N,თევზი,riba
220,Barsch::N,ქორჭილა,grgeč
221,Hecht::N,ქარიყლაპია,štuka
222,Schlange[Tier]::N,გველი,guja
223,Schlange[Tier]::N,გველი,zmija
224,Wurm::N,ჭია,crv
225,Spinne::N,ობობა,pauk
226,Ameise::N,ჭიანჭველა,mrav
227,Laus::N,ტილი,uš
228,Laus::N,მკბენარი,uš
229,Mücke::N,კოღო,komarac
230,Fliege::N,ბუზი,muha
231,Schmetterling::N,პეპელა,leptir
232,Beere::N,კენკრა,boba
233,Beere::N,კენკრა,bobica
234,Apfel::N,ვაშლი,jabuka
235,Pilz::N,სოკო,pečurka
236,Zwiebel::N,ხახვი,luk
237,Zwiebel::N,ხახვი,kapula
238,Saat::N,თესლი,sjemenje
239,Korn::N,მარცვალი,zrno
240,Heu::N,თივა,sijeno
241,Schale::N,ჩენჩო,kora
242,Schale::N,ჩენჩო,ljuska
243,Grube::N,ორმო,jama
244,Falle::N,ხაფანგი,zamka
245,Falle::N,ხაფანგი,klopka
246,Schlinge::N,მახე,uzao
247,Schlinge::N,მახე,petlja
248,Spur::N,კვალი,trag
249,Spur::N,კვალი,slijed
250,Asche::N,ფერფლი,pepeo
251,Dreck::N,ტალახი,blato
252,Dreck::N,სიბინძურე,blato
253,Eisen::N,რკინა,željezo
254,Gold::N,ოქრო,zlato
255,Silber::N,ვერცხლი,srebro
256,Kohle::N,ნახშირი,ugalj
257,Kohle::N,ნახშირი,ugljen
258,Glas::N,მინა,staklo
259,Lehm::N,თიხა,glina
260,Lehm::N,თიხა,ilovača
261,Sand::N,ქვიშა,pijesak
262,Mensch::N,ადამიანი,čovjek
263,Mann::N,კაცი,muškarac
264,Frau::N,ქალი,žena
265,Kind::N,ბავშვი,čedo
266,Kind::N,ბავშვი,dijete
267,Junge::N,ვაჟი,momče
268,Junge::N,ვაჟი,dječak
269,Mädchen::N,გოგო,djevojka
270,Mädchen::N,გოგო,djevojčica
271,Familie::N,ოჯახი,obitelj
272,Familie::N,ოჯახი,porodica
273,Großvater::N,პაპა,djed
274,Großvater::N,ბაბუა,djed
275,Großmutter::N,ბებია,baka
276,Großmutter::N,დიდედა,baka
277,Eltern::N,მშობლები,roditelji
278,Vater::N,მამა,otac
279,Mutter::N,დედა,majka
280,Sohn::N,ვაჟიშვილი,sin
281,Tochter::N,ქალიშვილი,kći
282,Tochter::N,ქალიშვილი,kćerka
283,Bruder::N,ძმა,brat
284,Schwester::N,და,sestra
285,Onkel::N,ბიძა,čika
286,Onkel::N,ბიძა,ujak
287,Tante::N,დეიდა,ujna
288,Tante::N,დეიდა,tetka
289,Tante::N,მამიდა,ujna
290,Tante::N,მამიდა,tetka
291,Ehemann::N,ქმარი,muž
292,Ehemann::N,ქმარი,suprug
293,Ehefrau::N,ცოლი,žena
294,Ehefrau::N,ცოლი,supruga
295,Freude::N,სიხარული,radost
296,Gelächter::N,სიცილი,grohot
297,Glück::N,ბედნიერება,sreća
298,Kummer::N,მწუხარება,jad
299,Kummer::N,მწუხარება,briga
300,Wunsch::N,წადილი,želja
301,Wunsch::N,სურვილი,želja
302,Lust::N,წადილი,volja
303,Geist::N,სული,duh
304,Gedanke::N,ფიქრი,misao
305,Gedächtnis::N,მეხსიერება,pamćenje
306,Verstand::N,ჭკუა,um
307,Verstand::N,ჭკუა,razum
308,Verstand::N,გონება,um
309,Verstand::N,გონება,razum
310,Sinn::N,მნიშვნელობა,smisao
311,Sinn::N,მნიშვნელობა,značenje
312,Grund::N,მიზეზი,razlog
313,Wahrheit::N,სიმართლე,istina
314,Wahrheit::N,ჭეშმარიტება,istina
315,Gespräch::N,ბაასი,razgovor
316,Gespräch::N,საუბარი,razgovor
317,Märchen::N,არაკი,bajka
318,Märchen::N,ზღაპარი,bajka
319,Erzählung::N,თქმულება,priča
320,Erzählung::N,თქმულება,pripovijest
321,Nachricht::N,ცნობა,vijest
322,Nachricht::N,ამბავი,vijest
323,Neuigkeit::N,სიახლე,novost
324,Name::N,სახელი,ime
325,Rätsel::N,გამოცანა,zagonetka
326,Rede::N,სიტყვა,govor
327,Rede::N,სიტყვა,besjeda
328,Sprache::N,ენა,jezik
329,Stimme::N,ხმა,glas
330,Wort::N,სიტყვა,riječ
331,Zeichen::N,ნიშანი,znak
332,Ruf::N,ძახილი,povik
333,Ruf::N,ძახილი,poklik
334,Lärm::N,ხმაური,buka
335,Lärm::N,ხმაური,galama
336,Laut::N,ხმა,zvuk
337,Laut::N,ბგერა,zvuk
338,Ton::N,ტონი,ton
339,Lied::N,სიმღერა,pjesma
340,Ruhe::N,სიწყნარე,tišina
341,Ruhe::N,სიწყნარე,počinak
342,Leute::N,ადამიანები,ljudi
343,Volk::N,ერი,puk
344,Volk::N,ერი,narod
345,Volk::N,ხალხი,puk
346,Volk::N,ხალხი,narod
347,Arbeit::N,მუშაობა,rad
348,Arbeit::N,მუშაობა,posao
349,Gast::N,სტუმარი,gost
350,Geschenk::N,საჩუქარი,dar
351,Geschenk::N,საჩუქარი,poklon
352,Spiel::N,თამაში,igra
353,Gesellschaft::N,საზოგადოება,društvo
354,Gesellschaft::N,საზოგადოება,kompanija
355,Hilfe::N,შველა,pomoć
356,Hilfe::N,დახმარება,pomoć
357,Freund::N,მეგობარი,prijatelj
358,Kamerad::N,ამხანაგი,drug
359,Kamerad::N,ამხანაგი,drugar
360,Angelegenheit::N,საქმე,posao
361,Anzahl::N,ოდენობა,broj
362,Anzahl::N,ოდენობა,brojnost
363,Art::N,სახეობა,vid
364,Art::N,სახეობა,vrst
365,Stück::N,ნატეხი,komad
366,Teil::N,წილი,dio
367,Hälfte::N,ნახევარი,polovina
368,Kreis::N,წრე,krug
369,Kreuz::N,ჯვარი,križ
370,Linie::N,ხაზი,crta
371,Strich::N,შტრიხი,crta
372,Abstand::N,მანძილი,razmak
373,Abstand::N,მანძილი,odstojanje
374,Entfernung::N,სიშორე,udaljenost
375,Gegend::N,არე,kraj
376,Gegend::N,არე,predeo
377,Gegend::N,მხარე,kraj
378,Gegend::N,მხარე,predeo
379,Platz::N,ფართობი,mjesto
380,Ort::N,ადგილი,mjesto
381,Seite::N,მხარე,bok
382,Seite::N,მხარე,strana
383,Mitte::N,შუა,sredina
384,Gegenstand::N,საგანი,predmet
385,Sache::N,ნივთი,posao
386,Rand::N,კიდე,rub
387,Rand::N,კიდე,kraj
388,Kante::N,ნაწიბული,brid
389,Kante::N,ნაწიბული,ivica
390,Ecke::N,კუთხე,ugao
391,Spitze::N,წვეტი,vrh
392,Spitze::N,წვეტი,šiljak
393,Ende::N,ბოლო,konac
394,Loch::N,ხვრელი,rupa
395,Winkel::N,კუთხე,kut
396,Winkel::N,კუთხე,ugao
397,Muster::N,მოხატულობა,uzor
398,Größe::N,ზომა,veličina
399,Größe::N,სიდიდე,veličina
400,Länge::N,სიგრძე,duljina
401,Höhe::N,სიმაღლე,visina
402,Gewicht::N,წონა,težina
403,Menge::N,რაოდენობა,mnoštvo
404,Menge::N,რაოდენობა,količina
405,Haufen::N,გროვა,hrpa
406,Haufen::N,გროვა,gomila
407,Reihe::N,რიგი,red
408,Reihe::N,წყება,red
409,Boot::N,გემი,čun
410,Boot::N,გემი,čamac
411,Ruder::N,ხოფი,veslo
412,Ruder::N,ნიჩაბი,veslo
413,Schlitten::N,მარხილი,saone
414,Ski::N,თხილამური,ski
415,Ski::N,თხილამური,smučka
416,Lagerfeuer::N,კოცონი,logorska vatra
417,Last::N,ტვირთი,tovar
418,Gang::N,სვლა,hod
419,Schritt::N,ბიჯი,korak
420,Norden::N,ჩრდილოეთი,sjever
421,Süden::N,სამხრეთი,jug
422,Westen::N,დასავლეთი,zapad
423,Osten::N,აღმოსავლეთი,istok
424,Holz::N,ხე,drvo
425,Brett::N,დაფა,daska
426,Brett::N,ფიცარი,daska
427,Platte::N,თლილი ქვა,ploča
428,Stütze::N,საყრდენი,potpora
429,Stange::N,ჭოკი,motka
430,Stock::N,კეტი,štap
431,Stock::N,კეტი,palica
432,Stab::N,ლატანი,štap
433,Stab::N,ლატანი,šipka
434,Rohr::N,მილაკი,cijev
435,Haus::N,სახლი,kuća
436,Heim::N,ოჯახის კერა,dom
437,Ofen::N,ღუმელი,peć
438,Fußboden::N,იატაკი,pod
439,Tisch::N,სუფრა,stol
440,Tisch::N,სუფრა,trpeza
441,Tisch::N,მაგიდა,stol
442,Tisch::N,მაგიდა,trpeza
443,Stuhl::N,სკამი,stolac
444,Stuhl::N,სკამი,stolica
445,Wiege::N,აკვანი,kolijevka
446,Bett::N,საწოლი,krevet
447,Bett::N,საწოლი,postelja
448,Bett::N,სარეცელი,krevet
449,Bett::N,სარეცელი,postelja
450,Regal::N,თაროები,polica
451,Kiste::N,ყუთი,sanduk
452,Kiste::N,სკივრი,sanduk
453,Fenster::N,ფანჯარა,prozor
454,Fenster::N,სარკმელი,prozor
455,Tür::N,ბჭე,vrata
456,Tür::N,კარი,vrata
457,Tor::N,ჭიშკარი,vrata
458,Tor::N,ჭიშკარი,kapija
459,Zaun::N,ღობე,plot
460,Zaun::N,ღობე,ograda
461,Zaun::N,გალავანი,plot
462,Zaun::N,გალავანი,ograda
463,Dach::N,სახურავი,krov
464,Leiter::N,კიბე,ljestve
465,Leiter::N,კიბე,ljestvice
466,Besen::N,ცოცხი,metla
467,Spaten::N,ნიჩაბი,ašov
468,Schaufel::N,ბარი,lopata
469,Gabel::N,ჩანგალი,viljuška
470,Löffel::N,კოვზი,žlica
471,Messer::N,დანა,nož
472,Nagel::N,ლურსმანი,čavao
473,Netz::N,ბადე,mreža
474,Haken::N,კავი,kuka
475,Haken::N,კაუჭი,kuka
476,Griff::N,ტარი,držak
477,Griff::N,ტარი,ručica
478,Schloss::N,კლიტე,brava
479,Schloss::N,საკეტი,brava
480,Bild::N,სურათი,slika
481,Figur::N,ფიგურა,figura
482,Puppe::N,თოჯინა,lutka
483,Beutel::N,პარკი,kesa
484,Bündel::N,გალა,snop
485,Bündel::N,გალა,svežanj
486,Bündel::N,ასხმა,snop
487,Bündel::N,ასხმა,svežanj
488,Tasche::N,ჩანთა,torba
489,Tasche::N,ჩანთა,taška
490,Eimer::N,ჩამჩა,kabao
491,Deckel::N,ხუფი,poklopac
492,Deckel::N,სარქველი,poklopac
493,Geschirr::N,ჭურჭელი,suđe
494,Geschirr::N,ჭურჭელი,posuđe
495,Sack::N,ტომარა,džak
496,Sack::N,ტომარა,vreća
497,Tasse::N,ფინჯანი,šalica
498,Topf::N,ქოთანი,lonac
499,Kessel::N,ქვაბი,kazan
500,Essen::N,ჭამა,obrok
501,Nahrung::N,საზრდო,hrana
502,Nahrung::N,საკვები,hrana
503,Speise::N,საჭმელი,jelo
504,Fleisch::N,ხორცი,meso
505,Getreide::N,მარცვლოვანი,žito
506,Getreide::N,მარცვლოვანი,žitarice
507,Brei::N,ფაფა,kaša
508,Brot::N,პური,kruh
509,Scheibe::N,ნაჭერი,kriška
510,Fett::N,ქონი,mast
511,Fett::N,ქონი,salo
512,Fett::N,ცხიმი,mast
513,Fett::N,ცხიმი,salo
514,Butter::N,კარაქი,buter
515,Butter::N,კარაქი,maslac
516,Öl::N,ზეთი,ulje
517,Salz::N,მარილი,sol
518,Suppe::N,სუფი,supa
519,Honig::N,თაფლი,med
520,Milch::N,რძე,mlijeko
521,Tee::N,ჩაი,čaj
522,Leder::N,ტყავი,koža
523,Wolle::N,მატყლი,vuna
524,Stoff::N,ქსოვილი,štof
525,Stoff::N,ქსოვილი,tkanina
526,Nadel::N,ნემსი,igla
527,Faden::N,ძაფი,nit
528,Faden::N,ძაფი,konac
529,Faden::N,მკედი,nit
530,Faden::N,მკედი,konac
531,Knopf::N,ღილი,dugme
532,Knoten::N,ნასკვი,čvor
533,Knoten::N,ნასკვი,uzao
534,Farbe::N,საღებავი,farba
535,Kleidung::N,ტანსაცმელი,odjeća
536,Hemd::N,ხალათი,košulja
537,Hemd::N,პერანგი,košulja
538,Kragen::N,საყელო,ovratnik
539,Ärmel::N,სახელო,rukav
540,Hose::N,შარვალი,hlače
541,Gürtel::N,ქამარი,pas
542,Gürtel::N,ქამარი,pojas
543,Mütze::N,ქუდი,kapa
544,Schuh::N,ფეხსაცმელი,cipela
545,Stiefel::N,ჩექმა,čizma
546,Ring::N,ბეჭედი,prsten
547,Band::N,ბაფთი,vrpca
548,Kamm::N,სავარცხელი,češalj
549,Spiegel::N,სარკე,zrcalo
550,Spiegel::N,სარკე,ogledalo
551,Riemen::N,ღვედი,kaiš
552,Riemen::N,ღვედი,remen
553,Schnur::N,ლარი,vrpca
554,Leine::N,ჯაჭვი,uzica
555,Decke::N,საბანი,ćebe
556,Decke::N,საბანი,pokrivač
557,Kissen::N,ბალიში,jastuk
558,Tuch::N,მაუდი,rubac
559,Tuch::N,მაუდი,marama
560,Tuch::N,თავშალი,rubac
561,Tuch::N,თავშალი,marama
562,Handtuch::N,ხელსახოცი,ručnik
563,Kraft::N,ძალა,snaga
564,Stärke::N,ღონე,jakost
565,Gesundheit::N,ჯანმრთელობა,zdravlje
566,Krankheit::N,სენი,bolest
567,Krankheit::N,ავადმყოფობა,bolest
568,Schmerz::N,ტკივილი,bol
569,Wunde::N,იარი,rana
570,Wunde::N,ჭრილობა,rana
571,Fieber::N,ციება,groznica
572,Arznei::N,წამალი,lijek
573,Brücke::N,ხიდი,most
574,Brücke::N,ხიდი,ćuprija
575,Brunnen::N,ჭა,bunar
576,Brunnen::N,ჭა,zdenac
577,Weide::N,საძოვარი,paša
578,Weide::N,საძოვარი,pašnjak
579,Pfad::N,ბილიკი,staza
580,Weg::N,გზა,put
581,Straße::N,შარაგზა,drum
582,Straße::N,შარაგზა,cesta
583,Dorf::N,დაბა,selo
584,Dorf::N,სოფელი,selo
585,Stadt::N,ქალაქი,grad
586,Stadt::N,ქალაქი,varoš
587,Brief::N,წერილი,list
588,Brief::N,წერილი,pismo
589,Buch::N,წიგნი,knjiga
590,Buchstabe::N,ასო,slovo
591,Zeitung::N,გაზეთი,novine
592,Leben::N,სიცოცხლე,život
593,Tod::N,სიკვდილი,smrt
594,Grab::N,სამარე,raka
595,Grab::N,საფლავი,raka
596,Kirche::N,ეკლესია,crkva
597,Sünde::N,ცოდვა,grijeh
598,Gott::N,ღმერთი,bog
599,Arbeiter::N,მუშა,radnik
600,Chef::N,გამგე,šef
601,Meister::N,ოსტატი,majstor
602,Arzt::N,ექიმი,liječnik
603,Arzt::N,მკურნალი,liječnik
604,Lehrer::N,მასწავლებელი,učitelj
605,Geld::N,ფული,novac
606,Geschäft::N,საქმე,posao
607,Geschäft::N,საქმე,trgovina
608,Geschäft::N,ბიზნესი,posao
609,Geschäft::N,ბიზნესი,trgovina
610,Laden::N,დუქანი,dućan
611,Laden::N,მაღაზია,dućan
612,Preis::N,ფასი,cijena
613,Ware::N,საქონელი,roba
614,Nutzen::N,ხეირი,korist
615,Reichtum::N,სიმდიდრე,bogatstvo
616,Welt::N,მსოფლიო,svijet
617,Land::N,მხარე,zemlja
618,Land::N,ქვეყანა,zemlja
619,Staat::N,სახელმწიფო,država
620,König::N,მეფე,kralj
621,Macht::N,ძლიერება,moć
622,Macht::N,ძლიერება,vlast
623,Grenze::N,ზღვარი,granica
624,Krieg::N,ომი,rat
625,Feind::N,მტერი,neprijatelj
626,Gewalt::N,სისასტიკე,sila
627,Gewalt::N,სისასტიკე,nasilje
628,Kampf::N,ბრძოლა,boj
629,Kampf::N,ბრძოლა,borba
630,Bogen[Waffe]::N,მშვილდი,luk
631,Pfeil::N,ისარი,strijela
632,Pfeil::N,მახვილი,strijela
633,Gewehr::N,თოფი,puška
634,Gewehr::N,შაშხანა,puška
635,Fehler::N,შეცდომა,pogreška
636,Fehler::N,შეცდომა,griješka
637,Lüge::N,სიცრუე,laž
638,Schaden::N,ვნება,šteta
639,Unglück::N,ხიფათი,nesreća
640,Unglück::N,უბედურება,nesreća
641,Schuld::N,ბრალი,krivnja
642,Alter::N,ასაკი,dob
643,Schluss::N,ბოლო,kraj
644,Schluss::N,ბოლო,konac
645,Schluss::N,დასასრული,kraj
646,Schluss::N,დასასრული,konac
647,Zeit::N,დრო,doba
648,Zeit::N,დრო,vrijeme
649,Tag::N,დღე,dan
650,Morgen::N,დილა,jutro
651,Mittag::N,შუადღე,podne
652,Abend::N,საღამო,veče
653,Abend::N,საღამო,večer
654,Nacht::N,ღამე,noć
655,Woche::N,კვირა,sedmica
656,Monat::N,თვე,mjesec
657,Jahr::N,წელი,godina
658,Frühling::N,გაზაფხული,proljeće
659,Sommer::N,ზაფხული,ljeto
660,Herbst::N,შემოდგომა,jesen
661,Winter::N,ზამთარი,zima
662,Januar::N,იანვარი,januar
663,Januar::N,იანვარი,siječanj
664,Februar::N,თებერვალი,veljača
665,Februar::N,თებერვალი,februar
666,März::N,მარტი,mart
667,März::N,მარტი,ožujak
668,April::N,აპრილი,april
669,April::N,აპრილი,travanj
670,Mai::N,მაისი,maj
671,Mai::N,მაისი,svibanj
672,Juni::N,ივნისი,juni
673,Juni::N,ივნისი,lipanj
674,Juli::N,ივლისი,juli
675,Juli::N,ივლისი,srpanj
676,August::N,აგვისტო,august
677,August::N,აგვისტო,kolovoz
678,September::N,სექტემბერი,rujan
679,September::N,სექტემბერი,septembar
680,Oktober::N,ოქტომბერი,oktobar
681,Oktober::N,ოქტომბერი,listopad
682,November::N,ნოემბერი,studeni
683,November::N,ნოემბერი,novembar
684,Dezember::N,დეკემბერი,prosinac
685,Montag::N,ორშაბათი,ponedjeljak
686,Montag::N,ორშაბათი,ponedjeljnik
687,Dienstag::N,სამშაბათი,utorak
688,Dienstag::N,სამშაბათი,utornik
689,Mittwoch::N,ოთხშაბათი,srijeda
690,Donnerstag::N,ხუთშაბათი,četvrtak
691,Freitag::N,პარასკევი,petak
692,Samstag::N,შაბათი,subota
693,Sonntag::N,კვირა,nedjelja
694,groß::A,დიდი,velik
695,klein::A,მცირე,mali
696,klein::A,მცირე,malen
697,klein::A,პატარა,mali
698,klein::A,პატარა,malen
699,lang::A,გრძელი,dug
700,lang::A,გრძელი,dugačak
701,kurz::A,მოკლე,kratak
702,breit::A,ფართო,širok
703,breit::A,განიერი,širok
704,schmal::A,ვიწრო,uski
705,schmal::A,ვიწრო,uzak
706,schmal::A,წვრილი,uski
707,schmal::A,წვრილი,uzak
708,dicht::A,მჭიდრო,gust
709,dick[Gegenstand]::A,სქელი,debeo
710,dünn::A,წვრილი,tanak
711,fein::A,თხელი,fin
712,fein::A,თხელი,tanak
713,fest::A,მყარი,čvrst
714,flach::A,ბრტყელი,ravan
715,flach::A,ბრტყელი,plosnat
716,glatt::A,გლუ,gladak
717,hart::A,მაგარი,tvrd
718,weich::A,რბილი,mek
719,weich::A,რბილი,mekan
720,rund::A,მრგვალი,okrugao
721,spitz::A,წვეტიანი,oštar
722,spitz::A,წვეტიანი,šiljast
723,scharf::A,მჭრელი,oštar
724,scharf::A,მჭრელი,bridak
725,stumpf::A,ბლაგვი,tup
726,schwer::A,მძიმე,težak
727,schön::A,ლამაზი,krasan
728,heiß::A,ცხელი,vruć
729,warm::A,თბილი,topao
730,kalt::A,ცივი,hladan
731,kühl::A,გრილი,hladan
732,frisch::A,სუფთა,svjež
733,feucht::A,ნოტიო,vlažan
734,nass::A,სველი,mokar
735,trocken::A,მშრალი,suh
736,voll::A,სავსე,pun
737,leer::A,ცარიელი,prazan
738,offen::A,ღია,otvoren
739,offen::A,გაშლილი,otvoren
740,geschlossen::A,დახურული,zatvoren
741,sauber::A,სუფთა,čist
742,sauber::A,წმინდა,čist
