,Concept_ID,ml,hi
618,Schuh::N,ഷൂ,जूता
619,Stiefel::N,ബൂട്ട്,बूट
620,Ring::N,മോതിരം,अँगूठी
621,Band::N,റിബൺ,पट्टी
622,Kamm::N,ചീപ്പ്,कंघी
623,Spiegel::N,കണ്ണാടി,आईना
624,Spiegel::N,കണ്ണാടി,दर्पण
625,Riemen::N,സ്ട്രാപ്പ്,तसमा
626,Riemen::N,സ്ട്രാപ്പ്,पट्टा
627,Schnur::N,ചരട്,डोरी
628,Schnur::N,ചരട്,सुतली
629,Leine::N,കെട്ടാനുള്ള തോൽവാർ,रस्सी
630,Decke::N,പുതപ്പ്,रज़ाई
631,Kissen::N,തലയിണ,तकिया
632,Kissen::N,തലയിണ,गाद्दा
633,Tuch::N,സ്കാർഫ്,रूमाल
634,Tuch::N,സ്കാർഫ്,वस्त्र
635,Handtuch::N,തോർത്ത്,अँगोछा
636,Kraft::N,ശക്തി,ज़ोर
637,Kraft::N,ശക്തി,शक्ति
638,Stärke::N,ശക്തി,बल
639,Stärke::N,ശക്തി,ताक़त
640,Gesundheit::N,ആരോഗ്യം,स्वास्थ्य
641,Gesundheit::N,ആരോഗ്യം,तंदुरुस्ती
642,Krankheit::N,അസുഖം,रोग
643,Krankheit::N,അസുഖം,बीमारी
644,Schmerz::N,വേദന,दर्द
645,Schmerz::N,വേദന,पीड़ा
646,Wunde::N,മുറിവ്,घाव
647,Wunde::N,മുറിവ്,ज़ख़्म
648,Fieber::N,പനി,ज्वर
649,Fieber::N,പനി,बुख़ार
650,Arznei::N,മരുന്ന്,दवा
651,Arznei::N,മരുന്ന്,औषाधि
652,Brücke::N,പാലം,पुल
653,Brücke::N,പാലം,सेतु
654,Brunnen::N,കിണർ,कुआँ
655,Weide::N,മേച്ചൽ,चरागाह
656,Pfad::N,വഴി,पथ
657,Pfad::N,വഴി,पगडंडी
658,Weg::N,വഴി,मार्ग
659,Straße::N,റോഡ്,राह
660,Straße::N,റോഡ്,रास्ता
661,Dorf::N,ഗ്രാമം,गाँव
662,Dorf::N,ഗ്രാമം,ग्राम
663,Stadt::N,നഗരം,शहर
664,Brief::N,കത്ത്,ख़त
665,Brief::N,കത്ത്,पत्र
666,Brief::N,കത്ത്,चिट्ठी
667,Buch::N,പുസ്തകം,किताब
668,Buch::N,പുസ്തകം,पुस्तक
669,Buchstabe::N,അക്ഷരം,अक्षर
670,Zeitung::N,വർത്തമാനപത്രം,अख़बार
671,Zeitung::N,വർത്തമാനപത്രം,समाचार-पत्र
672,Leben::N,ജീവൻ,जीवन
673,Leben::N,ജീവൻ,ज़िंदगी
674,Tod::N,മരണം,मौत
675,Tod::N,മരണം,मृत्यु
676,Grab::N,ശവക്കുഴി,क़ब्र
677,Kirche::N,പള്ളി,चर्च
678,Kirche::N,പള്ളി,गिरजा
679,Sünde::N,പാപം,पाप
680,Sünde::N,പാപം,गुनाह
681,Gott::N,ദൈവം,देव
682,Gott::N,ദൈവം,ईश्वर
683,Arbeiter::N,ജോലിക്കാരൻ,मज़दूर
684,Chef::N,മേധാവി,अध्यक्ष
685,Meister::N,യജമാനൻ,शिल्पज्ञ
686,Arzt::N,ഡോക്ടർ,वैद्य
687,Arzt::N,ഡോക്ടർ,डॉक्टर
688,Arzt::N,ഡോക്ടർ,चिकित्सक
689,Lehrer::N,അധ്യാപകൻ,शिक्षक
690,Lehrer::N,അധ്യാപകൻ,अध्यापक
691,Geld::N,പണം,धन
692,Geld::N,പണം,पैसा
693,Geschäft::N,ബിസിനസ്,सौदा
694,Geschäft::N,ബിസിനസ്,व्यापार
695,Laden::N,കട,दुकान
696,Preis::N,വില,दाम
697,Preis::N,വില,मूल्य
698,Ware::N,ചരക്ക്,माल
699,Ware::N,ചരക്ക്,पण्य
700,Nutzen::N,ലാഭം,लाभ
701,Nutzen::N,ലാഭം,फ़ायदा
702,Reichtum::N,ധനം,धन
703,Reichtum::N,ധനം,दौलत
704,Welt::N,ലോകം,विश्व
705,Welt::N,ലോകം,दुनिया
706,Land::N,രാജ്യം,देश
707,Land::N,രാജ്യം,मुल्क
708,Staat::N,രാജ്യം,राज्य
709,Staat::N,രാജ്യം,राष्ट्र
710,König::N,രാജാവ്,राजा
711,König::N,രാജാവ്,बादशाह
712,Macht::N,അധികാരം,शासन
713,Macht::N,അധികാരം,सत्ता
714,Grenze::N,അതിർത്തി,सरहद
715,Krieg::N,യുദ്ധം,जंग
716,Krieg::N,യുദ്ധം,युद्ध
717,Feind::N,ശത്രു,शत्रु
718,Feind::N,ശത്രു,दुश्मन
719,Gewalt::N,അക്രമം,हिंसा
720,Kampf::N,പോരാട്ടം,लड़ाई
721,Kampf::N,പോരാട്ടം,संघर्ष
722,Bogen[Waffe]::N,വില്ല്,कमान
723,Pfeil::N,അമ്പ്,बान
724,Gewehr::N,തോക്ക്,बंदूक़
725,Fehler::N,പിശക്,भूल
726,Fehler::N,പിശക്,ग़लती
727,Lüge::N,കള്ളം,झूठ
728,Lüge::N,കള്ളം,असत्य
729,Schaden::N,കേടുപാട്,हानि
730,Schaden::N,കേടുപാട്,नुक़सान
731,Unglück::N,ദൌർഭാഗ്യം,मुसीबत
732,Unglück::N,ദൌർഭാഗ്യം,विपात्ति
733,Schuld::N,തെറ്റ്,दोष
734,Schuld::N,തെറ്റ്,क़सूर
735,Alter::N,വയസ്സ്,आयु
736,Alter::N,വയസ്സ്,उम्र
737,Schluss::N,നിഗമനം,अंत
738,Schluss::N,നിഗമനം,समाप्ति
739,Zeit::N,സമയം,काल
740,Zeit::N,സമയം,वक़्त
741,Tag::N,ദിവസം,दिन
742,Tag::N,ദിവസം,रोज़
743,Morgen::N,പ്രഭാതം,सुबह
744,Mittag::N,ഉച്ച,दोपहर
745,Mittag::N,ഉച്ച,मध्याह्न
746,Abend::N,സായാഹ്നം,शाम
747,Abend::N,സായാഹ്നം,संध्या
748,Nacht::N,രാത്രി,रात
749,Nacht::N,രാത്രി,रात्रि
750,Woche::N,ആഴ്ച,हफ़्ता
751,Monat::N,മാസം,मास
752,Monat::N,മാസം,महीना
753,Jahr::N,വർഷം,बरस
754,Jahr::N,വർഷം,वर्ष
755,Frühling::N,വസന്തം,वसंत
756,Sommer::N,വേനൽ,गरमी
757,Sommer::N,വേനൽ,ग्रीष्म
758,Herbst::N,ശരത്കാലം,शरत्
759,Herbst::N,ശരത്കാലം,पतझड़
760,Winter::N,ശൈത്യം,जाड़ा
761,Winter::N,ശൈത്യം,सर्दियाँ
762,Januar::N,ജനുവരി,जनवरी
763,Februar::N,ഫെബ്രുവരി,फ़रवरी
764,März::N,മാർച്ച്,मार्च
765,April::N,ഏപ്രിൾ മാസം,अप्रैल
766,Mai::N,മെയ് മാസം,मई
767,Juni::N,ജൂൺ,जून
768,Juli::N,ജൂലൈ,जुलाई
769,August::N,ആഗസ്റ്റ്,अगस्त
770,September::N,സെപ്തംബർ,सितंबर
771,Oktober::N,ഒക്ടോബർ,अक्तूबर
772,November::N,നവംബർ,नवंबर
773,Dezember::N,ഡിസംബർ,दिसंबर
774,Montag::N,തിങ്കളാഴ്ച,पीर
775,Montag::N,തിങ്കളാഴ്ച,सोमवार
776,Dienstag::N,ചൊവ്വ,मंगलवार
777,Mittwoch::N,ബുധനാഴ്ച,बुधवार
778,Donnerstag::N,വ്യാഴാഴ്ച,गुरुवार
779,Donnerstag::N,വ്യാഴാഴ്ച,बृहस्पतिवार
780,Freitag::N,വെള്ളിയാഴ്ച,शुक्रवार
781,Samstag::N,ശനിയാഴ്ച,सनीचर
782,Samstag::N,ശനിയാഴ്ച,शनिवार
783,Sonntag::N,ഞായറാഴ്ച,इतवार
784,Sonntag::N,ഞായറാഴ്ച,रविवार
785,groß::A,വലിയ,बड़ा
786,klein::A,ചെറിയ,कम
787,klein::A,ചെറിയ,छोटा
788,lang::A,നീണ്ട,लंबा
789,lang::A,നീണ്ട,दीर्घ
790,kurz::A,ഹ്രസ്വമായ,लधु
791,kurz::A,ഹ്രസ്വമായ,छोटा
792,breit::A,വിശാലമായ,चौड़ा
793,schmal::A,ഇടുങ്ങിയ,तंग
794,schmal::A,ഇടുങ്ങിയ,सँकरा
795,dicht::A,നിബിഡമായ,सघन
796,dick[Gegenstand]::A,തടിച്ച,मोटा
797,dünn::A,മെലിഞ്ഞ,महीन
798,dünn::A,മെലിഞ്ഞ,बारीक
799,fein::A,നേർത്ത,कोमल
800,fein::A,നേർത്ത,सूक्ष्म
801,fest::A,ഉറപ്പുള്ള,दृढ़
802,fest::A,ഉറപ്പുള്ള,मज़बूत
803,flach::A,പരന്ന,चपटा
804,glatt::A,മിനുസമുള്ള,चौरस
805,glatt::A,മിനുസമുള്ള,चिकना
806,hart::A,കട്ടിയുള്ള,कठोर
807,hart::A,കട്ടിയുള്ള,सख़्त
808,weich::A,മൃദുവായ,नरम
809,weich::A,മൃദുവായ,मुलायम
810,rund::A,വട്ടത്തിലുള്ള,गोल
811,rund::A,വട്ടത്തിലുള്ള,वर्तुल
812,spitz::A,മുനയുള്ള,नुकीला
813,scharf::A,മൂർച്ചയുള്ള,पैना
814,stumpf::A,തുറന്നടിക്കുന്ന,भोथरा
815,schwer::A,ഭാരമുള്ള,भारी
816,schwer::A,ഭാരമുള്ള,वज़नी
817,schön::A,മനോഹരമായ,सुंदर
818,heiß::A,ചൂടുള്ള,उष्ण
819,warm::A,ചൂടുള്ള,गरम
820,kalt::A,തണുത്ത,सर्द
821,kühl::A,തണുപ്പുള്ള,ठंडा
822,frisch::A,ശുദ്ധമായ,तर
823,frisch::A,ശുദ്ധമായ,ताज़ा
824,feucht::A,ഈറനുള്ള,नम
825,feucht::A,ഈറനുള്ള,भीगा
826,nass::A,നനഞ്ഞ,गीला
827,trocken::A,വരണ്ട,सूखा
828,trocken::A,വരണ്ട,ख़ुश्क
829,voll::A,നിറയെ,भरा
830,voll::A,നിറയെ,पूरा
831,leer::A,ഒഴിഞ്ഞ,ख़ाली
832,offen::A,തുറന്ന,खुला
833,geschlossen::A,അടച്ച,बंद
834,sauber::A,വൃത്തിയുള്ള,साफ़
835,sauber::A,വൃത്തിയുള്ള,सुथरा
836,schmutzig::A,അഴുക്കുനിറഞ്ഞ,गंदा
837,roh::A,അസംസ്കൃതമായ,कच्चा
838,reif::A,പഴുത്ത,पक्व
839,reif::A,പഴുത്ത,पक्का
840,lecker::A,രുചികരമായ,मज़ेदार
841,lecker::A,രുചികരമായ,स्वादिष्ट
842,süß::A,മധുരമുള്ള,मीठा
843,bitter::A,കടുത്ത,कटु
844,bitter::A,കടുത്ത,कड़वा
845,sauer::A,പുളിപ്പുള്ള,खट्टा
846,hell::A,ജ്വലിക്കുന്ന,रोशन
847,dunkel::A,ഇരുണ്ട,अँधेरा
848,schwarz::A,കറുത്ത,काला
849,schwarz::A,കറുത്ത,स्याह
850,weiß::A,വെളുത്ത,सफ़ेद
851,rot::A,ചുവന്ന,लाल
852,rot::A,ചുവന്ന,सुर्ख़
853,gelb::A,മഞ്ഞനിറമായ,पीला
854,gelb::A,മഞ്ഞനിറമായ,ज़र्द
855,blau::A,നീലനിറമുള്ള,नीला
856,blau::A,നീലനിറമുള്ള,आसमानी
857,grün::A,പച്ചനിറമുള്ള,हरा
858,grau::A,ചാരനിറത്തിലുള്ള,धूसर
859,bunt::A,വർണ്ണശബളമായ,रंगीन
860,bunt::A,വർണ്ണശബളമായ,बहुरंगा
861,billig::A,വിലകുറഞ്ഞ,सस्ता
862,teuer::A,ചെലവേറിയ,महँगा
863,wertvoll::A,വിലപിടിപ്പുള്ള,क़ीमती
864,wertvoll::A,വിലപിടിപ്പുള്ള,मूल्यवान्
865,blind::A,അന്ധനായ,अंधा
866,taub::A,കേൾവിക്കുറവുള്ള,बहरा
867,kräftig::A,ശക്തിയുള്ള,ताक़तवर
868,kräftig::A,ശക്തിയുള്ള,शक्तिशाली
869,stark::A,ബലമുള്ള,प्रबल
870,stark::A,ബലമുള്ള,बलवान्
871,schwach::A,ക്ഷീണിച്ച,कमज़ोर
872,fett::A,കൊഴുപ്പുള്ള,मोटा
873,fett::A,കൊഴുപ്പുള്ള,मांसल
874,schlank::A,മെലിഞ്ഞ,पतला
875,schlank::A,മെലിഞ്ഞ,छरहरा
876,hübsch::A,മനോഹരമായ,सुंदर
877,hübsch::A,മനോഹരമായ,ख़ूबसूरत
878,böse::A,പാപിയായ,पापी
879,böse::A,പാപിയായ,दुष्ट
880,dumm::A,വിവരംകെട്ട,मूर्ख
881,dumm::A,വിവരംകെട്ട,बुद्धू
882,faul::A,അലസനായ,आलसी
883,faul::A,അലസനായ,सुस्त
884,fleißig::A,അദ്ധ്വാനശീലമുള്ള,मेहनती
885,fleißig::A,അദ്ധ്വാനശീലമുള്ള,परिश्रमी
886,geizig::A,പിശുക്കനായ,कृपण
887,geizig::A,പിശുക്കനായ,कंजूस
888,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,समझदार
889,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,होशियार
890,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,अक़्लमंद
891,geschickt::A,പ്രതിഭാശാലി,किशल
892,lieb::A,പ്രിയപ്പെട്ട,प्रिय
893,lieb::A,പ്രിയപ്പെട്ട,प्यारा
894,lustig::A,ആനന്ദകരമായ,हँसमुख
895,lustig::A,ആനന്ദകരമായ,ख़ुशदिल
896,sanft::A,സൌമ്യമായ,नम्र
897,hungrig::A,വിശപ്പുള്ള,भूखा
898,krank::A,അസുഖമുള്ള,बीमार
899,krank::A,അസുഖമുള്ള,अस्वस्थ
900,nackt::A,നഡമായ,नग्न
901,traurig::A,വിഷമമുള്ള,उदास
902,traurig::A,വിഷമമുള്ള,रंजीदा
903,lebendig::A,ഉപജീവനം,जीता
904,lebendig::A,ഉപജീവനം,ज़िंदा
905,gut::A,നല്ല,अच्छा
906,schlecht::A,മോശമായ,बुरा
907,schlecht::A,മോശമായ,ख़राब
908,richtig::A,ശരിയായ,ठीक
909,schlimm::A,വൃത്തികെട്ട,बुरा
910,schlimm::A,വൃത്തികെട്ട,अप्रिय
911,wahr::A,ശരിയായ,सच
912,alt::A,പഴയ,पुराना
913,neu::A,പുതിയ,नया
914,ehemalig::A,മുൻ,भूतपूर्व
915,alt[Lebewesen]::A,വയസ്സുള്ള,बूढ़ा
916,alt[Lebewesen]::A,വയസ്സുള്ള,वृद्ध
917,jung::A,കൌമാരമായ,जवान
918,arm::A,പാവപ്പെട്ട,ग़रीब
919,reich::A,സമ്പന്നമായ,धनी
920,reich::A,സമ്പന്നമായ,अमीर
921,bekannt::A,പരിചിതമായ,मालूम
922,berühmt::A,പ്രശസ്തനായ,मशहूर
923,berühmt::A,പ്രശസ്തനായ,प्रसिद्ध
924,fremd::A,വൈദേശികമായ,विदेशी
925,fremd::A,വൈദേശികമായ,अपरिचित
926,verschieden::A,വ്യത്യസ്തമായ,अलग
927,verschieden::A,വ്യത്യസ്തമായ,भिन्न
928,nah::A,അരികത്തുള്ള,नज़दीकी
929,fern::A,അകലെയുള്ള,दूर
930,fern::A,അകലെയുള്ള,दूरस्थ
931,linker::A,അവശേഷിച്ച,बायाँ
932,rechter::A,വലത്തേ,दायाँ
933,rechter::A,വലത്തേ,दाहिना
934,anderer::A,മറ്റുള്ള,अन्य
935,anderer::A,മറ്റുള്ള,दूसरा
936,erster::A,ആദ്യത്തെ,पहला
937,erster::A,ആദ്യത്തെ,प्रथम
938,zweiter::A,രണ്ടാം,दूसरा
939,zweiter::A,രണ്ടാം,द्वितीय
940,dritter::A,മൂന്നാമത്,तीसरा
941,letzter::A,അവസാനത്തെ,अंतिम
942,letzter::A,അവസാനത്തെ,आख़िरी
943,allein::ADV,തനിച്ചുള്ള,तनहा
944,allein::ADV,തനിച്ചുള്ള,अकेले
945,auf einmal::ADV,ഉടന്,वक़्त में
946,zusammen::ADV,ഒരുമിച്ച,एक साथ
947,zusammen::ADV,ഒരുമിച്ച,साथ साथ
948,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,देर तक
949,plötzlich::ADV,പെട്ടെന്ന്,सहसा
950,plötzlich::ADV,പെട്ടെന്ന്,अचानक
951,sofort::ADV,തത്ക്ഷണം,तुरंत
952,später::ADV,പിന്നീട്,बाद को
953,später::ADV,പിന്നീട്,बाद में
954,jetzt::ADV,ഇപ്പോൾ,अब
955,jetzt::ADV,ഇപ്പോൾ,अभी
956,heute::ADV,ഇന്ന്,आज
957,morgen::ADV,നാളെ,कल
958,bald::ADV,ഉടനെ,जल्दी
959,dann::ADV,അപ്പോൾ,तब
960,gestern::ADV,ഇന്നലെ,कल
961,einst::ADV,പണ്ടൊരിക്കല്,एक दिन
962,einst::ADV,പണ്ടൊരിക്കല്,पहले कभी
963,damals::ADV,അപ്പോൾ,उस समय
964,damals::ADV,അപ്പോൾ,उन दिनों
965,danach::ADV,പിന്നീട്,इसके बाद
966,danach::ADV,പിന്നീട്,इसके पश्चात्
967,vorher::ADV,മുൻപ്,पहले
968,vorher::ADV,മുൻപ്,पेशतर
969,zuerst::ADV,ആദ്യം,पहले
970,einmal::ADV,ഒരിക്കൽ,एक बार
971,einmal::ADV,ഒരിക്കൽ,एक दफ़ा
972,manchmal::ADV,ചിലപ്പോൾ,कभी कभी
973,oft::ADV,പലപ്പോഴും,अक्सर
974,immer::ADV,എപ്പോഴും,सदा
975,immer::ADV,എപ്പോഴും,हमेशा
976,niemals::ADV,ഒരിക്കലും,कभी नहीं
977,niemals::ADV,ഒരിക്കലും,कदापि नहीं
978,hier::ADV,ഇവിടെ,इधर
979,hier::ADV,ഇവിടെ,यहाँ
980,hierhin::ADV,ഇവിടേക്ക്,इधर को
981,hierhin::ADV,ഇവിടേക്ക്,यहाँ को
982,von hier::ADV,ഇവിടെനിന്ന്,यहाँ से
983,dort::ADV,അവിടെ,उधर
984,dort::ADV,അവിടെ,वहाँ
985,dorthin::ADV,അവിടേക്ക്,उधर को
986,dorthin::ADV,അവിടേക്ക്,वहाँ को
987,geradeaus::ADV,മുമ്പിൽ,सीधे
988,geradeaus::ADV,മുമന്നോട്ട്,सीधे
989,vorwärts::ADV,മുന്നോട്ട്,आगे
990,vorwärts::ADV,മുന്നോട്ട്,आगे को
991,rückwärts::ADV,തലതിരിച്ച്,पीछे को
992,zurück::ADV,പുറകിലേക്ക്,वापस
993,unten::ADV,താഴെ,नीचे
994,hinab::ADV,താഴേക്ക്,नीचे को
995,oben::ADV,മുകളിൽ,ऊपर
996,hinauf::ADV,മുകളിൽ,ऊपर को
997,überall::ADV,എല്ലായിടത്തും,हर जगह
998,überall::ADV,എല്ലായിടത്തും,हर स्थान
999,nicht::ADV,ഇല്ല,न
1000,nicht::ADV,ഇല്ല,नहीं
1001,ein wenig::ADV,കുറച്ച്,कुछ
1002,ein wenig::ADV,കുറച്ച്,ज़रा
1003,ein wenig::ADV,കുറച്ച്,थोड़ा
1004,kaum::ADV,കഷ്ടിച്ച്,लगभग नहीं
1005,kaum::ADV,കഷ്ടിച്ച്,बराबर नहीं
1006,sehr::ADV,വളരെ,बहुत
1007,so::ADV,അങ്ങനെ,ऐसा
1008,noch::ADV,ഇപ്പോഴും,अभी तक
1009,nur::ADV,മാത്രം,केवल
1010,nur::ADV,മാത്രം,सिर्फ़
1011,schon::ADV,നേരത്തേ തന്നെ,चुकना
1012,wieder::ADV,വീണ്ടും,फिर
1013,wieder::ADV,വീണ്ടും,दुबारा
1014,vergebens::ADV,വിഫല,व्यर्थ
1015,vor::PRP,മുമ്പിൽ,के आगे
1016,vor::PRP,മുമ്പിൽ,के सामने
1017,hinter::PRP,പുറകിൽ,के पीछे
1018,unter::PRP,കീഴിൽ,के तले
1019,unter::PRP,കീഴിൽ,के नीचे
1020,durch::PRP,ഉള്ളിലൂടെ,के पार
1021,neben::PRP,അടുത്ത്,के पास
1022,neben::PRP,അടുത്ത്,की बग़ल में
1023,zwischen::PRP,ഇടയ്ക്ക്,के बीच
1024,wegen::PRP,നിമിത്തം,के कारण
1025,wegen::PRP,നിമിത്തം,की वजह से
1026,dies::PRN,ഇത്,यह
1027,das::PRN,അത്,वह
1028,alles::PRN,എല്ലാം,सब
1029,alles::PRN,എല്ലാം,सब कुछ
1030,ich::PRN,ഞാൻ,मैं
1031,du::PRN,നിങ്ങൾ,तू
1032,er::PRN,അദ്ദേഹം,यह
1033,er::PRN,അയാൾ,यह
1034,er::PRN,അവൻ,यह
1035,er::PRN,അവർ,यह
1036,er::PRN,അവൾ,यह
1037,wir::PRN,നമ്മൾ,हम
1038,ihr::PRN,നിങ്ങൾ,तुम
1039,sie::PRN,അവർ,ये
1040,was::FPRN,എന്ത്,क्या
1041,wer::FPRN,ആര്,कौन
1042,wo::FADV,എവിടെ,किधर
1043,wohin::FADV,എവിടേക്ക്,किधर
1044,wie::FADV,എങ്ങനെ,कैसे
1045,warum::FADV,എന്തുകൊണ്ട്,क्यों
1046,wieviel::FNUM,എത്ര,कितना
1047,eins::NUM,ഒന്ന്,एक
1048,zwei::NUM,രണ്ട്,दो
1049,drei::NUM,മൂന്ന്,तीन
1050,vier::NUM,നാല്,चार
1051,fünf::NUM,അഞ്ച്,पाँच
1052,sechs::NUM,ആറ്,छह
1053,sieben::NUM,ഏഴ്,सात
1054,acht::NUM,എട്ട്,आठ
1055,neun::NUM,ഒമ്പത്,नौ
1056,zehn::NUM,പത്ത്,दस
1057,elf::NUM,പതിനൊന്ന്,ग्यारह
1058,zwölf::NUM,പന്ത്രണ്ട്,बारह
1059,zwanzig::NUM,ഇരുപത്,बीस
1060,dreißig::NUM,മുപ്പത്,तीस
1061,vierzig::NUM,നാൽപ്പത്,चालीस
1062,fünfzig::NUM,അൻപത്,पचास
1063,sechzig::NUM,അറുപത്,साठ
1064,siebzig::NUM,എഴുപത്,सत्तर
1065,achtzig::NUM,എൺപത്,अस्सी
1066,neunzig::NUM,തൊണ്ണൂറ്,नव्वे
1067,hundert::NUM,നൂറ്,सौ
1068,tausend::NUM,ആയിരം,हज़ार
1069,und::CNJ,ഉം,और
1070,oder::CNJ,അഥവാ,या
1071,stehen::V,നിൽക്കുക,खड़ा होना
1072,sitzen::V,ഇരിക്കുക,बैठना
1073,liegen::V,കിടക്കുക,लेटना
1074,hängen::V,തൂങ്ങുക,लटकना
1075,werden::V,ആയിത്തീരുക,बनना
1076,passieren::V,സംഭവിക്കുക,होना
1077,beginnen::V,ആരംഭിക്കുക,आरंभ होना
1078,beginnen::V,ആരംഭിക്കുക,प्रारंभ होना
1079,enden::V,അവസാനിപ്പിക്കുക,अंत होना
1080,enden::V,അവസാനിപ്പിക്കുക,ख़तम होना
1081,wechseln::V,മാറ്റുക,बदलना
1082,aufgehen[Sonne]::V,ഉയരുക,चढ़ना
1083,aufgehen[Sonne]::V,ഉയരുക,उदित होना
1084,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,अस्त हो जाना
1085,scheinen[Sonne]::V,പ്രകാശിക്കുക,रोशनी देना
1086,donnern::V,ഇടിവെട്ടുക,गरजना
1087,wehen::V,വീശുക,चलना
1088,strömen::V,ഒഴുകുക,बहना
1089,strömen::V,ഒഴുകുക,प्रवाहित होना
1090,fließen::V,ഒഴുകുക,बहना
1091,fließen::V,ഒഴുകുക,प्रवाहित होना
1092,sich drehen::V,ചുറ്റുക,घूमना
1093,sich drehen::V,കറക്കുക,घूमना
1094,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,हिलना
1095,schwingen::V,ആടുക,हिलना
1096,fallen::V,വീഴുക,गिरना
1097,brennen::V,കത്തുക,जलना
1098,rauchen::V,പുകയുക,धुआँ उड़ाना
1099,regnen::V,മഴ_പെയ്യുക,बरसना
1100,gefrieren::V,തണത്ത്_മരവിക്കുക,जमना
1101,tauen::V,അലിയുക,गलना
1102,tauen::V,അലിയുക,पिघलना
1103,schmelzen::V,ഉരുകുക,गलना
1104,schmelzen::V,ഉരുകുക,पिघलना
1105,trocknen::V,വരളുക,सूखना
1106,sieden::V,തിളപ്പിക്കുക,उबलना
1107,faulen::V,ചീയുക,गलना
1108,faulen::V,ചീയുക,सड़ना
1109,verfaulen::V,അഴുകുക,गलना
1110,verfaulen::V,അഴുകുക,सड़ना
1111,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,फटना
1112,versinken::V,മുക്കുക,डूबना
1113,vergehen::V,കടന്നുപോകുക,बीतना
1114,vergehen::V,കടന്നുപോകുക,गुज़रना
1115,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,दिखाई देना
1116,verschwinden::V,അദൃശ്യമാകുക,ग़ायब होना
1117,sinken::V,താഴുക,घटना
1118,sinken::V,താഴുക,उतरना
1119,abnehmen::V,കുറിയുക,घटना
1120,zunehmen::V,വർദ്ധിക്കുക,बढ़ना
1121,steigen::V,ഉയരുക,बढ़ना
1122,wachsen::V,വളരുക,उगना
1123,glänzen::V,മിന്നുക,चमकना
1124,funkeln::V,തിളങ്ങുക,जगमगाना
1125,funkeln::V,തിളങ്ങുക,टिमटिमाना
1126,lärmen::V,ശബ്ദമുണ്ടാക്കുക,शोर मचाना
1127,läuten::V,മണിമുഴങ്ങുക,बजना
1128,klingeln::V,ചിലമ്പുക,बजना
1129,klirren::V,കിലുക്കുക,झनझनाना
1130,brausen::V,മുഴങ്ങുക,साँय-साँय करना
1131,rauschen::V,അനങ്ങുക,सरसराना
1132,klingen::V,മുഴക്കുക,बजना
1133,bellen::V,കുരയ്ക്കുക,भौंकना
1134,heulen::V,ഓരിയിടുക,गुर्राना
1135,blasen::V,ഊതുക,फूँकना
1136,pfeifen::V,വിസിലടിക്കുക,सीटी देना
1137,schreien::V,ആക്രോശിക്കുക,चिल्लाना
1138,stöhnen::V,അരക്കം,कराहना
1139,stöhnen::V,അരക്കം,आहें भरना
1140,stöhnen::V,ആർത്തനാദം,कराहना
1141,stöhnen::V,ആർത്തനാദം,आहें भरना
1142,zittern::V,വിറയ്ക്കുക,काँपना
1143,leben::V,താമസിക്കുക,जीना
1144,geboren werden::V,ജനിക്കുക,पैदा होना
1145,atmen::V,ശ്വസിക്കുക,साँस लेना
1146,trinken::V,കുടിക്കുക,पीना
1147,essen::V,കഴിക്കുക,खाना
1148,schlucken::V,വിഴുങ്ങുക,निगलना
1149,müde werden::V,ക്ഷീണിക്കുക,थकना
1150,müde werden::V,ക്ഷീണിക്കുക,उकताना
1151,einschlafen::V,നിദ്രിക്കുക,सो जाना
1152,schlafen::V,ഉറങ്ങുക,सोना
1153,aufwachen::V,ഉണരുക,जागना
1154,aufstehen::V,എഴുന്നേൽക്കുക,उठना
1155,sich erholen::V,വിശ്രമിക്കുക,सुस्ताना
1156,sich erholen::V,വിശ്രമിക്കുക,आराम करना
1157,krank werden::V,ദീനംപിടിക്കുക,बीमार पड़ना
1158,krank sein::V,രോഗികളാകുക,बीमार होना
1159,schmerzen::V,വേദനിക്കുക,दुखना
1160,schmerzen::V,വേദനിക്കുക,दर्द करना
1161,husten::V,ചുമയ്ക്കുക,खाँसना
1162,genesen::V,സുഖപ്പെടുക,ठीक हो जाना
1163,genesen::V,സുഖപ്പെടുക,स्वस्थ हो जाना
1164,sterben::V,മരിക്കുക,मरना
1165,umkommen::V,മരിക്കുക,मरना
1166,sich bewegen::V,സ്ഥലം_മാറുക,चलना
1167,sich bewegen::V,സ്ഥലം_മാറുക,हिलना
1168,sich rühren::V,ചലിക്കുക,हिलना
1169,sich erheben::V,നിൽക്കുക,उठना
1170,sich setzen::V,ഇരിക്കുക,बैठना
1171,hinfallen::V,വീഴുക,गिरना
1172,laufen::V,നടക്കുക,चलना
1173,schreiten::V,നടക്കുക,क़दम जाना
1174,spazierengehen::V,ഉലാത്തുക,सैर करना
1175,eilen::V,പാഞ്ഞെത്തുക,तेज़ी से जाना
