,Concept_ID,lv,mrj
738,Reihe::N,virkne,ряд
739,Boot::N,пыж,пыш
740,Boot::N,laiva,пыш
741,Ruder::N,пелыс,вешлӓ
742,Ruder::N,ӧпаснӧй,вешлӓ
743,Ruder::N,airis,вешлӓ
744,Ruder::N,irklis,вешлӓ
745,Schlitten::N,дадь,тир
746,Schlitten::N,ragavas,тир
747,Ski::N,лызь,ечӹ
748,Ski::N,slēpe,ечӹ
749,Lagerfeuer::N,бипур,тыл
750,Lagerfeuer::N,ugunskurs,тыл
751,Last::N,сьӧкыдтор,нелӹц
752,Last::N,krava,нелӹц
753,Gang::N,мунӧм,ход
754,Gang::N,ветлӧм,ход
755,Gang::N,eja,ход
756,Gang::N,gājums,ход
757,Schritt::N,воськов,ашкыл
758,Schritt::N,воськовтӧм,ашкыл
759,Schritt::N,solis,ашкыл
760,Norden::N,войвыв,йыдпелвел
761,Norden::N,ziemeļi,йыдпелвел
762,Süden::N,лунвыв,кечӹвӓлвел
763,Süden::N,dienvidi,кечӹвӓлвел
764,Westen::N,рытыв,кечӹ шӹцмӹ
765,Westen::N,rietumi,кечӹ шӹцмӹ
766,Osten::N,асыв,ирвел
767,Osten::N,асыв,кечӹ лӱлтмӹ
768,Osten::N,austrumi,ирвел
769,Osten::N,austrumi,кечӹ лӱлтмӹ
770,Holz::N,пу,пушӓнгӹ
771,Holz::N,koks,пушӓнгӹ
772,Holz::N,koksne,пушӓнгӹ
773,Brett::N,пӧв,ханга
774,Brett::N,dēlis,ханга
775,Platte::N,плита,плитӓ
776,Platte::N,plate,плитӓ
777,Platte::N,plāksne,плитӓ
778,Stütze::N,пыкӧд,цӓрӓк
779,Stütze::N,мыджӧд,цӓрӓк
780,Stütze::N,balsts,цӓрӓк
781,Stütze::N,atspaids,цӓрӓк
782,Stange::N,потш,равы
783,Stange::N,потш,намаш
784,Stange::N,maikste,равы
785,Stange::N,maikste,намаш
786,Stock::N,бедь,панды
787,Stock::N,boze,панды
788,Stock::N,spieķis,панды
789,Stab::N,зир,равы
790,Stab::N,zizlis,равы
791,Rohr::N,труба,пыч
792,Rohr::N,caurule,пыч
793,Haus::N,керка,пöрт
794,Haus::N,māja,пöрт
795,Heim::N,горт,пöрт
796,Heim::N,mājas,пöрт
797,Ofen::N,пач,камака
798,Ofen::N,krāsns,камака
799,Fußboden::N,джодж,седӹрӓ
800,Fußboden::N,grīda,седӹрӓ
801,Tisch::N,пызан,стöл
802,Tisch::N,galds,стöл
803,Stuhl::N,улӧс,пöкен
804,Stuhl::N,krēsls,пöкен
805,Wiege::N,зыбка,шипкӓ
806,Wiege::N,šūpulis,шипкӓ
807,Bett::N,вольпась,койка
808,Bett::N,вольпась,кравать
809,Bett::N,gulta,койка
810,Bett::N,gulta,кравать
811,Regal::N,джадж,полицӓ
812,Regal::N,plaukts,полицӓ
813,Kiste::N,куд,шӱ́ндӹк
814,Kiste::N,ящик,шӱ́ндӹк
815,Kiste::N,kaste,шӱ́ндӹк
816,Kiste::N,šķirsts,шӱ́ндӹк
817,Fenster::N,ӧшинь,окня
818,Fenster::N,logs,окня
819,Tür::N,ӧдзӧс,амаса
820,Tür::N,durvis,амаса
821,Tor::N,дзиръя,хапка
822,Tor::N,vārti,хапка
823,Zaun::N,потшӧс,забор
824,Zaun::N,žogs,забор
825,Dach::N,вевт,левӓш
826,Dach::N,jumts,левӓш
827,Leiter::N,пос,ташкалтыш
828,Leiter::N,kāpnes,ташкалтыш
829,Leiter::N,redeles,ташкалтыш
830,Besen::N,рос,сало
831,Besen::N,рос,салко
832,Besen::N,slota,сало
833,Besen::N,slota,салко
834,Spaten::N,зыр,кольмы
835,Spaten::N,lāpsta,кольмы
836,Schaufel::N,тэльӧб,лоток
837,Schaufel::N,liekšķere,лоток
838,Gabel::N,вилки,ви́лка
839,Gabel::N,dakšiņa,ви́лка
840,Löffel::N,пань,савала
841,Löffel::N,karote,савала
842,Messer::N,пурт,кӹзӹ
843,Messer::N,nazis,кӹзӹ
844,Nagel::N,тув,пыда
845,Nagel::N,кӧрт тув,пыда
846,Nagel::N,nagla,пыда
847,Netz::N,тыв,вӓпш
848,Netz::N,tīkls,вӓпш
849,Haken::N,крук,крӱк
850,Haken::N,крук,кагак
851,Haken::N,āķis,крӱк
852,Haken::N,āķis,кагак
853,Haken::N,kāsis,крӱк
854,Haken::N,kāsis,кагак
855,Haken::N,krampis,крӱк
856,Haken::N,krampis,кагак
857,Griff::N,нуд,кычем
858,Griff::N,kāts,кычем
859,Griff::N,rokturis,кычем
860,Schloss::N,томан,замок
861,Schloss::N,томан,сыравач
862,Schloss::N,aizslēgs,замок
863,Schloss::N,aizslēgs,сыравач
864,Bild::N,серпас,картин
865,Bild::N,glezna,картин
866,Figur::N,пертас,кӓн
867,Figur::N,вежньӧг,кӓн
868,Figur::N,figūra,кӓн
869,Puppe::N,акань,поханя
870,Puppe::N,lelle,поханя
871,Beutel::N,мешӧк,мешӓк
872,Beutel::N,kule,мешӓк
873,Beutel::N,maisiņš,мешӓк
874,Bündel::N,кӧртӧд,топ
875,Bündel::N,кӧртӧд,пидӹш
876,Bündel::N,кӧртӧд,кӹлдӹш
877,Bündel::N,sainis,топ
878,Bündel::N,sainis,пидӹш
879,Bündel::N,sainis,кӹлдӹш
880,Tasche::N,сумка,сумкы
881,Tasche::N,soma,сумкы
882,Eimer::N,ведра,ведӹрӓ
883,Eimer::N,spainis,ведӹрӓ
884,Deckel::N,пӧдан,комдыш
885,Deckel::N,тупкӧд,комдыш
886,Deckel::N,vāks,комдыш
887,Geschirr::N,дозмук,ӓтӹ
888,Geschirr::N,тасьті-пань,ӓтӹ
889,Geschirr::N,trauki,ӓтӹ
890,Sack::N,мешӧк,мешӓк
891,Sack::N,maiss,мешӓк
892,Tasse::N,бекар,цӓшкӓ
893,Tasse::N,тасьті,цӓшкӓ
894,Tasse::N,tase,цӓшкӓ
895,Topf::N,гырнич,ми́ска
896,Topf::N,pods,ми́ска
897,Kessel::N,пӧрт,пад
898,Kessel::N,katls,пад
899,Essen::N,сёйӧм,качкыш
900,Essen::N,сёйӧм,качкыш-йӱш
901,Essen::N,ēdiens,качкыш
902,Essen::N,ēdiens,качкыш-йӱш
903,Nahrung::N,сёян,качкыш
904,Nahrung::N,сёян,качкыш-йӱш
905,Nahrung::N,barība,качкыш
906,Nahrung::N,barība,качкыш-йӱш
907,Speise::N,сёян,няня
908,Speise::N,сёянтор,няня
909,Speise::N,ēdiens,няня
910,Fleisch::N,яй,пай
911,Fleisch::N,gaļa,пай
912,Getreide::N,нянь,киндӹ
913,Getreide::N,labība,киндӹ
914,Brei::N,рок,шӹрӓш
915,Brei::N,putra,шӹрӓш
916,Brei::N,biezenis,шӹрӓш
917,Brot::N,нянь,сыкыр
918,Brot::N,maize,сыкыр
919,Scheibe::N,шӧрӧм,ламыт
920,Scheibe::N,шӧрӧм,лаштык
921,Scheibe::N,чӧлан,ламыт
922,Scheibe::N,чӧлан,лаштык
923,Scheibe::N,šķēle,ламыт
924,Scheibe::N,šķēle,лаштык
925,Scheibe::N,rieciens,ламыт
926,Scheibe::N,rieciens,лаштык
927,Fett::N,гос,кая
928,Fett::N,тшог,кая
929,Fett::N,tauki,кая
930,Butter::N,вый,ӱ
931,Butter::N,sviests,ӱ
932,Öl::N,вый,ӱ
933,Öl::N,eļļa,ӱ
934,Salz::N,сов,санзал
935,Salz::N,sāls,санзал
936,Suppe::N,шыд,лем
937,Suppe::N,zupa,лем
938,Honig::N,ма,мӱ
939,Honig::N,medus,мӱ
940,Milch::N,йӧв,шӹшер
941,Milch::N,piens,шӹшер
942,Tee::N,чай,чӓй
943,Tee::N,tēja,чӓй
944,Leder::N,ку,шарга
945,Leder::N,ку,кавашты
946,Leder::N,āda,шарга
947,Leder::N,āda,кавашты
948,Wolle::N,вурун,миж
949,Wolle::N,vilna,миж
950,Stoff::N,дӧра,матер
951,Stoff::N,дӧра,матери
952,Stoff::N,drāna,матер
953,Stoff::N,drāna,матери
954,Stoff::N,audums,матер
955,Stoff::N,audums,матери
956,Nadel::N,ем,им
957,Nadel::N,adata,им
958,Faden::N,сунис,шӹртӹ
959,Faden::N,diegs,шӹртӹ
960,Faden::N,pavediens,шӹртӹ
961,Knopf::N,кизь,полдыш
962,Knopf::N,poga,полдыш
963,Knoten::N,гӧрӧд,пӱкшем
964,Knoten::N,mezgls,пӱкшем
965,Farbe::N,краска,чиӓ
966,Farbe::N,краска,крӓскӓ
967,Farbe::N,вап,чиӓ
968,Farbe::N,вап,крӓскӓ
969,Farbe::N,krāsa,чиӓ
970,Farbe::N,krāsa,крӓскӓ
971,Kleidung::N,паськӧм,выргем
972,Kleidung::N,tērps,выргем
973,Kleidung::N,drēbes,выргем
974,Hemd::N,дӧрӧм,тыгыр
975,Hemd::N,krekls,тыгыр
976,Kragen::N,воротник,шӱ
977,Kragen::N,apkakle,шӱ
978,Ärmel::N,сос,шокш
979,Ärmel::N,piedurkne,шокш
980,Hose::N,гач,ялаш
981,Hose::N,bikses,ялаш
982,Gürtel::N,вӧнь,ӹштӹ
983,Gürtel::N,josta,ӹштӹ
984,Mütze::N,шапка,упш
985,Mütze::N,cepure,упш
986,Schuh::N,башмак,ту́фльы
987,Schuh::N,ботинки,ту́фльы
988,Schuh::N,kurpe,ту́фльы
989,Stiefel::N,сапӧг,кем
990,Stiefel::N,zābaks,кем
991,Ring::N,кытш,шӓргӓш
992,Ring::N,gredzens,шӓргӓш
993,Band::N,лента,лемтӓ
994,Band::N,вундас,лемтӓ
995,Band::N,lente,лемтӓ
996,Kamm::N,сынан,шерге
997,Kamm::N,ķemme,шерге
998,Spiegel::N,рӧмпӧштан,тӹгӹр
999,Spiegel::N,spogulis,тӹгӹр
1000,Riemen::N,тасма,прӓжӓ
1001,Riemen::N,siksna,прӓжӓ
1002,Schnur::N,гез,кӓндӹра
1003,Schnur::N,aukla,кӓндӹра
1004,Leine::N,юргез,керем
1005,Leine::N,saite,керем
1006,Decke::N,эшкын,одеял
1007,Decke::N,шебрас,одеял
1008,Decke::N,sega,одеял
1009,Kissen::N,юрлӧс,кӹпцӹк
1010,Kissen::N,spilvens,кӹпцӹк
1011,Tuch::N,чышъян,савыц
1012,Tuch::N,vadmala,савыц
1013,Handtuch::N,ки чышкӧд,шӹргӹсавыц
1014,Handtuch::N,ки чышкӧд,шӹргӹмсавыц
1015,Handtuch::N,кизьчышъян,шӹргӹсавыц
1016,Handtuch::N,кизьчышъян,шӹргӹмсавыц
1017,Handtuch::N,dvielis,шӹргӹсавыц
1018,Handtuch::N,dvielis,шӹргӹмсавыц
1019,Kraft::N,этш,ви
1020,Kraft::N,эбӧс,ви
1021,Kraft::N,spēks,ви
1022,Stärke::N,ёнлун,ви
1023,Stärke::N,чорыдлун,ви
1024,Stärke::N,stiprums,ви
1025,Gesundheit::N,дзоньвидзалун,шу
1026,Gesundheit::N,дзоньвидзалун,шулык
1027,Gesundheit::N,veselība,шу
1028,Gesundheit::N,veselība,шулык
1029,Krankheit::N,висьӧм,мыж
1030,Krankheit::N,slimība,мыж
1031,Schmerz::N,висьӧм,карштыш
1032,Schmerz::N,sāpes,карштыш
1033,Wunde::N,дой,шушыр
1034,Wunde::N,brūce,шушыр
1035,Wunde::N,jēlums,шушыр
1036,Fieber::N,жар,ӱштӹмыж
1037,Fieber::N,drudzis,ӱштӹмыж
1038,Fieber::N,karstums,ӱштӹмыж
1039,Arznei::N,лекарство,лекӓрцӹ
1040,Arznei::N,зелля,лекӓрцӹ
1041,Arznei::N,zāles,лекӓрцӹ
1042,Arznei::N,medikaments,лекӓрцӹ
1043,Brücke::N,пос,кӹвер
1044,Brücke::N,tilts,кӹвер
1045,Brunnen::N,юкмӧс,вӹдсӹнзӓ
1046,Brunnen::N,aka,вӹдсӹнзӓ
1047,Weide::N,пӧскӧтина,ныр
1048,Weide::N,ganības,ныр
1049,Pfad::N,туй,ялгорны
1050,Pfad::N,кыснан,ялгорны
1051,Pfad::N,taka,ялгорны
1052,Weg::N,туй,корны
1053,Weg::N,ceļš,корны
1054,Straße::N,туй,корны
1055,Straße::N,iela,корны
1056,Dorf::N,сикт,сола
1057,Dorf::N,ciems,сола
1058,Stadt::N,кар,города
1059,Stadt::N,pilsēta,города
1060,Brief::N,письмӧ,сирмӓш
1061,Brief::N,vēstule,сирмӓш
1062,Buch::N,небӧг,книгӓ
1063,Buch::N,grāmata,книгӓ
1064,Buchstabe::N,шыпас,буква́
1065,Buchstabe::N,burts,буква́
1066,Zeitung::N,газет,газет
1067,Zeitung::N,газет,кайзет
1068,Zeitung::N,avīze,газет
1069,Zeitung::N,avīze,кайзет
1070,Zeitung::N,laikraksts,газет
1071,Zeitung::N,laikraksts,кайзет
1072,Leben::N,лов,житя
1073,Leben::N,олӧм,житя
1074,Leben::N,dzīve,житя
1075,Tod::N,кулӧм,смöрт
1076,Tod::N,nāve,смöрт
1077,Grab::N,гу,шӹгер
1078,Grab::N,гу,мыгилӓ
1079,Grab::N,гу,шӹгерлӓ
1080,Grab::N,kaps,шӹгер
1081,Grab::N,kaps,мыгилӓ
1082,Grab::N,kaps,шӹгерлӓ
1083,Kirche::N,вичко,церкӹ
1084,Kirche::N,baznīca,церкӹ
1085,Sünde::N,мыж,сулык
1086,Sünde::N,grēks,сулык
1087,Gott::N,ен,йымы
1088,Gott::N,dievs,йымы
1089,Arbeiter::N,уджалысь,пӓшӓзӹ
1090,Arbeiter::N,strādnieks,пӓшӓзӹ
1091,Chef::N,юралысь,вуй
1092,Chef::N,веськӧдлысь,вуй
1093,Chef::N,šefs,вуй
1094,Chef::N,vadītajs,вуй
1095,Chef::N,priekšnieks,вуй
1096,Meister::N,вӧчысь,мастар
1097,Meister::N,meistars,мастар
1098,Arzt::N,врач,доктор
1099,Arzt::N,бурдӧдысь,доктор
1100,Arzt::N,ārsts,доктор
1101,Lehrer::N,велӧдысь,тымдышы
1102,Lehrer::N,skolotājs,тымдышы
1103,Geld::N,сьӧм,окса
1104,Geld::N,nauda,окса
1105,Geschäft::N,удж,торге́йӹмӓш
1106,Geschäft::N,bizness,торге́йӹмӓш
1107,Geschäft::N,darījums,торге́йӹмӓш
1108,Laden::N,вузасянін,лапка
1109,Laden::N,вузасянін,магазин
1110,Laden::N,bode,лапка
1111,Laden::N,bode,магазин
1112,Laden::N,veikals,лапка
1113,Laden::N,veikals,магазин
1114,Preis::N,дон,ӓк
1115,Preis::N,cena,ӓк
1116,Ware::N,тӧвар,товар
1117,Ware::N,prece,товар
1118,Nutzen::N,воӧм,пайда
1119,Nutzen::N,выгӧда,пайда
1120,Nutzen::N,labums,пайда
1121,Reichtum::N,озырлун,перке
1122,Reichtum::N,bagātība,перке
1123,Welt::N,енкӧла,сӓндӓлӹк
1124,Welt::N,енкӧла,свет
1125,Welt::N,pasaule,сӓндӓлӹк
1126,Welt::N,pasaule,свет
1127,Land::N,му,сӓндӓлӹк
1128,Land::N,zeme,сӓндӓлӹк
1129,Staat::N,канму,кугижӓншӹ
1130,Staat::N,государство,кугижӓншӹ
1131,Staat::N,valsts,кугижӓншӹ
1132,König::N,кан,король
1133,König::N,ķēniņš,король
1134,König::N,karalis,король
1135,Macht::N,каналӧм,власть
1136,Macht::N,vara,власть
1137,Grenze::N,су,пӹсмӓн
1138,Grenze::N,суйӧр,пӹсмӓн
1139,Grenze::N,robeža,пӹсмӓн
1140,Krieg::N,ожман,вырсы
1141,Krieg::N,karš,вырсы
1142,Feind::N,враг,тышман
1143,Feind::N,вӧрӧг,тышман
1144,Feind::N,ienaidnieks,тышман
1145,Gewalt::N,мырдöналöм,ви
1146,Gewalt::N,vara,ви
1147,Gewalt::N,vardarbība,ви
1148,Kampf::N,вермасьӧм,кредӓлмӓш
1149,Kampf::N,cīņa,кредӓлмӓш
1150,Bogen[Waffe]::N,ньӧввуж,янгеж
1151,Bogen[Waffe]::N,loks,янгеж
1152,Pfeil::N,ньӧв,пикш
1153,Pfeil::N,bulta,пикш
1154,Gewehr::N,пишшаль,пичӓл
1155,Gewehr::N,šautene,пичӓл
1156,Fehler::N,сорсьӧм,самынь
1157,Fehler::N,дзугсьӧм,самынь
1158,Fehler::N,kļūda,самынь
1159,Lüge::N,пӧръясьӧм,шая
1160,Lüge::N,ылӧдлӧм,шая
1161,Lüge::N,meli,шая
1162,Schaden::N,лёк,вре́дӓ
1163,Schaden::N,изъян,вре́дӓ
1164,Schaden::N,пакӧсьт,вре́дӓ
1165,Schaden::N,bojājums,вре́дӓ
1166,Schaden::N,kaitējums,вре́дӓ
1167,Unglück::N,шог,пёда
1168,Unglück::N,шог,тымаша
1169,Unglück::N,kļūme,пёда
1170,Unglück::N,kļūme,тымаша
1171,Unglück::N,klizma,пёда
1172,Unglück::N,klizma,тымаша
1173,Unglück::N,nelaime,пёда
1174,Unglück::N,nelaime,тымаша
1175,Schuld::N,мыж,вуйнамат
1176,Schuld::N,vaina,вуйнамат
1177,Alter::N,арлыд,иӓш
1178,Alter::N,арлыд,игечӹ
1179,Alter::N,vecums,иӓш
1180,Alter::N,vecums,игечӹ
1181,Schluss::N,пом,пӹтӓртӹш
1182,Schluss::N,beigas,пӹтӓртӹш
1183,Zeit::N,кад,веремӓ
1184,Zeit::N,laiks,веремӓ
1185,Tag::N,лун,кечӹ
1186,Tag::N,diena,кечӹ
1187,Morgen::N,асыв,ир
1188,Morgen::N,асыв,ирок
1189,Morgen::N,rīts,ир
1190,Morgen::N,rīts,ирок
1191,Mittag::N,лун шӧр,кечӹвӓл
1192,Mittag::N,pusdiena,кечӹвӓл
1193,Abend::N,рыт,вады
1194,Abend::N,vakars,вады
1195,Nacht::N,вой,йыд
1196,Nacht::N,nakts,йыд
1197,Woche::N,вежон,ӓрня
1198,Woche::N,nedēļa,ӓрня
1199,Monat::N,тӧлысь,тӹ́лзӹ
1200,Monat::N,mēnesis,тӹ́лзӹ
1201,Jahr::N,во,год
1202,Jahr::N,gads,год
1203,Frühling::N,тулыс,шошым
1204,Frühling::N,pavasaris,шошым
1205,Sommer::N,гожӧм,кӓнгӹж
1206,Sommer::N,vasara,кӓнгӹж
1207,Herbst::N,ар,шӹжӹ
1208,Herbst::N,rudens,шӹжӹ
1209,Winter::N,тӧв,тел
1210,Winter::N,тӧв,телӹ
1211,Winter::N,ziema,тел
1212,Winter::N,ziema,телӹ
1213,Januar::N,тӧв шӧр,январ
1214,Januar::N,тӧв шӧр,январь
1215,Januar::N,janvāris,январ
1216,Januar::N,janvāris,январь
1217,Februar::N,урасьӧм,февраль
1218,Februar::N,februāris,февраль
1219,März::N,рака,март
1220,März::N,marts,март
1221,April::N,кос му,апрель
1222,April::N,aprīlis,апрель
1223,Mai::N,ода-кора,май
1224,Mai::N,maijs,май
1225,Juni::N,лӧддза-номъя,июнь
1226,Juni::N,jūnijs,июнь
1227,Juli::N,сора,июль
1228,Juli::N,jūlijs,июль
1229,August::N,моз,август
1230,August::N,augusts,август
1231,September::N,кӧч,сентябрь
1232,September::N,septembris,сентябрь
1233,Oktober::N,йирым,октябрь
1234,Oktober::N,oktobris,октябрь
1235,November::N,вӧльгым,ноябрь
1236,November::N,novembris,ноябрь
1237,Dezember::N,ӧшым,декавыр
1238,Dezember::N,decembris,декавыр
1239,Montag::N,выльлун,шачмы
1240,Montag::N,pirmdiena,шачмы
1241,Dienstag::N,воторник,кышкыжмы
1242,Dienstag::N,otrdiena,кышкыжмы
1243,Mittwoch::N,середа,вӹрчегӹ
1244,Mittwoch::N,trešdiena,вӹрчегӹ
1245,Donnerstag::N,четверг,изӓрня
1246,Donnerstag::N,ceturtdiena,изӓрня
1247,Freitag::N,пекнича,когарня
1248,Freitag::N,piektdiena,когарня
1249,Samstag::N,субӧта,кукшыгечӹ
1250,Samstag::N,sestdiena,кукшыгечӹ
1251,Sonntag::N,вӧскресенньӧ,рушӓрня
1252,Sonntag::N,svētdiena,рушӓрня
1253,groß::A,ыджыд,кого
1254,groß::A,dižs,кого
1255,groß::A,liels,кого
1256,klein::A,ичӧт,изи
1257,klein::A,mazs,изи
1258,lang::A,кузь,кужы
1259,lang::A,garš,кужы
1260,kurz::A,дженьыд,кӹтӹк
1261,kurz::A,īss,кӹтӹк
1262,breit::A,ота,кымда
1263,breit::A,паськыд,кымда
1264,breit::A,plats,кымда
1265,schmal::A,оттӧм,ӓнгӹсӹр
1266,schmal::A,tievs,ӓнгӹсӹр
1267,dicht::A,сук,шӹре
1268,dicht::A,blīvs,шӹре
1269,dick[Gegenstand]::A,кыз,кӹжгӹ
1270,dick[Gegenstand]::A,biezs,кӹжгӹ
1271,dünn::A,вӧсни,вӹцкӹж
1272,dünn::A,вӧсньыд,вӹцкӹж
1273,dünn::A,plāns,вӹцкӹж
1274,fein::A,посни,пыльга
1275,fein::A,smalks,пыльга
1276,fest::A,зумыд,цаткыды
1277,fest::A,tvirts,цаткыды
1278,fest::A,noturīgs,цаткыды
1279,flach::A,плавкӧс,тӓлякӓ
1280,flach::A,тшӧтшкӧс,тӓлякӓ
1281,flach::A,lēzens,тӓлякӓ
1282,flach::A,līdzens,тӓлякӓ
1283,glatt::A,вольк,ягылгы
1284,glatt::A,мольыд,ягылгы
1285,glatt::A,gluds,ягылгы
1286,glatt::A,slidens,ягылгы
1287,hart::A,зумыд,пингӹдӹ
1288,hart::A,ciets,пингӹдӹ
1289,weich::A,небыд,пышкыды
1290,weich::A,mīksts,пышкыды
1291,rund::A,гӧгрӧс,тӹртӹш
1292,rund::A,apaļš,тӹртӹш
1293,spitz::A,ёсь йыла,кашар
1294,spitz::A,smails,кашар
1295,scharf::A,ёсь,кашар
1296,scharf::A,ass,кашар
1297,stumpf::A,ныж,нӹшкӹ
1298,stumpf::A,truls,нӹшкӹ
1299,stumpf::A,strups,нӹшкӹ
1300,schwer::A,сьӧкыд,нелӹ
1301,schwer::A,smags,нелӹ
1302,schön::A,мича,цевер
1303,schön::A,мича,олмыдшы
1304,schön::A,лӧсьыд,цевер
1305,schön::A,лӧсьыд,олмыдшы
1306,schön::A,daiļš,цевер
1307,schön::A,daiļš,олмыдшы
1308,schön::A,skaists,цевер
1309,schön::A,skaists,олмыдшы
1310,heiß::A,пӧсь,шокшы
1311,heiß::A,karsts,шокшы
1312,warm::A,шоныд,шокшы
1313,warm::A,silts,шокшы
1314,kalt::A,кӧдзыд,ӱштӹ
1315,kalt::A,salts,ӱштӹ
1316,kalt::A,auksts,ӱштӹ
1317,kühl::A,юзыд,юалгы
1318,kühl::A,юзыд,йонгата
1319,kühl::A,ыркыд,юалгы
1320,kühl::A,ыркыд,йонгата
1321,kühl::A,vēss,юалгы
1322,kühl::A,vēss,йонгата
1323,kühl::A,dzestrs,юалгы
1324,kühl::A,dzestrs,йонгата
1325,frisch::A,выль,йонгата
1326,frisch::A,svaigs,йонгата
1327,feucht::A,уль,ӹлӹкшӹ
1328,feucht::A,уль,вӹдӹжгӹ
1329,feucht::A,mitrs,ӹлӹкшӹ
1330,feucht::A,mitrs,вӹдӹжгӹ
1331,feucht::A,drēgns,ӹлӹкшӹ
1332,feucht::A,drēgns,вӹдӹжгӹ
1333,nass::A,ва,начкы
1334,nass::A,slapjš,начкы
1335,trocken::A,кос,кукшы
1336,trocken::A,sauss,кукшы
1337,voll::A,кыз,темшӹ
1338,voll::A,кыз,темыман
1339,voll::A,pilns,темшӹ
1340,voll::A,pilns,темыман
1341,leer::A,куш,йӓрӓ
1342,leer::A,тыртӧм,йӓрӓ
1343,leer::A,tukšs,йӓрӓ
1344,offen::A,восьса,виш
1345,offen::A,vaļējs,виш
1346,offen::A,atvērts,виш
1347,geschlossen::A,пӧдса,чӱчмӹ
1348,geschlossen::A,пӧдса,тӹкӹлӓлтшӹ
1349,geschlossen::A,slēgts,чӱчмӹ
1350,geschlossen::A,slēgts,тӹкӹлӓлтшӹ
1351,sauber::A,сӧстӧм,ире
1352,sauber::A,tīrs,ире
1353,sauber::A,spodrs,ире
1354,schmutzig::A,няйт,шоран
1355,schmutzig::A,няйт,лявӹрӓн
1356,schmutzig::A,няйт,шорангшы
1357,schmutzig::A,netīrs,шоран
1358,schmutzig::A,netīrs,лявӹрӓн
1359,schmutzig::A,netīrs,шорангшы
1360,schmutzig::A,dubļains,шоран
1361,schmutzig::A,dubļains,лявӹрӓн
1362,schmutzig::A,dubļains,шорангшы
1363,roh::A,уль,пеле кӱшӹ
1364,roh::A,jēls,пеле кӱшӹ
1365,reif::A,кисьмӧм,кӱшӹ
1366,reif::A,gatavs,кӱшӹ
1367,reif::A,nobriedis,кӱшӹ
1368,lecker::A,чӧскыд,тотан
1369,lecker::A,gards,тотан
1370,lecker::A,garšīgs,тотан
1371,süß::A,юмов,мӱӓн
1372,süß::A,чӧскыд,мӱӓн
1373,süß::A,salds,мӱӓн
1374,bitter::A,курыд,качы
1375,bitter::A,sūrs,качы
1376,bitter::A,rūgts,качы
1377,sauer::A,шома,шапы
1378,sauer::A,skābs,шапы
1379,hell::A,югыд,соты
1380,hell::A,югыд,валгыды
1381,hell::A,gaišs,соты
1382,hell::A,gaišs,валгыды
1383,dunkel::A,пемыд,пӹц
1384,dunkel::A,пемыд,пӹцкемӹш
1385,dunkel::A,tumšs,пӹц
1386,dunkel::A,tumšs,пӹцкемӹш
1387,schwarz::A,сьӧд,шим
1388,schwarz::A,melns,шим
1389,weiß::A,еджыд,ош
1390,weiß::A,еджыд,ошы
1391,weiß::A,balts,ош
1392,weiß::A,balts,ошы
1393,rot::A,гӧрд,якшаргы
1394,rot::A,sarkans,якшаргы
1395,gelb::A,виж,сар
1396,gelb::A,виж,сары
1397,gelb::A,dzeltens,сар
1398,gelb::A,dzeltens,сары
1399,blau::A,лӧз,симсӹ
1400,blau::A,zils,симсӹ
1401,grün::A,веж,ыжар
1402,grün::A,турунвиж,ыжар
1403,grün::A,zaļš,ыжар
1404,grau::A,руд,луды
1405,grau::A,pelēks,луды
1406,bunt::A,сера,ала
1407,bunt::A,raibs,ала
1408,bunt::A,krāsains,ала
1409,billig::A,донтӧг,шулдаш
1410,billig::A,lēts,шулдаш
1411,teuer::A,дона,шергӹ
1412,teuer::A,дона,шергӓкӓн
1413,teuer::A,dārgs,шергӹ
1414,teuer::A,dārgs,шергӓкӓн
1415,wertvoll::A,дона,ӓкӓн
1416,wertvoll::A,vērtīgs,ӓкӓн
1417,blind::A,синтӧм,слöпöй
1418,blind::A,синтӧм,сльöпöй
1419,blind::A,akls,слöпöй
1420,blind::A,akls,сльöпöй
1421,taub::A,пельтӧм,тӱтӱк
1422,taub::A,kurls,тӱтӱк
1423,kräftig::A,вынйӧра,виӓн
1424,kräftig::A,spēcīgs,виӓн
1425,stark::A,ён,виӓн
1426,stark::A,вына,виӓн
1427,stark::A,stiprs,виӓн
1428,schwach::A,жеб,шава
1429,schwach::A,жеб,лӹпкӓ
1430,schwach::A,жеб,слабка
1431,schwach::A,vājš,шава
1432,schwach::A,vājš,лӹпкӓ
1433,schwach::A,vājš,слабка
1434,fett::A,госа,таза
1435,fett::A,brangs,таза
1436,schlank::A,веськыд,яштака
1437,schlank::A,slaids,яштака
1438,hübsch::A,мича,сӹлнӹ
1439,hübsch::A,мича,олмыдшы
1440,hübsch::A,лӧсьыд,сӹлнӹ
1441,hübsch::A,лӧсьыд,олмыдшы
1442,hübsch::A,glīts,сӹлнӹ
1443,hübsch::A,glīts,олмыдшы
1444,böse::A,лёк,шӹдӓн
1445,böse::A,ļauns,шӹдӓн
1446,böse::A,negants,шӹдӓн
1447,dumm::A,йӧй,окмак
1448,dumm::A,вежӧртӧм,окмак
1449,dumm::A,stulbs,окмак
1450,dumm::A,muļķīgs,окмак
1451,faul::A,дыш,ялахай
1452,faul::A,slinks,ялахай
1453,fleißig::A,зільысь,пӓшам яратышы
