,Concept_ID,fa,lbe
740,schlank::A,باریک‌اندام,бювхъусса
741,hübsch::A,قشنگ,янусса
742,hübsch::A,خوشگل,янусса
743,böse::A,بد,оьсса
744,dumm::A,احمق,ахӏмакьсса
745,faul::A,لش,танмалсса
746,faul::A,لش,курчӏилсса
747,faul::A,تنبل,танмалсса
748,faul::A,تنبل,курчӏилсса
749,fleißig::A,زرنگ,хӏарачат бусса
750,geizig::A,خسیس,янттарцӏансса
751,klug::A,عاقل,аькьлу бусса
752,klug::A,باهوش,аькьлу бусса
753,geschickt::A,ماهر,паргалсса
754,lieb::A,عزیز,аьзизсса
755,lustig::A,شاد,тяхъасса
756,lustig::A,خوشحال,тяхъасса
757,sanft::A,لطیف,иминсса
758,hungrig::A,گرسنه,ккашилсса
759,krank::A,مریض,къашавайсса
760,krank::A,بیمار,къашавайсса
761,nackt::A,لخت,кӏачӏасса
762,nackt::A,برهنه,кӏачӏасса
763,traurig::A,غمگین,пашмансса
764,lebendig::A,زنده,уттавасса
765,gut::A,خوب,ххуйсса
766,schlecht::A,بد,оьккисса
767,richtig::A,درست,саргъунсса
768,schlimm::A,وخيم,оьккисса
769,wahr::A,درست,хӏакьсса
770,wahr::A,حقیقی,хӏакьсса
771,alt::A,کهنه,кугьнасса
772,neu::A,نو,цӏусса
773,ehemalig::A,قبلی,хъхъичӏвасса
774,alt[Lebewesen]::A,پیر,агьилсса
775,jung::A,جوان,чӏавасса
776,jung::A,جوان,жагьилсса
777,arm::A,فقیر,мискинсса
778,reich::A,پولدار,авадансса
779,reich::A,ثروتمند,авадансса
780,bekannt::A,آشنا,дусъсса
781,bekannt::A,معلوم,дусъсса
782,berühmt::A,مشهور,машгьурсса
783,fremd::A,خارجی,чил
784,fremd::A,بیگانه,чил
785,verschieden::A,مختلف,личӏи-личӏисса
786,verschieden::A,متفاوت,личӏи-личӏисса
787,nah::A,نزدیک,гъансса
788,fern::A,دور,архсса
789,linker::A,چپ,кияхсса
790,linker::A,چپ,кюччахсса
791,rechter::A,راست,урчӏахсса
792,anderer::A,دیگر,цамур
793,erster::A,اول,цалчинмур
794,erster::A,اول,цалчиннсса
795,zweiter::A,دوم,кӏилчиимур
796,dritter::A,سوم,шамулчинмур
797,letzter::A,آخر,махъва-махъмур
798,allein::ADV,تنها,ялгъузну
799,auf einmal::ADV,همزمان,
800,zusammen::ADV,باهم,цачӏу
801,zusammen::ADV,باهم,архӏал
802,lange::ADV,مدت‌ها,батӏи къабуклай
803,lange::ADV,مدت‌ها,хъунмасса хӏаллай
804,lange::ADV,مدت زیادی,батӏи къабуклай
805,lange::ADV,مدت زیادی,хъунмасса хӏаллай
806,plötzlich::ADV,ناگهان,цакуну
807,sofort::ADV,فوراً,мугьлат бакъа
808,später::ADV,بعدها,махъ
809,jetzt::ADV,حالا,утти
810,jetzt::ADV,حالا,цӏана
811,jetzt::ADV,اکنون,утти
812,jetzt::ADV,اکنون,цӏана
813,heute::ADV,امروز,хӏакьину
814,morgen::ADV,فردا,гьуит
815,morgen::ADV,فردا,гьунттий
816,bald::ADV,زود,
817,bald::ADV,بزودی,
818,dann::ADV,سپس,яла
819,dann::ADV,آنوقت,яла
820,gestern::ADV,دیروز,лахьхьу
821,einst::ADV,وقتی,
822,einst::ADV,زمانی,
823,damals::ADV,آنوقت,та чӏумал
824,damals::ADV,آنزمان,та чӏумал
825,danach::ADV,بعد,яла
826,vorher::ADV,قبلاً,хьхьнчӏ
827,vorher::ADV,قبلاً,хьхьичӏва
828,zuerst::ADV,اول,бакӏрай
829,zuerst::ADV,اول,цӏу бутӏуй
830,zuerst::ADV,ابتداء,бакӏрай
831,zuerst::ADV,ابتداء,цӏу бутӏуй
832,einmal::ADV,یکدفعه,цал
833,manchmal::ADV,گاهی,ваксса-таксса
834,manchmal::ADV,بعضی اوقات,ваксса-таксса
835,oft::ADV,اغلب,чӏявуну
836,immer::ADV,همیشه,мудан
837,immer::ADV,همیشه,даиман
838,niemals::ADV,هرگز,тачӏав
839,hier::ADV,اینجا,шикку
840,hierhin::ADV,به اینجا,шиккун
841,von hier::ADV,از اینجا,шичча
842,dort::ADV,آنجا,гикку
843,dorthin::ADV,به آنجا,тиккун
844,geradeaus::ADV,راست,тӏайланм
845,vorwärts::ADV,جلو,хьхьичӏунмай
846,vorwärts::ADV,به پیش,хьхьичӏунмай
847,rückwärts::ADV,عقب,махъа-хьхьичӏунмай
848,zurück::ADV,پس,махъунмай
849,zurück::ADV,عقب,махъунмай
850,zurück::ADV,بالعکس,махъунмай
851,unten::ADV,زیر,лув
852,unten::ADV,پایین,лув
853,hinab::ADV,به پایین,бакӏ-ялавай
854,hinab::ADV,به پایین,бакӏъялавай
855,oben::ADV,بالا,ялув
856,hinauf::ADV,به بالا,лавай
857,überall::ADV,همه‌جا,гьариий
858,überall::ADV,همه‌جا,хьу-хьуний
859,überall::ADV,همه‌جا,гьарца кӏанай
860,nicht::ADV,نه,къа-
861,ein wenig::ADV,کمی,чанни
862,ein wenig::ADV,کمی,ца чансса
863,kaum::ADV,به سختی,дахьа
864,sehr::ADV,خیلی,оьну
865,sehr::ADV,خیلی,гужну
866,sehr::ADV,خیلی,хъинну
867,sehr::ADV,بسیار,оьну
868,sehr::ADV,بسیار,гужну
869,sehr::ADV,بسیار,хъинну
870,so::ADV,چنین,укукн
871,so::ADV,اینطور,укукн
872,noch::ADV,هنوز,гьала
873,noch::ADV,هنوز,уттигу
874,noch::ADV,هنوز,цакьинва
875,noch::ADV,هنوز,ттигу-шилагу
876,nur::ADV,فقط,анжагь
877,nur::ADV,تنها,анжагь
878,schon::ADV,قبلاً,
879,schon::ADV,به این زودی,
880,wieder::ADV,باز,цӏуницӏа
881,wieder::ADV,دوباره,цӏуницӏа
882,vergebens::ADV,بیهوده,аьдада
883,vergebens::ADV,بیهوده,нахӏакь
884,vor::PRP,در جلوی,хьхьичӏ
885,hinter::PRP,پشت,махъ
886,unter::PRP,تحت,лув
887,durch::PRP,از وسط,-х
888,durch::PRP,از ميان,-х
889,neben::PRP,کنار,чӏарав
890,neben::PRP,پهلوی,чӏарав
891,zwischen::PRP,بین,дянив
892,zwischen::PRP,میان,дянив
893,wegen::PRP,برای,цӏаний
894,wegen::PRP,بخاطر,цӏаний
895,dies::PRN,این,ва
896,das::PRN,آن,та
897,das::PRN,آن,кӏа
898,das::PRN,آن,га
899,alles::PRN,تمام,щала
900,alles::PRN,همه‌چیر,щала
901,ich::PRN,من,на
902,du::PRN,تو,ина
903,er::PRN,او,му
904,wir::PRN,ما,жу
905,ihr::PRN,شما,зу
906,sie::PRN,آنها,
907,was::FPRN,چه,ци
908,wer::FPRN,کی,цу
909,wo::FADV,کجا,чув
910,wohin::FADV,بکجا,чун
911,wie::FADV,چطور,цукун
912,wie::FADV,چگونه,цукун
913,warum::FADV,چرا,цан
914,warum::FADV,برای چه,цан
915,wieviel::FNUM,چند,циксса
916,wieviel::FNUM,چقدر,циксса
917,eins::NUM,یک,ца
918,zwei::NUM,دو,кӏива
919,drei::NUM,سه,шамма
920,vier::NUM,چهار,мукьа
921,vier::NUM,چهار,мукьва
922,fünf::NUM,پنج,ххюва
923,sechs::NUM,شش,ряхва
924,sieben::NUM,هفت,арула
925,acht::NUM,هشت,мяйва
926,neun::NUM,نه,урчӏва
927,zehn::NUM,ده,ацӏва
928,elf::NUM,یازده,ацӏния цава
929,zwölf::NUM,دوازده,ацӏиия кӏива
930,zwanzig::NUM,بیست,кьува
931,dreißig::NUM,سی,зувира
932,vierzig::NUM,چهل,мукьцӏала
933,fünfzig::NUM,پنجاه,ххюцӏала
934,sechzig::NUM,شصت,ряхцӏала
935,siebzig::NUM,هفتاد,
936,achtzig::NUM,هشتاد,мяйцӏала
937,neunzig::NUM,نود,урчӏцӏала
938,hundert::NUM,صد,ттурш
939,hundert::NUM,صد,ттуршва
940,tausend::NUM,هزار,азарва
941,und::CNJ,و,-гу
942,oder::CNJ,یا,я
943,oder::CNJ,یا,ягу
944,stehen::V,ایستادن,ацӏан
945,sitzen::V,نشستن,щяивкӏун икӏан
946,liegen::V,خوابیدن,утту нвхьуну икӏан
947,liegen::V,دراز کشیدن,утту нвхьуну икӏан
948,hängen::V,آویزان بودن,зурчӏай тӏун
949,werden::V,شدن,хьун
950,passieren::V,گذشتن,хьун
951,passieren::V,اتفاق افتادن,хьун
952,beginnen::V,شروع شدن,дайдишин
953,beginnen::V,شروع شدن,дайдирхьуну дикӏан
954,enden::V,تمام شدن,къуртал дан
955,wechseln::V,عوض شدن,даххана хьун
956,wechseln::V,عوض شدن,даххана дуллан
957,aufgehen[Sonne]::V,برآمدن,буклай бур
958,aufgehen[Sonne]::V,طلوع کردن,буклай бур
959,untergehen[Sonne]::V,غروب کردن,лаглай бур
960,scheinen[Sonne]::V,تابیدن,битан
961,scheinen[Sonne]::V,تابیدن,чани буллан
962,donnern::V,رعد زدن,тӏий бур
963,wehen::V,دمیدن,бишлай бур
964,strömen::V,روان شدن,экьинан
965,fließen::V,روان شدن,экьинан
966,sich drehen::V,چرخیدن,гьанан
967,schwanken::V,خم و راست شدن,хъюлчу тӏун
968,schwanken::V,خم و راست شدن,хӏуркку тӏун
969,schwingen::V,تاب خوردن,хъюлчай тӏун
970,schwingen::V,تاب خوردن,хъюлчу тӏун
971,schwingen::V,نوسان کردن,хъюлчай тӏун
972,schwingen::V,نوسان کردن,хъюлчу тӏун
973,fallen::V,افتادن,багьлан
974,fallen::V,سقوط کردن,багьлан
975,brennen::V,سوزاندن,ччучлан
976,rauchen::V,دود کردن,пуркӏу тӏун
977,regnen::V,باران آمدن,лачӏун
978,regnen::V,باران آمدن,лачIлай дур
979,gefrieren::V,یخ بستن,микӏ лачӏун
980,tauen::V,آب شدن,баслан
981,schmelzen::V,آب شدن,баслан
982,trocknen::V,خشک شدن,кьакьан
983,sieden::V,جوشیدن,щаран
984,faulen::V,فاسد شدن,аьллан
985,verfaulen::V,پوسیدن,аьллан
986,verfaulen::V,پوسیدن,аьян
987,reißen::V,پاره شدن,ххя дукан
988,versinken::V,غرق شدن,оькьлан
989,versinken::V,غرق شدن,оькьан
990,vergehen::V,گذشتن,лялиян
991,erscheinen::V,ظاهر شدن,буккан
992,erscheinen::V,ظاهر شدن,загьир хьун
993,verschwinden::V,گم شدن,бат хьун
994,verschwinden::V,گم شدن,акъа хьун
995,verschwinden::V,از بین رفتن,бат хьун
996,verschwinden::V,از بین رفتن,акъа хьун
997,sinken::V,پایین آمدن,чахь учин
998,abnehmen::V,کم شدن,чан хьун
999,abnehmen::V,کم شدن,ссуссукьу хьун
1000,zunehmen::V,زیاد شدن,гьарза хьун
1001,steigen::V,بالا رفتن,гьаз хьун
1002,wachsen::V,قد کشیدن,ххяххан
1003,glänzen::V,برق زدن,цӏай буккан
1004,funkeln::V,جرقه زدن,цӏай-цӏай тӏун
1005,lärmen::V,شلوغ کردن,чӏу буллан
1006,lärmen::V,شلوغ کردن,аьлагъужа буллан
1007,läuten::V,زنگ زدن,занг ришлан
1008,läuten::V,زنگ زدن,занг дуллан
1009,klingeln::V,زنگ زدن,занг ришлан
1010,klingeln::V,زنگ زدن,занг дуллан
1011,klirren::V,جرنگ جرنگ صدا کردن,
1012,brausen::V,طوفانی بودن,никъащилан
1013,rauschen::V,خش‌خش کردن,щурщур тӏун
1014,klingen::V,صدا دادن,чӏу буклан
1015,bellen::V,عوعو کردن,хӏап тӏун
1016,heulen::V,زوزه کشیدن,
1017,blasen::V,فوت کردن,уф тӏун
1018,pfeifen::V,سوت زدن,щютӏа тӏун
1019,schreien::V,فریاد زدن,чӏу бан
1020,stöhnen::V,نالیدن,угь-къак тӏун
1021,zittern::V,لرزیدن,зурзу чин
1022,zittern::V,لرزیدن,зурзу тӏун
1023,leben::V,زیستن,ялапар хъанан
1024,leben::V,زندگی کردن,ялапар хъанан
1025,geboren werden::V,متولد شدن,ан
1026,atmen::V,تنفس کردن,ссихӏ ласлан
1027,atmen::V,تنفس کردن,ссихӏ бигьлан
1028,trinken::V,نوشیدن,хӏачӏан
1029,trinken::V,نوشیدن,хӏачӏлан
1030,essen::V,خوردن,канан
1031,schlucken::V,بلعیدن,кьюлтӏа тӏун
1032,schlucken::V,قورت دادن,кьюлтӏа тӏун
1033,müde werden::V,خسته شدن,аьхчӏин
1034,einschlafen::V,خواب رفتن,шанан икӏан
1035,schlafen::V,خوابیدن,шанан
1036,aufwachen::V,از خواب بیدار شدن,чантӏ учин
1037,aufstehen::V,بیدار شدن,бизан
1038,sich erholen::V,استراحت کردن,бигьалаган
1039,krank werden::V,مریض شدن,къашай хьун
1040,krank sein::V,بیمار بودن,къашай хъанан
1041,krank sein::V,بیمار بودن,къашавай икӏан
1042,schmerzen::V,درد کردن,цӏун
1043,husten::V,سرفه کردن,хъугьу чин
1044,husten::V,سرفه کردن,хъугьу тӏун
1045,genesen::V,بهبود یافتن,хъин хьун
1046,genesen::V,بهبود یافتن,сагъ лаган
1047,sterben::V,مردن,ивчӏан
1048,umkommen::V,کشته شدن,лиллан
1049,umkommen::V,کشته شدن,литӏлан
1050,umkommen::V,کشته شدن,ажал биян
1051,umkommen::V,کشته شدن,личӏи хьун
1052,umkommen::V,کشته شدن,иакьлу хьун
1053,umkommen::V,کشته شدن,ахир жан хъанан
1054,umkommen::V,کشته شدن,рухӏирачӏа икӏан
1055,sich bewegen::V,حرکت کردن,сукку хьун
1056,sich rühren::V,تکان خوردن,сукку хьун
1057,sich erheben::V,برخواستن,бизан
1058,sich setzen::V,نشستن,щяикӏан
1059,sich setzen::V,نشستن,щябикӏан
1060,hinfallen::V,زمین خوردن,багьан
1061,laufen::V,پیاده رفتن,занан
1062,schreiten::V,قدم زدن,ша ласлан
1063,spazierengehen::V,گردش رفتن,сайр буллан
1064,eilen::V,شتاب کردن,анавар буккан
1065,sich beeilen::V,عجله کردن,анавар буккан
1066,sausen::V,صفیر کشیدن,никъа щилан
1067,sausen::V,صفیر کشیدن,никъа щун
1068,rennen::V,دویدن,лечлан
1069,springen::V,پریدن,тӏанкӏ дан
1070,klettern::V,بالا رفتن,лахълан
1071,schaukeln::V,تاب خوردن,гьайжак бигьлан
1072,kriechen::V,خزیدن,ххярк тӏун
1073,schwimmen::V,شنا کردن,гьузун
1074,tauchen::V,غواصی کردن,лултту уккан
1075,rudern::V,پارو زدن,бяхлан
1076,rudern::V,پارو زدن,батӏлан
1077,rudern::V,پارو زدن,ххялаххи дуклан
1078,fahren::V,سواره رفتن,гьан
1079,fliegen::V,پریدن,лехлан
1080,gehen::V,رفتن,нан
1081,weggehen::V,رفتن,ялагьан
1082,abfahren::V,حرکت کردن,гьан
1083,anhalten::V,ایست کردن,бацӏан
1084,hineingehen::V,داخل شدن,буххан
1085,eintreten::V,وارد شدن,буххан
1086,kommen::V,آمدن,учӏан
1087,ankommen::V,رسیدن,биян
1088,ankommen::V,رسیدن,бучӏан
1089,zurückkommen::V,برگشتن,зана хъун
1090,zurückkommen::V,برگشتن,зана бикӏан
1091,bleiben::V,ماندن,личӏан
1092,warten::V,منتظر بودن,ялугьлан
1093,erwarten::V,انتظار داشتن,ялугьлан
1094,suchen::V,جستجو کردن,луглан
1095,finden::V,یافتن,лякъин
1096,finden::V,پیدا کردن,лякъин
1097,versuchen::V,سعی کردن,ххал буллан
1098,versuchen::V,کوشش کردن,ххал буллан
1099,vorbereiten::V,آماده کردن,хӏадур бан
1100,lieben::V,عاشق بودن,эшкьи хьуиу бикӏан
1101,mögen::V,میل داشتن,ххиран бикӏан
1102,mögen::V,دوست داشتن,ххиран бикӏан
1103,lachen::V,خندیدن,хъян
1104,rühren::V,به رقت آوردن,
1105,weinen::V,گریه کردن,аьтӏун
1106,schimpfen::V,فحاشی کردن,дяъван
1107,schimpfen::V,فحاشی کردن,ссугайи агьан
1108,sich ärgern::V,ناراحت شدن,ссибизлан
1109,sich fürchten::V,واهمه کردن,ингъауслан
1110,fürchten::V,ترسیدن,хӏучӏ тӏун
1111,fliehen::V,گریختن,ака бан
1112,flüchten::V,فرار کردن,лихъан
1113,sehen::V,دیدن,чӏалан
1114,anschauen::V,نگاه کردن,урган
1115,ansehen::V,تماشا کردن,буруглан
1116,hören::V,شنیدن,баллан
1117,zuhören::V,گوش دادن,вичӏи дихьлан
1118,probieren::V,چشیدن,тӏин ххал буллан
1119,riechen::V,بوییدن,ссунтӏа тӏун
1120,riechen::V,بو کردن,ссунтӏа тӏун
1121,fühlen::V,احساس کردن,дакӏнил буслан
1122,scheinen::V,بنظر آمدن,ххан
1123,scheinen::V,بنظر آمدن,бизан
1124,scheinen::V,بنظر آمدن,ххан бикӏлай бикӏан
1125,zu sehen sein::V,دیده شدن,
1126,vernehmen::V,شنیدن,баян
1127,frieren::V,سرد بودن,лигьулул хъанан
1128,tun::V,کردن,бан
1129,können::V,توانستن,хьун
1130,wollen::V,خواستن,
1131,anfangen::V,شروع کردن,дайдишин
1132,beenden::V,تمام کردن,къуртал бан
1133,beenden::V,پایان دادن,къуртал бан
1134,aufhören::V,دست کشیدن,кьабагьан
1135,gelingen::V,موفق شدن,бюхъан
1136,geraten::V,نتیجه دادن,
1137,öffnen::V,گشودن,тӏитӏин
1138,öffnen::V,باز کردن,тӏитӏин
1139,schließen::V,بستن,лакьин
1140,schließen::V,قفل کردن,лакьин
1141,stellen::V,گذاردن,дацӏан дан
1142,stellen::V,گذاردن,бишин
1143,setzen::V,نشاندن,щяитан
1144,legen::V,گذاشتن,бишин
1145,berühren::V,دست زدن,ка щун
1146,berühren::V,لمس کردن,ка щун
1147,verbinden::V,وصل کردن,бахӏин
1148,verbinden::V,وصل کردن,дахӏин
1149,bedecken::V,پوشاندن,ялтту бущин
1150,bedecken::V,پوشاندن,ялтту бакьин
1151,aufhängen::V,آویختن,лахъан
1152,anzünden::V,سوزاندن,лахъан
1153,aufheben::V,برداشتن,гьаз бан
1154,aufheben::V,بلند کردن,гьаз бан
1155,zurücklassen::V,گذاشتن,кьаитан
1156,zurücklassen::V,گذاشتن,битан
1157,verlieren::V,گم کردن,дакъа дан
1158,fallen lassen::V,انداختن,рутан
1159,machen::V,کردن,дан
1160,machen::V,ساختن,дан
1161,herstellen::V,ساختن,яраг ишла бувиу бан
1162,herstellen::V,تولید کردن,яраг ишла бувиу бан
1163,bauen::V,ساختن,дан
1164,bauen::V,بنا کردن,дан
1165,reparieren::V,درست کردن,дакьин дан
1166,reparieren::V,تعمیر کردن,дакьин дан
1167,verbessern::V,بهتر کردن,ххуй дан
1168,ändern::V,تغییر دادن,баххана бан
1169,graben::V,کندن,дуклан
1170,graben::V,گود کردن,дуклан
1171,beugen::V,کج کردن,лахӏан бан
1172,beugen::V,کج کردن,кьус бикӏан
1173,biegen::V,خم کردن,баччин
1174,biegen::V,خم کردن,лахӏан бан
1175,drehen::V,چرخاندن,гьанан
1176,wenden::V,برگرداندن,кӏура баен бан
1177,umdrehen::V,برگرداندن,кӏура баен бан
1178,heben::V,برداشتن,гьаз бан
1179,hochheben::V,برآوردن,гьаз бан
1180,hochheben::V,بلند کردن,гьаз бан
1181,ergreifen::V,گرفتن,хъап дан
1182,ergreifen::V,گرفتن,хъап увиу угьан
1183,halten::V,نگاه داشتن,бугьлан
1184,drücken::V,فشار دادن,кьюч бигьлан
1185,drücken::V,فشار آوردن,кьюч бигьлан
1186,schieben::V,هل دادن,щун
1187,kratzen::V,خاریدن,
1188,lecken::V,لیسیدن,ланцӏа тӏун
1189,beißen::V,گاز زدن,хъапа тӏун
1190,beißen::V,گاز زدن,кьацӏа тӏун
1191,abreißen::V,پاره کردن,буцан
1192,abschneiden::V,بریدن,бухъан
1193,abschneiden::V,بریدن,кьукьин
1194,abschneiden::V,قطع کردن,бухъан
1195,abschneiden::V,قطع کردن,кьукьин
1196,binden::V,بستن,бахӏин
1197,binden::V,بستن,дахӏин
1198,stecken::V,فرو کردن,
1199,brechen::V,شکستن,гъагъан
1200,klopfen::V,کوبیدن,кьутӏа тӏун
1201,hauen::V,زدن,рищун
1202,kleben::V,چسباندن,лачӏун буллан
1203,reiben::V,مالش دادن,ссуку буллан
1204,streichen::V,مالیدن,дугъан
1205,streichen::V,مالیدن,аьгъу дан
1206,schleifen::V,تیز کردن,
1207,schneiden::V,چیدن,духълан
1208,schneiden::V,چیدن,кьукьлан
1209,schneiden::V,بریدن,духълан
1210,schneiden::V,بریدن,кьукьлан
1211,rütteln::V,لرزاندن,
1212,rütteln::V,تکان دادن,
1213,schütteln::V,تکان دادن,хъюлчу буллан
1214,schwenken::V,تاب دادن,палцӏ дуллан
1215,schütten::V,ریختن,рутӏин
1216,füllen::V,پر کردن,буцӏин бан
1217,einwickeln::V,پیچیدن,кай-кай бан
1218,tragen::V,بردن,ларсун занан
1219,tragen::V,بردن,ларсун ачин
1220,tragen::V,حمل کردن,ларсун занан
1221,tragen::V,حمل کردن,ларсун ачин
1222,schleppen::V,کشیدن,ххилан
1223,ziehen::V,کشیدن,
1224,aufbewahren::V,نگهداری کردن,ядан
1225,aufbewahren::V,نگهداری کردن,ядуллан
1226,werfen::V,انداختن,личин
1227,werfen::V,پرتاب کردن,личин
1228,fangen::V,گرفتن,бугьан
1229,fangen::V,گرفتن,бугьлан
1230,packen::V,گرفتن,
1231,verstecken::V,قایم کردن,ладитан
1232,verstecken::V,قایم کردن,кьюлтӏ дан
1233,verstecken::V,قایم کردن,дахьлаган дан
1234,verstecken::V,پنهان کردن,ладитан
1235,verstecken::V,پنهان کردن,кьюлтӏ дан
1236,verstecken::V,پنهان کردن,дахьлаган дан
1237,teilen::V,قسمت کردن,бачӏин
1238,teilen::V,قسمت کردن,бутӏа бан
1239,teilen::V,تقسیم کردن,бачӏин
1240,teilen::V,تقسیم کردن,бутӏа бан
1241,schicken::V,فرستادن,тӏайла буккан
1242,schicken::V,ارسال کردن,тӏайла буккан
1243,bringen::V,آوردن,диян дан
1244,hinzufügen::V,افزودن,ххи бан
1245,hinzufügen::V,اضافه کردن,ххи бан
1246,bekommen::V,گرفتن,ласун
1247,erhalten::V,دریافت کردن,ласун
1248,nehmen::V,گرفتن,ласун
1249,nehmen::V,برداشتن,ласун
1250,wählen::V,انتخاب کردن,бувчӏин
1251,auswählen::V,برگزیدن,бувчӏин
1252,auswählen::V,برگزیدن,язи бугьан
1253,bewahren::V,حفظ کردن,ядан
1254,bewahren::V,حفاظت کردن,ядан
1255,behindern::V,مانع بودن,дайщишруду дуллан
1256,verderben::V,از بین بردن,зия дан
1257,beschädigen::V,صدمه زدن,зарал буллан
1258,zerbrechen::V,شکستن,гьагъан
1259,zerbrechen::V,شکستن,гьагъан бан
1260,zerreißen::V,دریدن,ххяхха дуккан
1261,zerreißen::V,پاره کردن,ххяхха дуккан
1262,zerstören::V,خراب کردن,лекьан дан
1263,zerstören::V,ویران کردن,лекьан дан
1264,verbrennen::V,سوزاندن,ччуччин
1265,geben::V,دادن,дулун
1266,reichen::V,دادن,дулун
1267,schenken::V,هدیه دادن,пишкаш дан
1268,schenken::V,هدیه دادن,багъишла дан
1269,schenken::V,هدیه دادن,ихӏсандалун дуллун
1270,versprechen::V,قول دادن,банна чин
1271,versprechen::V,وعده دادن,банна чин
1272,wünschen::V,آرزو کردن,
1273,loben::V,ستایش کردن,цӏа дан
1274,küssen::V,بوسیدن,ппай тӏун
1275,wiegen::V,نوسان کردن,гьуркку тӏун
1276,wiegen::V,نوسان کردن,гьуркку буллан
1277,wiegen::V,نوسان کردن,гьуркку бан
1278,zudecken::V,پوشاندن,
1279,wecken::V,بیدار کردن,чантӏ учин ан
1280,zeigen::V,نشان دادن,ккаккан бан
1281,führen::V,رهنمائی کردن,буцин
1282,lehren::V,آموختن,лахьхьин бан
1283,lehren::V,آموختن,лахьхьин буллан
1284,lehren::V,یاد دادن,лахьхьин бан
1285,lehren::V,یاد دادن,лахьхьин буллан
1286,unterrichten::V,درس دادن,дарс дишаван
1287,unterrichten::V,تدریس کردن,дарс дишаван
1288,aufziehen::V,تربیت کردن,хъуна ан
1289,aufziehen::V,تربیت کردن,тарбия ан
1290,leiten::V,اداره کردن,каялувшиву дан
1291,antreiben::V,عجله دادن,
1292,lassen::V,وادار کردن,
1293,einladen::V,دعوت کردن,хъамалу оьвчин
1294,einladen::V,مهمان کردن,хъамалу оьвчин
1295,vereinigen::V,یکی کردن,ца бан
1296,vereinigen::V,متحد کردن,ца бан
1297,besuchen::V,دیدار کردن,ялун уххан
1298,treffen::V,ملاقات کردن,хьуна бакьин
1299,sich versammeln::V,جمع شدن,батӏин
1300,spielen::V,بازی کردن,тӏуркӏу тӏун
1301,singen::V,آواز خواندن,балай тӏун
1302,tanzen::V,رقصیدن,къавтӏун
1303,sich trennen::V,جدا شدن,ппив хьун
1304,verlassen::V,ترک کردن,увккун гьан
1305,retten::V,نجات دادن,ххассал бан
1306,bewachen::V,حراست کردن,къарал бан
1307,schützen::V,حفظ کردن,ябан
1308,verteidigen::V,دفاع کردن,буруччин
1309,sich schlagen::V,کتک‌کاری کردن,биян
1310,schießen::V,تیر زدن,битлан
1311,siegen::V,پیروز شدن,ххув хьун
1312,siegen::V,پیروز شدن,ххувшаву ласун
1313,ärgern::V,ناراحت کردن,ссибизан уллан
1314,schlagen::V,زدن,рищун
1315,schlagen::V,کوبیدن,рищун
1316,treten::V,لگد زدن,
1317,stechen::V,چاقو زدن,кьутӏин
1318,stoßen::V,هل دادن,щун
1319,stehlen::V,دزدیدن,дацин
1320,stören::V,مزاحم شدن,кьючин
1321,belästigen::V,زحمت دادن,бизар уллан
1322,verbergen::V,پنهان کردن,лабитан
1323,verbergen::V,پنهان کردن,кӏучӏ бан
1324,täuschen::V,گول زدن,хъяврин ан
1325,täuschen::V,فریب دادن,хъяврин ан
1326,betrügen::V,گول زدن,аьикьин ан
1327,betrügen::V,فریب دادن,аьикьин ан
1328,töten::V,کشتن,ивчӏан
1329,wohnen::V,منزل داشتن,оьрму бутлан
1330,wohnen::V,سکونت داشتن,оьрму бутлан
1331,arbeiten::V,کار کردن,зун
1332,sammeln::V,جمع کردن,ттихӏин
1333,sammeln::V,جمع کردن,вив дишин
1334,pflücken::V,چیدن,риттун
1335,jagen::V,شکار کردن,авли занан
1336,fischen::V,صید کردن,чавахъру бугьлан
1337,fischen::V,ماهی‌گیری کردن,чавахъру бугьлан
1338,fassen::V,گرفتن,бугьан
1339,hüten::V,چراندن,урттуйн бакьлан
1340,hüten::V,مراقبت کردن,урттуйн бакьлан
1341,treiben::V,راندن,дачин дуллан
1342,treiben::V,راندن,лихъан буллан
1343,anbinden::V,متصل کردن,бахӏин
1344,füttern::V,غذا دادن,канаки буллан
1345,melken::V,دوشیدن,ттизин
1346,hacken::V,خرد کردن,мюрш буллан
1347,hacken::V,خرد کردن,мюрш бан
1348,gießen::V,ریختن,щин дишин
1349,reifen::V,رسیدن,диян
1350,zubereiten::V,طبخ کردن,хӏадур дан
1351,zubereiten::V,طبخ کردن,хӏадур бан
1352,zubereiten::V,آماده کردن,хӏадур дан
1353,zubereiten::V,آماده کردن,хӏадур бан
1354,kochen::V,پختن,шашан
1355,kochen::V,پختن,шашан дуллан
1356,kochen::V,آشپزی کردن,шашан
1357,kochen::V,آشپزی کردن,шашан дуллан
1358,backen::V,پختن,бишлан
1359,backen::V,پختن,шахьлан
1360,braten::V,سرخ کردن,цӏарайх дуллан
1361,umrühren::V,هم زدن,хӏала бан
1362,stricken::V,بافتن,щащлан
1363,stricken::V,بافتن,щащан
1364,nähen::V,دوختن,дуруххан
1365,färben::V,رنگ زدن,ранг щун
1366,reinigen::V,پاک کردن,марцӏ бан
1367,reinigen::V,تمیز کردن,марцӏ бан
1368,waschen::V,شستن,шюшин
1369,abwischen::V,زدودن,лишин
1370,spülen::V,شستن,вилаган
