,Concept_ID,es,mn
810,sanft::A,suave,наалинхай
811,hungrig::A,hambriento,өлөн
812,hungrig::A,hambriento,өлссөн
813,krank::A,enfermo,өвчтэй
814,nackt::A,desnudo,нүцгэн
815,traurig::A,triste,гунигт
816,lebendig::A,vivo,амьд
817,lebendig::A,vivo,амьтай
818,lebendig::A,viviente,амьд
819,lebendig::A,viviente,амьтай
820,gut::A,bueno,сайн
821,schlecht::A,malo,муу
822,schlecht::A,malo,өөдгүй
823,richtig::A,justo,зөв
824,richtig::A,justo,зүйтэй
825,richtig::A,correcto,зөв
826,richtig::A,correcto,зүйтэй
827,schlimm::A,malo,муухай
828,schlimm::A,grave,муухай
829,wahr::A,verídico,үнэн
830,wahr::A,verídico,жинхэнэ
831,wahr::A,verdadero,үнэн
832,wahr::A,verdadero,жинхэнэ
833,alt::A,viejo,хуучин
834,neu::A,nuevo,шинэ
835,ehemalig::A,antiguo,агсан
836,ehemalig::A,antiguo,байсан
837,alt[Lebewesen]::A,viejo,өвгөн
838,alt[Lebewesen]::A,viejo,хижээл
839,jung::A,joven,залуу
840,arm::A,pobre,ядуу
841,reich::A,rico,баян
842,reich::A,rico,баялаг
843,bekannt::A,conocido,танил
844,berühmt::A,famoso,цуутай
845,berühmt::A,famoso,алдартай
846,berühmt::A,célebre,цуутай
847,berühmt::A,célebre,алдартай
848,fremd::A,extraño,харь
849,fremd::A,extraño,гадаад
850,verschieden::A,diverso,ондоо
851,verschieden::A,diverso,янз янзын
852,verschieden::A,distinto,ондоо
853,verschieden::A,distinto,янз янзын
854,verschieden::A,diferente,ондоо
855,verschieden::A,diferente,янз янзын
856,nah::A,cercano,ойрын
857,nah::A,cercano,дөтийн
858,fern::A,lejano,холын
859,linker::A,izquierdo,буруу
860,rechter::A,derecho,баруун
861,anderer::A,otro,өөр
862,anderer::A,otro,нөгөө
863,erster::A,primero,нэгдэх
864,erster::A,primero,нэгдүгээр
865,zweiter::A,segundo,хоёрдугаар
866,dritter::A,tercero,гуравдугаар
867,letzter::A,último,сүүлийн
868,allein::ADV,a solo,ганцаараа
869,auf einmal::ADV,de una vez,нэгмөсөн
870,zusammen::ADV,juntos,цуг
871,zusammen::ADV,juntos,хамт
872,lange::ADV,mucho tiempo,удаан
873,plötzlich::ADV,de repente,гэнэт
874,sofort::ADV,en seguida,дороо
875,später::ADV,más tarde,дараа
876,jetzt::ADV,ahora,өнөө
877,heute::ADV,hoy,өнөө
878,heute::ADV,hoy,өнөөдөр
879,morgen::ADV,mañana,маргааш
880,morgen::ADV,mañana,маргаадар
881,bald::ADV,pronto,түргэн
882,bald::ADV,pronto,удахгүй
883,bald::ADV,en breve,түргэн
884,bald::ADV,en breve,удахгүй
885,dann::ADV,luego,хожим
886,dann::ADV,luego,тэгээд
887,dann::ADV,entonces,хожим
888,dann::ADV,entonces,тэгээд
889,gestern::ADV,ayer,өчигдөр
890,einst::ADV,antaño,нэг
891,damals::ADV,entonces,тэгэхэд
892,danach::ADV,después,тэгээд
893,danach::ADV,después,дараа нь
894,vorher::ADV,antes,урьд
895,zuerst::ADV,primero,анх
896,zuerst::ADV,primero,эхлээд
897,einmal::ADV,una vez,нэг удаа
898,manchmal::ADV,a veces,хааяа
899,manchmal::ADV,a veces,заримдаа
900,oft::ADV,a menudo,олонтоо
901,oft::ADV,con frecuencia,олонтоо
902,immer::ADV,siempre,байнга
903,niemals::ADV,jamás,хэзээ ч
904,niemals::ADV,jamás,хэдийд ч
905,hier::ADV,aquí,энд
906,hierhin::ADV,acá,нааш
907,von hier::ADV,desde aquí,эндээс
908,dort::ADV,ahí,тэнд
909,dort::ADV,allí,тэнд
910,dorthin::ADV,allí,тийш
911,dorthin::ADV,hacia allí,тийш
912,geradeaus::ADV,todo derecho,шулуун
913,vorwärts::ADV,adelante,урагшаа
914,rückwärts::ADV,hacia atrás,буцаан
915,rückwärts::ADV,hacia atrás,сөөргөө
916,zurück::ADV,atrás,буцаж
917,zurück::ADV,atrás,гэдрэг
918,unten::ADV,abajo,дор
919,hinab::ADV,hacia abajo,уруу
920,oben::ADV,arriba,дээр
921,hinauf::ADV,hacia arriba,өөд
922,hinauf::ADV,hacia arriba,дээш
923,überall::ADV,por todas partes,хааяагүй
924,überall::ADV,por todas partes,энд тэндгүй
925,nicht::ADV,no,эс
926,nicht::ADV,no,-гүй
927,ein wenig::ADV,un poco,жаахан
928,kaum::ADV,apenas,арай
929,kaum::ADV,apenas,арай гэж
930,sehr::ADV,muy,тун
931,sehr::ADV,mucho,тун
932,so::ADV,tan,тэгж
933,so::ADV,tan,ингээд
934,noch::ADV,aún,дахин
935,noch::ADV,aún,дахиад
936,noch::ADV,todavía,дахин
937,noch::ADV,todavía,дахиад
938,nur::ADV,solamente,зөвхөн
939,nur::ADV,solamente,гагцхүү
940,schon::ADV,ya,нэгэнт
941,wieder::ADV,de nuevo,дахин
942,wieder::ADV,de nuevo,дахиад
943,vergebens::ADV,en vano,хий
944,vor::PRP,antes de,өмнө
945,vor::PRP,delante de,өмнө
946,hinter::PRP,tras,ард
947,hinter::PRP,detrás de,ард
948,unter::PRP,bajo,доор
949,unter::PRP,debajo de,доор
950,durch::PRP,por,дундуур
951,durch::PRP,a través de,дундуур
952,neben::PRP,al lado de,хажууд
953,zwischen::PRP,entre,завсар
954,zwischen::PRP,entre,хооронд
955,wegen::PRP,por,төлөө
956,wegen::PRP,por,дээрээс
957,wegen::PRP,a causa de,төлөө
958,wegen::PRP,a causa de,дээрээс
959,dies::PRN,esto,энэ
960,das::PRN,eso,тэр
961,das::PRN,esto,тэр
962,alles::PRN,todo,цөм
963,alles::PRN,todo,бүгд
964,ich::PRN,yo,би
965,du::PRN,tú,чи
966,er::PRN,él,тэр
967,er::PRN,él,тэр хүн
968,wir::PRN,nosotros,бид
969,ihr::PRN,vosotros,та нар
970,sie::PRN,ellos,тэд
971,was::FPRN,qué,юу
972,wer::FPRN,quién,хэн
973,wo::FADV,dónde,хаа
974,wo::FADV,dónde,хаана
975,wohin::FADV,adónde,хааш
976,wohin::FADV,adónde,хаана
977,wohin::FADV,hacia dónde,хааш
978,wohin::FADV,hacia dónde,хаана
979,wie::FADV,cómo,яаж
980,wie::FADV,cómo,хэрхэн
981,warum::FADV,por qué,юунд
982,warum::FADV,por qué,яагаад
983,wieviel::FNUM,cuánto,хэдий
984,wieviel::FNUM,cuánto,хэд
985,eins::NUM,uno,нэг
986,zwei::NUM,dos,хоёр
987,drei::NUM,tres,гурав
988,vier::NUM,cuatro,дөрөв
989,fünf::NUM,cinco,тав
990,sechs::NUM,seis,зургаа
991,sieben::NUM,siete,долоо
992,acht::NUM,ocho,найм
993,neun::NUM,nueve,ес
994,zehn::NUM,diez,арав
995,elf::NUM,once,арван нэг
996,zwölf::NUM,doce,арван хоёр
997,zwanzig::NUM,veinte,хорь
998,dreißig::NUM,treinta,гуч
999,vierzig::NUM,cuarenta,дөч
1000,fünfzig::NUM,cincuenta,тавь
1001,sechzig::NUM,sesenta,жар
1002,siebzig::NUM,setenta,дал
1003,achtzig::NUM,ochenta,ная
1004,neunzig::NUM,noventa,ер
1005,hundert::NUM,cien,зуу
1006,hundert::NUM,ciento,зуу
1007,tausend::NUM,mil,мянга
1008,und::CNJ,y,ч
1009,und::CNJ,y,болон
1010,oder::CNJ,o,буюу
1011,stehen::V,estar de pie,зогсох
1012,sitzen::V,estar sentado,суух
1013,liegen::V,yacer,хэвтэх
1014,liegen::V,estar acostado,хэвтэх
1015,hängen::V,pender,өлгөөтэй байх
1016,hängen::V,pender,дүүжлээтэй байх
1017,werden::V,hacerse,болох
1018,passieren::V,suceder,тохиох
1019,beginnen::V,iniciarse,эхлэх
1020,beginnen::V,principiar,эхлэх
1021,enden::V,acabar,дүүрэх
1022,enden::V,terminar,дүүрэх
1023,wechseln::V,variar,хувирах
1024,wechseln::V,alternar,хувирах
1025,aufgehen[Sonne]::V,salir,мандах
1026,untergehen[Sonne]::V,ponerse,жаргах
1027,untergehen[Sonne]::V,descender,жаргах
1028,scheinen[Sonne]::V,brillar,гэрэлтэх
1029,donnern::V,tronar,дуугарах
1030,wehen::V,soplar,салхилах
1031,wehen::V,soplar,хөөрөгдөх
1032,strömen::V,afluir,гүйх
1033,strömen::V,afluir,урсах
1034,fließen::V,fluir,урсах
1035,fließen::V,correr,урсах
1036,sich drehen::V,girar,эргэлдэх
1037,schwanken::V,vacilar,хэлбэлзэх
1038,schwingen::V,oscilar,ганхах
1039,schwingen::V,oscilar,хэлбэлзэх
1040,fallen::V,caer,унах
1041,brennen::V,arder,шатах
1042,brennen::V,quemar,шатах
1043,rauchen::V,humear,баагих
1044,rauchen::V,echar humo,баагих
1045,regnen::V,llover,бороо орно
1046,gefrieren::V,helarse,хөлдөх
1047,tauen::V,deshelarse,хайлах
1048,schmelzen::V,fundirse,уярах
1049,schmelzen::V,derretirse,уярах
1050,trocknen::V,secarse,хатах
1051,sieden::V,hervir,буцлах
1052,sieden::V,hervir,даргилах
1053,faulen::V,pudrirse,үжрэх
1054,faulen::V,pudrirse,өмхийрөх
1055,verfaulen::V,pudrirse,бээх
1056,verfaulen::V,pudrirse,өгрөх
1057,reißen::V,romperse,цуурах
1058,versinken::V,hundirse,живэх
1059,vergehen::V,pasar,нөгчих
1060,vergehen::V,pasar,өнгөрөх
1061,erscheinen::V,aparecer,гарах
1062,erscheinen::V,aparecer,бултайх
1063,verschwinden::V,desaparecer,далд орох
1064,verschwinden::V,desaparecer,алга болох
1065,sinken::V,bajar,татрах
1066,sinken::V,bajar,доошлох
1067,abnehmen::V,decrecer,багасах
1068,abnehmen::V,decrecer,хорогдох
1069,abnehmen::V,disminuir,багасах
1070,abnehmen::V,disminuir,хорогдох
1071,zunehmen::V,crecer,ихсэх
1072,zunehmen::V,aumentar,ихсэх
1073,steigen::V,subir,нэмэгдэх
1074,steigen::V,ascender,нэмэгдэх
1075,wachsen::V,crecer,өсөх
1076,wachsen::V,crecer,ургах
1077,glänzen::V,brillar,гилгэнэх
1078,glänzen::V,brillar,гилбэгнэх
1079,glänzen::V,resplandecer,гилгэнэх
1080,glänzen::V,resplandecer,гилбэгнэх
1081,funkeln::V,chispear,гялжах
1082,funkeln::V,chispear,гялалзах
1083,lärmen::V,hacer ruido,шуугих
1084,läuten::V,sonar,цохих
1085,läuten::V,repicar,цохих
1086,klingeln::V,tocar el timbre,хонхдох
1087,klingeln::V,tocar el timbre,дуугарах
1088,klirren::V,tintinear,хангир жингэр хийх
1089,brausen::V,zumbar,бургилах
1090,rauschen::V,murmurar,сэржигнэх
1091,klingen::V,sonar,хангинах
1092,bellen::V,ladrar,хуцах
1093,heulen::V,ulular,улих
1094,blasen::V,soplar,үлзэх
1095,pfeifen::V,silbar,исгэрэх
1096,schreien::V,gritar,хашгирах
1097,stöhnen::V,gemir,ёолох
1098,stöhnen::V,gemir,гэнгэнэх
1099,zittern::V,temblar,дагжих
1100,leben::V,vivir,амьдрах
1101,geboren werden::V,nacer,төрөх
1102,atmen::V,respirar,амьсгалах
1103,trinken::V,beber,уух
1104,essen::V,comer,идэх
1105,schlucken::V,tragar,залгих
1106,müde werden::V,cansarse,ядрах
1107,müde werden::V,fatigarse,ядрах
1108,einschlafen::V,dormirse,унтчих
1109,schlafen::V,dormir,унтах
1110,aufwachen::V,despertarse,сэрэх
1111,aufstehen::V,levantarse,босох
1112,sich erholen::V,reposar,амрах
1113,sich erholen::V,descansar,амрах
1114,krank werden::V,caer enfermo,өвдөж эхлэх
1115,krank sein::V,estar enfermo,өвдөх
1116,schmerzen::V,doler,өвдөх
1117,schmerzen::V,doler,шархирах
1118,husten::V,toser,ханиах
1119,genesen::V,convalecer,засрах
1120,genesen::V,restablecerse,засрах
1121,sterben::V,morir,үхэх
1122,sterben::V,morir,нас барах
1123,umkommen::V,perecer,үхэх
1124,sich bewegen::V,moverse,хөдлөх
1125,sich rühren::V,rebullir,хөдлөх
1126,sich erheben::V,levantarse,босох
1127,sich setzen::V,sentarse,суух
1128,hinfallen::V,caerse,ойчих
1129,laufen::V,andar,явган явах
1130,schreiten::V,proceder,алхах
1131,spazierengehen::V,pasear,зугаалах
1132,spazierengehen::V,pasearse,зугаалах
1133,eilen::V,correr prisa,хурдлах
1134,sich beeilen::V,darse prisa,яарах
1135,sich beeilen::V,darse prisa,шамдах
1136,sausen::V,correr,давхих
1137,rennen::V,correr,гүйх
1138,springen::V,saltar,харайх
1139,springen::V,saltar,дэвхрэх
1140,klettern::V,trepar,авирах
1141,klettern::V,escalar,авирах
1142,schaukeln::V,bambolearse,ганхалзах
1143,kriechen::V,reptar,мөлхөх
1144,kriechen::V,arrastrarse,мөлхөх
1145,schwimmen::V,nadar,сэлэх
1146,tauchen::V,bucear,шунгах
1147,tauchen::V,sumergirse,шунгах
1148,rudern::V,remar,сэлүүрдэх
1149,fahren::V,ir,явах
1150,fliegen::V,volar,нисэх
1151,gehen::V,ir,явах
1152,gehen::V,andar,явах
1153,weggehen::V,irse,явах
1154,weggehen::V,marcharse,явах
1155,abfahren::V,salir,одох
1156,abfahren::V,salir,хөдлөх
1157,abfahren::V,partir,одох
1158,abfahren::V,partir,хөдлөх
1159,anhalten::V,parar,зогсох
1160,anhalten::V,pararse,зогсох
1161,hineingehen::V,entrar,орох
1162,eintreten::V,entrar,орох
1163,kommen::V,venir,ирэх
1164,ankommen::V,llegar,хүрэх
1165,zurückkommen::V,volver,харих
1166,zurückkommen::V,volver,буцаж ирэх
1167,zurückkommen::V,regresar,харих
1168,zurückkommen::V,regresar,буцаж ирэх
1169,bleiben::V,quedarse,үлдэх
1170,warten::V,esperar,хүлээх
1171,erwarten::V,esperar,хүлээх
1172,suchen::V,buscar,эрэх
1173,suchen::V,buscar,бэдрэх
1174,finden::V,hallar,олох
1175,finden::V,encontrar,олох
1176,versuchen::V,intentar,оролдох
1177,vorbereiten::V,preparar,бэлтгэх
1178,lieben::V,amar,янаглах
1179,lieben::V,querer,янаглах
1180,mögen::V,querer,таалах
1181,lachen::V,reír,инээх
1182,rühren::V,conmover,сэтгэл уяруулах
1183,weinen::V,llorar,уйлах
1184,schimpfen::V,regañar,хараах
1185,sich ärgern::V,enfadarse,уурлах
1186,sich fürchten::V,tener miedo,айх
1187,fürchten::V,temer,айх
1188,fürchten::V,tener miedo a,айх
1189,fliehen::V,huir,зугтах
1190,fliehen::V,huir,гүйж очих
1191,flüchten::V,escaparse,оргох
1192,sehen::V,ver,үзэх
1193,anschauen::V,mirar,харах
1194,ansehen::V,mirar,харах
1195,hören::V,oír,дуулах
1196,zuhören::V,escuchar,чагнах
1197,probieren::V,probar,амсаж үзэх
1198,probieren::V,degustar,амсаж үзэх
1199,riechen::V,oler,үнэрлэх
1200,fühlen::V,sentir,мэдрэх
1201,scheinen::V,parecer,шиг үзэгдэх
1202,zu sehen sein::V,poder verse,үзэгдэх
1203,zu sehen sein::V,poder verse,харагдах
1204,vernehmen::V,oír,дуулах
1205,vernehmen::V,percibir,дуулах
1206,frieren::V,tener frío,даарах
1207,tun::V,hacer,хийх
1208,tun::V,hacer,үйлдэх
1209,können::V,poder,болох
1210,wollen::V,querer,хүсэх
1211,anfangen::V,iniciar,эхлэх
1212,beenden::V,acabar,дуусгах
1213,beenden::V,terminar,дуусгах
1214,aufhören::V,cesar,болих
1215,aufhören::V,cesar,зогсох
1216,gelingen::V,salir bien,бүтэх
1217,geraten::V,salir,илрэх
1218,geraten::V,dar resultado,илрэх
1219,öffnen::V,abrir,нээх
1220,öffnen::V,abrir,тайлах
1221,schließen::V,cerrar,хаах
1222,stellen::V,poner,тавих
1223,stellen::V,poner,босгох
1224,stellen::V,colocar,тавих
1225,stellen::V,colocar,босгох
1226,setzen::V,poner,суулгах
1227,setzen::V,colocar,суулгах
1228,legen::V,poner,хийх
1229,legen::V,poner,тавих
1230,berühren::V,tocar,шүргэх
1231,verbinden::V,unir,залгах
1232,verbinden::V,juntar,залгах
1233,bedecken::V,tapar,бүрэх
1234,bedecken::V,cubrir,бүрэх
1235,aufhängen::V,colgar,өлгөх
1236,aufhängen::V,colgar,дүүжлэх
1237,anzünden::V,encender,асаах
1238,anzünden::V,encender,ноцоох
1239,aufheben::V,recoger,өргөх
1240,zurücklassen::V,dejar,орхих
1241,zurücklassen::V,dejar,үлдээх
1242,verlieren::V,perder,гээх
1243,fallen lassen::V,dejar caer,унагах
1244,machen::V,hacer,хийх
1245,machen::V,hacer,гаргах
1246,herstellen::V,fabricar,бүтээх
1247,bauen::V,construir,барих
1248,reparieren::V,reparar,засах
1249,reparieren::V,reparar,сэлбэх
1250,verbessern::V,mejorar,засах
1251,verbessern::V,mejorar,сайжруулах
1252,ändern::V,mudar,өөрчлөх
1253,ändern::V,modificar,өөрчлөх
1254,graben::V,cavar,малтах
1255,beugen::V,doblar,бөгтийлгөх
1256,beugen::V,inclinar,бөгтийлгөх
1257,biegen::V,doblar,матах
1258,biegen::V,doblar,муруйлгах
1259,drehen::V,volver,эргүүлэх
1260,drehen::V,hacer girar,эргүүлэх
1261,wenden::V,volver,эргүүлэх
1262,umdrehen::V,revolver,хөрвүүлэх
1263,heben::V,levantar,өргөх
1264,hochheben::V,alzar,өргөх
1265,ergreifen::V,coger,атгах
1266,halten::V,tener,барих
1267,drücken::V,apretar,дарах
1268,schieben::V,empujar,түлхэх
1269,kratzen::V,rascar,хусах
1270,kratzen::V,rascar,маажих
1271,lecken::V,lamer,долоох
1272,beißen::V,morder,зуух
1273,beißen::V,morder,хазах
1274,abreißen::V,arrancar,таслах
1275,abschneiden::V,cortar,тайрах
1276,binden::V,atar,боох
1277,binden::V,atar,хүлэх
1278,stecken::V,meter,шаах
1279,stecken::V,meter,шигтгэх
1280,brechen::V,romper,хугалах
1281,brechen::V,quebrar,хугалах
1282,klopfen::V,golpear,цохих
1283,klopfen::V,golpear,тогших
1284,hauen::V,pegar,дэлдэх
1285,kleben::V,pegar,наах
1286,kleben::V,encolar,наах
1287,reiben::V,frotar,нухах
1288,reiben::V,frotar,нидчих
1289,streichen::V,untar,нялах
1290,streichen::V,untar,түрхэх
1291,streichen::V,recubrir,нялах
1292,streichen::V,recubrir,түрхэх
1293,schleifen::V,afilar,билүүдэх
1294,schleifen::V,afilar,гуранздах
1295,schneiden::V,cortar,огтлох
1296,rütteln::V,agitar,холхнулах
1297,schütteln::V,agitar,сэгсрэх
1298,schütteln::V,sacudir,сэгсрэх
1299,schwenken::V,menear,дэвэх
1300,schwenken::V,menear,даллах
1301,schütten::V,verter,цутгах
1302,schütten::V,verter,аягалах
1303,füllen::V,llenar,дүүргэх
1304,einwickeln::V,envolver,боох
1305,einwickeln::V,envolver,ороох
1306,tragen::V,llevar,авчрах
1307,schleppen::V,arrastrar,чирэх
1308,ziehen::V,tirar,татах
1309,aufbewahren::V,conservar,хадгалах
1310,werfen::V,echar,хаях
1311,werfen::V,echar,шидэх
1312,werfen::V,lanzar,хаях
1313,werfen::V,lanzar,шидэх
1314,fangen::V,coger,барих
1315,packen::V,agarrar,шүүрэх
1316,verstecken::V,esconder,нуух
1317,teilen::V,partir,хуваах
1318,teilen::V,dividir,хуваах
1319,schicken::V,enviar,илгээх
1320,schicken::V,enviar,явуулах
1321,bringen::V,traer,авчрах
1322,bringen::V,traer,аваачих
1323,hinzufügen::V,añadir,нэмэх
1324,bekommen::V,obtener,хүлээн авах
1325,bekommen::V,conseguir,хүлээн авах
1326,erhalten::V,recibir,хүлээн авах
1327,nehmen::V,tomar,авах
1328,wählen::V,elegir,сонгох
1329,auswählen::V,escoger,шилэх
1330,auswählen::V,seleccionar,шилэх
1331,bewahren::V,guardar,гамнах
1332,bewahren::V,preservar,гамнах
1333,behindern::V,estorbar,саад хийх
1334,behindern::V,estorbar,тотгор болох
1335,behindern::V,obstaculizar,саад хийх
1336,behindern::V,obstaculizar,тотгор болох
1337,verderben::V,estropear,эвдэх
1338,beschädigen::V,deteriorar,гэмтээх
1339,zerbrechen::V,romper,хагалах
1340,zerbrechen::V,romper,хага цохих
1341,zerbrechen::V,quebrar,хагалах
1342,zerbrechen::V,quebrar,хага цохих
1343,zerreißen::V,desgarrar,урах
1344,zerreißen::V,despedazar,урах
1345,zerstören::V,destruir,эвдэх
1346,zerstören::V,destruir,сүйтгэх
1347,zerstören::V,destrozar,эвдэх
1348,zerstören::V,destrozar,сүйтгэх
1349,verbrennen::V,quemar,шатаах
1350,geben::V,dar,өгөх
1351,reichen::V,pasar,өгөх
1352,reichen::V,pasar,дамжуулах
1353,schenken::V,regalar,бэлэглэх
1354,versprechen::V,prometer,амлах
1355,wünschen::V,desear,ерөөх
1356,loben::V,alabar,магтах
1357,loben::V,alabar,сайшаах
1358,küssen::V,besar,озох
1359,küssen::V,besar,үнсэх
1360,wiegen::V,mecer,бүүвэйлэх
1361,zudecken::V,tapar,хучих
1362,zudecken::V,tapar,бүтээх
1363,zudecken::V,cubrir,хучих
1364,zudecken::V,cubrir,бүтээх
1365,wecken::V,despertar,сэрээх
1366,zeigen::V,mostrar,үзүүлэх
1367,führen::V,guiar,хөтлөх
1368,führen::V,conducir,хөтлөх
1369,lehren::V,enseñar,заах
1370,lehren::V,instruir,заах
1371,unterrichten::V,enseñar,сургах
1372,aufziehen::V,criar,өсгөх
1373,aufziehen::V,criar,хүмүүжүүлэх
1374,leiten::V,guiar,удирдах
1375,leiten::V,dirigir,удирдах
1376,antreiben::V,impeler,шамдуулах
1377,antreiben::V,impulsar,шамдуулах
1378,lassen::V,hacer,-уулах
1379,einladen::V,invitar,залах
1380,vereinigen::V,unir,нэгтгэх
1381,vereinigen::V,unir,хамтруулах
1382,besuchen::V,visitar,зочлох
1383,besuchen::V,ir a ver,зочлох
1384,treffen::V,encontrar,учрах
1385,treffen::V,encontrar,дайралдах
1386,sich versammeln::V,reunirse,хуралдах
1387,sich versammeln::V,congregarse,хуралдах
1388,spielen::V,jugar,наадах
1389,singen::V,cantar,дуулах
1390,tanzen::V,bailar,бүжиглэх
1391,sich trennen::V,separarse,салах
1392,verlassen::V,dejar,хаях
1393,verlassen::V,abandonar,хаях
1394,retten::V,salvar,гэтэлгэх
1395,bewachen::V,vigilar,сахих
1396,schützen::V,proteger,хамгаалах
1397,verteidigen::V,defender,хамгаалах
1398,sich schlagen::V,batirse,зодолдох
1399,schießen::V,tirar,харвах
1400,schießen::V,tirar,буу буудах
1401,schießen::V,disparar,харвах
1402,schießen::V,disparar,буу буудах
1403,siegen::V,vencer,ялах
1404,ärgern::V,enojar,уурлуулах
1405,ärgern::V,enojar,уур хүргэх
1406,ärgern::V,enfadar,уурлуулах
1407,ärgern::V,enfadar,уур хүргэх
1408,schlagen::V,pegar,цохих
1409,schlagen::V,golpear,цохих
1410,treten::V,dar una patada a,өшиглөх
1411,stechen::V,pinchar,хатгах
1412,stoßen::V,empujar,ёврох
1413,stoßen::V,empujar,нудрах
1414,stehlen::V,robar,хулгайлах
1415,stehlen::V,hurtar,хулгайлах
1416,stören::V,molestar,саад болох
1417,belästigen::V,molestar,зовоох
1418,belästigen::V,molestar,амраахгүй байх
1419,belästigen::V,importunar,зовоох
1420,belästigen::V,importunar,амраахгүй байх
1421,verbergen::V,ocultar,нуух
1422,verbergen::V,ocultar,далдлах
1423,verbergen::V,esconder,нуух
1424,verbergen::V,esconder,далдлах
1425,täuschen::V,engañar,мэхлэх
1426,betrügen::V,engañar,хуурах
1427,töten::V,matar,алах
1428,wohnen::V,vivir,суух
1429,wohnen::V,vivir,амьдрах
1430,wohnen::V,habitar,суух
1431,wohnen::V,habitar,амьдрах
1432,arbeiten::V,trabajar,ажиллах
1433,arbeiten::V,trabajar,хөдөлмөрлөх
1434,sammeln::V,recoger,түүх
1435,sammeln::V,recoger,хураах
1436,sammeln::V,coleccionar,түүх
1437,sammeln::V,coleccionar,хураах
1438,pflücken::V,coger,түүх
1439,jagen::V,cazar,агнах
1440,jagen::V,cazar,гөрөөлөх
1441,fischen::V,pescar,загасчлах
1442,fischen::V,pescar,загас барих
1443,fassen::V,atrapar,барих
1444,fassen::V,capturar,барих
1445,hüten::V,guardar,маллах
1446,hüten::V,guardar,хариулах
1447,treiben::V,aballar,туух
1448,anbinden::V,atar,уях
1449,füttern::V,echar de comer,тэжээх
1450,melken::V,ordeñar,саах
1451,hacken::V,picar,цавчих
1452,hacken::V,cortar,цавчих
1453,gießen::V,regar,услах
1454,reifen::V,madurar,боловсрох
1455,zubereiten::V,preparar,бэлдэх
1456,kochen::V,cocer,чанах
1457,kochen::V,guisar,чанах
1458,backen::V,hornear,жигнэх
1459,backen::V,cocer al horno,жигнэх
1460,braten::V,asar,шарах
1461,braten::V,asar,хайрах
1462,braten::V,freír,шарах
1463,braten::V,freír,хайрах
1464,umrühren::V,remover,хутгах
1465,stricken::V,hacer punto,нэхэх
1466,stricken::V,hacer punto,сүлжих
1467,stricken::V,hacer calceta,нэхэх
1468,stricken::V,hacer calceta,сүлжих
1469,nähen::V,coser,оёх
1470,färben::V,teñir,будах
1471,färben::V,colorear,будах
1472,reinigen::V,limpiar,арилгах
1473,reinigen::V,limpiar,цэвэрлэх
1474,waschen::V,lavar,угаах
1475,abwischen::V,fregar,арчих
1476,abwischen::V,limpiar,арчих
1477,spülen::V,aclarar,зайлах
1478,spülen::V,enjuagar,зайлах
1479,fegen::V,barrer,хамах
1480,fegen::V,barrer,шүүрдэх
1481,fegen::V,pasar la escoba,хамах
1482,fegen::V,pasar la escoba,шүүрдэх
1483,kehren::V,barrer,шүүрдэх
1484,kehren::V,barrer,туужуудах
1485,baden::V,bañarse,усанд орох
1486,sich waschen::V,lavarse,биеэ угаах
1487,ausziehen::V,quitar,тайлах
1488,ausziehen::V,quitarse,тайлах
1489,anziehen::V,ponerse,өмсөх
1490,sich anziehen::V,vestirse,хувцаслах
1491,kämmen::V,peinar,самнах
1492,schmücken::V,adornar,гоёх
1493,schmücken::V,adornar,чимэх
1494,sagen::V,decir,гэх
1495,sagen::V,decir,хэлэх
1496,sprechen::V,hablar,ярих
1497,sprechen::V,hablar,өгүүлэх
1498,reden::V,hablar,хэлэх
1499,reden::V,hablar,хөөрөлдөх
1500,reden::V,conversar,хэлэх
1501,reden::V,conversar,хөөрөлдөх
1502,sich unterhalten::V,charlar,ярилцах
1503,sich unterhalten::V,conversar,ярилцах
1504,fragen::V,preguntar,асуух
1505,bitten::V,rogar,гуйх
1506,erzählen::V,contar,өгүүлэх
1507,mitteilen::V,comunicar,дуулгах
1508,mitteilen::V,comunicar,мэдээлэх
1509,mitteilen::V,participar,дуулгах
1510,mitteilen::V,participar,мэдээлэх
1511,nennen::V,llamar,нэрлэх
1512,nennen::V,nombrar,нэрлэх
1513,rufen::V,llamar,дуудах
1514,prahlen::V,jactarse,бардах
1515,prahlen::V,jactarse,сайрхах
1516,übersetzen::V,traducir,орчуулах
1517,denken::V,pensar,санах
1518,glauben::V,creer,итгэх
1519,bemerken::V,notar,ажих
1520,bemerken::V,notar,ажиглах
1521,erkennen::V,reconocer,таних
1522,begreifen::V,concebir,ойлгох
1523,verstehen::V,entender,мэдэж авах
1524,verstehen::V,comprender,мэдэж авах
1525,lernen::V,aprender,сурах
1526,wissen::V,saber,мэдэх
1527,sich erinnern an::V,recordar,дурсах
1528,sich erinnern an::V,acordarse de,дурсах
1529,vergessen::V,olvidar,мартах
1530,messen::V,medir,хэмжих
1531,zählen::V,contar,тоолох
1532,rechnen::V,contar,тооцоох
1533,rechnen::V,calcular,тооцоох
1534,lesen::V,leer,унших
1535,malen::V,pintar,зурах
1536,zeichnen::V,dibujar,дүрслэн бичих
1537,schreiben::V,escribir,бичих
1538,besitzen::V,poseer,эзэмших
1539,kaufen::V,comprar,худалдан авах
1540,verkaufen::V,vender,худалдах
1541,bezahlen::V,pagar,төлөх
